AgID,Inc,Co,OwOReF,Sta,MidIn,NumCa,LNa,Ph,MarSta,CrRat,C,NuChil,A,Empl,NuCreCar,NWor
Ehc12962,425291.0,United States of America,O,OR,,1.0,Ehcqrelpixqyq,1-460-098-1043,M,,Huntsville,3.0,27.0,AbitibiBowater,1.0,1154060.0
moh12963,437555.0,,U,ND,D,5.0,mohdrgibpbtdhrmnsx,1-056-834-3457,D,436.0,Indianapolis,0.0,65.0,Manpower,0.0,
siq12964,73522.0,United States of America,O,Newfoundland,,3.0,siqorirpl,1-542-099-3250,D,368.0,Shreveport,3.0,4.0,Blockbuster,8.0,
Qbs12965,53230.0,United States of America,O,DC,a,0.0,Qbsoexapvp,1-029-932-5639,W,527.0,Charleston,4.0,7.0,HCC Insurance Holdings,1.0,
Mhl12966,149341.0,Canada,O,New Brunswick,,2.0,Mhlhbuavvbwocjrkgjqcppkovy,1-344-601-4669,S,581.0,Pasadena,3.0,34.0,Cigna,9.0,3211100.0
Lwy12967,296257.0,United States of America,O,FL,D,3.0,Lwyalqxywviwwcu,1-318-559-2788,D,348.0,Ontario,0.0,74.0,Hanesbrands,8.0,807829.0
FXC12968,,Canada,R,HI,H,1.0,FXCPHWOTKQ,1-781-941-2810,U,534.0,Overland Park,0.0,100.0,Harrah's Entertainment,0.0,3353782.0
mie12969,359117.0,United States of America,,Saskatchewan,,1.0,miegvvvkvdokckrlhs,1-900-378-3286,S,721.0,Montpelier,5.0,41.0,UGI,3.0,2039335.0
Aeo12970,355467.0,United States of America,O,AL,,5.0,Aeosn,1-719-663-5778,S,711.0,Calgary,3.0,57.0,Mueller Industries,2.0,3519024.0
Sds12971,101794.0,United States of America,R,NH,,2.0,Sdstbpwblghpxnabwclrsn,1-166-758-3590,,361.0,Hilo,0.0,25.0,Procter & Gamble,5.0,1643613.0
Tcc12972,122069.0,Canada,R,OH,m,5.0,Tccdzbsqoppldsrgbmnpjcwzsiuiq,1-855-533-2134,M,556.0,Providence,3.0,32.0,Schering-Plough,5.0,3642526.0
Nul12973,289600.0,United States of America,U,TX,,3.0,Nulvd,1-046-365-5185,U,694.0,Frederick,5.0,34.0,MPS Group,4.0,3848333.0
mld12974,316362.0,United States of America,O,WA,L,1.0,mldll,1-698-630-9903,M,771.0,Simi Valley,5.0,73.0,Vishay Intertechnology,8.0,1248191.0
FUB12975,165765.0,United States of America,O,WA,,1.0,FUBKTARJILPXIINKXP,1-426-274-0160,S,631.0,Kansas City,1.0,9.0,Brink's,7.0,1740453.0
rmy12976,276856.0,,R,GA,,5.0,rmygkstzujxrqwjqz,,M,358.0,Little Rock,4.0,49.0,Domtar,10.0,3627141.0
HUD12977,369078.0,Canada,O,Nova Scotia,e,2.0,HUDBZYCOKONTJQONMPUTPJOQZ,1-664-771-5171,M,775.0,Oceanside,1.0,63.0,TECO Energy,1.0,3193939.0
Bnt12978,263097.0,United States of America,O,MO,,0.0,Bntdeyhyihhyda,1-953-791-2195,S,693.0,Chula Vista,3.0,10.0,Rockwell Automation,8.0,3067360.0
Tea12979,100373.0,United States of America,R,Alberta,,0.0,Teatpnfhqnyrcxqketzxhgubrc,1-886-108-8646,S,334.0,Indianapolis,4.0,27.0,Armstrong World Industries,4.0,1991942.0
kui12980,76576.0,United States of America,R,NJ,,3.0,kuigwmjltvtcyauvqqpfzzgesq,1-649-888-0155,D,,Vancouver,3.0,79.0,NewPage Holding,6.0,1113648.0
Ljh12981,423355.0,United States of America,O,VA,d,3.0,Ljhyypp,1-538-098-2224,S,529.0,Glendale,1.0,69.0,National Semiconductor,3.0,3863633.0
Gdl12982,228583.0,United States of America,R,Nova Scotia,,,Gdlwaujtmdrpvmghrbtmle,1-924-046-4615,M,544.0,Vancouver,,44.0,MPS Group,4.0,284501.0
Eji12983,416533.0,,O,TN,,3.0,Ejidherjdjnbkimtagcibodlakxmwx,1-627-009-7653,D,565.0,Concord,3.0,87.0,Pepsi Bottling,5.0,343747.0
vml12984,339416.0,United States of America,O,SD,,4.0,vmldxgfknfouv,,D,445.0,Santa Rosa,4.0,87.0,Tenet Healthcare,5.0,3864265.0
Brg12985,82644.0,United States of America,O,NJ,,2.0,Brgdpi,1-580-944-8907,M,575.0,Huntington Beach,3.0,,Fleetwood Enterprises,4.0,776571.0
guz12986,243325.0,United States of America,O,ME,F,4.0,guzhsntwjcrdx,1-962-576-6373,U,395.0,Billings,1.0,93.0,,7.0,1575103.0
Zts12987,99518.0,Canada,,Ontario,l,3.0,Ztsapafvyifslxxvkhrpxcdktbancu,1-094-749-2250,D,475.0,Nashua,3.0,36.0,DRS Technologies,8.0,3050926.0
QKB12988,445331.0,Canada,O,IL,,1.0,QKBATPLMD,1-719-859-2261,W,719.0,Mobile,1.0,60.0,Robert Half International,8.0,2232996.0
Nre12989,457989.0,United States of America,O,ID,,1.0,Nrevwswipilworwgxxaqakmvu,1-481-719-0757,M,,Lansing,2.0,,Burger King Holdings,4.0,3465067.0
Nww12990,477384.0,Canada,O,ID,,3.0,Nwwndygrpmnmlmzishlbg,1-151-525-7348,U,,Salinas,4.0,75.0,Henry Schein,9.0,679983.0
Wxi12991,364700.0,United States of America,O,Saskatchewan,R,1.0,Wxiurgrlk,1-046-942-8252,U,308.0,Miami,5.0,4.0,Qualcomm,7.0,2622534.0
Uvh12992,228551.0,United States of America,R,AK,,2.0,Uvhjaenzjtfeldklstefydbl,1-595-728-4927,M,701.0,Rockford,2.0,77.0,Liz Claiborne,4.0,
ZLT12993,150128.0,United States of America,O,KS,R,1.0,ZLTNC,1-557-517-9465,M,487.0,Cedar Rapids,,30.0,Cypress Semiconductor,7.0,3883585.0
Bnz12994,110514.0,,R,AZ,,,Bnzzzofszxujotxou,1-202-430-7727,M,563.0,Shreveport,1.0,91.0,Health Management Associates,10.0,1895259.0
NCW12995,305745.0,United States of America,O,OR,,1.0,NCWIINOR,1-868-162-7681,M,433.0,Montreal,2.0,84.0,Georgia Gulf,4.0,2756151.0
Tru12996,17389.0,United States of America,R,Ontario,,3.0,Truifsqorqwuitmhenaf,1-796-076-7465,M,458.0,Columbus,4.0,57.0,MPS Group,10.0,246189.0
Qhq12997,362865.0,United States of America,O,British Columbia,,5.0,Qhqkqoomndrlivxakclzqruasqi,1-059-841-2713,M,502.0,Newport News,3.0,44.0,Calpine,,2653782.0
QGE12998,328779.0,United States of America,U,British Columbia,N,,QGEZPRPDXJ,1-661-057-1456,M,536.0,Huntsville,1.0,46.0,Verso Paper,7.0,3142573.0
VQW12999,353585.0,United States of America,,WA,,,VQWXLKOAAKFPYKRWYJVA,1-153-553-5146,M,824.0,Naperville,4.0,95.0,Saks,4.0,3662491.0
Brb13000,278132.0,,,VA,,3.0,Brbkopaktly,1-833-047-5028,M,589.0,Billings,4.0,52.0,Caterpillar,0.0,3305161.0
VAA13001,10990.0,United States of America,O,ME,,1.0,VAAVYJRPYYUBJEJHBDX,1-931-734-2890,S,651.0,Pembroke Pines,4.0,6.0,Burger King Holdings,3.0,663851.0
EQG13002,104975.0,United States of America,O,Prince Edward Island,L,1.0,EQGAFKXSNHO,1-981-666-3333,M,396.0,Modesto,3.0,80.0,Hexion Specialty Chemicals,6.0,936733.0
JYA13003,20503.0,United States of America,R,WA,,1.0,JYATPFOEBFV,1-571-841-7272,D,728.0,Bridgeport,2.0,25.0,Archer Daniels Midland,4.0,3114220.0
Vtj13004,472626.0,United States of America,O,NV,,,Vtjoyvalfmjxxctzetboxcjirse,1-204-336-5166,M,485.0,Lansing,3.0,,Johnson Controls,8.0,363455.0
Geu13005,414367.0,United States of America,O,SC,,5.0,Geuhkpmyhhqctnordlcr,1-369-072-5482,M,,Stockton,1.0,37.0,Kla-Tencor,10.0,2469152.0
Btu13006,298704.0,United States of America,O,Saskatchewan,P,2.0,Btuejtwfvkjsekermsbxfgiq,1-460-252-9391,U,,Inglewood,4.0,9.0,SLM,7.0,3449219.0
Buw13007,267166.0,Canada,R,Prince Edward Island,,1.0,Buwqprgjue,1-162-274-8226,M,521.0,Kitchener,1.0,82.0,Unisys,7.0,2509945.0
XGG13008,,United States of America,O,MI,P,,XGGFFSSTUJVLQTAGPGAIDQNQHZABS,1-786-979-5693,W,526.0,Overland Park,4.0,97.0,,8.0,1172896.0
ARM13009,27168.0,United States of America,O,OK,,5.0,ARMCJYKRQSWHWPZACTFCQND,1-128-315-4670,D,492.0,Provo,4.0,58.0,Safeway,4.0,397319.0
Emw13010,41442.0,United States of America,O,ME,,2.0,Emwdubvjdprhedtbvfikeik,1-224-234-5044,M,301.0,Pembroke Pines,0.0,60.0,Kansas City Southern,9.0,1999994.0
PWM13011,199370.0,Canada,R,WI,,5.0,PWMFFHWVAXP,1-712-287-7034,U,447.0,Sudbury,3.0,44.0,Washington Post,8.0,3591350.0
Inn13012,,United States of America,O,MT,D,2.0,Innstrlemsl,1-016-410-3964,,839.0,Lewiston,5.0,48.0,Western Union,9.0,2712950.0
Zmu13013,48537.0,United States of America,O,LA,,5.0,Zmupiaxiiopenjx,1-657-495-7624,U,577.0,McAllen,3.0,8.0,PHH,,135343.0
Nii13014,211417.0,United States of America,O,VA,,2.0,Niiakyqffdxy,,M,390.0,Phoenix,1.0,22.0,Universal American,0.0,1706848.0
Vwm13015,459081.0,United States of America,O,TX,,,Vwmnkumjampcioneu,1-341-927-9877,S,587.0,Mesquite,0.0,93.0,Coca-Cola,9.0,1365582.0
Fgc13016,285466.0,United States of America,R,NH,,1.0,Fgcsvmasmuloebnaxhvexhlewwuzt,1-893-534-8139,U,494.0,Hilo,2.0,28.0,US Oncology Holdings,7.0,640936.0
Ydc13017,490986.0,United States of America,O,MS,N,0.0,Ydcvwaqa,1-158-648-8658,W,835.0,Great Falls,5.0,59.0,TRW Automotive Holdings,5.0,3740881.0
QMO13018,229291.0,United States of America,O,HI,Q,0.0,QMOPTZI,1-433-902-5982,D,748.0,Providence,4.0,2.0,Dollar General,1.0,2799260.0
Mvh13019,210946.0,United States of America,O,IL,,2.0,Mvhoporbdycdzyloiurunh,1-688-173-5331,S,563.0,Evansville,0.0,59.0,Teleflex,2.0,
DON13020,188325.0,United States of America,O,ID,L,5.0,DONBIGMUGYHEZZWOBX,1-492-074-3959,M,760.0,Paterson,1.0,1.0,Devon Energy,3.0,492921.0
Pxu13021,93426.0,United States of America,O,Quebec,N,2.0,Pxuobzyrghxjunmgzs,1-892-457-3221,U,612.0,Warwick,0.0,50.0,Safeway,4.0,3349635.0
epr13022,486154.0,Canada,O,AL,t,2.0,epruaupkpxwax,1-715-342-2092,W,337.0,Jacksonville,0.0,76.0,Wisconsin Energy,4.0,
FCB13023,130035.0,United States of America,O,DC,,0.0,FCBDDOBVFDEYOUZIUFOLCX,1-984-500-8467,S,438.0,Ann Arbor,4.0,62.0,BB&T Corp.,5.0,833320.0
nfe13024,157906.0,United States of America,O,NH,,2.0,nfekpfdwumhpncvcvmrkjjkppm,1-380-892-5027,M,475.0,London,4.0,58.0,Fluor,2.0,1754597.0
Ofe13025,67911.0,United States of America,O,Ontario,C,5.0,Ofehtdhatlhvcnfpde,1-302-003-8807,M,473.0,Pembroke Pines,2.0,,Lithia Motors,3.0,
Vvo13026,383758.0,United States of America,O,HI,I,,Vvosbtcwemxhnztpg,1-757-045-4508,U,577.0,St. Paul,1.0,26.0,Asbury Automotive Group,9.0,1602830.0
auh13027,495781.0,Canada,O,ID,,5.0,auhrhwyca,1-754-744-2472,U,512.0,Jacksonville,2.0,,Pinnacle West Capital,5.0,1262884.0
LVI13028,231666.0,United States of America,R,SC,V,5.0,LVIPYILOKWCQUNWIMDXBSAA,1-993-662-3994,D,830.0,Salem,4.0,53.0,El Paso,0.0,1844413.0
Kis13029,33355.0,United States of America,O,SC,,1.0,Kiscvgqcasvrxjyltrnwdzc,1-699-804-4141,S,517.0,Winnipeg,4.0,70.0,Total System Services,8.0,2913463.0
POJ13030,348526.0,United States of America,O,IN,,0.0,POJZJIYUPEYRWQREU,1-115-376-4895,S,346.0,Halifax,0.0,38.0,Select Medical Holdings,7.0,317716.0
Kfw13031,77533.0,United States of America,O,British Columbia,e,2.0,Kfwagjzfvqbowg,1-976-993-6838,S,353.0,Buffalo,0.0,93.0,Zions Bancorp.,0.0,3763827.0
Oef13032,127411.0,United States of America,,RI,,0.0,Oefiol,,W,703.0,Modesto,0.0,,Penn National Gaming,10.0,2527347.0
Lsx13033,366628.0,United States of America,O,MN,e,2.0,Lsxdpltquwbaon,1-474-795-6171,M,596.0,Hull,1.0,26.0,DynCorp International,4.0,3919194.0
Rok13034,150976.0,Canada,O,ND,,2.0,Rokhublwsj,1-355-038-4840,,842.0,San Diego,0.0,97.0,FM Global,10.0,509643.0
PJT13035,285531.0,Canada,O,MO,,1.0,PJTDVGTLEZXXMV,1-370-330-0392,U,645.0,Kitchener,3.0,98.0,Key Energy Services,4.0,389748.0
Tdk13036,12726.0,United States of America,O,Alberta,,3.0,Tdksfxqlkqpxoa,1-956-041-5096,U,761.0,Hampton,0.0,44.0,Charles Schwab,7.0,2921673.0
Kma13037,427481.0,Canada,U,Saskatchewan,,0.0,Kmaiwkabvkfwtiiwotv,1-333-750-8186,,810.0,Madison,0.0,86.0,Jones Apparel Group,4.0,585565.0
Ekd13038,416238.0,United States of America,O,NC,D,1.0,Ekdpxpfulsuhqcaymwrpesgrs,1-666-788-9640,M,628.0,Boise,0.0,76.0,Fannie Mae,10.0,2734292.0
Prm13039,166931.0,United States of America,U,AL,C,3.0,Prmrgeqlkxev,,W,577.0,Paterson,5.0,21.0,Cardinal Health,10.0,3866961.0
OBX13040,142101.0,United States of America,O,Quebec,w,4.0,OBXPVQHCTJWVGZKOZSZHOVWSUTA,1-940-781-7159,M,734.0,Missoula,0.0,12.0,Sonic Automotive,,3193177.0
Xqc13041,,,R,NY,K,5.0,Xqcymohcmcsmbzsh,1-654-883-2188,M,392.0,Seattle,0.0,52.0,,10.0,1168964.0
QYN13042,362235.0,United States of America,O,PA,a,3.0,QYNFT,1-734-776-2575,M,769.0,Rancho Cucamonga,0.0,97.0,Ralcorp Holdings,10.0,2188541.0
Wvr13043,387138.0,United States of America,R,British Columbia,,3.0,Wvrvjnmrmtqxnqwggkgfditjhb,1-580-359-6265,M,305.0,Dover,4.0,16.0,Illinois Tool Works,7.0,1588324.0
kmh13044,341008.0,United States of America,O,NH,F,5.0,kmhrdmqvrgkrlfglcwbit,1-349-716-0002,W,584.0,El Monte,5.0,78.0,Community Health Systems,10.0,1772220.0
Qco13045,103700.0,Canada,O,MO,Y,5.0,Qcoswdtrdaztjo,1-965-694-6886,M,619.0,Newark,1.0,33.0,Ferro,5.0,976044.0
Bpg13046,279452.0,United States of America,O,AR,n,5.0,Bpgeti,1-434-384-5212,S,571.0,Burlington,5.0,89.0,Markel,5.0,3176209.0
Jgw13047,291919.0,United States of America,O,MI,R,2.0,Jgwrnoewsjlxboqqgjnivabvtlq,1-893-572-4234,S,823.0,Lowell,1.0,83.0,Hexion Specialty Chemicals,6.0,2096979.0
Rvl13048,,Canada,R,IA,a,0.0,Rvlcsowbczxdjrhokvzmzycld,1-268-420-9976,M,635.0,Independence,1.0,8.0,Time Warner,5.0,140690.0
Ait13049,194313.0,Canada,R,New Brunswick,V,5.0,Aitwvr,1-091-067-0413,W,645.0,Ottawa,0.0,38.0,Martin Marietta Materials,7.0,3012374.0
mrz13050,176673.0,Canada,O,NJ,N,,mrzjefmswg,1-537-773-8349,U,724.0,St. Johns,1.0,40.0,Principal Financial,0.0,1113241.0
Vuu13051,197181.0,United States of America,O,Saskatchewan,E,1.0,Vuukkwfzorosluxiehrflb,1-594-271-0467,W,,Billings,1.0,91.0,Newfield Exploration,4.0,1188847.0
DCZ13052,192622.0,,U,NC,A,2.0,DCZHJVLMJXPHFKPQUZDGFWFEBK,1-820-817-6697,U,497.0,Brownsville,3.0,38.0,Wesco International,10.0,3874400.0
Fbe13053,159203.0,United States of America,O,AK,,1.0,Fbees,1-892-039-6219,S,725.0,Fairbanks,0.0,2.0,RadioShack,2.0,2361011.0
CWW13054,161978.0,United States of America,O,IL,,0.0,CWWAFEYCSBKCEVGXXHMIBZFGI,1-246-473-1173,D,749.0,Fairbanks,0.0,64.0,VF,6.0,2854409.0
Iuw13055,145631.0,United States of America,U,MD,d,2.0,Iuwrtv,1-965-690-3226,S,620.0,Costa Mesa,0.0,20.0,WellPoint,6.0,3985555.0
Pgl13056,294088.0,United States of America,O,CA,,0.0,Pglssnzmaemm,1-900-555-9660,S,387.0,Hartford,0.0,64.0,CH2M Hill,5.0,415858.0
Ruf13057,100469.0,Canada,O,LA,W,3.0,Rufimhyvogznytbt,1-289-785-4670,S,372.0,Dayton,0.0,92.0,Devon Energy,,697531.0
VJX13058,477745.0,Canada,O,MN,s,4.0,VJXBOXQX,1-639-518-0607,M,416.0,Berkeley,5.0,71.0,Temple-Inland,3.0,1641404.0
TQY13059,7205.0,Canada,O,WV,x,4.0,TQYECQOATBWQKXTKLSPIWQW,1-129-199-6801,U,489.0,Alexandria,4.0,73.0,Yum Brands,,438276.0
WHL13060,497916.0,United States of America,O,TN,,2.0,WHLWWWDHJUUFMLRTQBPZIAP,1-320-886-8045,M,849.0,Paterson,1.0,84.0,Amazon.com,,2098619.0
EYW13061,222489.0,United States of America,O,IA,O,0.0,EYWSGTKEDOSDLWK,1-553-502-4166,S,594.0,Costa Mesa,2.0,73.0,Brinker International,10.0,3177390.0
Ljj13062,414923.0,United States of America,O,MI,z,3.0,Ljjukarkskbtfswardyulqdwjnalu,1-016-853-8556,,749.0,Lowell,3.0,,,5.0,3211508.0
gat13063,307630.0,,U,FL,N,3.0,gatmnyru,1-812-828-6776,U,320.0,Huntsville,3.0,25.0,Chevron,1.0,484781.0
Zlc13064,497027.0,United States of America,O,NV,,1.0,Zlcvcbuiqcajxlqwtic,1-846-997-8861,M,318.0,Topeka,1.0,100.0,GMAC,4.0,2525080.0
HBI13065,419002.0,United States of America,O,WV,,4.0,HBIGUVHVDNWMLCABIXKG,1-967-624-7693,,457.0,Erie,3.0,47.0,Plains All American Pipeline,6.0,3624508.0
Gju13066,139919.0,United States of America,U,New Brunswick,,3.0,Gjuuyjfkvswbdusqfyppite,,M,643.0,Fort Worth,0.0,46.0,Principal Financial,9.0,973524.0
nxq13067,208452.0,,O,HI,t,1.0,nxqlzrjinpvgpwvcktrzlaqlnwx,,M,338.0,St. Paul,5.0,74.0,Auto-Owners Insurance,1.0,645892.0
dqx13068,245705.0,United States of America,R,Saskatchewan,V,0.0,dqxnz,1-314-714-8271,W,398.0,Norfolk,1.0,87.0,Vought Aircraft Industries,2.0,1769414.0
Uml13069,110788.0,United States of America,O,WY,,1.0,Umlaryzidpuciltautttnyjkmw,1-027-216-6316,M,795.0,Kansas City,4.0,91.0,Computer Sciences,7.0,
Adf13070,380346.0,United States of America,O,Newfoundland,,1.0,Adfjvebtwztstpa,1-668-389-1249,S,415.0,Norfolk,2.0,45.0,Silgan Holdings,9.0,3749884.0
zkj13071,196352.0,Canada,O,KS,,2.0,zkjduin,1-843-136-8802,M,511.0,Augusta,4.0,26.0,American Financial Group,0.0,455684.0
Hrm13072,33793.0,United States of America,,DE,v,2.0,Hrmoepzgyfaui,1-137-797-6783,U,,Santa Fe,5.0,28.0,Shaw Group,1.0,1412033.0
YJW13073,47930.0,United States of America,O,VT,,1.0,YJWJZKTWPSI,1-903-894-1160,M,330.0,Oshawa,3.0,13.0,Mosaic,9.0,2287957.0
ptp13074,334983.0,Canada,O,Saskatchewan,,1.0,ptpsdggysxtpmqqxgtumth,1-851-766-7873,U,498.0,Gary,4.0,71.0,ServiceMaster,6.0,3483594.0
Vau13075,217235.0,United States of America,O,New Brunswick,,0.0,Vauuyydjbkvebqt,1-949-156-2414,S,423.0,San Francisco,2.0,43.0,NRG Energy,0.0,2388021.0
NQY13076,49933.0,United States of America,R,IL,,2.0,NQYRNZA,1-521-735-1482,M,568.0,Austin,3.0,97.0,MSC Industrial Direct,3.0,2779340.0
szw13077,246551.0,United States of America,R,ND,B,2.0,szwtblrxlsexmqqrhrolkp,1-459-808-0129,M,798.0,Grand Prairie,5.0,99.0,StanCorp Financial,6.0,842233.0
Kbs13078,246172.0,Canada,O,CT,,5.0,Kbsabjc,,U,477.0,Detroit,2.0,75.0,Massey Energy,8.0,2096565.0
cnx13079,231834.0,United States of America,O,NE,,4.0,cnxbjeavonxidhy,1-024-301-9409,S,355.0,Billings,3.0,20.0,Alpha Natural Resources,1.0,1016911.0
BUC13080,318953.0,,O,WI,,1.0,BUCTFIVAILDZZX,1-153-012-6417,M,833.0,Fullerton,,82.0,Cabela's,8.0,3995626.0
XLI13081,339643.0,Canada,O,RI,B,0.0,XLIMQCZOYK,1-098-313-8618,S,519.0,Missoula,3.0,100.0,,3.0,3240594.0
ikq13082,269433.0,Canada,O,WY,,0.0,ikqqjrvggzjgvcmff,1-826-497-6148,M,773.0,Rochester,1.0,59.0,Dollar General,5.0,1459473.0
TQC13083,237336.0,United States of America,,FL,,1.0,TQCPIKYECSVDGQETVRHAKOKGMICXH,1-550-429-9828,M,533.0,Boston,0.0,27.0,SPX,7.0,1195431.0
wvc13084,365296.0,United States of America,O,MN,d,5.0,wvcusxvrpshfmhrcmaepqbirnxf,1-837-513-8931,,720.0,Hilo,1.0,48.0,Safeway,10.0,3508314.0
Xgq13085,180976.0,Canada,O,RI,,3.0,Xgqdc,1-428-903-3749,D,586.0,Missoula,4.0,58.0,TJX,1.0,625547.0
Chi13086,305740.0,United States of America,O,MS,E,5.0,Chiutjyjwgxqciuzri,1-616-510-2035,S,730.0,Las Cruces,0.0,89.0,Torchmark,0.0,2364207.0
Kbh13087,228048.0,United States of America,O,MA,y,0.0,Kbhxofpvvgs,1-262-895-4572,M,713.0,El Monte,5.0,78.0,Northwestern Mutual,9.0,75051.0
SFW13088,156909.0,Canada,,Saskatchewan,G,4.0,SFWFKWWMR,1-578-758-7307,S,339.0,Santa Clara,1.0,91.0,Complete Production Services,10.0,790811.0
pyj13089,253497.0,United States of America,O,OK,U,0.0,pyjcgsvykzbqcqengkih,1-069-087-5381,M,683.0,Boston,1.0,42.0,Occidental Petroleum,8.0,842874.0
ZCB13090,61895.0,United States of America,O,AK,f,5.0,ZCBGCH,1-098-717-1024,M,480.0,Charleston,2.0,22.0,Boise Cascade Holdings,4.0,2502826.0
omk13091,12007.0,United States of America,O,MA,,0.0,omkapw,1-919-242-9439,S,564.0,Lakewood,5.0,68.0,Piedmont Natural Gas,5.0,3586355.0
Gjt13092,54640.0,United States of America,O,NH,W,5.0,Gjtbynskkpwcgzjt,1-956-300-9007,,358.0,Ann Arbor,4.0,14.0,UAL,2.0,2450358.0
Mwv13093,22488.0,United States of America,U,WY,S,2.0,Mwvqckauispmfjwvkdieegzorvn,1-800-188-8412,W,499.0,Kansas City,4.0,53.0,Chiquita Brands International,4.0,819452.0
DGG13094,96010.0,United States of America,O,NY,,4.0,DGGCGXHQWPKMHIXAS,1-264-508-2094,U,739.0,Lancaster,,22.0,Southwest Airlines,10.0,2158876.0
Tbx13095,310759.0,Canada,O,OR,w,4.0,Tbxrrfuvhlqmwofmlmrqlvtzm,1-219-117-5969,M,841.0,Missoula,5.0,61.0,Intuit,3.0,3908761.0
Hiw13096,204255.0,United States of America,U,MN,,3.0,Hiwbdiepsqnnczorrtwu,1-567-861-5876,D,784.0,Garland,2.0,1.0,Zale,10.0,1024279.0
Fmc13097,85348.0,United States of America,O,Alberta,B,3.0,Fmcstigjmvsmrolxt,1-457-961-9694,M,462.0,Eugene,3.0,53.0,,6.0,2151305.0
nmh13098,268724.0,United States of America,R,HI,,3.0,nmhvxqn,1-158-536-1718,S,592.0,St. Johns,2.0,2.0,General Mills,3.0,1320516.0
fln13099,446922.0,United States of America,O,MA,r,4.0,flnyuutznfxynlgidcjwgsvano,1-185-276-3728,S,569.0,Glendale,4.0,8.0,LandAmerica Financial Group,8.0,1325486.0
Vpa13100,132347.0,United States of America,,Nova Scotia,,3.0,Vpaqbqacigtksfmtdobluj,1-574-756-2507,U,,Grand Rapids,1.0,14.0,WABCO Holdings,6.0,3421728.0
Dgz13101,381800.0,United States of America,O,NM,,3.0,Dgzshtxrynqavzhhq,1-666-824-5884,S,550.0,Santa Clarita,1.0,43.0,Roper Industries,6.0,1086180.0
Sqv13102,437349.0,United States of America,O,TN,,3.0,Sqvznlygeiduwnwdtafovfgse,1-289-258-2044,M,504.0,Stamford,1.0,96.0,Celgene,1.0,3085840.0
XUD13103,36733.0,United States of America,O,NC,I,4.0,XUDSJKVVLFM,1-926-123-2555,W,653.0,Pasadena,,51.0,United Parcel Service,9.0,2624408.0
LIC13104,161023.0,United States of America,O,Ontario,x,4.0,LICSQKMOZTPQUUQTMZRZU,,S,671.0,Wichita,0.0,51.0,Berry Plastics,2.0,2147284.0
Sow13105,126244.0,United States of America,O,Alberta,,,Sowatpfhrsewgrf,1-556-282-2154,W,522.0,San Diego,3.0,57.0,Sears Holdings,0.0,
zju13106,322346.0,,O,NV,l,3.0,zjujcaqwnffmjzgzzjjbzdfavxlbi,1-006-901-5189,W,708.0,Huntington,1.0,84.0,,8.0,2599270.0
BQQ13107,334466.0,Canada,O,Saskatchewan,,1.0,BQQPKTKTXOTHEDFPHDLIZWPO,1-881-108-9509,M,609.0,Seattle,3.0,,Berkshire Hathaway,7.0,2923375.0
DLK13108,158768.0,United States of America,O,Nova Scotia,,1.0,DLKOLP,1-519-158-7166,M,850.0,Portland,4.0,83.0,Office Depot,9.0,170905.0
dal13109,,United States of America,O,British Columbia,,5.0,dalmnfofoqqwsv,1-774-122-8748,,711.0,Fort Lauderdale,2.0,,Beckman Coulter,0.0,2363269.0
YIW13110,203500.0,,O,New Brunswick,,2.0,YIWEHFCDFSWARAQDQKBSSCCWKQE,1-312-901-9996,U,,Providence,4.0,21.0,CUNA Mutual Group,1.0,646496.0
NDI13111,130126.0,United States of America,U,NJ,F,3.0,NDIPXER,1-981-810-0696,S,836.0,Fort Lauderdale,5.0,87.0,eBay,6.0,2384876.0
RTH13112,475897.0,United States of America,O,WA,k,5.0,RTHRYDBSXWQCW,1-793-082-4444,S,800.0,Sherbrooke,0.0,84.0,Liberty Global,5.0,2363115.0
qti13113,482595.0,United States of America,U,MI,,3.0,qtibhyhqnlj,1-223-713-5758,W,780.0,Kitchener,1.0,29.0,Albemarle,9.0,1041242.0
Pzg13114,,United States of America,O,ND,x,0.0,Pzgtwddmkygbobfssflfoa,1-437-830-0812,M,487.0,Eugene,5.0,56.0,Wesco International,7.0,1065392.0
Ozs13115,271021.0,United States of America,O,AR,N,0.0,Ozssupjxn,1-678-029-6324,W,795.0,Garland,,33.0,Viacom,1.0,3734167.0
Bgb13116,282938.0,United States of America,O,MO,R,4.0,Bgbjnwv,1-531-525-8711,M,805.0,Tampa,3.0,56.0,Thomas & Betts,0.0,290850.0
Xrz13117,412157.0,United States of America,O,AK,P,2.0,Xrzgnauegdgizcmarijlyj,1-956-009-1986,M,354.0,Bellevue,4.0,34.0,Ruddick,10.0,3596389.0
URZ13118,419890.0,United States of America,O,OH,f,0.0,URZFRQTNEFYCTKFL,1-422-156-2379,W,,Little Rock,5.0,,Jones Apparel Group,4.0,533681.0
Yfj13119,46657.0,United States of America,O,MT,i,3.0,Yfjtjuzilqlheaw,1-620-827-7075,M,,Memphis,2.0,40.0,,5.0,1306302.0
Yuo13120,463217.0,,O,CT,,2.0,Yuonqhd,1-028-857-9062,U,542.0,Eugene,1.0,80.0,American Eagle Outfitters,3.0,3213375.0
Eym13121,494434.0,United States of America,O,NJ,q,1.0,Eymchnebrkisttohjacykqjnksg,1-525-237-5590,U,678.0,Lafayette,0.0,6.0,Crown Holdings,7.0,259743.0
