prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
sch2317,,V6G 1U2,10.0,M,ConAgra Foods,,489398.0,3.0,3.0,42.0,698.0,R,3266869.0
Cro2318,,23267,0.0,U,Land O'Lakes,1-671-063-0805,58340.0,2.0,5.0,75.0,766.0,O,2308190.0
Lom2319,,H5L 1R4,9.0,M,Aramark,1-643-923-5060,151060.0,5.0,4.0,99.0,770.0,O,908999.0
Slo2320,,T5a 1j8,8.0,,Laclede Group,1-671-729-3733,259012.0,4.0,2.0,33.0,746.0,R,3457876.0
ANN2321,,94287,1.0,W,Northrop Grumman,1-828-980-5660,443274.0,,0.0,31.0,559.0,O,1165375.0
tes2322,U,T5a 1x6,7.0,M,Rent A Center,1-957-263-6977,159601.0,3.0,4.0,46.0,737.0,O,3794304.0
Ric2323,,37212,8.0,M,ON Semiconductor,1-249-217-8911,152019.0,3.0,2.0,53.0,301.0,R,1610195.0
Gra2324,,V6u 1s8,5.0,M,Harman International Ind.,1-377-269-8952,397390.0,2.0,4.0,76.0,605.0,O,2958408.0
loa2325,,H5l 1r7,1.0,U,Calpine,1-695-380-8059,487336.0,4.0,4.0,71.0,,O,612598.0
GOO2326,,47704,7.0,M,Plexus,1-940-413-6357,363511.0,3.0,3.0,,504.0,U,691904.0
Bea2327,V,m3x 1j9,9.0,,Consolidated Edison,1-544-940-2396,39038.0,,2.0,11.0,741.0,,565745.0
Sid2328,,t5c 1n7,7.0,W,US Oncology Holdings,1-904-825-9084,120729.0,2.0,5.0,82.0,533.0,O,2782013.0
Mtl2329,,94607,9.0,M,Scotts Miracle-Gro,1-890-935-4484,7960.0,4.0,2.0,37.0,490.0,R,377933.0
O'k2330,,V6e 1v7,10.0,,Dr Pepper Snapple Group,1-642-030-6482,171442.0,4.0,5.0,7.0,700.0,R,622766.0
Tse2331,J,60622,7.0,D,Lockheed Martin,1-859-386-4203,221743.0,2.0,2.0,56.0,661.0,O,2574160.0
VER2332,,T5b 1j1,9.0,U,Silgan Holdings,1-623-001-3636,268622.0,0.0,,58.0,578.0,O,2745664.0
Col2333,B,28212,7.0,S,Equifax,1-623-185-2496,441542.0,,0.0,1.0,845.0,R,1272244.0
YOH2334,,M5F 1X1,4.0,U,Greif,1-974-960-3197,261285.0,3.0,0.0,26.0,406.0,O,
Gha2335,L,02888,4.0,U,Old Republic International,1-116-132-8445,78272.0,2.0,5.0,57.0,449.0,O,454794.0
Nat2336,,27610,3.0,M,Weis Markets,1-146-027-3178,488193.0,2.0,4.0,,505.0,R,1972544.0
Dun2337,J,T5a 1u7,5.0,M,VF,1-126-299-3126,44720.0,3.0,2.0,71.0,577.0,O,3141638.0
het2338,G,90056,8.0,M,United Rentals,1-172-211-4820,187267.0,,2.0,74.0,342.0,O,270573.0
MIH2339,,X1H 1T3,3.0,M,Lockheed Martin,1-695-479-4290,262800.0,5.0,1.0,58.0,753.0,R,3528893.0
And2340,,h5l 1q3,3.0,,General Motors,1-811-329-1124,332790.0,,5.0,15.0,449.0,O,2376305.0
Mau2341,,v6u 1s5,9.0,S,Warner Music Group,,327836.0,2.0,4.0,55.0,397.0,O,2691761.0
Ben2342,,T5b 1l4,3.0,M,Atlas America,1-788-823-6224,131708.0,2.0,1.0,94.0,395.0,R,3371037.0
HOG2343,,V6x 1q1,5.0,W,Lithia Motors,,462132.0,,2.0,4.0,774.0,U,462163.0
HEI2344,,53745,6.0,U,Noble Energy,1-784-151-0924,403260.0,5.0,1.0,55.0,393.0,U,2187582.0
hei2345,,44145,5.0,W,Western & Southern Financial,1-143-623-7343,233147.0,4.0,0.0,71.0,301.0,O,577090.0
Red2346,,T5d 1t3,2.0,U,Carpenter Technology,1-630-123-4511,221488.0,0.0,2.0,77.0,467.0,O,2718934.0
Irc2347,L,C2B 4X7,8.0,S,First Data,,246262.0,5.0,1.0,45.0,478.0,O,2350901.0
lon2348,,10185,8.0,M,General Dynamics,1-569-021-1477,,4.0,2.0,100.0,357.0,O,2794359.0
Roh2349,,78752,7.0,M,MPS Group,1-208-480-3349,335103.0,4.0,5.0,26.0,753.0,O,2478439.0
Ana2350,,78274,2.0,U,Western Union,1-509-515-7154,2931.0,3.0,2.0,38.0,456.0,R,687807.0
Gow2351,,31406,10.0,D,Brown-Forman,1-057-467-8281,374108.0,3.0,0.0,66.0,601.0,R,2663439.0
Rod2352,,45230,6.0,M,SanDisk,1-798-809-3981,156049.0,0.0,1.0,22.0,500.0,O,1424315.0
hu2353,N,t5a 1k5,7.0,W,Newmont Mining,1-863-216-8721,121334.0,0.0,4.0,88.0,744.0,U,577523.0
Cir2354,M,03107,3.0,U,Rowan Cos.,1-329-803-9678,155327.0,0.0,,20.0,841.0,R,261743.0
moo2355,,78041,6.0,U,,1-757-654-1077,383268.0,3.0,4.0,90.0,696.0,O,2093607.0
Afk2356,,73153,9.0,M,NetApp,1-213-833-7580,61649.0,,2.0,85.0,724.0,R,777552.0
CLA2357,,M5f 1w2,,S,Southwestern Energy,1-003-702-3020,298064.0,3.0,0.0,6.0,828.0,O,766339.0
MAU2358,,T6a 1k3,6.0,M,Universal American,1-048-728-0449,172965.0,5.0,5.0,20.0,819.0,U,259703.0
BAL2359,,91349,5.0,S,Hormel Foods,1-409-603-2135,,4.0,0.0,70.0,436.0,O,1956151.0
MUR2360,,55116,7.0,U,Solutia,1-888-468-3449,483310.0,0.0,2.0,41.0,690.0,O,1275379.0
Mck2361,,31419,10.0,U,Cypress Semiconductor,1-198-881-4667,497702.0,3.0,5.0,44.0,575.0,O,439741.0
BED2362,,60565,5.0,M,Burlington Northern Santa Fe,1-198-326-3264,,5.0,2.0,94.0,689.0,O,2039127.0
Weg2363,O,V6g 1t8,1.0,,Oceaneering International,1-887-985-4478,300843.0,3.0,3.0,64.0,469.0,O,515069.0
end2364,G,35878,5.0,W,Walgreen,1-756-065-8973,419266.0,3.0,0.0,70.0,642.0,O,2214018.0
hei2366,,T6c 1g9,8.0,M,AMR,,325857.0,3.0,4.0,46.0,360.0,O,50584.0
Coh2367,O,90323,3.0,U,Caterpillar,,304835.0,0.0,1.0,85.0,479.0,R,817367.0
mik2368,,63163,7.0,W,Oil States International,1-321-965-6960,155646.0,4.0,2.0,27.0,457.0,O,1590880.0
Lau2369,,99738,10.0,U,United Services Automobile,1-718-353-9859,317265.0,5.0,0.0,26.0,635.0,O,2019232.0
MAR2370,,22220,4.0,D,Ecolab,1-492-075-7947,456824.0,5.0,0.0,60.0,800.0,O,826989.0
Rob2371,,10018,9.0,U,USG,1-336-060-3965,206795.0,,2.0,,306.0,R,2453454.0
ell2372,Y,19077,6.0,M,Regal Entertainment Group,1-382-212-7905,300837.0,2.0,2.0,3.0,780.0,O,
Bil2373,,h2f 1w4,6.0,S,Pilgrim's Pride,1-829-201-6408,65955.0,4.0,2.0,93.0,328.0,U,3871733.0
SHE2374,,h2f 1v9,,S,Coca-Cola,1-980-766-6957,321730.0,0.0,3.0,87.0,324.0,R,3255930.0
Bur2375,,33307,6.0,M,United Stationers,1-666-159-0027,208518.0,3.0,2.0,25.0,773.0,O,
OFF2376,Z,T5C 1O5,2.0,M,Cabela's,1-402-589-9308,297838.0,5.0,2.0,,832.0,O,1779671.0
Mcd2377,,85209,0.0,W,Flowserve,1-066-498-4813,389438.0,4.0,5.0,48.0,777.0,O,976785.0
SAL2378,,V6I 1R7,,W,Colgate-Palmolive,1-652-826-5634,91681.0,5.0,2.0,43.0,449.0,O,1171861.0
kor2379,,23323,6.0,U,Vectren,1-409-378-9629,341542.0,5.0,3.0,84.0,552.0,O,2340594.0
Bij2380,,91131,,S,Energizer Holdings,1-012-369-5503,114373.0,1.0,5.0,26.0,687.0,O,3018200.0
wae2381,,84116,9.0,M,Bio-Rad Laboratories,,458117.0,4.0,2.0,98.0,377.0,O,1733755.0
Chu2382,,32804,0.0,M,SLM,1-868-375-4968,117699.0,5.0,5.0,56.0,426.0,O,2999873.0
HUE2383,U,91103,4.0,M,NBTY,1-930-316-4358,475792.0,4.0,1.0,96.0,372.0,O,2266021.0
Mon2384,,92866,2.0,M,Catalyst Health Solutions,1-678-719-7426,363406.0,5.0,1.0,4.0,583.0,O,495921.0
Wan2385,,v6q 1q3,10.0,M,Oshkosh,1-405-469-4769,286062.0,,4.0,38.0,663.0,O,1390408.0
EFL2386,Y,H2f 1v4,4.0,U,Morgan Stanley,1-172-801-3988,378333.0,0.0,1.0,4.0,584.0,O,1094684.0
Mok2387,,X7i 1q4,2.0,M,Ingles Markets,1-938-684-4166,210066.0,1.0,5.0,0.0,567.0,O,1177509.0
JOS2388,,95215,9.0,M,Graham Packaging,1-136-131-3005,264065.0,1.0,3.0,46.0,640.0,O,307391.0
Run2389,,76155,4.0,S,Express Scripts,1-560-985-7252,77859.0,1.0,5.0,60.0,,O,1654065.0
sha2390,,75023,6.0,D,Verso Paper,1-253-554-0978,344724.0,5.0,0.0,96.0,543.0,O,476567.0
HAV2391,,V6S 1S1,0.0,S,Robert Half International,1-776-465-5292,68202.0,2.0,0.0,92.0,772.0,R,2923115.0
mcd2392,E,V6w 1r9,0.0,U,Merck,1-579-954-6605,19561.0,,1.0,73.0,406.0,O,3191341.0
Kee2393,,V6v 1u3,6.0,M,Kraft Foods,1-277-626-7340,290416.0,5.0,5.0,88.0,466.0,U,1825169.0
bud2394,,90183,5.0,W,Wynn Resorts,,103318.0,1.0,,98.0,,O,453059.0
NAD2395,P,90055,8.0,S,Williams,1-525-942-7842,223121.0,4.0,3.0,24.0,430.0,R,789229.0
ska2396,K,M2p 1d1,5.0,S,Family Dollar Stores,1-827-599-6170,163966.0,1.0,4.0,97.0,637.0,O,818733.0
Bro2397,,70837,10.0,M,Texas Instruments,1-803-310-0973,405249.0,1.0,1.0,50.0,723.0,O,1146215.0
fal2398,A,93874,2.0,S,Hershey,1-285-123-0647,289248.0,2.0,2.0,56.0,431.0,O,765929.0
Bra2399,H,A5e 1b6,,M,Alliant Techsystems,1-792-369-1693,150068.0,2.0,2.0,78.0,380.0,R,2493355.0
Cha2400,,91187,5.0,S,Susser Holdings,1-267-442-4691,121986.0,1.0,0.0,44.0,361.0,R,1259266.0
Ram2401,,V6k 1p3,3.0,M,Graybar Electric,1-276-616-2187,118455.0,0.0,0.0,10.0,495.0,O,3439765.0
BER2402,Z,19049,10.0,M,United Stationers,1-863-018-3101,142989.0,5.0,4.0,78.0,712.0,O,3477009.0
DEI2403,T,19901,5.0,M,Convergys,1-254-813-2409,88889.0,4.0,3.0,59.0,300.0,O,273551.0
Mat2404,V,T6a 1e3,10.0,M,Amazon.com,1-231-582-3301,211042.0,1.0,,18.0,756.0,R,3598989.0
VID2405,,V6o 1v4,2.0,M,Graham Packaging,1-231-972-4877,418158.0,4.0,5.0,89.0,385.0,O,1838539.0
Vaj2406,,C2b 4w3,2.0,M,NiSource,1-516-377-7708,68534.0,5.0,0.0,59.0,403.0,O,501581.0
AMB2407,,23456,0.0,D,Diebold,1-361-016-4768,29809.0,2.0,1.0,89.0,530.0,O,691284.0
PAU2408,,H7e 1u9,8.0,M,NuStar Energy,1-299-636-8828,100377.0,2.0,0.0,93.0,728.0,O,3803644.0
tel2409,,M5C 1Y7,9.0,M,Jacobs Engineering Group,1-784-156-3243,23274.0,3.0,2.0,59.0,425.0,O,435710.0
MER2410,,m5a 1u4,4.0,S,Great Plains Energy,1-603-384-0141,476378.0,2.0,5.0,,838.0,O,3676718.0
Szu2411,,32827,2.0,U,Xilinx,1-730-766-5544,126983.0,3.0,0.0,82.0,426.0,,1661730.0
KLU2412,,h6c 1y3,1.0,U,Newmont Mining,1-324-224-1235,492386.0,4.0,1.0,79.0,382.0,O,922490.0
Bou2413,,49510,6.0,M,Exterran Holdings,1-265-675-3983,434764.0,5.0,5.0,67.0,470.0,O,175260.0
Mar2414,T,t5b 1t6,9.0,W,Texas Instruments,1-285-321-8358,9201.0,3.0,2.0,38.0,643.0,O,333822.0
Lea2415,,H2g 1x4,5.0,S,,1-759-048-0379,83346.0,0.0,3.0,73.0,336.0,O,612598.0
Kaj2416,,59801,4.0,M,Corning,1-030-855-5087,337612.0,5.0,3.0,40.0,430.0,O,1410167.0
Pil2417,,06516,0.0,M,Perot Systems,1-258-808-3867,14999.0,1.0,3.0,8.0,626.0,O,3435054.0
Dan2418,,H7e 1s6,,D,MEMC Electronic Materials,1-574-110-8347,390943.0,3.0,3.0,80.0,510.0,R,3555231.0
Kor2419,,C2b 4x5,2.0,U,Sealed Air,1-331-337-0118,268540.0,1.0,2.0,44.0,678.0,O,1480405.0
ORO2420,,94394,6.0,D,Brown-Forman,1-912-593-0222,118659.0,5.0,5.0,59.0,,O,1066895.0
nis2421,I,63131,2.0,D,Pacific Life,1-277-879-4481,,1.0,0.0,35.0,660.0,O,3971086.0
ABO2422,,32229,2.0,S,,1-078-873-5666,302201.0,3.0,1.0,9.0,308.0,O,2940249.0
Flo2423,,E7o 1i7,1.0,S,ConocoPhillips,1-103-766-0853,74394.0,5.0,1.0,12.0,693.0,O,2209963.0
Bin2424,,80917,1.0,U,Alaska Air Group,1-873-999-1219,194980.0,4.0,2.0,26.0,433.0,,3294632.0
nai2425,C,40222,6.0,D,USG,1-186-167-9313,,1.0,,20.0,445.0,O,3057439.0
TOT2426,B,06145,5.0,U,Genworth Financial,1-508-959-3118,336229.0,5.0,0.0,13.0,738.0,O,3955763.0
RAB2427,,t5b 1t7,3.0,M,Lubrizol,1-735-715-6751,497579.0,3.0,1.0,87.0,621.0,O,3877300.0
She2428,,M5D 1X1,4.0,S,Moog,,441192.0,0.0,5.0,97.0,411.0,O,96732.0
SHE2429,,T6b 1d5,7.0,,E*Trade Financial,1-288-305-3374,213201.0,0.0,5.0,56.0,495.0,O,239024.0
Tem2430,,H2A 1Z5,1.0,U,Equity Residential,1-759-617-6288,421941.0,1.0,5.0,50.0,833.0,O,2943517.0
Spa2431,,46251,0.0,U,Chemtura,1-995-629-8861,294810.0,5.0,4.0,63.0,724.0,R,1814056.0
Den2432,O,92512,2.0,M,Great Plains Energy,1-643-458-6747,358662.0,2.0,3.0,55.0,712.0,O,539794.0
CAT2433,,60714,4.0,M,AnnTaylor Stores,1-327-744-3914,338329.0,3.0,,46.0,447.0,O,1110673.0
Rem2434,,55412,8.0,U,American Financial Group,1-479-617-5944,401451.0,0.0,5.0,85.0,560.0,O,867403.0
INT2435,,32256,7.0,U,,1-926-479-0855,358100.0,4.0,1.0,52.0,510.0,O,3929518.0
kle2436,,H6b 1y1,3.0,M,Apollo Group,1-853-381-3731,25264.0,4.0,0.0,37.0,426.0,O,1980437.0
MAT2437,,T5c 1q3,7.0,M,NCR,1-145-463-1976,84912.0,0.0,4.0,94.0,380.0,,2245529.0
Mac2438,F,33329,6.0,U,Newmont Mining,1-417-646-5605,76255.0,5.0,0.0,2.0,829.0,U,3232054.0
Str2439,,25326,3.0,M,Hexion Specialty Chemicals,1-254-792-5172,2520.0,1.0,0.0,80.0,756.0,R,1104508.0
GUL2440,,30329,0.0,M,Sunrise Senior Living,1-554-981-8742,9593.0,1.0,,39.0,844.0,,770915.0
nug2441,V,59806,4.0,D,New Jersey Resources,1-811-583-7791,241573.0,3.0,5.0,83.0,343.0,O,3905168.0
BOS2442,,80101,5.0,U,Symantec,1-948-516-2141,126785.0,4.0,1.0,96.0,722.0,O,
Tho2443,,80013,3.0,S,General Dynamics,1-710-447-3720,205466.0,3.0,2.0,17.0,748.0,U,2516706.0
Bou2444,,72219,5.0,M,PetSmart,1-742-084-9911,468873.0,0.0,2.0,94.0,695.0,R,3160249.0
Jac2445,D,33304,5.0,,Penske Automotive Group,,258482.0,0.0,3.0,33.0,745.0,O,2510352.0
cze2446,,77036,4.0,M,Centex,1-195-728-0020,7356.0,,1.0,,847.0,O,36525.0
Ger2447,,H5k 1r6,5.0,D,Nicor,1-228-969-9945,104883.0,3.0,1.0,65.0,381.0,O,3461749.0
tot2448,L,64055,4.0,U,Bed Bath & Beyond,1-937-757-4887,254897.0,4.0,5.0,29.0,619.0,O,2301563.0
Die2449,L,89106,5.0,M,Fannie Mae,1-223-475-2215,155066.0,4.0,0.0,86.0,776.0,O,470186.0
Al 2450,T,V6F 1S4,5.0,S,Exelon,1-932-796-3639,274050.0,1.0,2.0,77.0,676.0,O,2484226.0
De 2451,,99602,6.0,M,Peter Kiewit Sons',1-754-693-6021,296397.0,4.0,1.0,69.0,486.0,O,1175022.0
Dow2452,U,m8c 1x6,8.0,M,PG&E Corp.,1-445-987-0277,410542.0,1.0,0.0,95.0,653.0,R,544166.0
Hol2453,,M5g 1v2,8.0,S,Alliance Data Systems,1-392-226-6806,359562.0,3.0,0.0,49.0,832.0,O,
D'i2454,,h5l 1r3,1.0,U,Agilent Technologies,1-827-713-7304,277112.0,1.0,2.0,36.0,836.0,R,508955.0
OFC2455,,76707,6.0,S,Eastman Kodak,1-190-997-5376,330077.0,4.0,2.0,45.0,360.0,O,1076885.0
Rfa2456,,95351,8.0,M,Unitrin,1-102-439-7343,173452.0,5.0,3.0,41.0,,O,109839.0
cod2457,R,80051,9.0,W,Itron,1-404-924-2652,204918.0,0.0,0.0,12.0,365.0,O,3742925.0
SET2458,,57114,0.0,S,Consolidated Edison,1-379-416-7367,433610.0,4.0,0.0,68.0,496.0,U,2279424.0
rid2459,,91919,9.0,M,Northeast Utilities,1-932-040-3179,462885.0,5.0,0.0,44.0,553.0,O,2135093.0
Gol2460,,H2A 1U4,7.0,U,Pacific Life,1-151-971-1770,170107.0,3.0,2.0,67.0,831.0,,3940943.0
ROT2461,I,91103,7.0,U,New York Times,1-170-884-1784,408859.0,5.0,4.0,21.0,494.0,O,2419844.0
KAW2462,,98189,5.0,U,LKQ,1-304-057-8530,346683.0,4.0,1.0,31.0,560.0,R,26959.0
BAR2463,,90259,1.0,D,Precision Castparts,1-995-573-3882,233226.0,,0.0,78.0,434.0,O,2785186.0
Des2464,,m6s 1i1,1.0,M,Western Union,1-892-727-9840,22913.0,1.0,3.0,97.0,474.0,O,999562.0
Gil2465,,33324,5.0,W,Dick's Sporting Goods,1-859-931-7262,69632.0,5.0,5.0,81.0,396.0,O,313806.0
hei2466,,V6u 1v9,3.0,S,Collective Brands,1-492-043-3560,86909.0,2.0,5.0,64.0,557.0,O,1517573.0
Mca2467,J,90251,0.0,U,OGE Energy,1-343-215-5891,136524.0,5.0,3.0,33.0,536.0,R,2139474.0
KEL2468,,64138,0.0,M,Phoenix,1-775-256-9375,94940.0,1.0,1.0,22.0,748.0,R,512766.0
Mcn2469,A,V6z 1p9,8.0,M,Exxon Mobil,1-976-194-0028,456063.0,5.0,4.0,61.0,558.0,,3027159.0
BOS2470,O,36151,4.0,M,,1-913-962-4926,210135.0,2.0,5.0,12.0,585.0,R,1016557.0
THE2471,T,94270,0.0,M,Acuity Brands,1-259-721-2039,478948.0,3.0,3.0,74.0,671.0,U,2556760.0
tag2472,,45418,7.0,M,Xilinx,1-169-725-9097,240372.0,5.0,4.0,58.0,810.0,U,3942439.0
gay2473,,80058,2.0,U,Cracker Barrel Old Country,1-042-388-7088,300694.0,3.0,3.0,47.0,454.0,O,1758840.0
mcb2474,,78220,9.0,S,Fleetwood Enterprises,1-125-792-7050,,3.0,0.0,90.0,307.0,O,2135551.0
Svm2475,N,72906,7.0,D,Enterprise GP Holdings,1-249-112-2924,329533.0,5.0,5.0,77.0,436.0,O,863411.0
Kam2476,O,v6h 1u6,2.0,D,,1-031-961-4068,319929.0,4.0,0.0,4.0,707.0,U,3770262.0
mci2477,,74148,0.0,U,International Assets Holding,1-185-235-7364,429532.0,2.0,4.0,6.0,,R,2885731.0
Lab2478,,64135,1.0,D,KeyCorp,1-365-881-1386,435289.0,2.0,0.0,22.0,738.0,O,798971.0
nix2479,U,64192,1.0,U,Jones Apparel Group,1-198-294-2510,89570.0,5.0,,96.0,313.0,R,2286073.0
Ebe2480,V,77113,5.0,M,Helmerich & Payne,1-781-439-8481,498145.0,,3.0,100.0,688.0,O,732759.0
UNK2481,M,V6r 1v3,9.0,D,Celgene,1-794-212-5205,283529.0,3.0,0.0,33.0,690.0,O,3537992.0
SEN2482,P,T6A 1A3,7.0,S,Monsanto,1-223-420-4235,125571.0,,4.0,96.0,677.0,R,3034411.0
MCK2483,Y,T5B 1T9,3.0,M,New York Life Insurance,1-268-834-7601,480675.0,3.0,0.0,73.0,547.0,O,2349487.0
Ant2484,,75218,8.0,U,Valmont Industries,1-186-893-8186,384603.0,2.0,1.0,78.0,440.0,O,1494499.0
lei2485,,V6c 1v1,8.0,M,Exide Technologies,1-491-982-4806,335401.0,2.0,2.0,5.0,386.0,O,2638849.0
gue2486,,23466,7.0,W,Nordstrom,1-717-586-5351,,3.0,,23.0,569.0,O,2571524.0
TIP2487,,29218,9.0,S,,1-315-662-3581,436833.0,5.0,4.0,49.0,822.0,O,766990.0
GAZ2488,,M8b 1x2,4.0,M,Whole Foods Market,1-155-363-7244,343734.0,,2.0,89.0,607.0,R,3631273.0
nha2489,,V6w 1s2,2.0,S,Capital One Financial,1-863-672-7875,,0.0,5.0,24.0,458.0,O,155862.0
CLA2490,Q,V6w 1u6,1.0,S,Sonoco Products,1-903-685-2636,417750.0,2.0,1.0,83.0,474.0,O,3906905.0
Cas2491,,v6i 1w1,,M,Albemarle,1-106-944-1336,260636.0,2.0,1.0,,504.0,O,3300230.0
Lan2492,,99763,4.0,M,GMAC,1-429-019-2683,9364.0,2.0,1.0,99.0,770.0,O,2908662.0
Mcs2493,W,30378,10.0,M,American International Group,,418148.0,,4.0,65.0,799.0,O,1267471.0
Bam2494,,95162,6.0,M,CSX,1-832-586-6740,246279.0,2.0,5.0,72.0,606.0,,2257628.0
DEF2495,P,93370,6.0,M,H.J. Heinz,1-103-766-5205,405465.0,2.0,3.0,69.0,376.0,,1764724.0
she2496,,m5f 1w7,,M,AmeriCredit,1-340-905-2953,234120.0,5.0,,58.0,701.0,O,2428075.0
Gui2497,,23220,1.0,M,,1-365-022-9336,124690.0,3.0,1.0,12.0,506.0,R,2922167.0
OVE2498,V,36170,,D,Steel Dynamics,1-373-925-4220,93065.0,0.0,4.0,63.0,665.0,O,3634912.0
KER2499,N,94615,8.0,M,Ingram Micro,1-563-430-1462,332993.0,2.0,4.0,5.0,827.0,U,2489107.0
cas2500,,H2e 1v8,1.0,S,Alexander & Baldwin,1-537-446-1280,40821.0,2.0,0.0,26.0,801.0,O,327215.0
BEL2501,,T5A 1P5,0.0,M,Greif,1-963-228-9162,160582.0,3.0,1.0,62.0,505.0,O,3735120.0
MET2502,,93310,1.0,W,AmeriCredit,1-096-379-1792,82733.0,3.0,0.0,1.0,608.0,R,305477.0
El-2503,U,50309,8.0,U,Service Enterprise Group,1-687-195-9855,232582.0,5.0,3.0,72.0,488.0,O,141550.0
Kon2504,,90893,1.0,S,Key Energy Services,1-627-096-8107,321511.0,3.0,3.0,0.0,575.0,O,3856814.0
BYD2505,,V6U 1S1,3.0,D,Hershey,1-634-295-2044,284346.0,5.0,0.0,99.0,589.0,O,1116367.0
de 2506,,98106,10.0,S,American Greetings,1-563-784-3121,470689.0,1.0,,100.0,512.0,O,2410072.0
Rev2507,,h6d 1x4,1.0,,AK Steel Holding,1-988-491-5303,419773.0,5.0,0.0,30.0,827.0,,
Lof2508,,M2r 1d6,7.0,W,Holly,1-244-286-0398,208587.0,3.0,5.0,89.0,518.0,O,3795613.0
Gla2509,,93749,7.0,M,Sonic Automotive,1-086-053-5538,412457.0,0.0,2.0,60.0,509.0,,1586606.0
Sto2510,G,v6k 1r2,2.0,M,Nucor,1-236-892-1554,459516.0,1.0,0.0,100.0,508.0,O,1863177.0
DES2511,,79926,4.0,D,Oracle,1-454-962-9026,213356.0,1.0,5.0,46.0,780.0,O,1732635.0
Ove2512,,94218,5.0,M,Coventry Health Care,1-051-573-5390,337728.0,4.0,1.0,60.0,506.0,U,
cle2513,,15227,1.0,M,,1-656-854-5362,206576.0,0.0,2.0,17.0,408.0,U,2265395.0
kes2514,,79114,10.0,M,Lowe's,1-331-550-1502,178385.0,2.0,4.0,73.0,801.0,O,2934652.0
rab2515,,35220,1.0,S,Group 1 Automotive,1-902-944-8832,,0.0,1.0,41.0,847.0,O,2594448.0
Lia2516,,94429,6.0,M,HCA,1-404-444-2225,356233.0,,1.0,86.0,786.0,O,3268391.0
Kal2517,,33321,0.0,M,SunGard Data Systems,1-252-263-3558,201662.0,5.0,4.0,43.0,619.0,O,2769654.0
SAV2518,Y,93884,10.0,M,Systemax,1-984-474-2371,224196.0,2.0,3.0,96.0,392.0,O,1611675.0
Del2519,,90386,6.0,U,Constellation Energy,1-915-245-1409,8740.0,3.0,2.0,96.0,412.0,U,1551989.0
Soj2520,B,65807,1.0,U,Arch Coal,1-833-515-3942,76390.0,2.0,1.0,83.0,798.0,O,1850457.0
BER2521,,H2c 1v7,0.0,S,Martin Marietta Materials,1-752-453-3369,460702.0,4.0,2.0,23.0,634.0,O,3180809.0
BEL2522,D,m2p 1d7,3.0,W,DirecTV Group,1-989-160-9788,,4.0,5.0,6.0,489.0,O,3237160.0
Fav2523,J,99672,1.0,M,Thrivent Financial,1-688-041-6006,149916.0,3.0,,28.0,680.0,R,3488451.0
gib2524,L,E7o 1n3,3.0,U,Duke Energy,1-788-176-3606,441377.0,1.0,1.0,12.0,795.0,O,3315131.0
csr2525,,M5g 1u7,1.0,U,Pioneer Natural Resources,1-609-043-9391,469257.0,,3.0,61.0,739.0,O,743360.0
Boa2526,I,H2e 1x5,2.0,S,Walt Disney,1-633-237-5262,60938.0,5.0,4.0,35.0,334.0,O,1450566.0
HOM2527,,H2c 1w2,3.0,D,Texas Instruments,1-576-657-6299,105989.0,1.0,2.0,25.0,433.0,O,1131254.0
mat2528,,53703,5.0,M,,1-182-013-6546,50817.0,2.0,1.0,11.0,565.0,R,833483.0
mal2529,,44103,5.0,W,Cabela's,1-931-978-3134,443988.0,1.0,0.0,60.0,313.0,O,1423551.0
Opl2530,,90043,4.0,M,Alliant Techsystems,1-584-467-8593,354075.0,2.0,0.0,35.0,329.0,O,
Tim2531,,t5c 1u4,4.0,,Thrivent Financial,1-227-975-4896,2962.0,4.0,1.0,85.0,591.0,O,1731195.0
WIN2532,,53790,9.0,M,UAL,1-836-098-8732,36947.0,3.0,5.0,68.0,780.0,O,2454316.0
EAL2533,,99635,9.0,M,Spectra Energy,1-009-041-1072,389051.0,5.0,0.0,89.0,674.0,R,3161570.0
Pit2534,I,19217,5.0,S,Crane,1-568-020-0145,,4.0,5.0,41.0,434.0,O,3476350.0
ODA2535,,72207,6.0,U,CenterPoint Energy,1-091-211-2049,148019.0,1.0,1.0,7.0,502.0,,227110.0
Gro2536,,V6c 1u2,7.0,M,Tesoro,,187890.0,1.0,1.0,85.0,310.0,O,2073555.0
dou2537,X,60735,9.0,M,Lockheed Martin,1-518-862-2188,170094.0,3.0,3.0,30.0,599.0,O,1084778.0
Cor2538,,80171,,S,Beacon Roofing Supply,1-999-314-8129,339324.0,0.0,,71.0,776.0,O,2679183.0
Don2539,,t6b 1h4,6.0,M,Lam Research,1-310-498-9354,6027.0,5.0,5.0,76.0,664.0,U,3196486.0
Bru2540,E,M5e 1v6,8.0,U,Oil States International,1-570-994-1597,315949.0,4.0,2.0,6.0,484.0,O,
Spi2541,,46212,9.0,S,Owens-Illinois,1-932-266-7390,339950.0,5.0,1.0,,,O,3367952.0
Cho2542,H,85231,4.0,W,Principal Financial,1-755-483-3353,214595.0,2.0,5.0,81.0,647.0,O,3988768.0
Fou2543,,98406,6.0,M,United Services Automobile,1-874-425-7728,85902.0,4.0,4.0,17.0,657.0,O,619627.0
