gncd,crdtrtng,g,nmbrchldrn,mddlntl,frstnm,phn,ncm,nmbrcrs,mrtlstts,wnrrntflg,mplr,nmbrcrdtcrds,ntwrth
CRI233,545.0,3.0,3.0,L,hayden,1-881-269-3949,342754.0,3.0,S,O,,10.0,1192164.0
Gas234,571.0,53.0,0.0,V,Gail,1-537-303-6219,224435.0,1.0,M,O,Southwestern Energy,0.0,223487.0
Cha235,423.0,67.0,2.0,,las,1-682-154-3638,37717.0,0.0,W,O,Delta Air Lines,7.0,2341143.0
Net236,655.0,94.0,0.0,,Noelyn,1-512-708-0580,286483.0,1.0,,O,ITT,4.0,1774784.0
WOO237,488.0,37.0,5.0,,izak,1-598-440-6359,185412.0,0.0,M,O,Health Management Associates,0.0,3951308.0
val238,352.0,75.0,,,bernita,1-281-206-9270,472518.0,4.0,M,,Western Union,6.0,2756025.0
Ber239,810.0,51.0,1.0,,Karmen,1-442-133-8200,425307.0,,M,O,Family Insurance Group,0.0,1833112.0
lab240,686.0,74.0,2.0,F,Rio,1-607-062-8891,304909.0,2.0,D,O,Advance Auto Parts,8.0,698884.0
VRE241,389.0,100.0,2.0,X,ISABELLE,,231226.0,0.0,M,R,J.P. Morgan Chase & Co.,0.0,3287261.0
GOO242,761.0,,0.0,,Micro,1-141-622-5196,219026.0,0.0,M,U,Fidelity National Financial,,3337290.0
cha243,589.0,28.0,1.0,S,maribel,1-500-101-2792,414993.0,0.0,D,O,Toro,4.0,2963197.0
TAM244,492.0,18.0,0.0,W,NADYA,1-655-973-7192,24837.0,0.0,M,O,Mueller Water Products,1.0,1487009.0
CUM245,442.0,77.0,5.0,,Darrell,1-972-039-2576,200645.0,2.0,D,U,Energy Future Holdings,10.0,3177428.0
SIM246,649.0,14.0,3.0,E,Hoy,1-764-148-5233,22605.0,4.0,S,O,Weis Markets,8.0,1886280.0
Est247,337.0,23.0,0.0,,shana,1-399-618-9069,,0.0,U,O,MasterCard,8.0,1853087.0
han248,572.0,1.0,,P,HQ,1-628-481-6657,389524.0,4.0,D,R,Oracle,8.0,195847.0
Pee249,666.0,58.0,3.0,Y,Co,1-085-050-1119,232945.0,4.0,M,U,Mutual of America Life,0.0,3727580.0
bli250,567.0,98.0,3.0,T,Beb,1-993-284-6634,390626.0,2.0,D,O,JetBlue Airways,4.0,2993662.0
Lea251,574.0,76.0,3.0,,Sherrill,1-395-464-9156,286207.0,5.0,,O,Western Refining,5.0,2886788.0
Wil252,498.0,59.0,0.0,U,takehiko,1-811-547-9696,391468.0,5.0,S,,Western Refining,2.0,3672610.0
kom253,836.0,81.0,2.0,,FLOSSIE,,171326.0,5.0,U,R,Bristol-Myers Squibb,9.0,3245637.0
Wel254,759.0,31.0,3.0,,Chryste,1-648-501-2866,294972.0,2.0,M,,AutoNation,8.0,959636.0
Lac255,563.0,1.0,5.0,,Sheelagh,1-332-974-4753,131039.0,3.0,S,O,Boeing,6.0,1037702.0
Hon256,313.0,28.0,5.0,,DICKENS,1-217-048-6379,480287.0,1.0,S,U,Advanced Micro Devices,8.0,69141.0
Con257,771.0,36.0,4.0,,Maury,,276404.0,0.0,M,O,Unitrin,6.0,2818725.0
han258,717.0,47.0,5.0,,Dorothy,1-246-119-5490,435481.0,0.0,S,O,Liberty Media,1.0,3153373.0
WOJ259,355.0,77.0,4.0,,CHICKIE,,,4.0,D,O,Jarden,2.0,616608.0
Ami260,383.0,91.0,4.0,P,Lavinia,1-347-479-6259,499891.0,4.0,U,O,Cincinnati Financial,10.0,1014586.0
Mo261,579.0,46.0,5.0,A,Kristine,1-881-547-3819,394640.0,5.0,S,O,Steel Dynamics,1.0,1679903.0
BUR262,324.0,36.0,3.0,,tobi,1-155-847-4022,359040.0,4.0,M,O,OGE Energy,5.0,1062919.0
Kos263,752.0,18.0,2.0,X,Frederica,1-946-987-5835,429949.0,5.0,M,R,Hartford Financial Services,0.0,3684297.0
Bor264,723.0,27.0,2.0,,Cayla,,333500.0,5.0,D,O,Penske Automotive Group,2.0,1805618.0
LAR265,349.0,79.0,,K,BRIAN,,480399.0,2.0,S,U,Amkor Technology,1.0,1852935.0
BOU266,643.0,72.0,5.0,,ROCH,1-551-913-3853,73398.0,2.0,W,O,Psychiatric Solutions,4.0,1528702.0
Pan267,390.0,26.0,0.0,,Charly,1-666-863-1257,,3.0,W,O,Calpine,0.0,178411.0
Wal268,801.0,31.0,4.0,,joli,1-938-871-9739,446105.0,4.0,U,O,Saks,7.0,2245432.0
Mue269,741.0,2.0,4.0,,Kasper,1-333-561-7008,128126.0,0.0,S,O,BE Aerospace,2.0,3058077.0
Zub270,821.0,81.0,1.0,,Joo-geok,1-514-023-2587,371101.0,2.0,D,O,Exterran Holdings,8.0,723251.0
Sei271,830.0,69.0,,D,Winona,1-027-811-2670,263066.0,3.0,M,O,Penn National Gaming,5.0,3755553.0
Cav272,441.0,69.0,1.0,,king-haut,1-475-590-2337,,0.0,M,R,PetSmart,,757755.0
Har273,484.0,80.0,1.0,,DARLENE,1-214-794-0930,453776.0,3.0,D,R,First Data,2.0,3610784.0
Nau274,653.0,14.0,5.0,R,Deana,1-988-429-0103,494609.0,4.0,,O,Liz Claiborne,8.0,2994154.0
Ste275,727.0,39.0,2.0,,Laurette,1-143-517-2347,233618.0,0.0,D,R,Alcoa,7.0,612241.0
Cho276,535.0,0.0,,D,Renell,1-709-720-3248,,1.0,U,O,Perini,0.0,1352198.0
Lux277,320.0,59.0,4.0,R,Meriann,1-314-831-7578,154521.0,5.0,W,R,Hudson City Bancorp,9.0,2534935.0
Far278,775.0,60.0,4.0,,KATALIN,1-342-101-7385,438162.0,4.0,W,O,Sigma-Aldrich,1.0,3189762.0
Shi279,606.0,4.0,4.0,,Gayel,1-419-495-9429,352602.0,3.0,M,O,Plains Exploration,,447872.0
Pip280,,74.0,2.0,P,Lourdes,1-992-551-4676,194788.0,4.0,S,O,W.R. Berkley,5.0,3207012.0
Sug281,685.0,66.0,1.0,,Jooran,1-183-910-2398,437119.0,0.0,W,O,Cooper-Standard Holdings,6.0,303926.0
Kum282,770.0,36.0,5.0,F,Damian,1-114-136-8583,66431.0,0.0,M,O,Ryder System,5.0,3685802.0
LOR283,694.0,55.0,4.0,L,teressa,1-985-895-6709,380368.0,4.0,M,O,Merck,4.0,3180558.0
KUR284,530.0,57.0,3.0,,Phedra,1-864-279-4768,7377.0,1.0,D,O,Chubb,4.0,
ser285,609.0,76.0,0.0,D,Flora,1-744-443-0610,87533.0,5.0,S,O,Cummins,1.0,3507884.0
Ado286,619.0,63.0,4.0,N,ezmeralda,1-710-698-6175,76061.0,2.0,M,O,Advance Auto Parts,3.0,2230968.0
Bol287,821.0,76.0,3.0,M,Clary,1-473-272-4862,486482.0,4.0,M,O,Airgas,7.0,814197.0
sav288,553.0,22.0,,,Yokan,1-767-745-4346,436307.0,4.0,M,O,Mattel,6.0,2254862.0
Mar289,529.0,,0.0,F,PATRIZIA,1-072-333-8934,420621.0,,D,O,Rite Aid,,91935.0
Bar290,507.0,7.0,1.0,K,Ileane,,187944.0,1.0,W,O,Forest Laboratories,4.0,1818938.0
Woo291,726.0,4.0,2.0,N,olivia,1-113-957-9923,146651.0,0.0,S,O,Pioneer Natural Resources,8.0,177543.0
Bir292,684.0,39.0,1.0,,yolande,1-270-496-9696,118757.0,2.0,,O,H&R Block,8.0,3078579.0
Lav293,,84.0,1.0,A,Kitson,1-151-106-1324,467906.0,1.0,U,O,Colgate-Palmolive,4.0,1222308.0
Mcm294,314.0,26.0,0.0,,Abdullah,1-130-325-1266,89920.0,0.0,S,O,CBS,7.0,3341105.0
Pau295,,72.0,1.0,,vradmin,1-102-293-7755,43770.0,,S,O,Cytec Industries,4.0,3128005.0
Lea296,645.0,20.0,4.0,F,LEUNG,1-177-880-1774,435272.0,2.0,W,U,Calumet Specialty Products,9.0,
Seh297,713.0,100.0,1.0,A,collen,1-042-914-3849,464094.0,3.0,U,R,Popular,8.0,
hit298,357.0,83.0,3.0,,Constancy,1-074-076-1898,474686.0,0.0,U,O,Patterson-UTI Energy,9.0,594723.0
GAS299,649.0,45.0,,,ERNESTO,1-217-087-5277,106730.0,1.0,D,U,Viacom,5.0,787771.0
hue300,835.0,56.0,1.0,E,wing-man,1-377-905-7875,97186.0,1.0,M,,Calumet Specialty Products,0.0,148371.0
Kle301,,65.0,1.0,,FAWN,1-205-909-8362,161132.0,4.0,M,O,AMR,0.0,2760822.0
Win302,629.0,96.0,,V,PRYOR,1-752-780-8339,393718.0,2.0,M,R,Olin,1.0,2240874.0
Mar303,587.0,40.0,2.0,M,Ofelia,,31765.0,3.0,U,O,Bon-Ton Stores,1.0,3676798.0
SWA304,786.0,51.0,3.0,,elyssa,1-147-089-1963,411526.0,0.0,M,R,Werner Enterprises,8.0,1137557.0
Joy305,415.0,85.0,3.0,,Evvie,1-956-899-9979,316374.0,4.0,M,O,PepsiCo,10.0,978089.0
mcr306,791.0,11.0,4.0,,yan-zhen,1-149-281-5678,233970.0,5.0,S,O,American Electric Power,5.0,3268379.0
Pre307,413.0,100.0,5.0,X,Alka,1-880-678-6428,185988.0,3.0,M,R,Community Health Systems,0.0,2476914.0
HIN308,428.0,51.0,5.0,,Laz,1-589-765-3895,443246.0,2.0,M,O,IAC/InterActiveCorp,7.0,
Sel309,810.0,,1.0,,Ashlee,1-413-343-2912,474421.0,1.0,W,O,Jack in the Box,10.0,3405002.0
Wea310,324.0,39.0,0.0,,AUGUSTA,1-312-593-5173,256222.0,2.0,U,U,U.S. Bancorp,2.0,1958810.0
TOM311,587.0,47.0,1.0,C,Helga,1-805-115-9823,396342.0,4.0,,O,PharMerica,6.0,1941022.0
Ens312,700.0,,1.0,,Partick,1-956-260-8837,4870.0,0.0,,,AGL Resources,1.0,1309748.0
Ger313,734.0,66.0,3.0,P,ALYS,1-451-999-0585,379475.0,2.0,S,O,Arkansas Best,,3632370.0
Bat314,651.0,83.0,2.0,,OVILA,,422366.0,4.0,S,,BorgWarner,0.0,2475001.0
LON315,555.0,49.0,4.0,N,abby,1-359-607-4329,67927.0,4.0,W,R,Pride International,,2075664.0
Tun316,614.0,,2.0,F,koral,1-363-394-6166,363160.0,4.0,M,R,DaVita,1.0,1250329.0
eis317,794.0,73.0,2.0,,BEVYN,1-015-803-2474,419888.0,4.0,M,O,Xerox,8.0,212451.0
Vuc318,482.0,86.0,5.0,C,maskell,1-362-478-2862,229870.0,1.0,D,U,Republic Services,8.0,3049747.0
bea319,591.0,48.0,5.0,,Charlsey,1-558-480-1200,158840.0,0.0,U,O,Cephalon,2.0,2417447.0
Fer320,566.0,,0.0,W,Annick,1-703-636-9996,430061.0,1.0,U,O,,8.0,2612998.0
Soo321,381.0,37.0,,,GURSHARAN,1-154-086-1903,194526.0,0.0,M,O,National Fuel Gas,6.0,734375.0
Bir322,374.0,68.0,2.0,,garnette,1-547-387-1078,424188.0,0.0,D,O,Target,7.0,3717995.0
Ver323,328.0,,0.0,Q,nguyet,1-748-212-2340,470701.0,0.0,U,O,Expedia,,956825.0
De 324,807.0,66.0,,C,KORRIE,1-846-315-1764,404911.0,1.0,S,O,Hudson City Bancorp,8.0,
Bla325,311.0,14.0,4.0,,Nazi,1-179-983-1576,,3.0,S,O,PharMerica,1.0,2390111.0
Hur326,647.0,69.0,3.0,U,Nance,1-073-769-1833,436285.0,5.0,S,O,Men's Wearhouse,5.0,3576639.0
ray327,622.0,35.0,4.0,,Corny,1-353-395-2825,391695.0,0.0,,O,Williams,,339669.0
nix328,570.0,78.0,0.0,,DANIELLE,1-771-657-6355,479851.0,3.0,U,R,SPX,7.0,2731417.0
zag329,840.0,33.0,5.0,K,bell,1-942-527-3307,409873.0,4.0,S,R,BE Aerospace,8.0,2179616.0
Roi330,389.0,77.0,4.0,,Jany,,245133.0,0.0,M,O,Wells Fargo,2.0,
Hog331,467.0,94.0,5.0,T,Dvm,1-205-874-4529,181694.0,,M,,,2.0,2950835.0
Mar332,793.0,19.0,2.0,,Nedi,,106385.0,2.0,S,O,Lincoln National,8.0,1515524.0
Col333,749.0,50.0,2.0,W,Gilda,1-831-988-7672,488485.0,4.0,,O,Targa Resources,3.0,2007473.0
neg334,789.0,65.0,2.0,T,paqs,1-079-481-2220,90218.0,3.0,D,O,Spherion,8.0,1757951.0
Wil335,768.0,29.0,1.0,J,Lubomyr,1-853-953-1134,308552.0,2.0,,O,Family Insurance Group,8.0,1980948.0
Gos336,625.0,37.0,5.0,,melantha,1-471-099-6976,380031.0,5.0,U,O,Adobe Systems,6.0,1630998.0
Ntp337,751.0,56.0,5.0,,Quinn,1-235-350-8301,348345.0,2.0,M,O,Blockbuster,0.0,463905.0
mil338,460.0,,4.0,A,Kimberli,1-020-844-6258,406014.0,1.0,S,O,Radian Group,3.0,352542.0
TEL339,812.0,46.0,4.0,,fredi,1-101-164-5047,55811.0,,U,R,M&F Worldwide,8.0,3243615.0
RIV340,532.0,28.0,4.0,,nuri,1-424-458-1913,456536.0,4.0,M,O,MeadWestvaco,0.0,156383.0
hol341,509.0,31.0,1.0,M,Zondra,1-071-151-3531,42908.0,4.0,U,R,RadioShack,8.0,3366650.0
Fry342,461.0,55.0,4.0,,Suvanee,1-548-500-5378,319596.0,5.0,U,R,Abbott Laboratories,0.0,3762007.0
Esc343,,26.0,,D,Cornelle,1-780-269-2599,146636.0,2.0,S,O,Phoenix,2.0,2915479.0
LID344,332.0,93.0,2.0,,Pammy,1-503-223-2295,282004.0,5.0,M,,Medical Mutual of Ohio,4.0,518175.0
BAY345,371.0,14.0,4.0,H,ISADORA,1-036-637-5684,339377.0,5.0,M,R,National Oilwell Varco,1.0,3240188.0
SED346,546.0,30.0,1.0,,Subra,1-117-775-7922,391590.0,1.0,U,O,Cincinnati Financial,8.0,492570.0
SHU347,754.0,18.0,1.0,,gillie,1-420-197-0842,319668.0,3.0,M,U,Ecolab,6.0,3189432.0
hin348,516.0,69.0,,,Whitfield,1-057-255-5641,251066.0,4.0,U,O,Baldor Electric,2.0,1862636.0
Luw349,737.0,60.0,1.0,,Shana,1-864-198-2367,122433.0,1.0,W,O,Smithfield Foods,1.0,1891784.0
PCB350,404.0,77.0,2.0,,Kaile,1-089-865-4449,229086.0,4.0,D,O,Hormel Foods,1.0,2999683.0
BEZ351,583.0,,2.0,,Reeba,1-848-728-0817,387138.0,4.0,M,O,Patterson,0.0,1482145.0
Buc352,461.0,62.0,3.0,E,Brenton,1-816-138-9438,192643.0,5.0,U,O,Anadarko Petroleum,8.0,2237352.0
RAM353,343.0,96.0,3.0,,NERTI,1-036-611-5081,301108.0,5.0,M,O,Michael Foods,2.0,2903967.0
THR354,431.0,45.0,0.0,,MARJI,1-841-019-7366,448626.0,3.0,W,O,International Game Technology,0.0,2208391.0
RAU355,319.0,65.0,4.0,L,Aloysia,1-285-189-5251,432792.0,1.0,M,R,Western Digital,10.0,1052954.0
Gol356,504.0,12.0,2.0,,marietta,1-632-062-4993,499596.0,5.0,M,O,Sonoco Products,0.0,3751568.0
Upd357,611.0,71.0,4.0,M,janean,1-614-232-0003,30189.0,4.0,M,O,Verizon Communications,6.0,1980882.0
MOR358,359.0,38.0,2.0,R,irving,1-035-288-5444,111428.0,4.0,,O,Securian Financial Group,2.0,579641.0
SHA359,398.0,7.0,2.0,F,Ganesh,1-477-970-4729,146638.0,5.0,W,O,Electronic Arts,2.0,3476510.0
Cla360,,30.0,4.0,S,DISCOVER,1-092-479-3305,40323.0,3.0,M,O,LandAmerica Financial Group,4.0,505464.0
LIC361,537.0,58.0,0.0,V,manuela,1-618-745-5747,461807.0,0.0,,O,C.H. Robinson Worldwide,0.0,2494978.0
PEL362,743.0,8.0,5.0,,vu,1-363-472-9200,184868.0,5.0,U,O,Alaska Air Group,1.0,1609289.0
Ash363,432.0,18.0,3.0,K,anni,1-430-155-3830,125814.0,5.0,M,O,Buildings Materials Corp.,8.0,
DYN364,614.0,83.0,3.0,,hesther,1-637-251-1599,267270.0,2.0,S,R,Interactive Brokers Group,10.0,1681770.0
Lar365,704.0,50.0,1.0,,brynna,1-392-994-6165,408878.0,0.0,M,O,Rockwell Automation,6.0,
ENG366,604.0,88.0,3.0,,CANTRELL,1-351-837-0111,418717.0,2.0,M,R,Pantry,0.0,2933990.0
Har368,556.0,60.0,2.0,,Shelbi,1-352-607-5329,345984.0,0.0,U,R,Werner Enterprises,5.0,2112951.0
Hey369,344.0,52.0,5.0,J,Elzbieta,1-227-269-1037,171271.0,2.0,U,O,Cisco Systems,1.0,3418282.0
leh370,388.0,48.0,3.0,C,KAI-WAI,1-208-109-2479,448397.0,0.0,W,O,Lockheed Martin,6.0,2898609.0
Co-371,416.0,40.0,,V,Felisha,1-265-022-0496,359271.0,4.0,U,O,SanDisk,8.0,1765032.0
Elt372,709.0,69.0,2.0,,Rchlab,1-220-323-3039,322068.0,2.0,M,O,News Corp.,6.0,3176317.0
Alv373,426.0,42.0,,I,CARLYNNE,1-055-237-4260,76346.0,2.0,M,O,Markel,5.0,461490.0
YOK374,665.0,39.0,1.0,H,JAWAID,1-285-900-2874,469442.0,0.0,M,R,Silgan Holdings,2.0,3164372.0
ZIN375,547.0,19.0,0.0,,twana,1-562-501-9401,167918.0,2.0,M,O,SPX,3.0,1294197.0
zim376,558.0,10.0,4.0,K,KALI,1-572-985-7236,104354.0,0.0,U,O,L-3 Communications,,661877.0
laf377,511.0,47.0,4.0,X,Marguerite,1-378-748-1930,467285.0,4.0,M,O,Thermo Fisher Scientific,9.0,2709193.0
POP378,504.0,83.0,,Q,Yannick,1-525-579-7508,,1.0,S,R,Kimberly-Clark,7.0,1744304.0
men379,693.0,,2.0,V,issy,1-901-469-7568,72940.0,5.0,S,O,Church & Dwight,6.0,1670195.0
TUR380,454.0,42.0,4.0,,Phuong,,150336.0,5.0,M,O,Vanguard Health Systems,0.0,1443342.0
fee381,372.0,2.0,4.0,H,Ernesto,1-260-434-2400,81333.0,0.0,D,O,Embarq,10.0,681302.0
ter382,568.0,67.0,3.0,,vikky,1-304-461-8478,117399.0,0.0,S,O,AMC Entertainment,9.0,3406439.0
BAR383,530.0,,4.0,,chloe,1-413-648-3099,489099.0,4.0,M,R,Sigma-Aldrich,4.0,315234.0
Tap384,770.0,77.0,5.0,V,tilak,1-229-508-9311,201358.0,0.0,M,O,Leap Wireless International,7.0,2584094.0
Mod385,646.0,19.0,4.0,,Bob,1-259-692-4195,47401.0,1.0,,O,CME Group,2.0,
cim386,397.0,8.0,4.0,,SKICLUB,1-798-192-2357,259459.0,4.0,U,O,Allstate,1.0,977864.0
Sal387,713.0,,1.0,,Marybeth,1-093-204-5478,351789.0,3.0,M,O,Curtiss-Wright,1.0,1163838.0
bru388,346.0,83.0,1.0,,Nawa,1-564-311-0205,206326.0,2.0,M,O,Family Dollar Stores,9.0,69460.0
GAU389,482.0,43.0,3.0,,Lydie,1-789-574-4753,341402.0,4.0,D,O,Spectrum Brands,8.0,3599223.0
LOB390,753.0,46.0,3.0,L,candida,1-270-694-9104,438918.0,5.0,D,O,Comerica,2.0,1381885.0
DAN391,691.0,14.0,5.0,,wieslaw,1-659-227-7397,413943.0,1.0,M,,CenturyTel,10.0,171313.0
SAL392,587.0,72.0,0.0,,Joke,1-154-445-3681,211789.0,1.0,M,R,Scholastic,6.0,1373558.0
Mar393,566.0,29.0,5.0,V,MARY-MICHELLE,1-154-688-7786,237314.0,0.0,S,R,Boise,0.0,2335796.0
Bra394,323.0,51.0,1.0,P,Txp,1-768-261-0631,22080.0,3.0,M,O,Amkor Technology,7.0,2494081.0
Koc395,344.0,81.0,4.0,,BRIT,1-413-720-1871,481195.0,5.0,M,O,Ameren,8.0,252245.0
Pla396,765.0,67.0,0.0,U,celestine,1-875-794-5779,208298.0,0.0,W,O,DirecTV Group,4.0,3970725.0
mcc397,,91.0,4.0,,amberly,1-515-931-7519,221.0,1.0,W,O,Williams,7.0,2030035.0
Des398,650.0,43.0,4.0,S,cayla,1-243-258-4789,207979.0,0.0,M,O,U.S. Bancorp,6.0,2227601.0
NOR399,466.0,27.0,2.0,,tonu,1-608-078-5547,,4.0,M,R,Spherion,,1012111.0
Paq400,538.0,1.0,,,candace,1-982-075-1883,,4.0,W,U,Nasdaq OMX Group,3.0,1927066.0
Sfi401,780.0,91.0,4.0,A,Zbignew,1-326-811-3709,287081.0,2.0,M,O,Nicor,8.0,2530133.0
Amo402,690.0,55.0,0.0,N,Ninnette,1-907-100-6458,126706.0,4.0,M,O,Coventry Health Care,5.0,2695189.0
Say403,660.0,46.0,4.0,,davita,1-279-100-2128,435365.0,3.0,W,O,Winn-Dixie Stores,5.0,392585.0
ang404,369.0,62.0,3.0,C,Lilias,1-923-860-0562,257974.0,3.0,U,R,Pepsi Bottling,2.0,3170355.0
lig405,368.0,67.0,4.0,,CORILLA,1-990-841-0058,145250.0,3.0,M,O,Oceaneering International,6.0,57156.0
Sch406,434.0,51.0,0.0,C,Manuela,1-192-723-4902,340395.0,0.0,,O,Lexmark International,4.0,237138.0
BRA407,500.0,49.0,5.0,,Lawrence,1-018-125-3814,121125.0,2.0,U,O,WellPoint,9.0,2960029.0
Coa408,521.0,40.0,3.0,N,NUNTEL,1-585-604-8746,328766.0,4.0,M,O,Capital One Financial,1.0,2645718.0
NAR409,573.0,59.0,0.0,T,RAMIZ,1-897-010-8443,223976.0,0.0,M,O,Aleris International,4.0,2500380.0
cai410,474.0,83.0,5.0,,JORDAN,1-424-251-0934,338008.0,3.0,S,O,Sentry Insurance Group,2.0,
hol411,,49.0,4.0,,Tedra,1-769-010-6742,36596.0,3.0,D,U,Atmos Energy,2.0,823819.0
YED412,702.0,22.0,3.0,,Carly,1-521-013-9070,289137.0,4.0,D,R,Visteon,6.0,1279474.0
GIA413,314.0,16.0,3.0,,sangman,1-793-128-8100,454271.0,1.0,U,R,Molex,7.0,1723410.0
TOO414,363.0,71.0,1.0,,Sashenka,1-918-771-5318,296199.0,1.0,M,O,OfficeMax,1.0,3099344.0
Sei415,467.0,84.0,1.0,,Kenneth,1-593-981-3882,439149.0,5.0,M,O,VeraSun Energy,10.0,3268514.0
REN416,494.0,36.0,0.0,,Kare,1-299-722-3778,304065.0,3.0,S,O,Oil States International,6.0,3782981.0
Sax417,653.0,94.0,4.0,,lani,1-311-843-6163,228020.0,,D,O,Ruddick,1.0,103988.0
des418,337.0,86.0,5.0,,herschel,1-987-774-4255,158386.0,2.0,W,R,Public Storage,3.0,2211238.0
KUH419,701.0,,5.0,,koen,1-582-851-4667,,1.0,S,O,PG&E Corp.,0.0,1719692.0
men420,632.0,44.0,5.0,A,Idt,1-748-807-5619,334302.0,5.0,S,O,Portland General Electric,10.0,1068987.0
Ado421,774.0,62.0,5.0,F,Ashly,1-668-942-2081,461356.0,1.0,D,O,Northrop Grumman,1.0,3841340.0
SHA422,589.0,31.0,3.0,,Hadi,1-835-309-0718,68100.0,3.0,M,O,UGI,2.0,3119163.0
mcm423,574.0,39.0,,,ITALO,1-029-745-0264,426915.0,1.0,M,O,PC Connection,7.0,428749.0
ver424,342.0,32.0,1.0,,NANCY,1-034-268-2410,415992.0,0.0,S,U,Alaska Air Group,6.0,2815691.0
Bur425,305.0,97.0,5.0,,CANDACE,1-351-767-4357,,4.0,M,O,Kroger,4.0,
kau426,647.0,84.0,2.0,C,mariaelena,1-220-502-9436,152237.0,2.0,M,O,Dean Foods,2.0,1842060.0
mcc427,595.0,37.0,5.0,W,nathalie,1-917-467-8858,200548.0,,D,O,Flowserve,7.0,798572.0
Ube428,426.0,68.0,1.0,P,Tedda,1-581-355-8837,84477.0,0.0,M,O,,2.0,1392742.0
Sel429,589.0,14.0,0.0,O,olympie,1-902-687-8840,4497.0,4.0,,O,Quest Diagnostics,0.0,408801.0
mai430,777.0,34.0,1.0,,martha,1-018-440-3314,118996.0,5.0,W,O,Bob Evans Farms,9.0,3118464.0
NIS431,768.0,52.0,4.0,,VALERIA,1-088-562-9127,,3.0,U,O,FMC Technologies,9.0,2876206.0
Hol432,505.0,98.0,3.0,,GIANNA,1-392-708-4577,249611.0,5.0,M,O,HealthSouth,6.0,2351716.0
log433,,20.0,4.0,,rickey,1-871-818-2480,198480.0,5.0,,O,Calumet Specialty Products,2.0,524711.0
Fra434,418.0,,0.0,,jennine,1-084-880-2764,323601.0,0.0,U,O,Sovereign Bancorp,6.0,2574607.0
str435,729.0,48.0,0.0,,Jerome,1-089-951-8709,279066.0,2.0,D,O,Spansion,10.0,545131.0
pon436,676.0,14.0,3.0,O,ROBYN,,195110.0,3.0,U,O,Valassis Communications,9.0,2543419.0
cro437,322.0,0.0,2.0,,Enver,1-307-703-8251,437319.0,5.0,S,O,Dr Pepper Snapple Group,8.0,3500291.0
HAR438,608.0,70.0,0.0,,Klarika,1-167-782-5615,208507.0,0.0,W,O,Jabil Circuit,3.0,838235.0
Mat439,742.0,47.0,3.0,B,FIMA,1-995-846-4370,398251.0,4.0,D,O,Altria Group,6.0,1330041.0
Shi440,706.0,55.0,0.0,J,Berget,1-915-835-5972,202621.0,0.0,M,U,Assurant,9.0,1893527.0
LAN441,522.0,61.0,4.0,,PULAK,1-961-267-6325,33679.0,0.0,U,,Expedia,5.0,1803737.0
Pas442,530.0,20.0,5.0,Q,Syd,1-923-688-2626,439541.0,3.0,U,U,American Express,2.0,3766589.0
PRO443,771.0,67.0,4.0,,kaminsky,1-728-690-0207,78673.0,3.0,M,O,Owens-Illinois,7.0,
mar444,575.0,53.0,3.0,,JACKLYN,1-662-874-9689,432392.0,3.0,U,O,U.S. Bancorp,4.0,
san445,471.0,90.0,5.0,L,KRYSTN,1-039-088-4738,94915.0,1.0,W,R,Coca-Cola,3.0,3980032.0
RUD446,660.0,46.0,0.0,,Dhanvinder,1-308-666-2754,395989.0,1.0,M,O,Saks,8.0,3241950.0
doy447,640.0,,2.0,,Cornelis,1-581-838-9349,303420.0,1.0,S,O,PSS World Medical,,2433890.0
Wie448,337.0,16.0,3.0,,JDEREK,1-815-389-2428,316111.0,1.0,S,R,Eaton,5.0,3625876.0
Kie449,630.0,46.0,,,Julita,1-658-160-2015,202658.0,5.0,M,O,Western Refining,8.0,744412.0
mor450,757.0,2.0,4.0,B,dorthea,1-028-495-8866,212833.0,3.0,W,,,9.0,234398.0
Mas451,847.0,68.0,,,Ulrica,1-898-707-7853,493326.0,0.0,D,O,Avis Budget Group,9.0,3576329.0
tho452,389.0,17.0,0.0,,KARIE,1-680-532-0074,51832.0,3.0,U,,Applied Industrial Tech,0.0,143729.0
Sob453,810.0,91.0,1.0,,Eadie,1-098-485-2128,498023.0,1.0,S,R,Great Plains Energy,1.0,2710947.0
CAS454,791.0,62.0,4.0,,Kristen,1-086-133-0355,310857.0,3.0,S,R,MeadWestvaco,4.0,1054420.0
Gab455,836.0,71.0,2.0,,suzanna,1-843-331-7144,85788.0,1.0,M,O,"Toys ""R"" Us",0.0,604158.0
SYL456,308.0,20.0,4.0,J,Gerrard,1-734-373-4158,,0.0,U,U,NVR,7.0,304729.0
Das457,,72.0,,,GEER,1-712-161-9883,376334.0,1.0,M,R,Northern Trust Corp.,9.0,2629774.0
Chu458,770.0,45.0,0.0,,XU,1-442-095-8959,419994.0,3.0,U,O,Graybar Electric,,1539610.0
Pap459,679.0,38.0,3.0,P,Jirina,1-485-980-2592,164193.0,4.0,D,O,MEMC Electronic Materials,0.0,695204.0
skr460,495.0,14.0,1.0,J,rafael,1-165-490-5909,486399.0,4.0,U,R,Wesco International,3.0,2061858.0
Mia461,479.0,23.0,0.0,,jocelin,1-860-066-0638,238480.0,5.0,D,O,,8.0,223131.0
Jew462,838.0,,4.0,,bambie,1-232-974-7178,298035.0,4.0,M,U,Norfolk Southern,1.0,267988.0
