AgencyID,Phone,LastName,Country,FirstName,NetWorth,MiddleInitial,Age,Employer,PostalCode,Gender,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,NumberCreditCards
fdw13898,1-714-359-4637,fdwimsuct,United States of America,SCWNLCWTVQOASCCJQPDMNUMNTSGPTV,95909.0,E,9.0,Andersons,qnepzll,,0.0,1.0,U,323.0,O,1.0
Vcp13899,1-576-313-6880,Vcpuhbbnybfqvrkpxlkhvjukiy,Canada,VDFILPL,2457946.0,,72.0,,Eaxphmjnwz,,0.0,4.0,U,697.0,O,4.0
Aqx13900,1-914-286-9927,Aqxfvlsginmuhfrlw,Canada,WJTMKZBKTBCAUFHKGHPCQGRLRK,678214.0,,76.0,AutoZone,zhxigmkdcq,,0.0,5.0,,338.0,U,4.0
evl13901,1-601-896-8789,evlso,United States of America,Dxvtmypcgozmh,2566373.0,Z,41.0,Boise,UFHKFNHUBK,,4.0,3.0,M,742.0,O,7.0
Qfj13902,1-603-145-1501,Qfjjhqicfmbqplmjbrfuvxjnqvpnj,United States of America,Mwosxwsgefitizn,3564386.0,f,82.0,Levi Strauss,JXGEIW,m,4.0,1.0,M,526.0,U,0.0
Jqp13903,1-451-131-4187,Jqpnjhsc,Canada,BHCYXBSWIT,1836313.0,p,92.0,CBS,NBADGYU,,5.0,0.0,M,584.0,O,4.0
elw13904,1-170-284-8478,elwtdifrbvnxbiyilbn,United States of America,IWWZRQEEXYKQUDMOEG,288788.0,,9.0,Del Monte Foods,qolgbp,F,3.0,0.0,M,475.0,O,9.0
Gbk13905,1-765-315-1369,Gbkvoeqfhkvmjiwzap,United States of America,kzqpwvptxbxfqqdakret,1255370.0,E,20.0,Limited Brands,yiwvxvcvpr,,5.0,1.0,S,833.0,O,6.0
npz13906,1-423-923-0660,npzlxylxxfatayceqswzwq,,Jxegrmwsnqmbrkjspxx,2964778.0,D,80.0,Burlington Coat Factory,Jwnusifki,f,0.0,3.0,S,490.0,O,4.0
kpr13907,1-604-469-4942,kpraamer,United States of America,Oisyklqktwopflkbmboqwmm,,Q,58.0,Rockwell Collins,LCKOSJGTJH,M,0.0,2.0,U,633.0,O,9.0
YAD13908,1-548-802-1910,YADJRZLGVRFHH,United States of America,Ioaaddzhjlrvkrqihmhbwxgoz,1482772.0,J,30.0,Citigroup,Vshutdzshdp,,,2.0,D,477.0,R,7.0
rpn13909,1-400-448-4164,rpnxikgdupmvqkfpxx,Canada,BEJJFMFUAYNPRPGEFJGY,2547874.0,,46.0,Intel,UCTTAVYIHQ,F,4.0,1.0,M,589.0,R,0.0
ztr13910,1-032-348-5444,ztrfuufcccssnrzbgyiavpfgeo,,TSILIXQLOLGNKRCLRUVMVNVMEQWTJF,2846582.0,,63.0,HCA,Jwghurzvjfpr,,,0.0,S,457.0,,1.0
ONK13911,1-450-738-1680,ONKSNXKBHVPSNUGNC,United States of America,MGLPDFQVDSELW,3966461.0,,86.0,Coventry Health Care,Xcvgcu,f,,4.0,D,505.0,O,4.0
awx13912,1-693-353-0047,awxghrbjuvgtpecirjp,United States of America,Mqbhocum,380916.0,d,43.0,Plains Exploration,XXIPMGLGARV,,4.0,1.0,U,476.0,O,3.0
Ryr13913,1-302-308-1913,Ryrhpvm,United States of America,Fylzdbtspqidvbyc,1321135.0,d,63.0,FMC Technologies,Xiimnlefeiu,F,5.0,2.0,M,399.0,R,10.0
qah13914,,qahpnwsqgbzld,United States of America,OGMHQZQMHOTSLBXQGLH,396974.0,,83.0,Valassis Communications,JHEWMQXMQDN,M,0.0,1.0,M,772.0,U,3.0
Jaj13915,1-681-087-9468,Jajiucjeiqvyvmlswaa,United States of America,EJHGHWKBALBKS,738013.0,d,19.0,PepsiAmericas,NMOJZSOFVRV,M,5.0,2.0,D,410.0,O,3.0
Tzo13916,1-981-003-4317,Tzosfik,United States of America,momllegdrtjctwrwwzfnqsgwrapgao,2308599.0,H,46.0,Sprint Nextel,,,0.0,5.0,U,542.0,O,2.0
BTJ13917,1-252-355-7571,BTJQWS,Canada,Nzaecgyrugixbxwsrd,3981033.0,Y,73.0,AmeriCredit,Nlkblujw,f,3.0,1.0,U,780.0,R,7.0
Bay13918,1-836-273-6192,Bayeasoagjtiogwnxbocvooqf,United States of America,jnyutftqnxldexfaazbtr,1163626.0,R,43.0,CB Richard Ellis Group,Nxxgu,m,0.0,,M,736.0,U,0.0
Ydg13919,1-606-434-4128,Ydgunwewcxqozfrkedffbbreig,United States of America,Qkebzjqsnkevfgnuf,1061919.0,,24.0,Insight Enterprises,PLIOONIEXZ,F,2.0,1.0,D,317.0,O,1.0
yzm13920,1-183-030-1872,yzmkkwgkdmvvppb,Canada,QBCLKSSFANFQNWBUCWBR,2084315.0,,98.0,Weis Markets,Omhlhbdin,,2.0,2.0,U,527.0,O,2.0
psa13921,1-080-823-7999,psaturqqysonhgaqdzxj,United States of America,XVGWAEVCMXMTHSYPXAXFLFVPLIPE,3971659.0,Q,76.0,Macy's,FUYDWLGZVKW,,5.0,1.0,S,688.0,O,8.0
Upi13922,1-100-841-7504,Upilozqxxepnzbwufnenqqnoclgftr,United States of America,VZEXRNDEVRSLIAIF,1808436.0,,88.0,Western Union,Wcxsuco,F,4.0,3.0,M,743.0,O,6.0
XUA13923,1-786-279-2981,XUAVO,Canada,VVCZIWBGGUDWEEBBDQQWPXPTTGN,2696965.0,c,50.0,United Natural Foods,ZPPTGJ,,0.0,5.0,M,499.0,U,0.0
rqf13924,,rqfkeogfmpehttdr,United States of America,Crchmyjvzqicffjtkrl,3241209.0,C,95.0,CHS,DAIERPTUEMND,,1.0,0.0,D,725.0,O,9.0
OVJ13925,1-884-271-2918,OVJQPE,United States of America,qcchwijkwfbbhzglxhonhotobqvi,99121.0,C,84.0,Enbridge Energy Partners,Rogjxwxxc,,3.0,4.0,D,,O,0.0
Rwt13926,1-564-433-2755,Rwtxyizpnnhzbtodhkylqcreo,United States of America,Hwmyckilmphdr,2411633.0,j,72.0,Computer Sciences,Riqsrzh,,0.0,3.0,M,377.0,R,6.0
Zlo13927,1-526-735-1170,Zlokqrrnwhmnwpkrvipis,,CEQPXKDBUTFMEQELBWTBO,3936495.0,,55.0,OM Group,OXVMXG,,4.0,5.0,U,411.0,O,5.0
Cks13928,1-006-822-2837,Cksucjvzeicmhcunlcjicbbmpvgff,United States of America,Uebxrmbqsnsc,935867.0,t,,CIT Group,vmhaaqpdku,,0.0,3.0,W,684.0,O,3.0
Hvl13929,1-463-667-7034,Hvldaditgtjouxkvefjtibsxfgyh,United States of America,ROOREDTDUXUPALY,3563344.0,,81.0,United Refining,ybivawh,,1.0,2.0,M,571.0,O,1.0
Dyf13930,1-934-003-6736,Dyfqkcdniwideyxxruk,United States of America,ZHPJGFSXORFHOLLSHC,3066261.0,r,61.0,Mutual of America Life,Bdlbo,m,5.0,1.0,M,327.0,O,6.0
Pgg13931,1-072-328-3081,Pggxwygii,United States of America,AFKHU,3807256.0,,20.0,Rowan Cos.,myycljkxi,m,4.0,3.0,M,441.0,O,6.0
Yua13932,1-091-805-1357,Yuanvxawnzfsgjmpnwogys,Canada,GOLUZRKRJ,741335.0,,74.0,Joy Global,Fkxrooed,F,2.0,3.0,D,502.0,O,4.0
Dav13933,1-173-267-3080,Davtmpojfkfndougmpdxrpyco,United States of America,Xjcowmdhjdltjtcwslt,3298590.0,P,13.0,OGE Energy,Ewnghtwgh,,0.0,,M,390.0,O,
GBS13934,1-957-386-1745,GBSFAMFLFOJIRTPFPYMIFSWN,United States of America,lfkefvgkwhwfmagwcekxrhq,2674364.0,Z,44.0,,epnwpvlsx,,5.0,1.0,,561.0,O,
Kbs13935,1-397-956-4678,Kbsltstpfadidloohqvjwbw,Canada,GPPUAFKJXKBAXGOCWHRYSAYAOOFTJU,781172.0,e,62.0,CenterPoint Energy,ANBKJMYHIGCU,M,4.0,2.0,U,390.0,O,7.0
Syp13936,1-205-182-3341,Sypdcw,United States of America,qcpqthx,1435588.0,,4.0,"Toys ""R"" Us",SQGSDXHLPY,F,1.0,0.0,D,817.0,O,5.0
EME13937,1-908-313-8382,EMEUNVNBDBKCHMSECPCCVKCYB,United States of America,PUZUMDTHIGVRWQWFRWKBOJGGIMKQAJ,2214468.0,M,58.0,AGL Resources,,F,0.0,5.0,W,,O,7.0
jqp13938,1-019-115-8599,jqptesklfunlqyuehluco,United States of America,HWJVABWNUFXFZTKTGYMXGEEGQP,1445007.0,A,97.0,Fiserv,Flriixqqrucg,,4.0,2.0,M,622.0,O,0.0
Zbi13939,1-339-158-7109,Zbixdmpyboeeebgymim,Canada,kujykbuazyefpbbsrfjj,3113183.0,,33.0,Berry Plastics,Momyiy,M,3.0,1.0,M,618.0,O,3.0
DYO13940,1-272-243-3337,DYOFHBLRMAWQ,United States of America,WEXPDYOUEBGEFEEUDACVYSCZ,2384449.0,,69.0,US Airways Group,TYXMFLTZVMQ,,1.0,1.0,W,359.0,U,6.0
NHK13941,1-688-252-4384,NHKJBBRCAJRCFOERHNXTLUWOACYH,United States of America,HROOZDBNGH,3703130.0,,7.0,Targa Resources,Vdiebtct,,5.0,4.0,S,756.0,O,5.0
Glq13942,1-842-517-1117,Glqdy,United States of America,FJWBPJZVYSETQW,3636029.0,,81.0,Regis,Ncwzejbsm,,0.0,3.0,D,756.0,U,1.0
Drq13943,1-239-570-1064,Drqvonhuauocvucchrgwwhfovfuuep,United States of America,Bcravflcgwuszgionxryej,313134.0,G,65.0,Tesoro,nmvgxbzm,f,5.0,1.0,S,803.0,U,2.0
PDS13944,1-670-707-4129,PDSHVBOZYCZTTSQK,United States of America,Ceswxxxkwjaakidwxblpyu,3263583.0,v,75.0,Eastman Chemical,TBFIACEZJ,,0.0,3.0,M,846.0,O,0.0
Eyu13945,1-758-914-5524,Eyumejjrektqohvlyox,United States of America,RHULEEMNLVBDUIDIQFYLFMJOSLTEM,,G,86.0,Smith International,Vlyss,F,4.0,3.0,M,603.0,O,7.0
lmf13946,1-694-360-6361,lmfrjzesjkvbytuwqeco,United States of America,Rvkxjaalseidbelbcqwwuujvldo,1749360.0,,60.0,Cytec Industries,Kmpqlwczp,F,0.0,4.0,M,468.0,O,2.0
ASM13947,1-404-703-0017,ASMXXZWBUVYPQQJCAASBCIJECCZLW,United States of America,Jqjutcrmigvscsb,1180119.0,,52.0,CVS Caremark,eaabrgudgnlo,,,5.0,M,542.0,R,5.0
smd13948,1-951-294-4836,smdmgfclmplgw,United States of America,Mkykjauhgzqeygmxxqxxpwq,78819.0,,62.0,Newfield Exploration,Csorffcxduw,,3.0,4.0,S,763.0,O,8.0
Bhx13949,1-940-882-5583,Bhxqjjetygwtlbqupirhqilszzr,United States of America,LJIQUV,3458085.0,S,38.0,Tellabs,PJYUFBOTR,,5.0,,D,364.0,O,6.0
kdp13950,1-831-635-0465,kdpkjbpqvnimnwphowje,United States of America,gndupsdnlrylsoxcetiasuccqknupv,1210682.0,D,1.0,Quanta Services,Pxukqxha,m,1.0,0.0,S,649.0,O,8.0
khn13951,1-399-017-4256,khnfxaparuijozkjn,United States of America,qhdqieobwohzgjvuhlrr,3285571.0,,62.0,Wesco International,Kkpvnb,m,5.0,4.0,W,433.0,O,8.0
Wug13952,1-557-870-4652,Wugxacflrntukzcman,,RTCWJHSCXCYRMFOTQPGYDTU,2454306.0,G,46.0,United Stationers,Pdieokc,,1.0,3.0,U,379.0,O,3.0
BFD13953,1-181-612-7216,BFDDUHWDCUVVUXAXCHVRFOYYYGT,United States of America,oyzxamfltbrhpyyqapyonqvq,462067.0,S,98.0,Hill-Rom Holdings,Wpmotxtipekw,,1.0,3.0,W,622.0,O,10.0
Hrs13954,1-423-934-7237,Hrsqjfvtdrjclnnvkynaalxvnvtkym,Canada,Kdfhru,2624430.0,Z,99.0,Jarden,xdqnruowu,f,3.0,1.0,,536.0,U,7.0
Pxy13955,1-904-788-0117,Pxyvah,United States of America,cvsfdlbnzdgfllwfcpg,2418267.0,,100.0,Ryder System,jmmmx,m,0.0,5.0,M,805.0,R,7.0
ups13956,,upstnkzdvah,Canada,Dwwfcjmfdnxnq,3885556.0,e,95.0,NCI Building Systems,cfnyxjdc,m,0.0,2.0,M,614.0,,6.0
Qql13957,1-974-185-9652,Qqlxahfkoxtqa,Canada,Bnqkjtpzhum,3152565.0,M,29.0,State Farm Insurance Cos.,Unxzgubnbmac,M,3.0,4.0,S,641.0,O,8.0
Ygg13958,1-802-011-4447,Yggsumyyqwnijjlrdzmog,United States of America,BGALGYKY,3273594.0,N,27.0,Kimberly-Clark,daycmrp,M,2.0,0.0,U,391.0,U,10.0
Yuv13959,1-012-539-6416,Yuvbtgctvyp,United States of America,Jdtjcixwrxkhro,3932499.0,z,38.0,Scana,Fqdprdumhjy,,4.0,3.0,M,375.0,O,3.0
Sid13960,1-519-551-5834,Sidqhhskl,United States of America,Umknezolfwhoqeu,2045905.0,P,39.0,ENSCO International,Ywrblb,,5.0,4.0,W,621.0,R,
Odr13961,1-019-004-8482,Odrxlsouvaa,United States of America,AGGEQITQQNPJVTOENULWRSHZIRDD,1118147.0,,22.0,Enbridge Energy Partners,nskmt,F,3.0,1.0,S,757.0,O,
Sjx13962,1-085-175-0598,Sjxktaosrafbolextjc,United States of America,nzlmi,1927138.0,,,ManTech International,Qqleauv,,3.0,3.0,U,479.0,O,6.0
CTN13963,1-428-402-8208,CTNAZVRVKDJXVJ,,Ocjdrpoxdswutgpf,556264.0,,20.0,Zale,DBMTMGVLT,f,1.0,5.0,M,333.0,O,5.0
Lam13964,1-069-479-4001,Lambapfhmsgjozpobvmiclwnxgqnia,United States of America,cmhxykeldbuivziugeb,1608422.0,,1.0,Dillard's,Dzejhiioc,,1.0,5.0,M,386.0,O,9.0
Ueb13965,1-902-255-6844,Uebpsofn,United States of America,Jvmbtgjuirm,341421.0,,,Vectren,,,5.0,,M,457.0,O,7.0
xit13966,1-884-113-9591,xitlftpwxk,United States of America,Vhxhcnkwintwpvtdjolprrpbawdut,2965033.0,L,52.0,DST Systems,gqqty,,1.0,4.0,M,732.0,O,2.0
vqa13967,1-307-872-9233,vqarswwvulnuwpbnuzhhjtdtjqb,United States of America,LNKQSIODBCAPTAG,1636999.0,s,13.0,NYSE Euronext,,m,2.0,3.0,M,536.0,R,9.0
aro13968,1-988-740-8444,arocabwexwfuljcz,United States of America,PBODSNLSKFWU,,k,70.0,Icahn Enterprises,pfswhyw,m,4.0,,M,757.0,O,2.0
hrs13969,1-138-877-1669,hrsvdbsetlgfd,United States of America,NRZQMFRKZNWFNPJIPLAPFNQFG,2079032.0,K,14.0,Quest Diagnostics,Edjphd,f,,3.0,M,680.0,O,
Srl13970,1-972-479-0625,Srlataeczrnfcpplojziitgjbcqna,United States of America,Nxaigondtgpginobwwthdhzp,3511953.0,B,14.0,Borders Group,Orenewvkau,f,2.0,0.0,W,492.0,O,1.0
Dae13971,,Daegy,United States of America,EBYELJDNWDFCFBMPUGGKQDOPQYPZ,1392884.0,,44.0,eBay,mcutrgvehaxe,m,0.0,1.0,M,710.0,O,0.0
Zkm13972,1-329-048-1947,Zkmtiochsszpn,United States of America,Xjqtudjercqswd,2478055.0,,96.0,Coca-Cola Enterprises,,,0.0,2.0,M,352.0,O,7.0
Iej13973,1-152-520-5771,Iejxalgcpkpvv,United States of America,Rnswupseqgatupxk,,,14.0,Hill-Rom Holdings,GTUAKVUAPKG,M,2.0,3.0,M,588.0,R,8.0
Kjv13974,1-142-958-8821,Kjvapjdwtdja,United States of America,Pnqbxirxyifloavcwl,1133913.0,,38.0,AK Steel Holding,Xgfxvgjx,,4.0,2.0,M,589.0,O,9.0
Ebc13975,1-242-893-5657,Ebckgxfchtwsgpzywhfidmxj,United States of America,Twebwnrnlqc,1894984.0,,65.0,Huntington Bancshares,sqdguxukwgwx,f,0.0,,D,,R,9.0
Rqf13976,1-440-810-7914,Rqfouarqqggysfgzeiuyfao,Canada,Tszcxsfrcubqdisa,2723987.0,,26.0,Burlington Northern Santa Fe,Vpisduto,,4.0,2.0,M,800.0,O,1.0
Eqq13977,1-069-921-3482,Eqqzohwggpjovxxetcqbqkwq,United States of America,dlcsldtjfqsfflidsmwdsixbt,1600240.0,S,3.0,Travelers Cos.,,,2.0,0.0,S,661.0,O,6.0
eyy13978,1-950-437-3988,eyyjulegdtopdfh,United States of America,LELHPXTLYFHTGHDUXBVTTOURS,2924669.0,,51.0,Dominion Resources,OVAIJACDXZG,,3.0,5.0,U,572.0,O,6.0
fnl13979,1-494-222-8356,fnldqeqkkzsmmmnhjqtepnofx,United States of America,mucuslrexloqkclft,,q,10.0,Halliburton,qtlfovglsl,,5.0,1.0,U,479.0,O,6.0
Lol13980,1-099-824-6833,Loldqbhhtaawnwitthrcajzt,United States of America,Zjaepppubftigikh,2057569.0,K,51.0,Metals USA Holdings,OKYXDGK,,0.0,2.0,M,591.0,U,7.0
Qde13981,1-802-307-4045,Qdeknadjwttkua,Canada,Xbdypqqepgus,2948381.0,O,37.0,Southwest Airlines,Ixnfepsrq,,0.0,2.0,M,566.0,O,10.0
Rcg13982,1-181-269-3341,Rcgbsuxevqjglrfxvwv,Canada,Hlqxjq,1365779.0,G,87.0,,Votbrmnthmq,,,2.0,M,693.0,O,1.0
rve13983,1-345-572-1060,rveaerxgqtlxrt,United States of America,bxuybcdxkrel,2681971.0,Y,75.0,Precision Castparts,kdqmlnav,M,,3.0,,585.0,R,1.0
Mfq13984,1-743-843-8791,Mfqxdwpicnvr,United States of America,Jekqltromqnsbopjrzahw,781495.0,e,45.0,Kelly Services,Tcvksozc,F,5.0,5.0,S,842.0,R,3.0
amj13985,1-359-252-8672,amjocgwdddglkqavqcdzxqobtclg,United States of America,UCDPTDK,2939519.0,d,66.0,McKesson,VAIYTS,f,0.0,4.0,M,689.0,O,3.0
qhc13986,1-120-103-6754,qhcdvdocpzwqvhgxrgcpfdismwq,United States of America,Vgjqraoeoicsjfbi,1659632.0,P,47.0,Univision Communications,ksymdkwaazb,,,4.0,U,631.0,O,2.0
Ahk13987,1-236-166-7204,Ahkvgzzeygpqlrt,United States of America,Udssiqxgpbppdwriu,2799883.0,,33.0,PPL,Jvhjlcwpq,,1.0,0.0,M,711.0,O,6.0
RPG13988,1-472-226-0277,RPGXPSQ,United States of America,Uvsduwlyhbkazfysfnzus,2021398.0,M,75.0,Aleris International,Pnlkwjmqqq,m,1.0,0.0,U,377.0,,7.0
Mwv13989,1-032-583-7718,Mwvumj,United States of America,CCWVXWDDXWRGQKR,3951038.0,T,,Anadarko Petroleum,Hcroqqyjswk,,1.0,4.0,W,452.0,O,8.0
Ozt13990,1-708-464-0481,Oztmkmuqltzf,United States of America,Gnqbpdkbocfggvzgta,2673643.0,,29.0,Allegheny Energy,TDAPMG,f,4.0,4.0,M,601.0,O,3.0
CID13991,1-143-234-9886,CIDIMKQPBMY,United States of America,bpxdhbmlsoawosnxww,3815100.0,,79.0,EOG Resources,Nybsj,f,2.0,0.0,S,512.0,O,9.0
ate13992,1-760-583-6186,atebbhsjbahpocwcrxcdvipajjbfc,United States of America,pfhsdjyqnpkmpdvv,952118.0,z,54.0,Cooper-Standard Holdings,Owxcar,f,4.0,3.0,D,823.0,R,5.0
ftv13993,1-706-240-8374,ftvncdutnaosvwoiffkzfkefq,United States of America,Gkphsf,2217978.0,E,39.0,Expedia,yhsivwi,M,3.0,2.0,M,644.0,O,0.0
OSH13994,1-788-095-3707,OSHZJPXYVCKUTRKCUBDBXHBGXGIJWO,United States of America,Mqbyqtuueetkpccejwnxdgf,1971360.0,V,82.0,Devon Energy,BEDDTGOYO,M,0.0,4.0,M,744.0,O,4.0
Ull13995,1-625-204-4179,Ullicplcmsydihhbhqtrrhzvzmkp,Canada,Kdttcevzsspfujvyfddorqwbyiucb,2328228.0,,40.0,HCA,Fnlaukjeq,,,3.0,M,417.0,O,
Baq13996,1-043-971-5865,Baqysiiasjud,United States of America,ITIFNPQVYBLMBUVEOQIRSPO,3878977.0,S,21.0,CVS Caremark,Khdeitib,F,1.0,4.0,M,546.0,O,2.0
jqs13997,1-307-517-2232,jqswpmkpgpvduft,United States of America,Yemapaikt,2701362.0,h,75.0,Limited Brands,lzvoq,f,5.0,2.0,U,408.0,O,0.0
QMB13998,1-858-657-9676,QMBKXQQARJOJWXL,Canada,Inxgdfrcbljwdtbrfaoldkatohb,1216718.0,w,24.0,Nasdaq OMX Group,cjinvttuz,F,5.0,2.0,M,462.0,O,5.0
Beq13999,1-422-164-0484,Beqahi,United States of America,Mzhkdhzpptsglal,2616138.0,h,56.0,Pioneer Natural Resources,HRPAGHB,M,5.0,4.0,M,623.0,O,8.0
UOM14000,1-139-278-6021,UOMNGBRFPBCVTCIX,United States of America,Sxwpm,3040939.0,,85.0,E.W. Scripps,Odepzupkuo,f,2.0,3.0,U,630.0,O,9.0
yhl14001,1-188-040-8614,yhljxwsetkkxup,Canada,Bhsdmozvrjjibrpd,3376874.0,,64.0,Ametek,Givpxkq,M,4.0,1.0,M,613.0,O,1.0
qul14002,1-002-595-6555,qulgqnkepfaliwocqp,United States of America,qpehgsuoluxqbksqmpoimjrshxtro,,H,12.0,Advance Auto Parts,JTXDLATVSA,M,1.0,,S,846.0,O,8.0
INC14003,1-550-688-1027,INCOMOISEOGFMQHEFPHTXNBX,United States of America,Dzzqprjcgvkmnigae,1536376.0,,69.0,Sauer-Danfoss,Aqlxi,F,3.0,4.0,M,642.0,O,5.0
Xlm14004,1-081-457-8721,Xlmclskj,United States of America,Ejpzuaqtfpusmwsmyxmf,1317319.0,V,68.0,Oracle,kmlaudqos,M,5.0,2.0,M,573.0,O,2.0
JQO14005,,JQOQVTZDREO,United States of America,Qimyzqkmpdjigtiq,,,49.0,Crane,tsknihlbdclc,F,2.0,0.0,U,556.0,,4.0
IWJ14006,1-262-642-2503,IWJCTXDRLKDUGHQVPQUZ,United States of America,Ftlbmwkqoqgbkpttukdigfkvf,,N,26.0,Maxim Integrated Products,Lpimnjqtmxvw,f,,4.0,S,820.0,O,4.0
QIQ14007,1-911-660-6612,QIQFKAPJBQVO,United States of America,RNMLXBHLTIP,2883380.0,,81.0,Synovus Financial Corp.,Xshxzv,,0.0,0.0,D,546.0,O,2.0
BTN14008,,BTNDOMEAJNRPGGDBGFAPAQPLEGNJBR,United States of America,Piyazddetqnaggadtxnaryfqyf,1923574.0,V,99.0,Carpenter Technology,ilcgjbkkrl,,1.0,0.0,W,460.0,O,6.0
Axh14009,1-916-329-6146,Axhzhtvhq,Canada,Ciiyzoysrihicjfo,385536.0,,64.0,Colgate-Palmolive,agtvlzy,m,3.0,4.0,U,333.0,O,1.0
Zpn14010,1-225-363-5497,Zpnrsjhlwgjtqqvdf,Canada,Fqyqyzzuxbopnhjjddmpmxc,515037.0,,97.0,Urban Outfitters,Ckrkdr,M,4.0,2.0,D,304.0,R,4.0
tks14011,1-892-137-4452,tksbjkyyavfznhcrrgpdwgsgyftjw,Canada,cbdgxznuhzrzkds,3445024.0,L,,Peabody Energy,Xfmdsp,,1.0,2.0,W,413.0,O,7.0
Ltn14012,1-141-797-1761,Ltnkutxbbpgd,United States of America,KXPQFGIUB,3543580.0,,1.0,Gilead Sciences,Bfpxca,M,5.0,4.0,M,593.0,O,5.0
Qtb14013,1-679-875-4062,Qtbrhoxinbhm,Canada,Mgbvfclerpvwcejxaj,366143.0,O,60.0,Service Enterprise Group,lgxvjwcujspi,,3.0,1.0,W,804.0,O,7.0
Tvw14014,1-506-981-0928,Tvwda,Canada,SGLGMPXT,2763821.0,,18.0,CME Group,Xdkmzqhpialj,,1.0,0.0,U,648.0,O,0.0
Ktu14015,1-544-772-6481,Ktukgygumebnxjuokr,United States of America,ATYHUJQVLMMRSAM,,E,52.0,Snap-On,jygkkvhk,,3.0,2.0,M,451.0,O,2.0
XCG14016,1-469-965-9906,XCGOVARTIZOAYXFHHJRQDTQZQVL,,Nthembwnotixgvcalbedcoonfagywh,406077.0,,100.0,Walgreen,HPKLZNZJI,m,2.0,0.0,M,786.0,U,2.0
AZM14017,,AZMBLTZCMSJJWTLPRV,United States of America,NPKQUAFXWOITVHJOXO,1148518.0,Q,87.0,AutoNation,Opaazvj,,1.0,2.0,S,312.0,O,9.0
Jvd14018,1-906-813-5785,Jvdfvzmehjuie,United States of America,AMXVOEESUGIVDKUPYQRGIFRDLIB,2978022.0,h,28.0,TD Ameritrade,Dwpkscalyu,m,4.0,0.0,D,516.0,R,1.0
dvs14019,1-150-277-8672,dvskuqmwsanghrvsbcbpq,Canada,dhtrviad,3386526.0,,6.0,Safeway,Xvuyvqvg,,3.0,5.0,S,815.0,O,6.0
RJR14020,1-947-823-2014,RJRBWJLXOMWSQWXZRPVVJIGIRGTD,Canada,Uwczyxvip,2198459.0,r,100.0,Jo Ann Stores,kyheuck,f,0.0,1.0,U,401.0,,2.0
Fjj14021,1-520-321-1202,Fjjoveokfaqrqmteykt,United States of America,Ayadvnogemplsb,724120.0,,19.0,Total System Services,,,,1.0,M,686.0,R,5.0
Tvd14022,1-175-222-8712,Tvdcyhhf,Canada,Pjhwvppitef,2380553.0,,93.0,Granite Construction,Jkiqybf,,1.0,3.0,M,468.0,O,8.0
ZEF14023,1-445-311-5146,ZEFUSWFMSYDWZXCFQFOTUM,United States of America,Hauuhw,129849.0,N,87.0,Walgreen,vvbfgseost,,0.0,5.0,W,668.0,O,9.0
Xkr14024,1-544-663-5204,Xkryt,United States of America,enwndumczyuo,1392765.0,,,Dover,REOIQ,,4.0,5.0,S,519.0,O,6.0
WMN14025,1-771-267-4658,WMNATRFDRJQAIHTQIVSCSPJFJ,United States of America,euhdnsrthaohhdsviptgvpb,3350670.0,,50.0,Cablevision Systems,gcnitfystfi,,3.0,4.0,D,696.0,O,0.0
RJJ14026,1-337-071-5834,RJJWQW,United States of America,Hwmiwi,434759.0,o,78.0,Mylan,Ufcvjo,,0.0,,W,739.0,O,6.0
Fek14027,1-353-921-8281,Fekymvuhjpgiavanzrjnbfhsvebwb,United States of America,Agbdcucmvt,2719005.0,l,30.0,General Cable,Wjhznhgt,,1.0,2.0,M,417.0,R,6.0
Wol14028,1-315-297-7863,Wolmkukyidsjptzulvpshgniaq,Canada,Ohnyrkshqpgjdnrbaialjrlfnd,971708.0,,91.0,Visteon,Hlezgm,m,4.0,3.0,M,808.0,O,2.0
QES14029,1-693-318-9637,QESRCWPEAKLIFESFEZAWOS,Canada,Osqvaexqkrodxsmtfsplf,2069735.0,N,61.0,Caterpillar,Opiovnso,f,5.0,3.0,S,412.0,O,10.0
GUB14030,1-974-947-9947,GUBGVOOFSQDCVF,United States of America,Numeihpwex,32033.0,,3.0,Supervalu,zydkcnmmr,,5.0,,U,686.0,R,8.0
Gub14031,1-755-800-0848,Gubijckvs,United States of America,Ropthvdfauyjjjyqlhhevcyopre,2429720.0,,,Valmont Industries,Qjriazlhrx,,3.0,4.0,S,725.0,R,8.0
Lmj14032,1-041-664-8561,Lmjquokvsblpf,United States of America,Sgbfrxgqkhkszfsowdx,1278288.0,F,76.0,Univision Communications,Sstllcmqtq,,0.0,5.0,S,417.0,O,2.0
Tob14033,1-646-533-4010,Tobrqlldfg,Canada,etzznvp,3842046.0,E,79.0,Briggs & Stratton,Bwoimzrirob,M,1.0,5.0,U,324.0,O,7.0
hrf14034,1-802-083-5248,hrfbywjiqcr,United States of America,Pkdupeoytvpgdaovdkfnbss,1856763.0,t,32.0,American Greetings,aqprna,m,2.0,1.0,M,305.0,R,0.0
ICS14035,1-249-508-1613,ICSINFKSJCKBWVROXQP,Canada,WLLDQJIGGASZXV,2880304.0,Y,77.0,Omnicom Group,,,2.0,1.0,M,567.0,U,
