prospect_nmbrchldrn,prospect_pstlcd,prospect_gncd,prospect_ct,prospect_ncm,prospect_cntr,prospect_nmbrcrdtcrds,prospect_lstnm,prospect_ddrssln1,prospect_crdtrtng,prospect_wnrrntflg,prospect_nmbrcrs,prospect_frstnm,prospect_stt,prospect_mddlntl,prospect_ntwrth,prospect_g,prospect_phn,prospect_gndr,prospect_mrtlstts,prospect_ddrssln2,prospect_mplr
1.0,IDQRWFGWJMPY,blf12701,Garland,10679.0,United States of America,7.0,blfbwijtajtrhyrgebqln,jgfbhaccphblwkgfpeyhnyvnoyohwoarxzrhwapeczunpobiltbnexoaxjsyfhrsiitrdgxfggfnvxpn,440.0,O,1.0,lqpmasgluptkd,TN,,1549264.0,78.0,1-832-706-7734,,M,HYZKWQCZRMLMJSIAEINJLKDCJLLWMPLQIKNTQJENOIFCHTKTERDUEJDOPCKYXNVHUVQMDGJRZQPEYEU,Great Atlantic & Pacific Tea
5.0,VQISTYASCPLK,UIJ12702,Honolulu,192767.0,United States of America,4.0,UIJVEKGXFCVMLKLEWTGT,Gqxgtfxhybhtinocnohcbktmxmslrwnzfwaumczdlpugr,594.0,O,1.0,Ncjadalfpdiyl,NV,e,1496844.0,65.0,1-799-080-2013,f,W,pzzfkomqgnyaxsitczgohkefgsvupqjebkhocfytwfvfyjclazbpjkyqnnsiaonfxnljfh,Dr Pepper Snapple Group
0.0,Zoycv,Lzk12703,Cheyenne,290016.0,United States of America,7.0,Lzkpackwofizjhyxvudasjvpfcvm,Cwljromtkhlzcjsofmjvrdjwwfxstrlrbdvaxyy,547.0,O,4.0,FZOILOCPSEQMCHJHBKKIODFHUKZJO,MT,,678317.0,55.0,1-438-828-7751,,D,opfkwhiopmlbgbljboraqdigrwdmkxoswmopbheqxvbsrumzpwleafhatnrfcjiugussk,Interactive Brokers Group
1.0,JVAQREHRZM,wuu12704,Las Vegas,67982.0,United States of America,9.0,wuugpejcponsghxvcusmznuwtkwnii,Zutkapqatgbqevxxmbqaddntuylvpwdppun,633.0,U,0.0,QWAAREQEFEEXEVCNMUCVUPUZNU,AZ,,105179.0,27.0,1-067-329-8920,M,M,chjftsivgtgexrobmbuubrxebrwckmxwizlbkeal,Roper Industries
4.0,AYQTQLLLKG,QJQ12705,Thousand Oaks,387876.0,United States of America,9.0,QJQNODHQVCXGMLTQGMQTOJOAZZKX,Ecsafoaxxoehelqmdgpdhjmp,,U,3.0,Zveskxdpnuymce,MA,r,684657.0,100.0,1-959-538-9334,,S,mjgwookezq,Psychiatric Solutions
3.0,HMDKYTNVV,TJU12706,Lowell,93790.0,United States of America,,TJUBQPYLFDTHHXMMEYWSFNGVGOL,Vbbopdwtmvlhsjbvkfvjnrlamjavkucrzdbvuhjmtnnaaogghhoquzgzggxlpgncioap,,,0.0,Bqmqqundy,CT,h,2361504.0,47.0,1-678-711-5694,,S,Dhnsmcxvhhsiwtjecxhmd,Int. Flavors & Fragrances
2.0,uwwfzqulxgdr,Prl12707,Newport News,444030.0,United States of America,7.0,Prloyjtd,Inexnmiewbjjlciuvmllcpvmfxwgwev,685.0,U,5.0,Epyomfhzgqjqltpnmndvwcqhjma,DE,w,2052489.0,7.0,1-663-932-5385,f,U,ZVJXS,
1.0,Mfwdipvujrri,YHN12708,Missoula,405013.0,United States of America,8.0,YHNOPMKXYUGJPVRTBDEULTBBF,kdwkudbr,360.0,O,3.0,DDEXPNRBYEWKCEHA,WA,C,3078634.0,,1-519-019-6128,m,M,WEHWVFPXPGHBNHOYMGDHIKPDUTZFSWXHOBNPZSUGBIFEDCMLDDXQTBVHXAZORHIBRPA,Newell Rubbermaid
2.0,Udwnmqiddlwr,Tgg12709,Cedar Rapids,360475.0,,9.0,Tgglffdfrufqscdxupsdrihlkc,Jpfmsuurardloofvh,470.0,O,2.0,Ojvjbapmnvabgbosaiw,New Brunswick,s,3038032.0,95.0,1-936-318-0658,,M,Fzuopvmkorcn,Holly
4.0,Rpcpmwwbguqm,Tqr12710,Columbus,498874.0,United States of America,5.0,Tqrfbfkgbexagnfsvzpouzuipu,,759.0,O,3.0,ocvhuetb,VA,M,2330428.0,41.0,1-745-032-6887,f,M,uvietebtfba,Bucyrus International
1.0,osjkvo,Avc12711,Gary,229234.0,United States of America,10.0,Avcofenwarlhzbyhrgxj,,545.0,R,4.0,duhwlbf,Newfoundland,,3308566.0,2.0,1-332-869-0801,,U,Ifuhxawyhoxiuqrctebdqnwzzhbrszxrunyexpqotljfnehgbqusyzibwvmeo,Continental Airlines
2.0,MMIAHIGLJ,Rgd12712,Grand Rapids,89874.0,United States of America,5.0,Rgdrcdwollbmkfixisamrilavq,Ybduuofjffeyhlzvcbpbqxgmubswxeejpfbmgtdpdjwznv,776.0,,3.0,nlvitipswaxefbwzh,NY,,3388085.0,77.0,1-304-071-1032,,,tqufplrafafmjyaiomwnqeccbfufavcmcojbrjkxmbhxcxpiuxuekzcyjadvnwtsoeaspm,AptarGroup
3.0,Fawpwqtl,cxe12713,Fargo,286267.0,United States of America,1.0,cxegbzymnryzonfekrkrgbcw,mejqbzvtrvrhkbslkywfqilecrbdzflwahvqjilwzrato,379.0,O,2.0,Rkuxt,MT,y,2886502.0,58.0,,F,S,Gledrehcfiphzqdwtnhmyjvaucqjbxjhcbcghlylkulwulobdqqpxrbbpecuaqclvfanpladovlxfwj,CACI International
1.0,XEQQQTKLR,xko12714,Missoula,,Canada,2.0,xkofasfemcnovfxddjgxi,Nqbofpydqusxkdzxelehiqnt,335.0,O,2.0,Epkrveivcevncovguvdysd,VT,M,1796249.0,43.0,1-553-727-9484,F,D,LHYWEQEIKEWVRBYCLNTDEOLDDRFRLDWRHDPUOSHSJUORLZCJPQRCNCPSEBLAFCGXVUTDXOL,Century Aluminum
0.0,Lxqmq,Spj12715,Calgary,208694.0,United States of America,3.0,Spjpbwfnunozxdmarjgusifk,salrphuaewdgrhygucwbxevptdlyfsqzsoeujfrflldloxhidht,320.0,R,5.0,uwqjbvh,KS,,2068390.0,61.0,1-661-937-1136,f,D,Hvagigu,Gilead Sciences
0.0,Hixsld,pdn12716,St. Petersburg,208792.0,United States of America,3.0,pdnllay,EUUMSLNHXY,472.0,O,1.0,IVUJSLPNSCXREGPPHFCXORZ,ME,,3240543.0,47.0,1-210-588-5823,M,U,Wrwheqcvbryuljpmfizvfzgyknoilxpkvtweieeollqvoxahvhfdpudhakmigbebwzxyowpdsawu,Frontier Oil
2.0,FCRYUMYBKTIF,LFJ12717,Bellevue,480968.0,,1.0,LFJQDZXBIHELLFWSDXNJGR,AFWOFNBWFNBFSFNIRLIFAJZKUPTKBPPYP,744.0,R,5.0,Dtrrkvekxbonglfuqfhmpsbnv,ID,,2019533.0,5.0,1-895-290-9338,f,U,GMYCHARDGLVZGYI,Benchmark Electronics
3.0,YKTEQAL,XQN12718,Naperville,64656.0,United States of America,2.0,XQNTGABLOIPNZE,Wjsuqpakgarulwtlramb,662.0,R,3.0,Jrxmkxuk,Prince Edward Island,,1306688.0,67.0,1-350-832-7066,,,Frotjokmvyqqqgezlsuxkabvvtwhlxrxgkkpmislqwsmficyaarwbcsmagvwcywktgbexmvdwekohvo,MetroPCS Communications
0.0,Bysfp,Rrh12719,Idaho Falls,3353.0,United States of America,7.0,Rrhrfcevscgqgpptj,,805.0,U,1.0,UWXLRQFQHEOQXOALCIUGSYGVTVCXFF,Newfoundland,,,31.0,1-744-027-9877,,M,hcvbljrmcubcllgvnbejmusiagumixudbwftkzyixfqsldfewubcgnaju,Laboratory Corp. of America
,Tvbhgpvtlmi,Gru12720,Denver,180918.0,United States of America,1.0,Grufpwjqjkjm,iattogmiqqdmwvzppnkjoviviocrpbdtogobnqsjktwkeslgtteawtskrqnosyskeoxsodqaxvt,,O,,tmwcqmefn,NH,,2709484.0,0.0,1-196-001-0723,,S,Iqtdvwsudnbyflwhatpclwwqofwebnofttnizcbqhcvkswucwkcfuioxgcdnfkjpqgfrsoxldztaaq,Cimarex Energy
0.0,Fcfzjinicjo,Xkl12721,Oxnard,221425.0,,9.0,Xklartfiic,Qitvjofgpmkjibfueugbxjrhsaazntosoesnw,576.0,O,0.0,Udoiqzoq,SC,,90630.0,23.0,,,W,rzbcxottdttmkbwnzhjozhwnnkbdzgvxfxuxtdxembmqqdkbmeccqmifme,Enersys
2.0,ZBBSFXH,Lcg12722,Boise,143235.0,United States of America,1.0,Lcgtiinanaouu,smwxjqogjhvjufqmpnw,809.0,R,4.0,Rgloqpbgbqaasmodxpwseztw,AK,,128206.0,97.0,1-235-220-2577,M,M,Ekmyofvicnpwdnjvvbrqruwdsgpgoavsppyiwshlaoeaakiwrkuwxxuwbycuvaypdlqrfoogkxd,World Fuel Services
1.0,vtmpxkzbub,VCQ12723,Huntington Beach,325005.0,,2.0,VCQBTSARWQKFF,Tlwlbtwdtnpwgvrwauxaobsvbesupepouqlaxykgagksdudoaqidl,830.0,O,2.0,pfuarefoligsjcmtaghesp,DE,x,463510.0,74.0,1-683-595-4847,g,,Zctyccwsasvlo,Hawaiian Electric Industries
2.0,Orsphbxm,WXE12724,Billings,146854.0,United States of America,10.0,WXEDRZDCHXYBU,Jofmpljjcokrdwqffrxozekaoktzeqwvffcgrkxqwrbreqcjwtximhvnztovqiasnsxuegfqvq,624.0,O,2.0,btfgdko,AK,,1158961.0,81.0,1-145-843-1463,,U,zyehqrcoaiqmvqmbmvjzcqcffbsdflmgsdcsxirsowjvmmlfiznorlff,Children's Place Retail Stores
4.0,eneeettxdeka,Kzq12725,Hamilton,70684.0,United States of America,4.0,Kzqsyqonnn,Ptgkwjgaujyccapghjizixwtfxihkqupjiiqqfcjxmhdkeqbuovdodtlxjbj,303.0,O,3.0,pmahueafkkbjj,Manitoba,,1656178.0,3.0,1-134-930-0241,,W,,Administaff
2.0,WNDPVNTWPAVF,Bcr12726,Paterson,71920.0,United States of America,10.0,Bcrtykao,jyknjdieyzucbbjsekwhlqxeqpjkxxuynaldniqtfvrwlfdclpc,337.0,O,1.0,OLAWHVUQJBFPPMKDWBKWJV,AL,,2373768.0,45.0,1-837-165-1804,,S,Sjpccyyarzop,ConocoPhillips
0.0,Vnigr,MEZ12727,Fayetteville,,United States of America,5.0,MEZZWEFIPTTER,Czboglmtalvwgdjlhrxlwxrkzcn,418.0,R,2.0,Tbryjtljsq,OR,S,3672224.0,,1-341-891-6276,,M,,Kelly Services
3.0,Gggncj,jnp12728,San Jose,22804.0,United States of America,2.0,jnpbgvqocgtrt,ofdantyim,700.0,O,0.0,Bnkzsstawvjfwxoekhodnzfmmiaav,OK,,2519490.0,,1-034-953-2553,m,M,MJEBCQDNXHSZWTPGWNWFKELJFXKSJDYTIXRWXXFGZWPOSCFQSMJUUZP,Unitrin
4.0,WOMWNU,Ehq12729,Columbus,170476.0,United States of America,5.0,Ehqqsmyxkpeknuwuqabefdk,MMHOIHYFPBMNJFXQSGAIMDHUDUYOIJEQGVPTAOQIKSBNVDIOSEZIWYGJTCWLSAYNNUU,589.0,O,3.0,Ykhjkitlavkg,TN,,2409054.0,3.0,,,D,Ebsdnslqswdcjifwnbkquwvldgrkmjvjesekd,Union Pacific
1.0,gxsscwf,Etz12730,London,443935.0,United States of America,5.0,Etzkcqajvmlgdaxcavwoliqodakp,EJUHWZSNCELDFOPDBRXXFDNXJHBQGOAQUWRZNPRKLFUEYQVXEZQKORIRRSLTJDENCGKGMQXPFWFWAC,822.0,R,4.0,Covfptmwhgwhidjcrooavgjyffnjj,OR,Q,1891394.0,29.0,1-954-805-8129,,U,Ofuoedwogepkqmrdyncknio,Cliffs Natural Resources
3.0,Ehemg,hop12731,Waterbury,38784.0,United States of America,6.0,hopokgpkqydykpje,Bxdcqbwmpzthsgeysrojfkufwhkdbjujfgeadojauxbabdswjdqosmmukkkhlvurhhxjwimykp,327.0,O,2.0,Burdgrrfwy,Prince Edward Island,X,1271315.0,,1-244-947-8549,,S,Bprhanottszwoud,Chiquita Brands International
5.0,mkknnnsuxhwh,FOW12732,Hilo,261650.0,United States of America,0.0,FOWTMC,Hhtzpndhqdqomsknnfzsyuciqxcvcnbzzheytqq,468.0,R,,qehljlc,WI,N,2492456.0,16.0,1-695-380-3765,,U,Wuwxmd,
4.0,srpkdcq,Ewc12733,El Paso,27589.0,Canada,8.0,Ewczhkojyckycwrnjvcdz,Wlkjvfhtrklhcfdnpcpasesifahsffyloapgermylmxhtwflgmqmdzpsbusoxdrasiigk,770.0,,1.0,Wfafvvswtsrdbaefkvcp,MI,R,2414960.0,60.0,1-495-934-0755,F,S,Zqviqqlaluyaouiaufaqvpcbnscflmiegfnddikpuxfg,Baxter International
0.0,Fgffq,DWL12734,Halifax,269140.0,Canada,6.0,DWLEMAODQ,Obdjgucejcqbvkqkckcupgpfpndrotvjcmavrmhzh,371.0,U,5.0,Xvbjpnprvxtkqxqfv,Saskatchewan,i,1962531.0,98.0,1-803-861-2066,,,Tubvzcrtehlunxb,Virgin Media
3.0,XBAYEWF,Nhl12735,Calgary,68029.0,United States of America,8.0,Nhlfdee,fjmknj,467.0,U,5.0,Vqxodvjfju,British Columbia,D,1652119.0,28.0,1-006-840-4038,,M,,Susser Holdings
5.0,OGFQZTMOPJEG,Bef12736,Cleveland,234504.0,United States of America,9.0,Befvvofjathkrkwpd,Rwuumknmciuxfuqigkievsebclnkbogfwbjnjwihbadasdzsmpoficnudbtjkeuoje,652.0,O,2.0,Yrucxadpttbnechqqvkmsbyggljtm,TX,J,291940.0,80.0,1-921-513-2121,,M,nlcvlsbkuwbamdjkvmmspivpesnysrbkojdiiqjyeaqfksfwfqhmmwqp,
1.0,Asxtpotdu,Dui12737,Fontana,251827.0,United States of America,6.0,Duinql,LPYLPDNVMZVFCFWAZCMLRHCYLBAIYABJFVNWADHPMEIPWO,423.0,O,0.0,tkjvfddcgxgxrucubxalvtrccfuba,MD,,2109127.0,8.0,1-489-570-1877,,M,RVNUHCEZAZWXQZNBRULNCORYIAAJESSIDGCJNLTKXJNKOWJEAAZOBBYYFOBDHKZLWXPSIVMPNPQP,United Technologies
4.0,DZRQMCFDSZV,Wgg12738,Coral Springs,324957.0,Canada,3.0,Wggawvaxngjsjcvrohdeozkbnppiwb,KKRSXWFUELIMNNLQTUYLVNKLBHBKDPFDVCNIBPWM,797.0,U,3.0,XTEOHPNJGYDPIUDG,NY,G,1396116.0,92.0,1-910-449-9486,M,M,Geertynxuelnkqhammoiifmwxzvnogahcajotkgbzrxct,Juniper Networks
0.0,Yamcnnyqhlhu,CMA12739,Denver,408152.0,United States of America,1.0,CMAXFMTPQMREYLQBFLGDKMPQRERPWP,Igwtfvwveapigans,412.0,O,4.0,LCHBSHVIUFJHM,NV,A,3427264.0,14.0,1-987-972-3744,,M,MXCOTPSPXOVKBVGLGEQWIEVGTGX,T. Rowe Price
1.0,QQLMZ,Lly12740,Modesto,343684.0,Canada,6.0,Llyscuvnssxokjwtxhvhcggxmo,Smutkyecmunafxamnjqhcuetsvvukgwffawnxzqzphjrkptyjaadcgbuivdbl,368.0,O,1.0,QNGROIJWBLLE,AK,,1389496.0,12.0,1-974-201-5222,,M,tasnlivwfnazcyogalcrxxccbrgxozklwowsbbxktwqmjpsdgwlmmexsqzrqksreefnwidwrdl,Hill-Rom Holdings
3.0,Toreiwxvxuna,qmd12741,Sunnyvale,178944.0,United States of America,2.0,qmdcikvtlbf,Bhipsslnqdmrwehxpwdbqtvkljkrjxqhbrhgfgqeqvrwitcccjryigonvguoqjla,,O,1.0,cldhliizryiuv,ND,,2006655.0,16.0,1-981-576-6270,,S,PKRGHTMEBAPYJVFFMWQB,Atmos Energy
5.0,VJQRQXTQR,UOC12742,Glendale,453130.0,Canada,0.0,UOCNBX,Gtkpacrrshrjczauhgwnoikpbnaiezuc,539.0,O,0.0,Ibbcaaonfcyqkqdg,CT,I,2842747.0,45.0,1-954-228-1242,,D,Pdqenyvelioy,Publix Super Markets
4.0,klkaivtmed,wdi12743,Jackson,255294.0,United States of America,5.0,wdiezlprrgm,vxfzeugpgbogynuzfxvkcdsryyqiezgmtiwlrttruqgfrwztbcrvl,,O,4.0,Kkfwqerauruvvqvjfytaecvnhijy,CA,X,3979196.0,9.0,1-069-044-3794,M,M,IKLSKBYPTHBWYDJSGHJZAZLSPHAIKRENOUHMIXCPMKNEOXHEUMNTCVUNIHVRVMHRGPTUI,Union Pacific
5.0,Fponcxl,Yuz12744,Grand Prairie,333377.0,Canada,9.0,Yuzvurnhnzdeaepzzlrmulnbwmv,ylypbuiqrrmdlevqsarjmvoupcymfkeooamoyykilrhodocihdqdbwuipwuaymqgeydbjcrylqstdia,432.0,R,2.0,OFSRITZDP,NC,J,2976882.0,76.0,1-359-043-9483,M,U,Hmlriqaxckmejiechdyaunmcwdr,Men's Wearhouse
0.0,wmstlpt,tze12745,Denver,207260.0,Canada,7.0,tzeczrfcijbkiokduhkcsfsnn,Rzqpikskrthtkoolwtnixcdzjhbr,,O,,Fpaqsgjwsbrqpummmficaesejtve,RI,,1475651.0,46.0,1-216-121-5349,,M,jvmpuvxvbaxsdb,CSX
3.0,aywuqnffipvn,ayo12746,Ontario,259571.0,,5.0,ayosulsuoiaefikdokxdol,Jurtsdpczowdtocv,761.0,O,1.0,Kfphjusfbtczdohl,RI,t,1667054.0,24.0,1-198-655-4742,,S,mehigcwbxictsfoaydytpwzskeaemwlrixiookhotehobdyaahxycm,Mueller Industries
1.0,Wgdzbscgt,Bnm12747,Virginia Beach,477142.0,United States of America,1.0,Bnmqwfexewigqnwrh,znvgqnzuqjyztomquwbecfrqdxntbuhsxmmtdosmtfkuxxcunopwaxge,,O,4.0,YNMXZAONNZDYUQRQXLFNPOM,HI,s,3019806.0,17.0,1-913-563-2439,m,S,NODWSTGWIVXXXAQPPBLPQZXUOXPCGGAICLQKYBMKGYFTHWWLXMOFZYSMUB,BMC Software
5.0,Nmdcxchhcnl,snt12748,Calgary,158232.0,United States of America,8.0,sntjiccudmrcogxn,Rhdisixwaqziozvwzudfkk,761.0,O,1.0,Qaxbnkejhxmhqtlxmknm,CT,,3688877.0,63.0,1-310-386-0831,,S,Zacjw,Dole Food
3.0,gnvfm,uts12749,Augusta,302008.0,,3.0,utsgquqbadftbjjmhacjdfcniq,lcqbhlouitwtfgqbsnhznmecmwyhgvlphjgvevzpcicmzgntnluoqwnpgklyxhdj,480.0,O,0.0,Hrrdtuorr,IN,L,965025.0,0.0,1-932-771-2566,F,M,WGKXCJYZSI,Dean Foods
1.0,Ygsydanx,Wov12750,Mount Pearl,468591.0,United States of America,4.0,Woveokphxyjflhrwhsoh,Stcsksoumxgkknxylitwuewoiomhvklolplqoevoejvzm,629.0,U,2.0,Iojnwgwbzfhidimszkt,NJ,,1963612.0,78.0,1-376-193-7039,,U,Iatrrylvvezfupvpcayprfqudgwqwvxzjqbjiripnyvniqshqlebstrhydqtbgls,PSS World Medical
2.0,SHWXQNVK,DEJ12751,San Bernardino,148499.0,United States of America,10.0,DEJQYMIPAVOTIMTCQQRRRK,Mhpsofzalmcwcxwgctnffaihrtnhxglqvjpdctuuwuntbkjavlmegpvldzsxfomvepldhgiwmupri,594.0,O,5.0,Ugxscyjl,British Columbia,,1363035.0,95.0,1-006-418-3311,,S,Espjxluubajwkdgmkkvgvnbimqikwiubyaic,Zions Bancorp.
5.0,Rvlbgbjt,Bsd12752,Jersey City,233574.0,United States of America,0.0,Bsdqqzzfdluxnxbtxy,oxwjcndactgamwiglllznmcqwagynnpznofjfthjxwzlehhtkzowtmzwccnjtnuqbsfitfmwnqljhey,,O,2.0,jvnvhlartkwjjqmerbepezxgqskhb,PA,k,2901258.0,19.0,,,U,Vnkwapwcifxzjjklghdwtbavrtxibuecvlydwxmmcidnfwpshwawytmmb,Snap-On
3.0,Cvmhugjhgg,Avp12753,Elizabeth,404865.0,United States of America,0.0,Avparwipgikakfqmpyxgvpaebqn,Rxedhozkakuvfsmwdjatosqgsyshpulylxtdwxkfguaystub,594.0,O,0.0,Yxxoatrwjamdigmtik,NJ,,705059.0,36.0,1-164-508-3988,m,,Zjtlnhnkzcnzrfpxwwsmtcphqufvcjralmrtzzkubgmkduhkerjfetcmerwwiakxsyni,Bank of America Corp.
5.0,Jzkftgx,IDD12754,Laredo,214145.0,United States of America,6.0,IDDHRY,JFQUXLCRGDQVYJBNCVBNWUFRJERL,506.0,O,1.0,Ixchidhdidaic,Nova Scotia,,2791193.0,93.0,1-035-779-1091,f,S,UNCYOCGERT,Graham Packaging
3.0,Exlaxjtj,Uwy12755,San Antonio,24681.0,United States of America,0.0,Uwyqbrjmbdzoibhtvs,pqjairkovicyenlmbcg,729.0,,1.0,CLEGVNWBRSHWVOVOABX,WA,,3812048.0,52.0,1-292-221-2035,,W,,Eastman Chemical
3.0,Pintcvhxfj,Lgm12756,Vallejo,330749.0,Canada,9.0,Lgmrxcabwijqjcihbwgfgkolz,OQMCNJZXBPKEKVNFAHNLRVXWETVUYGYOWRQDYRILBUSESAFPRVZAILEXWQWCGDGFFHGLGEMDTSEQAC,640.0,O,2.0,VTLJFSBMCFFQQYHGAIACY,Alberta,h,2962749.0,67.0,1-208-169-1114,F,S,Sgkdijtawdvhjop,Dell
2.0,gyailemr,Tvx12757,New Orleans,164153.0,,5.0,Tvxvsbntvhtrp,Nnhlxqwcwozxgkcs,468.0,O,0.0,OGMVKPBYOBPOWFY,MS,L,2495409.0,38.0,1-435-618-6208,,M,jxbeqnqvddospcletuwztiflaqhhletdyvtjnmefksnvomc,Airtran Holdings
2.0,Bxbcez,xgt12758,Huntington,268255.0,United States of America,8.0,xgtnzsej,xbwtqnrgnhxudklqboeyjljairusinkjlqnryodfpogxqdejkczgnqteopmacg,471.0,O,2.0,SYGDORCOTKZIHYTXFNMECW,TN,,2326724.0,68.0,1-716-634-5947,F,M,axdpejrpihsdfcopnccrjwsqirjelttrlelulsgkquekrgtbpe,Verso Paper
4.0,Zsqejmgkmvjr,Qbk12759,Raleigh,280171.0,Canada,9.0,Qbkexf,FFALANTDATJIRFDPFIIOJRSAXAWIJVHAWKJLTSGAOVQFNTXOYQHRUSY,565.0,O,1.0,Nyprsqcmdpvtwrdnygjlggsa,ME,I,2376817.0,29.0,1-543-756-1895,,U,zeuuhgheevbfhygsapkitcsdipntebnght,Moog
4.0,tttvebfnbo,ZQT12760,Mesquite,458654.0,United States of America,5.0,ZQTKRIOSMHDMEVFWTMIIZP,Hwwcjaqiibbohcdoljpzvgeneppwadutfdehouxpevzrgc,670.0,O,2.0,Gyitg,Newfoundland,,3586237.0,77.0,1-209-813-9558,f,M,apucpymiwsopltyvguysdvqunbdirsijwkqduwq,Complete Production Services
3.0,gbelcoicug,LFK12761,Oceanside,267700.0,Canada,6.0,LFKXBYQOVSNJHHCNQWJCRUXXDKYAB,Uzqqqeekvtic,705.0,,3.0,Otzcevervjmx,Nova Scotia,,2982659.0,57.0,1-668-654-9009,,M,fdmxzvqbfyzhpcknkbsaslhujhbtvhzhbvtnubevzgfupwqhmyzoddf,Eastman Chemical
1.0,Pfzodhuq,tqn12762,Omaha,209935.0,Canada,10.0,tqntscfchcakmekow,Osbgwzxrn,499.0,O,4.0,Zzphros,KY,,1636130.0,2.0,1-177-983-9264,,S,Jplkmxicynvykglgzctnczhmvehxikqnzbpahasqssthxxltps,Ingram Micro
2.0,Ozbrv,Coh12763,Escondido,154622.0,United States of America,9.0,Cohcrxazgu,Wfulgbbjhkmxxxcegpmkfhfudjhjrnnlemvbuzlc,557.0,O,0.0,MICKKMMUMMMWTUEOTDXSDVCZPWFHGR,Newfoundland,,1832841.0,14.0,1-613-095-0102,,S,Gmuuejqpxliitqfxwsdouyhjirbqnxoovpaouyswfg,Rowan Cos.
5.0,,CXG12764,Winnipeg,227526.0,United States of America,1.0,CXGUSOWUHAVKWUTWEMLKIVQAQEXGWS,lhnltereuehhprlnjwmprwaeaspwdmhmxgzgktxtabuvhje,556.0,R,4.0,Dsanlvrzkctcsekvwrad,AL,,225911.0,70.0,1-821-587-5082,F,S,duzhtzsfjhrtqpqglgvpqwxcfrbxtlwneqjxmcttznblpryuirvrgjezvbtbbucwofv,
2.0,iqxzh,Ayl12765,Ottawa,248490.0,United States of America,,Aylpj,,807.0,R,1.0,Mkplmvpixduynufditjhau,Quebec,,735034.0,,1-209-511-6391,f,D,Yevvarjxrfnilrhggabksfmrocxsldxqoitovjdybmkecaozmxlqqgudanyuxllk,Brinker International
,Eeonvr,DGO12766,Escondido,250533.0,United States of America,4.0,DGOPZCSKEEPVRJDHXAGDUR,QUKTUOKCBFYHEXPBGPNDMINXQVNVZFNGWKSBECENJRIJUCICUWTSFVNWILTLJVNTAXIWSAI,796.0,O,3.0,JWEDZJOEIFIDQTQ,OR,,2233050.0,41.0,1-369-310-4013,,W,dxktvphdmqurspdqyarbqpg,Solutia
1.0,Wncqamsoyjz,WVC12767,Fort Lauderdale,322757.0,United States of America,9.0,WVCUMWEXMCSTTAJGI,,303.0,O,2.0,Ztzllrziwscuppvyzwfmwbyz,Alberta,z,1655028.0,35.0,1-613-835-4312,m,M,Vdmdq,RadioShack
5.0,Oiwtbhdqb,KDB12768,Santa Clarita,36959.0,United States of America,4.0,KDBDCGDQB,QPARQRDBOMTNEWADIFEOJNQNXIRCTMEJEGAYSXQZRVHELKSNATTVGA,341.0,R,0.0,Tjkmsusgudupuqz,AK,,1898862.0,56.0,1-493-632-6618,,S,sfuauiwucvyipqzvlylalkheumaqkrbqowydr,Fastenal
1.0,Gsstgydplonv,AOR12769,Salinas,,United States of America,5.0,AORYYFWLNWIRPZ,Nkqfuheznfyhddrzzijatxnmcbfdqgihbmicwno,688.0,R,2.0,gflirskkctl,NM,a,277576.0,36.0,1-402-483-7811,f,M,jkpxfwolagcvbanffykyjhdmfompvkjhodldxb,Duane Reade Holdings
4.0,jrxqvvs,Uve12770,Windsor,427664.0,United States of America,1.0,Uvejigaoeclmpde,Pwfujsevwchezgqunzesh,512.0,O,2.0,Mssccgnczpvq,KS,a,1813911.0,82.0,1-442-268-7194,f,U,Mcjhkwqbnbtl,
2.0,Abalmfy,ZQB12771,Ann Arbor,466745.0,United States of America,0.0,ZQBNBK,yzottfivuzilhvgsvfaciv,578.0,O,4.0,AVKSGPT,DC,,2731708.0,79.0,1-616-719-0774,,,Oaggnlckpcgmciyoopqsezphrbntmobtcrjwredc,Darden Restaurants
1.0,WLOIJOMSD,qic12772,Long Beach,479844.0,United States of America,4.0,qicuqo,odvdustmfikndbkzyvyqigyromnibngsencu,333.0,O,3.0,qlgdoaccz,PA,B,1614600.0,98.0,1-278-623-3360,,M,Sanwksylqtekayhepegwhpxpqzumslbxpuq,Cognizant Technology Solutions
5.0,Inwpiwwv,SLM12773,Escondido,303821.0,United States of America,5.0,SLMKDAKE,NXOFGUFQYSISMKGYXZY,612.0,O,,Wpdtbjpoiyskmxpvipofoqyjakncjn,Prince Edward Island,C,2932536.0,33.0,1-290-786-2222,,U,kbnqqtwedfjgrnywwlhshwhrftm,
0.0,Gpkzewe,BVK12774,Mesquite,425556.0,United States of America,3.0,BVKTYWHSMGXPGSKS,XDKHLKTNHQPWRBJMCFNPSMUJTENFRRPTKVSFUZLLF,562.0,O,0.0,Xcdynwcgthqcabqeqpvfiuypl,FL,t,340111.0,39.0,1-683-878-2530,M,S,Kjcrofbqbxbfddffffhumawjvbxrygdjabssyxwjtvr,Family Insurance Group
4.0,MWOEKYGACE,TSS12775,Columbus,124447.0,Canada,7.0,TSSUMYFHA,Sgssicfrnziwxbjqcxphewfqpkxzvtawgflnzjuxpptlqcybqutvgrbibwokpezdazezwtujw,733.0,O,2.0,ajugjrckrl,British Columbia,J,2069640.0,87.0,1-722-895-6426,,M,umpazwflxjbhzctwchhldnymxxpmanggevfxnwcfjqogctbweanzpmjltn,Micron Technology
