AgeID,CreRa,AdLi1,MarSt,NeWor,LNa,MidIni,A,FiNa,PosCo,OwORFl,Ph,Inc,NuC,NumChil,Empl,NuCreCar
Dep14688,404.0,cffrnwmuoiyvvtnnvgmzhjwkefitrouiglshynlfxolqn,M,3432486.0,Depklgcnlk,,3.0,Wdvostkfaaaesxginvcxlalarkxcmh,Gurtmf,U,1-601-118-9612,21183.0,4.0,2.0,Noble Energy,8.0
Omd14689,,,U,3027200.0,Omdbhpxjucazudnmvs,,33.0,Hbiph,Mrluordmtsq,O,1-843-091-4297,,1.0,4.0,Time Warner,3.0
uwn14690,441.0,SVSKOXLDGWHXJLBCQDETICAVRFNWEHFIRXTWHNKZNLTCYYPBKVTN,U,2619540.0,uwnfifwiim,,1.0,kerhycmvvrvcmgvds,Coeubjy,U,1-365-225-4349,107543.0,0.0,2.0,Alcoa,6.0
mdq14691,610.0,vhdyyfykcqhqlvjpnqqyleegwioqgmxrgwfdbqolkdmzysveumxzoptspfymeeydwouetrfuxl,D,81648.0,mdqyyuokgvgo,,53.0,Yvtbjvaspwnzpxobsawgroqtfk,Woffwd,O,1-192-377-8245,311623.0,,1.0,HealthSouth,7.0
LGR14692,674.0,,U,1148569.0,LGRIRLKQQDPOSBMNMFGAQFSWTRD,,5.0,nnddmxgsupjs,rpududktr,U,1-363-946-9721,136307.0,0.0,4.0,Spansion,10.0
YMZ14693,319.0,Ohmfskpmevwgkknrhwwgwvirznklnbbdkksiwmmxhtiotzyxtqlmccfgcq,D,536825.0,YMZQCKVJZBUOBMAXOASOMXSWRL,,,Clzkey,zpzjtpk,O,1-992-098-4469,74140.0,2.0,1.0,Health Net,5.0
Fkm14694,,WKUIQIDISCA,M,820930.0,Fkmftewkwlshd,,34.0,Zmlnyzr,Cjcqt,O,1-086-908-4564,77843.0,3.0,0.0,Devon Energy,8.0
BKP14695,528.0,ULIAQRJLOQPHNACBOHNOGTUQHXOOZHPEWGIVGSAOAXHWRHABGBNXMPUSFTYKJQTMIYR,W,892268.0,BKPAQQMTNQEPAAOGFRMKCCNPO,N,98.0,Bwpdzkuogudeoeehjuvhw,bgtxmpx,U,1-818-400-0168,230026.0,4.0,2.0,McDonald's,8.0
Mws14696,649.0,Nsskihemo,M,3989109.0,Mwsqeifapuwbzn,,61.0,UOHKMAWA,htwrqhu,U,1-157-574-9381,303196.0,1.0,1.0,Bemis,9.0
owh14697,552.0,TPKHGMDOMPVFAAH,M,100538.0,owhcrqxbxoewhgcmrtlcjl,,95.0,bjejulg,Ucmoc,R,1-382-979-7961,168159.0,,2.0,,4.0
gsm14698,430.0,XETQTFVIOEVFOQOYBRSYRHETFQE,S,2635850.0,gsmqjkfdnpftlfbcgdbydmnuxpm,g,39.0,pmdyeedmfnwklqqcuqkdisp,TZJKOYWYU,O,1-178-839-0167,452914.0,2.0,2.0,Laboratory Corp. of America,7.0
Qqq14699,761.0,Iwtepeqgxlthgdibcnptftqdeewmbkiuollkpwrth,U,1819462.0,Qqqysgjgooyccmwvrrowohzjtcopgp,m,20.0,Gckftzbli,Qaqhbpynpe,O,,31981.0,2.0,5.0,Protective Life,0.0
Gev14700,595.0,Vgxopuzzhyphrpepaqdydhikamvtsajedbgfdtvbxvkmcfoowwskz,M,1788989.0,Gevnunconsygwkscfmu,,3.0,Vchmcvoibhxsgfcittbvlwxrtk,kqnykxffrbjw,O,1-487-992-7836,441639.0,0.0,5.0,Pulte Homes,5.0
tgy14701,404.0,nbhmjpo,U,2020639.0,tgyoy,,59.0,Dhxflkvbelnqhsmfroypgtfph,Abobuqjsqnwn,R,1-251-243-4517,447894.0,3.0,0.0,Pantry,9.0
jvm14702,643.0,ZCYYUEOEGOVJKYRQYRKOEWMSOHSXHWBALGFBPDEDGOQLSUQJUYUEKD,U,1231110.0,jvmuexapykzjwimcrcpd,X,14.0,BXAMEMTRS,KGDBOUKGOWSX,O,1-733-040-1600,297129.0,3.0,4.0,Northeast Utilities,9.0
UGT14703,618.0,Jipzbxztyouwizhslnocydytisnnzicjmyngjrxzzbnehhyaopffavrwqytklv,M,1507047.0,UGTONYCHFVIQDSNROTCMEEV,E,51.0,Deynsvlcfqdqjnzhhsawjmx,mzuxqpfoggr,R,1-353-759-2113,191001.0,0.0,4.0,PPG Industries,9.0
vur14704,478.0,Ylzlithlxlfrlwihscicppzobroxs,S,3286334.0,vurjtwfj,v,94.0,HSFRWVBYRUMEPDGX,AVMPJVTEWOV,R,1-319-577-2818,250899.0,4.0,0.0,Interstate Bakeries,1.0
jdv14705,443.0,,U,299212.0,jdvfp,,77.0,Ptenjgsrouhe,Pxkfermnr,O,1-709-997-6841,370528.0,1.0,3.0,Lincoln National,6.0
Tfs14706,762.0,,U,1128442.0,Tfsczufqacjseuopovrxhbizevcfjh,B,23.0,ZODBVGEO,CKXIQ,O,1-340-355-6068,40410.0,,1.0,IAC/InterActiveCorp,0.0
Sye14707,362.0,kojmjeegthpeurebxdtpzvlivgblniocqmwbxjnpjvyfobdlpeqpkgiobrtluenjibztgmeygv,M,610059.0,Syeoiwepbjnpdthwtendfxouk,X,85.0,Mlerxswaau,kndwfpmawoj,U,1-542-715-6993,401628.0,5.0,2.0,Starbucks,10.0
Nly14708,747.0,otqzbbi,U,555406.0,Nlygcuxbiiyvsak,,57.0,orhxvcqjldtipfj,QFVFYFULOS,O,1-204-692-4397,216214.0,2.0,5.0,Broadcom,1.0
FTB14709,502.0,nzuklxtnb,S,586180.0,FTBZXRDFEBAYKT,Q,46.0,UQBHOZMXTLMELWNXARF,DCKIU,U,1-500-665-0012,375438.0,2.0,2.0,Lockheed Martin,2.0
Tvk14710,501.0,TMEJOUGEGNUWDHTRQSSGHHQVWHUUHCVJPVEVQJDFMECZMNKHBVSFILMYQAQO,M,1510331.0,Tvkxobsqaxl,r,62.0,Byqlikbmckipysxix,UXXNNKOYXI,U,1-129-650-7159,263732.0,4.0,5.0,A.O. Smith,10.0
Luc14711,601.0,,W,1637679.0,Lucwwqrypioidegfukbrqkl,T,72.0,xtvffesypdwfumclpfibyoupecekyi,hourquzdxu,R,1-777-557-0100,83872.0,4.0,3.0,Gap,3.0
gzv14712,676.0,Tgvcvmzxylkggnfglqilclkgjpkvbogapevctfqpgmentluhxnrqpulsfgxp,S,,gzvocglizrssukrwrvqf,,19.0,PXUIZKPUMUU,Ndudtjwt,O,1-276-167-8552,151428.0,4.0,0.0,Kelly Services,8.0
Wjn14713,376.0,Kpedchtukehjeydih,M,1878209.0,Wjnviqoiwtxob,,7.0,Gkdsaib,KGUIVQAUHRPE,O,1-748-145-3604,364458.0,1.0,2.0,Wyndham Worldwide,4.0
Gsi14714,627.0,Yhnuqw,M,1151853.0,Gsiwaycxr,,6.0,DWJLWFJHPLEIVND,guucjocfdx,O,1-555-965-5512,456783.0,4.0,2.0,Teradata,3.0
Yoe14715,688.0,Fnkudzndkhktgwojfxpqrpeddxaentiranjiwaofewzheaxohelebmhiwtovmtqkfbk,M,1675504.0,Yoekexa,m,84.0,Eilklerk,BYSEE,O,1-139-689-8075,27972.0,1.0,4.0,Vornado Realty Trust,8.0
Rrn14716,413.0,Kigaioukxpoktwazaljhasitaedzzztnsrcgmwbpngygobk,U,1337233.0,Rrnefkjovgolorvakpwmenodfuxk,,71.0,Cybpfvhpwggrazsebyrlymtgat,Yesttsenkj,O,1-697-135-1314,217160.0,,5.0,,7.0
ine14717,367.0,ykvcbkqgiordxtunestlcmzbfbaqlmjrhgm,S,1069103.0,inejgvmfntibvjqpyof,U,18.0,Azmomfjowbkc,Ylugidy,R,1-658-596-8451,,,3.0,Total System Services,4.0
Qpv14718,612.0,IXNBJHBQZGPIAX,S,3766329.0,Qpvcwaoldbzcbmrergypcmmvsxuun,,6.0,Rxchlvrxhqfhjmnxgdwmgkfbgmyjny,Wyuumdi,,1-913-271-6844,389292.0,3.0,0.0,Patterson,4.0
Egg14719,664.0,mkousowspiizfdktmelextxjmtbx,M,2189356.0,Eggcjsxmpdkbptalyvaioxi,,28.0,Dnnvvcmcorvjvghptrlwgus,Vomcemcvx,O,1-784-449-6598,24521.0,5.0,5.0,AutoZone,8.0
OSI14720,658.0,Vlkdolhzogiaaxtlthcqaoqwqphwudeohndskencklqzddkcfhoqlxbmwjoihvakwp,U,3948438.0,OSIXTCXQNRSHKJWIPIFEKIJDC,g,53.0,Rcvcwkonprkdavtcancb,Xgqcre,O,1-048-096-5388,433146.0,0.0,1.0,Delta Air Lines,10.0
NGW14721,663.0,Ggxebdwqmjkhmsufrcenbstihpkositxvcrpqrt,,3142543.0,NGWIGJF,h,85.0,Fibdvcobpaautek,Earmiywivibr,O,1-050-226-2824,290472.0,4.0,0.0,American Financial Group,8.0
Ygd14722,773.0,Wtlaayosa,S,2025221.0,Ygdihplwovxiaqrwcwoebhhuoqdj,g,59.0,jvbpnpv,hftwrivlvsf,O,1-753-942-9641,111043.0,1.0,1.0,Molina Healthcare,5.0
yqt14723,801.0,NHSICVMCWUMGQPAOELCXDBU,,1776099.0,yqtdcoxeihasypicqswuggtv,S,84.0,kowjfiljyzlkgaimwc,jixhxo,U,1-706-059-2484,,2.0,5.0,Berkshire Hathaway,8.0
Qnt14724,685.0,ICVSIZBJDQRVOTNTMYOBTVFVBNSAHHLYSZGOOX,S,3475839.0,Qntojhnkb,,85.0,Wqoxvtfrccecztufvijipbymclwcy,LEMZM,O,1-283-793-0318,67647.0,0.0,2.0,W.W. Grainger,2.0
ttl14725,620.0,Xqehvylxzefddeolqgjyvurpy,U,3382760.0,ttlueqmotjvnxhvfoyvcf,N,44.0,Swxlrrxdbmnelsizrzfsbpugxkh,vlwxwcdb,O,1-349-484-1720,134400.0,1.0,3.0,Level 3 Communications,0.0
Brl14726,673.0,Oxeluqroxnjzoxsdhjsuvlzocwtqnqgruhmcrqxv,D,2967947.0,Brluthrzhyekeqpsoaerborp,,85.0,ppmoexn,uoaotbjxolfx,O,1-003-700-7796,191088.0,4.0,2.0,Alliant Techsystems,3.0
QJL14727,421.0,Kxndmrzgxtxvexsrnfmxmuhqip,U,3371636.0,QJLMTJRSMVDLRZ,e,56.0,Wdhlujvdgbhmkosgbjnze,offkhkky,U,1-096-389-5037,274296.0,3.0,5.0,,6.0
Riy14728,300.0,Mmyewlovldkdnzrjxqskaef,M,2712738.0,Riyiipqfkr,,62.0,Sgzgqgphjvqdjpfbqvcwmwik,RBIYFHAUNN,O,1-369-786-4371,364522.0,4.0,3.0,Abercrombie & Fitch,1.0
Qbx14729,733.0,Lsxccrwjtfozuoae,U,2144357.0,Qbxlzmfsmhoaruhdvijwv,A,47.0,Bakkvokbpw,Bsimskdzndh,O,1-958-153-6144,35700.0,3.0,2.0,Washington Post,10.0
gjf14730,453.0,Etmixuopgzekvkxyxfdoeubzerlprxpzvhgknd,D,2250783.0,gjfzed,h,93.0,Nrxhmcmsgb,VRLAIL,O,1-324-846-3960,167106.0,5.0,5.0,Curtiss-Wright,10.0
xod14731,514.0,rgkluwfnhvxodbrvbktuaiuegecremlmpmrkbqttgqoszlwmmasmkodqiuqlb,M,224582.0,xodwtvzsgdgamxhiaiqw,U,35.0,Noaactjirbi,dvztwpl,O,1-881-890-9770,421510.0,3.0,2.0,DaVita,3.0
rhm14732,323.0,Mhfgzwcjdnitoviulfovsd,W,1996165.0,rhmbrvxaiswnkqbhftvfmibfsuf,p,,EQJORHCOGSDEQ,Fkqvlgrfmiuk,R,1-497-464-9420,364499.0,5.0,3.0,Massey Energy,8.0
QOI14733,513.0,Ztbdocsxlcwujzfxhnixrwivenaqqpcbugfioeupjuounmoivcymwgppwxtwvgthwivyznugoeookh,M,293038.0,QOISWPQSFTGGEHJEGR,a,98.0,blluiwqwwr,DVSKOVKBB,O,1-320-011-9560,392289.0,1.0,4.0,WellPoint,0.0
Vja14734,461.0,Pxcahykxmohpwbyekualaohkmfexzm,S,,Vjaglwbjwmxehlihdjo,S,35.0,Fkwtcwqwmzidbxqtgkdl,TLLFG,O,1-702-970-8307,189237.0,5.0,3.0,McCormick,7.0
Yzl14735,502.0,Eysapnfswgluthyqvugyircgekowdjodpsjfkxzicsarotkarurcosinwcfyckvjljc,U,2802667.0,Yzldzgcpfimdwawgjwbpbmme,,73.0,qjpndnsumsinarbazyzdfxmhmazrw,Wqehmbbdecv,R,1-985-064-3194,314061.0,1.0,4.0,First Data,0.0
Sry14736,581.0,Awqbaznhprve,W,1012388.0,Sryditpkkkewcspapotanurphmtrna,j,15.0,kzukdjlbagbbucibcypvzezc,Rynfjtb,O,1-291-959-3504,101904.0,3.0,,PepsiCo,8.0
EKN14737,,Ixwntxcyeqszmioudqpdikevwlbfqytcjtjoqbedecyahxoyvpipflnjpoc,M,121339.0,EKNVCDRGLJUHXX,F,,Bpycpbgbufxfcddfblrsbifzlmo,Mjywivalfdnt,O,1-764-154-8413,216065.0,3.0,0.0,Granite Construction,
DXY14738,591.0,EOOMWAVETHAGWXJJQEMDGAFGSQGIJTLEAIFPQPZLRMBXXQTQAPURGAIUCXHVOTHBKSURZZGNFZQKG,M,2157057.0,DXYMIADKWJPMOXOKUH,,95.0,xegqs,edmihwctzdou,O,1-347-135-4606,,2.0,,,8.0
Nmu14739,527.0,Ufawidwnyidds,M,3807055.0,Nmucl,h,54.0,Sqcqdsbyrflpjilbbewq,Dujjhnwn,O,1-633-651-6561,,4.0,2.0,CenturyTel,0.0
Dkh14740,703.0,,S,123214.0,Dkhaibchnj,P,6.0,Rycmpkozyaqiokxr,FAUXFFHMFJH,R,1-399-245-8269,494031.0,2.0,3.0,Mutual of America Life,4.0
xpn14741,730.0,Evhkysrfgblcyvinljdhabewkmwwndsizzghojnvufxlgrhigbctauxntwbbjaqpvarghtzpyauainp,W,,xpnmcoci,l,37.0,Bzpjbxhpnaifhlmuxroda,mspyh,O,1-184-463-5462,133583.0,,0.0,Ford Motor,10.0
Wcp14742,733.0,rwvbltfagmavsclrfpnqkmhpqrkcnuoyccqfyppxhcccvtpwjvdloqppqyydsrb,D,3952400.0,Wcpnajggaxujuwqqnqrgjoyybbf,,49.0,Lujhzbbk,rbjjwk,U,1-316-020-7430,461330.0,0.0,0.0,Waste Management,10.0
Bzl14743,420.0,thrscooaapbxquissbpieedsicvfcsmbpycsofwloyejktult,S,585179.0,Bzlwsezmehzcxqmklwg,U,32.0,DVTYNJSL,tnggz,U,1-715-622-0264,324243.0,2.0,1.0,Harley-Davidson,3.0
fvt14744,411.0,Pdmzpgttzgbamghdtfsq,,1167883.0,fvtyawia,,,WOFGYAAJ,Bawgzl,O,1-107-293-9798,227364.0,4.0,3.0,ITT,8.0
Xyn14745,560.0,Hspxibppuaxuevlfkjfkdxfhutzemofnfwhyhrqxdxtcpktlhqrhns,S,702192.0,Xynuratqisuwuawtxmpswepmq,v,2.0,Virfgbjbejynhsooktbvz,Nqsxddsce,O,1-600-016-9310,359842.0,5.0,3.0,,6.0
DQF14746,433.0,Czzkbyunsvdmhceot,M,,DQFTGWOYSWOUO,F,70.0,MHRGAIMFKCOBFVWFHQUBGBT,Awsreu,O,1-949-036-7296,173701.0,3.0,5.0,Family Insurance Group,6.0
Bqz14747,753.0,Clrxjlqogjoabdwlppmjcsafivadbmokkwfqrtfcmdwdepxtpetwexhjntfcweaqge,M,298102.0,Bqzpesapnlziy,,8.0,VTJKRRQZBCOJDKKIKGKU,Tylnmpf,R,1-734-304-9159,477386.0,2.0,3.0,Universal American,6.0
ouf14748,436.0,CDNABGOGSWDAOFKJOMARTBUWIFIVPNTOJDT,U,3586098.0,ouffxzbwimxuyitkrdpgsawghglba,,19.0,Shvpeoniptthigajzyjixhshokahra,avlkmhr,O,1-224-589-3906,155804.0,1.0,0.0,StanCorp Financial,3.0
COH14749,837.0,boiirqybkfvyblcgfhivhotsglbubvcmslbgvlawiwvqivlzpvblozjkwlxt,U,3183977.0,COHOJQBVCDUSPMG,N,80.0,Ooigxfdyvbps,KMKUTKZOPP,O,1-350-107-1276,156530.0,0.0,2.0,Graphic Packaging Holding,7.0
OXC14750,308.0,tupufebllcth,,3603002.0,OXCGCEOPDTTUBGRXLWVZNPE,,97.0,FCPJVSIVWIJJG,Sfgwbt,O,,74625.0,5.0,5.0,Piedmont Natural Gas,3.0
JJC14751,589.0,dnapsffkihlgvdwfzstldvehncmajnrhond,S,1642074.0,JJCCRTILQDLADZKPQ,H,26.0,muaahizfpwbjtpnifhn,Dtjjajw,O,1-785-592-4773,493429.0,0.0,0.0,,4.0
Ktq14752,721.0,Rhcokpoyg,M,1296830.0,Ktqngtk,,71.0,Iurphubdarcqyaqtivrgtqo,Wbfllafo,,1-835-057-1735,401168.0,5.0,3.0,Scotts Miracle-Gro,4.0
Ate14753,615.0,zacaludcyrjlvzhswijbvcxmhlkx,U,2994177.0,Atevbr,X,82.0,qdsvclgsmzzalrcuvlpxavuex,DZHITKLJDMT,U,1-600-386-2980,470303.0,2.0,0.0,Sunoco,10.0
uzy14754,368.0,Lsgbcnbtubaycaamnqjhiwqpxdpglaquvnnalahpacnwvfywsqbumqp,M,2717229.0,uzysteadbized,,34.0,uullzxibzoygqsljkpxiajorlds,TFBZMCMCJJ,O,1-082-420-1003,215751.0,0.0,0.0,ScanSource,6.0
Neq14755,302.0,uqaetnqliuhulsskuerzbugvlbittk,M,3062317.0,Neqlsac,d,98.0,Qzvimirshwumdow,gmapbliuvlzx,R,1-980-965-4367,420656.0,,,Viacom,8.0
Iue14756,,Pjsbibubakynngupxnsjxedtgisvdddpcwzeylyyqcjeeubrlu,S,1034805.0,Iuehfniajogcnzsfydujd,,75.0,Pbvzzefnkehhzunicekmajt,GEHNVTFXT,O,1-961-620-1205,270879.0,2.0,5.0,CIT Group,9.0
mwa14757,414.0,,M,3259207.0,mwanjzymxbuolkgr,t,80.0,Tysanku,LUXWE,O,1-308-486-7818,417713.0,5.0,3.0,Host Hotels & Resorts,1.0
Dwn14758,456.0,LANCMHPTWUFBRCRTDI,U,2589281.0,Dwnovtxjxclgqunqjhn,S,51.0,SBCQSRFJSPSSD,AIGAJG,O,1-392-507-9429,279621.0,3.0,2.0,Avnet,0.0
Znh14759,615.0,Ioddvflkvseiapcygoctkmjpxmaqndmvsdluzopftqquhcffkwkrhhiopqtojwzvhntmwxgdghe,U,3594646.0,Znhjvrtozltxbvxqx,f,,ffapfwxukapmibvsnjfwicxdydjhlo,Rhbbvlejfkq,,1-382-980-6837,400702.0,3.0,4.0,Xilinx,3.0
str14760,471.0,,M,2317189.0,strkfftvvjktmp,,41.0,SUAAOUDU,Gwtbnsqhj,R,1-195-722-4596,241808.0,5.0,4.0,Regal Entertainment Group,4.0
Rto14761,522.0,diozjhgkbmkykmtgvpnpgkvxjlptqekkmsheynfthmetokla,M,542867.0,Rtobhgeuk,,26.0,Emutf,Vewomwgvoqtl,O,1-987-195-3879,456131.0,2.0,4.0,Imation,8.0
Goh14762,645.0,Otbeoxuxhafehcxsiruasircnftmtlrwwladkfjfblbkklukmdopfkkovblpfgtukjcqunwdnxarzcjp,M,3250520.0,Gohfztbtyucdsggdkjdukgmcpp,T,98.0,Zqzxxsurussklyfpirsdam,Ygaivdkrzb,R,1-906-464-2518,474282.0,1.0,3.0,,7.0
Fcx14763,426.0,UPEXOAQSBXJYMQ,S,3807629.0,Fcxjkd,,49.0,EAYFCIALXUWVTOXLGGQQKWUU,ahjdntni,O,,214140.0,1.0,4.0,Legg Mason,10.0
dkg14764,,,S,1485133.0,dkgil,F,23.0,Pdjrozgjcpln,Aioqofup,,1-460-336-2050,384453.0,4.0,0.0,Burlington Coat Factory,1.0
UCZ14765,503.0,Gytrgrvpebctmv,U,3002778.0,UCZCQIBWYJPNRWIT,,11.0,Pxxbcdpx,GVYRAVWKOQJ,R,1-493-025-5252,366890.0,5.0,3.0,Comerica,9.0
bfn14766,691.0,Bbwrvofmapopoqrarysrein,W,3083191.0,bfnfdpplr,S,51.0,vxviybuphnivt,jpwva,R,1-050-074-7976,271842.0,1.0,4.0,Publix Super Markets,7.0
Waz14767,485.0,YAWAPEWFRYETEUNXSESFRBPAIFZBKHESBGOVVDIFVROKYXOSBROGUGEDPH,W,3572185.0,Waznenjvzqwscqohybwxub,g,62.0,xrkiwcwh,Txdpwmvartnw,,1-058-963-1895,50979.0,3.0,5.0,Waste Management,
ZJT14768,793.0,Lyzaeagocsqzhtqxaxlhrxehczakzhrsthjb,S,142077.0,ZJTBLJAVVAGO,s,1.0,JRGNYAXTHJZDHYRQFRXGACGCBXDWZ,CPPNR,,1-108-632-9293,104719.0,2.0,4.0,GMAC,5.0
Kbb14769,504.0,Vvuvpfxqghkbcwwxsgviqlaspntqfgczovmdgadmt,W,3299091.0,Kbbjmuvxzgm,W,45.0,KIXMVUIEULYNVXJLOAHFEAP,MBABFAN,O,1-223-131-7827,189937.0,0.0,3.0,Reliant Energy,2.0
Piz14770,383.0,bvysadjwhmvqqupzhabclcwuejhvvlcemknreovmlcwarbmzpwlyqivyoegks,W,638983.0,Pizzgnyuwykf,,22.0,Evfimcllyvh,,R,1-287-880-2107,369907.0,0.0,3.0,Domtar,1.0
Ugu14771,752.0,ZNOHJMGPXRTZAIGVGDPRZLCJVDCP,M,2547891.0,Ugupuijxphnq,,26.0,GLDHWDAAACFGQMGJXASLQAWIVIR,FKHLZKF,O,1-632-689-5028,144616.0,2.0,4.0,CUNA Mutual Group,3.0
FER14772,385.0,Tgmnfkbgihvghvmggclnslgghvrnhyxmffruuidqslixphdddjipeemuszuteeb,S,410926.0,FERHAJIXIHGMOCOFEXOIJSI,t,22.0,Yyzfddnouvumuavwpnsixbdwdnk,SPUZWZJEXD,U,1-587-586-1649,365598.0,,2.0,,4.0
Qks14773,567.0,rhoxwlzvytitfpzjjxvdpzobajqeijmunksbhfokucoemuoivgbvelxqptkr,S,2132241.0,Qkscnlunckcjbbamkne,l,10.0,IBVVKJPYGZCOAPKVXKHNSUU,DDJPCPSLW,R,1-439-526-1837,,1.0,5.0,Toro,9.0
Pte14774,671.0,Zmnyoj,M,672636.0,Ptextzin,,96.0,lhitzephfax,Eaojafslko,O,1-802-267-4648,332819.0,4.0,5.0,Belk,4.0
Men14775,668.0,duusrijpwwpluxoptjiujuuaovjlt,U,3183584.0,Menrdedcbqnhylzqrivhzdlz,,73.0,ZDPVJEIAMQAJGMBOXVHTZBH,JROQTKP,O,1-381-106-6173,443947.0,4.0,3.0,Spartan Stores,2.0
noe14776,795.0,YRKCCGHKHZDQQAHDLAWYDWMFXYZTBDECQCVARRXUNQTAJUZIYBDGYMBMJDAOYJECYOIJ,M,1074577.0,noexsdvilzekhfpv,,99.0,vtjfzbyhsjbxycbpexufydb,Itbpqdgmu,R,1-259-645-1451,418640.0,4.0,0.0,Telephone & Data Systems,6.0
Ydo14777,687.0,lkqiemuwxymhcrnvdlrddivxaftauccfxbokycfequvlxsxpvzpwdbjngjmitbjyxjpxajifezqubl,W,1994014.0,Ydotxmorbhqlsiigqtwmtjenlznowv,W,53.0,Qjcwvsozq,Egtexugpiim,O,1-670-390-6865,340445.0,2.0,,CSX,10.0
JSC14778,717.0,Zlhcspqhevwezknzzjvenadkdswjurtkuftlnagbakbnjnuxdiczsccuemtsczodj,U,2961433.0,JSCQJPDUHICGTXIOPNLCTNJEDSAC,B,43.0,hakcyvhbhqfdbxoxerde,ESBZXZQTWNS,R,1-541-026-2054,,0.0,0.0,Qualcomm,3.0
nwa14779,841.0,PCSKBRKXUCAOOMWZHIQYKXBGYNBTUXIPJCOASZVAUJECNRMQBXSJWSZJMFOVDJFXUXSVHKWSPZT,M,418274.0,nwabnsszdpwbrxyqnalic,,3.0,Trqvkcsrqjoaxbxkumo,kfybzv,R,1-620-891-2165,313809.0,2.0,,NVR,6.0
Jfp14780,687.0,Uudzq,D,1404653.0,Jfporftmrcnrnaiputhro,,14.0,wyvfadpa,Ldtldiyapv,O,1-880-159-9954,142809.0,0.0,1.0,IDT,4.0
Gbv14781,822.0,Sughkvdfbzlkk,U,,Gbvxqg,a,91.0,Eegsffxladvbcdugmm,Htkidwghun,O,1-031-582-8272,353455.0,0.0,0.0,Starbucks,
LRI14782,847.0,Exttvuxgtbbgugyzjeobisogbaqa,S,3061861.0,LRIBWBXSOAVFDLIQ,,56.0,Ibhdfqjopbiitolhfcjipinoo,Pdsojsok,O,1-826-929-2487,399605.0,2.0,4.0,,1.0
Zkx14783,341.0,ILPLLEDIETRWKBOFRQOYVGQHH,M,3443904.0,Zkxamyhoytlzulhsj,,2.0,gnlvgvoclxhlr,EDIAXD,U,1-467-571-3122,,3.0,2.0,Adobe Systems,4.0
kyh14784,639.0,dqzsnldivctausuqigiejpvzj,M,2402545.0,kyhksqfofsuyhbswsvdqchsowql,,16.0,kxjbzaushrpukltctyngrro,WVLLHI,O,1-469-332-6329,25088.0,5.0,2.0,Parker Hannifin,10.0
Zyy14785,638.0,Fposuqrdtuajvjjaftnhozchqbqwiapvvhcfh,W,3282936.0,Zyymjhaquocngairbjrgsqyxcq,Q,69.0,IBWDVUKTJRMVSOHLFKFSTEPOXUJU,,O,1-663-341-0236,96829.0,5.0,2.0,Century Aluminum,7.0
Aey14786,530.0,RFJJTKTZEFDLLIENLRXCAKSYIAGBMOCJJUUVFT,W,795124.0,Aeyjmwelkgmaiwqplwpmko,,10.0,BAMBMEWMWUPADBFQAMEUFUUK,Budjda,O,1-548-881-9261,386422.0,3.0,2.0,Brown-Forman,8.0
VUD14787,826.0,ISZXFQGHRKGEFVOEGLXMRBQJMLRJIDLZMJAKVNROOWKD,,1795274.0,VUDRFXB,,84.0,uhhvqtjriatpxiahhgxsks,obeogiguhkur,O,1-206-769-9102,250718.0,1.0,4.0,ProLogis,1.0
tgw14788,551.0,Qodbzvqldrmczgqsrbdyicxaleoqoialathfpcincqkzchnxtdtapox,S,872044.0,tgwumoukkoyu,,0.0,ENFBNBNESAEDOSO,BLOOTONCBO,O,1-955-515-1976,359950.0,4.0,3.0,Brunswick,9.0
Nqn14789,364.0,Tesrvqzfuiy,U,1761409.0,Nqnalivpkdbgrg,,66.0,Tsjouswasaexqtkgkamjykecjjsp,Xshjspz,O,1-830-389-1030,390135.0,4.0,4.0,Burlington Northern Santa Fe,2.0
psv14790,570.0,qlctrssvfvvezechmlib,M,559581.0,psvaebfqqxvgyzrdyfnytmsxb,,76.0,tzdbxuvlox,MEBYLYXG,U,1-203-170-1658,321587.0,5.0,,Old Republic International,6.0
QVC14791,524.0,Xwoxjhywcnuqyuhkvtjtxduquazuhbhwhddvztawsljiuqgoxdgeztffqwvhc,M,,QVCYKTVSQXAJ,,67.0,KIFBSJYGGQLXMNDNSTB,FJMIYJTF,O,1-368-566-6896,347712.0,5.0,1.0,Baker Hughes,7.0
TNN14792,359.0,SAPTTAPNAVJDWQHQLSGEALJGKLEUPLMGBSGDQGBRIXXWY,M,1675606.0,TNNSDVNLDCWQJDBSZBAV,O,42.0,Oraxwbnsqnx,Crcjzqc,U,1-725-776-7560,267014.0,2.0,2.0,Comerica,8.0
slx14793,394.0,Lxpguxtdjfdsotkzrycytunpqnmmifzsq,S,,slxreiyqgsuqfbocolte,,21.0,WNGQEHMARCATNCMGQEOKY,Okznkyma,R,1-526-566-8041,418359.0,5.0,0.0,Northeast Utilities,8.0
qrg14794,582.0,Lkcfpisctgvbbicgbrsoqonbggtiyvqwvyqnkrxubfubohffberctkidwiofdgmrzetbjbbrwwsxnwu,U,2137079.0,qrgqrntassrkeztnxexiecfisk,i,87.0,wdwirvyr,,R,1-906-082-3947,171163.0,4.0,2.0,Rowan Cos.,7.0
NSS14795,451.0,Kylzgnuhykwgkssovaqttluotbebyrrwawd,M,1985439.0,NSSOYHCTUZDNPUXOMCDIJX,,73.0,LBVNAHODQHQWXBHPRZ,Epndvgv,O,1-818-947-2119,28767.0,,2.0,Omnicom Group,9.0
