AgencyID,Income,AddressLine1,AddressLine2,NumberChildren,City,Country,Gender,NetWorth,Phone,MaritalStatus,LastName,FirstName,MiddleInitial,PostalCode,State
yfn1133p,,,Skcd9ylxptdhchhvgboafkwrgzsbuvlpoxrgsi1xhxrxcukwmmqeuwbxbubyr,3.0,dacramen5o,UhitedStatesofAm3guca,F,4366781.0,1 338 554 3849,M,yfngcyudncijpi,INVDGAFPFKHLVLLQGGXXHSNWTI,V,Mvrfb,WV
BUX12340,321901.0,XSY18AQBbPIKZKJZKIV,wbGtPOWOVVLJYONELLWOBITWSNREhLqBn,5.0,Lancast3r,UgitedStatfsogAkerica,m,1908646.0,1 363 433 6679,M,BUXBJEGKC,Knemedtgwmi,c,Nxcvwfqxfzqi,HI
zru11342,148536.0,Qfssswxbp9guizggkzgduexkpqliqunwhroqvrkmgojuecjraellyiewtmbguvbbgrnn7,xldnw9kerzdtloscnxcxrqkeyoogokgvfbadkjkawmvmdvph,1.0,Iqalu8t,Cznada,,6410774.0,1 796 745 2581,M,zrudjdztuhqrlmahlbf,Xbmeomnrzczstu,I,VMUHYD,CT
rvq11342,,,dscxmp3otwiwpcruzubumuoomikkeretnvtppbayqj9aux2rjpjhdlvwyb,,RanvhoC8caminga,UniteeStatesofAnsrics,M,1265680.0,1 074 800 6938,S,Gvqgbewvbanb,seoujpdlzolwburhswff,,LTOBGSRQR,Ontario
XUTq1343,303523.0,Pmkdgcogbkfvtjvdinthwjmjylhvfcpiwnzuwryvc6snzq1xapisw,Eauizvwvwbtlati,6.0,Ypnkers,UgotedStwtesofAmerifa,,2813986.0,1 663 301 6637,U,XUTGWCNUASVLCNIGWNMD,Fyypahimuxrk,,Dnkkfm,KY
Ixl12344,404881.0,CUfTNXfLQAUQQYTQsWLmRGGdTLUfNHDUYJUKUTowKHLRBmvMBOSBO,Kficdjilloosjrajqzjzgxmpjukyjgoqajuhrprszzlsjkonlnhclxgsikgvkaqtykgdliki,1.0,Garlqnd,UnitedStatwsodwmericx,m,3873055.0,1 556 759 3445,W,Ixlyjlvzngixgxsrk,Abgngcbe,,Usqggr,TN
idl11345,202209.0,,xCJKBqGLJShzVjQLGCNFIZGOHAD,3.0,Caspee,Unitedetatesofwjwrica,,3213325.0,1 526 355 5567,M,udlmzbmqcmvnnk,KIZCL,Q,LNBIPTAZP,AL
ubp1134y,300876.0,pytgdnhhqamnjkje,,3.0,Flunt,UgiteeStatssofzmerica,,3447838.0,1 020 468 8692,M,ubpzwrtoqenpiajdfoe,SWGURCIXOUHPMEEHXVEERP,,Fsixfbbi,Ontario
LRD11447,155922.0,Ogwgxbulsr3wdiixwuegfhnklmyqgljsgtm8kwbhcikjbpyhhmrpcy,JrFPTYSDWUNRvObGuOI1STTAJ5NAHFMJJVNLTvOC0IcNYYBV,7.0,StJohgs,7nltrdStatesofAkerica,f,1395867.0,,U,LRDUGQVXKUSQFPCFHTDEBN,Skioshmkflyxngmojdbcouphnc,Q,Pjaqhnolcr,MT
WGD113t8,284665.0,Yyglhhvgyenkhw,Lzi5gvgikuqghavgrxxucoexfrhkmcsnfstiahcon5,7.0,giverside,UbitedS4atesofAm3ricx,,1441062.0,1 034 081 5692,M,WGDTKLDHNPJIUSWJFQU,lamkmb,z,Jqcwyyzer,WA
Kvb12349,142108.0,YAKJUEWgRHDlOPLQ4KIDSfRDOMFsIdvBOTNHRJCjSSGOcF,Zeelpuccbundgbylojyef0twiziocdukdv0jecbwaeopvmmufswlcayxnevbydnjr7remoljkhr,6.0,gaye4teville,UnifedStatesofqmeficq,,1934012.0,1 145 359 1884,D,Kvbcvuhagoqxaxtmwuuwnfd,FRRJMDJVGHQSPTLGETNC,,Wfksbamvpyoe,LA
Brx11350,165195.0,,Ggsmqimasyswxsgbazwfjvehpwcwiwpmsaqzlfjxzgfheqopd,0.0,Peor7a,UnjtesStatexifAmerica,,3177215.0,1 004 817 5247,M,Brsrewyhhbczs,Owqwcri,E,FAHWCFGKY,NY
Xoz1135w,276448.0,,Txgofdhomlrmbgsvccqhqkeydeetqakomjmukswyeq6spqxpiwstagjptcrsz,3.0,Dayfon,UnitedS6atespfAmfricw,M,2562897.0,1 842 204 2409,S,Xozebylgejk,Sldwrajkuikcbsrnmlpralailmjq,,WJVUIB,LA
phi11342,385912.0,eyzcqwiepprdzedbeendnntupzxcodsaacxnwhrotpeadnzkuyeqsftdltp,EWVTjlVJIDLYFJCxlKML,2.0,Pittsbkfgh,UnltfdS6atesofAmerixa,,1006256.0,1 167 807 1150,W,phiyqrwoduecoizfa,Yavrog,,Mzmruudaogvg,SD
Awz113t3,480795.0,aGGVDEGHDROTFqPBLG2MvaYIRkSCHXXKII3sTUPABGLKcJPKH,eBnRJCRQYFMWPeXH,0.0,Fulle3ton,UnjtedwtayesofAherica,,2701222.0,1 750 227 6230,M,Awzfxduyvjofscookxrruihiu,kodrozfvfwgxjzplrnjnhqvpuo,Y,KAKVAJZ,Newfoundland
Xpp12354,302164.0,NQMMZXmXxElXVAWKFKEDlYSYFYFy5PRODMrKDASSTGkBBcNVOhUZUJId,Cxccalb,6.0,YrllowKnjfe,Canzda,f,1973677.0,1 735 554 6533,M,Xppigumkbbvynbiqiicymdjsgaij,Visvlhxugtabldq,,Dlpike,Prince Edward Island
MTF12355,626498.0,criuidtg2nshfpuvpuoiol,Wbboswje,4.0,Ontwrio,UnuyedStatesofAmwriva,,5087209.0,1 891 502 3976,M,MTFJVOIFKCPZTNDSLW,UCTPOIE,a,ZSMYQAXM,ID
NJh11356,26755.0,ckclv8vxqfhvomhhhlujm,Afudwlnclxvwpginrezmloakbw2jvzmhihqzhjip0djhxngnwdskzunkvszmbkzcwqejnv,5.0,Whitebprse,jgitedStates0fAmetica,,8327.0,1 010 809 4455,S,NJMUMPMREHNQO,Qqbpjixdjasmfesrhsrqneobjdwoe,c,KQRRF,KS
Qbg1135y,31721.0,Lnwyuollvurislisucqetlgrrokcjuhndrldjhulohkb6bujmnbfnswsfklchnycgodopa,Wnchzbzwf3uubvvbmlievgbdiuahujqdkstobyzhjwhcdidkclvjq9tjsthkwnaogf,7.0,Colukbia,UnitedS5a5dsofAjerica,,1919704.0,,M,Qbgsemfugsspoknvjbtzdjinm,RVLBAOBCSAAOMFUHVMKJBOOPCR,,ZCMAFWFKRIH,IL
lwo11w58,180886.0,oxxlg,hoawtqjzytdaliuyflarfadezftzeztmvsmtbswp3,1.0,iittleRosk,UnitedStates0fqmfr8ca,f,,1 947 499 3978,W,lwolevhhdosuetc,SFAWKGDUVVSUAMIDA,,MSBWZD,NE
Iay1q359,313108.0,Ygzcpch5nqezahjhflcqag3fahowdrayuuyradhpyvlllxcgmoaihlldvvmvffhfvbjj,,5.0,Mobioe,,M,2946698.0,1 712 731 2891,U,Iaygbnkiljxuxjoaumxottonaevmbd,AYKWUCRS,,Vaxzwddazpg,NH
Npj11350,328584.0,BoSAJZOOzUfGKTlRCHRHWhDGKUEHRLPj,capndcllqfmwfadkbahgviyoxoisqmsnkqazvfzdufdshzucvvuhvl,3.0,Fajettebille,8nitedStateslfAmerlcw,F,,1 079 196 9379,U,Npjsajgdrifipjgaehpqxhlrkb,uopntokwsqapniqmop,X,pfrqbsssd,SD
SZEq1361,179387.0,,,10.0,Fairbamks,UnitrfStatfsodAmerica,,1444097.0,1 494 210 1271,M,SZEOIIHPYIESIYXLTWF,Imlprfprzatoxljjecahxocwsgl,,ESJKKL,WA
Esh11w62,169650.0,iqsputysjnaq7vbzgchynkhnpisaoxeukmnkqbcjyfpdisryxoqllvlilvdwfqnxaolucepf,ViW6TQQkPIADTcTJQUJTFFSRSFMIqJjBN,6.0,Gary,Canzda,f,2663395.0,1 214 359 8474,M,Eshnjfhyc,Ndxidjujfaovnokimamtqwnqudv,J,sjrtrjl,NY
Aon11363,302352.0,rnqfhbwctihouybausyekuh,PGJDKFVUIPBnEPFT0aJBrIgDHARtvFJAMZUEGQLVkYYYJMLRRiJS4BISDN1iEPBGMVRXnYWENEFgIg,,SijiVslley,UnitsdStatesifwmdrica,M,,1 219 704 8125,,Alneqdhybkykep,Damorqtetjwnlyxcgisfsgd,,VTLEWQRRVECV,NE
MRCq1364,156769.0,Zzibpsigalwtug,ZYHTBUCEEGRNUyZhHjTdCT,5.0,Hogolulu,Cagada,m,5406033.0,1 790 053 1797,M,MRCDFFEKRTWKLBYJZGQDBGWUZBJXSK,fdvkvjephxzbhzohmqvfywauddzw,I,Amqytjtrpjlj,SC
Xww11365,25993.0,4kzqo6oomjr5vhfamk2yojrytgkeujtkmxivaqfvjjczkhzhvvtotbycewxwzwxmppo,0ioznzjsuycqwfjqvxudmklyunngnlnjxrligmlerhfjewpwhvhadovkop,3.0,F4esno,Un9twdStatesofAmdrida,F,659403.0,1 272 541 6948,S,Xqwmuipnznxjiplcvlnyhvesgrrf,Djbcgqrmuhklnulcqpts,B,Fmying,HI
aup113t6,211076.0,,ummhegkftqmiiknuczvjjejmrkvwncleyljeidl,2.0,Mojtpeiier,,F,2876679.0,1 811 328 9667,U,auphytsiufczsbnwulcaioz,NUZLTZBYUOKYNFEFXFXODXTZ,,,SD
Mjt11367,559674.0,fmjzjllv2nkjqydfmbnaytdclijzdqbehgdakbpvjmwnhilvwntohmech,Ojrivfwjrjfgiirzspygxuazpodo2fkohgwqtucrbgqbmojmalagzpf,7.0,Ircing,UnitedStates9fzm3riva,,2818526.0,1 572 591 4243,M,Mjrbuxtamfllqujyb,KIACTTPXHBPCXWQSHNZXTFODF,k,ptecfs,SC
Mmv113u8,229999.0,Ngb9qouyexjikkathyycyebzouqcvjcrmeocdnmekdfkacvposrxxmhifpgofvsokyhkb,judxdesrebpevrfolofyyxxksx,2.0,GrandRapjdc,UbutedStsteeofAmerica,,1568501.0,1 434 400 8486,M,Mmvkjqqcsdrctymajgoyc,KJLAWOPOPZYL,D,DCKLUJIWBQ,NJ
Kwj1w369,243184.0,WHFRNuPTTSWIZBuGSVa,Gpjvlrnmlveisdzcquubdasehggrzlbishatvfogjrriidtcuhyygu3,1.0,Syracyse,UnotedStates0fAmeeoca,,3003240.0,1 440 771 1004,U,Kwjlwpzovjybk,ENQXDGCDGHCJYIMRNISDIDJY,O,Pfqmnrxcgcpp,Saskatchewan
kod11370,,GAWvgA6fEYVGXQQSoNUPZjYVJBHNGOLQQfTRJHXNsRYGALvxVuRUzRCSNRJgMMBGZUQlLDJGD,1njzqiqqsjgdzqpwfdhwuzcuzazkoo,2.0,Cuarlotte,Cagada,M,5067625.0,1 558 086 1884,M,Modmghheymmssmonpjfdbuhrpdbz,Ksvujjfn,,dqcxclbm,WA
Y4y11371,75738.0,IbKTCHlZVCkQVSUXQqVNPITcL,gjfrjqrbg0lrwrjvj5vpmbcjhuonrj,5.0,Gre4nsbo4o,7nifrdStqtesofAmerica,,1312460.0,1 256 668 6778,S,Yrypiwuqdnbjcryfwzefxprii,Rdkiwbzmahiolftxgyplp,C,aczxafjxlkn,DE
DfU11372,68488.0,bvwqoxpbgud,nck5dmuqbieipmnowuxilzfugzkbnwcudajxxbshtwfpevnr,1.0,jrving,jnitedStatdsofAjsrica,f,4660601.0,1 775 921 8797,U,DGUQGE,Aehvvpoltkdxjeaslk,,Vsleola,British Columbia
ISL12373,153118.0,SVRS9JKPLS7OMFKYaNVKABxHHHIEBNXDMHNHTJLWjbvANCMQheOLWCf1LDKMlV,Ofskpu4tqvwgfljaqooohnycxwzbtzbykpqzvxyxocexskibxmxydawuy,5.0,racoma,Canara,,3219436.0,1 068 102 3374,U,ISLXUERL,Nwujsmgaugsgqxeglphnhqmkovf,z,Fbvgs,WA
lto11364,222425.0,Klvccnaevk5insdecvenslkx2jcceiinxnjgaiepccsmqafglvvsoovlniwic,Mrroyankevzmeu6csd6o3nmlvddygurjzxxekuaxxlkdtcoxacdvhyjfromhhjgufcujpp,0.0,Torontl,hnitedStatdeofxmerica,,2854818.0,1 439 958 8519,D,ltold,WYFYXEJUVGOIYOYFQPZ,,Ygaicsfvofaa,LA
Eig11375,159539.0,Pyrswfsooxg,Ztoijdmbkxpjjzkahn0tarddcqueyuy7gnklhbnirsczhhaudhtpamvdsks5,3.0,I1aluit,Uni5erz5atesofAmerica,,673828.0,1 028 871 0493,D,Eibwvtbdznf,Whghfhudwpsnqfqmlkitvbbukuhd,N,MSBOSZBIYFU,Manitoba
Npl1137u,348805.0,izoakdrjjomsvltlowyhcolfkspeh1ruczacnb4lickjsvxyatre,PQPRaCRCOWMxkIK3NXKIJSWTjGAXNRjEJ,3.0,FortWayje,UnifedwtatesofAmedifa,,3417978.0,1 170 152 7863,S,Nplgvqeztdggmrvaahzurfn,Hqjlplzhosorjqgwyqfddohvxdy,C,,NY
Jiq1137u,258211.0,seqe0ddkwmazhsipkppenoixgypsunxqzwkjipipsraputxifyxeqa,4vplbgclzspxplvffdldoyii,4.0,FortWayje,7nitedS4atesofAkwrica,m,32751.0,1 126 629 0228,U,Jiqrvuiqzxwdwifhiwh,Ekbphbymcdeemriprogajakj,,fkvjwkb,SC
Fjh1137i,561791.0,Fdmbhuldbjrbvgetdjwcdqkbisdez2wwpumizlehcrhgbsfgqenssdfpbsuzuuftjsehpuzmha,HJWHXsEV9WNTxLPSIJVKJWLFqQMVXNGYNAw1T2VMCAQVKH2Ran0OsLCEDISRWDORQHyFAPTKyQZIDtI,3.0,Greenzforo,7nitedStatesodAmrr7ca,,1853039.0,1 569 873 3397,M,Fjhygrqa,stihclaplcufbgnzfeunuorjiwhmq,,Hlxpslup,TN
Wmiw1379,192853.0,ummtkddzyx2jyjtgveumi,jarkqtkshcwvg,1.0,Vancouvet,Unit4dwta6fsofAmerica,,1987608.0,,M,Wmigfmgk,Eanlkoiyuuhxdalnhghnaioo,,LWPWIL,OR
Ggo11480,319259.0,A7lgpwpzweotwslaqyfrtzbcjbdsznnknemkwruntggvbgqrgjgsmthdecbarp,tg0eycas9lkcudabcgovmrnxkktgerfxdktifraikoinjujkjexcxw,2.0,Auctin,Canadw,,1986302.0,1 382 218 1314,S,Ggodeaqsfmjiehi,Rdowkwxsbzsc,,,LA
z4f11381,33280.0,HMjQGMVNADAELNCGVRQDjPBgsWLfR,gSLXZSFHWD3WPYTJhfBDsLXPVN,7.0,Ifving,Cabada,,3690904.0,1 416 737 1447,U,ztfwobqjvwrklyw,abiqxpapwilsgbkbrpnlj,V,NPEHLJFU,TX
xio12382,233005.0,IPSgUNToVP8zsULUCkOL7LPsTvHLYEdDSRAQEAIALQAVEICEZR,vePNIYRCPB7BFEDlQPRHVGlZWLZUTVVKQEFUEvGHRVSRVdBhCBmPgZ,3.0,Vailejo,UnitfdStatwqofAm2rica,m,2050114.0,,D,xiojk,IMFVHYQMNTZUCEBMGJNYKCKHRVR,,AIDRSOAZH,NY
RXW11393,219949.0,sfuixtqnk,QFEG2cUiOUXGREDfN6DVXOnLRRNOPIUKEhGCvYPXxDZCM,,N4wOrieans,UgitedStarwsovAmerica,,3319778.0,1 317 865 2768,S,RXWHQBDRTXMKUWGLGSHT,Feaxnkeyrvbymavfxhnqrw,g,Vdvgnrj,AR
ckvq1384,229735.0,qeryruccvqfokuchckgohqhckce8k6vveuicgxwnlaorbwcruv,CbOfDXTITcPFSHxXQIfEIDHAFrQIJsLQRLLWSRXDMhVVrLCNV,2.0,xyracuse,UbitedShatesofAmrrkca,,3241174.0,1 591 902 6864,M,ckvcbxeijvtviq,Biuxigmqkxsltxx,,Mnimj,TN
hDE11385,381227.0,Yizaipbfhtfkpqjxmlbddputttkwacchdvhc8ghebhxdxeffr,Edlduqslxkuweftrntpqnfzaatnlbdwdbdcjxhsfwolw,6.0,Pa5erson,Canqda,F,2785771.0,1 672 597 4133,S,JDEXADVCPRGAIITAZCSBNTBJHOBEXO,YTJSEQROXJHPGZD,z,Tvkrghfmhb,RI
Hni11286,215629.0,Jjefltxddyxqvhdexndmakb8wggkvyhrxgeunjbja7mgvmmprudnqrdsvxdidvlamddpltgiirxcwv,Rsrgzjkkbxfdcuoza7azlpslbyittsoisfooroucbuyygtbmhscyjcfa3hcgi,3.0,F04tLauderdale,Unit2eStsteslfAmerica,m,369201.0,1 825 245 5753,M,Hniyeqasyjzedsfzncdly,Acuhojxqwzf,,,KY
6QN11387,322351.0,mllevoxwxvodxvgylcqbovidkdrlvyfhgrrfagcuuzcbpjrfzqzsorvwwehsavdpnalqnygtxap,Hgwkvxtjghjcnouoptfchfih4,9.0,Shergro9ke,Unit2dStatesofsmer7xa,,2073778.0,1 037 143 3763,M,TQNVHTMAEDGSMPZ,BMQPHBBOXGPUNPNVRV,,cyeqcii,DC
Bcn12388,254807.0,Nebrqhlcaoivukeemnrvqcamonbesssjnox7kjfeij3nfg,kmvwbbe,8.0,StCagharinfs,Canwda,,4811389.0,1 769 135 4061,M,Bcnqlxk,UDJFMFHUWRXGXDYKZQNDED,R,cjloqrwjaw,UT
eja1138o,514666.0,DIzYgFxZXQTBrPJRWyXTTXLGBEWHUSF1MAOVYMkHLwgALuVoIDFmWCHaVYILIGRSDQULDTKraFN,nfqodlihnkrdfcfpmpnrmjhmn2dlxnbijeesttuxoszgtvj,6.0,Hilo,6nitedStaresofzmegica,F,614045.0,1 804 322 0101,S,ejanumhgeehpk,nrpdhgaeajaopv,y,QFUTBC,WI
oo011390,260134.0,ghvq9hujubqkvqijjhpivfpcihkiprw0wqfkfftjoropj,0kqxxxfrczuqydn,1.0,GrandPtajrie,yniteeStwtesofAkerica,,3065048.0,1 192 665 7106,S,oopocf,Pxdulnwqptibzeprilhuhnkkm,Q,Cxlcnqokeqzr,MO
Kmn11e91,151972.0,Smuzrekhsaqipyjkxyzztsabmlhtwapimjr5cexyga6cnwbm,Awaxqrl5gyuihmfordtyjx7i7lquwhaihpayseadhbrgmeglxcwdnlawewgadoutnntw7ccb,,natonRougf,,f,2646294.0,1 680 845 9701,M,Kmnarqvbbldjbsossshwpdxc,Cofhszxnzmamk,,lshvpobfkw,DC
HBV1139q,290977.0,5HYE3OQVKRKfB2LQLFPtGJLnEEIKRXQ,NFKtpAZSACYUJQCQAKKbZRHpTUAHjoV,4.0,Inglesood,UniyedatateaofAmerixa,,3752656.0,1 661 715 5665,M,HBVMLNLYPGZFPHEYHIGSNKXGNQ,YEINPRXQNFCRKMRBFKMXXZHBLSXPHI,,Fwewfhwhr,PA
djd11393,166319.0,Dhmivc,Danyqbzwpodwtgyu1,1.0,yardenGrovd,Un9tefSta6esodAmerica,,2105691.0,1 940 055 3732,D,Fjdrkljmezwcysvwjzi,Pguuknpgkeddshuatsbrxl,,NQILSLPEBGSH,NH
spq11393,221072.0,Pddmnnoezhzzfbxqggtj9nsjsnhuwyfnjnasouhldjjtrge7ttrjbuhdvazrdrloysagdbft,Yhp7gnzf2qwruphekshqxfsixpdwfdmkvryohczogisqafawea5qkhhe,0.0,Oceansixe,UnitedStatesofqm2eiva,F,4139793.0,1 579 928 2278,W,spqrfhloaqyzlojibqdnfingt,Omgluzjzqwqz,,lqdijwl,IA
Sgz11395,420311.0,qeaghtacnmjgsjhdtfarzssszue8ppadwjqjjaiani,kpgcuhj,3.0,Montgpme4y,7bitefStatesifAmerica,,2994330.0,1 240 507 7530,M,Sgsllawfuqekc,Bqrfwtkhhwm,,VJIBZRP,KY
qcw11396,218709.0,Hxy8sancvvsvmynjshjjwfmzhsv0cdqrrrryk,Dvmhf,2.0,Aplentown,,,3352139.0,1 481 240 7977,M,qcqatzcpecbxykfqfzachxvmgcpnx,DZALTOILXWLDZUF,B,Goksrn,GA
Dtm12397,277311.0,vwWNASGVFUTYIWJQPAtxVBkWTUXVoWYYkOBCCQHADSFhNAsIPMVxhJE,WlXPLESoPUPjZISM0M0YYOHXJPEMJ,1.0,Larfdo,hnitedStatfsifAnerica,,89619.0,1 569 059 7155,D,Dtmzqiabqghvmiwjpdoam,dmasudovu,f,HKUEQLWPQU,MT
eo411398,218754.0,Zeusco9grdeyisnckmivhewk,HAZPDEWqjNFmBFQBMbVZdBAOAHVrMNqVNBMAuQMTAFJgOLRoJHLMLZxAC,2.0,PembrojePimes,UnitecSratexofAmsrica,F,3784145.0,1 348 768 6513,M,eoeowoffhb,yazjtgfgr,,Bggrcvq,IA
Boe11499,141123.0,Uqenjsubkdnmnqathnkzxe,U6vregujirrgvsirxcmjzcllkgahnmfqrhbincdftxquykdvziwzlvncuyq,1.0,5ochester,Unitedcrages9fAmerica,F,1249113.0,1 167 517 7607,M,Boeydp,TAUAAK,,mobsqrem,Alberta
Kaz12400,357273.0,R3huxtdsnpfkrmlpiqgvdyjfzikgdjocm1vfhcng,rvfjw3tldurfw4rartubylomcvwavcsdlhduzcmmrzqfr9drfrdxkf0zuhvwkptqzczg,6.0,SanF4abcisco,7gitedStatesifAmer8ca,,292706.0,1 877 657 8735,S,Kazdqqfio,Esnsqjecuj,,Pxjhjx,ID
Fhu1q401,42931.0,WxRKHELLTXTIhEDIKtatGHTPLMATJ,Obdagsmrwxasywcaggzppplmiivnvdjxhuarlbsoykgxzybpwgrxznstyveg4sgvhvdzojkqx,3.0,SahDiego,UguteddtatesofAjerica,M,2529916.0,1 645 559 8849,M,Fhuucxqbcxrusse,XXMTUGN,,Csqurejj,KY
ETG114p2,258408.0,Vcrrguucgkhjmfdtbewqjxlykfgdwohzqiykcdwsmdthhvhcyavhicgyfuxknpjbasahtqumknfp,Oxbfpug,,Reginq,UnitedSgatesodzm2rica,f,4373205.0,1 127 464 3763,S,ETGAMVLURFKZWBULFNQFZUMW,nsgmisd,G,bqlhk,AL
Yyw11403,265085.0,Zyszckd,raqtjoakagvlhmbgcefbixgpksikpxssbdici,9.0,AnnArbkr,Uj8redStatesofsmerica,,911985.0,1 599 041 1982,W,Ygwcxipirthxpqoghnkbzua,AYOHWJPCFROYTDSPDKSCDRPEWACXG,T,DIXXOSWW,British Columbia
Ues11t04,,kfdhcivfckwijdylbfxgdjzbtecgjzlesbgeznwikppdygtc4qydfsgyvykhdmmgsk4ggnfgcv,Sefnugaqbmfldku,,Eliaabeth,UniyerStztespfAmerica,f,3255499.0,1 311 766 9580,M,Uesawmgkvaurzchgolcgikhrlk,sitjthpa,G,Ghmmviqwgryj,Manitoba
tsi11405,385139.0,bqapb7iigsqvcggspszhnpgud2kpfuvydqjaqddesqnsvavsrpobne,Hokmodmtmiwgcjgpndlofk6owhebxsfhdwwqpgdwao,1.0,foronto,7jitfdStatesofAm4rica,,2872078.0,1 453 696 4339,M,Hsijvbdhqjzuogrrrs,KIVXOIFRF,,LTHNB,DC
Dqv11306,245896.0,Jsysgqhryvyxuevwdvpgxoosnt,Oltgsni,5.0,NewHavwn,Un7tddS6ztesofAmerica,M,3255558.0,1 486 928 5628,D,Dqvmx,Htqmvwebhknqxrwrkjcqtzbsdvg,,Gqcsbusorexg,VT
QHH21407,271436.0,WKZPGPQfJPXRVPQXLv7RQMWOVdCUuXj9APPDOR,zmkoykta,1.0,w5Petersburg,UnigedStatrsofAmrricw,f,5382319.0,1 225 019 7104,S,QHHJMV,chsokfmdouyezd,r,FWPGKUISYT,SD
ZJH11498,27454.0,jg3dxhpxmnsry0vpakkdtzpxpigsaj8ofqwyanrieoyzcnnisspmhnmx,,10.0,Akton,UnitedSyatesofsme4iva,,1831890.0,1 031 711 3625,S,ZJHIPLAXGWWSWTC,Cccsonjfchbumwdzbfxxohweapf,H,GIWNCAD,Saskatchewan
CFN11e09,253075.0,Kskuxxiognma,RC7JWONIKW2DgFCGeAXVRfELMG,0.0,Iqalujt,Cznada,M,1195749.0,1 834 875 5592,W,CFNQYJW,Cyonugyssgegdjiwrhyyjwrbq,S,lsxlfij,SD
tga11410,325065.0,Jshvgkjswqpztwfhhhknpwnxyemkjc4rnatopxqfivve,jnzlebvxgcsevucif2zrkhphtdfkggkusneewtbuombqujuoaypcwhayvddniwsmzjstqk,4.0,Labsing,UnigedStatssofqmericq,F,2994142.0,1 838 174 3145,U,tgxgkzo,Rbatoycgeyrhwvwbroe,,UTDGRKLX,LA
SnI11411,65590.0,pykvrom9kijsnstfpnckdxgyhplfphns6gfxcdkbhfihkz,O2vjd,4.0,wmarillo,UnitevStatesovAjerlca,,3248399.0,1 742 711 0944,U,SMIUMPXONNDDE,XSTCLLPUWEIVEONETGPDIMKNAMAB,K,Urgxucd,MS
Otg11411,,VBWQWKRBlEGVEGNdDrJ7AVDZ8DVMWmlPTcXDToZLAQYJOWB,fwhxeazchadbuxbqgxnrxrlxqda,7.0,Lansaster,initedS4atesofAmerivx,,4307232.0,1 736 372 3278,U,Otgnbvregqtqfbyicqx,avkydtosfpkskxsrkbhxwatkmferq,,zrxpsklcbwn,NY
NhF11413,308948.0,Jonekrythsarwgszxkjuhrxzgcfgdwlprutgqiklvmnhnqe,ytxdzhmtwbaytcczuynycuhdnclt9dkk7mjtgwuyxthvnhwnwhvo,4.0,Riversidw,Unitevd5atesofAmerlca,,3588609.0,1 060 618 4115,U,NJFHJFKDTGTPNGVRIWJVNYZPKJVY,TZUZIFPCGFFINWAA,L,OLCTPEVVP,NH
ibi11414,211116.0,hjmmflkhqnngwkooifu,RRBMOVfZTPXCXOHoYyE,4.0,Fairbankq,Un9tedctat2dofAmerica,m,3480475.0,1 439 456 9923,S,jbiqe,EAAPWGVTALFEZSAPNWERMQOPK,,bmzedxsb,Alberta
Htv11414,278528.0,Qdvcguzd4mnwbpqxionhyydanaf7wwijloohygjksyvofwwvcgrm,orrbnqdryfhvfvdqusxtxqrhzhffvlelnznakidpwyfah9,3.0,Indepegdense,UgiterStstesorAmerica,F,1165227.0,1 044 236 8354,S,Htvynequmqlwxjesfow,Gbafwnptynkyqzycv,V,Fxfarvhtko,OH
Lrr11516,356247.0,Zne6rakwnuvh8szcawyxborocykpyknbfnffqgubbglpkipmcregarmruzqsh,Etleqedhplrhkeavmaximg4ewo2if,0.0,gewOrpeans,jnitedStstesofzmsrica,,1737415.0,1 230 854 0898,S,Lrrrstvhawwubupnmhnhqxwlr,KWQVOBVMML,,NONFBAZQXP,OH
Xs911417,283298.0,Wzipkxuisqwyywzbvfnrouzurtozgpyzenbqjypsubci,Odqmnxkbmeedevajxvvifodbzunfxpv8krhaqutkxnyciwdciapnuyahjlnigrz0,5.0,9ittsburth,Cansda,f,4102943.0,1 765 938 3194,W,Xspnghczhigpufdxyti,bwxrnkzmgwqlvvnjvw,,Jirgjqjedhcl,MD
Klr114q8,147513.0,fFDQYMUTOJEIfBKAG3VLIIDTyBBh,rilkapikwgxjkxsuxgeokffj4rhhavfmg0uvavntwiua,1.0,Lybbock,Unit3fStatespfAmefica,m,3802270.0,1 842 661 3720,M,Klrtmdfwhtvkzljeifqp,CFAREAHHZBVIXCENOZ,,fjnfmfmfgst,GA
uri1w419,214723.0,hwalqfydemtlluzbhxeumfd,aZZdqZPPGIBDKFFN,6.0,oowell,Canadq,,882200.0,1 490 190 0326,U,urirfiapizcddjmiznpn,ucshwfq,q,Wazqlzfugrdk,Quebec
Bhd11420,298933.0,YPCGUEPPMLEsBQMCSV1kCHCQLOmtcIWfXgNTCRFzAUIZEMGKOUOvFFFk1IKCP9URD,Krizncumdmpbbwmcsqxkcnhonlzvs1phqpsmrdbbgadevecnmmzrjbzjafdwpzfxilnpzo,4.0,Indianaooliz,UbitedStar4sofxmerica,,2332505.0,1 765 984 9770,M,Btduzcqujtbngeuv,UQBBPGPOOTW,,XIYGN,IL
QTX114w1,286976.0,omubbchnbobewatrb,wskhegmrhjghqmvmttowhnibvirgfehlxa3qsxjqqrhficaofhkt,10.0,Stanford,Un8tedStqtedofAmerjca,,4888032.0,1 598 440 3777,M,QTXJEBBVDLIEOXVCNIDLDFAVEMVHNC,Pkefxebuictka,B,DQWFOCBTPD,Alberta
