AgencyID,CreditRating,Age,NumberChildren,MiddleInitial,FirstName,LastName,Gender,AddressLine1,AddressLine2,PostalCode,City,State,Country
2qd6989,457.0,41.0,2.0,Z,ihucdstwuuk9hrmwvtppjjglcqwbqk,Eqdkuh,f,Qvwzdpfpdoanzywptkqqjcwjvgmfsnwpwcimapssbbrwxiryblbnqlbmchdsvhwlwsyzwcomhgocixn,Wvuozaxxyzmyyeyyjmeegbzqxoardbgalvldcjrazsvicbimqfeuaxk,Aphclsvb,New York,MI,United States of America
EUV6980,355.0,22.0,1.0,x,Wzntamczjdoqn,EUVMOIMXDYOKOWJJP,,yychnqwztkhlxdpoafgvnlgjzhkovumhapzshbkkejqwrmwzuheuphglhefrtt,Oedcezkdrvunqdudyymamrmwkxazetyioriqwxjsn,gwpwfnsb,Virginia Beach,AL,United States of America
Vhw6991,931.0,26.0,2.0,Q,ioraubtlh,Vmwkeotoccx,,LAXFWIIGMOZVWEHQMUZTDSJRKERNOIDHDGHXZWLOIWEUOKBU,Mrwiatgvliyvgoawphkosqvmjvvbnmkoqwoawymerhpblhbtevsbfctdfjqilatkedf,xmpjktcp,Fort Wayne,ME,Canada
Cvh6992,674.0,27.0,2.0,N,bycints,Cvmajmhk,f,WBJOXMXRPNAVLWMHTVCC,pwaqqgtsdjkoflxongpesxuopbfccvyamjcqnmnmhhqyonyfszurcahlut,Cxiuqvgg,Denver,WV,United States of America
Dtit993,665.0,57.0,1.0,,4ochuiiqmj,Dtiyr,,nagrjtwvggbbrryliznztffnertfkkght,enarzajqoenfvmgfppyorxantbwiejnsmmwkdlrqscwsxovgs,Inlrwu,Overland Park,WV,Canada
Sfe6994,869.0,58.0,,,lr3xubghwdtrwpguxk,Sreujv,M,jcwbvdudhjdspukwxxutznvo,DWRFTTGSEKRVRPNQFWBTABLNELVQETBOPPKMMMBVONNAPHFUVPEFXRWSEKGGSPSFMFJW,OPOUDJGJV,Edmonton,MS,United States of America
Loe699t,505.0,21.0,1.0,,nKURNJnOGRnuUbZMDENEXSFMNOO,Loeincdcgdyt,,Ayavdbxsaxgxyiqsjcjgqjadugmpiydnbgffbdfygqtkrjsuwsit,Ehimyoyqhvzattlcx,Lxjhn,Flint,NC,United States of America
Ov86996,500.0,28.0,0.0,t,fmofn,Ovorfggxan,,Vmjjxuzgrnklspjgzvcksdotijgjnslzmnytpeuaiujkymjydfswmyis,VAZRA,Bfxxfgggpxib,Charleston,IN,United States of America
oyit997,655.0,24.0,4.0,K,Uqejwalixjr,oyiaybjupdzfbpcuex,,Vmeiosvgsldtsozxyhyolejfoxrqojpfdixkqgirmplqobakyggscbyqqrclwmbllwxhwsjekodbrl,YLANADBKJVYYAZDZMJSEQFPHBWGURMKOC,rxpyxhro,Philadelphia,MT,United States of America
qpb6908,838.0,24.0,1.0,,PVC0ETRGU,qpbvcurihbeeiyttaw,,Nnqxkiplsginixjzfirtuaiwmuraksaenhjzuvcmerlpgkzzvhrmmujdkjgtxvlqvaqejjksdaonr,QKHGMYCPMKTBMAZCSBBDJJMVDOTZLZOTXTTFCMXAJYRRYCMKMUI,Wbxjtfvbah,Boise,Prince Edward Island,United States of America
FZC6p99,734.0,32.0,4.0,x,Peihisospelkeauwmbtvyotstw7cmn,FZCIYAWPWJSWPVAVBGRQ,M,AARMTQAQTHIQVBFU,,Ykvltbaeni,Frederick,New Brunswick,United States of America
cnb7000,894.0,47.0,1.0,W,fnujnqejvnv,cbbtcxvdclwddzgqc,,Sxxlmttanzlhvxikgiruzpsbwriqrvcwguzgjguflgudvbkyakgnjnhnytcqujlklrpn,Mwkwehhpdhndtlwqmzdvvwclvixwdj,Nwdmq,Paterson,NV,United States of America
Afd7001,1025.0,45.0,2.0,V,Gzxkrlfaujxhovwfjosng,Afwwloxdzamnfvvfkmm,,,ieekbolrwdnfidauhejxkslkxbqwyncnmjggcafdgeqursiqowvvnsuexe,Xwqdk,Ontario,HI,Canada
fnw700e,809.0,45.0,1.0,L,Ygpkexmdmoxscdfmusfmcsytujdp,fnwfvphcebxvzevjxqidcunecsfu,m,BWONMTBUHHMEFHJERHQWKODKWADLJTXRQDPIDLEIHWNUXAHSDHWBKUZLTQFBGQ,Gmlvvqiipncaaiomrdzixitzmddoskkh,Mnntmchia,Corona,VT,United States of America
Ojou003,499.0,6.0,2.0,,6ooyxs,Ojoifvkxxfdgky,M,Plhsomjfbpubikjaoqerfxfoqkcgwdusgiablvjkxazzigwnhsym,Athgyfvfzesbxcuzwggkzvhslgxyrxwpslahgrhk,DJGIX,Edmonton,CO,Canada
Cjo7004,699.0,40.0,0.0,A,BwZTXWE,Cjlwheulncowfutquskiu,,QXZPGLMDSZRHIVHTYJQYYTYBXMAURJCYEYHNYOSQQGPMXZAKUJCCRUNCLSXICKZOGXVQYLNYES,ECFIBTWIFWHHPYVDOWGUHDCUZUINUUTHYOXDWQIEVBRUGXJXEXT,bibtrjp,Memphis,SD,Canada
b5l7005,822.0,12.0,1.0,T,PDAaCNH,bylhghkqernxhlilcfecymb,f,Biixcqkyhlegqkvczwibvhatadjshoofqlhefumgvrnnkwrjbvzuimpevfofirq,LNHWWVGALTPWNTCAUUYXNNNGQBIIFCOJMNPFIFGNTDPIUFNOGRL,Menaltnsiv,Salt Lake City,KS,United States of America
Vgh7006,777.0,32.0,1.0,i,Yfrbdocj3oytchw,Vgjqwfsqjqbgrcjiowcbxliusuli,m,Scjayjwvvtrn,bnmgvuvqitvchfkqjpvhukxohuwaaxxkbfcoauajwrtxbcndntkwvjqkmkwwalisd,Hdshv,Mount Pearl,IA,
abr7097,787.0,67.0,1.0,,Ldhifcffiqszhldahldaqdqzmx,abrmszgbpvdihsotjl,f,Stjkhysjbqryepcrpbivrlkptvoywvhymlqrntojrrxldrcfrufqwvjikqaefbjctkvougfwuqgcufxz,Leluvxeoan,HETFULY,Rockford,CO,
AQf7008,439.0,39.0,2.0,U,4TQ7AMUzLgXYBPHICLRARSNP,AQVXGDYQEVKEBSBPRGSYOJSFGR,,Oiqlrrfryhidkmsrfxxjbwzi,KOODIGOEOIITNOTJHJQIELPCGFFXCDYXECETUQYSLKFVQVO,Kbxisswtnxf,Whitehorse,CO,
Cqw7o09,799.0,3.0,1.0,W,hxcsjguexzwwjwfgsn,Cqwanvntnwwlqqpqaspqmbld,,wvmmbvgsvsfyltqdmzetqsjtubomrlmxsoisgnidlwfbxqwlvyxzt,ogaqzjoepziebbwzijcrjqmhdqmttzxmemkgkyhlzlebzatatkiqbbfzojzakewgk,VVKLVUSEU,Regina,British Columbia,United States of America
HLv7010,446.0,33.0,0.0,T,PShIQUJWF,HLFEG,M,Qxyrtmxdsahuhxqvsndg,upqslnuemzstjohldjixevbttdrrtmsfjyqobamd,Ofosivbitqn,Louisville,SD,United States of America
vnr7011,774.0,33.0,2.0,,Rwpcfzxwzhzsvvuqowk,Bnrjcosimexlvqxyklfjbopk,M,Onrwaqobxoxbnk,LPXJNGHRNDWFQAUZFCPWN,utdsdsg,San Bernardino,IL,Canada
TzC7012,610.0,82.0,1.0,D,Lviluzlupddlrf9fqdkcpn,TACBYNKWIFUIBIMO,,Jqkhtfqxurqxslztnrgxdulbtrntfflo,rrviyzffctnnqhgkvhemajbiyudznguknsjfbackvrrqabqlhojfexuel,iszotohli,Sunnyvale,AL,United States of America
TZE701e,596.0,38.0,0.0,x,C6owko,TZEMZNHVVGUTOYD,M,XRQGWZSWXDVWTDMNZNZMBASZUYOKSMFTYLVQNMQSITUEJUVOPXIKWMSZBWAKFZCKUHMNGRAFI,Jmksulhhqcwxbxtshmueukuuloxbfxrihjtfediousdvynnchgrczuxpicjbwjgt,btofklzzak,Rockford,SC,United States of America
Gko7014,658.0,39.0,0.0,v,hwcnmhktho,Gloglydorgjfta,M,ccoemttxwlxhyrdbkeknnmhniife,,SFRMDYJ,Fargo,MI,United States of America
Ij57015,724.0,2.0,1.0,,Fp7gaob,Ijtoee,,Zclrgjhzeugrifkwqmfaanla,VZWIRBYGBTQJWNDIMFUGCHFVMEIAMAJVBZBFCKPZFAGOCNYSKPIBZRSXPVYVNEIWJNQULIPMWLMXMNHG,Nhlgdxedbpme,Providence,Nova Scotia,United States of America
hUU7016,532.0,28.0,1.0,P,Kbfbnqifa,NUUHT,F,ispiowuftszumlfnrzqzrrzjshtbhmmtyo,kdkegvmvatdpqspwxezasbzfvqrbahfj,jjvatl,Eugene,AR,United States of America
Sie70q7,630.0,7.0,2.0,S,Mc5elenvlkxatnr,Sievevhhxrxsuxcaalwigmqc,m,Idraupdohglddjqagkpujpbfnynqyihzhbydgkfccnxoyaselqomdwukqv,Qkmehvfdvcnvfmlkinalyyaavkiojzztjsgxwgwohsbojuacpkdgnfzpelwhqedjffitwodcftl,Pxnpjy,Missoula,ND,United States of America
Kvg701i,966.0,28.0,0.0,B,Pggmtvntgybqnmeyq,Kvgarlqmsxllbdbrdinzbrkveikwq,,kcboujdymorcwyfpjclizc,Kellpwdryibhhynrxakwhlktnpapoqqcdoezrddlufiexzaiqsfgemitraklwnmuvddmuxbsalxxzk,YBDSLXBNJ,Laredo,ME,
Arc701p,785.0,58.0,1.0,,BAKLUXJjXYGlVLTGh,Arckdqt,f,Fnagwohay,mlamisdmzcmitgagmochbguyjosxkzackqupgyxcpbkhizhagfprsxzuxbpca,pqkzbpr,Pembroke Pines,Quebec,United States of America
QYG7o20,1097.0,47.0,2.0,,gaxxrifbafbnn,QYGYHNYKOZFWOEMWVRICX,,mufbpmquxrodopczxrlybfxnprzqeuktiwjchemjldreseqzkcazh,Qxaslrzeendpgcmdujalvspdwhbuwjjiwhqmgikatbpyhcuewmbqlmgpxfwdodgiivf,Kxvfoesvd,Sherbrooke,NE,United States of America
K7I7021,251.0,5.0,2.0,,ew7cxmivlvzjljltsv,KIIIPWBWRTTDAUXSWQFDOEHWMZ,M,Lowmsdwvreyvlmabgtlaontaiigaz,haapsuuzlvuvckpkedvirmawwtxvuqqsbujalknwzzfdafqbrkifcbr,AWDXIC,Arlington,ME,United States of America
DOP70w2,805.0,62.0,2.0,,TGFJGIvVZ,DOPYERNWYQPTRO,f,Sfakklflsrerafqafeolxhdmxbwuykwhieyuoozebjoqfdosycspftyeojlirqobkwmdwscjlr,GHCOGQFZLXGLTHJTOYITEYUPWDWFWQHOETEZWDZWZUMDFAVTUMGZTALCLZHPQDCPSETLQNJWBRB,Ibllvheq,Victoria,KY,United States of America
Pre7o23,1040.0,36.0,3.0,,ylwss0upl,Preodeazsqndldmjjzz,,Drokseksuukrmxovxsavuvcdaknzmuwqhim,tdkcqamrorofxomouzxf,,Saint John,TN,United States of America
gy57024,816.0,79.0,2.0,,wqiuttyhqlhzectsfnmawxe,gytqdjwefzpckcopbgjp,M,,Wwazntgjpgeynkncizlqoonljwwvfhsmeunotuhitwpbknsupajmslvqmfngwxarpgbubkmdrkx,vcnrim,Laredo,TN,United States of America
uaa7925,537.0,47.0,1.0,g,Owrasdufbcqyp,uaabup,,Awdzwtutpppsevrbtcicecdcffnqhxbbesarabqyrroemmxtxyzbulatbkakeytj,szzdefkozgdhocttawnlhzlbrtvqhdvviexqtmmixxfjwgkvqpjlnxjndoozvbfgdpwjmqswmtawo,Jqfiwtpgz,McAllen,ID,United States of America
Gjk7026,703.0,1.0,3.0,S,OLWWsM,Gjmlclh,,YLQENFLNIGQZSM,Dvejmpduvacwrfxwzhvgobrmixobkurnpokxtpaxyvvjblpyrcwxnjvpepgi,SPFFBNS,Escondido,NV,United States of America
qyq7017,581.0,5.0,,,EDVaQCZW,qyqvxaa,,Wpxornadxxivuwp,GFFNOJNAKRLKLQEHXLKMBJFTTFIWYFDOEMOLDRREQQXISOGMXHHYVREKIDBMOEKWF,qkffektow,Allentown,Alberta,United States of America
oUK7028,587.0,43.0,0.0,T,QLjUCTIR,PUKJI,,Bjufegrgiossahyjqhzrrctycawqysyozgncigdgbdntuv,ldawdci,Flnfff,Oklahoma City,KS,United States of America
sga7029,438.0,38.0,2.0,t,sramsjakxbtvutbctatrsmhvdrnk,wgazw,f,qlgogqlqjbgaonwkglginpbmdgiqcgfgaq,Kxxigyfthhgbuzmjputptnxinqotuzzzogkqvjwivckauallertwpnbxtmzicxqmaintaobjvow,Ektjrxyla,Columbia,UT,Canada
EEJ7p30,747.0,17.0,2.0,o,thzisstn,EEJCCEXKGDDJHCQJPHGUNLONIHIM,f,lqaxhruqexchtsjoyqasnyxtv,hnwkgmkehmghbpszjjbxjcdybxadvdjamksk,Ttnzx,Long Beach,MD,United States of America
Cmk7031,677.0,19.0,1.0,s,Ybiqcrnwrchwj4bgr0j,Cnkyjfathldmdlsdsnxovbv,,ehigmkiuqoiqmfryfzfgefojeicqghisjzpsko,Mfjahnuctjqksvkfrcryljrpgpm,,McAllen,British Columbia,United States of America
WON7p32,723.0,55.0,0.0,A,hvdvban,WONWFASSHXXSSEESIXGSNKU,,BORIVVMBNAKTNJXUCBNEFQUUPDTGGFTOIRLCQDSFTMCYPIJ,Eovlfxvxnaglfmnykfwqfxgqmucosnsogukiaemjvesd,tjokrjfa,Bellevue,MN,United States of America
mlv703w,746.0,26.0,2.0,,QPBGGlNJWKlRWQOATIYGJUGONUwcj,mlvtgnezbqa,f,DTFGDVY,htjrofeagjuauwaljmoifqkztgsrfxsmaynvidqgjrflnjiyixqtshmohrsqpuj,eizenp,Syracuse,Saskatchewan,United States of America
bKG7034,895.0,25.0,,,WUOLo,VKGTDHRBSZYBBSBWGSFSJ,,WTNQUPTSGVSFRIAHVGQB,Ezrphfzwzeiihcqmikcdohgixplrurgcyjnvjrfkdluceqoaciiseuhhbewxcnnck,EYMSGAPCSH,Cedar Rapids,AZ,United States of America
jte8035,1153.0,56.0,2.0,,zok9jsxsbl,jteziadhsmfvtsjwrwkn,F,ykivtdeaqbfblrkgiabuagulhkkykhahzxe,YUJWZYDMCSFVCJJYLKBQSDHLZINEQBKEQPFPPULVPPJQYPZQRZZFH,Hdzmbywahe,Philadelphia,SD,United States of America
Tsn7037,751.0,66.0,2.0,y,Egxncxlizqe,Tsnksxywsrohwolfmej,m,Ykyjfgvnogtiuwivdzgohjlorgopkcagowvujdtyrkfqutmgnwzescqeqjvnohaccyliwbcijksuifi,YRBKAUEZVSSJBLPX,BRKINTERSGW,Anchorage,TN,United States of America
7ut7037,744.0,22.0,3.0,,Wdchsnlpfnuslv,Uutpgou,,Ljevegdyqyenunqbvkmkyxopgwkigmyohxvnwmhdtj,EJKOUCXSTTECVCKAQMFPNGKYNSECESSQUNLLODDQSBXJUVHBVIOR,Mtrpybzoshzv,Albuquerque,Ontario,United States of America
MHM7o38,690.0,26.0,2.0,J,Dqcyvdq,MHMRPAFKTSQMNNSOQOVAVMIP,,Frgswakaavdtdkefdbbwmpdpiuvtsmhnzpfwmcqeoekvmmqyh,dobaqckztgt,,Corona,VT,United States of America
sif7039,,72.0,3.0,b,YYXCNYJWJHNNgyFNWFIoZNYj,Aifcgxbdltdpktemmobmppa,,Irilys,ONNGNEMMAHZWNGYONBLHSSSVDUAUSGEZISYVPLFLD,OAURSRE,Tempe,KY,United States of America
JKm7040,683.0,9.0,2.0,,iiobfnpakdno5riowsth,JKJZPYKEKRRBVNZEXT,m,Hmbehikgyvlvrkwdjlmkhdspvbscpianljjmitkq,LINONJVXKPWNVHLGVKRGPHECUFYDNGUMODRLVRINDZZFWQH,Dnkchfngrkf,El Monte,WY,United States of America
gwl7p41,,42.0,0.0,n,bpik7amardgdf,gwljbbccdppum,,Ljrbyjcifuita,EXFXAJKKQWORZDMCNKIBHMEIFYQREIJFSZFVSKYREMXPXEBMHEU,Fausssffe,Santa Fe,DE,United States of America
Vlq7042,706.0,24.0,,,yjjuqwzbllwm,Vpqnf,m,BATJIDOOSCNWQJXVPOUUWJXQGKYSBBMBFHUHWPLHYJLAVRQNVMSKOJOBRSOINSCPHKXPFDJA,fbksndrjsqsayfn,DHLFCWGDUBF,Sterling Heights,MT,Canada
Njk7o43,808.0,22.0,3.0,n,Eegaelmehgtmlgwdscksymk2v,Njkiirtlcodfxm,,Hwzxsflocventvehvfspaxzbammdzbmwlhjnysmzms,Okntfxwjursitzzmmpvoroui,slpokbut,Fullerton,MD,United States of America
SPB8044,710.0,26.0,3.0,,Tyfvaxsyfabbnxitigvgnici,SPBILOUBMFJSJPAUXAWVOWWJMAFW,,Sbcorvcmaxcfxjrcomkwvmcbrozkctmpdbhquobbginhutfcnpkbqylorkhrjsovlqhkocow,ZGXPYTMOHYHRBSPKPJNUCGKCYUHODHQRBTUOPJOYOKUFGTBKLHJNOJYGKAHCDNTHRAUQNCOAQKUEA,VSOWFZDPFGZK,Tucson,NC,Canada
Ozv70e5,582.0,45.0,2.0,,Sfttobljnzzqdkacn,Ozvaewmkllkgqpwaqbtoezyrsyja,,Krfjelegsuvsxbssdwlnpojsmtzvxqpsgfmtocgy,itenyrirjhzwjcvlzrctxcpgpcwokwhxxcgvuucjm,opoqtu,North Las Vegas,UT,United States of America
Rlb7946,599.0,26.0,2.0,,PgHBdLGFJJXPNXGu7C5NGQQSYZG,Rlbyxgkpka,,Bmehtnfnkfpsqqfxdrfoqylsroqixmjgyssszshomopunhgxue,Zqamfvilevzbiqlbksacehzlrjgujcakhqurwenaqojomtyal,MMDHYMFLHDP,Lancaster,NY,United States of America
Hsb7047,580.0,70.0,1.0,,Vkfnnxsynyyzjvda,Hcbeshdbarqcbn,F,XJHIEHSQJIMWKDODMJQYECJLXFVQMEFOMEHXXJDSRBWSZTJUODNSAPI,PUDMRSOJDOXJASYECVHLLXXKHDPNLBCUF,LDLDTNLUP,Durham,VT,Canada
vrl7048,423.0,17.0,1.0,S,Ntxbaocvzn3ncjdkeiahfqhel,Drlcwbk,,Aetbqgnuuydqzpwezprn,zfoimdbexxvykmoa,EGANWU,Salt Lake City,WV,Canada
SGz7049,738.0,6.0,1.0,,qsdsyepjwrwcknncfidnnydv,SGAWVKAQQ,,Rupkkrppjetdzw,Ruarepfwuoqnkeaqlwchcsyehud,NYEMA,Chesapeake,AZ,
Lms8050,328.0,43.0,2.0,,rmztsfhreeiwuigibj0punhcbk,Lmsnmqkhllmrr,M,hwawwzscdwgibbjr,jixxvlnrmhxprbgksbpxxlgvmymmakuuta,LCDLQGI,Hialeah,WI,Canada
Cmm7052,558.0,26.0,1.0,X,cAVCJTsVYaAODUaAJBFaPETPP,Cmmngmrlhnwujswphnrosfuvwricrg,,Qsmfqdutgvfrrcxrgsftvzuexsgksaruouxlircudxdfzeurbcadztmdhkwhgsxsuvyhuthpjn,Rcfvxavsbkqcqgxpdvznygyygmpuaodtpxuaqmpsewhzrdekotnzord,RFBXRT,Santa Ana,OK,Canada
Pog6052,704.0,44.0,,,Dffovpmmhljelfhn,Pogejzpd,,FUCSDKTQTUTQPLWGINEFVFWUSDVFDKDWJPHKOSGBXKP,sqzpdtjrmutneqcuokvpvytlwczasvxryqdpe,Fxhltwr,Fort Collins,MA,United States of America
sag70y3,975.0,41.0,1.0,e,ngipbbdtvdsbmeph,saglkrcurehipwtzjtk,,Ebylbjscixnoowjgelnxvfietfejfkeceaaszpupxiajhzyotpalvevnvliouefaoldgq,QBITEEOJCEDZGFTLDHKBEWYGSJZQBARSTEXJGA,Bczowev,Hilo,WY,United States of America
Bav7054,446.0,69.0,0.0,F,azmk6mnansemioyxegucmnwtqvjuyi,Bxvjmouifwpltjgftiaotxaac,F,ysjgrmjtlnuvhweiaqrzbgljgssfmztvgdqotgefjokkdiwrzmwcyigxrrr,Ngfsxwwfaecthlglbzgslwzpaiooowbzwpxlbbhknikscrksjceaub,Iexlmsr,Fontana,MN,United States of America
Jrj7065,282.0,21.0,1.0,,znfedqdvwqlrcniibbm,Jrjynfdm,m,QHMVUVPFOTXRYGVWZAQBBDMOORQJGGDZHHDIKGXSUBPBLNSAPWPBGOQVILZKWRMWTMOZAEBYABVPC,Lijophhtmawynstcwwjevoguaqgvzkcyrpzfbwntgxqnospxldfvjhfgskwvdqdfvosvv,kqznzklhrje,Hampton,KY,Canada
Wrp7p56,261.0,19.0,4.0,i,NNGjY,Wrpljkslxppuc,M,Kqlcrukmjvpbcswzydcgjsgiutpfwnavuqgknebolqspxojdprlgdjytrcehfrbnmfvovjzt,lgzzmqsdtnisgowtrrfhxbtgebwrurpbbopmexrnnpzn,jjijig,Houston,IA,Canada
Xeg705y,770.0,11.0,2.0,f,Mmzkrrsdxv,Xegbwdfkawrxyf,F,,Mtlqrrzrvhzpfhsvicistajqdrvetqjawjqxyhlxbfhsvdgkqugjltsoslxjjrlyustetmusfpkzrynb,PVDPSQFR,Springfield,British Columbia,
Faj7059,808.0,38.0,0.0,t,eadexvdfzdkjixxovltv,Fajgxqxasgmxann,M,Dhmixpstxpjpzjogrmezkmjicpcvyjhdpnsutpwkrkmegtnumouqfwiptany,Qwtxmvutucfhllcpskvgpiqpnp,OIRGXV,Los Angeles,GA,United States of America
Iky8059,716.0,47.0,2.0,,bywdwoejwdygqjocb,Ikyceobqhvxbwglssikarfcwekanbm,,lccuifnbkjucykultuygtwqpktjkdjvznpwxmudmetni,ekyfdlmxpgbvrmxtjqxftqxciqiprvqospxxbqugppkyasqwsivjghhzxrevpjknirduhlpqhao,,Chesapeake,MD,United States of America
tkvy060,972.0,71.0,2.0,G,zfqyvlle,tkviovcgptdgliuikzaamznquov,,Dvehpdqqlcmuwckypxemiojxpnokqnxvalgqxz,Izsontjjir,Ltxbknsoda,Salinas,AL,United States of America
ojj7061,808.0,39.0,2.0,G,bgxwqknptjrjbgbvuiaatnzdcxxmfw,ojiwagzlqrsjuehzpva,,TBMDFAZMYVOARQLTUJATQUBAWMLLXEDWRFNODFZTIEODDLRBZWKGCIFVGNQUCBKQLGLICMENCKFFLW,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,Fndztkek,Philadelphia,VT,United States of America
8qo7062,668.0,33.0,2.0,t,xsyqntpadttnqucuvubxa,oqogfgeauftnl,F,,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,Msqaswud,Little Rock,OH,Canada
Qzc7073,671.0,,1.0,,Mxtehqaumdbmghvpvqtfmu3fmophn,Qzcoogrpoxhkrhxaxxfdrvvlkkh,,Aickbqyldrddfrzryzxjblvrsolkkwtnwtmmb,RHGNA,zbvjfq,Lowell,CT,United States of America
Rrc7064,595.0,41.0,1.0,,fispdrjuf,Rdclvxbvhfgdgpqmcdldyurjg,,Zsceyvvzxtuhooyaqnsokcozfrbzjgdpplotqtysltdtirfxmrsnkyxctlm,RFMLKERDXDUCYKYSPB,OFRNKCLOSHSS,Irving,DC,United States of America
Y3n7065,1074.0,46.0,2.0,,uomowtxtprxqfjgomdowgeurkpitgm,Yenqhpvwjqdavy,,Qaiqagrbltlyrmysqyckhjlgxeruzqpjxostvoezs,Kwvgmgieqjrddqyakrkhkasjbh,Chpewpxcn,Shreveport,NM,United States of America
Xap7p66,375.0,45.0,4.0,w,dcbfjgnglzq3rtmbooqio,Xapjxceduzpklcodumbvnl,F,FDDZJLWQWNFLPCGZFZHOKWULHAEBMZUIMXHIVBTQRDISPDAYAFZKUCKFNYWRNUVMGJUKMGMDJOQX,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,Jqznzouzibs,Victoria,NJ,United States of America
Gno706u,634.0,36.0,2.0,,EEoYPYRLTpYP8BE,Gnobzokflqsjqqgcawnsel,,Tdtjahbmpmeaytlgxqblggrncnmttuheztuaj,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,Ugdfogmaz,Indianapolis,Saskatchewan,United States of America
Ngb7068,1089.0,27.0,1.0,,kconyem3pydbamupazxvxlgfpneop,Ngvnswvxwdukzmpmhrrjmjphquap,M,Slfzarexmtalgfnaluhdqrbpwshfrqkfapcrxibqxohkdghbtbahegjjeoosbezayrqnkvfzgrxn,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,Qwallozjzfl,Pueblo,Newfoundland,United States of America
STM7068,616.0,28.0,1.0,s,Lcbbedcgienkq6kaikmr,STMTERAFFSRIWXEACQQFCACNEVUA,F,Sqtbxvmlxhvonfuzae,,Xsocd,Spokane,New Brunswick,United States of America
ACA7080,617.0,69.0,1.0,z,Jisnngxxsnj,ACAZFOLLRCPXBXYRLQDLWQHXMAWFJ,,Snumxljiugarlkthgojtyasxfmuudnkmwdosxxadiolkvrkmwippqtnqbhuijn,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,Zdhzoqj,Dallas,NV,United States of America
BIHi071,1139.0,18.0,1.0,,Pkjfhvfjovrabb3ywdg,BIHILNPK,m,Ucxcdqogqccrfdswbdhfezkvbcujsdkcoviaclrvxbvxnfxjqsmif,vuekrcdmkpthiwxnqejtio,GQJXHETQKCOO,Bismarck,MD,
S1M7072,957.0,31.0,1.0,L,Kgenaglstfqihaxmiv,SQMDJQXCRWNQGWTADPBUEJCY,f,lmcpebogssjridatf,NSIWICFGIDPPLTNGFOYPAPHAJ,tplnfrjwembc,Lakewood,AZ,United States of America
uir7o73,1126.0,,0.0,i,Ypqncnxjcllcxykxirx,uirpeewvbzrjar,M,wkkkgzdexilemmeacvzmdvlnjplghoighrjdmidegdvgcnbdbhc,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,WOPEPJ,Fresno,OR,United States of America
Hwd7o74,716.0,33.0,2.0,,YOwPnXCZkQKXSZ4ANOYZ,Hwdfbdnlwujjalty,f,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,Lukfodyjqn,Dayton,DC,United States of America
boj7085,673.0,43.0,1.0,P,Blrdabdidnwb,bojyxwonfxxckzgjdzdfvti,,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,TDFYEWBYK,Fargo,AL,United States of America
PDYu076,928.0,24.0,0.0,s,QQWKEjDAXDZTjOAKRAW2sEQsXTN,PDYDTSFBJLCSJWGEXXZXWN,,Sfwukond,Phxvpydtukaqzqybpyetloip,wdzfjcni,Miami,HI,United States of America
ebr7977,732.0,31.0,2.0,,JNXVXc,ebryay,M,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,VARHIV,Allentown,RI,United States of America
DAN7088,633.0,48.0,3.0,,fyprwm6oyebwgjkpnxytpq,DANANERBVDELMLRHGXVKXRWDOW,,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,DDUGVLTYOLQX,Warren,OH,United States of America
htu7079,833.0,44.0,2.0,o,SVEcGT4PCE,ntuopmmuuzycabxpeezselg,M,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,,Akron,AL,Canada
THP7o80,647.0,29.0,3.0,,Uojyesnafgdjk,THPJHHIYCHPBH,,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,Xxjxakugvvnj,Cheyenne,AK,United States of America
