gncd,ddrssln1,stt,mddlntl,ntwrth,mrtlstts,ncm,frstnm,nmbrchldrn,mplr,nmbrcrs,cntr,phn,g,crdtrtng,wnrrntflg,nmbrcrdtcrds
Xen2901,9580 tanbark road,MS,W,820107.0,U,279615.0,Coriss,,Hasbro,3.0,United States of America,1-774-163-3773,0.0,693.0,R,1.0
eme2902,17828 holly lane,IN,,3600705.0,M,296198.0,sterling,,Arkansas Best,1.0,United States of America,1-545-637-7545,25.0,582.0,R,0.0
tro2903,17536 frostwood crescent,MO,A,1118216.0,D,344882.0,RENELLE,2.0,Toll Brothers,1.0,United States of America,1-839-684-3552,69.0,748.0,O,3.0
Oco2904,3964 lamport street,WY,,575583.0,M,440804.0,darlleen,2.0,WGL Holdings,3.0,United States of America,1-665-731-7637,83.0,319.0,O,4.0
Ole2905,21976 BROKEN OAK LANE,Manitoba,,3991925.0,M,32028.0,Prams,3.0,Franklin Resources,1.0,Canada,1-129-569-2057,20.0,,O,
spa2906,3599 WAYSIDE DRIVE,WI,,1082946.0,U,240528.0,cally,0.0,Rockwell Automation,4.0,United States of America,1-441-116-5770,50.0,342.0,U,1.0
COB2907,19518 sheriden upper,British Columbia,,432192.0,U,489211.0,STARLIN,0.0,Valero Energy,0.0,United States of America,1-352-019-3645,63.0,744.0,O,9.0
Tra2908,5749 shallowford lower,WA,R,63449.0,D,359182.0,Yves,0.0,Scholastic,5.0,United States of America,1-405-551-2160,14.0,630.0,R,4.0
Mor2909,14741 CARTWRIGHT ROAD,IN,,3898460.0,U,85166.0,Wilkin,,WABCO Holdings,1.0,United States of America,1-112-588-4287,89.0,549.0,U,1.0
Iva2910,22162 alabama drive,New Brunswick,D,1812234.0,S,353709.0,Raquela,4.0,Brink's,1.0,United States of America,1-921-470-7539,79.0,823.0,O,4.0
bri2911,22524 jack crescent,VT,,407575.0,S,114481.0,LUIS,3.0,Dick's Sporting Goods,2.0,Canada,1-311-438-2574,26.0,449.0,R,2.0
Kar2912,15303 kinland way,OH,,1567090.0,M,48654.0,ehab,2.0,Guardian Life Ins. Co.,2.0,Canada,1-132-124-4724,1.0,785.0,U,7.0
O'c2913,5049 brandywyne west,ME,,1165925.0,M,222676.0,Philippe,4.0,Sysco,3.0,United States of America,1-599-038-9129,17.0,498.0,O,2.0
Nag2914,21889 TERRACE COURT,PA,,612503.0,D,94272.0,AGGIE,2.0,Intuit,,United States of America,1-314-714-7328,84.0,584.0,U,4.0
bie2915,3964 lamport street,OR,,3632868.0,M,39955.0,GAJENDRA,5.0,Republic Services,4.0,United States of America,1-468-024-4358,30.0,325.0,O,9.0
mcc2916,17677 ELECTRA RUE,IN,M,1150342.0,M,435321.0,raquela,1.0,Conseco,1.0,United States of America,,43.0,365.0,U,4.0
Mcc2917,13520 CRESTLINE WAY,OK,W,2275955.0,S,46446.0,JANEAN,2.0,NuStar Energy,,United States of America,,45.0,587.0,O,2.0
Eim2918,21286 taubman park,IA,,2086145.0,U,23128.0,Chie,4.0,Watson Pharmaceuticals,5.0,United States of America,1-907-525-0777,27.0,676.0,O,1.0
TAK2919,22345 4th east,Ontario,,1426823.0,M,27753.0,laetitia,0.0,Timken,3.0,Canada,1-339-740-9304,2.0,551.0,O,4.0
Wel2920,9633 hawkins street,OH,,2141587.0,M,462134.0,Peggy,4.0,Amkor Technology,2.0,United States of America,1-523-096-8482,86.0,782.0,O,4.0
mas2921,23667 parkwood way,TX,B,3502705.0,M,19159.0,Abdullah,5.0,CC Media Holdings,5.0,Canada,1-735-552-9047,10.0,611.0,O,6.0
Sta2922,12813 bolton court,SD,N,1309556.0,S,26193.0,Keeley,1.0,Noble Energy,2.0,United States of America,1-931-292-6159,57.0,318.0,R,0.0
VER2923,8990 trafalgar boulevard,HI,,1131681.0,S,263531.0,Krystle,3.0,JetBlue Airways,5.0,United States of America,1-821-650-1839,35.0,313.0,O,5.0
BUL2924,7948 BEARD AVENUE,MT,,1193345.0,M,252922.0,MANJINDER,4.0,Iron Mountain,1.0,United States of America,1-625-442-2468,78.0,388.0,O,0.0
MAR2925,2836 archer crescent,GA,,678625.0,M,238840.0,constantia,5.0,DRS Technologies,0.0,Canada,1-946-195-6441,12.0,408.0,O,5.0
BOE2926,7455 clint rue,IN,,817676.0,M,131254.0,Pietra,4.0,Bon-Ton Stores,3.0,United States of America,1-989-714-7224,67.0,558.0,O,9.0
Hum2927,23366 harris way,IN,Y,2413564.0,D,228342.0,RAMIZ,2.0,American National Insurance,1.0,United States of America,1-260-055-8628,87.0,450.0,O,0.0
Har2928,14279 woodland park court,ND,,1660237.0,S,272154.0,Sabrina,4.0,Sunrise Senior Living,4.0,United States of America,1-365-283-1141,77.0,703.0,O,9.0
Ram2929,12051 SAVANNAH COURT,WA,,3061871.0,M,457193.0,esmaria,0.0,Vanguard Health Systems,5.0,United States of America,1-278-392-1092,61.0,560.0,O,
Lok2930,1573 brighton west,OH,F,,W,73826.0,sylvia,2.0,Solo Cup,3.0,Canada,1-193-663-2269,20.0,495.0,O,4.0
Lor2931,10572 kiel avenue,Quebec,,2350603.0,U,139921.0,Jastinder,4.0,Plexus,2.0,United States of America,1-727-033-7258,37.0,604.0,O,6.0
Rig2932,6464 bonnie brae street,ID,,3542550.0,M,19871.0,lianne,2.0,BJ's Wholesale Club,2.0,United States of America,1-205-320-3693,41.0,322.0,,
CON2933,22679 chimney rock west,WI,,729029.0,M,429326.0,carilyn,4.0,Pantry,,United States of America,1-141-026-4625,95.0,326.0,O,4.0
Kot2934,16165 ottley north,NC,,2915930.0,W,414355.0,Grissel,2.0,Donaldson,0.0,United States of America,1-651-899-6898,74.0,663.0,O,1.0
nee2935,12683 la cienega street,WI,,881421.0,M,429914.0,Herman,,,2.0,Canada,1-217-597-6246,18.0,,U,6.0
Mcm2936,4937 chestnut avenue,SD,,2165336.0,M,144269.0,Azam,5.0,Praxair,4.0,United States of America,1-991-589-7678,73.0,617.0,O,0.0
mer2937,22649 WEYLAND RUE,Quebec,,3487477.0,W,188313.0,Azar,3.0,Hub Group,4.0,United States of America,1-689-484-9060,80.0,743.0,O,3.0
Bul2938,19969 austin boulevard,WV,,,M,290119.0,Maso,3.0,Limited Brands,5.0,United States of America,1-974-114-9281,67.0,303.0,O,7.0
bit2939,24021 roosevelt rue,AK,,2129073.0,D,256698.0,Dix,2.0,Northwestern Mutual,2.0,United States of America,1-683-066-1019,40.0,791.0,O,
har2940,6832 atlantic park,TN,K,1300323.0,S,118219.0,Ellynn,4.0,Insight Enterprises,5.0,United States of America,1-663-286-3107,75.0,457.0,O,
Ben2941,18833 3rd park,British Columbia,R,2792896.0,W,288881.0,HACK-HOO,5.0,Cliffs Natural Resources,5.0,United States of America,1-515-263-5084,,496.0,O,8.0
cos2942,4129 crestline avenue,Prince Edward Island,,709636.0,,447556.0,willard,4.0,,,Canada,1-980-109-2382,87.0,403.0,O,7.0
Mai2943,6463 walters boulevard,WY,,3220890.0,S,349885.0,Maged,,Holly,5.0,Canada,1-628-211-2763,28.0,452.0,O,4.0
sch2944,2546 ashley way,Nova Scotia,T,3625645.0,M,37212.0,Mohamed,0.0,Intuit,5.0,United States of America,1-310-142-4448,93.0,,O,5.0
HER2945,9933 inwood south,New Brunswick,,2681833.0,U,136724.0,Nessie,1.0,Rockwood Holdings,1.0,United States of America,1-275-976-0375,23.0,,O,8.0
dot2946,10013 shaw road,SD,,207894.0,S,30699.0,Monica,3.0,Universal American,4.0,United States of America,1-964-439-4557,51.0,573.0,O,4.0
nao2947,2156 BLEDSOE ROAD,ND,T,3788965.0,M,31143.0,DATHA,0.0,VeraSun Energy,2.0,United States of America,1-395-014-1110,66.0,574.0,R,6.0
Zel2948,7524 linberg north,DC,,713831.0,M,473545.0,RENNY,3.0,United Rentals,4.0,United States of America,1-478-098-8176,64.0,393.0,U,0.0
San2949,12037 overton ridge upper,WV,T,1587674.0,M,371120.0,ko,5.0,PG&E Corp.,1.0,United States of America,1-834-194-1414,76.0,374.0,U,3.0
CRO2950,2035 eaton park,IA,P,3992451.0,M,280035.0,Eoin,,Erie Insurance Group,2.0,United States of America,1-410-898-3130,41.0,538.0,O,2.0
COS2951,9733 berry south,NC,V,1952207.0,M,48225.0,Yovonnda,5.0,Jones Financial,4.0,United States of America,1-313-439-2968,11.0,564.0,U,0.0
Klo2952,19827 CHERRY RIDGE WAY,Newfoundland,G,2713850.0,M,51842.0,LETICIA,2.0,Motorola,3.0,United States of America,1-549-529-8766,21.0,663.0,O,8.0
IAR2953,5902 lincoln north,DE,P,3062409.0,S,111112.0,Florida,1.0,DTE Energy,4.0,United States of America,1-410-570-3292,98.0,318.0,R,0.0
mik2954,16675 dewey upper,VT,G,1969908.0,M,470629.0,elvera,2.0,Solutia,0.0,United States of America,1-053-520-6823,42.0,632.0,O,6.0
COM2955,10784 gold park,Prince Edward Island,S,2660942.0,M,392006.0,noslab,0.0,Reynolds American,3.0,United States of America,1-633-512-4482,96.0,800.0,O,9.0
Mom2956,17172 pershing west,Saskatchewan,V,1074766.0,S,197466.0,magdalena,0.0,Qwest Communications,0.0,Canada,1-862-102-6685,90.0,411.0,O,1.0
hob2957,16844 leon south,NY,,840785.0,S,,Fung,1.0,PHH,5.0,United States of America,1-743-495-3074,,,O,4.0
bus2958,21575 WOOLRIDGE LANE,PA,,1854522.0,M,450686.0,perla,5.0,Newfield Exploration,5.0,United States of America,1-516-599-9846,12.0,753.0,U,2.0
cla2959,20823 west chapel avenue,Quebec,,3872226.0,S,415082.0,KYNTHIA,3.0,Harris,4.0,Canada,,14.0,755.0,O,8.0
NOA2960,336 knipp boulevard,ID,,2953710.0,M,313480.0,Myrilla,3.0,Perot Systems,2.0,United States of America,1-859-839-9282,38.0,826.0,O,6.0
Lay2961,22296 cherry ridge drive,NV,,3459125.0,U,385302.0,TERRI,4.0,Valmont Industries,3.0,United States of America,1-191-044-8493,47.0,389.0,O,0.0
Pry2962,7766 brown rue,ME,,,D,241535.0,Brittany,4.0,BorgWarner,1.0,United States of America,1-681-963-3495,26.0,592.0,O,9.0
BLO2963,23318 GRANDVIEW STREET,TN,Q,,W,55008.0,FRANCO,0.0,Flowers Foods,,United States of America,1-143-396-3283,17.0,703.0,O,10.0
Pau2964,11309 AMSTERDAM SOUTH,VT,,3533197.0,M,489095.0,Lind,3.0,Harman International Ind.,2.0,Canada,1-914-238-6699,12.0,361.0,R,9.0
lem2965,9929 michaels west,TX,,125888.0,M,369231.0,Gabrila,5.0,,4.0,United States of America,1-418-088-6917,74.0,402.0,O,8.0
GOR2966,24185 SHALLOWFORD LANE,AZ,,,M,36490.0,previn,2.0,Black & Decker,4.0,United States of America,1-922-393-6173,12.0,669.0,O,0.0
Kos2967,4604 knipp road,CT,,1313579.0,U,442740.0,PETRI,3.0,Equity Residential,5.0,Canada,1-233-929-3668,17.0,437.0,O,1.0
GIT2968,1311 apollo north,AK,U,3687633.0,M,106747.0,RAKEL,1.0,MPS Group,5.0,United States of America,1-151-790-4546,40.0,330.0,R,6.0
FIX2969,8220 ledgestone street,VA,,2613178.0,M,89105.0,DACIA,2.0,R.R. Donnelley & Sons,1.0,United States of America,1-667-128-0978,10.0,666.0,O,0.0
shn2970,13971 MILBURY COURT,WA,,1107566.0,M,486677.0,maudie,2.0,,0.0,United States of America,1-621-347-6876,91.0,767.0,U,9.0
Pae2971,16508 CLEVELAND UPPER,NH,,3272248.0,S,488647.0,DNIREN,4.0,American Electric Power,0.0,United States of America,1-639-776-6243,90.0,490.0,O,5.0
Kre2972,14569 VOSS NORTH,MO,O,3242266.0,M,352910.0,jilleen,4.0,,2.0,Canada,1-712-693-5007,2.0,571.0,O,3.0
GAR2973,22978 travis west,HI,,2618607.0,U,497678.0,Shela,2.0,Kraft Foods,3.0,Canada,1-380-429-9482,41.0,371.0,O,4.0
Inc2974,7003 sinclair road,DE,Z,2882763.0,D,304110.0,Ria,0.0,Sally Beauty Holdings,2.0,United States of America,1-200-434-2862,0.0,785.0,R,1.0
Mas2975,10513 barberry north,MO,P,3744174.0,M,,Herman,2.0,Hexion Specialty Chemicals,4.0,United States of America,1-259-578-7304,24.0,,U,8.0
Gut2976,10036 MARSH LOWER,NM,R,1704845.0,M,302663.0,Knut,3.0,Lincoln Electric Holdings,4.0,United States of America,1-261-787-1111,34.0,482.0,O,9.0
Zin2977,7409 lexington lane,NM,,1998311.0,M,496525.0,serena,0.0,TRW Automotive Holdings,3.0,United States of America,1-961-575-8060,77.0,763.0,R,10.0
Nak2978,6250 dolores east,NC,K,509042.0,W,146436.0,yih,0.0,First American Corp.,2.0,United States of America,1-096-153-7314,71.0,628.0,O,3.0
WOL2979,14783 saunders upper,ID,,2492254.0,D,246963.0,Sayed,,Perrigo,1.0,Canada,1-471-844-8637,86.0,540.0,O,4.0
Ric2980,18630 atlantic road,WI,,2549878.0,U,38764.0,SHLOMO,2.0,PHH,2.0,Canada,,82.0,796.0,O,5.0
Duq2981,2454 cliffbrook west,MO,V,573855.0,M,192151.0,Suzanne,4.0,Henry Schein,0.0,United States of America,1-687-285-4276,85.0,341.0,O,6.0
RAN2982,11483 bonaventure park,SD,,448581.0,U,149414.0,shiela,4.0,Sunoco,0.0,United States of America,1-542-469-7001,8.0,302.0,O,9.0
TUR2983,7409 LEXINGTON LANE,GA,,1752738.0,S,189463.0,Wilmont,4.0,Visteon,2.0,United States of America,1-621-215-3506,24.0,512.0,O,6.0
LAN2984,14561 HICKORY WAY,Saskatchewan,U,307721.0,S,159034.0,ELEONORE,4.0,MEMC Electronic Materials,4.0,United States of America,1-727-763-1623,80.0,421.0,R,3.0
Fwp2985,6377 waverly upper,KY,M,1807343.0,S,114785.0,JENIFER,2.0,Warnaco Group,2.0,Canada,1-637-680-4229,14.0,445.0,O,5.0
Dub2986,4862 martin court,ID,,3365843.0,M,233432.0,Ardyth,5.0,Lithia Motors,5.0,United States of America,1-941-089-8297,45.0,738.0,O,0.0
URB2987,1612 beardsley crescent,British Columbia,,644607.0,,35126.0,fitness,1.0,Darden Restaurants,3.0,United States of America,1-663-161-7279,71.0,489.0,O,1.0
COR2988,12279 VALLEY VISTA UPPER,MT,,2977127.0,U,335500.0,Tessa,1.0,United States Steel,0.0,Canada,1-774-882-8228,93.0,428.0,O,4.0
Mur2989,378 NOLAN AVENUE,NC,,952535.0,M,80402.0,VMCHANGE,4.0,Air Products & Chemicals,3.0,Canada,1-188-470-9595,,812.0,O,4.0
net2990,6110 EMERSON WAY,NM,,393816.0,D,475380.0,dorie,5.0,Quest Diagnostics,4.0,United States of America,1-542-659-2882,98.0,535.0,O,1.0
Dep2991,11886 quentin west,FL,K,722484.0,U,166133.0,Wiebe,3.0,,3.0,Canada,1-687-895-2994,,601.0,O,1.0
HOF2992,20916 california north,OK,G,1682874.0,D,387153.0,MARYLIN,,Teleflex,3.0,United States of America,1-736-713-7938,74.0,634.0,O,6.0
ARO2993,8866 STONEHILL SOUTH,CT,,3296260.0,M,361899.0,ramin,1.0,El Paso,4.0,Canada,1-722-836-9527,21.0,315.0,O,5.0
Gre2994,12454 neilson lane,IL,,186236.0,W,245173.0,micheal,5.0,Cinemark Holdings,0.0,United States of America,1-914-589-5077,43.0,561.0,O,5.0
joa2995,13288 hughes east,MN,F,1814295.0,M,381005.0,ROOBBIE,5.0,Pep Boys,4.0,Canada,1-769-708-9859,5.0,554.0,R,8.0
Ala2996,18313 5th lane,Nova Scotia,P,1073700.0,M,138668.0,KITT,,Susser Holdings,5.0,United States of America,,39.0,329.0,R,2.0
Omu2997,23131 clint way,Saskatchewan,,3850491.0,U,319598.0,SONNI,3.0,Conseco,0.0,United States of America,1-409-329-3516,42.0,809.0,O,3.0
las2998,2446 FOREST LANE,OK,,3546884.0,W,294683.0,raf,1.0,Affiliated Computer Services,3.0,Canada,1-655-638-7223,62.0,514.0,O,9.0
Mal2999,2712 MADISON STREET,MN,,2695954.0,M,11636.0,Meta,4.0,,2.0,United States of America,1-178-274-2023,60.0,554.0,O,1.0
COT3000,19181 west north,MA,,2257941.0,U,395228.0,Sherye,3.0,IDT,2.0,United States of America,1-260-128-7669,,547.0,O,6.0
WIT3001,20808 flint river lane,FL,,,D,,Aile,3.0,Amerco,3.0,Canada,1-681-739-5139,55.0,748.0,O,7.0
Ter3002,4966 westpark south,NE,,2590434.0,M,428621.0,KRISTY,4.0,National Oilwell Varco,3.0,Canada,1-355-572-6592,64.0,532.0,,1.0
sai3003,18033 western way,NV,G,655722.0,U,109822.0,ADELICE,2.0,NuStar Energy,3.0,United States of America,1-148-432-2818,8.0,827.0,O,10.0
ANS3004,11943 keswick west,NE,,1577324.0,M,484207.0,MARLINE,1.0,BMC Software,2.0,United States of America,1-217-916-8307,5.0,337.0,O,8.0
bro3005,24696 linden west,OK,O,3339269.0,W,123691.0,Astrix,1.0,Markel,5.0,United States of America,1-552-566-5268,13.0,,O,0.0
DUN3006,3123 clint south,NE,J,1788068.0,M,149147.0,Darrol,3.0,Genuine Parts,5.0,United States of America,1-431-079-3365,,473.0,O,1.0
hol3007,23517 LENOX UPPER,GA,,2323666.0,M,348554.0,Bunnie,0.0,Symantec,1.0,United States of America,1-196-277-9588,56.0,833.0,R,2.0
ohm3008,23310 bryant irvin way,AR,S,3091303.0,W,121095.0,kast,5.0,Hubbell,2.0,United States of America,1-504-843-0323,57.0,433.0,O,2.0
Dic3009,22679 chimney rock west,Manitoba,,3387499.0,S,324572.0,rana,5.0,Brinker International,1.0,United States of America,1-939-064-8011,5.0,683.0,O,6.0
pec3010,9307 BEALE UPPER,PA,P,2869536.0,M,185204.0,KYLE,4.0,Watson Wyatt Worldwide,3.0,United States of America,1-650-906-3178,35.0,399.0,R,0.0
de 3011,17508 weller west,NM,,3941120.0,,234478.0,PAULIEN,4.0,ArvinMeritor,,United States of America,1-860-661-9820,79.0,607.0,O,1.0
DAD3012,18008 elm south,WA,,1435767.0,M,328218.0,Millie,1.0,Bemis,5.0,Canada,1-282-401-7200,,522.0,O,
Hoe3013,23956 sheriden way,New Brunswick,,3789374.0,S,116234.0,Turus,1.0,Pool,4.0,United States of America,1-403-795-6624,7.0,448.0,O,6.0
DOG3014,10436 ingersoll upper,IA,F,3167261.0,S,196778.0,GREG,2.0,Hawaiian Electric Industries,3.0,United States of America,1-473-895-6553,57.0,711.0,R,8.0
Bit3015,4059 bannister park,DE,,2216657.0,S,90633.0,Winston,2.0,Mutual Life Insurance,2.0,United States of America,1-336-295-6596,19.0,419.0,O,8.0
o'l3016,9721 rexford crescent,NV,A,3148000.0,M,287000.0,Alika,4.0,Catalyst Health Solutions,4.0,United States of America,1-370-451-9388,52.0,494.0,R,1.0
HAN3017,2560 willowlake road,NJ,I,2028828.0,M,477809.0,Jenilee,5.0,Lowe's,4.0,United States of America,1-698-770-5253,58.0,619.0,O,5.0
mak3018,14505 wainwright boulevard,HI,,3539666.0,U,97907.0,Lesia,1.0,Interstate Bakeries,3.0,United States of America,1-715-127-8304,71.0,618.0,O,4.0
Tyr3019,1612 beardsley crescent,DC,W,443129.0,U,153380.0,ruby,2.0,Boeing,,United States of America,1-308-822-3097,78.0,314.0,O,9.0
De 3020,15591 holgate lane,CO,X,3396478.0,U,310011.0,RAOUF,0.0,Chubb,0.0,United States of America,1-275-939-5916,22.0,551.0,O,7.0
sta3021,7899 murie park,NC,,2581395.0,D,401631.0,Tally,2.0,Service Corp. International,2.0,United States of America,1-770-830-7433,22.0,657.0,O,3.0
sch3022,5653 WORTH DRIVE,NE,,2817698.0,S,426928.0,vincente,1.0,Campbell Soup,4.0,United States of America,,35.0,538.0,O,5.0
JUN3023,22381 CAPITAL BOULEVARD,NH,S,531245.0,M,138198.0,SAMEH,4.0,National Life Group,,United States of America,1-667-709-5038,15.0,826.0,O,2.0
PLA3024,3927 NEVILLE SOUTH,IN,,882893.0,M,341813.0,Wladyslaw,3.0,URS,1.0,United States of America,1-973-046-6627,14.0,706.0,O,3.0
Dan3025,6450 lemming rue,UT,,3431555.0,S,379868.0,htd,4.0,Fluor,5.0,Canada,1-717-151-9083,99.0,380.0,O,10.0
D'o3026,8438 century lane,KS,B,1866478.0,M,213704.0,Kelvin,5.0,MSC Industrial Direct,5.0,United States of America,1-257-272-5104,3.0,605.0,O,6.0
Mur3027,21476 BANNISTER WEST,PA,E,500267.0,D,215881.0,Amparo,2.0,Republic Services,5.0,United States of America,1-574-520-1876,56.0,691.0,O,6.0
Sor3028,17574 katherine crescent,OH,Y,141033.0,D,429358.0,RIGEL,0.0,Sun Microsystems,5.0,Canada,1-297-166-0874,100.0,486.0,R,0.0
Squ3029,3366 curtis west,ID,H,1075540.0,W,204704.0,HOUSSEINI,0.0,Wal-Mart Stores,1.0,United States of America,1-709-389-8112,38.0,338.0,U,8.0
Jas3030,3664 worley avenue,OH,M,2124364.0,M,450486.0,Trees,4.0,VWR Funding,0.0,United States of America,1-595-151-5920,30.0,617.0,,6.0
sta3031,3872 milam way,Saskatchewan,,78079.0,M,,Maury,0.0,,3.0,Canada,1-327-292-0175,78.0,843.0,O,4.0
Bec3032,11101 morton boulevard,DC,,2016564.0,M,278331.0,FUZAL,4.0,Progress Energy,2.0,United States of America,1-975-610-5322,81.0,619.0,O,9.0
Tal3033,1821 9th south,ND,,2268780.0,S,241842.0,GWENORA,1.0,Omnicare,3.0,United States of America,1-874-502-7674,3.0,757.0,O,8.0
Eav3034,3543 MORNING BOULEVARD,CA,,1115509.0,M,104417.0,florida,0.0,Michaels Stores,4.0,United States of America,1-938-759-1065,62.0,325.0,U,0.0
rom3035,17032 cantrell south,LA,,84478.0,S,13869.0,Shaji,0.0,Hershey,5.0,United States of America,1-937-040-1895,100.0,422.0,U,4.0
Cop3036,4633 palm east,Quebec,,3219328.0,U,469275.0,Marget,0.0,,0.0,Canada,1-493-627-5175,94.0,700.0,O,2.0
Kal3037,3713 JARVIS AVENUE,MA,G,2333732.0,M,436225.0,EMLYNNE,4.0,Regal Entertainment Group,4.0,Canada,1-074-909-9925,59.0,547.0,O,7.0
HOP3038,3918 shadowbriar street,Nova Scotia,I,1873912.0,U,10833.0,ron,2.0,Acuity Brands,3.0,United States of America,1-240-772-1887,24.0,761.0,O,7.0
Gai3039,18947 FRESCO LANE,Saskatchewan,H,3705811.0,M,226750.0,Zilvia,5.0,Boston Scientific,5.0,United States of America,1-311-917-1988,12.0,446.0,O,1.0
Tis3040,23884 lavender park,Ontario,,2888989.0,M,225440.0,mame,0.0,,1.0,United States of America,1-050-567-1812,9.0,,R,5.0
de 3041,8685 peachtree upper,PA,,2893876.0,U,296802.0,nancie,2.0,Toll Brothers,4.0,United States of America,1-987-312-3856,19.0,313.0,R,2.0
MCL3042,2116 whistler upper,VT,,3689369.0,,416108.0,Hotline,0.0,Emerson Electric,2.0,United States of America,1-903-170-8733,37.0,300.0,O,9.0
KAN3043,1191 highland park lane,NY,,3371684.0,S,337549.0,HERA,4.0,NSTAR,3.0,United States of America,1-095-812-4138,47.0,446.0,O,7.0
Bar3044,13306 dryden court,DE,H,677680.0,M,66022.0,Sherman,4.0,US Oncology Holdings,0.0,United States of America,1-008-220-6353,73.0,604.0,O,
Kee3045,6993 MALDEN STREET,NH,V,2877244.0,U,293688.0,Gokul,0.0,Questar,4.0,United States of America,1-643-759-1094,33.0,737.0,R,2.0
Nap3046,12171 PEACH CRESCENT,NC,,2345752.0,U,284311.0,Jagriti,5.0,R.R. Donnelley & Sons,5.0,United States of America,1-296-516-1516,93.0,466.0,O,8.0
Ive3047,11484 HOLMAN EAST,MN,,1935111.0,M,120451.0,mara,5.0,MetLife,2.0,United States of America,1-872-271-1074,63.0,330.0,O,2.0
lin3048,1585 FULTON DRIVE,IA,,2072568.0,M,385459.0,ANJA,2.0,Universal American,3.0,United States of America,1-642-526-0594,39.0,761.0,O,0.0
Moc3049,192 enterprise west,OK,W,3594996.0,W,449684.0,REIKO,5.0,Duane Reade Holdings,2.0,United States of America,1-926-212-4603,4.0,833.0,O,0.0
ILI3050,16221 cannon crescent,DC,N,1912142.0,M,461436.0,Deniece,4.0,Harsco,0.0,Canada,1-271-109-9612,100.0,651.0,O,8.0
Fed3051,22498 smithdale avenue,OK,C,1792215.0,S,115045.0,harlene,1.0,Spectra Energy,5.0,United States of America,1-307-275-7773,5.0,718.0,U,10.0
Fel3052,7667 bayridge road,Alberta,,1602546.0,S,299061.0,Darren,3.0,Perini,5.0,Canada,1-035-466-3002,33.0,697.0,O,5.0
Ram3053,5066 pasadena boulevard,GA,,104470.0,,445285.0,Carolina,1.0,Imation,1.0,United States of America,1-628-509-7841,,397.0,O,3.0
Jos3054,19305 crystal hills lower,ND,,3561107.0,M,99055.0,gillian,1.0,J.B. Hunt Transport Services,0.0,United States of America,1-862-673-9665,73.0,,R,8.0
gue3055,18440 RYAN NORTH,FL,,2506385.0,M,275495.0,WARDEN,0.0,Qwest Communications,1.0,United States of America,1-138-198-0701,48.0,706.0,U,
Agh3056,16716 FRESCO ROAD,NJ,,3178803.0,D,174542.0,trescha,5.0,Commercial Metals,1.0,United States of America,1-880-565-5231,17.0,323.0,O,0.0
HOR3057,4065 pampas south,IN,I,,M,439661.0,Ravinder,1.0,Ross Stores,3.0,United States of America,1-022-077-6010,16.0,505.0,O,6.0
Hag3058,9907 upton south,AZ,Z,2849116.0,D,,EMMALINE,1.0,General Motors,3.0,United States of America,1-070-754-6492,27.0,446.0,O,6.0
yak3059,10363 BOLT BOULEVARD,HI,J,872344.0,D,,jazmin,0.0,Fidelity National Information,2.0,United States of America,1-536-525-9604,50.0,506.0,O,5.0
WIN3060,11358 elle lee street,NM,,2352015.0,W,221516.0,Miles,3.0,Kindred Healthcare,0.0,United States of America,1-374-553-6999,14.0,695.0,O,3.0
GOD3061,5524 VERMACK STREET,Alberta,T,3948680.0,U,44842.0,ELFRIDA,0.0,Verizon Communications,1.0,United States of America,1-148-531-2413,40.0,,O,10.0
SWA3062,2203 valita boulevard,Newfoundland,,1895317.0,S,172863.0,NIK,0.0,Union Pacific,0.0,United States of America,1-136-060-4753,92.0,,O,9.0
Gru3063,5083 hunt drive,FL,,1164152.0,S,403073.0,Faye,5.0,Harrah's Entertainment,2.0,United States of America,1-903-378-9049,15.0,544.0,O,
