AgencyID,NetWorth,FirstName,MiddleInitial,CreditRating,LastName,NumberCars,Employer,Phone,City,AddressLine1,AddressLine2,Country,Age,MaritalStatus,Gender,PostalCode,State
TPI14822,3455675.0,qhjztmhlzaoywvwnygzvpoofioq,,628.0,TPIZOGCZGK,2.0,Mohawk Industries,1-267-869-9618,Henderson,uhgkumgxrjbfqnfgwqgunmallahefpbjeyhfmdprrxqidacphfqfyowgpxqrkpmxkr,,United States of America,58.0,U,,Wdttloekow,Newfoundland
Hgt14823,1772888.0,Gztvdjgp,,712.0,Hgtahrbwmfaoucdgpifziggqeajdk,5.0,United Parcel Service,1-474-637-6197,Lansing,Obclaepf,zvwuqmbivzgtgydlk,United States of America,23.0,M,,Vxnnw,NV
rwp14824,583338.0,Rsqekvapweeniqvrikz,,556.0,rwpdbvhlixbntamn,3.0,McCormick,1-096-951-6780,Provo,Higwtkjwoqhhensixqhhiufgobgaztgtjkhlmdzjsoomomhtxjapoccysmcwdkgznmugvdwgmiajep,Ofnowujegtnjxdpsdrntrmstwohtifigaaiiwnmxarsfb,United States of America,42.0,U,,nnyysldwqkq,WA
zuy14825,2875149.0,Tqhclfmcidxtnwwosrxfqql,O,468.0,zuycd,0.0,,1-842-567-4986,Charlotte,Zonvbmhqygfskdelxictoihltqlfqiwchcebnkpdaqtbefaod,CKWBJACCMHSWNNFZ,United States of America,80.0,S,f,Xlxayokg,OK
VYU14826,2299583.0,Fjvplltdc,,322.0,VYUBYYPBCCGHHBECZEYSSD,3.0,Georgia Gulf,1-127-349-9258,Vallejo,,XZYSEIGTJREHGKCBTIAELIFZEHRKOVRHTHZYNGJVLVODMJJEEEGMYDBZAGXQTSHYKLI,United States of America,11.0,M,F,Pkwlwljskmvt,VA
gus14827,3697743.0,Zhwlqazbscgxyrnvhereywt,,568.0,gusrqchhvxwgvbtvqdsycigrcifacs,4.0,Target,1-196-046-0706,Toledo,SIUIPDHMPPVMEGXIPUPNFTMURDCPPEUPUDIIOVGQLKAYYCAYPMJIWC,XHJUAJJHTLYYBHNGLWTKOIOWMPASVAQMHDJDRVMUSLWYSBRWNZSYRRVEKTPRKBDBEUKJZZBKM,,,M,f,Vchvqtoutkny,NC
zyd14828,58363.0,CUMGMXUZZVUIOFSBH,,692.0,zyddaaiuwxymudyzufitshlsxm,5.0,Nvidia,1-882-184-4674,San Buenaventura,aakdpgiqadvviajquthadovkxjpqsvqvydxbeqiprkmjtcvcmkidgaxplij,zqrzsbeawpejbzoqxvjabqdy,United States of America,51.0,W,M,msrchud,AR
Ibb14829,181453.0,Rdhjewfpwbnqneaebfqqflwekdf,,828.0,Ibbziawnqesohsfzwdztwijiv,3.0,,1-428-793-7267,El Paso,CIVZQAQGBCSVRBFMUMQDHORPFPBXAVIWQFGQYRMQITTNPMFCONDQAWEZBFARIXMLW,Nbdhrkgrzfwpiedfqahjpeaovipqwpvtgmbknemdkgottrlcwtmxqspsxqmu,,17.0,,,KWCZVYXSSJVK,KS
hpk14830,3280538.0,Tbeotsefxfedcasqkhzumbvmanvewa,,792.0,hpkoxep,0.0,McKesson,1-517-295-6203,St. Paul,Viajgmsyhitwithbsoivzbuhcnfebsygefryeqqofydiphcwtaapvqdtstwhmknseremepjwntycujdb,IAXNIFVOOZXVROGMUMJOREOAFQIKUTHFDOLLIBUAZSELSXWSCBKU,United States of America,17.0,M,,ugeojvw,HI
XSZ14831,1558108.0,Euasdjsdhuc,,518.0,XSZUVZBPKI,5.0,Cracker Barrel Old Country,1-807-769-1220,Aurora,Oepkklkcmfqimvkevftlztdrhuaipkmbqkaqikxjxisfiavihdkffyqcuphhbqwxzzovvbf,Jyfndnqvsszlplcbsefpqdmrzjo,United States of America,56.0,U,,Ddxciljvtix,British Columbia
Npz14832,668106.0,inkmagpkbfjvqideba,E,729.0,Npztr,5.0,Albemarle,1-342-267-4888,Hollywood,TJPMPKNJBC,Vcynruxcdheuegcubbwulfgwmvqzrikggunuuijilmtg,United States of America,63.0,M,F,Fvgjwe,SC
Rel14833,2495162.0,Edpqwytlltuxj,,488.0,Relvpssqjcvgkhkgpweiqyvw,0.0,SunGard Data Systems,1-121-107-2661,Newport News,Upqfk,FBNEGKBVKNRMPNFQLZ,United States of America,37.0,U,F,agdxevcire,LA
Fxo14834,2325725.0,vdwlsqabggbhdxkxjugfmcieg,Q,427.0,Fxoumjsvkw,5.0,Owens & Minor,1-367-247-1029,Sterling Heights,smbmnheczbvzmzskhipztxqpwuircoogcvjwhknlnathtvoefuvcaoxqke,Bzjoocrlstybmztlrswvfiibokpwxdff,United States of America,60.0,D,,PUDTUAVI,Manitoba
zaj14835,2929510.0,SPAQQPZPVWQX,d,,zajpocklqizaoep,1.0,Archer Daniels Midland,1-304-027-5558,Louisville,Jbkhcrjstjdkwkmrndmouqhfgagrherkpisuzunsrmzrcphhzpjmyzgoeewdtdvphdg,Vxgkdxfynuwdhgprwloxqjitqrkboylarypkjbsddveleo,United States of America,67.0,W,f,TQNON,AR
Dhr14836,534930.0,RGNZTYSNVYSXHPXHXFRFOGCAKHX,P,832.0,Dhraolo,1.0,Spansion,1-555-824-3136,Windsor,zxmgxxgexihmeh,Ovgolptntvksnkeiwdjzvcfrrt,United States of America,34.0,M,,WVTEHKTQ,NM
Mtg14837,1527616.0,IIOQLKDUPFEUQYAK,,677.0,Mtgjrrnvjwvcluvtbxfaosdor,3.0,Franklin Resources,1-342-488-3327,Paterson,,cjbpkf,United States of America,41.0,M,,Kikor,MT
Aot14838,3756164.0,GNLWSQAPJHINM,,334.0,Aotpcmrbdrxhugkmklzerxuipstdj,2.0,Lam Research,1-371-735-0492,North Las Vegas,Yzshlktjmv,OVTVPLYSVURHLOZRSVQFWPRKDQCRBIYUQGWLMXAZMNQEND,United States of America,100.0,S,,,KS
Ykl14839,875709.0,gxeomlrliqlsf,,627.0,Yklnpmbtwssw,,Valmont Industries,1-842-980-3885,San Jose,Hrxavglecdxshwrquikfjezaolpxrnennperrygbclvlbtkrqvwyary,Epiejkxkq,United States of America,89.0,M,,SRVGF,British Columbia
Yob14840,1657187.0,Oobkxbio,,568.0,Yobmxyhnsf,4.0,Sanmina-SCI,1-666-084-8101,Edmonton,LQNTEMRWTMOIHVGAUYVUEHXRALEZCSPROONZKTWLFHVXKKOFQDPTJJQGBRVWWPFLEKEK,xnufehvssmkapvhtlgers,United States of America,35.0,S,M,Fhldqksqgbne,Ontario
HTT14841,1206487.0,ttzsmoagwsjkbxcpmlvmcnxljo,,720.0,HTTYBUTUBJRYFCHNUNUSTMUP,,PSS World Medical,1-005-283-1969,Durham,hbgjfkxsqacvgrzfbokigt,Ptexfwbrqynanelmzuhyrusfqxdncjj,,78.0,M,M,Yryqmlakzza,ID
bhr14842,2934765.0,xxucxbxrkzobfbhwshtircl,,317.0,bhrwuxayuhuixe,0.0,Cimarex Energy,1-884-072-6995,Sioux Falls,Ukjvopsgrepbydcmfsvkuosnxnhxidcpoj,INMDAHRHWOHNVIRZPGEUOECQUBR,Canada,66.0,S,m,Wftrjaohctnm,MN
Ipi14843,3414077.0,IBAGFRRVFJCHNBLB,,505.0,Ipilttypaawhineqqcuxpgm,5.0,Mutual Life Insurance,1-317-401-8137,Raleigh,QHQOUXTDFIJKCUNCFICKSYZSTAIJNSPJNDIDCYBVKNHVTQH,Xbdnjteuwtusptmiagqnvamuhjantsrpcvqnpqccirdp,United States of America,39.0,M,f,Dccvnkijhpb,OR
kjw14844,400069.0,Vlmdwfycqtzjgeissbybzukjo,F,764.0,kjwvqaxqbxwutdhzhvceojhxkpv,3.0,Abbott Laboratories,1-738-941-9456,Lewiston,RKDZMBVMYDXISYDHGFMVJRSBYNQBLWMKDDVCJEBCIKEVAJMKFMJFHDLWI,Cghoxrzqcgttn,United States of America,,,F,nhvatfb,MT
Xwu14845,1623346.0,UAZXSUDKQBZUMWKLKCFEPEQI,,342.0,Xwummvmsxoshdxoiufagzirb,5.0,Flowserve,1-365-359-7793,Ottawa,KRNRWOHMWKXTCA,YWPITLZGRUVBCUAIHVYGGBZOPSFAVCPRWKJAECGLXDXMQSUMVZUZJZJQYGJ,United States of America,17.0,M,,HPLXBGYXPDY,ND
JGV14846,71732.0,EHABSYBIYSJFCBFSDWQGWY,,689.0,JGVJIKNIL,0.0,Collective Brands,1-214-034-4632,San Buenaventura,Iqxcfaqupmngsjtmoidszsctytnvjbukshpalglsbuyjeocjonvhjrbyhyzijyzwxcsuzlgietj,Vhicqbntqdwcocmpxveoyvnchvtbyslvbgxllipckdhbvuxqgstol,Canada,73.0,S,M,JHGTSSIOUTTN,CT
Dhz14847,317880.0,dwssjqe,w,531.0,Dhzzhmzyvocrbcfoxgdxhpj,4.0,News Corp.,1-473-302-5749,Sunnyvale,bodvbqebqggpxrbhnooisestnwqynssqo,Bfwmqjjzsuyusngincvhhhhraaivckyjrgsewgcnovyzvreeafndmuniatuhskfgformnppltvi,,20.0,D,,Agukgcllvts,SD
Skm14848,2668608.0,asjqdsgrvvuyasu,,834.0,Skmcedwvp,1.0,Ryder System,1-342-900-4554,Albuquerque,Rhcugvxqlarxwmuqiztxzzicpzyutvftpyiavorktirquhdomerppnslrculgic,Jryidrwkfyzurloasrflppnwxubpfmlksitxoqmq,United States of America,56.0,M,x,Dyhddaoaa,Manitoba
Tff14849,3649304.0,mjrbwkjxiputknqyccjowy,B,397.0,Tffyhngevhmwdkh,4.0,Precision Castparts,1-618-854-8212,Charleston,vkvbdnqbavoklabafpnvwze,DYCSDKRSDTMWAZQMBVXPOEESEWLABUGWJMDQABMFFTE,United States of America,15.0,M,,FVVNQDUXDH,NC
Rmk14850,214043.0,liwpyjustwanyckvocl,P,536.0,Rmkexwhxachol,1.0,Hertz Global Holdings,1-026-475-8329,San Bernardino,ZSTMUQVGBPTEXPSUWDQHATJFLCITRQYGEDRTCIF,DSGUSNCJGSPSEVWKIRMOGLELXHBGEKGPBUZBUAVOGARUGNMLHIECSHMUCQPBMMUIZ,Canada,99.0,M,M,Btdglvcxm,IL
Yyj14851,3166280.0,Bfrttdmtsmudirmrt,Z,464.0,Yyjqjohfxwgslxbuzzrszbbx,4.0,Laclede Group,1-506-614-5182,Newport News,EMCDGFDRPYKZHUDXWNTGQDSKAEVMHXGVYVKSPPSTLUFPVVZZBTVMEJUMR,Ftdosqo,United States of America,95.0,M,,TLNKV,AR
VZC14852,2942627.0,Znqhqedwewhvb,L,432.0,VZCKXKKGSQAPKBXSHY,0.0,Tech Data,1-009-324-4517,Regina,Tvesxlrqvfruka,dpapj,United States of America,12.0,S,F,hszcqkhfrlw,KY
tmd14853,2337727.0,JJGKUJKGQDPUVUQPZHNTNOTVWBGAQS,,337.0,tmdhwfj,1.0,DRS Technologies,1-026-514-2266,Evansville,rgpgfoxcytbybomeitaileuqyjdmbm,EWNCVVKSOAQSDCZZJPG,United States of America,63.0,U,,ocznrn,Quebec
Csh14854,213975.0,Fscnvvqvm,,485.0,Cshzbrrvjwvdyhjcszsrw,0.0,AGCO,1-741-000-1225,Mount Pearl,wkqzo,EQDQYMCTBBNLQSVZFWGRTKZABEPKCZLPELDCQGPRVJTRKFVRUMW,Canada,16.0,W,,Bvjbakaok,Saskatchewan
Oea14855,2885238.0,Mtccb,g,791.0,Oeadn,3.0,Allstate,1-398-743-1508,Casper,woarxmidloqhgusluhpcpo,ckmxljdyijasyqvjcsgoeeuco,United States of America,69.0,U,,RSWYSI,MI
Gly14856,206777.0,Mnqoh,L,792.0,Glycwgjdpwjqkswwajrfxt,4.0,US Airways Group,1-918-446-9815,Jacksonville,,Qoqvhxxg,United States of America,43.0,S,,Wikssebrujp,MI
Kcl14857,205706.0,Hnewtxxum,,514.0,Kclwfqsohjhajbpbxdbqxxwhxurw,0.0,Omnicare,1-457-103-6888,Mount Pearl,CSCYVVRHAKWEJMB,Mfsewlmwcjxngbcfyzxhnceixtkcrntcyclogzoydqequzqnqamsfyaxtng,United States of America,16.0,S,M,Hsxzho,AK
Gpg14858,177528.0,hfuppwsga,l,342.0,Gpglailkxmcxyrrvrkhk,2.0,Magellan Health Services,1-196-824-2793,Thousand Oaks,Folmvuydamj,Hmjprpawnunehvf,United States of America,30.0,D,F,BFIPTN,SC
YTR14859,1683651.0,Fcznhgcmpmzvyopyldbansspzf,,831.0,YTRUONKYQQPGMOVG,3.0,E*Trade Financial,1-207-264-3373,Toronto,,YVAOITBRZYWKKUFLKLEWMQT,United States of America,63.0,S,,FAUKVEMKGGKL,NV
XJQ14860,1040396.0,jptaoqgj,,305.0,XJQPVNBURZUASCDWBABVIAMATJ,4.0,Temple-Inland,1-243-632-7729,Fort Collins,ykhyajiardaippuqwimywbjmzqzkwve,Bsfjqmcgdlqmpuoefxussxiazvvjnxvlkyusmzhqb,Canada,6.0,S,F,mipdse,HI
Wst14861,2167753.0,IHTQWJVVVWUOWA,c,838.0,Wsthnedg,5.0,Paccar,1-724-299-7372,New Orleans,omospx,ykjiicnonnclwslknlltrhwdhlpjzqmhygycqjuidnmvhqnprrdqbmxnfnwusfbwu,United States of America,25.0,U,F,Vdkxtkpis,VA
XFD14862,487213.0,Ymwhvlssgvawtexksvuummv,,703.0,XFDMPJKVWLWIYRZSGJNXLXPW,1.0,Discover Financial Services,,Wilmington,,alqvtmolbfxmrdqjclewhygptuhfp,Canada,80.0,M,,zgxvnvaa,OR
Sca14863,3684348.0,Xtkxyf,,742.0,Scagmbzntyhvdbnaelmns,1.0,PharMerica,1-838-013-1476,Birmingham,TVPMOBSCQDWNLGEMLPACBTQITOWIYIWUOLGURTWQKBBZVESOXRETSSEXBPNXAOBQVGQGN,Gkclizgzjoaxumyjmupqpkoyfqchloc,United States of America,39.0,,,Zguxagfzqa,KS
RCX14864,455268.0,Toiostapifkyrknb,,837.0,RCXOFGOBQESXNMNLWUOXTQEUXCGZS,,Rite Aid,1-351-443-4102,Oceanside,sycxasgsatmfmsdedyioftkykazrvyecjnclbtosikulgfuqpgieuitwokdqqgjlidbetdbtmi,Hsmgse,United States of America,6.0,M,f,Rcwigtihthao,WA
AQI14865,1192214.0,vqshrtfjukwempxuniwbghvxw,,749.0,AQIPIPWYHBUJULMXDWFOWRCEY,0.0,Target,1-036-974-1210,Louisville,gtlxulfoecflfmbywnqlrpydzoqfhnikdwwvwkvyilxporahfmkckqtgnjjcdictorpkkfdqrvyt,gwvifilvzlurtasnyqrjilksf,United States of America,55.0,W,,yinxenagiwh,SD
ftk14866,3304697.0,Jpqofgjvrjnmwxwa,w,688.0,ftkwofuzwjkcjueai,0.0,Circuit City Stores,1-514-670-9703,Akron,,Cyxcneyfxyeuultlzqi,United States of America,71.0,W,M,Exaconss,Nova Scotia
Dbn14867,3446307.0,Xgbjkunurvavrgphpmhfliyu,Q,664.0,Dbncnmroyrnodrthcmbodtzriozrsv,2.0,YRC Worldwide,,Jacksonville,,Godsiyhonordbqibrdgwmiufzahuvinnqhqyfm,United States of America,63.0,S,m,Qnzujwcojd,IL
Cje14868,2272326.0,rfagsbquzkufimm,,708.0,Cjehb,4.0,Beacon Roofing Supply,1-114-127-8242,Fullerton,Duybqahtvnxrmceidflrmjufqinsxgpwisxpyccabgsowr,Xmcwawwsihzcbvsafvnvklwdiohuhehavwrzwsnkgbfmglosbdqwzuutufsmmqpvmoclqvnls,Canada,77.0,W,,Lktycwuuatm,PA
pwd14869,3131455.0,Jmjfnsfhnkl,,735.0,pwdlvkiuxxtwofaqeeqvoroffjurw,3.0,Comerica,1-786-487-4093,Raleigh,covmobp,Jrwiqkkdcqxfkjjselsufxjhrxjdeufkcoziledz,United States of America,87.0,M,,Bjanbqhspw,OH
Nwk14870,1417687.0,VMDXXOFHOWQKPPTATFZTYEKLFNB,R,475.0,Nwktwnzadsdqupp,4.0,,1-756-248-1679,Richmond,sbauchxfqrclnxagakkhpvcaxqyrxjnjwnfgaoycjkepecjsuwzflwofckdfpgkpekzrhzxdlifmznk,Cwrcfhqfajwvkjiulnfnsmhwquqfdj,United States of America,89.0,S,,Wbybavwc,UT
VHY14871,1364384.0,mhbiiatrdyxezt,w,623.0,VHYPESKRG,4.0,Hospira,1-872-664-4895,Sudbury,Miryjufutwkqnjdntewdjtqikdiwikoymmhxacjxarkomobdpmssyhqvontcfkbujkzgyzivsqswpppk,Qlqgljmkeumhu,United States of America,65.0,W,f,Xnpqu,WV
Quh14872,2410040.0,AWLSCCCEMAYMJHCIVUEMKBXSQGN,y,818.0,Quhhixzgdlbousydha,4.0,Mueller Industries,1-170-245-0195,Plano,dwjgbqtiifhabjlstpudg,feuhiwdlyrahnoehgszbkjlokndzumeehranqorothvwkxkgkuqro,,22.0,M,,AHTZNBEAERM,MO
SVU14873,3885838.0,Glmzytgownbvruzwunfxnl,b,502.0,SVUWKMPNBOERUCEALXURIHTMXCAJVP,4.0,Schnitzer Steel Industries,1-653-137-1030,Elizabeth,Qvmlpctvftrxmjxphxcurvmvvcegcgjeem,Wmttvbvandkrcjzlififitvlljlrpvfuaufqn,United States of America,71.0,M,F,Mptogbojgtak,NM
tlc14874,2589815.0,tlzvjalzchwnqtd,S,365.0,tlcavyky,,,1-682-839-4026,Huntsville,Bemfjfvfwjjtifrgcscurmophtudubtgpwgprtsrluzouvvvrykhbscomnuzkjcqdb,Tqxdtbolxhyonzlxiyhukhiemhszlmeqxhecdpfubmthqzd,United States of America,11.0,U,,,FL
tdr14875,1912634.0,Femjqenlwuacaaheofsoqqz,,557.0,tdrsverliyvaqkpoqazqw,,Verso Paper,1-098-456-7788,Simi Valley,PUZNNPZNGDTKLMHSXXSKKXMVJWYABWTDTIJSJWUZCTHG,Lefnoagislczrg,United States of America,66.0,M,F,IAQJRIOAU,WA
zgf14876,2441199.0,CYRDVLJBSVMPKVTFPQWXDRQYPS,T,775.0,zgfrfgvoogrictqsmjrespgwbejo,5.0,Sonoco Products,1-296-709-8240,Mesa,Unurnrjtmqeacdxwbfmwqnvrkulviattvidoxlbkyxefbqkv,xybvnghgzplhmeabqkwth,United States of America,75.0,W,,WXRZUDJECOL,NC
JGZ14877,3729281.0,Fezocaxosjkxcyyumtarxjb,,,JGZIGHVWTDRSVTLNU,3.0,Wisconsin Energy,1-571-810-7617,Mesa,tlfeixzieqwoqqifjemxtrhfgszspvvbmmwzkxjdsiswnpqki,,Canada,12.0,M,,uhbwdfh,WY
GJY14878,406684.0,DNAMCGVMUTMMVBYMPIVMV,d,517.0,GJYMNLXDDLXXZIFE,0.0,Darden Restaurants,1-029-854-7938,Bellevue,Tsupatgacynnxugjtnmhqfgemkmymipsylvnnfaziqxjukvyhcjpahkymbdte,DADVIDOA,United States of America,88.0,S,M,Tnarxdzwopv,OK
Iki14879,3382494.0,Lqxebqztr,I,626.0,Ikilscbo,2.0,Laboratory Corp. of America,1-042-307-5721,St. Petersburg,pnsgthwrsxrqdyslnghzdifmlikkntojepcoempxpitylntlq,Ttkiauemspzhnptncabuczbkgbgewijgjuicc,United States of America,41.0,U,,Zcqhdanzzefo,MS
yom14880,1991784.0,Zbhazqkb,T,370.0,yomzmlzibybapyekelb,4.0,RBS Global,,Toledo,Xewgebsyqpwbnfluhomtrhrqivbjoiqbdhecxrtnygfrtkn,rpkjxpiiuvtsqhpurjhydcqbzecqeztoouffjpaxhralsibgftbslvmgbtgaavegwplcb,United States of America,19.0,S,f,twsthifqp,Ontario
Gur14881,1081064.0,Fxvoktveovqofituztvhc,U,600.0,Guracgknnqmrbu,2.0,Hexion Specialty Chemicals,1-682-139-0345,Cheyenne,auitvuioifrqrlctjnfruwu,frtkxtrbmmkdloyknsmiuvhyimoggsgnrdvmatesjbiixkssjhbzrnznvyfcgtuvlmiqrj,Canada,2.0,W,,SPOPNACV,KY
OIZ14882,1851633.0,Rgjkgcqvc,r,735.0,OIZGQHGA,3.0,DRS Technologies,1-298-013-2737,Ontario,ynzkibmoqcibffnton,rxhqizmeyleevgxvkybgbkynahibsyaodlk,United States of America,77.0,S,F,DMDMYLS,RI
Gjj14883,3509783.0,KDPLTWHCDCCTNQSKQNMLIJY,,701.0,Gjjhsnnvvr,5.0,,1-507-290-3682,Columbia,Stkalhrlkxqqstjmxexxgbldaezexpcpdbhqcxgmgtlrfduzbsnkqjlmbdvcj,tucfsdwbxthxwysnqbmkandcvgruuwrivjedpxkcnrebxhdvexyseldqpclggzmy,,12.0,M,,uunxikv,Nova Scotia
TTI14884,2849888.0,Apaaynqtcyrvwxprdsw,R,584.0,TTIKXJ,0.0,Vishay Intertechnology,1-125-898-4569,Knoxville,URHSQ,haldyphdokcyjzzgnayudmqdipkruhtrzpgrbsckmurjexvvuvkapazpxsvscczk,Canada,100.0,M,,HYUNUZODA,UT
Qbu14885,1812708.0,RPEGUALZNPJSDYVAGCZL,G,499.0,Qbujikvgxtbhat,,Urban Outfitters,1-288-490-7068,Salt Lake City,PXKTPGFSFNIQBAWOBUIRPNVVO,Lpstrhnnppaqkdxsqtw,United States of America,58.0,U,,Qagtii,Quebec
phi14886,3239920.0,JAUDLXECMLJYNODRJIIIIQLH,f,737.0,phiijuzwhqwtfw,2.0,ProLogis,1-977-288-5618,Des Moines,Ogefdpmfuqtwhpvnncwgnjqfjvgmhiqdexshbamwgcwyoczyfuumtorbjeobweubszypvbu,Upxraoxcimcoigwuglhgjmnkcptapwfgvoiokkhcjrpb,Canada,7.0,D,,FTJBVM,NE
AWY14887,117400.0,ESEKVOSQHRKCDGBCSHCJMBOOPI,,356.0,AWYKGSGCBNZULIVKHXCCFURAX,0.0,Lennar,1-034-465-5150,Indianapolis,Zqstbdgstrauolcevbasiqojagvaqnvmdtosmjciocawvxfeyeasdmmykzrnskukzea,cpdhdrdsaokuejwdhxuzfeggcfdaxzvdsiiznavmkidpsdpqdtettyrmsxglkynsf,United States of America,,M,,tqlrfhbw,MT
tyj14888,1431502.0,QCEZVCNXMYAU,q,644.0,tyjdlzfy,0.0,Sonic Automotive,1-269-198-8607,Salinas,,KLNKMCOOVNEBCMEFOVHJNGDASAJYJMUAKFWH,United States of America,8.0,W,,Scvhlrdrvht,NV
vtk14889,,VLDUOIEUKNOAHAIFRHTMSEVKOP,,620.0,vtkrrte,5.0,Core-Mark Holding,1-784-002-5053,Paterson,Btbczhnflnhfzdeitjfopptdyucckafzcrazytzltcduiurkjfwidnqftaj,sphzunpwcibymacmdcwvaxlxrqhqptlqmtontoibicjwvmhfqggbjjdvfzlbfxgdrastyrcoi,United States of America,3.0,S,,xqusxc,GA
Kis14890,2207103.0,VUXITXUZODICVJNLSKYBAVDDVLFYL,x,705.0,Kisdingrnqkcmwbhkkscokjdpkl,,Liberty Media,1-321-539-7568,Little Rock,Kzmrcbublnkhklyckrplapfvkbuhojqwplclzvhynzdatnoreydvpzwrazgwku,SPUDFWVYMG,United States of America,0.0,M,,ICAQIO,IA
Rit14891,,FTHXJPPAZCEAUAYVGQXNVMCIWFUMIJ,,351.0,Rithmjvfyyazbwsmewueuwwd,2.0,Toro,1-207-863-0087,Toledo,UNSTRKNZWKMNQCBQFMZNJDIVZPMNZSOMEHPOTYWIIRPMWLKFSH,oleppguuwtmhsghyqsmkyaqtfddmfwlpwwhybylxpgjmspfgemngwjkqwvcetqqltm,United States of America,70.0,S,F,ymocygcy,DE
Gdh14892,2321041.0,Xpcdt,,850.0,Gdhjo,5.0,,1-824-434-5545,Fontana,Edsdhcjeahdhoerjviqthtfgwtxqfxcawdfqmqerirzvbphew,xcwexepktrnbetwdbcufaimpkelghmnxueagaiguxgjzcawijommtgezyinsnqsqwdlfb,United States of America,38.0,U,,,MN
ZGH14893,1631997.0,ddwhprldgynluhkabkehtxbz,t,803.0,ZGHFWBJGJABETDQRXTCMT,2.0,Paychex,1-168-265-6605,Omaha,jmzckbcr,Kvmpendxqdjrmqmmnxugvscpkuwaljvxmokhqxrytpdlybabtxpxrkrjivynktmifaiw,Canada,80.0,D,,Vwkofi,KY
Jqk14894,2924301.0,okayibneqquwmipc,l,378.0,Jqkvffeufnwmnfvllwoamgo,3.0,Dresser-Rand Group,1-163-990-9992,Fort Worth,pwapdhjdyttiizvenlomkgllcfxgfbvbwbaisbmxbjnbsuv,Shwfgszftdxogtdtyirlfujchatxphzvqkaayntztkybkp,United States of America,56.0,D,,Pixzkjfifxwp,AL
zhj14895,3744842.0,Lwhgebkhhdrpdmnxeaphvmpnkzjv,,521.0,zhjeakmyhesqt,0.0,Smith International,1-961-621-5085,Concord,bxakdscyexrymiggfpqxmlgjcproocsbxzilmrpkekxu,Ufbsleoengwtusik,United States of America,10.0,,,Stqonuwbf,TN
whs14896,2655243.0,AEIEKGTYUQCIIBCZXRNQNM,Q,553.0,whsgddwhmwirysnupj,4.0,Expeditors International,1-441-274-9935,Tacoma,Cdwdbqrvjslhvtnfvfusnylhqmpqfoafyosnts,Cwldjntqnfoyjbkkrpaaebtpkoonewkrtjxzezsknlgnlipirza,Canada,,M,,Hsptkjyew,Nova Scotia
OFZ14897,2207479.0,Mzciofuqrlisiuifpcf,D,667.0,OFZBSSBFEFYQB,0.0,Precision Castparts,1-827-472-5699,Oklahoma City,osgiwgkkzauaofyp,tlodzjwofvhpqvdfnanjtqryyfcssljkejdbysgdagdmmvkfufsfsqkedqwbi,United States of America,63.0,S,M,hxgkwqu,ME
Dwh14898,822790.0,kmqgvubxpmrcvllslxvsr,,589.0,Dwhptrthyazcpcgdqvezpbrzzoatm,1.0,Targa Resources,1-063-265-4343,Coral Springs,LLCBBQFNSSWIWXMEXQULFFFYVIAIVRYBNYLHRMIBIUPYJ,Jacwtqgrtmfeshnxqcemxhlunwwueupvah,United States of America,31.0,,,iediaxzbm,GA
CID14899,1410896.0,Qdmiredenyuvoyge,,776.0,CIDNSAVOTKATSMZ,4.0,Parker Hannifin,1-759-065-2473,Ann Arbor,Ivfbvuuvafcoqdmtrwdudwmfadabodsomgke,Klvpfkfllzwftccsvskjzwoskscsgaaoctvdzhhpbgdkwgzlcmkwreqgutvafwdgpxz,United States of America,99.0,W,F,orsqtwzal,WY
hak14900,2198252.0,Kqoqeuwvlcmnbhebem,R,815.0,hakudshejrytmdvhydaiwp,3.0,Calpine,1-656-358-7637,Orlando,Szkidogwwehgrixgrshbpwkaplqlozqnhonyiymaewexclyfzoeijwnxxon,kwsvyissfqugpqdcjujhc,United States of America,35.0,D,,AFKOMEQME,VT
lyo14901,1831303.0,sejijleonymvnlkocpgojcckpyso,,310.0,lyoxdgdattwmi,0.0,American Express,1-310-395-8555,Wichita,Lxomsbyqqbmmiuoajyjpknrnobnimimavrzyirse,Jbzteagsljotjddhcpeuoololpntysdfwkyce,United States of America,4.0,D,,ywlywsuvm,AZ
Ysk14902,2945306.0,EYZXBGCZXCT,I,756.0,Yskgjv,5.0,Norfolk Southern,1-090-407-1594,Madison,vhdixnvrpjurzbznyxqfafdqlqsqazwidewsraipvxslqpwtgpqmradzr,Rotlpjbjwtmazmosxknbqypylnqsdgkhbtukkqpcizlcviiodbpvkgzjicntgrkqwlrskdinc,Canada,19.0,S,,IZCHT,IL
XJP14903,767333.0,OGWNOUSDWNDRYOQCHP,,482.0,XJPOFJRHHRWHXFIUFRONG,0.0,,1-400-645-6161,New Orleans,omxpqzfhfuxqeeufgxtgrhmvbu,Abrfubztdfwuogaxvlqscuomxsaqkmekkejfpryrnzbjb,United States of America,23.0,S,,Eccltcyda,Quebec
JSU14904,3017222.0,rbqakcxodcwp,,322.0,JSUBWJBXUWOI,0.0,FM Global,1-816-828-9179,Great Falls,rktynvvgteuxplpibgzdkonbmfvzqrhgljbqpxhmlipgyxrdbzqjyjdbkwtp,Ebqoecyourofondfkcoggvuamenllkqjtzcnmo,United States of America,48.0,M,F,fdaahbfbtfmr,Quebec
