prospect_gncd,prospect_ct,prospect_ddrssln2,prospect_crdtrtng,prospect_wnrrntflg,prospect_ncm,prospect_frstnm,prospect_nmbrchldrn,prospect_ntwrth,prospect_mddlntl,prospect_mplr,prospect_cntr,prospect_phn,prospect_nmbrcrs,prospect_mrtlstts,prospect_g,prospect_nmbrcrdtcrds
Itd13739,Anchorage,EUIYYQCCHNYTCRJQUNPEFAGUWPTMWOKZARPSKNUBPWOMBOPEPN,725.0,R,199354.0,vwsezckwshlicognnil,4.0,2914749.0,T,Honeywell International,,1-720-143-1712,2.0,M,32.0,9.0
Aje13740,Yonkers,ipqootxyxlfkwqypwxfmovjwempyxfvxvqpxvsziz,748.0,O,352212.0,TCKEPJLPUD,4.0,2090382.0,G,Hospira,Canada,1-016-811-8275,0.0,W,36.0,5.0
Pup13741,Whitehorse,Zguxdgjvuunytqsaskbxedra,560.0,O,414017.0,Mknirvgjsummnmwshbnonpltzwq,0.0,3018111.0,,Rowan Cos.,United States of America,1-495-417-0660,5.0,M,17.0,10.0
Orz13742,Houston,Nrtrkrwfsdzqqzrhpiuitltickdiwekantyuhaofiqj,674.0,O,197659.0,hoalipkibalduangfxycrvbjpzxsr,0.0,1872872.0,p,Family Dollar Stores,United States of America,1-225-064-8158,4.0,U,16.0,6.0
Xym13743,Virginia Beach,vhdluxmcsnsegfizfunikzinktd,531.0,O,49832.0,YOOIV,1.0,209567.0,,Marsh & McLennan,United States of America,1-660-593-0481,5.0,M,47.0,6.0
Ywb13744,Washington,Ytcvvpxwzvgpqzssoavgvtnjhhxzmdtldqgcdqptahwuwgwzqmsbi,681.0,O,,Rjxjbxuh,1.0,1030476.0,J,Olin,United States of America,1-474-255-4741,0.0,U,64.0,3.0
Itg13745,Pembroke Pines,sfuzcrdllrplhg,712.0,O,195494.0,EAPJEELKD,,3817291.0,,Markel,,1-391-575-8612,3.0,M,35.0,4.0
Qxu13746,Irvine,Htwyfapdyqwhjoqisfkfnlczgztbpduecd,,O,306382.0,Juzezyygcscwbjcfhmsoigd,0.0,2316418.0,,CHS,Canada,1-656-854-6570,5.0,M,69.0,2.0
Mig13747,Oxnard,Uzpnktwrnyx,344.0,,484360.0,Wtjdzjubogiovztmawokqvoe,4.0,1131067.0,F,Merrill Lynch,United States of America,1-497-414-7815,5.0,S,64.0,7.0
Sid13748,Boise,TDKEYTTZUYCBDQRQCLLUPDTCBZBYEDYCNTLTONOLYISJRG,391.0,O,196241.0,wdwnqgxolnjmsfludfrlbwnx,2.0,127489.0,,Equity Residential,United States of America,1-177-904-7037,0.0,U,35.0,10.0
hvk13749,Alexandria,Xemzulpqmstlrogwvuzsqshmqkizg,618.0,R,420630.0,xzgwguohsxvokwssxlqm,2.0,2531303.0,Q,Fannie Mae,,1-480-130-7578,3.0,S,4.0,1.0
Qev13750,Santa Ana,ckrwcbxiwoepvuiucfaejmitotlqapwrlrdlpfgotznawmvxzivdk,517.0,O,416183.0,Wghluctyflnrwkusknqp,2.0,1949100.0,T,Pfizer,United States of America,1-269-429-3803,,M,3.0,0.0
Ypo13751,Chula Vista,Kidknngxtivpzavqzwddpvsbdezbbkp,,O,497832.0,TFAKAAFGAXUBIGOAJGT,1.0,2065718.0,H,RBS Global,United States of America,1-233-929-5349,5.0,,71.0,6.0
mht13752,Newark,Qraproghmdcnmknibkpaefvtvxqjdejjilmjgigxgpbezuvgwcbwmc,779.0,O,396478.0,EHCLHLPYPEPKWIHJWDVFEDGROHT,,2984018.0,,Consol Energy,United States of America,1-371-929-1442,5.0,D,39.0,2.0
Lcd13753,El Paso,Zfpzsbsgsfbufvqctwsohpjscinfutawffgaixoygnzbbgwqxxsedvsasnakkgttvnhnbosmaqxdbu,719.0,R,305111.0,SZNSEDDPOQAEZXMQDSRPYLOFFJRFT,2.0,2458908.0,,SAIC,United States of America,1-451-600-0401,0.0,M,79.0,8.0
QWL13754,Moreno Valley,tfwjpkqaebueytsrwsrcssdfutidixqzmhawjmdppokikmvrcnspjtiujewrakobcmigw,767.0,O,79098.0,RQHMCOLNILIDVSTNHMPZS,2.0,502081.0,,Administaff,United States of America,1-879-982-1478,3.0,M,8.0,9.0
Sek13755,Phoenix,Phxglpjvjjmszwfbounhxa,551.0,U,435158.0,vvwdinhfwtjlxh,0.0,1198211.0,,AbitibiBowater,Canada,1-887-388-4385,0.0,M,19.0,6.0
Vhe13756,St. Paul,zvfhoxqlvyfkdkqemvwefkphdeohhanzzzenxmlgvnkgvkyhjhyfhbjhwxtxunewioduhjcakuuwgur,396.0,O,248127.0,ZHSRKLEEN,4.0,557925.0,,Cimarex Energy,United States of America,1-931-641-8473,2.0,S,59.0,5.0
fid13757,Austin,Xsnojthzgxkpixjearhkadsocxwklanotltzcbeavtwgprqfqjsscfrdgkgnjbdlwzllskbkrorsonre,595.0,R,27905.0,fnytdgouxolybzhp,0.0,1099807.0,H,Warnaco Group,United States of America,1-758-403-8351,5.0,M,26.0,0.0
wle13758,Laredo,Fwwwteoquovuaweezlzjivejiqsn,431.0,R,449215.0,AJJVWQTTHJFOAC,0.0,3136316.0,,Pacer International,United States of America,1-481-337-0912,4.0,M,43.0,3.0
flp13759,Vallejo,VEPQCCSUSCMETBDF,783.0,O,423923.0,Ygshnaonzhuvxmdbkbll,3.0,728714.0,,TIAA-CREF,Canada,1-606-686-5015,1.0,M,60.0,7.0
rui13760,Milwaukee,Fcekoljchzinmawdacacvjikukkmsfhzhosgmjgftrtswbdqpqfithvpobpxrtfmrbxipdwtrvrdncvh,433.0,O,210012.0,Uoqzfnlqckmavck,2.0,1571778.0,R,Sysco,United States of America,1-652-254-3647,0.0,M,46.0,6.0
SFY13761,Halifax,Njodwlgpxgbzfnuriy,435.0,O,425358.0,Drrpotxidmwjppjlepp,0.0,545541.0,,CC Media Holdings,United States of America,1-023-145-6817,3.0,M,88.0,8.0
CPW13762,Saskatoon,Orsgqnlqoohbypgbcflimyydxrpyzwgkiqgdiwyoudqgpmtqowoqndyvzugctdojpuc,796.0,O,438498.0,PUJRER,5.0,1511908.0,,Johnson & Johnson,United States of America,1-151-692-6945,2.0,S,78.0,7.0
Vox13763,Las Cruces,ATMUNKUBMXHFWZEFAWKIKYVTLGIPMVJVSDIAOXGFLORJKLGLCLPGLDT,456.0,U,125217.0,Vbyzawowehtxnyir,2.0,3632895.0,x,Popular,United States of America,1-677-484-7773,2.0,U,83.0,4.0
UOA13764,Topeka,cfuefcefeuxotpjkj,373.0,O,463486.0,Gctibh,3.0,172690.0,,Family Dollar Stores,Canada,1-821-630-1765,4.0,U,35.0,5.0
ZQQ13765,Frederick,Xnwardooiejozrqkdhrqumojrlcerytebh,464.0,R,189628.0,Ykhtroon,4.0,355037.0,,Whirlpool,United States of America,1-080-328-0658,0.0,U,,1.0
PIZ13766,Beaumont,PWGXEWUARALJFECPAJCVBXQQQJWOUCKJMYBCNUODFBULUKWSVRWHKTBFRQPMWIPFSTYMPYCT,346.0,O,403506.0,EXVPSJRGAPJNNZXEVHPV,1.0,634764.0,,Metals USA Holdings,United States of America,1-343-113-0964,5.0,U,94.0,4.0
Ort13767,Tempe,Ggihjygemod,692.0,R,45514.0,srusgjliyhcwphrw,1.0,2182142.0,g,Warnaco Group,United States of America,1-163-860-5623,2.0,M,52.0,5.0
QDF13768,Gary,Bzvjrtp,,O,489482.0,Ayjpebbuuxgyallvwwbkhozh,5.0,3773350.0,,First Horizon National Corp.,United States of America,1-266-475-2011,3.0,M,47.0,0.0
EBM13769,Saskatoon,leczkjwpastqlher,787.0,O,154735.0,Aqohnkgaltglffnrsyhkpxtjugzdi,0.0,771899.0,g,Marathon Oil,,1-429-830-4258,4.0,M,21.0,10.0
Wmz13770,Anchorage,Ldhgbeucxwlormcvglpeavdwhhgsuyuotsozxvdtpplzjkzpwdojxfflss,704.0,,352530.0,XCFUNCNK,2.0,2842423.0,,,United States of America,1-978-194-8030,0.0,,66.0,1.0
Pez13771,Savannah,EYIBSXBOBUGDEURJEM,544.0,O,61678.0,odxkf,4.0,1139016.0,B,Itron,United States of America,1-828-143-0666,4.0,W,22.0,9.0
JCG13772,Syracuse,Uifwjzgoakuzriguphuzzkscpncpxoercfsq,697.0,U,334355.0,Nkczcjpcupq,1.0,1027740.0,H,Aramark,United States of America,1-218-604-7948,1.0,U,31.0,4.0
XBV13773,Pasadena,BYOCCTKWWEEEASUFWBZBVWSSIOYGQMLCRBFIEENPKWNAWZUWUEHTAEYTBJPNDPGMJ,345.0,O,394497.0,NGLOYVYTN,2.0,1998272.0,,Clorox,Canada,1-377-529-3325,0.0,,62.0,2.0
Els13774,Sterling Heights,teftic,553.0,,141962.0,INLFMTAGXSSPJ,4.0,873037.0,,Con-way,United States of America,1-954-369-3310,2.0,M,53.0,
JAU13775,Cedar Rapids,Kesiemhlhyhmogsvuqtoegjtfdtrpqvyedppyuhdjkanfelffmdndtzmverxui,826.0,O,311236.0,puoaydmcgixgpplmkssg,3.0,2952360.0,E,Werner Enterprises,United States of America,1-180-703-5329,5.0,M,51.0,8.0
Lyx13776,Washington,Knonudmpvqchddhecdkxlgzulnqmjyemweaeaabzplzflimsbtmiwrpkrjmjpvauyhoncqcdv,635.0,R,250483.0,FDJBVTAXUOQMVHZ,1.0,97482.0,,CBS,United States of America,1-527-757-5479,2.0,U,83.0,0.0
Cdh13777,Boston,Zaptcxwi,616.0,U,103246.0,ibvoduvgppdnmsmbmespasxkh,2.0,3711233.0,E,El Paso,Canada,1-902-186-4094,4.0,M,40.0,2.0
pig13778,Modesto,jldrmboukivromsurybrsnaquxcyirefyaphruqduxzkmesqbpkilovhwedjbw,630.0,R,208301.0,Jyryy,3.0,14331.0,U,Hartford Financial Services,Canada,1-724-204-7272,4.0,D,70.0,4.0
tji13779,El Monte,,376.0,O,491708.0,MCLFYKEMHPRHTAFNBQNKQNETBXAPRM,5.0,2828228.0,,St. Jude Medical,United States of America,1-634-438-6701,0.0,M,100.0,5.0
Kpf13780,Las Cruces,qntqyansomtjceqykaxpdkqzidgetqikdginrqxxzfvywixgfutwiedcfjoq,828.0,,488999.0,Rhvfefjxsjqnqdypenzg,5.0,,,Honeywell International,United States of America,,1.0,D,89.0,8.0
wkl13781,Scottsdale,Jviqfrxtfkwtrfjhvlhbdelicgixwyxplafhaxzxmpffgqoidyametwngrxksfveqwhanwikelyirwrb,467.0,O,492638.0,lcotwbwawwjpcmdrfxqyfj,3.0,486141.0,t,Target,United States of America,1-503-676-8492,1.0,U,64.0,4.0
Xik13782,Pomona,Vecgaxcoghcdyddiaabveimneebhbfcrpkonykvrncpcdykoc,481.0,O,20329.0,kxzzviplagcartincqmyniyiwsodst,2.0,1760259.0,,Energizer Holdings,United States of America,1-706-606-1911,3.0,W,,4.0
Atc13783,Knoxville,rfzrwajccltkbdhrmseavacljibsducrvyjvwxxbywqxeyosmrsbbbhdulqyzhpj,308.0,O,,xtviuxjnzumqbclgwhtrtdgbfnt,3.0,855891.0,,Cytec Industries,Canada,1-820-593-1409,2.0,U,90.0,1.0
Rjs13784,Evansville,LRQBUVHOZJNADDQMOLORIYALISBFYWYWPHLRRXFZQLLFOHBRHHTXLBKZCYGGTMDMZHRHXVPAXWTM,671.0,O,55015.0,ovwxioildaocgyhrnqkyj,3.0,127685.0,K,CarMax,United States of America,1-134-061-4963,0.0,U,85.0,0.0
QHL13785,Torrance,Qrbuysppzmgnfrcmbnkqoafbegffwuwpstwnwnqhhnxuzdmnbzrilipdofutkqslwohiqnmbup,762.0,R,44621.0,Ahrwfeitpvoqvdluawmtiyqie,1.0,3863766.0,L,Consolidated Edison,United States of America,1-211-051-7342,5.0,M,80.0,6.0
Aom13786,Warwick,Nmksgvyekksxvmhykr,444.0,O,207270.0,Kttmsxvpgqexsg,2.0,830470.0,,Synnex,United States of America,1-644-484-6346,5.0,S,71.0,8.0
Sje13787,Louisville,Oysqvugrqtxoaxgnztyb,415.0,O,102903.0,ewfryllqfmemzuzcl,0.0,3715827.0,,Ford Motor,United States of America,1-054-472-9826,0.0,M,26.0,3.0
pag13788,Grand Rapids,,422.0,O,253012.0,DPZWUTUMTURLSANWOVAFLILLUV,0.0,2079456.0,l,Clorox,United States of America,1-736-676-8711,,U,10.0,
Ckb13789,Winnipeg,Whlyrlolbxxqufxeqqbvzbqbogsnqyjseozfhsxwvkvgzkecwwoohqjl,440.0,O,30409.0,SVOUGPBEJZJUUZPWEVGCCSXMXNR,4.0,2604476.0,,Telephone & Data Systems,Canada,1-636-962-6329,3.0,U,81.0,8.0
Mms13790,Henderson,Bagsguwpecdconrvkvjkgywqbcfdfnwzzrhcgvvuncdixprpojedmhwnbpddchduzv,713.0,O,219732.0,Oiranyj,3.0,3104406.0,,AmerisourceBergen,United States of America,1-486-252-0219,5.0,M,45.0,9.0
nfj13791,St. Catharines,DXCHEHZVOUKUAZCXFUYCXCLQNUADDROLTN,368.0,O,77711.0,Adaobt,2.0,3881905.0,H,Laboratory Corp. of America,United States of America,1-983-460-2184,5.0,D,61.0,5.0
Roj13792,El Monte,,355.0,O,,Nphajdbrqrfdrobgfxh,1.0,777746.0,,Schering-Plough,,1-069-956-7581,3.0,S,3.0,6.0
Gni13793,Pueblo,,632.0,O,249773.0,Gidyilskfolteinud,2.0,3162422.0,,Advanced Micro Devices,United States of America,1-323-061-3442,3.0,D,50.0,4.0
KQH13794,Brownsville,BQCIVJVECANEWECRL,315.0,R,281314.0,BQOUGKMUENHXLLPQB,5.0,2408368.0,F,BJ Services,United States of America,1-219-960-5106,4.0,U,94.0,8.0
HCA13795,Hartford,Nvwycuxfuxfvswaztksgravfihvbfjyixocyehriyxqofifyulczzoaowfctxvnhj,712.0,O,257328.0,frzytfasktzugs,1.0,3554911.0,,Ferro,United States of America,1-523-492-9177,2.0,,99.0,8.0
zut13796,Bellevue,mdlgwqzjortklmzpzbvdifjtjxoiioudofb,453.0,O,374668.0,Zksojsunadbmwjczcqubxdl,0.0,1257335.0,,Hubbell,United States of America,1-751-026-8148,4.0,U,,0.0
kmk13797,St. Paul,Qwmmgkmunbmfuoojdofxwupgevvsbcusoxdvchfzjkzpakghbezmfsbmqqeozpulvjjzvpxuleejy,608.0,R,140052.0,ezwnkgjmrpvmnhrxfp,0.0,3144867.0,,McGraw-Hill,United States of America,1-584-422-5781,1.0,S,34.0,7.0
nqt13798,Fargo,,709.0,U,435817.0,Gejjlgqebj,1.0,1812238.0,,Barnes & Noble,United States of America,1-131-682-3552,2.0,M,74.0,6.0
Iss13799,Cincinnati,hlmneoltgrnkyar,,O,201019.0,xrurawna,1.0,1194106.0,B,FreeportMcMoRan Copper & Gold,United States of America,1-085-091-3540,3.0,M,57.0,7.0
Hit13800,San Bernardino,,758.0,O,152803.0,vwtvdbstyqwsdpokg,4.0,615485.0,B,Reliance Steel & Aluminum,Canada,1-724-632-5838,3.0,S,,6.0
leb13801,Fayetteville,Vobxjeefcatbqvcrxhvfxvxkupfpahfvfvduvcpssldkyn,369.0,R,213023.0,qtbimtubxmftabuqgz,0.0,3117125.0,,OfficeMax,United States of America,1-387-973-8002,2.0,S,86.0,5.0
Ncq13802,Billings,Anrzcorequitdbiuefsrso,662.0,O,118402.0,Zrvgmq,0.0,1810673.0,,McDonald's,United States of America,1-369-851-9584,4.0,W,32.0,1.0
Wwo13803,Knoxville,PVYFUEXWTNLKQXQPSFQCJJYFBLXSXUUJJHTLHFZUFSARKWPCWGEZCHX,827.0,U,347602.0,kwbmrytpfbubgnpqwuuop,2.0,1255842.0,,NCR,Canada,1-960-129-9068,1.0,D,83.0,8.0
Hce13804,Tucson,Yzgvuqdukfsetcyupzkeuhshvvbvrskjuygnlqtqxgwnmezqkmehhgk,476.0,R,,IOKTEKTYFDDP,0.0,1518306.0,h,Sonoco Products,United States of America,1-004-035-6453,2.0,U,59.0,3.0
Pkp13805,Oshawa,Dpnxorgib,775.0,R,8517.0,tnwhtj,4.0,462636.0,S,SunTrust Banks,Canada,1-757-450-8457,1.0,M,5.0,5.0
Rry13806,Fort Wayne,Vdlqxdqcopxmprwds,816.0,O,495074.0,ejkmdkoxmhblhux,3.0,3000163.0,,OM Group,United States of America,1-667-444-3163,5.0,S,54.0,4.0
Voo13807,Savannah,Frhrmqbrqtcjlkthleodwhtxcigxakmljxcjmaylddzosrkztuespkbyvbcqixtm,531.0,O,480023.0,AORYVLAHJJNYLC,4.0,3671802.0,A,Progress Energy,United States of America,1-228-749-2119,1.0,M,77.0,6.0
Ijm13808,Winnipeg,Khkizbphhkfihgfdlyotwellwxn,836.0,O,143871.0,pkbwxfzuwfzcnnjxpgxghyvb,1.0,517800.0,e,Precision Castparts,United States of America,,1.0,S,14.0,
WXY13809,Fontana,Jtlztgkmqqnfbpusvoxzbovmukkenbdebexboavsmjb,616.0,O,359569.0,sttgzmpdus,2.0,784444.0,h,Alcoa,United States of America,1-921-878-7559,1.0,,31.0,6.0
Lgb13810,New York,ntxdblzxpokuxswkwzovoknprmkbzfnxdphsxabpholmofvdgjzrnzcyuieupigzngoa,831.0,O,229296.0,Fjmkxohrcgjbodqft,2.0,983041.0,M,Packaging Corp. of America,,1-051-125-4763,0.0,M,10.0,7.0
Drp13811,Newport News,Wqqndzvrmwheiceuptglsddvh,738.0,O,412285.0,Uaeofcnq,0.0,1730375.0,,Barnes & Noble,United States of America,1-613-691-5568,4.0,S,0.0,
Lhr13812,Buffalo,DOFEYGYNJTVVXBIIGVIYMDYRUJGMCQEUAKYTLLWTJIPM,807.0,O,86250.0,Ommhaodvisoxiawxxgplmks,4.0,747630.0,,AmerisourceBergen,United States of America,1-442-899-4570,1.0,S,53.0,3.0
sro13813,Shreveport,SNNWPSAVWRLMPIBDJNKHZYQTMWJORMMUUDGHQGEJAVTATSQSHPUKWPIWA,817.0,O,357693.0,Efnioemgvmosuudmyzc,4.0,3291436.0,,Vornado Realty Trust,United States of America,1-809-795-2114,4.0,,74.0,6.0
Dho13814,Halifax,Gcptkgmvljhgmcxyjmqwctrclgxwidh,713.0,O,205571.0,VGFRL,1.0,1341884.0,,Sovereign Bancorp,,1-012-421-1451,0.0,U,86.0,7.0
YUD13815,Omaha,awdsajowlvfifsbigumsiqtzlhpldafgyqqqnadkgwbdjddbntphjmqmdarntybnjhlpysctd,771.0,,453535.0,YLWRFAFGOVLYQTEVRYZATAQYMJU,,111181.0,T,Dollar Tree,United States of America,1-797-588-5147,1.0,W,70.0,10.0
Xvh13816,Mount Pearl,zeidkjhhmkafcrfprlrltbniwvhsvjfowrzvjopchyx,395.0,O,470332.0,JETUUBIIWMTGRLGJDZQCLLCMSC,0.0,494609.0,Q,StanCorp Financial,United States of America,1-065-251-9032,3.0,M,,6.0
Aaf13817,Palmdale,vxdxqkiwvuymcokgygexnroqwxvjamnoty,553.0,O,311357.0,Efaykcnijelzlmucimahyzuqxgp,0.0,2620601.0,V,Clorox,United States of America,1-101-725-4003,4.0,U,97.0,6.0
Xsr13818,Saint John,,712.0,O,105775.0,ohwtxndlrhcswmmlakwrfhwqa,5.0,3310610.0,,Prudential Financial,United States of America,1-351-312-0393,,M,6.0,4.0
yli13819,West Covina,Csmnapxswgyodjdapdiaxwsjnqszucvxbqfqfg,,O,368239.0,Kuscchckb,4.0,2624096.0,,Crosstex Energy,United States of America,1-370-172-1130,0.0,S,61.0,8.0
plm13820,Corpus Christi,ovwkktknfzupmvnjaurgwgudxledrjogejyeamyjwjkhlihkpjtftnndnkgbajgofeqhuagmjfxo,640.0,O,304571.0,QVUVPMHJHPSTUOEI,2.0,764650.0,o,Pulte Homes,United States of America,1-422-073-4722,0.0,M,38.0,6.0
gnp13821,Vancouver,djwtayphjldimzrnjyazrmwfaxmyhdryxbfnjhksrulztsgtmuhq,578.0,O,386292.0,GLFNFTWS,2.0,2395430.0,f,CenterPoint Energy,Canada,1-188-126-1267,3.0,M,0.0,8.0
gee13822,Thousand Oaks,Fnyqrbtdyuqdxcmdflwpsyteoiryvwizrygxxwgfkphmsvkccxuqukazudwvyo,372.0,R,135621.0,Ksttbrfhvvjinynfvlovspbqcdooa,3.0,3747210.0,g,FPL Group,United States of America,1-051-243-4986,1.0,S,84.0,0.0
Nyt13823,Evansville,knbzjqdofdecaqyittcpsgifcuuqiibchqslcugkxbqywsgxhzsbmqjcsbnxxuaphxffi,709.0,O,367167.0,ACSLFVWJANRNEFPDLI,,717020.0,C,Ameren,United States of America,1-061-919-7471,4.0,U,30.0,2.0
Guw13824,Newport News,dpqiptgwqtlporzvcjjksxumstxtubkljpvum,338.0,O,265668.0,DQKEJCVDRFVNEUBB,3.0,1060777.0,n,Regions Financial,United States of America,1-638-160-3547,4.0,S,51.0,9.0
Rsc13825,Denver,rchbxxmlrjqlmdihudhqxofafwyxkiqpaxuyptiyhhnpjbubohkoyvvwospriifoxgagdvjgo,414.0,O,441990.0,Afrzmasvhdn,2.0,2252866.0,,Universal Forest Products,United States of America,1-046-464-0732,4.0,M,46.0,10.0
Kli13826,Mesa,JECDZPLSWKZDYWEPISWNGXOYVRMCGBV,320.0,O,269907.0,Jugunjqnccigcnvxqahsjym,2.0,3347564.0,t,Airtran Holdings,United States of America,1-267-415-6372,2.0,W,41.0,2.0
FLM13827,Columbia,Ystqiawvevkn,695.0,O,266270.0,Sbtnx,,2137206.0,,AK Steel Holding,United States of America,1-542-620-9069,1.0,M,86.0,10.0
Zpa13828,Sandy,cbmfrsh,698.0,O,149569.0,Dammooesphcd,2.0,2154213.0,,Omnicom Group,United States of America,1-370-137-9153,5.0,U,95.0,7.0
Yhd13829,Regina,triwdnzrhoasiggkingedlydesazcklhjtpwngeetljmzhfjforjbrbxc,370.0,O,481941.0,Pkynrvhybdfedkivcjrwag,,2053631.0,,SunGard Data Systems,United States of America,1-807-711-6468,0.0,M,,5.0
TTJ13830,Macon,OLZXOITRNGJRNUSPPJXUUMHMAPGZCMLKWCQBRFXQSSYBBKMXPUEXWEHQKSLAZNDNHXTKUUJ,687.0,O,477016.0,nrbjshgxucdwvdr,2.0,738924.0,f,Hanesbrands,United States of America,1-435-878-0215,1.0,U,40.0,3.0
CYJ13831,West Valley,ZVOCBTPSKTZJNDWRLCSUBDQNLTWTKTGNDTJRNLWFMPJXXLRYXOUQUMJCLRXEGSWBTL,449.0,U,48842.0,HGCFNDKXDFKSZCOATUDVER,4.0,475396.0,X,Radian Group,United States of America,1-777-865-4245,2.0,M,82.0,7.0
rqj13832,San Bernardino,Foilnojtcvdumdqokdczgwpmegjfokcptkigmokouleomxhwnwwvfgmusmuoyv,731.0,O,174921.0,Artgswfrtvgklore,5.0,3618242.0,,Pepsi Bottling,United States of America,1-482-720-1684,3.0,M,99.0,8.0
SEK13833,Hilo,yixdcqdssiokwxwxxdnuttxrpjwcjjpnqepcicbquouzcudxmokc,660.0,U,423174.0,DNGEIVWOXBQCOJQLFWMLDHEFJM,3.0,1351204.0,,Eaton,,1-643-281-6008,1.0,D,27.0,6.0
ror13834,Fort Lauderdale,Wakglwleindrxmzloqvufvpezblsoiifmfkntogmknzglz,543.0,O,476259.0,Owvdcumzwffodilgk,0.0,2728930.0,c,Target,United States of America,1-968-519-8711,4.0,U,11.0,9.0
Hvi13835,Santa Ana,Nohnbpevofnwhnos,477.0,O,216855.0,Khkeqswi,5.0,197107.0,z,Mohawk Industries,Canada,1-513-165-5946,4.0,U,27.0,2.0
kre13836,Bellevue,PSLYMRKKPHSYOIJLZNOOPLEXIDJGIYHABZTVGKBIUYH,424.0,R,221539.0,Dytgzxpmvgspsfakvbhhnivsiom,3.0,1689877.0,N,Raytheon,United States of America,1-836-797-9818,1.0,U,43.0,0.0
cdh13837,Las Cruces,JEVQGFIPJZCKFQROMHIKEVGOKETPLLEUNSELBZJSHLATYGWFKJPIRTOLTHLTAPSQVRER,374.0,O,440319.0,YITVAHPB,4.0,1002443.0,h,Kellogg,,1-527-012-6765,0.0,W,15.0,6.0
VFM13838,Evansville,Cawgclahpkupnoghomkhzdrpdvumodvxtlednbqudmpnqxypsczbjosbxkwd,554.0,O,100671.0,Lmpqnnuxtzfcwiaedgzblhxaucqgr,2.0,3043401.0,,H.J. Heinz,United States of America,1-634-414-2112,0.0,U,38.0,2.0
Vjx13839,Sandy,RYGCIGBWKPJSNFOQHPNXQJ,662.0,R,72474.0,FVSIMPPIOEEH,4.0,2424224.0,,Plains Exploration,United States of America,1-685-331-2884,4.0,M,35.0,3.0
Yqx13840,Inglewood,Aummqkkstpnoxeadpvqhdhcjgxvhbukteibplmrtlegjis,810.0,O,424104.0,Bjvknuznosvvmzuufrszae,3.0,304403.0,,Sanderson Farms,,1-919-961-1235,4.0,S,85.0,7.0
Ofo13841,Corpus Christi,xyoqhurlhkhqczabozbasiddstabafeihwaawke,757.0,O,30842.0,Njnpll,5.0,3908546.0,,American Greetings,United States of America,1-418-862-8896,1.0,D,100.0,1.0
HVF13842,San Diego,Ljbzkajiuefnkwwentvrczbzorncbsyrkskoopscx,455.0,O,243780.0,BEYLBFQR,1.0,2738955.0,a,Burlington Northern Santa Fe,United States of America,1-502-768-2557,3.0,U,61.0,7.0
Srq13843,Salem,AJEUWSSTVEGQZHMHRQKYSZRDZVGXPRNRIJVONMUWORDQODTJSKVFHVKRGEWYL,312.0,U,362547.0,Iqefupvrfi,0.0,1836613.0,W,Chemtura,United States of America,1-853-184-4208,2.0,U,8.0,4.0
Aic13844,Montreal,Ttqdigrnuisxwjplqwjqtqirmhrlducwnulksloaazc,685.0,O,236126.0,Gpekihwwtxnizbaoxiqgf,5.0,3596956.0,G,Community Health Systems,United States of America,1-124-880-9275,3.0,D,25.0,3.0
nbj13845,Brownsville,Uxfvxmsohfvutulhcdgttuxbjtodakauoewaukspxvjtkkynufravrdvsakcccjvtgwjkhmmnpy,830.0,,347120.0,Goqysmo,3.0,1353767.0,,Host Hotels & Resorts,United States of America,1-013-005-7910,,U,24.0,6.0
YQB13846,Sioux Falls,GNQEGJLUPINZIDROVCGJQRBCIBTYNDAGXLCKSVMESCIQBWLQPYKX,650.0,O,868.0,Igatzvrlamrvlpothdwwtlvhy,2.0,1405776.0,,Illinois Tool Works,United States of America,,3.0,M,86.0,9.0
zzx13847,Provo,ogkednqfbwsvgopdbxchfxetjsacormqkj,746.0,U,279200.0,Ummueops,4.0,2753450.0,m,Harman International Ind.,Canada,1-830-331-5327,5.0,D,90.0,8.0
Lhq13848,Vallejo,uuutehxlmnxxcuqmdsvbsetiryqofsazbuvxbzrpehufftdxru,623.0,O,175083.0,Scydot,3.0,1037493.0,S,Sovereign Bancorp,United States of America,1-420-672-0067,3.0,U,54.0,6.0
bml13849,Boston,NHJZAXHEKORMDGPDMLYKBATCXMRWVUERNQRQXSUG,,,185027.0,Znjcczoqcvrmfyxxp,0.0,1404675.0,,Cisco Systems,,1-625-057-4129,4.0,W,,3.0
UVW13850,Billings,Granpwgaekndfdiecnoitxzdpnwhmwhwimzubgsdadlfucztmduzierfmquqikfquigktp,373.0,O,68884.0,Iqjssplgreyqhkatmighfh,3.0,3311852.0,I,Universal Health Services,United States of America,1-941-600-3256,0.0,M,58.0,6.0
agi13851,Lafayette,Mniuwnjotbtpdtbvuipkhtpukxidwrhksukmxxtxdcehstdqbrhcmb,771.0,R,124932.0,Xpigxvvt,,3649479.0,,Union Pacific,United States of America,1-895-793-3070,3.0,M,80.0,9.0
EZC13852,Pueblo,gndhcwpzsgxxirpovcogwp,420.0,O,283248.0,zzfnfeakfaxomagojyoljvaprbd,5.0,1769731.0,L,Michael Foods,United States of America,1-851-231-3418,3.0,M,96.0,4.0
Upg13853,Baton Rouge,ilfixcizfhrcqimoavdwns,841.0,O,121012.0,RFLSKHAULGUYGRWAVBSJZNSHL,1.0,2574853.0,,Universal,United States of America,1-253-980-7375,4.0,S,45.0,10.0
