AgencyID,LastName,State,Phone,Country,OwnOrRentFlag,FirstName,PostalCode,AddressLine1,NumberChildren,AddressLine2,MiddleInitial,Gender,City,Income,NumberCars
BAJ6t34,BAJAjIRLaTBJPYEEi,NJ,1 524 646 8162,8nltedSgqtesofAmerica,O,knrdqtnidbic,ftdpbvakicet,zgxceburdkeimbqpfswzpypiwdtjalvndqqoffyjim,3.0,CRAFxTCQFNvfVSCGSAhUCDRNKQhY9GDSFZLP2lIEVPYePQJSSCcJTWNBEOPROmEDwJGdxL,,,Salem,487756.0,1.0
2GS6535,QGeYYDPHCM9,HI,1 013 676 2228,Un8tedatated0fAmerica,O,kvgnyocgofwqzgn3wrictjfuixpicw,FXvVGNdJZR,htfexfhaspkrnafommfkdvantsayaffseyqh5ngzwprhwoghjqrrrwkaqmmmcw,3.0,4ntnjue,,f,Chesapeake,323717.0,4.0
DMR6436,DMRZBW7ObJfSjZQIGOLJHP,KS,1 526 940 1730,UjiredStatesoeAmeruca,,Esqnsf,fwgjeiiqz,Lxjnrfcglmuptwxdglhbw3zchvpbixrvpuznhbdtjoefcnza8efdnqifaimnshvmr,2.0,o8efsdyjdikeebsfgqfscbwttg,,,Milwaukee,182108.0,3.0
Pvi6547,Pvinaaaejvytafzinifnlwp9jf,MO,1 321 737 3643,UnitexatatesofAm4rjca,O,tmycihvqjmn,TFNAEGi,szewdoddrkrdsgpswhccujpqlvznhrhdvjypjvijnisuvswlyrmqlhga,2.0,Gpbktevyntaktmlgdlnikauoztttdmblfteisphmfcooimzi,W,f,San Jose,159297.0,1.0
nje65e8,mjersadlcgfvdarzjdemuj,NewBrindwick,1 342 899 8292,Canads,O,XhNKCTDVQGRSk,Kfqiilib,,3.0,Mctafwdhprsqqsopwhwcsycpgstmisljvgyybaucjsryjbtxbcppejbxhrsctqrbuaxq,O,,Stamford,383433.0,3.0
suu6539,quund0ojduqf,AK,1 506 006 9782,8niredStayesofAme5ica,O,wNxMVPWrUMISGBXTjGQHC,Ogeggre4nfay,Xmeghww4qslnsmiymgcdamdcgihbmkdhbscnidkcacabfboibltocy,1.0,oajvnzpav6ssf,,,Glendale,46922.0,5.0
tqs6540,5astwgchpwunuygbdwd,IA,1 619 311 9447,8n7tedStatesofAmeticz,O,Mleghaktjev,Gsdfgojh,FQjHYIJIObQDKlVSVRVEQHC5,1.0,Hatnnaakdzoqicoafrnxhcddseqijeegpy,P,m,Chula Vista,264861.0,3.0
rux6y41,ruxnh,KY,1 540 676 9463,,O,kdugdlwcxh4kqih,Bessn,Dwqwxuq7yjzneegfjts5qatoxpahdovjssbvendqybuqflmwrjwwtoeyqoyarzdlbd,1.0,MDISwJyFHClVTrVEACHGLOMKBUknjCGXEXDoROYNOESNFJOJQF0M5My,z,F,Simi Valley,220273.0,2.0
mjv6542,mhv5fkuebfxoxtc,Albefta,,UnitefqtatesofAherida,O,nwyvzrersrifflblzg,jbtmmctijs,Rjvggna5fcolypogugirygowirvqlcdgxtaricx,3.0,O3NLQOgXTlSBGNBRSSMDWUdFSKTAGNDCDfAHLLSh50GPUIgCJLtQKMoROVCSOGEd,u,,Memphis,103375.0,3.0
qtit543,atiylzugfefgv2jeuqbjrj,ID,1 899 096 8378,Canadx,O,ZEgKB8QQEXUCVaE,aoxhwg,b7krppognajcobjrzccqvlgm4jwprttjcwso9dayfqvujlg,1.0,qrmxykwuxmncqcebionssiinpluqcntckjogdthbfykkuhdycqglbjiaxdesloqfhrfssijstfidseg0,y,F,Alexandria,54117.0,4.0
Omf6544,Omvjsergnlb5ydjfsk,GA,1 216 135 6145,Canaxa,O,RLKLBKr,Kwfxwqiadvcg,nlc2dwnztiksgvnerlqauxxlchcwjsgenhaawuoaqrp,2.0,Laguvjhktsnxagktunrjwfsgyvss,O,,Savannah,342184.0,3.0
Lgh6t45,Lnhjtvcdipcvpnxj,SC,1 041 746 7349,UgitddStaresofAmer9ca,O,Tc8EHDLGDNrYCWA,vjsng,Twt3upnchmagcpiqddlkz0pgxuymcyfxphnjw2vkaxoqtgoyrfsbay0aesevva,2.0,yllbxhfipfjbughdyktwfcdgvnna,,,Worcester,27232.0,3.0
Uae6536,Uaehmjchr,MD,1 853 466 9682,UnitexSta5esofwmer8ca,O,gdbcfwr,Oxmwgoobspk,Klxncswfjgdyab,3.0,Zddxmobziiltgjcyscvjrememwlwcrhtlvgylxutuxxdjhazneqphhh,x,m,Augusta,267206.0,
Nbw654y,Nfwhdk,WI,1 796 654 4955,UnitedStatexkfAmerosa,R,Nvzcskgkvb3,Wcjwds,gutgnhzufvvfyi9oasni9omsregyhrwymlcvyekvhi1tjvoebixgbjssbzg,2.0,CrXWKVVIOXSDDQoZZELsEkUd3aU6DEAVPDPDAPGMZsAXsPQJAUGXfUXMkMEFgSWPjLGALP,n,F,Beaumont,343853.0,0.0
ffq6548,frw1hyayos3fxpnsxwwbwwqsotdex,IN,1 561 489 9218,Unitedztatesobwmeriva,O,Bylxatrrdeamucrmezpyscsb,Kvssewcysqd,,3.0,kmkzrkhdscusarpwibhgkhgczm1jwemxahtqujzbeipzgomproodtonsa2vlexba,R,,Palmdale,41138.0,0.0
hmw5549,hmwkxpvfbjvygzgvognjgdoe,AK,1 131 360 0042,Cznada,O,Ocktymqojmwamxpupcevrx,Buxrewpele,QVPhhWQhLKEOOTLH3RyZUPvLMXGGmUJSNCROSt3IKOfkFQISR6VPYAYPXDVFDEXLZHG3FsU,1.0,Dyluawxoxzjkankkkbszxmemunuurwdzujrensvzzn0hejmdw,k,F,Aurora,21569.0,1.0
Pum6y50,Pumwpkztrhnierftgxkw,DE,1 440 620 9441,UnitedS4atesofsmedicz,R,Mfagrpygfvo0nsh,Dphntsxeegwf,Uhnhsvyhrgkrmvvclfjcjnmaeidpvupx5yxcdbxvxfagkqptsxakpgzj8okypnh,1.0,QGZEUvOYTWJCdSV6IZO,T,F,New Haven,208940.0,2.0
Ccyy551,scyadzxhbnnng,NV,1 132 611 8217,ynit2dStat3slfAmerica,O,fcfhplsjltoikrpbziks,Jjlbvdiuesd,OTvPaCZJZtLOUSSMFUXUDN0FdEsGjQZROIYRUHVHVDAJCSJLhBDqYhGPbV,3.0,jykrppwtknsfhrynxixqakbphux8hygzqqpu,,F,Raleigh,264305.0,0.0
tzn6552,gznsytvtggjpydaypqeme,MN,,6nitedS6atesofAmeeicw,O,ualvjfvibf,,Efjitoodjyavgpqfpzrbju9wfucvrkehmqish,2.0,Fbuhfubzslnd4dtj9flxiphhxegnluwnaukjhwxwmxzwllvfdszixyhvjbhnkcrrghrdivri,,F,Sherbrooke,276797.0,0.0
ump655r,umpszd,lrinceEswxrdIsland,1 312 473 4456,Ujiteddtatewofwmerica,O,D3yzmocdocslimdinljwwtbqrxkjft,Sufzm,qfptsn5jrasoj7fquknnrnueyi2sclukclordbdanwbpiuwbw9mqmukfigsqbldilhmvmzsxrppdnaie,0.0,KWGNDED4PBPEGTSXKINmkjuJPilFXuFTGAFDMxICgIBKDOMZEVLPGfGGDcIG,z,,Boise,412326.0,2.0
KVJ7554,KVJIEuNNbCODKWVYhQlIFD,OR,1 667 560 0320,Ujit3dStates0fAmerlca,U,Ngumtuj,Ygxtuwfke,Fjwirbg9lvxipibeuhuzdthzsnrpphsrfkizwzcbmkpohfsjwxqpidzihbg3fjlurevkjnfhyhx,4.0,HOcSMTRRUHzANcXXl9NAO5hIUCNIWHRQGKIRHNO,,,Fresno,105145.0,2.0
JHG6y55,iHGDHHURTAAIElJHsVGHmHUR,NV,1 185 897 3995,UnitedStat3slfAjerisa,O,Fahax,,yn3isvqccksk2wnpiskohurifsvkezhzvxompvxffiyucgxphh,2.0,fhbzsycakll4ckzxoqxmenirh,P,F,Regina,452649.0,5.0
usb6557,usfakrnczv,ID,1 324 693 3995,UnitrdStatesofqm2eica,O,gpudvkuy,GMuQB,Merjxnaasxnq6oxil6zmjjkyqh8pcdqrdlvnu3qnueqrgas1xcjnasd,1.0,Puffoxvwfhosxpwnwb,c,M,Ann Arbor,485378.0,1.0
Qnfu557,Qnfpnnzin6is9w,NY,1 947 672 6681,Unitexatatesofxmericw,O,ChALPxJSUSHtIsAPPSOeHLKQZJVbSR,t1boew,O2HVFLQChdAOWAYbYFZGaQSIAY,5.0,onlj3wmpfbajufutzgzjmxxpig9jmizffndxjkhumohybgmubrmpjmszgusgxrbjfnoyobfcy,,,Pueblo,130636.0,0.0
amr6558,Qmrjsmblgyf9ytitzrjmgwawgcwu,GA,,Un9trfStwtesofAmerica,O,Nsrgcafduakpqfmxdxnrildonrt,gumzziq,Ekrum2hmohjyvvalbehvcovsvjbbulfrslxnjx,4.0,Zujdgqko5qigpeupbh8wtqlwywzuwmmbogwdkqfsmhqouovhfwy,W,M,Alexandria,453021.0,5.0
JCM6t59,JCMDFYLN1o,AZ,1 574 534 0670,xanada,O,IHTALDOHV4kZPC,Bvbagmujt,ibTIMWF2PQXlCPeVOQILWIIjKZSBDGCSDvoDKFIFVVKA3dOEQWIHA3FJHwGWQGQZMVFXDOqXVuSPvR,3.0,tbrqddlwqtuuwnmmgaslsusmdcsalrdtuviyxunjibhvvidtgnjejgirnbaxuveqagk2hk,f,m,Lubbock,193820.0,3.0
xji6560,xiidp7v,PrindefdwqrdIsland,1 970 995 7241,UnitewatareaofAmerica,O,lvRTdNYTHWFZAIMUB,NNAOx,Rzrjzhjvfxvaekqaqaob5fsaxittkunnizbv8pxsa7fvytcdumiqdqscvidflopi,2.0,glwgiwkhofihqxadxosfeklprbkmgyytpdjgybghetnzkzyitwzq3kxzmhx,L,,Scottsdale,434147.0,4.0
ZUX6562,ZUXAxKLCCXQdQ,AL,1 014 193 4056,UnitedStzteqofAnsrica,O,Epe9nalspn,Gixjiouui5,vs1rzrhsybreudkhbacssjwkmiqasprgfpvhuignsccfqqsql,1.0,PlSORAX6CVBYAxZMVZBBkYQICYdWNRLBvMDYotCaEWLGSGTWTLBFLDNPRFRQKepg,,F,Sioux Falls,56926.0,3.0
ZVXu562,ZVchTYFLGUXSUVOFiFWYJIRiWRTa,WY,1 862 138 8417,ynitedztst3sofAmerica,O,Vvzpegrb7w,ovjg1rqohwg,JXvCZzMREXCZUFWU4JZ,4.0,hiojusjfxsfsxomtlclavbjzrapluhyykpskvffayjxgcejdlbhci,N,m,Anchorage,362100.0,3.0
mxh6563,majofouhvzyovkxhej,DC,1 872 815 9656,Canads,U,hox3rohqknxqiasozhuu,BYNIk,Uubjkeiamkgphuyatlsdciitxccvckc,1.0,FPUJTVKLKd8GKMJJsHVPjtSGS,B,,Irvine,355857.0,1.0
ScX6564,SXcBUMJHZ,RI,1 448 418 1868,8hitedztatesogAmerica,O,Ufcbmespojiicznlwl,nju9gkvdf,npdrvqaovyhfavzdzaj3r,4.0,uhrjaaxf5hfezgoix7pstvqlgsayxeevb6vtethyhmq,,,Ontario,88292.0,2.0
Ifx6565,lexwbcgoue6hjsbdxco,AR,1 350 007 7275,UhitedctatesofAme3icq,O,Sxivzvu3ahififixx,Zscxsjloxt,B2idwcwvuyalkaxaeehugpkiwsxujvnonkaxuu0dxzxs85bhzmmr,3.0,,p,,Garland,219685.0,0.0
hli656y,hluoro,MO,1 700 670 8552,,O,5swolwaluamzygx,Cgttciufpuh,,2.0,,O,f,Fairbanks,344527.0,1.0
ofj6557,orjlcncyl,IL,1 634 381 3301,UhitedStatesovAmefuca,R,Nfvsdfuihaqdzgfianlhd,Zcflcdyra,Bksspsvlgcvvfgiignhacvdbhmcmtuqdxsu4vmfhhlpnmgng1xgonlwz,3.0,AWJSJ5HxGjDXIRKMZRcBawFCLUGfKXWUSUTZXSL,P,,Elizabeth,472332.0,0.0
wrr6568,wrdbmnzunadel2lxiv7hs2nmpe,AK,1 602 982 4380,UnigedStatesofAnedicq,O,ndnwspirwubxtffrbl9dem0jsk,Qxx1grrlvjfj,Iebehbzza,4.0,mmuhvfvidheof1cixsxru,,F,Erie,6882.0,2.0
Cgw656p,fgwfyelqslsenfixjovuwiessg,SC,1 812 203 7937,UnitddxtatesofAmerids,O,Fxk0rhodwjobsi9evvjlufowzalxrh,Lxfhqcsgl,Uipgsziydtuverqrmgbjvhbojxspgzgoghvolgrmelrgnxnniwjpdfhorvz,1.0,Kqwhedwxfsznifbfnusnyzwf6mvi0nbpoi,,m,Reno,164348.0,2.0
Pbs6570,Pbqefqnv,MD,1 523 856 0930,UnitedStatedofAmeelda,O,Kwblgbqpjgoby4rk3bfsofguptctb,ULgPAJJGA,gmjpuxjfxtdomlvcbkzyu9yuq4ekscazadmecbmw,0.0,YGZLDNXAn8,,F,Mesa,106928.0,3.0
Yud5571,Yudrdoox3mvmvkbloyvwa,KS,1 347 488 1762,Csnada,O,CJHFEVQVOENWdwFIBUJtERVZVKhdN,A4lii,T6TCNOVVFXGNTPbfBZLsF,2.0,Gnvdin,,,Augusta,166648.0,
bqi6572,bqo7nfhrgtqwie,MN,1 340 459 0322,UnitedetayeqofAmericq,R,St5TX5URBVQAMrRIQCTKZP,wgnickejmq,Rjr3nwztkidwhfjkdhhieugpcmvghot,3.0,Fhqvttlshyxveihsotqxlcetjkvbdmtxbibcnnd,,,Topeka,188165.0,5.0
Ipcy573,Ipcbczpcvnyvq,VT,1 926 432 9313,UgitedStsteaifAmerica,O,nmbpujsshthdjzshwloczzbyheyr,Ifwaekmuvnm,Khqcufrdjhczocyhbytkjmo6qvpofiwmazmgsebzzogwdiutjnglsnhqlffboqnolb7ksbw,1.0,a7hfdkwnzmfdf8lazseohucsdsfem8ez,B,m,Gary,365534.0,3.0
nhh6574,bhhajjueywxaoepaxhvxn,IA,1 630 564 3495,Cqnada,O,RJVDFQdGX0UIcIMVNC,,Brpxnqqsqsbvkttjfaexcqnesuoexgiuhbzxxu,1.0,RTRWPWfNIjXNcTUTHJ,,,Albuquerque,115666.0,5.0
Oqh6575,Oamtkv,DE,1 283 596 8154,Uni4edStatrsofAmeeicw,O,Omzmuj,jjchshigxw3c,Vtnuclvccyedvwujzutraonbdnkdjojyolawdojhzhgesydkw,1.0,Z9aqaqm,j,f,Savannah,400936.0,3.0
3sq6576,Wzqsndtbjq4loahkgnmtqt,WA,1 972 430 9780,UnitefztateeofAmericw,O,tgokdstdbezjjxyzhho,Vdw3fgbdhit,Sazwlshtvqkotgyawkkagmmnscmpvreyvgwarchljtw,1.0,ATCHobGFYdSoMSbIXOEoVTCJRMMNVRS,,,Indianapolis,392170.0,1.0
opk65y7,opkzkxgkv7,Ontar7o,1 684 973 8811,Cajada,U,nMWaQWUIUOCHtXpMDE3OZUNGJdZDSX,zsvle,Lxap0bodsdodiasexfwqatrvtn,1.0,Zasbjekeishsmbn,,m,Regina,235475.0,5.0
DDH7578,DDHXGJQIMRhO9A4O,WY,1 227 569 3328,UniyedStzhesofAmegica,O,JQpX6KTO7NMMFGQZDMMGXPl,Mfnxksgzz,rvgjksinsvhhwhcmsbdnpgtseqlwgghfjjairusywchfhjpbnhydvorjgisslswsvjsjipwiu2c,2.0,KFubFOdDDTBUJNcWYJVDIvUFxCNRZDHdsSIIbLSSYZANQEZK,b,,Colorado Springs,424237.0,3.0
H6D6579,H7DWH,ND,1 778 025 7173,Canadx,U,hsaseg3tefum,Xfbamcurd,xkuw5hemztybtctg3kqtlbzldtbhdm1qcwvtyhmb,1.0,kLZMUF2PTKgOPLGFIPAJzTJVSRAHQIwRkUYTGOawioUGsBUXIVqGLFCEQWQCFFYfB,u,M,Chula Vista,273107.0,0.0
fxm6580,Exjathmwao,CT,,7nutedStwtesorAmerica,O,Lcn9ez,Lnfwkn,3pfnwsbsnvpxcuikojeqlfdmxbkvlgwwcnmuk,2.0,Usmvlpxmtgzucmfidegdqizrdktndtstbet,,F,Omaha,120734.0,0.0
gxo7581,gsodrmvgkzscqiizagxopjpidwrwi,0rinceEdwzrdIslwnd,1 785 165 7903,jnitedStqtespfwmerica,O,YWdQC,Ilcolgormij,fbrtypdalukfrdkecvbfymuilgwnfjpaif0vjsnwxuhfgminaxladujvcgkv,2.0,HXkVcApAAtNOTOBATBMthLANOUKBPhQKEuZkTyZDAFQHXFFXFWXFAEKKKEZyClLJ4YYR,U,,Santa Rosa,183181.0,3.0
deq6582,dfqncvbdoemmprhg2khgkybwsogb,HI,1 569 783 2366,hjutedStatesofAmerlca,U,Pdllhqfgctlgetetxo,Diuznaaw,Lu7RBEP5RYILQW8ATUVJBNGsoDUQBfNSTQgJWWTNoGWLAEUQ8WBGK,1.0,Wsgendakbwphsv,,M,Buffalo,172285.0,3.0
JOc6583,J8XKEQOADiGKCXEdBEXRYRQa,ME,1 771 034 5882,UnifedatateskfAmerixa,O,ppzgmdrwqojnigupe,giesp,MQXRZnAFrGDTGErXBjshUAZUODSQQK,2.0,Cvrsrdcj,,M,Warren,417369.0,1.0
Mbat584,jbacpwo,IL,1 078 385 5686,,U,vknxfrhjzbirmashuehzvsclg3,Awkuysfydbdr,Vfijhsmjihofvokibwplviojobgq4hat,3.0,Uuhsuizu,V,M,Columbia,291653.0,3.0
NGK65o5,bGKKSlkSQUXNODMJbVnHIQBbADRSIB,CO,1 715 388 8966,UnitedStaheskfAkeeica,O,XSYJKSEjFUTOQhRhKAJ,Fficzcdp,LQKTXfynKKTABVZQ4VVE9ZAQGDxTEBOTJBSvVTTTGYmMZMQD9GMPPWMdSVQJZwF0PvVcTDVLJ,1.0,Gcdpdojizjgvgmsmcbfppuxufrja,R,F,Cincinnati,433169.0,2.0
RQh6586,RsUWJAJVUwvUZIGIHK,CA,1 530 062 6709,,O,zngxwlyxj,Rsxrcbum,xdiskbsslup,4.0,Qaq8swxgxrsgdsmewicxhfisormt,,m,Norfolk,310920.0,0.0
xDW6587,SDWFXdNvPPWFXDnRV,TN,1 222 298 3667,Camada,O,Tkwblve,Osutjajlko,Qvnwbjahd,1.0,JXGwQsFdsGKRQGOUBgQzVJOKICHjdRsYBYHTBEKZkcJfSYXCJZOWMSECIHDDK,,,Fort Collins,101210.0,1.0
FMG658o,FnGZIUIJcBqUAFMTlWIBiHEIN,NobaSxotia,1 909 784 8494,8nitedStatedofxmerifa,O,Gtd8hitxdy,eswhwkb,Emfuygssxnmoxlufvchtapjrijfojcc,1.0,ycoitbjby5vxwdgrsgbuoj7jfxfigtcifqepdijmgriudojxjxcfcxmrhapbddjf,,,Tulsa,497673.0,4.0
Ben658o,Benmaxhaapcrf,AL,1 580 820 0598,Unit3dStafes8fAmeroca,O,ddhxygeqhntrysd3apmas,KPL4VU,Kkpmmsgwfbej,2.0,gcmxqavorhfjrjwvshubhgfjrdfaphpxoyffd,c,,Mobile,234967.0,
zwq6590,swqhrgtzwhuexdfqnra,MD,1 455 468 5348,UnitedStat2sogAmerivs,O,jklckah,Umjarsbkeurh,Pqbescshanzhwbb0lfiihshtgadtasvalslwoyweacfdzsrdigpd,1.0,grgvvqlqciwvwrjzdfztfbsdoexuvpcumyxoolcf5etsggywdjmkngsal,N,F,Mesa,112799.0,4.0
egu7591,etunzfrkhpvq,ID,1 663 031 4432,UnjtexStaresofzmerica,O,wmoekyklfewlodjththa,ikvzp,ARDgTPAhZL,2.0,0ahpsg2kqdqzbahqolka,a,,Anchorage,286904.0,1.0
Bba659w,Bbabjemwea,DC,1 274 355 0288,Cagada,O,Mgvbcjprsaimehxfhjkqylsjtauxk,urddblja,Aaqlxuhqmnzrwa9ctpbgisyomjgjsdjamxs2axg4v,1.0,jkqnxommvqchmw0adgcojgbtec,,m,Amarillo,238046.0,0.0
tkp6593,topjsthakdywutid9esrz,NE,1 897 776 8345,UnotedStatesotqme5ica,O,Qnfrcorfsy3pgxlufsjl,XZJZUCsVO9E,EOTfYYTPPKQDYYdXFfUkHBQBEHXVMCWIBXHSknI9dNCH5SIdJO9CWDLSKtECNRYYAsBVEmNADYnI,,MVQIGWhRQPVsMATYMIhoDKYRsHO,K,F,Coral Springs,23432.0,0.0
Vdq659r,Vdqngcpigotjgtwxnhcclzgvmt,Omtario,,Unit4dShqtes0fAmerica,R,dhmm8,rfles,cjcnknffxigtmnwosdndn0nejgmzpbiushg2x4fbpog,2.0,2fajq2v2kkuzhidhpwoeiqjxnszktiukfsutxejxrlgkbjajczkyacqpk,r,,Buffalo,157435.0,0.0
Uhv6y95,Uhvllkyotfdbiafscqdfwf,WA,1 578 613 7126,Unk6edStatesifAjerica,R,Bdypdxdsyhomsk3m,UROJQJcEBBt,Klvvdwjxnwc5vxmbugjyaakfdpy,4.0,ommbe,,F,Mount Pearl,213611.0,0.0
eey659t,eeygcejtvmagps,WA,1 652 136 8837,jnitedStatdsovsmerica,O,gqvhs9,qTQVH,MHIKMsJNBCNTGXrCFlC1UWaIZRLrfFLiWBOWYFXEgkIDLGEJFLRORVVNMVNrDXyuCPZNAZJATJZKMdn,3.0,FQGSVHfIhOXrGCUIN4NDGJZmHZ3WMqBOWETV,,,Winston-Salem,316483.0,3.0
vjy659y,vjywemuesofkvw,NC,1 970 744 1232,Canqda,R,mwpzd3hlsorldnaqlpnwlv,nmptwybtufdx,LVKfCMPOGcZJVHJjHESaOWSWSS9N,1.0,1MLGVBEmVLOO,,,Warren,152321.0,4.0
FPA6508,FPAWNAfFBC6BZcL,WA,1 287 297 2481,6nitedStatwsotAmericq,R,Inefqasbddgjybdgjkzrumyorp7hnd,Nftjotkqyxm,UPEQhIoAyOTKUCPKXZJVWLKklFDCAIOI6VHGoFYVVYTSFW9LxKBUGu,4.0,MsVQMtK5NSSumBVMESEZRhPTASeAFOUFQhRDqQXGNEICMCdeSkMGRBMMYNTLKNAUPHYDHWnOMh,,,Burlington,12653.0,5.0
SVQ6509,SVQAfWHURpSMDC4VEVwPSQCHAeNYO,KS,1 234 389 8861,UnitedxtatesocAmdrixa,R,Mfyhhrxxrtr2iqg,UTNJIvdOWSDM,Zrgl9cnjehmfwrezee,1.0,RhESBZOTCmSFXW,,F,Frederick,89961.0,1.0
cVY6600,FVYZCUYAvIfVJPGUSHg,NC,1 114 197 2868,UbitedStat2sofsmericq,O,Mevqzjrcwhlkbmmdrzwumlljljuq,,Riwbqknyjcygaslnhrcdojpyrwwxwsbbblkcr5cwhpoxzmztgiodtmx0tktsccnhkexqjsvpwbnsbcle,,Fwkuwapwabdkaedsai2ijkewynep,G,M,Knoxville,452581.0,5.0
hxc6691,hxxou,MT,1 921 477 1085,Canadq,O,Akrvdmlr,ecanbobdwct,Znffouqfoqyjfmdwhmeltsfp,2.0,bq9dlgvwuinuzqvnzqvmtw2yatopvwh9j,C,,Oklahoma City,25161.0,2.0
nqj6602,najjecxinpkfairwpqk0qddroeyue,CT,1 174 987 5502,,O,Xncauaiqyj,SYDKCnEOJ,Oqbyrrhnztvpsrvuunfpkhlukv7nswapjvh3f0axjbsawwdg4soeeroumnjooijajd6hljwaxebazd,2.0,Wlouvpxemacbfpkkzmrtkpyunyvcsebqnrcevlevhkpaksgeeyq,,f,Springfield,273781.0,3.0
Mtf6u03,Mtbsijmqtru0tfhddryf0qsim,AK,1 453 253 9373,Canadx,O,OSDT2AVUK8SFDB,Daytckkmi,S7jncxompq,2.0,PiYDEEgiJIPfMUXQNkZLQSREC,O,M,Fayetteville,317671.0,1.0
Wldu604,Wldaheahc,ND,1 511 755 8322,ygitedStaresofAmericq,O,eEHTVW,Obdspanjwsm,mjbtfdt6vxinx2karueqzwrfflrnugztiaitfzhzc,1.0,gpnhfmpioiuklhjivfksscghsudjrddnsy,s,F,Hollywood,247234.0,4.0
Ndj6y05,Nsjeuxjzkhudwlrfjjjyjxhkio,CO,1 098 270 0444,Un8texStatecofAmerkca,O,FPLOS4G,Xhwlqekxyf,u0ThJUDZoDTDMXQDDFMWQuSJE3FjETGBfCILQFIR,2.0,Pytjgpvxhfqgfqiipjnuebyitkzlemcteqfxmgtydctymfhdevvlcjg9ojkfey4bm,,,Raleigh,422125.0,5.0
Ubi6606,Ubkgsvekqfgufxmilc,SD,1 567 858 7192,knjtedStatexofAme3ica,O,Oxqrcdaockfypuakn28sfsl,GYlDB,Oucdzusohuevvjst3bgumgjfpjwcwkzokandpnzcywkinpdkxfdzogcnhdgykqzsahcbpg6nr,4.0,,,M,Frederick,312534.0,4.0
Pql6606,P2lqykdnfz,ID,1 964 098 7165,UbitedSyateskfAmer7ca,R,DSUohCLQUIEB,zvoakyrsiywl,kfwunytdu5lamydvcaqqzdibrupbar,3.0,cwijpgripngyhfbrdkuukpvetwnedlkmzeyqlhlvkhaqqznigdrdbvvfsjjipchjhjm,p,F,Mobile,141467.0,4.0
Hib6t08,Hibjqxnqxfnwy,SC,1 590 679 3952,UmihedStatrsifAmerica,R,dipve,OWVYXcL,hxspeceayxhitahadyfxzjmgbiakawzxosbvmrpefmlyxvsqentaykeiw0auqpb,2.0,DKXFhNAdHPAQIbGMxNQhWQsMVRNDCTVTDgOHKFKQyNOP,R,,McAllen,188107.0,4.0
Uxh66o9,Uxhtqxmw,DE,1 545 387 2838,UnitedetateqogAmerkca,O,IDJTLFqJD,YDHfCH,xkfpckzht8fvxu,1.0,jjdvnkrbpxmtjifxmepsschvdqgsermhpaaxsaydfp,,,Santa Fe,194699.0,1.0
Vvvu610,gvvtcdcmyguezxfegueb7ojx,NewBr7nwwick,1 865 361 9395,UnitedStat3sofqmsricq,O,Uoxmwcc00bvdqfgblz,,Ajwiyowva9kldfsoeemnmgchctrhvfsqqi,1.0,Wkvybxkrimydtnarzuexgtwaeorngonjiqponugwdcp4insnvanelbqeklhicwvnaqulauuwq,y,,Columbus,205965.0,1.0
pbq6y11,pbqnmil,NC,1 627 048 9825,UnitedStat3dofAme4icw,R,Trasbppyspvbavptsgwklgs,ikijaz,Kwnwdvfwnrmvhcr9yhwwnhmhcjalfvmgtyjkxgnujdkuexmgcpcbibffwt,2.0,Cafktrcrfmayg,X,m,Beaumont,186288.0,1.0
Fep66q2,Fepalpvzipfuajnwrsfmbvwfi,CO,1 194 563 7466,Csnada,O,Xiponxq,Vcmwcskmhhz,FwFBSxHGADITRKdXVs1JRXWRKAVPXNAFA4GINWAGMA91,0.0,Rhn3daimcwwxqonthfanvxqdibkwtenowthlvckbcwqocmrqlwsuepgmwhfvsvsaqewgzryvkopif,,F,St. Petersburg,138135.0,2.0
Dse6613,Dswowffaarybrvjwvphhthrf,FL,,8bitedStat4sofAjerica,O,ECVAmXVPKMZFFpPaBrWFZnILUG,muzxani,dyvrlwbfyuktjrortuhtro,3.0,hfjlngncep5zt8bvacfizlltmoqfpvymfaorcrzucytvbusjrr9k,D,m,Cleveland,473037.0,4.0
Oqj6614,Oajevlhtzbvcrkuzggcg,RI,1 217 791 0681,Un7gedSfatesotAmerica,O,Cydn6mptcyftvvxa0tsqvdifk,acptiljjs,mksfiphxzta,2.0,ABQEiTbGsIWTfBFFVPI3OGWDMCxJNDBMhALPNU3XuJCjPNYiYZOAxECJQRMU,,,Wichita,88362.0,3.0
FHD5615,FHrZRCV0ZT,TX,1 125 135 1979,UnigedStates8fAm4risa,O,Radj6spojommd,j1gqd,HWKEJGUKSy9juIUqMZIMTBNHYJBPT,,Prgpjwftumyhifilurnzyanlucporljqpuoupnndiefallptbqyhjvcnmfkogieizv,R,,Dallas,337231.0,4.0
Ics6616,Ivselfxsnpfckgwutucqldaryk,SD,1 925 166 5334,UnitddS6a5esofAmetica,O,ojl5enthen2dlioubuzlgixyc,Ecxzysnohb,xxrtrgw,4.0,Nnrquwkyuinkztifsbxiw90wkmxc2qfhnwugbvojwzadhlme7hgmqfqrmnhkckwwfzrovbvbeg,,,Aurora,373517.0,1.0
