Employer,MaritalStatus,Income,LastName,Country,Gender,NetWorth,PostalCode,NumberCreditCards,NumberChildren,Age,AddressLine2,NumberCars,AddressLine1,Phone,CreditRating,City,FirstName,State,MiddleInitial,AgencyID,OwnOrRentFlag
Nucor,M,298442.0,IKTTLBRQEYKGRTGLNWNWE,United States of America,,2839359.0,Lyfszvpglwap,,3.0,19.0,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu,0.0,Mgclaroqawsfsbmnompcdurqhfhygmvkadmgvqvlj,1-746-552-5187,815.0,Cleveland,cwoywsobbvdbculgok,British Columbia,S,IKT7159,R
Ameren,M,472040.0,Ddmqp,Canada,,2221518.0,Idqej,7.0,3.0,43.0,,,Bkkzsfhayk,1-892-541-4645,,Torrance,Ivckocdpzibntuaemickqk,WA,,Ddm7160,O
Kinetic Concepts,U,180646.0,Ujmmafhitdx,United States of America,,3564925.0,Xcpdwso,5.0,3.0,,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb,,Qqquqqkoxhikwwnuuetwbgmudzguknsnypycldnphuxqqdatcqixsvdmnhdvjknzdyaqhvip,1-687-837-6969,830.0,Lafayette,Cpmnsfgslgwsiovudjpszwsie,DC,j,Ujm7161,O
,M,292481.0,Rvpbxvxbrceooirawbdkjybncn,United States of America,F,86107.0,DHTLMZDNJDZK,0.0,,38.0,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg,2.0,ZOUZVJLTSZGVQQFKQEUTTUBZZVPDQNQWJUTJJPFBYYLFUHAQERQXXUEGPUWNAYRLJGGJRKNMONKJO,1-550-559-4628,330.0,Calgary,nfxfdigeizjarbgbsfqa,CT,H,Rvp7162,O
Symantec,M,52054.0,Ndhnudpsygxcpiqjua,United States of America,M,733483.0,BKPGYJDXQL,3.0,1.0,56.0,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp,5.0,ndrhmfh,1-466-339-2005,691.0,Santa Clara,pbbrrsgfrxtincgjkgbqwwyyphztea,KY,f,Ndh7163,O
Oceaneering International,,13933.0,Vketompjifli,United States of America,M,2633930.0,Xjjwuebrg,8.0,0.0,15.0,,3.0,Axhxxfvsibmfrwindmknwdmtmtimmehoaogjlduxogorjrdxnbaaxheazftj,1-122-814-3055,369.0,Wichita,Bdgijaccllsmdtmrhrxuwqwj,MS,N,Vke7164,R
Sigma-Aldrich,,83273.0,GFTDYMBSKPUSZWXENRLV,,F,1284648.0,Vkliqb,9.0,1.0,92.0,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb,5.0,Eejzelfqfiwqiss,1-440-042-0806,,Rochester,Jgbibxgnslbborajb,AK,K,GFT7165,O
,M,37865.0,QSGOCVBFLFZKXVTAXUUM,United States of America,,1098231.0,PKHMSHWPH,8.0,0.0,,Haksxmfjnmvwidjtefcsoqkrqxataqjyukbocovtztgahogffsopfunob,1.0,Tlsunwfscmemkbxxcbijufdxqzzsxk,1-254-998-0209,,Santa Ana,twdgoequrmgrjdbyjitacxiukvs,Quebec,f,QSG7166,O
Alliant Techsystems,,379720.0,Laeztgxiwcxtvaudlvmxxjki,Canada,f,3377619.0,Vahfjp,8.0,0.0,15.0,JFPMGOLCQBFZTBDIZCISKFKAEFVEXXNNJHRQILKOIPRUC,,MNQHAULWMZKOSECNRNKUKQNHDRQTEXU,1-232-723-9028,586.0,El Paso,Bqzvbprrdbvtwyvofjb,IL,,Lae7167,O
Olin,M,67853.0,KBCAZAOZXLSXQQMQVGCWLLJFV,United States of America,,3256802.0,Kvpmht,,3.0,23.0,Jehmtfrwntgonvcragfzshkwamefpwzwgecuwbmcqmkngkooxkezzuhwiacszoocrkfaypdhsfrwzsh,2.0,aysthextkkaqgansoqdxbucsjmfjdkxbmeutqctximnhmwwstmdjblazoybdvgfyr,1-235-118-0429,629.0,Omaha,gkbhotlwpamoluevg,OH,,KBC7168,U
Thrivent Financial,S,141858.0,WBPZDRZBOOYILGGKLKX,United States of America,,3705414.0,,2.0,4.0,26.0,soedfwkmfsikijpzmqksbdtczatamwyoulropjjxhhndsurizvfkpbkgx,3.0,parxuhvyaculizaqzztkc,1-138-885-1301,491.0,Buffalo,locaraeirxetwrctitwdcyapwylid,British Columbia,f,WBP7169,U
Plains Exploration,M,143725.0,WPFRSMBGGZDCIXESRQLD,United States of America,,72491.0,,,3.0,47.0,Kswzvktlfsvpmzqhdnakwrxbgkibknknbavyxevlbhhwvwmqhzbtnlbuornstafkrtty,1.0,azpqsaqawu,1-187-845-7338,417.0,Mount Pearl,Yjufftzkwnfdszuethtwvbwvkep,MD,,WPF7170,R
,S,113445.0,BAFMFMC,United States of America,,3196451.0,HEHVKAV,6.0,5.0,12.0,GLCTJK,3.0,Vggwxfbnrlvjmegaygvohjzmyzgujavffinotjkgvqdsffmohfiosewohqzispjgatty,1-818-433-3744,575.0,Boise,Swhvudqxulp,MA,,BAF7171,O
Conseco,S,372495.0,vbdxcupgkhtyebemzpbtqssaqjs,United States of America,m,1165328.0,fecdrqypf,9.0,3.0,53.0,Fersjdxqentmkomakpvcwvvvchgnjxbwvjdodbfeuneqrdsdbyfnqbgfwksmwueprcnccxibsne,2.0,Ytmwpfowfhctatfjqoqnkdk,1-844-242-4032,604.0,Sherbrooke,Xymfixetlvnwmsrthiborq,OH,g,vbd7172,O
BMC Software,S,68901.0,krziuxkdufbqsxvfayvgmfymuwrwa,Canada,M,2549062.0,ovfzk,2.0,4.0,33.0,,3.0,CRQFSXCDUKWKCMYLOWGGCIYLROGHNGCLTMESXPBXWHMOIFFFYKDJTFDZDDX,1-069-952-3936,777.0,Fort Wayne,zutlbhrcohxzdllkbovknwkqgwxf,CA,M,krz7173,U
Sentry Insurance Group,D,353831.0,Cpicqejcoiiicidyraovnj,Canada,m,1851081.0,dkargj,1.0,,86.0,Peshpoibfyithscwwrryeqgwoqeaecqxdnfomslelkclqyxphhtnqpjfqtiowdhgdabrsiglyf,3.0,YNGRHMWYUCNGJERPYFBLHOVISBGNZXORSXCAOC,1-021-576-3289,358.0,Regina,Wtbeojdxhyaviazd,Alberta,,Cpi7174,R
Fastenal,S,386323.0,BGKKB,United States of America,,2621170.0,Gnxapijc,4.0,1.0,73.0,Exbjw,3.0,CQMGARODLQEIMVFASXEPBNCQRAJPARPNMESWHFVQIVOJAWPHAMNEBP,1-357-104-5998,676.0,Houston,FXZAXBMUCEKASUQWUPNYWQGZE,Ontario,,BGK7175,U
Teledyne Technologies,,84900.0,Jothhkwicjxwchpwgdscitevmwm,Canada,m,2852699.0,CUMIFBB,0.0,3.0,79.0,OLZHWOMQBMIYECJFQEQJLIZHJEQQWKBYUXYWDWBWYURCKHNTTHAPUUPVODWAGCUMSCITRVWN,4.0,wwsnzni,1-739-009-5583,408.0,Whitehorse,Wlipbkcgfxrdvgggtcguydnvcrs,MO,T,Jot7176,O
Reliant Energy,M,117720.0,KRLLI,United States of America,,3235703.0,UQQLJIPL,7.0,2.0,70.0,elcknghdyfgfgozifvhrzqwjpchtseqyzwltwzoaivfcp,0.0,ecpqrlzghkcbxcblizjkrqlbrn,1-795-502-3701,771.0,Independence,ddcvbtwwtwgabnwxmfrppvhp,Saskatchewan,,KRL7177,U
Williams,M,83218.0,dyebvxm,United States of America,,2169829.0,Kxhmpccywohx,10.0,1.0,,,5.0,Fjpfyih,1-964-979-7393,583.0,Durham,Vmqllcqzoqv,CT,,dye7178,O
Pantry,S,328830.0,Sregwovcscw,Canada,F,2020639.0,KATKZRLN,9.0,2.0,40.0,xncmwczuhslejxzpiqnytttbljbopefvaurpktsyzhiybkhhcvvexeyhbebtbpiosfwk,,Oypfaccqrqlaargybykldblwkkucjqxlxhzj,1-877-351-4389,330.0,Atlanta,pozvtmsbeygacmfv,HI,,Sre7179,O
Constellation Energy,D,43016.0,AOTRPMBWJON,United States of America,M,762861.0,Lpwic,4.0,5.0,31.0,Wwbhmxtbcnjrsovxdjgxgiwuopckasgtmyqxqinwk,,rfspkjrwknhfvsoxobotgzlwe,1-319-369-6450,652.0,Elizabeth,MCNJCIYPVVIOATXBECC,Manitoba,,AOT7180,O
Scana,M,429985.0,HFIVEFRNVPIBSQIQRFQ,United States of America,,850297.0,qdogn,1.0,5.0,0.0,Nwacmguiuyptkezujwwqnjgsymhzfno,1.0,drxzjvzbyztfyjwjjq,1-995-356-4389,428.0,Salinas,cawxooebfywf,MN,W,HFI7181,U
Core-Mark Holding,M,,VYYAJEPQMEFRPJYSGFATAU,,f,3658650.0,zubxwozzc,0.0,5.0,,UJMDXIMNDVAOINDQLIBLLJFFSXPHHBXLOMGUKQTQNYHZAWOLRFUSCMH,0.0,THLTWDLXHSQRHTRNCY,1-342-595-3319,740.0,Sunnyvale,Ljjdwdqmygimsqwkfblcjlhwlf,IL,L,VYY7182,O
Fiserv,S,20659.0,Qpdtxxkujwavxw,United States of America,,1575872.0,tilsppamo,3.0,3.0,97.0,BNXKGULWVCTHUFQCUTXOAZIXQJPYTUBZHZEKTUDRPO,2.0,lkjnfbfapsqxxttlcocykejkpghzrm,1-170-912-3141,815.0,Aurora,Rantceyqeqzvo,British Columbia,,Qpd7183,O
Henry Schein,D,76705.0,OKOLXQPLNRAXKON,United States of America,,3929914.0,Rufvgwty,6.0,3.0,95.0,Lorsrpkxmjtzwvi,1.0,Kverctifjxudrypcdkvdwvtkahwahnxcazcxxjmffnagpgo,1-022-986-7637,,Fort Collins,Cqnldwldkqbstsvbhzmwqbxiokck,UT,,OKO7184,O
Briggs & Stratton,M,313080.0,qseofjexhm,Canada,,2610564.0,Rvdhxjzspe,4.0,3.0,59.0,lyipcfzotjvelhywwkehnfyuhlnncfogikpntppjwbdgtnrpyh,0.0,Omzumrfvbivysnujzitzemjiysyvthsvbslvrmqnfausobrunhveoqtpdn,1-616-449-6473,807.0,Mobile,Lfkcqklfjlwr,MN,,qse7185,U
Winn-Dixie Stores,M,192254.0,HLRWLDNGRKIAABNN,United States of America,M,778919.0,Mdxraw,0.0,5.0,0.0,Rbjeosdsuzcbjlwrbzzarfsdvkereketkonmtgfltw,5.0,QBRXP,1-292-504-1316,,Atlanta,Goxnrvhjhddr,NE,,HLR7186,O
Northern Trust Corp.,S,336225.0,Vdmerlejkcjmqmxbtavocfyxu,Canada,m,1550141.0,yewgeyhqcggz,9.0,2.0,33.0,CNYGOUXCPFBEQADHUOXDGJWGSPFYUMRFXMRQFRGYSHCXXIGYWAZXYSVCNKN,2.0,KRZEKABZGDAEBPOCNLAJUIBHUUGOWIRQGESJXBJORIBQNEDDFDHOOHODGLSSIFUGZPHGUG,1-889-499-7472,524.0,Orange,Emdsxq,New Brunswick,d,Vdm7187,U
Roper Industries,S,480921.0,hokpb,United States of America,,3165566.0,ZCTJPM,7.0,,59.0,HGEWAJMMEXUSIOMYQLEOK,4.0,opgjbxbasuflczmzfcjtlyqgnb,1-377-983-0606,493.0,Pembroke Pines,Bjluwlvv,AZ,,hok7188,R
Health Management Associates,M,309950.0,MIUHYOPLUJVEKHDTXKQCTPGDXBAB,,,2048989.0,Uzyodip,6.0,1.0,55.0,Litcqqoxyguhunxdsiuiulrcbcaohfmojokricaijltumwzdkzgh,2.0,iqvpnhzkxsnhasegubak,1-230-376-8481,687.0,Escondido,Qnraczrppqkaejkkjswvidp,Prince Edward Island,M,MIU7189,O
Teledyne Technologies,S,298318.0,Lhuhotqn,United States of America,f,2964419.0,cpcsgav,7.0,1.0,6.0,Piwvagubeorpcubulzbfxpxxoonfywbg,3.0,Qtdassltxzqqvxulncjtxaaxsecpkuahfjlsjbpiwnroyaffdvssjifkslkccscfx,1-398-109-9222,821.0,Little Rock,GDDKGEMA,IA,,Lhu7190,R
Penske Automotive Group,M,286960.0,Xbiofkgxwcmtnzkqzfnmhxjmq,United States of America,f,3985899.0,Mqztbjf,2.0,4.0,70.0,glezcshkgddfpfokpahokmlypicjujhedyuhemuj,0.0,Bzxymq,1-515-784-5855,628.0,Shreveport,imyeafrpjnu,OK,,Xbi7191,O
Delta Air Lines,M,404068.0,rwfobbva,United States of America,,2997048.0,FFTPIDAVWVGH,6.0,2.0,90.0,,2.0,BLNESCIOZMAXCNIVVISOWOXCAHD,1-910-249-9475,409.0,Chesapeake,WBOKEQA,Ontario,,rwf7192,O
Beacon Roofing Supply,U,,lehwnnfxi,United States of America,,2072805.0,THPARSXB,2.0,1.0,89.0,zmnjsvpsnhsitnrqrmkwnawlyip,4.0,nyamngkfyxbqoevizsplrzxqdgfw,1-818-223-4567,347.0,Cincinnati,fenffworavtdmaehej,IL,,leh7193,O
Bob Evans Farms,M,349347.0,MQVTEMPZYGMHWVTCANJVSZHRB,United States of America,,3572177.0,wjttmbmxpnwh,,,87.0,Jautcxogvvormwmlohgtkrsuzj,,PSGAV,1-966-245-9646,800.0,Chula Vista,IBLPZDDEPJB,ND,,MQV7194,O
Schnitzer Steel Industries,S,404820.0,Jmnemyepeegzmpcypmp,United States of America,F,,KZBHDBR,3.0,4.0,,JNYOSSVTWJDRKLQXNQIE,4.0,Dkgrfpalgckkhrtzxnteqsksgubaqribzelgfknqmlyea,1-750-583-7465,385.0,Cincinnati,Kycarvosxhb,AR,z,Jmn7195,R
American Financial Group,M,199224.0,Ctylzcigfoywbwlgxzztr,United States of America,,934301.0,Vmdbx,7.0,2.0,18.0,Xlsvammslkmodzsxrpvqihsucntmtzfpwymcxvhuwufefioqui,5.0,dcthvugfgnmdrleucam,1-886-760-4015,647.0,Tallahassee,Hhogohvaihbwmpgunuqlntz,VT,,Cty7197,O
News Corp.,,460506.0,ESPGEXYOJXJQEZIIUVCALAUJGPCLB,Canada,,2293295.0,ZMQXLRVOVT,10.0,2.0,2.0,Wemlusnbffovixotqcknsmefzfosunpjsxmrkyrbzyyefdhdswxipzgrmzweydrdfawllwai,1.0,Qrinosgcpfjkowhksd,1-994-722-4908,811.0,Mesquite,Hztbkbuj,NV,,ESP7198,O
T. Rowe Price,U,342971.0,Isfmmxsxhetnwt,,,1542479.0,NBBJKBBDJJRQ,10.0,4.0,36.0,rbkfcwuglqtxifkmxpuchrvqemosasgiwqlwjzjfodrfdtqcztzibiyaqeywjb,5.0,IIPTXBBMMRHJKMNMXSVYHLENKPFGUGMODBPZSX,1-648-498-9730,371.0,Sandy,MKLFITVDVUKAUVOEUFHG,CT,,Isf7199,U
Archer Daniels Midland,M,,NQWLHJLCSAQPFMWACEKFGC,United States of America,f,1740203.0,Utydmx,7.0,3.0,54.0,ULVJUBSPHNWPJNCDTMPRI,3.0,Xfbjtbkceukyoqhbjzivpntzecsesafujvzttlxemvqd,1-539-329-3742,521.0,Wichita,Duglviyvqmfyiotphipotvbaykue,RI,,NQW7200,O
Jo Ann Stores,M,174741.0,Aquybltmlbyxitzeaz,United States of America,m,387173.0,RULUMFRSGQ,2.0,2.0,,Qurwibhaujtgavdluxujqodqmumlqjfudeflfiltebliumfctssotdtplwxpfmnvxqioojvjqohe,5.0,SPLQCATSTEHGZHJWEMSAPILCFMORMUUNQOYZMEWIOLBEWYRDEGOFIPPRPHVKOL,1-158-122-0606,,Whitehorse,Jpeqmgkjclotgukwiesinmjeafj,NM,,Aqu7201,O
Urban Outfitters,M,449000.0,Flxbvxzaoedaowjpkraskvnpbvexq,Canada,m,657276.0,Xxomww,6.0,0.0,2.0,Qbhwvnpu,0.0,GNWRGZNGVENOJXOQAGILQHIFQQMMXXFUSFTVCVXXHOQGYNFCXCUDFARWIQXQSTWGC,1-633-198-8079,724.0,Durham,Uhwtiwaccrcomwsuji,TN,y,Flx7202,O
Xerox,D,469593.0,Dotfuyqcipjbuzit,Canada,,,xxcjy,3.0,2.0,67.0,fdppwwgskimrbccolfyukhpymibxavfeecevqzrlnltdvwutjzceaegjoedgigbasvmrxlzccrjnm,3.0,Hoquiwcnkwbitiwjhacyvkgxceuqczovntqvewziquvihtfsxcxtiewwhkrrpfqxrj,1-670-199-7745,461.0,Toledo,tqxwnvvwhtoaqvw,OR,,Dot7203,O
Zions Bancorp.,,296532.0,Srrjbaribjkjgghahecr,United States of America,,2125607.0,Fottixgllou,1.0,4.0,63.0,WLYBLXSKDUUQNPKUGVPBFYZQ,3.0,Fnxkdqmsefzhtwqvajgfpjnpozdeyibvcvhwxnzabdgmeyjcccwaprkntspcowos,1-022-780-9114,377.0,Santa Rosa,Sisfelkqpkkmoucfapvre,NV,,Srr7204,O
Briggs & Stratton,S,478407.0,KVSHH,United States of America,F,1116205.0,Gkkvuwyowh,2.0,0.0,99.0,RMQKULMOWBNML,2.0,ytvbpvavnbtxtmahuoaweedglgitjsixywvgqlypqlszsfvorxwxymwawxrxzl,1-394-614-8654,563.0,Newport News,Zzjmrrbzfmlzt,AL,z,KVS7205,O
Sherwin-Williams,S,307117.0,Enmmabajolp,Canada,m,1817219.0,Yewwogebewro,7.0,5.0,90.0,Ioiytqemnwnncdaegldxbpuylwivoo,0.0,Uijxmxekupyvglskjreyds,,547.0,Edmonton,Bjspjs,UT,J,Enm7206,R
Pinnacle West Capital,M,478266.0,btqplassegrxbzsejdopdvpxtp,United States of America,,540392.0,Rppnt,,5.0,40.0,Gygkytthhpgqqolfub,2.0,oowydavqqdxptkgfsrrsyiomrlxebrcaksyreekbwijenmboicrdb,1-535-955-8584,470.0,Warren,Tjfunvhqhdbsdgdeqcmnia,CT,u,btq7207,O
Curtiss-Wright,M,125366.0,Govmwsxqwvqfcoibphhreqgpobc,United States of America,,574992.0,,7.0,0.0,12.0,JPEVACBIXPXNBQFCIBUJ,3.0,Kbtwhubughhqkrnmdfwajubpyshln,1-332-154-1093,333.0,Scottsdale,Mgjpiegqrmrflerdouennpxeubid,MN,,Gov7208,O
Arkansas Best,M,453308.0,RVPRICCQXASRVOVDBLQ,United States of America,,1800518.0,glsfnhmgol,4.0,0.0,24.0,,4.0,Rfqwamqvsvqpeqzfprzpxxpmberpvbyjtfwbtc,1-653-939-2900,,Dawson City,Ncduciyjwmuzenumhnzkejnjp,NC,,RVP7209,O
Vulcan Materials,W,,wpbhxcatwennhzzbykleqgwxv,United States of America,M,620813.0,ewxmubex,6.0,3.0,5.0,Bfiezsmzmcj,3.0,gjjbyazltytdwwcffrhbpqpqxzlnrliniwpfhfefjvbcwmpvhhdgcmgbmmj,1-536-924-4897,555.0,Hollywood,xnkliqnyjnmcs,WA,,wpb7210,O
Flowers Foods,M,356170.0,Jkciceajovluszcorcyh,United States of America,m,135407.0,GDTOMS,1.0,1.0,41.0,Onvsw,2.0,cjtcrcjfcfiyytycxkxqjtnoswfavoaopbuvbxkhijtgtnbdvyzxzcroqvlunjgyihbsben,1-249-034-5965,771.0,Lansing,Nzlgruomfexztxmvclxfnoons,ID,V,Jkc7211,R
Texas Instruments,M,416432.0,MVQKPHQIAFUZXAVT,United States of America,m,2962262.0,,0.0,1.0,41.0,iayrloksznumecpvmxstvvxpvw,2.0,kaykmrbmqxltkybfboyaolvaspbmfkueqndfgsnelapswkkqehodlcxvwgtnbyfj,,663.0,Warwick,rvhepe,NE,T,MVQ7212,O
Torchmark,U,420763.0,NGGPPIEBURTKHF,,F,1723973.0,CNMWEKFCZ,9.0,3.0,41.0,,4.0,Shifyulhptdxnnagqgnqtbzyddrgeofrgvcwzic,1-177-736-4733,304.0,Sherbrooke,GIFBORQFVPQEEXMWSGPIWT,WY,D,NGG7213,U
BE Aerospace,W,285195.0,OCMYDYVNXYZSBWHYHCDLT,United States of America,M,876815.0,TCAVICAJ,1.0,5.0,4.0,vyqyrtgtyktyjxfbbvihrhyslmnxhwvwrcgquulcmhnb,5.0,nrrzcnxoqvshzrrvdgxh,1-695-564-2209,536.0,Windsor,Uoqbnhwqawfpppdtnovpwvdqbmlz,ND,q,OCM7214,O
Watson Pharmaceuticals,M,338295.0,Jvlvldlmoeouexkkqd,United States of America,,538181.0,Dpjxkebe,6.0,0.0,54.0,zqjfvaxcqtimhoovwtgfjoduwlvqksskbteeycopkhmsrhgirkftwqpnigoziuzbeyybsz,1.0,VQHAFXGXMRAKFLYDIRHXGXFQZNVYQJZUYUOU,1-946-305-0641,567.0,Philadelphia,svpwvicnbgkd,SD,Z,Jvl7215,O
TD Ameritrade,M,496338.0,OQCWIGRMP,United States of America,,3392331.0,Afaok,9.0,2.0,95.0,Lffpibozew,0.0,Farzkgxorgmjkjkzsudmiqxipkvvpgrdnogeksatrwgvhpieixrrvmlzbqwexmqh,1-191-714-8286,813.0,Cleveland,Coeriiyasxllktbqkbgol,FL,D,OQC7216,O
Maxim Integrated Products,U,255161.0,YUXEMHSNFIJUJXQGIKLQIRBKBPIVY,Canada,,604315.0,orptggeu,9.0,3.0,42.0,BCRSKHJKJMDGWULRLEOIULPWIPADJTVPHEESBJXTKLSXTWCUNVEDQRUVWAKQWBJKZXV,4.0,Ojfvupbhbcqg,1-092-878-3469,510.0,Worcester,YLVIS,Saskatchewan,,YUX7217,O
Family Dollar Stores,S,85464.0,Rowescgrnsepjev,United States of America,m,1558780.0,QJHQO,3.0,,77.0,Llksdbklagroxudyvaloepkkitteac,1.0,,1-307-212-8974,725.0,Vancouver,Ofxzuduivkrqknmuhkscwsrpd,CO,M,Row7218,R
Quanta Services,S,195133.0,Rmpzippnmsmdpmnwlctlvslbowwwgv,United States of America,,2466894.0,,4.0,3.0,37.0,ecbgluupvgyuwzwveunneprkwevkytnpkuoaptdnrgcrcatxjhuptnsuozwok,4.0,atcuyhbjhemvuunarihyggicxbwbjkcgqiaecwwfedtbxlkqcxczpbgohnxvdcmcexqmiacj,1-797-563-1007,409.0,Costa Mesa,RUWALINGGMVSWQLGDCQT,MI,,Rmp7219,U
BlueLinx Holdings,U,489572.0,hxunkpzfeuxgvoaqtvtgbbjswafvf,United States of America,M,2798294.0,rqqkrvie,5.0,2.0,56.0,Vzxnpxvdtxjjsewyqofewhgvleyypqkdve,4.0,KGJNJRRYIOVEMLBHNURGOKVOPIWEDBJYGDBZMLJQDMEGY,1-162-306-6376,816.0,Bakersfield,amculfdecxib,MO,S,hxu7220,U
Realogy,S,364338.0,PHQJJGHPIKPZ,United States of America,,3640178.0,LHZRAOSEDA,10.0,1.0,45.0,fptqepwowtuihahgtlaaqcpjjgvgnmfxxkpeabdzsqohieavsiggkfcryullluyriiatxc,2.0,SHKYSIUQHVVHPZKQFISDM,1-972-204-3509,632.0,Chicago,STRLEGC,UT,J,PHQ7221,O
McClatchy,S,,bulow,United States of America,,2284879.0,Emwocomab,7.0,4.0,59.0,Sjrafncjjxrjjgmhdtfrskagmphhymagwzseyb,3.0,Exdbmmzrzsuuvmgqif,1-720-406-9635,428.0,Pittsburgh,Eolzbftetjghuklqlnokdoigmdmox,SD,X,bul7222,O
Goodyear Tire & Rubber,U,212943.0,Bryrhwoz,United States of America,,1871839.0,UAAOB,7.0,,56.0,Mdzntgihowqsvjsxxedsn,2.0,Lqqgxgmicwbcwitvk,1-465-125-1903,844.0,New Haven,Lndxsmlehrgewzrigbiucoff,ND,M,Bry7223,O
Volt Information Sciences,M,435132.0,ASLHKLYNFPEHPT,United States of America,,3415228.0,Hwgfvhf,5.0,3.0,91.0,,3.0,pnzmnwfhxvlyesqsnxldakgppmmjnqujniduwhmabibwdyihgleynivbiapkdduuhgb,1-895-623-9113,565.0,Inglewood,Fikdypiozyqiipbdwqkerjlgwjvc,Saskatchewan,,ASL7224,O
,W,53987.0,Qszmkskgnapbkbm,United States of America,f,2886921.0,,6.0,1.0,88.0,pwxgjfht,4.0,,1-092-238-4565,618.0,Richmond,Wvgoq,NM,O,Qsz7225,O
Omnicare,W,333761.0,UPPBTT,United States of America,,3704322.0,fugqcabuww,4.0,0.0,,Trfhemwfakmrgrxeftiwczctduebqdxluaqhdwuurejunufjikxrjeinmhaenselcbdotvza,2.0,Tiymmjkpobdupgwlnzuhripsryxqnriffaun,1-610-185-3160,620.0,Mobile,GAAJVXGHMXTFYWXMXECDSAUNMB,NE,,UPP7226,O
Hayes Lemmerz,M,229067.0,GHGLWFHF,Canada,,736966.0,Xywiskmb,10.0,1.0,99.0,Axhqckjnhbdqyg,5.0,PHWNJVAAPRNSSPCUSPOOJVMZBWGLOPTZYKPGICRAUG,1-212-249-0769,436.0,Reno,Mtbbmc,NJ,A,GHG7227,O
Costco Wholesale,M,448757.0,Hbngwjvrgidfbpnpvqqjvtzhmugx,Canada,,797720.0,Axfnmoffkpkl,0.0,4.0,51.0,UNBHXOWBRTYXEMUHJJEESMSCHCQKYODAC,0.0,Xwwjpgqrevwfpvod,1-329-045-5307,305.0,Tempe,Rinmdcmjmzhxrwcdkbxkcsgpb,British Columbia,N,Hbn7228,O
,S,161243.0,Fjhjgmcrimvuladu,United States of America,,,Qcikirlba,3.0,4.0,63.0,Ocsdzhojjeosmhawprjrrhlszyzlhlcboretotjuytucebiizwaqlxlvy,,kkxugevizgsqsdioubokbiwvmsvtuaneirqnqgrmnysgkkiaornwkmbcldjgadbkqlpugim,1-186-437-7993,,Paterson,Dauowmmugwgnhmckfwwu,MT,,Fjh7229,O
Hudson City Bancorp,M,292524.0,gqbmhanbzzgwtiijtwhktnefyalbp,,R,3767452.0,Kjyjibsc,6.0,4.0,71.0,Isiqsxqkpjerukeaixsvtnccpjxdmmortvkktxjohqthrmochjmulociyyvsecu,5.0,Rhqmwtzilbfhylvuztdkmsoyigddwyjjhktuwysnvnntrbgvawxkraoghbnxojgoqiktn,1-540-411-5980,360.0,Providence,NBEIDHICYPZCO,RI,E,gqb7230,O
Silgan Holdings,M,277087.0,DWMPQAITN,Canada,,3295699.0,UVJAGQODAF,0.0,3.0,32.0,Xjhmjpapivgrxwwkmburhuvavhycngoxwqsowmvkgqbmudniqtyaudgynwu,4.0,Lhtpcuaitriisjbgoeeoxhlanuvrxazolaynvjmhmcvbquywnlko,1-366-542-3474,740.0,New Haven,ncjugwvcjnqstdn,HI,,DWM7231,O
Western & Southern Financial,M,252374.0,Jmyeodohgnffnslwyugjrf,,,3687044.0,ZAJZDMCDEKR,3.0,1.0,2.0,rhpygppteollxx,2.0,ueoifvrj,1-599-011-0316,471.0,Livonia,URYDRFKMMWYVMMKBSJI,NV,w,Jmy7232,R
YRC Worldwide,U,416696.0,lhysrgshtkcaztb,United States of America,,691323.0,kqlstbij,5.0,0.0,26.0,FWVVPYZQ,0.0,Juapsbbdejfvtrbium,1-689-563-4161,591.0,Charleston,Hkhlmvvpd,FL,,lhy7233,U
Equity Residential,M,266717.0,Jrnpcrylrhqusmpfkmmnop,Canada,,3614421.0,Popwhrryukd,1.0,0.0,3.0,Hwgyzqnnuhdxsghqpnspsbpievliemlorpsxcktsicydsfbeo,3.0,yvlhlyptsyh,1-511-432-9849,462.0,Bridgeport,NZZFSWLARCYC,Saskatchewan,D,Jrn7234,O
HealthSouth,U,335919.0,XITWP,Canada,f,2812975.0,Bqixnbc,4.0,0.0,83.0,wijttn,3.0,myjsyodvwv,1-102-069-6238,458.0,Vancouver,Pziufo,CA,M,XIT7235,
RPM International,M,300016.0,YRYQJUVWDYIREPXOURUBHFGDJBHW,Canada,,381590.0,Swuwfm,0.0,,9.0,Bodevewqgrjfovyqnlmaaricaickqgcwwcjvivorkballntwratpkxsihzimvbnbcuxtopwkvkmns,3.0,Ettuiyzsqrzvqjpvexyhvkbihmadxygkknttmjmo,1-895-200-4119,597.0,Lexington,ZYXJUSSSEZMDWKXU,Saskatchewan,,YRY7236,O
Omnicom Group,M,18673.0,OVNGUWJRPCYZPGS,United States of America,f,496667.0,Chpsprder,2.0,0.0,2.0,Iyhzxtlnldtuokcwgdtjqmjupkjkbxddcidjspljtbdwe,,CBFWGQUYLIXUTJUNCIRJZKPANMXO,1-317-777-7173,589.0,Los Angeles,unkapxfophex,MD,,OVN7237,O
