AgencyID,Employer,LastName,PostalCode,AddressLine2,CreditRating,Income,NumberCars,NumberChildren,MaritalStatus,Age,OwnOrRentFlag,NumberCreditCards,NetWorth
Uvh12992,Liz Claiborne,Uvhjaenzjtfeldklstefydbl,ERCKPTVO,wbaotdqdviuuebqtwtcgskdmp,701.0,228551.0,2.0,2.0,M,77.0,R,4.0,
ZLT12993,Cypress Semiconductor,ZLTNC,Tudvmjo,QHMJGWSMZMFEOUVVLKVBVEM,487.0,150128.0,1.0,,M,30.0,O,7.0,3883585.0
Bnz12994,Health Management Associates,Bnzzzofszxujotxou,Grrhvun,Koatssgqiprwzshwflzkanvenifwtr,563.0,110514.0,,1.0,M,91.0,R,10.0,1895259.0
NCW12995,Georgia Gulf,NCWIINOR,Loskie,EYRNABQWPO,433.0,305745.0,1.0,2.0,M,84.0,O,4.0,2756151.0
Tru12996,MPS Group,Truifsqorqwuitmhenaf,Dzhjge,pwqbncf,458.0,17389.0,3.0,4.0,M,57.0,R,10.0,246189.0
Qhq12997,Calpine,Qhqkqoomndrlivxakclzqruasqi,Icunepriwg,cywzhctbtdxudepxhburlkdu,502.0,362865.0,5.0,3.0,M,44.0,O,,2653782.0
QGE12998,Verso Paper,QGEZPRPDXJ,Dohwomfrmwaq,Vadzuscekdivbbgjigmjexwnovffw,536.0,328779.0,,1.0,M,46.0,U,7.0,3142573.0
VQW12999,Saks,VQWXLKOAAKFPYKRWYJVA,altuad,mgoidscjytxrvvwki,824.0,353585.0,,4.0,M,95.0,,4.0,3662491.0
Brb13000,Caterpillar,Brbkopaktly,Zmnsv,Qzwnizhjhfepejqmrqlrkgjptcmwqdoceevvqnnqzefeuegmbrixxvbgffrwvxm,589.0,278132.0,3.0,4.0,M,52.0,,0.0,3305161.0
VAA13001,Burger King Holdings,VAAVYJRPYYUBJEJHBDX,Briiyn,Omkludbtynfvgabthaxtxhpkafgodhnoupfqlrqbkbbalvzxdin,651.0,10990.0,1.0,4.0,S,6.0,O,3.0,663851.0
EQG13002,Hexion Specialty Chemicals,EQGAFKXSNHO,Ykrtcigrbi,ZUFQEXLOEUOFIKKZQGDKWJIMXLXXVNOUMAEWNNVBJREXNMPRJWVMLH,396.0,104975.0,1.0,3.0,M,80.0,O,6.0,936733.0
JYA13003,Archer Daniels Midland,JYATPFOEBFV,RMVYFUAJNXQ,Hrckzdfuzrcartmyogmemtluykmacecwzwtsgxanyfpuhcasqlzns,728.0,20503.0,1.0,2.0,D,25.0,R,4.0,3114220.0
Vtj13004,Johnson Controls,Vtjoyvalfmjxxctzetboxcjirse,Cjnchubv,Npfksvdkkxusrubojxalqutgrunevdrmtunvhxonuxyvqqorbjtmx,485.0,472626.0,,3.0,M,,O,8.0,363455.0
Geu13005,Kla-Tencor,Geuhkpmyhhqctnordlcr,OLIKZASXNJ,Udzyrmmhhcqxkiemslbscpwjjudlkisxcumtdvwpbmy,,414367.0,5.0,1.0,M,37.0,O,10.0,2469152.0
Btu13006,SLM,Btuejtwfvkjsekermsbxfgiq,HOVSOHOSX,Vichagquqtuigqmehvjuwmrfzrgnbdsuoibgacpehqlcgvyumrzdaznlo,,298704.0,2.0,4.0,U,9.0,O,7.0,3449219.0
Buw13007,Unisys,Buwqprgjue,Dsxbvimksdae,Lioesagcbfygoscd,521.0,267166.0,1.0,1.0,M,82.0,R,7.0,2509945.0
XGG13008,,XGGFFSSTUJVLQTAGPGAIDQNQHZABS,difvckwnkam,Lngdoqpvfozgnmtikkpmxrkhsqtfcpswrxikgoiupmcjgmulzzpzwnelfklakbgiomroosugrrzn,526.0,,,4.0,W,97.0,O,8.0,1172896.0
ARM13009,Safeway,ARMCJYKRQSWHWPZACTFCQND,Xcdeyhdj,hpzjjqsbsahscrcfwxewlforqrqqjn,492.0,27168.0,5.0,4.0,D,58.0,O,4.0,397319.0
Emw13010,Kansas City Southern,Emwdubvjdprhedtbvfikeik,BKHQSKAMGHND,Dvhtp,301.0,41442.0,2.0,0.0,M,60.0,O,9.0,1999994.0
PWM13011,Washington Post,PWMFFHWVAXP,Ikabbsjmc,kamgiwugclwcluvqwwpmkvl,447.0,199370.0,5.0,3.0,U,44.0,R,8.0,3591350.0
Inn13012,Western Union,Innstrlemsl,frowwengo,zyybqkjuhnnehwsenobljsnrsdbtdxskmylawykbyichmtofrgoei,839.0,,2.0,5.0,,48.0,O,9.0,2712950.0
Zmu13013,PHH,Zmupiaxiiopenjx,Rctajfbmu,Cqthbnsqjhyojodmfodfpokvglqfldoigdustib,577.0,48537.0,5.0,3.0,U,8.0,O,,135343.0
Nii13014,Universal American,Niiakyqffdxy,Tvfari,gbquiyvjjmcatryzvrcedwodrnilmquxutvgxnkmdhrfqniqico,390.0,211417.0,2.0,1.0,M,22.0,O,0.0,1706848.0
Vwm13015,Coca-Cola,Vwmnkumjampcioneu,Vtsxverfjmi,Ktngyiudmwmkpfcopuggkinxjhxqzzkprsjguopzrzcioahgnsanfzqcylaicrsrxcdyifvcwwt,587.0,459081.0,,0.0,S,93.0,O,9.0,1365582.0
Fgc13016,US Oncology Holdings,Fgcsvmasmuloebnaxhvexhlewwuzt,Wyfmsopgbg,BUQCGJWVYGDVYCZCZ,494.0,285466.0,1.0,2.0,U,28.0,R,7.0,640936.0
Ydc13017,TRW Automotive Holdings,Ydcvwaqa,Cddzhw,JMEARZJZLLULOTH,835.0,490986.0,0.0,5.0,W,59.0,O,5.0,3740881.0
QMO13018,Dollar General,QMOPTZI,Unhptlp,qmgvsxwulxjd,748.0,229291.0,0.0,4.0,D,2.0,O,1.0,2799260.0
Mvh13019,Teleflex,Mvhoporbdycdzyloiurunh,PCNOQFIM,Ebwneuyxasekttq,563.0,210946.0,2.0,0.0,S,59.0,O,2.0,
DON13020,Devon Energy,DONBIGMUGYHEZZWOBX,Qtcvpmlhxa,Omgbaqjcabogdifofugpjkesnhyf,760.0,188325.0,5.0,1.0,M,1.0,O,3.0,492921.0
Pxu13021,Safeway,Pxuobzyrghxjunmgzs,Zgxiegivovsx,Yzepdmdyjgrxsmnxsndygtrptbmrusmigwlkzqwfojn,612.0,93426.0,2.0,0.0,U,50.0,O,4.0,3349635.0
epr13022,Wisconsin Energy,epruaupkpxwax,Galqdgz,Xtnsumwpujjodlsuaxsrtkqmxibqihlodgpoqrcfiwimdmjregdlowuarqaqehtomergfqjvkmgcyw,337.0,486154.0,2.0,0.0,W,76.0,O,4.0,
FCB13023,BB&T Corp.,FCBDDOBVFDEYOUZIUFOLCX,Oahggx,Lidyizrczelsawmvlgdpbqvhmtxbjcgozagniwxwvhfissrpnfzygwbvnbdiolpbo,438.0,130035.0,0.0,4.0,S,62.0,O,5.0,833320.0
nfe13024,Fluor,nfekpfdwumhpncvcvmrkjjkppm,JYHXKA,Soeackjmadkizjnsiffhgdrtjadbcipeaofscglxjxfzbvglmbrxhf,475.0,157906.0,2.0,4.0,M,58.0,O,2.0,1754597.0
Ofe13025,Lithia Motors,Ofehtdhatlhvcnfpde,Rhwaztz,LGBRWSFKJPFFAGTHPWTIHTYNYXXPUHI,473.0,67911.0,5.0,2.0,M,,O,3.0,
Vvo13026,Asbury Automotive Group,Vvosbtcwemxhnztpg,Siynxi,Qjsagopzpzahrldvhrhsgdjbmzupfwglnpnfazoflrbchnvehut,577.0,383758.0,,1.0,U,26.0,O,9.0,1602830.0
auh13027,Pinnacle West Capital,auhrhwyca,Tgvpfbvscm,wfsozoukdmsioxijmutiiwpsqxjbkqwsfobpfmmlzbfllsxatq,512.0,495781.0,5.0,2.0,U,,O,5.0,1262884.0
LVI13028,El Paso,LVIPYILOKWCQUNWIMDXBSAA,LKBELJ,Npfmeshqlkjwfttkicmqzgvbpejhwrnmlol,830.0,231666.0,5.0,4.0,D,53.0,R,0.0,1844413.0
Kis13029,Total System Services,Kiscvgqcasvrxjyltrnwdzc,Wrtbpqtmnxzi,Pboteviyxhjtohsbvkbosuvrajpyxovzzabuwdpnnmksqmeumpvtfwuqcrlckvupdyskbrqzxxwcty,517.0,33355.0,1.0,4.0,S,70.0,O,8.0,2913463.0
POJ13030,Select Medical Holdings,POJZJIYUPEYRWQREU,BHXJECTUKFG,eucdmopvmngnvfaswbaxwhhqbadcvbfpqtgoupawvgalxpzpokqhgobsocxcfuev,346.0,348526.0,0.0,0.0,S,38.0,O,7.0,317716.0
Kfw13031,Zions Bancorp.,Kfwagjzfvqbowg,PWFZQSAXMN,Wiyiwksbgoianmapfeesewvdmwotourhddxalsvosoxpphbyimumrnevlblavejvlqbv,353.0,77533.0,2.0,0.0,S,93.0,O,0.0,3763827.0
Oef13032,Penn National Gaming,Oefiol,PREAJLB,Vedkmydmdubncuiaicu,703.0,127411.0,0.0,0.0,W,,,10.0,2527347.0
Lsx13033,DynCorp International,Lsxdpltquwbaon,Eiqijmj,Cfdtdyubxctfli,596.0,366628.0,2.0,1.0,M,26.0,O,4.0,3919194.0
Rok13034,FM Global,Rokhublwsj,QAGYA,vyjagcmiccy,842.0,150976.0,2.0,0.0,,97.0,O,10.0,509643.0
PJT13035,Key Energy Services,PJTDVGTLEZXXMV,helrlotvcbcj,krrfibyjjccawritzjdjckqq,645.0,285531.0,1.0,3.0,U,98.0,O,4.0,389748.0
Tdk13036,Charles Schwab,Tdksfxqlkqpxoa,Zctmxzzu,Hskhhrljalwlvixelhnmqclvuodklhqslrfixhpymzwrkwdefeyexupto,761.0,12726.0,3.0,0.0,U,44.0,O,7.0,2921673.0
Kma13037,Jones Apparel Group,Kmaiwkabvkfwtiiwotv,Tdwpihhfc,Arovizrqxtrfr,810.0,427481.0,0.0,0.0,,86.0,U,4.0,585565.0
Ekd13038,Fannie Mae,Ekdpxpfulsuhqcaymwrpesgrs,vzfdak,Cpmyqcsmyfwwrgy,628.0,416238.0,1.0,0.0,M,76.0,O,10.0,2734292.0
Prm13039,Cardinal Health,Prmrgeqlkxev,Tvmfkjcq,Kslmliakxlhtdcazkeysizfcvcspjgdhivtesjesmjvouqbd,577.0,166931.0,3.0,5.0,W,21.0,U,10.0,3866961.0
OBX13040,Sonic Automotive,OBXPVQHCTJWVGZKOZSZHOVWSUTA,Oqrvejybq,uxlbjkwzfxnyl,734.0,142101.0,4.0,0.0,M,12.0,O,,3193177.0
Xqc13041,,Xqcymohcmcsmbzsh,MAZEMR,Dzlbxhtvzwdicguokgdcbhlnvttpdcobreikebnxunwasupaqkmksjgkjvwbvfxsomwxkifro,392.0,,5.0,0.0,M,52.0,R,10.0,1168964.0
QYN13042,Ralcorp Holdings,QYNFT,kdykv,Hdbiayjaphckgqnebdwvyfvkovmailyqiiqfpqaizhxsvthkncuisunhagvuvvmpuqetlzv,769.0,362235.0,3.0,0.0,M,97.0,O,10.0,2188541.0
Wvr13043,Illinois Tool Works,Wvrvjnmrmtqxnqwggkgfditjhb,Srkqp,otvzfxowhcmnmrbmyjqsflklxfrsovpypmpcpkagaeklmupgz,305.0,387138.0,3.0,4.0,M,16.0,R,7.0,1588324.0
kmh13044,Community Health Systems,kmhrdmqvrgkrlfglcwbit,Itxkqrwks,Rpstrhgivxmcijwdrikxehac,584.0,341008.0,5.0,5.0,W,78.0,O,10.0,1772220.0
Qco13045,Ferro,Qcoswdtrdaztjo,VNQYOYNKEG,Stmnuugxrmjglcsfldabzrucpfdfjslnuxsrymirprfwtrocuvmk,619.0,103700.0,5.0,1.0,M,33.0,O,5.0,976044.0
Bpg13046,Markel,Bpgeti,vomsjits,Qkqfrxfrhfkcqm,571.0,279452.0,5.0,5.0,S,89.0,O,5.0,3176209.0
Jgw13047,Hexion Specialty Chemicals,Jgwrnoewsjlxboqqgjnivabvtlq,Cdnuouesrdi,Sufbglmcbdvimydqyhmsmextuqvsaeibbhcxuqvafakioalxjfatyv,823.0,291919.0,2.0,1.0,S,83.0,O,6.0,2096979.0
Rvl13048,Time Warner,Rvlcsowbczxdjrhokvzmzycld,UFSIERX,PGEEMLLTOFWUFYPABCMULEOAGJWXALAENIMWRJZYUTENGLATIZPNKQPMUXKEKOZP,635.0,,0.0,1.0,M,8.0,R,5.0,140690.0
Ait13049,Martin Marietta Materials,Aitwvr,RVUKPECL,Jhhybfwhljqbzcekukctqwrjgqxsllgkpggdcvnmdcygyluehccgznszqritohkcnfyoqwnohhd,645.0,194313.0,5.0,0.0,W,38.0,R,7.0,3012374.0
mrz13050,Principal Financial,mrzjefmswg,dtkctfmpbjm,Psjcrmlazjwewvcc,724.0,176673.0,,1.0,U,40.0,O,0.0,1113241.0
Vuu13051,Newfield Exploration,Vuukkwfzorosluxiehrflb,Hbbaoo,VAHQCHVSRTWGIEJTCQDJNBQPQBID,,197181.0,1.0,1.0,W,91.0,O,4.0,1188847.0
DCZ13052,Wesco International,DCZHJVLMJXPHFKPQUZDGFWFEBK,JHUQUH,uqinvaxqgeqszfocyfwbjcisp,497.0,192622.0,2.0,3.0,U,38.0,U,10.0,3874400.0
Fbe13053,RadioShack,Fbees,ZTCJOKGH,Sfdbxxzgsyioqbsgvfhgntsdktshstrzttacltrkxjmqanewvlvcirhoelouslylrhuljcjf,725.0,159203.0,1.0,0.0,S,2.0,O,2.0,2361011.0
CWW13054,VF,CWWAFEYCSBKCEVGXXHMIBZFGI,IEUAYJN,PSFWDWDYDMWRLOFRPFD,749.0,161978.0,0.0,0.0,D,64.0,O,6.0,2854409.0
Iuw13055,WellPoint,Iuwrtv,Iqbkrm,NVTTWWW,620.0,145631.0,2.0,0.0,S,20.0,U,6.0,3985555.0
Pgl13056,CH2M Hill,Pglssnzmaemm,MYSXUROWZ,Cepeurhjzqb,387.0,294088.0,0.0,0.0,S,64.0,O,5.0,415858.0
Ruf13057,Devon Energy,Rufimhyvogznytbt,Ajevdavbg,xdmjckagqltljleefqjkzsbaqojdfgwbcrfnbnsugveoinnnypgxppanemqjynkehcgkohsv,372.0,100469.0,3.0,0.0,S,92.0,O,,697531.0
VJX13058,Temple-Inland,VJXBOXQX,Tjkohjdfxcmi,Lkysddlkvmrcpxgqsjuxbmvdvuaehrcyhjypuebfvoeeyqx,416.0,477745.0,4.0,5.0,M,71.0,O,3.0,1641404.0
TQY13059,Yum Brands,TQYECQOATBWQKXTKLSPIWQW,RVKWT,,489.0,7205.0,4.0,4.0,U,73.0,O,,438276.0
WHL13060,Amazon.com,WHLWWWDHJUUFMLRTQBPZIAP,Tevwnwd,jmudqmtmxgpqvfqansvsljyjwvfe,849.0,497916.0,2.0,1.0,M,84.0,O,,2098619.0
EYW13061,Brinker International,EYWSGTKEDOSDLWK,Ctrhdgjuurtr,Eebjgmvduqgqzbhggjmmvuebraumhiygobjgybycohtozvvuhrdyjvupxphue,594.0,222489.0,0.0,2.0,S,73.0,O,10.0,3177390.0
Ljj13062,,Ljjukarkskbtfswardyulqdwjnalu,,Cgbdaubpzyaqmhdvsjwzsmdylrewgsywgqkgalislepnrxttopfzhecjdmcubol,749.0,414923.0,3.0,3.0,,,O,5.0,3211508.0
gat13063,Chevron,gatmnyru,VAUAIAHGD,ameatmmxrsxrkgfgrovwagpoktckmjqawbovzvbypmmkd,320.0,307630.0,3.0,3.0,U,25.0,U,1.0,484781.0
Zlc13064,GMAC,Zlcvcbuiqcajxlqwtic,wotno,aisiulpuodafxbecrac,318.0,497027.0,1.0,1.0,M,100.0,O,4.0,2525080.0
HBI13065,Plains All American Pipeline,HBIGUVHVDNWMLCABIXKG,FISLYOI,Zvobsauhemdnbqzvrbnjpgpkehvrycafubzubq,457.0,419002.0,4.0,3.0,,47.0,O,6.0,3624508.0
Gju13066,Principal Financial,Gjuuyjfkvswbdusqfyppite,PGWCMWWD,Ixtdcmlueslngdrvyjcrvmoofaptnubabkrfhfbllnysscxhkvspgadsyhikev,643.0,139919.0,3.0,0.0,M,46.0,U,9.0,973524.0
nxq13067,Auto-Owners Insurance,nxqlzrjinpvgpwvcktrzlaqlnwx,xtquq,Rsfodxrpidayhrczjxwqjantudowbvlolmciqacpxpacyvbodtm,338.0,208452.0,1.0,5.0,M,74.0,O,1.0,645892.0
dqx13068,Vought Aircraft Industries,dqxnz,Aodictbcdixm,Bzcgyxslcvxorztwbqhhyztlq,398.0,245705.0,0.0,1.0,W,87.0,R,2.0,1769414.0
Uml13069,Computer Sciences,Umlaryzidpuciltautttnyjkmw,uruffbyut,gxanrwzkevxkrragvlrttcifleygcmjscupcltorohjipchphiwqgbrvpybcukgmelmia,795.0,110788.0,1.0,4.0,M,91.0,O,7.0,
Adf13070,Silgan Holdings,Adfjvebtwztstpa,Qnluhnzou,Ahhdiwzrnxbpspjpaqbgpfggxhowiwzxcdjentcqxpfueefwznyfmvydmvvhvwfsvcpwarppykg,415.0,380346.0,1.0,2.0,S,45.0,O,9.0,3749884.0
zkj13071,American Financial Group,zkjduin,xfefblhclih,Nzjgblpyuudvkaejsnflseanvcoyrrwrcut,511.0,196352.0,2.0,4.0,M,26.0,O,0.0,455684.0
Hrm13072,Shaw Group,Hrmoepzgyfaui,Rkwabirm,UORBARZEVBOUGTE,,33793.0,2.0,5.0,U,28.0,,1.0,1412033.0
YJW13073,Mosaic,YJWJZKTWPSI,Cvxxy,Porbvdologwcampsnrkfncqhnqonwoxeqwrnjrggsybkoncktqdimjcwymfxmgpjkppndklxkkh,330.0,47930.0,1.0,3.0,M,13.0,O,9.0,2287957.0
ptp13074,ServiceMaster,ptpsdggysxtpmqqxgtumth,SINTDN,Tnnlgkyvdjnxklrufvbehkedwlnuufsderpcikxgjwpedcrdjfmrsx,498.0,334983.0,1.0,4.0,U,71.0,O,6.0,3483594.0
Vau13075,NRG Energy,Vauuyydjbkvebqt,qeaqmlmcli,Tkpbogdewxwlncihtyztzhvziwpnruzwvimyzbnfagjbttqqdzfsnrwykprwxertjn,423.0,217235.0,0.0,2.0,S,43.0,O,0.0,2388021.0
NQY13076,MSC Industrial Direct,NQYRNZA,xuzzwyotjxh,Ldbjwmehlpkwbdqvqxpifcon,568.0,49933.0,2.0,3.0,M,97.0,R,3.0,2779340.0
szw13077,StanCorp Financial,szwtblrxlsexmqqrhrolkp,Gdfrolvhsd,Uiqgankxxrxwstsupffph,798.0,246551.0,2.0,5.0,M,99.0,R,6.0,842233.0
Kbs13078,Massey Energy,Kbsabjc,vihukdnyez,Ijmrbuxllinngfepwbeofocivdvrmtedclhiqbywvxvkqeejahckumxb,477.0,246172.0,5.0,2.0,U,75.0,O,8.0,2096565.0
cnx13079,Alpha Natural Resources,cnxbjeavonxidhy,rcnoiah,uvqxvrzjkzrybgmzjanicekobxan,355.0,231834.0,4.0,3.0,S,20.0,O,1.0,1016911.0
BUC13080,Cabela's,BUCTFIVAILDZZX,OWSXRMEUAY,Ejercelcrujgvpxelgadgfwgrnwqbmfcenprstwoxlvohntmpdlucajtbcprqcdxmamwy,833.0,318953.0,1.0,,M,82.0,O,8.0,3995626.0
XLI13081,,XLIMQCZOYK,wxqlj,Vrotgcwuukjsvedovuwhxihqaxmcjyqhtdjagnoszpnxepuhyo,519.0,339643.0,0.0,3.0,S,100.0,O,3.0,3240594.0
ikq13082,Dollar General,ikqqjrvggzjgvcmff,GALYEM,OOHRCPKPIWUOAKYNJHTDAZ,773.0,269433.0,0.0,1.0,M,59.0,O,5.0,1459473.0
TQC13083,SPX,TQCPIKYECSVDGQETVRHAKOKGMICXH,Spzitcpeln,axtjfo,533.0,237336.0,1.0,0.0,M,27.0,,7.0,1195431.0
wvc13084,Safeway,wvcusxvrpshfmhrcmaepqbirnxf,Gwiqmodaf,gnublfjxymnjhfapdbyeqnpfhqbckaowziwknxxfgkiubjggf,720.0,365296.0,5.0,1.0,,48.0,O,10.0,3508314.0
Xgq13085,TJX,Xgqdc,Gptcv,Oxfhbutthnbetzetharkahmcbrggoaqmegehtbpjvmyn,586.0,180976.0,3.0,4.0,D,58.0,O,1.0,625547.0
Chi13086,Torchmark,Chiutjyjwgxqciuzri,Lhftfimw,Aapdvxslpxlzizgoqholyqfwj,730.0,305740.0,5.0,0.0,S,89.0,O,0.0,2364207.0
Kbh13087,Northwestern Mutual,Kbhxofpvvgs,Vmkch,Cojwfmfybvfagoe,713.0,228048.0,0.0,5.0,M,78.0,O,9.0,75051.0
SFW13088,Complete Production Services,SFWFKWWMR,Jdqpj,Teimpggripqpvbesbgwapngpgxkguamlrsdsu,339.0,156909.0,4.0,1.0,S,91.0,,10.0,790811.0
pyj13089,Occidental Petroleum,pyjcgsvykzbqcqengkih,QXBKZ,Cgwknnedzhmiorffqmytivpfrctlemthwxkjbxxllpnflwylexkxuwcjzhdcoustcfaxzop,683.0,253497.0,0.0,1.0,M,42.0,O,8.0,842874.0
ZCB13090,Boise Cascade Holdings,ZCBGCH,zvraiskk,Gdjjyqpozklyqitwabdfxkihva,480.0,61895.0,5.0,2.0,M,22.0,O,4.0,2502826.0
omk13091,Piedmont Natural Gas,omkapw,EIMLKBCMVVG,Uvkpshutpusezfx,564.0,12007.0,0.0,5.0,S,68.0,O,5.0,3586355.0
Gjt13092,UAL,Gjtbynskkpwcgzjt,jwopfbtwjees,Anvydzwdcbevotumhxvgncvcatzmoinvlzfiiewwylxkwmgulxojt,358.0,54640.0,5.0,4.0,,14.0,O,2.0,2450358.0
Mwv13093,Chiquita Brands International,Mwvqckauispmfjwvkdieegzorvn,xichkmt,Nilnlhbwhuwdopdrim,499.0,22488.0,2.0,4.0,W,53.0,U,4.0,819452.0
DGG13094,Southwest Airlines,DGGCGXHQWPKMHIXAS,Inljgxfnsm,HSSSMVNVBDZAZYSBOOHHCUFBQFZDUBBCFAYVKWONC,739.0,96010.0,4.0,,U,22.0,O,10.0,2158876.0
Tbx13095,Intuit,Tbxrrfuvhlqmwofmlmrqlvtzm,Krojmmmwp,gkrizcyyywbowxmrdbumohphyahgefvocmjflbstvrscvvzsuxojiobsrnx,841.0,310759.0,4.0,5.0,M,61.0,O,3.0,3908761.0
Hiw13096,Zale,Hiwbdiepsqnnczorrtwu,Gmlnvwedhgaa,ZBNUVSRBXWPEJADCCHQYGWHAQKUERGZRBSKQWOBBAEHDFYPIHVZUHOBPOZKHSFLRNMKDRQRWX,784.0,204255.0,3.0,2.0,D,1.0,U,10.0,1024279.0
Fmc13097,,Fmcstigjmvsmrolxt,QQTPCUWDTNBX,Vbqfsrlbtb,462.0,85348.0,3.0,3.0,M,53.0,O,6.0,2151305.0
nmh13098,General Mills,nmhvxqn,FXFAMBO,Reatvonyfkmeikss,592.0,268724.0,3.0,2.0,S,2.0,R,3.0,1320516.0
fln13099,LandAmerica Financial Group,flnyuutznfxynlgidcjwgsvano,bugafnwf,Qftbnexusfsolnrbqjxdsytvgfkiloe,569.0,446922.0,4.0,4.0,S,8.0,O,8.0,1325486.0
Vpa13100,WABCO Holdings,Vpaqbqacigtksfmtdobluj,Fxjuiranr,Seouzmqwrtkngowpkbvgeiywrosufihky,,132347.0,3.0,1.0,U,14.0,,6.0,3421728.0
Dgz13101,Roper Industries,Dgzshtxrynqavzhhq,FJYVPECZJU,UGQMITQOIOBAHOEWH,550.0,381800.0,3.0,1.0,S,43.0,O,6.0,1086180.0
Sqv13102,Celgene,Sqvznlygeiduwnwdtafovfgse,vsipg,,504.0,437349.0,3.0,1.0,M,96.0,O,1.0,3085840.0
XUD13103,United Parcel Service,XUDSJKVVLFM,IEKFN,rdlvmqcosihtaddzmcfemmlsgtwbjjvuftauuyengudifxigpugofgafuowyimlbrzr,653.0,36733.0,4.0,,W,51.0,O,9.0,2624408.0
LIC13104,Berry Plastics,LICSQKMOZTPQUUQTMZRZU,Mtgri,ZSQIRIJLABUWBJYJJ,671.0,161023.0,4.0,0.0,S,51.0,O,2.0,2147284.0
Sow13105,Sears Holdings,Sowatpfhrsewgrf,verefw,,522.0,126244.0,,3.0,W,57.0,O,0.0,
zju13106,,zjujcaqwnffmjzgzzjjbzdfavxlbi,Gsikv,Lrsnipiztv,708.0,322346.0,3.0,1.0,W,84.0,O,8.0,2599270.0
BQQ13107,Berkshire Hathaway,BQQPKTKTXOTHEDFPHDLIZWPO,HKDIHTRQ,Crqcovdqw,609.0,334466.0,1.0,3.0,M,,O,7.0,2923375.0
DLK13108,Office Depot,DLKOLP,XEPDHMD,Klpwnghsyxgdcptinmlanimjtxutgmfsnjeobvbcsgarmy,850.0,158768.0,1.0,4.0,M,83.0,O,9.0,170905.0
dal13109,Beckman Coulter,dalmnfofoqqwsv,Isdjjburdcpx,sbhacgnjyxhglcljaqvariaefvvsjpxsckkticjbbceuiumlebazrvpbhscfq,711.0,,5.0,2.0,,,O,0.0,2363269.0
YIW13110,CUNA Mutual Group,YIWEHFCDFSWARAQDQKBSSCCWKQE,Ijefpji,Nxscutddjuiugpduiubzcczorpgetjcfobniolqdflsqrnriqbonx,,203500.0,2.0,4.0,U,21.0,O,1.0,646496.0
NDI13111,eBay,NDIPXER,epggilorwfs,Diwpyhupj,836.0,130126.0,3.0,5.0,S,87.0,U,6.0,2384876.0
RTH13112,Liberty Global,RTHRYDBSXWQCW,PHHKJHSX,RJRMGJRWJGXRWYWWGGXRDLDHAXFQUIEMHNJSVUGEQPAVAIYWEYORMWOLNOERHALNDNXUEJQ,800.0,475897.0,5.0,0.0,S,84.0,O,5.0,2363115.0
qti13113,Albemarle,qtibhyhqnlj,XCUFQUSO,ozjabo,780.0,482595.0,3.0,1.0,W,29.0,U,9.0,1041242.0
Pzg13114,Wesco International,Pzgtwddmkygbobfssflfoa,Gdmpflajzz,Irzmqphjqbmwsfldfkjzdrxuvlvnakwlkgosgw,487.0,,0.0,5.0,M,56.0,O,7.0,1065392.0
Ozs13115,Viacom,Ozssupjxn,Vscjh,RMKGHQJHMQIJZTOBTBOXEDDDUXRBNYJOPNUBVYOLWKTPDY,795.0,271021.0,0.0,,W,33.0,O,1.0,3734167.0
Bgb13116,Thomas & Betts,Bgbjnwv,,Paxzzbvrjdmwiqkuiilshnwebjixrqyrtbvlhtxpaxccmzndbpsiicuvqxosrlwsgdhctkk,805.0,282938.0,4.0,3.0,M,56.0,O,0.0,290850.0
Xrz13117,Ruddick,Xrzgnauegdgizcmarijlyj,exogipeve,Qjbfdfesasqezielrdrxfwumkvqelfaoifqjyxfwuxjlt,354.0,412157.0,2.0,4.0,M,34.0,O,10.0,3596389.0
URZ13118,Jones Apparel Group,URZFRQTNEFYCTKFL,VLRPBMYPY,JLZVYPVBKJQKHGPGIUDXHORAHIELJMYGNHBDIRMHIUOBMPNJRQTFCHE,,419890.0,0.0,5.0,W,,O,4.0,533681.0
Yfj13119,,Yfjtjuzilqlheaw,vdxgbjpsn,NCAODPYYYISDBKBQJFGYTMJAWMJWCQHVLVZABRSUUUQXHKRZFNSBOUJCQRBILFUPNFADBNNLJNNJ,,46657.0,3.0,2.0,M,40.0,O,5.0,1306302.0
Yuo13120,American Eagle Outfitters,Yuonqhd,Btjnyc,Iqattjdjhtnexuxwinlmzllpkiufyuvuehibpmjvrocluwsmbsrkjwqlxb,542.0,463217.0,2.0,1.0,U,80.0,O,3.0,3213375.0
Eym13121,Crown Holdings,Eymchnebrkisttohjacykqjnksg,ZTAMJAERPER,adhgspbnbxnnocawwwnbdcuppbdfaiafrjppqhenyhlwvltrubivjpqofepodtebwpmgkyljqzmqydsw,678.0,494434.0,1.0,0.0,U,6.0,O,7.0,259743.0
Vtu13122,VWR Funding,Vtursq,FIWCCLW,hnsjnnvr,585.0,491390.0,4.0,1.0,M,39.0,O,9.0,2762521.0
Cin13123,OfficeMax,Cinkntroevcbof,Cdklggn,Wwqvduivcpvwjfocpokfwscdobe,334.0,114881.0,1.0,3.0,D,60.0,O,8.0,1942477.0
BON13124,Andersons,BONYCZCC,Zxhrkldkapn,Nsjzvbiaadlxrdrhvzvnxbrhckaqyhiidkyopcllcsgl,456.0,204827.0,3.0,5.0,S,3.0,R,8.0,3781417.0
