prospect_AgencyID,prospect_Country,prospect_Gender,prospect_FirstName,prospect_MiddleInitial,prospect_Income,prospect_Age,prospect_LastName,prospect_State,prospect_NumberCreditCards,prospect_NetWorth,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer
pop1172,Canada,m,Alysa,R,459732.0,83.0,popper,NC,6.0,2342514.0,2.0,2.0,S,832.0,O,
Cou1173,Canada,m,vitia,P,186178.0,33.0,Courson,WA,,2623847.0,3.0,4.0,U,721.0,U,MetroPCS Communications
COM1174,United States of America,,GLORY,,98162.0,91.0,COMEAU,DE,4.0,2664977.0,4.0,4.0,M,412.0,O,Mattel
ROC1175,United States of America,m,Ranga,O,391863.0,7.0,ROCHE,NE,0.0,202931.0,4.0,1.0,U,780.0,O,Service Corp. International
Ask1176,United States of America,F,Carmina,,277206.0,92.0,Askins,MN,3.0,2150554.0,0.0,0.0,U,,O,Travelers Cos.
ALB1177,United States of America,,Debi,T,72968.0,24.0,ALBEA,Quebec,7.0,3943624.0,2.0,5.0,M,,R,Raymond James Financial
Per1178,United States of America,,hala,,397291.0,42.0,Perrier,TX,5.0,144121.0,5.0,,S,451.0,R,Southern
Ged1179,United States of America,,manjinder,,9714.0,19.0,Gedeon,NV,3.0,3372221.0,4.0,4.0,U,393.0,R,Ralcorp Holdings
Gus1180,United States of America,,Marylynn,,153193.0,13.0,Gustlin,CT,4.0,2955257.0,0.0,3.0,S,315.0,R,
kes1181,United States of America,,Nikolia,J,274520.0,72.0,kessel,DC,10.0,1460915.0,0.0,1.0,M,832.0,O,Boyd Gaming
RIT1182,Canada,,Sena,,394376.0,20.0,RITTER,PA,5.0,850568.0,0.0,0.0,U,659.0,O,Northeast Utilities
DIE1183,Canada,F,lucita,,171364.0,16.0,DIEU,MO,,302538.0,0.0,0.0,M,498.0,O,Oil States International
SAN1184,United States of America,M,MARYA,,396156.0,40.0,SANSOM,NC,10.0,1806295.0,0.0,1.0,U,629.0,U,Baxter International
Dic1185,United States of America,M,rici,,499850.0,41.0,Dickie,FL,1.0,3456371.0,1.0,2.0,U,798.0,R,Henry Schein
Per1186,United States of America,,Sriranjani,C,149880.0,56.0,Perron,Ontario,2.0,2691544.0,1.0,2.0,M,679.0,R,PHH
Blo1187,United States of America,,codi,,34922.0,59.0,Blodgett,UT,3.0,3639971.0,5.0,3.0,D,692.0,O,Yahoo
Hub1188,United States of America,,Berri,A,30239.0,46.0,Huber,MA,8.0,3209574.0,,1.0,M,,U,
KIN1189,Canada,,Kassem,,93347.0,43.0,KINNIBURGH,KY,9.0,3756926.0,4.0,0.0,W,688.0,O,
tes1190,United States of America,f,BENITA,,197194.0,49.0,testsds,RI,9.0,2931041.0,5.0,0.0,M,,R,Hess
Ser1191,United States of America,,gajendra,V,91995.0,55.0,Serraf,HI,8.0,775130.0,5.0,5.0,W,663.0,,Oracle
kor1192,United States of America,M,ross,,249279.0,54.0,kortekaas,SD,2.0,2616286.0,2.0,5.0,M,684.0,R,LSI
bos1193,Canada,,emmalee,,137890.0,20.0,bosnyak,ME,,933005.0,2.0,2.0,M,836.0,O,Plains Exploration
Eng1194,United States of America,,Myrtle,I,124655.0,18.0,Engelberg,MI,10.0,2159011.0,5.0,1.0,U,421.0,R,Travelers Cos.
Lin1195,United States of America,,LEONTYNE,,213860.0,56.0,Lindberg,Ontario,0.0,2539729.0,0.0,5.0,W,721.0,R,Charter Communications
dru1196,United States of America,M,Career,,210345.0,5.0,druzeta,IL,1.0,1956521.0,2.0,1.0,W,539.0,O,Massey Energy
Mim1197,United States of America,,ZACK,,58462.0,63.0,Mims,UT,9.0,1568532.0,0.0,3.0,D,621.0,U,
MAC1198,United States of America,,HEINO,Q,463531.0,7.0,MACIEJEWSKI,Quebec,8.0,618397.0,1.0,4.0,M,339.0,O,Dun & Bradstreet
Boy1199,United States of America,M,Sonny,X,2962.0,52.0,Boyce,TN,5.0,792635.0,0.0,1.0,S,344.0,O,American Axle & Manufacturing
sha1200,United States of America,f,Michelle,,492936.0,85.0,shannon,Quebec,8.0,3786664.0,5.0,2.0,U,689.0,U,Texas Instruments
Abe1201,United States of America,,Yoshiaki,G,,41.0,Abernathy,IL,0.0,2234573.0,1.0,0.0,M,339.0,O,Eli Lilly
eis1202,Canada,,Schouwen,J,80814.0,82.0,eisen,PA,6.0,1190191.0,0.0,5.0,M,822.0,O,AmerisourceBergen
RUM1203,Canada,,MOLL,,453062.0,90.0,RUMMANS,MN,0.0,1505284.0,5.0,3.0,M,657.0,O,
CON1204,United States of America,f,Harrietta,,260863.0,13.0,CONERLY,Alberta,10.0,2529745.0,4.0,5.0,D,,O,
kla1205,United States of America,,CILKA,,72979.0,29.0,klapper,UT,9.0,990318.0,2.0,3.0,W,498.0,R,First Data
Hud1206,United States of America,m,aurlie,,347970.0,56.0,Hudyma,CT,,2965412.0,4.0,3.0,U,618.0,O,HealthSpring
ede1207,Canada,f,duncan,,472646.0,12.0,eder,PA,5.0,3947021.0,4.0,1.0,S,533.0,O,Harley-Davidson
FEL1208,United States of America,F,Kellen,,91620.0,77.0,FELCZAK,ND,2.0,205448.0,,2.0,M,539.0,,Alliance One International
Sch1209,Canada,,utpala,,206466.0,94.0,Schrader,NC,2.0,1212587.0,4.0,3.0,M,370.0,O,MPS Group
bro1210,United States of America,m,maxi,,470471.0,1.0,broadhead,Manitoba,,3019513.0,5.0,4.0,U,466.0,O,Mosaic
doi1211,United States of America,,YARLANDA,,15702.0,47.0,doig,TN,1.0,480003.0,3.0,1.0,M,841.0,R,MGM Mirage
Iaq1212,United States of America,,shandy,,,32.0,Iaquinto,HI,3.0,1663851.0,0.0,2.0,M,846.0,O,Weyerhaeuser
VOA1213,United States of America,,Siamak,,77086.0,6.0,VOADMIN,AR,2.0,16431.0,1.0,1.0,M,,R,AGL Resources
woo1214,United States of America,,freddi,B,277587.0,92.0,woodall,KY,8.0,955759.0,3.0,1.0,M,335.0,O,State Farm Insurance Cos.
hal1215,United States of America,,Ilysa,Z,309383.0,31.0,hallett,VA,8.0,829233.0,0.0,4.0,U,340.0,U,Pilgrim's Pride
Zay1216,United States of America,,florida,,,59.0,Zaydan,PA,3.0,1277886.0,2.0,4.0,U,,U,Precision Castparts
Hur1217,Canada,M,lynnea,R,86633.0,92.0,Hurtubise,NE,1.0,2693596.0,2.0,5.0,S,449.0,U,Rock-Tenn
GUM1218,United States of America,f,ofelia,,31218.0,69.0,GUMBLEY,Prince Edward Island,6.0,1340742.0,0.0,5.0,M,381.0,O,
sol1219,United States of America,,Shirlene,,109562.0,51.0,sollman,NM,2.0,,4.0,2.0,,419.0,U,Delta Air Lines
fao1220,United States of America,,Jerrylee,,201385.0,71.0,faou,NY,8.0,852982.0,1.0,3.0,D,747.0,O,Motorola
ERN1221,Canada,m,MIWA,,427589.0,72.0,ERNST,OR,3.0,1746702.0,1.0,4.0,D,720.0,O,3M
Syl1222,United States of America,,Ida,,442115.0,40.0,Sylvain,MD,6.0,1111993.0,,1.0,M,,U,Ingles Markets
sco1223,United States of America,F,Brittany,,419466.0,23.0,scourneau,ND,8.0,905885.0,2.0,1.0,M,547.0,R,Hudson City Bancorp
Rid1224,United States of America,,Morganne,,276706.0,40.0,Ridgway,LA,1.0,418487.0,4.0,1.0,U,308.0,O,Citigroup
Hot1225,United States of America,m,Hortensia,,130584.0,81.0,Hotson,NV,4.0,2667849.0,1.0,4.0,S,644.0,O,Schering-Plough
LUE1226,United States of America,,SAEID,,363231.0,10.0,LUE,Nova Scotia,2.0,3129396.0,0.0,5.0,S,523.0,O,
WAL1227,United States of America,m,MERIDEL,,364610.0,87.0,WALBRIDGE,WY,7.0,1827490.0,3.0,,S,330.0,O,Cephalon
Hoa1228,Canada,,MIEP,,167477.0,22.0,Hoang,AL,9.0,1695044.0,4.0,1.0,M,662.0,O,Aventine Renewable Energy
VAN1229,United States of America,,SWD,U,15674.0,71.0,VAN OORSCHOT,ID,9.0,3037827.0,2.0,0.0,W,326.0,O,National Life Group
Sca1230,United States of America,f,RUTH,S,104231.0,30.0,Scarrow,Nova Scotia,0.0,1394392.0,4.0,5.0,M,377.0,R,Retail Ventures
SID1231,United States of America,,jaya,,439123.0,44.0,SIDOROVSKY,WV,3.0,1165541.0,2.0,3.0,W,760.0,O,Apple
Luu1232,United States of America,F,ivona,,65410.0,,Luu,Saskatchewan,9.0,1959230.0,0.0,4.0,S,704.0,U,Newmont Mining
Bor1233,United States of America,,Therese,,469337.0,68.0,Borson,ND,4.0,121635.0,2.0,3.0,U,,O,Sealed Air
GIL1234,United States of America,F,Lou,A,298717.0,73.0,GILLIARD,ND,8.0,1752544.0,5.0,4.0,M,713.0,R,Amgen
Mcw1235,United States of America,,JOCELIN,,56675.0,74.0,Mcwherter,ME,5.0,590157.0,3.0,5.0,M,542.0,O,Spansion
Huf1236,United States of America,,Alan,,250536.0,43.0,Huffman,AR,9.0,378036.0,5.0,0.0,M,778.0,R,Office Depot
mev1237,Canada,F,jolynn,,,3.0,mevis,WA,8.0,150777.0,,2.0,S,623.0,R,
sti1238,United States of America,M,TWYLA,W,299575.0,49.0,stirling,TX,7.0,499128.0,0.0,5.0,U,392.0,O,Halliburton
lor1239,United States of America,F,saree,X,1647.0,50.0,lorincz,CA,10.0,3883139.0,5.0,0.0,U,314.0,O,Kla-Tencor
vin1240,Canada,m,Shirley,,286954.0,53.0,vincent,ND,10.0,2998448.0,4.0,3.0,W,702.0,O,Thermo Fisher Scientific
Wan1241,Canada,f,LORNE,D,481516.0,38.0,Wang,SC,10.0,2625185.0,4.0,0.0,D,485.0,U,Williams
Baz1242,United States of America,F,Somsak,,111344.0,60.0,Bazik,MN,6.0,3167634.0,2.0,5.0,S,715.0,R,Sonic Automotive
Bab1243,United States of America,,Elyssa,,341647.0,72.0,Babin,OH,3.0,2769945.0,3.0,5.0,W,743.0,O,Flowserve
Neu1244,United States of America,,SHIRLEE,,425275.0,42.0,Neuman,PA,4.0,3943063.0,3.0,5.0,M,752.0,O,Huntsman
Bet1245,United States of America,,Wilow,,76349.0,3.0,Betts,ID,10.0,26913.0,5.0,5.0,M,,R,
sch1246,Canada,,Christine,,243685.0,92.0,schwenk,IL,4.0,1268277.0,5.0,5.0,M,727.0,O,Alliant Energy
Zel1247,United States of America,M,Ria,,34059.0,56.0,Zelsmann,MI,2.0,2173819.0,2.0,3.0,U,627.0,R,AptarGroup
Win1248,United States of America,,heddie,,321140.0,80.0,Winningham,ND,2.0,1004185.0,3.0,5.0,D,439.0,O,Genuine Parts
heb1249,Canada,f,Aartjan,,30169.0,54.0,hebbar,TN,2.0,3248647.0,1.0,4.0,D,828.0,O,Starwood Hotels & Resorts
pic1250,United States of America,M,Aloisia,,232504.0,82.0,picard,ND,3.0,403159.0,0.0,3.0,M,413.0,O,Weis Markets
May1251,United States of America,,jossine,J,,32.0,Mayr-stein,NM,2.0,1255629.0,4.0,1.0,D,829.0,O,OfficeMax
kle1252,United States of America,,ANSLEY,,33500.0,76.0,kleynenbergntmvaa,AK,10.0,2944139.0,2.0,4.0,D,724.0,O,MetroPCS Communications
Dil1253,United States of America,,chin,,94094.0,58.0,Dilley,WI,6.0,2730313.0,1.0,4.0,W,,O,Darden Restaurants
COM1254,Canada,,cybill,,384343.0,75.0,COMBEE,MD,0.0,3721362.0,1.0,2.0,S,597.0,R,
men1255,United States of America,F,QAINFO,,335778.0,72.0,mendez,NY,5.0,87116.0,1.0,4.0,M,702.0,O,Dentsply International
CAL1256,United States of America,,Luke,,,25.0,CALIS,Newfoundland,3.0,,5.0,3.0,S,783.0,O,Modine Manufacturing
CON1257,United States of America,,CATE,S,170437.0,73.0,CONNER,New Brunswick,2.0,188852.0,4.0,5.0,S,514.0,O,Maxim Integrated Products
Van1258,United States of America,F,Florine,,269584.0,33.0,Van dyke,ID,6.0,697983.0,2.0,1.0,S,395.0,R,Brink's
Nov1259,Canada,M,Luping,,172183.0,89.0,Novia,SC,1.0,2682855.0,1.0,,U,431.0,U,American Financial Group
ACK1260,United States of America,,Caroline,R,35385.0,8.0,ACKWOOD,TN,,2101299.0,1.0,1.0,M,402.0,O,Regions Financial
PAT1261,Canada,F,Krinda,,223383.0,36.0,PATTULLO,Alberta,10.0,,0.0,0.0,D,657.0,R,WABCO Holdings
Piz1262,United States of America,m,Elfrieda,,159693.0,4.0,Pizzarello,Newfoundland,4.0,3419489.0,3.0,3.0,M,663.0,,UAL
Mof1263,Canada,,Emalee,U,311444.0,21.0,Moffet,NJ,2.0,1927419.0,3.0,2.0,U,748.0,O,General Electric
Dru1264,United States of America,,Tierney,,285802.0,29.0,Drummond,GA,5.0,2476124.0,5.0,4.0,,794.0,O,Collective Brands
IOA1265,Canada,f,STACEE,Z,423642.0,32.0,IOANNOU,NV,5.0,3524149.0,0.0,5.0,M,800.0,,Duane Reade Holdings
Win1266,United States of America,m,Jacklin,,414724.0,65.0,Winstead,ND,3.0,2826334.0,3.0,2.0,S,716.0,O,VF
CUL1267,United States of America,,Millard,R,103095.0,41.0,CULMER,WY,2.0,627765.0,5.0,4.0,D,685.0,R,Quest Diagnostics
Rol1268,Canada,f,GWENDOLYN,F,251608.0,4.0,Rolston,New Brunswick,3.0,2079617.0,4.0,4.0,S,467.0,O,Amazon.com
Dav1269,Canada,,IOLANTHE,,466631.0,,Davalo,ND,8.0,2440307.0,5.0,1.0,S,424.0,O,Cooper-Standard Holdings
flo1270,United States of America,F,Buffy,,319611.0,40.0,florence,HI,9.0,494497.0,3.0,4.0,M,719.0,O,Raymond James Financial
Nar1271,United States of America,,Noreen,O,31336.0,23.0,Narraway,AL,4.0,2449007.0,4.0,0.0,D,460.0,R,Waste Management
DEG1272,United States of America,M,DARINA,,234270.0,78.0,DEGEN,MD,0.0,1061532.0,0.0,1.0,W,503.0,R,Patterson-UTI Energy
AL1273,Canada,m,subi,,441616.0,80.0,AL,PA,9.0,3947420.0,5.0,3.0,M,781.0,O,Fidelity National Financial
CRA1274,United States of America,M,KARIN,,199969.0,7.0,CRADDOCK,OR,5.0,323615.0,,3.0,M,389.0,,Brookdale Senior Living
ste1275,United States of America,,KESSLEY,,104211.0,11.0,sterian,NM,10.0,2578863.0,5.0,4.0,M,472.0,R,Nalco Holding
Fal1276,United States of America,,miriam,,125783.0,,Fallahi,New Brunswick,3.0,2330950.0,5.0,3.0,S,,O,Dillard's
Erb1277,United States of America,m,HOLST,Z,386913.0,10.0,Erbilgin,FL,,1028958.0,3.0,2.0,M,,,Hess
Egn1278,United States of America,f,tonie,,434919.0,95.0,Egner,WV,1.0,591978.0,1.0,2.0,U,435.0,O,Medco Health Solutions
Tah1279,United States of America,,Darrel,M,409171.0,11.0,Taharuddin,NJ,5.0,1566884.0,0.0,5.0,S,345.0,O,H.J. Heinz
Tog1280,United States of America,m,margette,H,35973.0,74.0,Togasaki,MT,1.0,2233915.0,4.0,4.0,U,845.0,U,Allegheny Technologies
ing1281,Canada,,Siew,,496333.0,8.0,ingrey,WI,0.0,1697753.0,0.0,2.0,,583.0,R,Perrigo
Dac1282,United States of America,,TIN,,34940.0,39.0,Dacre,AR,1.0,2281290.0,5.0,4.0,U,410.0,R,Texas Instruments
SEA1283,Canada,,Blythe,,433355.0,36.0,SEARS,DC,4.0,3872337.0,,3.0,U,743.0,O,Gannett
Ert1284,United States of America,,Emer,,204073.0,10.0,Ertl,British Columbia,7.0,2092159.0,0.0,5.0,M,316.0,O,
Cay1285,United States of America,f,EADIE,I,311152.0,73.0,Cayouette,NJ,3.0,1311610.0,5.0,2.0,D,690.0,O,Dean Foods
Wil1286,Canada,M,Diannne,,140649.0,56.0,Williford,IA,1.0,2854213.0,0.0,4.0,U,448.0,O,T. Rowe Price
Reg1287,Canada,F,Kingsley,M,133125.0,90.0,Regimbald,FL,10.0,503224.0,3.0,4.0,U,517.0,O,Gardner Denver
mer1288,United States of America,F,Hwei-ling,,424101.0,64.0,meriwether,RI,3.0,2678386.0,3.0,3.0,S,787.0,R,Delta Air Lines
Squ1289,United States of America,,agnola,,60208.0,6.0,Squires,British Columbia,8.0,1823472.0,4.0,4.0,D,543.0,O,EMC
Gas1290,United States of America,,anthea,Q,382836.0,4.0,Gasul,CT,10.0,3929702.0,0.0,5.0,M,639.0,O,CME Group
Owe1291,United States of America,,kaitlynn,,151861.0,97.0,Owensby,Prince Edward Island,3.0,2039071.0,4.0,0.0,M,730.0,O,Lincoln Electric Holdings
agh1292,United States of America,M,STARS,,71838.0,,aghili,Manitoba,4.0,3295828.0,2.0,2.0,U,374.0,O,New Jersey Resources
per1293,Canada,m,joanie,A,13393.0,45.0,perron,IL,8.0,408058.0,,0.0,D,307.0,U,Valassis Communications
mar1294,United States of America,m,karil,B,48174.0,62.0,marconi,SC,4.0,2402816.0,0.0,5.0,S,420.0,O,Hexion Specialty Chemicals
Poy1295,United States of America,F,Concettina,,291845.0,60.0,Poyer,MD,5.0,3276957.0,3.0,0.0,,607.0,O,Old Republic International
Nor1296,Canada,,SASCHA,,114680.0,31.0,Norton,CO,1.0,1989523.0,4.0,4.0,M,510.0,R,
Pre1297,United States of America,,ODELLE,,402704.0,98.0,Presti,FL,7.0,3405299.0,1.0,,U,313.0,R,AGCO
ing1298,Canada,,Jeniffer,,176331.0,81.0,inge,ND,2.0,2615638.0,2.0,5.0,S,672.0,O,GameStop
YER1299,United States of America,m,Linn,,369094.0,45.0,YERNENI,WA,6.0,1007245.0,0.0,4.0,M,531.0,,eBay
Lya1300,Canada,f,Jean-michel,,13493.0,26.0,Lyall,MO,1.0,2654937.0,0.0,4.0,M,352.0,O,Cummins
Bos1301,United States of America,,Glori,,353507.0,25.0,Boswick,VT,3.0,3834204.0,3.0,,U,431.0,R,Systemax
Mcd1302,Canada,,Lizette,,254075.0,96.0,Mcdunn,Ontario,9.0,1223723.0,,0.0,U,413.0,O,RadioShack
VII1303,United States of America,m,Gorde,,312305.0,18.0,VIITANIEMI,WY,5.0,406806.0,0.0,1.0,S,682.0,O,Service Enterprise Group
her1304,United States of America,,keys,,483335.0,56.0,hershberger,GA,6.0,839378.0,4.0,3.0,S,487.0,O,BearingPoint
May1305,United States of America,M,gusta,H,,49.0,Mayoux,MS,7.0,414126.0,,5.0,M,554.0,O,Worthington Industries
Hal1306,United States of America,m,ihor,,273949.0,79.0,Hallett,PA,7.0,3220146.0,1.0,5.0,W,552.0,O,NiSource
STE1307,Canada,F,Suzann,,95144.0,87.0,STEKLASA,NY,1.0,1359422.0,4.0,0.0,S,704.0,O,H.J. Heinz
Haa1308,United States of America,,Clifton,,145720.0,10.0,Haas,MT,7.0,2734888.0,1.0,4.0,,,O,Consol Energy
fle1309,United States of America,,Christoph,,436686.0,46.0,flewelling,LA,5.0,1272562.0,2.0,3.0,U,477.0,O,Valero Energy
wal1310,United States of America,,hellen,H,452738.0,48.0,wallace,HI,3.0,,2.0,5.0,U,329.0,O,United Services Automobile
mor1311,United States of America,m,elysia,,145288.0,93.0,morton,OH,8.0,3847425.0,4.0,3.0,U,831.0,O,DRS Technologies
jan1312,United States of America,M,Martina,,221882.0,50.0,janecka,MI,4.0,3025982.0,1.0,1.0,U,620.0,R,Mueller Water Products
van1313,Canada,,Sharleen,,14405.0,31.0,van kast,ND,8.0,2521783.0,4.0,3.0,M,485.0,R,W.R. Grace
Rou1314,United States of America,F,roanne,,491148.0,42.0,Rousseau,GA,6.0,3003955.0,4.0,4.0,M,349.0,O,Foot Locker
TAH1315,United States of America,,ANNET,,439539.0,41.0,TAHARUDDIN,AL,4.0,1528063.0,3.0,5.0,U,710.0,O,Boise Cascade Holdings
Gli1316,Canada,N,Bernice,,464637.0,33.0,Glinka,Alberta,,209853.0,5.0,3.0,M,,U,Rite Aid
Fil1317,United States of America,m,gavin,,364193.0,49.0,Filippi,IL,5.0,,5.0,0.0,M,392.0,O,Capital One Financial
De 1318,United States of America,,kalie,,32958.0,4.0,De salis,VT,,3058804.0,4.0,4.0,W,354.0,O,Marshall & Ilsley Corp.
Let1319,United States of America,,monroe,,82412.0,14.0,Letarte,TX,4.0,1606513.0,2.0,3.0,U,529.0,U,Mattel
Shi1320,United States of America,,LOGAN,,288984.0,38.0,Shingler,OR,9.0,3540880.0,2.0,5.0,M,509.0,,
SHA1321,United States of America,,Shanta,,107831.0,70.0,SHAKIB,CT,6.0,2718726.0,4.0,4.0,M,764.0,O,National Oilwell Varco
Gur1322,Canada,,Kordula,,84588.0,60.0,Gurica,SD,4.0,2710048.0,0.0,3.0,S,412.0,O,Unified Grocers
But1323,United States of America,,libbey,,426245.0,9.0,Butner,OR,5.0,3592521.0,2.0,2.0,M,695.0,O,Northeast Utilities
Rag1324,United States of America,,Vivianna,,113699.0,88.0,Raghunath,ND,0.0,,5.0,1.0,S,391.0,R,Patterson-UTI Energy
Ban1325,United States of America,M,Ardisj,,197182.0,1.0,Banigan,Manitoba,10.0,292441.0,5.0,0.0,M,595.0,R,Int. Flavors & Fragrances
Kab1326,United States of America,F,Yovonnda,C,386956.0,50.0,Kabel,Manitoba,7.0,3654357.0,5.0,5.0,W,597.0,R,Universal Forest Products
CHE1327,Canada,,OLIVE,,225457.0,53.0,CHEBA,NV,6.0,1100613.0,3.0,0.0,M,555.0,O,CBS
Ude1328,United States of America,F,Muhammad,,51599.0,47.0,Ude,CO,3.0,1105369.0,1.0,3.0,S,356.0,R,
KUH1329,United States of America,,Adore,,28939.0,86.0,KUHN,MO,9.0,482261.0,1.0,2.0,U,444.0,,Ruddick
Moo1330,United States of America,,Makam,C,105731.0,54.0,Moorer,NM,5.0,3331401.0,5.0,5.0,D,529.0,U,BlackRock
has1331,United States of America,M,OSIRIS,,331132.0,27.0,hasegawa,DC,9.0,72664.0,2.0,4.0,S,537.0,O,Hanesbrands
bho1332,United States of America,f,vilas,C,185551.0,93.0,bhoday,VT,8.0,1895204.0,1.0,5.0,S,317.0,O,Molina Healthcare
Pag1333,United States of America,F,matelda,,371975.0,31.0,Pagi,LA,1.0,40488.0,2.0,3.0,M,434.0,,Allstate
Van1334,United States of America,f,Arabel,,455111.0,78.0,Van kessel,NC,9.0,3234538.0,4.0,3.0,M,309.0,R,Biogen Idec
Fur1335,United States of America,M,brett,W,313217.0,35.0,Furst,UT,9.0,1927631.0,1.0,0.0,U,384.0,O,Deere
Car1336,United States of America,f,Goldia,,185298.0,19.0,Cardozo,OK,4.0,875273.0,5.0,4.0,U,840.0,R,Realogy
bry1337,Canada,m,jacklin,,228379.0,72.0,brydges,WA,6.0,1800722.0,4.0,5.0,M,469.0,R,Sprint Nextel
Ahm1338,United States of America,,shela,,496565.0,38.0,Ahmad,NC,8.0,2317949.0,1.0,2.0,M,746.0,U,Sauer-Danfoss
Spe1339,United States of America,,Shane,P,64482.0,36.0,Spearman,WA,8.0,3889367.0,3.0,0.0,W,521.0,O,Key Energy Services
God1340,United States of America,,LOLLY,P,475046.0,5.0,Godsoe,HI,3.0,63801.0,1.0,3.0,D,843.0,O,Nalco Holding
pla1341,United States of America,M,franklyn,,30917.0,59.0,plastina,TN,3.0,2356169.0,4.0,,U,846.0,U,Delphi
Bar1342,United States of America,,YUEN,X,65213.0,29.0,Barry,IL,4.0,1407956.0,1.0,4.0,M,426.0,O,Boise Cascade Holdings
rum1343,United States of America,,open,B,415653.0,,rumley,MT,9.0,2229772.0,5.0,2.0,M,833.0,O,AMR
cud1344,Canada,,Wally,L,347883.0,45.0,cuddy,AR,3.0,3729163.0,2.0,1.0,M,306.0,R,Best Buy
Dem1345,United States of America,f,marj,,162007.0,38.0,Demone,AK,10.0,803737.0,0.0,4.0,M,567.0,O,Bank of America Corp.
KON1346,United States of America,,Louise,,427217.0,57.0,KONOMIS,MA,4.0,2638958.0,4.0,,S,429.0,O,Schering-Plough
MEL1347,United States of America,,Jeff,,168549.0,73.0,MELTON,Alberta,6.0,2192090.0,0.0,1.0,M,826.0,O,Dole Food
KER1348,Canada,f,Melissa,M,5312.0,76.0,KERR,NC,1.0,980763.0,3.0,,S,433.0,R,Robert Half International
Lud1349,United States of America,m,LYNNETT,U,105104.0,19.0,Ludwick,AZ,,3242031.0,5.0,2.0,,459.0,O,Solo Cup
Rus1350,United States of America,,NAKINA,,408724.0,49.0,Russett,HI,10.0,3150691.0,0.0,5.0,U,610.0,O,Kroger
RAN1351,Canada,F,painterson,C,427367.0,59.0,RANGEL,TX,10.0,673563.0,0.0,1.0,S,367.0,R,NBTY
Nag1352,Canada,F,Melony,,76414.0,,Nagy,VA,2.0,3813942.0,,4.0,M,303.0,O,U.S. Bancorp
ben1353,United States of America,,carissa,V,494319.0,26.0,benedek,AZ,2.0,3044826.0,0.0,,U,695.0,O,Boise
Cra1354,United States of America,f,Wing-man,S,222777.0,33.0,Crabe,MA,5.0,1951847.0,2.0,4.0,M,556.0,O,Bio-Rad Laboratories
Jun1355,United States of America,,Phebe,O,346206.0,96.0,Juni,AR,5.0,436290.0,3.0,,S,396.0,O,Rohm & Haas
LOV1356,United States of America,,RHIANON,U,,85.0,LOVETT,British Columbia,3.0,553636.0,4.0,2.0,S,635.0,O,Children's Place Retail Stores
COL1357,United States of America,f,ireland,,141121.0,32.0,COLANTONIO,AR,5.0,575452.0,0.0,1.0,U,,R,First American Corp.
Dav1358,United States of America,f,kayle,,,76.0,Davis,New Brunswick,0.0,3806825.0,1.0,0.0,M,840.0,U,Enterprise GP Holdings
per1359,United States of America,f,josanne,E,389185.0,3.0,personna,MD,5.0,2216247.0,1.0,2.0,U,531.0,U,Apache
nau1360,Canada,M,YUNG,,159885.0,64.0,naugle,Ontario,1.0,1694250.0,3.0,3.0,M,707.0,O,United Natural Foods
MIL1361,United States of America,,Alecia,O,390567.0,24.0,MILLARD,NY,6.0,628762.0,3.0,2.0,,532.0,U,SunTrust Banks
med1362,Canada,f,berny,,452925.0,94.0,medioni,GA,3.0,,4.0,3.0,U,418.0,O,Hertz Global Holdings
NAL1363,Canada,,Louise,,61077.0,4.0,NALLENGARA,Saskatchewan,1.0,2427341.0,3.0,2.0,M,,O,Lexmark International
COL1364,Canada,,Marget,,238619.0,69.0,COLOADS,CT,4.0,1660523.0,2.0,0.0,W,766.0,O,Sealed Air
ott1365,United States of America,,KITT,H,53018.0,16.0,ottawa,KY,3.0,1659566.0,,2.0,D,701.0,U,Oneok
mch1366,United States of America,m,Ariella,,,0.0,mcharg,IA,5.0,2509452.0,5.0,4.0,M,753.0,O,Consol Energy
las1367,United States of America,,dorene,U,282154.0,95.0,lashmit,Alberta,7.0,154720.0,1.0,2.0,S,634.0,O,Domtar
Gil1368,United States of America,,josie,Z,294569.0,,Gillette,TX,1.0,,0.0,4.0,M,597.0,U,Assurant
hob1369,United States of America,,ENRIKA,A,450732.0,2.0,hobbs,NE,8.0,813623.0,0.0,4.0,,780.0,O,Walgreen
Len1370,United States of America,m,Maddy,,418314.0,37.0,Lenz,SD,7.0,919479.0,2.0,2.0,M,636.0,O,Republic Services
toh1371,United States of America,F,JOICE,V,144923.0,68.0,tohama,Quebec,8.0,409447.0,0.0,4.0,D,528.0,,Health Net
Prz1372,United States of America,F,ABDALLAH,W,220757.0,32.0,Przybycien,WA,4.0,2559343.0,0.0,2.0,M,728.0,R,SLM
Sho1373,United States of America,,Tisha,I,480795.0,16.0,Shoemaker,WI,1.0,1511125.0,2.0,3.0,M,684.0,O,E*Trade Financial
Smo1374,United States of America,M,rosie,,,2.0,Smoot,ME,5.0,49538.0,1.0,1.0,S,545.0,O,Northern Trust Corp.
BAD1375,United States of America,,Howard,,15247.0,9.0,BADGER,SD,6.0,393218.0,5.0,1.0,U,775.0,U,Centex
Mon1376,United States of America,M,JOY,T,404998.0,88.0,Montgomery,SD,3.0,1803483.0,3.0,0.0,S,545.0,,Vishay Intertechnology
