AgID,St,NuCh,OwOReFl,Inc,PoC,Co,AdL2,MiIni,AddrL1,MarSt,NumC,NWor,LN,Em,Ph,A,CreRat,NumCreCar
Rmr13388,AR,5.0,O,302608.0,Yahzkqxoyxq,United States of America,Gxjdxzyofarnerfdyfkapebhiehbxafaocmbowpipix,F,siziuczlifbmxysgzaxxiu,M,2.0,1609839.0,Rmrxemsliwgyxsxnceocgnkelip,Sealed Air,1-473-375-4650,31.0,592.0,4.0
ddt13389,MO,4.0,O,108647.0,RZUCKCTDXI,United States of America,Msnqzgenlmgkvdvrncoiqderefmpuxsajedsckiirbcgl,,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,W,1.0,,ddtjavew,Delta Air Lines,1-697-301-1194,79.0,445.0,3.0
JRL13390,Saskatchewan,4.0,O,19981.0,SBOQGBFOPEB,United States of America,YEEKSRCOTXCULSUTNURIRJCQQXGNZEQCWOAQDFRXUTJTDLIOTPYNWUAFGAAZ,B,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,D,4.0,1721796.0,JRLWCLNSGYIRLOSSHSVZKDL,Constellation Energy,1-313-704-1996,28.0,379.0,2.0
Bfo13391,NM,1.0,O,205609.0,smujptierddj,United States of America,drrrijzkwogelnrlxmrgvtwldvciwjhiskku,s,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,M,0.0,2574915.0,Bfofuykl,Amerco,1-259-052-6744,85.0,532.0,3.0
Oey13392,ME,2.0,R,462711.0,fwusl,Canada,Lvspybkolxqwblrwubvmhiazgorwxembgufobhdy,A,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,U,5.0,2511005.0,Oeyydhnvwxtoqeoqgusjqi,M&F Worldwide,1-852-185-0965,2.0,817.0,
SCA13393,OR,1.0,U,203178.0,Nfrlqn,United States of America,,,Yzubfpymrvchhhzgbizuwspag,S,4.0,93460.0,SCANXGHUWEWFTQYLMXFT,Plains Exploration,1-604-441-3147,93.0,332.0,0.0
Xnq13394,Ontario,3.0,O,22115.0,EXTOQRFXZ,Canada,htlqgdzldphyuvjwcetnrwnemamqjflotkhfhne,P,,S,0.0,3040224.0,Xnqyrdcjvxmrxsgqjkn,Group 1 Automotive,,82.0,563.0,4.0
Pzo13395,NE,5.0,R,127226.0,Yztji,United States of America,eimusxaybdqgfolasghmisfgm,e,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,U,0.0,1436222.0,Pzoyzubxtkfvuippcgdpf,AbitibiBowater,1-090-904-5607,15.0,498.0,10.0
Kgl13396,NH,4.0,O,224927.0,JASIPBCSU,United States of America,VIKALMPAHFNDIYNZKWLTKSKPLZNVLTYEOZUSXWMATMNHQZOKYFZEUBZT,G,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,M,4.0,2449616.0,Kgljthvkoyfkjdcxg,New Jersey Resources,1-148-241-1124,91.0,555.0,8.0
klm13397,WI,2.0,,451825.0,DEBEGNFQ,United States of America,twdeqwvcgdmxrhiwtjc,O,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,M,4.0,3605944.0,klmbyncfioengqeiz,Zimmer Holdings,1-660-380-8759,41.0,654.0,
Jax13398,Prince Edward Island,5.0,O,307321.0,QVEBOPVQQ,United States of America,Pyhlwufayscfvdoqxnlzxammm,S,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,D,5.0,3394119.0,Jaxpaxfskqojzrwcjklrbfrdgpqttg,Great Atlantic & Pacific Tea,1-384-402-1415,33.0,565.0,0.0
njf13399,WA,4.0,O,423890.0,LAJKXA,United States of America,Ryzydioywcam,g,OOAJDQYMG,M,4.0,1881401.0,njfxdxbiaywlvstqvgjdfgvaqijiq,Valassis Communications,1-604-532-5809,87.0,655.0,1.0
Zop13400,Saskatchewan,3.0,R,116423.0,hxgiakwax,United States of America,Ilbyglsxelrvbgjqvhi,,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,M,4.0,245470.0,Zopfbkbssibr,AMC Entertainment,1-532-039-7354,3.0,482.0,4.0
GLJ13401,Saskatchewan,4.0,O,13303.0,ODYWPWJAGUZR,United States of America,Skpsozqpxlmluklvessltsgkvqj,,yiexiygyzvtmpmxddnwnv,M,4.0,152152.0,GLJAGOOLAEWAFEKTAMQQVKOIHO,Motorola,1-646-023-5699,13.0,717.0,
FYF13402,MS,2.0,O,482538.0,Bhgeqldm,Canada,vkfcgnfkahhupztecdxwqgwidntlnhhcqkmqpueivleucc,,,U,0.0,,FYFTQMGMGOOWWMTHFBGTBDM,Capital One Financial,1-164-229-5432,92.0,655.0,8.0
Jmi13403,Alberta,2.0,O,140683.0,Qitpmrtey,United States of America,Ebchfglxlpucxajxsauzaudyvtjgrunyepawphbtplebdgjvxsveacnevxagepnosxtfszxmkfvcx,,jdnadafgl,U,2.0,841653.0,Jmihumtmtaavzyba,Fidelity National Financial,1-719-532-9288,28.0,429.0,0.0
Atb13404,RI,3.0,O,329852.0,upfhfefybatk,Canada,HJKQLONZSISONGUVLJO,,Keznkuizulukwjuftqflikcoxvxm,W,,3448653.0,Atbzf,KAR Holdings,,47.0,398.0,10.0
Eyr13405,NE,5.0,R,428171.0,Uwecartthmv,United States of America,Snpmayukhkfzusu,,alcfru,D,3.0,2162717.0,Eyrsfwxzrbiggoxad,Manpower,1-157-946-1584,79.0,803.0,0.0
Iih13406,CA,1.0,O,10374.0,Isswoec,United States of America,Kmcfcefetdnvsdepil,,Faugitjpd,M,2.0,3952132.0,Iihbjnnfxdtarey,Smurfit-Stone Container,1-618-434-9274,76.0,792.0,6.0
Knm13407,CO,2.0,O,,Iydrs,United States of America,FEWZDLYWELCJFSBLPKJVDJHNJGGXNEPMDKHABECLWZJSDPIGQDOTSQMS,,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,M,3.0,,Knmpomiobnpg,Dole Food,1-970-109-2998,45.0,653.0,3.0
Azh13408,WA,0.0,R,290998.0,FBAKDLF,United States of America,xioko,N,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,S,5.0,3152909.0,Azhfazkuje,NVR,1-531-787-8427,51.0,785.0,6.0
KJK13409,IN,1.0,O,112950.0,IBHVZ,United States of America,NDLPYIPROMKUHOVPZBGZNJPGYRW,,Bexqwpnhwf,W,1.0,2323724.0,KJKPEXOVMJTPNRSL,AMR,1-160-193-8577,93.0,761.0,2.0
Kgy13410,ND,4.0,R,291467.0,tnicjxwtc,,GWLCFRZYFNFJTZLEWIUNHWPJL,,WGDAE,S,3.0,3444615.0,Kgyhataota,A.O. Smith,1-799-089-8076,40.0,735.0,10.0
Lbo13411,NJ,4.0,,358258.0,FFXESDNGRMZ,United States of America,Ajwralaodooseuyvhdwczpbfutet,l,Wxugjoashygcgbstzdn,D,1.0,2157760.0,Lbokrorasezzwayyqredetmwkfg,EOG Resources,,57.0,636.0,8.0
Ohs13412,AR,3.0,O,445423.0,Ubauiwvpwwi,United States of America,Igfuoiqqdwdbmrfkywtnkpmmzkwxohnvqbnpgfyutikmg,,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,M,0.0,2626950.0,Ohsfx,Emerson Electric,1-609-039-1034,59.0,704.0,2.0
JNP13413,GA,2.0,O,241742.0,Bivyebbb,United States of America,HTVCYTSLRTMBGFOLDYFGMEFIMVDGUEDBVBVWIWEOHDLVKOBJYQCMFSMTKIYOEOIWN,n,Tcrnmhwaszkzxxqnohgszxxvocpwwj,S,2.0,1965855.0,JNPTQLCWWDKCJJZAAVUGSV,FirstEnergy,1-870-031-6697,67.0,500.0,
HFW13414,MT,0.0,O,150120.0,UMLXV,United States of America,bjnkdigxsivflzmbxfezerbwuscyqjajfcvrfxpsrsygkayxddqiheubqiuxzuhurxqd,,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,M,0.0,1011053.0,HFWJUQGYWTZWPMSCPTOFZJREBT,Vulcan Materials,1-711-748-0815,31.0,343.0,10.0
gta13415,UT,1.0,,418826.0,NGEVQULUZ,United States of America,Hlpeogtserxgfubavdoihwyepfgjwr,I,pqrzssn,M,3.0,1126425.0,gtagduovowff,AnnTaylor Stores,1-076-910-4384,84.0,304.0,4.0
prc13416,MT,2.0,O,299696.0,Xaldqso,United States of America,Pkxzxnpmivtpxexcjlbougcddputcjlzgufvbqnejpajcngrkvmnvhujjchxxdlgklggpn,,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,S,0.0,,prcneoggghmopeyldmayrh,Baker Hughes,1-693-431-7315,79.0,652.0,1.0
MSL13417,Prince Edward Island,5.0,O,74767.0,EHNWUQLJM,United States of America,GXYLWIAPWKLWPZPEHZNMUAMIUDSNMDUWWLREJGPFSXTWYHRJNGLJQGEB,o,,M,3.0,3677625.0,MSLGWLKRJJGLJSL,Packaging Corp. of America,1-989-570-9954,28.0,748.0,3.0
Tqo13418,Saskatchewan,1.0,O,208571.0,Qtdlfu,United States of America,PNJOVPJMXVGQCGUFWGLQPKFUYONSNJHSXUDMNWEQNBSTAUGBET,,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,S,5.0,2552839.0,Tqoejabxkeoxggrpszlpbsmifbbwqu,,1-297-207-8118,58.0,541.0,7.0
Cey13419,AL,5.0,O,309813.0,TKAIT,United States of America,BRZMBMORCGZSEKEVDMEVIBBZENBZGUSUJ,f,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,M,2.0,3065927.0,Ceyfudj,Avery Dennison,1-388-290-8649,98.0,484.0,7.0
Srg13420,CO,5.0,R,116410.0,Maqvwsjlyel,,Lbymsrogoguwjvafxosczkavdhvksfuvkhhtpzqntqgrhwywimmkihikbddwqxlbuafeqxhe,m,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,D,4.0,2895331.0,Srgilgorzijqtel,Wisconsin Energy,1-967-807-8632,80.0,368.0,2.0
Hks13421,ID,4.0,O,64370.0,Smxopeneo,United States of America,lnjwzopwhtfhjpgowyibvyukqgjbkjcklurwmb,,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,U,1.0,1408826.0,Hkstuliil,Spartan Stores,1-861-295-0096,11.0,411.0,8.0
UST13422,MD,0.0,R,131067.0,MZVVUZ,United States of America,Pzkmuikejpiahltuaohfhjumfkbinkvrqugiwofkwygd,B,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,S,5.0,3131250.0,USTOFAXAJPTLDQXCAFASVN,RPM International,1-335-283-3406,63.0,554.0,8.0
KLY13423,WV,4.0,R,386836.0,ICJISWALFKDS,Canada,vepptpyistjprnmdrqrml,,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,U,1.0,2235242.0,KLYVMJIEKGHR,Henry Schein,1-170-534-0918,60.0,739.0,9.0
CYX13424,RI,5.0,O,66911.0,Rhvycl,Canada,Fgxpvitdakmcuke,B,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,W,1.0,486589.0,CYXAZW,Nacco Industries,1-001-537-4016,70.0,651.0,1.0
qtl13425,FL,,O,482853.0,,United States of America,Xbmegbjvkmsogxpvjyulrbiebrlpndtvhhjwlhkkgjxmztwg,W,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,M,3.0,1866492.0,qtlyfqaefl,Publix Super Markets,1-397-619-7234,7.0,447.0,0.0
ZQE13426,MN,2.0,O,77290.0,qimevbixnqef,United States of America,ldvvyxqoapsgntlftpteqcbii,S,vsqjkmgdjwoebgbocogurl,D,2.0,3448699.0,ZQEAQU,Interpublic Group,1-529-272-2423,50.0,833.0,10.0
jid13427,GA,3.0,O,330330.0,Gsnnxcvitu,United States of America,AVTCQBO,I,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,U,4.0,707707.0,jidjtyifchwezuzjifciijrgkm,Southern,1-326-090-5395,13.0,727.0,0.0
VPC13428,CT,3.0,O,190039.0,Npgog,Canada,TQJLPZQDF,L,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,M,0.0,3812236.0,VPCTJSWWSVVBLP,MetLife,1-860-217-2112,62.0,760.0,10.0
TFJ13429,NY,0.0,U,61833.0,Dgollrsgbfl,United States of America,,C,OSFNSVKWNQMTQLV,U,1.0,3822989.0,TFJMKHOXFMZ,Flowers Foods,1-212-775-9379,52.0,309.0,3.0
dfb13430,NM,1.0,O,237325.0,Lukqq,United States of America,Lbvnldsiwjdafjjbqxbdwkakfexhbdackltlbadkihdf,u,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,M,4.0,3702672.0,dfbeunqwmmjyvbdtktucnoalwtjydh,Celanese,,84.0,811.0,1.0
szv13431,MA,4.0,U,469609.0,Wybjb,United States of America,Mgthsznmbozkxmxamwkyocltpbwjbabcalxwwyhmhtijtwvfkjesfmlnwyzubrgkuaku,,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,M,3.0,3491822.0,szvubfaevmjmoobjrwxtmbhcctdxq,Neiman Marcus,1-630-259-2524,63.0,671.0,3.0
Nqn13432,PA,2.0,U,,Wsmxsayflwns,United States of America,IXMGGSQKNFWCCBOVXMICHVGTDZ,x,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,,4.0,598057.0,Nqnzgya,Wesco International,1-703-607-6123,98.0,771.0,1.0
Kbk13433,British Columbia,1.0,O,147261.0,Suzblnial,United States of America,Vklpuogtzmktfetlwwgodmyk,,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,M,1.0,3698115.0,Kbkxvetzfadwebatigemaxqsdi,United Technologies,1-712-937-5358,54.0,801.0,6.0
nxv13434,CA,5.0,U,247255.0,NIJTHUMEM,United States of America,Zjdbvfvujhpacivzwtjquzcwogkb,Q,orjamuffjsberigbctzuepbtmhtosajzi,M,5.0,3967662.0,nxvenwawaqnqkkugfohrzhe,Hovnanian Enterprises,1-131-342-4998,54.0,445.0,1.0
QBZ13435,TX,2.0,,390143.0,WMLNBTOOA,Canada,Ctpcbblibhxhetdwhhhnxruiauoopltnej,,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,W,3.0,301398.0,QBZCVY,URS,1-184-197-2194,,518.0,9.0
NYZ13436,AZ,3.0,U,167512.0,Bhkxnhj,United States of America,OGUVLCSUQYRIEEGSKWBVVVMEJHDDXMBSZZZDLPERHGWAYMTSAVBLTJTUNDJPQVMJGSOOJ,,Zajkqsjjfgdascjyuqcx,U,5.0,2637018.0,NYZJRYNTTKVULXLKLYR,Landstar System,1-633-405-2644,41.0,349.0,1.0
IPW13437,FL,0.0,R,334967.0,Fiynyliewa,United States of America,UCJKRRFPVTLEQNYUBJCFMLTNUE,,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,U,5.0,2295132.0,IPWSHJOCNBFGAGLEIITWECYXR,Danaher,1-342-711-3090,10.0,473.0,7.0
Coe13438,OR,3.0,O,88882.0,Wkvjbknw,United States of America,Wrgizjiksjbksnazhwjohyhvcsucnsulxrmwltkveieaalvldqppbpp,,Zysfkfvycclegmocqyfqprytbomxwom,S,5.0,598436.0,Coedkbbchfejgjayxzsrvyerfu,Maxim Integrated Products,1-320-699-7650,58.0,507.0,9.0
azn13439,TN,4.0,O,398372.0,axnqbea,,Kqnwsdbtvjfbi,,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,M,4.0,3057888.0,aznyabjymtdyiz,Vornado Realty Trust,1-462-078-1849,83.0,479.0,3.0
CMI13440,MN,0.0,O,408036.0,FKYDD,United States of America,Scnsaxdcdxyhukqtargizctyvoqmamwvdmekmqlcogoqv,,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,M,1.0,2289608.0,CMINTENTOLEJDU,Mutual of America Life,1-928-999-6405,24.0,646.0,4.0
ncu13441,IN,3.0,O,468846.0,iwlaodxw,United States of America,CUMCHCGGYMXOKONDSNJVFZVGRBPIUGZIIUXHBHRCIAVPD,,Kwvrsfgm,,1.0,3970770.0,ncupvrchwdbgainzwanbglivzhd,,1-510-554-3465,,550.0,4.0
Ivg13442,CT,2.0,O,232318.0,QSVCOEQZQDA,Canada,JMBKGAEDZAVRKDGKXINOKAPSKFKOQDLKDGPQHFXWOIVTLSIEYAEYMU,,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,M,2.0,1511924.0,Ivgzjpnfnt,Nucor,1-504-774-7073,32.0,631.0,10.0
SJJ13443,UT,1.0,O,23408.0,wplswe,United States of America,ivgbdeofhtvnbmjozgjdeqtkrlj,,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,S,2.0,2906143.0,SJJWKKGKZPWETULFUJXXULBRDECWUW,HealthSouth,1-014-919-1324,25.0,833.0,8.0
ngl13444,UT,2.0,O,377165.0,cycfngceol,United States of America,Ueeocpaxzkuylyqtlrpsevvbibsaotgfvsxculmqdbumaabi,F,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,U,,2327430.0,nglppljxomsfxgxstzrixrehhjccas,A.O. Smith,1-705-544-0667,32.0,505.0,9.0
Bcm13445,NH,,O,62663.0,,United States of America,UHOOIEOJXBMRPAOJBJLOKFMMMTDIBSWXEPYPQQPJJZAQCGPOLLGMPIJQDQVNOIHJVKJZSFHWMSBPU,,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,M,1.0,1557527.0,Bcmeefj,Reliance Steel & Aluminum,1-478-984-2218,43.0,543.0,0.0
Ovd13446,MD,5.0,O,45422.0,nilnirczrje,United States of America,Fesicgggxdzhhiwvcupjuezdawyynnuywypursfrnooyeasezrtx,D,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,M,2.0,222067.0,Ovdjhzjevtxhxh,Pioneer Natural Resources,1-788-269-9102,33.0,394.0,1.0
HIE13447,TN,4.0,O,325513.0,hszvu,Canada,saesneakdleikbusmmoozhpbuctrxkgtgt,,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,U,5.0,2595162.0,HIEUIAAYMEXBEKIWTSLOB,ITT,1-374-484-1176,5.0,615.0,0.0
Rhd13448,WV,5.0,O,123854.0,FVCXHPAI,United States of America,Ptqrlailsdtjtygbhuseebcxeyfmttuafcfweyrqhqdbv,,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,S,5.0,1158457.0,Rhdfa,Markel,1-002-355-1726,70.0,,5.0
Vcx13449,British Columbia,1.0,O,30507.0,TAKSF,United States of America,zcjafzrbyhpayhaylgypwadicicnrfsovgksdebnudcoqylxz,o,xvgbhzqzbjgheecfw,M,3.0,1563046.0,Vcxljuwzgrhfdisuonmlvpino,Autodesk,1-318-816-6959,36.0,498.0,8.0
PII13450,AR,1.0,O,240713.0,Odpdr,Canada,Iapwqqdzapq,M,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,S,5.0,3920394.0,PIIWHOUU,Sanmina-SCI,1-542-369-7662,76.0,457.0,
Ddm13451,PA,1.0,O,,pwdevenldzlm,United States of America,Avbkdaeafgnvcvsydlwgivlzbuptjtgjkqvcmpejaodkrekxnsdpwzvbbhvnaaynjmatijx,,Ettbreerdmyytsmubqbadtivpvdhocu,M,2.0,454249.0,Ddmqvvmiauklwdwrhiegcjlbd,Lam Research,1-688-437-0856,67.0,543.0,10.0
hch13452,ND,4.0,R,230870.0,Tzxqqkktgevs,United States of America,,,Mvljrtwlllfajfndegvdvfzcods,,1.0,663834.0,hchgjtkhmeqadbhx,,1-385-994-7972,88.0,685.0,2.0
JRK13453,PA,0.0,O,87590.0,LFITTBW,United States of America,Ohpxcqtiluxcyjouscdasurgxblwclylhiqciecsbumpplomgmackvkwlsmniqfexqzolwrlpan,R,,S,0.0,416618.0,JRKTUDOPXCZUUIHDAMDDPSK,Enersys,1-358-691-6605,95.0,453.0,2.0
fjh13454,NH,,R,423148.0,ROGPW,United States of America,Zdezocstixxswfqhgqwbianpgtwdobatppjhkqfnozkidwlcltqkvii,,Fcnirnkfblcxkxzrjbjvzgsiwfflm,W,4.0,663678.0,fjhhsa,Unified Grocers,1-173-080-2680,22.0,571.0,4.0
Pdd13455,MA,3.0,O,245484.0,Ttdurdlplcd,United States of America,Idbglonzmxevrexnxccrgjxvlsrlsxtymcnz,g,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,M,4.0,815814.0,Pddadbeckwmrlqdhahsgwzbqquxu,Warner Music Group,1-842-716-1253,85.0,833.0,9.0
Ubm13456,AL,1.0,O,362660.0,jvqmw,United States of America,seqamuapqhpfkbpdysceaxabrrnybpoyijkxqjowhfflujkvcaydsacj,,rqcoipinaezcmsfrrieqxebvvaojt,M,1.0,1728168.0,Ubmjilzq,Cephalon,1-740-513-2725,53.0,722.0,8.0
jvk13457,MN,,R,456181.0,ndpah,Canada,,,Rcdmzdjbsfdfjoryqbodffqsddpxj,M,0.0,52670.0,jvktenfn,Kansas City Southern,1-433-707-3224,10.0,687.0,2.0
Ugp13458,DC,0.0,R,427837.0,ZZNJDGYIKD,Canada,TWNTMXAELZQUOCQGWJHBAOCITKEDDXNXGTVUDVRVXIKDEHBXPIJHESPQPOKKZMLCAP,A,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,M,5.0,3263655.0,Ugpfzbohxhjqlvxhaphnqmusd,Hexion Specialty Chemicals,1-242-204-6374,16.0,690.0,7.0
Ivt13459,MS,1.0,O,142920.0,Xmttgwxwb,United States of America,CWGYUZXEHSOWLXRWKYPBPYSKUMRQOSFAMVFDSLJFBQLSIXRO,,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,M,5.0,508888.0,Ivtuyvtpehfocquyumpgo,SanDisk,1-015-160-5580,,647.0,2.0
APE13460,KS,1.0,O,94906.0,Vlkzphdxyec,Canada,XQATJAYANKZECDDIQSNOANGWWRCUYKTDPCVZBIGDPSRHTWXGASJUMDBXHUC,c,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,M,5.0,280461.0,APEXRFQQF,Sealed Air,1-704-943-0689,22.0,548.0,2.0
Oti13461,HI,3.0,R,304697.0,Fvweshcwpxxk,United States of America,TTIONHOGYOWFUMDBXGVCTNPZTXXGBOABMGIKTZUVDWRKZKHKRLYTETVDYS,F,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,S,1.0,1265398.0,Otidgfoorutmwrlbmshahjontyod,Office Depot,1-556-434-4034,57.0,849.0,7.0
EOT13462,ND,4.0,R,116852.0,Ffegtheqbp,United States of America,rtmokkglksmppmaxrozeckccobjgpfsxndfyrqzojhguhptdedppwfavafmwomdhaq,O,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,M,1.0,3820275.0,EOTAGKXQGHRTGMZNTCY,Questar,1-837-151-9912,10.0,,4.0
Rvl13463,NY,4.0,R,239502.0,uizvyewnejs,United States of America,bonwurclgcqecqweixwwmuupgnqgfebkpgpbqhjpcisrdys,N,nxedtrjignhvdshcidho,M,0.0,1873597.0,Rvlcyoyya,Levi Strauss,1-149-598-8491,32.0,778.0,1.0
AHG13464,AK,4.0,O,219726.0,fwkochmo,United States of America,acdexsbrvjxrlcfdsteoeanbly,,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,M,1.0,575291.0,AHGPCY,Chesapeake Energy,1-036-971-0352,54.0,359.0,2.0
OOX13465,CO,1.0,O,262854.0,shervv,United States of America,HYELVSAFTBVDXEZUMRJIRWCQOFDVIGEYXJZKWUFFORKDUFBQY,,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,,5.0,3767157.0,OOXJUCGVHDUQRVQ,Starbucks,1-697-829-7072,70.0,591.0,7.0
SSU13466,NV,2.0,O,459503.0,,Canada,,,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,M,1.0,538962.0,SSUHTUHREECIVCVOIJNAMIPWZGPZM,Xerox,1-216-988-5304,71.0,,4.0
bid13467,TX,0.0,O,462105.0,,United States of America,SXZTCDGBCIFFRTHVFWWWCJSWXFLMVCKEKWZSCVTKKBCNDMWOYXCBQN,,Evvgqdqlvmdyejrflnwksgiogmc,D,4.0,1961830.0,bidlggpdse,Textron,1-256-106-4282,75.0,458.0,9.0
Wnm13468,Alberta,0.0,O,198464.0,RZQZSOW,United States of America,Omdijmkggcgyyjxaojizvdrrapiganfercrqagbpnvvssqrbmfnvhcwfeg,,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,M,4.0,2415608.0,Wnmifqajhorbgbrkbjrvitamd,,1-096-718-5768,53.0,301.0,2.0
Xtf13469,CA,0.0,U,,VFIGH,United States of America,Xeckuetdcbnzdell,H,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,S,0.0,3943144.0,Xtfkjg,National Fuel Gas,1-722-764-8131,9.0,655.0,0.0
KIC13470,GA,5.0,O,106151.0,DUUAKXTSJXXT,United States of America,ikhmkdvjrwgksnyfkwwfajchptaxiljulsffiyswlvvgwgcjowl,J,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,M,4.0,737530.0,KICSFLWEJUOVPLUZ,Express Scripts,1-424-631-4720,63.0,525.0,4.0
Jex13471,ID,2.0,O,328781.0,QLUCWCKGOIJ,United States of America,hupiquikinvsrmgjngyjvjnqmajlxpkthpygoqhqiccvxuqtbetwxznrrbujkjojxpgmhi,d,WXEJZIIDOWDOMHXLFWSGFBDAZITPOSHOUMGLKNFBGBPWWR,D,0.0,1998384.0,Jexeyuurmblwciiy,Fidelity National Information,1-267-551-2342,69.0,606.0,
yfz13472,ID,0.0,O,956.0,GSGHOJSP,,Etrxcgyvoxgydfvprrltpvqoibnxh,n,EEBYAWKQKD,W,0.0,,yfzslslqjljliieouudspx,J.P. Morgan Chase & Co.,1-847-816-0514,97.0,772.0,4.0
