NumberChildren,AgencyID,MiddleInitial,CreditRating,OwnOrRentFlag,NumberCars,Income,Age,NumberCreditCards,MaritalStatus,City,State,FirstName,NetWorth,Phone,Country,AddressLine1,AddressLine2,PostalCode,Employer,Gender,LastName
,dmx14360,,628.0,O,1.0,,27.0,6.0,U,Sydney,Alberta,hccbewcnmkblsineoexelptfpqeivl,2141106.0,1-959-179-8642,United States of America,Fytofeheitglnyithufajrktguodjjlzntlrkrfcyszavlonqnscvhlelmzwtcytr,qobhzzthjahyosrmgcxxzsgfbrprexlphnznaousytbeypphojemume,Afwhlzwcfdtd,Helix Energy Solutions Group,F,dmxnkqxqfxwidfykquqngfuvja
0.0,Xsl14361,,798.0,O,5.0,225023.0,20.0,3.0,D,Virginia Beach,Newfoundland,UTRMQNRRLSQRGABPBEQSOIB,1477561.0,1-624-202-4158,Canada,Iszramhqnxqpzoqkarwhyxiaowwcybortvfcuxdczwjxcifwcvpdgwvzmgyjqwphbczqlhijpgb,Eaxhzfuhoctynojhkr,hdawehfjths,Iasis Healthcare,,Xsljjoc
2.0,KGT14362,,,O,2.0,438811.0,65.0,9.0,M,Columbus,British Columbia,Rbxrwzeesvfgocfuyfx,2909566.0,1-973-611-2303,Canada,PKSZVKWYVFVH,Vjahrpujegvvajngtxddz,Gtwzmqczrxds,Hertz Global Holdings,,KGTXTFLV
4.0,Jpo14363,,320.0,O,4.0,227468.0,17.0,,S,Alexandria,WV,tsrqmvtfzdcesbyxism,1178597.0,1-363-980-1831,Canada,cidyypqabrbkclyhmylotvovecjcvqdqgkdbcjnzbstioemgfazlk,Klhsxlcwzoxivxwicdjmvn,rfdohulval,Northwestern Mutual,,Jpoprdyjwqwbtbzpgscgxbviln
4.0,guo14364,,568.0,O,2.0,456512.0,82.0,0.0,U,Brownsville,Prince Edward Island,Tulhtjpupfaebyxhyoxtayclo,2831005.0,1-892-994-9793,United States of America,DLDHGOOSUQQBROKFZKBAGRWRAYGCKAWDPONJMNGGMMVPOWVNDIV,Icioajaolennvwhxwjvcpwhoewbhrktzjtdxsgvsmatkjqdwqvzvzej,MUJGYVRACRZ,DTE Energy,F,guordmzuiugjetjrklg
3.0,WRC14365,s,705.0,O,2.0,460160.0,41.0,4.0,S,Pittsburgh,SD,Ngfyigcrgpdjauiaafe,1858460.0,1-285-572-7615,United States of America,oiplyhijrdyvcuicsocwmpypbappfdlmcugjlpastkdeidcdsovseecuklszobqbenvakdjwh,Jiapscqkypbwdygqfanxfdkjvktnorafggv,RUXBE,Joy Global,,WRCIJVWEYPZ
0.0,Vij14366,,578.0,O,5.0,187618.0,58.0,7.0,S,Philadelphia,NE,tzrgirdnvtckbwuyelspbe,3317213.0,1-646-647-6992,United States of America,ZTZHVCQPGSRHRQBVPLDKIVDQFCGVIQLQCTAOEZSSCYECFIQKXKCEHQINKFRSSKXKFJQ,Hfmissdvcrlndkjzwxnykjwnzllpeckjkomwismkhrzsuvvjhmdfbf,Ftybz,Snap-On,m,Vijktgqncgwarzrlryk
2.0,Qej14367,,354.0,R,1.0,488866.0,50.0,2.0,S,Lubbock,NV,Umzakqtwthdgrs,3980017.0,1-555-049-5554,Canada,,Jwcmptxfucckpzjwfrihbeycyvnppyztnynkmbcesfxffabcfckafk,KOOZODNWRCM,Plains Exploration,,Qejjhiobshocmflafkayjxixvlg
1.0,Tqz14368,F,668.0,O,2.0,444962.0,89.0,6.0,W,Lincoln,RI,Ookittcxwhpibrgcsdhgqlppqg,3457866.0,1-280-072-5238,United States of America,bipwyjbyrvbuvmrampeicbhxvqklwxintjc,Okbzgexrfmmfhlzxomdznbnrymxdhcnownveupnujtplqmjbpogndjqdzvpjdaraubvaiy,BOXQOHS,Coca-Cola Enterprises,,Tqzffzuthdlilqsqekwosdcdkinpl
5.0,CLH14369,,369.0,O,4.0,499056.0,12.0,1.0,U,San Bernardino,IL,Fwbgcbkoe,278585.0,1-863-203-6498,Canada,Emgyjixvmfqefnxvljdcrpktfkqrjynaaosjgwengprfdadwrehrshsxjphjhldkzqvn,pmimvufgdbanbksbfkxkwdnnskixdwmjxrnhwubnofunrb,KFTQJPA,Buckeye GP Holdings,,CLHFJEVCAMWPUTVYM
3.0,Fct14370,g,,,,98267.0,82.0,2.0,S,Pittsburgh,OR,odawzxrmsiinew,1459764.0,1-450-733-5018,,Vykygjpqqfyookxbntuyafgnqrrzpwxcnrdsxenjwajmkjaoapfotefqwp,Jcnrdzthexoxhaiisrdfvrlryhrsjwulfzypodnxhuqyerhllbsyfepdalifodcpbjtsmoucat,orfqqtzxzhmn,Integrys Energy Group,m,Fctklzmgeaichvsorshkfhfusmwq
,cru14371,,439.0,R,5.0,358619.0,38.0,4.0,S,Washington,AZ,Jgsgcggc,2679173.0,1-191-360-9125,United States of America,Tzfekutogmwowsshojsjlodxt,URLJWWFARIZJLLWYTOJSXGBWEXXVJYCCCTKSJDVULOYVUKBPTEPDEDUGT,HJLQKJ,Cooper-Standard Holdings,m,cruqlxotdbyjj
4.0,JEF14372,,640.0,O,1.0,474392.0,17.0,3.0,S,Hull,MN,Dqqjjfrmdgdvelugij,,1-961-279-7183,United States of America,,DSFCBQUQDOSWSMAZKCHGJJPWASYBVCDLVFTQISTIQZXYVQHPPQDSL,EPLTNC,,,JEFQNMHQCMZB
3.0,Sox14373,,481.0,U,4.0,402628.0,32.0,,D,Lafayette,GA,Zhhqitajsvcv,3223339.0,1-501-567-4652,United States of America,kkutspcnyjjefyftxviokozayiglxllf,sndavpqzrukoeqlhgdxdxmbuleqkfaorqhvsgmjmtevsvffjuscwrjmrjuruxrh,jiruagetr,,F,Soxpkabxh
2.0,Xll14374,N,356.0,O,3.0,302042.0,4.0,4.0,U,Las Vegas,New Brunswick,Hxcjwoigako,485851.0,1-235-550-7015,United States of America,AUDXOXUCCVFCGYUKXHMRYLGSONPVERHW,EIGVDDSGLPNVDVSUQOBQSW,Defewgue,Marriott International,f,Xllnvbrixtvrcmhxkrvt
0.0,Lsp14375,,627.0,R,0.0,439973.0,72.0,2.0,U,Jersey City,WY,tizwlqdkukowxvpsmhnqucingwkxld,3877401.0,1-905-293-8200,United States of America,Rpnmhlhoikiqfxqqaxibez,ehxtgrzqgljieciwvbzybeivoblervdkbgdcsgpaoayjuzfxgcmf,Gerdl,BB&T Corp.,,Lspxpmojrelsdhwqgkoopycqty
5.0,Civ14376,h,399.0,O,4.0,153370.0,7.0,5.0,D,McAllen,DE,Rxdmuudoqzshdwhnnnwauenn,2113722.0,1-068-628-1298,United States of America,Vacfeiriranflubzheljmsuxfuerrfbudztpoxyhejskd,hydswztmvnexlrlzyeolzfmhrxnvgjbyxccblahapewkq,ulwwr,Plains All American Pipeline,,Civzzshubrnaxjdw
3.0,Dct14377,,814.0,R,2.0,186181.0,99.0,4.0,U,Rancho Cucamonga,RI,Lcyeallibgqhb,1052651.0,1-953-012-0279,,,Jnmgshzupivnujapxwobkihnwdqscrejwknjwbnoklmxrgyvut,Zvnryhihcl,Mettler-Toledo International,F,Dctnsouvyhauidwbvnjufoue
2.0,Ggy14378,,722.0,U,3.0,493663.0,53.0,7.0,S,Lubbock,KS,Sbyqoaxoomneg,2843892.0,1-613-057-0710,United States of America,vrneljkpeqxxcjxbe,Vhdmfpqsekdxaawkdyznfvrbqfq,LJURWLTSLK,PG&E Corp.,f,Ggybjalvjdkbriqfrytuocm
1.0,IZT14379,b,683.0,O,3.0,377463.0,5.0,3.0,M,Livonia,UT,cszencyribasvbtpikdqrk,3964811.0,1-575-614-0866,Canada,HJFPPTFCUNXDCXZJTCZPJKBIMLZUGQPGBBQEDKZPMKGDGQZKRHJSWKZSSSH,HUQXFPCURTPFUOLYPHDBWKWSERVNONFJLVNTNXJVQVJDXHQBLEBXCYBZLAUXSIRTNJAVANQJIKQHFAS,Qvvqxctzv,HSN,,IZTGLTSI
3.0,Hsz14380,s,544.0,O,5.0,411899.0,64.0,8.0,U,Stockton,AZ,Ovcrzqtzxiyo,447743.0,1-539-220-9202,United States of America,Nkqlhartabft,Ecshcgeihz,PQJPNLPWY,MPS Group,F,Hszetex
5.0,jyt14381,,451.0,O,0.0,447763.0,43.0,7.0,W,Baltimore,SD,Wdjcga,3982933.0,1-410-583-3558,United States of America,PEIACXZVBKEXSSVMVCPMLUOKQTPCHDIFSSSNKACIXSCUEAABGCSFYPPXDATVEROXMYSEG,Phmuveakabsdujixtfruaurjwvxvwru,esulf,Lithia Motors,M,jytlmbuzshe
5.0,Llj14382,,,O,5.0,484770.0,71.0,9.0,M,Santa Clara,OH,UCNBSOKBPLQJMNBNKOZSEBEOSMLKJE,1059550.0,1-840-141-0267,,VPIWIYDJEFXAHMMSNFKOOYQNPVGEUYIETLOJQXCTPRP,rabwqpjihqpruqflcijocriv,Phwcykdsxsb,H.J. Heinz,F,Lljrhavjuycjjopsrheuccy
5.0,QTP14383,E,578.0,O,4.0,73639.0,87.0,8.0,,Chula Vista,VA,Ujrroi,745124.0,1-178-473-4942,Canada,Ewaijbktrzdjiifnmbdiwbptdhtbphytuvhowbzsypbrnzkleqqcqxhrzjomgdbgfro,Iensjorwjwaumgpizpfvmsbuuptfhltmkmxxqamtieagweqcamyauwfifrvfilfn,Xynqavwu,Danaher,,QTPJVKNUFY
2.0,jwy14384,d,589.0,O,0.0,174467.0,48.0,8.0,U,Dawson City,HI,Ejqvllcoeclvhpqy,1922274.0,1-120-011-3497,United States of America,,fxeybodyekybbhzlakmorphyhrmkgjthlqgyhknnxazwxabokrhjdomdteooeumvyeklizi,MQUWTPNEWB,TECO Energy,,jwyfxwqbiqdfwkoeytyk
4.0,Pxv14385,B,703.0,O,4.0,197132.0,,1.0,U,Houston,WA,Bgplojzxacuhmpbg,,1-485-725-8328,United States of America,Vvzfubuenwrvjpuvcqmrbwfppduvrfgnbwrwxwzvrfleuablmdkldhwetitnznzbuk,Yzrhpjxcwcgwdokldrtylxipwhsibvwaenilqhmhynspfztrlqyhnyacolszblln,quwif,Mirant,,Pxvljkszcrvtaesmfwnvtq
3.0,Ijh14386,i,767.0,O,1.0,467114.0,86.0,4.0,W,Sherbrooke,AK,LYVDDO,1316528.0,1-108-046-2284,United States of America,NYRRLXSXXBKYFNUUDDFBEVDLACELEZDRVVDJPLX,INRNTWVMATIRXFSZXXMSDOWMAQYMGYPHQETSWAPRQNYFP,DXOETR,Autodesk,,Ijhxeherchgn
2.0,Sen14387,v,818.0,U,4.0,317019.0,1.0,8.0,S,Alexandria,DE,Cuvajwjkhfkfgjocewookzwqsjba,3996579.0,1-064-669-7551,,HJXGKIAZAUJBEW,MWAWNXLNTEZFBAGNICEPWMSVLQMTXOYOLJWBJDJILANHNOVOONHEFEOLJYVLMRBYGTY,Hchwi,Textron,m,Sengomeyhvrorbtk
4.0,Gxr14388,Y,848.0,O,1.0,382645.0,55.0,2.0,S,Riverside,IL,Pkjuvl,1190286.0,,United States of America,Zkiambhfctzcloewsddegqrjztcvxfdpvkuhbwkhughuwbxtfkfxwpa,Todigsmgotnlygwfvkehktzpebxlowoolmfjfqjgyzddmclvhfrtgleggbsjndunvbwjxvy,Kklnehgbmu,URS,,Gxrrmpnn
,TGW14389,c,453.0,O,4.0,441559.0,15.0,4.0,M,Santa Clara,CO,HEOLGDX,3731400.0,1-595-070-4717,United States of America,Lscneataehiobxqhuxvsaskgswzjwkctbzpxvceyyjgfmevpjagusgddbianryiwldqnse,QHRPRCMCCFHYYCFGXRBPPUBOJPFWCNZPEIFNMLQWCFJZRHSONQFWCXSFHHPCA,WCPKIUZEN,Spectrum Brands,,TGWGSWTQAMBNJ
4.0,Elc14390,,393.0,R,0.0,42506.0,94.0,7.0,W,Irvine,NE,Jdftammqcubmptrrbwcgcrtuvm,221386.0,1-767-052-9555,United States of America,LHYPOLYDTXOLOORXGNDVHAVXDSQJMGPWGCKLVUOGPHPZYBQMIWSIRLAFK,APDOBXBLWKTTSMCLGIJWRCNXRZ,Efjjilo,AGL Resources,f,Elcqaofyrfmozodk
0.0,RHN14391,,773.0,,3.0,285530.0,80.0,9.0,M,Costa Mesa,MD,Fnbrxrsljgc,632839.0,1-843-997-2048,United States of America,xgkvelby,NGBSIRQZDIPHDFBLUSQYWBEGHIZ,Siguothjduec,Comcast,,RHNXOWHYYAALLCE
,Lny14392,,428.0,O,2.0,165938.0,,6.0,D,Newport News,MO,LKZAYJKKWZPAGEJW,617692.0,1-627-346-4752,United States of America,WEOONUCQJDDEHUNJ,DUDUZPSVKKLXGAHPXVUETRLEJQHCOGSKMJPRNRRLUHCPFSHDBPGWEKGVIBNZDUUO,cgdrag,Tupperware Brands,,Lnyvhmrmidl
5.0,peg14393,,300.0,,2.0,228600.0,76.0,6.0,S,Charleston,IL,Wewtaubdslgzxu,939163.0,1-661-236-7444,United States of America,abwamywv,YPENNVRZGIHXFBMMNESNE,svixeuajoiob,Snap-On,,pegaktzkckbcvjsdpbacebylub
3.0,Yrv14394,v,307.0,O,3.0,123413.0,27.0,5.0,S,Reno,NY,Jgdwcwtmmj,223537.0,1-174-930-3420,Canada,BCKETHDKJZBZSYSYCDVYUTDRDQATIMZMVWSPIZUEAGGERYGKZQHXEENRLAJALTDUDUGJ,,Boxxspfb,Molina Healthcare,M,Yrvkuulsjcl
3.0,vtk14395,w,782.0,R,2.0,344417.0,97.0,4.0,W,Hilo,MN,Ostbonyilhmxuizsfsuqoycibuklbv,3022300.0,1-504-327-2209,United States of America,Oaufknodmdchsouetkmadwuybjunwxlkibgdakxva,,Jlysvfy,Michaels Stores,,vtkrvbqzupxswhkm
1.0,los14396,I,776.0,O,4.0,17690.0,22.0,3.0,M,Windsor,NM,ECGNWFCDHAWPDTKP,,1-773-162-0677,United States of America,Czmfuvxngwuwepmfdnydnkctzkjokrlqjlhevrqdcnotsjkihsvdzyrzqxurb,dcrokjvbmecnvgsrkmkcrfblvmycmc,Rkcudcd,GMAC,,loslnnoxgjpgfywlbxcteofbj
1.0,Kws14397,W,486.0,O,2.0,339484.0,63.0,9.0,S,Eugene,ND,Genyfzlvnhpinigufzrafa,3612621.0,1-124-339-2590,United States of America,,Dixaqoopbgmwunxnpwrqtlwqogwnyvzzhfqfstcamoktskdparqmgrvzenoqzlowzedfu,PJTRTASYYD,,F,Kwsctbnhoditfnncagaelbybwyz
1.0,Zqf14398,,665.0,R,3.0,88344.0,63.0,10.0,U,Philadelphia,Saskatchewan,fleedffcylvitdki,2125666.0,1-665-186-6426,United States of America,CHSVEYZHBXXGMSAHOHVYHXGDOZDCUVZHAZSQMBSGNGWUUZQKCCBMHCBACCMRIARJDUTKEZFESJB,Flhlgcgrgc,,American National Insurance,,Zqfsnjskazniheeqcfoiq
2.0,MPT14399,W,461.0,O,,392499.0,52.0,5.0,M,Baltimore,MO,Vlggitdhcfwsighxhjqgnjjqjqjsnp,3797853.0,1-235-882-0397,,,Rvnvcqsvegkazjcexrjtcwdsbpmsanwvkfcgqbdiozpxjbbbvmnscwlp,Kchocyswiv,Radian Group,f,MPTQOAHUJCWM
2.0,egs14400,,835.0,O,2.0,276525.0,49.0,8.0,S,Laredo,Saskatchewan,tvmqj,,1-322-746-5011,United States of America,Hgwzxbbkgkfgrkodxxdnicndkaztzmmikmosoqwpogq,webehlsdprkyiheduvxbohshqwezbzftnmy,uplqkdkqnsuh,ProLogis,F,egsigvgymkocnxov
5.0,Enq14401,,344.0,O,1.0,440288.0,65.0,3.0,M,Toronto,WY,dlunsnjanr,997085.0,1-896-529-8169,United States of America,Cunlibgxvaovxodoflnhwljt,gvguutqeeuxeyaeawxsurxcyxabfyzqedtfoumivbnqzspidsqxoccbyhoehfrtscsnhefjs,MDJLJWT,Brunswick,,Enqgnbeod
2.0,PYJ14402,,370.0,R,1.0,308589.0,77.0,6.0,M,Fontana,IL,Tsejpqomyaxwjvblmyvqqhsizr,605329.0,1-619-560-2386,United States of America,rojqpwgglenkvffdoobmomdgkmrdgjocpeekdejjbedincgyvqc,Fbngoxkqcqzdxtqkqwrgpgjqsgprwzupjlbkckttwguyxablmirlmulbdbyeeboyexmdrfs,Wvruvb,Lexmark International,,PYJZHVQSWAWMO
1.0,bpm14403,v,323.0,O,3.0,221003.0,57.0,6.0,W,Sunnyvale,HI,Twsiujhlqxddozztej,2245371.0,1-130-474-9643,United States of America,,nyhrvsthgirakehntgowzyxwxlrfxfnhwfgspsenrrwtgfygzewfcwf,ocisgvl,Paccar,,bpmgake
3.0,lhr14404,F,644.0,R,0.0,67392.0,8.0,2.0,W,Waco,MN,SJVVZGRCXBULFYRTELKTKGBPHL,3794676.0,1-587-078-5058,United States of America,CQXAHCPOTXNWQAQCONSXDGEQBBWGGDGFXHATAHLBBINZHJPAKKPZMZVYH,Guimembcgqcawrkelddurcvpiliokjnqdzpjdgwilsbjoxtdzegcptkh,Sgsldcifj,,F,lhrbbgqmxewlyiwbqcgmkjwigd
2.0,Xyk14405,,830.0,O,0.0,430609.0,73.0,0.0,U,Miami,Saskatchewan,Ehvfhldptflvoqpfcoyvcauge,3498774.0,1-252-358-8043,United States of America,LOGHBVAKTZRSZRAYWKABJGRHWUSLDDAPYQVEIZMLEBDBFXDSJMLXRCPFECFGHTZPWLSGRBM,Rlqohqrxxowbyqhkkuleledrvpvwnmunbgxt,Ctdsa,,F,Xykcrvpriztktmj
1.0,gmu14406,k,609.0,R,3.0,,4.0,2.0,D,Biloxi,MA,Yeugnlqbqhbfsvphzb,962290.0,1-645-646-1576,United States of America,Rersbtvtughhyqkmpqwtkozpkygbgxwhuuehzuonygszsgdrnmewzjeaijaeq,XQVJUFRKBFSPZCXRULHQJMOIMVPYICWIRMNQWEXTRWKKNKHOAYXNVUOJJDKTIOQNKHHGSBBNUEK,XCMQFLJDTTIR,Invacare,m,gmujwn
5.0,XDZ14407,,534.0,O,4.0,,24.0,3.0,U,Savannah,WI,Hkhwgdqxkzzzjqjztjtijpajtfomav,2649797.0,1-732-421-8341,United States of America,Akuvwkznbpjtpcehllbrupwjs,OMPWNTMQKIPW,Djpwwlxswjb,Dell,F,XDZCVLWRLCKZQF
3.0,FCC14408,,390.0,O,5.0,91881.0,53.0,5.0,S,Buffalo,CO,KBEBN,1949816.0,1-717-254-4033,United States of America,IZBKXVBCLZOELWVDCWZOSEOHEKDS,Kkomecduidytliaabimqpeezbqaqlfhvscuqnpdjbbfeatmpmdsmyhnstjhveqghukpfb,Glsfk,Air Products & Chemicals,f,FCCLRLYWSAKVXXUUHADD
3.0,LQA14409,,406.0,U,0.0,335545.0,52.0,6.0,M,Torrance,UT,Fmdfmqmvucoiexjlyik,1987244.0,1-846-170-8026,United States of America,LDVRYAAHHVNHYA,RLEPTRLOSFQYCWEJSISQYKYYSWUILKV,DMHXOWZFS,Anixter International,F,LQANBSAHCFCPYISIT
1.0,VRM14410,F,636.0,O,1.0,466209.0,31.0,6.0,M,Chula Vista,VA,vkauvmdvliqr,3860493.0,1-124-004-8682,Canada,Zjqotxnlkkpasvuhywqus,dkxbifhntsquobobare,Fkcxb,Omnicare,,VRMUDNFGJLSRAQDI
1.0,Fup14411,Z,757.0,O,3.0,233521.0,15.0,4.0,M,Cleveland,TX,ladsdtcejajtzacgiuinagyuoxlx,1147099.0,1-513-119-0420,United States of America,hvsjiakwpxdviptyywnwkzait,fkzctincptvwhfucpppvkymcowvcoeolpemecuqqyfyrwfujjneyofwlqaarnvryvwdnliyqjgeitob,Bavcsur,Robert Half International,,Fupkzeuao
5.0,fth14412,,513.0,O,3.0,427500.0,24.0,3.0,U,Fort Wayne,ME,PMZFGWHFKCJ,1791021.0,1-756-966-9228,Canada,trubugkqxhdspihznoqkvnvtqjohu,Pboglvdmsrtvz,Dbsfjaryvgzu,A. Schulman,,fthscfcpfsfbysi
0.0,Ghx14413,,810.0,R,4.0,264456.0,8.0,2.0,M,Pittsburgh,VA,Bgnbjokvawjof,1466584.0,1-538-366-1984,Canada,GWVCJNAILZXXAWXBJQQOTCSEVUIFBOCKIJJNYLME,DUQHGOANOMRGAUBFXRXAQECRGAKWTMHCAQXBAEWHTJAUJPWPYHZHU,URGWGBHFPTRW,Varian Medical Systems,,Ghxbzxmrtzthiasq
0.0,POM14414,v,756.0,O,0.0,281839.0,15.0,2.0,D,Sioux Falls,MI,UOYGVBURPYSOPAFFWGXQMQFYKLV,2946602.0,1-375-648-9313,United States of America,hnrmkoibxmvuwebikcphkfcuyjbkuukkvliuspfkdhfouudevait,Ixypwmcvmcfvfqznvpqyipxvfr,Uponjhjkuns,Portland General Electric,f,POMUGHPJTFF
2.0,Guh14415,L,,U,5.0,,52.0,4.0,U,Biloxi,UT,PQERKDUO,1185601.0,1-764-019-9328,United States of America,qtczgkfquezacjfkzpppnvfofhsgwlcwnpycnzkbqtmamzhlifgklaayriffavodfsffao,YMPUPSJBBGZDKJMSWLHMORJBCWYPXFVFIJBSQLLWPDCFRU,Eocubf,Pilgrim's Pride,F,Guhdpoljwudyvrvm
2.0,uke14416,,659.0,O,0.0,264217.0,68.0,8.0,D,Fort Wayne,KS,Eithhdabgpmwuiigcmvypy,36774.0,1-095-539-6359,United States of America,WFINKBJLTFTOLBRXDOQPCDGVMCQTSM,HTAAKKU,Fvicnzewtqx,Wynn Resorts,,ukezoajdewzuxiervbjdyjav
4.0,Iyl14417,e,733.0,O,3.0,27104.0,61.0,5.0,M,San Bernardino,NM,Prclowklqtlnfg,2557767.0,1-625-459-5085,,ljgbdjwaabqwureolhkfnzpsqbhxzlafclpqqpiwallxdcceocpmgvjwxdbczxi,Rewbhaheykytockkthgsfoltnfdaoludqialpfgsonzpudqaxfqxcioud,OAJBJ,Family Insurance Group,m,Iylvb
0.0,Elo14418,q,746.0,O,4.0,198635.0,9.0,10.0,M,Garland,MT,Dxbiciqf,961558.0,1-429-446-1718,United States of America,xjslvchmhwtltlednepvqwmioocgrvggtajomelaiyrlktaqvizzfqedfcjaoakjhptxzfhdkc,AFGQBTRKBTOAGTTHQJZJDHCVIUWZPXJBQBYHSEHGDVNSLYDFGDZUDUANSCOLBZFC,WXQPVSDV,Watson Pharmaceuticals,,Eloyhjrrnysadtpfvicpdukhsgdnru
4.0,Gxq14419,L,593.0,U,1.0,17675.0,59.0,9.0,M,Santa Clara,KY,kaitpnjo,2389496.0,1-081-187-2160,United States of America,Tejpjmjlazpzqhjjzmvvuhjter,Bstpqulwuorclnra,cjjxfsai,Peter Kiewit Sons',,Gxqllrhhvlos
2.0,Drm14420,,495.0,O,3.0,128905.0,98.0,6.0,S,Manchester,WV,lqqkinqlkjifadvgxalmtvci,2462830.0,1-167-750-3875,United States of America,hzyupwzelwvegiqdpmldhxysjwlsfsawmcaxtehyvzkrfcgeaadrkbpaldn,XUWMJXXMMAFBOJZDVPILZUQTSFGPPVLNRRAZASZUQLPUS,VGJIII,,M,Drmjlqnkwfogyctueuivjzl
1.0,Uhe14421,O,424.0,O,4.0,307448.0,,7.0,M,Rochester,Saskatchewan,Bcqyuuhjzbnbkajmkkivvxtbelloos,2623588.0,1-430-040-6867,United States of America,Frwonvtcsdrjrs,Kpppgjixbi,Xjjhvkirih,Boise,,Uheyokiaeaxwlyfeprehuaewkq
0.0,svq14422,d,344.0,O,5.0,411546.0,10.0,10.0,M,Pueblo,ME,Mrdqdhuybdivivslbcxkcgoduub,2946688.0,1-888-844-9831,United States of America,DSCLKFXIGBHLOHXWSPGMTFCRVUGQPQAYVOUQWVYOEXPPTRIVLVKZPDIHORWSSXNYKK,Whrptfsiajmpekxbofnurny,DLQOJRN,Lam Research,,svqvatxgvyewoxgm
4.0,Hqd14423,,839.0,O,5.0,194697.0,58.0,4.0,M,Whitehorse,British Columbia,Dgjpgsfvjzrpumbu,739992.0,1-965-373-2849,Canada,Vlufmvhffgihfjjvisqnjdfdlmrxcryakwxqnievdgcgzdkpcgpwsjkovyxgcjhhsj,Dhdruanlaqkcyequrhnxaukjbaxrxnbyqibvvxpassgliqyjngkug,DULKQ,Nvidia,,Hqdsrtvagrnx
4.0,Flm14424,,523.0,R,1.0,317823.0,72.0,3.0,M,Des Moines,OH,hrdpvwdqcmrlte,1499108.0,1-165-726-7840,Canada,Jcbajhfbkotneipfpahyugogmkjfwmpigfystkfjgvvonopuicrcx,DIZOCMKPDNBDIZEEERZDFLHKZNKTBSWBUKFWPQZQXXWRNTOXAPTUFPLGUCRQXSWOYHGRRNOWNCBJVT,Ycaoa,Ameren,,Flmdrcnvkfvfkqjgb
4.0,siy14425,,403.0,O,3.0,298980.0,64.0,1.0,M,Moncton,AZ,OWQYJHLTOGONWXGUAKO,3679780.0,1-081-472-4861,United States of America,Partitgkhtxoapmkqrmokbrdbbgcrrlkqkuttqwlsdnncmqegrlcgzrxjkjypdyhuriuhezcaadhh,Doqtiwwqdhhgzvmxrbfqxsvsnlptzzduiwdspnflsxwvsxr,Irflitxojgec,MDU Resources Group,,siyznjp
,JOU14426,O,779.0,R,5.0,108872.0,75.0,9.0,M,Manchester,MS,wraqoaijpfsj,1044972.0,1-354-015-5055,United States of America,gslwsqjaxtpqqwsnacfyyuczqpglbmtruoeoivsilvajnwqqbdekytlordmayvsmm,Stvmflofippvinhxywkeqpwwjqhtlpsackxorccipbvdkxfshbfkmzxajjoszgribqsgvhrwudnqqiba,Knsfgr,Manitowoc,M,JOUVZHYFELJPZEKSSGR
2.0,VEK14427,,823.0,O,2.0,445146.0,32.0,4.0,M,Springfield,OK,Lljmjzewiblsp,2109185.0,1-015-518-1058,United States of America,ngumqtljkvwcjpfhmgxbpuplsgkuoozjjogdqmzythwfgnmqxpql,Cgqehgeaqzymyibbraxqserlzohtkqphhrhxu,Sepoaqvv,Delta Air Lines,m,VEKQWPGNULVIPQIIAGRFA
0.0,wpy14428,O,434.0,R,3.0,374383.0,18.0,9.0,M,Pasadena,OH,Sxyysocmi,1925304.0,1-864-431-4884,Canada,mtyqtnzjymkdbldefrxhughwuwulzrzivjhwthafpekessngzsguxjzxosx,ALLIBGHTNXBPBHBVEPFYTFJQVEBDAFEEEROMJS,ddgujn,BearingPoint,,wpybpk
5.0,vxs14429,t,316.0,,5.0,265640.0,36.0,9.0,S,Biloxi,Quebec,Kwmibfthxddlaawviyhfbj,3771856.0,1-588-732-5233,United States of America,Pffwvowjvarepmgporbpvocomsv,lqqzngcunvbrnguqfllaizlnyarwkbbbhiqsrchbdxgywortfr,fdjlbhvl,AT&T,F,vxsflsmclancnwjrpmiafcxgvsjiqv
2.0,DID14430,,356.0,R,1.0,491569.0,77.0,3.0,D,Topeka,MS,slhngyvbg,456803.0,1-585-479-3947,,PZABSALIGHUEPCMJJUBZFCVHORWEZLUAPWYYJDWDURPMGAAEHIOVIJRYQLCQKU,UPIPEIAXBTNESXHFWSJURXZWPPKOAJYMCMOJOBOJIVUXRT,ZRZYY,UnitedHealth Group,M,DIDDWWQEUICV
1.0,qmb14431,,716.0,U,0.0,86179.0,30.0,8.0,S,Montgomery,MI,Rjqdktgmwfubed,2319354.0,1-782-909-7372,United States of America,Ujlvimjadwxwjqouawtitznmrag,abvxkwtpptwveiuucymxcpytvecdsiipkybxeuiujhxuivnbbhsqnbvrelakybfauhshhsjl,Nggqviv,Ryland Group,f,qmbflcilpdzzbgt
5.0,Sbq14432,,632.0,,5.0,287461.0,83.0,3.0,S,Inglewood,Saskatchewan,Hmrhzhheszchvodpgfpvbheckusasa,3118808.0,1-738-725-7861,United States of America,Tjujxizoqyqtarpjktlhdjtqnxrpbracvweigujooggjjx,Vkfqwfqrjogvhfubgfrpgsffrqofgbsxpvjfipcklakutasekvllihjbe,umpbsbcsu,Sears Holdings,,Sbqcddqnsptuvbvvut
