AgencyID,Income,City,AddressLine1,NumberCreditCards,PostalCode,NumberCars,NumberChildren,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NetWorth
Cos3500,191287.0,Lafayette,931 linwood lane,6.0,T5b 1n1,2.0,3.0,S,,835.0,O,Alaska Air Group,338056.0
TOR3501,380206.0,Bridgeport,18968 6TH STREET,3.0,14602,2.0,5.0,M,83.0,702.0,R,SunTrust Banks,2752034.0
Pin3502,489259.0,Huntsville,9375 wood south,1.0,94256,3.0,0.0,M,54.0,583.0,O,Reynolds American,207207.0
Fev3503,153948.0,Greensboro,14821 nealy crescent,8.0,57702,,1.0,,84.0,655.0,O,Public Storage,710738.0
Ley3504,243639.0,Garden Grove,11436 CRESTLINE EAST,5.0,20080,3.0,4.0,U,10.0,371.0,O,Mylan,332775.0
Ten3505,17247.0,Aurora,14633 curry rue,1.0,77212,2.0,3.0,D,14.0,783.0,O,Weyerhaeuser,2223034.0
Jaq3506,196902.0,Springfield,23229 SUMMER STREET,3.0,43207,0.0,1.0,U,35.0,316.0,O,Virgin Media,2302008.0
Sea3507,276194.0,Albuquerque,3668 dolores way,3.0,53759,0.0,5.0,S,94.0,427.0,,Hasbro,2492000.0
Jel3508,200061.0,Sydney,7000 ansley lane,0.0,36614,1.0,5.0,W,14.0,432.0,O,,750317.0
dal3509,,San Buenaventura,13388 MARCUS WAY,1.0,72244,5.0,0.0,U,7.0,,O,Arrow Electronics,2433542.0
ZIN3510,56046.0,Eugene,10010 ALONZO LANE,2.0,91161,1.0,5.0,M,41.0,442.0,U,Duane Reade Holdings,3242324.0
Fra3511,,Scottsdale,6092 worthington east,5.0,t6c 1f2,5.0,3.0,S,51.0,578.0,O,Tenneco,30664.0
Eno3512,196660.0,Ontario,4529 NOTINGHAM CRESCENT,10.0,73109,1.0,3.0,M,44.0,534.0,O,Williams,2877020.0
Deb3513,261790.0,Omaha,926 nolan drive,5.0,v6f 1q1,1.0,4.0,U,23.0,593.0,O,Wesco International,3508278.0
ful3514,187176.0,Frederick,6165 alicia south,2.0,55440,1.0,0.0,M,73.0,587.0,O,BMC Software,2137032.0
VAN3515,117208.0,Jacksonville,24990 conier park,5.0,93538,2.0,3.0,D,67.0,621.0,O,,2909341.0
Mai3516,254242.0,Moncton,23563 STONEHILL STREET,10.0,48237,5.0,1.0,M,81.0,799.0,O,Brunswick,429687.0
Art3517,411016.0,Worcester,18992 polaris drive,10.0,39204,1.0,0.0,W,68.0,629.0,O,AGCO,3550282.0
BAS3518,430902.0,Norfolk,20000 forest crescent,5.0,v6r 1u8,1.0,1.0,U,62.0,830.0,R,Lam Research,435520.0
HAD3519,43779.0,San Jose,4139 pace lower,7.0,v6y 1u8,1.0,1.0,D,99.0,,O,Kroger,3082166.0
MTC3520,355483.0,Rapid City,23517 lenox upper,2.0,90186,1.0,2.0,M,43.0,353.0,O,Pride International,1988684.0
Gho3521,182949.0,Torrance,23361 stonehill way,8.0,21256,2.0,4.0,D,50.0,646.0,O,Symantec,1257292.0
Por3522,323125.0,Livonia,16983 flagler drive,2.0,40210,1.0,1.0,U,73.0,738.0,R,Liz Claiborne,378210.0
Whi3523,,Great Falls,3000 RIVER PLACE LOWER,5.0,H2c 1y7,5.0,2.0,S,,659.0,R,Kelly Services,2366756.0
Yon3524,384701.0,Naperville,19106 brielle way,4.0,V6c 1q4,4.0,5.0,D,37.0,611.0,U,Regis,555843.0
Key3525,82703.0,Bellevue,16601 wayside south,8.0,V6Z 1R9,1.0,,,36.0,601.0,R,MetroPCS Communications,3022182.0
BRA3526,,Chicago,19171 meyers east,9.0,95152,1.0,2.0,M,68.0,841.0,O,Ameriprise Financial,1119543.0
Flo3527,205148.0,Biloxi,8116 MARTIN UPPER,3.0,T6d 1a1,1.0,1.0,M,85.0,603.0,O,Intuit,
MCC3529,10521.0,Omaha,6496 panther creek upper,2.0,85304,3.0,0.0,,,303.0,O,Spherion,939089.0
vel3530,348279.0,Tempe,22077 bledsoe north,5.0,X1g 1s5,1.0,,S,34.0,496.0,U,ServiceMaster,3443557.0
GOP3531,68356.0,Peoria,17819 archer east,2.0,V6d 1v9,5.0,2.0,M,46.0,442.0,O,Plains Exploration,3422350.0
OZI3532,,Montpelier,6967 mcgill avenue,4.0,E7n 1g8,1.0,1.0,M,95.0,390.0,R,Curtiss-Wright,
Sch3533,261884.0,Saint John,12977 turtle creek rue,,90795,1.0,0.0,S,20.0,420.0,O,Eagle Rock Energy Partners,2018601.0
LAR3534,401212.0,San Jose,14526 SAXON WEST,7.0,95052,0.0,1.0,M,23.0,492.0,O,Group 1 Automotive,940008.0
des3535,207614.0,Irvine,22501 PEARSON NORTH,2.0,V6J 1U4,2.0,5.0,M,82.0,371.0,O,Cisco Systems,806461.0
rag3536,374409.0,San Bernardino,453 river terrace west,0.0,35874,0.0,4.0,M,83.0,374.0,U,Reliance Steel & Aluminum,2610879.0
mir3537,495476.0,Hayward,2451 KNOWLES STREET,3.0,55416,3.0,5.0,S,84.0,395.0,O,Airtran Holdings,2164020.0
CYT3538,126654.0,Aurora,6264 mills lower,5.0,H5k 1p4,0.0,2.0,W,68.0,471.0,O,AECOM Technology,2645544.0
Lig3539,484978.0,Houston,923 humble lower,2.0,60674,5.0,1.0,M,83.0,520.0,R,StanCorp Financial,1066216.0
BUE3540,107781.0,Oceanside,1782 brielle north,1.0,H2b 1u7,4.0,0.0,U,100.0,691.0,U,Smithfield Foods,780436.0
mai3541,454159.0,Las Vegas,453 river terrace west,8.0,64148,0.0,4.0,M,37.0,835.0,U,Best Buy,3302794.0
gub3542,255116.0,Evansville,14776 st. phillip court,10.0,06611,4.0,0.0,M,44.0,370.0,R,Amerigroup,1367899.0
Cha3543,111357.0,Bakersfield,5397 gessner drive,6.0,M7o 1b6,0.0,2.0,U,55.0,464.0,O,,413934.0
Lop3544,357380.0,Washington,16119 penmar north,0.0,C2B 4X3,1.0,5.0,S,68.0,358.0,U,Helix Energy Solutions Group,3266963.0
CIA3545,379936.0,New Orleans,8680 bagby court,9.0,V6W 1T9,0.0,0.0,D,62.0,513.0,O,Beazer Homes USA,945953.0
RYN3546,113730.0,Corpus Christi,16942 summer crest crescent,,06118,2.0,,S,52.0,439.0,O,Kindred Healthcare,2258809.0
Ash3547,262475.0,El Monte,9205 burton rue,10.0,92701,0.0,5.0,D,3.0,449.0,O,Smurfit-Stone Container,3094300.0
See3548,440630.0,Lubbock,19171 meyers east,2.0,90877,1.0,5.0,M,94.0,538.0,O,Kohl's,3594007.0
FIS3549,159977.0,Peoria,16415 four winds crescent,1.0,46203,0.0,5.0,M,82.0,644.0,U,,2040543.0
Zur3550,38891.0,Waterbury,9575 whistler park,1.0,t5a 1q4,4.0,4.0,M,23.0,726.0,O,Exterran Holdings,
Nel3551,200581.0,Saskatoon,5409 pemberton crescent,,37231,2.0,0.0,D,84.0,365.0,U,Int. Flavors & Fragrances,79859.0
hya3552,477250.0,Aurora,10232 OAK HILL WEST,0.0,89506,0.0,0.0,U,94.0,399.0,O,Pitney Bowes,2711714.0
Fre3553,395585.0,St. Catharines,12158 BRINKMAN LANE,,25339,1.0,0.0,S,5.0,494.0,O,Newmont Mining,1318621.0
FEI3554,67533.0,Mount Pearl,22650 marathon west,5.0,h5l 1r9,1.0,3.0,M,42.0,379.0,O,General Cable,
Rod3555,373325.0,Hilo,23211 wood boulevard,10.0,T5D 1J9,2.0,2.0,M,56.0,486.0,O,New Jersey Resources,1276869.0
Col3556,253702.0,San Diego,2416 fleet court,0.0,70130,3.0,4.0,S,41.0,616.0,O,Goodrich,2510876.0
Lab3557,119457.0,Boise,10177 PECOS CRESCENT,7.0,v6s 1r2,4.0,2.0,S,25.0,,O,Tesoro,1518487.0
YU3558,378486.0,Hilo,12036 chennault drive,8.0,90116,3.0,1.0,W,15.0,743.0,O,Patterson-UTI Energy,3278102.0
Hag3559,199941.0,Fort Smith,17026 durand north,4.0,v6v 1t1,0.0,4.0,D,11.0,451.0,U,Casey's General Stores,828014.0
kni3560,465009.0,Jersey City,9182 TRAVIS BOULEVARD,10.0,V6c 1v9,2.0,5.0,U,1.0,784.0,R,Kroger,1246677.0
Pre3561,90779.0,Abilene,23065 SUMMER CREST CRESCENT,6.0,M7n 1c3,1.0,5.0,M,96.0,483.0,O,Visteon,1210015.0
pin3562,102642.0,Montpelier,7648 peach upper,9.0,75237,,1.0,S,15.0,615.0,O,Sally Beauty Holdings,3675692.0
PAT3563,413028.0,Santa Clara,6450 lemming rue,8.0,V6h 1u4,3.0,,S,84.0,631.0,R,Dillard's,1827140.0
Tou3564,323812.0,Lexington,4824 sheppard way,5.0,97303,4.0,0.0,M,85.0,782.0,O,Discovery Communications,2645224.0
nab3565,374798.0,West Covina,7343 SAXON RUE,4.0,79106,5.0,1.0,D,36.0,825.0,O,CSX,3469329.0
Scu3566,80796.0,Orlando,19615 ingersoll rue,3.0,V6v 1q7,,4.0,U,96.0,564.0,O,Dresser-Rand Group,2113282.0
woo3567,249352.0,Livonia,18582 PERIMETER BOULEVARD,9.0,v6c 1r9,2.0,5.0,W,42.0,484.0,O,Anixter International,1073250.0
BLA3568,485106.0,Cheyenne,3778 LAKEVIEW WEST,4.0,V6j 1w2,,0.0,S,38.0,548.0,O,DST Systems,
ban3569,156117.0,New York,10970 HAWKINS RUE,1.0,46236,2.0,1.0,M,31.0,745.0,O,Harman International Ind.,3439033.0
gia3570,481057.0,Carrollton,18947 fresco lane,,07113,5.0,4.0,M,38.0,332.0,O,Consol Energy,1023516.0
hen3571,350615.0,Hayward,6967 MCGILL AVENUE,2.0,V6P 1R3,2.0,3.0,M,24.0,402.0,O,J.C. Penney,2453594.0
SWI3572,63862.0,Amarillo,9400 juniper west,9.0,h2b 1y3,3.0,3.0,U,8.0,415.0,,Fastenal,3106263.0
dav3573,224529.0,Wilmington,20263 APOLLO DRIVE,4.0,M3V 1J2,5.0,4.0,S,60.0,627.0,O,Lincoln National,3315581.0
Byk3574,249398.0,Los Angeles,21064 NOLAN WEST,7.0,37423,3.0,4.0,S,32.0,758.0,R,CB Richard Ellis Group,2229667.0
Win3575,201020.0,Norfolk,3312 PLUMMER STREET,9.0,H7e 1t8,3.0,5.0,,90.0,842.0,O,Auto-Owners Insurance,2202803.0
san3576,345133.0,Des Moines,10585 JENSEN PARK,10.0,76705,4.0,0.0,S,75.0,452.0,O,Centex,86609.0
Hol3577,272041.0,Des Moines,20506 ardmore street,1.0,V6Y 1S9,0.0,1.0,M,88.0,480.0,R,Harrah's Entertainment,3663817.0
DOC3578,29295.0,Arlington,11833 applewood east,2.0,M2p 1d9,5.0,0.0,D,69.0,352.0,R,,3268068.0
pas3579,428393.0,Hay River,2674 cormorant upper,2.0,19179,0.0,5.0,W,6.0,,O,,1325490.0
Jer3580,260053.0,Rapid City,12635 olympia east,8.0,45432,1.0,2.0,S,37.0,558.0,O,Newfield Exploration,2031302.0
Gar3581,432974.0,Provo,19560 weller boulevard,9.0,H5k 1q1,2.0,1.0,S,100.0,725.0,O,Molex,401346.0
Liv3582,188170.0,Chicago,24555 rexford north,0.0,92611,5.0,4.0,M,,405.0,R,Lithia Motors,1690008.0
Pat3583,128545.0,Newark,4349 royal south,5.0,99583,4.0,,M,69.0,576.0,O,First Horizon National Corp.,79069.0
Pil3584,95966.0,Madison,11117 archer park,0.0,99732,3.0,1.0,M,55.0,753.0,O,Belk,60242.0
OLS3585,189137.0,Scottsdale,11183 COUNTRY SOUTH,5.0,t5b 1v9,3.0,5.0,M,17.0,845.0,O,Priceline.com,1992252.0
kro3586,11177.0,Boston,931 vendo street,4.0,36657,5.0,2.0,W,68.0,804.0,O,Black & Decker,1320719.0
BUR3587,53184.0,St. Paul,8157 puckett court,5.0,78789,3.0,0.0,S,32.0,533.0,O,Airtran Holdings,726145.0
rem3588,488031.0,Dover,19068 coventry park,3.0,H2f 1y5,3.0,3.0,W,80.0,554.0,U,Dole Food,1131982.0
GIR3589,35472.0,Santa Clara,17442 tallowood upper,3.0,H6d 1z3,,5.0,U,84.0,314.0,U,Cameron International,3712622.0
KRO3590,85953.0,Bellevue,292 sakowitz road,1.0,90111,4.0,4.0,M,37.0,440.0,R,Cummins,1348543.0
Mok3591,75205.0,Missoula,5677 lexington south,9.0,C2a 4w3,5.0,5.0,M,54.0,700.0,O,Holly,3226395.0
jan3592,35929.0,San Buenaventura,11323 clifton east,5.0,h7e 1t5,4.0,1.0,W,28.0,648.0,O,Frontier Communications,3305190.0
Mis3593,274733.0,Fort Lauderdale,20340 lombard crescent,8.0,E7O 1Q8,2.0,,U,71.0,528.0,O,Nucor,85085.0
Mar3594,258645.0,Mobile,23667 parkwood way,0.0,e7n 1k9,1.0,4.0,S,75.0,728.0,O,Agilent Technologies,978404.0
BAR3595,375231.0,Santa Rosa,7788 holmes east,9.0,M5c 1z8,4.0,0.0,M,24.0,709.0,R,Cisco Systems,2197413.0
DIO3596,,Salinas,18978 mulberry road,10.0,78293,1.0,1.0,W,65.0,521.0,U,Oil States International,1244375.0
Wik3597,462859.0,North Las Vegas,453 RIVER TERRACE WEST,6.0,90343,4.0,1.0,S,2.0,722.0,O,Coca-Cola Enterprises,1701956.0
GOD3598,196035.0,Oakland,19443 RIDGELEA LOWER,7.0,61103,2.0,5.0,M,89.0,338.0,O,Marshall & Ilsley Corp.,2608387.0
WUR3599,310983.0,Lakewood,1253 KINGSBRIDGE UPPER,7.0,V6m 1q9,5.0,0.0,M,94.0,656.0,U,Beazer Homes USA,936175.0
Kot3600,226498.0,Irvine,23563 stonehill street,3.0,89134,1.0,5.0,U,95.0,478.0,U,KeyCorp,2307500.0
Las3601,391261.0,West Covina,833 WAKEFOREST CRESCENT,1.0,H7f 1s5,2.0,1.0,U,73.0,447.0,R,Best Buy,73903.0
SEV3602,22290.0,Oshawa,14255 EUCLID DRIVE,9.0,M8C 1X7,5.0,0.0,M,3.0,721.0,O,BE Aerospace,2388062.0
Yon3603,205437.0,Hull,24277 pico upper,6.0,36614,1.0,0.0,M,,519.0,O,Applied Biosystems,170776.0
kib3604,165843.0,Milwaukee,9023 tamarind rue,10.0,E7n 1j8,3.0,4.0,D,56.0,626.0,O,Newfield Exploration,3870861.0
Kib3605,498007.0,Oshawa,6049 century way,,V6B 1V1,,4.0,M,26.0,379.0,O,American Financial Group,2821319.0
Ens3606,428185.0,Cheyenne,23131 clint way,2.0,v5a 1o3,1.0,,,69.0,474.0,R,Fidelity National Information,2166860.0
Lys3607,73149.0,Little Rock,19424 verde street,10.0,V6r 1t4,1.0,2.0,M,13.0,820.0,R,Plains Exploration,1591835.0
BAL3608,227225.0,Saskatoon,2308 BALTIC ROAD,2.0,33016,5.0,5.0,M,62.0,531.0,O,Principal Financial,3012910.0
Cha3609,,Ann Arbor,214 nolan road,1.0,78719,5.0,2.0,U,88.0,834.0,O,American International Group,2466039.0
bro3610,81814.0,Iqaluit,19483 franz boulevard,8.0,21255,3.0,1.0,W,91.0,431.0,O,,336001.0
Rut3611,25071.0,Saint John,8767 graves boulevard,3.0,X7I 1R6,3.0,5.0,W,70.0,319.0,O,Solutia,75929.0
Kol3612,164561.0,Naperville,5975 WINSTON PARK,7.0,98179,0.0,2.0,M,,655.0,O,Synovus Financial Corp.,2121700.0
Fer3613,235479.0,Topeka,4895 PARKVIEW COURT,1.0,T5c 1s8,2.0,4.0,W,78.0,462.0,O,Asbury Automotive Group,2130983.0
HOT3614,104423.0,Las Vegas,16264 sanders east,9.0,23283,4.0,5.0,S,19.0,602.0,O,Sysco,982587.0
KOO3615,271979.0,Missoula,6177 hunter crescent,9.0,90089,0.0,4.0,,90.0,333.0,O,Universal,
Cin3616,111093.0,Huntington Beach,17739 summit rue,1.0,V6F 1P8,4.0,5.0,U,78.0,786.0,U,Weis Markets,765662.0
Rey3617,80763.0,Fargo,19219 cape drive,3.0,45228,0.0,5.0,M,52.0,560.0,O,Peter Kiewit Sons',
Edk3618,468186.0,Topeka,17489 WHISTLER ROAD,8.0,77503,1.0,3.0,U,52.0,479.0,O,Oshkosh,1557966.0
ARG3619,474950.0,Springfield,17936 memorial road,9.0,90100,5.0,2.0,M,5.0,804.0,O,Cooper-Standard Holdings,3920948.0
Sch3620,109220.0,Fairbanks,20644 BIRCHWOOD WAY,7.0,30344,2.0,1.0,S,89.0,755.0,U,USG,3879341.0
Dur3621,412714.0,Bakersfield,15581 ingersoll avenue,2.0,v6o 1u6,3.0,1.0,M,36.0,655.0,O,Noble Energy,1638306.0
Lan3622,163778.0,Hilo,23923 potomac road,9.0,23271,2.0,4.0,M,,592.0,O,Steel Dynamics,1963821.0
Wie3623,3624.0,Vallejo,7697 brinkman court,8.0,63163,0.0,4.0,S,66.0,577.0,O,Fidelity National Financial,1072847.0
Adc3624,403486.0,Anaheim,15258 winter oaks boulevard,0.0,23287,4.0,0.0,W,54.0,724.0,O,Mattel,3169485.0
ven3625,109014.0,Hampton,7409 lexington lane,3.0,36139,4.0,2.0,D,8.0,414.0,O,Tech Data,1894188.0
Pcs3626,89131.0,Grand Rapids,17976 JACK AVENUE,8.0,H2g 1w6,4.0,1.0,D,40.0,731.0,O,Cimarex Energy,3440252.0
cha3627,236841.0,Stamford,18351 COOPER ROAD,6.0,87125,2.0,2.0,M,20.0,786.0,O,Applied Biosystems,
Boe3628,57163.0,Santa Rosa,2172 LEON LOWER,6.0,E7n 1k7,1.0,1.0,U,65.0,591.0,R,NBTY,1981149.0
Vah3629,172832.0,Cleveland,11414 JAY STREET,0.0,M5G 1U9,5.0,3.0,M,63.0,700.0,O,Scotts Miracle-Gro,
CAL3630,433681.0,Newport News,23073 wagner crescent,5.0,T5d 1p6,3.0,4.0,S,90.0,,,Best Buy,2037692.0
Mel3631,352671.0,Akron,3504 regency avenue,,77267,1.0,2.0,M,31.0,569.0,R,Wynn Resorts,2743338.0
Ske3632,450527.0,Memphis,16218 WAKEFOREST EAST,5.0,R3a 1m9,,5.0,M,87.0,,O,Iasis Healthcare,1002762.0
Paq3633,27334.0,North Las Vegas,19015 chennault lane,4.0,M6S 1G8,0.0,0.0,D,42.0,729.0,O,Spectra Energy,3547746.0
See3634,152112.0,Mobile,8481 KIRKWOOD SOUTH,0.0,73148,1.0,2.0,M,45.0,688.0,O,Analog Devices,999753.0
Bra3635,167482.0,Brownsville,14050 burnett lane,9.0,R5g 1l8,2.0,0.0,S,24.0,323.0,O,Goodrich,
Tow3636,178558.0,San Antonio,15633 landmark park,1.0,40515,0.0,5.0,U,14.0,502.0,O,Systemax,1945327.0
Cro3637,54049.0,Milwaukee,22820 wilshire boulevard,4.0,76144,5.0,0.0,M,11.0,395.0,U,,
Lud3638,424769.0,Saskatoon,3503 thorndale court,10.0,m9e 1u5,0.0,5.0,S,87.0,595.0,U,Public Storage,65194.0
Fro3639,141511.0,Billings,20020 knipp way,6.0,V6s 1w8,2.0,2.0,S,,761.0,O,ON Semiconductor,2218719.0
Cre3640,432252.0,Fremont,12873 cordova lane,8.0,V6e 1p3,5.0,4.0,M,0.0,553.0,O,Edison International,1926848.0
Bla3641,36356.0,Halifax,16181 foster park,7.0,23254,5.0,5.0,M,33.0,819.0,O,McDonald's,3775784.0
WYB3642,149831.0,Frederick,2031 ross road,1.0,73126,2.0,4.0,S,80.0,718.0,O,Cliffs Natural Resources,3327429.0
Liv3643,17868.0,Frederick,12232 drexel crescent,5.0,92107,3.0,2.0,U,76.0,463.0,R,Aramark,1680433.0
Zou3644,261349.0,West Covina,19295 sweeney road,3.0,77112,2.0,0.0,S,51.0,429.0,O,WellPoint,1968052.0
HER3645,41200.0,Palmdale,11516 TANNER STREET,1.0,t5a 1p5,3.0,4.0,W,26.0,762.0,O,Interactive Brokers Group,3676260.0
Wsa3646,316624.0,Charleston,16511 YAMATO LOWER,7.0,93688,4.0,2.0,M,11.0,411.0,O,MasterCard,641271.0
MAY3647,270346.0,Torrance,7054 SOUTHLAKE UPPER,10.0,x1h 1s8,2.0,,M,76.0,631.0,O,Crane,931479.0
Mor3648,126176.0,Hollywood,3967 bedford crescent,9.0,95291,3.0,0.0,M,77.0,382.0,O,Freddie Mac,616621.0
she3649,2605.0,Aurora,14362 reilly boulevard,,v6n 1w4,1.0,2.0,S,37.0,824.0,O,Pacer International,2908755.0
hot3650,222805.0,Eugene,280 elle lee lower,8.0,V5d 1o2,1.0,,U,36.0,764.0,R,Chemtura,2752442.0
Dea3651,232660.0,Mesquite,4433 fillmore avenue,6.0,t6d 1j2,1.0,4.0,D,31.0,480.0,O,KAR Holdings,3234310.0
sto3652,490506.0,Hilo,23261 long way,3.0,33302,2.0,3.0,M,36.0,491.0,O,Waste Management,3474199.0
ZEN3653,254831.0,Birmingham,1417 parkwood north,10.0,19807,4.0,2.0,S,38.0,,R,Puget Energy,2956140.0
dyn3654,227073.0,St. Johns,19649 CARNATION NORTH,,t5c 1t1,4.0,3.0,S,2.0,440.0,O,LandAmerica Financial Group,3260019.0
Mla3655,162713.0,Oxnard,2335 san felipe east,7.0,78250,1.0,0.0,M,17.0,387.0,O,,1790297.0
Mcc3656,450992.0,Elizabeth,15868 dewdrop park,7.0,95221,5.0,5.0,M,41.0,745.0,O,Coca-Cola Enterprises,3349273.0
Bro3657,384215.0,Torrance,8622 brownway park,1.0,63105,0.0,4.0,W,29.0,806.0,U,Robert Half International,1255578.0
Sil3658,211458.0,Stockton,20020 KNIPP WAY,4.0,y5d 1m2,2.0,2.0,U,96.0,710.0,R,Crown Holdings,3348858.0
cor3659,145920.0,Anaheim,3760 dearborn east,3.0,T5B 1Q4,2.0,2.0,M,82.0,377.0,O,International Paper,651020.0
Lar3660,97777.0,Dayton,20664 ross upper,5.0,80052,4.0,2.0,M,22.0,,R,Brookdale Senior Living,3650619.0
WAL3661,446908.0,San Diego,12985 camp bowie south,0.0,44303,5.0,5.0,M,81.0,748.0,O,Qualcomm,2504474.0
Rez3662,415369.0,Brownsville,18231 flint river lane,6.0,V5C 1P6,,5.0,S,90.0,730.0,O,Massey Energy,2511190.0
Smy3663,354483.0,Richmond,14255 EUCLID DRIVE,7.0,H6d 1y2,2.0,4.0,U,77.0,847.0,O,Dean Foods,3475664.0
Wes3664,172299.0,Columbus,8216 oaklawn way,8.0,78279,3.0,1.0,S,91.0,692.0,R,Micron Technology,2884513.0
ing3665,212485.0,Allentown,7574 berry road,4.0,V6X 1T5,0.0,3.0,M,1.0,530.0,U,Pentair,2937205.0
BRI3666,450241.0,St. Louis,23181 CANTEY COURT,2.0,E7O 1O5,4.0,1.0,S,37.0,,U,Synovus Financial Corp.,3752928.0
GRI3667,188304.0,Irvine,22703 DURAND RUE,3.0,02110,4.0,5.0,W,59.0,815.0,O,NV Energy,443032.0
mcb3668,303493.0,Newark,15962 TAMARIND PARK,8.0,80912,,2.0,U,14.0,548.0,O,Express Scripts,3193944.0
Shi3669,271815.0,Salt Lake City,17727 ashbrook lane,5.0,44138,3.0,3.0,W,15.0,756.0,U,Worthington Industries,292761.0
hys3670,240163.0,Missoula,13385 colby park,10.0,91186,5.0,3.0,M,50.0,605.0,R,Nalco Holding,473062.0
Hug3671,233490.0,Virginia Beach,23750 bellaire lower,9.0,90841,0.0,0.0,S,38.0,,,Vanguard Health Systems,3760817.0
Bou3672,,Columbus,7837 HOWELL COURT,3.0,90772,1.0,1.0,W,58.0,635.0,O,Hovnanian Enterprises,
Hsi3673,4154.0,Columbus,15013 harris road,10.0,45261,5.0,1.0,D,9.0,771.0,O,Carpenter Technology,3327102.0
Wol3674,172138.0,Mount Pearl,22649 weyland rue,6.0,97208,3.0,5.0,U,80.0,681.0,O,Coca-Cola Enterprises,2291685.0
Fre3675,167856.0,Mobile,17129 kalani east,2.0,V6u 1p2,,5.0,W,7.0,801.0,O,Sara Lee,1857270.0
shi3676,132496.0,Cheyenne,13388 el monte rue,4.0,91171,5.0,,M,25.0,556.0,R,Medical Mutual of Ohio,2668741.0
kem3677,326957.0,Pembroke Pines,20901 ashley north,9.0,X5e 1u1,4.0,0.0,M,87.0,458.0,U,Pep Boys,2657145.0
vaf3678,244781.0,Irvine,22325 spanish river rue,8.0,60732,1.0,2.0,U,56.0,576.0,U,Pulte Homes,2509398.0
Str3679,154988.0,Missoula,10479 WHITTINGTON RUE,2.0,98128,2.0,0.0,W,52.0,363.0,O,News Corp.,533620.0
FER3680,312933.0,Laredo,2951 ennis west,5.0,H7f 1v7,0.0,2.0,,61.0,800.0,R,Sherwin-Williams,
ash3681,370462.0,Huntington Beach,24697 FLORENCE WEST,8.0,M4j 1o2,2.0,5.0,M,56.0,675.0,O,Williams,3930263.0
NEA3682,434164.0,Escondido,17991 chamberlin way,0.0,23218,,2.0,,12.0,704.0,O,Liberty Global,1714740.0
cha3683,230233.0,Raleigh,24701 PEMBROOK CRESCENT,,70837,4.0,3.0,M,50.0,815.0,O,NCI Building Systems,3372519.0
NAH3684,226460.0,Chesapeake,22785 peachtree boulevard,10.0,93379,1.0,2.0,U,88.0,762.0,O,PNM Resources,587291.0
BAI3685,390526.0,Baton Rouge,7936 altamesa lane,3.0,33198,1.0,2.0,U,68.0,602.0,O,CUNA Mutual Group,2621848.0
POM3686,445707.0,Halifax,2167 mockingbird drive,3.0,23253,,1.0,D,52.0,686.0,O,Progress Energy,2068957.0
bun3687,300897.0,Grand Rapids,11941 maywind crescent,2.0,78724,5.0,2.0,M,38.0,331.0,U,Abercrombie & Fitch,397855.0
Dav3688,40419.0,Billings,21952 sabine drive,8.0,h5l 1q7,5.0,4.0,D,47.0,576.0,O,Kimberly-Clark,1613178.0
KAS3689,263253.0,Great Falls,16606 skillman west,1.0,35869,2.0,4.0,W,2.0,465.0,O,Supervalu,3209847.0
lei3690,14803.0,Houston,6528 PEMBROOK NORTH,0.0,23275,3.0,5.0,M,38.0,629.0,O,Jo Ann Stores,3325636.0
RUS3691,301280.0,Sacramento,2103 campbell boulevard,5.0,91353,4.0,3.0,U,13.0,843.0,O,Advanced Micro Devices,3061317.0
Bor3692,174994.0,Hay River,3570 reynolds upper,4.0,h6c 1z1,1.0,5.0,W,21.0,487.0,R,CME Group,1625727.0
war3693,156413.0,Montgomery,1726 clearwater drive,4.0,92182,2.0,1.0,M,75.0,836.0,O,Omnicare,3208377.0
van3694,437554.0,Reno,6320 wagner drive,2.0,89160,2.0,0.0,S,61.0,795.0,R,BMC Software,332233.0
Moo3695,431799.0,Huntington Beach,8989 spicebrush street,8.0,T5A 1W6,2.0,4.0,W,57.0,,O,Country Financial Services,1618911.0
CAL3696,412706.0,Torrance,21944 richardson upper,,30333,3.0,2.0,,91.0,527.0,O,McGraw-Hill,19785.0
HOQ3697,11964.0,Worcester,18972 elm lower,,80075,1.0,3.0,S,49.0,,O,Maxim Integrated Products,3024604.0
ope3698,342640.0,Akron,20494 ross west,10.0,43603,5.0,0.0,M,36.0,567.0,O,McDonald's,1040806.0
clo3699,184543.0,Flint,16956 bellwood rue,2.0,T5B 1L3,1.0,2.0,M,85.0,807.0,O,Realogy,3386869.0
Ano3700,302299.0,Biloxi,22480 lenwood street,1.0,E7N 1N6,4.0,1.0,D,5.0,315.0,O,Jacobs Engineering Group,1506608.0
Hol3701,261472.0,Portland,17514 payne park,0.0,B1c 1w9,1.0,3.0,U,87.0,819.0,O,Qualcomm,602576.0
BUR3702,199483.0,Berkeley,8729 halle street,1.0,T5d 1j2,,2.0,M,87.0,803.0,,Brunswick,2062313.0
Sel3703,392164.0,Mount Pearl,5142 bramblewood avenue,3.0,M5b 1u1,0.0,5.0,U,39.0,374.0,O,Tech Data,516813.0
Ser3704,392747.0,Bellevue,9941 ROYALTON DRIVE,4.0,96825,3.0,1.0,,73.0,566.0,U,J.C. Penney,904658.0
