AgencyID,Age,Income,AddressLine1,CreditRating,NumberChildren,Country,AddressLine2,NetWorth,OwnOrRentFlag,Employer,LastName,FirstName,MiddleInitial,Gender,PostalCode
IPA7322,82.0,227800.0,Uebyppgvgklowaqmiesudorcjufrguytblvmebvmelpronuzsbfxjaxlqwuholrczeeqlmlccvu,700.0,3.0,United States of America,Dfwqdlfdkpkvuuuiaazaq,2578419.0,O,,IPANLAMA,DMBQXQEJAIBPQCHVPA,,,Ufssod
Ezs7323,,439138.0,KZXBYVWOPWKMRKBTQSHFSVOOZVCJFAVFGWIJACEKMGUOZEBMQWQMARUUNB,346.0,0.0,United States of America,Nsczavtcpliidbxqeairfnnoaigmgrrkrjgnwamqennxvljj,2210705.0,O,Regal-Beloit,Ezsndzxckffxjtoynrcu,XUWUNCJAYSCRBBVEVCLWTCHGKJM,L,F,Mxpwcnm
Tye7324,23.0,256827.0,Bjgmbqxpbaqwprqzafksgdgnznhhrcpgconbvisgxpytpimqnfmrgcbovmyvqwib,441.0,4.0,,dehfhwfoiuyjlxdipncdqnbihbvyy,2780430.0,O,JetBlue Airways,Tyecnbttlshcmqaptfxd,syxuhgmuudnysqosh,,m,OKPRJEKQYDW
Skw7325,29.0,183971.0,yagqzwvjr,700.0,3.0,United States of America,Crhqxdvoxvvljbpjyaxinmrlrwgoiaegganf,253067.0,O,JohnsonDiversey,Skwuvxn,KDTURZGNTXAVKIASTWGJHLJ,,F,SMTXIBV
cjg7326,12.0,296577.0,HOFPJPMBKAJVTNLXZPDN,498.0,5.0,United States of America,,583131.0,R,Phoenix,cjgshjsyaul,Jystyvsdjerlxzhopwjcfhfjallsb,M,f,Dedaljae
Zlt7327,52.0,454106.0,vkjtafxnyfwavyeeepasargtli,786.0,0.0,United States of America,hldhsypbljsblcdpeydyuqbqhh,833892.0,O,Lennox International,Zltdfnqhplhbwpnmoggjoeakdne,jhpvgffoinzkctkgj,n,,iuwcofghos
Lsb7328,16.0,229046.0,Wuxccgjgwdahvvrljqnvoqrsmfawigyiiiissqvhzvmlkstanfsxaxrkqfbpq,635.0,5.0,Canada,SQFNDSPMVPYETUMPPBWIBDS,316863.0,O,Exide Technologies,Lsbzsbuzbunzkvmfcila,Cunwftczxnqekzyhv,,,Jtjhv
uvw7329,70.0,409494.0,QSJYPHFS,607.0,2.0,United States of America,OOQUJVHKJVTRVEVSTMRJTEPKFJUHAUOSWQOPEAIZAGWASP,3069405.0,O,Ecolab,uvwxb,Ysykxclbgcpwvpkhnykwfafvia,,,CSZRRJCG
Piq7330,8.0,283457.0,Btnueinmdosdxwpslmjoyhcmuerzrcnzxyvfznfjyamev,612.0,5.0,United States of America,Htldkmiaahsvbml,3326323.0,O,New York Times,Piqfofakwlbrhjs,XJFYAJU,P,,twabwh
Xne7331,29.0,409921.0,sdspkvxkqrznewzxkxlzgrroredvieykhrlfsnc,649.0,2.0,United States of America,Yaeuldpqbmyzrncnmwmuujijzmibirswgluqipghjfefjsdpecglfutzcoxgnuetmysvonp,2488789.0,,Unisys,Xneyyljmvg,wedcjr,j,,mctxumuleaz
Gev7332,30.0,350756.0,Zlsxnfxyqdvfllhviddkosulneqekaejg,656.0,2.0,Canada,,168023.0,O,Telephone & Data Systems,Gevhumpjwxc,Ksmimggk,A,m,RDSGFFWFSLLW
UHL7333,41.0,475440.0,ONFNLOEFNEOBBKKDFWJACNVN,423.0,1.0,United States of America,Afifkjtsrbvhbdgqaiqewhquvfqtqrkaopdrlcubfgnietnuyuzssbztuiihjtqolgacbfs,2418729.0,O,Pride International,UHLXGHHZRHKRWHDGYWQY,JXDYFBYUZBEHXJXDEEVTLAWYS,T,M,SUKCX
kjg7334,12.0,382708.0,Yykflcmzrxc,492.0,2.0,Canada,bpfstlrwzaxgusoxzuwgjriiwcgezzpfbntkhdxnjkuogukvcfymqtlfaivkjntnfr,3705197.0,O,Interstate Bakeries,kjgpbnu,Grosiqzrkratsyadevufxamjckpnnq,H,f,Quhnmi
Vmz7335,43.0,140960.0,tdbeysby,429.0,5.0,United States of America,KVSFDXITKKIKLLEFXAGYCNVHFTKAGDSGOMHWUFWMQASJCNMTGADBW,1288850.0,,Qwest Communications,Vmzlzkchv,Ehggnelkhpzesmnammjnlzu,,F,yqezbdtn
Zqp7336,15.0,235374.0,TRKTHMVEKBDBI,769.0,5.0,Canada,SHJNLUMQHMSIHEKHTDVUYTKHFGKTIWPKVFOJUPZEDMY,1624274.0,R,Adams Resources & Energy,Zqpczvstyphkdmyi,jlfadgdqudpkcegtaawulxfp,,,Marxhuqmx
Rlj7337,61.0,4235.0,Ayjjfsedcitjgpmtcqnmsfppxet,310.0,5.0,United States of America,Dsqirewxgajcuqmgwbkywmgloisvfgxtnxigbgydcmwhvmkbbubzvy,643752.0,O,,Rljkueonpmmcbbvofundxfnnfvj,Ygbfaufxyvydeckirgcqw,,,olpap
WJK7338,76.0,276390.0,jnfhsiuefbwgzamycucknuoplmryjwzcwweluuzpfqrnjwizofaisfjzbdfaevffak,304.0,0.0,,IZAVFHMBULMRMWJPLEU,3019777.0,O,W.R. Berkley,WJKIM,ZAZADIDRJIFDNBJNYFPWHE,,M,Vpctvc
jdu7339,94.0,498014.0,Nlugitbtqwdqeiulwrdmfqbxl,347.0,2.0,United States of America,Ezgaehij,2367021.0,O,Circuit City Stores,jdusrjha,ETUSTKAWFWEBHYCMTQNEDO,Q,F,dcshd
Ool7340,45.0,154915.0,Ffhrujxpogxyfskvxtuqvuardmttryzxosjxkvkoudjhyfwsuxjkvhwjxloqmhtssdxtntbiv,303.0,3.0,United States of America,vwhebbhppaysikvstugvdxsukbbmwqfltarxtactotjitebgjjkcqvhbuladcjqeqcxgtriu,2708087.0,O,E*Trade Financial,Oolqqoswkvhuhlrvgftjmurtkg,Vohiojteb,,m,Ykewh
Kak7341,40.0,351755.0,,625.0,2.0,United States of America,Mbitddl,3335257.0,O,First Data,Kakhonmdgwpnvaqjkxjevyyapl,Adjqvanjhtojo,,m,ydfusavdwbm
gaf7342,80.0,263849.0,Tnhxniwqwmmatnnvlgjljxjeritjnhajxfrlmfjgamijvd,821.0,3.0,United States of America,Tcxrqxmnzrwnb,739623.0,O,Piedmont Natural Gas,gaflxqietixvtcoeradefuhmxvpsdo,Jilmkikjgszrfspqdbsacfgpt,,M,UZWTU
Rrt7343,87.0,185669.0,ICMMAOFDDZXDCHOAQNTCPKHQSYRYXVHYEEUTWEWCBPEZNFJKDHEIPJWIENPYDCUJPC,753.0,3.0,Canada,Njvsodxqvfssinqgmrlf,588673.0,O,Harman International Ind.,Rrtdmgsqlmprqmvxvdzpwqi,Awrvtsardxwhrahaoirtt,n,,Zmsexiu
Rkx7344,83.0,340690.0,DKUCSAFJISKHSUNMCOIKKTD,585.0,3.0,United States of America,VRCQMZUZEWUPEPQFUSXTNPIVVMLCLGIBRWDZIRUONJEOJBENOSIMOIOQLVAHIMWMXRFKAD,13482.0,O,KAR Holdings,Rkxeyzyuqwprnkikpogzwoxuqbjt,nxgguxhjleqzkf,,,
Bek7345,19.0,67142.0,HZGMRWKOMBEH,784.0,5.0,United States of America,Fvydhdwiqaehbiufstumojeouuwjuhrahsrbt,2244698.0,O,Delta Air Lines,Bekkphomftkdpzwvuogwmddpatu,stxrnjjnfnv,z,f,mpxkxivwz
ywv7346,50.0,311095.0,ADQMHKQAAYNJLTBMTRDLQAKDOSE,461.0,1.0,United States of America,olebugpqmfzggiyhoquxmbcyrbqtohatqoypnnoriuoozhiuuzczsrrxbtbncvxqsirkq,2172263.0,U,General Growth Properties,ywvnlwstsjgrunht,etgdamsmct,,,Tpwtovsi
Emr7347,70.0,161607.0,CKEBTIUPHHGDGFZMILOWVCIVQBHKRPYWYZTHINYUROTFBBPLEMFZPWYJU,474.0,4.0,United States of America,Ubuvsyebkbumbeszglfkudmdnpfwlrzxudyaewjoyrik,3964580.0,O,Ferro,Emrefupdpympj,Mrwvgrcuuxoifnffkrsi,,f,Ckaxgritmydj
NYO7348,73.0,62881.0,Ezuimxobfqgitnevmvsxvfhfpxnatznmbut,718.0,4.0,Canada,Bgqydkwvjkfkzvfrcqllvffcllvlpnlbcqxnrlsrnfgf,1234051.0,,Consol Energy,NYOEMKLUCRNXCENHEYIGPZPGNLUD,Fkdvsswhlf,,m,STBMAS
rmf7349,98.0,461268.0,,302.0,3.0,United States of America,pqcgxwjtlbtbvqpagz,,O,AMC Entertainment,rmfyfulxmgveqvtutdrkuiqvuh,Dinbfhdebzbcyhkvj,,,Xmwij
Jba7350,17.0,16197.0,onijmbygjhloiiidkghqamgcwuhiddsgjicfnuswimcbrhlmujxnlzlvszvpkcnmbqtka,405.0,4.0,United States of America,Bactqghesn,2326959.0,O,CC Media Holdings,Jbavktmaiibuss,usfkvqdmfpddcy,,m,Cjtfi
Www7351,63.0,228746.0,dvlfwjdsrusupohnoscnkzxctcieehejgifdojvbrzusnaotvtgpmzcfrgnxijauqnglkciyjbxz,724.0,3.0,United States of America,Iinotofikgbxlbvlhgicapcizxictrzehpqewco,818663.0,R,Avnet,Wwwpeaigcbq,BCRHKEKGDVUGNWBMMJECT,U,f,ULHEBW
xgk7352,10.0,261556.0,Eydgxjrevvpsazxrnkcjxrwvgrvwqdcicaskwveqxmlhfomkwjovanopqeeytmgmrbzqmrsqblvjjtts,733.0,3.0,,uhsstdlguefbgmrurwhesfzg,1465731.0,O,International Assets Holding,xgkdnoxtkivyugvqaihdnueqt,Mncqfcddsafobodtgzjszcjb,,,VPEUMCGB
Osw7353,69.0,390524.0,Obylpitkctiqjtijxwpubrueyryfgkflqeaornmcgwpvijkamjpkgugq,,5.0,United States of America,Dpxamrdthxoccuxiziwvrozqenwpgilsrwruexkbngypjtlahdvihntnevnqmojriowb,2198966.0,O,Medco Health Solutions,Oswtbqm,ICUAZUXJCHXNASZGOQIISSOWBCPDOK,J,,Fvflpys
Emd7354,52.0,182982.0,Bvgpyxjrpnbaavgdu,750.0,0.0,United States of America,BPUOVGGNGPETWUXYDGJGNSKSVQXPJZUWPLBVNKTSPTMWAPCNNL,606009.0,O,NV Energy,Emdynokbvmwomwjicqfnxq,fqrwstn,O,,Ativbq
PMH7355,54.0,172334.0,Jaffgkawzapglxscjlbcimceyohgfnopbscxx,508.0,0.0,Canada,dvnxolmecnmkaajfvafbtuerjomvrempnmsbwnxmmxfivuyjvwi,2978313.0,R,General Dynamics,PMHXWUPI,Ztuaferoahkaijwoardvjubad,,M,Tjvoajpvhhh
Hxs7356,22.0,93997.0,HZBHRSEMQBNRAJIOECVOORLHPDTZGUAYFXBESGLAKZIQULJI,646.0,5.0,United States of America,Hoheayebmwzswtxhahqzmbnbonzlzngllggv,2030025.0,U,McGraw-Hill,Hxskuxpxrb,ddbtfeughgpuadouxcpqbkxtcfat,K,,Fxexufuw
jhi7357,8.0,465155.0,KLYDTUNQBWGKFMKUQGIDMADNVYMIUOEZNAMFCIVGBSFNE,626.0,5.0,United States of America,jwcottrhlbqrnizhcqsfipyrlwnjtcmkk,900491.0,O,CSX,jhisox,MOFUNCLZFUJSPVGNXH,T,,Xzufg
Sfk7358,50.0,63357.0,Qxzbsoqybbtjuupgwobcbtjiymxlb,357.0,5.0,United States of America,RBYBUCHODFBRIPVRLOVUPLBAOQIUGHXNCJAPKMNYXJTU,3605052.0,O,Celgene,Sfkukt,zsbrikcw,x,,Wbsec
Bmy7359,24.0,447511.0,dznretgqgwqzqtthtjlunboihnirkrggtyxjpxnlqzotyslidoz,564.0,,Canada,Akjvulnttbfjeuwlmyaxrixtrgoymwyedoimdydnxoogdvxs,1977027.0,U,Gannett,Bmydfmymzruhvtovhzudazetkcyhbv,Cnfgmgokimaxpxfpfnqbpjcovn,T,,teyizbwjb
VEK7360,84.0,459285.0,MICQDRMDJXGP,391.0,2.0,Canada,tudeuoxmulmcocmnw,1445666.0,O,Watson Pharmaceuticals,VEKLRFAHWESLPQTJEHIX,Sadnrkkpxnjvhxdbbuthunvmefw,,,Jhfwvidobjv
Xas7361,5.0,428086.0,PYZTCJLFLIJMJAZMSNIYLGOJKWOAUPZXGLOBZPYLV,800.0,,United States of America,Qvaloehnnniancpnznxorkbyaowpjvsdvmmkoxps,910714.0,R,Watson Wyatt Worldwide,Xasvbxjhohvpnzauogv,Pvojyuijdkifcvxtsx,t,,FXNWIQS
Nah7362,69.0,293331.0,Rvximyvymhzrasxshpjfkwacatfxsiyupl,611.0,4.0,Canada,jwfqjqkgzyzbkfdnqtbblwpoevhbdsmosvncwsrehn,2220293.0,O,Staples,Nahhtbgsew,vofzbcdj,,M,xxnlm
Pnh7363,93.0,372504.0,zdlvvlpnuellhxkfqvzunkrmtzvefvuqcewdjlwqynxzhrhglzyro,628.0,1.0,Canada,Ivcphsdrrzcwdkobgdnavsdpjlspmbeqmtoaxdaolooaqtpqwm,2352469.0,O,Ryland Group,Pnhsmyzmididduzm,cmsnouounhqdtkzn,d,,Fqwmy
Frs7364,33.0,,dxmdozkczjlqyjsswnwaqhifrhhwi,680.0,0.0,United States of America,shjmghoroxbdjmldycwcpykchrlpghhb,3734966.0,O,Smith International,Frszltfmmvfjuhaopikuxtjfgywk,barlotabyctfkilvxw,u,f,DLARLBBFAX
UHU7365,43.0,266940.0,EELOOOILVBZDFQJAF,490.0,,Canada,mblceinzxoodsuufsycmgcuuyvambinsclaxfukcjwkxxpykedtppho,3971530.0,U,CarMax,UHUGDLYERPGQMYZLQSNNALJO,WGJXKGQUNDTIN,,,nsclnqeznroy
OMA7366,,316860.0,Ixaidf,639.0,2.0,United States of America,VNUQOVSUTMLQBWQBAK,1263086.0,O,,OMAUETVNFELWJU,Rlgoitbcrzvy,,f,Wfapvvz
Swo7367,89.0,105378.0,BKRMDYVZRFYGSOEQQFXDASRHSTGMLPJYYBKIUELSHVHSQEKCDROWMQDCILSRAD,643.0,3.0,Canada,Qiwgd,3659862.0,O,Teleflex,Swotdktgbecvgakhcwqfvltznvi,Ivaxidtphibgrtehwkjzwwagufwxe,I,M,
XKX7368,15.0,398280.0,sbpxfquvstdxeslcmsibkas,783.0,2.0,United States of America,GQGCXUHAWAFINMELGYQLCAJPXKSSMCFYEBRPWEKXXTOCYSSKLPYCJLIJFIYLNFKEPIIGHEQUIGNTVGA,3680886.0,O,CF Industries Holdings,XKXWAC,cqxnwk,,,Hmvukd
Hzz7369,,496176.0,BJXEEJIXKOWVOMTIHYTZONTSXLHBQIVZELZXOJXPESSNE,602.0,5.0,United States of America,gkuqnzogklgbuudblknlhxyyjaqxpfwwoowepoeonynxzykwmwtxlrfmqstdjpdoipsinuk,803069.0,R,American Eagle Outfitters,Hzzkczqwgjhwif,Qsrvvoggfpcpakyogfstpnvysmxmea,,f,Zcxqzn
IMH7370,6.0,243301.0,HUBPNAIFYQEKMBRIERFJPIAK,432.0,2.0,United States of America,Upqjcfaumuwbp,1486463.0,U,United Technologies,IMHYJQTBXEPSSAFM,OSDHBN,,,RKTWTIHZ
Juv7371,21.0,343492.0,ujwdmzdxszrzkutbgqssmxgqydfeiniohmgrijwvuda,592.0,5.0,,Uelzofrqoqffclfgjkssngrfwmacerneeflckjdimlxbzbnzzpcfdvgmimxrbfkcdlnvkkvcw,37755.0,O,Cliffs Natural Resources,Juvnnvu,Zoyagtwvyylj,X,,HMUESZRKDI
wps7372,10.0,176051.0,IWDBOFRJPZVIIDVHUDDGBZSBJYPCKWDBJPP,810.0,4.0,United States of America,Cwntchgfpqfdmbferewaqmgdsqqtozvbokzhqlrcnwwwhgqbmxiucabhrdhq,3376136.0,O,American International Group,wpswpdsuavhifbrlflkfhsw,zyjbcpjkxnil,H,,zxflz
EQS7373,0.0,91501.0,Hgqcwlblxssqrvjlycpgtsqkwzxbmfkbjlwnucrkjilbugkqzcfkancqymda,383.0,0.0,United States of America,QQQVBOMPWHSDUZHQOMXJUSKJLTEWLHQOIZCEUVICNXRYHXGFYUBTOUFWXYOSDYRAUJDNTAIU,2546611.0,O,DirecTV Group,EQSHAWVULJNOKRZSIGI,iyentetrbekjoqvykaat,l,,
QGX7374,9.0,88927.0,tarirosvravbshjiwxataaeywlqoergvrcwr,600.0,2.0,United States of America,RSSMETFZPIUAENWSMNGGWXKFIID,2616643.0,O,Bank of America Corp.,QGXRNETBNXFYEVPITQYYONYPC,Edrtopxilojvuxcp,,,UXONXBLNTNKX
RLD7375,98.0,273270.0,Exuaebgsfycumiameunqgwou,580.0,4.0,United States of America,Hesdnwhibkuhchhnjiufhc,162508.0,O,Charter Communications,RLDDFNZFNNHIJBUBZR,RDGWTNRJNBJIGNRU,,f,Xeicyowf
Bnr7376,26.0,,,383.0,5.0,United States of America,ELHURWXDSCILJEJVGQLSOWAKHHEOU,3612856.0,R,Itron,Bnrqajmduvwxb,CLAONWQJHY,z,,Bccqiwk
Rkt7377,95.0,127180.0,HKVVGYSOTTNIYTMXFWBLXNBKSJAMRGXODWAEITVFP,581.0,,United States of America,Urfqspegxyljzgnezwpzoikuxjmvelrcgihbzqgjuunoncdxviubwhclvkcxvbwxesmctkxpcxjcppwj,2027039.0,O,BMC Software,Rktdvilzxrl,rcmbvwcchuxubpbozecxjqio,,,Drpqasxbakd
ALV7378,25.0,116484.0,Elefgvwasfoogntjw,850.0,3.0,Canada,qbhjvrippdg,2741098.0,O,Dresser-Rand Group,ALVUWPVDXPNFLDZBOYOAO,hkflbolm,b,m,EEXTBEOORZ
Ghh7379,99.0,484812.0,ABTOUAVGPBHJHJTWRONTJQOMKKUNFXLSSVSLIHIBBCLATDXMDDIA,737.0,5.0,United States of America,Iidulz,,O,Lam Research,Ghhennsxtetjnkklldmsxtrwg,KHLVSJXUXQ,i,M,
Sss7380,70.0,,Rcucmpctc,343.0,0.0,United States of America,QBUBUDAUHIMSBWHNWFHWOLGOAUOKCCNTYFTMHUXIAFBKMZDUXQRXHWQQNOFSRUEI,897754.0,R,Modine Manufacturing,Sssyukxdwwiybotbvzm,gkgjyqpejwhjlwkyhbijo,X,,XSEPIUFLE
aic7381,55.0,174113.0,crjedjiuhw,575.0,1.0,United States of America,Vfnitfdlyaaxmpmvppigomrr,3359299.0,,Catalyst Health Solutions,aicjvnfhntyyhohsetn,Cuizluprry,L,M,jldpw
Udj7382,4.0,496504.0,GMUYIMTRQKQMDDWLS,367.0,0.0,United States of America,UEUSASCDDKTSLCBOEVGOGYILFVXJHKZQGCCNJESDRHYPWRSAEVNNDCVMZLSFXECFYLDUJKN,3096389.0,U,Sherwin-Williams,Udjgjpuhvzvoayxeesmfqwh,Fyzelvwpk,,F,nehgjesd
avj7383,51.0,393921.0,Gfvxpesfnafsodhbzpouqloojmjvnlbwgylhfzxghjcujsmvjfhpfefdoixamvcccfml,771.0,4.0,United States of America,Wawixwkkfkjpaojajedeacd,251066.0,O,United Stationers,avjpnze,NXKDHIONQSXCRKLQIGFGMKGUJBHIAI,W,M,Qnwcubkeuc
Phw7384,97.0,483730.0,PKCGWOLAHCTQKHSQRZSTNPYXKWWJYRPLCBSYMLFKYTJNGHOOAVRSIFYBMUKDHX,534.0,2.0,Canada,Kmeneqsxxgiimgtutpjspypolmsoqswgoolqpbyyjvumalxgbkrlxtoqqlumngvbo,443462.0,R,Virgin Media,Phwnyjwxyxstcetumk,nthffhxptvgccmsyvzq,,,iglbfjzgo
ujq7385,87.0,,Rfssiayfwvkvwnucjaruttun,534.0,2.0,United States of America,Trpqurbpoijtzlnjexgptjqgmmqgukvvzxkpezamyabbnj,1228161.0,,ProLogis,ujqhddbvvqoncibc,Lxnoa,M,,Rikxkfuyyt
Tlj7386,64.0,174675.0,cysdywitotniyjupzpitfirswaxqunao,481.0,1.0,United States of America,Echwbaebdwvnwgfodncpvpzphcjebbhpqvbsakrsfytdefxwxmflrjldp,1984675.0,O,Lear,Tljetqdlp,Bjnojklwectspqcdusclqskpghjrs,s,,ymksilggut
Gmq7387,85.0,198273.0,qmfnfdzrdkwlwvrzhucilmswswnmirjdrafokneuwgrluqklgpuwss,609.0,4.0,United States of America,OPOVRXADBUFNESATMZLWHVAPCVIMWONNINJEDRPVLTWFDJBXNVIMCOMYYAVQJQXMC,2500442.0,O,Boise Cascade Holdings,Gmqsiregoyxsxwxhoeoylyxnolac,Mhxyaeumi,,m,zjdqposnccz
Axu7388,0.0,474105.0,LQYLSHPJCUK,795.0,5.0,United States of America,ivhtjcykotqfpsbjlxggqrujxwnnglbedqn,1082435.0,O,AGL Resources,Axuhudlukjfmayimtpvuybxcizv,Wceixamirldkwfokpfrdpofutmsgcu,,M,Gwbomjkzvc
slv7389,,30830.0,Jvgbzeejygwnfsukkucemmikzvdevzchxhjxxtceta,817.0,1.0,United States of America,,3584410.0,O,Mylan,slvcnuyibgodcmgpknedi,ORGPEOJWROEOTSFPKHSQRMFL,,,KPURBPXA
Wvp7390,60.0,420450.0,Hcianuarwpgnlywjbwljeyxbwxriggucnnlufxqoobbrakxmuhumcbeggkmtbaskplaxwllguxdun,688.0,4.0,United States of America,bqiwuulvmikjsajcqrsjilipfpvwurjqiwpecwzeqhxufa,2049719.0,O,Lennar,Wvpnvlsrlcylfxcqydjhz,JVLCJLZRQTXVS,W,,Hwssa
Njj7391,10.0,1498.0,Cslnegwfzmcjwzawbzlrqsvnxjhsfgafqrzforxolmrfwfmhdhesvdcvhkdmrblwgm,421.0,1.0,Canada,Alkdxqxunrdrwnrdklasapvhxttpwvxdmzlqb,1488299.0,R,,Njjjwjlopyhrduruhwrij,SHJVOSTFAAHCCVWKYSRIPIRZTL,,,Kedkvwcf
lko7392,7.0,415613.0,cctpjsvzrddt,782.0,2.0,United States of America,ugbddgvwfwgrjioezculvtitexxnvtgqhzndruewupfun,255663.0,O,Marathon Oil,lkoxpdn,MEOZNAQWNQLDPU,a,,OCCUB
ezv7393,7.0,403284.0,eizocueoszktxvabtwplrnwihxoxbjwrlxyhkbxosndyhaaxncpuvrkrfqlzkgkgnovdgzemwakljrnv,330.0,3.0,United States of America,vflixcfyolavyzscu,,O,AT&T,ezvutlamlreanpgbg,Psztvkvychpwxzjpzjcwmcgvmox,,,lhtszqwisxzx
Jok7394,22.0,386167.0,Baxqgfdc,582.0,1.0,United States of America,zvfxblebmlntbitwwuqhrtkfzmwqllbcjtjt,3070659.0,O,Tellabs,Jokfdhw,Qcrapyzcuzxtdgjptuxle,a,,DLPFMLHM
Vzx7395,12.0,292639.0,Dpfvtpthktbzttvjqezlldeqcvycxnzmbgfzdntnt,323.0,2.0,United States of America,Jqvnftguiaznhvqscavbduisxychtoznswkpdjyejivwwrcda,3824946.0,O,J.B. Hunt Transport Services,Vzxqwl,Psdwglx,t,,obktchnuzr
ZFE7396,40.0,172418.0,Atgdmccfnogolporiwzplztlqicixyyauquxiljruntkzhhbdobkfxdqeulseajkqnhlsobjmzu,744.0,1.0,Canada,,2906540.0,O,Sanderson Farms,ZFECGFUOAAOADNXD,lfqayf,,M,NKNPSNEILRIS
Sql7397,60.0,354308.0,Linppgsemiumhhornfsyjuedkyqhsfyuduktqhziojqvopezvmhmwosdhe,813.0,2.0,United States of America,Zhqkaueqazrgzbwjlzerdivhyiqiqjnipygdkirdhwlsgrkocrivxjtnc,,U,Northern Trust Corp.,Sqlhygkqqngadjgzdtkpijafzrs,Btuuxvalqwwdobqcdhrfqxk,Q,,jkopdlus
ljs7398,81.0,217802.0,QCIAPNOEBQSWZOETVXWOFZRBOOCHSXDXSDVO,606.0,4.0,United States of America,LDWKGDAWGRKCAGLCXYMXBEVQRJQZJMPCL,698307.0,O,YRC Worldwide,ljswzfwkpcbnc,Pjhbkbhetakktfdhlqpwsggotxcmv,,F,Ilwgsh
Zzm7399,10.0,146200.0,LNJPWEMHADNPNEUILCETZOHDMTLDKYE,453.0,1.0,United States of America,Ojhetrrdcgchbxuxrcgexwhtglinbepqglzzfviynchkliggrqsdkbsrarskr,2301266.0,U,Jones Lang LaSalle,Zzmbsqrqocp,Ogltgnrcnnn,,M,sxtcznlr
osx7400,11.0,45892.0,Hnthjhguvsaviauicintamlgevpggdb,833.0,5.0,United States of America,Pivyibaxwypaeqxnpvrhnafrkdhxcoexydnarqrymbbyxjamqoebvgixfpztafzwzborhwtfnbobhhpr,3075663.0,O,Omnicom Group,osxkq,Gfgoiexhinjvmupbrlidnruh,,f,OPHFZRWLBZNH
Vwu7401,95.0,309314.0,Zuyxtd,376.0,1.0,United States of America,Lfbrbziaoxrgytgv,272387.0,O,El Paso,Vwutbkowqxbrnbobpstfjeorozqdgs,Qmjgjerojbnbcsqmbaodtautqaeb,,,Nqbcmuvhb
Abp7402,8.0,370046.0,Vwqvjhgq,538.0,0.0,United States of America,HOGMHYYMAVRJCVZARFC,118864.0,R,Consol Energy,Abppxigcwfapkkhcvsynl,JTBSUCG,N,F,Pgmqop
WBM7403,7.0,10429.0,mgthgkjvghvbdwsvthllaverxhhalrafhmlaorziojaesnnqwzuyha,705.0,4.0,United States of America,Qifsrlnbgfwrwhjooscppqmfnqwtlggyz,1005467.0,O,Western Refining,WBMJEFRWHAAFY,FCCRLACRASQGZBWNCWNKJIIGSAM,,,Elgofgnggf
RPF7404,22.0,46849.0,Mhvtvfredfyvellttiiblgmrvyvqqmofavikkaial,314.0,0.0,Canada,Xfblutg,1297042.0,O,Frontier Oil,RPFOMZNNSFSCCSQPMBXDVIXPKIJQ,Fbotdbyxnobkjpynoawlwqkdlfle,,F,OBTME
wme7405,85.0,,wwnflbjqrjvhimgidrenlyzixohkxyhqqg,402.0,5.0,United States of America,EKRYEIODBYPDL,1411144.0,O,Hill-Rom Holdings,wmevagwmkmcadjnwt,Tckadysujwqpbamccritatwv,,,
AZI7406,9.0,307198.0,surhehbepjknfipcnhjcyabkb,591.0,3.0,United States of America,Udgmktoitdytzcxcezidqevtqsbjpzmnmqzvsxvd,1032902.0,O,Automatic Data Processing,AZIMNBWWTIXXTUXIKYUPG,Psyvqjbykkkgw,F,,qyjqfpkyicb
Hxe7407,52.0,271040.0,Fvmskbmvgdgcwabjyqjquonigaxycluljitfqjnagbmynsfahudnrueeofkfikvnplfeuigbepfmmrim,598.0,5.0,United States of America,gutnrudorxpwajwnzbog,2127373.0,O,Ferro,Hxehppiyu,akfrxhlgdbysp,T,,Ucmmmwfo
Wws7408,49.0,426800.0,HBUENIRYVVGBJZOOPODTSICLSZSFFRAVPJYLIXQNTYLDYYSASZQJVAPLRIMUFZQTMJGFRPHPGCGPQT,541.0,2.0,United States of America,Lchztucvhjpwgstrqbxfwdoqfykngreyqcckgxqv,1244998.0,O,Molina Healthcare,Wwsmipckveothzfqtzkbjplibl,Vwvagrgngrolqdagjir,,F,muotqqhyo
Quf7409,62.0,327407.0,Iksglhchsawltzulcoqovkxahjksoxfesktrerc,417.0,1.0,United States of America,GOHFZGFHNYUEFGFMSADMHDWZN,3426028.0,U,eBay,Qufqqokwqm,Mgoxbmdvnyol,,F,GNFPXMUCSK
Fce7410,75.0,87300.0,Kplifdglhtxhcreigqwsaajekebgolqomeeuqwmxngmbhhg,658.0,3.0,United States of America,wbsjinojalmjvwtmxychwgqsjggotiskgkepwrfgrrckxfktkwrvunelppsiz,1444650.0,R,IMS Health,Fceiac,wzyvxpylinb,,f,ditkwufjg
Xap7411,58.0,475890.0,WQVEOJIWIBCSZEBVBUCCC,419.0,4.0,United States of America,Pbeiqvsdbnbnctcfqhrshctaqkrimmhjvxgucfuwqjywdegfd,3092238.0,U,Polaris Industries,Xapajvhiafqdutlptvmqahsirzw,pufyzrorpqbegamfqpshekuwveuhg,,M,sgddgcfxdis
mmg7412,1.0,489098.0,Yegemjeogtjvtqhcovoxcnbypwrhbed,,4.0,United States of America,JNRURZLHOBH,3148010.0,U,New York Life Insurance,mmgfbzjybklwbdlwy,Nwoxzzuvc,,M,thvcq
