NumberChildren,NumberCars,PostalCode,LastName,Income,Country,Gender,Employer,Phone,NetWorth,State,AddressLine1,AddressLine2,AgencyID,FirstName,OwnOrRentFlag,MaritalStatus,NumberCreditCards,MiddleInitial,CreditRating,City,Age
,0.0,Myvxtjg,Ffmgepdsxvm,90681.0,Canada,,Shaw Group,1-292-318-0400,2938993.0,AZ,KKCUSTLGFLGJKYKIUVARENRAXEPF,HWGZYEHJDCGSIYRZMXYWXGFLVKXALQRROLRSVJFCWCUYNDAYEECADNBY,Ffm11148,RYAPPBRM,O,D,5.0,,737.0,Cheyenne,78.0
2.0,2.0,mjezhevlc,XGAFREVJCNQODUAFTYSEXRU,391271.0,Canada,,Northrop Grumman,1-723-289-3585,3508797.0,WA,Zhshiivlxfsswzzeqtpjipaknzcwcsodb,YVTSUSZOFGVSAAUV,XGA11149,ubzaskifxaathvuv,O,,1.0,,424.0,Miami,88.0
0.0,3.0,Rjfdmtdegu,Rlpfqnznma,326600.0,United States of America,,Principal Financial,1-656-754-8115,1753916.0,ND,Zyuvbisksccnozbjhkbk,HQORTUGTOWWONTGATLBROVLEULOHJWATNYCZXNHSKLTUYNNVDDTOGZAMIQZCHDVCBTZQ,Rlp11150,Olmscajwrpnfugz,O,W,2.0,,558.0,San Antonio,21.0
3.0,0.0,Kmuxwxcn,Srhnhgjpvcbv,300707.0,United States of America,,Atmos Energy,1-258-946-1316,1126659.0,Ontario,TABFGTICEXNMVXVOAKCLIYTCSENWAPQHPYKNBXKMMOFQWLBPGAKNESLZQGAIADDRSPVBXGXZGW,Hysmlvhymupjnmxjbujqpwbvirdaoksnwhndeodjhjchmgkjtcjgegtjfsbqkielwdyxsmpbtftoau,Srh11151,GPVWNUKAHTOIKUBFNJN,O,M,7.0,D,784.0,Waco,94.0
4.0,2.0,idaegspqxph,Gwinfwjellujzltwxapemhsu,4644.0,United States of America,,SkyWest,1-517-276-5758,2743465.0,NV,Aiigymbqgqix,UXTACOQCHIVPLCDQCFPCLXZTDJUCCSXKNQXHZXPBZUMVMROGWMOV,Gwi11152,Zdnjzosidvnaorrvjvezsww,O,M,1.0,,685.0,Arlington,27.0
3.0,4.0,Rlvxnkojz,vijkfuxyinng,172476.0,United States of America,,Cracker Barrel Old Country,1-549-697-9256,3074514.0,OR,Mcvcpdkifoxvsbkmiamrdkpkbcs,Mqxjqvdqdeemeusxbooquqzbymsfzikit,vij11153,ndkgss,U,M,6.0,,761.0,Cheyenne,50.0
4.0,0.0,owbzfwa,Zmdxiukfhfgkalxcomcboufrumirm,452117.0,United States of America,F,Brightpoint,1-052-043-7511,3134876.0,SC,,Qozkpggevqihsrt,Zmd11154,Uwtffcptbiockkrdpxnqnx,O,W,0.0,J,506.0,Portland,53.0
2.0,0.0,fwwxvcgbup,Rqomvugellhwexznhfid,326880.0,,,Health Net,1-131-650-8974,2214185.0,NE,Drchvtgigxleqvrshcsbtsrszxjuyfybrjgmbwhgex,Xyponfnim,Rqo11155,Skympmabeqlxpltlxrhvqfbggw,O,M,9.0,,471.0,Saint John,23.0
5.0,3.0,indubf,VEWSMZFCF,419937.0,United States of America,F,W.R. Berkley,1-921-938-3921,3278947.0,OH,Lwtvcqprxjvrecwqiihahtop,Dfxzdbfscsjzqczzigjikg,VEW11156,Aowipvuskdtxkndv,R,U,2.0,,816.0,Burlington,27.0
3.0,4.0,,Sifdzxyrsoqksuljxbky,230134.0,United States of America,m,Occidental Petroleum,1-632-075-2060,1462393.0,SD,MOGSABPW,NMRVUWIJHLQAGTNDQIUTGKYBIVCBAMUNHYZZMOOGAINHWSUOCKCQZMJMRUOFLGODJUUVDP,Sif11157,JRTXFZ,U,M,4.0,,341.0,Pittsburgh,5.0
5.0,0.0,Rupdl,Znwcyzsskoidpwltdrnrsckx,493355.0,Canada,,Wyndham Worldwide,1-388-656-6832,2370101.0,Saskatchewan,Rirkztajkcvkaffehkwgadnimxcwmuhvvllgvxcxayfzxfgnnxargkcqdinmxz,UCNCFJZQEAZA,Znw11158,TNJVSMBCDRJKJFP,O,U,9.0,,422.0,Worcester,97.0
4.0,2.0,Tkcwnhxaul,mswhhdielberciprrfaqqcefu,425574.0,Canada,,Aon,1-344-834-6553,591620.0,IL,VGKLSCPANYCRMOUHCMIQNLKJELFKRTESVTCBUSRAZCXPOFDNNSK,Pnankekkqsrczshebvxsowjvkntgi,msw11159,Rzokiaekslypogjylwrajnnuoo,R,M,5.0,T,762.0,Durham,6.0
5.0,0.0,Thpgfqwkjd,bftgcglwcaex,60453.0,United States of America,M,JetBlue Airways,1-720-836-7519,3537831.0,UT,odxsaffsuhbmhoxxjcdpxbmwnbemwh,QTYEPETFBNEGEPJNBKRAEKWJYVAVIYJKCE,bft11160,PALLWINHLAUJIES,U,M,5.0,,316.0,Santa Rosa,97.0
2.0,0.0,Wsuhhjogx,Lsjvxbgpecbguabvmicuood,9498.0,United States of America,,Belden,1-752-288-0394,2153327.0,Ontario,fldprcqzgzmgujffkajtkerqfptvqhubfqnqwogncutttdzehruzwlgdnijilcsdjeg,Gettnhirdeklzcxwegvibyncrvxjghovveeitozgagkeseitquualjeghdh,Lsj11161,Atoncsjv,O,S,2.0,G,,Winnipeg,23.0
5.0,0.0,Babkxvui,Wxnuqoedp,316948.0,United States of America,F,Warnaco Group,1-188-114-6634,3293783.0,IL,QMVUTKTPFGKMDWHBDVPGBYYLERBCSHM,bfzsvhaabstiqxngvhpugkbzolfojiezeldvaurovxhewywrxexhjhq,Wxn11162,Fesuvnua,R,U,4.0,h,451.0,Jacksonville,59.0
0.0,4.0,edzfxxuvf,szzwlfkzmzbagjnbnduoyfrxbjlcsr,104473.0,United States of America,m,Cabela's,1-701-450-5175,1360085.0,IA,GETWWAWFEIJLVWXHBMAEBQLQIOFVFCHYS,Qtnszjsbbsuascnxkfzjdyitobgy,szz11163,Iqprorvphujwdmt,O,W,1.0,G,745.0,Warwick,13.0
2.0,4.0,akjarfnjchv,munndvsan,16214.0,United States of America,M,United Parcel Service,1-065-360-5910,2941247.0,UT,BLFEORQEJQVEODHCUPINRQKVFPPPQM,Zsiquqbwslxbrkvurkhaqelryfjmnmnrxlxdczibgqztdixhbdwvrtfvatsnjtjmkouibmytwflt,mun11164,GTWJXOEMJ,O,S,6.0,,731.0,Pueblo,25.0
3.0,5.0,Vrwcfsdlojbs,ZMTNLKJJ,337480.0,United States of America,,Graybar Electric,1-185-997-5812,,ID,PUHLMWFXM,SKKSJYWZTSGBSMSWAXQZANQRZFLZKVGETXMMZDXU,ZMT11165,Hikffxmayixnswoouoypdfeot,O,M,8.0,U,,Lansing,16.0
0.0,3.0,nwcpiz,Epjsszvjttnxtoggbblhkzkwwamw,346642.0,United States of America,f,Worthington Industries,1-497-406-2487,2994734.0,LA,,Dbutbxgyuuqxbmyhxxrmwqdavpmt,Epj11166,EKUJASFTYIEUCLDRZ,O,M,9.0,,,Nashville,56.0
3.0,3.0,HWGPGWJ,lenzodqc,3145.0,United States of America,M,C.H. Robinson Worldwide,1-164-698-3450,2149112.0,WI,QGFNONDABOVKCBAFUGSPCOJAYLRQVZJUNTASEXUXCASAGHTUVF,Qntqcdlsfppqqstebawxukrxrdrmb,len11167,Gotuzxubljawdhsrhvpjeg,O,D,6.0,,687.0,Sacramento,53.0
5.0,1.0,Kkhdogoj,BBSCHGXWLZB,237898.0,United States of America,,Fidelity National Financial,1-894-933-3013,1092354.0,RI,EVIFCLKQQSDBURHZMJCFLYMJVPUYGJKJIHGHIDAPJAZWEQZEGBBAJZQWFSBRLDFZG,hgizfiaoedkohbcotwrllqtistvoisvgbrlmpqnlm,BBS11168,Pleeqemchwlfmhksjrtbpmcl,O,W,9.0,G,559.0,Berkeley,71.0
1.0,0.0,swjjs,QGXOVQSZTRLDBIQBLSJWZEBTINDST,174682.0,United States of America,,Bucyrus International,1-943-216-4595,2972793.0,ND,Ztefxloupbhfnbtyrmgfjjtjfpvvkfogenhwijlvplzkpxcjw,tmxfjdqlokgaglnttvgiyoclwqmtcbpmmvmlonlksirrczppmjozelmde,QGX11169,yswewgtdlmwooilougzc,R,U,1.0,B,427.0,Lubbock,30.0
1.0,1.0,Obtuki,ysyxjvxdojhtaojvkxwyr,256354.0,United States of America,m,Mueller Water Products,1-329-309-2920,254517.0,TN,Jddbkxuwogaervlqiudckdrihqjldskpkpwe,OYLKESRDIYSRUFAAFSIJUJPCBXDBLLYNAJHERRUWBWLTXPBSYMSGNCHEMKWIOIFOS,ysy11170,wytatppfqnhqoyyiymvkrdw,O,,9.0,V,718.0,Pittsburgh,89.0
5.0,3.0,Xshwlugsnej,PAHOAJTQQBZOLAPOLRGFIJS,352546.0,United States of America,,,1-567-224-1134,3232905.0,HI,qohonclgrtvknuqcbuithficcyjpvxrdtzsbzuwhdvmhbfuzscdk,KJMHELSYALNSQJSQPBQFSMPWKUZGKHTDOBKRMKLKPXZGGEJLTDWRMBNVSEIOEWY,PAH11171,EWUOBHWLUSTUG,O,M,2.0,,415.0,Aurora,89.0
4.0,3.0,Lpllwni,uomhohtwjsvsqvtukrblycjwcccx,115604.0,United States of America,F,Magellan Health Services,1-393-232-1288,1600993.0,AL,Itgtfjwmwnwsexnevraagbrsfbyzocbvkrptimbpvbnxheioxeactzkzoyles,Svkmvdwmdepicegeacrylbjhkwnnemqnorzultbqrrmakzawujbuddwjlxupaoqtkvvvdnmrpmudr,uom11172,Tpqhanmpiau,O,M,1.0,V,,Fargo,32.0
1.0,3.0,Jbueoha,sjcbgmbopxsaizqcwqojcsjjiwjp,122517.0,United States of America,m,Delphi,1-234-880-6992,2990822.0,Manitoba,FPSZJPHTJLVFBUCNVXCAQSROSMKPBNXNUUQXAJMQHENXWLHIXWDFSJGVSJRPKRNZIHISZXKSVDIJ,Fnowwrnxkmqqvclyvvxghvmmnxocpxcobgvc,sjc11173,Dirotroocybjeyxqktoftlc,O,,0.0,S,513.0,Tacoma,
4.0,1.0,HLDCAYXBPUW,rlnrfpnxtjdrkxnwnqcoctx,,,M,Nordstrom,1-274-443-1820,182737.0,NV,Newuixxpvktgkyaszvlwpjlnftnwagawchaihbeczifokmzlmrtjjgstbrnrmrhcwyotekfnwwbqmw,rxvsrywlwscplhaqbwnutwwjgpjfwytxbssxabqlsuuorpchtkgyl,rln11174,TMKDIRCMWNVZLWAMXUVFWGUXQODX,O,M,2.0,,355.0,Sioux Falls,61.0
3.0,0.0,AUFYE,jfaubts,81016.0,Canada,,Juniper Networks,1-062-362-7185,1336995.0,NC,jqcqi,FAXICLTVTRABXVRGJGJDQXWDOJZVFGTDPOOIFTEEONRTDEVBRJPLXVAZUCDMDBDIWUIOWFAOOPWUSN,jfa11175,Nfeynxtmwilsbfjxuhohpgghnwglc,U,M,1.0,,641.0,Livonia,94.0
2.0,1.0,,DBUHIBJB,161122.0,United States of America,,Genzyme,1-112-704-6386,2273609.0,CO,Boeyyeqdjvednnlasrzujquhcrtqggjcgfmexgdzlcotpfjpkvulehhwv,lzibncalsxjpufinlvlbxdnjtcegmxzzcbelbrj,DBU11176,Ygxuhrpuwurpjvzqnm,R,W,1.0,n,407.0,Hollywood,16.0
1.0,4.0,Rhafxpalo,ruttgegnqsfxdrlng,435693.0,United States of America,M,NiSource,1-651-034-7223,362348.0,New Brunswick,IPXKXUIIJPP,grlltuylxfdibzwvspjusnmnlaqrt,rut11177,Pvaxpmyvlffcgawomcjgqllkxf,O,S,5.0,,506.0,Eugene,42.0
2.0,0.0,Shmxek,Lmpqryoh,398338.0,United States of America,,DTE Energy,1-704-918-9418,1681106.0,SD,Sdtesnnuloiyxeplsodmcrnlawbvsdkvnktlbujrgtwharhd,Eqrwdceanzmryanlegomqobtgcaauwzyduqrtmimzaojwfp,Lmp11178,MEGLLVCASBCQA,O,W,8.0,f,729.0,Aurora,92.0
0.0,4.0,Hnvifgfx,bskvpezhpqu,488768.0,Canada,,Hayes Lemmerz,1-337-824-2522,3920130.0,LA,Wlrkcnasvvrhpndvxoachtmxtaorrklmyjnxdqlgkocaqdyplzteagppatmulhnedegxxok,Vvlkobjahhruvcqxvtbnjnvusdjeistllcrojdwximakzviuwg,bsk11179,Hpptgfuccgdkwkgumlqcccs,,M,6.0,,600.0,Fort Smith,7.0
4.0,3.0,cxfpgv,cbgeqgwtewidbfygawizibdfdauc,,United States of America,F,Warnaco Group,1-752-818-7537,529892.0,Newfoundland,jedgrkhqwmuagxvwiafwhetbxrkwmwvbvpek,,cbg11180,Ewienyfbdjvivdezwfshuxprizjltg,O,U,3.0,G,632.0,Irvine,70.0
5.0,,Zjhaquijmp,obohyevrzqvnxdmywgludoiaaubnp,9811.0,United States of America,F,Qwest Communications,1-889-003-1757,1316910.0,NE,EQKVQXBONXVSKNLRXUOSTYVCLUFQRCJNMXAFCBGML,Cfoolieixcudwumnandpxamkjkfknowvn,obo11181,Sqowirshrqetcsntv,R,M,5.0,s,569.0,Warren,88.0
5.0,0.0,ETJXFPYEZBC,Iuowqfv,150917.0,United States of America,F,YRC Worldwide,1-706-238-1831,3993266.0,MD,ojmpxdifwusnurndgrnqaidhhvysufdfciishoxezlph,Gmociatonrfcqzkek,Iuo11182,rwzbcdqbgudtnjvgzp,R,U,10.0,Z,714.0,New Haven,31.0
2.0,5.0,iprcibuvcln,ALFNDK,215046.0,United States of America,,Kellogg,1-046-423-6348,3366626.0,NH,Hkjapycxiwprgbdskajsbfbroyqsucnvbfktpmqvm,brkxdnrwnacknnuspestrwffaxualffyxoeugnpmycmwfedqkmyjntdjnljfgvlcpygtbregiseryc,ALF11183,Gcjhkcacfccrpve,R,D,,p,755.0,Lowell,90.0
5.0,3.0,jctintjx,ritqiqiu,261654.0,United States of America,m,Henry Schein,1-491-242-3165,1171645.0,OR,Bfpzptasjrigkfd,SMPLQILURVDNECONNNBDCSNZBAURPJPGIKHUOWCUDPXLJJSXVUZQ,rit11184,ngfbynzktdjqvyatcomrwznvrrj,O,S,2.0,W,393.0,Newport News,17.0
2.0,3.0,VKXHG,Pyouewixxsqmfgmcoafjpnpihrwyt,77193.0,,M,Jo Ann Stores,1-541-477-9380,2323435.0,CA,Tjoacsmxfjywdjskdhfdfghtoimdgvtbcbjuzbvkj,xxssvtjhrmdfqqkemjskqokxyetomjkrnbpjopfhrlafknyqlxkwilmequbv,Pyo11185,kgdcdxnjhxpnifozuxxnojdufi,R,D,3.0,o,509.0,El Paso,9.0
3.0,0.0,Xblegmm,Lpwfeagehs,43073.0,United States of America,F,McKesson,1-172-369-1071,1865281.0,NC,ZLGTQWQKOQPKTTUAMFXYNHKDYWONERZNXI,Jdhxmjwuacslxejveeatixdggimnbsfmjoiknkisexkgictqftcelxpyzjtwhgtsdvkcklmkskvpfi,Lpw11186,vednpxxqigyggalikckbsblttbaf,O,S,4.0,,394.0,Nashua,44.0
,5.0,ndthbk,kafckxugxnbmxjv,299466.0,United States of America,,Duke Energy,1-345-079-2973,2256107.0,Manitoba,Nolmpyyezjmwvqfbotdpbcrxzyfsmzkewfovqxkjwgebmnsdwkdgkgphmivrwixotrxvw,uieobjgnblwwhpfrojyewlck,kaf11187,Zjfffntpwzpajjpf,R,M,5.0,,469.0,Minneapolis,
0.0,5.0,krnlvhoomtr,hfaqcqrnkkugoeomiksrisimli,326132.0,United States of America,m,Iasis Healthcare,1-313-392-8834,239712.0,WA,,rmvsomcctjewneiiezgxpajpdynpxzhfhtikwqxfwjxiipiohuvrcwevdnphcrcsdxaoqoh,hfa11188,JWSJTXXE,O,S,2.0,r,543.0,Toronto,1.0
0.0,3.0,Kewhsjqtard,VKJYEWAXVIQJPQATRJ,8576.0,United States of America,m,Jack in the Box,1-247-836-1176,3703928.0,CT,Sgticznzifwkvbhdykexaarrxowuoyxvjioqhcoehs,EVQRXDGZEFCDSRKRYUZBNLQJPGOMMHQUELZ,VKJ11189,CNWWINJDEEWPPCWRQRDUOPQJIJM,R,M,5.0,Z,411.0,Denver,43.0
4.0,4.0,lbtbkvfmqm,Yprghaimogfrgmjdmigzpunfmkeex,474322.0,Canada,,St. Jude Medical,1-063-237-6978,1949025.0,NY,,Okakletrviobgugtwqudffvslvduqnzkreookc,Ypr11190,qtfwvxzcxtpezual,U,,,N,442.0,Irving,85.0
2.0,4.0,Ymakqtei,Zntjyxesuepvrrfxxjkpj,470593.0,United States of America,F,Questar,1-973-100-8690,2159875.0,ME,Wmvalsvlyzcobnbxkouwcktwxqcwxefrotlcvlovuwiukartaowbuc,YZGEJZY,Znt11191,Wssnxvhuzovbjcvowtumbujzbeta,O,M,1.0,i,431.0,Salem,27.0
2.0,0.0,MOJIJHMPRT,Vsdlowryegrjtwrldlukzexwtv,427824.0,United States of America,,Staples,1-954-797-1843,1283011.0,DE,Rbhjptqziqvhqxleyuibiunpidswomdihjqtkrclbkrzsf,Djjmlqsnajrhuhrqrmrmlzrjaqeplfgqyimewtdcclvsrmm,Vsd11192,SEDCYSZNGPQESJ,U,S,8.0,,388.0,Alexandria,75.0
1.0,,DGASKWTEG,Jcmpxcdqizsdgwyjluqrbn,254388.0,United States of America,F,Owens Corning,1-775-847-1133,3212581.0,ID,pgftkeymm,udlawxvhbbfbwflyobfeabttpcrrmoyajvbshbynrqidcduuqzsfkncmo,Jcm11193,WISXIUF,U,M,1.0,W,314.0,Saskatoon,89.0
,1.0,tjxqcmxspl,Dtxolpbstspaatucdawkrm,66442.0,Canada,,MSC Industrial Direct,,2425038.0,HI,Skyajkrofkyfhyqowddyojqlsozlalxbexbjletozzmmfqppjgotgazwnaobiprksozne,Wohzanxecajziehgfljyfgtgttwkaajmeemooxjtgtacuecletr,Dtx11194,Vtzxrwglqvovvftehfwewgpbecurgr,O,U,,,783.0,Virginia Beach,69.0
0.0,4.0,Swqxmuzv,fbqvttjrdpqmloobygkavgxoupjz,43721.0,,,Flowers Foods,1-924-595-1909,430774.0,OR,GQPWCFFRJYYRZDINHZGIWMG,Qbggnkwqojqlrirbbqes,fbq11195,WRCESRMKMODC,O,,2.0,e,,Abilene,
2.0,4.0,Cnmpkarc,easiqz,150100.0,United States of America,M,Best Buy,1-079-537-8338,3500049.0,WV,Nzfjnczeaxjbbpvj,Luihcgdwkabghek,eas11196,knfzdnsdflpanokmdtxdsb,,M,2.0,,678.0,Winnipeg,23.0
0.0,,GPRZXTWJIA,BFDQLJNCKLJRSXMVQJHIKO,39659.0,United States of America,,Circuit City Stores,1-142-172-5921,1507535.0,NM,Niknvrphtqqbyssiqoepydqwpnnqyhbwukbthouopxgrwdsnaxualhkujgssindxnabzvbzrpl,RMHOEKMDSSMZBCSVVJLIGMQQODKLJLOFMDEZHBGGWWFREUPPRFKHLZKIENMVAXWS,BFD11197,Vvnvbhumprdnhunxnlzzvzxs,R,W,1.0,u,583.0,Las Vegas,67.0
3.0,5.0,lhqseqytnmtq,Qeadqqqvkqyywfdrhdrwi,,Canada,,Praxair,1-775-537-0924,3839806.0,NY,Nexwbveupvtmtwfqjawschquajgldriuhnrdgesxtpbpzpradqdslsrhxgrupgrsretco,Nnqctitcnvaucsiswwflzlchgruprtrthdlncwzixyqonkpcodyajctaqhjxwnatdxiahqdniavjrjb,Qea11198,nhvfdsiiplpgyatvcvuhzwutmx,R,U,8.0,I,330.0,Reno,2.0
1.0,3.0,Uktpjak,Stnptady,433397.0,Canada,F,Assurant,,1613720.0,DE,Xpwygpsvonhosszvtofovgnnmpmxyndyvjdluptcagibnnlszmaqp,Oeuqxeybfmjowttgraikguyeuqcfszpuurvsserntrwaobkdvfatv,Stn11199,Cwvsrhwcgep,,M,3.0,Q,465.0,Milwaukee,31.0
2.0,0.0,MWYSRM,LIDMVGNGIBTCKMHG,45905.0,United States of America,,Circuit City Stores,1-683-376-6579,2208199.0,IA,,nwmmsrpnduljaontqpaogiyxvwisqhlxlwokgztytxnracejvaxbkmpldrgvdpnktdzuyhtf,LID11200,Xkugdlndsnfscrbcqelvnfe,R,D,5.0,,506.0,Toronto,54.0
5.0,,WFEGXLOMB,Iiidaxlvhayepro,381845.0,United States of America,,,1-032-437-0439,47984.0,MO,rgbemitvsxcpswrstuxj,SMZWWWQHOAKOB,Iii11201,ONLKGPKGDANIUSVIEAIVV,U,M,9.0,,617.0,London,1.0
0.0,5.0,nzimzlhwe,Okwewclbh,425314.0,United States of America,,Core-Mark Holding,1-178-957-4071,1625682.0,CO,CZAJBCLVTJFWDDIHAJKBKURUEFWPGIBOFVCMDXD,GUBBAWODLDJCGTOCTXKTSKLHNCDBQUILSCNTGXYFYVAKPBFGVJNFRM,Okw11202,HXFWBWQKEMKKRFZ,O,S,2.0,v,436.0,Rockford,68.0
0.0,4.0,,fsdmpdtwdhjtouwc,274796.0,United States of America,m,Pactiv,1-441-162-0385,3395337.0,VT,Giwqnrhfgvulacklnfptrjtjyeiqgrftpzzbgmfrsujhj,Nsxtcotcavfizbcssspeleaaxrxqes,fsd11203,Isuxfameyhxdzjcddc,O,U,8.0,t,713.0,Yonkers,86.0
1.0,1.0,ukbtnjkf,pdcphkfzqcjiytcyvrmwr,1202.0,United States of America,F,,1-241-316-8405,2529321.0,CT,MOAMSWNZSXMMFUDBXWNRVRSACZNXRMOYQMBR,Nkkmeyjokrkivtwhffntglegzxiiclnaumgsxqiowwlrjjdjykqfobmexnqxlhgng,pdc11204,Rskjkzfsqroptrsxxzomtbhu,U,M,4.0,P,788.0,Austin,71.0
,5.0,NUAAPCSKOYK,mfqqucm,154314.0,Canada,f,Spectra Energy,1-162-004-4005,3453996.0,MN,Entwwrcmxguuqivkiuc,Ezkwmzbdpcqiycnlmdgcwiqq,mfq11205,Tjnddvjklmfk,O,U,,,415.0,Fullerton,43.0
1.0,0.0,rcjmspo,NMRUTEPNDQQCJBLE,483330.0,United States of America,f,Monsanto,1-499-031-0004,2225319.0,MN,HYRSJEGUULLIVOXLRIHUWVACAZNVMPSE,peicxsrhcrdxlneledjnefqkzuyjqkmnrkuapdbpfhphoopjkvwrndgjenwcstamwa,NMR11206,GCFOQWO,O,S,7.0,,637.0,Garland,60.0
5.0,5.0,Zghtl,Rpmcfdsnpfvbmvcfflspjvkalp,65875.0,United States of America,,Integrys Energy Group,1-082-082-3348,544083.0,OK,Zeyhtfqoxbugdijfsfvaciazcfubvqtodrrgmlsgttzyphaqrttoaqxregfvbyephjcxfhpcpwgolfig,Zxduinrlmawnepevlzdfmizsmmifnmikvmwotxevcnscokqefejbwiivsiabglnyhnwiej,Rpm11207,Hrvelhedfxcjkssyzr,O,U,,W,353.0,Lancaster,69.0
5.0,4.0,wvgemxjme,Phgsibthajlnhzc,305998.0,Canada,m,Laclede Group,1-842-255-9689,1682799.0,Alberta,Dqeshmbjpudorasvipsbfuuiwwartrfcfumbvngcjtyvuaqzfuphjhtp,fctbemofeueha,Phg11208,Qehglvupongcegqvbtpx,O,U,2.0,,569.0,Fontana,25.0
4.0,0.0,RQVFCQEX,Bwnqephfapjtjngslvfwzx,84172.0,United States of America,f,Health Management Associates,1-327-131-8875,1380864.0,UT,kubwycssjofdcmfvs,hbfahnupyuqjkwvznsxsjhlntxpfhxmfvpxjnydb,Bwn11209,klqkthv,R,U,2.0,J,365.0,Nashville,21.0
4.0,2.0,Awsimvr,HGVPSBC,228745.0,Canada,M,Juniper Networks,1-586-518-6942,1068218.0,MN,Zeahnxoqosyuhuwuvalrywwdqoaxwgvdrtnzobfpsqxhsdkkbqxpclrusagytcjafieziiyjqtrdeyng,oambcnhdibjd,HGV11210,SBMFOBHRUMIPMURIVCVPF,R,U,2.0,,348.0,Washington,38.0
5.0,2.0,kssdh,RGGUOMYWAKJGTBXK,329602.0,Canada,f,Lubrizol,1-794-395-0071,1714551.0,IN,Xibvofrouiopmuyolwislfcdpxhswoejdcqzte,HIUIRTMKTKZJKUJXMRPNTYDPGRX,RGG11211,Pisoiumggbntltkoydibkzgjgtmms,O,U,1.0,,819.0,Mesquite,70.0
4.0,3.0,ooojktqepv,Hkxdufsqcpshsqnpwmesziqi,116542.0,United States of America,M,DRS Technologies,1-555-727-3281,1054877.0,HI,Mosxrgyywsowxdwjltdnegwttkacwzpmlqqwmvaiaqxcuacxbkrwhiyyzjuu,CGATFWHGKQEC,Hkx11212,rvadgrp,,M,1.0,,554.0,Virginia Beach,29.0
2.0,1.0,Dyutvkeu,Fwnziejcufwdwaanwynpptdth,356509.0,United States of America,,AmeriCredit,,1534581.0,MN,Lzdluypasktxvkymouavcxeuvbfcqpzdoetiegysbvwaenjarrwvhxtk,,Fwn11213,EMODDDDDBEXPA,U,S,6.0,,478.0,San Diego,39.0
5.0,5.0,zrxdhsmstosq,Gtumhdxoflbvfcwz,421287.0,United States of America,,Raytheon,1-164-470-2706,3125011.0,UT,Srnmevvwtampxpectaoilojrjqmircqsoyplmrdmvayqzdjdxvfmjkr,Vroepnpalttnsuixfaxygfdzgdmsqiwdmzubf,Gtu11214,Kdfefkkwnxcpuxgha,R,M,2.0,Z,716.0,Jackson,
4.0,3.0,Hmwug,Aqwkihmidlufubmlatuyjovi,296076.0,United States of America,,,1-600-665-8513,659100.0,PA,rcmmpwghcbcncuoofulhcpsucsooikgpxmfvgjcsohxcqectwdtctzusxcrbtvmzacjcgxczbwzbmjge,Lalaecbdllimi,Aqw11215,Wacdherhyjrs,O,S,10.0,,404.0,Idaho Falls,93.0
3.0,,kcvqwncic,Dlbzb,130659.0,United States of America,,,1-107-686-0540,1448603.0,UT,Pmjaugxedbqlyihdmluntrjreecxozjxgpexntjwgfwdtguoxorbbkgicjijvfnmnukckjhncrcmjn,qlommwfncedbpjobdvphgkxeaasqrvthqwdf,Dlb11216,Ubqimsfcrulvgfddtbf,O,M,6.0,,544.0,Fort Collins,88.0
4.0,4.0,enuflmwru,npcrpocrl,,United States of America,,Kla-Tencor,1-663-382-8230,3730627.0,Manitoba,XIXJPQQDDKIWWWKRYAPRKFLEHZJMVKPVCHJIRZMPLTUMKIWWAWYGVMKXBSCRDRHAGHUE,itaxhuupcybvnfspbxknlrvtxfclqpsrqwkknvqvusetftofrofqxqejpiydsilxiajhewlth,npc11217,Athhhcabcivaffdxnx,R,M,5.0,V,736.0,Lexington,28.0
1.0,5.0,Ojkscee,Oscfgslprelizgjdxfeft,297262.0,United States of America,M,Plains Exploration,1-255-564-4632,814723.0,TN,hhlqooxcqatysrwsdgiyfhvoqloijouxlquzclnoseolmdsblwbixvvumjnchmeqcvwacwdju,Nztjn,Osc11218,BLCQHNHFYJKRUQBFKCNZSQTCORL,O,M,5.0,,542.0,Fayetteville,62.0
1.0,2.0,Wcozf,Olhyymo,154673.0,Canada,,Granite Construction,1-123-569-6644,1879314.0,MO,ACKJMJLLCMRCQOGIIMVWMGGFRBHVZXMIJVDDCGLYRYRLEMLSEWUTZGYTGBQYAKHKTJFNUSIDUYB,EYXHYLIBPZEVJMICSOKKISNCVOGCZQUOZ,Olh11219,Qrrvxiujvjyhiuav,R,S,3.0,,636.0,Baltimore,72.0
1.0,3.0,uucbmpv,Vbsgtaeignehwvoliozaveyowtd,,United States of America,,Cabela's,1-494-686-0991,937191.0,TX,azcraxcvjbhojtanwkstvsqwekiakxauyytnbmqj,pzsyrhdckrgmjmmkwgjkyuusqsrjkbyphvujlaluvdim,Vbs11220,KIIIAL,O,,7.0,,361.0,Phoenix,85.0
4.0,0.0,Dlqpghqgl,knganjdmwibrbqptz,36086.0,United States of America,,Hub Group,1-679-486-9039,3465698.0,OK,CADMIMSNWQDMOZBJIXTLUIRFJKMFOGSSULSGPF,sofftfedzdyreeyatnvyihep,kng11221,Nrnbkkrg,O,M,8.0,,308.0,West Valley,52.0
