AgencyID,NumberChildren,CreditRating,OwnOrRentFlag,NumberCreditCards,AddressLine1,PostalCode,Income,FirstName,Employer,Gender,NumberCars,State,Age,MaritalStatus,LastName,MiddleInitial,AddressLine2
qbq7083,0.0,444.0,O,1.0,Xuwpnnhwxuzhfakxkm2kbaafwvvgtzgouvnlkmwjputaakk6dctgehi5uujxfixbg1gejcqn3sx,Woc1cy,170537.0,n4eepsbr,TJX,F,1.0,OK,20.0,U,qgqtrpwhnntii,,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb
mgg7o84,3.0,371.0,R,3.0,siqxcgxzqgcczgudnybnsgpbldthi8guqyxwvhypurbmmyfwgnlmdkwnglhyvozojeqiksyf,EUMQCUzNSp,90082.0,Luqflik,LizClqib8rne,,2.0,AK,35.0,D,mggixyamchxsqzeufpavbmnrmvdnwz,a,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf
OwD7085,3.0,544.0,O,3.0,UXhSHAaTLDZIZHPRLvOvLjBHluExHWVSYBHOUCRIcTRZMHKRdPF,Rxehcgtkvbct,354060.0,esrvgzhuyi,MutualofxkericaLjfe,,2.0,NH,26.0,D,OSDMABXTS,I,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs
Xcn7086,2.0,477.0,O,3.0,ggkyknafqq,Maaeexsaem,151121.0,Wcscr3vimfpznttdycpxwdgg,RodkwellAu5kmation,F,3.0,NH,158.0,D,Xcmnnrcnucjidvqlpvcaiw,j,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq
BSz7087,0.0,470.0,O,2.0,trehqeoqgj,jqtfjfrujst,264053.0,jb8lozmzj,PubkicShorage,,1.0,ID,129.0,M,BSATW,y,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr
0sz7088,2.0,,O,2.0,Nhqd3jnsm5nxubuu9ruxyn9vtfkpwqwthnlnozeeaegugfeeorpmmxuchsdsqu,rgvkc,44500.0,olaptlkfdpthxmqznbnfdnsz,otron,,2.0,KY,110.0,U,Pszynivgfzmpxfytdudbk,,Ovvkjealti
FHF7989,,447.0,R,3.0,YRApUSPKLPNLPJgbB,Favfexltxwz,147563.0,Ujcrrmga6kpxchwadqq,UzBancorp,,2.0,TN,105.0,U,FHFGTLRPDNB,,Bqbcyahhvdazstcigoigvjfbyphzdpwi
Fck70p0,3.0,526.0,O,3.0,Qngtjmpnaio,XBAtCAEEBj,63719.0,xbjmyovnwih,AirProf7xtsChemicalq,,1.0,Princ4EdwarfIslane,144.0,M,Fckwmwfnzmdxfernaefgfibzn,O,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb
aQV7091,2.0,458.0,,5.0,z0gelpnrshhqma0rilrneerssdyversmtqnjpxzguepnrbmr8s,fzdfvud,181196.0,Wjrkcecdphdknhh,Bigkots,,0.0,IA,46.0,M,ZQVNZLJCOYOS,,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp
Smf7992,2.0,466.0,O,8.0,Zgiydxxbalmopfefmwomsalckatxndvxdhqeztwo3jkvffey1frpbkvkqoa,axqgbyexn,204521.0,nrqyc,McKessom,,0.0,zlberta,43.0,M,Smfgawlkcsjvjhsfgy,r,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif
vlo7093,0.0,385.0,R,2.0,BWAOaLAUORYKADTQKZPgTlVXSRYSPRuBOIVXcvEVXPNNVJUHbHvTIhRgVOMWGgeH2E,wfhrmoyj,80069.0,lnvcdkiross,ConocoPuiklips,,2.0,FL,43.0,W,vpoycendzdnpaijtmulqtigtcupg,,Ivcmifbgqefs
Ank7094,1.0,320.0,O,2.0,agpnrbuqtfsqzwvsyqqclzogcx,qbsjk8amnkpc,71173.0,bxdtwvwozdbp1alsgsoncyiyhk,EbSCOlntfrnational,,,VA,2.0,D,Anmyhdbn,,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl
Pdai095,3.0,,O,3.0,Kevspiosjbdjohafzrvxyqpv5vazahoc,XU7JCUGDI2,134210.0,Egkd6ty9mxbgwfmo,DiscocerFinanciqldsrvicws,F,1.0,CA,85.0,U,Pdabldxeueejhihxevnatxoohew,,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR
GwO7096,2.0,405.0,O,4.0,Yixkqhtbjgezuqmksggpfhnivdjigginvexnktnm7fokfxm0rkms,BoNRLFMF,337041.0,gnlzpfsbrymuflfllovkuxgzi,Fluo4,m,1.0,Saslatchewxn,95.0,W,GDOXFIPNCTQWNVNVMHXZQ,X,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww
ytz70i7,2.0,605.0,R,1.0,Cdaekgvrszfwjvlsgqjjvmwlbp2vhlzdoldqdpfinrl,fQZONAZAOKl,269010.0,PrLECDKgTPPF,AleaanwerBalrwin,,2.0,IA,110.0,W,ytzmhpzswalxqedmvcw,F,fhcngxobdqsj
Fr67098,1.0,574.0,O,3.0,DGLhLUBOTvlqSeEZoZoO1HFBGKUV8XQmBTPZdPKJJHEJHmPCEKASYQCEQCPnZWXSXRPCnH,RhYQVBDFIDxS,116632.0,Vmgcogcvtjrxskcqhed10s,Questqr,m,0.0,HI,47.0,W,Fryextbsyhfhrktfq,,Vpwgcnjoumdzkgkeajgsjxbwdnul
SsO7099,3.0,193.0,O,1.0,sfwsthnsbmosfmyuyptrnevxijffghrahav3onyyezhdcgaohjxxr,Omnapc,173106.0,r1ikcmmfnujosrdkegnqdbmaeoqr,vutecIndystries,,2.0,VT,101.0,S,SZOHJLQXENYVBXCKWMM,,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc
sla71p0,,522.0,O,2.0,cvblejncstjlgmtgznftjdlellxwundelwrclithugldunzmcqkbhkw9o,,6285.0,BAI3ZRNWDLPRB7BNWb,HostjoteksRes9rts,,2.0,SC,57.0,M,slamjkocfpqlmoo,,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes
Qvv7q01,1.0,345.0,O,3.0,Dherppaxtql3ilwmnq7hlvbuiqwvzjivctyjfvlmforjna,garbkxzbg,284019.0,uXCYDSVRzOEVF,Homewepot,,2.0,WY,92.0,U,Qvvyrbtkxrnsvmdfifzn,,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy
Bec7102,1.0,402.0,U,1.0,8sSPLEQCDINgOOWMLizYjfHKuACPTNEeQNSyJFUCHQoSWOKTUHRWEoJRCZXubQ1ZVHHMONDYXBX,duspsfnwwudu,108868.0,WATBIgQSRTQZQxGnKZJ,nuildinrsMaterialcvorp,f,4.0,NC,50.0,D,Brcpuwlnyijuktrtcvs,,ejzpxzvffnxgfhwmwypakpvwwweigw
Khf7103,4.0,455.0,O,1.0,Fuipovitqgjogemxmherluiuhkirswdctmi3eaybukwexdrapvfsvuy9vhjwdgyf,Qggstgm,266384.0,Upmzbivkwsi,Pi0neerNzturalResoursex,,1.0,FL,,U,Khvckslwtpqgbuos,,prtikuftcfiiaqqxpixbilmajnvosbdtbqki
ooa710r,4.0,544.0,R,3.0,q8glfkbojvaaghhcrqbiqahjez6odbpcivpodgfjmvqdspabzpkwkhrnoevddnvaakfbiihuakdrxao,Xyujylgtl,145620.0,oaiir8yrqjwuczslisgrqkbosms,Cons8lEnedgy,F,3.0,TN,86.0,S,ooaismakasvrivqvbswglzxv,Z,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb
kzu7105,2.0,321.0,U,3.0,ROjONOVSUZU9gVbSEFNJFP,adixknxnb,320378.0,NtVATCnRXKZbNJOiYZPK,HhgtinvtonBancshards,,0.0,MA,70.0,M,mzumbnr,,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv
Tpr8106,2.0,489.0,O,1.0,qvugsauchmfxknrhyqyyysgpoy,Rrupqkpmedi8,218050.0,hzzvwkjqnlzz,LeviStrxusx,F,3.0,Swskafchewan,66.0,M,Tprizxkpear,,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth
JMs7107,1.0,690.0,O,,Jgu8nppeijarm1bijyflpnmvtoespqfdfgk2u,Cosgoyp6fgd,194938.0,wzbaogzbhfyanb,Bestnuy,,0.0,MA,67.0,M,JMCRJRDZITBPDGKXHIIANKDZFJX,,FSINLUZAAKKGCOOJNZKQ
Aid6108,2.0,482.0,U,1.0,HSFGFFfMhAdJOGoWXPDGTM,japdf,123845.0,aokoqzfvufkblg,EpPaso,,2.0,KY,103.0,S,Aidgbiiwxpmkrrrlhud,s,Iqigy
Xqc710o,1.0,386.0,O,,uxzggdmfdswflvvpoaelfhhfawhdjcbpuujhefzqeargkhddxnt,Vmiijybttzee,,Gvykduswupghdorflkthbhnxtr,Reaiogy,,3.0,IL,145.0,M,Xqcenvsmfkknklsrqdrjsblaz,,
Cdy711o,2.0,521.0,O,0.0,,Khosfwolr,399725.0,NXjTZgHtQKXiCMGEWL0HFKQSQJLCtC,uertzGlofqlHoldings,F,1.0,PrindeEdwsrdIslxnd,77.0,D,Cdygtttgzmrbsrhuxexinadikog,,Prtwdioyejbtgbagluzsjdwhahldwwetavyi
6lg7111,,360.0,O,3.0,Efcvokhafruphdvbpalsjmlvyctinyzikffs,YGFFQGSPi,,Ibfjjeuesmjvkxxw5fdxsnusjaiz,Kellogv,F,1.0,VA,69.0,S,ylgmtomfcqrrowfzreztbwlcuml,,Xdssawpaqeu
Sms7112,2.0,373.0,U,1.0,GAYOVEh0bFBWSZX,Uvkgsuq,382287.0,JMDgIOBWYWAYEsVsqXHvTCNBTAPL,laychex,F,0.0,SC,,M,Sjsbtv,g,Nkypbugtvupqslrep
ese7113,1.0,428.0,R,3.0,VMLnTyFIMTWXXZUFWWKHjVQHqTGVFkSGjA1IZeEEOJZONEsRKf,XCNLkfYDRZDJ,15756.0,Oa4ijpqmx2lfjidkulojas,Me5Life,,1.0,WV,48.0,M,esfkrukidx,,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH
Mqe7114,1.0,290.0,O,3.0,igmenggck,Bekekbohve,286861.0,stjdzuwysbdglcinxen,,m,1.0,IN,72.0,W,Maeudccjpgbklwuli,J,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX
Qgc7115,4.0,560.0,O,4.0,exnggksarfbtmujnkmlsmrfdggurbjsjbihtwri,Kpaabxaro,130330.0,Rmyngciullb,Nat9ogalFuelGxs,,4.0,MS,84.0,U,Qycrtjksj,k,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt
Kij7w16,3.0,512.0,O,3.0,JMGXPgMPWxQNhaJNJQBKVYJJOaDOYkQfAYQbWHNSGP,cprzpz,66996.0,Tevxfffrqwkfbo0dpnyrxdkrmsvy,SergiceEgtdrpgiseGroup,m,3.0,MT,112.0,M,Kijqnytjvw,,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI
ikj7117,2.0,506.0,R,7.0,PfDODRTAOTIHhNdPD1YTSPLAGHvYACDfSiyAJKAnDL2KQQFKFUEYHvFFCRLMySSKBEOOGWLUmp,Dpgxcihl,1146.0,sdjswvhrn,LincolmNationso,,4.0,WI,80.0,U,Lkjegdjjtzinroxzehrqlccschces,,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH
efq7118,4.0,510.0,U,0.0,Vygxrsvigyabjyudibde3cjyksstjqwjty7vcrotvaosvuxvbo8dlukbe0dvzgdxj,Ecjigq,111966.0,YFOYXUiWoRIOJHRLXjHHFVCzbK,TherjoFixherwcienfific,m,0.0,OR,99.0,U,Wfqdqwgdfplrwfioatzlqfckkmfr,,Gxsulclxthuxjyk
Wtz71q9,5.0,511.0,O,0.0,wswuqqyktvfxnhqhydffxmdbebbvwboxapyqd,dOTCFQ,128783.0,Dbvnxdesyesclwlcljcgcl,KraffFolds,M,0.0,MT,42.0,M,Wtzzeqevnupzfjwisexjbncdijsl,,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda
Kis7120,1.0,391.0,O,4.0,paomziamezswmgxjnp7ogrgcaawc,Ospbxnvij,188741.0,R1mgwmcmmwdeywdksgco,Cin3marmHold8ngs,m,2.0,RI,86.0,M,Kizwkbwttbikwaycqalkvsn,j,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod
Ixx7121,2.0,539.0,O,2.0,,Rhgtns,298957.0,Qvmkfncfgabg,Retailgegtures,,1.0,CT,76.0,M,Iaxvjct,,Bshrgcohdsthxtcrrajedcghwu
Nhp7123,3.0,382.0,O,6.0,kszgclpypuwcojstobxujhrypzu8ro9emflmbdlkdqunyylimdxkavglwgcisyh,Lwtlhhcggki,38926.0,fpkviuvpavhtjtm,Alls6ate,m,2.0,MT,81.0,S,Nhpkhwkpnvabfqxamgkh,a,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry
Nrx71q3,3.0,680.0,U,8.0,HFEEfEDIzIXEHoJ,Lyjzgn,241141.0,Xrwitlpfhndssdhkudvjdvaxxwyse,Hohe5wellInternatilnxl,,1.0,NH,65.0,S,Nrxxizwur,,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO
sthy124,3.0,725.0,O,8.0,pta2mykagoqoryyc8yadpdegvxllixvrvyms9,inmmeq,153200.0,sYTwUXKTIPRCaRCbKORM,Seaboqrd,,0.0,CT,123.0,M,sthapdgqafgflscgunutepgmh,,fshjlazuukqam
Hbu7225,,642.0,R,5.0,FFUVkNCwRBJWKcXNjYLTNOHTUSNEIRjPPFAsPZB4GJhKrFIDaVJJyBNVBIBVMAs0vDAIESZZQ,8rfhyhtcvuff,211115.0,eLIHNYDOtdAAFYWBZI9aHYYYJDANS,AutomaticDqtaPdicessijg,,2.0,UT,101.0,D,Hbusrmnjxjq,B,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky
wri7126,2.0,635.0,O,2.0,WVRMSWjQGPWIEdDONiGINDZsF2DS,pjmn9sfr,180559.0,Mhjthszexidlubaos,Queshar,F,1.0,OH,81.0,W,wrkmhk,,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU
lym7127,1.0,448.0,R,4.0,,LfXVLS,98568.0,LQONGGJNk9CLL6WFKGMFb,ferksuireHa4haway,,1.0,AK,57.0,M,kymruwrz,o,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF
CAL7q28,0.0,255.0,O,5.0,RLPUBSjkVcDHJFQBMMW9OGIAABAIZTzLZVyQYZDGMh0ZCR1OCHBSUboOU,crjqrx0k,,Rgduhyhjdg,AbktibiBoqater,f,2.0,AZ,69.0,S,CALCUPIWUYLFBRSAJXXDXEPB,E,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr
xag7129,2.0,724.0,O,4.0,UPJSPFLEMYArIYFBjCSHCTNfBESHbGVXGEEsOrXKoeO9HFD,tetkywpkihbl,310629.0,Baajjphygjnrgxpxhgjgbbh,Deeee,M,0.0,xxskatchewan,110.0,M,cagicdvtswkchupecwdnyrygtzrou,o,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy
het7130,3.0,429.0,O,6.0,jigwizmlcltxngvenavtgfaxmjeormtmupbxktdpgujqjxjonhsxukqysfbktr,LGLmBXLL,224890.0,Ulgcnbfqhxpp,PepcoHoldlmgs,,,DC,97.0,M,hehwwwtceerrwijpvfbeiwi,q,CYEDXQOYDQDRWGAK
Sjq7131,3.0,541.0,U,1.0,Tnznz9a,Lkexyqz,487338.0,Rntrdveivqpcldnb,Maaco,t,2.0,AR,9.0,U,Snqdoeegvk,,
MX97132,2.0,492.0,O,1.0,,Wtfnkfjxx,247816.0,Jeaql1pymbqfopoeiohjd,RegailVenturws,m,2.0,GA,74.0,U,MXIWHJU,,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje
jmf7133,1.0,387.0,O,4.0,fUMQyKOUjYMBdzKIDvASUDdIYGKMSESTKXaNCDDPKZ,Rjtpph,271671.0,Trltoviorsfc6,CanlbellSoup,m,0.0,MS,91.0,S,Kmfgrtxjtuno,,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN
kgl71w4,4.0,410.0,O,1.0,Acmar4orxtjesnr0dkirqgvzfogxvmmcwfdwyoyt0wmgrtecqgvsfbmumedf5isse,xgiobvonudn,10334.0,Cvajenigbkr,RockwoodHlldibgd,f,2.0,WI,124.0,S,kglyfadkflccddedkagthtnfek,,KEXGWZQXPGZVFOCVKPWHCQDYLHRY
Qfi7135,,504.0,O,0.0,bsqtsqbfnwzcgjxdrhjoajouf0vaesjmhljkgi,Ndycemvrjig,300682.0,lWPZIbSWZFNGBGKtUsVSBiSHT,Ow2nsCodning,M,2.0,CT,123.0,D,Qcibhmiwwzjfjydyujbwygym,,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg
ALH7q36,2.0,631.0,O,4.0,yubylvketzke4euubwxprcrkrelfefdfrrzynqogmixwjmo,Vegzgvzjpa,125286.0,ahceorkyqcgadhhku,keviSrrauss,,3.0,ME,35.0,U,ALHVAATSLJCOINOJHXJU,A,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai
Xma71r7,1.0,299.0,O,,T0suhftnmpfzpcqzknutp3coxygofqztxotvbr1w,VDOwZGJxYSL,160095.0,cdosfugepyrvgmknzsfbdiukcdza,West,F,1.0,OR,74.0,M,Xmagpnzobqzeevudomrhwzvvsqtm,,
Aci8138,3.0,626.0,O,0.0,GU8QR0RVBeKBMwYRFcRIdIESVKWHEHEVQGMePZKCRKOOVlksJTH1INREVTsV,,147659.0,Nf1x5tnobdnuabeo,kylan,M,0.0,SC,90.0,,Acirqmrdvepmbhbmkmjamxez,A,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo
Llw7129,1.0,425.0,R,6.0,KCRJHILAWdXTNRAfLKOAFhCZNPL6QGzcIaLuOMPCHSHNDyxHOFdIFbzaTSTWKHCMTKGVDJMYVNcLRC,Bsorzaiwhjgr,143994.0,Kwdxxiujtmzwtvoxoejuidwswaytl,Navod6arInt4rnational,,1.0,AR,83.0,S,Llwpg,,Skteupcecqrvnjklkqbzidkvzyodqg
Sdh7240,0.0,709.0,O,3.0,dQOTExgSAGCLCLAZtVVXUX,Fbhlpe,244115.0,Wpncxhklgdhfkwvw,Nv8dia,f,0.0,MS,49.0,M,Sdhqqgqldrdmctpolvzkswwagundgd,d,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn
KLJ7q41,2.0,336.0,O,4.0,LfFXDyJNTYMMCWAAAIArvATJUVJs2VAP,D9dbmu,65908.0,zgUAHQLNSDU,AirtrahHildijgs,,2.0,MA,58.0,M,KLJFULKQXCCCSTVDVDD,,
TPB714q,,501.0,R,2.0,heCAJqKRYMIVFHDZUF7LJCTOZOOQBiIZv3ZiCIDtDKUMGKKH,oywnvytki,295241.0,iqevmwibkt,xardlnalHealth,,2.0,CT,116.0,U,TPBIWCKSLOQJLYHLXJHZNF,B,Xshungabyhtqysghwmdoaqymz
Dvj71e3,2.0,415.0,O,1.0,Xevudm80vphjvxwkzhzbbvgxumakyevzdnoqthadwlkohaufzoizqgbvig,Oigvhlyarhw,232044.0,jxthssiderhip,garget,,0.0,Saekatxhewan,51.0,M,Dvjvuzvnffwqxlptgilaefqdzmqj,,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh
FHD7143,2.0,703.0,O,3.0,Amtdzkpekxyejqdnnjqumalfvvfanfcfsoxcewnvxlgqoswxba83jqehncj0oqymnfmtgsjeyvfwut,ZGPCTfS,220436.0,fxqpofnqlak,FleetwoowEngegprisws,f,2.0,TN,62.0,M,FHDJDDJWREFS,q,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr
gdk7145,2.0,435.0,R,3.0,FJWGKCVAehYTRKvGTrUQsCYCVQMTCCANXOZOTcZAqBUbIHVDNSRuHXDBruCgUMQX2OIGQZDGDf,5wbxdrdk,140582.0,pvifedrzgfvufdodhezgui,KgaftFo8ds,,2.0,FL,91.0,W,Ndkqprsylccobwwailg,V,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd
Mgs6146,2.0,388.0,U,2.0,tfwaloawpgvdkz9twxdysfmyuhfqsdthw,Kwoeudao,259276.0,xdhlmwidlufffdtoktxk3luqdveuw,Stqrbucks,m,2.0,PA,49.0,D,Mgsnjahjlfj,,GTTWVLBNI
Ish71e7,1.0,448.0,O,0.0,Srmhfmaydtzdfffechqnthhsorsddnqsphh6tqjlu8ehxijbesykvwgbgtrnpkrmlvsjmdtdara,Mytncvoaurcj,109994.0,Utfnyoca,pwdnsIllinois,M,1.0,LA,126.0,U,Ishbyyt,S,Ljfvzybfk
zxhi148,1.0,559.0,,0.0,Atkyvimf0ixxbbn,Kyivos3pst,227479.0,halgdpotrhsanbwdsozd,Kemnametql,M,3.0,AR,14.0,U,zxhmmhzhtfbmdqecephxpvzt,H,lcflhnspsjgisnggdzoupvoaytrcauzfnmthwywgoltyfeghbavxettengphbkhr
OPN7w49,1.0,376.0,O,4.0,obbdszrjomfbshyncnupvwghfboetxsogoojkhwwzdo,GMHsCU,121613.0,sevdhu,eBay,,1.0,VT,78.0,S,OPNLMYBHICJUXIWXHOOROTRMCM,G,Luhrdc
Msc715o,1.0,443.0,O,3.0,Ftwbhaxn8uocxgrxpyidlpfrhtuulcdmvdgojrlo,BLn5PTWFLZUX,350371.0,Yckcpjhbvcffswjnilhigzlqiod,Chiquj4aBrandsIntegnat7onao,F,1.0,MD,57.0,M,Mscdnnpwympjp,,Vobassmfrfsfikdggekmutomjaccphwcusuhizaekhusthsoyubxyavpdrsdwunxevacofnaycvtx
sdj7151,0.0,694.0,O,4.0,Glp9vktizupunnlenexzjlxxknanxei5epcybdtc6,Yygesfskq,146573.0,olzmgs,,,2.0,Ontsrio,33.0,U,Ddjbioejkpkmmbsume,,Mbuacmlykwwsaevohkpbxpoaqyipqqpcnjtmnrzwgnsqahqevulumnbziwtdcper
Nrs7162,4.0,249.0,O,2.0,hbgbavnvsqkbp2m3zejshrjdldxuanwxkujuxwldnrmuijhhkntcpdgr,hablpmtqqta,39963.0,nclschvrzkc5pwxevnsxqccp,Ojeok,,3.0,NE,46.0,W,Nrsnnkqiqiamhwlntps,,rsgcjuxwbykonrbuejswzcrrquganiaidajopmpzyxsdedgzsmtnrkxp
Ezn7152,2.0,246.0,O,3.0,Qayfl5hkhrkxfvamsktkma,UZLlDIBU,72770.0,KPxIVUEPFnEWhBBROCOa,BpackRock,F,1.0,TN,77.0,U,Eznpsksxrbeeiwbhcufuamwaeouvt,,JQWQOUADOBTQIHVVUZHNCLIV
Epf7154,1.0,401.0,R,2.0,Ycfyemeefsvqrajaqxedxqzfsuuyywpjfsuxm6jsjrmhumn,TFWMPPugOHPA,330748.0,kgoqgxxkmwghwbjctapriitio8gbfd,Krober,M,2.0,FL,13.0,U,Eptanrpkxfhapzfsxx,,Eiexxkkcfpqmozftwpvpaufnxgqzgrmdkrvtvfreqcfrnbciyhxhinphmndfezjnkugaksjytzxke
baw7155,1.0,663.0,O,2.0,Gsxgjuquesitjasqsrkvvrs9zeotymxqedjopukdeodfujvdnzvmhgkabaxcykruvx,pjydanscwzor,296510.0,Cyvzruax,Alxoa,,1.0,DC,70.0,M,Nawctoho,g,Zkvwkkhxvojeknljolqobbkvjktlcqojbpoirmo
qde7156,1.0,235.0,O,4.0,,bbwbkfroemub,151406.0,PT4TRN,BobwvansFarns,M,2.0,Ontadio,99.0,W,Wdeyftobrlgc,,PFLSIUJHROPCWDCYPINSSQLTCAEG
XRU71t7,3.0,334.0,R,2.0,ltnxwpxmihfekzchbzebmhnvidbryctovlmqbx2laxdukgvxgvvxotazablnippolelx,Nquxofgzju,125486.0,lxohrtrhpaulpielvkex,AGLResoudses,,0.0,FL,91.0,D,XRUJELHOEXJSUSCJAZYEEUCXKUVF,,XVPGDMKCCBIYJGIS
Bviy158,1.0,290.0,O,1.0,mfwrpfcilriaiwshnhujtwnlafzlwhuewkmertkzrmaocrnokbzwsln,XKZVhJSCO,266150.0,Ujttmjkehpi,smetek,M,4.0,AZ,35.0,S,Bvikfsddjyddgzuayni,,pxwqpppbwrmymbkjcuvceoulsrat
IKT7w59,3.0,521.0,R,,Mgclaroqwwefcvmnompcdjr1hfhyymvkadmgvsvlj,pyfszgpglwap,279234.0,swoywsobbvdbcklyok,hucor,,3.0,h3itushColumbia,69.0,M,IKTTLBRQEYKGRTGLNWNWE,S,Mysaihqaghufnxnxbfqwwgzmramghabgebtarrupibibvttiydlzacdlngbuxibiaemnitjilfpxnpuu
cdm7160,4.0,,O,4.0,Bkkzsrhayo,7dqej,223629.0,Ifciocd9zibntuzemickqk,smeren,,,WA,119.0,M,Ddmqp,,
Ujmi161,4.0,463.0,O,2.0,Qqqjqqkoxgiuwwnuu2twbghjdaguknsnypycldnlhuxq1datcq8xsvdmnmdvjknaeyqqhvip,Xcpdwzo,331101.0,Cpmnsfgspgwsiovusjpsxasue,KlneticCkncepte,,,DC,,U,Ujmmafhitdx,j,Mttllecpoazmvkhrimaxnsmprnwjsvbzqkccqjglkgkonbornrlb
Rvl7162,,420.0,O,5.0,ZiUxVJLTSxGVQQvuQEUTTUBZZVPDQNa3J7TiJPFBYYLFUHAQERQXXUEG9yWNAY3kJfGJRKNM9NKJO,DHTLMZDNmrZK,300630.0,nfxfdlge7zjarbtbstqa,,F,0.0,CT,80.0,M,Rvpbxvxbrceooirawbdkjybncn,H,yvrknnvwcykkpvpnwxqfckndtpywsamlzrpbxdtqg
Ndh716r,2.0,619.0,O,3.0,ndrhmvh,BKPGYJDXao,260573.0,pbbtrsgcrdhincgjkgbqwd6yphztea,Syhantec,M,2.0,KY,64.0,M,Ndhnudpsygxcpiqjua,f,Kulokjtlfnwsrhfyzfyuvwexmjrftlqygbrphefjryhjumpvywbvaplbhejeagqrwpufjaragsrmp
Vke7154,2.0,402.0,R,2.0,Axhxxfvxibmfrwinvmknwdmgktimmehoqkgjldudogotursxnbaqxjeazftj,cjjwuebrg,394777.0,Bdgijaccolsmrtkrh5xuwqwj,OceansdrihgInternationsl,M,3.0,MS,90.0,,Vketompjifli,N,
GbT7165,5.0,,O,4.0,s2jzepfqfiwqiss,Vkoiqb,108737.0,Jgbibxtnslbborayn,SigmaAldr9xh,F,0.0,AK,62.0,,GFTDYMBSKPUSZWXENRLV,K,lcbvfuomqbgrqlppjieqoimzgvwkzsybyltjb
QSG7176,1.0,,O,1.0,Tlsunwbssmemkbxxsbijubdxqzxsxl,PKHMSuWPH,260572.0,twdgoequrngdjdbyjitacxjuovw,,,0.0,Quebsc,,M,QSGOCVBFLFZKXVTAXUUM,f,Haksxmfjnmvwidjtefcsoqkrqxataqjyukbocovtztgahogffsopfunob
