AgeID,CreRa,AddL2,Empl,FiNa,MiIn,Inc,NumCa,NuChil,MaSta,A,OOReFl,NumCreCar,NWo
Sye14707,362.0,Uimhwbnazogfihvkarljzaluzdqpcbiunvxfytbbpmhrfizrgsh,Starbucks,Mlerxswaau,X,401628.0,5.0,2.0,M,85.0,U,10.0,610059.0
Nly14708,747.0,NMJXJJ,Broadcom,orhxvcqjldtipfj,,216214.0,2.0,5.0,U,57.0,O,1.0,555406.0
FTB14709,502.0,IIDRPUCYKUJWJPIRP,Lockheed Martin,UQBHOZMXTLMELWNXARF,Q,375438.0,2.0,2.0,S,46.0,U,2.0,586180.0
Tvk14710,501.0,,A.O. Smith,Byqlikbmckipysxix,r,263732.0,4.0,5.0,M,62.0,U,10.0,1510331.0
Luc14711,601.0,mxsdncfubbivutktiicutsjhtbkobbnqslkmdtbqxgk,Gap,xtvffesypdwfumclpfibyoupecekyi,T,83872.0,4.0,3.0,W,72.0,R,3.0,1637679.0
gzv14712,676.0,Nlaiwwodzxpxmqvlyedaxysiypcfthfgbfwhgvgnjjdisyeuqoydwutwus,Kelly Services,PXUIZKPUMUU,,151428.0,4.0,0.0,S,19.0,O,8.0,
Wjn14713,376.0,mahbldldmpuqhmkstoyhjuhsizoblxnuvupzfbaqsttwyfhpjcqyfqocxtpqbjkxeteumoaehoxs,Wyndham Worldwide,Gkdsaib,,364458.0,1.0,2.0,M,7.0,O,4.0,1878209.0
Gsi14714,627.0,gvjbmarlxsrhv,Teradata,DWJLWFJHPLEIVND,,456783.0,4.0,2.0,M,6.0,O,3.0,1151853.0
Yoe14715,688.0,Uwhinuix,Vornado Realty Trust,Eilklerk,m,27972.0,1.0,4.0,M,84.0,O,8.0,1675504.0
Rrn14716,413.0,Zhlmffaelwopqyeuhssckjpduvcusfsmhemaxmbrsihxzrfylsyuvggtirzsgc,,Cybpfvhpwggrazsebyrlymtgat,,217160.0,,5.0,U,71.0,O,7.0,1337233.0
ine14717,367.0,SPITXVNDKDSQGVAOHHYTECBUHBNAZJZZS,Total System Services,Azmomfjowbkc,U,,,3.0,S,18.0,R,4.0,1069103.0
Qpv14718,612.0,gbxblouefnmybptkvgetknngyaptrfheucvhztpqfqfjmcaxufludjpcfparqqvnjsoynjnwibfz,Patterson,Rxchlvrxhqfhjmnxgdwmgkfbgmyjny,,389292.0,3.0,0.0,S,6.0,,4.0,3766329.0
Egg14719,664.0,AYAEMANWYLHSJFWOCMQDHLRDHKAYZVJSRSDLMWZEEGDURSGNWXIL,AutoZone,Dnnvvcmcorvjvghptrlwgus,,24521.0,5.0,5.0,M,28.0,O,8.0,2189356.0
OSI14720,658.0,hltoofqjcmvqyyistmmmjdrmgluntnoxlclpswbhxacjlletiaehneipjc,Delta Air Lines,Rcvcwkonprkdavtcancb,g,433146.0,0.0,1.0,U,53.0,O,10.0,3948438.0
NGW14721,663.0,LPUXBEWDXNNLQQCTQPVNZL,American Financial Group,Fibdvcobpaautek,h,290472.0,4.0,0.0,,85.0,O,8.0,3142543.0
Ygd14722,773.0,Qoyotcglfnaxknjeacrmbq,Molina Healthcare,jvbpnpv,g,111043.0,1.0,1.0,S,59.0,O,5.0,2025221.0
yqt14723,801.0,lqzjmblbiwpossizhfczlofksposrixjnvrfjyuwtmlv,Berkshire Hathaway,kowjfiljyzlkgaimwc,S,,2.0,5.0,,84.0,U,8.0,1776099.0
Qnt14724,685.0,traobwezqatucyiegya,W.W. Grainger,Wqoxvtfrccecztufvijipbymclwcy,,67647.0,0.0,2.0,S,85.0,O,2.0,3475839.0
ttl14725,620.0,IPVFDSFWDZYVFBMXN,Level 3 Communications,Swxlrrxdbmnelsizrzfsbpugxkh,N,134400.0,1.0,3.0,U,44.0,O,0.0,3382760.0
Brl14726,673.0,Aekmlxorksobqdajjvprfbnezlgfufzcauiepsfvigunxhazvgrhisdlaabb,Alliant Techsystems,ppmoexn,,191088.0,4.0,2.0,D,85.0,O,3.0,2967947.0
QJL14727,421.0,Aymsnrnfrbqtqupnivsgfnbuu,,Wdhlujvdgbhmkosgbjnze,e,274296.0,3.0,5.0,U,56.0,U,6.0,3371636.0
Riy14728,300.0,Tzpenyta,Abercrombie & Fitch,Sgzgqgphjvqdjpfbqvcwmwik,,364522.0,4.0,3.0,M,62.0,O,1.0,2712738.0
Qbx14729,733.0,KRBINPBLQBPTSYPIMEBLFBLMDVPOAPWBOIKPWFWIZIVPRRE,Washington Post,Bakkvokbpw,A,35700.0,3.0,2.0,U,47.0,O,10.0,2144357.0
gjf14730,453.0,BAEKOSVDHEONZOKK,Curtiss-Wright,Nrxhmcmsgb,h,167106.0,5.0,5.0,D,93.0,O,10.0,2250783.0
xod14731,514.0,puuxsumrslmsnylvwtqwtpgiihdaxssixwhcnwgknfglbocwmsxiwjgqhfnpnnfmocqv,DaVita,Noaactjirbi,U,421510.0,3.0,2.0,M,35.0,O,3.0,224582.0
rhm14732,323.0,Dmejp,Massey Energy,EQJORHCOGSDEQ,p,364499.0,5.0,3.0,W,,R,8.0,1996165.0
QOI14733,513.0,Tsourdsvqbgprsyyvcjpljvrwvpxsrbjjjynlgnpqknalawgfluhzdieuflhuoflfuctaspkkel,WellPoint,blluiwqwwr,a,392289.0,1.0,4.0,M,98.0,O,0.0,293038.0
Vja14734,461.0,Kbudswrdkunsswtnilpepmildnkyjgabgtquyqrdatayjsbbqcddvadqzmrxfpbftx,McCormick,Fkwtcwqwmzidbxqtgkdl,S,189237.0,5.0,3.0,S,35.0,O,7.0,
Yzl14735,502.0,NWDHESKFSXLNZQUNZ,First Data,qjpndnsumsinarbazyzdfxmhmazrw,,314061.0,1.0,4.0,U,73.0,R,0.0,2802667.0
Sry14736,581.0,Bquwcadgktzelbylgyukoizggydmncxzbvjtdompgjtqiaspxnviycqzqgozzvug,PepsiCo,kzukdjlbagbbucibcypvzezc,j,101904.0,3.0,,W,15.0,O,8.0,1012388.0
EKN14737,,Duudjdvakxinixjfhs,Granite Construction,Bpycpbgbufxfcddfblrsbifzlmo,F,216065.0,3.0,0.0,M,,O,,121339.0
DXY14738,591.0,Lozzlkhucxrtnsqpavjhlmzffzenoab,,xegqs,,,2.0,,M,95.0,O,8.0,2157057.0
Nmu14739,527.0,Hamjryiejvfqvhvgmltejjcpkaawntkvefelrumznjqibfwanlhbryhjgqhppfacvsnrrrscwmrvvr,CenturyTel,Sqcqdsbyrflpjilbbewq,h,,4.0,2.0,M,54.0,O,0.0,3807055.0
Dkh14740,703.0,PGHIIGLJOSJOCZUMTDEOPFWUEXTHIJCZ,Mutual of America Life,Rycmpkozyaqiokxr,P,494031.0,2.0,3.0,S,6.0,R,4.0,123214.0
xpn14741,730.0,iodwjthjfhqaxjzueyqhozdkvhaznkfeawgmgua,Ford Motor,Bzpjbxhpnaifhlmuxroda,l,133583.0,,0.0,W,37.0,O,10.0,
Wcp14742,733.0,Bmxafcjnraurwrbeqajgmbdcholfucsmmmzzzpda,Waste Management,Lujhzbbk,,461330.0,0.0,0.0,D,49.0,U,10.0,3952400.0
Bzl14743,420.0,uouusycuzhmkleqofdedneuwfarmszenotxfnqsfxvflwqab,Harley-Davidson,DVTYNJSL,U,324243.0,2.0,1.0,S,32.0,U,3.0,585179.0
fvt14744,411.0,Amuqgzqefdpraqotagyr,ITT,WOFGYAAJ,,227364.0,4.0,3.0,,,O,8.0,1167883.0
Xyn14745,560.0,,,Virfgbjbejynhsooktbvz,v,359842.0,5.0,3.0,S,2.0,O,6.0,702192.0
DQF14746,433.0,,Family Insurance Group,MHRGAIMFKCOBFVWFHQUBGBT,F,173701.0,3.0,5.0,M,70.0,O,6.0,
Bqz14747,753.0,Imflovagbuucxsosvcjapcwaqcdhcfvxinwhgjxjbpwzqnhznwkafuthithkrdvonjcmq,Universal American,VTJKRRQZBCOJDKKIKGKU,,477386.0,2.0,3.0,M,8.0,R,6.0,298102.0
ouf14748,436.0,XMXCBRCYZKARIKFEZRRDD,StanCorp Financial,Shvpeoniptthigajzyjixhshokahra,,155804.0,1.0,0.0,U,19.0,O,3.0,3586098.0
COH14749,837.0,Dewbqrahbgnbyzh,Graphic Packaging Holding,Ooigxfdyvbps,N,156530.0,0.0,2.0,U,80.0,O,7.0,3183977.0
OXC14750,308.0,Qgofocvbdjxqcbehcrbplmh,Piedmont Natural Gas,FCPJVSIVWIJJG,,74625.0,5.0,5.0,,97.0,O,3.0,3603002.0
JJC14751,589.0,tqdracclspzmleltlxcmitvnsddhbcpgvfvxbxucxtjuwvaarehakvonjhfawegexrhxizys,,muaahizfpwbjtpnifhn,H,493429.0,0.0,0.0,S,26.0,O,4.0,1642074.0
Ktq14752,721.0,YGBLSPPFBFWDAWVFVUJKXTDNQCOMCRUDXU,Scotts Miracle-Gro,Iurphubdarcqyaqtivrgtqo,,401168.0,5.0,3.0,M,71.0,,4.0,1296830.0
Ate14753,615.0,IRRUXFKPPAKXCQRLOPIFUZFFXHRJJNPXICTGTGJM,Sunoco,qdsvclgsmzzalrcuvlpxavuex,X,470303.0,2.0,0.0,U,82.0,U,10.0,2994177.0
uzy14754,368.0,rmxsdjvocdbpfvggrfccrurzvhyeicjhjxnfwjfxau,ScanSource,uullzxibzoygqsljkpxiajorlds,,215751.0,0.0,0.0,M,34.0,O,6.0,2717229.0
Neq14755,302.0,Gpdhdfjilruolqkseblgnjuotdjxtekna,Viacom,Qzvimirshwumdow,d,420656.0,,,M,98.0,R,8.0,3062317.0
Iue14756,,Tcvglqjhzekhvepcq,CIT Group,Pbvzzefnkehhzunicekmajt,,270879.0,2.0,5.0,S,75.0,O,9.0,1034805.0
mwa14757,414.0,Gowcuhozneadpwogrfkmkebricsqqvmtitexdotdhlqtsj,Host Hotels & Resorts,Tysanku,t,417713.0,5.0,3.0,M,80.0,O,1.0,3259207.0
Dwn14758,456.0,qhfygiapyviiuxvkmimlxrgpllqkrpsbwshaiehghnpmzxzbundlmgcydlexcihzpjwqm,Avnet,SBCQSRFJSPSSD,S,279621.0,3.0,2.0,U,51.0,O,0.0,2589281.0
Znh14759,615.0,OSBZGSSGJNSRHHWLWTWVGDYMUMEPQFRW,Xilinx,ffapfwxukapmibvsnjfwicxdydjhlo,f,400702.0,3.0,4.0,U,,,3.0,3594646.0
str14760,471.0,QOAHFCRKXTARZUSXUTOUEEANBSZUAANJWNQDGNWZDNHPKNRHXFZ,Regal Entertainment Group,SUAAOUDU,,241808.0,5.0,4.0,M,41.0,R,4.0,2317189.0
Rto14761,522.0,EMJFAVSNSWJDJDFZBVBIEXMHABASBWPNRVUBTKHMYWLWYXEMBOYOMJFIQKYPQHLLBKDTAFJAKGQ,Imation,Emutf,,456131.0,2.0,4.0,M,26.0,O,8.0,542867.0
Goh14762,645.0,SKNYJCUSFGHWJZZMVKPAMNZYIGZLUDAYCVQNBSKKTZBONDUPXXOXTKYDCGGHECI,,Zqzxxsurussklyfpirsdam,T,474282.0,1.0,3.0,M,98.0,R,7.0,3250520.0
Fcx14763,426.0,Hasrblvwkmexbvlphwhfaiemdxvxvpojdimeeyromkrvuvaxjuaedtctsfegohjswezqowxexocminxq,Legg Mason,EAYFCIALXUWVTOXLGGQQKWUU,,214140.0,1.0,4.0,S,49.0,O,10.0,3807629.0
dkg14764,,Hwzcrmjucjrgaodazhgnuirc,Burlington Coat Factory,Pdjrozgjcpln,F,384453.0,4.0,0.0,S,23.0,,1.0,1485133.0
UCZ14765,503.0,Jityzcrwohsksmcwrepmbjmksilsvolqwongcwglmmvremwvzizmzlrzqfjkubxvrbwg,Comerica,Pxxbcdpx,,366890.0,5.0,3.0,U,11.0,R,9.0,3002778.0
bfn14766,691.0,Xvgdolfbhrvakoll,Publix Super Markets,vxviybuphnivt,S,271842.0,1.0,4.0,W,51.0,R,7.0,3083191.0
Waz14767,485.0,qringxdhdlepfkbswpuuixcwwgyyarawkxwxsiwqbnmji,Waste Management,xrkiwcwh,g,50979.0,3.0,5.0,W,62.0,,,3572185.0
ZJT14768,793.0,Wkgxbbyvvgjwequbagxtzrqyhpbdptpvcrrmmkctdoushtpssafzifimoheckoobpumz,GMAC,JRGNYAXTHJZDHYRQFRXGACGCBXDWZ,s,104719.0,2.0,4.0,S,1.0,,5.0,142077.0
Kbb14769,504.0,fkvkuhyfpmdesupglmvtiedlob,Reliant Energy,KIXMVUIEULYNVXJLOAHFEAP,W,189937.0,0.0,3.0,W,45.0,O,2.0,3299091.0
Piz14770,383.0,GESCYZMEUASVRMIVOWSVIBFCZXTSIXMZXYZGRSX,Domtar,Evfimcllyvh,,369907.0,0.0,3.0,W,22.0,R,1.0,638983.0
Ugu14771,752.0,Umetgrvvaegpfintftpixnedfsiefnfjbpohlvvzwujsgnfkoyqtba,CUNA Mutual Group,GLDHWDAAACFGQMGJXASLQAWIVIR,,144616.0,2.0,4.0,M,26.0,O,3.0,2547891.0
FER14772,385.0,Ttiswwijtjidnfnsifdbxeontpoycex,,Yyzfddnouvumuavwpnsixbdwdnk,t,365598.0,,2.0,S,22.0,U,4.0,410926.0
Qks14773,567.0,Ugepxt,Toro,IBVVKJPYGZCOAPKVXKHNSUU,l,,1.0,5.0,S,10.0,R,9.0,2132241.0
Pte14774,671.0,WPWKPJFHUSVPFEKCGDLLIKWTBIOXOHQQDUOJQLXKBHECKLJFAQYTQISXFKHWE,Belk,lhitzephfax,,332819.0,4.0,5.0,M,96.0,O,4.0,672636.0
Men14775,668.0,Udolwiqiajbibcjxpayksnhrbatdvqkvhgopacbnrbltbliilkrqjjwakuewasiwjapfqngdrjk,Spartan Stores,ZDPVJEIAMQAJGMBOXVHTZBH,,443947.0,4.0,3.0,U,73.0,O,2.0,3183584.0
noe14776,795.0,OGNWQKJORWKUNDOEDVWFUIKBAFNG,Telephone & Data Systems,vtjfzbyhsjbxycbpexufydb,,418640.0,4.0,0.0,M,99.0,R,6.0,1074577.0
Ydo14777,687.0,wwbtssuamwcyqxdftbuhvavnqqghojargveuxmakkmveongyvxfcgwikavssygvskkabhtjm,CSX,Qjcwvsozq,W,340445.0,2.0,,W,53.0,O,10.0,1994014.0
JSC14778,717.0,Bcmkietnvox,Qualcomm,hakcyvhbhqfdbxoxerde,B,,0.0,0.0,U,43.0,R,3.0,2961433.0
nwa14779,841.0,Kqqfgvgqfomtjoejvetkvvlbzpkmwxibcngtzqbfbhntebxovrxakdsplohbllnjwmwughseyvdo,NVR,Trqvkcsrqjoaxbxkumo,,313809.0,2.0,,M,3.0,R,6.0,418274.0
Jfp14780,687.0,Jazcqfsccnquabkpgtzggkczpoynikxkdvcwjtmijqchhgeqkaxkfhzjes,IDT,wyvfadpa,,142809.0,0.0,1.0,D,14.0,O,4.0,1404653.0
Gbv14781,822.0,GFMMEOCFGCNMPTUTIEOIJDKXJZNEOAEUETFFEJKTNTSRKDFRXCMMWRS,Starbucks,Eegsffxladvbcdugmm,a,353455.0,0.0,0.0,U,91.0,O,,
LRI14782,847.0,Gnzqngzbrrxpbefjwwimcpsyihocvbugjeu,,Ibhdfqjopbiitolhfcjipinoo,,399605.0,2.0,4.0,S,56.0,O,1.0,3061861.0
Zkx14783,341.0,,Adobe Systems,gnlvgvoclxhlr,,,3.0,2.0,M,2.0,U,4.0,3443904.0
kyh14784,639.0,Mdkwelvgpdnzphbxmueadigljzjswhpmprwvhgczdajxoyuugnhkriyoxbnrslubnusjeffjrnptgtw,Parker Hannifin,kxjbzaushrpukltctyngrro,,25088.0,5.0,2.0,M,16.0,O,10.0,2402545.0
Zyy14785,638.0,Ejilqylurpgnqeokgiiusc,Century Aluminum,IBWDVUKTJRMVSOHLFKFSTEPOXUJU,Q,96829.0,5.0,2.0,W,69.0,O,7.0,3282936.0
Aey14786,530.0,Ghkuc,Brown-Forman,BAMBMEWMWUPADBFQAMEUFUUK,,386422.0,3.0,2.0,W,10.0,O,8.0,795124.0
VUD14787,826.0,NXVQHJBYMJSEOGCNZGIBJWETKWGNFIODROZEZNIBIOCUPAADQFFIPHHEGJ,ProLogis,uhhvqtjriatpxiahhgxsks,,250718.0,1.0,4.0,,84.0,O,1.0,1795274.0
tgw14788,551.0,BYCDMSRVOROGBFRIKOAAX,Brunswick,ENFBNBNESAEDOSO,,359950.0,4.0,3.0,S,0.0,O,9.0,872044.0
Nqn14789,364.0,Gtsvtqurzhqhddnwyzluvtplkwhemjzwryhvfzfgxuqxquskssmacvmsscrhedrgavqfiwsdnlvxfta,Burlington Northern Santa Fe,Tsjouswasaexqtkgkamjykecjjsp,,390135.0,4.0,4.0,U,66.0,O,2.0,1761409.0
psv14790,570.0,Bcjryntbksvoedjmjhafbhykqxfkptqbvirnjgwhqgvynugybrtsholjcodpuevhmtoogftmxopzd,Old Republic International,tzdbxuvlox,,321587.0,5.0,,M,76.0,U,6.0,559581.0
QVC14791,524.0,xrrvodzjqiicjqjqfbzryhgwbqyupwjvf,Baker Hughes,KIFBSJYGGQLXMNDNSTB,,347712.0,5.0,1.0,M,67.0,O,7.0,
TNN14792,359.0,Csyrchguxmfleqnnrohgqeqstjrxrklvurfyrurdhc,Comerica,Oraxwbnsqnx,O,267014.0,2.0,2.0,M,42.0,U,8.0,1675606.0
slx14793,394.0,Nbhdgurdbhvwtuguczvefogqplmdvxiciclcpfqthwxcejgfgiflpchivp,Northeast Utilities,WNGQEHMARCATNCMGQEOKY,,418359.0,5.0,0.0,S,21.0,R,8.0,
qrg14794,582.0,ITATRHTQLAGYPJSOQAFFSPLPLZHTSVTBADGVDDYXJ,Rowan Cos.,wdwirvyr,i,171163.0,4.0,2.0,U,87.0,R,7.0,2137079.0
NSS14795,451.0,rguwixnrfwekzrgzkqbpgwzvufmtplaalaaznphwhdkhuycaevcfiabjsif,Omnicom Group,LBVNAHODQHQWXBHPRZ,,28767.0,,2.0,M,73.0,O,9.0,1985439.0
gqb14796,309.0,Cecdmbzzocmdphgvtvoocve,AutoNation,rcucdppefcay,k,490338.0,1.0,1.0,W,0.0,R,0.0,2448354.0
WLS14797,543.0,EXFGLFYNDUIBQHABZQMXNIWZEMQCXLKBWDGFKMMJJSHLZQZHBPYALGQKWJHIYXNOUPYJYIRZNH,Sigma-Aldrich,mqoczbmpocwrjgerqgnjhnspmtbpoe,,127706.0,3.0,4.0,D,6.0,U,6.0,3895579.0
vbk14798,644.0,jcdgdrupkgilsfdrugtj,Iasis Healthcare,Gkedmwsvsayibdld,v,113513.0,,3.0,U,63.0,O,1.0,790017.0
Izr14799,665.0,Vltaxqspivpmxxqyvbvaedvvoyibahapancqjmy,KAR Holdings,xevnxjdk,,66843.0,5.0,2.0,M,20.0,O,6.0,3653320.0
YJM14800,368.0,NMQNEZMTQRCXAF,Burger King Holdings,ZWLHRPTOMVHTWYCUMTRL,,433555.0,3.0,4.0,W,61.0,O,2.0,1600752.0
Kfo14801,766.0,Wtutmmfskkhvoglvbbmpyyifbibwqekdewuzpbxazjfaxvnyslyj,Career Education,yfmlzzyy,r,416398.0,2.0,1.0,S,11.0,O,1.0,3406630.0
Ayk14802,522.0,Rtfcajnleubnaujnepjlfwsmytogbfsffglsqcvbjifiiaayahcpnpbbgdlbjdngpghjbxgzznst,ITT,Stgodw,,368152.0,2.0,2.0,U,60.0,R,4.0,3157994.0
Hqv14803,400.0,QXBSLWJWKXSBSJT,Bank of New York Mellon Corp.,Ehyrdzkylfyjmpobszoiwecuuvev,B,338882.0,3.0,0.0,U,28.0,O,,827990.0
AUJ14804,519.0,tjxiftijakr,Berkshire Hathaway,Aeojinhqgdtxxxwhptvu,F,439144.0,2.0,2.0,U,88.0,O,3.0,3794134.0
wwx14805,370.0,ASPQUE,Bon-Ton Stores,Lncrflhxwdqwxufevgu,,52866.0,5.0,2.0,U,100.0,U,3.0,598390.0
vjw14806,622.0,Wjeqqunpqxxjfxmjsqidofwpbyjpvvmzgpy,Landstar System,fciqqulxcxf,,341459.0,1.0,3.0,W,37.0,O,7.0,3388949.0
Eju14807,498.0,HVMMIYZHMOFSGNZ,Molina Healthcare,CVSEUTPT,,324200.0,0.0,3.0,M,60.0,O,4.0,470375.0
AZG14808,740.0,Jvjyynlimtdwsqqdtywdextphhkwblvbwfgehjs,Robert Half International,HGATSXLS,y,177864.0,3.0,3.0,S,20.0,R,7.0,1544427.0
pyc14809,386.0,RYVYYAWFIPCSSTZXNDZSGWEYAZYWABRAKWMAIUJLKJP,Graybar Electric,tjsydplwwueyu,,147491.0,2.0,5.0,M,87.0,O,6.0,3304686.0
GJN14810,372.0,ukdglfwqckqthbv,W.R. Grace,Vxxolrrwhmxgj,W,484231.0,5.0,2.0,D,39.0,O,10.0,2243962.0
Hvx14811,843.0,Ftrdjblvkw,Becton Dickinson,nqsnwhbkdlpkgx,g,497949.0,4.0,4.0,M,97.0,,0.0,1658003.0
Acw14812,363.0,Eswzybuhfmsgkqaakkshlpdyrxmcjluuegmgsndgxffnjztriztulzpcsd,Sherwin-Williams,Sjpnjkhzmtjrvbzjkllidzdybrf,,486557.0,0.0,2.0,U,,R,7.0,1535831.0
kjx14813,,hnfoqntjlklinetsigvlxjwahbivpxzrdgkhyknpzfsfbxxxujbiiwourspwjv,Xerox,IEZNJFLHPWOIMPLTLTEFE,,,0.0,3.0,M,57.0,O,1.0,246535.0
DFS14814,462.0,ggtwlvwnzjqggmvcexlxnoztdogypzqeeqmscpxnnhsikwcqeuumfowwhctffalyeszvyxx,M&T Bank Corp.,Ivkqctkffdolmahzhkhjvytvxjnba,,44717.0,0.0,1.0,U,,O,2.0,972938.0
Tpb14815,405.0,Usmdsaeqxrffdfklxwlcvvlzsvozbgybkqzljslxoijcipj,Weyerhaeuser,VZKLHDILCYKUTZFTB,,461314.0,1.0,5.0,W,78.0,R,8.0,578485.0
AAI14816,809.0,nwukpfqhcmxkzkxb,OfficeMax,Ryoxxtsmmtglaysaygoekbvaju,E,278408.0,0.0,5.0,D,0.0,O,6.0,996390.0
xqi14817,431.0,Koohibmnfxkmygbfjiyithsscqgkeauemiordhczbbpocobktc,Pacific Life,Elkteiprlvf,,19288.0,0.0,0.0,W,40.0,O,2.0,2212260.0
Beq14818,539.0,Roxwbrkioucelagqttspcseg,Fleetwood Enterprises,Jvlpogbj,,275836.0,2.0,2.0,U,35.0,O,2.0,2729992.0
lha14819,523.0,Qclvn,Anadarko Petroleum,mriuitstcdamqrdumhbljeslsz,,429646.0,0.0,2.0,M,91.0,R,3.0,1536650.0
Fak14820,819.0,IZFXHVMWDUKFUNMCFQARWHWTGGHHNRTXYDE,Flowserve,namdmnhaa,Z,20209.0,5.0,1.0,M,98.0,O,8.0,1774358.0
Mpg14821,,uuborcaexgkhsmlceqoibeskdexwumooiwqumpvqzpnz,Western & Southern Financial,Cgpaszvajsxojlcaocibupw,o,251127.0,4.0,,S,75.0,U,10.0,3830785.0
TPI14822,628.0,,Mohawk Industries,qhjztmhlzaoywvwnygzvpoofioq,,,2.0,2.0,U,58.0,R,10.0,3455675.0
Hgt14823,712.0,zvwuqmbivzgtgydlk,United Parcel Service,Gztvdjgp,,106539.0,5.0,0.0,M,23.0,O,9.0,1772888.0
rwp14824,556.0,Ofnowujegtnjxdpsdrntrmstwohtifigaaiiwnmxarsfb,McCormick,Rsqekvapweeniqvrikz,,125787.0,3.0,4.0,U,42.0,O,7.0,583338.0
zuy14825,468.0,CKWBJACCMHSWNNFZ,,Tqhclfmcidxtnwwosrxfqql,O,328609.0,0.0,3.0,S,80.0,O,7.0,2875149.0
VYU14826,322.0,XZYSEIGTJREHGKCBTIAELIFZEHRKOVRHTHZYNGJVLVODMJJEEEGMYDBZAGXQTSHYKLI,Georgia Gulf,Fjvplltdc,,164438.0,3.0,3.0,M,11.0,O,7.0,2299583.0
gus14827,568.0,XHJUAJJHTLYYBHNGLWTKOIOWMPASVAQMHDJDRVMUSLWYSBRWNZSYRRVEKTPRKBDBEUKJZZBKM,Target,Zhwlqazbscgxyrnvhereywt,,282560.0,4.0,4.0,M,,O,3.0,3697743.0
zyd14828,692.0,zqrzsbeawpejbzoqxvjabqdy,Nvidia,CUMGMXUZZVUIOFSBH,,409217.0,5.0,2.0,W,51.0,O,0.0,58363.0
Ibb14829,828.0,Nbdhrkgrzfwpiedfqahjpeaovipqwpvtgmbknemdkgottrlcwtmxqspsxqmu,,Rdhjewfpwbnqneaebfqqflwekdf,,493203.0,3.0,3.0,,17.0,O,,181453.0
hpk14830,792.0,IAXNIFVOOZXVROGMUMJOREOAFQIKUTHFDOLLIBUAZSELSXWSCBKU,McKesson,Tbeotsefxfedcasqkhzumbvmanvewa,,76530.0,0.0,1.0,M,17.0,O,2.0,3280538.0
XSZ14831,518.0,Jyfndnqvsszlplcbsefpqdmrzjo,Cracker Barrel Old Country,Euasdjsdhuc,,331552.0,5.0,2.0,U,56.0,U,2.0,1558108.0
Npz14832,729.0,Vcynruxcdheuegcubbwulfgwmvqzrikggunuuijilmtg,Albemarle,inkmagpkbfjvqideba,E,294754.0,5.0,5.0,M,63.0,R,7.0,668106.0
Rel14833,488.0,FBNEGKBVKNRMPNFQLZ,SunGard Data Systems,Edpqwytlltuxj,,201193.0,0.0,3.0,U,37.0,R,10.0,2495162.0
Fxo14834,427.0,Bzjoocrlstybmztlrswvfiibokpwxdff,Owens & Minor,vdwlsqabggbhdxkxjugfmcieg,Q,51037.0,5.0,0.0,D,60.0,O,9.0,2325725.0
zaj14835,,Vxgkdxfynuwdhgprwloxqjitqrkboylarypkjbsddveleo,Archer Daniels Midland,SPAQQPZPVWQX,d,12029.0,1.0,3.0,W,67.0,O,7.0,2929510.0
Dhr14836,832.0,Ovgolptntvksnkeiwdjzvcfrrt,Spansion,RGNZTYSNVYSXHPXHXFRFOGCAKHX,P,440843.0,1.0,3.0,M,34.0,,10.0,534930.0
Mtg14837,677.0,cjbpkf,Franklin Resources,IIOQLKDUPFEUQYAK,,304338.0,3.0,4.0,M,41.0,R,10.0,1527616.0
Aot14838,334.0,OVTVPLYSVURHLOZRSVQFWPRKDQCRBIYUQGWLMXAZMNQEND,Lam Research,GNLWSQAPJHINM,,452142.0,2.0,5.0,S,100.0,O,0.0,3756164.0
Ykl14839,627.0,Epiejkxkq,Valmont Industries,gxeomlrliqlsf,,287536.0,,5.0,M,89.0,O,10.0,875709.0
Yob14840,568.0,xnufehvssmkapvhtlgers,Sanmina-SCI,Oobkxbio,,1708.0,4.0,2.0,S,35.0,U,5.0,1657187.0
HTT14841,720.0,Ptexfwbrqynanelmzuhyrusfqxdncjj,PSS World Medical,ttzsmoagwsjkbxcpmlvmcnxljo,,452248.0,,3.0,M,78.0,O,5.0,1206487.0
bhr14842,317.0,INMDAHRHWOHNVIRZPGEUOECQUBR,Cimarex Energy,xxucxbxrkzobfbhwshtircl,,451147.0,0.0,4.0,S,66.0,O,8.0,2934765.0
Ipi14843,505.0,Xbdnjteuwtusptmiagqnvamuhjantsrpcvqnpqccirdp,Mutual Life Insurance,IBAGFRRVFJCHNBLB,,451067.0,5.0,4.0,M,39.0,O,,3414077.0
kjw14844,764.0,Cghoxrzqcgttn,Abbott Laboratories,Vlmdwfycqtzjgeissbybzukjo,F,114196.0,3.0,0.0,,,O,8.0,400069.0
Xwu14845,342.0,YWPITLZGRUVBCUAIHVYGGBZOPSFAVCPRWKJAECGLXDXMQSUMVZUZJZJQYGJ,Flowserve,UAZXSUDKQBZUMWKLKCFEPEQI,,19501.0,5.0,1.0,M,17.0,O,6.0,1623346.0
JGV14846,689.0,Vhicqbntqdwcocmpxveoyvnchvtbyslvbgxllipckdhbvuxqgstol,Collective Brands,EHABSYBIYSJFCBFSDWQGWY,,,0.0,4.0,S,73.0,O,7.0,71732.0
Dhz14847,531.0,Bfwmqjjzsuyusngincvhhhhraaivckyjrgsewgcnovyzvreeafndmuniatuhskfgformnppltvi,News Corp.,dwssjqe,w,203251.0,4.0,,D,20.0,R,10.0,317880.0
