prospect_AgeID,prospect_Em,prospect_CrRat,prospect_PoCo,prospect_FirN,prospect_AdLi2,prospect_In,prospect_NumC,prospect_NuChil,prospect_MarSta,prospect_Ag,prospect_OwOReF,prospect_NumCrCar,prospect_NWor
Sli12016,3M,845.0,Dtcxwhla,Rmlxoxbhvqsyhlvlvwgwnyfbotdc,UGPTOLCBXSFFVMWRVXIMCMASSPQLDLMXINEUMGAPDEIBFUKTVZXYYXOGLQSCGFRCAJRVVCNFJE,253222.0,0.0,0.0,U,70.0,O,6.0,
btg12017,SPX,564.0,Dicsyxs,Ejbladspikdbxhskwr,Oztgrafnhwzloxicdywseutwzznepdyaacrrbesxniuxjxhhorjtscopdqakquuzkxfwraeilark,399797.0,2.0,2.0,M,44.0,O,3.0,3277202.0
Rek12018,Great Plains Energy,832.0,Dixvpoix,vlomsbrrnqekejwmrusbvivr,GTTUNKGMRVXSLKPSHKS,387122.0,1.0,2.0,S,62.0,,5.0,2396764.0
Tcm12019,Benchmark Electronics,665.0,Oiiwa,rytapyzbyupoindowtmborxgqnpxuz,,48184.0,0.0,2.0,S,76.0,O,9.0,3139821.0
Lnx12020,New York Times,541.0,MAKUSPM,Yposdmdskfqypbqapmmxxuduajepp,UZYRGDQYBDIYLN,309541.0,0.0,1.0,U,20.0,O,4.0,3764224.0
ujv12021,Manitowoc,774.0,Yecuegzghlu,Ylqmiiqkljivvgmzenc,OBLFLLCKZKOSHGMLWACVXPTLGYVFHWLMGFSRQXKCDFEXVYBMWH,402932.0,5.0,3.0,,98.0,O,9.0,3420563.0
Mdy12022,Hub Group,777.0,ulkbxlhujj,VJWQJB,Pejnldjqrdonlpdaxjpjewuzrzuxzphnkkzsaqyxnemakb,,2.0,,M,18.0,R,10.0,725379.0
Bkw12023,United Technologies,492.0,hlsprm,LRJNPNJES,fgcjjmtmgjiharpopwwkepdcylvauvdytygjsxemfvjikmumwoj,346945.0,0.0,2.0,,59.0,U,,3069838.0
Khb12024,Advance Auto Parts,698.0,fcbuadxyh,Fqfpcrwsji,Ujppldfwrz,490357.0,2.0,2.0,S,86.0,U,7.0,547362.0
GNF12025,Harman International Ind.,645.0,Aczkz,Pxvvutnrgrrf,,432260.0,,5.0,,98.0,O,4.0,907349.0
RVM12026,KAR Holdings,462.0,inbupqvoqr,QBNCJJEESFECBSZJA,obiyhdkrwgbylzzdhjhoxtzyrosuibzsvfqbsyxjwxzebamqfmru,205619.0,1.0,2.0,M,16.0,O,7.0,112328.0
BPI12027,CH2M Hill,670.0,Gtkhjy,Puiruojq,jdpzumogisxqckhsslfzzujoxrrnozyqrlrnrspdcxurusshvvtiwme,81645.0,2.0,0.0,W,77.0,O,5.0,499530.0
Rha12028,Norfolk Southern,487.0,,nrbljpbleewoz,Wezkfxgjbfclhwiwpjkmegxkfxjgvwdqmcotjjxyekzbrmzolzemaprzfkourhtfgdvoosq,175604.0,3.0,2.0,M,94.0,R,1.0,
Vpp12029,AMR,430.0,QSJTJGQJT,Mlxywpxiypkcdczdtllmhzl,Faoeeobw,498354.0,4.0,2.0,S,0.0,R,1.0,1400686.0
evf12030,New York Times,784.0,Kbobihvraf,Pitvvuwecdwxgzf,Gbzlizuhoueiwzvh,302897.0,2.0,3.0,M,38.0,O,4.0,2360105.0
KWD12031,Mosaic,327.0,iidnxr,TVWPHWJRIEHANZ,Mglvraczyikwmnjtkxbefmglzsozwvwbp,140555.0,5.0,0.0,M,40.0,O,5.0,3268603.0
Ksy12032,Dynegy,788.0,eiuqmr,Bmwvnbekxkxcshs,lqrgtgwsbhkhvxpctcvveblmwtqcvjerhe,294774.0,2.0,5.0,D,8.0,O,7.0,2706821.0
HTJ12033,Discover Financial Services,523.0,JYANUMVWIP,Maqlmtytxurp,Clgspsvchhengxvsruakdxshkpjlnaraawjzazzqagcb,177549.0,4.0,4.0,M,82.0,O,8.0,2070917.0
Vgv12034,DST Systems,822.0,Hgqmwfu,Qgqtxjlrpoiowetlpjydh,lxrpovrgwiioydrtvngtzxulskbcmeiodtxncfltcqheu,,0.0,2.0,U,49.0,O,,
lrr12035,Corn Products International,753.0,Gvkwz,Xdajlrgpntfjktcikpinfwatwax,ftuuvsoiipqiuoibozswbcmvabuvhvsddpadkakacn,211916.0,5.0,5.0,M,53.0,O,3.0,2776020.0
UGK12036,Progressive,518.0,cmcawtp,Rtjmflhbsvzdjdgycmfifhdw,Ofrjpfluqcsamebbenjhqptvfldcekfapbqejhorgnwenjheufilgaqsrlihapxowhsa,463118.0,0.0,2.0,W,92.0,O,6.0,
Khe12037,Dentsply International,640.0,plpltfxucmqr,Oubmrpk,,68922.0,1.0,0.0,U,60.0,O,6.0,1179120.0
qyc12038,WGL Holdings,395.0,tosfsaiznlo,USRIAQVLF,RCQGKBEURJAHZDSMHDSTQKWASZJIERYAFEKGGFQTVEJQXGYSVFSEFTJLWGWMWUSEZLMPSCAPVRHQ,329372.0,2.0,5.0,D,38.0,O,7.0,816756.0
Wer12039,CHS,631.0,Jwchgxm,bgnilycstofwbmtq,LHAVLMZUQBXFVMBXPOXFDGAHSOCZRJLMTHOWGNJDTRSLTOPRTWVVGCPCVJLUBHWMIGTXF,,4.0,,U,89.0,U,3.0,3828649.0
HSH12040,Cameron International,560.0,YMXMJUE,YWDODUKJPE,Nbsauzndvnhsnwbibdsvnzmdezwilkxyltnblxmmxiyxsr,116273.0,5.0,3.0,U,,O,0.0,
Cfk12041,Pentair,518.0,Pimfjtphpxki,Frmqhggomwckcazjdkbmw,Fspnnapjackialwxpwqhnrzxmvoxfxtqgcuylxddgngdjowlrmxizwmeulgh,143180.0,0.0,1.0,S,,R,,2867821.0
Ffv12042,Oil States International,716.0,OAVZYYSPJ,reaqzcvypr,Rymeblgfvqekmpnmguvwgowrpwt,37801.0,4.0,1.0,S,36.0,O,8.0,2538298.0
VWI12043,DISH Network,395.0,zhdpawrv,Fhsqeoukgnjmmkuuxkzlzsgtyymaem,Rhejutrexbmsoimzgxonsszpiw,78377.0,,3.0,W,12.0,R,10.0,2717831.0
Kjn12044,Dollar Tree,311.0,derfvwcuyqsq,Iqhavu,XJNMWPXBSYLJJZPQQMVCYLWB,368445.0,4.0,1.0,M,21.0,O,9.0,371835.0
Jat12045,Celanese,403.0,ZNJXPM,iltnvrgpnlvuxitikkpxgrmgiw,VXPHHZCPHPQZGURQ,319955.0,4.0,3.0,W,0.0,O,6.0,3137486.0
CWU12046,Air Products & Chemicals,416.0,Lryousevldi,Szmqvamxgjrfdgnfttsbiuwotzhusu,Npdvdjcczlumjnckojspsysakgindehmhviflolkpnzspdpcixamjipddxiiry,210046.0,1.0,1.0,U,99.0,O,6.0,3639841.0
Aie12047,Delta Air Lines,366.0,Bzsxqplc,Sjwibne,,471643.0,3.0,4.0,S,85.0,O,3.0,239484.0
BWS12048,Bob Evans Farms,824.0,Rfmck,Xedhydibkljjzkxhmldmcyfah,Jhssqyreahlbeccbbrrviuawwicxftfdhqipudajcohokxylddnshvbiuhcdzyvzltxarzmxiqahy,44329.0,3.0,2.0,S,96.0,O,5.0,1558005.0
Iar12049,Ryland Group,451.0,Hegaeqrbxkls,DGFKYXDAEWKLYRRIJQ,Lseyzhdaqoxwxxfvmgpzvscqxwqa,363015.0,0.0,4.0,S,75.0,U,8.0,2104971.0
ESU12050,Discover Financial Services,849.0,qfdmc,Vrkolwddodixptfzfh,Kqsfwijoolukembkpgloicmqvohdexleiqemysevqsiuhofyrmxuoicnuaacyuckyj,356900.0,2.0,0.0,M,57.0,,6.0,1624018.0
Cyj12051,Live Nation,302.0,buoacdsjjmv,Tefjrotzakfdezewubejhzudulxi,Erdbo,333666.0,1.0,1.0,W,9.0,U,1.0,1160591.0
phf12052,Asbury Automotive Group,,Dwbbbajum,OBMUFLTUQEWPBSWPSQPIKDTQKDLXY,Jhjnjymxdoidjacwvfuzv,81635.0,0.0,5.0,U,29.0,U,1.0,988729.0
AXR12053,Service Corp. International,682.0,UCJSOJCTJEGB,Lctteuowrrwdh,KKUJBQHWRWCKFRCRMACSILTRFZFBAKIAESBOWHTADURSOTFGTCJBRZLYOBSWEBWAAIDGVKTIFCAJZWAH,135773.0,5.0,4.0,M,61.0,O,0.0,261755.0
Tnk12054,,593.0,ERJMVPQE,Bxogmagthyfsh,zrycbwujesrjaddmloueqiwwpmpaaq,285579.0,,4.0,W,48.0,O,7.0,
Aee12055,ProLogis,548.0,Bqbvcwcu,Wiqcoweldrdidknfkzholpvucm,Oieggiqeccpikhgitmytnzfiupnzbbyuazkq,401853.0,2.0,0.0,U,70.0,O,10.0,3262417.0
doo12056,Ralcorp Holdings,790.0,Fldeqislue,hbpvaqidnhdvbxfpwnaunrauo,Hugnjwnqaruvhncxrmejvlbxgfebbjmbbnvkspsrhbpcagmvjkwxcnkwaccek,381580.0,0.0,4.0,M,56.0,O,9.0,1380653.0
Xiy12057,MGM Mirage,465.0,nwktfgfalay,Crlyqolmbxvybxyduphx,Qhjzvmopmqrzcxpuojxdssdbzfewndrnhvsascroxhcyapobofqssswckdtwzqfivosr,28479.0,2.0,5.0,W,52.0,O,10.0,2817481.0
Vds12058,Big Lots,675.0,bttoubqkfn,fgppzmbcfxcsbimwodsgessvln,HMBSLYKQLIRKUHMRTHRVISVUQOEAWFXJCQJDLDAFGFHDJY,410941.0,1.0,3.0,U,,O,1.0,1253639.0
rpz12059,Levi Strauss,667.0,ZAZBR,xzeezjpwslq,Gpkcosqudabbvzfixvagwutlxyeg,57126.0,4.0,4.0,,64.0,O,4.0,631951.0
Bpa12060,Nike,792.0,bmidq,Pxvncuucqccexkxduplxivqhkpts,Degenbwp,445132.0,3.0,3.0,S,3.0,O,5.0,495569.0
Jky12061,,554.0,Jdmgcul,AEGFFCI,jjbnewotytziwyhnxvgxfozygpvkmiqfnxcljepdsoicklwkpccpze,187594.0,0.0,4.0,U,76.0,O,3.0,2619727.0
KPD12062,Curtiss-Wright,708.0,flzjejwsgjd,Syskggxiucikfpcbjvgwyywk,wurukfgmlybtqzcoetnxdhxkoievublmqursipxgnkgdzqpowbkqonopkl,169520.0,1.0,3.0,M,,O,0.0,2501519.0
qvk12063,Oceaneering International,420.0,DVYSMVAO,Flkqyipikoulssyxxgerwy,Kadsfgtdfavcevbfqdxfifdldivcdyewkemgnkunlknhys,200022.0,0.0,2.0,U,89.0,O,7.0,
FNU12064,WGL Holdings,398.0,rpaibakqcm,Qgxwbcoyalukxiuqwcdwx,ANWQKERLHDBLUHUKJHKNRUOHTVCKZOTYUDPTUAXFUMPSMRTJXNSOSPZDHUSJUKKD,490698.0,1.0,1.0,U,25.0,O,4.0,2023978.0
Pqj12065,Boise Cascade Holdings,301.0,odcrp,Btnautxihoxcuaanmifgt,sjinvpmmfplmprcxvjrctheg,334103.0,1.0,1.0,D,61.0,O,9.0,1503555.0
juy12066,EOG Resources,443.0,PAUCBKFCRRJQ,ALBHVMM,eirqjvrjrlguftawwpmxcalamcbwpxvskqofjttmblhbrpvuupboqsxrgqufhbwctws,385296.0,0.0,0.0,M,42.0,O,4.0,1329024.0
cro12067,Merrill Lynch,733.0,Howrcuo,fjlsc,oshhhpbdomvovcnhvefombprmynmecnqkzqtratpsrtgrcxivvdtbldvveaslff,489055.0,2.0,0.0,S,89.0,O,7.0,2147019.0
Bec12068,Jones Financial,630.0,,bhjocilqbjcnsfvnaqzlcp,kwcwpylvfwlpiktivarmoasb,49735.0,2.0,0.0,M,,R,0.0,116480.0
Avp12069,Costco Wholesale,519.0,Vkklqrg,xilkvfmmyoshwlgmyxnkg,rosrlfwdoedrhcyylfjcebrhipqr,63600.0,5.0,0.0,S,98.0,O,10.0,198527.0
Sze12070,Paychex,591.0,qhhlpfbmsw,Byogwgxbkzuepdkgiecefihugste,Tpleyelkaba,378245.0,1.0,0.0,M,80.0,R,,1446183.0
DXI12071,Fidelity National Financial,600.0,WZAPEKFCWJTJ,Vzdnsjnzquvtkcxjxndk,Bplvsbjzioglaboshzokvbxogequpibupjf,403840.0,2.0,5.0,S,93.0,U,5.0,
MQS12072,,637.0,svtahjdo,Lqvrhmldpjm,kaanmewuavhvjjwqdnhjfrwiuyubllzhafmtgzknhgdkxwtfltiknstdu,8510.0,2.0,3.0,W,44.0,U,1.0,3103831.0
Sud12073,LandAmerica Financial Group,835.0,RMTSF,fdhyimqojwlr,ZUFROOBYSTSVFTNSDTXVFIPOYXCEDCSJFJSLOKFS,104929.0,1.0,3.0,U,60.0,O,2.0,831140.0
hxg12074,Raymond James Financial,762.0,Lxmgcb,Qxyvywmsviwinwoqna,DJSGHICEJLCXREKGXNHQTMNUYZCS,491771.0,0.0,3.0,M,46.0,O,10.0,2890900.0
SAX12075,Graham Packaging,323.0,ITFOFUHJPBW,ekqatxaj,Tvezccfxwdleptmzbrzykgcmilbslr,235726.0,1.0,5.0,W,77.0,O,6.0,741554.0
BLN12076,Liberty Media,683.0,prqrnho,vmuqsvpjqteujerenmmzd,Jnllbmiuvhykuwkweldhlcwufcjxtov,366650.0,2.0,5.0,S,93.0,R,4.0,273741.0
jue12077,Domtar,,Wgkvkxyjbg,lntodokitjheewimy,Ladcrvvowmddjsjujhoensukoecnfpyhtxzgbbiysxcuivyz,458446.0,4.0,5.0,W,89.0,O,9.0,3633526.0
Tmv12078,BE Aerospace,409.0,lmjpypp,ybtmwhqeadgvgjwwzrhqz,Dcasnazcoqtxoagtzgmhoselqahkwnfnfhkzzekdbcisguwawonkxpeb,434031.0,0.0,,M,25.0,U,0.0,506109.0
Jfx12079,Virgin Media,421.0,Hnvcuth,wbovfomumtdj,YFEQKGVNDCTWLFWGBZUOYPADDRXLGHCYUQWBMCISTEINXJDKIZXFO,27855.0,2.0,4.0,U,1.0,R,8.0,3177405.0
Nbv12080,Southwestern Energy,729.0,Ucfmvxrxnk,Fdookivaqxk,Spemcrspbghimdqjsxtenpuaqcjvjexpzhwnuawdynpx,49003.0,5.0,3.0,U,88.0,,6.0,174388.0
VIV12081,Principal Financial,738.0,uixreodgdjuj,Qvicswzeiqtzqmlnbscjiygrjezqwy,Hgyloizsgonuonxlnlldeibuposkhjrtjvasmxhfowcbexobg,220550.0,4.0,3.0,M,30.0,O,9.0,523385.0
DAO12082,AT&T,444.0,Zrexhengnl,Ghwrmqiaeusuoiezeo,qplhfxpomghtlpbfjpfxzvezdjsmataynclapygwggwqmxkvh,148165.0,3.0,5.0,W,34.0,O,2.0,619283.0
Mqn12083,Electronic Arts,842.0,UYIESO,pnhpfujw,HFOBIKLXQSHPQTSNXQCROSTCYIFBKVI,327660.0,0.0,1.0,U,20.0,O,1.0,3738211.0
Mob12084,Newell Rubbermaid,681.0,FRIPFKIYAK,Kmjvtmi,Scuybhxoopnafzpyjjepqcreeuxwkjktxflofdopyaqbpvvpvfsyskbtvlsxghwfjwjkfoavnmefox,376394.0,4.0,0.0,D,16.0,,5.0,684762.0
Btc12085,Neiman Marcus,803.0,,Hafuei,VQYZLABNOXUFLRLJKMYQGXSEZPEE,422639.0,0.0,2.0,D,44.0,R,0.0,3692092.0
IOF12086,Scholastic,775.0,Ycevvpa,Wgzphfgpdnpoao,GBYGXXJYREQOVCGBM,442900.0,2.0,4.0,S,49.0,O,5.0,2079207.0
ylu12087,AT&T,365.0,hrkaoqi,Fdkyoapowjkkcv,uandyursxtksjtcycngnidefiqvxh,,1.0,1.0,M,90.0,O,3.0,615147.0
Rho12088,Brink's,315.0,SKPATNJSOGC,Lrtgcwitaztdkdbkr,ernjoafvhsuikvilszxzforasipnbevfyfkieiivbjuqwqtpwpnapjoiqoxzvkaecjuawynrf,60340.0,,4.0,M,69.0,O,7.0,1531950.0
Rnr12089,AnnTaylor Stores,537.0,,Zuvvozwfcgqm,Beyrg,368066.0,2.0,1.0,M,27.0,R,5.0,1202261.0
DEU12090,Coca-Cola,771.0,Iqpwxawzl,NYYXDUC,WIZGVQMQTXMSAONWRSTPVWWKIFGA,261456.0,0.0,1.0,M,43.0,O,3.0,1398254.0
Bhe12091,Mutual of America Life,525.0,Exvpzsxa,PQQEOBUDQPZIVAIFPYRRTGCZCVGXW,Kqawhgwncwaoszlxpygdvfkja,357972.0,2.0,3.0,M,55.0,O,5.0,2454984.0
hnu12092,W.R. Berkley,552.0,Elapnu,Wgevdsiajphyz,Wlngrfxz,211181.0,0.0,0.0,U,4.0,O,8.0,3461953.0
Mnx12093,W.W. Grainger,652.0,OXIVVQZNITBW,ekhacbfspnzlqjhvhsbh,QDGEZKELREJMCNLOAUETERVKDCEJODHCEFAEKFJABETXAZZPHMNIYIFKNMAXBMFG,102110.0,3.0,3.0,M,82.0,O,,336115.0
XYY12094,Qwest Communications,750.0,Aoevz,WSQQDYYAQRIZCHBOTPLNKUM,Ctwbjpggdkvywrgitjzwrysvmodnoifnlecfgphtngwsgrqpiqwgsfwrync,402797.0,1.0,5.0,S,33.0,O,8.0,3734590.0
Bop12095,Micron Technology,,Rzxerudsaks,YDQUDSEQCKXYKHOULWWXXDMVSVLW,AXOENJSSVSIRMDHGFUWNCNWQMPSSCAYISUAZUFJWYMRQCH,486476.0,2.0,2.0,D,,O,2.0,3789038.0
Dln12096,Brookdale Senior Living,695.0,keiusxh,VIPMCMY,VLVHCAEFTLRIGZGHRBEXMXGVMUUFZMBFATDAK,211187.0,3.0,4.0,D,70.0,R,6.0,193781.0
Rlc12097,Ashland,488.0,Yyzavjjv,wqkonw,Dteiyjrymjobtdqsgranjnifjmlfqz,295048.0,4.0,2.0,U,44.0,O,3.0,3203688.0
hyt12098,Total System Services,656.0,qdaxqpmbik,Kfgte,llotwoamwchmiyqonatagnelisgpaowavjknuxziqrtinxqawat,465011.0,0.0,1.0,U,72.0,O,1.0,2644563.0
nda12099,Graham Packaging,517.0,zryuv,Yscsztcnxwe,Ukcejmnxnsshbj,19853.0,2.0,2.0,,76.0,O,,1103882.0
Bsj12100,JohnsonDiversey,619.0,MRNLVRQFKLM,nygjorjvdifrdplelsmbmkbwo,Ofmhcpvqohqkuuhwtbovsowkhexwppitwahwqwemgxnvgfizbzyiakhokrnsjrzqtjxmmysyu,377472.0,3.0,0.0,D,74.0,O,0.0,3947062.0
Mep12101,Aventine Renewable Energy,806.0,Lmaksdhym,ZJOPPEMUBERYNOTSMGOCZOJLWIUWTU,Jhxzfeiyiffjcgfohsrgktuukaqdjt,87006.0,2.0,5.0,D,94.0,O,9.0,3589946.0
lyi12102,Fastenal,662.0,GHWDBL,Fpulupmrbmplfxqjxkos,YSCDVFAWT,108596.0,5.0,3.0,D,69.0,,2.0,737458.0
Eme12103,J.C. Penney,592.0,WEZIT,Gziuauvqyaoduje,cvawoddlmcuibjkly,469487.0,4.0,0.0,U,73.0,O,3.0,30680.0
Ail12104,Calpine,728.0,GFWVMBSUEV,ooktddvuaxdwcya,hnphebxfkpreygkkxbebwbrgakcxpiortpm,208073.0,5.0,0.0,D,43.0,O,1.0,907610.0
BCM12105,Bank of New York Mellon Corp.,723.0,NNYJOABGYCS,Oddjwpkugtasezynmkz,Sdqjuaaeouzohuuuprhqabarbxlrryqvwilzifqvwpsuuuyovibizuusmvigcgwgfhijjlmiwvhhaqr,91193.0,3.0,3.0,D,16.0,O,4.0,1478950.0
Qij12106,Burlington Northern Santa Fe,731.0,IEYSLUHVRPD,Mgxgjxmxtfp,YIZPPSXDJIPALKYXTQOIVTMAJZJZALNSIOWDNCDMMKCDCHIFXOYALDVMKXDBKLGECELQURCO,211527.0,0.0,5.0,S,80.0,O,3.0,1690810.0
Sgf12107,WellPoint,730.0,ewfrfxrq,MXJTDLDTJFROGXXCDOUHKMH,WANFCGL,235753.0,5.0,1.0,M,41.0,O,4.0,1038993.0
DXP12108,Northeast Utilities,596.0,Yhqvad,Dwfsjvnmdxntbpksjgwvfxofjiupgu,CHPQFNSROQPIYSCIXEQNWKKUYBYUEUPJRVBZKBHIQPYEO,170455.0,5.0,3.0,M,20.0,R,4.0,3752227.0
XLV12109,Armstrong World Industries,399.0,vmrzritmqirv,OZUSPESUSMTZIPTXSXQINKXLKOZBA,,145029.0,2.0,2.0,M,34.0,O,2.0,2908703.0
SZT12110,Pool,596.0,Wydap,amsdsltylxikmedybz,Ztgfjkfjnefncdxdflnnzrmlafpwsmz,376036.0,,5.0,D,80.0,O,0.0,1970886.0
SOP12111,DRS Technologies,391.0,Eywjuqicgy,fwsldqhawbkanbtakaxymotoybmj,YTFGAEDNDFFGTYYRCHQSVIYSLEISDPOCSMJDQYONORWIJQIRMAHB,148327.0,3.0,,M,68.0,R,5.0,2432203.0
Mkg12112,Bon-Ton Stores,534.0,CCIRO,Xsshhyydcovyhfjcgdbpgkhmg,Xyosbngmatpapxpulvqukquiznncotszuyaaqmyukiwipyaj,37769.0,1.0,5.0,M,14.0,R,4.0,2842485.0
Gvy12113,Leggett & Platt,617.0,REVGDCJ,Jswjfuvtkxn,Uqdkkgfyqisczdfm,283863.0,1.0,5.0,M,72.0,R,2.0,2546571.0
SIW12114,Brightpoint,328.0,Mghfzmkyqia,zfmmlbikw,PFTGUGNEWGJSBOKWZIESHEXOOHPTIJXHHXWYBNVKWVALSFWEXOXCONRGWXT,337519.0,2.0,4.0,M,78.0,O,6.0,3261879.0
QWG12115,CA,833.0,,DYTWHTKOGHQTBADHAHTMOXDZLJM,Hoidqfufff,467014.0,1.0,4.0,M,3.0,O,7.0,322556.0
OJM12116,Alpha Natural Resources,645.0,Bcsmcx,Aggptnrqomvxumyptoakwwnupnydbw,CKRLWPDOQKWANTHYXJRBROXNHBROTBTJQQSGNEASAYESJONONP,103375.0,2.0,1.0,S,12.0,R,3.0,1610620.0
Yoj12117,First Data,844.0,,Bajimiixmcfdvd,IZIDWBJYGZZXCRNKKOSSGI,247670.0,0.0,4.0,M,10.0,O,3.0,2681291.0
HBT12118,Liberty Global,671.0,Eqohfirzkin,Mtomqvszngjxkctubdnqbvnlsryq,VUCHGDOLQREKMIQPTIDQPWJFUCHWYUCFVEEPRAYWFRABZKXFSJPRLCVANLLQTKBXNRHUVID,392781.0,5.0,2.0,S,59.0,R,10.0,2353329.0
kia12119,Cabela's,817.0,nsopzt,kpcutggicaxfaeleusgrskxfkki,qppnmwnzirugpdkktksfqygrnwmzqcqbvfpawglkutlllqrktllwmqkdjaqcoqh,480434.0,1.0,3.0,M,,R,5.0,2725811.0
Rtv12120,Pinnacle West Capital,620.0,Wuawjup,Tuaniszyamjnxyjomtlblg,Hppgsahgdfpmburfrpkpcgebcuuhjslgqefocotlvkbhfpfohnopdvdm,86199.0,2.0,5.0,W,9.0,O,4.0,2668471.0
Hpl12121,Genzyme,429.0,jsksxbykmn,Nwogfksoxdhmujfas,AINLQOPOQBDVUSHGHSTOTHJPWTDXJFVNMNCGTCPSFUQGLRTDUCXA,222806.0,2.0,3.0,M,94.0,O,2.0,3682098.0
QZL12122,Urban Outfitters,825.0,Nhodrkdc,Cpspse,GHZBHGXSXFWCYGGGUVYDYXOOFLPFKN,244544.0,3.0,2.0,M,4.0,U,5.0,3516986.0
Otq12123,EMC,640.0,Ldolxuu,Pemjmxfpwgry,,139979.0,3.0,1.0,M,48.0,O,8.0,3838476.0
Nxf12124,,811.0,KRWMJRIS,Vjofrnatqlqvhmlltt,Vuakvxpxcneojwhsqdohibjblrbgdkvuydljfwfrnkldhcldiykrpfue,346354.0,3.0,0.0,U,28.0,O,7.0,2455264.0
ctv12125,Granite Construction,800.0,FAMOKFKU,Ozymyg,bppzrxdsiuthxitrjyveiauwlxnjeonbxahnvjsimpongrxbvietvknfinychomejfuqhvbuecladao,206774.0,3.0,1.0,D,,O,2.0,2182834.0
YPJ12126,Spartan Stores,729.0,Acouckuguxb,YWZYECKKRBRYLDZJSWHHINHMEIVVQ,lrrorgynqspts,130172.0,5.0,1.0,W,72.0,,1.0,
Bgt12127,BJ Services,307.0,FACVIMNCK,JTZXSW,JJYIWLROYPMRTGPLESNOEGMJQOMCAHLNRRGZWPAFUGOELVLHTCHLKJGK,280226.0,3.0,4.0,W,44.0,O,0.0,3884284.0
Fnh12128,Mercury General,,,Upyxgp,Eyvcqrtfyzhhuubshpwoygjiqwtxrtprtwc,63475.0,2.0,1.0,S,72.0,O,4.0,2209434.0
Unr12129,Spartan Stores,373.0,Itnktlsi,xuqyeg,vvvpwtdomecekksh,311880.0,2.0,,M,99.0,O,4.0,2414926.0
WKI12130,eBay,398.0,Njlxlqgbkk,Yamedqcfoqbzjgjcvilwbkxpqa,,315343.0,3.0,0.0,W,78.0,,3.0,2907681.0
nwp12131,Smurfit-Stone Container,339.0,Hswngvdpqkm,Nfnjokescimrxlrbnmxd,OZGQDQDWDVVMPIHVSLLFMEVFVIHPBCRYPCXWPPRLRTLLTHWHCCIQZSLWWXPT,259887.0,5.0,4.0,U,54.0,O,8.0,1291166.0
Rlg12132,Owens & Minor,405.0,dhkts,Kdvufqhtndwwwxrwcehljxt,FLTJGNGJGGWOBUIAUGNWZMYYHHXZWZPDLLENFBHFF,325001.0,3.0,4.0,U,83.0,O,7.0,2484005.0
Zrw12133,Public Storage,816.0,qmexomzuidv,PTQCHAZIDZGTHHFFIBTUKDQN,Totcvefgfntvjvvskiegkaiprkuohpskuqxavvfshqhkmxnrooheucyqjghaixlfqyyctkir,247507.0,5.0,5.0,M,6.0,O,9.0,2396834.0
Pph12134,Enterprise GP Holdings,476.0,Xewaxmnqv,Cannbbbnhlgekarehkxp,xxddrstexhkkendwxdevckqrfrcsbggbeepizicj,253224.0,4.0,3.0,M,100.0,R,9.0,2652096.0
alj12135,Mosaic,363.0,XKJVCPO,Rdpkgummtrpalqewmi,Yakzzjaordhdtuvkgcbcwtemhgjznbenyhicqxrrb,177585.0,0.0,4.0,D,44.0,O,6.0,1125088.0
Fyi12136,StanCorp Financial,671.0,Jcsokcqg,Csfipnaudtqlwyloaoohlpco,TQXLNBXSZRR,463742.0,4.0,2.0,D,52.0,O,6.0,854877.0
Fkw12137,Sun Healthcare Group,583.0,Lwijvbekuy,QVSRTMHBJZHURAEJNLGHRBRDANVG,Wzgfpgctkpbswojeomeoituhnvzuezzpgevaqdhmwqbhhcs,164698.0,5.0,1.0,M,64.0,O,2.0,862001.0
TFX12138,CME Group,300.0,Zhbrypaqnjt,Erhwcxvpqtifnrkyil,ASJUXUZWVDAJWQSSOFUYCSJTNFBWXXLHIAXXNFVZWSGHADWCGGTNXDDVAGMDTBVRREFLYSSDRQDJXIM,228318.0,3.0,3.0,W,7.0,O,9.0,2588680.0
Adm12139,Illinois Tool Works,474.0,Miivmiobnvvb,MMCOEZOULPUARYPHAGKZRNOB,yuhkqedufssqloodwaksukarxgjldglbkmgqtsrpzouxzcvdytmueiwltjstmpsdnhz,169050.0,3.0,0.0,D,71.0,O,,1892012.0
uuo12140,Airtran Holdings,538.0,CUBAPC,lmnlqabojqmwuppxipkrgs,nmhdpsdrkdxxearszwqivisuipoeoliihplgltgcanodepnkgvaibhezwkshdjjp,292150.0,0.0,3.0,M,47.0,O,4.0,801567.0
sgm12141,Quest Diagnostics,436.0,Ipnmdmyrd,RBYHVLWWVNQUXUCAUMV,,151913.0,,2.0,W,88.0,O,4.0,3287721.0
Kjm12142,Cytec Industries,748.0,Kiagizkscx,mhkgjtsoewjy,cyencmekfwkdnguawqmofxwpwsmznhodyqorptcw,364796.0,4.0,4.0,D,94.0,O,5.0,88021.0
GXG12143,Office Depot,565.0,abrytw,Hwhshjc,owcqeiuuknwmvbiqolaciekgtedduawejpabbfwwyalqrgldcopgunrb,429821.0,5.0,4.0,M,18.0,O,6.0,568032.0
Sdj12144,UGI,705.0,Tnjcczcu,PLBHIJRZWDMJXXFNXR,HZISPXHPKNVVXQHTIOIUSWNMQNXDV,449214.0,5.0,3.0,U,46.0,O,10.0,2735974.0
