AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,AddressLine2,State,Income,Employer
flp13759,M,O,728714.0,3.0,Vallejo,,1-606-686-5015,,783.0,1.0,7.0,60.0,Canada,yjtxt,VEPQCCSUSCMETBDF,OR,423923.0,TIAA-CREF
rui13760,M,O,1571778.0,2.0,Milwaukee,R,1-652-254-3647,m,433.0,0.0,6.0,46.0,United States of America,Lhjrulxfpdso,Fcekoljchzinmawdacacvjikukkmsfhzhosgmjgftrtswbdqpqfithvpobpxrtfmrbxipdwtrvrdncvh,ND,210012.0,Sysco
SFY13761,M,O,545541.0,0.0,Halifax,,1-023-145-6817,m,435.0,3.0,8.0,88.0,United States of America,OCUADEBV,Njodwlgpxgbzfnuriy,AL,425358.0,CC Media Holdings
CPW13762,S,O,1511908.0,5.0,Saskatoon,,1-151-692-6945,,796.0,2.0,7.0,78.0,United States of America,Ktikkczls,Orsgqnlqoohbypgbcflimyydxrpyzwgkiqgdiwyoudqgpmtqowoqndyvzugctdojpuc,Manitoba,438498.0,Johnson & Johnson
Vox13763,U,U,3632895.0,2.0,Las Cruces,x,1-677-484-7773,,456.0,2.0,4.0,83.0,United States of America,BVMVKHVD,ATMUNKUBMXHFWZEFAWKIKYVTLGIPMVJVSDIAOXGFLORJKLGLCLPGLDT,OK,125217.0,Popular
UOA13764,U,O,172690.0,3.0,Topeka,,1-821-630-1765,,373.0,4.0,5.0,35.0,Canada,Lqcspbrzsgyg,cfuefcefeuxotpjkj,CA,463486.0,Family Dollar Stores
ZQQ13765,U,R,355037.0,4.0,Frederick,,1-080-328-0658,M,464.0,0.0,1.0,,United States of America,MNXLWKRKDLM,Xnwardooiejozrqkdhrqumojrlcerytebh,HI,189628.0,Whirlpool
PIZ13766,U,O,634764.0,1.0,Beaumont,,1-343-113-0964,F,346.0,5.0,4.0,94.0,United States of America,,PWGXEWUARALJFECPAJCVBXQQQJWOUCKJMYBCNUODFBULUKWSVRWHKTBFRQPMWIPFSTYMPYCT,WI,403506.0,Metals USA Holdings
Ort13767,M,R,2182142.0,1.0,Tempe,g,1-163-860-5623,f,692.0,2.0,5.0,52.0,United States of America,Ergjrsthaq,Ggihjygemod,WA,45514.0,Warnaco Group
QDF13768,M,O,3773350.0,5.0,Gary,,1-266-475-2011,,,3.0,0.0,47.0,United States of America,vbgnyaiw,Bzvjrtp,VT,489482.0,First Horizon National Corp.
EBM13769,M,O,771899.0,0.0,Saskatoon,g,1-429-830-4258,,787.0,4.0,10.0,21.0,,hqurmnfpmynr,leczkjwpastqlher,MS,154735.0,Marathon Oil
Wmz13770,,,2842423.0,2.0,Anchorage,,1-978-194-8030,,704.0,0.0,1.0,66.0,United States of America,JMYBNLMVXX,Ldhgbeucxwlormcvglpeavdwhhgsuyuotsozxvdtpplzjkzpwdojxfflss,CA,352530.0,
Pez13771,W,O,1139016.0,4.0,Savannah,B,1-828-143-0666,F,544.0,4.0,9.0,22.0,United States of America,Vzikxr,EYIBSXBOBUGDEURJEM,CA,61678.0,Itron
JCG13772,U,U,1027740.0,1.0,Syracuse,H,1-218-604-7948,f,697.0,1.0,4.0,31.0,United States of America,Ynfdhdvi,Uifwjzgoakuzriguphuzzkscpncpxoercfsq,TN,334355.0,Aramark
XBV13773,,O,1998272.0,2.0,Pasadena,,1-377-529-3325,,345.0,0.0,2.0,62.0,Canada,yugtpxzbt,BYOCCTKWWEEEASUFWBZBVWSSIOYGQMLCRBFIEENPKWNAWZUWUEHTAEYTBJPNDPGMJ,New Brunswick,394497.0,Clorox
Els13774,M,,873037.0,4.0,Sterling Heights,,1-954-369-3310,,553.0,2.0,,53.0,United States of America,VTOOI,teftic,GA,141962.0,Con-way
JAU13775,M,O,2952360.0,3.0,Cedar Rapids,E,1-180-703-5329,,826.0,5.0,8.0,51.0,United States of America,Ruytkk,Kesiemhlhyhmogsvuqtoegjtfdtrpqvyedppyuhdjkanfelffmdndtzmverxui,KS,311236.0,Werner Enterprises
Lyx13776,U,R,97482.0,1.0,Washington,,1-527-757-5479,M,635.0,2.0,0.0,83.0,United States of America,Fbmjpuqfzn,Knonudmpvqchddhecdkxlgzulnqmjyemweaeaabzplzflimsbtmiwrpkrjmjpvauyhoncqcdv,ME,250483.0,CBS
Cdh13777,M,U,3711233.0,2.0,Boston,E,1-902-186-4094,,616.0,4.0,2.0,40.0,Canada,,Zaptcxwi,Saskatchewan,103246.0,El Paso
pig13778,D,R,14331.0,3.0,Modesto,U,1-724-204-7272,f,630.0,4.0,4.0,70.0,Canada,QIIJPG,jldrmboukivromsurybrsnaquxcyirefyaphruqduxzkmesqbpkilovhwedjbw,VT,208301.0,Hartford Financial Services
tji13779,M,O,2828228.0,5.0,El Monte,,1-634-438-6701,,376.0,0.0,5.0,100.0,United States of America,Jtbzttneqi,,RI,491708.0,St. Jude Medical
Kpf13780,D,,,5.0,Las Cruces,,,,828.0,1.0,8.0,89.0,United States of America,ibconlsap,qntqyansomtjceqykaxpdkqzidgetqikdginrqxxzfvywixgfutwiedcfjoq,DC,488999.0,Honeywell International
wkl13781,U,O,486141.0,3.0,Scottsdale,t,1-503-676-8492,F,467.0,1.0,4.0,64.0,United States of America,LNSHAZXHGNIK,Jviqfrxtfkwtrfjhvlhbdelicgixwyxplafhaxzxmpffgqoidyametwngrxksfveqwhanwikelyirwrb,NY,492638.0,Target
Xik13782,W,O,1760259.0,2.0,Pomona,,1-706-606-1911,,481.0,3.0,4.0,,United States of America,Dhjoatoe,Vecgaxcoghcdyddiaabveimneebhbfcrpkonykvrncpcdykoc,OH,20329.0,Energizer Holdings
Atc13783,U,O,855891.0,3.0,Knoxville,,1-820-593-1409,,308.0,2.0,1.0,90.0,Canada,Mnamj,rfzrwajccltkbdhrmseavacljibsducrvyjvwxxbywqxeyosmrsbbbhdulqyzhpj,WI,,Cytec Industries
Rjs13784,U,O,127685.0,3.0,Evansville,K,1-134-061-4963,f,671.0,0.0,0.0,85.0,United States of America,ahcausqcyi,LRQBUVHOZJNADDQMOLORIYALISBFYWYWPHLRRXFZQLLFOHBRHHTXLBKZCYGGTMDMZHRHXVPAXWTM,NM,55015.0,CarMax
QHL13785,M,R,3863766.0,1.0,Torrance,L,1-211-051-7342,,762.0,5.0,6.0,80.0,United States of America,Tdzojxwy,Qrbuysppzmgnfrcmbnkqoafbegffwuwpstwnwnqhhnxuzdmnbzrilipdofutkqslwohiqnmbup,Prince Edward Island,44621.0,Consolidated Edison
Aom13786,S,O,830470.0,2.0,Warwick,,1-644-484-6346,M,444.0,5.0,8.0,71.0,United States of America,Eupmofsclmx,Nmksgvyekksxvmhykr,FL,207270.0,Synnex
Sje13787,M,O,3715827.0,0.0,Louisville,,1-054-472-9826,M,415.0,0.0,3.0,26.0,United States of America,sacrzoksllo,Oysqvugrqtxoaxgnztyb,SD,102903.0,Ford Motor
pag13788,U,O,2079456.0,0.0,Grand Rapids,l,1-736-676-8711,F,422.0,,,10.0,United States of America,Duwmhrjlug,,OH,253012.0,Clorox
Ckb13789,U,O,2604476.0,4.0,Winnipeg,,1-636-962-6329,,440.0,3.0,8.0,81.0,Canada,Laecikhg,Whlyrlolbxxqufxeqqbvzbqbogsnqyjseozfhsxwvkvgzkecwwoohqjl,LA,30409.0,Telephone & Data Systems
Mms13790,M,O,3104406.0,3.0,Henderson,,1-486-252-0219,f,713.0,5.0,9.0,45.0,United States of America,TDJPFO,Bagsguwpecdconrvkvjkgywqbcfdfnwzzrhcgvvuncdixprpojedmhwnbpddchduzv,AZ,219732.0,AmerisourceBergen
nfj13791,D,O,3881905.0,2.0,St. Catharines,H,1-983-460-2184,,368.0,5.0,5.0,61.0,United States of America,NINNUFDLPU,DXCHEHZVOUKUAZCXFUYCXCLQNUADDROLTN,TX,77711.0,Laboratory Corp. of America
Roj13792,S,O,777746.0,1.0,El Monte,,1-069-956-7581,m,355.0,3.0,6.0,3.0,,MBHZMDBPTNA,,MS,,Schering-Plough
Gni13793,D,O,3162422.0,2.0,Pueblo,,1-323-061-3442,,632.0,3.0,4.0,50.0,United States of America,,,ME,249773.0,Advanced Micro Devices
KQH13794,U,R,2408368.0,5.0,Brownsville,F,1-219-960-5106,G,315.0,4.0,8.0,94.0,United States of America,Guiphggmweh,BQCIVJVECANEWECRL,Manitoba,281314.0,BJ Services
HCA13795,,O,3554911.0,1.0,Hartford,,1-523-492-9177,,712.0,2.0,8.0,99.0,United States of America,,Nvwycuxfuxfvswaztksgravfihvbfjyixocyehriyxqofifyulczzoaowfctxvnhj,ND,257328.0,Ferro
zut13796,U,O,1257335.0,0.0,Bellevue,,1-751-026-8148,f,453.0,4.0,0.0,,United States of America,tgbsdf,mdlgwqzjortklmzpzbvdifjtjxoiioudofb,Newfoundland,374668.0,Hubbell
kmk13797,S,R,3144867.0,0.0,St. Paul,,1-584-422-5781,I,608.0,1.0,7.0,34.0,United States of America,Bbiiywo,Qwmmgkmunbmfuoojdofxwupgevvsbcusoxdvchfzjkzpakghbezmfsbmqqeozpulvjjzvpxuleejy,HI,140052.0,McGraw-Hill
nqt13798,M,U,1812238.0,1.0,Fargo,,1-131-682-3552,m,709.0,2.0,6.0,74.0,United States of America,IOAGHOZOJ,,DC,435817.0,Barnes & Noble
Iss13799,M,O,1194106.0,1.0,Cincinnati,B,1-085-091-3540,M,,3.0,7.0,57.0,United States of America,Ekfyspemqsc,hlmneoltgrnkyar,Nova Scotia,201019.0,FreeportMcMoRan Copper & Gold
Hit13800,S,O,615485.0,4.0,San Bernardino,B,1-724-632-5838,f,758.0,3.0,6.0,,Canada,NFBXXTIK,,NM,152803.0,Reliance Steel & Aluminum
leb13801,S,R,3117125.0,0.0,Fayetteville,,1-387-973-8002,m,369.0,2.0,5.0,86.0,United States of America,MNALFCLU,Vobxjeefcatbqvcrxhvfxvxkupfpahfvfvduvcpssldkyn,WA,213023.0,OfficeMax
Ncq13802,W,O,1810673.0,0.0,Billings,,1-369-851-9584,,662.0,4.0,1.0,32.0,United States of America,Dalscfsvmmri,Anrzcorequitdbiuefsrso,VA,118402.0,McDonald's
Wwo13803,D,U,1255842.0,2.0,Knoxville,,1-960-129-9068,,827.0,1.0,8.0,83.0,Canada,Vsnvuc,PVYFUEXWTNLKQXQPSFQCJJYFBLXSXUUJJHTLHFZUFSARKWPCWGEZCHX,UT,347602.0,NCR
Hce13804,U,R,1518306.0,0.0,Tucson,h,1-004-035-6453,m,476.0,2.0,3.0,59.0,United States of America,LNEQFANIPWYI,Yzgvuqdukfsetcyupzkeuhshvvbvrskjuygnlqtqxgwnmezqkmehhgk,MN,,Sonoco Products
Pkp13805,M,R,462636.0,4.0,Oshawa,S,1-757-450-8457,M,775.0,1.0,5.0,5.0,Canada,Rmubukw,Dpnxorgib,PA,8517.0,SunTrust Banks
Rry13806,S,O,3000163.0,3.0,Fort Wayne,,1-667-444-3163,m,816.0,5.0,4.0,54.0,United States of America,Snzcqy,Vdlqxdqcopxmprwds,VA,495074.0,OM Group
Voo13807,M,O,3671802.0,4.0,Savannah,A,1-228-749-2119,,531.0,1.0,6.0,77.0,United States of America,svsgqgnvwd,Frhrmqbrqtcjlkthleodwhtxcigxakmljxcjmaylddzosrkztuespkbyvbcqixtm,British Columbia,480023.0,Progress Energy
Ijm13808,S,O,517800.0,1.0,Winnipeg,e,,,836.0,1.0,,14.0,United States of America,kknypp,Khkizbphhkfihgfdlyotwellwxn,FL,143871.0,Precision Castparts
WXY13809,,O,784444.0,2.0,Fontana,h,1-921-878-7559,,616.0,1.0,6.0,31.0,United States of America,VPWUOLSSDNEU,Jtlztgkmqqnfbpusvoxzbovmukkenbdebexboavsmjb,RI,359569.0,Alcoa
Lgb13810,M,O,983041.0,2.0,New York,M,1-051-125-4763,f,831.0,0.0,7.0,10.0,,Yonherjvzs,ntxdblzxpokuxswkwzovoknprmkbzfnxdphsxabpholmofvdgjzrnzcyuieupigzngoa,MS,229296.0,Packaging Corp. of America
Drp13811,S,O,1730375.0,0.0,Newport News,,1-613-691-5568,,738.0,4.0,,0.0,United States of America,FZVXDOIFGUL,Wqqndzvrmwheiceuptglsddvh,British Columbia,412285.0,Barnes & Noble
Lhr13812,S,O,747630.0,4.0,Buffalo,,1-442-899-4570,,807.0,1.0,3.0,53.0,United States of America,WADJJSAFT,DOFEYGYNJTVVXBIIGVIYMDYRUJGMCQEUAKYTLLWTJIPM,WI,86250.0,AmerisourceBergen
sro13813,,O,3291436.0,4.0,Shreveport,,1-809-795-2114,M,817.0,4.0,6.0,74.0,United States of America,TSVVMYSXMDF,SNNWPSAVWRLMPIBDJNKHZYQTMWJORMMUUDGHQGEJAVTATSQSHPUKWPIWA,Newfoundland,357693.0,Vornado Realty Trust
Dho13814,U,O,1341884.0,1.0,Halifax,,1-012-421-1451,,713.0,0.0,7.0,86.0,,LPCAFS,Gcptkgmvljhgmcxyjmqwctrclgxwidh,NM,205571.0,Sovereign Bancorp
YUD13815,W,,111181.0,,Omaha,T,1-797-588-5147,M,771.0,1.0,10.0,70.0,United States of America,Rdyggslukwi,awdsajowlvfifsbigumsiqtzlhpldafgyqqqnadkgwbdjddbntphjmqmdarntybnjhlpysctd,OH,453535.0,Dollar Tree
Xvh13816,M,O,494609.0,0.0,Mount Pearl,Q,1-065-251-9032,,395.0,3.0,6.0,,United States of America,OCKXFE,zeidkjhhmkafcrfprlrltbniwvhsvjfowrzvjopchyx,AK,470332.0,StanCorp Financial
Aaf13817,U,O,2620601.0,0.0,Palmdale,V,1-101-725-4003,F,553.0,4.0,6.0,97.0,United States of America,VAPJOHPCFY,vxdxqkiwvuymcokgygexnroqwxvjamnoty,New Brunswick,311357.0,Clorox
Xsr13818,M,O,3310610.0,5.0,Saint John,,1-351-312-0393,,712.0,,4.0,6.0,United States of America,Jyykv,,Ontario,105775.0,Prudential Financial
yli13819,S,O,2624096.0,4.0,West Covina,,1-370-172-1130,M,,0.0,8.0,61.0,United States of America,Rsxyiwfjpiye,Csmnapxswgyodjdapdiaxwsjnqszucvxbqfqfg,FL,368239.0,Crosstex Energy
plm13820,M,O,764650.0,2.0,Corpus Christi,o,1-422-073-4722,F,640.0,0.0,6.0,38.0,United States of America,Zguou,ovwkktknfzupmvnjaurgwgudxledrjogejyeamyjwjkhlihkpjtftnndnkgbajgofeqhuagmjfxo,Saskatchewan,304571.0,Pulte Homes
gnp13821,M,O,2395430.0,2.0,Vancouver,f,1-188-126-1267,m,578.0,3.0,8.0,0.0,Canada,,djwtayphjldimzrnjyazrmwfaxmyhdryxbfnjhksrulztsgtmuhq,OR,386292.0,CenterPoint Energy
gee13822,S,R,3747210.0,3.0,Thousand Oaks,g,1-051-243-4986,M,372.0,1.0,0.0,84.0,United States of America,Otnenfsb,Fnyqrbtdyuqdxcmdflwpsyteoiryvwizrygxxwgfkphmsvkccxuqukazudwvyo,AK,135621.0,FPL Group
Nyt13823,U,O,717020.0,,Evansville,C,1-061-919-7471,,709.0,4.0,2.0,30.0,United States of America,RIKYMXZRQME,knbzjqdofdecaqyittcpsgifcuuqiibchqslcugkxbqywsgxhzsbmqjcsbnxxuaphxffi,ND,367167.0,Ameren
Guw13824,S,O,1060777.0,3.0,Newport News,n,1-638-160-3547,,338.0,4.0,9.0,51.0,United States of America,EBCDSU,dpqiptgwqtlporzvcjjksxumstxtubkljpvum,OR,265668.0,Regions Financial
Rsc13825,M,O,2252866.0,2.0,Denver,,1-046-464-0732,,414.0,4.0,10.0,46.0,United States of America,EZMVD,rchbxxmlrjqlmdihudhqxofafwyxkiqpaxuyptiyhhnpjbubohkoyvvwospriifoxgagdvjgo,NH,441990.0,Universal Forest Products
Kli13826,W,O,3347564.0,2.0,Mesa,t,1-267-415-6372,m,320.0,2.0,2.0,41.0,United States of America,NOEJZWTNFAWI,JECDZPLSWKZDYWEPISWNGXOYVRMCGBV,RI,269907.0,Airtran Holdings
FLM13827,M,O,2137206.0,,Columbia,,1-542-620-9069,m,695.0,1.0,10.0,86.0,United States of America,Uqxsiqwlwk,Ystqiawvevkn,NV,266270.0,AK Steel Holding
Zpa13828,U,O,2154213.0,2.0,Sandy,,1-370-137-9153,m,698.0,5.0,7.0,95.0,United States of America,THTOEWBSWZH,cbmfrsh,RI,149569.0,Omnicom Group
Yhd13829,M,O,2053631.0,,Regina,,1-807-711-6468,,370.0,0.0,5.0,,United States of America,Atkma,triwdnzrhoasiggkingedlydesazcklhjtpwngeetljmzhfjforjbrbxc,British Columbia,481941.0,SunGard Data Systems
TTJ13830,U,O,738924.0,2.0,Macon,f,1-435-878-0215,,687.0,1.0,3.0,40.0,United States of America,dqxma,OLZXOITRNGJRNUSPPJXUUMHMAPGZCMLKWCQBRFXQSSYBBKMXPUEXWEHQKSLAZNDNHXTKUUJ,ME,477016.0,Hanesbrands
CYJ13831,M,U,475396.0,4.0,West Valley,X,1-777-865-4245,F,449.0,2.0,7.0,82.0,United States of America,Xxngzuzu,ZVOCBTPSKTZJNDWRLCSUBDQNLTWTKTGNDTJRNLWFMPJXXLRYXOUQUMJCLRXEGSWBTL,AL,48842.0,Radian Group
rqj13832,M,O,3618242.0,5.0,San Bernardino,,1-482-720-1684,,731.0,3.0,8.0,99.0,United States of America,Jfquge,Foilnojtcvdumdqokdczgwpmegjfokcptkigmokouleomxhwnwwvfgmusmuoyv,LA,174921.0,Pepsi Bottling
SEK13833,D,U,1351204.0,3.0,Hilo,,1-643-281-6008,,660.0,1.0,6.0,27.0,,Hzvcmlhraihq,yixdcqdssiokwxwxxdnuttxrpjwcjjpnqepcicbquouzcudxmokc,British Columbia,423174.0,Eaton
ror13834,U,O,2728930.0,0.0,Fort Lauderdale,c,1-968-519-8711,M,543.0,4.0,9.0,11.0,United States of America,IVWPBALYCKCD,Wakglwleindrxmzloqvufvpezblsoiifmfkntogmknzglz,TN,476259.0,Target
Hvi13835,U,O,197107.0,5.0,Santa Ana,z,1-513-165-5946,m,477.0,4.0,2.0,27.0,Canada,Vhkzgtw,Nohnbpevofnwhnos,FL,216855.0,Mohawk Industries
kre13836,U,R,1689877.0,3.0,Bellevue,N,1-836-797-9818,F,424.0,1.0,0.0,43.0,United States of America,Xhvlxdq,PSLYMRKKPHSYOIJLZNOOPLEXIDJGIYHABZTVGKBIUYH,NM,221539.0,Raytheon
cdh13837,W,O,1002443.0,4.0,Las Cruces,h,1-527-012-6765,,374.0,0.0,6.0,15.0,,,JEVQGFIPJZCKFQROMHIKEVGOKETPLLEUNSELBZJSHLATYGWFKJPIRTOLTHLTAPSQVRER,CA,440319.0,Kellogg
VFM13838,U,O,3043401.0,2.0,Evansville,,1-634-414-2112,,554.0,0.0,2.0,38.0,United States of America,lfszgtzz,Cawgclahpkupnoghomkhzdrpdvumodvxtlednbqudmpnqxypsczbjosbxkwd,ME,100671.0,H.J. Heinz
Vjx13839,M,R,2424224.0,4.0,Sandy,,1-685-331-2884,M,662.0,4.0,3.0,35.0,United States of America,Dmyhtlxkgryh,RYGCIGBWKPJSNFOQHPNXQJ,British Columbia,72474.0,Plains Exploration
Yqx13840,S,O,304403.0,3.0,Inglewood,,1-919-961-1235,,810.0,4.0,7.0,85.0,,lapqg,Aummqkkstpnoxeadpvqhdhcjgxvhbukteibplmrtlegjis,NM,424104.0,Sanderson Farms
Ofo13841,D,O,3908546.0,5.0,Corpus Christi,,1-418-862-8896,,757.0,1.0,1.0,100.0,United States of America,mzdohwkampki,xyoqhurlhkhqczabozbasiddstabafeihwaawke,TX,30842.0,American Greetings
HVF13842,U,O,2738955.0,1.0,San Diego,a,1-502-768-2557,m,455.0,3.0,7.0,61.0,United States of America,Ncaas,Ljbzkajiuefnkwwentvrczbzorncbsyrkskoopscx,RI,243780.0,Burlington Northern Santa Fe
Srq13843,U,U,1836613.0,0.0,Salem,W,1-853-184-4208,M,312.0,2.0,4.0,8.0,United States of America,Zuinxw,AJEUWSSTVEGQZHMHRQKYSZRDZVGXPRNRIJVONMUWORDQODTJSKVFHVKRGEWYL,NH,362547.0,Chemtura
Aic13844,D,O,3596956.0,5.0,Montreal,G,1-124-880-9275,,685.0,3.0,3.0,25.0,United States of America,emynkp,Ttqdigrnuisxwjplqwjqtqirmhrlducwnulksloaazc,DE,236126.0,Community Health Systems
nbj13845,U,,1353767.0,3.0,Brownsville,,1-013-005-7910,M,830.0,,6.0,24.0,United States of America,Ulukdtssyec,Uxfvxmsohfvutulhcdgttuxbjtodakauoewaukspxvjtkkynufravrdvsakcccjvtgwjkhmmnpy,Saskatchewan,347120.0,Host Hotels & Resorts
YQB13846,M,O,1405776.0,2.0,Sioux Falls,,,,650.0,3.0,9.0,86.0,United States of America,Vlwiiulj,GNQEGJLUPINZIDROVCGJQRBCIBTYNDAGXLCKSVMESCIQBWLQPYKX,OH,868.0,Illinois Tool Works
zzx13847,D,U,2753450.0,4.0,Provo,m,1-830-331-5327,,746.0,5.0,8.0,90.0,Canada,vkjudqu,ogkednqfbwsvgopdbxchfxetjsacormqkj,MA,279200.0,Harman International Ind.
Lhq13848,U,O,1037493.0,3.0,Vallejo,S,1-420-672-0067,,623.0,3.0,6.0,54.0,United States of America,TKPNRMWH,uuutehxlmnxxcuqmdsvbsetiryqofsazbuvxbzrpehufftdxru,VA,175083.0,Sovereign Bancorp
bml13849,W,,1404675.0,0.0,Boston,,1-625-057-4129,,,4.0,3.0,,,ctqwitktsk,NHJZAXHEKORMDGPDMLYKBATCXMRWVUERNQRQXSUG,AK,185027.0,Cisco Systems
UVW13850,M,O,3311852.0,3.0,Billings,I,1-941-600-3256,m,373.0,0.0,6.0,58.0,United States of America,Gdbvlxt,Granpwgaekndfdiecnoitxzdpnwhmwhwimzubgsdadlfucztmduzierfmquqikfquigktp,NH,68884.0,Universal Health Services
agi13851,M,R,3649479.0,,Lafayette,,1-895-793-3070,M,771.0,3.0,9.0,80.0,United States of America,Plpsnxbodxlq,Mniuwnjotbtpdtbvuipkhtpukxidwrhksukmxxtxdcehstdqbrhcmb,FL,124932.0,Union Pacific
EZC13852,M,O,1769731.0,5.0,Pueblo,L,1-851-231-3418,,420.0,3.0,4.0,96.0,United States of America,Kgqagujbz,gndhcwpzsgxxirpovcogwp,WA,283248.0,Michael Foods
Upg13853,S,O,2574853.0,1.0,Baton Rouge,,1-253-980-7375,f,841.0,4.0,10.0,45.0,United States of America,YBDQIQ,ilfixcizfhrcqimoavdwns,OR,121012.0,Universal
Apu13854,M,U,3340167.0,5.0,Kitchener,w,1-838-564-1834,,617.0,4.0,9.0,,United States of America,kxnbd,,SD,91635.0,Valmont Industries
Xlz13855,D,R,2520574.0,3.0,Wichita,m,1-649-246-2341,F,447.0,3.0,5.0,89.0,United States of America,etxysduxiqmi,FLWIECDRQAOLCXKGHUNULVPSSODJGKPZC,RI,476857.0,Bio-Rad Laboratories
Seg13856,D,O,2385232.0,4.0,New Haven,,1-814-418-1816,F,386.0,2.0,5.0,55.0,United States of America,ufukpjqmduba,Ndejsxrcwtdshggldlxokufhqqesbbisuqbbgbdisi,ND,467484.0,Centex
Lox13857,M,O,2817751.0,4.0,Durham,m,1-392-178-3860,,742.0,1.0,2.0,27.0,United States of America,CBMBIY,FJPPWSUZTETJWOC,TX,225727.0,Micron Technology
GYF13858,U,O,2981392.0,1.0,Santa Clarita,G,1-058-746-3310,,810.0,0.0,0.0,82.0,United States of America,FZZVAKCJRPA,Yqeprcaahuzjqgzybeylddors,MO,479617.0,Nicor
lko13859,W,O,1902043.0,1.0,Erie,,1-998-309-9141,,365.0,3.0,3.0,32.0,United States of America,WJYRS,lirsrvflwxqlwgisiaukkiaxnugqnrkjsn,Prince Edward Island,162089.0,Valero Energy
Ecd13860,W,R,303332.0,3.0,Baltimore,,1-096-707-6449,,359.0,5.0,9.0,50.0,United States of America,rqxkrh,Dfqzcwxnebsybprgkznkzfbxxnwajbesjgfgyltsqywbgggdv,AR,256118.0,Synovus Financial Corp.
Hzt13861,M,U,1108068.0,0.0,Warren,,1-566-853-1558,,839.0,3.0,8.0,15.0,Canada,Lmfwgosxy,MLWJYNDFFJLVVLBQEOVAHJBSLPJTGKEWXIKAHTZBMDUCVQGVKVXQAVSBHINMLV,MA,86364.0,Lender Processing Services
KQZ13862,W,O,3978527.0,5.0,Atlanta,,1-632-105-7351,,395.0,0.0,2.0,96.0,Canada,planhbnsyyf,,VA,366210.0,Citigroup
mgn13863,M,O,1666903.0,,Mesa,,1-002-400-2756,,810.0,1.0,,83.0,United States of America,Morxcqzwhw,WKNWGCIBPNIFONAAGOZYUHIBLOQHJBWHERBZLUWRJCQIQFECMSUXJQITFSSNSQAKOXGSANQEITEOYTP,KY,217813.0,Ford Motor
Qpf13864,M,O,1223638.0,1.0,Lubbock,,1-899-276-1413,F,710.0,1.0,3.0,1.0,Canada,Snqllswguni,Xlwoxpopoqhlumzkx,AZ,148898.0,CenturyTel
tpv13865,U,O,3394637.0,4.0,Rochester,,1-844-597-4425,,432.0,5.0,4.0,70.0,United States of America,rmjjnjosh,kwlwuwzlvwtkakvxdfusqzaxwrbltqksectanbthxvycl,CO,230173.0,McClatchy
Cej13866,W,O,1571066.0,2.0,Santa Clarita,,1-956-462-2765,,507.0,0.0,1.0,11.0,United States of America,kwvsepchsty,Rvugieommmsuqadgdkbnvpmxolwbrspzzbjwxxkjnbymonphvzohgqyxzgdulmreasxqtyubt,MO,79053.0,Huntsman
Vsa13867,S,O,3258564.0,5.0,Sioux Falls,,1-532-313-7962,f,317.0,1.0,0.0,41.0,,Alpsomesvi,Wiracnlmlsqtcgadgcfmetymwskbwecpmeetw,CA,37098.0,Williams-Sonoma
Ckj13868,D,O,1339505.0,1.0,Fort Smith,,1-317-532-5483,,532.0,1.0,,76.0,Canada,eavjr,grjltolwvjydohvqcdphtywxjjgml,RI,499224.0,Liberty Media
Hzp13869,W,U,3737788.0,,Tallahassee,,1-668-237-6359,m,756.0,1.0,6.0,71.0,United States of America,Edkdakiqw,,CT,13542.0,
hmx13870,W,R,1453169.0,4.0,Halifax,W,1-291-371-1184,,513.0,4.0,8.0,75.0,United States of America,Dbinckwsvk,yzwpbhpgtedzddgyhlsqsxlwntofgvsmyspmpqyrhnwbzgzzxlxkbfhvoaqwjid,ID,231092.0,CUNA Mutual Group
Nic13871,U,O,571137.0,0.0,Berkeley,U,1-207-564-7594,,437.0,2.0,5.0,95.0,United States of America,Jpeqwzgo,Chdrsihodiplnmb,RI,248011.0,Dun & Bradstreet
fit13872,,O,3402160.0,,Bellevue,Y,1-273-473-4375,M,629.0,5.0,1.0,85.0,Canada,CNCUNSIPC,IGEFTRFPLEJFQEJYOAWESVJQPBVVIBYQSQBZASBBWKNPNKIGYUXKILGZVMPGXLRASZIZMBK,VT,215748.0,Rockwood Holdings
mdy13873,S,R,3334695.0,,Newport News,N,1-744-888-7142,,362.0,3.0,5.0,3.0,United States of America,Wknatdlovbt,Frkjkjtlivrlrytwqmasvbfhvmioecxijuvscuvdepdomyxvvhfctabwuymiv,LA,116724.0,Dollar General
qsq13874,W,O,3201315.0,4.0,Nashua,,1-407-907-6808,m,773.0,2.0,,36.0,United States of America,Rofox,Cfvsltujfnloqtroclkpeayxb,IA,123180.0,GMAC
ICQ13875,,O,,4.0,Chandler,,1-228-215-5708,f,708.0,0.0,5.0,45.0,,FTYUMGF,Sqdhpuipykjulkktnphemgijtnvpggqztzbyvtkycpmjpzhrkjdyzgkwgpymldoxzlaykrkeuzivqo,WY,158435.0,Imation
Nrn13876,M,O,1137683.0,3.0,Fort Worth,,1-562-109-3919,,399.0,0.0,8.0,29.0,United States of America,PZVGNH,tmxsfngkeirskilvegwuixsilgcdgxmyvqrdrartxdkrhmdpmwmemtyruhr,GA,342174.0,NCI Building Systems
