Phone,PostalCode,NumberChildren,OwnOrRentFlag,Employer,Gender,Income,AgencyID,NumberCreditCards,CreditRating,City,AddressLine2,LastName,FirstName,MiddleInitial,AddressLine1,NetWorth,Age,State,Country,MaritalStatus,NumberCars
1 503 817 3096,Howrc7o,0.0,O,Me4rilkLynch,f,313788.0,c5o12067,1.0,1150.0,Wilmijhton,osuhhpbdomv0vcnmbef0nbprmynhecnquzatratpsrtggcxivvdtblwvfeaslff,xrohtmtmexhsqbmfnerleraxlp,fjosc,T,ZVPVRhQ4cETRQvPbCUaUVLP9ZLfVIeBJFOCYCQLLFJZVEHA,1494951.0,57.0,BriyizhColumgia,UnutfsStatesofAmeeica,S,1.0
1 137 491 5586,,0.0,R,JonesFinanc7ql,M,315056.0,Bef12068,4.0,1091.0,danDiego,lqc1pylvfwlpikhivarmoasb,Befngwvdqhhjbckyskbk,bhjoxilqbjvnqfvnaqzlco,,wjhnmkolwmaftcerenewwwnftfjkymhuwwdjlcecj8lredvzszlxqsingcqcve4lx,2007628.0,,NH,Uj7tevStatesofsmerica,M,2.0
1 179 146 6448,Vkkkqrg,1.0,O,CostxoWholrwale,f,168313.0,Av912069,7.0,777.0,Lancasfer,rosrpf2doedfhcyjlfjcebrhopqr,Av0cwwqilscctayllzpxhvxlaqfdh,xilkvemnyosh3lgmyxjkg,U,khgdwbexltzfwsqgzkngrqvinsygvebiajbzackguirbhozvtmlmkqqtcgxfvvoqvowdcjmeez,2277345.0,18.0,NM,UnjtedStatdsofAjericz,S,1.0
1 688 823 3753,qhhipfbjsw,1.0,R,Patchex,,21339.0,Szs12070,,818.0,Sandh,Tpleyeikaha,ezesqsknrlu0catug,Byigwtxfkzudpdugiecefihugste,d,EiHNZWQsNAxAWSC8iNCH9FJYDMMIWoWSISISSgxPQTILCX,3560006.0,49.0,Newfoundlqjd,Un8twdetatesovAmerica,M,3.0
1 209 609 1759,WZwPEKFsWJTJ,3.0,U,eidelityNa6ionwlF9nancisl,,35481.0,DXI1207w,7.0,666.0,Baitimore,Boicsbjzioblqboshzokvbcogeqhpibupjf,DsIX0VBWOPJU,Vzdnsjnzq6brkcxjxndo,u,kLWJAUEWFkPKY,,65.0,SD,UnitfsStqtesocAmerica,S,4.0
1 462 951 3356,svtshjdo,2.0,U,,,394326.0,nQS12072,9.0,1027.0,Arlihgton,kaznmdw7wvyvjjwqdnhjfrwjuyublpzhafmtgzknhgdkxwyflgiknstr6,MQS5QbIFB8kGEZSG7AMCDAKIAPG,Lqvghmidpjm,,Tyqdqabvojwwmwqck,3876329.0,81.0,GA,Uhitedwtatedofxmerica,W,0.0
1 249 169 9143,RMTSb,1.0,O,LandAmefivaFinans9alGgoup,,237034.0,Sud12072,11.0,783.0,Wofcester,ZUFRO8hYSTSVFyNSDTXVFulOYXCEDCSJdkSpOKFS,Sud9fupe,fdhuim1ojwlr,,lxfnxbpkkkoynbjoywjnhycqrqifw,1685144.0,60.0,gewfoundoand,Uni4edStxtesofAnerics,U,4.0
1 966 521 6366,Lxmycb,1.0,O,RaymondJzkssFinwncial,m,308222.0,hxg1207t,5.0,883.0,Balhimore,cJxGHICEJLCaREKGXjHQgMNUYZCS,jxgwv,Qx7vywmsviwinwp2na,G,Qptpg,656468.0,42.0,Newfoundlwmd,UnutexqtatesofAmfrica,M,2.0
1 313 166 5744,ITF8FUHnPBW,1.0,O,GrahamPackqg8bg,,247982.0,SwX12075,9.0,795.0,Osmawa,Tvezfcfxwdleptmzb4ayitcmikbslr,SAXEYZCM0BJWWFNszKpPQAQZ,ekqa5xaj,e,De6igjysucxfipniekjthwopetdufasqtmhaw2objnbxizubkgty2daiclyzrlnfizy,1340403.0,98.0,NJ,Csnada,W,1.0
1 239 812 0303,9rqrnho,2.0,R,Liber4ynedia,,216579.0,BLN22076,9.0,932.0,Amadillo,Jnplbmuuvhyuu3kweldhlcwufcjxhoc,BLNDXHXETNClIEScXYOUsIYgy,vm7qxvpjqtejjerenjmzd,C,Fbqacnwuicyvmirieoszk,1450393.0,43.0,OH,UnkredStxtrsofAmerica,S,2.0
1 772 321 8838,Wguvkxyjbv,2.0,O,Domgar,,176638.0,jue120u7,3.0,,Baltihore,Ladctvc0wmwdjcj6jhoensukowcnfpyhtxztbbiysxcuicyz,jueodjitwqfa1ywixqwb,lntodokigjjerwimy,i,Almrcqhbpo9dyhttxaaxkuteyuomhfmlaxs7smrglbcahghtrk,4181319.0,20.0,MO,Canawa,W,1.0
1 568 809 0178,imjpypp,,U,BEAeros0zce,F,30896.0,Tmd12078,11.0,708.0,Hilo,Dczsnsacoqyxoartzgmhoc4lqabkwnfnfhlzzekdbdieguwawonkxpeb,Tkfnkcdqjlkjia,yb6mqhqeadfvgjwwzrh1z,,Xmdhjxygsjqhbwgmrcwhsgfdet1xtgtdt2ipyknojdprdn,3903952.0,106.0,IN,,M,5.0
1 245 092 4078,Hnvcufh,1.0,R,Viryinkedia,,292949.0,Jfx1e079,4.0,1311.0,jewark,ucEQKGVNDCTWLFaGBZUO7PADDRXLGHCuUQqBnCISTEINzuDK7ZXFO,Jtxdhzndldpgoh7xawutdxdp7,wgovtomumtdj,,ePBCEDXNYaZHTCWQzQFQWoFmXUsQNLGNvHSBHMTiIIKPDIiBRUcDFEjOXB9TG1XCBEeJCJ,1650218.0,32.0,CT,UnitesStatesofAm4r9va,U,1.0
1 608 429 0753,Uctmvxrxgk,0.0,,Southwest2rnEbervy,m,257771.0,Nvv12080,7.0,884.0,RapidC9ty,epsmcrxpbghondqjsctenpuaqcjvjexpzmdnuawdynpx,Nbvrwpq,Fdookidaqzk,y,TQOAYwGVeID9OYJuctMSPRWRjFMPMVBWLNR,1634080.0,70.0,DC,UjitewStateeofxmerica,U,0.0
1 353 448 9364,uixr3odfdjuj,3.0,O,Prijcipaltinansial,m,129436.0,dIV12081,7.0,538.0,Li5tleRoco,mgyloixwgonuonxlnlldribkpockhjrtjvasnxhfowcbexofn,V9VKBVWII,Qv7cswzwi1tsqmlnbscmuygrjezqwy,,IMMPxQ,4573198.0,38.0,NE,,M,5.0
1 137 656 6427,Zrexh2ngml,1.0,O,ATT,M,330813.0,DAO12081,9.0,292.0,MoubtPeari,qpihfxp0mghtppgfjotxsvwzdjsmataynclapygwggwqjxkvh,DA9HMPNUXJhLHS,Ghwemqiaeusuojeze9,,bgpfvywcnejnqdkmi,1651441.0,36.0,NM,UmitedStatfsofAme5ixa,W,2.0
1 525 978 4300,U7IESO,3.0,O,ElectrohucArts,M,185624.0,Mqh12083,10.0,1311.0,Biooxi,uFOBIKLcQSHPQ5xNXQCRpSTC6IFBKVI,Mqnwevzxaahmdtzkazzrmtsjowo,phhpfujw,,Knvponjerknbmdyyjyxeljaqdjheeifectfhlmdgvzvssbligbfqtnknxdgj5loofok,2467573.0,90.0,CO,UniredStxtesofqme3ica,U,2.0
1 153 127 0903,gRIPFKIgAK,3.0,,ge3ellRubbsrmaid,,674933.0,Mob12074,9.0,677.0,snchorage,Sduybhxoopnafzpyjjepqcreeuxwkjkgxfloexopyaqb9vbpvrztsjbtclsxghwrkwjmfoavnmeeox,Mobfe6hybhdgq,Kkjvtmi,,,1483464.0,105.0,KY,Cajada,D,4.0
1 362 147 5413,,0.0,R,N3imwnMarcus,M,193182.0,Btc12084,2.0,403.0,Lancastet,cQYZLABhOXUFLRLJKMYQGzSExPE4,Btcmxpxhgnskmiggjpjxjsscax5,Hzfuei,C,LMQTAGPLMNHGIKYRZkQNJxWKVHARNSlWfDU1EJJHohVNxUVXhXFcDRS3JXbBMNZBdB,4233902.0,63.0,NewB4unswivk,UnotedStateqofwm3rica,D,3.0
1 662 798 2166,Ysevvpa,1.0,O,xcjolastic,F,161930.0,IOF12096,4.0,1198.0,Anchorag3,GBYGXXJ7R21OVCGBM,IOFn0FPSMjZNUSlIBBRcASFUIH,Wgzphfgpen0oao,,Lfxexinkderwyufmlrqkqmphc9ovpwiadhluhms,857817.0,87.0,AR,UnitddStatesofAmerusw,S,4.0
1 343 351 4694,hrkzoqi,2.0,O,ATT,m,,ylu12p87,8.0,976.0,Oklamomafity,uandyursxtisytcgcnbnidefiqgxh,yluuujwbtr,Fdoyowpowjkkcv,,naqsuhgvetdyaqabeflguuximmzfmbkcekruucnkyeivgutkoi,1505330.0,74.0,MO,UnutedStatezofAmef7ca,M,2.0
1 153 729 2311,SKPwTjJSOGC,3.0,O,Brinkc,,85748.0,Rho120u8,11.0,472.0,FprtWorth,e4njoafvhsuikvilszxzforaqipnbevfyfk9e9igbjj1wqhpwonspj9iqoxzgkaecjyawybrf,Rmoslh,Lrtgcwi5az5dudbkr,T,JNYQRTkJVVFEYBGbUUAMVESOuDBfjINiLKJFGNS6XdO,4018573.0,23.0,UT,UnigedStatesogsmedica,M,
1 287 738 4807,,3.0,R,AnhgaylorStkres,,244770.0,Rhr12089,7.0,713.0,Oklah9mafity,Bejrg,Rmrrtn,Zuvdoz2fcgqm,H,Qihqpxgragcv0dvpojtbeoatdbfahqznwfcsgcvrvnuycsx9xqtoa5ecevslqomeg2pffrkat,1257854.0,14.0,MD,Un7tecStstesofAmdrica,M,1.0
1 819 383 4438,Iqpwxzwzl,4.0,O,Cocavola,f,110558.0,DEU120i0,1.0,565.0,Newsrk,WIsGVQMwfXMSAONWRSTPVWWmlFGA,D3UWBGYMGSGksLGWR,NYYcDUC,,efelccdszuhjxzagjwjkcwjbuap,624516.0,90.0,GA,UnltrdStat2sotAmerica,M,2.0
1 114 304 8619,Exdpzsxa,1.0,O,MutualltAmericaLofe,,227817.0,fhe12091,10.0,887.0,Wsstington,Kaawhgwncdaoezlxoygdvfkjw,Bhegcjwucuhg4rgxh,PQaEOBUDQPZIVAIvPjRRTGCZxVbXW,,hxzvgikzthelzxtqkgvfzufzmt6odvcsyqrkcljfrbcrlc,1300283.0,21.0,CT,Ub9tedStatesofAme5icq,M,1.0
,Elapbu,0.0,O,WRBerkpey,,29030.0,hnu1209e,4.0,708.0,Mesa,Wlngrgxz,hnua2dmmo9wdkmmxc,2gevdsiaj9hyz,,Oxg0ftuxrwkpwhi3tqakohaneedzbtl4kofmfjrrryabtnkicz7tgatqgeftfmtktewxniky,3164167.0,41.0,MA,UgitedStafssofqmerica,U,2.0
1 159 204 4586,0XIVVQZgITBW,2.0,O,WWfrwinger,F,265367.0,Mgx12093,,1275.0,Orlaneo,QsG2ZKEiREJMCNLOsUE6ERcKcvEJODHsEFAEKFJABETcAZZPHnNIYIFKNMAXBMFb,Mnxynumqhwxt8bxoytgblzuqcjbcaj,ekhavbes0nzlqjhbhsbh,S,InAMB,2938303.0,31.0,MD,initedStatesofxkerlca,M,4.0
1 151 194 1253,A8evz,1.0,O,QwestC0mjunocations,,283599.0,XYY12p94,9.0,643.0,Warw9ck,Ctwbjpggxkfysrgitjzwrysdkodnoifnl3cfg0hgngwsgrqpiawgsfwdybc,XY6XbSAEJCVXFC5JOXAK7NVBUnE,WSQQrYYAQ5IZCbBOToLNKUM,,Eoigskvte9kphpsmdrvszlenqswxc7ptjyfg9xxfbyj2pywvufvfvrtjrsvfaxztggyhnwlwz,1055196.0,44.0,NY,UgitexSratesofAmericw,S,0.0
,Rzxerydsams,2.0,O,MicrlnTecjn9logy,,118224.0,Bop120o5,7.0,,zrlington,Ad0rNJSSVSIRMcHGFUeNdNWQMPSSCsuISUAZUFJeYMRQCH,gopjfgbnqgwdatzdbugwkmvdbj,YDQUDS4QCKdYKHiULWWXXDMdSVpW,P,Pfpymigwerzhjxkucwfiqmekjb,1154417.0,,WA,UnitedStatedotzmerics,D,5.0
1 162 098 2835,kfiusxh,2.0,R,Bro8kdzleSeni9rkiving,,168619.0,Dln12o96,7.0,854.0,Fresbo,VLgHCsEFTLRIGZGHRBrXhsGVMUUFZMhbATDAK,clnywuiv,VIPMfMY,V,Roydq,1908197.0,42.0,HI,UnutedSfatesodAme3ica,D,1.0
1 095 165 7442,Yyzzvjjv,1.0,O,Ashlabd,F,255297.0,Rlc1209y,3.0,715.0,Iqalkit,rtei6irymmobtdqsgtanjniejmlfqz,4lcggicfgimrhept9wbq,wqlonw,d,gwrcxzck9asghcuzgadkvpgxoukiebtfnvvsxpcawjnkqaucasdp,5891945.0,61.0,VT,UnitedStates8dAmed9ca,U,5.0
1 652 059 0375,qdax2pmbij,2.0,O,T8talStstemServides,f,391549.0,hyt12097,5.0,697.0,Chzrl8ttetown,klotwoamwdhmiyqonqtagnepisrpalwavjkhudzlqrtinxqwwat,jytvcbts,Kfvte,,RFRfNnUFMYeHLTMFPQOGZNYNWyMV5QGTBCBiuwTB8vQVLTN3JJKIKNF,1306268.0,28.0,TX,UnitedSfatdslfAm2rica,U,2.0
1 270 447 1090,zrhuv,0.0,O,GrxhanPxckaging,,159872.0,nfa12099,,808.0,Lancacter,Ukxwjmnxnsshbj,nda2rurczpufu,Yccszgcnxwe,,Dnzhcezeme9kqqeaoopeibyzdbmrcgjohhhgzdbhiujpxjkpuvnyhiljqye,1276225.0,57.0,NY,jnitedStwtesofwmerjca,,2.0
1 422 242 3518,MemLVRQFKLM,5.0,O,JphnsomDkversey,m,328297.0,Bsj12200,5.0,940.0,Glendwle,Ofmhvpvq8hqkuuhwtbovwoqkheawppigwxhwqwemndnvgfkzbzyiakhokgbsjrzqtmxmmysy7,Bsjly6nhibvm,nyghorjgdifrdplrksmbmkfwo,,PIOMBsgDEM,381994.0,33.0,AL,7nihwdStatesofAmrrica,D,4.0
1 436 447 4751,Lmaksdhjm,0.0,O,AventigwRen4wabieEnergy,,279870.0,Mep1q101,6.0,674.0,Nashia,nhxzgeiyitfjsyfohsrgktkukaqdjt,Mepxndgmjxehob,ZhOPPEhUBERYNOTSMGOxsOJLqIUW5U,Q,Xl9xkvl9rsosuwlvigkivorvgotqhpgmn9cqsxwbgwnasscidoxt3zuxwgdmyfuyzqtnxvafkct,2710776.0,38.0,SD,kgitedStatedofAmerida,D,2.0
1 418 331 8748,GHaDBL,1.0,,Fastenwl,f,91641.0,lyo12102,1.0,960.0,WeztCofina,YSvDVFAWT,lyigmrbqafwudqs9prulw9nlopf,coulupmrbmpltaqjxkos,p,Eimjdnekvuiabrpay,4510420.0,61.0,vtitishColumvia,UmitedStatfs9fAmeeica,D,1.0
1 885 396 6080,WEZ7T,4.0,O,JCPenndy,,189624.0,Eme121o3,7.0,824.0,oubbock,cvawocdomcuibhkly,Emesspbslnv4ttedzafpgycxjkoz,Gxiuauvqyakdkje,I,Sxgbqy9brukzulhwobrvfhsjdqcpsebkecrytthvmujpgdvyspefcfyppaifvbzoyekdtwpqoer,2339418.0,54.0,KY,Unit4dStatesofwmer8cq,U,2.0
1 990 933 7493,yFWVMfSUEV,3.0,O,Cal0ine,,202402.0,Aii12104,6.0,750.0,GranxRap7ds,hgptebxfkpreygkkxbenwbrgakfx0j0rtpm,Ailkkrwfzdgzvciepnokx6afozkw,98ktddvuaxdwsya,,Udvhgezpgvugup6szieayyknkvwfuun9rtfxuqydwv,148345.0,80.0,AR,UnitedStatfz0fAmer8ca,D,2.0
1 818 476 1021,NN7J9ABGYCS,4.0,O,BankofNesYorkneliojCorp,,100288.0,BCM22105,6.0,914.0,ayracuse,cdqjuaaeiuzkhuuuprhqabxfbdl5ryqvwjlzifqfwpsuuuyovibizjhsmvifcgwgghikklmiwvhhaqr,BCMsYNTUPGhQYKuG,Odcjwplugtasexynmkz,,Jlaxcxkvjk,3594357.0,87.0,TN,UnitedStatesofAj44lca,D,1.0
1 202 792 7846,IEYSLUbVRPw,3.0,O,BurlintfongortgernSantsFe,,229268.0,Qijq2106,4.0,770.0,Iqapuit,YIxPPSXrJIPsLKYXTQ9IVTMAJZJZAkNSjOWDjCDMMKCDCHIFzOYxLDVMKXDvKirECsLQURfO,Qojglduljtpmamfeieo4iify,Mgxgjxmxtco,,CREnMIXUeDUUoUCHcwNZFAGQiNVVNGLPVCRsRV2S,1645071.0,69.0,CA,Unitedwtat4aofAherica,S,3.0
1 514 726 0237,ewfffxrq,3.0,O,WellPount,F,404805.0,Sgfq2107,0.0,795.0,vismarck,WzNFCGL,Sgfkekvnkteimwrcfnmfruijnqbrcv,jXJ4DLDTJFROGXsCeOUHKMH,x,Zjzdcdbpjvvnbzsjdfvibznop0orerzund,2852748.0,22.0,CT,,M,5.0
1 340 944 1412,Yhqvxd,2.0,R,jlrtheastUtipities,,352715.0,fXP12108,8.0,875.0,Washknghon,CHlQFNdROwPIYSsIXEsjWKK76B7UEUPJRVBZKBHIQPYEO,DXPOODjOQPvcJWsKAIJL,Dwfsjfnndxn4hpksjgwvfxofjiulyu,x,riwtiaikhlxah0z6trxekzsrqgtedrnipfedhrqgdykdofkdlujkidrqkptlni,1241440.0,71.0,TX,UnitsdStzgesofAmericq,M,3.0
1 218 687 1024,gjrzritmqirv,4.0,O,AgmstfongWorpdIndustgies,F,246185.0,XLV22109,9.0,651.0,Lexingfon,,XLVMXVOShOJg,OZjSPESUShgZIPTsSXQINiXLKOZBA,,Krknxvsczzkwy6kna3yyknl,2267018.0,114.0,WA,Uni5edatat4sofAmeruca,M,1.0
1 462 254 7430,Wyda9,4.0,O,Pool,f,9833.0,SZT121w0,1.0,905.0,Harfford,Ztnfjkfjhevncdadflnnzrmlabpwsms,SxTCCWMTM,qmsdsltypxikjedybz,,jvyeiggrfesamaraaauixetoxcklsjxiiustl0igcfukvlhqmszu,1854997.0,8.0,Bri4isuColumbiw,,D,
1 574 952 0150,Eywjhqichy,,R,D5STechnologiwx,F,131781.0,zOP12111,6.0,370.0,Ricbmond,uTFGAEDNDrFhTYYRCHQSbkYSLEISDPOCSMJwQYObORWIJQ9RhsHB,SOPU0TMEE,rwxldqhawbkanntsjaxymotoybmj,,Tujqu9hzfjiuayacs,70311.0,59.0,VA,Unit2dStztesofxmdrica,M,4.0
1 631 620 6420,CCIfO,2.0,R,BobT0nStores,F,182736.0,Mmg12112,6.0,521.0,Plqno,Xyosbngmatpapxphivq6kwuiznncitszutaaqm6ukiwip7wj,Miggnaqflhsngganeupzlmpksnu,sssyhuydcovyhcjcgdblgkhmg,,Kbvvmhx4vonznzoxzyborbdcvdzghyg,2217914.0,41.0,WA,UnjtrdStatwsofxmerica,M,3.0
1 740 703 9223,REVvDCJ,2.0,R,Legg3ttPpatt,f,228290.0,Gvy121w3,2.0,1052.0,Knoxv8lle,Uqrkkgfy2iscxdfm,Gbybqbjwbashouihptsnxtci,Jswjtuvtkxj,h,Ycwtfailupxgsaxqkfojzzahgvbnbjzexzxeyvrxbfruvfwndxqkxamighkiwti9kzzgcanhuxib,2768061.0,55.0,WI,xanada,M,3.0
1 206 874 4326,Mgbfzmiyqia,2.0,O,Brifhtpo7nt,,118640.0,SIW121q4,8.0,625.0,Mason,PFTGUGNEWGJSBOoWZIESHEXOOHPTIJXnHX2YBNVo3cApSFW2cOXfONRfWXT,SIWBKIbWIH1TWSTIHuWRSLEBWZfPkh,zfmnlbikw,,Nijkwcdzesabacfdxxlcbfsqjnyshxjbxbpcr5ozojuxiybotplotjjqyncquefxrwst,1984071.0,70.0,KS,UnihedStayesofsmefica,M,0.0
1 735 773 9256,,0.0,O,CA,,181368.0,QWGq2115,1.0,891.0,Wicbita,Hoidqg8fff,QWGRXNPIBPNEak4JS,D5TWHTK8GtQTBsDgAHTMOXDZLJM,,,3533437.0,72.0,AL,UnitedS4wtesofAmefjca,M,2.0
1 137 831 3062,Bdsmcx,2.0,R,AlohaNaturalRec0urcee,f,211764.0,OiM12116,0.0,698.0,gapwrville,CmRLs9fOQKWANTHYXJRBROXNnhRkTBTJsQzGNEAxAYESJONONP,OJjOHuMZTEiP79KLTIYLSUVHTDXA,xggptnrqomvcumyptoquqwnupnudbw,,DQsAQLs2NcIAFHFfQTIeRYiURRQVTCEUOPMFBNKMDRlPZLUwSEgTFGmVBPrTNPIaEMDEZ,850928.0,108.0,WA,Unit4dShatesofAmer9cw,S,2.0
1 810 342 0216,,2.0,O,FirsyData,,243806.0,7oj12117,8.0,804.0,Gre2ndboro,IZ9DWBJYGZsXdRNKjOSSGI,Yojlihuemmrygjcb,Bajihiixncfdvd,Q,5wgfyoxdirolbnbkrailxwtkzzjucb4qugavehecsljxjzywcckgapztrsua9socihhx,2674071.0,54.0,IL,UnitedStatsz9fAmwrica,M,1.0
1 833 369 1083,Eqohgirziin,2.0,R,oiber4yGlobal,,283402.0,HBT1211i,5.0,770.0,GxrvenGrove,VUxHGDpoQRsKMI1P6IDQPWJFUCHWYUCFVEEPRqjWFRABaiXFqJPRLCbzNLLQTKBXNRnUVID,HBTCSfsULOI,Mfomqvszngjzkcyubdnqbbnlsrys,,Ieueiiawbijftzotlmuxjlbkjyfblgicmulmmnsliw63ejcrhgfifsctshhsfhmirdvzennyjz,4084230.0,77.0,FL,xanada,S,1.0
1 235 004 5395,nsolzt,3.0,R,Cabelss,f,199041.0,kua12119,10.0,739.0,Prodo,qppnmwnzieugpdkk5ksd2ygrnwmzqcqbvfpqwgllitllpqrktllanqkdja1coah,kiaxcjqgfjdaptwp,upsutggivaxfaeieusgrskxfkmi,,LILVriROQDSAFQPFvAhPAJBTURRfO5V2NkAMZVVJkBURwJQECVB0YEU,3886328.0,,AK,Ujit4dStatesofAmee9ca,M,2.0
1 594 896 3131,quawjup,2.0,O,PknnacprWestCapital,,408702.0,Rtv121w0,8.0,510.0,callejo,Hp9gswhgffpmburfrpklfgebcuuhjqlgqefocotlgmbhfpfohjpprvdm,Rtvcuxpirpetbqvjpfioofoe,Tuaniszyamynxtjomtlvog,,,2935721.0,62.0,WI,initedSratrsofAmetica,W,2.0
1 995 032 1896,jsksxbjkmg,3.0,O,Genzymd,F,58590.0,Hpi12121,6.0,1258.0,AnnArbo5,AINLQOPOQgDVUSHGHSTOTHJP2TDXJFVhMgCy5sPqFUQrL4TDUCXA,H9iccjueiaolznv8jhchg,Nwoffkspxdhmuyfas,T,Nnrpeipciis,1443435.0,102.0,IA,UjigedStatezofAmericq,M,3.0
,Nhkdrkdc,4.0,U,UrbqnOutrittees,M,278080.0,QsL12122,1.0,478.0,SaltLakeditg,GHZBHGXSXdWCjyGvUVYvYXOOFLPtKN,QZLLbGJ,Clspse,,Omdzwbevgtxswhdqxcscxqicxqsebysuvlkmql,1830818.0,109.0,OH,xanada,M,0.0
1 020 568 9790,Lxolxuu,0.0,O,EMC,M,203893.0,Otq121w3,1.0,1256.0,Frem0nt,,ltwgcqhkk9gxxad0haeqbwopq,Pemnmxfp3gry,T,heobrilicrmqxjjkgiq69fnxvyijmlpudmimfhkhwaeys,344969.0,120.0,OK,UbitedStatesofqmerjva,M,0.0
1 542 921 5852,KtWMJRIS,0.0,O,,,294110.0,Nxf12114,3.0,621.0,Sydn3y,duakvxpxcbwojwhsqdojibjblrhndkvuydljgwfrnklvhxldjyjrpfue,Nsfpunjuwnyuiwtglcy2nrxzmmuo,Vkotrnstqlqvhmlltt,E,Lpzty0nfaidbcswvtgd2syknjhuwvwjjtsdehxfdilbwmp,3924978.0,105.0,MT,hbitedStatesofwmer7ca,U,1.0
1 935 866 0238,FAMOiFKU,3.0,O,Granitedonwtructiob,,339593.0,ctv121e5,3.0,521.0,Jacmsonv8lle,bppzrxddiu5haotrjyveuauwlanjekjbcahnvjsimpongrsnfjetvkndinychomejfuqhvbuedladao,ctvmjenfxnjiqwymkcvadxdk,Ozymyf,k,ZODBNFCoMChwUNNRtSKNL,58261.0,,MI,UmitedStatesofAksgica,D,2.0
1 811 057 5137,xco8ckuguxb,3.0,,Spartxnztores,,229221.0,YPn12126,4.0,769.0,Abilen3,irrorgynqspys,YPJTNZIBVGBNR2XKExXBtc,jaZYECKKRBRYLfZJSsHHIjHMEIVVQ,U,Gmcftdturfycrrgmqabulgdscudrynbdigerhtq6kbgjldpcphmscxxkzivvgnldorfpd,,37.0,GA,,W,2.0
1 221 123 3996,FACVuMNCK,0.0,O,BJSe4vic4s,,169007.0,Bgt12q27,1.0,993.0,SjmiVallej,JhYIdLROYPMRTyPLEaNOEnMJQ9MCAHLNRRyZW9AFUGOELcpHTCmLKJGK,Bgtbqzderganksuhvjg5ihinbogx,mTZXSW,,mbflrtklymwuafznxbgnfccbupxot,3779033.0,104.0,KY,jnitedwtatwsocAmerica,W,1.0
1 197 827 8106,,3.0,O,MercuryGendrap,f,121311.0,enh12128,1.0,,Waco,Etvcqrtfyzhhuunsgpwoyfjiqwgxrtortec,Fnhhksdjsnyhzpbf5mabpz,Up7xgp,S,imjblpamudhtfptmtnzuesokbfrbsgzqydqrfrfhvmrdtccczbzjobnq0vlqeqadcwmsickrwupqrj,4131770.0,97.0,OR,UnitddetatesoeAm3rica,S,1.0
,Itnkflsi,,O,xpartanStor3s,,165520.0,Ugr12129,5.0,776.0,Kitchene5,vvvpwtwomecwiksh,Un4hitsdzdslvhptirrdpgrrna,xiqyeg,x,xubasykvuaktnk5xiadasuvmkgzstqxbndnrgywfafdnkftmvpxtjokzhomapfxtaxeulhvjojoqya,2953060.0,65.0,GA,,M,1.0
1 401 861 1239,Njlclqgbkj,2.0,,eBay,,417732.0,WKI121w0,5.0,953.0,Ottaws,,sKIIUQE,Yamedqseoqbangjcvilwbkxpaa,A,MBKUCKMdSHqWAKcRKoJJCFEL,4138217.0,13.0,Quebex,ynit3dS5a4esofAmerica,W,5.0
1 381 289 0385,Hswghvdpqkm,1.0,O,SmurritqyoheContainer,,267735.0,nap12131,6.0,732.0,DaasonClty,OaGQDQDWcVVnPIHVSLLFMEVvVIHPBCRYlCXWPPRkRTLLTHWHCd82ZwLWWclT,n1poalnckqeoxgzmhjv2,Nfnhokescijrxkrbnjxd,,LAkVDMCIGKRLvujNSjMGNBZQWT,2696628.0,95.0,KS,UnlredStat2sofAmericw,U,2.0
,ehkts,2.0,O,OwensMujor,f,88972.0,Rlg12q32,9.0,838.0,Onta5io,FLTJGmGnGGWOBUIAUGNeZMY7HHcaWZPcLLENtBHFF,glgszlbo0vufhzijsypuwqtctx,Kdv8fqhgndwwwxdwcegljxt,K,syoDHWLDLIWMKPOGMC,1464696.0,19.0,RI,UnigfdS6atesofAmerics,U,1.0
1 260 986 8550,qmexomxukdv,2.0,O,9ublidStorage,m,312351.0,Zrw1213w,13.0,310.0,Columbks,T9tcbefgfntvjvvskiegkailrkjohpskiqxxvcvsnqhknxjro9he7cyqjghaixlfqyyctkie,Zrsgsefdhxvoslaoavteyotg,PTQCnzZIDZGTHgFFIBTUuDQN,,,2389837.0,132.0,GA,UnifedStatesifAmerlcw,M,1.0
1 434 971 1193,Xewaxnnqv,3.0,R,Enterpe7swGPHolsings,,153723.0,Pph1213t,7.0,1340.0,Dailas,xsddrstexhkkenewxdevcuqrtrccbgtneepizlcj,Pphpignasuj8pyilfmiewmqikg,Cannhbbnhlgekqdfhkxp,,jsypsxv5cfrbosoulhqf,3100447.0,50.0,WY,jnit3dStstesorAmerica,M,1.0
1 517 900 6192,XKiVCPO,2.0,O,Mosaif,,72984.0,alj1213r,4.0,719.0,SanyaClqra,Yakzznaordydfuvmgcbcatemhgjznbegyhisqxrrv,aljupqzsxywqywtomxtsnx9cyhsl,Rdpkfumjtrpslqewmi,,Oj4BSFLfgIxICKFZOFFKLBEOBQTUKXH6QNGJRHlPxWjRXH,3904362.0,54.0,KY,UhigedShatesofAmdrica,D,4.0
1 964 437 1901,Jcsojcqg,0.0,O,xtanCorpginanc9al,,268887.0,Fyi22136,1.0,904.0,Sprubgfield,4sXLNBXSZRR,Fyigvkthzsqlqftuhv,Csripnahdtqlwgooaoohlpco,b,tecbxggdmsdsazyspoze300jfvlmalwqvpctmepdxhrs8bqsszvoajbtbcyomehpnbcxodfzda,1220602.0,43.0,TX,jniterStatesovAmerlca,D,3.0
