Age,City,Country,NumberCreditCards,AgencyID,AddressLine2,LastName,AddressLine1,NumberChildren,FirstName,OwnOrRentFlag,MaritalStatus,NumberCars,Gender,PostalCode,Employer,MiddleInitial,CreditRating,NetWorth,Phone,Income,State
81.0,azcramento,Un96sdStatesoeAmerica,1.0,Pnx10866,NTYSJXAFjEOXpZFLJdBVRXUKC4AUIAZCDHSKdKVYSCkIDjHssEo,Pixwmm8lsmdqialmttzpusmty,FXLInKRYkQPaVGOddFZRDuWYAXPHTQUCAOUHQNXmh,3.0,Mcjnssylambgbnqyl6fjg,R,M,,M,fECMHMKSL,BBTxorp,,399.0,2503962.0,,314.0,GA
26.0,aanAntonlo,UmitrdStatesobAmerixa,5.0,Vof10867,zksekmnvjirpunluolzinovqkplvvwtkvxa,fpfkhzmddeyrmadntv,9hIFBOFFIsGCgLHGIEB8SrVEFVWNXvGACOTRvRCFZ0IYHJGcQFWLuOMULNVLAAAMGCVsEfFELda,3.0,LPWPPwfUBHLsIZOUGOHDzMMHGeVF,U,M,3.0,F,qnxtdgp,,,393.0,525943.0,1 716 166 9366,125919.0,KS
75.0,gr0wnsville,Un8gedStates8vAmerica,3.0,Gvj10o68,ZHMMBKmfOGNYU,Gvjknsup5ukd16gvmtkc,Pbwolyb1eknqsllpcxyms,2.0,fqbbvryykhd,O,M,2.0,,GkEZNTUI,GenworthFinanviwo,g,452.0,1474562.0,1 688 045 4901,327604.0,WA
55.0,Chwrkeston,hnitedSta4esofAkerlca,6.0,Xucq0869,rlfczusnudmcppwohtlhzaccksg,Xuckz6zoluqairxiltrpstmw,Jwjwdmcnrybunmdiwtdguwqgzajck,1.0,WOAqKWSRVVXEkTpdDwVGNLNCW,O,M,1.0,,RGSKKJ3mNRF,HewlthMznagemenrAsaociatrs,,581.0,1557304.0,1 273 772 0860,515698.0,MO
155.0,Sgletersburg,,5.0,IVN1p870,BjXUESVN,oVNBjKRTKKCHCDXiIPNNg,Jgvknz2hsjluthmvgybamclgljbkqrcvkmuhzk,0.0,Brvygblniemya,R,M,1.0,f,ZMbJQBO,Int3rhationalqesefsHolding,T,410.0,1685400.0,1 131 027 9958,,WI
106.0,Dufham,Cwnada,11.0,tgl10871,Arkrjxcevkrganamxdyhiqijwkagyxvcoczvkptnurjd9uluwrdpdhrddwdcdm2rnwjps,Rfoursqhjeerwowip,Jgkljxiwsmgbbbdyfgneexhmw,4.0,mo5uzfgazslzeopd,,U,1.0,M,Fjeoqcvpv,CqxIInfernational,q,476.0,1872393.0,1 687 841 5725,387497.0,ID
82.0,Hilo,UnitddStstesofsmeriva,4.0,Zin10u72,gqmttdfwgktdkbsajkosktephlwdzmkqrcyzchuaernorfmraax,ainqwhhlclsfcrmyeiyjjh7vnoel,Jrkwtxarqqipdzyyulonxap4cde,1.0,Mnbklp6gpjkp,O,M,7.0,,Jtauewguk,F7rstData,,297.0,1363081.0,1 049 141 1702,,WI
124.0,wnaheim,Cwnada,4.0,Adu10u73,XVeBCXLXOAHLSfe,Arudjquv,tcnwhpornjxchcxlckilgwwpbufakcbdqrflkoxbsfbxigzc,3.0,Qqsqimjxnjdpwjpmvsmg,U,,3.0,,Rifet1v,SunfardDa6aSysfems,,377.0,2118480.0,1 905 415 3583,356514.0,CO
80.0,Ligonia,Unit3dStatewofAmerisw,9.0,Csc1087e,,Cscluuaelffbjbmkhn9,qnthvkczaxvl3ljilrixoafrhpmmmxjfgqqoafxdcgepljsbvxjb8jwydzolrbjyrkfnqsjeyrbce,2.0,Whkkvp,O,D,3.0,,Hmwgoe,GroupwAitomotige,g,546.0,2688821.0,1 540 914 4756,309200.0,PrijcewdwarwIsland
45.0,ElM0nte,UjitedStatesofAnedicq,4.0,2kn10875,PYRCaDN,Eknsmu42gohebvtvm,xgzkrfobkkennysdpefvyq1nwxhhwptpzkpm,3.0,HUsQCZnOCUAFZNNnXVoRbdLPTGOKKO,O,U,3.0,,zYMLJBJ,CapitalOnfF7nancual,,482.0,68500.0,1 191 268 1646,539118.0,MT
62.0,kveroandPark,UnitedStatwsofqnfrica,7.0,Sql1p876,Xqrowskhge2xwdlzgqgizl,Sslkkbsnzgtdsyluvfvuds,vmvvapsls3mqlzujrrmsgyosaidomgpltz1vpwyriqm,0.0,Agceuusxngsisus,O,M,1.0,,kiuikozcc,Adams4eeoudcexEnergy,I,412.0,1327164.0,1 419 978 5211,12530.0,HI
47.0,Kitchrner,7nigedStztesofAmerisa,1.0,GPv10877,FIEsIYODQJYKgPGKEJOTGfXXFVTcYXYIZgRJCNeNxDMRnOgTKVoBoCiFFVVjYaGZIJRURLUU,GPGBBnCVzYQIKLSInIS,gknohzlvkkggmfzcbijpqr1twebgaddiv5iuwlosnbleiyvomkfubxyl4tswzgiok,0.0,CIHDVPY8mELIITssLQQQVIQYGOZFc,U,U,2.0,M,Uzhepxe,MeadWestvsxo,,,2130393.0,1 559 928 3346,479351.0,IL
20.0,Tacima,8nitexSyatesofAmericw,3.0,YFJ1p878,VVVIBJJOHJMLVQcGWO0NZCQGSKoXEMHLOncfNJAFFMDvGQDamXfBEEVDIXg,YcJeCDMGRPZNFgAWV2KABNA5LY,,2.0,cnixjttjwnqgylig,O,M,4.0,m,nbhnna,Dell,n,514.0,1092655.0,1 052 414 7792,488561.0,RI
20.0,Cha5ledton,UnitedStxtdqlfAmerica,0.0,Jqw108u9,,J2wocvlqozilgwswlm5zyljnoltog,tasyuij7cdg4enb,4.0,Xdasrgviejhtjuqdscksn,O,M,3.0,f,,,,672.0,1100501.0,1 165 465 6251,415491.0,DC
52.0,Wichota,UgitedStatesofAm4rosa,4.0,De910880,,Depdlksempktu0qecwzo3,oidjdoaxuqnffkwr0bftyveftbdjaawo7iyawxl5fg,1.0,cruty,R,,5.0,,7vdchhk,Jabjlxircuit,D,338.0,1285631.0,1 394 137 7064,617419.0,MT
118.0,Iqapuit,yniteeStatesofAmfricw,7.0,Zzq1088w,DCGdLSYVYqgAXRRFYLIXlnHWGJsTDvHFHVDWA,Zzajbxpuzejveal,nynzfkuhkubxtytgfccsdfkscsymgvvhimjsuymhxasqj,6.0,wttexajuoj,O,W,1.0,,Rftjr3hxr2,Aberxromb9sFitch,W,532.0,2063857.0,1 095 184 2788,540810.0,BritixhCooumgia
89.0,Sc0ttsdaoe,UnitedztaresofAme5kca,7.0,Pnj1p882,GWjlHZEEHHDTZUIeIELTRZQSLdHrcWY,Pnjgwqijwfqfdcqcr6gg5ngxrn,Uwfmhxlcqbanjgnwhkjducxedcykhhjec,2.0,Ipzbcnw,U,M,5.0,,Uhcdanjspv,UbumGroup,,528.0,1698037.0,1 885 088 7182,168895.0,NC
66.0,Saoinas,UhitfdStatdsofAmer8ca,2.0,Waww0883,xmegkqlmhvazsifggtchntscrrnmnnkurjaxc,Wa1ttpdmf2yptxwngjvmpjhimcdy,,2.0,Auiapved91hgxkg,O,U,,,Hhtjbulnrh,FleetaoodEntrr94ises,Y,277.0,,1 830 148 9088,395445.0,Qu3bec
11.0,Cincord,Unitedqtat3sofAmerivw,4.0,Yjvw0884,aYMPDOGBcTG,Ykvqo,MMSJLUibIzIBFWZCsNVFWfBBSGhDPRETchDCUMCPuJSLXDPXiqFWFMuAYNALQX,1.0,LSOYXNsK,O,M,4.0,,aruzyf,WRGtace,,552.0,218822.0,1 110 165 1188,532868.0,AL
97.0,Saoem,UnigedStatewofAmerivs,2.0,Ahg10895,Kjcarx6gtbe,Ahgbaqtpjemexul1ergrqe,Zkbxyihi3lqdblwd2imj2mrs2gfddzbehkeat8eec,2.0,fdwdkgdoidfillqmbu,O,S,3.0,,iekrritnwuux,Footp9cker,v,503.0,789320.0,1 784 195 1927,103079.0,NH
77.0,Luvbock,UnifevStatesofAme4kca,4.0,Rsdw0886,Cnfxinkr7fvxikpypqkpozpull0sm,Rswxetgplv,rwlucsl5drvitg6nmulusixpylbqjblvhxnjisswhnvzfrivysyhpicyoubbeqiemcscoamjnvaadkh,1.0,Pluczw9oojgugcfjbua,U,U,2.0,m,OLIP8QHQH,Textgon,,244.0,777616.0,,111402.0,WA
60.0,u8ntsville,UnitedStat3cifAmerida,10.0,Coo19887,ZZTFTVZMqLI1,Cootaqsutpzukczihphlsj2a,Hcs2ynbgjzwgeisabtvptcbruzlmirsxewhjkiu0tajdwhayx8rj,2.0,OQHUSHJz,O,W,7.0,m,xnqls,Kgoger,,411.0,2212690.0,1 390 959 7935,224001.0,BrktoshColumb7a
91.0,ztlanta,Canxda,2.0,TAT1088i,Itvfemdaqiuascoihnflfuupnxwrotjgdy,TATBDAYCCMxRAiFSNLLlsJQNPsZT,Jtndeaaufzlrowfesbop7qdctkh4qqzk,0.0,ZEFV3TU,O,D,2.0,,KDgVDSTPN,,,567.0,1893873.0,1 465 363 1576,396452.0,VA
120.0,CedadRapida,UnitedStates9fqmerivs,4.0,Liz10o89,yynvhppwtu1hypaiskobdbznlqnsncfbarbuokok,Liskctuacasrsg,Ertrgupeingjlrgvzm2ieflkaxpmqpgytdrbufiksjsvbtsjitmi43us5otokpgkdiajjx,2.0,WFZCLDaBvSRMPMh,O,W,4.0,,Uamfhxil,DaVlta,,306.0,963315.0,1 123 808 1516,515858.0,HI
21.0,Indepejdejce,initedStxtesoeAmerisa,6.0,Soh10890,xoardkpkixmax,Sohocsksrpegtizldf,Ouikbramipkpdfjtzelaxmhxnpqhwoezygbskoonelmevuozkxoeelsevpgdpvnswx,3.0,FVTVIGXkDTAkPFuGER7YJMDgEALK,R,U,2.0,m,Rdwvnhssbfa,Broadxom,O,486.0,387246.0,1 369 111 0397,498649.0,Pr9nveEdaardIsland
,Mobils,UnirerStahesofAherica,4.0,Coi108p1,Ewawdudobovq7vqgcwduylfkfqxtgthodteg,Coiicjfncsgd,SLEUSKFkRhXLNNC9AYTW8YFNXUQSBWLXDCNXSmEIRlGOkB4UUUcCiI,3.0,vlqmvkr,O,S,3.0,,TSh1LBQSDTX,BfTCorp,W,401.0,1053968.0,1 652 781 7583,312568.0,OK
51.0,T8rrance,UnitedSta5esorxmericx,1.0,hfw1089e,wiurxibjvfkigqaeupnrupngdsgnekseqvgfcndpbuucvgzikcydsdyjnbsrxcimlax5cf,jfwejrlgeoufc2bwylxntsw,crgtkxzmmxfylifqagasdbz9dy,4.0,hkvwnfdwmlpmxpbfnnlonkhn,R,M,1.0,,Hwtofofp,BlaskRock,X,316.0,282338.0,1 156 514 8299,265791.0,ME
92.0,CoepusChtisti,UnktesStatewofAherica,3.0,Bgj10u93,Mujouggtoxpwotpkbosgzraazoawryyeasrcsqrywfioectayanffckexoxrnkaszbztfwyejcsflqz,Bgjlgkuivuycxiiajzv,Fcfjprszmcky6yidichrpeozxxojumrealisyoh9ucc,2.0,zxakkyacateeubvi,R,S,3.0,,Edxtbdchnb,NasdaqOMXnrou0,,309.0,2251244.0,1 554 737 2614,100049.0,NH
89.0,StPaui,ynitedztateskfAmer9ca,1.0,Jeb10894,,J2fueejbaxnrkbzqcotko6c,Xufektgxc,2.0,exo4chaozfscqapwionjksvybnood,O,M,3.0,,Nkrtfql,LiceP0intHospitaks,,449.0,942129.0,,537004.0,TN
5.0,LoaAjgeles,7j7tedetatesofAmerica,6.0,Pck10o95,HEsATDHfQRExYQgPLZcIRSCVLN,Pcilhxsqgbm,digxqdqlofvxwnkwzhaffaglrwwjwuoghhekdgylguqxfurdztnxqe,2.0,Rgjjggn,R,U,3.0,,Hsije,Andersond,,485.0,106298.0,1 292 180 2332,113927.0,AL
97.0,On5ario,UnitecetatexofAmsrica,4.0,HQJ1089y,Rvzpwerrrwjleniiydkhesefjjloujpzlfzqfpmihagisrsghcouhhes7wjgfuvviodn,HQJFPYEnGHiFFMoZWC,uobjolhpzbnwyhupcqouesreglnijqvtcjnibleuhjrdnptk4hkxwnhzkqkrclnvus,2.0,Gowwsysqvscoladkym,O,D,5.0,F,rUWYnKTQEIU,,,490.0,1906233.0,1 109 504 8456,324525.0,FL
53.0,Ne2York,Cwnada,6.0,Lcr1089u,UHCXRwCOpTQaEORPIUWKmSVDtPNYzBRUMVDfKBBeDcUtoPHHNBNULDHXNEMX8GLXMaXG,Lcr7tvd,B0mrqnkczpyiqshwjwooieghfjosjmim,3.0,Vffxdqxxenthbjelhlku,R,S,5.0,,aqcyeoz,grwctorSupply,,344.0,912854.0,1 848 515 3209,632266.0,Mahitoba
91.0,Egqnsville,8nitedStagesoewmerica,0.0,euf20898,9sjddjavkciyr8qiavhtlejf,euffgx,Brbzhbly0zz,,hgaeyetyeadcqajhdfdohsz,R,M,8.0,,Jonsxidu,Trimityondus6ries,,189.0,1709660.0,1 746 280 7436,464407.0,IL
48.0,LpngBeach,Un9tedStatesotAmwricx,6.0,Lwq108o9,umtuggmlkewrvvfdkigk3ubifmxtllbx3vpdsvyckskmtnxrqzkiix,Lwqnllqchsoxpq0owbrxn,tdwsndwzr,0.0,Jlgcu,R,U,2.0,m,,URS,K,195.0,847966.0,1 372 185 7674,379996.0,Aoberta
20.0,Anchofage,UnihedatatespfAm2rica,4.0,bzp10900,,bzpilekdaduswfu8lhhzt,,2.0,Jlvisocdrhlxp1fk4ib0rttoonmsrj,O,M,7.0,,Kmenul,MefrillLymch,z,574.0,823285.0,1 447 973 6883,205190.0,WY
50.0,SanJoss,UnutedStatesocAmeeicq,2.0,Unw1o901,gckalmrtlhxjsty58yezaqaouuiufxcxudff,Unwxqlybfusldke,UUVjZUZAZKKQZZQAMRMgUAsKmQMMDYYlHXYgjFM0xPdXEQWNAhTGyAJRNUBkRFGLVRQ,3.0,8oolpbotgfzsmqiekwl2,U,M,6.0,,vgywdxli,Merd6ryGeneral,N,397.0,357642.0,1 711 512 6950,337838.0,NJ
116.0,Szndy,UnitedStates8exm4rica,2.0,3zs10902,acwslsh,Wzsayecybulf9fte,Nwparlalxikga1brqp0labr7uxcbg5o,3.0,XASDOFQsNMsNC,U,M,1.0,,Sev2dhbdv,rwnworthvinancial,C,378.0,2334873.0,1 393 112 0293,574080.0,ME
108.0,Afilene,UmitedStatesofAnetlca,7.0,oyj109p3,Bfmcujjisskcleejjgcvamgsixxvixwwoc3hzbnxowyczajq5rppavvcyus,oyjluhguxvjznxyemmrbvmximyh,hgfnfrplvtmsdromvvlbw,3.0,eOIYECQLKjAMhQX,R,M,3.0,,Flihezx,CMSEneegy,u,438.0,1342457.0,1 995 397 2081,50324.0,TX
39.0,Col8mbus,ynitedStwtesofAkericq,5.0,kuq20904,kbzunuyotlhphrqotjibospqnxqgfvocgwjsrovsjgzvhigkeflfzlsiuzak,kuqxzslaemcywmljskxjnm,ffmuqxhglsgjnm0mcwqgaosedeycvrzudrikzanhxuxqxyinoqrqoblvly9s4wzkneajfnjjfwu,3.0,Jitrpiwcgulhfdcgsro,O,W,4.0,,Etxqr,Efolab,w,593.0,531645.0,1 249 182 4524,560463.0,Ojtario
128.0,D4nver,hnitedShayesofAmsrica,6.0,Qiz109p5,MNQZFCVUn0UFFEbZ5QDGU,Qiztxbn,sokmkiiaymnjzrujtjzucuxttc,4.0,TGWhYSJLwFWgOGCRD,O,U,3.0,f,HZ7KV,WarnasoGgoup,d,512.0,1296882.0,1 732 367 8014,612068.0,MO
113.0,Montpelis3,Canadw,3.0,FZN1o906,YgN0tCUCvI2iaBKWMOXQNPAnGMEJgESBKQNcMCTBREUSRMRVMIUEHNXYRRgXnPkVQ,FZjrKGDVGNH,ocogmktprs,2.0,pnbykuapqsfjkmibbvcnfmpe,U,M,2.0,m,rlornchvy,nerkstireHzthaway,p,480.0,1884072.0,1 212 364 0014,786234.0,VA
87.0,Bakwfsfield,UniredStatwsotAmericw,,EaR10907,Spwtrsqweobkhiadcrwgv,EW4EHLYUhMAIYZrF,Upnbmlcneueswvhigbdyvotf,2.0,Lqznyzkbhmxusvrl3dhri,O,M,2.0,,dtduiuswha,zllstate,k,265.0,1226752.0,1 895 727 6050,631471.0,FL
94.0,Amwrillo,UnitedS5atesofAmdfisa,7.0,Fgd10908,jjjdxcsovwuajzxlolzhzjfoj80lakdicrujpsxnhlcmlfam,Fgwgu,Ztg1zddrmpjronnpaxafpfeqneogrjunlcgwveenqpguhm,2.0,kahdad,O,U,4.0,,Oqxovw,Alistate,D,412.0,2082298.0,1 245 123 3822,390283.0,CA
39.0,tollywood,jnihedStatesorAjerica,3.0,kzd20909,xfvmcwnufjspsskbtbzzcvovjqepeiwteakkcvxze,jzdqj,NKQKX2IZXBD0VhLOHNHGcNAUUONtHCxPHLJCEJPCAIGPsWJgHKLm3oJXiCNAOTwAW,2.0,Fgcfzyxvudniwob6,O,M,3.0,m,fPJRZ,VulcanMats39als,B,597.0,32229.0,1 601 692 2835,326929.0,TN
102.0,Mkbile,Unitedetwtes8fAmericz,1.0,Nve10919,sBEsHqFMOQDIJdK9MDHFKPHNDQG,Nveyku0b,Gjdtvcperowlgqivmny2haoofarotfhv3mcxsecrtubfkov6ahtwgcf2orjcagzb,3.0,Jceecarpe5sgtmpatxqxvxhy,O,D,,,GFLXRZLh,ImteepuhlicGroup,N,,1221963.0,,716484.0,MI
,Madisob,Unj6edStahesofAmedica,8.0,vHA10911,5aftdnhndclaudlfcc4gussbmtmihowgcldxcrlrtzftokpvlckxlcus,GHAULEJQs,,4.0,Radoe,O,M,,m,BrFKWCSC,DirecTcnroup,G,275.0,2192016.0,1 514 526 5294,37685.0,OR
123.0,wvansbille,8nitevStatesotqmerica,6.0,Tev10812,Ablizfqscjswfxaa3cmdsemqwz6jvyij,Tedukmn,RJ6TlOQIMFLREsFRMQDiTALYNVNGUBQDk2YDAegBDnDbTITWEEBLWEGM6xGUJWGDNWKXNCLgf,1.0,nwcstievcualbloothg,O,S,4.0,,Hqbnswgpkuf,NefApp,,376.0,2000305.0,1 439 112 1157,410915.0,ND
30.0,Hiwleah,UhiteddtatesifAmeriva,1.0,UxE10913,OCHfEfOTfHSGTAXT,UZESnLZNGEkQdGrINRGJZPCRZWnPU,krviblmle0gmnbq,2.0,ANYrAtSTXPPDNSJLCGLCPwbKhN,U,S,1.0,,jqvluii,Cranr,,465.0,1558094.0,1 582 813 5255,103805.0,ND
160.0,xayton,UnitedatateslfAkerics,3.0,NdG10914,OQMAqXOnCCPKbDWCfVMxPJATYSUMURMd,NCGHJjKNXSSURHU9AhPX5MNK,BtESYFSVPSG7nGL9GSADVUT,1.0,xmvffhitqbcfhcea,O,U,3.0,m,cRLFWE,EagleR8ckEnergyPargmerq,,444.0,2533637.0,1 548 978 1948,78250.0,Ontaril
4.0,holedo,UnitefStatesofxmetjca,4.0,bhq20915,spgkisurpsavbhbhpndyq0eyfmeetmsbqdctqkzqkoz3zyed,bhqxq,ASDKYbaLSS8RLPBA,3.0,Fziosvixvqrxqdoxnlbwzucp9,O,S,3.0,,,Toro,E,264.0,2111360.0,1 746 021 2699,273267.0,KS
,Stockt9n,UnitewwystesofAmerica,3.0,PHy10916,WCScuLiWGGRJLhAITYWXNTJMKKgPyEAOZ,PyJMFTTVVo,,5.0,ULSJDdSXVCu,O,M,2.0,F,Xwrmgzr,zventiheRegewable2nergy,,374.0,2339165.0,1 415 186 6687,498967.0,AL
76.0,Detrlit,UnitedSta5esofAjef9ca,5.0,Nby1p917,Ueqltrew1w2ddfmhbnuuholixts,Nbyeiskvbuga,higydedderwdlvsttxtrlklshjrkjho7njlxu7stuukbtfrmvocibfkzimlulbncwrlf0tfs,2.0,Ddwrlnwelgauwogvtwixmk,O,M,4.0,m,oexqsvsguvhn,Calpind,,474.0,476779.0,1 924 167 9389,,pntario
9.0,Arl8ngton,Uni4efStwtesogAmerica,2.0,OGBw0918,Acaozivmurfnj,9GvCSHJKCN,QBwLSsC6NHGJDDOGIFYC7LIINVGPVPBHJsZFExBNJS4ESSjNVhAQGbSHIjYOIQoFWSXLdLmB,1.0,zVLJxCBKRBYAWFMIEyB,O,M,6.0,,Bdbbgttghjo,ArvinMerif9r,V,408.0,1233424.0,1 609 890 0204,29742.0,GA
63.0,StPetetsbu5g,UnutedStat2sofAjedica,1.0,oxs10919,Erpkazmcrudfpuxcufvpamdartkkfuggfggviaztdyw8keqk,lxsjjszaaarapaidbzisehydcajq,vvnjlmxdskyeajvznbkyg,3.0,XZPSEPGiyDJYUG2,O,M,3.0,,,zmer9cwnGreetings,,390.0,1899076.0,1 036 865 9969,418664.0,MI
38.0,uqaluit,8nitedxtx5esofAmerica,4.0,acj10920,Zgcjgwfz,achrsqduamkvlrl,Xiijxyzagbkhs,5.0,zjinmacrh,O,S,3.0,F,rvywtg,Expediq,Y,579.0,1765952.0,1 051 526 1667,106690.0,WI
96.0,RandhpCucamongx,UjitedStztesofAhericq,2.0,srm10921,,Wrmurviksncvmzkbqmthafv,,1.0,HPDTETsB1uTDBFLTTCOIS3LZWpDL,U,U,3.0,,ZDPVIe,CardinxlHealyh,,346.0,1737989.0,1 768 813 5360,267329.0,FL
98.0,Cwsper,UnitedStz6esofzmer7ca,7.0,Jpi109e2,Pawdwhdmhrkcmknsresfhwxzbrbhqmclssps,Jp8ypjmtpkvtymartq,kslvlsglgopuixswfhbvbdguf5ydpiylawrvoxvqgxdagmshmsavkotdfddahfhuwk,2.0,W1RBVQMHHXlQINZOGHIcPWh,O,S,4.0,m,Xrgxdhproofk,Nalcomoldinf,E,628.0,331670.0,1 649 666 1883,739354.0,PA
134.0,RapidCkty,Uni6edStztesofAmfrkca,6.0,Tro10823,Zvafwkcxsro9waqwfqlbfylgpreazl,53oomkchiecthgt,XYDVKBVKBOJNblCOKWFEayoSNLACMjSvYLKUHfQR,0.0,kotoamsz,O,M,2.0,,ffigmvxfg,MSCIbd6strialDitect,,581.0,1381063.0,1 613 128 8542,224235.0,IN
69.0,woexandria,UnutedStagewofAmerics,5.0,xnn10p24,gijkbkcj5blongdurlawqgdmiwgkatzdonho4zbrxuudspdx,annuxgvbowzlmuayrgsnaxxx,Aidpwx1imprqklakd8tjvwblgtcviiwglsrlclfmamsoyn,4.0,odapqxnroabajuois5vvbr,O,U,5.0,,kuqghgagz,Toro,x,595.0,1942670.0,1 274 072 3038,83083.0,WA
41.0,Hull,UnotedStahssofxmerica,5.0,Slk10p25,naieuiexkkkkdbojjo,wkksmqcvxapcsikby,ChWsKFSBWmZnSHHLISMDFeVFRPDKKSd,2.0,J5JAjueLMBQZAJYyWDVGEWDkEDSMBS,O,M,2.0,,mdvqbwocieb,Energixe3Holdinns,s,340.0,1875635.0,,43703.0,Newfounclahd
107.0,Sqcram3nto,Un8redStateqofAme5ica,6.0,Mnz10926,Xfmmvgbocvgvgophlqfc3glha6rihlmsrwcgjlvavivkkivffvwolcvuij,Mna6kf,WTbHKDJVUWXTVJWOP0FDOMo2,1.0,Lqhdszeqdpzgumhxose,O,M,3.0,f,UxYANPDAvT,gasdaqOMXGro7p,,321.0,1746750.0,1 790 225 4437,534942.0,NJ
106.0,B2rkeley,Canqda,3.0,veu10927,iUHIYL7EFXVRNSAcGHfwKwRWMAUgHCBJIPCW,Ceujzlk,7wqrhepoxnq,3.0,Dfkipccgqroqpkneosf,R,M,2.0,,gasrnvat,PsychiagridSolu4lons,f,517.0,287150.0,1 263 408 2993,239251.0,CO
118.0,taleigh,UnltedStatecogAm3rica,3.0,Lib10o28,Lphgjzavbrqjkopv5qvydma,Libfaicniphfoy1n7,Wzctjjcvvfcxedquibubbaxsjwnqqwtcspnuqwliushhwgdoivdvdidudn8,6.0,AVwGUYsTPZXALsMVFfYCUU,U,S,6.0,,Tymbwews,T9rchmark,,377.0,2036885.0,1 890 985 6572,580568.0,WI
40.0,vellevue,Canqda,0.0,bbo109w9,pmatymyp4vllpar2ruxgogujzejiqrwmi5m,bbovrsfsxmtwh6mkehspmbsnbxmpdj,QSYrZKHHMWWfNNRniHDrSEEOLCQHTkNyCYLHYzVSDZVDTiDLPOAZVeHY3NCY2KA,,eudbav,O,U,1.0,,cmujgdjhcus,,Q,389.0,92165.0,1 265 909 5632,152515.0,AR
6.0,Ontar9o,UnitwdxtatesofAkericq,1.0,Ncp10030,axpzidoutxutxikecojskzfpplrjjsuv3nijvmf,mcpbryanduzthh,Uhqskbfohncqgtgildgfhzzosjnuy9tmvfkf9ezylur,2.0,Oyeanhksqk2q,R,S,4.0,m,ujx5inevia,LandAmerixqFinsnciaoGroyp,L,247.0,491674.0,1 375 393 7011,407756.0,PA
129.0,Evwnsviole,UnjtedStates9tAmerixa,3.0,Uwx19931,Ooyqaiajrhjrhmjnrlzzjccekmqka2jrktdadrcfnimfqajrjjvhtycjbdttg,Uqxkhebb,Uaoosbvjczpvjrirfpyyohxfcbsmvdtwspatfehwufsigdjmtf,3.0,ihflxisqdqwjglj,O,,0.0,,Rnodx,0activ,,390.0,1691641.0,1 568 261 8929,295560.0,DC
157.0,Baltimkre,Cabada,0.0,OLB19932,9jcahrpgtqetgxarwqket,lLBEBQSQ,,,myetj9xmldahbtqebcdojs,,S,3.0,,Kisaksd,M7lan,,535.0,1641040.0,1 986 959 3653,400716.0,MO
43.0,WestValk2y,UnitewetatesofAm4rixa,11.0,xvj20933,tyzafanowsoemmshsnrxhsirookdoesopgorttevrh5gwnlwf1zfcrh4dnezdahhcucosejwnurlett,xvjpxnrueccenftfmrjpst2ydjikn,U96VfUTYFZJBlCuULRMGHGQLYsVUOLjGWapdHBUVHVSGBQOBCTHNFC,0.0,vluhaizdvlfrurynxkq,R,M,,f,mbv2vh,RRD8nnelleySome,,357.0,1940352.0,1 181 080 3564,295241.0,WA
162.0,Chicaro,7nitedqhatesocAmerica,,S4D10934,ODNOELDcPHhXWZUHzKLsEwHFOqHPtQAGHNU2RCNMAVBsMGEPsFVBFBSCAsJu,STDXdHTdXfZCBDXXKlUM,iexjjz3foxglkogxuoejzfarrxhvqxpfadktb,2.0,Ajvjkhwy,O,S,5.0,f,itdkoqycdblg,,,464.0,1523051.0,1 473 108 7514,519574.0,AR
87.0,Reno,UnitddS4atezofAnerica,4.0,olg10935,kopelhszcwfsrepuxpnmujkqsrbwubnxrtjfkkptlebk,okgfvukkbno,Xt75fbhgbfdolrkivjqgjdfvowbpcffnkinpdl,2.0,cbwtvakieacdr,U,S,0.0,,cIBCPQvCQC,Archdoal,s,634.0,3215121.0,1 423 981 4854,288566.0,SC
78.0,Sferlingyeightq,8nitedStates0fqmerisa,7.0,kxq1o936,K6hmsvmnaagxa1dc5hrxtipnhtnqoknhhzcmpqdjmkbuslpohfff,jxqdnaxywhnfa8vtnllijhhv,YcNMoJPGAXqAEzGRIQLQEPuRTCXOLYbKPJTXHjUIVKoOzDMdYTMLE9QrTLJVSVRLLBTsDGEAgDAHiZ,2.0,RVWVf,U,U,1.0,,SGGUmDJO,AdvxncevM7croDevicrs,V,372.0,1227775.0,1 926 129 3933,,GA
124.0,Erie,UmitedStatecofAmeruxa,3.0,mgu109r7,,mbuohropbqbv,ecmibmteidqpmzwrlzsovehikypnv,0.0,Bakypgyvi7r,U,S,1.0,,Oqgtrnxf,Aon,D,411.0,1306636.0,1 161 889 5810,,NH
,Hilo,initdsStatesofAmerifa,,4UR10938,Ovlzacgqjmznbucopjsvpowmydnolfgjrepnxrb,RURAMZMckBI,,2.0,LsMIfDyLQRMAGPA,O,M,5.0,,Tfnbglvekbx,3fllCareHewlthPlans,e,324.0,,1 227 978 3308,597499.0,VA
41.0,Wjchita,UnitedSratedofAmwriva,7.0,Ffs109e9,QCAsCVsHyJFJMRWXJCF9ITLyREF8MgXGYMXBEAMOfTWeCLSvUQYZM,Fbslinaxpsacfrtcgolr7rchoivsrx,ILGXZTBKVmMEDNbQvOkBVCeMZbRDqNDVGVKKZRQKTQMFLzCEOJhJMKUn9LWTHaGKzWV0LWCuRIWIZJD,1.0,mngrcj,O,M,3.0,,QEEId,Ckllectiveheands,G,721.0,,1 102 418 3672,11259.0,KY
