prospect_AgeID,prospect_AddrL1,prospect_Ci,prospect_NeWor,prospect_Coun,prospect_Em,prospect_Inc,prospect_NumCa,prospect_NuChil,prospect_MarSta,prospect_A,prospect_CrRat,prospect_OORF,prospect_NuCreCar
BPP13322,ipgtyrmetntkcd,San Francisco,2424799.0,United States of America,Polo Ralph Lauren,79867.0,,,U,60.0,544.0,R,4.0
Uxt13323,Wvwucqsjywwbgaojgqcejytptgiiplbnihfizhcovlkulphoaozajcubddlulauaoaz,Berkeley,1819852.0,United States of America,Icahn Enterprises,402837.0,1.0,1.0,S,12.0,568.0,O,2.0
wro13324,Xapvnfturoazlpyncbljvrgwfpijmfnfb,Sherbrooke,1333649.0,United States of America,NBTY,182885.0,3.0,0.0,,37.0,609.0,R,6.0
Qfx13325,spxisnbqxwilnirbfraqxmfrqsjngldmmns,San Francisco,970779.0,United States of America,NYSE Euronext,450158.0,2.0,4.0,M,80.0,558.0,O,4.0
ejr13326,UETALRPVUROWOXFHRCRDKZLLKUMPKKUWFGUMAPBDSVWAVPFNXMUGYSWAN,San Buenaventura,2287116.0,Canada,ScanSource,285716.0,4.0,4.0,D,65.0,725.0,,0.0
PEX13327,Cputopy,Las Vegas,3959338.0,United States of America,Dr Pepper Snapple Group,492831.0,3.0,1.0,M,27.0,513.0,O,6.0
Hxn13328,SITWQONUFSJOIDCGMSQECVMXHSPIPMIABMEFVPTROVFSBV,Brownsville,165621.0,United States of America,ProLogis,27955.0,1.0,3.0,M,85.0,409.0,R,10.0
XVC13329,Vopeutxnbsqojdjwmgtxmojknsoqhuqklkkqqkmiqo,Mobile,3359850.0,United States of America,Sovereign Bancorp,252676.0,1.0,5.0,M,100.0,604.0,U,7.0
Yoj13330,Asggzqjcgknqezgxevzqetlxnrcqvssoeelnrgcqyrcgqccdcoztufwq,Halifax,2720565.0,United States of America,Virgin Media,270966.0,5.0,2.0,M,,523.0,,5.0
RUP13331,NBSCTYJDBOAJDZWSZOYJVWVDUYREDFJMBRUPHMCIMGHMXNCJFGKZB,Rochester,746033.0,United States of America,Dun & Bradstreet,241791.0,1.0,5.0,M,20.0,440.0,O,7.0
opz13332,TVDGPRPMQXDQCFROASL,Minneapolis,1644198.0,United States of America,United Services Automobile,203728.0,,5.0,U,20.0,800.0,O,3.0
Ejl13333,,Salem,2433474.0,United States of America,Harsco,381874.0,1.0,4.0,M,51.0,453.0,O,6.0
dsh13334,,Santa Clara,253844.0,United States of America,Hershey,272565.0,2.0,4.0,M,66.0,753.0,R,5.0
gmp13335,Cgkwblhu,Wichita,64519.0,United States of America,First American Corp.,204894.0,4.0,0.0,M,89.0,775.0,O,
Wth13336,Hsemknaoabsvxvbcedkqjcnmhmxjskadcxjaxsiwbzrvrskpurvmbryhtgurarbcespyowjcffhh,Spokane,598414.0,United States of America,Solo Cup,333852.0,1.0,5.0,S,15.0,778.0,O,6.0
Fib13337,pbsxhvzebggm,Albuquerque,3226370.0,United States of America,Tyson Foods,48703.0,2.0,3.0,M,14.0,520.0,O,6.0
GGU13338,Hejclmucqdm,Norfolk,358781.0,,Buildings Materials Corp.,260091.0,3.0,3.0,S,55.0,827.0,O,5.0
kzu13339,Rlmtnrkgmmypicixrwztjqglaz,New Orleans,1873831.0,United States of America,Sentry Insurance Group,21794.0,2.0,5.0,,86.0,661.0,O,7.0
eyq13340,Jqawevlzspwu,Laredo,626234.0,United States of America,Advance Auto Parts,363193.0,3.0,2.0,W,68.0,310.0,O,6.0
Tca13341,Ucjrcsgxfnngg,Cheyenne,843518.0,United States of America,Alpha Natural Resources,369519.0,3.0,3.0,M,10.0,350.0,O,1.0
ksg13342,WPAWDVIWDWELBECLIJOJTNVWHPFRFRSAOVB,San Francisco,549065.0,United States of America,Medco Health Solutions,365806.0,4.0,3.0,M,50.0,434.0,O,3.0
YAF13343,Bskoinocmrvxyulgbkjxjkynhhpljrrpjekfbpquacxrzrpgdzh,Durham,3384796.0,,American Electric Power,157902.0,5.0,2.0,S,67.0,735.0,R,4.0
Agy13344,wdjhcvivlumkhqheynhncmrjzdydmtxbalaewufbwjas,Sandy,793150.0,Canada,DirecTV Group,318463.0,0.0,0.0,U,54.0,609.0,O,6.0
ZVG13345,nnymc,Aurora,1048082.0,United States of America,Harman International Ind.,166958.0,1.0,1.0,S,19.0,405.0,R,0.0
Qpx13346,,Vancouver,2537091.0,United States of America,Roper Industries,486577.0,4.0,3.0,U,48.0,838.0,O,6.0
Gtu13347,IYDFYFNLCQFBDTLFXPAFAMVBVMRTTJUV,Newport News,3490055.0,United States of America,Ryland Group,161659.0,4.0,0.0,U,62.0,,U,2.0
Sub13348,tauslktxpjbtbzxmpfdsursiqprzgnafgcxhjewzak,Palmdale,1608362.0,Canada,SAIC,137427.0,3.0,0.0,S,73.0,338.0,O,0.0
Bbp13349,cfwltofzlcvhymnawmvqohluxuudomspszinkcueln,Frederick,1289122.0,United States of America,Navistar International,235313.0,0.0,1.0,U,69.0,379.0,O,10.0
Hoa13350,vbrjfefhbicyvfbcgkwprfaojasjjcejjvvrpgtxtmwgjpezmmu,Huntington Beach,2183732.0,United States of America,Shaw Group,339231.0,2.0,3.0,M,53.0,490.0,R,10.0
qzs13351,,Fullerton,648748.0,,Beacon Roofing Supply,399198.0,5.0,4.0,S,2.0,376.0,O,0.0
PQO13352,Wrdqczwhdifvjgqqyjqsghylkplgmmr,St. Johns,362205.0,United States of America,ENSCO International,262395.0,5.0,3.0,M,89.0,762.0,O,5.0
Wnu13353,Ilkgdiqbkrpvoqkjtlvoahlkzjldduaeinkedqblaopsjtdgrmq,Bellevue,3458696.0,United States of America,Convergys,340377.0,5.0,1.0,M,82.0,316.0,R,6.0
Fuo13354,nhsrxkqqelitdsraofzketitcnnvkmbmjnvjlnrkgzan,Fullerton,1350822.0,United States of America,TRW Automotive Holdings,331416.0,,1.0,M,57.0,422.0,O,8.0
Yer13355,AOOVTHWVCUOZTQBPEAPEOHXYLQISCTRELWOZWQEXDYN,Oshawa,3823161.0,United States of America,Land O'Lakes,349824.0,1.0,3.0,U,33.0,689.0,O,9.0
Ohx13356,Nczsassfbeplkokibwichrwwyrufacfnbn,San Bernardino,1675641.0,United States of America,Domtar,60959.0,5.0,2.0,D,46.0,434.0,O,0.0
tov13357,MTSGIABCHEPQDINVGESWIXYFFFNHYHO,Eugene,3757165.0,United States of America,Pacific Life,112793.0,1.0,5.0,M,46.0,458.0,O,9.0
lsb13358,Pfdwzhqqigpypvgxelfcstgseqcahymndqudsqoyscuzjhxneyxhzahtafeuqlqwptrwldscb,San Buenaventura,2836186.0,United States of America,eBay,236397.0,1.0,3.0,D,45.0,763.0,O,0.0
taj13359,Scwtxbkfzyag,Fort Collins,3789067.0,United States of America,BMC Software,183171.0,4.0,4.0,M,,816.0,O,
qcz13360,BTFHGQCEZUYMNYVWNCV,Santa Rosa,3823618.0,United States of America,Puget Energy,390375.0,3.0,4.0,S,50.0,731.0,U,3.0
Yrz13361,ERTNQJHIYS,Dallas,3697223.0,United States of America,Holly,100336.0,4.0,5.0,U,46.0,595.0,O,
Sus13362,Suuhbswvbsnxer,Cincinnati,3225259.0,United States of America,Ingles Markets,14658.0,1.0,5.0,U,75.0,732.0,O,9.0
Qgz13363,Sxnpqdntefclrukdlkfkmqmblsluevwfjkkifvlzkewyjqefcflhubjpfpxufvhbfvdiysmg,Tulsa,2303361.0,Canada,McCormick,7124.0,0.0,5.0,U,,568.0,O,5.0
BDA13364,Dqwdmzfxrebkppbbadnxhnjjezveobdkvbaeojtownakwwquespzyoqlphavtouypdbmxxiao,St. Johns,249878.0,Canada,Tellabs,329910.0,1.0,5.0,M,51.0,844.0,R,9.0
Sbf13365,Clewirshjdwmmzdsbudakxbrestoplatsjesssuttrxfjzs,Austin,2082068.0,Canada,Raytheon,264203.0,1.0,5.0,S,57.0,702.0,O,9.0
RCF13366,vupthyufgneyryiujcnhgawuewkmorkvxftinoqtonayzfzjxispkarsjlkffauisxyphkkjzcr,Richmond,2208589.0,United States of America,Massey Energy,228938.0,0.0,0.0,,33.0,,O,4.0
Nxh13367,Rditlxdygitmcqdhrbokmig,Austin,1492441.0,United States of America,"Toys ""R"" Us",491594.0,2.0,4.0,M,33.0,565.0,O,10.0
UXS13368,uabmruoejdqowvvtegbyuloqjwavfq,Huntington Beach,3845994.0,United States of America,O'Reilly Automotive,71628.0,5.0,1.0,U,88.0,615.0,R,1.0
WOE13369,Cubuyjbyntqmfukecwhjddjnvmyxevolskuneabbraoxldigcvpexrwnpgmnokefoaag,Charleston,3039054.0,United States of America,Cinemark Holdings,46563.0,4.0,2.0,U,69.0,648.0,O,3.0
Noe13370,Xfnwjrvonysghqzjitxdcgariqtxzpjibktlclyjuszeyszjwsmblkvhtteppvtfwyt,Kansas City,1588379.0,United States of America,Priceline.com,8641.0,4.0,5.0,M,90.0,416.0,O,3.0
Zsi13371,UTCZYNGNZIFXLTWUOSYMDTCXRDYLVYGQDEU,West Valley,2417178.0,United States of America,Source Interlink Cos.,483217.0,5.0,,M,99.0,629.0,O,9.0
SJM13372,eebfeognrwuqfjcjoui,Palmdale,2650526.0,United States of America,Men's Wearhouse,435229.0,5.0,1.0,M,22.0,836.0,U,6.0
Gry13373,WBXEXGDCXOSDCJKCXDPBVKRSVZIZS,Fairbanks,3206805.0,United States of America,,76119.0,0.0,4.0,M,31.0,467.0,O,2.0
COX13374,MUCMJJWADXWNP,Minneapolis,3685584.0,United States of America,Magellan Health Services,291399.0,2.0,0.0,M,6.0,789.0,O,3.0
Ssj13375,GRYFIOCAXUHZCUTLKTX,Vancouver,1658297.0,Canada,Cracker Barrel Old Country,92459.0,1.0,4.0,M,72.0,827.0,O,9.0
SJV13376,Jjncgrvpikcrrizbzaffqqnoyqhaqfesnguyxmelpiwnodnhtqiiynwwjtjcluacxpbxbt,Fort Lauderdale,1236802.0,United States of America,Winn-Dixie Stores,336158.0,2.0,2.0,S,57.0,452.0,O,4.0
cqh13377,Idmfbkbhfhhbgwexqxkptlgshluwiyahapnnusynflidtkcxcsjasphtvvv,Regina,3232894.0,United States of America,TIAA-CREF,494412.0,1.0,5.0,M,4.0,655.0,,1.0
Wfj13378,,Dover,26822.0,,,302602.0,4.0,4.0,M,38.0,521.0,O,2.0
Fra13379,ASSBAYLBGMBFNKZGJLRKOASHTSIBQQCNJQBQXGPAYR,Wichita,1630569.0,Canada,BearingPoint,494222.0,0.0,0.0,M,20.0,420.0,U,7.0
Lsx13380,jmrpvglnmzufmlhqulmccdzmkhcctuaxiyynaxjdijovlzuztbnvgahliykdramsgkkmmjkyiewg,Denver,,United States of America,Weyerhaeuser,329266.0,1.0,3.0,M,22.0,335.0,,7.0
Orq13381,ZCHDIRJECIMGPPSGGH,Louisville,3195999.0,United States of America,Ferrellgas Partners,354447.0,5.0,4.0,S,81.0,565.0,O,5.0
Mgm13382,Qbczhettcinpzrymmobkplihfmeedlqal,Biloxi,3553455.0,United States of America,BJ Services,167267.0,4.0,3.0,W,100.0,779.0,R,6.0
Prv13383,LIZPLRYOKQ,Corpus Christi,509494.0,United States of America,,220486.0,1.0,2.0,S,44.0,488.0,O,2.0
gyt13384,npofrkxwealxljjcjyp,Richmond,,United States of America,Ashland,116629.0,5.0,4.0,M,30.0,778.0,R,9.0
Jet13385,Himkzwzfoomhcmihuqvwbwjovlrsstbbjvpgztxkarspwdtamu,Jackson,386006.0,United States of America,Belden,282630.0,5.0,3.0,M,23.0,377.0,R,2.0
suw13386,Agfbtfqkivonmx,Syracuse,1370651.0,United States of America,Express Scripts,371263.0,4.0,0.0,M,26.0,813.0,O,7.0
wku13387,Bghiwkstewcxxbavmuvomyalehyyokonzdpacnuxmfpvdvzkonvlbgmauxk,Little Rock,,United States of America,Land O'Lakes,175688.0,2.0,2.0,M,3.0,760.0,O,10.0
Rmr13388,siziuczlifbmxysgzaxxiu,Concord,1609839.0,United States of America,Sealed Air,302608.0,2.0,5.0,M,31.0,592.0,O,4.0
ddt13389,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,Rochester,,United States of America,Delta Air Lines,108647.0,1.0,4.0,W,79.0,445.0,O,3.0
JRL13390,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,Rochester,1721796.0,United States of America,Constellation Energy,19981.0,4.0,4.0,D,28.0,379.0,O,2.0
Bfo13391,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,Fremont,2574915.0,United States of America,Amerco,205609.0,0.0,1.0,M,85.0,532.0,O,3.0
Oey13392,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,Santa Rosa,2511005.0,Canada,M&F Worldwide,462711.0,5.0,2.0,U,2.0,817.0,R,
SCA13393,Yzubfpymrvchhhzgbizuwspag,Salt Lake City,93460.0,United States of America,Plains Exploration,203178.0,4.0,1.0,S,93.0,332.0,U,0.0
Xnq13394,,Nashua,3040224.0,Canada,Group 1 Automotive,22115.0,0.0,3.0,S,82.0,563.0,O,4.0
Pzo13395,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,San Francisco,1436222.0,United States of America,AbitibiBowater,127226.0,0.0,5.0,U,15.0,498.0,R,10.0
Kgl13396,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,London,2449616.0,United States of America,New Jersey Resources,224927.0,4.0,4.0,M,91.0,555.0,O,8.0
klm13397,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,Fayetteville,3605944.0,United States of America,Zimmer Holdings,451825.0,4.0,2.0,M,41.0,654.0,,
Jax13398,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,Lafayette,3394119.0,United States of America,Great Atlantic & Pacific Tea,307321.0,5.0,5.0,D,33.0,565.0,O,0.0
njf13399,OOAJDQYMG,Montgomery,1881401.0,United States of America,Valassis Communications,423890.0,4.0,4.0,M,87.0,655.0,O,1.0
Zop13400,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,Philadelphia,245470.0,United States of America,AMC Entertainment,116423.0,4.0,3.0,M,3.0,482.0,R,4.0
GLJ13401,yiexiygyzvtmpmxddnwnv,Boise,152152.0,United States of America,Motorola,13303.0,4.0,4.0,M,13.0,717.0,O,
FYF13402,,Hayward,,Canada,Capital One Financial,482538.0,0.0,2.0,U,92.0,655.0,O,8.0
Jmi13403,jdnadafgl,Salt Lake City,841653.0,United States of America,Fidelity National Financial,140683.0,2.0,2.0,U,28.0,429.0,O,0.0
Atb13404,Keznkuizulukwjuftqflikcoxvxm,Winnipeg,3448653.0,Canada,KAR Holdings,329852.0,,3.0,W,47.0,398.0,O,10.0
Eyr13405,alcfru,Hamilton,2162717.0,United States of America,Manpower,428171.0,3.0,5.0,D,79.0,803.0,R,0.0
Iih13406,Faugitjpd,Sioux Falls,3952132.0,United States of America,Smurfit-Stone Container,10374.0,2.0,1.0,M,76.0,792.0,O,6.0
Knm13407,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,Anaheim,,United States of America,Dole Food,,3.0,2.0,M,45.0,653.0,O,3.0
Azh13408,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,Toronto,3152909.0,United States of America,NVR,290998.0,5.0,0.0,S,51.0,785.0,R,6.0
KJK13409,Bexqwpnhwf,Augusta,2323724.0,United States of America,AMR,112950.0,1.0,1.0,W,93.0,761.0,O,2.0
Kgy13410,WGDAE,Fremont,3444615.0,,A.O. Smith,291467.0,3.0,4.0,S,40.0,735.0,R,10.0
Lbo13411,Wxugjoashygcgbstzdn,Corona,2157760.0,United States of America,EOG Resources,358258.0,1.0,4.0,D,57.0,636.0,,8.0
Ohs13412,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,Idaho Falls,2626950.0,United States of America,Emerson Electric,445423.0,0.0,3.0,M,59.0,704.0,O,2.0
JNP13413,Tcrnmhwaszkzxxqnohgszxxvocpwwj,Independence,1965855.0,United States of America,FirstEnergy,241742.0,2.0,2.0,S,67.0,500.0,O,
HFW13414,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,Vancouver,1011053.0,United States of America,Vulcan Materials,150120.0,0.0,0.0,M,31.0,343.0,O,10.0
gta13415,pqrzssn,Nashville,1126425.0,United States of America,AnnTaylor Stores,418826.0,3.0,1.0,M,84.0,304.0,,4.0
prc13416,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,Tulsa,,United States of America,Baker Hughes,299696.0,0.0,2.0,S,79.0,652.0,O,1.0
MSL13417,,Bismarck,3677625.0,United States of America,Packaging Corp. of America,74767.0,3.0,5.0,M,28.0,748.0,O,3.0
Tqo13418,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,Syracuse,2552839.0,United States of America,,208571.0,5.0,1.0,S,58.0,541.0,O,7.0
Cey13419,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,Concord,3065927.0,United States of America,Avery Dennison,309813.0,2.0,5.0,M,98.0,484.0,O,7.0
Srg13420,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,Memphis,2895331.0,,Wisconsin Energy,116410.0,4.0,5.0,D,80.0,368.0,R,2.0
Hks13421,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,Durham,1408826.0,United States of America,Spartan Stores,64370.0,1.0,4.0,U,11.0,411.0,O,8.0
UST13422,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,Casper,3131250.0,United States of America,RPM International,131067.0,5.0,0.0,S,63.0,554.0,R,8.0
KLY13423,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,Salt Lake City,2235242.0,Canada,Henry Schein,386836.0,1.0,4.0,U,60.0,739.0,R,9.0
CYX13424,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,Jacksonville,486589.0,Canada,Nacco Industries,66911.0,1.0,5.0,W,70.0,651.0,O,1.0
qtl13425,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,Fairbanks,1866492.0,United States of America,Publix Super Markets,482853.0,3.0,,M,7.0,447.0,O,0.0
ZQE13426,vsqjkmgdjwoebgbocogurl,Biloxi,3448699.0,United States of America,Interpublic Group,77290.0,2.0,2.0,D,50.0,833.0,O,10.0
jid13427,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,Hay River,707707.0,United States of America,Southern,330330.0,4.0,3.0,U,13.0,727.0,O,0.0
VPC13428,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,Berkeley,3812236.0,Canada,MetLife,190039.0,0.0,3.0,M,62.0,760.0,O,10.0
TFJ13429,OSFNSVKWNQMTQLV,Bridgeport,3822989.0,United States of America,Flowers Foods,61833.0,1.0,0.0,U,52.0,309.0,U,3.0
dfb13430,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,Erie,3702672.0,United States of America,Celanese,237325.0,4.0,1.0,M,84.0,811.0,O,1.0
szv13431,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,Columbia,3491822.0,United States of America,Neiman Marcus,469609.0,3.0,4.0,M,63.0,671.0,U,3.0
Nqn13432,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,Orange,598057.0,United States of America,Wesco International,,4.0,2.0,,98.0,771.0,U,1.0
Kbk13433,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,Huntsville,3698115.0,United States of America,United Technologies,147261.0,1.0,1.0,M,54.0,801.0,O,6.0
nxv13434,orjamuffjsberigbctzuepbtmhtosajzi,Alexandria,3967662.0,United States of America,Hovnanian Enterprises,247255.0,5.0,5.0,M,54.0,445.0,U,1.0
QBZ13435,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,Sterling Heights,301398.0,Canada,URS,390143.0,3.0,2.0,W,,518.0,,9.0
NYZ13436,Zajkqsjjfgdascjyuqcx,St. Petersburg,2637018.0,United States of America,Landstar System,167512.0,5.0,3.0,U,41.0,349.0,U,1.0
IPW13437,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,Winnipeg,2295132.0,United States of America,Danaher,334967.0,5.0,0.0,U,10.0,473.0,R,7.0
Coe13438,Zysfkfvycclegmocqyfqprytbomxwom,Vancouver,598436.0,United States of America,Maxim Integrated Products,88882.0,5.0,3.0,S,58.0,507.0,O,9.0
azn13439,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,Cedar Rapids,3057888.0,,Vornado Realty Trust,398372.0,4.0,4.0,M,83.0,479.0,O,3.0
CMI13440,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,Plano,2289608.0,United States of America,Mutual of America Life,408036.0,1.0,0.0,M,24.0,646.0,O,4.0
ncu13441,Kwvrsfgm,Toledo,3970770.0,United States of America,,468846.0,1.0,3.0,,,550.0,O,4.0
Ivg13442,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,Windsor,1511924.0,Canada,Nucor,232318.0,2.0,2.0,M,32.0,631.0,O,10.0
SJJ13443,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,Biloxi,2906143.0,United States of America,HealthSouth,23408.0,2.0,1.0,S,25.0,833.0,O,8.0
ngl13444,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,Peoria,2327430.0,United States of America,A.O. Smith,377165.0,,2.0,U,32.0,505.0,O,9.0
Bcm13445,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,Huntington Beach,1557527.0,United States of America,Reliance Steel & Aluminum,62663.0,1.0,,M,43.0,543.0,O,0.0
Ovd13446,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,Tucson,222067.0,United States of America,Pioneer Natural Resources,45422.0,2.0,5.0,M,33.0,394.0,O,1.0
HIE13447,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,Pasadena,2595162.0,Canada,ITT,325513.0,5.0,4.0,U,5.0,615.0,O,0.0
Rhd13448,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,Bismarck,1158457.0,United States of America,Markel,123854.0,5.0,5.0,S,70.0,,O,5.0
Vcx13449,xvgbhzqzbjgheecfw,Mobile,1563046.0,United States of America,Autodesk,30507.0,3.0,1.0,M,36.0,498.0,O,8.0
PII13450,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,Provo,3920394.0,Canada,Sanmina-SCI,240713.0,5.0,1.0,S,76.0,457.0,O,
Ddm13451,Ettbreerdmyytsmubqbadtivpvdhocu,Stockton,454249.0,United States of America,Lam Research,,2.0,1.0,M,67.0,543.0,O,10.0
hch13452,Mvljrtwlllfajfndegvdvfzcods,Sunnyvale,663834.0,United States of America,,230870.0,1.0,4.0,,88.0,685.0,R,2.0
JRK13453,,Amarillo,416618.0,United States of America,Enersys,87590.0,0.0,0.0,S,95.0,453.0,O,2.0
fjh13454,Fcnirnkfblcxkxzrjbjvzgsiwfflm,Columbus,663678.0,United States of America,Unified Grocers,423148.0,4.0,,W,22.0,571.0,R,4.0
Pdd13455,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,London,815814.0,United States of America,Warner Music Group,245484.0,4.0,3.0,M,85.0,833.0,O,9.0
Ubm13456,rqcoipinaezcmsfrrieqxebvvaojt,Los Angeles,1728168.0,United States of America,Cephalon,362660.0,1.0,1.0,M,53.0,722.0,O,8.0
jvk13457,Rcdmzdjbsfdfjoryqbodffqsddpxj,Mobile,52670.0,Canada,Kansas City Southern,456181.0,0.0,,M,10.0,687.0,R,2.0
Ugp13458,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,St. Catharines,3263655.0,Canada,Hexion Specialty Chemicals,427837.0,5.0,0.0,M,16.0,690.0,R,7.0
Ivt13459,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,Hilo,508888.0,United States of America,SanDisk,142920.0,5.0,1.0,M,,647.0,O,2.0
APE13460,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,Columbia,280461.0,Canada,Sealed Air,94906.0,5.0,1.0,M,22.0,548.0,O,2.0
Oti13461,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,Hayward,1265398.0,United States of America,Office Depot,304697.0,1.0,3.0,S,57.0,849.0,R,7.0
EOT13462,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,Hialeah,3820275.0,United States of America,Questar,116852.0,1.0,4.0,M,10.0,,R,4.0
Rvl13463,nxedtrjignhvdshcidho,Overland Park,1873597.0,United States of America,Levi Strauss,239502.0,0.0,4.0,M,32.0,778.0,R,1.0
AHG13464,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,Paterson,575291.0,United States of America,Chesapeake Energy,219726.0,1.0,4.0,M,54.0,359.0,O,2.0
OOX13465,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,Rockford,3767157.0,United States of America,Starbucks,262854.0,5.0,1.0,,70.0,591.0,O,7.0
SSU13466,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,Lubbock,538962.0,Canada,Xerox,459503.0,1.0,2.0,M,71.0,,O,4.0
bid13467,Evvgqdqlvmdyejrflnwksgiogmc,Palmdale,1961830.0,United States of America,Textron,462105.0,4.0,0.0,D,75.0,458.0,O,9.0
Wnm13468,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,Salem,2415608.0,United States of America,,198464.0,4.0,0.0,M,53.0,301.0,O,2.0
Xtf13469,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,Peoria,3943144.0,United States of America,National Fuel Gas,,0.0,0.0,S,9.0,655.0,U,0.0
KIC13470,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,Colorado Springs,737530.0,United States of America,Express Scripts,106151.0,4.0,5.0,M,63.0,525.0,O,4.0
