prospect_AgencyID,prospect_State,prospect_City,prospect_MaritalStatus,prospect_NumberCars,prospect_Phone,prospect_Employer,prospect_Age,prospect_CreditRating,prospect_Country,prospect_NetWorth,prospect_AddressLine2,prospect_PostalCode,prospect_Income,prospect_NumberChildren,prospect_OwnOrRentFlag,prospect_NumberCreditCards
vem219,TX,Naperville,S,3.0,1-864-555-5341,W.W. Grainger,57.0,554.0,Canada,2293241.0,,h7g 1u9,135306.0,0.0,R,
BAR220,VT,Iqaluit,U,1.0,1-475-209-3369,IDT,10.0,733.0,United States of America,2846515.0,,90831,99566.0,0.0,U,6.0
PES221,IN,Winnipeg,M,2.0,1-459-456-1848,General Mills,74.0,345.0,United States of America,1619956.0,,M4j 1o7,263959.0,4.0,O,10.0
Sha222,UT,St. Petersburg,M,2.0,1-802-797-1712,RBS Global,28.0,644.0,United States of America,2367607.0,,77288,441498.0,0.0,R,6.0
Sch223,NV,Waterbury,S,3.0,,Realogy,96.0,564.0,United States of America,3795566.0,,77117,429621.0,0.0,U,3.0
Mat224,TX,Lubbock,M,1.0,1-224-760-3774,ArvinMeritor,42.0,465.0,United States of America,734762.0,,45263,181214.0,3.0,O,10.0
JAI225,OR,London,D,,1-511-883-9082,Amkor Technology,64.0,652.0,United States of America,908994.0,,v6g 1p4,212502.0,4.0,O,8.0
KAR226,Ontario,Des Moines,M,5.0,,Lear,,714.0,United States of America,2561296.0,,72247,244545.0,4.0,O,6.0
gus227,Saskatchewan,Madison,M,5.0,1-405-014-0029,Asbury Automotive Group,49.0,383.0,Canada,3181069.0,APT. 587,E7n 1j9,218681.0,4.0,R,10.0
Ann228,MO,Scottsdale,,,1-076-073-0994,Limited Brands,81.0,336.0,United States of America,2632226.0,,45272,296916.0,5.0,O,7.0
lab229,UT,Mount Pearl,,0.0,1-690-040-0846,Beazer Homes USA,57.0,626.0,Canada,,,x7j 1q2,453659.0,2.0,O,9.0
fli230,IL,Iqaluit,S,3.0,1-211-707-3341,,42.0,549.0,United States of America,1151333.0,,80952,194450.0,0.0,U,0.0
sat231,NM,Moreno Valley,U,5.0,1-642-203-7899,Acuity Brands,30.0,492.0,United States of America,2763939.0,,38157,49533.0,4.0,O,0.0
tho232,NC,Naperville,M,2.0,1-792-738-9524,ABM Industries,56.0,327.0,United States of America,370710.0,,06703,394819.0,4.0,O,0.0
CRI233,AZ,Norfolk,S,3.0,1-881-269-3949,,3.0,545.0,United States of America,1192164.0,,v6u 1r8,342754.0,3.0,O,10.0
Gas234,CT,Louisville,M,1.0,1-537-303-6219,Southwestern Energy,53.0,571.0,United States of America,223487.0,,28231,224435.0,0.0,O,0.0
Cha235,VA,Akron,W,0.0,1-682-154-3638,Delta Air Lines,67.0,423.0,United States of America,2341143.0,,63107,37717.0,2.0,O,7.0
Net236,NV,Whitehorse,,1.0,1-512-708-0580,ITT,94.0,655.0,United States of America,1774784.0,,H2g 1w7,286483.0,0.0,O,4.0
WOO237,VA,Salem,M,0.0,1-598-440-6359,Health Management Associates,37.0,488.0,United States of America,3951308.0,,55416,185412.0,5.0,O,0.0
val238,British Columbia,Memphis,M,4.0,1-281-206-9270,Western Union,75.0,352.0,United States of America,2756025.0,,V6d 1u5,472518.0,,,6.0
Ber239,VA,Fayetteville,M,,1-442-133-8200,Family Insurance Group,51.0,810.0,United States of America,1833112.0,,93782,425307.0,1.0,O,0.0
lab240,TX,Lansing,D,2.0,1-607-062-8891,Advance Auto Parts,74.0,686.0,United States of America,698884.0,,90252,304909.0,2.0,O,8.0
VRE241,CO,Atlanta,M,0.0,,J.P. Morgan Chase & Co.,100.0,389.0,Canada,3287261.0,,85759,231226.0,2.0,R,0.0
GOO242,GA,Gary,M,0.0,1-141-622-5196,Fidelity National Financial,,761.0,United States of America,3337290.0,,M5g 1x8,219026.0,0.0,U,
cha243,NE,Atlanta,D,0.0,1-500-101-2792,Toro,28.0,589.0,United States of America,2963197.0,,78746,414993.0,1.0,O,4.0
TAM244,NC,Dawson City,M,0.0,1-655-973-7192,Mueller Water Products,18.0,492.0,United States of America,1487009.0,,H2f 1z1,24837.0,0.0,O,1.0
CUM245,OK,Mobile,D,2.0,1-972-039-2576,Energy Future Holdings,77.0,442.0,United States of America,3177428.0,Suite 463,77288,200645.0,5.0,U,10.0
SIM246,MO,Santa Clarita,S,4.0,1-764-148-5233,Weis Markets,14.0,649.0,United States of America,1886280.0,,35277,22605.0,3.0,O,8.0
Est247,AR,Chicago,U,0.0,1-399-618-9069,MasterCard,23.0,337.0,United States of America,1853087.0,,36134,,0.0,O,8.0
han248,MT,Nashua,D,4.0,1-628-481-6657,Oracle,1.0,572.0,United States of America,195847.0,,V6t 1u3,389524.0,,R,8.0
Pee249,Newfoundland,West Covina,M,4.0,1-085-050-1119,Mutual of America Life,58.0,666.0,United States of America,3727580.0,,99597,232945.0,3.0,U,0.0
bli250,OR,Mesa,D,2.0,1-993-284-6634,JetBlue Airways,98.0,567.0,United States of America,2993662.0,,V6N 1V1,390626.0,3.0,O,4.0
Lea251,NM,El Paso,,5.0,1-395-464-9156,Western Refining,76.0,574.0,United States of America,2886788.0,,T6d 1h7,286207.0,3.0,O,5.0
Wil252,FL,Victoria,S,5.0,1-811-547-9696,Western Refining,59.0,498.0,United States of America,3672610.0,,M7o 1c5,391468.0,0.0,,2.0
kom253,MS,Hayward,U,5.0,,Bristol-Myers Squibb,81.0,836.0,Canada,3245637.0,,M2q 1e8,171326.0,2.0,R,9.0
Wel254,Saskatchewan,Oshawa,M,2.0,1-648-501-2866,AutoNation,31.0,759.0,United States of America,959636.0,,64172,294972.0,3.0,,8.0
Lac255,NE,Hamilton,S,3.0,1-332-974-4753,Boeing,1.0,563.0,United States of America,1037702.0,,85265,131039.0,5.0,O,6.0
Hon256,TN,Oklahoma City,S,1.0,1-217-048-6379,Advanced Micro Devices,28.0,313.0,United States of America,69141.0,,h5k 1p8,480287.0,5.0,U,8.0
Con257,OR,Portland,M,0.0,,Unitrin,36.0,771.0,United States of America,2818725.0,,M2P 1F6,276404.0,4.0,O,6.0
han258,ID,Macon,S,0.0,1-246-119-5490,Liberty Media,47.0,717.0,United States of America,3153373.0,,V6U 1U9,435481.0,5.0,O,1.0
WOJ259,WV,Yellow Knife,D,4.0,,Jarden,77.0,355.0,United States of America,616608.0,,V6F 1W7,,4.0,O,2.0
Ami260,MI,Santa Rosa,U,4.0,1-347-479-6259,Cincinnati Financial,91.0,383.0,United States of America,1014586.0,,92711,499891.0,4.0,O,10.0
Mo261,AL,Fort Wayne,S,5.0,1-881-547-3819,Steel Dynamics,46.0,579.0,United States of America,1679903.0,,60779,394640.0,5.0,O,1.0
BUR262,TN,Inglewood,M,4.0,1-155-847-4022,OGE Energy,36.0,324.0,Canada,1062919.0,,90790,359040.0,3.0,O,5.0
Kos263,Manitoba,London,M,5.0,1-946-987-5835,Hartford Financial Services,18.0,752.0,United States of America,3684297.0,,80908,429949.0,2.0,R,0.0
Bor264,CO,Waterbury,D,5.0,,Penske Automotive Group,27.0,723.0,Canada,1805618.0,,74129,333500.0,2.0,O,2.0
LAR265,OR,Salem,S,2.0,,Amkor Technology,79.0,349.0,United States of America,1852935.0,,M9e 1u6,480399.0,,U,1.0
BOU266,CO,Dayton,W,2.0,1-551-913-3853,Psychiatric Solutions,72.0,643.0,United States of America,1528702.0,,93663,73398.0,5.0,O,4.0
Pan267,NC,Frederick,W,3.0,1-666-863-1257,Calpine,26.0,390.0,United States of America,178411.0,,84119,,0.0,O,0.0
Wal268,Alberta,Thousand Oaks,U,4.0,1-938-871-9739,Saks,31.0,801.0,United States of America,2245432.0,,82602,446105.0,4.0,O,7.0
Mue269,VT,Escondido,S,0.0,1-333-561-7008,BE Aerospace,2.0,741.0,Canada,3058077.0,,94429,128126.0,4.0,O,2.0
Zub270,VT,Independence,D,2.0,1-514-023-2587,Exterran Holdings,81.0,821.0,Canada,723251.0,Apt. 986,H2A 1V4,371101.0,1.0,O,8.0
Sei271,SC,Corpus Christi,M,3.0,1-027-811-2670,Penn National Gaming,69.0,830.0,United States of America,3755553.0,,40511,263066.0,,O,5.0
Cav272,SD,Santa Rosa,M,0.0,1-475-590-2337,PetSmart,69.0,441.0,United States of America,757755.0,,M5b 1y9,,1.0,R,
Har273,New Brunswick,Burlington,D,3.0,1-214-794-0930,First Data,80.0,484.0,United States of America,3610784.0,,E7N 1P6,453776.0,1.0,R,2.0
Nau274,Manitoba,Overland Park,,4.0,1-988-429-0103,Liz Claiborne,14.0,653.0,United States of America,2994154.0,,h5k 1o7,494609.0,5.0,O,8.0
Ste275,NJ,Huntsville,D,0.0,1-143-517-2347,Alcoa,39.0,727.0,Canada,612241.0,,95203,233618.0,2.0,R,7.0
Cho276,TX,Berkeley,U,1.0,1-709-720-3248,Perini,0.0,535.0,United States of America,1352198.0,,23513,,,O,0.0
Lux277,MD,Casper,W,5.0,1-314-831-7578,Hudson City Bancorp,59.0,320.0,United States of America,2534935.0,,T5c 1j1,154521.0,4.0,R,9.0
Far278,WV,Toledo,W,4.0,1-342-101-7385,Sigma-Aldrich,60.0,775.0,United States of America,3189762.0,,V6z 1q9,438162.0,4.0,O,1.0
Shi279,OH,Cheyenne,M,3.0,1-419-495-9429,Plains Exploration,4.0,606.0,United States of America,447872.0,,73121,352602.0,4.0,O,
Pip280,NH,Fresno,S,4.0,1-992-551-4676,W.R. Berkley,74.0,,United States of America,3207012.0,,75267,194788.0,2.0,O,5.0
Sug281,IL,Sacramento,W,0.0,1-183-910-2398,Cooper-Standard Holdings,66.0,685.0,Canada,303926.0,,78781,437119.0,1.0,O,6.0
Kum282,SD,Fargo,M,0.0,1-114-136-8583,Ryder System,36.0,770.0,Canada,3685802.0,,25727,66431.0,5.0,O,5.0
LOR283,DC,Rapid City,M,4.0,1-985-895-6709,Merck,55.0,694.0,United States of America,3180558.0,,76708,380368.0,4.0,O,4.0
KUR284,MO,Raleigh,D,1.0,1-864-279-4768,Chubb,57.0,530.0,United States of America,,Apt. 247,46217,7377.0,3.0,O,4.0
ser285,NJ,Oshawa,S,5.0,1-744-443-0610,Cummins,76.0,609.0,Canada,3507884.0,,R5h 1l9,87533.0,0.0,O,1.0
Ado286,SD,Yellow Knife,M,2.0,1-710-698-6175,Advance Auto Parts,63.0,619.0,Canada,2230968.0,,23254,76061.0,4.0,O,3.0
Bol287,AK,Casper,M,4.0,1-473-272-4862,Airgas,76.0,821.0,United States of America,814197.0,,38184,486482.0,3.0,O,7.0
sav288,Newfoundland,Oshawa,M,4.0,1-767-745-4346,Mattel,22.0,553.0,United States of America,2254862.0,,30398,436307.0,,O,6.0
Mar289,PA,Bismarck,D,,1-072-333-8934,Rite Aid,,529.0,United States of America,91935.0,,C2B 4X7,420621.0,0.0,O,
Bar290,NJ,Calgary,W,1.0,,Forest Laboratories,7.0,507.0,United States of America,1818938.0,,V6V 1Q1,187944.0,1.0,O,4.0
Woo291,NJ,Ontario,S,0.0,1-113-957-9923,Pioneer Natural Resources,4.0,726.0,United States of America,177543.0,,33185,146651.0,2.0,O,8.0
Bir292,IL,San Diego,,2.0,1-270-496-9696,H&R Block,39.0,684.0,United States of America,3078579.0,,90150,118757.0,1.0,O,8.0
Lav293,Ontario,Yellow Knife,U,1.0,1-151-106-1324,Colgate-Palmolive,84.0,,United States of America,1222308.0,,10290,467906.0,1.0,O,4.0
Mcm294,MI,Palmdale,S,0.0,1-130-325-1266,CBS,26.0,314.0,United States of America,3341105.0,,21239,89920.0,0.0,O,7.0
Pau295,TN,Stockton,S,,1-102-293-7755,Cytec Industries,72.0,,United States of America,3128005.0,,C2b 4x5,43770.0,1.0,O,4.0
Lea296,MD,Cincinnati,W,2.0,1-177-880-1774,Calumet Specialty Products,20.0,645.0,United States of America,,Suite 130,19155,435272.0,4.0,U,9.0
Seh297,CO,Winnipeg,U,3.0,1-042-914-3849,Popular,100.0,713.0,United States of America,,,92177,464094.0,1.0,R,8.0
hit298,NC,Omaha,U,0.0,1-074-076-1898,Patterson-UTI Energy,83.0,357.0,United States of America,594723.0,,55169,474686.0,3.0,O,9.0
GAS299,Manitoba,Iqaluit,D,1.0,1-217-087-5277,Viacom,45.0,649.0,United States of America,787771.0,,V6R 1S8,106730.0,,U,5.0
hue300,OR,West Covina,M,1.0,1-377-905-7875,Calumet Specialty Products,56.0,835.0,United States of America,148371.0,apt. 35,06133,97186.0,1.0,,0.0
Kle301,UT,Overland Park,M,4.0,1-205-909-8362,AMR,65.0,,United States of America,2760822.0,,53739,161132.0,1.0,O,0.0
Win302,IL,Brownsville,M,2.0,1-752-780-8339,Olin,96.0,629.0,United States of America,2240874.0,,V5a 1p6,393718.0,,R,1.0
Mar303,CA,Sioux Falls,U,3.0,,Bon-Ton Stores,40.0,587.0,United States of America,3676798.0,,77146,31765.0,2.0,O,1.0
SWA304,ID,Jacksonville,M,0.0,1-147-089-1963,Werner Enterprises,51.0,786.0,Canada,1137557.0,Suite 113,V6w 1r1,411526.0,3.0,R,8.0
Joy305,LA,Erie,M,4.0,1-956-899-9979,PepsiCo,85.0,415.0,United States of America,978089.0,,T5D 1L1,316374.0,3.0,O,10.0
mcr306,WV,Saskatoon,S,5.0,1-149-281-5678,American Electric Power,11.0,791.0,United States of America,3268379.0,suite 308,94089,233970.0,4.0,O,5.0
Pre307,MN,St. Petersburg,M,3.0,1-880-678-6428,Community Health Systems,100.0,413.0,United States of America,2476914.0,,53720,185988.0,5.0,R,0.0
HIN308,Quebec,Toronto,M,2.0,1-589-765-3895,IAC/InterActiveCorp,51.0,428.0,United States of America,,,75216,443246.0,5.0,O,7.0
Sel309,Quebec,Spokane,W,1.0,1-413-343-2912,Jack in the Box,,810.0,United States of America,3405002.0,,94334,474421.0,1.0,O,10.0
Wea310,MD,Long Beach,U,2.0,1-312-593-5173,U.S. Bancorp,39.0,324.0,United States of America,1958810.0,,T5c 1w9,256222.0,0.0,U,2.0
TOM311,UT,Fort Worth,,4.0,1-805-115-9823,PharMerica,47.0,587.0,United States of America,1941022.0,,b1c 1x2,396342.0,1.0,O,6.0
Ens312,RI,Orlando,,0.0,1-956-260-8837,AGL Resources,,700.0,United States of America,1309748.0,,80185,4870.0,1.0,,1.0
Ger313,MA,Lakewood,S,2.0,1-451-999-0585,Arkansas Best,66.0,734.0,United States of America,3632370.0,,87504,379475.0,3.0,O,
Bat314,MN,Huntington,S,4.0,,BorgWarner,83.0,651.0,Canada,2475001.0,,10016,422366.0,2.0,,0.0
LON315,TX,Hampton,W,4.0,1-359-607-4329,Pride International,49.0,555.0,United States of America,2075664.0,,35292,67927.0,4.0,R,
Tun316,WI,Oceanside,M,4.0,1-363-394-6166,DaVita,,614.0,Canada,1250329.0,,92807,363160.0,2.0,R,1.0
eis317,New Brunswick,Winston-Salem,M,4.0,1-015-803-2474,Xerox,73.0,794.0,Canada,212451.0,,92823,419888.0,2.0,O,8.0
Vuc318,ID,Norfolk,D,1.0,1-362-478-2862,Republic Services,86.0,482.0,Canada,3049747.0,,92815,229870.0,5.0,U,8.0
bea319,British Columbia,Birmingham,U,0.0,1-558-480-1200,Cephalon,48.0,591.0,United States of America,2417447.0,Apt. 453,77191,158840.0,5.0,O,2.0
Fer320,NV,Philadelphia,U,1.0,1-703-636-9996,,,566.0,Canada,2612998.0,,94152,430061.0,0.0,O,8.0
Soo321,MN,Boise,M,0.0,1-154-086-1903,National Fuel Gas,37.0,381.0,United States of America,734375.0,,V6i 1r8,194526.0,,O,6.0
Bir322,IL,Fullerton,D,0.0,1-547-387-1078,Target,68.0,374.0,United States of America,3717995.0,,84092,424188.0,2.0,O,7.0
Ver323,Manitoba,Regina,U,0.0,1-748-212-2340,Expedia,,328.0,United States of America,956825.0,,36601,470701.0,0.0,O,
De 324,Alberta,Sandy,S,1.0,1-846-315-1764,Hudson City Bancorp,66.0,807.0,United States of America,,,T6d 1f3,404911.0,,O,8.0
Bla325,TN,Mesa,S,3.0,1-179-983-1576,PharMerica,14.0,311.0,Canada,2390111.0,,H2c 1x6,,4.0,O,1.0
Hur326,ME,Provo,S,5.0,1-073-769-1833,Men's Wearhouse,69.0,647.0,United States of America,3576639.0,,93361,436285.0,3.0,O,5.0
ray327,GA,Kitchener,,0.0,1-353-395-2825,Williams,35.0,622.0,United States of America,339669.0,,93726,391695.0,4.0,O,
nix328,AK,Idaho Falls,U,3.0,1-771-657-6355,SPX,78.0,570.0,Canada,2731417.0,,h5k 1q7,479851.0,0.0,R,7.0
zag329,CT,Allentown,S,4.0,1-942-527-3307,BE Aerospace,33.0,840.0,United States of America,2179616.0,,73177,409873.0,5.0,R,8.0
Roi330,WI,Waterbury,M,0.0,,Wells Fargo,77.0,389.0,United States of America,,,02107,245133.0,4.0,O,2.0
Hog331,MO,Raleigh,M,,1-205-874-4529,,94.0,467.0,United States of America,2950835.0,,19222,181694.0,5.0,,2.0
Mar332,MS,Baton Rouge,S,2.0,,Lincoln National,19.0,793.0,United States of America,1515524.0,Apt. 345,T6d 1h1,106385.0,2.0,O,8.0
Col333,NY,Oshawa,,4.0,1-831-988-7672,Targa Resources,50.0,749.0,United States of America,2007473.0,APT. 492,H6c 1y1,488485.0,2.0,O,3.0
neg334,MI,Carrollton,D,3.0,1-079-481-2220,Spherion,65.0,789.0,United States of America,1757951.0,,89137,90218.0,2.0,O,8.0
Wil335,MD,Columbus,,2.0,1-853-953-1134,Family Insurance Group,29.0,768.0,Canada,1980948.0,,94661,308552.0,1.0,O,8.0
Gos336,SD,Cedar Rapids,U,5.0,1-471-099-6976,Adobe Systems,37.0,625.0,United States of America,1630998.0,,99211,380031.0,5.0,O,6.0
Ntp337,Prince Edward Island,Yonkers,M,2.0,1-235-350-8301,Blockbuster,56.0,751.0,United States of America,463905.0,,85029,348345.0,5.0,O,0.0
mil338,TN,Flint,S,1.0,1-020-844-6258,Radian Group,,460.0,United States of America,352542.0,,78522,406014.0,4.0,O,3.0
TEL339,ID,Kitchener,U,,1-101-164-5047,M&F Worldwide,46.0,812.0,United States of America,3243615.0,,M7m 1b5,55811.0,4.0,R,8.0
RIV340,MO,Grand Prairie,M,4.0,1-424-458-1913,MeadWestvaco,28.0,532.0,United States of America,156383.0,,27407,456536.0,4.0,O,0.0
hol341,Ontario,Alexandria,U,4.0,1-071-151-3531,RadioShack,31.0,509.0,United States of America,3366650.0,,85722,42908.0,1.0,R,8.0
Fry342,UT,Overland Park,U,5.0,1-548-500-5378,Abbott Laboratories,55.0,461.0,United States of America,3762007.0,,V6n 1w1,319596.0,4.0,R,0.0
Esc343,CT,Columbia,S,2.0,1-780-269-2599,Phoenix,26.0,,United States of America,2915479.0,,e7n 1j9,146636.0,,O,2.0
LID344,CA,Fort Smith,M,5.0,1-503-223-2295,Medical Mutual of Ohio,93.0,332.0,United States of America,518175.0,,19194,282004.0,2.0,,4.0
BAY345,IN,Kitchener,M,5.0,1-036-637-5684,National Oilwell Varco,14.0,371.0,United States of America,3240188.0,,23295,339377.0,4.0,R,1.0
SED346,NE,Lowell,U,1.0,1-117-775-7922,Cincinnati Financial,30.0,546.0,United States of America,492570.0,Apt. 449,93800,391590.0,1.0,O,8.0
SHU347,VT,Fairbanks,M,3.0,1-420-197-0842,Ecolab,18.0,754.0,United States of America,3189432.0,,60606,319668.0,1.0,U,6.0
hin348,HI,St. Catharines,U,4.0,1-057-255-5641,Baldor Electric,69.0,516.0,United States of America,1862636.0,,91323,251066.0,,O,2.0
Luw349,WA,San Buenaventura,W,1.0,1-864-198-2367,Smithfield Foods,60.0,737.0,United States of America,1891784.0,Apt. 954,H2E 1Y3,122433.0,1.0,O,1.0
PCB350,Saskatchewan,San Diego,D,4.0,1-089-865-4449,Hormel Foods,77.0,404.0,United States of America,2999683.0,,T5a 1v4,229086.0,2.0,O,1.0
BEZ351,SC,Syracuse,M,4.0,1-848-728-0817,Patterson,,583.0,United States of America,1482145.0,,m1h 1p3,387138.0,2.0,O,0.0
Buc352,OK,Charlotte,U,5.0,1-816-138-9438,Anadarko Petroleum,62.0,461.0,United States of America,2237352.0,,35852,192643.0,3.0,O,8.0
RAM353,NJ,Winnipeg,M,5.0,1-036-611-5081,Michael Foods,96.0,343.0,United States of America,2903967.0,,83402,301108.0,3.0,O,2.0
THR354,KY,Pembroke Pines,W,3.0,1-841-019-7366,International Game Technology,45.0,431.0,United States of America,2208391.0,,T5C 1M5,448626.0,0.0,O,0.0
RAU355,ME,Plano,M,1.0,1-285-189-5251,Western Digital,65.0,319.0,United States of America,1052954.0,,90150,432792.0,4.0,R,10.0
Gol356,WY,Fort Wayne,M,5.0,1-632-062-4993,Sonoco Products,12.0,504.0,United States of America,3751568.0,,23502,499596.0,2.0,O,0.0
Upd357,MO,San Buenaventura,M,4.0,1-614-232-0003,Verizon Communications,71.0,611.0,Canada,1980882.0,,48910,30189.0,4.0,O,6.0
MOR358,AK,Mount Pearl,,4.0,1-035-288-5444,Securian Financial Group,38.0,359.0,United States of America,579641.0,,T6C 1D7,111428.0,2.0,O,2.0
SHA359,CT,Sandy,W,5.0,1-477-970-4729,Electronic Arts,7.0,398.0,Canada,3476510.0,,90760,146638.0,2.0,O,2.0
Cla360,SD,Henderson,M,3.0,1-092-479-3305,LandAmerica Financial Group,30.0,,United States of America,505464.0,,V6M 1U1,40323.0,4.0,O,4.0
LIC361,IA,Mobile,,0.0,1-618-745-5747,C.H. Robinson Worldwide,58.0,537.0,United States of America,2494978.0,,T5a 1j8,461807.0,0.0,O,0.0
PEL362,UT,Hilo,U,5.0,1-363-472-9200,Alaska Air Group,8.0,743.0,United States of America,1609289.0,Suite 471,20073,184868.0,5.0,O,1.0
Ash363,Newfoundland,Virginia Beach,M,5.0,1-430-155-3830,Buildings Materials Corp.,18.0,432.0,Canada,,,50321,125814.0,3.0,O,8.0
DYN364,ID,Fullerton,S,2.0,1-637-251-1599,Interactive Brokers Group,83.0,614.0,United States of America,1681770.0,,E7n 1n1,267270.0,3.0,R,10.0
Lar365,MI,Lancaster,M,0.0,1-392-994-6165,Rockwell Automation,50.0,704.0,United States of America,,,10710,408878.0,1.0,O,6.0
ENG366,CA,Durham,M,2.0,1-351-837-0111,Pantry,88.0,604.0,Canada,2933990.0,,90826,418717.0,3.0,R,0.0
Har368,MD,Fort Wayne,U,0.0,1-352-607-5329,Werner Enterprises,60.0,556.0,United States of America,2112951.0,,93850,345984.0,2.0,R,5.0
Hey369,KS,Seattle,U,2.0,1-227-269-1037,Cisco Systems,52.0,344.0,United States of America,3418282.0,,83721,171271.0,5.0,O,1.0
leh370,WI,Vancouver,W,0.0,1-208-109-2479,Lockheed Martin,48.0,388.0,Canada,2898609.0,,V6c 1r8,448397.0,3.0,O,6.0
Co-371,NC,Tucson,U,4.0,1-265-022-0496,SanDisk,40.0,416.0,Canada,1765032.0,apt. 926,90320,359271.0,,O,8.0
Elt372,TN,Oxnard,M,2.0,1-220-323-3039,News Corp.,69.0,709.0,Canada,3176317.0,,M9e 1t7,322068.0,2.0,O,6.0
Alv373,IL,Corona,M,2.0,1-055-237-4260,Markel,42.0,426.0,United States of America,461490.0,,80081,76346.0,,O,5.0
YOK374,OR,Sacramento,M,0.0,1-285-900-2874,Silgan Holdings,39.0,665.0,United States of America,3164372.0,,25325,469442.0,1.0,R,2.0
ZIN375,DC,Escondido,M,2.0,1-562-501-9401,SPX,19.0,547.0,United States of America,1294197.0,,E7o 1p7,167918.0,0.0,O,3.0
zim376,Saskatchewan,Chicago,U,0.0,1-572-985-7236,L-3 Communications,10.0,558.0,United States of America,661877.0,,10017,104354.0,4.0,O,
laf377,KS,Frederick,M,4.0,1-378-748-1930,Thermo Fisher Scientific,47.0,511.0,United States of America,2709193.0,,V6c 1r4,467285.0,4.0,O,9.0
POP378,British Columbia,Thousand Oaks,S,1.0,1-525-579-7508,Kimberly-Clark,83.0,504.0,Canada,1744304.0,,E7n 1f9,,,R,7.0
men379,MI,Mobile,S,5.0,1-901-469-7568,Church & Dwight,,693.0,United States of America,1670195.0,,T6a 1d7,72940.0,2.0,O,6.0
TUR380,CT,Pomona,M,5.0,,Vanguard Health Systems,42.0,454.0,Canada,1443342.0,,M5c 1x6,150336.0,4.0,O,0.0
fee381,IA,Little Rock,D,0.0,1-260-434-2400,Embarq,2.0,372.0,United States of America,681302.0,,e7o 1h3,81333.0,4.0,O,10.0
ter382,NH,Hilo,S,0.0,1-304-461-8478,AMC Entertainment,67.0,568.0,United States of America,3406439.0,,64103,117399.0,3.0,O,9.0
BAR383,TN,Simi Valley,M,4.0,1-413-648-3099,Sigma-Aldrich,,530.0,Canada,315234.0,,72241,489099.0,4.0,R,4.0
Tap384,MS,Las Vegas,M,0.0,1-229-508-9311,Leap Wireless International,77.0,770.0,United States of America,2584094.0,,77085,201358.0,5.0,O,7.0
Mod385,Ontario,Ottawa,,1.0,1-259-692-4195,CME Group,19.0,646.0,United States of America,,Apt. 936,h5k 1o1,47401.0,4.0,O,2.0
cim386,CT,Vallejo,U,4.0,1-798-192-2357,Allstate,8.0,397.0,United States of America,977864.0,APT. 587,06515,259459.0,4.0,O,1.0
Sal387,RI,Iqaluit,M,3.0,1-093-204-5478,Curtiss-Wright,,713.0,United States of America,1163838.0,,80085,351789.0,1.0,O,1.0
bru388,TX,Lowell,M,2.0,1-564-311-0205,Family Dollar Stores,83.0,346.0,United States of America,69460.0,,m5f 1u3,206326.0,1.0,O,9.0
GAU389,Saskatchewan,Rochester,D,4.0,1-789-574-4753,Spectrum Brands,43.0,482.0,United States of America,3599223.0,,V6l 1w7,341402.0,3.0,O,8.0
LOB390,CA,Salinas,D,5.0,1-270-694-9104,Comerica,46.0,753.0,United States of America,1381885.0,,35227,438918.0,3.0,O,2.0
DAN391,MN,Buffalo,M,1.0,1-659-227-7397,CenturyTel,14.0,691.0,Canada,171313.0,,70501,413943.0,5.0,,10.0
SAL392,AK,Cincinnati,M,1.0,1-154-445-3681,Scholastic,72.0,587.0,United States of America,1373558.0,,M9f 1t5,211789.0,0.0,R,6.0
Mar393,KS,Memphis,S,0.0,1-154-688-7786,Boise,29.0,566.0,Canada,2335796.0,,T5D 1M9,237314.0,5.0,R,0.0
Bra394,PA,Chicago,M,3.0,1-768-261-0631,Amkor Technology,51.0,323.0,United States of America,2494081.0,,64182,22080.0,1.0,O,7.0
Koc395,IA,Mount Pearl,M,5.0,1-413-720-1871,Ameren,81.0,344.0,Canada,252245.0,,79910,481195.0,4.0,O,8.0
Pla396,OH,Palmdale,W,0.0,1-875-794-5779,DirecTV Group,67.0,765.0,Canada,3970725.0,,07113,208298.0,0.0,O,4.0
mcc397,ND,Grand Rapids,W,1.0,1-515-931-7519,Williams,91.0,,United States of America,2030035.0,,38138,221.0,4.0,O,7.0
Des398,IN,Whitehorse,M,0.0,1-243-258-4789,U.S. Bancorp,43.0,650.0,United States of America,2227601.0,,92155,207979.0,4.0,O,6.0
NOR399,CA,Fort Wayne,M,4.0,1-608-078-5547,Spherion,27.0,466.0,Canada,1012111.0,,90772,,2.0,R,
Paq400,VT,Elizabeth,W,4.0,1-982-075-1883,Nasdaq OMX Group,1.0,538.0,United States of America,1927066.0,,V5c 1p9,,,U,3.0
Sfi401,IN,Fort Lauderdale,M,2.0,1-326-811-3709,Nicor,91.0,780.0,United States of America,2530133.0,,95263,287081.0,4.0,O,8.0
