AgencyID,Country,NumberCars,LastName,NumberCreditCards,AddressLine1,FirstName,Gender,CreditRating,OwnOrRentFlag,Income,MiddleInitial,AddressLine2,PostalCode,City,State
Gyg6386,United States of America,0.0,Gyglxgjrbbwjchvsupwsgvbd,2.0,Oyrzdnjmtwrjqyncoiipnvdfqajsgukahd,NABLGQTTKOZDVJBYPSVQEFX,M,740.0,R,95916.0,,JURQHNUQKAOBSTEYKBUNEQDZJMWBBXVQEUWIUUECZQWMFZBTYODQOTDWMNNGOMRNXFD,WYMLDTWAL,Hialeah,MO
jsp6387,United States of America,3.0,jsppejmvsfljeeffrcuhc,4.0,Kjevumqbamivhkoukkanbfewhaagatompecmingfpxpzkzcvifcsiatdaikwlwjpbvqdsnvd,METQXPWANOY,,687.0,O,232945.0,,Ifhwoypulnurlxrnjvudossapteemuwhunpbmbipnmostbmqmonvnddzhkkbvdqcsdknzka,fzqpe,Sudbury,IL
Olf6388,United States of America,,Olfdptnihftrdkulokpf,4.0,DLFTFRBMOUJVMTRHKNAALACBIKSYMPCVVGWZVOOMQOPXBQZCAPFQCSMAXXMGOQWFDEQZDOCFI,ocxsykxrxdalwxtayjxramy,f,806.0,O,260546.0,,Wyhfjezmrlsrtvybiatjrlzhhnklkxspwhvbjryccuqfjxijblrehxhkotbikjhudnxbwmqnyxhn,Hvnkqmjxw,Fort Worth,DC
Hqe6389,United States of America,3.0,Hqehqpi,3.0,DFLVISAWCUDEUEACNTYXZRVKKAIFFJT,Wsbylosurgn,,850.0,O,436067.0,A,jvwbzinmgehwb,,West Valley,AK
Jaw6390,,2.0,Jawowhpleqtorbyrcbexj,1.0,cqgdvqrlfdtqjdwokzrotpfuxujjbhtukszpthwuzbzyexyprwxejjlzxhradkfkgts,xskrzsrnx,,768.0,R,229411.0,,Ztwdmjwuayqbkjqrqcahjyjlotszoj,Hmmwsmpnvv,Macon,PA
Fhg6391,United States of America,0.0,Fhgxvgwx,8.0,Spxtzwvsomsnlmnquyneapqxpooqjyuesktrhksepayxv,BVJCKSQAJMEELGJX,,850.0,O,62145.0,,CDIRQJMSIYXMWYDXBZYZPEEOT,ULNUPWHRCC,Pittsburgh,MO
Yxf6392,United States of America,5.0,Yxfiibuhflyrvwqkcfeouzyq,5.0,SMWXQSEKGSSLFYPGQQDW,GCTKROFUDJVQWD,F,433.0,R,450601.0,n,MAWAVXVNMFNE,Qqlxec,Huntington Beach,CA
Dft6393,United States of America,4.0,Dfthdrzzqspobwhkjgfhe,1.0,Tavwmjbqcuhwpojyxvtflbafiicjaxfkbwbehqlpsgdggvdvzxkplkiuiixnlsfoer,Auusnkystfmtz,,822.0,,307100.0,P,Rdmoigkcfqjrjhtheldhqqgketlnxqsaeowagepheiygciwxppjqvnkbkhruodlhhabirqscewszrx,Mxeuhesn,Tallahassee,VA
Xpv6394,Canada,0.0,Xpvmwmf,,etrauoxrsaazakffsrgkrhfkxpprnkvsrunmfiauoqzcadny,tdnwampovccafzjzgi,,781.0,O,432912.0,,Viscvobzcgnmgoclrrumpwdbanblg,rcleq,Colorado Springs,New Brunswick
Mfn6395,United States of America,1.0,Mfnobhrwzmkyb,1.0,,JNKQXLAFDLFNXHYAJEM,,650.0,R,102119.0,G,WGRAFTAZWCICUCPUHCXHHVGUNASDNXOLUZXLAMFFRYDVGYEIBRZEUMKBHCUFMBD,XBQZRYS,Biloxi,Ontario
Bha6396,United States of America,2.0,Bhaqkk,6.0,UYBVGVLGLACJINFFQOSDQAPLAWKHLPDJEX,Lixyqefnrdlfjtawgrja,f,359.0,R,,,Joofqqtqojkujfedjcxdehdjyvtikoyjvyybhbehrtnexjsvpeigpwyrqbriiqfw,gaetvbnelpl,Huntsville,FL
kfj6397,,4.0,kfjifsxcybrwewfd,6.0,Inhvnkrfndhzkcfnyxdadwwdzqxysqkuzkknlhiepzpvgugoipxkqkkztgwlszfedxbkgogktjtua,zryernxsysbfdwtsstmrbutd,,613.0,U,303766.0,l,Swvzwjadtcnmllvmtqfzuiist,MJSMVKXROR,Fairbanks,Alberta
KYX6398,United States of America,1.0,KYXWETCHPQEPCPZTWHCM,9.0,wtlarqhqjmxwwowrttqhmbnycqtrxqyzapuk,QHBZUACHSZ,,737.0,O,168425.0,C,JNZZZYCIKLQULQYASMDQMRDFADAWBXEDHKUEPJFNUESXLXMHNJXBMMFAKBDBTXWLE,Xgkgpedhll,Lowell,CO
Tfq6399,United States of America,2.0,Tfqkwgeiuklbtmqujgvztlqrri,7.0,OICMUSCQEFFPEEALPLWELVHPAIWFGONCZPSJMOBKYOIFDVDHHXICNCC,MKOPKJANPR,,320.0,O,462043.0,,Ezdxlccgeuutvyeadmkeqpfrduqkughdhyrpgfmeoquaxyrkjljcfsuggsmfhejtjfgtoekuqpqk,jdfsphtgsbcy,Virginia Beach,NV
mpl6400,United States of America,1.0,mplendvsswqvxb,4.0,Edfwsmzltgbxgowytoqmvbxilzsfsiwsyhvi,Mxukubhiuulolz,F,344.0,,241603.0,,HIZGVANUQZMOYQLOZZX,DEWHUF,Concord,AL
Bke6401,United States of America,4.0,Bkezlcydkxiikmcobiwjii,4.0,Uvhtb,Shogwexo,m,616.0,O,401775.0,j,blgxnvuzneyfcgdyqeceoiczdbyhgcfp,FLLLTEFZJ,Santa Rosa,ID
Otr6402,United States of America,2.0,Otrjdatdwzcoiftsnxh,0.0,Isbaooaiugvbqbfitbzqciljxqtuhsprtskgfqmeeoqpvtrlqzgcethjyu,ttedzgddjqxxzqpruwtvmzxemul,,765.0,R,314018.0,T,Msnvmqqmrtjrmalolnulhtgtlnjahmmfohnsxhjetiosduaqalrizcgqhregpebmxbqmwmrilcrrhdct,IVWFMFBCL,Casper,AL
jkm6403,United States of America,3.0,jkmsvsljwgh,9.0,GVDWULRHPYJVCSYGQSDSFJZMVSGOXAKRMPJOMNENNPGLGUUGMFVBKEJEBYKDKKKZZLVADWAA,Qatalkxmphqlmjecuimvwsrsrgvh,M,823.0,R,,,Ancoloqxzbhhwcxwxfaiowzj,HMHKLTOO,Newport News,AL
Faz6404,United States of America,5.0,Faznidwqrnpzwc,4.0,Wsnuvie,Kwivhgaccazmrqthsm,,339.0,O,72302.0,A,qtboicukbhuxeudpujzygovfvhsloxkgrnbymkkqsmosmdyhvdahuzfwkgqdsfmylqoveowa,Imtos,Tallahassee,NY
Eik6405,Canada,1.0,Eikwxisrcrfsuwotwiuhnstwhqee,3.0,Jirnkxomarhwcwtkfvbhsjchgrefujljzjhgzg,vkykcismrlcirvbbqyfdqbh,,538.0,R,119562.0,,BPXCYDOQBPXOXLITITRQ,Bckknaakuf,Chula Vista,WY
PPP6406,United States of America,2.0,PPPGMEVTIYM,4.0,Xdvdvdoaawqzwkueatrhiworruangpsewscdljtiuanbkferectqarz,Bivnjglozgwxxkzsaunpfsyurtxt,f,579.0,O,407879.0,,WOMRQEBKFIWSINJOGJGPXWTJDNNXXWPAPBUKPMICJYZULONUOZUPURSQNRTK,Grquiwlseb,Charleston,CO
VID6407,United States of America,1.0,VIDTMEUAA,2.0,dhhcswllksmymwfftufpeqajasekaxigduwdq,Xabwwfxalypywzwofmks,M,598.0,O,,,Pmzxehognipwncfkwiodfqdvbgefmyjqdqsij,Butwhjprq,Inglewood,PA
qbm6408,United States of America,4.0,qbmpfewbr,7.0,RTWEXGPVCMBDSFXILQQEMETLMKLGXYNSPEPDWOYTUBVZKUXVUHVBEXUWUNGEJA,fteonubouiw,M,776.0,O,97999.0,u,,XFHNGD,St. Petersburg,WI
Vyw6409,United States of America,,Vywecfofpja,3.0,Owevksbfuqakvqxfkmfopukueurebvfzlahwytdaifvztvcgsoqiy,QMCGF,M,813.0,O,110881.0,,xauenxgqaoqwglbtbclcvguggseqzdlnhybavybeow,jmjqmacxpo,Santa Clara,GA
sbe6410,United States of America,0.0,sbeirkedkvcxo,8.0,CUBMCVEADWCXCCWSVAWHPMHBRGWGAEQOGOLJMCPYDQHMUQTKCDHQODJSPAVDDDCZAKT,zcwywjubxfegu,,453.0,O,254910.0,,YSCFPUMCMZKAHJTOJNGGQIUAJQGQWPHJTQQQPJCEARMINZEVGKJ,,Evansville,Saskatchewan
Rae6411,Canada,5.0,Raedoduqhgzgtiyngowstlvelxprja,9.0,Uxxqarwmhkfsytehftuanupzomqnxcec,cnxsfsudkbxmtrnftyfnv,M,591.0,O,218714.0,,hitmfopjieadiaksrllwgovaacbzumrpqirhctusobcbpklhvuiyctni,Ytjbmgin,Tacoma,Saskatchewan
QGH6412,United States of America,,QGHKULVNXMKCHUWTXFTOT,3.0,MZFKVISLTVVJLMSWSRZIFLBHZRHQJXTPYXMPRDHUONOTOBNPVRDBXAQEVCPXFXTZAUFXBUBNKWRIZVXD,Lpudhasijwbmpx,,603.0,R,189454.0,o,qamehfvybgggshftblzhodrufzdddkoiwibrguvsxtdjljftazwblatcjfeqhyhja,,Colorado Springs,GA
ccx6413,United States of America,2.0,ccxkoogxzpxqicdd,7.0,EWEKCDA,EBIBGSMACKNEAIEPZYFYORKP,,725.0,O,189091.0,t,Mblvluxztlhzxpirqytmhthrbjqferwfejakdxkopncphtidiqfpywftblzhdzssjnjshwtptmmfihlk,GRCCWJHIL,Shreveport,PA
CSP6414,United States of America,,CSPLUWTMPHCCKULMOMSTXMG,5.0,Eeqsjozcbytvkrshqxcphiegvwgwljnmatncjkyyjwhaovqdmonhwoworlasmquvhieszbj,QENLUGSIN,,843.0,R,396627.0,,Jpceuxlxxdv,Bwipbnshokl,Ann Arbor,FL
hxk6415,United States of America,2.0,hxkorxyiuvis,8.0,UWWIBIFUPTYFYXLWCEKNJBCPKDVUBPJODSMRTDUYNUVFOIFNWVRFSBKUIQGNKRVAPWXTH,MYNDNBCSFBFVENOFUGEJXGTZQ,m,,O,163883.0,,Foptsnixriwutxfwkbpveqcxxeeeqemuswwlqavcemocbdbhgzmnacagiytg,Pqojsyrlvpb,Thousand Oaks,ID
Xqf6416,United States of America,0.0,Xqfjbcvuu,3.0,Aksluttntymjgexqaawszfasdcdwkaolcvcjvklg,Fgqazqcbeyninftnlwxvd,,642.0,O,124243.0,,FCQWCKKTTLQKGRLVDKLULFISYNLLENAXURMACBBMETHZYQNRWRL,hduhconj,Madison,HI
LXG6417,United States of America,4.0,LXGRBPS,7.0,Qqvuatevjyidonvchg,Abywhsmai,,748.0,O,124237.0,,yrltfrwmrsipfjwejfaeugwfqecvcpupgpldxeqgyefgojefpgdwdfbaopb,Meuafmdsk,Chicago,CA
STX6418,United States of America,3.0,STXQCQEXWMHTQNDFPOZZOYMVH,10.0,Vbugn,QYOVHOPDSAOEBFMYCDNVABREDEF,M,782.0,O,19872.0,,zyjhssestphbxxqctqwnrnzprk,qiqdyv,Overland Park,DE
Ecu6419,Canada,0.0,Ecuhdmyvwzukrhw,10.0,,Bvqfmugdzcebwdrkiz,f,,O,344763.0,z,Sbeomsohqccaegoelpxkxcykdpoolwpiksxebwlavuqiluqrzdrysrewtpoivdtgfgfpytfmkc,yhfmstesp,San Bernardino,Saskatchewan
Xtn6420,Canada,2.0,Xtnaitbxqplwffotxmwxifgiecat,0.0,Kakimltudrxvmadkzlicsizp,qlktspukbh,f,617.0,O,415688.0,,sztsvmngakydgsltcxjszablqlfrkubnhlpdifosyfximpxqajbknmdnvyevqgvd,FUBXRNN,New York,Manitoba
Yuk6421,United States of America,1.0,Yukdiootvtihio,7.0,venrqwtfhnnyasdgapzokeserqghvom,Qaoswhfwrhbmkvdcczvqvsbjsz,,535.0,R,71935.0,V,hkyczkjwuzquvnzpegaoamiyerwyqirrj,Twuuoq,Charlotte,MO
Chh6422,Canada,5.0,Chhfwgvkauevhgqtaezedbhzlxhoz,4.0,Wnckqgytumasqpghnpoygnqxagczfhhzmillzewndwniaprtlkyuuqosutxlemnsnlyrraywypvo,Ouwimiibqewuqicjnfodro,,346.0,O,129193.0,,Jlwylnphyejbhypullajycosqgjjmmfclztgmviicnfzjv,Agjxouzwu,Pembroke Pines,WA
Uoe6423,United States of America,3.0,Uoesjlzn,,NGAIICOHPPESNPKFBLTSFSXXEYFAUECLNDQMEPJWFLTYIWORBEBACYEHWDBZUUHBZNT,Mrckmcbzsswokxfzqmbf,,808.0,O,493569.0,O,iewmlbyebunelfvpmyucfkmxwfkanhfskzuekgqtawgslwvizuvbymwbl,lkutnr,Little Rock,AR
Ift6424,United States of America,3.0,Iftvolzwekcs,,zediqkvaogj,Agwzsdi,,633.0,O,432016.0,,zqpbrzjwhlpflmflwd,Zqejizkfx,Hialeah,AZ
EGR6425,Canada,,EGRKILKCWWWVLJLGBJCYFRTFALKP,9.0,gjjpobalrfxtlwbkolcpsicwyqfycunotsbmfvdqegjfdwjluit,eseyxauegnhfxm,,751.0,R,286693.0,S,OHRNLAFGZADXIMGQEESGKHRLOBICXNQIORSCOYBQLIZG,Uhvyuvrpdxom,Santa Rosa,ME
Apk6426,,0.0,Apktefqkjjamgnqcg,1.0,fxdvyhvmhxbnncpeckbingtusbiyvlxlvolfxwjtoskdlwkpl,gqljdygrhcmhqj,m,840.0,O,331403.0,,khwomvtflsxaaftlljtkhuamvy,Dylmgfqlwdqd,Las Cruces,MS
XCU6427,United States of America,0.0,XCUXEZIOUFUMHWWLQSVUOVPMWIR,9.0,luwfiadfomvxdfpixkvnbidrwmlyridamnbibyqzdrzekawjvhdxcpfabhrvppgbqsjajtbveyjt,cjojmamp,f,551.0,R,334794.0,,Sehoyfwbdpomfolxwwyixbrirmoqgskcuowyupihshycexthcwqerjlyecewbvnd,Lpqfloq,Des Moines,MD
zvh6428,United States of America,1.0,zvhdfdfskluz,4.0,Iugvawdnabzqtamnlpjchuzrvwiuagngodvtibljrvougyrwutffecpjglahxgzk,OLMHSINQHPZXHTETED,,742.0,O,264448.0,,Efnwpnvcrkomlyjvjnwblofvbsugvwpei,Icallpcgn,Sioux Falls,AL
Sdk6429,Canada,0.0,Sdkddomcgncaqw,4.0,ZWYUWHOLFVLHTFGWX,bouvcq,,731.0,O,214524.0,,splxrluegdxmuqrtzwsszfbbqsgbourycutgfbzhumyulpkahxprmtybwulafnsrvqdtimnie,ltfjtc,Concord,MA
mpe6430,United States of America,3.0,mpehfrmilevmvgqgcdxmakasz,7.0,Tkctbcxksgjmeqwrpxpnuktwwgwpmwcqxahpnqhjkdmnaxlzfjlakqjgwtwm,kxicgnxksnkmkpdjkqplfvg,Q,687.0,R,186787.0,D,Phlckhmjeduchcpnreqmpnqmjxierphjrmxcosfaoswvbnzbwavqdjwft,Derifsps,Durham,NV
wul6431,United States of America,4.0,wulolmbvxlvs,9.0,DBKNHOXTREISIPJFOLFNICVGRSPCDBWLEWCRBPIZBQPIOYRUEO,Fcomtpbdhijolyuwkektvgsodp,F,592.0,O,424461.0,,Tkarauuoduifmmijhgwocgucojywudazeqhxcjwvotqqjxigejxrbhmpkrjpvniqlept,Rcdfp,Nashua,ME
mee6432,Canada,3.0,meejoafvfbomceow,6.0,Kfracipllpzwivlgjzphlojqby,rubkrdpndamdvgrbotycho,,806.0,O,70785.0,,svbtvtlhhgqxwosxnjjlvxxlzjcwlaouwphfgcczyidwrmgpfbwsmqwmbpgzhugysyjrwd,Meuybugieb,Oshawa,PA
Yqz6433,United States of America,1.0,Yqzysuyuvabt,5.0,ufqmpotrhroqxknsknptvdalnbhlfgmzhiuyklqlortevknmctgzkf,xgtmrsboeowqjlorfpionfvtie,M,658.0,O,376585.0,q,FNWQQSQQJJXZVFHAYPRDCVANBGNAPWINIYODSIUNYDFQLAYXUPUEOXFIA,Gcnhtmz,Grand Prairie,AR
Aph6434,United States of America,2.0,Aphzlm,4.0,Wneoycycxwnkjbsaewdxrarqqxmtgktfwtxwkuitvebadlvrpmnq,zgmadoosqvkmejakjngeqgxzb,,685.0,O,275721.0,A,tldimpleivotbftnwf,NGORW,Buffalo,Saskatchewan
uhs6435,United States of America,5.0,uhscfobhfouvcxxxk,8.0,LOVECEQKJLLWOHZBOQPWEFTUBVQZPNPOMMOOLVDSAAOLJEDVJDBZGHDDCWDTABSLCEKGCTAIJKBNG,Olelyzxhzm,,710.0,O,379055.0,f,Xplehigfebjdtpklzqpbcuktlgukdexadldmqtwkajwmmjiodhyi,Fzsmvupkr,Chula Vista,LA
Wmv6436,United States of America,3.0,Wmvdddsmzkmdrusgpkji,8.0,Bfbnwdoxgplutirwtsdywpcfmfaqhxzw,BSAAXVBQSCWIEDXTBNRMV,,647.0,O,31819.0,M,Xoeohsyredpqupgwdextsengqamallgegqdgztgtstetocdxpzzgsbwfinsfugbx,epuqbbdwii,Arlington,WY
XUB6437,Canada,4.0,XUBQISMULCLKFYPHSFHLL,2.0,MFPXMFXAFJSINSPNBNTCJFGKF,Gmlhibqhuznqrxsjxv,,336.0,R,413853.0,,fsgfihxwcfslaesidctibkdsqdqcipqmjxjvd,Upmpbd,Irving,SC
JWW6438,United States of America,3.0,JWWBH,5.0,DQDTSVAQGHGRPWUDAHQLGHQKXEYQGJAGPSZGRAGGEIOBSHDWWNDFINHHVYPHV,tnoyrbxzupnggalqfhwqnclbs,,655.0,R,67959.0,,GCVZIDAIZAHKHBQJGUXHLARHKEFCFTHSQCBSLAKRHRWCEQLDKEFDMKFMSPSYCXHEICXLLHNPRGXKWN,Vpbysj,Victoria,KY
Wjc6439,United States of America,0.0,Wjchwdddemlskogfgnjvh,9.0,swzxvsobmxwntfmtxaahndhwmhsnoapyabpmeqgqkqrvvhnfdzo,Buccyakbccztovnhvrwxoxoxkjo,f,554.0,O,169948.0,,TJJKPSLEQBPXNKEGBMEIKSTBCJEDIOAUPCEUUNMXMLVLKEEEDK,Cqkdsmus,Glendale,VA
zip6440,United States of America,2.0,ziptaicsmfflnmzmwsdnw,3.0,QTTJELYXVRGQJ,Urslsegdjsphxherweegk,M,722.0,O,93654.0,t,Gpdijyqgumvzjsebbaumljvvcaozsvaemgxbocomeoxpeadhhpxpvug,sscjvrrxrzc,Pueblo,NY
AAV6441,United States of America,0.0,AAVACQWUNOYCQE,1.0,Fbamdgwl,uygvcvndutjqeocug,,784.0,U,255076.0,q,Bwvfhjltzlvcpwbrzmus,Glkbwgoa,Victoria,NJ
Rzz6442,United States of America,5.0,Rzzrzaanxlwuwxcppvohoftco,9.0,CRFSZKUAVDKKJFHKKIMEEFMJUNCVQXSOYFCMBHNVZD,VVJNRA,,356.0,O,250684.0,Z,Dpjipmbkkcqgzspr,Uxpflv,Fort Collins,FL
Ino6443,United States of America,5.0,Inovynfxm,3.0,krcrkupuddhjklhgrpfqmonriiuesrdmemujwzneybmv,qvohmxbsnszo,,810.0,O,188267.0,S,Oibkkforbqkwyhyiaxgnaiqbmlijsmto,nrfxsgimlk,Savannah,IN
Riy6444,United States of America,2.0,Riyutijrilfbvgtzed,7.0,UGALLOSHWVAKTHNMLCNRMHHEJCGI,Rwrhjfuokuofjahhuzobqatsuwsusj,,,,450369.0,y,Vnhjfwngohupodwdpgcuaqvhrunnishhrnlusxfuczsndhaedpdsxokvkwapmjpnylckiexdmvvtvhm,BDOKE,Stockton,AK
Wih6445,United States of America,4.0,Wihdcwmnqymnpwzzzogeii,5.0,Tzdpfvxqnzr,Phkiquipnptuosecvry,m,620.0,O,159336.0,U,Gghxqkchqkcolcizv,Qoxhqvinxpn,Columbia,RI
jhg6446,United States of America,2.0,jhgjivcqfy,5.0,ywysficpcownpycwrkkyuwidcthfgz,Cviihgboazdlnydrejrucxsyplreig,,522.0,O,399502.0,,Abyuxsowfqeburerenhduavdlvutqkhaohbwvszlscjvtuxqowvjptgopq,XKLPKSQD,Lexington,AR
Jrf6447,United States of America,1.0,Jrfbrgvkaaeqbv,4.0,levwlrkkgqnifblnkeqwsscytigprrlzaazhhywcgbnzdjswyuarw,Nwgibqamzqvwb,,334.0,O,489253.0,S,ymbkfkgrbtmaovxhmotpvnygrzbkfgubprhi,Utrigyuk,San Bernardino,ME
dzm6448,,4.0,dzmwhqcgegunmnkeuhvaoaopxlk,5.0,DIWLTTHDJSBQTTCKOVEKXLWEPUQKCHQLG,zqvenvftlsuooldkplpmj,M,631.0,O,200399.0,,VLWSJIERADLOWDJXUOYFCVNVUSIFDDTRTJIYOMCDWGFCBHPYSDIVLYPZPNUGXHAOOQLYAYKHO,Afwandob,Oceanside,GA
URU6449,United States of America,2.0,URUMJIIVTWLLBVFSSPTGOBU,0.0,Bbxiflvxirtckxbjcypctxkddgcp,Hzplzfojcvjb,f,407.0,O,,w,PCLNJHPZNBOENZIQAZRHVBUIPEDAXLGDKEIDRMWYDDNDWRIUEWT,Puteklbb,Oklahoma City,ID
Opx6450,United States of America,0.0,Opxlpjwebthuubtwusvqytsvx,,Afjaxefeebvtkcevaszbqeomefnrzknc,Hbvbjexcq,,753.0,O,124284.0,C,agamnqyjnq,adpok,Stamford,VT
Bfx6451,United States of America,5.0,Bfxziolm,0.0,RZZOWGNKVBCJKTPLASLUHLBFVLUFFEAGDSHKPPFMXCYVLRKHMQJQBMVSWSHHSNUXXDEMNSPMPQB,hhaqfwumevdaudegldettiovvvwr,f,304.0,O,176069.0,,EFGPI,GYRPDIETRXH,Pomona,NJ
Xjb6452,Canada,1.0,Xjbpvxeklmxdguxcaaji,1.0,Hrnjrsfeiysdwgjxnyvdsznbcnphhamtxggoszyfyyvnqextithmnrayowaggdklr,FWIRFWB,F,684.0,,76216.0,p,Loxpkfmyt,Isdilajsmttj,Iqaluit,SD
ZIU6453,United States of America,1.0,ZIUFNUZGNNI,2.0,vdlhpyavhfldpfckqyxvdnvxhbeaunkp,ZOATVDMMI,,733.0,R,249396.0,S,daonkwl,Etzys,Ottawa,Ontario
Wed6454,United States of America,3.0,Wedyabea,0.0,qwmpanvrvyziyuoztinrdpvhtapdjrvvdcuqrwstlqgopsocosdfovxtwfatlsohbtqono,Egsvamjd,,304.0,R,484290.0,,Mocbndtrxkcdoegmhejpzjmurwtlwxmrkowximwjl,Cdlvu,Charleston,FL
dko6455,United States of America,2.0,dkokakuyvl,8.0,CZDQPW,OJSZFAEYTNIFAJUPBRLQMA,F,501.0,O,133118.0,I,TGLDCKYHMTAOTAVXFKXA,Jalglqhqwyan,San Diego,KY
Pnc6456,United States of America,1.0,Pnchpnjgiesaj,5.0,Quajucvpzkaecgtuutse,Vjnujjolfvlekdoduinskw,,706.0,O,77561.0,W,EVESOVUTFWCHTOLRQBEWWQJQOYZDTJBTKZGTGJANZRHE,Wdfgkgubk,Hay River,GA
Taa6457,United States of America,3.0,Taaimmomslyfsqfpmfjw,2.0,OUPUAUYJSTZWHFW,JHAIBOSUVLGZXNGRH,M,833.0,O,75241.0,,LCOBFKUCWVCZCDLMHOVXJHHHPLADCOTSKNNGOBDMDGLTHZIRLJMZMTA,puhtdd,Greensboro,NY
Osr6458,United States of America,0.0,Osrzmeyxjwfrk,10.0,Wyjufjcppfhvckxbkxmljewtwihqxmksukivgtsjftdzpouwgoqossvzl,lbworsxhwlznfcrjpzcxmgndvwzcyl,,782.0,U,236931.0,,LKJOKDJUMUQYZPNYHPZVLRSUBYJFAWLMMEHLWZGPVFQVGWAPAOTJGYEXHVPLMTUGC,,Riverside,NH
rqe6459,United States of America,4.0,rqeuivmb,7.0,IMOKEGLPBCPAWAPAQOCBFEEIQSRSPCAPK,Sdthvtxa,,600.0,R,245451.0,E,smbrtsjbulzetawbkgpkwhotgicehfounciemjvqhcjqcheivhvxxbtqibclnmuilqbduzaigcfign,Pkfapfdjuzp,Chula Vista,Nova Scotia
Kjv6460,United States of America,5.0,Kjvkzxotngkkq,9.0,Ahoxaeevptwwaetxbxgjgxmkmbnfavhqpmfcwcjhww,Xmnpcmnfrsjnw,,338.0,O,8923.0,,Stcbxirj,vmnrlqt,Escondido,OR
SSM6461,United States of America,1.0,SSMUEZCUPSVCUJ,1.0,jwicmuygkrgvgdarnmtonfghigbjccsynayxvffzgmzbjxdmteajvkftqwthrppnisvirqphxyth,Hhrpdapvionmgnjihrjdxoeyha,F,314.0,O,454130.0,,SMRNVWSHRNGYUOWSABKUWQMAAQZMUAGPPEDYZVOXOYFCAUBMM,LCSJVODUGZDG,Bakersfield,MO
Lma6462,United States of America,2.0,Lmacw,7.0,zuiwzcjkbwtfpmqvcycodeejejrwaqgnczhykhfsrkuxhkbkkyhhtqtwtaeihdmblypedpoctfkiuyg,firncatpczogcdsxs,m,649.0,O,456604.0,,Uiblhsqqitozu,vzwgurwo,Salinas,ND
Nzp6463,United States of America,4.0,Nzpxm,4.0,biekbxrowue,KALISPIKFIXYJMECNFSMHT,,696.0,O,13829.0,,pwzertbsckquqxdxyjiftqypobppedvomezto,XSITAWJXLRAX,Charleston,OR
Qiu6464,United States of America,3.0,Qiuyotdgdopbtemyvso,5.0,Cpcctxhju,QMFIDOJOLYZBBITJCKSMENXWEK,,697.0,R,275268.0,,Wuhonudevkdbbqhxpg,VRFMHUPSFM,Atlanta,FL
Yvn6465,United States of America,1.0,Yvnbcb,4.0,Bszfvrcichhbfppvwvoblzwnnaibwrygdzkulzogqxzzagosfxresqnjipnhkvhsafmokouu,Mpmiizxpnbmhz,,705.0,O,367736.0,B,,AMDMIFITIQOD,Billings,FL
Ckz6466,United States of America,4.0,Ckzfeoapsygapsjute,7.0,Mkqnzoycrhsscdjnsqyfpreqggiqpufpxdfegebxdmdsnntbzdknrrqumdujwywybtxfceffdtxtjn,Jgjuenvfeqbeimrll,,454.0,O,360320.0,W,Xjuvyhjexctpbcvlgwhthwvsssczstzzjjhoapyizpwujmtrgplbtxcdjqtbvhmapbg,PDIIWI,Hay River,AZ
AGI6467,United States of America,2.0,AGIUHKNKUJGSXGYWPR,2.0,TFXIZDILLKGPKXFHUUHFJXWVLUXCDDSCSRLPBAOHZFWYUVGSFWQXYEESYIZRFSZDS,CLJTIXIYHIELHZAHDHC,,597.0,O,353978.0,,Nmvbnuybdlzihfdaqygnqgnnkaalcquvvfjggxzmtjcebdoxvxvndbxraopjzpsilplubuz,Umqoqeg,Fort Lauderdale,WY
QGW6468,United States of America,0.0,QGWCXYZDYWVXORFCVMBQFVRGHC,10.0,Mclulqvrvzvkpyowgbxdbbiefcodftce,jwnoklxvksxrmdifenndthqyylwhp,M,425.0,O,145868.0,,Xmnbkxhoocgvhaoqlpqhkhynkakzpvjepiavensgamlupzxphnsnqlbohkgdxrigyyknlnflkw,Txzpo,Warwick,CO
HNJ6469,United States of America,1.0,HNJUSBQDLRLQAJVAEACNRQB,7.0,Qtfcizhsjpomutwphnoeyjpwzaycibrrwlnroidnwnlfhqohxogpfvgttoo,Ovekpjytnioaqbpdwhe,m,369.0,O,47764.0,c,ljlhtwkkuiyaskjvsyuafcbldttbceaovwykhejhaqwqvsyjxbavmjuolxrckfkarsnklwataz,ACUWSPD,Santa Clara,VA
Wgk6470,United States of America,5.0,Wgkuebolmaxvwq,7.0,Fceblpkc,Fvshbmhwkxyubnp,m,540.0,O,468130.0,A,Bkikhicggosqpvlijfrtgftsrayfejjvsxenmrrhi,xwqgavylo,Corona,IL
Iqt6471,United States of America,0.0,Iqtelqzwrlbjdwgimoijri,9.0,Jvaxbbhgebkphfudvriydmrmfkscwfpozyucznmdagzxnrkzxiijtwed,Howywnimeonfpalxextx,,693.0,O,42592.0,,,,Mesquite,SC
JZU6472,United States of America,4.0,JZUGGAQSRLLGAVRYWKEWIKBMEFZJMF,7.0,GJQOLFACPOARUPGYWGZCKYGQLOIERHEOUETZREDHZUZHTBXLAAJOUCSQVAWXABECFNQGIDWUDL,VOQKFUWAMWVDQOCEKKBBJB,f,571.0,,229286.0,E,Hwqpncmaqqvfwbzcotygqjqogentmmzwcjqxzsqtjebafzsngnxovaicswyfynshhunjtyt,Udlzjfqai,Waco,OR
