prospect_AgID,prospect_FirNa,prospect_Cou,prospect_Emp,prospect_Inc,prospect_Ph,prospect_LaNa,prospect_PosC,prospect_OOReF,prospect_AddL2,prospect_NumChil,prospect_Ge,prospect_NumCrCa,prospect_Sta,prospect_NumC,prospect_MaSta,prospect_Ag,prospect_CreRa,prospect_NWo
Mxn14442,Zvozbo,United States of America,Interstate Bakeries,167207.0,1-613-155-4348,Mxnantaggkwttcfcjg,Juzsisa,U,Cgjvbkvqfdbwxbpcuuhqnraj,0.0,M,3.0,AK,0.0,M,46.0,660.0,2566618.0
CME14443,DQJPVADSFCIKOG,United States of America,T. Rowe Price,63401.0,1-971-553-0450,CMEULDSRRXDADWLXLJIUBOKQBTCK,wnslfkov,O,eqqigshaaaerfegfdkisdsoepbjcfsckuiwrjffhcokqeshkplwiqefwctqcapaerszcrykrqqkbalfh,3.0,,1.0,AR,1.0,U,42.0,829.0,1217027.0
Nvi14444,PNETSKMI,United States of America,Lincoln National,125871.0,1-815-598-1025,Nvizs,FCTTYNOV,R,Mgxkkyhhdzgjlacgapybwngakhsiuckzvakmtobgmhmtifzgxflhqcillcbowkxmom,1.0,M,3.0,MS,2.0,D,100.0,353.0,1305914.0
Qde14445,Kbhyjdhzfbcm,Canada,General Cable,498551.0,1-243-035-3005,Qdelirbqzvmznytwkw,RKHIRFEKO,O,Quact,5.0,,0.0,IN,0.0,M,71.0,467.0,610123.0
Sos14446,WZVKGTMDUHYQERIR,United States of America,CB Richard Ellis Group,349969.0,1-883-782-2111,Sosbtwmc,Evpis,O,Hxuczpcxwwmidmjjykhevyglajnaclmxrtgmacjkhibrieoitnrmiqolwflcogyfndcgehsawuoo,5.0,,7.0,NE,2.0,U,19.0,652.0,2252668.0
mkl14447,Arlvypcrpycmtsrtf,Canada,Abercrombie & Fitch,86109.0,1-411-059-2120,mkljkbvkjcnffbkopkufzeetfk,YQXGW,O,Gyyosdhlgpltomuolheyntwrmuhmkjnjinaiwmozyftonps,3.0,,9.0,TX,1.0,U,26.0,395.0,1308313.0
HON14448,Weqszevyqsrddsvjbtnum,United States of America,Rite Aid,265194.0,1-691-712-2251,HONFMJXIBIPHLP,Xjxerqkgebes,O,Adgqhlgdxwmewhftibewcdvsvyduvjjheqevzpkttqtqisblicibzkdgahxansxjklztxunbjlgbzzxt,4.0,,,NV,2.0,S,72.0,703.0,2060402.0
SSY14449,Pbcvvleqkwetfhxmagefdy,United States of America,Verso Paper,41052.0,1-567-456-2694,SSYKMCBIXSFGM,Dgacjqxu,U,,1.0,f,7.0,HI,,W,3.0,,1618891.0
qdr14450,Nydxgphvbbbijrjvd,United States of America,General Electric,121978.0,1-639-197-5305,qdrgkccdboldmrcgjlam,Rhzfkfskfxz,O,SPTFJXLSLORLBYALOCVBVAPQSLPXDRPDAXBOURTQXZKGVNRXJIDZLDNGCOSMMEXUWDBPZLUTLC,4.0,M,9.0,Manitoba,3.0,U,8.0,730.0,
Vlu14451,DNODUXPMFMQQCIGEC,United States of America,M&F Worldwide,17419.0,1-076-221-7493,Vluclkrreuvjtjuorgtfmtgpfpdrw,AVIJZIJOUPC,O,NSDIRQPWFFNYQQVCIQOMWSGTEFGWJMAMXFGBVLUXOQAOHMSQSXMILEXBGBD,3.0,,9.0,TN,3.0,S,28.0,483.0,904017.0
Fcd14452,cnejlorimvnzmyms,,Dominion Resources,48689.0,1-375-088-5573,Fcdzrqmkqx,Jfhiktswvzk,O,Yzhtdknxsvfefazafeoydxbeodts,5.0,F,1.0,SD,5.0,S,88.0,670.0,1802901.0
Enb14453,EZRPVJGUXUMJCBLSBIFX,United States of America,,354222.0,1-374-365-7710,Enbogayqatmsfuindrvikdigriiwq,MZZXTWZ,O,Dpqsdsixwgjiemloqscqyumbufcoasixd,4.0,,8.0,KS,4.0,S,46.0,655.0,2669015.0
Gxu14454,Iwbmysodmcasrhfnhsjpmbapcdutsk,United States of America,Live Nation,55393.0,1-891-062-6875,Gxubcsvezdnqecbgywz,JTVKTWAWOUJ,R,Zrsehlsvxtfvktsifntzjjjhmktzkrlv,3.0,,7.0,British Columbia,0.0,M,81.0,429.0,3398747.0
Cog14455,GJNOBKFIOBVGCTBLMHKMCCKRUGIY,,Duke Energy,223509.0,1-637-981-6496,Cogyucryganrqvcftlmxsfkqfjxl,,O,Kejsvmojzqjktbpmydpdibectvfxcxohcmsiurqjhtwrocpqcs,4.0,m,5.0,AZ,4.0,S,56.0,455.0,163753.0
xal14456,Litmccqvqa,United States of America,Mirant,284900.0,1-403-836-7724,xalwhqmkactlasuvoplfjbnxy,Dftzxqodw,O,Gliraiwywvxemfcwzjipjffjmxvnhbeipsfxjkrpmnlzolfvnddka,5.0,f,8.0,New Brunswick,1.0,,12.0,774.0,488537.0
Tyb14457,Omkwxaabroi,United States of America,Targa Resources,74961.0,1-847-812-8261,Tybcqoitfjpl,ZKMCGKACWK,O,YKWUAPODXVXHNRTONGNHKDZCBKIZOCHVOUWILBKCBBBXKQKCCUQK,1.0,o,0.0,WY,4.0,,64.0,732.0,3636410.0
Dtv14458,pgusso,United States of America,Alpha Natural Resources,5276.0,1-715-702-2852,Dtvfmyetjujxgdzizfgm,ctxcor,O,Uepvopgdoxsdjkggzivablfgnactebhdtudusrajcpnnwztgogaoza,3.0,,10.0,FL,4.0,M,56.0,745.0,411833.0
Iwl14459,IQBNFZLUSDBJCFDCEOQGOCMM,,El Paso,479377.0,1-451-177-5272,Iwltpyultvylytngcaftt,Fmngjq,O,NKWGKQOBOLEQOPOWADHOVPGSGKEKNYVDZKZ,0.0,F,10.0,NE,1.0,M,64.0,567.0,1763531.0
Jwj14460,RWVBHSABCWXM,United States of America,Fiserv,88670.0,1-764-551-0682,Jwjbgguqykp,,O,Jurvscltbzpgqkxzzcencchlltfonqtk,1.0,m,4.0,TX,5.0,U,67.0,424.0,791553.0
UTN14461,gchjqqustxauyohktuuxuafnk,United States of America,,354931.0,1-758-482-3030,UTNMQ,wffvbjius,O,Qkkuofttqunvtbkozmnbygglreqvdaltyqnzfvqccfprgfbujfoousvnwlmvkoemnzq,5.0,,4.0,WA,4.0,M,,435.0,521350.0
Itv14462,Yodnuanowfcrmewcqu,Canada,Centene,70039.0,,Itvdqqojllchhbikpyrjlfodzdrf,FYBWBFEK,O,wveybaprqp,4.0,,8.0,CO,4.0,M,66.0,624.0,1897562.0
Vui14463,PHJQGPMLBRJBWTJQGCCGHHENHTGTA,,Cigna,358680.0,1-210-543-7680,Vuinsuqanlpcno,Hbxtz,O,Occxvrclqyplcmolnrnwcwzvswqdpdeptevwjdydphgbpjlactnrelp,5.0,,10.0,Prince Edward Island,4.0,,75.0,793.0,2653160.0
ZZQ14464,njvvgkojjqvitstqwcoslnmshvobri,United States of America,Graham Packaging,427383.0,1-585-155-2674,ZZQRUGNKALMQTLVIUQFEAC,ZESFP,R,DGXVYWDLBLDJPPNVGADOLMXPKOPIGBKDGRZNOCHHTRIYMUGIYEFTTQRBGTDETGA,2.0,M,2.0,NM,5.0,M,,422.0,1871167.0
tin14465,NCNLXWJARPEQFVCUCBMZLLWB,United States of America,BorgWarner,123934.0,1-059-718-3004,tingawgb,Aqiyq,,stdoiobrdcctbbfnrzcx,5.0,m,5.0,IL,4.0,U,75.0,651.0,1252400.0
xqv14466,Zajjszfkkvvcayi,,Celanese,249341.0,,xqvkqhusesleqeumrxcj,Ihhwndi,O,Tpphmzolinziixpomqkplxctpifxppkccehqddlcowfqgyfphh,0.0,m,4.0,GA,2.0,,60.0,396.0,816991.0
rni14467,Fxzwtgeojmnqmpcivqtcza,United States of America,New York Life Insurance,380815.0,1-102-757-0838,rnionhflcvhvdnmclsrhfwgfejhz,Qhvvdos,R,Wrclchvelyjkgmdxfqdxmmtsfcughlgnqgopwu,2.0,,,IA,1.0,M,71.0,579.0,
Prh14468,ccowhzegfqmrcsqqukbwk,Canada,Harris,362776.0,1-383-110-7480,Prhptlkqselgmevlrxdektb,Xxpvxgtjsfom,O,,1.0,,8.0,HI,2.0,S,0.0,791.0,3555255.0
Ile14469,RCRIKRLCXIVEINIZIQYC,United States of America,Alliant Techsystems,143642.0,1-089-358-9865,Ilehzgiknxudrqkgcvxcqckkau,Wifmsd,O,jhwtdhaltixkguafjpwemxxmftx,3.0,,1.0,AK,0.0,S,34.0,334.0,
Mja14470,Lwasvrwpmzpttommrwofuudlquxjat,United States of America,International Paper,271725.0,1-377-233-4573,Mjajjh,dswpq,O,NMBIMLDRXKJDHGF,0.0,f,2.0,VT,5.0,U,66.0,750.0,1419266.0
Pre14471,Aspezywtzqgejaeogf,Canada,Realogy,374370.0,1-249-854-8212,Prebrmbizkxtzxjrszyosxvkrhxhey,Aowmdo,R,Eugfbhbrwkxyfehilcexlhpzgpdvozavas,2.0,,8.0,Saskatchewan,4.0,S,99.0,406.0,1164625.0
Xfb14472,Uydoacfalo,United States of America,Oil States International,416072.0,1-032-980-9224,Xfbevvds,ihthdmyfpkj,,Flarjgmtkvmrbaolvopfaxfdufgqxhxawfexiqivodstnxydheahtlwjtg,2.0,F,10.0,HI,,M,0.0,772.0,1743856.0
Ydg14473,Czytsqduf,United States of America,Visteon,116279.0,1-885-916-2845,Ydgemdlylgjwqxcgygwfrlrshdu,krjoc,O,zfcxivnepvdobukmomgaczlccuvkdcgjprwoiuqsoafmafovttqlggrsunxsashy,5.0,,7.0,VA,2.0,U,27.0,378.0,3418656.0
Xre14474,HFKLWWLTQKZRORLHUCXZLWRE,United States of America,Oracle,458526.0,1-374-642-5525,Xrekmnjdswgxhjgjnkdluthzcm,pexnn,O,DDIYLFFVMFQOBLSPVBEMJOVICHHZBWAGPVCGIWA,3.0,,4.0,UT,0.0,U,36.0,491.0,
AAJ14475,Rndqzsbgowgrazehbomxudvnw,United States of America,Peabody Energy,471685.0,1-495-350-8705,AAJDGPVXDBQLMJIY,Oejeucqipqgc,O,QEWACSKQJRGVDHNVAWXGYHLGGVPKXRDLEUYANCFDQWBKQCTGPJQCSMCWUXQVGANFMAVRMSQGCR,,,7.0,Saskatchewan,0.0,D,7.0,405.0,1930483.0
Kal14476,Nkqddeouwnmbhzuxeungxqgo,Canada,Apple,131854.0,1-140-996-3646,Kalto,Thzkmf,O,VOVQAGHGQWXKOJHAJCIMZECO,5.0,M,10.0,SD,1.0,S,74.0,321.0,1880154.0
YUK14477,Xbszomnmzrrjfjwcpsiuaplxi,United States of America,Genworth Financial,76171.0,1-555-431-6450,YUKCDOHMCOGQWRW,LXPIHI,O,Riyqfovtcqbkbcglvoq,4.0,,4.0,VA,2.0,D,,824.0,253935.0
qpd14478,dzrzslopunrjtklxktfdfpgrrt,United States of America,Cooper-Standard Holdings,243098.0,1-480-449-7112,qpdgkbtxnwpva,YKZQHO,O,yurpzjnziltp,,,0.0,AL,0.0,M,57.0,336.0,
Wcx14479,gywfywhtutzcyekutl,Canada,Amgen,413057.0,1-581-911-8396,Wcxiaulfyusskivvblrizhgshok,Tnlchpfh,R,Irfjxgfrpvsigjprrwtrgystbxuqctbkmuvhkicjpcxlgjj,0.0,m,6.0,WI,3.0,S,44.0,805.0,2840893.0
WHV14480,Jsptnfuwprjzwimwbiyomxahs,United States of America,Superior Energy Services,243995.0,1-798-096-2120,WHVCUVOSLK,QHHXPXSFV,O,MHUDWUPU,0.0,m,8.0,CT,3.0,D,29.0,517.0,3200032.0
Mbx14481,pajejbqyivvmgvbcyudph,United States of America,Macy's,408400.0,1-475-510-1986,Mbxcznosetaskvcnexezhwp,,O,ohqwqohjgugnjdupkfbkkqwlljplnvpadmynoiz,3.0,m,9.0,MO,5.0,M,37.0,563.0,
Wnk14482,Ndzvlkfnskfqb,United States of America,Humana,41597.0,1-721-892-8505,Wnkkcshpvjxsyfauqghpqdibibe,borbwhna,O,Czqixtuwkqedlvpxukz,1.0,,1.0,IA,1.0,D,26.0,359.0,571074.0
PJF14483,fclnueueehenfxfsdfmnp,Canada,Crown Holdings,425519.0,1-405-899-6586,PJFRZRPTKXKCSIAVOSHBFPTRJGJW,,O,,2.0,,0.0,NM,5.0,S,42.0,694.0,2141763.0
Jjd14484,lvokmjbyovokifokhsmvincmccmds,United States of America,,237324.0,1-616-400-5678,Jjdexaxdysxzrmhrgxxfbuobqpwpji,RXBFW,O,Udqvncnkjchsbaybb,3.0,,5.0,MI,2.0,U,45.0,514.0,1082537.0
Swq14485,XMYDH,United States of America,Michaels Stores,226776.0,1-958-754-1358,Swqgffu,Uymbneeknn,O,Ngwyyvdxymzoqhqvedizpsawclurwri,4.0,f,7.0,Ontario,1.0,,63.0,,3277081.0
PKK14486,btvjlgyjwbwodpvhpavjlkmsihpidx,United States of America,Beckman Coulter,,1-275-197-4914,PKKRVUPJGCDUIBB,lidleklu,O,Yjwmivikngibgwylpp,3.0,,,ID,3.0,S,86.0,330.0,2374891.0
XQS14487,tbcrqkhbepeo,United States of America,Northwestern Mutual,265614.0,1-119-761-2402,XQSMYSNIKPHYETQBTSXDWWP,Hvdblkmiz,U,ZFTWNECREUAJGTMVJMZHWVJGDZIGWKNTTTFWZTIPDABMDHSFA,,m,10.0,NV,2.0,M,64.0,,
UTA14488,Fbxmrcngb,United States of America,Enterprise GP Holdings,360557.0,1-508-754-1149,UTAKNTIRHRBVOSPWAMOFIK,RYIQJEBAHAI,O,ZIQCMJEGOPZFZTZJJDVUHJRQSACCSERHPQANGWVALKFKWEOIZFRKLVYEYHFNUZAXBAUCJNEILSHSO,3.0,F,4.0,KY,5.0,D,16.0,372.0,
Wqz14489,Nrxdc,United States of America,Duke Energy,459024.0,1-471-763-1300,Wqzppkzwmbpmdl,pymbqqkh,O,Eyrhsvemasuwupsaylkvyodarboymjuvdlaznfbynlkxrafawzhtqlhlkjtyxgymuqphlatrf,1.0, ,1.0,Nova Scotia,,,65.0,805.0,2848806.0
Nhr14490,wxeiujmsjw,United States of America,Albemarle,243638.0,1-485-318-3398,Nhrtiipurvdaowqvlcsedszrxf,KYEENLVKV,O,whmlcbmxjzmsmakncjxrginaprkyjpaprxlcxihghcjqqahtkbci,2.0,,2.0,OR,1.0,S,27.0,625.0,3675843.0
New14491,Kjaxjxtktvuefqajckbgprwastc,United States of America,MGIC Investment,480984.0,1-696-845-8177,Newrnsouxaplsqebohywfmurv,YLNLWPTIMD,O,Oedewceldvkmowqdogcckfd,0.0,,10.0,MI,3.0,W,88.0,507.0,2685502.0
gke14492,rqlmzbmdgecytzcljzymntdqnvzl,United States of America,US Airways Group,60955.0,,gkecxjekhxwehocspp,MYQFNY,O,Nhimlvkwvkeffmmxfwrkuwlkqyfloj,0.0,,4.0,WV,5.0,M,61.0,772.0,1858431.0
Sph14493,ISQMJGSYPDZINRHILBRY,United States of America,Conseco,239794.0,1-412-770-2744,Sphfmigzsilvsu,XIFPXL,O,GMMDRPNQPCDCXMXHERYIDXMCZPGLWDNTKCSQPTJGJTZPKQECUIBTDJORCNJHQQHVALTSSMPK,,,8.0,OR,3.0,W,35.0,763.0,905791.0
AQL14494,BEFUDRTSCRINTMF,United States of America,Amkor Technology,,,AQLAOXKULXWRLA,Luvpnnbpjajv,O,MIOCQFTEGIQHFNALDUVFGHSZNKJECOI,2.0,,3.0,DE,5.0,U,88.0,509.0,3000893.0
Kor14495,gfjcbdhvc,,Pfizer,254694.0,1-962-989-9406,Kordcnvfn,onrugbcru,R,Kqpnnv,0.0,F,3.0,VT,0.0,M,6.0,421.0,3823039.0
ahb14496,srlkikdnessgpuccxapbmstizx,Canada,EOG Resources,59146.0,1-695-753-7206,ahbagetltrgndorinamemuuphypb,sgkxxal,O,Wgwcwjnbplrurykunrwkyhkmvhnnpkdp,4.0,m,3.0,British Columbia,3.0,M,73.0,406.0,88168.0
DRO14497,Vzzxjgv,Canada,Patterson,215562.0,1-601-167-0396,DROKKVFJZ,Fklhzebdnbds,O,Yzvwaizpkvwtjlujowxdiplulsds,2.0,,7.0,VA,4.0,M,80.0,478.0,3452167.0
ehm14498,Lxaaawsqwexchfekhtebcufipyt,United States of America,Mutual of America Life,451412.0,1-299-718-9385,ehmsjlojybystyuv,,O,ZKKOXPVFEIZYWTM,1.0,,10.0,KY,3.0,U,41.0,462.0,336136.0
Xpn14499,Htumblwncskywpnvjynyw,United States of America,CVS Caremark,14910.0,1-081-456-8984,Xpntxxfsafzmqrelnel,gvjut,O,XHGIFJEKFUIFRLREUQBATAWFEORKWVPSEEPIZFSKDRSQKIRXQMVXUPBLRTRGACZO,4.0,,,New Brunswick,5.0,D,4.0,659.0,1751498.0
YED14500,Evhrptgkdgmqvrvocnmwyrqx,United States of America,Phillips-Van Heusen,58250.0,1-026-529-2299,YEDPTJXOZMFHZOK,ohrpuntnwtyi,R,Nvsvw,3.0,f,8.0,UT,3.0,M,51.0,767.0,2650647.0
ZZC14501,EEWLYJKTAQNOMFITHWG,United States of America,Blockbuster,467305.0,1-861-925-0478,ZZCDISBVWTKZTAXYBTYFRQA,Kgopfckr,R,Rabpdgwleuzhdlhxj,5.0,M,6.0,Alberta,4.0,M,73.0,651.0,2837096.0
Bxv14502,vbxhy,United States of America,Mutual of America Life,72294.0,1-927-730-1870,Bxvpshymihr,xwcqzf,O,FGAIWMIHVHHTWLOJSMDSNSZOQNUAKHQVVDMVMUFMOSZEBPURSSDOBRICV,4.0,M,6.0,MD,4.0,S,3.0,779.0,1169290.0
Xdq14503,wcnnhbfklybx,Canada,Ferrellgas Partners,101300.0,1-074-354-6418,Xdqziwckgovnxbdgcscxhtnnhndwno,Mlpiqf,O,Llyifoyftaqiujhffrkwuchsshbncqosrnutequfesuoltecndvxjhntgv,0.0,,2.0,Manitoba,2.0,S,45.0,839.0,3745754.0
Xwg14504,okyrqxt,,Thrivent Financial,469510.0,1-443-225-9340,Xwgnbzyxdkpjgzbvib,eksqfcvm,O,Ibyggxmywhkqoppadrpyeqmwnvfinwdtylcpanxlknuuegxtampgggbctubqbcqgoxppswpgyiwdtmy,0.0,f,9.0,AR,2.0,M,18.0,463.0,3171017.0
Qfa14505,Hyxpdvinboyckmjnaqyibsdi,Canada,Adams Resources & Energy,439495.0,1-769-078-2839,Qfaiantshy,Ayktkdrqmvk,O,egtrgdrzhobji,2.0,,,WY,3.0,S,96.0,666.0,2325401.0
vti14506,Zekgkgcf,United States of America,Guess,83424.0,1-420-909-2877,vtirinvueieyrpoxfusszdhgnatsab,Qdrhghzca,O,ooeiexqhjiecwuvslzufgtuscsoswnkfhrpxefqhvtniwratyi,2.0,,3.0,VT,1.0,M,,474.0,661463.0
hdf14507,RWMQMQWLST,United States of America,SunGard Data Systems,319790.0,1-481-150-8287,hdfneqiqriblua,Smobvy,O,DTPJUAQUIBHIAZDDGESSFX,0.0,M,0.0,SC,4.0,M,29.0,491.0,1576971.0
Mhq14508,ZTRHUZBKMHCOAEDKG,United States of America,Carpenter Technology,361776.0,1-126-308-7095,Mhqrxhbttiytsxhrxorjcdmiwv,Isfmguykunvn,O,jbrfftublqeyirggkuowzhhkwtwicwxgrkpwuprdldqlbdfpsgsbwwilys,2.0,f,5.0,MA,0.0,S,14.0,362.0,540900.0
BNO14509,FCZZCQLQUXJXIGYKHKCKPSW,United States of America,Ashland,149122.0,1-549-274-9486,BNOUCEUQDMQZXFGHMYHCSWWSVUB,ztktnqu,O,Wcsnfxynnkkeorpdknq,4.0,,4.0,New Brunswick,2.0,M,59.0,,2284868.0
Fxe14510,Pqdlkedfekpyw,United States of America,Cracker Barrel Old Country,65292.0,1-281-835-8747,Fxeuiliyeoligknkclgbaoglr,airjv,,UOKWM,3.0,f,4.0,HI,0.0,M,71.0,336.0,1662244.0
QQK14511,bvtowkinindsztmwcp,United States of America,Pride International,118100.0,1-007-516-8520,QQKMLRYUFBGHRCVOMWVCC,dnaavkzuxnon,O,Zjypwoxqtxzgapxwydonimnhxdrjazyxknqfklbebotfrukxfvy,2.0,M,4.0,Alberta,3.0,U,50.0,548.0,1403039.0
Fal14512,qtmey,Canada,Archer Daniels Midland,473639.0,1-003-506-6395,Falxuqqdgsgvuzcv,Nmakke,R,UMPFMCXMKUCUDIOJCTUTRZSIHSCRNSZHULODNVOSRCJIGSSXKEEREDFOHUWDORURYCQOXHCOPG,4.0,M,9.0,MT,5.0,U,28.0,425.0,2914979.0
Dcq14513,Vfcrpwqexvbjzjswyazqrworvv,Canada,,404931.0,1-895-116-7449,Dcqvjhpltqvolhodaepkgjgvnkhuc,vargcclsobp,O,Ojuzmygufrhbalfdqsiwnuphiwhyfpmy,1.0,m,10.0,DE,4.0,W,81.0,476.0,615527.0
rdk14514,LLXDGDI,United States of America,Dick's Sporting Goods,87198.0,1-946-010-3021,rdkzfqhsmjofpzlgqrcweuqmsh,Izyxet,O,Ldooujfetgm,3.0,M,8.0,KY,1.0,M,50.0,592.0,3940097.0
hnq14515,pshacfaxqgsliubsfugeobtevjyrc,United States of America,Terex,438412.0,1-334-573-4255,hnqrddyepdeadvzqectl,IZEWMSZL,O,ERDCYLPDLAJQCBDNAAWVJFWGUMXDVGZUCLAMKWWCHVAGDSWVBDOGTECXYQRTNJSBPEHCEHMJWU,4.0,,3.0,UT,1.0,M,89.0,565.0,226281.0
Hyc14516,Ralhwsqudzo,United States of America,St. Jude Medical,246546.0,1-019-664-9065,Hycznkawzygjqrshwnzdnyjehgbzd,Tamkqqwdylps,R,Mnddspfcqjnqmwdspnaonnvgtqbzsnkkkdwxegcicebchqcahzcuogurruoxlpvkj,5.0,f,5.0,Quebec,4.0,D,82.0,744.0,2370924.0
ZZH14517,ENNSTXRDFMCRJGELMDVPOJFCC,Canada,Mylan,427134.0,1-713-068-3146,ZZHLWIUUOBVH,yikkeqdllzby,O,,2.0,m,7.0,NE,0.0,S,,314.0,3184248.0
Osv14518,Lmkiaavjdedirh,United States of America,JohnsonDiversey,364120.0,1-404-621-8751,Osvoqyn,zwtcg,O,Bmxhywwuycqoqcycpdeginbqxjptylhcpmsixmjvgsghhoicnjsetsfrqfuouplqbtjwavcmnakhqb,4.0,M,5.0,HI,0.0,M,50.0,589.0,1391412.0
TRP14519,Imqtluradr,United States of America,Adams Resources & Energy,308845.0,1-401-243-5818,TRPUS,Jdevpcvgq,O,Rzuuscbchssfnxfqkcgchglgsyoziwcagakjdgzefu,1.0,,7.0,WV,4.0,M,59.0,830.0,690769.0
lbj14520,ybsibanlwsvufosrshxziagtny,,Pacer International,263119.0,1-037-030-2969,lbjubeeckkakeesqnwl,Wrgrr,O,Taylbpaicdttiqubokiydmdaxvblgcz,2.0,f,,SC,3.0,M,77.0,766.0,3782583.0
Eul14521,Yudfmzuuplysiaxlsmvjgr,United States of America,Avnet,425735.0,1-206-179-4224,Eulmxxhchakejoidkioubovhbxbx,Emrzlfhoslq,O,epjugnssxlbdkavoykuuiapku,2.0,f,3.0,NJ,2.0,M,53.0,700.0,1633072.0
euc14522,NHYTTWJPSOZNGEWQZYHAFWLKZQ,United States of America,First Data,408480.0,1-252-948-0905,eucdieizezvhnb,emdildus,O,uopajisnwonpiktxyrxwwftrdrrfumwztm,3.0,,3.0,MD,0.0,W,58.0,611.0,657877.0
Pmy14523,iubqhxvstosfisknqufllnfvz,United States of America,Google,313121.0,1-440-656-5612,Pmyudufjbhhlmczapecgsnzgqzdo,Qnaowgjjfva,O,kxynbrrppvxbfqdjxhumahdgohspoqfmfczemekthepqyaeinjdk,3.0,M,3.0,AZ,5.0,S,79.0,711.0,
Mcg14524,Bmghqapqhrmravigrps,United States of America,AECOM Technology,317899.0,1-951-273-9355,Mcgfanbig,FBFSELDT,U,Eyfmqaiotgnhcixfqvepoxpebiiquumsnsyjqsybrunftp,,,1.0,FL,5.0,S,49.0,587.0,1784386.0
Fcn14525,ddarjaynela,United States of America,H&R Block,116663.0,1-497-319-0301,Fcndswesgubrhnepdachq,Tjqeiwa,R,Ffltjqmqtlzezox,4.0,,6.0,MO,,M,48.0,602.0,1349571.0
Ggw14526,Ggbeboctvyxfbtmavvamvyn,,Northeast Utilities,263751.0,1-563-162-8714,Ggwiwkculpzetfbmsfi,EUZXFBURBL,R,JFBQAPOEWMZSWTGFRTVPMVDQEOABCBMD,3.0,F,1.0,WY,2.0,D,73.0,789.0,264021.0
qpd14527,XDPMOL,Canada,New York Life Insurance,80412.0,1-960-529-9708,qpdvbmhvzoju,YSALJW,O,Vvbrtfsfypvsdjznmzvlxmjbaylfqtvhxyuovsbebbfw,5.0,F,3.0,Newfoundland,4.0,M,3.0,726.0,675878.0
Ivm14528,vfrznfmeq,Canada,Bio-Rad Laboratories,35905.0,1-409-821-4632,Ivmbmxvadkuzmmcmggikeoccekxtt,Vvcnjrrdebf,R,Kgttdthjwhdzxbrxnpjnxxkurcrrprrrksuykhwn,4.0,,1.0,WV,,,6.0,837.0,1973810.0
Gne14529,Nughqxxwepktwuqwp,United States of America,Textron,272188.0,1-480-772-0205,Gnebjrycpgvzkk,xweiasvjsat,O,MOXZSHVJALMXLLFHZYDMKSPGT,2.0,,3.0,VA,,S,82.0,842.0,1037850.0
LLO14530,QKIPHWV,,Liberty Mutual Insurance Group,103526.0,1-387-576-9217,LLOGNZRRXZKRQ,SCZYATDNQZV,O,,2.0,,9.0,Newfoundland,1.0,U,,466.0,301168.0
FDC14531,Ezzocnzvflqbijuckbufzo,,Sunoco,476870.0,1-488-442-4844,FDCQDSAVVIREGCBAXE,,R,oqahjhhsxspcvcdnjqwulpqnkoxkhjsesiz,5.0,M,9.0,IA,3.0,D,24.0,750.0,538388.0
RXB14533,BXVPYC,Canada,Furniture Brands International,73101.0,1-580-621-7303,RXBKWVTFHILSTJAHQ,Oaxthcqgsrv,O,Nmufifbbelkdjrovjjflykhrszmlswmvsbwutrratbgcnhpo,1.0,,5.0,NH,1.0,S,94.0,,3106107.0
Gcq14534,Pimmind,United States of America,Maxim Integrated Products,166547.0,1-330-725-1847,Gcqcdjlhqnydvnzyqpujpuvced,yczxqem,O,xjbhtwbgshkzzwxjfvtpqogdxpcfjvimbdfeeuahixcwlhwlbfnkqksyoycxokogbmpfcnkzo,4.0,W,7.0,WY,1.0,M,8.0,631.0,611107.0
Avy14535,irxyhrjjjhsijuir,United States of America,Modine Manufacturing,95719.0,1-742-314-4201,Avyftrkcuhaon,Npndkcmt,O,jwxegtrtzqwcasocydfourxuzkeqqhfubujtjayvijefflopeekhjeefnxnmbi,5.0,F,5.0,IL,2.0,U,2.0,833.0,2512014.0
Kib14536,Laregshrjo,United States of America,Morgan Stanley,306582.0,1-141-456-8843,Kiboqwtxtslxcgtkjvwcstsrr,cspklt,R,Uvxivlemvnwsbrgfxbljtdpykdbrngzzksbjkglofiepgetzicjtyrqvsebviueccmnenl,5.0,F,8.0,IN,4.0,W,62.0,814.0,2603444.0
PSH14537,Negurxbcjt,United States of America,Joy Global,115124.0,1-346-891-3973,PSHIKAWBXGSOUQIUAFOHDIVJER,Frjzixlvbk,O,Zixnelrzvhvqtk,3.0,M,3.0,KY,1.0,M,96.0,770.0,2009042.0
juw14538,Numatrnoimvosdvkdh,United States of America,,483373.0,1-412-653-2628,juwktwho,Hnrcfmyvuzms,O,Egpcbclknsxcxotqcittcuojhfhyhptmcwwyohdbnvphrhboorowulhjkdiuhauecwofwsxfhmahkzpo,0.0,m,6.0,AK,3.0,M,80.0,815.0,
Vpd14539,Atpadxhmmoudb,United States of America,Frontier Communications,137930.0,1-271-246-5666,Vpdzwdj,Xlsnjnlkfhgj,O,RWEZFFNQEQAYJUAWWDNSZCKNVPPMKWLXFSOQLHIX,4.0,F,8.0,MN,0.0,W,58.0,,2721681.0
