LastName,PostalCode,Gender,NetWorth,NumberCreditCards,NumberCars,Phone,CreditRating,AddressLine1,MiddleInitial,Country,OwnOrRentFlag,State,Income,City,MaritalStatus,Age,Employer,AddressLine2,AgencyID,NumberChildren,FirstName
Hwdfbdnlwujjalty,Lukfodyjqn,f,1557993.0,1.0,3.0,1-830-562-6902,758.0,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,,United States of America,O,DC,419686.0,Dayton,M,75.0,Western Digital,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,Hwd7074,5.0,YODPJXCZIQKXSZRANOYZ
bojyxwonfxxckzgjdzdfvti,TDFYEWBYK,,983142.0,8.0,4.0,1-005-270-8609,419.0,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,P,United States of America,O,AL,148054.0,Fargo,U,57.0,Occidental Petroleum,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,boj7075,2.0,Birdabridnwb
PDYDTSFBJLCSJWGEXXZXWN,wdzfjcni,,3749923.0,9.0,0.0,1-456-027-2467,680.0,Sfwukond,s,United States of America,O,HI,295596.0,Miami,U,41.0,Ferrellgas Partners,Phxvpydtukaqzqybpyetloip,PDY7076,4.0,QQWKEHDAXDZTIOAKRAWWXEQXXTN
ebryay,VARHIV,M,1326833.0,0.0,4.0,1-176-487-0497,818.0,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,,United States of America,O,RI,47290.0,Allentown,M,90.0,Burlington Coat Factory,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,ebr7077,5.0,JNXVXS
DANANERBVDELMLRHGXVKXRWDOW,DDUGVLTYOLQX,,699023.0,3.0,1.0,1-699-878-9354,449.0,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,,United States of America,U,OH,173716.0,Warren,S,94.0,Raytheon,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,DAN7078,4.0,ftprwmukyebwgjkpnzytpq
ntuopmmuuzycabxpeezselg,,M,2763120.0,1.0,1.0,1-766-479-1338,759.0,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,o,Canada,O,AL,496916.0,Akron,S,41.0,Ross Stores,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,ntu7079,5.0,SVEFGTRPCE
THPJHHIYCHPBH,Xxjxakugvvnj,,3603885.0,5.0,4.0,1-200-056-0056,557.0,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,,United States of America,O,AK,212001.0,Cheyenne,U,20.0,MGM Mirage,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,THP7080,2.0,Uojyesnafgdhl
ixpecaesbpcmsqacbmohgkw,Yacotczko,,517564.0,5.0,5.0,1-456-849-5009,525.0,Lthgseijarxomqxytzerixbjsjmaozdmpxbecfsy,,,O,SD,364069.0,Tulsa,,55.0,Western Digital,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,ixp7081,5.0,Zpcycrjttpfwfepvdsixwput
Zextfppyxfstpkmtdsq,Zmlifbi,,3957676.0,10.0,2.0,1-202-293-8893,566.0,SYEEBQJLTFSEEVAISMESJFIOXL,,Canada,O,NV,358971.0,Glendale,S,35.0,Penn National Gaming,xmkfiwlochirqcftonbhcwgu,Zex7082,,swbch
qgqtrpwhnntii,Wocwcy,F,3630211.0,10.0,0.0,1-485-762-8637,414.0,Xuwpnnhwxuzhfakxkmeobaatwvvgtzrouvnlkkwjputaakkydcthehituujxflxhgwvejcsnwwx,,United States of America,O,OK,27457.0,Boston,U,30.0,TJX,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,qgq7083,5.0,nteepsbr
mggixyamchxsqzeufpavbmnrmvdnwz,EUMQCUXNSO,,2694984.0,10.0,2.0,1-182-553-9995,322.0,aiqxcgxzabcczgudnhnnsgpblcthiovhqyxwvhypurbmmyfwbnlmfksnglhyvozojeqiksuc,a,United States of America,R,AK,118832.0,Bellevue,D,53.0,Liz Claiborne,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,mgg7084,5.0,Luqblik
OSDMABXTS,Rxehcgtmvbst,,3834505.0,5.0,5.0,1-155-087-3738,361.0,UXNSHAZTLDZIZHPRLBOGLIBHPYEDHWVSYBHOUCRIXTRZMHKRCPF,I,Canada,O,NH,81380.0,Sydney,D,39.0,Mutual of America Life,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,OSD7085,2.0,esrvgshhyi
Xcmnnrcnucjidvqlpvcaiw,Mqaeexxaem,F,3614616.0,7.0,0.0,1-038-140-9008,428.0,hgkyknzfqq,j,United States of America,O,NH,326197.0,Huntsville,D,81.0,Rockwell Automation,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq,Xcm7086,2.0,Wcscrrvimgpznttfydpxwdgg
BSATW,jqtfjfgujsy,,468241.0,6.0,4.0,1-045-965-8848,627.0,Fregqeoqgj,y,Canada,O,ID,307411.0,Vancouver,M,2.0,Public Storage,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr,BSA7087,1.0,jbulozmzj
Pszynivgfzmpxfytdudbk,rbvkc,,1009237.0,2.0,5.0,1-600-303-1321,,Nhqdrjnzmtnxjbuuiruxynpvtfkpwqwthninozeezsguvfeeirpmmxuchsdsqj,,,O,KY,8751.0,Jersey City,U,52.0,Itron,Ovvkjealti,Psz7088,0.0,ppaptlktrpthxmqznbnfdnsz
FHFGTLRPDNB,Favfezltxsz,,,10.0,1.0,1-460-992-6183,678.0,YRAOUSPKLPNLPJVFB,,United States of America,R,TN,384999.0,Fort Lauderdale,U,84.0,U.S. Bancorp,Bqbcyahhvdazstcigoigvjfbyphzdpwi,FHF7089,,Ujcgrmbatkpxchwadqq
Fckwmwfnzmdxfernaefgfibzn,XBAYCAEEBH,,1344313.0,0.0,3.0,1-352-439-4445,519.0,Qngtjmpgail,O,United States of America,O,Prince Edward Island,370318.0,Waterbury,M,84.0,Air Products & Chemicals,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb,Fck7090,0.0,xbjmjobnwih
ZQVNZLJCOYOS,fzdtvud,,2794132.0,2.0,4.0,1-909-140-8581,623.0,zpgrlpnrsbhqmwprildneerzxdyversmtqnjpxzguepngbmrus,,United States of America,,IA,114664.0,Fort Lauderdale,M,27.0,Big Lots,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp,ZQV7091,5.0,Wjrlcecdpgdknnh
Smfgawlkcsjvjhsfgy,axqgbhexn,,2132455.0,7.0,4.0,1-821-480-8029,451.0,Zbiydxxbalmopfefmqomsalcuatxndvxdhqeztsoejkvfrehqbrpvkvlqoa,r,United States of America,O,Alberta,433053.0,Des Moines,M,52.0,McKesson,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif,Smf7092,5.0,Brqyc
vpoycendzdnpaijtmulqtigtcupg,wfhrmoym,,304641.0,10.0,5.0,1-293-023-5397,703.0,BWAOXLAUORYKADTQKZPHTKVXSRYSPRKBOIVXVCEVXPNNVJUHVHGTIBRNVOMWGBFHEE,,United States of America,R,FL,92995.0,Wichita,W,11.0,ConocoPhillips,Ivcmifbgqefs,vpo7093,4.0,Pnbcdkiross
Anmyhdbn,qhsjkuamnkpc,,1347547.0,7.0,,1-086-938-3505,403.0,Xgpnrhuqtvsqzwbsyqqclzpgcx,,United States of America,O,VA,283399.0,New Orleans,D,86.0,ENSCO International,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,Anm7094,2.0,bxdtqvwozsblqalqgsoncyiyhk
Pdabldxeueejhihxevnatxoohew,XUUJCUGDIQ,F,2581923.0,2.0,3.0,1-161-868-5269,,Kecsliosjbdjohafsrvxyqpvyvzzwhoc,,,O,CA,305663.0,Quebec,U,22.0,Discover Financial Services,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,Pda7095,5.0,Egkdytypmxbgwrmo
GDOXFIPNCTQWNVNVMHXZQ,BPNRLFMF,m,734659.0,0.0,3.0,,610.0,Yixuqhtbhgezkqmksggpfhnivdjigginvexnltjmyeokfamorjms,X,United States of America,O,Saskatchewan,144091.0,Lowell,W,69.0,Fluor,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,GDO7096,1.0,gnlzpfzbrymufkfllobkixgzk
ytzmhpzswalxqedmvcw,BQZONAZAOKP,,1083347.0,8.0,5.0,1-469-071-0687,786.0,Cvaekgvrszfwjflsgsjjvmwlvpevhlzxoldqxpfingl,F,Canada,R,IA,38459.0,Fort Collins,W,31.0,Alexander & Baldwin,fhcngxobdqsj,ytz7097,0.0,PELECDKVTPPF
Fryextbsyhfhrktfq,RUYQVBDFIDAS,m,3304570.0,7.0,5.0,1-676-163-5927,835.0,DGLGLUBOTFOWSSEZPZLOQHFBGKUVIXQNBTPZSPKJJHEJHKPCEKASYQCEQCPJZWXSXRPCJH,,,O,HI,41352.0,Irvine,W,88.0,Questar,Vpwgcnjoumdzkgkeajgsjxbwdnul,Fry7098,5.0,Vmgcotcvtjrxskcqhedwoe
SZOHJLQXENYVBXCKWMM,Omnaps,,3416667.0,3.0,3.0,1-601-791-3606,732.0,Qfwstbgsbmodfmyuyptrnsvxijfrgtrahaveonyyezjdcgaohhxxr,,United States of America,O,VT,246718.0,Idaho Falls,S,60.0,Cytec Industries,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,SZO7099,4.0,rwiodkmfnujosrdkegnqdgmaeoqr
slamjkocfpqlmoo,,,3848982.0,5.0,3.0,1-650-139-0947,370.0,Xvnlemnfstjpgmtgznftjdlellxwunxelweclithugldunxmcqkbhkspp,,United States of America,O,SC,200939.0,Philadelphia,M,17.0,Host Hotels & Resorts,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,sla7100,,BAIRZRNWDLPRBYBNWN
Qvvyrbtkxrnsvmdfifzn,gzrbkxzbg,,3344655.0,8.0,2.0,1-740-349-9469,692.0,Dheropaxtslwikwmnqihlvbuiqwvzjivctyjfvlmgprmnz,,United States of America,O,WY,98866.0,Toronto,U,60.0,Home Depot,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,Qvv7101,2.0,KXCYDSVRXOEVF
Brcpuwlnyijuktrtcvs,Ruspsfnwwuvu,f,1275212.0,7.0,2.0,1-996-797-4457,487.0,UESPLEQCDINVOOWMLOAYMEHKKACPTNEWQNSTJFUCHQKSWOKTUHRWEPJRCZXINQQZVHHMONDYXBX,,United States of America,U,NC,133005.0,Nashua,D,6.0,Buildings Materials Corp.,ejzpxzvffnxgfhwmwypakpvwwweigw,Brc7102,2.0,WATBIBQSRTQZQCGMKZJ
Khvckslwtpqgbuos,Qggstbm,,1638256.0,10.0,1.0,1-096-922-8359,792.0,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,,,O,FL,301309.0,Boston,U,,Pioneer Natural Resources,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,Khv7103,4.0,Upmznivkdsi
ooaismakasvrivqvbswglzxv,Xyukylgtl,F,1655802.0,6.0,2.0,1-604-171-4080,716.0,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,Z,United States of America,R,TN,48651.0,Moreno Valley,S,83.0,Consol Energy,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,ooa7104,4.0,Laiiriyrqywuczspidgrqkbosms
mzumbnr,adicknxnb,,3231311.0,5.0,5.0,1-793-962-8096,674.0,RONONOVSUZUITVNSEFNJFP,,United States of America,U,MA,169346.0,Hartford,M,14.0,Huntington Bancshares,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,mzu7105,2.0,NGVATCJRXKZVNJOUYZPK
Tprizxkpear,Rrkpqkpmedio,F,1474208.0,3.0,3.0,1-875-456-1979,842.0,qvugssuchmfxonrhyqyjhsgpky,,United States of America,O,Saskatchewan,255822.0,Arlington,M,35.0,Levi Strauss,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,Tpr7106,1.0,Yzzcwkjqnlzz
JMCRJRDZITBPDGKXHIIANKDZFJX,Cosnoypyfgd,,353120.0,,1.0,1-694-031-5319,384.0,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,,Canada,O,MA,374732.0,Flint,M,56.0,Best Buy,FSINLUZAAKKGCOOJNZKQ,JMC7107,2.0,wzbaogabhvyanb
Aidgbiiwxpmkrrrlhud,napdf,,3059069.0,0.0,2.0,1-034-194-7879,312.0,HSFGFFVMUAFJOGIWXPDGTM,s,Canada,U,KY,232411.0,Lafayette,S,69.0,El Paso,Iqigy,Aid7108,5.0,aokoqztvifkblg
Xqcenvsmfkknklsrqdrjsblaz,Vmuijybttzew,,2713346.0,,1.0,1-955-228-7522,629.0,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,,United States of America,O,IL,,Fontana,M,25.0,Realogy,,Xqc7109,1.0,Gcykduswupghdkrflkthbnmstr
Cdygtttgzmrbsrhuxexinadikog,Khlsfwolr,F,2767944.0,8.0,2.0,1-828-172-6908,758.0,,,United States of America,O,Prince Edward Island,68789.0,Hampton,D,80.0,Hertz Global Holdings,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,Cdy7110,5.0,NXKTZVHFQKXJCMGEWLPHFKQSQJLCFC
ylgmtomfcqrrowfzreztbwlcuml,YGFFQGSPL,F,2645543.0,9.0,0.0,1-067-218-0073,426.0,Edcdpknacruphdvbpalsjmlvyctibyzikffa,,United States of America,O,VA,,Windsor,S,39.0,Kellogg,Xdssawpaqeu,ylg7111,,Ivfjjeuesmidkxxwybdxsnusjaiz
Sjsbtv,Uvktsuq,F,2248828.0,9.0,2.0,1-594-493-5858,370.0,GAYOVETOHFBWSZX,g,,U,SC,403010.0,Vallejo,M,,Paychex,Nkypbugtvupqslrep,Sjs7112,5.0,JMDNIOBWYWAYECVQAXHDTCNBTAPL
esfkrukidx,XCNLJVYDRZDJ,,2672775.0,5.0,2.0,1-845-569-3987,398.0,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,,United States of America,R,WV,210252.0,Wilmington,M,4.0,MetLife,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,esf7113,3.0,Oaeijpqkxqlfjidkupojas
Maeudccjpgbklwuli,Bekrkblhve,m,1271155.0,6.0,0.0,1-466-719-3195,369.0,Jgmenggck,J,United States of America,O,IN,288558.0,Buffalo,W,13.0,,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,Mae7114,1.0,stnvzuwhsbdglcinxen
Qycrtjksj,Kpawbxaro,,3011358.0,8.0,0.0,1-921-022-1397,591.0,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,k,United States of America,O,MS,49112.0,Waterbury,U,71.0,National Fuel Gas,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,Qyc7115,3.0,Rmynnciyllb
Kijqnytjvw,Xprzpz,m,1929446.0,1.0,4.0,1-370-048-0383,434.0,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,,United States of America,O,MT,344179.0,Anaheim,M,32.0,Service Enterprise Group,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,Kij7116,0.0,Tevxfffrqakfbopdpnyrcvkrmsdy
Lkjegdjjtzinroxzehrqlccschces,Dpgzcihl,,2352794.0,8.0,3.0,1-443-721-3830,586.0,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,,United States of America,R,WI,240648.0,Yellow Knife,U,69.0,Lincoln National,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,Lkj7117,4.0,swjswvhrn
Wfqdqwgdfplrwfioatzlqfckkmfr,Echigq,m,2455257.0,1.0,3.0,1-934-671-2333,703.0,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,,Canada,U,OR,287434.0,Halifax,U,87.0,Thermo Fisher Scientific,Gxsulclxthuxjyk,Wfq7118,0.0,YFOYXULWLRIOJHRLXNHHFVCXVK
Wtzzeqevnupzfjwisexjbncdijsl,FOTCFQ,M,1291326.0,6.0,1.0,1-755-351-2246,513.0,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,,Canada,O,MT,108495.0,Nashville,M,83.0,Kraft Foods,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,Wtz7119,3.0,Dbvnxdezyfsclelcljcgci
Kizwkbwttbikwaycqalkvsn,Ospbxhvij,m,2622354.0,1.0,0.0,1-244-822-5596,705.0,paimaiamezswmgxmnpiogrgdaawc,j,Canada,O,RI,498148.0,Miami,M,61.0,Cinemark Holdings,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,Kiz7120,1.0,Rwmgwmcmmwxeywdkanco
Iaxvjct,Rhttns,,816122.0,3.0,1.0,1-106-001-0418,535.0,,,United States of America,O,CT,100621.0,Chandler,M,2.0,Retail Ventures,Bshrgcohdsthxtcrrajedcghwu,Iax7121,5.0,Qvmkfnfcgabg
Nhpkhwkpnvabfqxamgkh,Lwrphhcggki,m,378304.0,5.0,3.0,1-536-435-8082,624.0,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,a,Canada,O,MT,286329.0,Windsor,S,25.0,Allstate,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,Nhp7122,1.0,Vpmviuvpavhtntm
Nrxxizwur,Lyjzgg,,2840077.0,7.0,4.0,1-079-974-2645,436.0,HFEEVEDISIXEHKJ,,United States of America,U,NH,277176.0,Sandy,S,88.0,Honeywell International,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,Nrx7123,4.0,Xrwltlpfhndssdhkudvjxdaxxqysw
sthapdgqafgflscgunutepgmh,igmmeq,,3487174.0,7.0,2.0,1-638-013-5326,482.0,ptawmykzgoqoeyycoyadpdegvallicvrvymso,,United States of America,O,CT,228698.0,Berkeley,M,9.0,Seaboard,fshjlazuukqam,sth7124,3.0,ZYTSUXKTIPRCXRCVKORM
Hbusrmnjxjq,Urfbyhtcvuff,,520219.0,8.0,5.0,1-551-009-0195,811.0,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,B,Canada,R,UT,292591.0,Fort Smith,D,1.0,Automatic Data Processing,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,Hbu7125,,SLIHNYDOYRAAFYWBZIPZHYYYJDANS
wrkmhk,pjmnpsfr,F,3458238.0,9.0,2.0,1-182-603-8240,481.0,WVRMSWMQGPWIEXDONOGINDZCFEDS,,Canada,O,OH,173532.0,Manchester,W,44.0,Questar,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,wrk7126,0.0,Mhmthqzexjdlubaos
kymruwrz,LRXVLS,,957093.0,10.0,3.0,1-413-756-6810,344.0,,o,United States of America,R,AK,131498.0,Erie,M,72.0,Berkshire Hathaway,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,kym7127,0.0,LQONGGJNMOCLLTWFKGMFN
CALCUPIWUYLFBRSAJXXDXEPB,crjqrxok,f,2756669.0,10.0,5.0,,712.0,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,E,United States of America,O,AZ,,Portland,S,6.0,AbitibiBowater,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,CAL7128,1.0,Rgcuhygjdg
cagicdvtswkchupecwdnyrygtzrou,tehkgwpkihbl,M,1591368.0,8.0,5.0,1-597-869-2211,420.0,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,o,United States of America,O,Saskatchewan,248307.0,Colorado Springs,M,11.0,Deere,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,cag7129,0.0,Baajiptygjnrgxpxhgnnbbh
hehwwwtceerrwijpvfbeiwi,LGLJBXLL,,246840.0,0.0,,1-522-656-1159,491.0,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,q,Canada,O,DC,135659.0,Torrance,M,40.0,Pepco Holdings,CYEDXQOYDQDRWGAK,heh7130,5.0,Ulgcnbfqjcpp
Snqdoeegvk,Lkextqz,t,3254759.0,7.0,5.0,1-942-992-7331,811.0,Tnznzia,,United States of America,U,AR,308379.0,Colorado Springs,U,18.0,Masco,,Snq7131,5.0,Rngrdgeivqpvldnb
MXIWHJU,Wtfnktjxx,m,3564537.0,0.0,4.0,1-491-985-0622,761.0,,,United States of America,O,GA,385981.0,Newark,U,19.0,Retail Ventures,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,MXI7132,1.0,Jeaqowpymbqflpoeiobjd
Kmfgrtxjtuno,Rjtplh,m,958672.0,4.0,0.0,,831.0,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,,United States of America,O,MS,341276.0,Casper,S,70.0,Campbell Soup,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,Kmf7133,2.0,Trltoviorsccy
kglyfadkflccddedkagthtnfek,xbiobvonidn,f,1397193.0,10.0,5.0,1-310-470-5516,592.0,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,,Canada,O,WI,474055.0,Hampton,S,37.0,Rockwood Holdings,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,kgl7134,0.0,Ccajenlgbkr
Qcibhmiwwzjfjydyujbwygym,Nwycemvrjlg,M,1614933.0,5.0,5.0,1-950-803-7308,606.0,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,,United States of America,O,CT,7417.0,Halifax,D,7.0,Owens Corning,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,Qci7135,,OWPZIHSWZFNGBGKYUZVSBUSHT
ALHVAATSLJCOINOJHXJU,Vegztvzhpa,,2964607.0,10.0,5.0,1-265-046-9753,828.0,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,A,United States of America,O,ME,324529.0,Amarillo,U,37.0,Levi Strauss,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,ALH7136,1.0,Zhceofkyqcgadhhki
Xmagpnzobqzeevudomrhwzvvsqtm,VDODZGJZYSL,F,2099752.0,,1.0,1-347-816-5880,613.0,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,,United States of America,O,OR,252039.0,Salem,M,2.0,West,,Xma7137,4.0,cdosfugeojrvgjknzsfvdiukcdsa
Acirqmrdvepmbhbmkmjamxez,,M,2132644.0,4.0,5.0,1-803-647-4409,357.0,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,A,,O,SC,146750.0,Hay River,,23.0,Mylan,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,Aci7138,1.0,Nfqxrtnlbdnuabeo
Llwpg,Bsorzaowujgr,,1675427.0,6.0,4.0,1-380-699-5029,775.0,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,,United States of America,R,AR,21329.0,Lexington,S,52.0,Navistar International,Skteupcecqrvnjklkqbzidkvzyodqg,Llw7139,5.0,Kwdxxiujtmsqtvocoejuidwcwayyl
Sdhqqgqldrdmctpolvzkswwagundgd,Fvhlpe,f,3100726.0,4.0,0.0,1-135-385-7218,705.0,XQOTECVSAGCLCLAZRVVXUX,d,United States of America,O,MS,16793.0,Lancaster,M,94.0,Nvidia,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,Sdh7140,4.0,Wpncchklgrtfkwvw
KLJFULKQXCCCSTVDVDD,Dpdbmu,,403525.0,2.0,5.0,1-194-859-0732,580.0,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,,United States of America,O,MA,286241.0,Toronto,M,65.0,Airtran Holdings,,KLJ7141,0.0,AVUAHQLNSDU
TPBIWCKSLOQJLYHLXJHZNF,oywnvytko,,631884.0,8.0,0.0,1-378-915-7843,659.0,UWCAJAKRYMIVFHDZUFYLJCTOZOOQBKIZCEZOCIDHDKUMGKKH,B,Canada,R,CT,261865.0,Thousand Oaks,U,31.0,Cardinal Health,Xshungabyhtqysghwmdoaqymz,TPB7142,,Lqevmwlbkt
Dvjvuzvnffwqxlptgilaefqdzmqj,Oogchlyarhw,,1396805.0,5.0,3.0,1-568-958-0086,469.0,Xevidmupvphjvdwkzhzvbfgxumakyedzdnoqthadwlilhzufzoizagbvig,,United States of America,O,Saskatchewan,16487.0,Halifax,M,66.0,Target,Qmkvfwvgjyeacltbqpjlvvxqlkxzbflikh,Dvj7143,0.0,jxthssideehil
FHDJDDJWREFS,ZGPCTCS,f,3428494.0,3.0,5.0,1-558-601-1627,333.0,Amtdakpekxyeyqdnnnqumalfvvfanfcfcoxcewnvxlgqoswcbairjqehncjooqhknfmttsheydfwkr,q,Canada,O,TN,51645.0,Macon,M,86.0,Fleetwood Enterprises,Xkghhqynxivfinaxkfnsjhwcxetdcvolgfzufchxtkifidhuevijforxadtvobthejebhkacjrr,FHD7144,3.0,fxqpofnwlzk
Ndkqprsylccobwwailg,Rwbxdrdk,,2364238.0,10.0,1.0,,390.0,FJWGKCVASUYTRKCGTFUQDCYCVQMTCCANXOZOTVZASBUHIHVDNSRKHXDBEICTUMQXEOIGQZDGDT,V,United States of America,R,FL,92093.0,Fort Collins,W,44.0,Kraft Foods,Aajifubqrkwstwceutfnggacvvzqqcmfycwibestzvkncszhoruzgalynd,Ndk7145,3.0,pvifedrzgfbkfdodheagul
Mgsnjahjlfj,Kaoeudao,m,41562.0,7.0,0.0,1-716-713-6422,814.0,tfwxloawpgvdkzptwxdysfmyuhdqswrhd,,,U,PA,77003.0,Biloxi,D,35.0,Starbucks,GTTWVLBNI,Mgs7146,1.0,xdhlmwidkuffddtoktxurpuqdveuw
