AgencyID,Phone,City,LastName,Income,NumberCars,NetWorth,FirstName,Age,MaritalStatus,NumberChildren,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode
hok71u8,1 377 983 0606,Pembr0kePinez,hoklb,236700.0,0.0,3203827.0,Bjlu1lvv,12.0,S,,,,opgjbxbasuflczmzfcjtlyqgnb,HGEWAJMMEXUSIOMYQLEOK,ZCTJPM
MIUy189,1 230 376 8481,rscondido,MIUHYOoLUJbwKHDTXuQCTPGsXBAB,338865.0,2.0,542274.0,Qnrxczrppqkzejkujsavidp,31.0,M,1.0,M,,iqvpnhzkxsnhasegubak,Litcqqoxyguhunxdsiuiulrcbcaohfmojokricaijltumwzdkzgh,Uzyodip
Lmu7190,1 398 109 9222,Li6tleRlck,Lhuhot1n,115663.0,1.0,3697271.0,GDDKGfMA,19.0,S,1.0,,f,Qtdassltxzqqvxulncjtxaaxsecpkuahfjlsjbpiwnroyaffdvssjifkslkccscfx,Piwvagubeorpcubulzbfxpxxoonfywbg,cpcsgav
Xbi7192,1 515 784 5855,Shrrvep0rt,Xbiofkyxwcmtnak1sfnjhxjmq,36110.0,3.0,1378509.0,imyeafrpynh,69.0,M,2.0,,f,Bzxymq,glezcshkgddfpfokpahokmlypicjujhedyuhemuj,Mqztbjf
ref7192,1 910 249 9475,Chesapfaue,rdfobbva,155400.0,3.0,2208055.0,WfOKEQA,50.0,M,1.0,,,BLNESCIOZMAXCNIVVISOWOXCAHD,,FFTPIDAVWVGH
leh7293,1 818 223 4567,Cuncignati,lehwnbfxi,,1.0,1780463.0,fenffw8ravtxmawhej,31.0,U,2.0,,,nyamngkfyxbqoevizsplrzxqdgfw,zmnjsvpsnhsitnrqrmkwnawlyip,THPARSXB
jQV7194,1 966 245 9646,CjulaVis4a,hQVTfMPZ5GMgWVTCANkVSZHRB,69830.0,,5460757.0,IvLPZDDdPJB,63.0,M,,,,PSGAV,Jautcxogvvormwmlohgtkrsuzj,wjttmbmxpnwh
Jkn7195,1 750 583 7465,dincinnsti,Jmnekyeleegampcypmp,178129.0,1.0,,mycarvosxhg,,S,2.0,z,F,Dkgrfpalgckkhrtzxnteqsksgubaqribzelgfknqmlyea,JNYOSSVTWJDRKLQXNQIE,KZBHDBR
Ctg7197,1 886 760 4015,Tallahass2s,Ctylzcigbkgwb2lgxzztr,60328.0,2.0,2122307.0,Hh8tohvaihb2mpgun7qlntz,45.0,M,3.0,,,dcthvugfgnmdrleucam,Xlsvammslkmodzsxrpvqihsucntmtzfpwymcxvhuwufefioqui,Vmdbx
EaP7198,1 994 722 4908,Mesqui5e,ESPGEX5OiXJsEZIIUVCxLAUJGlCLB,63160.0,3.0,1592283.0,Hz4bkbuj,75.0,,1.0,,,Qrinosgcpfjkowhksd,Wemlusnbffovixotqcknsmefzfosunpjsxmrkyrbzyyefdhdswxipzgrmzweydrdfawllwai,ZMQXLRVOVT
Isfu199,1 648 498 9730,Sandj,Iqfmmxqxhetnwt,262043.0,3.0,4785281.0,MKLFIrVsVyKAUVOsUFHG,35.0,U,2.0,,,IIPTXBBMMRHJKMNMXSVYHLENKPFGUGMODBPZSX,rbkfcwuglqtxifkmxpuchrvqemosasgiwqlwjzjfodrfdtqcztzibiyaqeywjb,NBBJKBBDJJRQ
NQW7e00,1 539 329 3742,W7chita,NaWLHJLCaAQPFMWAxdKFGC,,5.0,2956125.0,Duglviyvqjfylot0nipotvbaykur,27.0,M,2.0,,f,Xfbjtbkceukyoqhbjzivpntzecsesafujvzttlxemvqd,ULVJUBSPHNWPJNCDTMPRI,Utydmx
Aqu6201,1 158 122 0606,shktehorse,Aquyblthlbyxirzesz,155701.0,2.0,1570370.0,Jpeqmgkuclotguowiesimmj3afn,,M,1.0,,m,SPLQCATSTEHGZHJWEMSAPILCFMORMUUNQOYZMEWIOLBEWYRDEGOFIPPRPHVKOL,Qurwibhaujtgavdluxujqodqmumlqjfudeflfiltebliumfctssotdtplwxpfmnvxqioojvjqohe,RULUMFRSGQ
Flx720w,1 633 198 8079,Durhqm,Flxbvazaoevao2jpidaskvnpbvexq,162409.0,4.0,328632.0,ijwtiwacc5comwsuji,76.0,M,3.0,y,m,GNWRGZNGVENOJXOQAGILQHIFQQMMXXFUSFTVCVXXHOQGYNFCXCUDFARWIQXQSTWGC,Qbhwvnpu,Xxomww
Dot72p3,1 670 199 7745,Tokedo,Dohfuyaciphbuzit,103306.0,3.0,,tqxwnvvwhtkaqb3,54.0,D,2.0,,,Hoquiwcnkwbitiwjhacyvkgxceuqczovntqvewziquvihtfsxcxtiewwhkrrpfqxrj,fdppwwgskimrbccolfyukhpymibxavfeecevqzrlnltdvwutjzceaegjoedgigbasvmrxlzccrjnm,xxcjy
Srr7304,1 022 780 9114,SanraRosa,Srrjbarinjkjgrjahec5,84224.0,3.0,3586421.0,Sisvelkqpkkmokcfapvts,71.0,,0.0,,,Fnxkdqmsefzhtwqvajgfpjnpozdeyibvcvhwxnzabdgmeyjcccwaprkntspcowos,WLYBLXSKDUUQNPKUGVPBFYZQ,Fottixgllou
KVS7105,1 394 614 8654,NewlorhNews,KVSmH,238942.0,4.0,1638117.0,Zajmrrbzfmlxt,76.0,S,2.0,z,F,ytvbpvavnbtxtmahuoaweedglgitjsixywvgqlypqlszsfvorxwxymwawxrxzl,RMQKULMOWBNML,Gkkvuwyowh
Egm7206,,3dmonton,Enmmsfajolp,49942.0,1.0,2792037.0,Bmspjs,55.0,S,2.0,J,m,Uijxmxekupyvglskjreyds,Ioiytqemnwnncdaegldxbpuylwivoo,Yewwogebewro
btq7107,1 535 955 8584,Warrdn,btqppasxegtxfzsejdopdbpxtp,212222.0,2.0,2560744.0,fjfumvhqbdbsdgdeqvmnia,93.0,M,2.0,u,,oowydavqqdxptkgfsrrsyiomrlxebrcaksyreekbwijenmboicrdb,Gygkytthhpgqqolfub,Rppnt
God7208,1 332 154 1093,Scot4sdxle,Gpvmwsxqwvqdcoibphhreatpibc,114908.0,0.0,2077030.0,hgjpiegqdmrblerdouenn9ceubid,71.0,M,0.0,,,Kbtwhubughhqkrnmdfwajubpyshln,JPEVACBIXPXNBQFCIBUJ,
RVP720p,1 653 939 2900,DawsonCihh,RVPRICCQXAS4bOVcBLQ,232429.0,2.0,5445488.0,Ncdusiyjwmusenumhgzkejhhp,60.0,M,3.0,,,Rfqwamqvsvqpeqzfprzpxxpmberpvbyjtfwbtc,,glsfnhmgol
wob7210,1 536 924 4897,Hoplywood,wpbhdsa6wennhzzbhkleqgwav,,2.0,816125.0,ankliwnyjnmcs,72.0,W,1.0,,M,gjjbyazltytdwwcffrhbpqpqxzlnrliniwpfhfefjvbcwmpvhhdgcmgbmmj,Bfiezsmzmcj,ewxmubex
Jkc7q11,1 249 034 5965,Lansinr,Jkcicwajovlkszcofsyh,20315.0,3.0,4008259.0,Nzlgru9mfexztxmgclxfmoogd,45.0,M,0.0,V,m,cjtcrcjfcfiyytycxkxqjtnoswfavoaopbuvbxkhijtgtnbdvyzxzcroqvlunjgyihbsben,Onvsw,GDTOMS
MVQu212,,1arwick,MVaKPuQIAF8ZXAVT,114792.0,0.0,696282.0,dvhepe,82.0,M,1.0,T,m,kaykmrbmqxltkybfboyaolvaspbmfkueqndfgsnelapswkkqehodlcxvwgtnbyfj,iayrloksznumecpvmxstvvxpvw,
NvG7213,1 177 736 4733,She3brioke,NGG0PIEB6RTKHF,50078.0,2.0,4808318.0,G7FBORQFVPQwEcMeSGPIWT,43.0,U,0.0,D,F,Shifyulhptdxnnagqgnqtbzyddrgeofrgvcwzic,,CNMWEKFCZ
OCM721t,1 695 564 2209,Winds8r,OCMYDjVNaYZShWHYHCwLT,78080.0,0.0,1801009.0,U8qbnheqawfoppdtbocpwvdqbmlz,50.0,W,2.0,q,M,nrrzcnxoqvshzrrvdgxh,vyqyrtgtyktyjxfbbvihrhyslmnxhwvwrcgquulcmhnb,TCAVICAJ
Jvl721y,1 946 305 0641,Ph8ladeophia,Jvlvlvlnoeouexklqd,83650.0,3.0,3414507.0,cvpwvocnbgkd,61.0,M,2.0,Z,,VQHAFXGXMRAKFLYDIRHXGXFQZNVYQJZUYUOU,zqjfvaxcqtimhoovwtgfjoduwlvqksskbteeycopkhmsrhgirkftwqpnigoziuzbeyybsz,Dpjxkebe
OQC7215,1 191 714 8286,Clevelqnd,OQCeIGRMP,298816.0,0.0,4208474.0,Coeriiyasxolktnqkhyol,5.0,M,0.0,D,,Farzkgxorgmjkjkzsudmiqxipkvvpgrdnogeksatrwgvhpieixrrvmlzbqwexmqh,Lffpibozew,Afaok
YUXi217,1 092 878 3469,Wo5cester,YUXEMHSNFIJUJXayIKiQkRBKhPIVY,155607.0,3.0,2607928.0,YLVoS,30.0,U,2.0,,,Ojfvupbhbcqg,BCRSKHJKJMDGWULRLEOIULPWIPADJTVPHEESBJXTKLSXTWCUNVEDQRUVWAKQWBJKZXV,orptggeu
Row721i,1 307 212 8974,Vancoyver,Rowesdgrnsdljev,115621.0,1.0,1351211.0,ltxzuduivkrwunmuhoscwsrpd,56.0,S,,M,m,,Llksdbklagroxudyvaloepkkitteac,QJHQO
Rmp72q9,1 797 563 1007,CostsMesa,Rmpz9plbmqmdpmnwlctlvsiboww2gv,280327.0,4.0,1750162.0,RUWwLINGGMVS22LGDCsT,85.0,S,3.0,,,atcuyhbjhemvuunarihyggicxbwbjkcgqiaecwwfedtbxlkqcxczpbgohnxvdcmcexqmiacj,ecbgluupvgyuwzwveunneprkwevkytnpkuoaptdnrgcrcatxjhuptnsuozwok,
hxu722o,1 162 306 6376,Bakersfjekd,hdubkpzfeuxgvoaqtvtbhbjsqafvf,75716.0,2.0,4201674.0,qmculfdesxib,49.0,U,0.0,S,M,KGJNJRRYIOVEMLBHNURGOKVOPIWEDBJYGDBZMLJQDMEGY,Vzxnpxvdtxjjsewyqofewhgvleyypqkdve,rqqkrvie
0HQ7221,1 972 204 3509,vhicago,lHwJJGHPIKPZ,107898.0,2.0,373959.0,STRL3GC,21.0,S,1.0,J,,SHKYSIUQHVVHPZKQFISDM,fptqepwowtuihahgtlaaqcpjjgvgnmfxxkpeabdzsqohieavsiggkfcryullluyriiatxc,LHZRAOSEDA
bul8222,1 720 406 9635,Putgsburgh,bjlow,,1.0,743161.0,Eolzbf5e6jghuklqlnokd0irmvmox,53.0,S,3.0,X,,Exdbmmzrzsuuvmgqif,Sjrafncjjxrjjgmhdtfrskagmphhymagwzseyb,Emwocomab
Bry722w,1 465 125 1903,NewHaben,Bryrbwoz,173713.0,2.0,3162835.0,Lndxsmlehrhd1zrifbiucoff,69.0,U,,M,,Lqqgxgmicwbcwitvk,Mdzntgihowqsvjsxxedsn,UAAOB
ASLu224,1 895 623 9113,Inglfwood,ASLHKLYgFPEyPT,252898.0,1.0,1548407.0,Fikvtpiozyqiipbdwwkfrjlgwjvx,12.0,M,3.0,,,pnzmnwfhxvlyesqsnxldakgppmmjnqujniduwhmabibwdyihgleynivbiapkdduuhgb,,Hwgfvhf
Qsz7215,1 092 238 4565,Ricbmond,aszkjskgnapbkbm,138455.0,1.0,3795994.0,Wvgow,57.0,W,1.0,O,f,,pwxgjfht,
UPP7326,1 610 185 3160,M9bile,UPPBrT,51338.0,0.0,1888370.0,GzxkVXGHMX6FYWXMXECsSAUNMB,,W,3.0,,,Tiymmjkpobdupgwlnzuhripsryxqnriffaun,Trfhemwfakmrgrxeftiwczctduebqdxluaqhdwuurejunufjikxrjeinmhaenselcbdotvza,fugqcabuww
GHG722u,1 212 249 0769,Reno,GHGLWFHg,234517.0,4.0,4804227.0,Mtbvmc,31.0,M,3.0,A,,PHWNJVAAPRNSSPCUSPOOJVMZBWGLOPTZYKPGICRAUG,Axhqckjnhbdqyg,Xywiskmb
ubn7228,1 329 045 5307,Tejpe,Hbngwjgrgivgbpnpvqquvtxhmugx,168616.0,0.0,4943809.0,Rinndcmmmzhxewcvkbxkxsgpb,73.0,M,1.0,N,,Xwwjpgqrevwfpvod,UNBHXOWBRTYXEMUHJJEESMSCHCQKYODAC,Axfnmoffkpkl
Fjh72e9,1 186 437 7993,Paterspn,Fibjgmcrimvulaxu,285076.0,,,Dayo3mhygwgnhmckfwwu,26.0,S,1.0,,,kkxugevizgsqsdioubokbiwvmsvtuaneirqnqgrmnysgkkiaornwkmbcldjgadbkqlpugim,Ocsdzhojjeosmhawprjrrhlszyzlhlcboretotjuytucebiizwaqlxlvy,Qcikirlba
gqb7w30,1 540 411 5980,9rovidenc2,tqbmmanbzzgwt7ijtwhjtnefyalhp,60440.0,1.0,2921411.0,gBEIDHIvYPZCO,64.0,M,2.0,E,R,Rhqmwtzilbfhylvuztdkmsoyigddwyjjhktuwysnvnntrbgvawxkraoghbnxojgoqiktn,Isiqsxqkpjerukeaixsvtnccpjxdmmortvkktxjohqthrmochjmulociyyvsecu,Kjyjibsc
rWM7231,1 366 542 3474,gewHaven,DWjPQAITN,263515.0,3.0,3933329.0,ncj8gwvcynastdn,81.0,M,0.0,,,Lhtpcuaitriisjbgoeeoxhlanuvrxazolaynvjmhmcvbquywnlko,Xjhmjpapivgrxwwkmburhuvavhycngoxwqsowmvkgqbmudniqtyaudgynwu,UVJAGQODAF
Jmy72w2,1 599 011 0316,pivonia,Jmysodohggffnsiwyugirf,20757.0,2.0,2301363.0,URYDRFKMMqYfMMuBSJI,28.0,M,1.0,w,,ueoifvrj,rhpygppteollxx,ZAJZDMCDEKR
lhy72e3,1 689 563 4161,Cyxrleston,lhysrhshtjcazrb,72170.0,4.0,1847357.0,Hkhlmcvpd,30.0,U,2.0,,,Juapsbbdejfvtrbium,FWVVPYZQ,kqlstbij
Jrn723r,1 511 432 9849,Bridgel0rt,Jrnpcttlrhausmpfimmnop,250985.0,2.0,412157.0,NZZFSWLseCYC,32.0,M,1.0,D,,yvlhlyptsyh,Hwgyzqnnuhdxsghqpnspsbpievliemlorpsxcktsicydsfbeo,Popwhrryukd
XIT8235,1 102 069 6238,Vwncouver,X7TWP,360460.0,4.0,4208783.0,Pziudo,34.0,U,4.0,M,f,myjsyodvwv,wijttn,Bqixnbc
YR77236,1 895 200 4119,Leximgton,YRYaJUVWcYIREPXpUR7BHFGDJBH3,115867.0,1.0,210787.0,ZYXJUSzaEZMDWKXk,69.0,M,,,,Ettuiyzsqrzvqjpvexyhvkbihmadxygkknttmjmo,Bodevewqgrjfovyqnlmaaricaickqgcwwcjvivorkballntwratpkxsihzimvbnbcuxtopwkvkmns,Swuwfm
lVN7237,1 317 777 7173,LocAngekes,ObNGUWmRPCYxPGS,1020.0,,4168.0,unka9zfophex,57.0,M,2.0,,f,CBFWGQUYLIXUTJUNCIRJZKPANMXO,Iyhzxtlnldtuokcwgdtjqmjupkjkbxddcidjspljtbdwe,Chpsprder
NES72e8,1 964 117 1169,Providwnse,NESGcS,129642.0,1.0,2459929.0,Sdtkmwdxcbwoddhodkt,26.0,D,3.0,,,Dqbusjskbamqvufqllo,Zqemnoptbelfgdjodwickxheyxflxcvudlplxyiblmnmigaculwnlheoknra,Xipdicu
azq7229,1 539 591 9965,Conco5d,azqebjidqbov,211268.0,5.0,1281210.0,Sjflaeyet,21.0,U,2.0,u,f,Mfquhtduyamlqnwq,Fmoducddxauduueseicwczzgynvmhvyukanafcxptosqrejgwa,kmcon
Qxa72r0,1 046 305 5374,k4rseyCity,Qxaanaumelpgeysqoseirgayd,54302.0,1.0,4950337.0,Ohqheqlnhu,80.0,M,3.0,f,m,Ulhogjrrjymymovumqvhmgejnrwlmojnsnjadtpsdzfjgorvyuxuvabmpaffoistgewcqo,Edimpxmmepvrzewwjyhiwgun,Qctpheg
Qhy72t1,1 058 523 8770,DawsonC7yy,Qhyoaqj,135648.0,2.0,4310367.0,z5zievfphz,9.0,S,1.0,,,okxkrkdrdxbcrtaxmambwirnylsmjgpguljpkbhdbsharlgvyltaxvlwbzompjwyuh,QHGYKAEMXAGTCFBXWXJGRXSIDZYOKOOTOGBHCELVDSNMDSDVZHXLKHXIBWCQQ,Rqabk
LGt7242,1 045 973 5076,Proc8dence,LrHMVYsHQKZXNCh,293252.0,1.0,1278806.0,CTRmgPhDYNEUXTQJS,68.0,M,2.0,,F,UMCMFGUCKMLCHLRZGXVJOVJPNNCFGM,nlqoirwfaylhahxlzmqyppxfuzdalcmp,Mdfhmargqrk
cyp7243,1 877 948 3981,WinsyonSalwm,Fylppvsiuj0kpjakhfwqbpfiximsco,43169.0,0.0,2299514.0,khibopaks,56.0,S,2.0,,f,Wqdow,iyjiobautkzyqjqzbsvmiacodhppuvtryolptfetruyziqloctlitzjjb,EORBXB
HFf7244,1 124 131 2251,LongBwach,HFbAVLHBKBZfUJhdAOQXUhVHKT,214960.0,,3572401.0,Voivkkgblbnnaupdmjty,46.0,U,1.0,,,rlkcxkqkaaitanbzxnaugcalcuwzjzjjxfbfwrgamdlcdrvhtvpkpimomwvwtjvydvpdecxjvsdtqrc,ncaucdukpajjepusqvgxbbpzgjlfeltsntajwtqktwtsgxnbxgnjbl,Rgozilfdhmyk
twei245,1 654 305 1759,SantaAma,twemjs9zgndjalysbbjuiylnsodhg,247636.0,1.0,2113768.0,Kuqfawiiidhznkjhjlgzddwdb9i,124.0,S,2.0,p,,Qctmqrzarprfpybkukfmpkvtdcftuklwuuaxh,ftimxryxiagsuqefpdxuyrzgsxelkvkdexiisvadfrecvzhnml,ZKVQMAG
sjc7246,1 368 454 1589,Fadgo,smcdkkdcyltdvwwhtatctgrnmd,131640.0,2.0,2903078.0,TNY4QJSRJ,,M,3.0,,,ksmwcpxqyidljmhxolyzeclctqhlrimmtjvyknslzfreoqwuglhkrzssdruvotwltpdufuzczkcpqpk,ojawrzrcrkaewtrluviivzviq,Iczyhc
Mli7246,1 103 993 6996,pouiscille,nliwnbxjmshrdvylksiqnoh,245429.0,0.0,4042004.0,Gnscrvjgzqvnyz,82.0,M,2.0,y,M,Dffcishgsjvhrruf,nmdfuatvwbwxupnrlnpphujzovqajccjthkqfe,Xwcwcux
ck37248,1 877 749 4144,Orlanxo,coerloqxjbdsziilb,218711.0,2.0,4064013.0,ABFMLYaCXNQSUnCsBxWLQCTDS0LEJ,116.0,S,4.0,,M,DEQREUCQIXIWNLOOHNSILTIHHMOFHQMQBPJEJUPFYFGXPNYGDLCIXPLGHHOSYQ,,ydjaipnq
LWTy249,1 115 441 2113,SsntaFe,LWTsPMRPJdFI,359727.0,4.0,5154913.0,oKNJLSFL,57.0,M,4.0,,,GMWKRVGAMMUWVYXYJXYHVMGTXLIKPPMRDNCRENDPIFSN,Ywqnieicarrfrlyhbxglxj,Stywzddqy
NXC725o,1 821 110 4400,orovkdence,NXCtI,138788.0,1.0,4852730.0,Utufgl,60.0,U,2.0,H,,VLCRCWJFGSYHXSVNBVEBUQACEDEMPCHPXAORDOCGBDKRDEF,Egyycqhhnhyvxsvmcmwqecyfxcafycjixlakaafslvjufjnhcxrxgxbqmmqgtnvdvxqkwlqrzhm,dvopwrlok
TuO7251,1 424 297 7405,Mczllen,Tj8JCSAYFMNFB,258731.0,1.0,5010183.0,Qckdzalhzudouhvvqhm,16.0,U,1.0,u,,ucgnycqrvagdmjgnzicqnrewgywwmkplmxbplmcrctvvhgfshoqnwlxbcyttxaizqmtecdrricwhao,CWLCVLASQURZLVEHWCQYIEINVAFBPANAWRDNIVEYIEXXBQSSGEWBHFWWZNAWKRL,Honsepdtwcn
Bdf7252,,wrlington,Bdbqaruqgaibyudysaslwuh,160074.0,3.0,2420155.0,RbTXCBY,66.0,U,1.0,,,Smsetdmugxfomfodcgwcjxtxrkzcfssfnzujq,Kesrsqdamobhfshzxfqlyrpiqlfxrkvkqhapbuhkagncbnqubvxgczqsemdduxtyhhuypfl,EMLRNWVMJP
BAP725e,1 986 619 0118,Tallahasa3e,nAPVsSRXILE3ONBHYXZrPVHG2,152251.0,3.0,4958243.0,vigd1,59.0,U,3.0,,f,,ZCSAWSROYSBDIQEFDJX,Rnylqhgh
san7253,1 046 348 2737,Fo3tWayne,sajwtlcyvgje,3620.0,1.0,,RYMUVYHTK4iPGCiKQZPOgAU,68.0,W,1.0,r,,Epsktbkmbdcjszjueitpmiafqzivghooenwtgejdhtwrmr,gmpxhobqxahzdzfffn,Vhbjobn
Qpu7254,1 632 034 5715,Fargk,Qpurcjh4tnewcseqtffcm7,117147.0,2.0,184382.0,cajelgnninwaisekijbeacuhp,50.0,M,0.0,,,DNWGGUSHHFEERIVKCLTISCRDXMLIDNCNWUXGAUIDDJCILIWDEBUWFJCECQWMMQSSCNGKSVBJ,,Azrjy
Yfi7256,1 495 630 7758,Ch8cago,Yfooabut,81249.0,1.0,597956.0,qknboiglealjpedujmr,69.0,M,3.0,M,,Djtmyihjjupunympoehtxnzcyqjiixxetbjkcjfgxidsfoxusceotjinq,Gndlucqddsiyyltmdpccgcjpqjbcipccbqqvqwbkxctbjhdkyvdquebndk,Orseyipde
Jjm7157,1 086 563 9941,Reno,Jjmydtyuwmwzssfwe,230695.0,2.0,5099201.0,btxxkhxbarlutefupivfg2ypddz,83.0,M,1.0,z,,Tcmmibqbpqbatrvvwyruxikpnuoldbwudxlcgrppuvkkahqwotqpgpvx,Zjgbgcvnkxuqdouaxskkpgdlumvjcmmm,Dnasbklglca
udj7258,1 461 200 0053,Buro7ngton,Jfjzslurhdkmdbemfu,1160.0,2.0,169982.0,Fasjttio4mikxbveojtsz,41.0,D,3.0,n,f,EKPQZILJNODPBLQYCAJ,Hdmchnafftqkpkvuqzohzkdoxbfptskzihrm,Exqhc
Vhk7q59,1 256 415 4831,oansing,bhkainilltymarskoqbedciyvmxix,32564.0,,1396016.0,Df8kzdtyozocsgpnwoun,26.0,M,0.0,J,m,Qvgfztksjdspzevbzewirqymsfefqkpfykbasszxvrw,qifqppannsc,Eqtvtexb
Clo726o,1 214 672 3336,Memptis,Cloiuwhtwfgdeludapoea,7901.0,2.0,2400571.0,Wgqmhlbuj3nrvqks,58.0,D,4.0,b,,chqhigsaeupkrkojncxewjhcbalbcsstnfqiujblnqdgbfmeptugbegjoolpufxsocjselidcugdqwg,FWTFQDGLPVCDGQJZOPNGD,Qqqswajzipux
Gks7261,,Bjloxi,Gmdhdsoxfrlqhhcvkefxqnnk,207070.0,1.0,3310051.0,ysmlqrnvzd,41.0,M,1.0,Q,m,Bgywagkasuzcghywylbhsmrcqodrjztqrocmygbawzjxaqwlnythvjwuozoxrkbqngtskaiqdydib,Nfltlnhoojlobcwrfqloezkfvbsgqfvhxa,nfstbfpyo
Ajx7q62,1 329 767 1603,Faryo,Ajxgo5rfilpquzvycfqt,352335.0,1.0,2866299.0,fwugveqglvfslj,36.0,M,1.0,U,,SUAEXLGPJSMQPZVOPLVPQCP,Hiyheyihohspvtiazriauzwpwoxqmgcvdvc,GFDHOJT
Xowy263,1 669 992 3228,Belpevue,X8wfx,103688.0,3.0,175173.0,VHADIPN4WPUS7bIKN,37.0,S,1.0,L,,Ngtmddzbuvdwwhfpehoxcqcmvllifyouommtjlonb,Njidomzu,xdzuocaej
jfa7264,1 834 756 6426,Caeper,jfxbqvtfwt2y2cwyeibvjns4cuc,145155.0,3.0,3735814.0,OmD1iCTMJQYYMFJQD,71.0,M,0.0,,,Dkwutkblxqxvxtrrmapwfjiavrqbenaveprbwuekhdatepkhtwspijzrfl,Vjpcrgbeqgdz,
opki265,1 723 242 0762,8nglewood,opkubgulx,174188.0,2.0,3194993.0,YOHBNkOTDSZdW,107.0,U,,K,m,nyowelqpbbofzmjchxdxbehfimllrfumcukwrmfrdolpuocrpaeeupizaiiszlgmfulefvsqiqv,ngpkevwoyvkagaodtghvpwuthyjmuubvwlvfjcswezdfeexrtbrdedexaudpprfdfkhmejw,lqmdg
Obji266,1 166 364 0765,SantzRosa,Objubvsxbse9gekddde,50819.0,1.0,2975269.0,aztbaqtghm,72.0,M,2.0,T,M,Ehxbspjvumepexxumvlpcnkmftcsytgvkiybubwonuflvaiyyedhrwlzdmrqsfunhfdhqwlfbsuprs,Omjhmeiuayhtprompikjqkpjlucwstwosme,Tfymeawsav
JCH72y7,1 170 302 1020,Warwivk,JCbVSQWEGNSUJEtzH,78110.0,1.0,3419069.0,vbibgp8mzl,72.0,S,1.0,r,,Kfmdfhggbcmepmqbuglphqraqgstvdlrkcatxmzxmlvrnj,clcxpvrlfguypebuoxgjdydtpqlesqalaa,Mfndgsd
Gdq6268,1 347 468 2181,wzcramento,Gdqsgxbhrpmejpeweciv,115070.0,4.0,5832563.0,uaycac,58.0,S,2.0,,f,Msxlxskrhemnraoxdenfqenvnunpnxtmoirpyohzubyixirfcalsxkhpvqvdxfriaegsqlom,Qpoujdicppeimostnuzdyzozydddgruoalidqutolpvprokujnxblemxfkjsewjfqvcgg,BPAGKHLQL
tke7269,1 149 008 0216,SsltLakeCith,tjempsakdqxlejfceukgm,,1.0,,Iwiakrwyiqgqwuovmw,43.0,M,1.0,,M,kaqjzwvesimtcqtpnygxrli,Gyfqfrmrlhwitspvtlgoeblcirzhhvcsgucjo,Uzaaybqhjz
Chw7270,1 563 179 9222,Tusson,shqfcoojvpkplttcd,,1.0,3112042.0,hor2ipk9pumygmxxno,45.0,W,1.0,,,Aiisisucgxkwt,Wbmxnvsttywvruhloyacegyupjoog,SIJLPKXOZ
yda7271,1 964 938 3538,oewiston,jdzducg,206855.0,2.0,4048586.0,drebysorc,2.0,D,2.0,,,xvxbalwlgvkotebrdlsupkffttrvzvizjgfnskblweahqinvnyppsblencpwqonjimrjrfhfym,IYOEEWMILUGGCOZKMGZNQMCBPGWUWKKAUMACFFZANVYHCO,Ouzpmia
clu7272,1 600 722 6542,Fullertln,clhrvrbthfhla,159170.0,1.0,3164935.0,ixqwffv,92.0,D,1.0,,,Wkqldlrftccbzcsuaeotcaatyneuzqesxgbyrvlqrkqkrafmkh,Mxqugdrxbhotvilkxdiowjlqpsemrphxgnpext,emibqlnh
zae7273,1 979 086 2626,Vandouver,Sxecvagw,,0.0,3109041.0,kpnmkeqovltddwvrzqbm,59.0,M,0.0,,m,NCLWLOTIKISIYXMQJBMTUQWVKHUMELMPPAEAEMBHSQVZU,Ddxomihzlkxphtvdxjcdbxuqaeauildbvbuxbucqbejauegdyoihpu,HPQAKXFGDQUH
IPC72u4,1 022 245 0709,sasper,IPCIJGJWMjoUQ,229979.0,1.0,917228.0,Btgzjmaiyccalluffcng6rngvhixh,24.0,S,2.0,z,m,,Lzncmfgocomihuhrt,Zanyuoc
fyg7275,1 864 007 3024,kndepensence,tygohufkjfpqdnjmf,246099.0,1.0,3192598.0,V7rpzl,,D,1.0,N,,ZJXKUGGVPG,Oactwwjcwcmzkpvlcaptevupbzvguxytpbvecxfcdfkekzacaphkiwlfxelmtnkajugmngh,Clzgdghbgac
DJI7q76,1 784 154 8153,Browmqville,DJILIICXMSkxPcHBU,193475.0,1.0,1520892.0,Nhjovuphjmzfvlxurlpojuv,60.0,S,3.0,h,,ESUKUYTPVPHFLUMKGRVBIDEKDTZUOYFMTHRWVYUKQJPE,adgmfwsehnrlkujibdthtdxoofbswamuxk,BWHBOCUZO
isc7277,1 488 244 5073,Halifaa,oecxdcarluwarykwilsj,229769.0,2.0,2503107.0,bkvkbxffuppcrr0rxr1xyq,99.0,S,3.0,,f,ixnmsjnuvrvwlmpxexcqynbhtsirquoeiptrmmuyhdcianxezdntvrzpbmzctp,Slvqnlcsc,Crrqyrz
Xr07278,1 554 247 4982,StPqul,Xrojb,305538.0,1.0,4512709.0,idnkxwfrjnriw,37.0,M,3.0,b,f,oxxyioghumbrdjdxuqezlwcjytgwarjvzuktrtorctgbgbxpryiynlpy,Wljlqybhpkbjiomvguzfktiugwdianagg,efopepmnn
