AgencyID,MaritalStatus,NetWorth,NumberCars,Gender,Employer,Income,MiddleInitial,AddressLine1,PostalCode,State,NumberChildren,AddressLine2,LastName,CreditRating,FirstName,City,Country
Kwf14342,U,1159115.0,,,EzstmanKidak,106477.0,,Lnhznrfasanaxbnwbcygghdqnvxz,GgUKP,MS,2.0,Bbcglisimgbtqviqwlo6rdrmovcfqial2cokousvhmldlbotxahesaqdfamjsielj9ha,Kefjlarfnqehlfrzvod,376.0,WSKJKUORGYUCVRDRAUKSKXUWMX,Nashua,United States of America
zmg14353,M,2126510.0,8.0,,nwCIndustrialDlrect,211800.0,,xksscqdrxfkkxawarvrsybi3wthtnm42etvlhryddjxbghudhsc,Kvesidlpkxt,AR,1.0,Qpmubahrcdmkjoffucsrkflwrzwbyuaxgqehli6gfd2hkhnuetkdxofoltjwssgexf,zkgfzyzgswtappxs,354.0,QHDLUOE,West Covina,United States of America
Klc14e44,M,1719035.0,7.0,,AcentineRenewqbkeEnergh,,,twexxxxxkqnaasdafzmhkgwmtboalmbyhkszmipouadriehgpnan,ktqcierv,OR,2.0,S8smqzdvxvx2pvv2ekmahpsgzr,Klxr2ddaqgzwisrdb,365.0,zpmxxmdxrjiikcfqebf,Salem,United States of America
1ox14345,S,1595389.0,3.0,,vomerica,117689.0,L,qpywnvpuskvb3jhutwjr6c8mn,Yaxooyzlr,AL,0.0,rowdvweumdptds2byleb,qpctwdonvzwjefhdgth,296.0,ugjffyztnmzuvcchh,Missoula,United States of America
Fih14w46,,15861.0,5.0,M,ConstwllationEneegt,294725.0,,Naypmotucxoqihbnktbfprxgwl9nwjbghguuhgmkhc7dhicpvxsyxthrjddv,cuhtaqjaol,TN,4.0,ZUZVUBIdWELGVJvUoOV,Fihuafdb,343.0,EMXWJJNGCVVV,Cedar Rapids,
Wls14347,U,24685.0,7.0,,1ewcoInt4rnational,230819.0,g,Vxaxofiygxjeivlkukfpbfrfzfzozwatuurvprmiljba,fluxx,ND,5.0,IVwPNUDHJP8BZQMMJMEVMEeMMlQmDCOpLBQPTVBFODwGNrH4TkY,Wlssiykfijcgfflwkxr,292.0,Vfrczmppgwha,Escondido,Canada
YgN14348,U,287026.0,4.0,f,NeimxnMagcus,,S,J0uremutmxejkaxguvmcl,,Albe3ta,3.0,eaeygfobxniqgdkxjftt,YHNFGWGnLzALQDDNO3YEndXUIDUUO,354.0,owfnqflvracluzxpu,Little Rock,United States of America
QIJ1434p,M,1330383.0,1.0,M,MercuryGrnetal,193995.0,P,Hkfgzgxav3g3asfmzrdkvtuqsbqvgnoajlvxdakcokaaxngfip4pxxixmelnsvahjtfrltsjerazri,Psdaxar,OR,2.0,Ljvzikmjoososffiewwbbpef1ayopgggvorhyjhfhwzrneogvksyuarresrqruoihgqsfrtxlvdo4,QIJxJHIMKRsED,436.0,Cujslftynacbnsngepi,Santa Clara,Canada
hSM14350,U,1699794.0,7.0,f,Intuiy,351441.0,,Zoderqumlptgvwjapxcsikon4wwwv,icwlfawfyp,NJ,5.0,xvyaoqgyurxnddjt0btgckkdpnvrhsqtxvt,USMIsCVRTQZCJh,571.0,GYXTKEYFHE,Oakland,United States of America
Lea1435q,S,2697326.0,4.0,,McGrswbill,551634.0,M,kvejsdyoyuawtfrjcatfbnxzoilhwihco7hyw3j0kgakxgnmka2uqh,mtswxeoer,UT,0.0,Qd6llie,pssoydvpyodihpruxteemzmlh,519.0,Ynbhpqgsnnytd,Palmdale,United States of America
Stf143r2,M,152433.0,1.0,f,EberfiserHoldings,131414.0,,Coepsryjm,Bgfhcfgaot,OR,,TDURPzLNGQRXBEDLjvFMGIHQVnLHeCCdFTXKhYSmUIGWJguLEW,Stfkdlayoh,511.0,scnoqbfwgmjcyqg,London,United States of America
WKZ1t353,U,1784100.0,0.0,f,In6el,60152.0,N,,Ddkwevqsubz,HI,1.0,hpvptsnj9iuinkdkwlewxqkjat4liqmttvkgsujosvronemdzsldjahcwxivb2spzmvwssqnujxkb,WlZXFVPDTDAEufGUWA,,pgrwloanurqauscg,Savannah,United States of America
lsd14353,U,2747935.0,5.0,,SonicAutoj9t9ve,27157.0,e,Urcxngmfffnvfgteojwacrynpqfbvbhbcyihbylwnf,QFsQD,MD,2.0,CXRgIMRHcSPjOAXJUMtN,lsdmb4jxpwsikot,404.0,Yunsifljyfhbebdyqjgxdjqg,Tucson,United States of America
2hp14355,U,1994791.0,4.0,,cymantec,285034.0,J,scjugchrjyfklzjemqlpreeqsqkxisgamtuoquqqxvjdgyqhqsgjjpkidhfarrkgruvz,Svbtmlhxqlkb,CT,0.0,UXVlS4GGSFNAPBDWhUGYCwZPhy9BUSTBWNMNlIQYPKhTC,Qh0ubxowswy,166.0,Wqfcpcmxsjkpvgbqprd,Springfield,United States of America
Ozz14e56,M,1357745.0,4.0,,AmericxnInternztiojziGroup,90503.0,u,Fpkwkmw3munilmeiwbrolywdgipfojsudcgukshdtlsomcsc8iocwolysehzmgrunmcsiwdnpqszcurg,,OH,2.0,D8qdfkuba0hqgmopflxl91apdtpvul,Ozzsthwvaqdrf4,312.0,Jubvcqgapplbjsohylaijuxec,Fargo,United States of America
jna14257,U,881613.0,4.0,,Perrigp,259585.0,,awauyjbtdminc1uoyhignijerpfelsaiqhqhcshbddpofwfkjhtasgslvdme9cspzjrzhonbfupwpkwk,7EQMMEZVLb,NM,2.0,Wvqwkhqejamvhueaqtomqekuhzbjgdhrhwpgh1jnnahcaluiscwcxy,jnasea9qlgfhdf1iqwbueahscjl,302.0,wpvbgvkfvxpetzqpqxepdcqeqnkuwd,Bellevue,
Lpb1435i,M,1610849.0,6.0,m,vrackedBarrelOlddountr6,22903.0,,Rtuuyvmecqpwgv9iniugcyvxzhgltoehwxecrfozwcejcpvindhuifmjjafi,Mnguvdrqd,MS,4.0,Zsoydvmgolkbjz4h,Lpboykkcgumarejef2qewsa6sclc,307.0,dvldsdb,Birmingham,United States of America
UEP13359,W,1379079.0,4.0,,,77198.0,X,sxroacafxxwabmniryrvehkgesqdiljkhezlk,Vdxx1wajcss,NC,4.0,oxwhdindcgilspwvztabjusdcec,UEPRDRNMBCeyMOBkJY,250.0,Gafwsfwimxqjbrk,Orlando,United States of America
dmx1436p,U,732532.0,2.0,F,Helix2nwrgySolytionsrrou0,,,Fjtofeheu4glby9th8fajrktguodjjlantlrk3tc5asavlonqnscvhielmzwtcytr,Afqhlswcfdtd,Alberfa,,sobmzzghjahtoqrmycxxzsgfbrprexl9hnznaousy5ne5lphojemume,dnxnkqxqfx2idfykauqngruvjx,452.0,hccbewcnmkblsineoexelptfpqeivl,Sydney,United States of America
Xsl1e361,D,1855635.0,5.0,,Ias9sHdaltgcare,77668.0,,Iszrsmhqnzqpzo1jarahyxiaodwvubottvfcuxdczwjscifwcvpdgwvzkgyjwwphbsz1lhij0gb,hdxwehfjtha,Newfoujdlabd,3.0,Eaxyzfuhoctynojyk3,Xsljyoc,177.0,UTRMQNRRLSQRGABPBEQSOIB,Virginia Beach,Canada
KGT1e362,M,1840313.0,3.0,,HertsblobalHoldinhs,252332.0,,9KSZdKWYVFVH,G5wzmqfzrxds,BritishCoiukbiw,1.0,Vjahr9ikegvbajngtxddz,KGTX6FLV,,Rbxrwzeesvfgocfuyfx,Columbus,Canada
Jpo14463,S,148429.0,6.0,,Northwestetnkktual,112568.0,,vivyypqabrbkcpyhjylohvovscjcvqd2gkdbcjnabsti0emgfqzlk,rfdohuovql,WV,4.0,Klhsxlxdzoxivawicfjmvn,Jloprdyjwqabtbzpgscgxhv8lm,412.0,tsrqmvtfzdcesbyxism,Alexandria,Canada
guo14363,U,111237.0,2.0,F,DTEEnerry,266750.0,,eiDHGOOSUaQB5OKFZjBAGRWRAYGCKwWDP9NhMNGGMMdPOWVNxIV,MUJGYV3ACfZ,PrinseEdwarduslahd,1.0,Ici9ajaolennvwhzwjvcpwbifsghrktzjtdxsgvamatojqfwqvzczej,guordkzuiuhuetjrklg,303.0,Tulhtjpupfaebyxhyoxtayclo,Brownsville,United States of America
WRC14e65,S,319983.0,7.0,,JoyGkobal,192735.0,s,oiplthinrdyvcuicsovwmpypbapofdlmfugjlpastkdeiwcvskvseeduolsxobqbenbamduwh,RUXBr,SD,2.0,hiapscslypbwdygqfansfrkjvktn93afggv,1RCIJVWEYlZ,329.0,Ngfyigcrgpdjauiaafe,Pittsburgh,United States of America
Vij14r66,S,1418423.0,7.0,m,Snap0n,165346.0,,ZTsHcCQPGSRHRQBglLDKIVDQrfGVIQiQCTqOEZdSsYECFIsKXKsEHQINKFRSSjXKFJQ,Ffybz,NE,2.0,nfmlssdbcrlndkjzwxnyjjwnzll9ecojkohwismjyrzsugvjhmdfbf,Vijktgqndgwaezrlryi,154.0,tzrgirdnvtckbwuyelspbe,Philadelphia,United States of America
Qej14467,S,431672.0,0.0,,PlainsEaoporation,280178.0,,,KOOZODgWeCM,NV,5.0,J2smptxfhcckpzywftihbeycjvno0yxtnynkmfcesfxffabcfckafk,Qejmhiofshocmflafkqyjcjxvlg,281.0,Umzakqtwthdgrs,Lubbock,Canada
Tqz14468,W,360821.0,3.0,,xocaCoiadnterprises,150587.0,F,bipwyjbygvgkcmrampricbhavqklwxintjv,vOXQOHS,RI,3.0,Oknzgexrcmmvhpsxojdzjbnryhxdhcmowbveupnujtplqmjfpogndjqdzcpjdarsubvaij,Tqzffzuthdlilqsqeksoavcwkin0l,276.0,Ookittcxwhpibrgcsdhgqlppqg,Lincoln,United States of America
CLy14369,U,114310.0,6.0,,BucieyeGPHildimgs,97276.0,,Emgyilsvmcqffnxvljdctpktfkqrjjnaa8sygqengprfdadwrehrstsajphmhldkzqvn,KFTQJ9A,IL,1.0,0mimfyfgdbxnbksgfkxkwxnnskixvwmnxrnhwubnof8nrb,CLHbJEVCAMWPU6fYM,446.0,Fwbgcbkoe,San Bernardino,Canada
Fxt14370,S,1544578.0,,m,Integ5ysEjergyG5oup,236391.0,g,Vyjygjpqqfyookxbnt8yavgn1r4zpwxvnrdssrhjwajmkhaoapfotef1wp,orfqqtzcxhmn,OR,4.0,Jcnrdzth4xoxhai8wrdfvrkryhrsmwulezypodndhuqywrhllbsyfepdalifoxcpgj4sjousah,Fctmlzmgezicjvsorshkfhfuenwq,,odawzxrmsiinew,Pittsburgh,
cruw4371,S,627698.0,5.0,m,CooperSfandardHolwihgx,226150.0,,Tzfrkjtormqowssh0jsjlodxt,HuLQKJ,AZ,,kRLJWWFARjZJLiWYTOJSXGBWEXXdJYCCCTKSJDVhLOYfkKBlTEPDsvhGT,sruqlxotdnyjj,365.0,Jgsgcggc,Washington,United States of America
JEt14372,S,,1.0,,,147916.0,,,ElLTNC,MN,2.0,DSFCBQhQDOSWSMwxmCHGJJPWASYBVCfiVFTQISToQZzYVQnoPQDSL,JrFQNMHQxMZB,330.0,Dqqjjfrmdgdvelugij,Hull,United States of America
Spx14373,D,2141908.0,4.0,F,,249611.0,,kkutxpcnyjjrf7ftxbiokoxayiglxlpf,jiruahetr,GA,4.0,sndavpqze8koeqlhgcddzmbuleqkcai3qhvegmjhtevsvffjuscwrjmrjur8xfh,Soxpkabzh,213.0,Zhhqitajsvcv,Lafayette,United States of America
Xllw4374,U,1117273.0,8.0,f,Marrkottknterna6ipnal,273989.0,N,AUcXOXUCCdFCGYUKXHMd6LGSOgPVE4HW,eefewgue,NewBruhsdick,1.0,EIGVDDzGL0NVDVShQOBQaW,Xllnvbrjxtvdcmhdkrbt,244.0,Hxcjwoigako,Las Vegas,United States of America
isp14375,U,1386642.0,2.0,,BBTCor9,168548.0,,4pgmhlhoikiqfzqqaxibea,Gerrl,WY,4.0,ehxgg4zqgljiecowvbzyb3ivlblervdkbgwccgpa8ayjuzfsgsmf,ispxpmojr2lsvhwqbkoopycqt5,248.0,tizwlqdkukowxvpsmhnqucingwkxld,Jersey City,United States of America
Civ143i6,D,1343486.0,2.0,,llaunsAllAmdrkcanPipelinr,288881.0,h,Vacfejritanfkubzgelumquxfuerrfbudstpozghejskd,7lwwr,DE,5.0,hydswztmvnexkrlzyelixbmbrxnvgubtxccblahape2kq,Cuvazshubtnaxjdw,527.0,Rxdmuudoqzshdwhnnnwauenn,McAllen,United States of America
Dct24377,U,1605915.0,1.0,F,Me4toerTol4doInternagionql,273166.0,,,Zvgrymihcl,RI,3.0,Jnmgshzuoivbyjapxwlnoihnwdqdc5ejwknjwbnoklmxggyvu6,Dctnsoud7hauidwbvnjugo7e,342.0,Lcyeallibgqhb,Rancho Cucamonga,
Ggy143i8,S,2188874.0,1.0,f,PGECkrp,174576.0,,vrnfljkpeqxacjdbe,LJUeWL6SLK,KS,1.0,dndmfpssekdxaaekdyzgfvrbqfq,tgybnwlvjdkbr9qfrytuocm,357.0,Sbyqoaxoomneg,Lubbock,United States of America
IZT1r379,M,960826.0,5.0,,HSN,124673.0,b,HkFPPTvCUNXDCXsJTdZPJKgIMLZUGQPGBBwEDKZoMKhDnQsKRHJSWKZSSSn,Qvvaxctzv,UT,2.0,HUQXFlCURT0FUOpYPnDBWKWSERVhiNFJLVmTNXJcQgJDXHQBLEBXCYnZLAkcSIRTNJAgwNQJIKQHFAx,IZTGLTqI,383.0,cszencyribasvbtpikdqrk,Livonia,Canada
Hszw4380,U,1957030.0,4.0,F,MPSG5oup,340007.0,s,Nkqlhxrtabrt,PQhPNLPWY,AZ,1.0,Ecshfgeigz,Hszftex,179.0,Ovcrzqtzxiyo,Stockton,United States of America
jyt143u1,W,996848.0,1.0,M,LithjaMotogs,362465.0,,PEIACdZVvKEXSSVMVfPMpUOKQhPCHDIFSSSNKAxIXcCUfAAfGCSFYPPXDqTVEROXnYwEy,esylf,SD,1.0,Phnuv4akabzd6jiatf5uaurjwvxvwru,jytlhbuzsge,410.0,Wdjcga,Baltimore,United States of America
Llj15382,M,90895.0,7.0,F,HJbeinz,114021.0,,VPkWIYDJEFXsHnMSNeKlOYQmPVGEUYIEToOJQXC4PRP,Phwc5idsxsb,OH,3.0,rqbwqpj8hapruqflxijocriv,Lljrhavjuycjjo9sthsuccg,,UCNBSOKBPLQJMNBNKOZSEBEOSMLKJE,Santa Clara,
QTl14383,,987910.0,2.0,,Dznaher,285483.0,E,Esaijbkt4sdj9idnmbdidbltdhtb0mytuvhowbzsypbrnzkleqscqxhrzuokgvbgfro,Xynaavwu,VA,0.0,Iejsjorwjwaukglizlfvmsbuultfhltjkmxdqamtieagweqcxjya6qfigrvfilfn,QTPJVmgUFY,351.0,Ujrroi,Chula Vista,Canada
j3y14384,U,3105898.0,4.0,,TECkEhergy,22076.0,d,,hQUWTPgEWB,HI,3.0,fxeybodyek5bbhzlwkmorphynrjkgjghlqgghknnxqzwxwbokghjdomdte0peumvgekoisi,jwybzwqbiqdrwkoeytyj,475.0,Ejqvllcoeclvhpqy,Dawson City,United States of America
Pxv14384,U,,6.0,,Miragt,321771.0,B,Vvzfubuebw3vjpuvcqmrbwfppduvrbgmb3rwxwzvrtowkavimwkodhwetitnznzbuk,1uwif,WA,3.0,Yzrhpuxcwcgwdokldrthlxip1hsibvwqejolqhmhyhspfstrlqjhnyxdolszbkln,Pxvljkszcrdfawsmfwgvtq,511.0,Bgplojzxacuhmpbg,Houston,United States of America
Ijh14w86,W,1783119.0,2.0,,wutodesk,88936.0,i,NY5RpXSdXBKYFNUUcDFBEVDpACwLEZDRVVDuPLX,fXOETR,AK,1.0,IN5mfWVMAgIRXFSZXXMSDOWkAQ5kGYPHQETSWAP4QNtFP,Ijhaeherchyn,364.0,LYVDDO,Sherbrooke,United States of America
Sdn14387,S,2640229.0,2.0,m,Textrob,196836.0,v,HhXGKIAZAUiBEW,Hch3i,DE,2.0,kWAWNXLNTEZbBwvNICrPaMSVLQMgXOYOLJWnJDJILqhHNOVOONHsFEOLiYVLMRB7GTY,xeng0msyhvrorbtk,461.0,Cuvajwjkhfkfgjocewookzwqsjba,Alexandria,
Gzr14388,S,2639861.0,6.0,,URS,57941.0,Y,Zkiamvhfctzcloeasddegqrjztcdxcdpvlujhwkhughusnxtfmfawpa,Kklb2hgbmu,IL,1.0,T9digsmgotnlygwfvlehktzpebxlowoolmbjg1jgyzxxmflvtfttgleggbsjhvugvgwjxvy,Gzrrmpnn,425.0,Pkjuvl,Riverside,United States of America
TGW14379,M,740751.0,2.0,,Spect4imBrands,325448.0,c,pscneataehiobxqbyxvssskgsezjwuctbzpxfceyyyrfmecpjqguqgxdbianryiwldwnse,WCPKIUaEN,CO,,QH3lRCMCCFjYhCFGXRBPPUnlJPFWCNZPE7FNMLQWdFJZRHSONQFWvzSFHHoCx,TGWGdWTQAMBNn,509.0,HEOLGDX,Santa Clara,United States of America
Elc14399,W,1086076.0,5.0,f,AGLRewourced,205251.0,,LHY9OLYDTXOkOORXGNDVHzcXDdQJMGPWhCKLVUOGPHPZYvQnkWSIRpAcK,dfjjilo,NE,1.0,Aos8BXBLWKTTSMCLGIkWRCNXRa,Elc1aofyefmozodm,187.0,Jdftammqcubmptrrbwcgcrtuvm,Irvine,United States of America
RHm14391,M,1830134.0,6.0,,Comdast,86858.0,,dgkvelby,Skguothjduex,MD,2.0,gGBSjRQZDIPtDvBLUSQYWvEGHIZ,tHmXOWHjYAALLCE,289.0,Fnbrxrsljgc,Costa Mesa,United States of America
Lnyw4392,D,1447577.0,4.0,,TupperwzrrBfands,169585.0,,WfOONUCQJDfEHUbJ,cgdrsg,MO,,DUDUZPSVKKLXGAHPXVUsfeifJQHCOGSKMJPRNRRLUHCPeSmDBPhWEKvV8BNsDUhO,ojyvhmrmidl,319.0,LKZAYJKKWZPAGEJW,Newport News,United States of America
peg1439e,S,1331528.0,2.0,,SmapOn,114272.0,,abwamywb,xvixeuajoi0b,IL,2.0,hPsNNVRxGIHXFBnMNESNE,pegsktzkckbcvkscpbwcebykub,322.0,Wewtaubdslgzxu,Charleston,United States of America
Yrv1439r,S,2038097.0,5.0,M,holinaHealthvzre,175127.0,v,BCKETHDKJZBZSgSYfDVYUTcRDQATIkZMVWSPIZU4AtGE3YGKZQHs22NRLAnsLTDUeUGJ,Boxxspvb,NY,0.0,,Yrvo6ulsjcl,579.0,Jgdwcwtmmj,Reno,Canada
vfk14395,W,619551.0,6.0,,MichaelsSgires,75270.0,w,Oqktknodmdchwouetkmadwuybjunwxluibtcakcva,Jlhsvfy,MN,0.0,,vtkrvb2zulxswhkk,255.0,Ostbonyilhmxuizsfsuqoycibuklbv,Hilo,United States of America
los1e396,M,,7.0,,GMAC,220734.0,I,Czmfuvxngwuwepmfsnydnkctxkkokriwjlheb5qdsnotsjklhsvrzyrzqx6rn,Rkc6dcd,NM,2.0,xcrkkjfbmecnvgerkmufrfblvmycmc,loslnnocghpgfywpbxcte8cbj,328.0,ECGNWFCDHAWPDTKP,Windsor,United States of America
Kws1e397,S,1068841.0,3.0,F,,193831.0,W,,PJTRTAejYD,ND,7.0,Dixaaoopbgmwunxnpw3qrl1sogwnyvzzhfqfqtcajoktckdpwdqmgrvxenoqzlowzsvfu,Kwsftbnhoditfgncagadlbybqya,290.0,Genyfzlvnhpinigufzrafa,Eugene,United States of America
Zqf14399,U,2366686.0,5.0,,Amerlsanhwti9nalInsurance,138900.0,,CHSVEYZHnXdGkSAHOnVYHXGcpZrCUVZyAaSQhBSGgGWUUZQKsCBMjdBACCMRIARJD8TKEZFESJB,,waxkatchewan,3.0,Flhpgcg3gc,Zqfsnjzjazjiheeqcfojq,269.0,fleedffcylvitdki,Philadelphia,United States of America
hPT14399,M,2215664.0,,f,RadianGr9jp,90743.0,W,,uchocys3iv,MO,1.0,Rbnvxqscegkazjcexgjtcwdsbpmsanwfkfcgqbx7ozpxjbbvgmnscwkl,MPTQOAHhJCWj,411.0,Vlggitdhcfwsighxhjqgnjjqjqjsnp,Baltimore,
3gs14400,S,,5.0,F,ProLog9s,442206.0,,jgwzxbbkhkffrkodxxdnicndkaztxmmlimoaoqwpobq,uppqkdkqnwuh,daskatcmewan,2.0,web4hpsdp4kyihedhbzbkhshqwezbzftnmy,egxigvgymlocnxoc,431.0,tvmqj,Laredo,United States of America
Enq14t01,M,612782.0,1.0,,grunswick,331014.0,,vunllbgxvaivxodoflhhwljt,MDyLJWT,WY,2.0,gvguutqeeuxe7aeawxwurxsyxabfyzqedtfo8mivbnqzapuwd2xlccbyh94yfrtscsnhefis,3nqgnbeod,358.0,dlunsnjanr,Toronto,United States of America
P5J14402,M,2565426.0,5.0,,LexmzrkIntfrnatipnai,262254.0,,rojqpaggkenkdffdoovmojdgkn4dgjocpeekfejjbesincgyvqv,Wvrubb,IL,2.0,Fbngoxkqcqzdctqkqarhpgjqsgprwzuojlvmckttwgkgxablmirlmupbdbyerboyexmwtce,PYJZHVQeWAWjO,328.0,Tsejpqomyaxwjvblmyvqqhsizr,Fontana,United States of America
bpm14493,W,1871061.0,4.0,,Pacsar,340222.0,v,,ocosgvl,HI,4.0,nyhrvsrhgirakejntgowzyx3xl3fxfngwcgspdenrrwtnfggzewfswg,bpmgske,421.0,Twsiujhlqxddozztej,Sunnyvale,United States of America
lbr14404,W,966045.0,5.0,F,,165456.0,F,CQssHCPOTXNWQwQCONSXDGE1BBWtGDGcXHATAykBBINZHuPAKKPsMZVYg,Sgslxcifj,MN,2.0,Guijembcgqcawrkekddu4cvpili9imnqdxpjvgwilsfjoxgdzegsptkh,lhrhbgqmxewlyiwv2vgmkjw8gd,391.0,SJVVZGRCXBULFYRTELKTKGBPHL,Waco,United States of America
Xyk1440y,U,791896.0,7.0,F,,174968.0,,LOGHBdAKTZRSZRAgWKsBJrRHWUzLDDAPgwVEIZMLEBDBFXDxJnLXRCPFrCgGHyaPWLSGRBn,Ctdsq,zaskatche3an,2.0,glqohqrzxkwbyqhkk6leledrv0vwnkinbgxt,Xyoctvpriztkgmj,393.0,Ehvfhldptflvoqpfcoyvcauge,Miami,United States of America
ymu14406,D,815292.0,7.0,m,Imvacare,,k,Rdrsbtvyighnyqunpqwtjozlmygbgawhuuehzuonyyszsgdrnmewzjeaijweq,XCMQFpJDT6IR,MA,2.0,XQVJUbRuBvSPZCXRULmQJMO9MV9YICWIRkNQWEXTRWKKjKuOAYXgVUOJnDKhI8QNoHHGSBnNUEK,gmukwn,338.0,Yeugnlqbqhbfsvphzb,Biloxi,United States of America
XDZ15407,U,1155912.0,4.0,F,Dell,,,Akuvwkznnpjtpfehlkb4upwns,Djlwwlxs2jb,WI,3.0,0MPWNTMQKIlW,XDsCVLWRLCKxQF,408.0,Hkhwgdqxkzzzjqjztjtijpajtfomav,Savannah,United States of America
FCC13408,S,1343787.0,6.0,f,Ai4PdodjctsChfmicals,98328.0,,IZBlcfBCLZlELWVDCWZOeEOHEKDS,Glsek,CO,0.0,Kkojecd78dytliaqvimqpeezbwsslfhvscu1npdjbbgeatmpjdsmyhnshjhfeqghukpfb,FsCLRLYWSxKVXXUUHAse,446.0,KBEBN,Buffalo,United States of America
LQx14409,M,1608505.0,6.0,F,AnixterIhtergxtionap,75986.0,,LDVRYAwHHVNHuA,DkHXOWZFS,UT,3.0,RpEPTRLOSFQtsWEJSIdQYKY6SWUIpKV,iQANBSsHfFCPYISIT,327.0,Fmdfmqmvucoiexjlyik,Torrance,United States of America
fRM14410,M,1422115.0,4.0,,Omnicate,46021.0,F,Zjqoyxnpkkpaevuhywq6s,Fkcxg,VA,1.0,dkxbifjnrsauobobare,gRMhDNFbJLSRAQDI,235.0,vkauvmdvliqr,Chula Vista,Canada
Fup14421,M,1286156.0,5.0,,dofertHslf7nternational,110671.0,Z,ycshjakdpxdviptyywnwkzait,Bavcs7r,TX,1.0,dkzctindprcwhfucpppvkgmcodcvoeolpem2cuqqyfyrwfuhkneyofwlqaarhvryvwdhligajgeitob,Fupkzejao,435.0,ladsdtcejajtzacgiuinagyuoxlx,Cleveland,United States of America
fth14r12,U,1388637.0,7.0,,ASchulmsn,306687.0,,trubuguwxhdspibznoqkvnvtqyomu,sbsfjqryvgzu,ME,1.0,9borlvdmsrtvz,fthscfspfsfb7wi,417.0,PMZFGWHFKCJ,Fort Wayne,Canada
Ghx14513,M,1954015.0,1.0,,VarianM2dicaiSystekd,402701.0,,GWVCJNAILZXXAqXhJQQOTCcEcUIFBOCKIknbYLjE,URG2GBHFP5RW,VA,2.0,DUQjGpAjOMRGAUBFX5sAaECRGAKWTntCAQXBwEWmTJAUJPWPYHZHU,Gndbzxhrtzthiasq,431.0,Bgnbjokvawjof,Pittsburgh,Canada
POM14314,D,3081743.0,6.0,f,PortlanfGejeralEpectriv,72032.0,v,hnrmko9fxmvu3ebilcpukccuyjhiuuikvli7spfkdhfouudevait,Uponjhjk7nz,MI,3.0,Ixy0wmcvmcfvfwxhvpqyipxvf5,0OMUGH0JTFF,348.0,UOYGVBURPYSOPAFFWGXQMQFYKLV,Sioux Falls,United States of America
Guh14515,U,1992771.0,4.0,F,lilgrimsPrixe,,L,qfczgkfquezasmfkzl9pnvfofhsgwivwnpycnzkvqtmamzhlifgklazyrlffabocfsffwp,Eovubf,UT,4.0,YMoUPSJBnGZDiJMSWLHMOgJBfWY9XFVFIJBSQLpWPsCeRU,Ghhd0oljwudyvrvn,,PQERKDUO,Biloxi,United States of America
ukew4416,D,1650943.0,4.0,,WymnReqorts,26018.0,,WFINKBJLTFT8LveXDOQ9CDGVhCQTqM,Fvichaewtqx,KS,2.0,HTAzKKU,ukezozjdewzudiervbjdymab,553.0,Eithhdabgpmwuiigcmvypy,Fort Wayne,United States of America
Iyl14427,M,1486981.0,4.0,m,FamilyobsuranceGroh9,163785.0,e,ljrndjwaavqwureoltkfnzpsqbbzxpafclpqqpiwallxcccrocomgvjwxdbczx9,OAJhJ,NM,0.0,Rdwbhah3ykytocmkthgsciitnfdaopudqial9fgsonzpudwaxfqxfilud,9ylvb,368.0,Prclowklqtlnfg,San Bernardino,
Elo1t418,M,934191.0,6.0,,WatsojPuarmacfuticzls,79111.0,q,xjslvshkhw6oylednepvqsmioocgrvggtajomepaiyflk6aqvizzfq4dfcjaiakjnptazfgdkc,WXQPVqDV,MT,1.0,AFG1hTRKBTOAGT5HQJZJDHCVIUWZoXuBQgtHwEjGrVNxLYDFGDZUD8ANSCOLBZFC,4loyjkrrnjsadtpfvicpdhihsgdnru,360.0,Dxbiciqf,Garland,United States of America
Gxqw4419,M,2436256.0,3.0,,P4t2rKiewitaons,203629.0,L,Tej0nmjlazozqhjjzkvvugjter,cjjxesai,KY,2.0,Bstlqulwuo5xlnra,Gxqllrbhvloz,302.0,kaitpnjo,Santa Clara,United States of America
Drm14429,S,410380.0,2.0,M,,324642.0,,hzgu9wzelebegiqwpmpchxysjwlsfsawmcaxtebyvzo4fcgeaadrkbpalvn,dGJIII,WV,0.0,XUWMiXXMMsFBOJZsVPIisUQTSFGPoVLNRRAZAaZhQLPUd,Drmjlqhk3fogyctueuibjzi,375.0,lqqkinqlkjifadvgxalmtvci,Manchester,United States of America
Uhf14421,M,2319455.0,2.0,,Bo9se,221156.0,O,Frwonvtcsvrj3s,Xijhbkirih,Sxskatchewzn,4.0,upplgjixbi,Umeyokuaeaxwlufepdehuxewkq,197.0,Bcqyuuhjzbnbkajmkkivvxtbelloos,Rochester,United States of America
wvq14422,M,1521764.0,1.0,,Lam3esewrch,318619.0,d,DSCLoFXIyBHLOHcWSPtMTFCRViGQ0aAYVOUQWVYOEXoPTRIVLVmZ9DIHORWScXbYmK,DLQOJgN,ME,2.0,Whrphfsiammpekzgofnurny,sc1vatxgvyewoxgk,237.0,Mrdqdhuybdivivslbcxkcgoduub,Pueblo,United States of America
