prospect_AgencyID,prospect_NumberCreditCards,prospect_MiddleInitial,prospect_Phone,prospect_OwnOrRentFlag,prospect_NumberCars,prospect_AddressLine2,prospect_LastName,prospect_City,prospect_NetWorth,prospect_State,prospect_Income,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer
Uio11611,7.0,J,1-257-011-0683,O,2.0,Wmestwiynfvrpnjuiqdwkivaxjajdoytrkvgojjvmvwhzk,Uionqaonpaiqv,Glendale,2105788.0,WY,232654.0,0.0,M,30.0,536.0,VF
mwk11612,6.0,U,1-673-858-7207,,4.0,PFDPPCJLUISCVMZAPKYBU,mwksjq,Overland Park,413838.0,SC,256877.0,,W,88.0,357.0,Pepsi Bottling
Mvl11613,9.0,a,1-082-692-3311,O,2.0,Vixgawqqnqgwwgrboxlemnssnbxpvnpmjxlxydehbce,Mvlspgdhtfmagdmx,Warwick,1861550.0,MS,169787.0,5.0,S,83.0,498.0,
Hwk11614,1.0,,1-553-941-1814,O,,Pcwxshlnkg,Hwkseazdmccssha,Moreno Valley,1690505.0,NM,230333.0,2.0,U,75.0,411.0,Eastman Kodak
Smf11615,7.0,O,1-016-280-7954,O,0.0,PPQODTEUSRLHURZQPFTMCLLBKDOHDIJXNCQZAKT,Smftpev,Baton Rouge,1490414.0,SC,216513.0,3.0,D,34.0,504.0,Volt Information Sciences
Bod11616,7.0,Q,1-301-321-2634,O,3.0,Ozqcifztfimttgpcqsfmejerviktvzervijaccxicqpvgccmzcmfm,Bodxxghbcsjtrcjpfdeiujqkdgc,Mesquite,3093168.0,IN,324178.0,5.0,S,67.0,432.0,Whole Foods Market
QQN11617,6.0,,1-236-472-9787,R,5.0,Updtumtmctb,QQNJUECGLM,Stockton,2095763.0,WI,148285.0,0.0,,50.0,482.0,JohnsonDiversey
JLX11618,2.0,L,1-312-946-5675,O,0.0,VPFMBIPFWAUUMCGIYLPPLPEWHTNHCWREIMRZLXEVXSDILKJIEFUVR,JLXRDJYFTPXAMRSYSLCFGEZRBEXZ,Plano,131939.0,MO,239613.0,4.0,W,14.0,423.0,Sprint Nextel
Hkl11619,,,1-187-561-7284,R,5.0,Vpvqdzfiewodbmrrnqnbhptasppnoexbqraoknvngkuodeinfu,Hklexqwcewtcennedhyvr,Evansville,3039922.0,IA,205435.0,2.0,M,20.0,416.0,Hasbro
ORN11620,4.0,G,,O,4.0,Tartkefwsjonipfltghniuhnholcxtngdoqauchjojdbtikjrszlvwgevypaibglalqxqxg,ORNRAOUDFKZNZGINT,Mesquite,1463742.0,Newfoundland,285561.0,4.0,D,69.0,513.0,Mattel
Qzn11621,,,1-922-960-2529,,0.0,gjftvtohtymtpf,Qznrztckbsrboyudyuyumjaezgjueu,Mesquite,1049466.0,LA,184724.0,5.0,M,72.0,434.0,Cephalon
Tlc11622,,p,1-581-044-8354,R,3.0,NUPCTAXZMFGNORPZGENOWCUXJKJ,Tlcdewsqjnz,Chesapeake,138783.0,OR,475871.0,1.0,M,21.0,322.0,Brown Shoe
WQU11623,10.0,,1-136-361-8892,O,3.0,jgneoejpfxaruplbocxrmvepjaujksonfwpegbfatmuyxbzn,WQUIBKVCHANCCFSNUQXFQP,Lansing,718651.0,NY,440579.0,3.0,S,77.0,382.0,
Ikn11624,3.0,z,1-781-190-0085,,0.0,Dbjfxsisiklokroannaxpvbzwmxydbghcrmrffcylejdbibdxlzik,Iknrzmrfxhkw,Saskatoon,920521.0,NJ,72779.0,5.0,S,40.0,328.0,Vishay Intertechnology
Htl11625,9.0,,1-436-676-2052,O,4.0,khpcqfvpkftkdxihpaubdqcnnrxq,Htlrvirryfduesjreqjucrrp,Macon,549247.0,AZ,48666.0,2.0,S,22.0,630.0,Brinker International
kih11626,5.0,a,1-201-291-2778,U,1.0,CNIFIHEHAMLBDFZKASFPQFJIME,kihpvmexeluhbhcjjdsnorqibghw,Simi Valley,2270678.0,IN,241031.0,0.0,S,64.0,646.0,Cenveo
Brw11627,0.0,,1-643-966-0709,O,4.0,Xmrfgxcdulpnmpsxzgelmfxgbxfiqhovvzicpbujepsnszt,Brwchr,Costa Mesa,2339397.0,NM,76021.0,0.0,U,24.0,361.0,Universal Health Services
Cun11628,1.0,,1-168-329-5321,R,0.0,,Cunkqososm,Worcester,2813423.0,DC,181204.0,3.0,,100.0,772.0,Varian Medical Systems
Inp11629,9.0,,1-680-249-0273,R,1.0,Tcbqzelmuwgqjiuklsmubdodruegmzzyejrsrevz,Inpluxichpsuetk,Chula Vista,541808.0,AK,16220.0,5.0,S,22.0,562.0,Flowers Foods
JZS11630,1.0,,1-604-253-0064,R,1.0,LDISVEPXIDAWGFAKPGOVFHBWUFSKOXSTRGEUESWTHPBMKMRCJNQCRVABABBEFKTL,JZSERXV,Baton Rouge,722488.0,MO,469891.0,1.0,D,85.0,503.0,RSC Holdings
Gdk11631,6.0,,1-222-598-3527,O,5.0,Llwybughrtipjvmmwgsc,Gdkhhifotkwlczcgc,Baton Rouge,86998.0,OR,268371.0,3.0,M,54.0,619.0,Laclede Group
Dpa11632,6.0,t,1-004-675-5978,R,5.0,Asasorclwahnpqcpguytavhdoqkiwvrrnzpmowmpuviyprotwivpdcyaeoclihselny,Dpadtmbgcrsokoniyrczcamggvj,Lubbock,2601068.0,GA,,1.0,S,33.0,417.0,US Airways Group
SCC11633,7.0,,1-068-035-4180,O,4.0,HMCWMUOOJJKWRIZVMHWFGO,SCCEZIJBGKE,Amarillo,2162095.0,Prince Edward Island,456501.0,4.0,D,60.0,662.0,Becton Dickinson
MPS11634,0.0,a,1-545-709-4927,O,5.0,Rkqckpamsedotdstauxfbffsdygvminacsppfyubprlrsqquvgsbtgkhtenlfjvbukofc,MPSOGRMOFSXTEVJC,New Orleans,2155545.0,DE,394332.0,5.0,M,34.0,817.0,Liberty Mutual Insurance Group
pvw11635,7.0,,1-583-968-9273,O,2.0,bujqbnohyxwvvei,pvwgumdxnlyfdiulusfxnqsdgis,Los Angeles,2660702.0,AR,166542.0,1.0,U,4.0,626.0,
Xmu11636,3.0,m,1-421-704-2719,O,4.0,,Xmusxhpwqkz,Santa Clara,2107157.0,GA,390981.0,2.0,U,92.0,801.0,Entergy
Djn11637,10.0,,1-993-740-3718,O,1.0,Gqhakmpojcvzhhqqdsdctblzyfrqycqrgqizmtydolnfuzcyjaqcjfiakvgppniwkig,Djnjlcbvohdfkfeehqvqmqggz,Windsor,1802795.0,CT,168327.0,0.0,D,84.0,552.0,Albemarle
qrk11638,8.0,,1-701-056-9214,O,2.0,Uvnfuqyrvszteqnyduaz,qrkkrqfolycjaggrrswn,Rancho Cucamonga,3821277.0,AZ,137303.0,2.0,S,92.0,458.0,Cabela's
rgu11639,7.0,U,1-551-420-9404,O,2.0,Cgdupsumrinxhmdxcgvrhoqfotqxafmmtanxxvvb,rguezhxt,St. Paul,3456261.0,DC,492039.0,3.0,D,53.0,370.0,Goldman Sachs Group
azu11640,5.0,,1-490-114-3920,O,,Ndeyurertgsjwabsggxmyoihkofxrbydqdkievioffnjqapgrihwsmevow,azubxckdhkeoh,Yellow Knife,130608.0,WI,124926.0,1.0,M,95.0,728.0,Philip Morris International
Jvu11641,9.0,,1-451-743-5761,O,0.0,Wirdlqydtvitlu,Jvunltliejnehsobajafolbbo,Burlington,,CA,471272.0,5.0,D,3.0,376.0,Foot Locker
MSO11642,7.0,,1-974-038-8222,R,2.0,Palggjokgatpmjncofyosbtgybtsttvkubgerqyklazuxpbxmw,MSOGKWAIZTBBVE,Tallahassee,605798.0,MN,3242.0,0.0,S,12.0,713.0,Parker Hannifin
qre11643,7.0,I,1-159-949-1495,O,2.0,YRMWGVOETFKHSXRZILVYMTYSVHNYBRRDMDODGFGDVCIRQAZPIPUB,qreykenxkxym,Elizabeth,2163263.0,KS,453844.0,1.0,M,32.0,604.0,AptarGroup
hko11644,1.0,,1-390-895-9678,R,1.0,Jkhkcjqauolokltqdbrloeiasoecbrknvrwqahenxlcssrohlkwcxewwigvlcktndkmqglttdf,hkououzdlob,Warwick,2261388.0,FL,,1.0,,98.0,460.0,CF Industries Holdings
UZV11645,9.0,,1-192-449-0120,O,1.0,,UZVFGXYTNIVFUIJWO,Baltimore,727051.0,Saskatchewan,375815.0,,U,31.0,482.0,Securian Financial Group
BCS11646,8.0,Q,1-134-780-5445,O,0.0,SFHSGWWHUP,BCSHWOQ,Independence,3003110.0,Prince Edward Island,114122.0,3.0,W,73.0,807.0,Progressive
ZIJ11647,1.0,,1-075-096-9878,O,4.0,hmvwdymtscuawerifugtaxicymbmtswirrclbciqgwblvtklxgvhdbnkwmgiebmslbsxf,ZIJRXXCBQUW,Cincinnati,1857713.0,British Columbia,400657.0,5.0,M,62.0,509.0,HNI
GWP11648,8.0,,1-080-387-3116,O,4.0,,GWPTINXTKBEJNWFCK,San Buenaventura,3482902.0,Prince Edward Island,293804.0,2.0,D,48.0,303.0,Mueller Water Products
Hdx11649,10.0,g,1-066-671-2242,R,1.0,LAKGXUCJQSHDEKTPUTHNDXAHRFOSPMLQQWNOU,Hdxfdmvygcpwuyxrouqrjixz,Independence,2203791.0,MA,358678.0,2.0,D,40.0,412.0,Vectren
Iqv11650,10.0,l,1-634-467-4413,O,2.0,Zdtlaryhdovtewknhkkxadywst,Iqvux,Saskatoon,,MA,469668.0,0.0,M,20.0,788.0,Universal American
DLD11651,5.0,,1-151-525-8237,O,4.0,GCHNLXXLUVJLMNGZVPUOSED,DLDMUNFYGMRNMVDSVPC,Amarillo,3855669.0,ME,139149.0,5.0,M,16.0,399.0,Huntsman
fha11652,6.0,,1-313-385-2020,O,5.0,Chjvarzpbwlvbbctyuhfdladbbgjvhuieyvikidbowrirfqbbysfhbcrkdccbwsivqtfctqbm,fhavbelntbcwtg,Toronto,1429825.0,Nova Scotia,219988.0,1.0,U,89.0,673.0,KAR Holdings
Csu11653,3.0,o,1-215-637-7916,O,,lzlarrvtemzdvoftniefftlrwpsodswefcvvhbhfuvgpjppksnsjsiausigstxzofsutdvnza,Csutscbgpgnjq,Riverside,313635.0,NH,383717.0,,S,81.0,770.0,Bank of New York Mellon Corp.
kbw11654,0.0,,1-133-810-2568,O,,Szklqtmuxurfsmgnttqibbabfymqanjmpndhk,kbwquzbcfuscvguamxlisbzcpusq,Tempe,2868203.0,SC,318528.0,1.0,U,23.0,737.0,Windstream
imf11655,6.0,,1-932-597-9589,U,4.0,Jsbyijmkczlczhlergiyfqkelfppzozoqjsasdqhmrjo,imfbycjvmegfmtzodjxkrotygild,Philadelphia,1383741.0,MT,,1.0,M,47.0,351.0,Coach
Yjl11656,0.0,,1-553-956-4532,,1.0,Viyeuevfcnlmwwtqjcedvundgzchmadlb,Yjlcufrtx,Winnipeg,574855.0,NY,457930.0,5.0,M,25.0,,Brinker International
Tgv11657,8.0,,1-618-787-1072,O,0.0,KWUEPCVZPLKKNXGTOESNESLHZZILNLMIACF,Tgvlukklstaqwvkpapaiahzwtcok,Hollywood,2325837.0,NH,413109.0,2.0,U,15.0,594.0,Cenveo
Bnz11658,5.0,,1-027-328-9740,O,5.0,fcpwfnhvbtyawxossfqihzngxuabxuavbvwmiyjsnqoijphpeurr,Bnzsgchhgfakbybdz,Bridgeport,2689771.0,NV,375395.0,1.0,M,65.0,845.0,M&T Bank Corp.
Vvu11659,3.0,,1-826-459-0746,,4.0,Moyfhnfpkztwcbnwhduhpoifhpdiylzlmctyvcigvtspkgcgeqlzznvi,Vvudehhpbagtdg,Las Cruces,604936.0,OK,290984.0,0.0,M,88.0,431.0,Qualcomm
Ost11660,8.0,K,,O,1.0,Zolzpgpqommhqatxogpsfkaytawutgejelohpychvisjhvhxobonojhcxxclxqrwsqbtdluvhgf,Ostghweiftvhkcpnkfn,Santa Clara,3618949.0,KY,,0.0,W,58.0,633.0,GameStop
VDX11661,9.0,,1-328-464-4313,O,5.0,Ujpmhopwambvibgyjtszkxzdfsqpragv,VDXRRRGAEWQNJ,Garden Grove,2369853.0,Prince Edward Island,223262.0,4.0,U,66.0,621.0,Mutual of America Life
yyq11662,8.0,,1-870-853-1808,O,1.0,Cziopbsefyvkodeegumjmtupatmywzleelvjzio,yyqvbnsqrafpjqlrssvncvvxzvd,Topeka,1297224.0,OH,343355.0,4.0,D,94.0,631.0,Danaher
Pex11663,5.0,W,1-146-824-5307,,0.0,,Pexomitkqp,Yellow Knife,3650244.0,New Brunswick,443566.0,1.0,M,47.0,564.0,Dentsply International
gtn11664,3.0,r,1-966-130-5707,O,4.0,Tzkouvphiyexiwpcrktoizdjjuhtdoqzxtrerkubckkciedvzskjllkflgnj,gtnsln,Chula Vista,3570231.0,LA,275864.0,,U,,533.0,Catalyst Health Solutions
ruf11665,8.0,,1-896-324-3922,R,1.0,Ctsfdmaktggzjetkjgwhmlgjpnuanbdsoikkypkqkhbewnamthgtqrza,rufmucglfjkxsgahstiifywhdzt,Arlington,15856.0,Saskatchewan,,0.0,M,50.0,843.0,O'Reilly Automotive
Mby11666,1.0,,1-477-491-0942,O,0.0,WFNGWAKHDEHHAZQNJFXJDIHAZKYGPBSSIBNKTLVDXEXSDPZGBXIRMQCF,Mbysmqgoszm,Orlando,900943.0,Newfoundland,461982.0,5.0,M,87.0,327.0,Universal Health Services
Rep11667,10.0,g,1-072-193-4446,O,3.0,uaqdxfgmsfvwfqjhdulljhqpejowrjipw,Rephv,Newark,3217712.0,MO,403990.0,1.0,U,57.0,814.0,Valmont Industries
Udc11668,10.0,,,R,1.0,Eibnoinuluiqvslugrekpmhlbuuazbfwstffxodxweljkwcviilouowrducroyuhyljrr,Udcrwhnloryarke,Tempe,2736819.0,SC,147029.0,1.0,M,48.0,447.0,PepsiCo
uzf11669,2.0,,1-124-194-4990,R,2.0,liprnkqnqvmfbqylypdfklicncbi,uzfjfwjwquzcqie,Jersey City,1464706.0,OR,443592.0,0.0,M,96.0,773.0,McCormick
Yeu11670,4.0,Z,1-555-537-9938,U,2.0,pcxgbfoprorkuktymgoruperzfbbthtrbltkwfwktntiebjjguizunqvsvwjsoquuwnrcbbqtcoz,Yeuyi,Little Rock,2867175.0,UT,143837.0,3.0,U,30.0,640.0,Public Storage
ydp11671,,k,1-490-369-9735,O,2.0,Cbnujqhpvwwuffhhpvnapstbdlmnhm,ydpsjxvwhypclxxelvwsj,Memphis,1579693.0,CO,297370.0,1.0,U,19.0,751.0,NCI Building Systems
UKO11672,1.0,,1-412-804-3130,O,5.0,MKHCKIIGVMVTVQINAJFJAUVLDKEFYHXSOHTOWEQVNTQNGLGGWBSJQPKNFHFTKPSELPDMHDEJUMYPU,UKOLXJ,Windsor,598721.0,ND,162761.0,2.0,,63.0,,Vanguard Health Systems
SNC11673,3.0,,1-825-309-6191,R,3.0,,SNCVWRUNARYRVULRRHK,Toledo,917643.0,IN,366179.0,3.0,,,358.0,Equifax
xro11674,5.0,,1-793-326-1785,O,5.0,Koqskzvjxlwvirnzgialhkowsbrbeelateuktrpwnzo,xrorfhagvbdhncrfdjbekndtbddby,Casper,1443469.0,HI,384392.0,0.0,M,17.0,747.0,Metals USA Holdings
css11675,3.0,J,1-264-132-6153,O,1.0,Ejknovuncvwjttyapctxiohbqhjhyioomvbvuieevbhwpubsqzcdwfbexfqsrellegcdpxy,cssoqaqeveotm,Hayward,2164502.0,WV,445223.0,2.0,U,88.0,392.0,Jacobs Engineering Group
urj11676,4.0,F,1-321-350-2259,U,0.0,TIRIGAFSROF,urjsfallyodbqqhz,Lancaster,1197133.0,British Columbia,375792.0,0.0,M,98.0,456.0,Questar
ett11677,10.0,,1-926-221-5255,O,2.0,Ksspxlrfnscohmmibodbxijqxdpdewmvejfntwxhijblr,ettjcfvlylprgysrejkubdpdtmu,Huntsville,1010441.0,AL,220949.0,4.0,U,23.0,806.0,DirecTV Group
Cdi11678,8.0,x,1-953-155-8687,R,4.0,,Cdirobovvvjxujo,Columbia,199216.0,SC,241942.0,3.0,U,5.0,509.0,Owens Corning
Ztw11679,4.0,U,1-176-162-5262,U,5.0,Wmbxgcpbhwwmezawfmnydwsutoqrq,Ztwdmfmfjewnjqjorlxpxryvxfxhe,Fort Wayne,3963144.0,ME,483010.0,,M,74.0,563.0,Jo Ann Stores
cil11680,0.0,,1-410-981-0577,O,4.0,Delgkfxnuywesx,cilfffvvxterraobjuxnp,Albuquerque,2601194.0,IA,312551.0,1.0,U,19.0,745.0,Telephone & Data Systems
Xdr11681,0.0,,1-594-359-0657,O,2.0,RCYVZBFGZKCHXTRVUMUOCTMFENYMNCEJDQFLXVDYTWEICOHYYQUCWB,Xdrfcwjyhbmcpbramwjowsbrj,Little Rock,1673953.0,AR,3571.0,1.0,S,65.0,723.0,Gap
Ctr11682,2.0,,1-401-555-3070,O,2.0,YZDDCZUXOKBZGMXPUXXAGHDBLDZOJIPSYQPCIVWYFBBUDDXBCAKSQWQSNE,Ctrhp,Warren,270302.0,Newfoundland,200037.0,1.0,S,40.0,815.0,Paychex
SBH11683,5.0,y,,O,5.0,Iyhtoklkorjisnutnsdqemyvaywdovqupqdifqdgeqbdfdjemnqkadgeiyvg,SBHMFSDEHRFAH,Milwaukee,275543.0,FL,184904.0,,M,31.0,,Windstream
xla11684,7.0,,,O,2.0,TXSGDCYZITDKSCMJRFUM,xlafaqjxebehjyasful,Cleveland,1537051.0,FL,264753.0,4.0,U,49.0,494.0,
TKM11685,4.0,,1-753-130-8370,R,5.0,Ymmwnucsbmugxefafroxsdmqkfthidsbvhhgazxcpjkrpimsbibsimzz,TKMWFTPHYIFBILRQGEDXLGPJK,Long Beach,,PA,357753.0,0.0,M,64.0,502.0,Pentair
gme11686,1.0,,1-152-194-8209,O,1.0,WQCMURNZYYXCEYWBRAXZKKMFFKIZAPMQQUUQDWMTWGCCDANZRHOEQHZTXOEDWKYWHRTRRAXNOBH,gmenajmyxpkjteojobwahxlq,Jersey City,1738558.0,MS,119675.0,2.0,M,6.0,604.0,Securian Financial Group
Ohi11687,9.0,x,1-191-951-7804,O,3.0,NQECZHEFSCEWXBEVCVIFMCGKICSCNCJEHIGCKRCDCWCLBJKP,Ohiqxgrpvunrznq,Overland Park,2116401.0,SD,274993.0,0.0,M,45.0,627.0,Watson Wyatt Worldwide
Xpb11688,4.0,,,O,5.0,Cahwqrpsltfgmggpcpdlyhfbrmipmzjzafiihkrlrijnxoiykjauwlmdamslwt,Xpblltvhzrehqmkgbcxvqd,Bakersfield,1678971.0,IN,,3.0,M,59.0,626.0,Mercury General
Vlg11689,5.0,R,1-471-247-1746,O,,Nktboxqxgyvuklwl,Vlgfisaa,Allentown,2669106.0,AZ,419338.0,,U,51.0,771.0,AnnTaylor Stores
Fzm11690,6.0,,1-114-745-7251,U,1.0,XMWIQZXRSQSTXQCO,Fzmovsxoipxzn,Eugene,1901664.0,ND,207435.0,2.0,U,35.0,309.0,Realogy
WDT11691,0.0,,1-477-243-2249,O,3.0,Fsvksuxrurgbvoowczqayxbgsovhctetnmy,WDTRCCLYGCUNZ,Tucson,3038656.0,FL,,3.0,S,71.0,504.0,Fifth Third Bancorp
HJM11692,6.0,d,1-452-030-9422,U,0.0,iaredfitksemljadttzmhnrhchorrewfpcatyvjqwaeunqvatgcyatyfiabounozzp,HJMGJRLBASOQHORCMJRETPHQ,Yonkers,2453031.0,TX,398542.0,4.0,S,87.0,329.0,EOG Resources
PEI11693,9.0,F,1-442-354-3443,R,0.0,Grwzedacxjcjzdicdmnoqfadjcincredijnbdtbbxibfufmojudi,PEIIOEYNCDDMSKBQDEJW,Escondido,207536.0,OR,223669.0,4.0,D,49.0,423.0,L-3 Communications
RBT11694,6.0,,1-098-984-1794,O,1.0,KGLVKPAHXKOPQGHHCYNTADXCQLVHUMQPMJXBUVTWHXJSINZKAITTRZCPK,RBTNPGXNYUUYIVPIVV,Vallejo,206639.0,Alberta,473319.0,2.0,U,58.0,607.0,Lowe's
Yka11695,7.0,t,1-794-059-4223,O,3.0,TYAVXYLTRMTROYQLOXBSNISEBCTFZLAXTHGDZMCIDRRAKOGDOQBDOCJL,Ykakquplmhqtqgsp,Santa Rosa,2985447.0,Prince Edward Island,100209.0,1.0,D,28.0,606.0,Visa
WNT11696,6.0,,,O,4.0,QGINHHVVHPNYOOPWOXHXFCRTOF,WNTSCZXSGPLOVHYSZJTSFRET,Corpus Christi,2053374.0,SC,319306.0,3.0,M,55.0,594.0,Occidental Petroleum
ywr11697,0.0,E,1-654-654-7304,R,,Hxsrvfwntamidzccgxiazborm,ywrrxbf,Dayton,1408481.0,LA,8973.0,5.0,D,65.0,357.0,O'Reilly Automotive
Jbb11698,3.0,,1-744-200-7047,O,3.0,pruauvkvwssijsycfhmw,Jbbgalawii,St. Petersburg,2945555.0,AZ,307477.0,2.0,M,23.0,827.0,Thomas & Betts
AXF11700,2.0,L,1-866-638-9616,R,4.0,Clpzbylsmeqec,AXFDTOMDSCEXTAJFCFTFPANS,Yellow Knife,2550827.0,WI,193836.0,,S,37.0,457.0,KeyCorp
Lys11701,6.0,,1-196-498-0536,R,5.0,ujhzbqxbcqge,Lysrcijul,Mobile,780037.0,LA,251277.0,2.0,D,21.0,607.0,Mercury General
swu11702,8.0,Z,1-955-740-7729,O,4.0,zlkrefntxvqgagwqmidwdddwybtsawynxbmybluiirecqxiooctfvgumgjtprmjxvfppskllsko,swuyojqdixmhqwnyzducmbmg,Omaha,3909871.0,VA,59523.0,4.0,M,,373.0,Exxon Mobil
Zpg11703,9.0,,1-834-052-1125,U,4.0,Rkstlbvuchicbuu,Zpgetguso,London,2346962.0,Manitoba,137795.0,3.0,U,15.0,675.0,Tesoro
OAW11704,1.0,O,1-535-102-7352,O,,tsrenliyfxdrzsaxykgxxwpxukspfd,OAWJLMMH,Huntsville,1250930.0,NJ,399046.0,1.0,D,63.0,363.0,Northern Trust Corp.
Lfx11705,9.0,,1-963-878-6116,O,3.0,JRBBFTTQPMGMDERVTEBOKPJUNGUDZIODLCGPJEOYOGLJIBNMP,Lfxjufypqpzn,Mesquite,62707.0,HI,334031.0,1.0,U,54.0,614.0,Snap-On
Yft11706,10.0,,1-954-749-6275,,5.0,Lyomtgnqycizdtlgknldcejxudnkgtzattweasbwgbozriusxicxhmle,Yftjelgexcbcddzvbmogad,Fairbanks,3294642.0,NY,315684.0,0.0,W,45.0,695.0,Metals USA Holdings
Who11707,8.0,S,1-528-121-1449,O,2.0,IGBPJPOWIFJONEQQSLZCFNMMPOFPJQQZMGPCHDLTGNAXBOSNEVQRTEZWXLFCLKW,Whogwrqsox,Warwick,3171625.0,TX,429394.0,4.0,M,52.0,321.0,Williams
XWA11708,2.0,P,1-827-138-6252,R,0.0,ZGQMKKIYQATUDHBVHFQJNPWNUGJLHCQHBILQAMIXE,XWAICWIPUFSMRTGQGHNWFFATVZ,Scottsdale,1424214.0,ME,192710.0,5.0,M,32.0,699.0,Berkshire Hathaway
RYC11709,4.0,C,1-183-744-5645,O,5.0,Lusqfuhfpghsodvoexdpehfoffvprrsmj,RYCTXTBJZSBGNLTGJTGZ,Albuquerque,191608.0,VT,166631.0,2.0,M,6.0,818.0,DuPont
zrz11710,3.0,Z,1-285-006-1659,,3.0,hmfyuxchc,zrzmg,Kansas City,3886497.0,WY,260879.0,5.0,M,16.0,427.0,Teradata
Qvq11711,2.0,,1-056-201-3409,,1.0,apqkuixvexctvuyegrmbiwsuacmlziqanirz,Qvqvnxzovjvqlfqgfqqtitrn,Jacksonville,2024945.0,MI,130173.0,,W,81.0,750.0,Rockwell Automation
Iqy11712,5.0,W,1-367-894-8849,O,,KJWNGJCXNLPZNFGRCUDXTYNCDFORKIEJPZOIVGFLGZRHUDKEUN,Iqyziziil,Missoula,931226.0,UT,,4.0,D,93.0,,Symantec
meq11713,9.0,,1-904-731-7573,O,1.0,BOCTMQGLUM,meqdnbzamtiwhfhfm,Waterbury,1158767.0,Prince Edward Island,241916.0,,S,63.0,780.0,Peabody Energy
Wda11714,5.0,,1-351-524-3383,O,4.0,XCRPTGJBSOYEBRCHRXAJCQRKCELVLDYOZGLHTXUETEWNBFXMBQPWJR,Wdafdldazlbqcpohixhxkrwlcz,Orlando,,MO,95911.0,3.0,D,86.0,639.0,Sonoco Products
Khj11715,10.0,H,1-627-826-7984,U,2.0,boaclaakunmvxnypmxayynurozwkovybxemmik,Khjddafdpoqhmldfcqdqpdngpl,Toledo,,KS,,4.0,M,95.0,724.0,Aramark
Hwu11716,2.0,,1-043-614-7259,O,1.0,PTOXWWMEHMQJQNGHTFQTMQWNWDSUPJHTTGVUXSRORKAGLKPZFIUJMAFFKADQQUJQXTGSUKQWC,Hwuxiacuatjhugyfjartk,Sterling Heights,665510.0,RI,367388.0,0.0,M,57.0,448.0,Watson Wyatt Worldwide
qpk11717,2.0,,1-537-995-0563,R,5.0,Hroqhrpjyanqygchnbffceummpafphbsnqucnxab,qpkekoxcqhoockboxxrjefc,Baton Rouge,,GA,5139.0,2.0,U,27.0,731.0,
Lxu11718,5.0,Z,1-535-499-8026,R,3.0,,Lxueccrjhdzchlyeqnlgjowfpsooyb,Grand Rapids,626986.0,FL,20040.0,5.0,M,96.0,846.0,Wyeth
BEJ11719,3.0,k,1-413-765-7306,O,2.0,,BEJUIVYPAKYNXZRHNJPZSAPLBBWEU,Los Angeles,1376382.0,ME,459798.0,2.0,,,370.0,Micron Technology
Ilz11720,4.0,f,1-363-033-1146,R,0.0,FBAAJUQNLLAONPRXOSKDIPPCRNZBGVAVDARMBRKXKHORLEMSJTKECBUJGWRDZJEKOZYWLQWZW,Ilzob,Fullerton,3375753.0,MN,303758.0,4.0,M,19.0,733.0,ABM Industries
TUM11721,7.0,,1-262-324-9802,O,1.0,ABRVSFZXTQXBEGWQXGGXPIBZIJNDUZMMMIGINZYTRNOQGUJBOOWPNECBNDKEVNYVUAPHLVPXK,TUMSNQMO,Rockford,,SC,166207.0,0.0,M,37.0,545.0,Jack in the Box
RJF11722,2.0,,1-293-545-4910,O,2.0,Buvebmfyxgyvypoeisctcimapafefddwjuzilnyxbycadbzjagtpmf,RJFCLWYFKQQAITVZWICMCFXFJS,Lansing,909889.0,KY,477916.0,4.0,U,47.0,793.0,Virgin Media
HNH11723,1.0,,1-864-537-8923,U,0.0,ctcpujo,HNHLDZXYQBX,Vallejo,1692275.0,SC,406654.0,3.0,U,36.0,468.0,American National Insurance
pll11724,6.0,L,1-288-902-9385,O,2.0,LEPVDERCSPJVHBFRRURPGETCYDUHLIATZJCDZTMPBNYHOCCKJDBOQQDW,pllpkdihlzm,Laredo,,Nova Scotia,,,M,43.0,843.0,Alliance Data Systems
WWD11725,10.0,,1-226-636-2822,O,4.0,Xtsqjaubqsznfaljhfzacpuwpnnmxhqjrqdsaenwcsikgmuefbwzrdffdadvfqxgwlxdvmbigvpxkg,WWDGUKYUT,Dawson City,2483407.0,IA,482177.0,,S,94.0,377.0,URS
BCL11726,5.0,P,,U,2.0,jriawuktvvewctcnfgypnbtimeasesmnapeyoicrsobobwbljsaadfijmggtlrpddokpant,BCLNBTXXACVDCBVY,Durham,3910309.0,NV,183422.0,5.0,W,24.0,846.0,CVS Caremark
itk11727,,,1-713-441-8568,O,4.0,Bubceoiwclgbhkcwafepildpymjotevtxzdeb,itkkngsix,Cheyenne,1090674.0,FL,58827.0,0.0,M,,508.0,BJ's Wholesale Club
TRY11728,1.0,q,1-786-594-9786,O,3.0,,TRYHPBJSWPLFTDYLX,San Diego,1690874.0,British Columbia,204346.0,1.0,M,2.0,586.0,Baldor Electric
asv11729,0.0,y,1-387-276-9449,O,4.0,Zzibpcopiyyfgbqoxagoaahpsbpmqlapzjvdnfbt,asvtljaseahxf,Colorado Springs,3412707.0,Saskatchewan,75850.0,4.0,M,1.0,321.0,USG
