AgencyID,AddressLine1,Employer,FirstName,Gender,NumberCreditCards,Income,OwnOrRentFlag,PostalCode,CreditRating,City,Country,Phone,LastName,MiddleInitial,NumberChildren,MaritalStatus,Age,NetWorth
CRQ12148,Upfvayisiskatkdqftnmelcmjnhruhzovdtdqlgaolfplfiftqrvgsgelbgnjbezfmpertye,Tenet Healthcare,MUPRZFZTJ,F,8.0,191091.0,R,DTWYTA,352.0,Chattanooga,United States of America,1-388-829-8256,CRQULGFVWWYLL,R,3.0,M,,1428639.0
Tzc12149,Kvsyvgshrhojzrcmmtfthxvcpbgqdjfwlheetvgnxyisja,Expeditors International,Xcvdmilbavgwdlenhnnenpixwsbfzn,M,,220348.0,O,OENEYJMR,567.0,Raleigh,United States of America,1-141-692-3611,Tzcapczg,m,3.0,S,,2304481.0
Jak12150,Jfwogktgwqajtbxclawp,National Fuel Gas,misjd,,10.0,435505.0,O,Drtovw,313.0,Wichita,United States of America,1-026-287-3810,Jakckjdqlssxoxwlq,C,1.0,,17.0,3893183.0
Jgd12151,Wbtxlnbzrxydmwtiaoxvbsroqwxrhlvmmvyrus,Weis Markets,Liyrnvaivujbvxdvgipicm,,5.0,280932.0,R,Enhcrowjricj,807.0,Moncton,United States of America,1-306-925-6057,Jgddqrrtqh,,4.0,U,68.0,1607865.0
Dvm12152,Bbqqbqislhjqsnlefidbqzmhsuohyewaicyktfvvayssqe,Wendy's/Arby's Group,Yorgcobajulmnwgcojl,,0.0,327810.0,R,ONFOVKR,466.0,Grand Prairie,United States of America,1-467-400-4081,Dvmagxgsbneupeezkyyrveezndyi,O,2.0,M,85.0,3414101.0
PUR12153,ihkpfeisyqseyqeqpzzqwafmuuacdmdpcihjndmiuqcdotkmxqcbwcqxwpfacyisvjvnedduudv,BJ Services,Srnbvmshsjydkriotpnxqpytbvb,,5.0,75821.0,O,VMFQMJZJLPMX,647.0,Burlington,United States of America,1-050-793-7970,PURMKGND,f,3.0,M,97.0,2867011.0
MMJ12154,coeqohnpsswprjgtc,Micron Technology,Dfnfhypvukx,f,9.0,119582.0,,inmtnx,355.0,North Las Vegas,United States of America,1-553-034-5903,MMJNLOBWTCVUGFIEQLSIDXUPPC,,3.0,S,75.0,1645548.0
Csg12155,Bhmlzkhfyepryohuttbtphgaopj,Itron,umoziiqjxnspaaqwigunvdwdjalxs,,4.0,313216.0,R,Lfrbtxwbww,706.0,Idaho Falls,United States of America,1-817-126-8157,Csgjkfdxlvycytisgr,,2.0,U,36.0,2377996.0
Cvj12156,Wodhvxprhsgjgbqosdmggyzlbmqvkrjoqjfrm,Ryder System,Olhdivjpyntfb,,0.0,424113.0,O,zwcmgftpwp,443.0,Torrance,Canada,1-003-471-9749,Cvjmidriunvhuckwzjkiymhi,,5.0,U,41.0,3125159.0
Lnk12157,ZNULWVLNFO,Amerco,Xlrpfbmrponfelilvo,f,1.0,417431.0,O,Ullofphqslxv,700.0,Tacoma,United States of America,1-248-716-8827,Lnkoagqvyljozddseqsgusrefsavj,,4.0,M,89.0,826741.0
UAM12158,JMRXJMUCIXKRYGPSPRYAHCIXQVSETQSWXV,Genworth Financial,Mtkiijsdltkznaxirtgsgbzlnv,f,8.0,378283.0,R,xerqwv,512.0,Kitchener,United States of America,1-819-424-5965,UAMPYMRXP,d,0.0,,22.0,3128957.0
ctr12159,Zbjdu,Volt Information Sciences,skajprkijifuvpud,,5.0,13373.0,O,JUZVHUUPS,697.0,Mobile,United States of America,1-620-431-4668,ctrtbllrsiwyfoct,C,0.0,M,95.0,
FGJ12160,Usorswanlvbzhwvbyypsxubpjuyfuuxamduzldemyqvwdiyxurfajn,Hub Group,Xqkidxgtlsunyrmwqroyfq,,5.0,359390.0,U,arkqi,692.0,Hull,United States of America,1-498-800-0740,FGJISLMADJBKDAOCKJBBVGGBQ,,3.0,D,95.0,3061874.0
EBP12161,Gdkkxiyajatcmhynzwtotioivxgdghulmnvltmxzxbumsn,Synnex,ywbzctehbjdkpznagzngro,m,7.0,448200.0,O,QQJRD,581.0,Tallahassee,United States of America,1-574-121-9163,EBPNAARLUEHEVZRQZPALMTXBYBR,,1.0,S,70.0,1707138.0
MOC12162,yzjplejdfwqykfphfiqzph,Newmont Mining,Qyqmzkcbxbtjakuhyacrxvs,,1.0,41787.0,O,tentrjenu,606.0,Livonia,Canada,1-349-832-1674,MOCFZMUHHUFYVDRORXJP,C,3.0,U,81.0,2725590.0
Bfi12163,pmuwuooabafgcepvcbgmbugdcsjicrcaglgtwwkcfgyiiixhszxgplncycopp,Broadridge Financial Solutions,lrkskdrrgooifbeknwbmlrorafdta,m,6.0,439628.0,O,OWVHDBE,841.0,Charleston,United States of America,1-831-173-9794,Bfirjfaqqcbgizxtst,T,0.0,S,99.0,3664671.0
ifd12164,Hiqolqluiojobsqaroekwhexlcsaikjen,Loews,Ppehjjvhqjnw,,3.0,226497.0,O,Ynsybjq,345.0,Oklahoma City,United States of America,1-767-162-5204,ifdhtgxwoqzgkxfol,l,1.0,S,14.0,2954390.0
Ppo12165,Nsndsqlowngymflrhekijhagqlcaideexpfuwjfworjwsphqtcwfvztgldwnubkbqlayhspmsw,Westlake Chemical,Fmhgyrayswlxzpnegzsialrxyduwqk,,7.0,419362.0,,PENOAYNTHF,815.0,Fargo,United States of America,1-034-435-7817,Ppoemyefhptnejk,,1.0,U,61.0,3320686.0
VAW12166,LZSXEVILCFEWIEHYMTSZNOWUCQNFRTEGVWZLXDTGVPDYRFKGT,Knight,cshtilyzpzpekubhqquyfrls,a,4.0,,,JJVUEU,493.0,Lewiston,United States of America,1-759-853-2502,VAWCQMJXCSDHUVWBBOOTKRFXVUAS,W,0.0,W,4.0,2510644.0
jfk12167,Tyuxsdjjq,Sanmina-SCI,qckenlsjbkmgakrbtznfpyk,N,10.0,392174.0,O,Xexjvzbyb,410.0,Shreveport,Canada,1-524-581-5528,jfkewzzqgyhcdlei,J,5.0,M,36.0,3385082.0
Ypb12168,zlsigcjflipmscvafggqwovzvuwuheoauablpjweztvuwekdpaqtiihdsayaiamtvjudcdpzuqvixnox,Pfizer,EZDKMI,,9.0,398086.0,O,EVCSEQQUXXV,654.0,Mount Pearl,United States of America,1-814-294-4284,Ypbgnxwhrxuykxubqegtybcjimtzt,P,0.0,S,,1044167.0
Pwg12169,OFZEHFGTDJTINBABQDCCXMGSRJWNIMNAFJQR,NVR,Pcrhxl,F,1.0,140074.0,O,xavkogot,313.0,Paterson,United States of America,1-788-442-1263,Pwgxpxykcthe,J,3.0,,74.0,2053401.0
mjl12170,Dxxynkofkmubvtskilhgpovkzhonvkbzhjyoounflhgvpplpnfgju,Flowers Foods,rtffajogswdfc,M,6.0,260257.0,O,Mhfhofccvjdc,450.0,Springfield,United States of America,1-305-155-2326,mjlobyzbiwxh,,1.0,M,48.0,3998395.0
rij12171,WXFDRJLRSDZZVTCKZSMILJDWUWFWTIHSYXHASWEAWSGLXLRFSAEAAISVHNLTZII,Hershey,magwhqxtfhmsgbaqnwcwbt,M,9.0,4449.0,,KKSYJWAGHYPN,530.0,Chicago,United States of America,1-008-071-9759,rijuqqgbzmhuxxkcqmbjuf,F,0.0,D,100.0,687154.0
giv12172,,IDT,Skqzrarkig,f,10.0,467856.0,O,Jarogruldykl,320.0,Amarillo,United States of America,1-138-504-2450,givizdhwwqnmjqxlzfqqef,,3.0,M,74.0,3197576.0
jji12173,Cbhvtzihlhhxuodtycpjokvjxepotpvfmjywzqgbbrkpjccxuvpz,Amerigroup,Dyvro,,9.0,,O,Mrrbdrm,341.0,Halifax,United States of America,1-729-923-1333,jjihudptniukmmkklhku,,5.0,W,,1726254.0
JIQ12174,pwafzfusqmkp,GMAC,Nvnbsmfdvoeynhcmkn,f,1.0,19579.0,O,CBLOFJSLQ,677.0,Garland,United States of America,1-639-229-2818,JIQZTXBOXWQACMFBP,U,4.0,M,59.0,1486212.0
hvb12175,Facgfqrimtxgaimgzftjwbdupagpnkucvkcyblslnfaicwysgbi,PHH,Klpspdbhhulvjxnrzuoliq,,8.0,245205.0,O,Lljdjwdanok,308.0,Las Vegas,United States of America,1-767-093-3943,hvbkfqczdsegufwaoiblafm,q,3.0,M,99.0,1602219.0
AFL12176,Gkkeijkckxmaztfyetmpxgbljxdmkiexbaqcmptsmngxyadlv,Sally Beauty Holdings,caaapzatnvht,m,,,O,JOAUYJRTQ,634.0,Hampton,United States of America,1-810-988-8153,AFLAPPWIIVHFWTMLSUVVXBB,R,0.0,W,86.0,122043.0
VMA12177,,Pulte Homes,ZHMPPDAWSX,,3.0,40659.0,O,Jomsgjwfiibu,777.0,Tampa,United States of America,1-769-486-5691,VMAFOHAOVKLPT,,0.0,W,89.0,440671.0
fil12178,sooolxmqjjoijzimatpxvyjtgugalgmysrpregsglpogx,General Electric,aeihbwxaivxbbyqtjkrvsntxzk,f,6.0,154901.0,U,Eespef,626.0,Bakersfield,United States of America,1-496-917-2301,filbmxgj,,2.0,D,84.0,442887.0
Gec12179,Rhrsoyabwqayzhjlakejpen,Emcor Group,Nwgsjo,M,5.0,,O,arenym,568.0,Santa Clarita,United States of America,1-445-362-4479,Gecltzvfbecbfyo,,0.0,D,10.0,904205.0
ECW12180,oqwhbccthiuesjgxzhhdzvvmncljwponorgfyddeajguzqt,Southern,HJJDVDQFODVXASRGQQGTSRZ,M,10.0,193974.0,O,Zqvffkesckz,759.0,Idaho Falls,United States of America,1-658-301-5633,ECWJKSOKRTMNLNBJDW,H,3.0,S,6.0,1492878.0
Hep12181,TZDSGNHMCREONHXBSSLIEKJUTHVSCYUSQCORXKBEQYTPHRESMGQQEAILGICYOQZRDNPDJNGZMPFMG,Sonoco Products,hrcpzbusuvaodmqsd,f,0.0,201912.0,U,,411.0,Casper,United States of America,1-569-944-9830,Hepfionkosnqkgtp,,4.0,M,,
IDI12182,Mqkommzbprwjijnrnnjweawvvpmdcvmzaqgzbgcmj,Chesapeake Energy,YHXTQBOVLIQMMKQICX,M,8.0,166582.0,U,qbymve,420.0,New Haven,United States of America,1-787-301-7176,IDIMUSSZUIAKREUOJFEXWV,w,2.0,U,38.0,258320.0
elj12183,oromxfqrulgjgjppdiqltovanbpuwdazykcrfinprttof,National Fuel Gas,Agfgexnznvupehkfsjgcqaga,,9.0,483696.0,O,Dykmqxb,811.0,Sherbrooke,United States of America,1-605-496-0661,eljfbvjqn,M,,M,96.0,156148.0
Jwf12184,NMIVNMQA,,shzol,m,8.0,466472.0,O,gfhrm,779.0,Edmonton,United States of America,1-175-541-6752,Jwfnhxtrreunqznhaeliwbeylucdb,P,,M,18.0,3787797.0
bzy12185,Dmtforoqauvzwgbgenkikynekocohy,MasterCard,vkkdtuv,M,5.0,248579.0,U,Oydajska,505.0,Missoula,United States of America,1-908-821-3278,bzygrhomgsxdiigjdfcffu,,2.0,D,10.0,3047892.0
Npc12186,eoihrimqeuafxxkwodjlfxqcnrdozstmeepfchokpcwauvntcskeogfofbs,Insight Enterprises,mxrkzcxpxvgpeiekkzwvpjjfgote,f,10.0,362974.0,O,RKHHVQHE,633.0,Yellow Knife,United States of America,1-062-219-3780,Npccqznajbpgypp,,2.0,M,3.0,710939.0
Ewj12187,xehfvjpictduejlbxymucrrwilfgdzqofveotiytydrvlcbcgudwtsckmfqiimtwppkskihc,Key Energy Services,EPEGHHYDQHKWEZMVXPPCYATAODE,M,2.0,291750.0,O,ucwhld,775.0,Richmond,Canada,1-133-713-6636,Ewjqynuaj,,1.0,M,33.0,689307.0
YZQ12188,UQCXRDUBURWYNPSBDDJLYJUJOATZMZQ,Sonic Automotive,Tdwebgtvdyhnaatjsrdfx,M,5.0,493867.0,O,Fgwjyvvelbwg,561.0,Fresno,Canada,1-977-342-6400,YZQYJGXXJTKPBYESZSDGPLQM,,5.0,M,,1541557.0
Evc12189,rzwnanzpmzvjxvgblzzjssevgdxaamjrvdfaetmrieojcrxrkmermozb,Western Refining,WVQAZTVPPJLXBY,b,4.0,434880.0,O,UBTMIR,740.0,Louisville,United States of America,1-616-307-1026,Evccxpwvpmsrezfduptykckaubjku,C,3.0,M,,3095532.0
cuh12190,Wwihwwfqscdppdspheoczcrvognivofayfdpjvsvffzwjkgbzbp,Marshall & Ilsley Corp.,Weyfjejzajsehyogvjceuox,,2.0,,R,fcupnguy,627.0,Peoria,United States of America,1-423-456-7282,cuhnjlbkbmfssrdalh,H,,M,54.0,2802031.0
Dgw12191,Qlmfkdqpxownudqqlsyeaezipaewspbbmonryrabmhkbduidafhzctjovzjxozitotxialgqiqtsped,Church & Dwight,Uryaafgxbovwaix,,3.0,198845.0,R,Gplxyredj,405.0,Yonkers,Canada,1-662-169-7332,Dgwnmunikopxoontz,w,1.0,U,21.0,2117482.0
CVC12192,Lfcgakolnkrgcynetlmkypkwshmpvejvwkxcsflfpytmhtxebqddxizx,W.R. Berkley,Dynvwtngkjixib,m,,135611.0,O,Khogmkq,593.0,Manchester,United States of America,,CVCMXNJLDCUAUIKDOKHL,F,0.0,,,1585706.0
Jse12193,Fhodtcqpeeqokhnneuocecvvuvqfbbawdnlntzce,Tenneco,lswcchmgqvkhnsnnlrrsqkz,F,6.0,479777.0,R,WJVBAVVTBLJ,579.0,El Monte,United States of America,1-209-681-6651,Jsedvllewjehstiv,,0.0,W,34.0,229594.0
Tar12194,Gubghntkqvhtzrsogronilshhuzakvuyqgzdqsukcshwzsbnbhbiiba,Pacer International,nycvdrruylszaczvgesblwjnlyak,,10.0,373698.0,U,Ggfoyarqeup,479.0,Irving,United States of America,1-346-208-2462,Tarlnuquwhij,C,1.0,,48.0,2713681.0
Nad12195,TMIAETTGBUOPD,Warnaco Group,Pjawii,,7.0,52668.0,R,MWAQS,557.0,Plano,United States of America,1-455-945-8060,Nadnasbxvvkakwnm,,3.0,U,42.0,247096.0
rib12196,Zcteekpmqvzfpfnmrkowxpysjmkqdypmtzbibuctquznwkglwnuumrusinurxlhzqratgzxlom,Kla-Tencor,xefpdiq,F,10.0,172102.0,U,bvuisxfqm,460.0,El Monte,United States of America,1-604-951-7616,ribjlwfxhlogvxzogyyg,j,1.0,M,96.0,31180.0
wqs12197,Mwvdmvlrmcxdsyxbwzjdfujllewrwlwikugxeaifnqht,Thomas & Betts,LOUMPFMSKRER,F,5.0,53762.0,O,,676.0,Moncton,United States of America,1-541-931-8731,wqsakaxk,d,0.0,U,40.0,2226899.0
Qxf12198,Iubqdtvwodekpvspshutadeitdxwhvweejxjukravpnjlehkqmqibzpizf,Broadridge Financial Solutions,Txhdtsjrnaogrzsk,,2.0,103196.0,U,BTAIRSQIDAWQ,588.0,Henderson,United States of America,1-521-807-6924,Qxfqo,T,4.0,U,0.0,2919511.0
Igm12199,Ytuoihwvddracdaggdncubctbjowssgxeoiyekslxzktlcynkdgvzkotirnency,Polaris Industries,AFDYOOYCXVMI,f,3.0,337137.0,O,RCCUIDQH,318.0,Washington,United States of America,1-166-243-0923,Igmjzznldwvxgodwelb,,2.0,W,5.0,
HOW12200,fwmywfybedsfzwolvapfhxkvxeropcra,Archer Daniels Midland,dfyilojzgebnsvaerfbhjgqcg,M,0.0,38753.0,O,pabggxle,,Anchorage,United States of America,1-906-368-4130,HOWOSNFRE,,5.0,W,,2334594.0
JRA12201,Hdltooerawuiw,Advanced Micro Devices,rvckglilespertjhca,m,10.0,368769.0,O,NPJCCE,577.0,Flint,United States of America,1-691-985-0241,JRAELVRAIZJL,B,2.0,U,76.0,
NES12202,Xtptcpjdbvxhxrpwyciimzuskmppgocrry,Greif,Heakkeulr,f,4.0,379183.0,R,OPDQICYBHVKJ,583.0,Reno,United States of America,1-741-680-0780,NESKAWJCMOSQFJBWVPAR,F,1.0,U,24.0,3793160.0
iwv12203,Xnkaoepejbvjyzunnbtdijlj,Carpenter Technology,Pjrocmvqlsbbpo,,6.0,13484.0,R,Tsmwxabafkcg,745.0,Grand Prairie,United States of America,1-881-425-5854,iwvhopfbbkevbljswvhmqf,,3.0,M,4.0,1116481.0
Kgb12204,Yleqzttgipkmjaeojpjqianqyqiajztetmnjvgaokjgnpugdsmajbhppcwxwhnj,Cinemark Holdings,Uljtoe,m,8.0,250104.0,O,Kukqu,,Simi Valley,United States of America,1-148-334-7958,Kgboosbbzmbdljghzdwobg,q,0.0,U,80.0,2405635.0
vqn12205,Wqlecgjjnwgbrfxpaoxfyoz,Popular,adpufe,F,9.0,317017.0,O,UXCWP,792.0,Waterbury,Canada,,vqngrjjsqlfefbjlt,,2.0,D,72.0,1345430.0
WIP12206,,Humana,TJALDBWUFDFHXFO,,9.0,408026.0,O,Dqqltigow,423.0,Saskatoon,United States of America,1-743-909-0960,WIPMTMX,V,0.0,M,77.0,1414682.0
veq12207,zohmhlqxfptgzzdcaqmzhikndiupxdmqgsukojkwxacupxfclosgmhvmnxlnzbbckqpsitndxc,Moog,NBTCTUSJXF,,7.0,72785.0,R,,699.0,Lansing,United States of America,1-790-995-2210,veqdhdpkmotw,,2.0,W,66.0,761024.0
Eub12208,Entbluekmbqunrwecwgcahhwwmascogprykprqbcoueatjonlselfbsupkvb,Coca-Cola Enterprises,ellwgaceavr,F,5.0,344200.0,R,VXSJIZDX,793.0,Lincoln,United States of America,1-424-029-3950,Eubdytwdwnvvlnnkiglruwnvmxtyse,,3.0,U,57.0,3529716.0
xau12209,,Fannie Mae,Mjbjxtjsqkhzxalegpvwjlhegirrl,M,5.0,163287.0,O,qjfxg,708.0,Hilo,United States of America,1-663-737-8437,xaugg,,3.0,S,39.0,402551.0
Ezk12210,GSXUESRXRQADIEOKIYRAXBKCZURDVPZEULGGDYROBHJJGAHFUZRY,Noble Energy,Xptypqejrmtucyosirsqfkcnivlkf,,3.0,476546.0,O,bujmjyvyxs,524.0,Fairbanks,United States of America,1-284-847-8516,Ezkvaobakwvl,,2.0,S,66.0,2383975.0
Rwz12211,Qvddbiywvilmffawahrrqzzmjcadycrlslkgdnth,,Xbmlfslnunehiwlkcwhf,,5.0,351197.0,R,Ugicmuoap,475.0,Grand Rapids,United States of America,1-932-002-4006,Rwzqyaiekfeqlgzfz,Y,3.0,S,6.0,156372.0
Jqi12212,Wpdpigakjxnlenwouhvmmjjsqcvuhwfworkwzwdlryhzrd,Watson Wyatt Worldwide,kncgvlyixgdt,,3.0,410685.0,,UZTFYGVSK,621.0,Bakersfield,United States of America,1-458-552-3785,Jqiexkrqyoyopkolqozlarvosh,,4.0,U,47.0,1925871.0
Fqk12213,LLVQCWVJNTNZSUFYRUDAPTKAKUOVVYOVNCKRMPMGQWMGOTRPFLWOFMNQCIGSLLTNILXCIMDPV,Goldman Sachs Group,Afryeczsdk,F,0.0,163033.0,O,KXIETWXJASCX,364.0,Erie,United States of America,1-573-635-0257,Fqkjjygvoknkkdgnjqnzwoujui,,5.0,S,27.0,1200732.0
OYA12214,Rfhancjygpwraccchitrtxjtniibdhdrafnbsiawqnfvmayltbgwhso,Alcoa,DLBDUEZBFAYQULJDODDZRNGRKKW,F,1.0,383409.0,O,sulqmbipsyg,406.0,Gary,United States of America,1-845-177-6270,OYAWT,,3.0,M,65.0,580859.0
Mua12215,Ucrckqdffnvrsxpbuu,Boston Scientific,Bivgrgyovfudytonqaihxorxtau,f,6.0,443283.0,U,Awbauazogvli,829.0,Scottsdale,United States of America,1-526-761-6481,Muajirmsbtvvnzszxzt,,5.0,U,5.0,3584219.0
HPT12216,Bkuqbzdyrvquefusoredmfj,CBS,Vfukciddzwverhamtz,,8.0,,O,Whoyja,643.0,Iqaluit,United States of America,1-425-424-9711,HPTYNKPDWRFUI,,2.0,D,23.0,1945249.0
QIA12217,Whqwbyjnztxmnlnzkmdwtdsvpahulcqkciwg,Ingram Micro,ipdyrij,,0.0,,O,Eihnsymvzup,416.0,Nashville,United States of America,1-974-606-8078,QIATRSTDJEKXT,,5.0,M,68.0,
Wti12218,Kbvah,Expedia,swafsqogrwdzqoaoaatqmhqxlfykwy,,5.0,66752.0,U,XCLLQBGWG,473.0,Charlotte,United States of America,1-308-988-8179,Wtiqpwzxp,i,3.0,M,31.0,2796483.0
NMV12219,BBWGYORLAWXXIFADMLWFXHYLLBGMAOUCDASKMVWFUQPITRBCFUSZ,OfficeMax,SZIGDVVGAATQOVFIGKSAVW,,10.0,332456.0,O,Wrokdatdch,591.0,Escondido,United States of America,1-864-604-8548,NMVOSEIQAFUQPMCVPAMIODFGBL,,5.0,M,33.0,
Yxd12220,AEXHCAMUAAZUMTGWCPNTH,Loews,drfzwjgcncpwprymyqndooc,F,8.0,473033.0,O,WCONQVO,804.0,Irvine,Canada,1-421-065-9548,Yxdeh,,4.0,D,97.0,775100.0
Fve12221,wrfwtelpoxjljrdtfbamwolgwcyfxfcilcsxduziyk,Conseco,Oyywxjqcnfxsrkrdt,f,0.0,324615.0,U,fspqxfedlcpt,,Fullerton,Canada,1-012-750-3367,Fverfw,,0.0,W,38.0,2367113.0
bqo12222,Styyiudyqitldbsvihgeqtoepfzgcbcnbwkavabqwj,Schering-Plough,ELGZIRW,m,4.0,118303.0,O,pdbdgkvii,685.0,Huntington Beach,United States of America,1-416-154-8007,bqoovaipsgsdhtuopesdcgvqlrlawv,,5.0,M,78.0,1302714.0
isg12223,Htwpfhubc,Alliance Data Systems,Zadbfnijltnxscltrrsllrd,,7.0,164382.0,R,Rdvfopdhhv,499.0,Warren,Canada,1-571-624-5476,isgejynhv,Y,1.0,D,88.0,2084749.0
Sii12224,Uabwejacqzsvsiwnxblgdqtpuosuifjfzfamcimupzrwcyaaruycbpiamdmnvobnkrcjcnfojfhp,Polo Ralph Lauren,qkjimnwokakcgeoszhcx,,8.0,248149.0,R,MNEXMWSSPSO,417.0,North Las Vegas,United States of America,1-686-563-1927,Siitbcjnm,,5.0,D,91.0,923312.0
Jca12225,Jdlvbnsokoacpwrqekciiddvupaxnknsjumqg,Best Buy,Vgdixkoawacfg,,6.0,45831.0,O,Tcwzfqvon,714.0,Sandy,Canada,1-725-337-9751,Jcaulatortabrovmsvlrmhuixd,F,5.0,,50.0,2432430.0
joa12226,Rltiksskkaehaitlkzzjhnvliyntj,BlackRock,IUOEVNLOZCBPIDKCOECFBNPVWOZTD,F,4.0,317525.0,R,Btljvsrgvpg,336.0,Laredo,United States of America,1-944-556-7766,joawhooyicwafxdtxrk,g,2.0,S,4.0,507864.0
Mvh12227,Djhox,Jones Financial,IBBOAPI,,10.0,422793.0,,Opsouzs,,Augusta,United States of America,1-637-305-5361,Mvhxxharnkntwxxkacutr,S,5.0,D,39.0,3519269.0
Hcg12228,JCOHVUIMYJIYTDXQFEJSKLXNPGNYPHASBQXNQHJGVRHQEQGWGQ,Regis,KYSQVPSPAVFWUEMCJEQDBNL,F,3.0,244919.0,O,Amrxjhpfozic,784.0,Santa Ana,,1-790-693-7865,Hcgrvn,A,0.0,S,40.0,1883644.0
Chx12229,WUCCYYJIJGTTCLWLAAXPFDWPPUJ,DST Systems,Dycnthikqdjxqtbwg,,9.0,175758.0,O,wmzeuo,475.0,Berkeley,United States of America,1-085-597-7614,Chxnylopw,,5.0,M,50.0,3071518.0
XCN12230,Qdsvmzqscxaxhlqjwxrscigounhzjpoghavcwxclctyzqdblsgyhiemeymfcrwoabstwunmqgwkqewnt,Radian Group,Vpumeba,F,0.0,158835.0,R,WVOTPWVTAC,847.0,Seattle,Canada,1-735-425-1545,XCNNFJNBSYCEVPCUDGWHGHGS,,3.0,M,42.0,1416770.0
Mly12231,Anljuglptbvmfowuickluhsxgkf,Simon Property Group,Umqoetmup,,6.0,111717.0,O,rjegpgkppvek,634.0,Rancho Cucamonga,United States of America,,Mlyasqdtlxsqnxowtxekvezmzi,V,0.0,U,86.0,2552930.0
ZIC12232,Viuinaunavhvstswnlwbgstjoesooubwqgxkqeepomjyhgwglplj,Constellation Brands,Nonfcxrwebytwxqdhwfek,,7.0,,R,Rqlwowunqxww,759.0,Reno,United States of America,1-321-399-0166,ZICAULELSXWFUZVTSPRXMJ,,0.0,S,27.0,2734980.0
Tsr12233,zvunpcyfkhcnroxjiibawfyczmwiwfovueuytflrqzdhydecmxjsaeazl,Express Scripts,Zjsmnkh,F,1.0,156323.0,O,ghjsmmjmmmnp,573.0,Omaha,United States of America,1-332-456-2627,Tsruzliwtpoqwnjouscrjiegn,H,0.0,D,57.0,3392989.0
IXD12234,Rioycenoairrrvi,Auto-Owners Insurance,RCNDQVKLRTX,F,7.0,470202.0,O,Pwbdpxngcboo,669.0,Colorado Springs,United States of America,1-376-495-5558,IXDLEGGSX,J,,M,14.0,618606.0
GUY12235,Pvbomhfktwoaddavflbfufagommppwbjjlwwbyitmtnoxhglxdqewvihfqdjnpzfczhqrxgw,Brown Shoe,Urwvnwtwmzsapohlhysvxw,f,3.0,69973.0,,Xrjbdbtkcjg,515.0,Amarillo,United States of America,1-840-836-8511,GUYJSROEQIYSZXPLJBLPT,,2.0,U,83.0,2543097.0
KVS12236,BGTCDJDEIONTGQUQGUDTIKOPNWLVKKEYAYQWBWOQBBBGUYSE,Hayes Lemmerz,Yvpztajfquftnosyouqhibjf,,6.0,48247.0,O,Ujiescuki,332.0,Las Cruces,United States of America,1-840-301-1739,KVSSGR,,,W,3.0,3687736.0
LWQ12237,Neibaijistjpmeexwtcrmpqtlrhyjgdjalouqsxvjal,Walgreen,UYVKGLGDTYAKXEEBPQKB,M,7.0,117817.0,R,GQAJUS,762.0,Regina,United States of America,1-699-267-0354,LWQHL,u,2.0,S,61.0,
Lqf12238,ycjldkiqdegmmyioqhuqvlgbusodlolyuebuvmscphnmpwr,MSC Industrial Direct,Chalpkggqxvairvj,F,1.0,297746.0,O,HIQRCAMXOTW,,Gary,United States of America,1-614-704-6730,Lqfov,,1.0,U,6.0,1434088.0
Rpt12239,Knvfdpmgtgfvtvqscmtlpuvxztwsnbexvmi,Avnet,Dxwoqvyp,M,2.0,489458.0,U,Spkuucn,398.0,Abilene,United States of America,1-762-816-9121,Rptwgjjzjwmqjcypkihsedbf,,2.0,M,12.0,3615499.0
coj12240,Ylwdmifqjrcjbgdeshbsvxiihavndukvqzsnsjnqfkosfwpeoggjdxxjnpiychlcmyhdgmanpxuilqsv,PNM Resources,Ngwusqdv,,7.0,463947.0,O,ZVBYJWL,539.0,Stamford,United States of America,1-460-072-2169,cojkjfrufibfwcnkh,,3.0,M,52.0,3583755.0
Czh12241,Asdpkzzjdevskyvkmjgbkitgmvlfndcdpkircgnlxmqymdwwajaxwlreyleh,Corn Products International,ENWSGVXBOUHXERZNFDSLIBK,,10.0,305738.0,O,Umbmhhlmohtw,708.0,Little Rock,United States of America,1-172-236-5042,Czhuwuwjv,,5.0,M,18.0,2805623.0
Jbs12242,Uscsjcquyiyeqstmemunwuydvtugbi,Guardian Life Ins. Co.,Pmfmnhszhgo,M,0.0,394713.0,O,Bpalltakzs,564.0,Providence,United States of America,1-976-748-9268,Jbsmwpypiwwdxhconcupxogynnk,,4.0,U,23.0,2125833.0
Igf12243,Cfkzajouyfarjfuaqyyivqjsp,Radian Group,uoentejuzzjmjpb,m,8.0,,O,AOQPUJRZBW,837.0,Santa Fe,United States of America,,Igffthiofacpkdowzpvxplx,A,0.0,M,24.0,717520.0
fqj12244,Pmukcddlmurkzepemcloncmk,Annaly Capital Management,EKJSPPTZNHTNNEYZYGXFMZBZMCJDVO,,6.0,257468.0,O,Wnhvwxhbjwm,,Indianapolis,United States of America,1-918-403-1338,fqjplsmokuqssk,i,2.0,D,1.0,2051903.0
Qhr12245,Vuqqruunkjxevykvoeoikamhycfgqqnndkyhymyrzctqecyfbnlcwhsiubwwlkunnwxn,,Elvzaunxyjmhfidbzpiqocimitdzd,m,1.0,295961.0,O,vwhxwfatcswl,544.0,North Las Vegas,United States of America,1-118-224-3667,Qhrknmeoa,,0.0,M,68.0,1970370.0
