AgencyID,NumberCreditCards,CreditRating,Employer,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,AddressLine2,PostalCode,City,State
kgt6113,5.0,398.0,Continental Airlines,2026096.0,kgthrwjtlheuertdidbictwhkygml,Zhtzdejuifpq,Z,M,Txtcaiavcusoajpcjtdxzhhlebncgnxggdoggdyoj,Tdedgyvykimwrfzwmphhcdoiudpsrtkynvhraz,JAURSCKVUBN,Whitehorse,NM
Lgn6114,6.0,788.0,Progress Energy,159329.0,Lgnmuulu,Pgvtrrihetmmdomrivbdfp,W,Y,zhiuyoafukqbkxfglnwmiufmsxytnbztrhhgwtoxvhjwtcqzohkwufdrwojperagwcghjh,wjtfxavchtddsgrenftlpngrjrffux,TCMQSSGFPMMC,Paterson,ID
Gwh6115,0.0,839.0,,3417340.0,Gwhzymriergafrngckmnjafjiihobd,Heyhkpfaitzzhbywltexrsgjelp,,m,jrnkthnaavftnpzxripsooisfohirqapjimllfgessdgahlmtikj,CADEKGNMBEJBIOQFHXEWN,Xlbcnac,Jacksonville,MI
EYT6116,1.0,423.0,Black & Decker,2585104.0,EYTJUUSUDGOZH,OLHOONMNLGRSX,z,f,ZYZKRUCNIANQMGDDCFKLGCGXUFZOUUCBB,Kwrmfpegdbkicgcfgptmeenabjkuscmjafctnwpcfvhwgprq,dtcyvjno,Jersey City,WY
nhq6117,7.0,674.0,AMR,373954.0,nhqofisqyxrxwj,gnqvdmzigskdpeyu,D,,Bbjfkxpxersixokmeggtvdwtq,WALMMHSBUIOGXXHXXCKEBVDKODPTXFAHSKCLTNWVYKIXGYRLTPQMK,Jsejg,Montpelier,SD
SAF6118,8.0,555.0,General Dynamics,2269774.0,SAFAZMHITEPJPWCHPNA,Xzmvotpxspxnlgylbhgdle,,,SXYIFDWPVEFTCMQHQQGEJDPNUVYCFEVLLPRUSTWGPRFNONRXIKSTLNYA,Eefyilrctxfswsjywcwkrbqpzzshaieyclbjasfbjdhrrmcmegwovucrvdkozwifcqaolg,PARXWLNGEVAJ,Sherbrooke,HI
Irt6119,0.0,658.0,International Paper,3394028.0,Irtuovwfkqhkwgvspncmklgiwcvz,cvyryao,h,m,mlqelpruvvoqvcggixhpbhchinanugocvrwlh,Pokwyecvyhhibgfsgujaepakbleualkfhxutgauuxto,Xqoxtv,Ann Arbor,IA
zwd6120,7.0,761.0,Bristol-Myers Squibb,255082.0,zwdko,MTGEPOVIALVMPBEXMT,,,CUOAETOGFFYAWKRJGWLF,ypyoprhpzhuax,dajmrpe,Seattle,MN
Emm6121,3.0,750.0,Mueller Industries,1055767.0,Emmvdvrqobovcsmh,ulzuhzvnhlvktvbblziwddezoz,n,F,Pzwpzzqgtreufmxpkikkrscuaokbqtvzmddmmqws,Gfkwgrcwheqhdocteyuttikahzilbusnchyielzuvpqxcvpos,RDTWBVZUB,Pasadena,NV
oas6122,7.0,401.0,Foot Locker,3528881.0,oasdraert,fmuehlbbddxohynjbafrqefbw,,,,lpmypybkvoijlwwzkhuzvhzxdogkswlhmovjpochnqurj,Abktsjdna,Fort Wayne,Quebec
ipv6123,2.0,426.0,Analog Devices,129277.0,ipvrfgcviippgxsb,UYHVWMKBAWLFGLVZIPFBGZFZWOG,O,,GOFGXLTEDNWXZJWKTJPSKAUW,NWZAFUQAMWKSTS,Zlonmfgor,Orange,IN
Bsg6124,0.0,347.0,CMS Energy,454490.0,Bsgdfnpttvuod,Txrbutlvsughtevqbrb,,,FVUMFSVQEZLGDCNKYUUSPXRYBVOBCXXBHKEEINDJCMFJRDPSDRMVGOGTDUTRVWDPTDDTYKZY,Ntvmnbyvsxkktjhbtzxjsplbfeknptejpnddmfppwswunehdxnzthuudltsbssd,tfmpurpfycfr,New Orleans,ME
Nnl6125,,314.0,Franklin Resources,1467059.0,Nnlfkjfktvzygwld,rijnqh,N,w,Ijuplofepueauqrm,NJAWHFAQTWGZKFUVQDVFDUUU,Dvctrd,Arlington,NJ
Acc6126,7.0,606.0,Worthington Industries,,Accilajiph,Uwpudjllvuujsgaww,,,UEYODDARFSFGEDMEQUSTIGMFLBXEBHCOPAQCQJYLZDDNDUNCIHNVDIAAAJIXXNTLF,LOWCTMEOKDJHKZLYHNQO,Bwvnpuapr,Durham,WI
Wgl6127,,355.0,Lear,1958472.0,Wglxlnolenicmcmutavafj,Tnwmewllqgxxlavtlakdlimqaxfr,h,,Gjveekzrolnzggrlpaqczakiflkdaaneiblzkumuj,Neihzwgoepwhqgiaebewcjylskyqjldjtwjhxncvvpiusahpsohwoghnuwtt,TNAXTQWQJUM,Buffalo,Newfoundland
Fcp6128,10.0,755.0,SLM,692792.0,Fcplmpnfrikhvuprsmkp,Ahiermctxgkas,q,,Hnbevpybbeuybacfpwdjdzmxgvzbtthxrabreounkubhiylgvcazx,Cxkyisqpbnhcumxpwgvnwrptxmc,Szwaj,Fayetteville,SD
Tqk6129,1.0,343.0,Whirlpool,738452.0,Tqkslthiibpuhmrmpcdvq,Uglpjbqzcjtnzalt,W,F,kggraqpkifhhpfpabcqtecwl,avctstddoubpmxxqn,Hvtosio,Fort Lauderdale,TN
Zfs6130,1.0,416.0,First Horizon National Corp.,1004137.0,Zfscolktdrxkztfgarnbbd,ESCVTRISJEBNEVBXH,j,M,Wknheoler,KGEMNUBQNOGMKINWDGYLELMJBYIJLINI,Cofucxuidu,Mesa,WA
Vhh6131,10.0,648.0,SkyWest,731901.0,Vhhegctkigqubwostdsoqf,Afhiaplwtjryrzdznaemlojakenwtx,L,,Wompbxwfbqszfyvekbjyufhuhkwyukwxcsjhmgpkvdplibuftuyywbvtnmzysg,WVSCICLHAKFLLJDKDNKLSLCPHGALDHQKYIKFRHMDDGOJYQMJRWXTI,Sewjlpradiq,Raleigh,ME
Yky6132,10.0,500.0,Analog Devices,3925429.0,Ykytwciehkomb,Fiobhjltcryxuxdbljbltwmbsbejgb,,,TNLNGYWRPEDXPJWKYPDLWMJPJUGBDBKORDDYXUSGXRJODYYCULNSWJIKQKRGKMJKUJK,xfpjwqjgbsnowmuepmedczydixncxkloewcdigq,kckraubqdort,Lafayette,NM
DLI6133,0.0,,Tesoro,1614047.0,DLIENLIYWFRTWOOETQJ,ogdmfyrsyujggjr,,,Kqfjagoxhvljetmjexijrbm,Bxlezouhrsdlelqamugjhirouvjomudqzwy,Oxsgjpzk,Mount Pearl,MO
jte6134,0.0,518.0,Marathon Oil,3358801.0,jteurvbncssqi,fhsfmmwnzkvzplqtjrb,K,,kyaoezxkzzmozrgmm,Glqrenrcvapztrdxllnkrliahfieiixfcotskbegljxzpfxcfnzuesshjiezeuoua,pmccykmmid,Evansville,MS
TIL6135,3.0,825.0,Invacare,3808517.0,TILPC,FRZSZYOQ,,,PQVDMHVBMMBDCMZSZVKCFWPUURS,xgloftvtphugvl,Geumzvvwc,Berkeley,LA
gxh6136,1.0,703.0,PetSmart,1408028.0,gxhlmtmbbtllxw,fbyvgshf,,F,kzokcipkvefvnnxqqhnxvbvtrvpocjljsudrdd,ASHBQPADHSODXGKSAWYJBKMYOJVNLBQP,Dorfhvet,Charlotte,WI
Vug6137,9.0,402.0,Carpenter Technology,372324.0,Vugczwmvsm,Cakjtbrzndwchdvxvhu,,S,Lvebrbrsuxhroxgg,XEURRPVSNQSPXDVCSNDTCTWRPUYGMPHLSVAHGBYKNMJ,Vhmwv,Bridgeport,GA
vpu6138,1.0,402.0,Wesco International,1254260.0,vpuqgadaimsnimetzmdpqjglhojao,Yvejgtmktsibxpgxanjsuwoyrp,,f,Ixjkwchmbthxdxqyctjzzfsahkkflbivwgpqtfrqzzkinnbnsmqtvzlqzpndtloixawgwun,vrnqxgs,jqhyoicpalnv,El Monte,MS
Jko6139,3.0,305.0,Fiserv,287962.0,Jkongqlth,wfrsmbxueabopcipyu,O,F,MQAVAFLZWPMWRQSWPDDREWLALVDPNNBAVBCZJFNFQUJYXL,Nqzkybnmmlctwvqwlscojfgxcklmcgostuzdtixkozk,Pwqczwdlla,Livonia,AL
Kpx6140,4.0,717.0,Freescale Semiconductor,1077640.0,Kpxztesgxziprdlprufo,Ymntvjvhvvpbcdpvisxqbsfvcgysdw,X,,Acsoqxkhsq,EXLRZHAWJBBPLJKINCMMASJTFROVPLHQKCBTNNISPZWP,Ncgdhjj,Sioux Falls,OH
Ldd6141,1.0,712.0,ServiceMaster,935009.0,Lddaxaceeeaqmgnakockgn,GMJMLBOWTESOXBHYWCPMMAPAC,,,Yksittrczkbqndtrbxqjjcitgrevbu,,Hzsuzxiwe,Pittsburgh,AR
Jyf6142,8.0,499.0,Weis Markets,3589624.0,Jyfbnhmcbhxynrszw,bqdnljwqfcyidjkocilld,,,bwjnmrlamzixuvybiiqglzxqrjxyoauxtdpygsgezhb,JSFESDYQPARDJSSYRVIJBEOUSPNQEDTVSZVDUCLYGDKHRRDWRN,IJEFA,Pueblo,NY
Xki6143,3.0,383.0,,1855447.0,Xkiaubgqgdourahntnnu,ebntrbechlyx,h,,Wuahvrbojokiquvrhrkzpvrxbksccivwkeclfjvjnqqsiihdugwhjtgrdna,Knahikmoa,,Albuquerque,MN
Uha6144,2.0,406.0,PG&E Corp.,,Uhakejweenaqckdjpgcmldgwbn,nlbhrplakd,Y,,Zfksmmxwhelfllntkebbxcsatfheuq,mlkkjpapikusxrtspbswxergxrgutocdcxruuntilfazyunxfdhrkmmtu,Xtgaeirum,Albuquerque,TX
OMQ6145,8.0,764.0,Comerica,1958772.0,OMQBELSLUUVAPKIQQCCNGNLKQ,Dqsyilfwszotoyfbzunsqsql,Z,,RMFYHSFEKXQQSARXCITOCAYJPZGPGQWDC,Xuiwnfgzcswtnpbjkevuohartolusdcfdjuhrilqomqi,LAASVSQJMABQ,Corpus Christi,VA
Vnb6146,7.0,561.0,Halliburton,3167582.0,Vnbjtx,KCMNQTJTWESYAGERZOCFOEU,,,Zozvcimfvxechghagpehqacjlaxmxmmrgrgdnqolcgpcgbftvjyzwy,Avqgbbtcwlyyyubyvfjmwyghdweurtjlswpglrlmbkqlqxquxuftdlfaeawmxoikbkwupds,Dkgwsctotcd,Jackson,Ontario
bfw6147,10.0,410.0,Google,1941518.0,bfwskwimntstwvushbxo,Hurtfoiqvuaqwdvfstwmzvqs,F,,Femwju,,DYEIGWLUJJJ,Glendale,Manitoba
Jao6148,4.0,740.0,Polo Ralph Lauren,3416625.0,Jaowsccga,Ohpflfoybtpswraoxqjqdfofvdnj,,,Gsxnszrheqdehkulvzsmggroilngfsphsmifufbxmmycjwcvhdosbsflkn,,Knooqlnxgub,Columbia,DE
Bby6149,6.0,334.0,Alpha Natural Resources,3066773.0,Bbyabbykkvzhnavxwnrnbicvkrd,TTQFRL,E,,obtsfxpclwizexupjujis,JLQBBESJMDTKGCAMVJAGPBOFSXMLZYDODDBOKQWGBWFUGDVJCBNDBLERAUHJOD,TKXPIIHB,Warwick,Manitoba
cdt6150,2.0,780.0,Duke Energy,1180825.0,cdtzoyhcpilaijknqvqmf,Csrkpivwwcxmgmuclgczsw,,m,Szulmyiwmildfaqgvypsevcutqgivatmnfxjqmiwmgd,KRCGJWGFFGRCTDMOIDRQGQFPHTQGSNJZQSRLPLXGKOJUZKCUQWGEGQQIVRIQDCI,GUHPZIZK,Fort Lauderdale,IN
Lsw6151,6.0,447.0,Yum Brands,1984002.0,Lswdfsppmjkjoybvbfdohkdtv,Unxrcq,,m,PZPACZYQOFBFGBWBKQJDWJNMSDTHJICWHFXVKXDLKTKKNQCZMYTJ,qgbsmpktxofmoseqapxkeutjhubvptllmdwzpimjecwdimbhtdqmgljmyoezdfyqqmlmhf,Pkflpsbxh,Las Vegas,New Brunswick
AAI6152,9.0,778.0,Advance Auto Parts,158135.0,AAIFVPICABR,rkfadwcoxdjjhgpeokngrlwqsjq,I,,DIERIQRQBMPJSEXRFLTCUMLCTAOUCWENLJBURCTYBSMTPSXEKGBXKWDDXWSFIANFRPAXOKAZBCM,mgavnktqrpyiinbdhepkkklskmkekhyrcbsrdbxs,Meanrse,Akron,Nova Scotia
Oph6153,10.0,376.0,United Services Automobile,2045823.0,Ophcfpkqvunptwiqdii,PCABEL,E,,Kpxzigpfsqeygknofryacapffpxdataiiqyvkaxlspgcghusfow,CVILRIONNUYGGGTHIEARMMWVVTOZFAREQY,Frawh,Lansing,NY
Glx6154,7.0,425.0,CenturyTel,912419.0,Glxoqmctchq,jetolortcwsxofhlslaukwrlimdavn,,,Cortyhkehoxeollwmnemrvfmjdklcwbucnfvcqwuaoplogwryktebglop,Qvamaucznsyfyvbeajbtrokwktdfuohktpxfumeblwctvwtewtugxnlpvirevhdnfzhy,gooww,Saint John,TN
Imz6155,8.0,570.0,Hess,1620043.0,Imzqtluwfxkaevhescoc,MYMLACPGYOKSAFCDHLZO,Q,M,Ymbwzprsgkefvyggrtjdigyipanlzwnllvihqwxbkghricnthcubobxjyzogkijbtmilknuvczpybk,BVNXQQPBYUKZMIYTVMDWRNSPUTRZEBYZLCAAGWPJCIWAXKTXABFUYYZKP,utewfmndqz,Rockford,NV
ggg6156,2.0,791.0,Navistar International,1863968.0,gggedjyrsviexqeljvbh,HDTEZUOZFPUVRLIXOENJHHFZAPKR,X,m,MJPRCWGWPY,Cnpipsrdzkeieheowezmhpdejldaacuqwltsnudkruuoci,Gsnldzpqhaq,Sydney,Manitoba
jjm6157,6.0,534.0,Molina Healthcare,909198.0,jjmerqjiqy,DXVTNVXAMR,m,f,Bpaffljfityltquwkuzzlliiozpbbjkahnpdafapodbxjhszdgl,,Aasbhhsv,Cedar Rapids,ME
Eba6158,8.0,715.0,NTK Holdings,3821639.0,Ebaumecw,Fsynludtoivvbes,b,,Uvpgwuaxvnmzahkowtzcjimocdesqvaf,MMCBOKEPMPMEKHDCUIEQILGBVKJDHIZTPXGHDRYOZDLZTLEN,Tiwiszltcz,El Monte,British Columbia
KHK6159,1.0,633.0,M&T Bank Corp.,1516831.0,KHKJQVEVBEKUAUT,Jipddviglvz,B,,Qbxnhxhhnlxdxrg,Tfexmpngcnyedykleggnyhexglzcrsehnaewucsmtbaplspmitcxzbvpwqebvqmijimoc,Sjmvxqenc,Inglewood,SD
ajd6160,4.0,308.0,Regions Financial,3957966.0,ajdawpkxbkxccixgcirozxj,Yxxmkmeg,,,Xyviqxhnbc,ERGOHHSVZBKBJIBQRZAECXTGZBAXUHJHOIOXMTFHDEHFEKTJEFPPWOXZNST,Jnqwzeoyu,New Haven,MD
Mar6161,1.0,700.0,Southwest Gas,2341574.0,Marpbxtfqgtkdxewvfqumrwitvc,Mpgnnvpjvbcehhmtjipclikpfc,q,,Ppnkkiswjfenccdyevyaikdjibkxfedjzhhbvtsobxbdij,kxjsexfnbubylvsgudmwikannctjkncfxbdxckedtxcdkyse,Qrzcm,Santa Clara,KY
fdr6162,4.0,648.0,Nalco Holding,2066365.0,fdrcbxf,Rbpcnwbjnddd,,F,Mmqlfrovo,Jcdmdcfwfbolawmkkwvmhdqgdrsttfsnilxnai,,Rockford,NV
fbw6163,0.0,330.0,Int. Flavors & Fragrances,2543836.0,fbwgkzan,Bocohyhnftzcdmhdvxjckz,G,f,RSJGQTBIXFZQXUMHTGZMDDXGREDHFOXBUZCLCPJDMRSWLAXNRSEDASWZGGKMGRIMENO,npwbiffqrrjfkuuiifbfosqjhtlukrjpjwnionneqtyghukiucjzfvmehxxjrszhztnh,Xsbqor,Santa Clara,TX
aty6164,1.0,727.0,United Refining,3897991.0,atykzxpxdnkxfehdumewjwipr,Bgrkwdnrietueejpk,L,,mrvccrkvndwgpikawkaeadhtybffnrvobnupgv,tiuyrvanccplncmmuiibpppdpqkecvbhdzbzhpikpoazvrgvqlohbrrpfeieuetxfszsmixkd,Tniux,Hialeah,Alberta
Gur6165,6.0,505.0,Cablevision Systems,1293298.0,Gursjghatmcrtx,Tdrbketa,K,M,Rktwztfpkoidsgkkjqljuldmouzyfbepfywnqytimvcvnjdcrcyssnzicfuwxzrduwrnkpysgrdlgep,Emaiqgfnmkgrelrynpmrarumpnkjgyouvxeybchhedqpdsmhpgeieoxv,ectvh,Oshawa,MT
cjw6166,9.0,444.0,"Toys ""R"" Us",1214296.0,cjwnfyykfbtyrkloivlkqtpb,IVONYOLXDA,,,Awpxjnsuomamanhaoc,ziqxleqgeo,pkjkkybqqpw,Mobile,CO
Fmx6167,5.0,746.0,Centex,2290354.0,Fmxwgkthdgwpdrwnuonlmmb,kcezpd,k,,vuaaxqmpojqbqvybfrnrqhpcojarmzwxzfulpppruajvo,ividkmuqhsatvkrbjxwxgpysueiwfmhalsrzchnqyiwoqyovzyrmnwhumrojdjomcp,Pkhqgjls,New Haven,SD
zmg6168,1.0,310.0,Erie Insurance Group,603902.0,zmgxrlggdmbdulujshdaqnnttjkttx,Zwdestxzoihmm,D,F,nnkblvjsmhdpfflxjyjrdjkzrwqkdtjclmxftspiqsjbqbqsljeoqmnpu,Crymcprxjnhruiqlbnizaaieyhynsijbwkkyuoinnuzrfiojxsidaodkllkjjkro,dytkgsj,San Antonio,Quebec
BQS6169,0.0,331.0,Levi Strauss,,BQSTUEEFADGYVJBZXGG,IWARJFZSJDZKUQUGIHO,,m,UTXSHTQRTYHWMLJTGESEHLYTTTBAVHSQYAQOZOXRTWGCNKBEOHBRDMILCSXFCUOKIRUOHVZTDRDRN,IWWOECUBNHLJHXMSAWNRPTZLJWOSLJT,mqmtymqyamvs,Reno,SC
Mzm6170,8.0,376.0,Sauer-Danfoss,3450568.0,Mzmiljlarzqglqxsuqhku,Wikkpljiyidewxwavfuieaduipmots,R,,Exhrqjacjgcicjvrmenorzqmqqtxpvyzmxduelrmjudwxxwxasnozgfrcsqbnnxpnezntadnwgch,BIBEAKUXUGRCYWEIJQZACXOTEEIFSEHYAKSBR,Frniso,Costa Mesa,NM
JKK6171,7.0,736.0,Massey Energy,2353978.0,JKKCNGSXJKCYAEPKHPN,filzoceoggohuvrctayhlekv,K,m,fqtsnxzvqkpkkyplwtoptcjisfevo,Fydkggugrsmzecklfqqfqcfzrezeiebcmfffoskmjtzxylhspisaqzzqzwipfhnzuvwzixsppbbnv,Mdmwsaanhr,Mesquite,MO
DQI6172,9.0,780.0,Apollo Group,2158046.0,DQIEONSPGNETVRFVRQAKLZUOE,Dsnnx,,F,FHPKIXPQEFJLBNCQTGDMSQPYCDATRQSCDOQTDAXHMNOHWDESDDTWQIQJEKSEGMNP,ptkdsnlozysdxfgwgxujjujyybudkdbivgljtmuqhqrkvueyoiebccfjvvkk,rkadfbi,Louisville,NH
vfo6173,5.0,435.0,Goodrich,286492.0,vfocoqjieidnufawhabfekhydstkk,xlhzhxogd,f,,Gqeaoftdotfqqsmevrpvytfzgjklrvfxbsllrdshcxksnrhbzolgnohectbtdqnlokehg,Dcdjkpdwxjxt,wdefjeca,Ann Arbor,Nova Scotia
SYJ6174,4.0,309.0,CIT Group,3052092.0,SYJNPW,Armpfblqlxmcfipmby,z,f,tcfczqqipcezirhbcihdiqsfqf,Dqfcxkquwpfdmswkobuvvmokodvqcmxcpofmqtfdsegqoky,Ymtnwjbownj,Grand Prairie,PA
Eqc6175,1.0,436.0,Southern Union,714113.0,Eqcmmxi,RUNUGAXSAFQOCTQYVRTUOMOGVWQPXB,h,m,ugxkcqlrlbvvvdolormpzomlfaudpuamgrtirjutlojjwu,,Skmadykbukql,West Valley,OK
CJR6176,1.0,312.0,Sun Microsystems,2822716.0,CJRAJOFNCDYDMGEXJGHATDMN,Cvncmtfskhnmuemhbjkxkgoee,,,Uiayeptjvxfwciyufepplyypelozhclxvagkbjizxuzhjho,Qogzjg,Jsbqrfet,Cleveland,Prince Edward Island
VMP6177,0.0,674.0,General Mills,2676122.0,VMPPQMVUJFCGHJHAMIQDTF,ZXJZIDJDHDGGIHTZF,,M,UJQBYSMDXXQYQSTTJLEEHTSVMWLIDPCR,DEEVXBCZQKWKOZLMNDSXZ,nhexv,Windsor,NH
Chh6178,2.0,770.0,M&F Worldwide,1273823.0,Chhojbsoghauobmqsscaxbxffb,gfvmetko,,,mnsevrxsifkfklvjfpfsxritqvrcnhoylasmnxjjgkjirklhilytbxgbxkpwuvtvhbqpbopreuun,Dqreeksasurapwvevfuvjdev,Dvjmzmgp,Edmonton,Saskatchewan
Ylh6179,,627.0,Eastman Chemical,2959521.0,Ylhtqnq,Ljohleasasy,J,F,Urkrfyakumrahujwvwmo,Vifdscyraicqohaqzyqjddqeuxeaeacdjywubtjouxsvt,GINJFDDSYVS,Toledo,SC
Ufv6180,4.0,775.0,Las Vegas Sands,2192377.0,Ufvvsrrhzlluv,Rwshztvgtedt,r,,qevkomnqrrzxkegjusbmpmusjvquhcydygicz,snmcrgvigctxwqtpwroasrbnnunqymnpdwhwpbczdunn,crvlwidjug,Regina,VA
pxx6181,7.0,412.0,Questar,2153684.0,pxxfixyqe,JCSTTEDHGEXIDRULVOB,,,Hmyydsclxryxjjzznfwkrzdvomnuefkddwakchlccyuxbjmofhcl,KXTLNQTDJZCUIRJAUWNOZIPILVUITZRBQGOKCXMAYVUPPYOJQGABLIJOPNGHCGMG,Nrujrsdxbzh,Vallejo,Alberta
Bkg6182,5.0,554.0,Fidelity National Financial,170703.0,Bkgtyovmtaxivdkulroscu,POKUJTAFHC,,,atiomjjumyedlgamachaq,HDNCTTUKWQRUZUNXPIHLXPEAUKOBXNZTTRRYEEJMWSILVHULXFPSRKFM,Uesbepw,Santa Clara,ND
Nqj6183,0.0,585.0,Sears Holdings,2818355.0,Nqjotpfasvimnycrkwzh,Ldpjgrfkrufaxhzbjtyepvmttzjc,b,,NHSPYSJTTIJJXKGIDMNBSDYZESKANSVHBVIQKGFUHPXXLSCGHH,hpiygfkpswttspzjvqlfragejmnefhgdsjhjrilqrgtoszlhsydxuztuvczyyk,zalqeyw,Knoxville,TN
iat6184,0.0,502.0,Foot Locker,3870650.0,iattsugaz,XWSIBVNWQKFJMFXJZVBVOGX,,F,Wkjzmfonqodacdosjnuidtqrrnqotffagasrvrxennvegjdcixiatobudosehbjeyqs,Fqfpabuhoqnagzdpvauccbumwbhofvtzjdecfwiumpbhlqcutyrqvllqavs,zjttdvnjjy,Corona,CA
Vbr6185,8.0,451.0,Ryder System,2539905.0,Vbrllashut,rrmifwbbeoybcnosvjepl,,,Odqjyksbxmvanjpbafxrgchxkvpfwqswhxtzlurermdrqqoybzamggwugief,Olwtunrzdownjrwsmjorhzhwguobwu,Cbbugazoecep,Fort Lauderdale,TN
fcj6186,5.0,511.0,Smurfit-Stone Container,2295888.0,fcjhzhtxqrasqukklnjgbgrebhgguw,LRWSEABEGOC,,,,GYTQSUZBGOLFCVUZSEVDRZNCFCIDILWQSARGIQNLFNQNSZJXIVRXYKXZD,Dbaeelx,Akron,HI
IRU6187,6.0,509.0,Motorola,2910300.0,IRUGETWAXWBKYVUMORNCYJBA,Atiqnpiutelavievtyoguwrvf,I,,Czavzyrddejsondqwpwlfikbibxgbbmj,Bpubw,ktpwruv,Waco,MI
BER6188,7.0,840.0,Estee Lauder,758382.0,BERLPVIKOPN,Mqvqmsrhpnrxobafjgdhlssfqrc,,M,Gosqelmjrpbd,Atyds,awgub,Iqaluit,WV
GKH6189,4.0,319.0,Complete Production Services,675656.0,GKHWLXBBBWWIYNHP,IXZUDTQOOQZVBVVBGHNMMFVXFQRGQ,,F,Oyfhl,Dcriivyaweeslragfvhduivmxepfujkgmsdpsqywlnlkhubqrkvnlhsbahxbomslut,LHKBUVBU,Halifax,KY
zfr6190,6.0,748.0,Burlington Coat Factory,1341482.0,zfrehlkamcaxxwafpbkygvairtgee,Kocwfkhwdfu,,M,prippnqieswaiwdf,SACXMASKQSIHSCPVEXSSVMGRMUFUTBUJIORJQNZFFKQZDXOECPWOWEADPCPAZNNFWRPVAPNQPVMBF,KPEDFJTKWJ,Peoria,CO
Jxa6191,4.0,,,2468050.0,Jxazhyquszfnueaybpqaqdi,Fqwrbliwbttsctslygit,,f,Yknbqklzulhrkhlm,habnts,pchlntfuzi,Oshawa,Saskatchewan
SEY6192,,653.0,Lam Research,1027810.0,SEYTAGTDJALAKVMQDPIBPULQWXIF,Pospngpxojxd,,,lksiecd,,VAXZQEVRPG,Salinas,MN
Nxe6193,3.0,521.0,Univision Communications,1712654.0,Nxesbierylbuxushqeblgcbmugqo,OUMMTNU,,F,oekteiunfvgkuuuvljnuctfaofjvntoxhaxwlrqs,iydstjkmkffpyuxriwvvuibxpizchhwmmkxjugvbpuamyzvkmucaexpjbsyruj,,Pasadena,OK
Ost6194,9.0,602.0,Qwest Communications,2010371.0,Ostnstpsjjiedhrqmpvpiepogmtao,Andiftbnpvrhexuwsr,H,,JWVMW,WRGIHCIJQFDJAJSMNOODGYQAYPRDXRDNCSQMPMOGZLHMRN,,Quebec,RI
HMM6195,3.0,664.0,Forest Laboratories,539914.0,HMMVYHKOXQNTENQFCZUNITHL,WJACHHMZYOSPJBJULCDMNZGBCEOIQT,Q,,MMVOFAIQHWIOQNHGXDLFNLNE,,pwjdk,Durham,KY
DOM6196,2.0,828.0,National Life Group,3208276.0,DOMOREVPWHEMSBLI,opgxczs,,M,bdriosrhuriiylcughexuehikqcptrsvrnkuxawdkegppdqrlrhoyprenqdsarj,mjcrswnrojbxuttokipxpzmxfqfvajfsmghca,vgbrvdjp,Fremont,ND
rzi6197,,706.0,Dominion Resources,1649890.0,rzikof,csfkhsdowszzpo,T,M,Ubijamhihxvfsmaobdswkgzagwndmlnlg,fkghdzskrfmyudnvabteqrudrwvtzacbkaqqevsllopuackapsmaqwvxqeptqjblgcsk,EBEDDKALC,Cincinnati,MS
xuh6198,1.0,665.0,Snap-On,2303135.0,xuhtpemeqrk,Buqpikeuakrsccqxoekk,,M,Gtnicwrnepnszjfctcwavyundwcinasqqgdjhpjqjxqkzgjqtizqkcdsrbamwqmgywemtbao,Rqjmkgdneusyzxttfvtjpmnnmxuvsxpfpiwnslphuuvusdjohfhhgu,CNDNC,Mobile,WY
ezr6199,6.0,470.0,,50405.0,ezrsh,Ybmnjrijtdbwxdzchizfweb,v,,XRNBUWGBUSF,bjhxsapwpzxomqlgeeftlbumzhdufjnwsh,GEHGJQK,Huntington,HI
Sqz6200,6.0,420.0,Visteon,,Sqzrjtjwcerizli,LKSFGDMTUFFA,O,,dshpukplaxencvqvzyndlpuusuf,rgcquowwiniubipvattuoreqmsvgmlusbaohdruhyknxvsybrsbesjxsdlx,Zyxfuvmkma,Fayetteville,NE
Jnq6201,,848.0,Unum Group,39992.0,Jnqqdfhjkplltzcmmjx,Ifugfbmslssvupfdmyyxwqlsvms,,F,lmkesnzlbixndmwmqmygdikqscemf,Nzxrphxlrywwymkacxqpflaxkqxambzefweqwouwauouevftoaequbriufmrdeiqriwbrf,,Amarillo,Prince Edward Island
NVG6202,8.0,672.0,Kindred Healthcare,,NVGXVRYPMHCQRFDWOOQYMUKD,GBDZX,,F,pjgofb,Rtkdnkrdggzfqrprlkjzrlypfmenvpnvmarshixolownrlpgqvrv,adhnig,Shreveport,AK
DWK6203,1.0,361.0,Chesapeake Energy,2882906.0,DWKWHFATGV,adjob,,,DEMEVSARYWMWNMIJBDWBAHZGYRLNKRLWTVPLZURYVWSTNLAFFRAOZQUVFB,Wcbkpa,THGTTVVU,Amarillo,ME
Luz6204,2.0,359.0,Affinia Group Intermediate,,Luzfieqenymphybjzglljslffdwh,tkuleqzksn,i,m,Nwwhqkzzeehgriewwjcxncabrknhx,VXLTJJKFQXMCYVXLNABUYCTSDOVUCV,Mqsoufwbw,Torrance,MA
