AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
HUD12977,smmuduyqhpmrngfjchcjfvsvdqskaqmvgpdnihkmldyftguvqy,rtutlbnhotmrdgvutbhqz,M,3193939.0,O,Nova Scotia,1.0,Canada,Sidrqbasi,1.0,1-664-771-5171,369078.0,2.0,63.0,775.0,TECO Energy
Bnt12978,GMRZBJYOVTQVMIKLFKAARPJVBVSLRIOQAAQICGTGIJCUFHDSYJUCGEHXFJVBLPWBQB,UVBXLPKDHMRTNNISKMRXIXH,S,3067360.0,O,MO,3.0,United States of America,ecdiyyesn,8.0,1-953-791-2195,263097.0,0.0,10.0,693.0,Rockwell Automation
Tea12979,yqgfylfjjhppsyzgpgobznonkljdpmyecekysxdttciidozqxnnwbhzencdobvfuzpdicmkghukpavgc,lenbexbkktndbhqfflpvhlrrnynvcm,S,1991942.0,R,Alberta,4.0,United States of America,atujsvx,4.0,1-886-108-8646,100373.0,0.0,27.0,334.0,Armstrong World Industries
kui12980,ntfrupphujvtbnpbguedtzvecvaujpzypjuyevs,rcnoebqksqlczfpzjinttrzok,D,1113648.0,R,NJ,3.0,United States of America,Utayzmj,6.0,1-649-888-0155,76576.0,3.0,79.0,,NewPage Holding
Ljh12981,Bwtekvharyurdycuoewsfomlfaiixsvhzcdazbjcogjpawfraowz,Bulgahknvoyzdvcay,S,3863633.0,O,VA,1.0,United States of America,LPCONAJAJK,3.0,1-538-098-2224,423355.0,3.0,69.0,529.0,National Semiconductor
Gdl12982,LNSDXAEVCCZOBKEEOIEIRFALLNCMQNUCTKXCTYLGESKFMV,MIUMTUVLVISJYFJCJBUE,M,284501.0,R,Nova Scotia,,United States of America,Zykylshl,4.0,1-924-046-4615,228583.0,,44.0,544.0,MPS Group
Eji12983,Ppbvqadapudxfvgxpeogezrnllytqoatfknkdacikqoef,Bnghzvwsspqxtiir,D,343747.0,O,TN,3.0,,HXJKVWUG,5.0,1-627-009-7653,416533.0,3.0,87.0,565.0,Pepsi Bottling
vml12984,Njadflxzzgp,NYXIIIOTNWVUBNWTVQRQEBEZS,D,3864265.0,O,SD,4.0,United States of America,ejpgmjyw,5.0,,339416.0,4.0,87.0,445.0,Tenet Healthcare
Brg12985,WQMCJXAYETOWTCREFT,gckougyehg,M,776571.0,O,NJ,3.0,United States of America,Xszqhvm,4.0,1-580-944-8907,82644.0,2.0,,575.0,Fleetwood Enterprises
guz12986,fkqkkffgmfuphvvkuicafzsmggtl,iiajgftpfrssmjkmah,U,1575103.0,O,ME,1.0,United States of America,Htplnmoebpt,7.0,1-962-576-6373,243325.0,4.0,93.0,395.0,
Zts12987,gokolwdwojfcgmewdgstevnucxzbzwyeaozfzocmoqwzmwjk,SKRCZMMKPHCPGDNJSEDXMAOLOBCIWZ,D,3050926.0,,Ontario,3.0,Canada,Qdnviuw,8.0,1-094-749-2250,99518.0,3.0,36.0,475.0,DRS Technologies
QKB12988,IAJTRFIZJILSDUMQBDHOAAEBNZTEMPWDGQBBCJJTLCRDSITEQTJAQYJMJOMKDZXEIZJTODGLTMQUPSCD,Tgblrtmduxxocpjajjfwht,W,2232996.0,O,IL,1.0,Canada,Ylupx,8.0,1-719-859-2261,445331.0,1.0,60.0,719.0,Robert Half International
Nre12989,Ipymnectqsjzjbhhrvahzmcynfrkqlbak,Bxsmrqjswargfxjcexjqpiwtiqmd,M,3465067.0,O,ID,2.0,United States of America,GYXSGMXBVWVI,4.0,1-481-719-0757,457989.0,1.0,,,Burger King Holdings
Nww12990,ccqyjqctlikuavbehg,LJBPOHIXFAQECJHGCRNBWNYKZSCC,U,679983.0,O,ID,4.0,Canada,Njrmknngy,9.0,1-151-525-7348,477384.0,3.0,75.0,,Henry Schein
Wxi12991,uhcfcvbmewsenzlltxa,Pjviklxolf,U,2622534.0,O,Saskatchewan,5.0,United States of America,tagqt,7.0,1-046-942-8252,364700.0,1.0,4.0,308.0,Qualcomm
Uvh12992,Zgkkcrpumifcuwbiesvapxhibpzvzzqejspwfwnmmqvlzdhriefrsdiyvwol,Ascaf,M,,R,AK,2.0,United States of America,ERCKPTVO,4.0,1-595-728-4927,228551.0,2.0,77.0,701.0,Liz Claiborne
ZLT12993,Ecrsklvmzkbaakygobxfhcwdspgnotszavgxxcbhparxartjtzhhtouao,dwpiehqssrdtczjjwoesxgwlpgpnpg,M,3883585.0,O,KS,,United States of America,Tudvmjo,7.0,1-557-517-9465,150128.0,1.0,30.0,487.0,Cypress Semiconductor
Bnz12994,spdujjmauthjapvczozlcwwgwvbnztmkbxk,EGRVQ,M,1895259.0,R,AZ,1.0,,Grrhvun,10.0,1-202-430-7727,110514.0,,91.0,563.0,Health Management Associates
NCW12995,TNEOAFVSPFOIXULFSPKPYPRAISJVMPHKDXANANMPNIMCOCQAPXOSZNB,Lnuwihocdher,M,2756151.0,O,OR,2.0,United States of America,Loskie,4.0,1-868-162-7681,305745.0,1.0,84.0,433.0,Georgia Gulf
Tru12996,Crmiwpmcvkxmzbxhprezplqwcoglhyeekkoztuhyytprvtidxlkpoqftpkkvtuyhhketvbxaivno,JZIFTR,M,246189.0,R,Ontario,4.0,United States of America,Dzhjge,10.0,1-796-076-7465,17389.0,3.0,57.0,458.0,MPS Group
Qhq12997,Dzcsejdbuetvtrmyqwgbjvcaxjlufiyhwdlgqjvtnncrxmn,GQYRSOJFDHDYQGBGBCTLCTNIG,M,2653782.0,O,British Columbia,3.0,United States of America,Icunepriwg,,1-059-841-2713,362865.0,5.0,44.0,502.0,Calpine
QGE12998,Nxghcezrcjvhbmxedksj,xpduqsswozrncsuppf,M,3142573.0,U,British Columbia,1.0,United States of America,Dohwomfrmwaq,7.0,1-661-057-1456,328779.0,,46.0,536.0,Verso Paper
VQW12999,Onccwooiakldryxzhrfumnqaqqfeyciqeofoxxjget,UBGMZTIMWXMZUFDBTWPWQUSUBBMFO,M,3662491.0,,WA,4.0,United States of America,altuad,4.0,1-153-553-5146,353585.0,,95.0,824.0,Saks
Brb13000,,Ebqjeubusfhlchatngkz,M,3305161.0,,VA,4.0,,Zmnsv,0.0,1-833-047-5028,278132.0,3.0,52.0,589.0,Caterpillar
VAA13001,Iwktidnptctxiqlwmggmbkdxrtxpfmlngichx,Mactled,S,663851.0,O,ME,4.0,United States of America,Briiyn,3.0,1-931-734-2890,10990.0,1.0,6.0,651.0,Burger King Holdings
EQG13002,Lrksivsxmfjkfadaxqpyhclmtohovdyxhypczncwssvw,Toxoyqjsqldlsoafhftfepyurmt,M,936733.0,O,Prince Edward Island,3.0,United States of America,Ykrtcigrbi,6.0,1-981-666-3333,104975.0,1.0,80.0,396.0,Hexion Specialty Chemicals
JYA13003,Szdhvusfscqjwxyjdeqpuyxjiuygmumwaueptndvh,gkjqskoqrbesukgumgbzjjufn,D,3114220.0,R,WA,2.0,United States of America,RMVYFUAJNXQ,4.0,1-571-841-7272,20503.0,1.0,25.0,728.0,Archer Daniels Midland
Vtj13004,TPOBLMCPRWZAZUPMQWATAHNOB,LSKGRKOQFPEOXNANSHCOEOKNSILJJC,M,363455.0,O,NV,3.0,United States of America,Cjnchubv,8.0,1-204-336-5166,472626.0,,,485.0,Johnson Controls
Geu13005,YHDJIECKKLRTLUTGCGBZMJRYRPXVMTEGPDMKGLEHLXRAYYPSCDGLXRS,Efatdvbsbcnpicnvowafvome,M,2469152.0,O,SC,1.0,United States of America,OLIKZASXNJ,10.0,1-369-072-5482,414367.0,5.0,37.0,,Kla-Tencor
Btu13006,ujfrjkuuhlbnbnzcsatrgkstlpqulqypjwkiebvbntvbbltcmnnjwhjkk,Oupxhziivwaucaugjwhebwwbcc,U,3449219.0,O,Saskatchewan,4.0,United States of America,HOVSOHOSX,7.0,1-460-252-9391,298704.0,2.0,9.0,,SLM
Buw13007,GBGCMQHAVUSHWLELOYVOEQKKVSOLTHKVOVFIEJYAVMJOSHPBEZFXNRPIHQF,Qaezfodhcqiaqywdxvpoeq,M,2509945.0,R,Prince Edward Island,1.0,Canada,Dsxbvimksdae,7.0,1-162-274-8226,267166.0,1.0,82.0,521.0,Unisys
XGG13008,Tprftoibmvnqlsqmutyk,Rqwthzwpbgtfumtmcsxwhgip,W,1172896.0,O,MI,4.0,United States of America,difvckwnkam,8.0,1-786-979-5693,,,97.0,526.0,
ARM13009,Virekkavmjkgmqqgdvdfmcbnki,MDBWS,D,397319.0,O,OK,4.0,United States of America,Xcdeyhdj,4.0,1-128-315-4670,27168.0,5.0,58.0,492.0,Safeway
Emw13010,QQJCYPJWCWBFQRKQBJKXNIUFQGHLYTSJSPWRNKCNSUIXYKMZPKRENGL,Vfeqtjpsubhqggputdc,M,1999994.0,O,ME,0.0,United States of America,BKHQSKAMGHND,9.0,1-224-234-5044,41442.0,2.0,60.0,301.0,Kansas City Southern
PWM13011,wdocjadapojojpyyxjqancnkbjmrseamp,ILIEPLWZVUEUKAHGJ,U,3591350.0,R,WI,3.0,Canada,Ikabbsjmc,8.0,1-712-287-7034,199370.0,5.0,44.0,447.0,Washington Post
Inn13012,Fclxsuaovfwnwplcipeovvyijkgyffpszxmebqggmcbbagccqtbapvmdflyofjgiswrxiza,Snquiipviemrerucxnhc,,2712950.0,O,MT,5.0,United States of America,frowwengo,9.0,1-016-410-3964,,2.0,48.0,839.0,Western Union
Zmu13013,,UWWNZWIRKBVFLHHAGGP,U,135343.0,O,LA,3.0,United States of America,Rctajfbmu,,1-657-495-7624,48537.0,5.0,8.0,577.0,PHH
Nii13014,Hznzbyoonaxrtacezklhhiyakhrfimxzxhdlgltegcyxnpltbvxrjqmcoxepgodf,EQFPAHKC,M,1706848.0,O,VA,1.0,United States of America,Tvfari,0.0,,211417.0,2.0,22.0,390.0,Universal American
Vwm13015,aktdawtkdzdobzwmolqonsmulmwyozaoicqviftzjvf,RQMODTNMVEA,S,1365582.0,O,TX,0.0,United States of America,Vtsxverfjmi,9.0,1-341-927-9877,459081.0,,93.0,587.0,Coca-Cola
Fgc13016,Aqtibkgaxvzzfcphhbsgydrakzinbukay,cphmbxyuwbxzgvrgnakhdmhhs,U,640936.0,R,NH,2.0,United States of America,Wyfmsopgbg,7.0,1-893-534-8139,285466.0,1.0,28.0,494.0,US Oncology Holdings
Ydc13017,tufrgyvvxkqfehormgxbzwegvskfvriugouyzkmxdpdcmatjn,Dwhjadaupt,W,3740881.0,O,MS,5.0,United States of America,Cddzhw,5.0,1-158-648-8658,490986.0,0.0,59.0,835.0,TRW Automotive Holdings
QMO13018,Jzznwnaveafmuux,Wtqlys,D,2799260.0,O,HI,4.0,United States of America,Unhptlp,1.0,1-433-902-5982,229291.0,0.0,2.0,748.0,Dollar General
Mvh13019,Yzkyyfdtyydgqyiqisviflvoxa,BRXRIRXJOPELWFUD,S,,O,IL,0.0,United States of America,PCNOQFIM,2.0,1-688-173-5331,210946.0,2.0,59.0,563.0,Teleflex
DON13020,,Xulevhfpvvqilr,M,492921.0,O,ID,1.0,United States of America,Qtcvpmlhxa,3.0,1-492-074-3959,188325.0,5.0,1.0,760.0,Devon Energy
Pxu13021,Vkhomhhqgujueskzpiujfafxlpvbpzwejkrhaqadkngwrjhnsvyoazglgcipuqg,YIBBZED,U,3349635.0,O,Quebec,0.0,United States of America,Zgxiegivovsx,4.0,1-892-457-3221,93426.0,2.0,50.0,612.0,Safeway
epr13022,Xlssqmdvlwdascypuxaduwwgfpsewotnalu,Wspcohakugq,W,,O,AL,0.0,Canada,Galqdgz,4.0,1-715-342-2092,486154.0,2.0,76.0,337.0,Wisconsin Energy
FCB13023,lveojqnpjbazrywmgeewbrwmdmvugagmaxajvafybftwnxkymkjljrdouxncxbsktcnmvtaqq,Tpnglsbfnp,S,833320.0,O,DC,4.0,United States of America,Oahggx,5.0,1-984-500-8467,130035.0,0.0,62.0,438.0,BB&T Corp.
nfe13024,VSMFPLGWLTDH,Rsqkokigqv,M,1754597.0,O,NH,4.0,United States of America,JYHXKA,2.0,1-380-892-5027,157906.0,2.0,58.0,475.0,Fluor
Ofe13025,vcagwoawkbvdxnkutnouaxbyagwrtpz,Nwwmxpektcksyqwenc,M,,O,Ontario,2.0,United States of America,Rhwaztz,3.0,1-302-003-8807,67911.0,5.0,,473.0,Lithia Motors
Vvo13026,VBXZUFIWQDFEVLZEGPSHUPUKFAIUAXHQANLLFDFZCN,Wcyfrdfejffaexroi,U,1602830.0,O,HI,1.0,United States of America,Siynxi,9.0,1-757-045-4508,383758.0,,26.0,577.0,Asbury Automotive Group
auh13027,Faafqxiejujjwqtvepsdkswmxsyzulu,Faxiidkeoglcie,U,1262884.0,O,ID,2.0,Canada,Tgvpfbvscm,5.0,1-754-744-2472,495781.0,5.0,,512.0,Pinnacle West Capital
LVI13028,KQQYXQBQHVPROCNOIVIDREXOBMJNMINNBBNKNHPWETMIGSLPFDVNIDTLBXIARSCJWFJYV,Shfcn,D,1844413.0,R,SC,4.0,United States of America,LKBELJ,0.0,1-993-662-3994,231666.0,5.0,53.0,830.0,El Paso
Kis13029,Cxjtsfuowmkbojuecmvwfofcrdzvnmhapj,nbhmdiclnjxyh,S,2913463.0,O,SC,4.0,United States of America,Wrtbpqtmnxzi,8.0,1-699-804-4141,33355.0,1.0,70.0,517.0,Total System Services
POJ13030,Rnblzcswn,rcmtrf,S,317716.0,O,IN,0.0,United States of America,BHXJECTUKFG,7.0,1-115-376-4895,348526.0,0.0,38.0,346.0,Select Medical Holdings
Kfw13031,ICUXSDGGXRLPGYFTNQWXCVVMDZZXFVRTAAEDCEVLRNXAGQBGMEPZPGTNXLDSGREOKPWSTCYLXBYRMPH,Fjhoncmetahmxjgoy,S,3763827.0,O,British Columbia,0.0,United States of America,PWFZQSAXMN,0.0,1-976-993-6838,77533.0,2.0,93.0,353.0,Zions Bancorp.
Oef13032,Ctkcgnsbknddyhzjodowkadazwshlpxfmxlcvrhskjinpdukokg,Kaead,W,2527347.0,,RI,0.0,United States of America,PREAJLB,10.0,,127411.0,0.0,,703.0,Penn National Gaming
Lsx13033,Axijveejnzozhyfqzmgrkw,BSXCPDGFYSC,M,3919194.0,O,MN,1.0,United States of America,Eiqijmj,4.0,1-474-795-6171,366628.0,2.0,26.0,596.0,DynCorp International
Rok13034,QVAHPMEJRRLJJUHYON,Zoyxfcjsiucyuuzpronyxic,,509643.0,O,ND,0.0,Canada,QAGYA,10.0,1-355-038-4840,150976.0,2.0,97.0,842.0,FM Global
PJT13035,UVZGXBWHJWICMSJG,pxheplrwiussbxbevkrxbdbk,U,389748.0,O,MO,3.0,Canada,helrlotvcbcj,4.0,1-370-330-0392,285531.0,1.0,98.0,645.0,Key Energy Services
Tdk13036,Azgjbjpodbgcscyzojhtmzlpbsn,Totcnmwveyojzddojyverptmwiyht,U,2921673.0,O,Alberta,0.0,United States of America,Zctmxzzu,7.0,1-956-041-5096,12726.0,3.0,44.0,761.0,Charles Schwab
Kma13037,mwddykcbhnaovpvbkhcfuwftxierbrrbxkvvdjasepxzvsrgsxtwlxzsccvvqiggdqvldcqu,Pfsnzsesjgtgmrjudrq,,585565.0,U,Saskatchewan,0.0,Canada,Tdwpihhfc,4.0,1-333-750-8186,427481.0,0.0,86.0,810.0,Jones Apparel Group
Ekd13038,MNAEMEIVCPXMKWEFNXLOMHNXSFWQVGTROLWECAI,Exdeqpwdquzeftsdebthgesrqf,M,2734292.0,O,NC,0.0,United States of America,vzfdak,10.0,1-666-788-9640,416238.0,1.0,76.0,628.0,Fannie Mae
Prm13039,owjzgbyjfnbjnquawklezxhugqystavhslrnlbcavodoqrvooircwswq,ksntknpwrlwfbqyksi,W,3866961.0,U,AL,5.0,United States of America,Tvmfkjcq,10.0,,166931.0,3.0,21.0,577.0,Cardinal Health
OBX13040,Rrkrrvdaibencjnvmqasdhdupwsdovmhqfhtcajqbemg,Nktdcmutdgnaqjorepmhx,M,3193177.0,O,Quebec,0.0,United States of America,Oqrvejybq,,1-940-781-7159,142101.0,4.0,12.0,734.0,Sonic Automotive
Xqc13041,Typcqovkbvgtjpuoesgmgskglhabbtpzwfqhofwkmvuxihbbin,Umnfupltdksxmvffp,M,1168964.0,R,NY,0.0,,MAZEMR,10.0,1-654-883-2188,,5.0,52.0,392.0,
QYN13042,MSRTOTEBKTLVMGUBGEYSWRJTTBMHLWQCHJGG,ZYSPZTSTGNHMNZKGFUXTMPUTJAJLA,M,2188541.0,O,PA,0.0,United States of America,kdykv,10.0,1-734-776-2575,362235.0,3.0,97.0,769.0,Ralcorp Holdings
Wvr13043,Czxncrjilxqnwunfybjgeoxpjggdxloltlgnaxbola,Ejhkdyzmetpcbkswfigrnwpq,M,1588324.0,R,British Columbia,4.0,United States of America,Srkqp,7.0,1-580-359-6265,387138.0,3.0,16.0,305.0,Illinois Tool Works
kmh13044,Esrxcymyyomyomavuuiomglvoua,sidxcbejfmldphxuxmdilhifk,W,1772220.0,O,NH,5.0,United States of America,Itxkqrwks,10.0,1-349-716-0002,341008.0,5.0,78.0,584.0,Community Health Systems
Qco13045,,OFILBRGJIAQ,M,976044.0,O,MO,1.0,Canada,VNQYOYNKEG,5.0,1-965-694-6886,103700.0,5.0,33.0,619.0,Ferro
Bpg13046,paxoinmweqvoezkztowofeojyxanypbmpljupclccymziofcxbaspwhsffbwwtfodcscibfwwujg,VOEKMTXLUHAAWHAZRXC,S,3176209.0,O,AR,5.0,United States of America,vomsjits,5.0,1-434-384-5212,279452.0,5.0,89.0,571.0,Markel
Jgw13047,Pctbzdqsijwflkqvkhrqkiixjogdknhjsjiuafiyiphptnhlmihfsflxvrrfyojbcpjsrgaouu,Ijwnusnivju,S,2096979.0,O,MI,1.0,United States of America,Cdnuouesrdi,6.0,1-893-572-4234,291919.0,2.0,83.0,823.0,Hexion Specialty Chemicals
Rvl13048,rticywwlyshqbsvueqgmiapjabbujentrkdbfbuhonqvqppdivrwyxdwgxpta,erbtnkffjqqpmwfslfcnrsocsv,M,140690.0,R,IA,1.0,Canada,UFSIERX,5.0,1-268-420-9976,,0.0,8.0,635.0,Time Warner
Ait13049,Gpmnqkbexuwvogqrzckkxprccgcfveikknfiureqklqaiorgtxsyv,Heokolufuqtijbmdloeod,W,3012374.0,R,New Brunswick,0.0,Canada,RVUKPECL,7.0,1-091-067-0413,194313.0,5.0,38.0,645.0,Martin Marietta Materials
mrz13050,FTQCMLUSCLWPOPDVVIUKMBRIWHGTBGMJFXAR,vstvrnsjckweztisnclrb,U,1113241.0,O,NJ,1.0,Canada,dtkctfmpbjm,0.0,1-537-773-8349,176673.0,,40.0,724.0,Principal Financial
Vuu13051,Xppdooadtcbpkovteny,Xhsjbodxggxym,W,1188847.0,O,Saskatchewan,1.0,United States of America,Hbbaoo,4.0,1-594-271-0467,197181.0,1.0,91.0,,Newfield Exploration
DCZ13052,vxuwdtvssjvghr,Guoaagpxlgvlpkpgyuwvmdghiyp,U,3874400.0,U,NC,3.0,,JHUQUH,10.0,1-820-817-6697,192622.0,2.0,38.0,497.0,Wesco International
Fbe13053,PAEKJJMTSRTJETLTDGOOECHAKKSMQKBDNOJHXQBMEMSADEOCTGVVRXBUQMUMEBWEEDLZTQUPDMK,Urliguwiwzalcvesvrpxfh,S,2361011.0,O,AK,0.0,United States of America,ZTCJOKGH,2.0,1-892-039-6219,159203.0,1.0,2.0,725.0,RadioShack
CWW13054,zmlwrapqovswkabormujyqbaslmrtwoygaxpaogqbekyer,dfjcgcfynvatifbmqneu,D,2854409.0,O,IL,0.0,United States of America,IEUAYJN,6.0,1-246-473-1173,161978.0,0.0,64.0,749.0,VF
Iuw13055,Hdhrtibuwbvvlqfdjbvozrqvwvozchoxujx,Zouqxbiflusxmnosd,S,3985555.0,U,MD,0.0,United States of America,Iqbkrm,6.0,1-965-690-3226,145631.0,2.0,20.0,620.0,WellPoint
Pgl13056,Mtshjbhvdqekqthukxtohqzgldyaw,MMXZWXFTVNOA,S,415858.0,O,CA,0.0,United States of America,MYSXUROWZ,5.0,1-900-555-9660,294088.0,0.0,64.0,387.0,CH2M Hill
Ruf13057,ATILAUJDQHL,Hgprqtdamltjmxlrtydiqdosdcm,S,697531.0,O,LA,0.0,Canada,Ajevdavbg,,1-289-785-4670,100469.0,3.0,92.0,372.0,Devon Energy
VJX13058,gscvxocivuvfmoxdralrcdvrjeunkoevrlumgxzczezqgkjcggojaezyg,VUSKPZBBEVROYLA,M,1641404.0,O,MN,5.0,Canada,Tjkohjdfxcmi,3.0,1-639-518-0607,477745.0,4.0,71.0,416.0,Temple-Inland
TQY13059,TXFYAVTFQLBKKMQBFRQSZJNHWLXQPXXGJHCXTZKAQXCLRPUNYXNEHYKKWIYUTVBDKWVFSQGFRYBJWF,Uolefrkumgc,U,438276.0,O,WV,4.0,Canada,RVKWT,,1-129-199-6801,7205.0,4.0,73.0,489.0,Yum Brands
WHL13060,Knffsqdvcrzogqrhmrhdkwahnkkevg,Dfufropnvtduiiaiduvvtyqwy,M,2098619.0,O,TN,1.0,United States of America,Tevwnwd,,1-320-886-8045,497916.0,2.0,84.0,849.0,Amazon.com
EYW13061,EVITVIRPBGPBHHXQUUTFHVPKKEPSVMGVX,tppsumvccvyotuwhmwqhjzu,S,3177390.0,O,IA,2.0,United States of America,Ctrhdgjuurtr,10.0,1-553-502-4166,222489.0,0.0,73.0,594.0,Brinker International
Ljj13062,ZPLOGOUIRFSSLPCRJQGTX,Pqihomgxbictis,,3211508.0,O,MI,3.0,United States of America,,5.0,1-016-853-8556,414923.0,3.0,,749.0,
gat13063,gzdpgmxedzxhezeapwwkupbmaqjskdxkbokuhxqjiolddkfmm,VRXHUAJXCBVDWX,U,484781.0,U,FL,3.0,,VAUAIAHGD,1.0,1-812-828-6776,307630.0,3.0,25.0,320.0,Chevron
Zlc13064,rliwqotenqkqhoxawowuoayfnkct,Xyprlrfagqmohpwj,M,2525080.0,O,NV,1.0,United States of America,wotno,4.0,1-846-997-8861,497027.0,1.0,100.0,318.0,GMAC
HBI13065,Ufdycxkjyasjnejyowjjhrikknwyq,uwecyorfttaphnsgfbqbczhhprca,,3624508.0,O,WV,3.0,United States of America,FISLYOI,6.0,1-967-624-7693,419002.0,4.0,47.0,457.0,Plains All American Pipeline
Gju13066,RDIOZXFFIUCQTDYZYMUAKNNBAW,Fskrpjrfkvbhovcfyrppkozgtrut,M,973524.0,U,New Brunswick,0.0,United States of America,PGWCMWWD,9.0,,139919.0,3.0,46.0,643.0,Principal Financial
nxq13067,TNXDDSMUEOLPUIEWMXDOPFYNQZWEJIX,Qnglbwkndcatbsfzqsvof,M,645892.0,O,HI,5.0,,xtquq,1.0,,208452.0,1.0,74.0,338.0,Auto-Owners Insurance
dqx13068,Yagwlfoptdgxbxysjakcjmulkrmujaxvwexsaqsenpwbzp,Glbhxmidvl,W,1769414.0,R,Saskatchewan,1.0,United States of America,Aodictbcdixm,2.0,1-314-714-8271,245705.0,0.0,87.0,398.0,Vought Aircraft Industries
Uml13069,ZJKCYJGWRWDSADMYSAKZZNLQEH,Kcwbwtbyarhbkivpunobqioehu,M,,O,WY,4.0,United States of America,uruffbyut,7.0,1-027-216-6316,110788.0,1.0,91.0,795.0,Computer Sciences
Adf13070,WNOIHEXXNHSDRGJODOHUUHHUHXJNGCCKOXJZFTWQVWOHCHWPENURXNCGFGIJMNKMCADNDNTABAZT,Dbolhvxsllfouhununvprafnwmgz,S,3749884.0,O,Newfoundland,2.0,United States of America,Qnluhnzou,9.0,1-668-389-1249,380346.0,1.0,45.0,415.0,Silgan Holdings
zkj13071,,Bivkbwhhu,M,455684.0,O,KS,4.0,Canada,xfefblhclih,0.0,1-843-136-8802,196352.0,2.0,26.0,511.0,American Financial Group
Hrm13072,MGZBBTPZUDZROPHGPFDGGLLVWJYUMWWNWTSD,Wnpoqbmvwxighmamgshltu,U,1412033.0,,DE,5.0,United States of America,Rkwabirm,1.0,1-137-797-6783,33793.0,2.0,28.0,,Shaw Group
YJW13073,GGIKTGUORKGUKTFCSIEZXECYJKSSPYTIQ,Gcflqpxea,M,2287957.0,O,VT,3.0,United States of America,Cvxxy,9.0,1-903-894-1160,47930.0,1.0,13.0,330.0,Mosaic
ptp13074,ziulkhwvcmxcqbyhkxpmhsmvqedtkrndrmvlkljuskfauxmiskvoqltcqeijydgcvyzoxpxzgknm,ISTOFUMGDARQKKUTOPNYQWGARIXTU,U,3483594.0,O,Saskatchewan,4.0,Canada,SINTDN,6.0,1-851-766-7873,334983.0,1.0,71.0,498.0,ServiceMaster
Vau13075,Hvamfhbpombmxrmpopmsophrzqeopajwlbiybzodicgwgznpul,Fpistrzpmlsyoanqat,S,2388021.0,O,New Brunswick,2.0,United States of America,qeaqmlmcli,0.0,1-949-156-2414,217235.0,0.0,43.0,423.0,NRG Energy
NQY13076,Zqzxivkqenleewytfylsbornvpxdo,Iguyuhsxgewwjbefncoemcf,M,2779340.0,R,IL,3.0,United States of America,xuzzwyotjxh,3.0,1-521-735-1482,49933.0,2.0,97.0,568.0,MSC Industrial Direct
szw13077,Exerurufrq,HGLUDKEOLEBGKNGO,M,842233.0,R,ND,5.0,United States of America,Gdfrolvhsd,6.0,1-459-808-0129,246551.0,2.0,99.0,798.0,StanCorp Financial
Kbs13078,AFOANPTKLNWTVNQWCQCWTJBWEGAAXBSPRPTPLX,Lfibfkbdgsvqothzcmwjkhdkafvws,U,2096565.0,O,CT,2.0,Canada,vihukdnyez,8.0,,246172.0,5.0,75.0,477.0,Massey Energy
cnx13079,Tmcketjmgjlagtidh,sptkifxienahbfglcmqjxsmyls,S,1016911.0,O,NE,3.0,United States of America,rcnoiah,1.0,1-024-301-9409,231834.0,4.0,20.0,355.0,Alpha Natural Resources
BUC13080,JOCYNH,OXYYKHUBNF,M,3995626.0,O,WI,,,OWSXRMEUAY,8.0,1-153-012-6417,318953.0,1.0,82.0,833.0,Cabela's
XLI13081,Atxjgshthlbba,Monpceammotrnecfhvplkmjra,S,3240594.0,O,RI,3.0,Canada,wxqlj,3.0,1-098-313-8618,339643.0,0.0,100.0,519.0,
ikq13082,XNOVUBKBACBRNUDPXYDRZBHOLXYAIJJNDGMVMGTKWMCQVEMPHIDSKWLAVXJRPVVX,Jxwptqtgqswomlxdfraicrkxbukjmi,M,1459473.0,O,WY,1.0,Canada,GALYEM,5.0,1-826-497-6148,269433.0,0.0,59.0,773.0,Dollar General
TQC13083,Bioygpydtmtblajaoxgo,Ktcratoplnenlpdumggkqrabofivda,M,1195431.0,,FL,0.0,United States of America,Spzitcpeln,7.0,1-550-429-9828,237336.0,1.0,27.0,533.0,SPX
wvc13084,bkbiyugrwmgbyubbdzaxlisaalcxgvvbfrrecjfngmtcjcdylcklcqhwrbuswre,Gbumytenvunvm,,3508314.0,O,MN,1.0,United States of America,Gwiqmodaf,10.0,1-837-513-8931,365296.0,5.0,48.0,720.0,Safeway
Xgq13085,Cuidrqdxcrkxmhgafznny,fdkyhpaspsrnsahkwilrgyk,D,625547.0,O,RI,4.0,Canada,Gptcv,1.0,1-428-903-3749,180976.0,3.0,58.0,586.0,TJX
Chi13086,EPWOVGAGNKSUGXVCEYCOGAS,Fylmddvznrnfivbvhkqcsoni,S,2364207.0,O,MS,0.0,United States of America,Lhftfimw,0.0,1-616-510-2035,305740.0,5.0,89.0,730.0,Torchmark
Kbh13087,SZGCEPSXGSHWCBJOGSBKSAMAFAATSKKITSUHOWDDSHUEUZUZVPXORZVNEHQBTZUFQNQ,XVQMYLGKLWKOGHWYMOQHVTLEAPA,M,75051.0,O,MA,5.0,United States of America,Vmkch,9.0,1-262-895-4572,228048.0,0.0,78.0,713.0,Northwestern Mutual
