prospect_FirstName,prospect_Country,prospect_NumberChildren,prospect_NumberCreditCards,prospect_Age,prospect_CreditRating,prospect_PostalCode,prospect_Phone,prospect_MiddleInitial,prospect_NumberCars,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_AddressLine1,prospect_Employer,prospect_Gender,prospect_AddressLine2,prospect_LastName,prospect_City,prospect_MaritalStatus,prospect_Income,prospect_State,prospect_NetWorth
Lhutdtllqtsdnoggtsctihdmxkq,United States of America,5.0,1.0,2.0,559.0,Qibymbigua,1-698-141-8448,,1.0,O,Fis13231,Kxniruigdbnxorcbyopwwoeaanzuzcgkxqkikafatrwppsbwcrabycljkfxkxklazq,Nordstrom,,Ypbvumnshonhmi,Fislzbekjrdhgrioqcxoe,Coral Springs,D,468486.0,NE,1205474.0
uommjxdfhiidkysw,United States of America,5.0,10.0,61.0,414.0,Eetrvrljlv,1-476-483-9684,I,5.0,U,Uqb13232,BXVDTUODOBKMBEDWFETMMJVTCACZOISOQORVMTOX,US Airways Group,f,eorqisohxezajqaswfqynwgsrutkqfroeawywmqkgwnqho,Uqbdrpsf,Birmingham,M,488616.0,KS,967346.0
Ygxrdyltqtytb,United States of America,0.0,8.0,37.0,654.0,DNMYGDLM,1-215-899-7204,P,1.0,R,Eqz13233,,Gilead Sciences,f,AIQIBHEFMDXLCVILLDEWXVPEZPQTYYBTWBSGNDHR,Eqznrzvmnhqnktzovcbt,San Bernardino,M,244343.0,OH,3827960.0
kmhtfvlkhhb,United States of America,2.0,,92.0,583.0,,1-232-031-8666,e,3.0,O,CJQ13234,pkxprnkostvjrnfxskvswyvuhvzrcpatmihvoauvymwzdembstkhqdstfividvt,Synovus Financial Corp.,F,ugqalmxifvkhixdokozofa,CJQGHIDJHRFD,Chattanooga,M,194984.0,MS,3674074.0
Lzberxdjxlrjllwnljtrazkvbdak,United States of America,0.0,8.0,90.0,540.0,FFSFH,1-256-303-7715,L,3.0,O,Wee13235,XZUQPLABYTIAHGOCOJDMPABAZDFSSRRUQVVTCTOGGQUQIXQVDPJ,DTE Energy,M,CMPKXMVVLHLIETPQIYKYCOWQSAKJIWZZCQGFBWWQDIWRAYPFHCQPHMJDNVCBMECQWHUUVYYWU,Weeajtdotuz,Norfolk,M,375514.0,Saskatchewan,
Hwhitxjmvewzbxxsbubbwbyorsjhpd,United States of America,2.0,0.0,13.0,484.0,JRBQXQU,1-789-554-9827,F,2.0,O,Fwq13236,Onjzrxisvltwhtrnlyuqmulfsddjnchtbznwatrpdsbghsirqtbykxonmdnsalbjnycde,Best Buy,f,,Fwqsnwqblnpdmplbkgth,Rockford,M,171309.0,NV,2354140.0
rldjuiopluihllrltvtxoq,Canada,3.0,8.0,87.0,809.0,mpmbpgbrdxdt,1-917-595-2960,,5.0,O,Mut13237,Iwuytsknvcxxxcaenshiayivvsepgjglejwuxirunkutafgjyypitnlsxnmkbelkouuo,Plains All American Pipeline,F,BCOIGL,Mutlcjatjntdeafcoxqj,Salt Lake City,M,161021.0,Newfoundland,3357691.0
adgagrnvkmufmb,United States of America,4.0,1.0,8.0,673.0,iyhuw,1-215-856-1262,,,U,GTJ13238,kpuxmadwvaopixzucekc,Charles Schwab,m,Fyvnibvooboxeegikcjeiqpsplhtiwb,GTJUQEZTOSQSXGHKNLUA,Jackson,M,370533.0,NJ,2740056.0
Lcsquwnwwgzomqs,United States of America,4.0,2.0,14.0,676.0,nuzjxsbm,1-929-532-9507,I,4.0,O,Hwc13239,Ohxaxaeybmikhrox,Emcor Group,,Bvcwxzzwt,Hwctvq,Fullerton,M,299569.0,OH,3380249.0
Ysxdxppdrftqkfcuecvdic,United States of America,2.0,7.0,0.0,517.0,chjwycqpy,1-202-036-1420,,2.0,R,TSY13240,SKTLWVMLJOMMDKKXWPGCGIZCZBKNFULUCYHIRPZ,Rent A Center,F,gxopnumrylboaspquncwrjxfijscnzncgqaurccytgaxvlumwdl,TSYINONUOXUDTQNPOLWFMQWTWEXGU,Milwaukee,M,190169.0,NY,672596.0
KTZXJOHQMZQYSFXTEOYGXVLADQCRT,United States of America,2.0,9.0,4.0,499.0,Isgrcun,1-868-048-2537,,3.0,O,XFB13241,Lhasbmruyyzaxjgz,HealthSouth,f,ALKDZMSRKJJNCBARBGBZOJSQUUQU,XFBPLDCRFNYFGCLXIWUNFVPGKARN,Rapid City,U,82565.0,IN,1018067.0
FNSXKBUNRLJWDEWADPQTHYRCMWW,United States of America,5.0,4.0,24.0,493.0,mrxgp,1-209-422-0363,t,3.0,R,Qqv13242,bernhfnmtqwmiemgraopyldtlhmeqjwosfktthvjh,Progressive,,UXPFTNMDFLYWLNBCQOMPDQ,Qqvmvuatdzmwxpqazddjcrmucdw,Anchorage,M,444340.0,CA,456385.0
edxjm,United States of America,4.0,8.0,40.0,490.0,Qbshwfnjurn,1-438-057-5127,n,0.0,R,ato13243,NMEAGQOFHGAXYKAOZVJOVCNYVEZFMIBGCHCORISVRHIOMGRPMEGKBQWHRUJSDWSGOVYMNHG,Convergys,M,Iifzdkgbw,atovehumwbwkd,Frederick,D,427090.0,NC,1944545.0
Bbtggi,,,5.0,16.0,779.0,Tsyhsh,1-377-410-9628,V,2.0,O,Faw13244,Ukwponpytlzwwtgxkepivpknzuxpdzawetooqdasxq,Curtiss-Wright,,MQGRSXWCNJUYGGAUNLHSWKUUBUMCUOJUKHZIDUUOXMCBFFXEOVGQHPSYRSFFCTV,Fawbercru,Sydney,U,57448.0,NC,989710.0
SEALJVWTRSFJNLMSISI,United States of America,4.0,1.0,11.0,770.0,Eklaqm,1-668-600-2636,B,1.0,O,SJW13245,Lmpufyhvvgx,Pacer International,,Fzcucqogxircamboimojgy,SJWLAAPWMGZFTXYGKXCUABX,Escondido,M,230027.0,VT,456941.0
Deyposxgja,United States of America,1.0,8.0,33.0,554.0,Zqlrc,1-846-338-5156,,3.0,R,Bcq13246,Luqjdvfhselgybnqtdtbjgyxkqqvkcyfrlxxluhrsteppxatvxupx,ManTech International,,Ixyvcvzsmcfhxqlxakwmsbcgxbrbidvrmbkiulauay,Bcquclmongvoobsmsjfpomybppbqby,Hilo,U,145123.0,MS,1832974.0
Bhuftnjjtbawvdpvkscd,United States of America,4.0,8.0,29.0,770.0,Mwqemdjsh,1-759-579-7923,T,5.0,O,qfp13247,BEIXOFZYOYANYLFAGTKQBMUTKHSJIXMHJGJNPG,Spartan Stores,,tjcqxlvtotanhaapugrtriwqxhfseemv,qfpxuowfmckrmgphpdhqwhqtgxxcgm,Windsor,W,21290.0,KS,300695.0
OLEAFHDRXRBLZIXNHIECTNYHZN,Canada,2.0,7.0,97.0,634.0,Ylwqikgkgs,1-750-995-2946,,3.0,O,Hwa13248,Firiukqof,,M,Ubwnqbgbimzfmvnonebafliqemjchjexnjimtwimhnpbbikvtnnwdnvjvajvouunu,Hwahhkitqrluetghqzfhumza,Gary,S,439500.0,TX,1394925.0
Lvnoocrazwvwanfjzyxjkvxjirqg,United States of America,4.0,5.0,15.0,505.0,Svlsgbziofa,1-352-111-2740,,,O,Duk13249,Yqcjcvmochkqklqhpzdqpcxwhknvuqoxjeljipsjseuazarrtndfjnbdv,AMR,f,Jqysfbfwkzyxepudf,Dukocgrualw,Moreno Valley,M,431183.0,DE,884745.0
Zmkeuiuqpcsfjf,Canada,1.0,2.0,95.0,315.0,Kpvjft,1-486-826-7589,z,4.0,O,sty13250,Dtbifkkvkcwjhvfkhcfkkviexajoxczupsnktrpbwenplpyzfckcwarmtzozhcbbhcqfhszp,HealthSouth,f,seyyjmsjemjheireplnybeosgcolpurkhcvenkimiarduftbzcuoauqjwpdzagbdbdabahyhg,styevsdtrffyy,London,M,43144.0,ID,428088.0
Tssnuvequyqlfvqfoesapzai,Canada,3.0,0.0,61.0,850.0,JDMFJIASV,1-999-547-7038,,3.0,O,YMS13251,,Sonoco Products,,AIYPLWTECQQOVKMG,YMSTEPSDHHEW,Atlanta,S,137295.0,VA,2543588.0
uvmtyoftduppine,United States of America,0.0,9.0,33.0,435.0,efturzblmq,1-991-240-0534,q,2.0,O,cui13252,ibaxqhselzieddtxcorobdgqhotiaebzqgwdvjkwhxnpqptqj,Regions Financial,M,Ysabszpkbgeoskangmunmiidabubeppsgupaqoctlvbltngdqbrfwnttldyumbonouomqtxi,cuisbajkbgbepg,Plano,D,323020.0,MI,781263.0
Mqvfiyqpiplg,,1.0,4.0,1.0,493.0,Nlnyt,1-881-231-0558,,2.0,U,efy13253,Qmmqleexwlpjsmgdzzoojxsquztlhqhstbffrki,Manpower,m,Pjjxi,efyurbmsmiawhwfzpvqatzzc,Idaho Falls,U,202720.0,ND,2219616.0
Qopkq,United States of America,2.0,3.0,99.0,386.0,Cratwrnhiqen,1-891-314-6597,,1.0,O,UMO13254,PZJGMYAVXBTZBKQIGFQBAEOAZDMMEOCCLFDRDSZL,Dun & Bradstreet,,aandmlilsbjnyglvegrxglhnbrzqlytpetlsqdstxsvlobro,UMOOZLDCNHRAWH,Boston,M,147444.0,FL,
huhobdl,United States of America,0.0,1.0,96.0,333.0,Sdungmzu,1-382-735-0127,,1.0,O,Yfw13255,Miutbqibvfxkarvziqbogcfwupxxjhztomhlnocdfamajcdfifflhdri,RPM International,f,YPUWPQKWPL,Yfwwxvjgnqoiwurbkjitanpfdzldk,Biloxi,D,284326.0,UT,3777584.0
xfremibyy,United States of America,,3.0,92.0,516.0,EPFBIBJLFE,1-408-130-0965,W,,R,JJW13256,Uyjimrvueeievgnabxuofdqrclhvfcwaohxbkfhpuupvipdmlexkhjaujswouijfltodel,Staples,f,krthzupxyqstrvkjitoxfckbhqnpnxvxkcoodqmlalmytoxeleglbhofxeunskexydandmtfxyiefkd,JJWGGLFHHIEJICMMGNMR,Hialeah,S,51448.0,ND,3688022.0
Fndemrfrigiljzasmdmblm,Canada,1.0,1.0,88.0,351.0,LQDVABGW,1-938-427-7583,f,1.0,O,Wab13257,Ilfvyocsrcbtujjpghsflzjucnlajidvwdgzezrxbcuafiyzuumkagugwbmdvpimxlnirnrlzq,Alcoa,M,KTRJQCRUBAQSKDZS,Wabvq,Montreal,D,133021.0,MS,3462697.0
EQHAXANOBUZQKZEWNCBNRZYN,United States of America,4.0,7.0,19.0,304.0,Rdezvwvdszp,1-632-407-4063,,0.0,R,CPI13258,Crbflrmgfwzfckfwzpadrhsdecnnnoyqggunjzbjryvfp,State Street Corp.,F,Jtsao,CPIJKREDVUDNVLE,Oshawa,U,269064.0,MN,2780611.0
BBUVKPXGRT,United States of America,2.0,1.0,79.0,491.0,Qqbmwzycl,1-871-854-2212,Q,1.0,O,BZC13259,Kvolmmqkorkeoyrvjoygbwlbrfq,Gap,,Eaqwnwlhxtrawlrioonhedanavvtwog,BZCFCJUAEBCZBOGTZTQQJLGE,Fayetteville,U,,GA,1503671.0
BENIAUKRKRZVN,United States of America,1.0,5.0,40.0,594.0,gkiltrkqxml,1-475-831-3964,,2.0,O,QIV13260,CXOIKGSRVRERCXNEFEGGWNSUHCELLPXWOBNMDBOBHYRDTGCAAEDBPHFPPQOOBNMDYLGAPRBSEWUBK,Owens Corning,M,Enzpgtbnzbezuqgydjekhtgjpbogmmjvafynshuwtw,QIVZSAHHXKHNTUVSKGFANR,Vancouver,M,298878.0,Nova Scotia,3263203.0
Apvknvjzhclc,United States of America,2.0,7.0,85.0,664.0,Dzlkuop,1-907-551-3014,Z,0.0,R,HKN13261,kjpektzonskgxbimbrdncuwjpretsyolpnauulpnsg,Curtiss-Wright,,thuwnxvcewm,HKNKFPQBMD,New York,U,412000.0,VT,2761203.0
mrauuzqbvnup,United States of America,0.0,9.0,92.0,836.0,chrjnrm,1-574-065-0336,,0.0,O,GFL13262,Wojphxkugnfavdaoyftsueyltjoutxokoiqrmwaotbwwvdqesjetaiklzskqdsrxrai,Harley-Davidson,,Wphuxhenfshnbdmfjdsebjcqnujclhmxkkjfmneqx,GFLQKKZKICTSKXWUSDEGXVPJFTUMRL,Windsor,D,161918.0,IA,2500499.0
UYPWYMIYHMKKXIABRSOAO,Canada,0.0,4.0,37.0,807.0,Kgbhipuuovxb,1-983-331-5503,,4.0,O,PCR13263,NXVDTV,CenturyTel,m,Bledreqvzmzhkbfrqesnjunljzbrwjrrhdtugcobqrlzqyrkhebkhzawwgqiq,PCRXDULLHCFVILQZNCNPUWOSK,Berkeley,S,150257.0,CO,1031644.0
VGPQVIOIUHKQILAVWAEYNW,Canada,3.0,5.0,49.0,555.0,pjxhfvict,1-913-754-4478,,4.0,O,Mxh13264,Vkpcaqyrjav,Magellan Health Services,,WJSNSXFE,Mxhzueedxguclnjhqtyej,London,M,131378.0,KY,3245402.0
Pmvwdxlz,United States of America,1.0,1.0,,704.0,Jnssq,1-968-682-4562,t,0.0,R,Nun13265,qdrkylwdortaygisdbdkcbrhfotdecmnuxancwvculibugwbn,Cooper-Standard Holdings,f,MUULPQPMBXUDWZXJJOIYABDFACTIOLPIOGARMMDQDWOEPZOFJPWBPVOK,Nunleuaswk,McAllen,U,427824.0,NC,2532859.0
Reaewyvidnekmykydyt,United States of America,4.0,7.0,81.0,444.0,Ophngwnyzgj,1-126-684-7680,,1.0,O,zve13266,IRSSDGEEFKJQOHWXEYEVMVNIPGYGWFQMQLW,Costco Wholesale,,nxzuqbeegnltbiyvkotrxroepqmoqjbymmabe,zveyys,Gary,S,432383.0,AZ,3478268.0
GWVVPFINYUZDFRIJEHWSIDRJIOY,Canada,,1.0,13.0,344.0,QSSDIQWNUFEN,1-509-797-1506,Y,2.0,O,Csi13267,ATIUEEWOTGBPFVXQELSOEQIIJCTVGKUYCMMLMYHLJLMTUBFEAXPUDNMMXHHKOUXECPEJU,Domtar,m,Onyaofkjntgongkvwywoaudxrmplejvrumpugtrfhoqourkqyz,Csinhgq,Long Beach,S,72261.0,WA,
Uonsfqgapprhrhdgo,United States of America,5.0,7.0,98.0,728.0,RNXZHCFZZ,1-079-603-5559,X,4.0,U,Eek13268,AUHLHUQENHSIFKPOYFVTTPJSTPDPYTR,Susser Holdings,f,Kecufndwmjfygkzvfptthpbfnsucpswfcgebhoyfsuajbqodepxwsuoqroe,Eekaktxhncnsenigjmlomilf,Bellevue,U,2945.0,Newfoundland,2886374.0
Twgumduxzypwraipdkjro,United States of America,,1.0,61.0,428.0,Fzbvohtpbibi,1-003-595-8840,,3.0,O,RTU13269,Kseoxihjkzsdpternnipvosapdxpjplpsyekaoxfsd,Owens & Minor,,Wvctragybfktdrjlcyfvzcefdobbewemkwxjne,RTULOHDRDPQPKNPISINWYBCSHTHLV,Plano,S,434739.0,Saskatchewan,1521016.0
Dmjtsomaurdewdgspgtuktdl,United States of America,5.0,,77.0,732.0,Acovlcfa,1-103-761-4145,,3.0,U,iah13270,CEINTV,Dick's Sporting Goods,,,iahazgxasdfbrtxhneyycv,Regina,,316148.0,VA,2976268.0
ulmjtam,United States of America,4.0,6.0,55.0,372.0,bcemigjbmuer,1-169-001-0679,,5.0,U,cep13271,BOEFNAJBBDDKNJMNQSVBSEUVCCBECQCOWTHDJYBNZBDIIEWTMOBGVHXPQFNDNQYMPRVWHQVOTKX,VWR Funding,,,cepsbyjknb,Bridgeport,,164871.0,NY,1510723.0
Uagtoxmicfpgalkmg,United States of America,4.0,5.0,83.0,427.0,avjoozh,1-674-730-3777,,0.0,U,Xrj13272,gadynrdaysaazchvcpinoxdtjrvhpohhorrysalimgoiaibfsxeozigyt,Owens & Minor,f,Edkdnqbhrzcbivhfqlgsbhsxrjietyxyquuccscjjucfrtpxlovopz,Xrjebpexpcxppvgevfmlpqhi,Scottsdale,U,480038.0,MO,526799.0
Xfgszmjrpcgikazjuuujk,Canada,,1.0,82.0,765.0,ymvix,1-679-489-9725,,4.0,O,OMN13273,Wvriudvijyhgcakjyumhmdjjowm,Dover,F,Pepwqcschemfzdpnelleosibudcvqgggfnvofcqdaehimradfjgffmptuxyprfkrkmrlgrxdexklj,OMNUDOWKKKSOVGXTZN,Manchester,M,91185.0,CO,445239.0
qgcjiilqqxriqbxjdjj,United States of America,0.0,10.0,45.0,787.0,fxyetv,1-364-266-8678,,5.0,R,KGW13274,VVRNYFQODNXSN,Varian Medical Systems,m,hzlzcosyugytywvhawpmv,KGWNFVBKVKRILAFDGASFCQXJDAP,Birmingham,M,480642.0,British Columbia,2580124.0
Emuvpxvsqvcjnkrakpsqtdbdeicac,United States of America,3.0,1.0,96.0,399.0,ycecl,1-680-779-3336,,2.0,O,ETJ13275,Xdnnwjuapyllljqzsfzhwvwpngrbhffausacwoepjmxlxwivfuompuybauz,Campbell Soup,,viuuabzubfftpfws,ETJYNUIWJNIITKVUZLTJHVAVHVBAVB,Lubbock,S,338137.0,VT,484634.0
epusfugcfjnhndbx,Canada,1.0,10.0,50.0,436.0,Nusabxe,1-629-190-3998,K,1.0,O,odf13276,Yngmrpjurfcvjhjtyruydagymrfnkknfgcfabp,United Stationers,f,vsaptguroofkstecfxiythlkeiazzqtrtykzxmpnzwworirjthfxtwpadrmbkjksmhejd,odfgygnohhufopdzhfwxdayka,Fort Collins,W,151581.0,TN,3644428.0
Tjbbkbjmlptxizyzqpimqcqadjwn,Canada,1.0,10.0,7.0,769.0,qnhkhbnconz,1-333-190-4296,X,1.0,O,FJJ13277,LURSEVMDXREGMVCBAPNTNVCOSDTJOHCDJXVBZJZ,,,Ounbuuw,FJJESBSIEQT,Anchorage,W,216513.0,VA,382858.0
Bucjsqarucmmaomcbtm,Canada,4.0,6.0,68.0,719.0,JRXXARORTL,1-601-449-9825,,,R,Gry13278,Jfawkeeswa,Bed Bath & Beyond,M,HDUAJOLXUVEBAOLMPGTQIIZSOJBIBDPXPVDHOHVT,Grywfjcjknfhslkt,Boston,U,316902.0,NE,3994265.0
tgsdex,United States of America,5.0,2.0,31.0,340.0,hefghnmso,1-802-639-5897,V,5.0,O,Htg13279,Koeonnffouvghfgbtkugsnj,Dole Food,,xhtrn,Htggjocfimxmmfobxadwwfja,Long Beach,M,249323.0,WY,2294561.0
Euoksvzwrdqjow,United States of America,2.0,5.0,67.0,696.0,NAKQC,1-386-695-2443,M,3.0,O,Nck13280,Iunpumjyfewxssizu,MGIC Investment,,Mdrifmtubmgrtxkduusumewpwtujxoxfeioyemwxxfxksargvvdisbgiray,Nckixbtfccwdqloeptpuep,Stamford,M,180897.0,VT,3736725.0
Hhfzyghyllkxirhomrhgsccjsrhmv,Canada,4.0,6.0,78.0,429.0,Tppopzjbbkpm,1-133-344-0698,,2.0,O,Ulu13281,Xzcoyiqtjpphosaicrbbwwuvdscu,UGI,m,Yhrnocudbzkowuqvfcwipeckwbrfqucwmngxqcocxuigqzzcxpexlldxuxkhhtgmhdxccwkubrtvovon,Uluntczdvgnwm,Garden Grove,U,64683.0,FL,1373134.0
Fhnsalscqyeedefswwuwrl,Canada,3.0,7.0,61.0,502.0,Ltmtuo,1-648-894-4848,S,5.0,U,ZMH13282,Oqfnkuywnqkjskkeoinnlupktcuugllarlqunvqbfmnnccuxixjdnoxtux,Packaging Corp. of America,,RGPNAIBMTLTSJRKDVIGDIEYROYZYRMAGAFZDEVBRQWRFCMVQHASRXOGDEKGZMUR,ZMHZQVXUQYSNYPIVVXDTCOVIPDHAJ,Flint,S,116935.0,RI,2622298.0
Jqqnlhvtmnbqymynwnjoqqaotk,United States of America,2.0,5.0,81.0,849.0,Rtxbz,1-350-570-6771,,1.0,R,eso13283,Bxwhqdksc,Dominion Resources,F,Iqfoyjqsdlaiiqroumxwjjmusprsemmksfnpwprqlrnjiuwvlcstqgsfiaztgjy,esoarvks,Richmond,W,84676.0,CA,197048.0
HOWVOBXXKZKBAMNBJND,United States of America,4.0,1.0,4.0,,Qoqbrkwrj,1-796-938-9443,Q,5.0,O,Uvw13284,vwrmgjrdsrjcrnudxxspjmhxvvqqpsxffkburraqsnkey,State Farm Insurance Cos.,,Grdqfosgfkoyjqjdsydkosdvquwubhrjhroyokfnvcbacungc,Uvwivesoxhdqcsmaqaxyc,Independence,U,22879.0,TN,769987.0
EKVIOIERSZFEK,United States of America,3.0,0.0,20.0,827.0,Xlxle,1-945-448-9130,,2.0,R,ejn13285,NKCHUZVBLQMGSSQPQEECMGETCCJOXHAMDZNWHERZDPKPULCPMPXZDZXPCKOVYNIY,CarMax,f,mthxfvajledcgaigmfcmolkztpyqmg,ejnawdtboaajgqngttxzh,Halifax,M,6876.0,Newfoundland,2263759.0
Xshlqjyyykdqeeakxywbukaugj,United States of America,0.0,3.0,68.0,377.0,Tadzvdwmk,1-652-817-1263,,5.0,R,abg13286,xtoxzfpfdahjuoxhftdyeeicqxpdwudsmmj,Allergan,,nysyupmujtvlkyhwcwwohilofavqdtlvaszsdakvjyozfinuzxbwgcyzddwrnbfp,abgbimyccytmfvhef,Lancaster,W,423844.0,NM,1149508.0
Hbimisqfhdhfas,United States of America,0.0,5.0,,428.0,ocngwjx,1-287-586-7650,y,4.0,R,PPL13287,jsepghkxpbikmt,Vectren,M,IEBVLRCHXWGAJHNNYVIARIDSVVKBK,PPLTPYIMKVHZTRSONSOICMV,Burlington,M,52513.0,DC,
Waqkzfslhsqnj,United States of America,1.0,6.0,32.0,326.0,swgmcuxdux,1-718-238-7850,P,4.0,R,Jiu13288,Phykwcqzfxclpualudqaogwuxwslnbykwgzewpjthkiivqmdskunnruimlsdyj,Analog Devices,,Eugghcgdmumaviewkeqnfkwvtsdvkazxwbrvrsrbjhdcidyechuhijlkfauqv,Jiuew,Torrance,M,34540.0,Prince Edward Island,2142179.0
IVNFMXUHLNKNQKLQ,United States of America,5.0,8.0,25.0,,EGYAHVCH,1-766-959-6159,,1.0,O,Ims13289,Xhxzkhkxglgziupspkofwndxdbmthquxcfovx,CommScope,,Xllyzeprukchxgdaweqauoskiwxmqqdzvbnwhqocfkhwpdtmplgskalgrxbqloll,Imskilwbysuyrjhwtaurmm,Portland,,173732.0,LA,3456095.0
Ebcetgrmdusfhkwlqijxchc,United States of America,4.0,3.0,56.0,789.0,FLTBWUK,1-446-952-6459,,3.0,O,kxr13290,ZZJGCEFVTHFGNFCEQUGXVRRTQQMKHXSJNXQDGGSZNHXBQQWXQCFUNGF,Express Scripts,,uttkmpgofpnvltglavrqbhqhvvgiwrczfdynjeavyiduufwiubvthgrrvhgvdiipoogqfzyfoq,kxrmrctlrwohexobkcomup,Orlando,M,248640.0,CA,1797369.0
Rmislhw,Canada,1.0,7.0,90.0,700.0,Dgksmvlbaq,1-327-961-7228,,5.0,O,Jpv13291,FWCQFPOMOHVNCFBGFDRBWADJXJWKKPCGSQKTVGKXATKRHKEPQXHRGAINBWG,MEMC Electronic Materials,F,Lvnrtrxvgogwgnltapxvnhzovoxlplgibzxtgearoydcgunvnxhnhuevzggljsfnhivhcjgmmvbebhy,Jpvgjcfkkjedzfktntzoktiw,Beaumont,S,439264.0,LA,236958.0
Ocubrzf,United States of America,5.0,1.0,18.0,460.0,,1-909-462-1614,,1.0,O,AUV13292,cdciiormdlhrqivygsqfuhdwdtqxoexgqvowmzdgviggscrkwccyvxptvdozgumfgoncxcedewyua,Las Vegas Sands,F,GFVLKNXIJCBDXTSTFROQUKXIAJA,AUVXBVQNFBBWWKEIVGCHG,Lancaster,S,338039.0,NY,2916599.0
QIDHXL,United States of America,4.0,10.0,49.0,441.0,Vdkouhul,1-088-568-0253,,2.0,O,lip13293,quxoxxtmgzbnmrsaulfyenqbjd,Regal-Beloit,,RMUYVPBMSIHFGXHVPHCGVJMWIBUDYHAYRANCWXUUIPCNAGTUZGFBCTJKIWHJEKAUV,lipbleqkcaqilgjpurryzabkz,Nashville,M,138898.0,UT,830045.0
Uofuytisp,United States of America,4.0,4.0,55.0,542.0,gecgtfvxouab,1-900-597-3379,,5.0,R,Nfo13294,igqizsglieckfolqhermjtdnqvsxocpyinjpmmjoyimeadoprrvpqlziaaeimakbfyzpgjceqhjkodf,Murphy Oil,,Jouyypisuuswovbtokq,Nfomnrpywektufycjs,Charleston,M,465718.0,MO,3260198.0
Paopa,United States of America,4.0,1.0,43.0,736.0,Kmlvthsl,1-881-385-6273,,,O,Wsz13295,Wskwbvkixqywnulhwuuiouornbespqyuzgtbvpkqnryeqxxvetubuxyvjnumgmsmuryxewhdxrjdou,SunGard Data Systems,,WVWESZERIABVHJTQZAPRJGEORKDAOEESG,Wszigvwkfsyt,Provo,M,208991.0,WI,2286681.0
Uyjkarcjfhpdxtsqlirxlysbatho,Canada,4.0,3.0,95.0,451.0,Emdktxpin,1-605-435-3346,R,3.0,O,qbc13296,nsgqbcxmdvavuntxirwzvqlyqnjifebafrqelcxwdvpxjcaozuvzum,Energy Transfer Equity,f,pfldajeezhl,qbcgtarhyfwwwmvfn,Bridgeport,S,237244.0,NJ,2416195.0
Bhnolbqnulsabdukbkzc,United States of America,5.0,,39.0,620.0,Rqcazinms,1-458-069-0788,s,0.0,O,HWJ13297,KNXFCPZACRXEOMZMVVHZMOGSQIFETZMTDQBSPALTSZKVV,Torchmark,,wlgjskvvbmpyqfolhumlwzhzoilfpmvbmyxa,HWJYZUXJLMVHUY,Charleston,M,101559.0,NC,1506478.0
Bnnavebjbellkprchpcypnkubsip,United States of America,2.0,10.0,46.0,327.0,Brgxxpackcr,1-464-238-0810,p,3.0,U,ggf13298,,3M,m,Lhboivagfqwyvqwnimgdcjlvpjtevy,ggfljpdptcptignjaxqya,Syracuse,S,55791.0,Saskatchewan,3328580.0
JMEUVKQUPCEGWRRO,United States of America,0.0,7.0,98.0,744.0,WKSDGYYN,1-081-162-4468,g,1.0,R,dvs13299,OSASJKIAXOGOXAVVVVECPPDMOWUAZGWWOBTADYTCNAHNFLBXQDUWTHAGKAB,DTE Energy,F,RISZYDGMXSQEMPSTWYEXJPPTJFJECNCWOXZIPASNDQRKVWTFEHTBDWAOBTCGCILFCBNCCEEUPT,dvsti,El Monte,M,293690.0,VA,1482658.0
Pisbqriysjnuxlos,United States of America,1.0,10.0,37.0,,RLAJNQM,1-911-389-2850,,1.0,O,Mmk13300,PMLBAEEXJPBHTTHCMZVIPNTLDYKMHQHZ,HNI,f,,Mmkruoaosytchvparck,Chesapeake,,338565.0,WA,1623391.0
Igaaszlxumvzcz,United States of America,0.0,10.0,27.0,554.0,Qeeqxnxkk,1-794-660-0975,,4.0,O,Bpl13301,caqhsqghpqsrxoivhuslikgynqeuihqbytvsexlkqgwkcrdgidqbcum,Legg Mason,,Iwyicvnuhglehmacutqgxgfokwxwgomwswmsyasldtbbicdrbbkkcahmyrzcyqzxak,Bpljphrggidoo,Huntington,M,154961.0,VA,3810116.0
ECHZWRRTLLOYCTJEMJPPONQ,United States of America,0.0,4.0,49.0,694.0,Uflgkjhluhj,1-224-122-8069,D,2.0,U,Izs13302,dhjwxxsbsvvmhhglewwwntjiiffwysvrrsscov,Polaris Industries,m,agbopelmbrdfgsflveuxjpjfjbqlvdgpsbejsbnytuxaqxrlgrrkmqnlwnjuqszqefwg,Izsbdjvcbejoqtdfyipetoqeed,Omaha,M,196527.0,IL,3210053.0
JBBAGLGANCBGIWUHQFOTDJVX,United States of America,5.0,4.0,7.0,507.0,Ytpnflkvyhr,1-516-909-3477,,3.0,O,Tpv13303,NODLPZHVEUIADUKUXZRGIHMISMYWQ,BlackRock,,Zklygkgilmmeplwgqpdopimaoeadmujuvnlypcbrmbuxpkji,Tpvyfurwzqoplsymchnsztm,Fayetteville,M,315680.0,IA,2685602.0
DQXACHNAUXJQZLDSBELFG,United States of America,5.0,2.0,83.0,809.0,xuzfyelrdtzq,1-138-341-8864,R,5.0,O,Qgq13304,ICOBYWAUGJKRMZVQBLZFDP,Lubrizol,,Pyibsj,Qgqacfcmjhaudgxwqiivhbrjz,London,U,415427.0,MA,112786.0
