prospect_AgencyID,prospect_AddressLine2,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_State,prospect_Gender,prospect_MiddleInitial,prospect_Age,prospect_Phone,prospect_Employer,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_NetWorth
EIL13720,QBBGEYOBWLHHKGEGJZXLUXSEGBJLQSSNXWYFHICEUXUBUAUTBIWOMVSMIXVVT,mgivadetlbchleomalhnrg,O,7.0,TN,f,U,,1-178-349-5480,Duane Reade Holdings,242854.0,4.0,1.0,M,723.0,3097456.0
Okt13721,nnxkxtfcbbwlywbhmfouurbwfq,Gxynqvbiyzqpyyddrqouksgeugekrooot,U,9.0,Alberta,M,,75.0,1-473-493-6838,Plains All American Pipeline,332678.0,1.0,4.0,W,626.0,1993652.0
Fcb13722,egoptakhwvvjiwcvmiogkxqnutbuvmrskeaocyvorriqvwht,PWYJVRIFZHLLFDBYFHOOJW,O,0.0,VT,F,,98.0,1-781-247-4945,Newfield Exploration,414520.0,2.0,1.0,M,639.0,939543.0
oag13723,onxcuvhchxuakzazjmnixshgrzavirnxqlkfeczbvahjrminmwhwrbjephmsmi,,O,9.0,MS,,R,39.0,1-320-538-5139,RPM International,,4.0,0.0,D,317.0,2766209.0
Iuu13724,Fzwmkesbxdfznxmqpiquqqswwuziculerlzkhluqys,BYKJTSVUBAORQCTYJWGBGMDBWKJOJIXJEVXKCOXNHBSNEIYXTJIPUY,R,,Newfoundland,f,,78.0,1-358-509-3102,Stryker,390926.0,4.0,4.0,M,420.0,1557424.0
Tcn13725,DZFEJSFDAXEGKNEIORTYOUQVSMWDAPWWLUSQGQVRXNFOQSCXCDSPZOHCUEJVLQTZAHGSVGZNJUKLE,Ekascqzpdqnqnevdffbqkjbf,O,1.0,SC,F,,21.0,1-283-980-6142,Campbell Soup,432750.0,3.0,,D,731.0,
iqu13726,Vmfcclffsjmkqoyvbxladxblhewvo,EWEVPLZPJWKSKPSKJRTBQBBMXRXKRVNLECFUVFSARJAWFLRUXFDEUKQRTTDJUEPBILBXNIAACZSKF,,4.0,KY,F,,69.0,1-775-898-6114,,326005.0,2.0,3.0,U,843.0,2774564.0
AYO13727,Knpmonddppogdlbxqukmgahlttyilppwfukahiciovabsqsuwmqiovltqppi,Vlaxjuarykxxvpctoeubngrwqqfqcuwgjttxvulehuzlqky,O,7.0,PA,,H,20.0,1-538-565-4671,Corn Products International,464015.0,2.0,5.0,D,549.0,430920.0
Slc13728,Tlgmseplucbakknxittidv,LZRUIICETOMXEOBUIKGVIQSPANXTIBEMCZSLOQCEXJGGMATPGYSOUPPSOXPZXNBVYPMTRMWLNHKNUOEX,U,2.0,MD,,i,20.0,1-865-497-8774,Buckeye GP Holdings,411225.0,0.0,5.0,U,314.0,2265091.0
Mhq13729,ENIFPAI,Wsqpggodjuuwbxqk,U,7.0,FL,A,Z,64.0,1-599-556-5134,E.W. Scripps,318385.0,0.0,1.0,D,635.0,2804089.0
Gga13730,hysnnxlfumgbeubhiptcgwf,UIKLRENLVTTDIKPMLDQCDKBOTIMTEOOIQJKOI,R,3.0,Saskatchewan,f,F,68.0,1-954-849-9538,,484884.0,4.0,1.0,M,665.0,2287522.0
Pxd13731,uqticgaoskpfhpbkczhzgewsfhiwwzbasdkcukxgxokvusdrkwwktqacnxfhposeskfqxqqqjjjr,nidxapwmjixjmekksbtd,O,0.0,AZ,F,,98.0,1-786-777-8660,Entergy,449492.0,3.0,2.0,M,551.0,1265082.0
Jqb13732,SOGCZAYSBNEEUJLXSYXZGYRQFIJMTBPLGPTSZRUTCIZTQUBMGRQJE,DZIJVMEWUOIPGOXPWLXPCMUOVFNAPFPOCJRSUKVPTAFTYXRDVKAMQK,R,5.0,KY,,,6.0,1-852-132-8864,National Oilwell Varco,354548.0,3.0,1.0,S,544.0,112369.0
Lqj13733,wlxkmozlnqslzhwuhtvdtjtwczue,Rqhjbnkrqcigagexlzybnctmagdgirgyhecdoqrhnijesdcuwhvhrqoildhhauejnv,O,,DC,F,h,28.0,1-544-887-9062,Hasbro,97936.0,4.0,4.0,S,681.0,1985713.0
srq13734,BPJYWMSOQHPFHYWQQZSJESNBYYSLTGRCVWFLMZBHJDGDEXVSMJRXBYJFFMFZHTEEOENNQLRER,QOYKDECTDKIHLQFQWHWAFQNVHPBBSWPBBLGFOPABHRVJJHFHMMIEKOON,O,2.0,IA,,,,1-807-397-7626,Public Storage,384151.0,2.0,,W,520.0,3582449.0
Gxi13735,FWSASPZTHAJMQKOVJHUSSZDEKAAYGQIZONAPCGHCQXOOFBEUTVJFYWBKLLROOKHISUIRGDQVFFF,Cxugvjjbjdgymfewoqefqvsqodcwxkrcgcnfauywhxksesnvsqjylcwnnjidkvwyi,O,3.0,MD,,J,19.0,1-173-450-8902,McClatchy,331712.0,2.0,4.0,M,649.0,2000712.0
Mad13736,Vqligwtwaqgcuddb,,O,4.0,VT,,l,92.0,1-135-225-1718,M&F Worldwide,5296.0,5.0,2.0,W,613.0,
Vcg13737,Jrubcmfjifacwhqsgex,Waqymqrebnudjsvjnlxfsvs,O,1.0,CA,,,42.0,1-699-421-2418,Honeywell International,377357.0,1.0,0.0,M,382.0,2637224.0
Trq13738,Jlvghnzhuayadifigkziznfawwnssjlzzlthvqrxmmrursunzxihawksu,yykmkikqdlsmnsosompwflxxcyfghztkefinddzxnwdkflfgmcmqucxbopglzui,O,2.0,GA,,,91.0,1-135-472-0590,Bob Evans Farms,257310.0,3.0,0.0,U,,177026.0
Itd13739,EUIYYQCCHNYTCRJQUNPEFAGUWPTMWOKZARPSKNUBPWOMBOPEPN,Ebsatuunxtwkucgdditbqh,R,9.0,British Columbia,,T,32.0,1-720-143-1712,Honeywell International,199354.0,2.0,4.0,M,725.0,2914749.0
Aje13740,ipqootxyxlfkwqypwxfmovjwempyxfvxvqpxvsziz,Hurtkshfgqjtqvrhmrtxnadpqsdxlwsogcrtsrzxrcytuuwtoyrwbuaqcppxlehqguhochuorvagohf,O,5.0,NM,,G,36.0,1-016-811-8275,Hospira,352212.0,0.0,4.0,W,748.0,2090382.0
Pup13741,Zguxdgjvuunytqsaskbxedra,Sigrxhfptdq,O,10.0,New Brunswick,m,,17.0,1-495-417-0660,Rowan Cos.,414017.0,5.0,0.0,M,560.0,3018111.0
Orz13742,Nrtrkrwfsdzqqzrhpiuitltickdiwekantyuhaofiqj,MIMNTSIU,O,6.0,NH,,p,16.0,1-225-064-8158,Family Dollar Stores,197659.0,4.0,0.0,U,674.0,1872872.0
Xym13743,vhdluxmcsnsegfizfunikzinktd,,O,6.0,OK,A,,47.0,1-660-593-0481,Marsh & McLennan,49832.0,5.0,1.0,M,531.0,209567.0
Ywb13744,Ytcvvpxwzvgpqzssoavgvtnjhhxzmdtldqgcdqptahwuwgwzqmsbi,QDBJIJHBJAYMKXLRDVTMIDDLPJHCMTLGOSBBVDQIIYFSZSHAFXLCBBAWLJKY,O,3.0,PA,m,J,64.0,1-474-255-4741,Olin,,0.0,1.0,U,681.0,1030476.0
Itg13745,sfuzcrdllrplhg,Xysulosxy,O,4.0,Ontario,f,,35.0,1-391-575-8612,Markel,195494.0,3.0,,M,712.0,3817291.0
Qxu13746,Htwyfapdyqwhjoqisfkfnlczgztbpduecd,BCAQGSQVMJCBSDNYVDBXTTNOMNRSMBFETNGDPIGBERBXDQXAN,O,2.0,NV,,,69.0,1-656-854-6570,CHS,306382.0,5.0,0.0,M,,2316418.0
Mig13747,Uzpnktwrnyx,Nfviumdzmatxetkpotbpymwavbm,,7.0,AL,,F,64.0,1-497-414-7815,Merrill Lynch,484360.0,5.0,4.0,S,344.0,1131067.0
Sid13748,TDKEYTTZUYCBDQRQCLLUPDTCBZBYEDYCNTLTONOLYISJRG,Hhmpmftcjgteeqcwbptiugvomoovyxyexkytuxgucqptcejzvojzfhcueb,O,10.0,Prince Edward Island,,,35.0,1-177-904-7037,Equity Residential,196241.0,0.0,2.0,U,391.0,127489.0
hvk13749,Xemzulpqmstlrogwvuzsqshmqkizg,Hlopbmifdbcf,R,1.0,CA,,Q,4.0,1-480-130-7578,Fannie Mae,420630.0,3.0,2.0,S,618.0,2531303.0
Qev13750,ckrwcbxiwoepvuiucfaejmitotlqapwrlrdlpfgotznawmvxzivdk,zzfhmuhfhdxxgqmkizsifzjnshejdqvoortwtrxvnab,O,0.0,LA,,T,3.0,1-269-429-3803,Pfizer,416183.0,,2.0,M,517.0,1949100.0
Ypo13751,Kidknngxtivpzavqzwddpvsbdezbbkp,Fewrptjrcxvxbklrobwuurwghfwktnonaipjwmiaesuikvemvcvoerec,O,6.0,Nova Scotia,,H,71.0,1-233-929-5349,RBS Global,497832.0,5.0,1.0,,,2065718.0
mht13752,Qraproghmdcnmknibkpaefvtvxqjdejjilmjgigxgpbezuvgwcbwmc,NOEFZUGSHPUKJKQ,O,2.0,WV,F,,39.0,1-371-929-1442,Consol Energy,396478.0,5.0,,D,779.0,2984018.0
Lcd13753,Zfpzsbsgsfbufvqctwsohpjscinfutawffgaixoygnzbbgwqxxsedvsasnakkgttvnhnbosmaqxdbu,kexkvfidgwzvtarnpaogoojmnlpsmapryzvdjkgfnp,R,8.0,New Brunswick,f,,79.0,1-451-600-0401,SAIC,305111.0,0.0,2.0,M,719.0,2458908.0
QWL13754,tfwjpkqaebueytsrwsrcssdfutidixqzmhawjmdppokikmvrcnspjtiujewrakobcmigw,Tqqazmradnrrwoxkcdmlj,O,9.0,NJ,,,8.0,1-879-982-1478,Administaff,79098.0,3.0,2.0,M,767.0,502081.0
Sek13755,Phxglpjvjjmszwfbounhxa,Giaiinedvjkszpdoxnhryvnpnauzhgpcatnjypgodmaadtrejiuglgxhjcnrpyxxcjt,U,6.0,CO,m,,19.0,1-887-388-4385,AbitibiBowater,435158.0,0.0,0.0,M,551.0,1198211.0
Vhe13756,zvfhoxqlvyfkdkqemvwefkphdeohhanzzzenxmlgvnkgvkyhjhyfhbjhwxtxunewioduhjcakuuwgur,Ysmfkfgtglukosfrfolkmgimpxlfsnyqtpsrkhhdnmsrbytptxhmdbdcvwptbavbksiqnemepomxyu,O,5.0,HI,f,,59.0,1-931-641-8473,Cimarex Energy,248127.0,2.0,4.0,S,396.0,557925.0
fid13757,Xsnojthzgxkpixjearhkadsocxwklanotltzcbeavtwgprqfqjsscfrdgkgnjbdlwzllskbkrorsonre,Gyirinianrduuihcgvosukwopeenyjmzegkbcbhvm,R,0.0,WY,,H,26.0,1-758-403-8351,Warnaco Group,27905.0,5.0,0.0,M,595.0,1099807.0
wle13758,Fwwwteoquovuaweezlzjivejiqsn,hbyxagwuyqwxpchlhvpxpmvkeluocvga,R,3.0,RI,,,43.0,1-481-337-0912,Pacer International,449215.0,4.0,0.0,M,431.0,3136316.0
flp13759,VEPQCCSUSCMETBDF,gssiygnpbgrnhubnsiiibntidvcek,O,7.0,OR,,,60.0,1-606-686-5015,TIAA-CREF,423923.0,1.0,3.0,M,783.0,728714.0
rui13760,Fcekoljchzinmawdacacvjikukkmsfhzhosgmjgftrtswbdqpqfithvpobpxrtfmrbxipdwtrvrdncvh,EPFMYCAHQAPFZSUPERSTOAVDSFRQBEZGHCNCPXGMMIUBOW,O,6.0,ND,m,R,46.0,1-652-254-3647,Sysco,210012.0,0.0,2.0,M,433.0,1571778.0
SFY13761,Njodwlgpxgbzfnuriy,fodnlsmyo,O,8.0,AL,m,,88.0,1-023-145-6817,CC Media Holdings,425358.0,3.0,0.0,M,435.0,545541.0
CPW13762,Orsgqnlqoohbypgbcflimyydxrpyzwgkiqgdiwyoudqgpmtqowoqndyvzugctdojpuc,Cldreggiqbgohtptsoo,O,7.0,Manitoba,,,78.0,1-151-692-6945,Johnson & Johnson,438498.0,2.0,5.0,S,796.0,1511908.0
Vox13763,ATMUNKUBMXHFWZEFAWKIKYVTLGIPMVJVSDIAOXGFLORJKLGLCLPGLDT,Mbbwt,U,4.0,OK,,x,83.0,1-677-484-7773,Popular,125217.0,2.0,2.0,U,456.0,3632895.0
UOA13764,cfuefcefeuxotpjkj,Bdfdaagmesmsqojooyvmrfnutojucpugrjivsopdb,O,5.0,CA,,,35.0,1-821-630-1765,Family Dollar Stores,463486.0,4.0,3.0,U,373.0,172690.0
ZQQ13765,Xnwardooiejozrqkdhrqumojrlcerytebh,Fmcrpochmryjvbyvwdszlneloopidouahaagtpxmebbkhnpwftgulokemxkpdqwitlsbdafapxkc,R,1.0,HI,M,,,1-080-328-0658,Whirlpool,189628.0,0.0,4.0,U,464.0,355037.0
PIZ13766,PWGXEWUARALJFECPAJCVBXQQQJWOUCKJMYBCNUODFBULUKWSVRWHKTBFRQPMWIPFSTYMPYCT,pwfvncqxdeaokavagvlnynqjebfcjdjmyhebfxv,O,4.0,WI,F,,94.0,1-343-113-0964,Metals USA Holdings,403506.0,5.0,1.0,U,346.0,634764.0
Ort13767,Ggihjygemod,TQWKONJHGHLEKIDVFSQPMFPDWGLHXKYNDIATPRIVMHJCKUPDXAFVRCHLCBHDIREPPCYZ,R,5.0,WA,f,g,52.0,1-163-860-5623,Warnaco Group,45514.0,2.0,1.0,M,692.0,2182142.0
QDF13768,Bzvjrtp,Glwlzbbvbxkgkcvgwbxjci,O,0.0,VT,,,47.0,1-266-475-2011,First Horizon National Corp.,489482.0,3.0,5.0,M,,3773350.0
EBM13769,leczkjwpastqlher,Udesbstufyiou,O,10.0,MS,,g,21.0,1-429-830-4258,Marathon Oil,154735.0,4.0,0.0,M,787.0,771899.0
Wmz13770,Ldhgbeucxwlormcvglpeavdwhhgsuyuotsozxvdtpplzjkzpwdojxfflss,Hfuzyifuqaailtnriveuncoxozglqwyuppjditzfoapnsnce,,1.0,CA,,,66.0,1-978-194-8030,,352530.0,0.0,2.0,,704.0,2842423.0
Pez13771,EYIBSXBOBUGDEURJEM,Yfhfmetdbxrpofkueou,O,9.0,CA,F,B,22.0,1-828-143-0666,Itron,61678.0,4.0,4.0,W,544.0,1139016.0
JCG13772,Uifwjzgoakuzriguphuzzkscpncpxoercfsq,Nlekimxayidagicuknasklxvelsuqifgnohlamhwgajdicwulpmc,U,4.0,TN,f,H,31.0,1-218-604-7948,Aramark,334355.0,1.0,1.0,U,697.0,1027740.0
XBV13773,BYOCCTKWWEEEASUFWBZBVWSSIOYGQMLCRBFIEENPKWNAWZUWUEHTAEYTBJPNDPGMJ,Kllbmkowedmeuwoclomzhdlpheytplaqjsvvniwdwsawylodinnpmwznhenjqsrwlcvyt,O,2.0,New Brunswick,,,62.0,1-377-529-3325,Clorox,394497.0,0.0,2.0,,345.0,1998272.0
Els13774,teftic,Mmluvbupojswtnjohjdjaojcevyyxpoxtvh,,,GA,,,53.0,1-954-369-3310,Con-way,141962.0,2.0,4.0,M,553.0,873037.0
JAU13775,Kesiemhlhyhmogsvuqtoegjtfdtrpqvyedppyuhdjkanfelffmdndtzmverxui,Hcwcfuorh,O,8.0,KS,,E,51.0,1-180-703-5329,Werner Enterprises,311236.0,5.0,3.0,M,826.0,2952360.0
Lyx13776,Knonudmpvqchddhecdkxlgzulnqmjyemweaeaabzplzflimsbtmiwrpkrjmjpvauyhoncqcdv,Nhgbjllggacfwjwqnxguigzbexeofbyrvbqcbezagzwdmkndlppgrqwasedjwzphfazulqq,R,0.0,ME,M,,83.0,1-527-757-5479,CBS,250483.0,2.0,1.0,U,635.0,97482.0
Cdh13777,Zaptcxwi,,U,2.0,Saskatchewan,,E,40.0,1-902-186-4094,El Paso,103246.0,4.0,2.0,M,616.0,3711233.0
pig13778,jldrmboukivromsurybrsnaquxcyirefyaphruqduxzkmesqbpkilovhwedjbw,itzlbkftvnbkivxcuclxfckgchhploqosmbzwlvanjxbzfaarmygdzuzfmvr,R,4.0,VT,f,U,70.0,1-724-204-7272,Hartford Financial Services,208301.0,4.0,3.0,D,630.0,14331.0
tji13779,,ABZQSOCPQQLAMCTGLGOMCOZLTFMSACBZGABYTUZIIDOSZSHGLR,O,5.0,RI,,,100.0,1-634-438-6701,St. Jude Medical,491708.0,0.0,5.0,M,376.0,2828228.0
Kpf13780,qntqyansomtjceqykaxpdkqzidgetqikdginrqxxzfvywixgfutwiedcfjoq,Fvtbjpzaodcyxcvcbggedefhnsk,,8.0,DC,,,89.0,,Honeywell International,488999.0,1.0,5.0,D,828.0,
wkl13781,Jviqfrxtfkwtrfjhvlhbdelicgixwyxplafhaxzxmpffgqoidyametwngrxksfveqwhanwikelyirwrb,TUHCPBITOEN,O,4.0,NY,F,t,64.0,1-503-676-8492,Target,492638.0,1.0,3.0,U,467.0,486141.0
Xik13782,Vecgaxcoghcdyddiaabveimneebhbfcrpkonykvrncpcdykoc,LGRSIDDSYWXVZOQPCBZZITIWMYYLWIZKVZGEKTKNALKUQAZMAHYUFIZZTWJYXCXJUICU,O,4.0,OH,,,,1-706-606-1911,Energizer Holdings,20329.0,3.0,2.0,W,481.0,1760259.0
Atc13783,rfzrwajccltkbdhrmseavacljibsducrvyjvwxxbywqxeyosmrsbbbhdulqyzhpj,Qnbzbfwpslcnuqrbrumhbcxpjuqekgvkyieesyvskydptykeklntgisnncjbelud,O,1.0,WI,,,90.0,1-820-593-1409,Cytec Industries,,2.0,3.0,U,308.0,855891.0
Rjs13784,LRQBUVHOZJNADDQMOLORIYALISBFYWYWPHLRRXFZQLLFOHBRHHTXLBKZCYGGTMDMZHRHXVPAXWTM,Rpwrpgfhwrnchtonu,O,0.0,NM,f,K,85.0,1-134-061-4963,CarMax,55015.0,0.0,3.0,U,671.0,127685.0
QHL13785,Qrbuysppzmgnfrcmbnkqoafbegffwuwpstwnwnqhhnxuzdmnbzrilipdofutkqslwohiqnmbup,JGLTKIKXKHENXMERIMNTTZSXEAPUGPTOINWRBXQEZU,R,6.0,Prince Edward Island,,L,80.0,1-211-051-7342,Consolidated Edison,44621.0,5.0,1.0,M,762.0,3863766.0
Aom13786,Nmksgvyekksxvmhykr,kzblseanmckpwtokptpbdwhzssvzcesaepsjgenuyygdpggtjj,O,8.0,FL,M,,71.0,1-644-484-6346,Synnex,207270.0,5.0,2.0,S,444.0,830470.0
Sje13787,Oysqvugrqtxoaxgnztyb,Tmqiygqvgqmeqcgtapnzcexwfvsjyciqzroozxuavjnoqqbqopipwxfkvwcc,O,3.0,SD,M,,26.0,1-054-472-9826,Ford Motor,102903.0,0.0,0.0,M,415.0,3715827.0
pag13788,,dajcuhxpyzlsnivvpdhkfnk,O,,OH,F,l,10.0,1-736-676-8711,Clorox,253012.0,,0.0,U,422.0,2079456.0
Ckb13789,Whlyrlolbxxqufxeqqbvzbqbogsnqyjseozfhsxwvkvgzkecwwoohqjl,Egegdxnbadz,O,8.0,LA,,,81.0,1-636-962-6329,Telephone & Data Systems,30409.0,3.0,4.0,U,440.0,2604476.0
Mms13790,Bagsguwpecdconrvkvjkgywqbcfdfnwzzrhcgvvuncdixprpojedmhwnbpddchduzv,LTYGEQASMXBUTWPLXWCUPHORIRDUCJUNRGNTLQBMKXMVUVAIEBART,O,9.0,AZ,f,,45.0,1-486-252-0219,AmerisourceBergen,219732.0,5.0,3.0,M,713.0,3104406.0
nfj13791,DXCHEHZVOUKUAZCXFUYCXCLQNUADDROLTN,OORYMLJRMJKXICCMCAAYFFQSFKZRXGMIOYOYAHUOVSOUYDUOFTOXVL,O,5.0,TX,,H,61.0,1-983-460-2184,Laboratory Corp. of America,77711.0,5.0,2.0,D,368.0,3881905.0
Roj13792,,Tjnmonnmgpizgizipbcvedgvmwrxvcmzuncxnojsemenhbkjbccpmrvofrgjsgbmqhuezyfeuaj,O,6.0,MS,m,,3.0,1-069-956-7581,Schering-Plough,,3.0,1.0,S,355.0,777746.0
Gni13793,,Nemchvsbhedhvdreppnjwrzzfzppwnuppslllingcde,O,4.0,ME,,,50.0,1-323-061-3442,Advanced Micro Devices,249773.0,3.0,2.0,D,632.0,3162422.0
KQH13794,BQCIVJVECANEWECRL,Utgttazjmnxaxneqsdhqymjvl,R,8.0,Manitoba,G,F,94.0,1-219-960-5106,BJ Services,281314.0,4.0,5.0,U,315.0,2408368.0
HCA13795,Nvwycuxfuxfvswaztksgravfihvbfjyixocyehriyxqofifyulczzoaowfctxvnhj,Ezbdrpyclnnmnwszcjmrhikrlcmpezqsgrbwejxpvsgduy,O,8.0,ND,,,99.0,1-523-492-9177,Ferro,257328.0,2.0,1.0,,712.0,3554911.0
zut13796,mdlgwqzjortklmzpzbvdifjtjxoiioudofb,kxyohundckfppftegxeriftdhjfpctmprtqhvkqcgrkkmkgakkciexudlouvhkbifohognsiqwvmzk,O,0.0,Newfoundland,f,,,1-751-026-8148,Hubbell,374668.0,4.0,0.0,U,453.0,1257335.0
kmk13797,Qwmmgkmunbmfuoojdofxwupgevvsbcusoxdvchfzjkzpakghbezmfsbmqqeozpulvjjzvpxuleejy,Nekdmafvkktrqlzkfofztjzbachbalxogzzvchrhekffenkxkcmnvmsacnn,R,7.0,HI,I,,34.0,1-584-422-5781,McGraw-Hill,140052.0,1.0,0.0,S,608.0,3144867.0
nqt13798,,odobqpejjrqqcumh,U,6.0,DC,m,,74.0,1-131-682-3552,Barnes & Noble,435817.0,2.0,1.0,M,709.0,1812238.0
Iss13799,hlmneoltgrnkyar,Pgeaspqtajubkvjleeugxfykxlcatgvrwmasutjdxgtcevnwwpodtcczbdcjtm,O,7.0,Nova Scotia,M,B,57.0,1-085-091-3540,FreeportMcMoRan Copper & Gold,201019.0,3.0,1.0,M,,1194106.0
Hit13800,,KNZVCZQAEZHPMN,O,6.0,NM,f,B,,1-724-632-5838,Reliance Steel & Aluminum,152803.0,3.0,4.0,S,758.0,615485.0
leb13801,Vobxjeefcatbqvcrxhvfxvxkupfpahfvfvduvcpssldkyn,APTWSPIGTSVYRLSJVAWDVMIQLMQVWHWRKYMCFHUQBMZACCRHMOEMZFPHPMISIJKUOIFP,R,5.0,WA,m,,86.0,1-387-973-8002,OfficeMax,213023.0,2.0,0.0,S,369.0,3117125.0
Ncq13802,Anrzcorequitdbiuefsrso,MRUHPJVDJEEXQGAKECHBXTCTVBSUFMCZOGPTICAIVEXCNOOQPGFFVKXRGFZ,O,1.0,VA,,,32.0,1-369-851-9584,McDonald's,118402.0,4.0,0.0,W,662.0,1810673.0
Wwo13803,PVYFUEXWTNLKQXQPSFQCJJYFBLXSXUUJJHTLHFZUFSARKWPCWGEZCHX,Igctpzlbhsobxtgvuoifafwuwdpyisdnurxuwwiczbyeforyyaybboqgqzpwsdlzrsngttnangabq,U,8.0,UT,,,83.0,1-960-129-9068,NCR,347602.0,1.0,2.0,D,827.0,1255842.0
Hce13804,Yzgvuqdukfsetcyupzkeuhshvvbvrskjuygnlqtqxgwnmezqkmehhgk,Unzayextaeplqnbgro,R,3.0,MN,m,h,59.0,1-004-035-6453,Sonoco Products,,2.0,0.0,U,476.0,1518306.0
Pkp13805,Dpnxorgib,bgmamyyjquglfhtyfmvksbrecwzxxaonmlcy,R,5.0,PA,M,S,5.0,1-757-450-8457,SunTrust Banks,8517.0,1.0,4.0,M,775.0,462636.0
Rry13806,Vdlqxdqcopxmprwds,Xsdntkwzxkbcasasciddmstuopayirbsztlnwekqtckejyaszvncpewjojnjoznitnbblls,O,4.0,VA,m,,54.0,1-667-444-3163,OM Group,495074.0,5.0,3.0,S,816.0,3000163.0
Voo13807,Frhrmqbrqtcjlkthleodwhtxcigxakmljxcjmaylddzosrkztuespkbyvbcqixtm,Ufmpuftxtrookaokjakdeomr,O,6.0,British Columbia,,A,77.0,1-228-749-2119,Progress Energy,480023.0,1.0,4.0,M,531.0,3671802.0
Ijm13808,Khkizbphhkfihgfdlyotwellwxn,arbokmslmnuwdvlzefdbrmjhbxjuornnnpllhxpdbcurpvwtgpj,O,,FL,,e,14.0,,Precision Castparts,143871.0,1.0,1.0,S,836.0,517800.0
WXY13809,Jtlztgkmqqnfbpusvoxzbovmukkenbdebexboavsmjb,Bgiomffketmaqceajtwfnyiwnglnpixbhzfzefdyadvfepzyznqoksplqvamd,O,6.0,RI,,h,31.0,1-921-878-7559,Alcoa,359569.0,1.0,2.0,,616.0,784444.0
Lgb13810,ntxdblzxpokuxswkwzovoknprmkbzfnxdphsxabpholmofvdgjzrnzcyuieupigzngoa,Wzwsixjdfrmxvxwxzfimwtihkl,O,7.0,MS,f,M,10.0,1-051-125-4763,Packaging Corp. of America,229296.0,0.0,2.0,M,831.0,983041.0
Drp13811,Wqqndzvrmwheiceuptglsddvh,NOKKIWGVUEJKAJSQCOUXYFFQMAJVVSHCTNCRBCXOXVUMMVCGUBDYLIKELMLJOMGD,O,,British Columbia,,,0.0,1-613-691-5568,Barnes & Noble,412285.0,4.0,0.0,S,738.0,1730375.0
Lhr13812,DOFEYGYNJTVVXBIIGVIYMDYRUJGMCQEUAKYTLLWTJIPM,Fedarbnydllfrwxmnpzaze,O,3.0,WI,,,53.0,1-442-899-4570,AmerisourceBergen,86250.0,1.0,4.0,S,807.0,747630.0
sro13813,SNNWPSAVWRLMPIBDJNKHZYQTMWJORMMUUDGHQGEJAVTATSQSHPUKWPIWA,Pkwxggmcifmxrpcjyfqpofkilluccecupbywmpucglfpp,O,6.0,Newfoundland,M,,74.0,1-809-795-2114,Vornado Realty Trust,357693.0,4.0,4.0,,817.0,3291436.0
Dho13814,Gcptkgmvljhgmcxyjmqwctrclgxwidh,Mqrpbpdxdjznjngbliuxwkklgsxyfwivglygasawvvbyuqdmvmceqhipdenepoobwpmdydulshtzyt,O,7.0,NM,,,86.0,1-012-421-1451,Sovereign Bancorp,205571.0,0.0,1.0,U,713.0,1341884.0
YUD13815,awdsajowlvfifsbigumsiqtzlhpldafgyqqqnadkgwbdjddbntphjmqmdarntybnjhlpysctd,Ksweqejlzsljvsuwnsdcosacqiudrpcwqthpwgxuvkkfljab,,10.0,OH,M,T,70.0,1-797-588-5147,Dollar Tree,453535.0,1.0,,W,771.0,111181.0
Xvh13816,zeidkjhhmkafcrfprlrltbniwvhsvjfowrzvjopchyx,Nmxnlvfdaogjtpyldnabdgxjpemzlktnbeebvpjecbpkktfmxjprrvswxnasunysptxshvidyasiyidc,O,6.0,AK,,Q,,1-065-251-9032,StanCorp Financial,470332.0,3.0,0.0,M,395.0,494609.0
Aaf13817,vxdxqkiwvuymcokgygexnroqwxvjamnoty,Ixuxwfwpjuonnkmcdwi,O,6.0,New Brunswick,F,V,97.0,1-101-725-4003,Clorox,311357.0,4.0,0.0,U,553.0,2620601.0
Xsr13818,,IMSSKTULDXVTYNBGQDRHCYTGNBIFH,O,4.0,Ontario,,,6.0,1-351-312-0393,Prudential Financial,105775.0,,5.0,M,712.0,3310610.0
yli13819,Csmnapxswgyodjdapdiaxwsjnqszucvxbqfqfg,,O,8.0,FL,M,,61.0,1-370-172-1130,Crosstex Energy,368239.0,0.0,4.0,S,,2624096.0
plm13820,ovwkktknfzupmvnjaurgwgudxledrjogejyeamyjwjkhlihkpjtftnndnkgbajgofeqhuagmjfxo,OHGJZUHYXFIUGMYERQYDBAAALLEQWL,O,6.0,Saskatchewan,F,o,38.0,1-422-073-4722,Pulte Homes,304571.0,0.0,2.0,M,640.0,764650.0
gnp13821,djwtayphjldimzrnjyazrmwfaxmyhdryxbfnjhksrulztsgtmuhq,Fnioizopcxodxexaqwwsqiabjqpuwqgnrlsrqiufogqgsysusjvvotezfoodethwbiqrmjk,O,8.0,OR,m,f,0.0,1-188-126-1267,CenterPoint Energy,386292.0,3.0,2.0,M,578.0,2395430.0
gee13822,Fnyqrbtdyuqdxcmdflwpsyteoiryvwizrygxxwgfkphmsvkccxuqukazudwvyo,Jdyusqun,R,0.0,AK,M,g,84.0,1-051-243-4986,FPL Group,135621.0,1.0,3.0,S,372.0,3747210.0
