prospect_AgeID,prospect_AdL1,prospect_Ge,prospect_MidIn,prospect_Pho,prospect_In,prospect_NWo,prospect_C,prospect_FiN,prospect_PosC,prospect_Empl,prospect_NumChil,prospect_MaSta,prospect_Ag,prospect_CrRa,prospect_OOReFl,prospect_NumCreCa
cqh13377,Idmfbkbhfhhbgwexqxkptlgshluwiyahapnnusynflidtkcxcsjasphtvvv,f,,1-198-804-7194,494412.0,3232894.0,Regina,Ykryyqjfbjb,csexvhyiuve,TIAA-CREF,5.0,M,4.0,655.0,,1.0
Wfj13378,,F,s,1-740-912-1382,302602.0,26822.0,Dover,Ramzqffai,Iwvava,,4.0,M,38.0,521.0,O,2.0
Fra13379,ASSBAYLBGMBFNKZGJLRKOASHTSIBQQCNJQBQXGPAYR,m,w,1-446-324-2547,494222.0,1630569.0,Wichita,zeexhnsdqgtugixs,nrwrrufbybtf,BearingPoint,0.0,M,20.0,420.0,U,7.0
Lsx13380,jmrpvglnmzufmlhqulmccdzmkhcctuaxiyynaxjdijovlzuztbnvgahliykdramsgkkmmjkyiewg,,,1-474-113-1268,329266.0,,Denver,Ylrcearfbroedbieoklmdenzcswx,AWPLH,Weyerhaeuser,3.0,M,22.0,335.0,,7.0
Orq13381,ZCHDIRJECIMGPPSGGH,M,G,1-874-351-7940,354447.0,3195999.0,Louisville,zddqcaevwofodjeshdowhtbijl,Vaosgqsntav,Ferrellgas Partners,4.0,S,81.0,565.0,O,5.0
Mgm13382,Qbczhettcinpzrymmobkplihfmeedlqal,,,1-495-665-6827,167267.0,3553455.0,Biloxi,MLITEUBDRFTNMSNMRIEDUUUFKBG,Tgzqiaujwggp,BJ Services,3.0,W,100.0,779.0,R,6.0
Prv13383,LIZPLRYOKQ,,B,1-235-170-8142,220486.0,509494.0,Corpus Christi,Fadmtmkaxqspeezl,VADVBBQ,,2.0,S,44.0,488.0,O,2.0
gyt13384,npofrkxwealxljjcjyp,f,S,1-369-558-7545,116629.0,,Richmond,Yfkivbafneejng,HJXFSIVPWUMK,Ashland,4.0,M,30.0,778.0,R,9.0
Jet13385,Himkzwzfoomhcmihuqvwbwjovlrsstbbjvpgztxkarspwdtamu,,,1-295-194-7736,282630.0,386006.0,Jackson,rgkyr,Emwlp,Belden,3.0,M,23.0,377.0,R,2.0
suw13386,Agfbtfqkivonmx,,t,1-645-782-4441,371263.0,1370651.0,Syracuse,bnomtohitqmw,ETZCA,Express Scripts,0.0,M,26.0,813.0,O,7.0
wku13387,Bghiwkstewcxxbavmuvomyalehyyokonzdpacnuxmfpvdvzkonvlbgmauxk,,,1-216-849-6129,175688.0,,Little Rock,Xlqvbhwvksggqp,WLNOSTV,Land O'Lakes,2.0,M,3.0,760.0,O,10.0
Rmr13388,siziuczlifbmxysgzaxxiu,m,F,1-473-375-4650,302608.0,1609839.0,Concord,Uwtyrenhzyjarebi,Yahzkqxoyxq,Sealed Air,5.0,M,31.0,592.0,O,4.0
ddt13389,Mnazaxgykzqwmitzxakkndajyzifgansrkegpravrrxlggnxlxlnswdksembpjaluwoslluaopj,,,1-697-301-1194,108647.0,,Rochester,cfshkdyakiepfddjhxvy,RZUCKCTDXI,Delta Air Lines,4.0,W,79.0,445.0,O,3.0
JRL13390,Ixhvjnqwuyhjdnlrihgijviotthvsogbmwjpiwswrnorjejkpelpkfahvczhhwnhlsgklx,,B,1-313-704-1996,19981.0,1721796.0,Rochester,Lufuweccds,SBOQGBFOPEB,Constellation Energy,4.0,D,28.0,379.0,O,2.0
Bfo13391,Gzidbikyxwvbwnkgkrluovkdhtqdferkisgie,M,s,1-259-052-6744,205609.0,2574915.0,Fremont,XSNODSQUGEN,smujptierddj,Amerco,1.0,M,85.0,532.0,O,3.0
Oey13392,jcdxntovuibewhdhotyubudymuvtpkmblxzjivclcjrgvdicysegvhwzajzfmmybwddgacv,M,A,1-852-185-0965,462711.0,2511005.0,Santa Rosa,Xhcprxjmlb,fwusl,M&F Worldwide,2.0,U,2.0,817.0,R,
SCA13393,Yzubfpymrvchhhzgbizuwspag,M,,1-604-441-3147,203178.0,93460.0,Salt Lake City,WXSRPJKAPGPZNDIETMSIHWSJSSTO,Nfrlqn,Plains Exploration,1.0,S,93.0,332.0,U,0.0
Xnq13394,,M,P,,22115.0,3040224.0,Nashua,Yeznbzzgsfrohfc,EXTOQRFXZ,Group 1 Automotive,3.0,S,82.0,563.0,O,4.0
Pzo13395,Abgxlwoheifwdnnfqwxbsusschirnmmwxklbaocosmqnvojcovebvxwz,,e,1-090-904-5607,127226.0,1436222.0,San Francisco,XPCCUARBKZQGSBGVOERP,Yztji,AbitibiBowater,5.0,U,15.0,498.0,R,10.0
Kgl13396,Rouuopdjausdoqxpcisrxgiqebzzfhsuhhqaqjcqlgbsscprwhjxu,f,G,1-148-241-1124,224927.0,2449616.0,London,yxuezsguxmfctsahnsnezhsdgopvet,JASIPBCSU,New Jersey Resources,4.0,M,91.0,555.0,O,8.0
klm13397,Xnargulyiwwqklukpslwinfqoyzfhblulvxhppzclg,,O,1-660-380-8759,451825.0,3605944.0,Fayetteville,Uhpciixkg,DEBEGNFQ,Zimmer Holdings,2.0,M,41.0,654.0,,
Jax13398,BGEUYPCSNLLAMLCTUGOOTPYDQLHKODANSVHXRNIOHKZMVAOSQYZOOPCUTYMJDPVOEPGBBFIHB,F,S,1-384-402-1415,307321.0,3394119.0,Lafayette,ooevko,QVEBOPVQQ,Great Atlantic & Pacific Tea,5.0,D,33.0,565.0,O,0.0
njf13399,OOAJDQYMG,F,g,1-604-532-5809,423890.0,1881401.0,Montgomery,oblwnpxxqxgssnotyabhydxxaf,LAJKXA,Valassis Communications,4.0,M,87.0,655.0,O,1.0
Zop13400,votlfjawbcasrmpzeikhgihhlqsllsywgemxnxezzyslrthqbpivlgiavafrhjobihcijeelfna,,,1-532-039-7354,116423.0,245470.0,Philadelphia,Ziaukga,hxgiakwax,AMC Entertainment,3.0,M,3.0,482.0,R,4.0
GLJ13401,yiexiygyzvtmpmxddnwnv,f,,1-646-023-5699,13303.0,152152.0,Boise,hdtdjmwfroklyxfl,ODYWPWJAGUZR,Motorola,4.0,M,13.0,717.0,O,
FYF13402,,,,1-164-229-5432,482538.0,,Hayward,Htvvjlrvefoayzetytelcge,Bhgeqldm,Capital One Financial,2.0,U,92.0,655.0,O,8.0
Jmi13403,jdnadafgl,,,1-719-532-9288,140683.0,841653.0,Salt Lake City,tfbfbjbmsmgcwtqwpshcjnyoahqinf,Qitpmrtey,Fidelity National Financial,2.0,U,28.0,429.0,O,0.0
Atb13404,Keznkuizulukwjuftqflikcoxvxm,F,,,329852.0,3448653.0,Winnipeg,OAOVRBDTRQUKFT,upfhfefybatk,KAR Holdings,3.0,W,47.0,398.0,O,10.0
Eyr13405,alcfru,,,1-157-946-1584,428171.0,2162717.0,Hamilton,kbtrvdto,Uwecartthmv,Manpower,5.0,D,79.0,803.0,R,0.0
Iih13406,Faugitjpd,f,,1-618-434-9274,10374.0,3952132.0,Sioux Falls,RMPHWSYDUPQVJSOZYFUDUKERJOPPLK,Isswoec,Smurfit-Stone Container,1.0,M,76.0,792.0,O,6.0
Knm13407,CUYEHHDPZALEGFGGNEQFFRLKDHVMQUPTWJNBXRCHPUGLGLWYNWAQSWTIZQGNDCRZMDPCXYJPY,,,1-970-109-2998,,,Anaheim,Iilyxvbwwoacilwqnbdtuipgve,Iydrs,Dole Food,2.0,M,45.0,653.0,O,3.0
Azh13408,AZHLWBLQIRAVOSAVDSEWSXJLRICTGSTYAOLKKHWYGDPULOONVKXNVYDNBTSCKMWUAMVVF,,N,1-531-787-8427,290998.0,3152909.0,Toronto,JISGENURAGYRJQOJSWPOIH,FBAKDLF,NVR,0.0,S,51.0,785.0,R,6.0
KJK13409,Bexqwpnhwf,M,,1-160-193-8577,112950.0,2323724.0,Augusta,Rxgftnliflctf,IBHVZ,AMR,1.0,W,93.0,761.0,O,2.0
Kgy13410,WGDAE,,,1-799-089-8076,291467.0,3444615.0,Fremont,jfmxsnou,tnicjxwtc,A.O. Smith,4.0,S,40.0,735.0,R,10.0
Lbo13411,Wxugjoashygcgbstzdn,M,l,,358258.0,2157760.0,Corona,Fxnyrlcxhehmqedprhu,FFXESDNGRMZ,EOG Resources,4.0,D,57.0,636.0,,8.0
Ohs13412,Bjyenqjkkkjstwykwiquvbttchetrbncnqobigdagauryrfhzpqadycoursrlzgatlbds,,,1-609-039-1034,445423.0,2626950.0,Idaho Falls,Neowtbqmvoousomdjfwurbjthxl,Ubauiwvpwwi,Emerson Electric,3.0,M,59.0,704.0,O,2.0
JNP13413,Tcrnmhwaszkzxxqnohgszxxvocpwwj,,n,1-870-031-6697,241742.0,1965855.0,Independence,tuigehzfmilpxyiniws,Bivyebbb,FirstEnergy,2.0,S,67.0,500.0,O,
HFW13414,Wxjvhktixycccvjtuqhtpacrreksszwiwcnwjukhrclytwzmmhzxqftvbplkuxtvvisuwutdkjlua,f,,1-711-748-0815,150120.0,1011053.0,Vancouver,Tsujug,UMLXV,Vulcan Materials,0.0,M,31.0,343.0,O,10.0
gta13415,pqrzssn,m,I,1-076-910-4384,418826.0,1126425.0,Nashville,PYAVFKG,NGEVQULUZ,AnnTaylor Stores,1.0,M,84.0,304.0,,4.0
prc13416,Fqajcgzonoerwjwkytmhbnpauixtjfxobrjeosrurorlhoherfrapohnehdrvsanpsfypgygebunty,,,1-693-431-7315,299696.0,,Tulsa,VSHZLPVSLKAITUK,Xaldqso,Baker Hughes,2.0,S,79.0,652.0,O,1.0
MSL13417,,,o,1-989-570-9954,74767.0,3677625.0,Bismarck,Fmhmqg,EHNWUQLJM,Packaging Corp. of America,5.0,M,28.0,748.0,O,3.0
Tqo13418,MECKGKPWQZFSTMTALDPEKYEGCBQRVWDNIGNBLWLNUREXQBUQWBIEHC,,,1-297-207-8118,208571.0,2552839.0,Syracuse,PYJPH,Qtdlfu,,1.0,S,58.0,541.0,O,7.0
Cey13419,aypkniyclqcvgxkgsepssukvyjqmwthssnbiauehrdzvrbzvulbudabfsgzp,,f,1-388-290-8649,309813.0,3065927.0,Concord,Zdydetiuivjpussalfsp,TKAIT,Avery Dennison,5.0,M,98.0,484.0,O,7.0
Srg13420,Tcjpbdioyemfvhpkdaefwkakcpzjqqgirdwdgkccbprploxpnuo,,m,1-967-807-8632,116410.0,2895331.0,Memphis,CSGMCLDMXVQDFHYIOMZCNHOO,Maqvwsjlyel,Wisconsin Energy,5.0,D,80.0,368.0,R,2.0
Hks13421,Sttgqyludzqdsmjoekioxdvjfirdlurwospvjmwjtihtfautydozewesxi,F,,1-861-295-0096,64370.0,1408826.0,Durham,qctudci,Smxopeneo,Spartan Stores,4.0,U,11.0,411.0,O,8.0
UST13422,Gpcrjwbgfxyccdbqybspdgmyhlkbjdtsmsjklyexbbeubwdivcvwlxhduaschpatejcy,F,B,1-335-283-3406,131067.0,3131250.0,Casper,Dsaeagxm,MZVVUZ,RPM International,0.0,S,63.0,554.0,R,8.0
KLY13423,HNGJHRHTGDKJOAPVMBNLRGDADYURLJUSRXRDRIIRBTLAQZPHCBQPPQPMUN,M,,1-170-534-0918,386836.0,2235242.0,Salt Lake City,Yeriwjxatamiahhlpfwscforyrqcn,ICJISWALFKDS,Henry Schein,4.0,U,60.0,739.0,R,9.0
CYX13424,Vaedetvylddjykrskwunbygqqcuewhudswexltnunmtacmcneuflveflectqquaowuztrfyb,,B,1-001-537-4016,66911.0,486589.0,Jacksonville,wqspjuvwj,Rhvycl,Nacco Industries,5.0,W,70.0,651.0,O,1.0
qtl13425,Asncqdubcjwxblxpiycshouffhoruwcbcorpydgrcusitgpsaqudbemmb,m,W,1-397-619-7234,482853.0,1866492.0,Fairbanks,Chtoctbqbvg,,Publix Super Markets,,M,7.0,447.0,O,0.0
ZQE13426,vsqjkmgdjwoebgbocogurl,M,S,1-529-272-2423,77290.0,3448699.0,Biloxi,Jynovcpyt,qimevbixnqef,Interpublic Group,2.0,D,50.0,833.0,O,10.0
jid13427,HZQRHKOMAEOARVJHWGASHDTEGAEYCQDIKOADBAAYMPDTTESDJFEJHLLLKDUWFUQWHWFKFHAPQUMYA,m,I,1-326-090-5395,330330.0,707707.0,Hay River,ULQPOHSUSLTKGYDJJCCYFKXX,Gsnnxcvitu,Southern,3.0,U,13.0,727.0,O,0.0
VPC13428,axyckhmtjpwvnwgdykkqoaozsuhpcfrfavrropvqbhfmrpssvuxjpuafeuhardsyitjbmywtnf,,L,1-860-217-2112,190039.0,3812236.0,Berkeley,TOBOA,Npgog,MetLife,3.0,M,62.0,760.0,O,10.0
TFJ13429,OSFNSVKWNQMTQLV,,C,1-212-775-9379,61833.0,3822989.0,Bridgeport,Mfcicgzqkdtylpygfvtweewna,Dgollrsgbfl,Flowers Foods,0.0,U,52.0,309.0,U,3.0
dfb13430,Yrhptjmvcbgbwpmizekeshrkfadeirqxjdxqfuuwvucpedwnsabelevvzpsqoijgexibnydbza,,u,,237325.0,3702672.0,Erie,jbolabxkeykcihfgfuiac,Lukqq,Celanese,1.0,M,84.0,811.0,O,1.0
szv13431,Apbgdbqlpchvhedomzpepndsnqgmcgmojgmivlnqjtpabpoqktezrzfv,,,1-630-259-2524,469609.0,3491822.0,Columbia,Axbbdbltdpirjwssnmeejhzflbrmm,Wybjb,Neiman Marcus,4.0,M,63.0,671.0,U,3.0
Nqn13432,Vzqwlkajudiuhjvgjrhlxcakbucoonmtnqfkcaafwhffxgvtu,m,x,1-703-607-6123,,598057.0,Orange,Rilxtejkuxl,Wsmxsayflwns,Wesco International,2.0,,98.0,771.0,U,1.0
Kbk13433,ZVKRCRIBRJOQUQPZCZMYOEWHIWQNBPND,F,,1-712-937-5358,147261.0,3698115.0,Huntsville,SKDBLQUZDFYNK,Suzblnial,United Technologies,1.0,M,54.0,801.0,O,6.0
nxv13434,orjamuffjsberigbctzuepbtmhtosajzi,M,Q,1-131-342-4998,247255.0,3967662.0,Alexandria,KBYHBRZXNBVSIQQUEKEZDMQ,NIJTHUMEM,Hovnanian Enterprises,5.0,M,54.0,445.0,U,1.0
QBZ13435,Vnmuvgoucceopopcjmfcakuhgfksksvempllbywoiiqmkcwnhqenccafmngzkcdgrfylyxqqwjyiaqh,,,1-184-197-2194,390143.0,301398.0,Sterling Heights,WKZXWAARXATTOIJPOLPYSJ,WMLNBTOOA,URS,2.0,W,,518.0,,9.0
NYZ13436,Zajkqsjjfgdascjyuqcx,,,1-633-405-2644,167512.0,2637018.0,St. Petersburg,MYAJNTKGA,Bhkxnhj,Landstar System,3.0,U,41.0,349.0,U,1.0
IPW13437,Drrfxhjkcjhjeagzhptczjlrxtghtpvgdluvljdmeqfrqqsimidyvtcsrfiafcwvji,,,1-342-711-3090,334967.0,2295132.0,Winnipeg,Tehrlmsbinrcyuxjvufkeetifejc,Fiynyliewa,Danaher,0.0,U,10.0,473.0,R,7.0
Coe13438,Zysfkfvycclegmocqyfqprytbomxwom,,,1-320-699-7650,88882.0,598436.0,Vancouver,zygjxvjpboazrihtcevhvgo,Wkvjbknw,Maxim Integrated Products,3.0,S,58.0,507.0,O,9.0
azn13439,Vgkcxnkorfwoofbtgcgiuqwxdpigmiucsveehoccnhmfb,f,,1-462-078-1849,398372.0,3057888.0,Cedar Rapids,hiacabdvyvtjyzpdacz,axnqbea,Vornado Realty Trust,4.0,M,83.0,479.0,O,3.0
CMI13440,BWLRXWDXMKKQKBCAXWKPRXWJHTQCFDUJHA,m,,1-928-999-6405,408036.0,2289608.0,Plano,Iqjvsyxqdopnhyawocixvroyvau,FKYDD,Mutual of America Life,0.0,M,24.0,646.0,O,4.0
ncu13441,Kwvrsfgm,M,,1-510-554-3465,468846.0,3970770.0,Toledo,Kkitoreosoj,iwlaodxw,,3.0,,,550.0,O,4.0
Ivg13442,raltrsglclkwafyffqrhjobtzowgwifefblcdytfjnltwoixtoswxatooahxehaqkrevans,,,1-504-774-7073,232318.0,1511924.0,Windsor,FVSTS,QSVCOEQZQDA,Nucor,2.0,M,32.0,631.0,O,10.0
SJJ13443,Sqmmxufctfwxflcozkisasouglilcbyexgfoyhagandrzsujbgxlnhszhjotnugecnkwdsulhvkg,M,,1-014-919-1324,23408.0,2906143.0,Biloxi,Afththmvhtdgmfqouprimfffi,wplswe,HealthSouth,1.0,S,25.0,833.0,O,8.0
ngl13444,Jevxiyatkmcwoftuhkkhptsobztmbiozpgzwnuafmaaatkxdtzezusjzhalpmazkjhaggcxcebjwbbu,,F,1-705-544-0667,377165.0,2327430.0,Peoria,npblyjlkwxj,cycfngceol,A.O. Smith,2.0,U,32.0,505.0,O,9.0
Bcm13445,Cptkxrmgynmdyrybsrtnvariuedgfuiheqqjlgthheldarcdlrhri,,,1-478-984-2218,62663.0,1557527.0,Huntington Beach,EULRUKAZDBUNUXJCQMWINV,,Reliance Steel & Aluminum,,M,43.0,543.0,O,0.0
Ovd13446,Qhzseirejvtbewwathsjcvwlkcnhjmyviypwlrjfflshfbuotqvxggrgcfggdjmecsiqw,M,D,1-788-269-9102,45422.0,222067.0,Tucson,Xjtoveddqkl,nilnirczrje,Pioneer Natural Resources,5.0,M,33.0,394.0,O,1.0
HIE13447,Avztdzqajarqaqogorwjotrfvcmdgzwlqwejdujdjprlobepuighifppjadbtaotqfwjwegsp,m,,1-374-484-1176,325513.0,2595162.0,Pasadena,ytaxipffmhgrdhyobvga,hszvu,ITT,4.0,U,5.0,615.0,O,0.0
Rhd13448,Zcydmwytilswludtjtnzfvcoemtakptccgxohhtxebumhisqdybzkovgytyrmkfmwdpn,,,1-002-355-1726,123854.0,1158457.0,Bismarck,qfngmmqoazxzkrqpgimqbvxxtumnc,FVCXHPAI,Markel,5.0,S,70.0,,O,5.0
Vcx13449,xvgbhzqzbjgheecfw,,o,1-318-816-6959,30507.0,1563046.0,Mobile,yqkcbrukdklwdeka,TAKSF,Autodesk,1.0,M,36.0,498.0,O,8.0
PII13450,Lojbegbklyiyptobkyqusquhrpvmqowqiyvlaheotmomwqgiydmbtdoerqkdzwkaeevtqc,M,M,1-542-369-7662,240713.0,3920394.0,Provo,vlfafgxuibycv,Odpdr,Sanmina-SCI,1.0,S,76.0,457.0,O,
Ddm13451,Ettbreerdmyytsmubqbadtivpvdhocu,m,,1-688-437-0856,,454249.0,Stockton,Nkqoaundbgdmnglgmbvrtn,pwdevenldzlm,Lam Research,1.0,M,67.0,543.0,O,10.0
hch13452,Mvljrtwlllfajfndegvdvfzcods,,,1-385-994-7972,230870.0,663834.0,Sunnyvale,HRKZECYHIFIFQFKMJNBS,Tzxqqkktgevs,,4.0,,88.0,685.0,R,2.0
JRK13453,,m,R,1-358-691-6605,87590.0,416618.0,Amarillo,Ihqoqvitrcvsohh,LFITTBW,Enersys,0.0,S,95.0,453.0,O,2.0
fjh13454,Fcnirnkfblcxkxzrjbjvzgsiwfflm,,,1-173-080-2680,423148.0,663678.0,Columbus,Wrayfnsnui,ROGPW,Unified Grocers,,W,22.0,571.0,R,4.0
Pdd13455,Ncejmxwsmjdwtgghtwuduthvxftewjwwdyurkberayyplspoichdqofxmilfhcmrm,f,g,1-842-716-1253,245484.0,815814.0,London,Xabnbynxninbx,Ttdurdlplcd,Warner Music Group,3.0,M,85.0,833.0,O,9.0
Ubm13456,rqcoipinaezcmsfrrieqxebvvaojt,,,1-740-513-2725,362660.0,1728168.0,Los Angeles,Gobytalulvhubhwzgrotcwmd,jvqmw,Cephalon,1.0,M,53.0,722.0,O,8.0
jvk13457,Rcdmzdjbsfdfjoryqbodffqsddpxj,f,,1-433-707-3224,456181.0,52670.0,Mobile,lelfzfqkscndumrrhjcxs,ndpah,Kansas City Southern,,M,10.0,687.0,R,2.0
Ugp13458,CUNNFGQFACBJAPMKJCSNZNWZTOEEVJINBWTELNWJKHMIHQPEVIODPKTXLWDUFVHXTLJPWWEAOB,,A,1-242-204-6374,427837.0,3263655.0,St. Catharines,NROVRUOPGMHJYMKHDWEJTNAEUN,ZZNJDGYIKD,Hexion Specialty Chemicals,0.0,M,16.0,690.0,R,7.0
Ivt13459,Wptsktkfkeamyxalwiphjpuyhtpvaoraaywlrxnrwprdoxwbirwwcnetxbxrynmz,m,,1-015-160-5580,142920.0,508888.0,Hilo,Clzfkihugzfdldmqvvixnpdbhnjt,Xmttgwxwb,SanDisk,1.0,M,,647.0,O,2.0
APE13460,AYABPVBGNAOYZLJLGIEQDGENEWFULOVOWSCXLWLNBDLOGKNHJWWLGWONXWKKQDZJUMWPBMEIAOM,F,c,1-704-943-0689,94906.0,280461.0,Columbia,Hmbxxtznfjdvub,Vlkzphdxyec,Sealed Air,1.0,M,22.0,548.0,O,2.0
Oti13461,luvsbmegaaqmywpjdjhhczuvukcpgtrneiuhonivitn,,F,1-556-434-4034,304697.0,1265398.0,Hayward,Jwkecsskyytzbxeojmuefcdvcm,Fvweshcwpxxk,Office Depot,3.0,S,57.0,849.0,R,7.0
EOT13462,zibxqfmsisiyebvtrutfcoybfyqcjtxedjeqtnmwa,m,O,1-837-151-9912,116852.0,3820275.0,Hialeah,KGZGKCXMDQVJAZUECYZPSU,Ffegtheqbp,Questar,4.0,M,10.0,,R,4.0
Rvl13463,nxedtrjignhvdshcidho,f,N,1-149-598-8491,239502.0,1873597.0,Overland Park,qjydtbrmytzdxdk,uizvyewnejs,Levi Strauss,4.0,M,32.0,778.0,R,1.0
AHG13464,Fmscgjygbqrlrtecziesdycdcdgsqgatidnprbwzeagfeykxjfxzeijktuu,f,,1-036-971-0352,219726.0,575291.0,Paterson,SEOEUQJHWJKUMCONIGTQKQRJONBHV,fwkochmo,Chesapeake Energy,4.0,M,54.0,359.0,O,2.0
OOX13465,Ywefvlylgucwebfvfqzsipspahnewbrxdidtoxgkynswxgjrbowzyqclytngqgndhgktfdnychlycbg,m,,1-697-829-7072,262854.0,3767157.0,Rockford,sgogylovirgbxqoqbwjxy,shervv,Starbucks,1.0,,70.0,591.0,O,7.0
SSU13466,WEEJFNXTVJETCTVWPARWBIFFCMQFPGAEBIKTOBGUMWHXFTKOJIRJBHHTWEXBTGFRVSU,f,,1-216-988-5304,459503.0,538962.0,Lubbock,Oxegmyjchdxl,,Xerox,2.0,M,71.0,,O,4.0
bid13467,Evvgqdqlvmdyejrflnwksgiogmc,,,1-256-106-4282,462105.0,1961830.0,Palmdale,UVHAAAWBRANI,,Textron,0.0,D,75.0,458.0,O,9.0
Wnm13468,MVYCOBWWLUYNNHISTCBNVFKCZWDUNXRFCKMDIEFJ,,,1-096-718-5768,198464.0,2415608.0,Salem,Gyryyzohlhftzupyejyhd,RZQZSOW,,0.0,M,53.0,301.0,O,2.0
Xtf13469,fseokrxaudfbitpgrfplvpehacxaytuktfucscoccquainxtrpqkktajfgybnbnjtxpgspiimoclaru,,H,1-722-764-8131,,3943144.0,Peoria,yfndubpiqtgnyygxgih,VFIGH,National Fuel Gas,0.0,S,9.0,655.0,U,0.0
KIC13470,FXEYMDDOJDIHEVKKSICEPRQMIKXAWEAYMONEWLMHZLJYPAXKDMRKABEPABISAOHDQYHNZUG,f,J,1-424-631-4720,106151.0,737530.0,Colorado Springs,vwaxixokoyogd,DUUAKXTSJXXT,Express Scripts,5.0,M,63.0,525.0,O,4.0
Jex13471,WXEJZIIDOWDOMHXLFWSGFBDAZITPOSHOUMGLKNFBGBPWWR,f,d,1-267-551-2342,328781.0,1998384.0,New Haven,OJMVCVDANIEQRAVKZKQIEJ,QLUCWCKGOIJ,Fidelity National Information,2.0,D,69.0,606.0,O,
yfz13472,EEBYAWKQKD,,n,1-847-816-0514,956.0,,Alexandria,Umnzjlbfbqyqqhfosapclsmfax,GSGHOJSP,J.P. Morgan Chase & Co.,0.0,W,97.0,772.0,O,4.0
UKP13473,ZYEZIAWPLGPPXDQNTPAJNWRJWXKJXRUSEQFDKFEJJTIHVKQHSJBTTHGCPQS,f,,,133028.0,1334410.0,Boston,Kjblmsx,Xkinwjceqm,Brink's,3.0,S,23.0,776.0,O,9.0
Rqa13474,Hbybvrjpeedxc,,c,1-111-736-2325,123423.0,3738739.0,Toledo,JBRAEFLCHGS,Ktvitaiul,Lender Processing Services,4.0,S,81.0,655.0,O,2.0
SVC13475,xjpnhnjgyhmxnxenhudegmlcvfct,M,,1-473-506-3410,244414.0,3352677.0,Fayetteville,suazpjqdav,NGIWK,Mercury General,1.0,U,95.0,811.0,O,5.0
Jrk13476,Xlzcpwbhlcxugrkb,,,1-544-797-1619,182062.0,2588787.0,Gary,Kdwml,Qpkzpdpuzjfm,Marsh & McLennan,2.0,W,73.0,315.0,O,
fdu13477,QKSRREWKNODZXWWQELQVCTQOJXCQWNHXBGKSPIHISZDWHQCUCCCD,,K,1-689-680-0006,478801.0,1057130.0,Los Angeles,Oldiwarljduiykmxpzko,EPAAC,Marathon Oil,5.0,S,42.0,487.0,O,8.0
EZU13478,LPCCBLWEQNMLMSO,F,,1-162-496-2739,376367.0,2378969.0,Raleigh,Endqpbuanbyzzobifinuwcwyx,zwwme,PC Connection,,S,59.0,777.0,O,3.0
Jbd13479,,F,k,1-486-955-5715,63705.0,1829485.0,Garland,Goixqdev,Xxwvjffwmejx,Marsh & McLennan,3.0,U,93.0,439.0,R,5.0
QJB13480,Ojugshxfbunbpuqgykrurlfcylbrgqrfmksgrwruckcrwpnjqbysrllivslyiaobwkpupovrvlsreuqc,m,D,1-494-238-6555,170476.0,739478.0,Chicago,Khthcjdatszrdyjfmjamxnpubiudu,Bkmkoursg,Delta Air Lines,2.0,U,5.0,576.0,R,7.0
Uuj13481,Tmfigelrrvnmfsekrsznwbk,M,s,1-586-441-2602,71613.0,891465.0,Billings,Vdkcmodoxjrn,WHJIXDVVVS,Bemis,0.0,S,56.0,599.0,O,5.0
Gsp13482,Qktmsquwhpmefx,f,Z,1-733-849-4403,246457.0,166571.0,Lincoln,NHHBHUJKC,VODCRWFG,Sanmina-SCI,1.0,M,76.0,837.0,U,2.0
qhp13483,Jcsudnvqpznkwwoswtspzavqfejivteouafbvixwhzcuasidgiftidofpyanxztpyxotdqacuqtilmg,F,,1-979-182-6216,138594.0,2872636.0,St. Petersburg,Taqxqwgxksryxrssr,Qolecjav,Goodyear Tire & Rubber,2.0,D,51.0,680.0,O,8.0
fjj13484,rnbtiefzkswsxompkqjpyrbvgwydehwdzdevgcyrkbdmjlxrtuxlkqzaag,m,,1-711-798-9515,55141.0,2567551.0,Lewiston,wiywwqullsgsmtaiailoyffqldt,NKOVUZQVYR,International Paper,1.0,S,72.0,362.0,R,8.0
Cel13485,FQUPDFVFSCXHMJORATTJEYYHEELRFBXKRBWYGTDZNPAMPPL,,m,1-202-123-1049,157678.0,2602632.0,Halifax,Xnpcisnqwxzmw,,Eastman Kodak,0.0,U,13.0,471.0,U,7.0
Yar13486,xocvoclnbslivwxfvdjzcuqhqhllmhqaugmtc,F,t,1-483-768-4607,412324.0,1070957.0,Las Cruces,Pjixvuomg,ideskroh,FMC Technologies,4.0,M,25.0,749.0,R,0.0
FVD13487,Xawmcbqqcqbroqsyfffxnfreihstlvgodsjavbelywjloci,m,t,1-633-034-0817,37291.0,3918351.0,Albuquerque,Axoehzmnxqxzyc,Huhah,Analog Devices,0.0,M,32.0,,O,5.0
dss13488,,f,,1-704-905-3378,128730.0,2864164.0,Gary,Btvvyvjjlcmwwkcgwmhbfrxkzkddwi,nyzcglcbnylm,Hawaiian Electric Industries,4.0,W,,586.0,U,6.0
wqv13489,PKSYCQOZW,,,1-396-986-1220,370457.0,1929674.0,Jacksonville,Pvtdgzmiv,Pxndh,Bemis,2.0,W,56.0,619.0,R,1.0
