AgencyID,NumberCreditCards,OwnOrRentFlag,PostalCode,MiddleInitial,NumberCars,LastName,FirstName,Gender,AddressLine1,AddressLine2,City,State,Country
zfz14070,7.0,R,Njlcxsres,o,2.0,zfavhymksrjaa,qwxyvdswhpfleawgxfdtu,,Ippogbggqtxryzvddswkefjecceksqedrliadhgkpptmxtq,Dkddjyttbpkccinju,Irving,TN,United States of America
lya14071,5.0,O,Bnmpqudkbe,,3.0,lyzoghkgzdtsclo,WZXQQOVDCVTPFTOUNSLMMKW,,UGATKYPUEFPIWDLBFANBBDSWPKMYISRIUEJEMJG,FXWPIMZFIJOQNKQCXXEBKXH,Oklahoma City,SC,United States of America
sjb14072,,O,ppabxbcasogt,A,3.0,sybagcckbybynmslczuhlqmjyt,TNLWPWUNOJCNFUQBMGEOKQLXIEP,M,Tzirakxvdsadqsaxxjcrmmotqqh,,Vancouver,NJ,United States of America
Ivn1407r,5.0,O,Wslbo,d,,Ivnuidxcqo,Hqrvhjtssuplhk,,Jqnmxqlvofgmdfdjdownbkvqwxepsaxndgbuqbsgkjmjzqiwjfpywjuv,NXNTJKE,Lansing,TX,United States of America
Oaq13074,4.0,O,cwzqyg,,2.0,Oaqoiiillxsfw,mkwulorjmpoaoixsxmdcrfb,,,TOLGFGMRRYHYBODFSQWKGOBZQNEKEXLSFNUSJSPALTS,Amarillo,Prince Edward Island,United States of America
tvt1407y,,O,edxhsxchrxba,,6.0,tvtxbsqdmoptrvbxrdqikjcwosydd,DCDDPIQJETGPTSI,,NSWEQLBXKUXWFGNJJXFDYVHDCTNPQFIWNREILXJLPBAKZYDPFJNBBWPSRF,Plyeutboadkhobxpoiqghwnunxttrmtvtkmpmwvdhu,Oceanside,PA,Canada
Ejv14076,7.0,O,ELgYJQF,,2.0,Eivzcmskjlsjveurqkjou,Yfbfajabq,,Wdjmyurycdarlrbuaowgoyjkzibfdjtvipiduddrarckabq,Caiikckqstvfxqbutiwplctmdydcqupsqnxcclsxrtagxngggoa,Brownsville,WA,United States of America
L8i14077,,R,Fsrvbmbuk,w,3.0,Loiinvshzxnoaghozorjufse,XUKNIZEGH,,,,Norfolk,FL,United States of America
KDFw4078,7.0,R,Zcmkjniavtm,,7.0,KDFEARMXJWISOEOGWJNVZHZU,VOGBZPFUOGRUQYNPKWCPEBGIZWLXMN,f,Mraukfwveigbsqjdwxaaxemnjdmasszyfsifaycs,Brkvrmbgtitnvfkqlcf,Toledo,IN,United States of America
PDMq4079,4.0,O,Osmxkggm,,6.0,PDMVETJGWFWLSJE,Omomostmzcrzzemaxyazls,m,Qxagvldfqslkbyvhdblotfdgjarqxcvcqididclatzgegg,Aktixupovkukhdeheawjuzggiauduhodicscajbmbawweykoyvoigscpyrqcktcvhiputwdxzvf,Toronto,WY,United States of America
Lvd1r080,5.0,O,yzspvspyvf,f,2.0,Lvdse,Xcayymotwy,f,Rekyrcfyzlhymiklgimhynlqyvldwklullwhdvqn,GWTZNQSAZOBZIBMNKRCJWFQEFOCLTYNRSVHG,Lansing,Prince Edward Island,United States of America
IGW13081,7.0,O,LbYUXHIJPQWk,N,3.0,IGWXARQC,zmkmmilvqrggwapjwqxxtjdgrlriiy,f,TEUIZBCVKQVRUWGXBSJEVRQ,FUPXFWROEPXKBFXRNHCHHGKFXOIHWDBLDPFESDEHUSPWJOMJJTNYXLLGERQWRWNUXXBOBGMDQJHAWRIU,Amarillo,DC,Canada
Lou14082,3.0,R,zcnov,,6.0,Lluhszdixpqriysvjo,Oywcugztosrbbilbclgtrofcr,,ufgzftpxzuxokjpbjzrxikck,Vpgrzvyh,Bridgeport,UT,Canada
Xyu14083,3.0,R,Tgrvsibhg,X,3.0,Xykoouenzsue,oulcrfzmaqgxj,M,Sbvusslsjgokbdmgdfyghjcckk,Xwrdwwviemtgkmjanshlysixjzxiwrwmmxulosxbtxpsgesgxkqbaqohclwmgtrwwcc,Eugene,CT,
bdz14084,5.0,U,aZSMM,H,1.0,Ndzuhuwgtbxglrzfphwddrerqkpvm,Eqoyxwebj,,Igsltpnlpgcpffghhjaciykpaaoisawkevjadhpgonnept,,Topeka,NY,United States of America
fud14p85,3.0,O,Quiacucs,,1.0,fudcajjxgsebuqjesheeefuny,Frdubpvyymuzggeqaqluupi,,rtukpkvknbxkplhmwlwjurlqommuhvmvq,Czuaizfdpkhsnih,Fargo,RI,Canada
jgd1t086,3.0,U,RTIvKZDT,,2.0,jgdlyrfwhkkiedprbcuflplgjf,cijzzpsqibkqorgtvfohvve,F,Hetezrfctqasiajadgwxuaxzbvgefmimih,Rwtcniatuiwsincebksmvqmigjwmeyskzobqswzohplodgsw,Tacoma,Saskatchewan,United States of America
Jhu14097,0.0,O,dijmg,,0.0,Jhumijaarbmkejhd,Egkzbtquvpg,,,RJIJDJQGMPCHDBNFHLISNFSMGAMTX,El Paso,WV,United States of America
Rut13088,10.0,R,,,0.0,Rutvhpunxhakliaqsnvvflfgikd,XWNBPHAJAUINCGQM,m,Ciauqnauxpprppcquxbqyogzopdjhaugkgrikhsbnapmextncsbwhtbaffvxtjosujx,PMGYHCSGLYQBHBZBQ,Moreno Valley,DE,United States of America
nub1408o,2.0,R,zfqbrqtnv,u,3.0,nubqunhrrdejstgreqe,Ouugfh,,QTDVLURTREGVFDKPXPKBYJSTBFTVDBYBTCOONVQLQWKVVBDNGVQZOHXLVQH,Gcrsmqjbaqbggubiluwfjq,Casper,Nova Scotia,United States of America
oan14090,1.0,O,YAJ6L,,2.0,oahajgildagsfkgikwimjwcn,gagexuozmhmotcixwag,,ETVPTJJIRDVQXHFJLLLAXZSSCNSGAZBMPXLO,Jljbjjvtouukymeymlurbofyfubvxyrspefkalcadrgyuoc,Milwaukee,TX,United States of America
wny14091,4.0,,FQRZiA,,5.0,wnhwsrswneyele,pjvvtswrybhpetb,,ecyqisvnvpd,Ahlsaufrbckxqjgqojzoxrazw,Bellevue,IN,United States of America
Ega1409e,3.0,O,AUVPRdNV,,1.0,Egarecncodmhco,Usleahigxqdghdstmdklukxdl,F,nhjpn,Tqtxysgkmvlvpiowfigqlsokxutrndfjcpqyllqinqqiplgfoujldusqvvb,Peoria,OK,United States of America
KKZ14o93,8.0,O,A7wmdujflf,,4.0,KKZICMSYKBCGA,Wwandyoauvrj,,Fwyxbvhjmismhkcafchjqfhejhcsmmlfilxvhtkfyeukjzakjaknvlixdwvycuwimacdlfvgtn,Kwmrkqxidosbtvzpkesewrlafgklkchyupajaexvxwvksrbbslpszckrzodrtlp,Newark,GA,United States of America
ZhU14094,,O,Ytauyghuw,B,4.0,ZGUMDNFHXLNLILGKULMXAHSGY,FCMJZXXKUHGRVN,M,lymfmlauholnrlnjtunwowpwyxdhxdivrliwnfinjmpeivpywwoabvgveplfiiyrntjfllhexb,gadidxuvccvgwefpchxtymwefchpzroharavf,Simi Valley,IN,
Vqxw4095,1.0,O,pbl5bsd,o,2.0,Vqxaom,Vjfmigsawktgbuihtjo,M,iukmdhd,sqdkyhkezrxtihqmrruga,Overland Park,SD,United States of America
Fnf1409t,3.0,O,ajiolxok,U,3.0,Fnfvsiyyxvb,Imvwjqle,,Rcnqeasjmemccucecerqwfosilttpdhujnwxhufeibngimv,Zujhqciubkihhauvmxfarvmohngwwbswsfkzmhixrsvluqvr,Hilo,NH,United States of America
Oak14o97,2.0,O,,z,4.0,Oakpzjtfjfvhqvlew,SKQUMZSSFHENTGXQROLJW,m,Yqemqvupsuygro,wciylajiqwxmnfxydgitthcntvcjsnwtsfixxlediefegvhmaywkqnespfeuahokwrmuvc,Mobile,ID,United States of America
Tot14998,3.0,R,Jzcsuvirjr,V,3.0,Totppfpwjxkpqyknwaeekjqfaxav,Hblntgv,m,Tyxvynxmgnjvnbqjjgdufzuxbxmcepsetdztrmilmabkuuphovmsgigdzgjciafxrciskdxqevncdo,,New York,RI,United States of America
rhu14099,4.0,R,ryxbgphzsu,u,6.0,rhhrtv,VOCLKKLTTMJGWJXDS,f,abngqsevhhbdacbtsdbsigjbratxkxffmxlkidegxnqgyxdtimsvezg,FVXMVLEIWFC,Simi Valley,VA,United States of America
HQT1e100,2.0,O,vmsuvtflenf,,4.0,HQTZDCOSEUGJAWOID,JVAQRGQOQQIMNJDXLDQGHBZBUY,f,Fftjxleftjcxfglfbzhrlsvewrocplyvloomh,Xguzur,Fort Wayne,ND,Canada
FPZ1410w,11.0,O,kttfajoq,,2.0,FPZPVZPHTQDVSIEYDCSUCLAMEUM,SULJPYRQYQZQS,,FKHINTGGAIHMFPCQQ,Cnsriufdqeormavnmliieuvhtgiombmtaqqhtierejgzqinoqcdjhzzcbjwqxhivyfzzrkibdpvhnn,Sacramento,WI,United States of America
Gnp1e102,8.0,R,iidrqqawmf,,,Gnpvbml,Gaxmwcegwh,,oqdndghxllbxoiqnbsnmp,rzlxfxmrctulgzhkbugxnpnmluumfybdprpvjuwuciaazegwfjqbnnlcvzegutrhcfl,Regina,Manitoba,United States of America
FYU14193,3.0,R,Oyyxa,,3.0,FYULZEGACQZNSGWULNPMENOBSKXA,mhacroytfbvpgj,,Lisqlumcemeuwvdmcficc,Jnaehxwinqjwmcgsydlecmclp,Kansas City,NE,United States of America
Ojbw4104,4.0,U,hmsoiqaz,G,2.0,Ojbfxnfjla,XOHNT,M,Cpdswmumryhctwzlghgscqmoqrsgwftacwwdmelavnlquxyascyutdtpfsfrgwkvwgcaonaotuep,,Philadelphia,SC,
Wxc1e105,6.0,O,Rwxlvga,,4.0,Wxceuhtdhtcopjvsabqvovhmhecxux,Foqjaxlwnylayyeldppwkxthgxdyyu,m,Kxxoycadlrc,dzbokrqwdpwmtfdunjzrbivqpcrjonnqqsjuycuwqlba,Milwaukee,AK,United States of America
Peg14196,1.0,O,MPPL2,h,3.0,Pegsbedwqwh,soicmqvkoondpqrtv,,Acmlqwgzbnfornmctks,,Hull,Quebec,United States of America
vjz1410y,,O,PMQiGXFR,,5.0,vjzdwzdfoopa,Iattnluqnlbutgwtsjrshglnmvy,M,Tctrcmowjxmfkfdnjsndixfyfeslbrvbcapkbptwjutxgnrrmegayrlqkarblvivow,AVUIDMBAHFESUG,Raleigh,ID,United States of America
lul14108,4.0,O,Nomus,,4.0,lukzqurooplkwffshuc,Nooesnuonrbsdzzjgfdypnqaobp,f,Iuvzdwircxclcqudeofadveoukybf,Fohxl,Indianapolis,AL,United States of America
xks14109,3.0,U,Kklbrip4,G,0.0,Aksmddhbqckr,XFHGXPKYSYAOPZDBEJKG,F,Tozmnvtldnqfoparovdxjrvftxwkcnwayeusgofpjhovhaluxhyjut,Qflxixemtkrsfiphyspdlblbwrqashlbriymplgagvdmmrtqysvvuuspmbtjwkzgvrest,Sunnyvale,HI,United States of America
Zyj13110,0.0,O,Mvmbbv,,0.0,Zyjirpglnvbvbgkg,qdijdrwqcilmxld,,UNFKEIJKNCFRDZRIIKRTBNONKWSJPGWPADCXEIEYTGQSCUWMPSSJPHOGTLW,SDFJVQQLLSJ,Reno,SC,United States of America
Udh14112,7.0,O,JKIRHHM6pP,N,5.0,Udhjlnottp,fpdhaqzig,,Kfjkjpsrexnytfepdmepivpljws,,Sherbrooke,WA,United States of America
Gga14112,3.0,O,TNsINL2KOK,,4.0,Ggxocdnqdceircnvqllflixsy,ulytwpukhftyou,m,NESOTCRWQFMEIAUBDLKVLSJTM,juahqupntkuwvdvqpztwwlzeuotanyzvhpcvsfqiibawlmcphrlwyxnqctwhuqljr,Seattle,Alberta,United States of America
NWU14q13,1.0,O,Tzibnq,H,1.0,NWUIVRDFPAXPCXQQUQQRMHIMFXTWE,MRZIGQLXPJZIDI,,aaebaapsiicppgdirpejxondkagucnlttjwpgxegicxtggcfnfwecjhwxtj,Owzshurejpeipmwbgrdfvdhhauossqetcrotejghtq,Richmond,OH,United States of America
jOZ14114,2.0,O,FyTJMW,,3.0,KOZGAG,VVHJSNSAYWSBVZBLVMBKTBWBCINUZZ,m,Uecjjfulrwdwcqcoevwmhouphmkaugjcrmghddysjnstkemsutgfwqwoajuresvtdgoetjeifg,HWOBSJPCPLLUDXFXPWHDEQYGWBVLPCHHHKNNTCQFKVXVUZCERNLDI,Glendale,CT,Canada
Ohfw4115,1.0,O,vasnybb,,3.0,Ohfqejvhslywkv,Vycekkufbjfsrmzfvsgl,,yeyfvxyssvdkdbcabllcjhxulswkmrystlggsvkvulmsef,Nfesfqdlkskahxywsdokmqylhyumtovmljjbgpk,Raleigh,CA,United States of America
Yvg14126,3.0,O,,o,1.0,Yvgnkvxakolxgaqudlonzpiipx,JQMJYXTKQHBLRYXFVTFNH,,Rftftskjcwgtijehlwpihtgvgxqjltmhptpsrbfqfroirnvxpmuhuge,bupvjpvdfglqlmrjahewzzacuz,Saint John,OR,Canada
wic14127,4.0,O,UGGPQ0,,6.0,wicqwznlfwhybpjzyy,JAFIIXRAEPCFC,f,Stxeqysgzvktqmltfuvsqbexlseoqvkanoslafjkccvmqygft,sngscwgmleiginotikiqpudyz,Hay River,AZ,United States of America
fan14q18,2.0,O,fsllhfovtb,,4.0,fananaujzwbveklqpxtenxyrepcgq,RPMCKBGFMBPPZKEPCRCZC,,,Icrmzdqnbwuvinjmdyzzsizyxkzjdrfwukbkshinretrlidpeekv,Winston-Salem,WA,United States of America
WES1411o,6.0,O,BIY0QHFGI,Y,2.0,WESCLHXAENMQBRKZ,Ghbcowmdrbasfyl,,,Auhqiprvuzwgdtxmnvxbf,Sydney,HI,Canada
Nz714120,3.0,O,Oviclipknc,,0.0,Nzixn,Mjlcgcdfasegugnhjiglxzdnuhz,F,Iotnxuivjxwmzvsntscgdzlqgdgqrxoxmqyvpnzrk,Lwntaopabmpfmfmrwbpasicplwpwhzllstush,Louisville,MI,United States of America
Smp1412q,1.0,O,hgwe8,Y,0.0,Smpusimvl,Pzxmzixxyppvufulnwzwpv,,Npvnamiiederctekgangpfcotsahsdorxmgjdqbxzyexwyjssvelzgjksqmjylzqvmmhktvsbjppajhq,Xycyexocsn,Oceanside,AZ,United States of America
Joc14w22,7.0,O,EeVCYMXDLlOM,b,1.0,Joclhewfwcplnr,XQJUUBOTLHAQU,,Spitwbqehpbfpaboukyreprlvlcesrklitkmglnddqzynj,,Fargo,Newfoundland,United States of America
Qoc14q23,6.0,O,sdjmqe,,4.0,Qocaqihjjg,Usqzimcbmtrllmkxw,,EJIHURRZJWXPMSLIQBEOJVMSACLUIULTCEPFUOUPRKWNSAQBGNYRTVLLAJSXYOHWT,XDMKOESNOIBMAE,Fargo,MI,United States of America
Iou14124,1.0,O,lvvcpsbka,,0.0,Ioyzlhgbqnooyqqgd,pdjlm,f,onmepfxtclhrikpebanwmttuhvyg,Xoaiwwiithainfpeoruzyzkejzncjigujwjtbcxljobtdufyirvukwfekaegzchjj,Cheyenne,WA,United States of America
FJL14w25,1.0,O,jtsdihwuyxhh,I,2.0,FJLUUREZBREKHZMZ,uuehoiryjeflqx,,FAKOWIVBKHJOHBAIHZRAHVUIMFTUDLDTRJPERASMGTORMYEWJOHLAMMOQTECMPEZVH,PGLVOHZATKDQULZNSDBQNTTVLJW,Denver,MO,United States of America
Iej1r126,2.0,O,Uqvgti,s,8.0,Iejemaahofvjuptefrjnlyvdv,Mglkmeqv,m,,Jqeranelohefuhomhp,Lewiston,MT,United States of America
ykh14127,5.0,O,fecmevg8,T,4.0,ykjyptcvpohfkikzkevvpvfofpuuq,wuwumdriyvfuodtliwf,M,Dkfldxddsmxqdlnrwnw,Bgyyybxrfofcfgmxkydwnicnfvmmowcdtjsuotqsralxyoavjnobfzoqsai,Indianapolis,IL,United States of America
Auc13128,7.0,O,,,6.0,Auclnrbgdjeesnqdyl,Ctcrbibpjk,F,OZWLQNSSJWTFKCTZZFOYVWUIUUIKOGWDKXVXOMXEVUVDJWTHCBDPEUC,ypxzyhugfcnvu,Livonia,Prince Edward Island,United States of America
itd14129,7.0,R,Ckfbjq,,4.0,Ltdrsvxyshiwmatxiauthlic,Qphopiwnbn,,Mmabykddfhjshknrcdewdeoccumjwxxiffodv,PQBJDAJQUJOADFLYXITMSZHAXRSJEMSWTUHECDKMSWDMMOGPO,Little Rock,SC,United States of America
Mtt141e0,3.0,O,AWgMAPYAJlC,,0.0,Mttdahlpokghdm,Ejmbpcukanzvbhbnjm,,Zngvvsbikbphuggshebxbb,QILHB,Worcester,Newfoundland,United States of America
vjk14131,7.0,R,wuqyvbrrznhu,k,7.0,bjkcj,Grrlrajtfkpdyamoddkabkv,,,Cmxqmihwlnuzauvqtgcuvjdmxtvnpjbawbzzsakncxoszgfbneldvgedhhhect,San Diego,OH,United States of America
nnf14132,7.0,O,Npiqzwxof,q,1.0,gnfxpquyhjwragps,ANLPVZQAVBHQQJBLBN,f,Vymtxernqfbfcxmgkzxmuktipjqccgolllvqqtmlwzuizjlfhifcbkuxycle,Ywoxckagqnwzzfgsdrkeexzvuprhfpotkazlsmhiaarofouldmwdjojlrixqnwfqndoutpfmiqk,Worcester,MT,United States of America
ajm14133,5.0,O,dqwln,,8.0,Qjmlirtxwgjsuqtitfoxej,Nfmvkmhkagakdoisl,,TSWFDOEMPTOPINWFSLWHUKYIAYYYDKUDFLDEFEJQNMYELKISOZSEFPBZUKOYDLTPLGKXKJAAPQFQ,Ivyzyupbdyyvqukisylmmdvmr,Boise,AK,United States of America
Pxa14144,6.0,O,egenmncc,,3.0,Pxaxpacwzubcw,Uqbdqreuhmuqrnrmlmkl,m,ixnvbfahkvcojtpvoeprzkbcchor,Sawzbkpx,Colorado Springs,NC,United States of America
BMM1t135,5.0,O,MRKDWYmD,,3.0,BMMYBJWDWBXWYZGFJJWUENF,Vcmeaglvsoqhlosu,,vrclvglwpvyhddchebsnxniozrtrdlvcvvbtwqlk,SBSRJGCOKGGRRHGR,Inglewood,NC,Canada
Aljq4136,4.0,O,Rjmdu,V,0.0,Aljdskjlfq,codnngocucr,F,Pvbdkxpwqbsviiategwwlumoxlbnqhjlemoihrcsywvkaehmbnjbgglvxcllainncurzvby,Rftjtritlbzcywwruxsgdzpiwocjdcfcxw,Fayetteville,SD,United States of America
mmo14137,2.0,U,PQMtJQPVJ,K,1.0,mjoruzs,Xyfnezwkjt,f,nvuhlnucbyjzbbhroakn,Gcugtwwpfhafasztglxnycwqhtesdaypqfkmfjybdyglxurwanxuzatopjbgsfsbgkiwrmjtrsiln,Irvine,IA,Canada
Vpu14w38,3.0,R,Blokempyvmxx,B,4.0,Vpuxzszhupe,tbxgcn,f,NISFGVBIRXIFPRRENQMFQVXTLUEVHVAAUUQOEKUFU,nidkshqmoufmlbeefmebcfpkdjeyzihiydqbinzxvea,Philadelphia,Saskatchewan,United States of America
Izq15139,3.0,U,EISFDJIfmH,,5.0,Izqofhxhxcnivevt,XXMQWUWGQARDIO,F,Dahwunqkfykxcglzsrlattrigyqebvpwijgdfrugsitbyycgwqwgltrh,Debssqwwoakxqittiddaeinbkxdgnyqodimmzqihdpklzupfdjhchqm,Sacramento,NY,United States of America
Nff14q40,1.0,O,n8vhxc,,3.0,Nffhgm,bxjjprduqucexkadpcgoc,,kceucvvltghbsztcdkabjprvadfokgfsudnnbqzlflittuociqadzhkmyrbhqpnuws,AHZFTYGLBXHWBLAYWUVONWZXWCOCJJSCETUYVEOWCLGTAUXUFFEQWGJNP,Toronto,Quebec,
znx14141,6.0,O,Rvueikjn,k,3.0,Xnxptmtcurpnvkfmldmectd,Ccflvuonztbwzdfzdof,m,ZAENSZFBESFBFUYLVEVLFIWBCGICHPHTRRMRH,TXKRKSQHNRG,Hartford,MA,United States of America
ANS14q42,3.0,R,4vqwjgbpxv,,2.0,ANSRLXEJYRVRACJQOBXKC,Yduvutrqljsnnotsj,,bimhgoqznolzenggwzxtisnxylskcjxfwygvzfmhjgr,CXBVFFEWQNMEF,Salinas,SC,United States of America
fqq14143,6.0,O,Ddkesvdhb,y,1.0,Tqqevfvnumvowxmqjzs,Uozzf,M,Oezrwljdzjeorirpmhwonuillljxewjnnosvolrzwxiuhzqhoztkwcxqzramnerewjyebyizlpnpe,Iawkfderffwhxecskbffrlodsmudymtfxlrffukpdiqrhfzmmecfcxkzjwiqwdec,Anaheim,LA,Canada
hnw14w44,8.0,R,,a,2.0,hnwljaaptvbgaerenhypua,Jzsmpo,M,Rpxtzzozdmjqlhfhzkwmdyipjccnhvwticvzckpxoneqejzufodynrctxhmbuavbynquxiduyba,Mthzrsavv,Flint,IN,United States of America
DWU141e5,1.0,O,CUCRd,i,1.0,DWUZGR,ouzjpkw,f,YPVRCSNYEXHDLPOBNHJVHSNJSVVNKPSAU,Jcnghevgdknxrrvcdlgaspweeqowftgxtrwllhfmsumxfunenwgkafjfunulabosyyzkanswyekbyh,Durham,WI,United States of America
ave141e6,5.0,O,hdbdhg,G,3.0,avempywhnvnhvnsdpov,wkiqfznrib,M,,Kspejlzilzjsjvuomhbyaqgzxosftnpswmsjlblgvtxveugesercafrqjbsmevwkolavfvsencdei,Lubbock,New Brunswick,United States of America
Xk714147,7.0,O,Auhqmjc,d,3.0,Xkivognawsuzqtkglur,Ygponjvpdu,,Cdgvl,Kwxvayccdxwbgghjdqlniiepvcvguuxwoniwrrbfufyblvqys,Garland,MT,United States of America
Bom14148,0.0,O,Kgujiqwnq,,2.0,Bokdfmmate,Bpxccidganvvcw,,Cxszqjfboxatiwcglxwjeufxzdmchlohqycjzjofdiahfmqqdpjfpb,eeopmtvgl,Salinas,ND,United States of America
upq14149,4.0,O,kbtrchs,c,7.0,Ipqdelothbtbbdamau,Dazcnxhouuv,m,Mdclhxtqrbawwjkbnbiywefiosbudduairnxjmokrfidcjqaksgxpifbwqtehflzlwjsseecgaog,Lixytyehuibuksbvymrxrfooolagmzunmkvujqiai,Vallejo,TN,Canada
kfz24150,5.0,O,Uzbsqkol,U,5.0,kfzpguogihxrsgos,VPBODWEYSPFWXDZGALNOA,,acqdekgrsl,wipzwrapvezrkkfzsxwmvuprhxf,Jackson,UT,United States of America
Wsq14151,3.0,O,fynjggm7jg,,,Weqxoxeqil,IIMUGQDSYJ,,OEMGTWFMOJBVAHVELQPCKUEALMAKFIDBXANTHFVPMLINLEMPSKCJOMIXWXWQAMODRU,WQAFY,Charlotte,OR,United States of America
UZK14q52,,O,Sqpzbikcfrn,r,8.0,UZKYNMXWP,Vngrit,,Enfamukajefjrjrfyfu,IYRVBISCWZKSGHAQGOHCRVKKSRMABOBFCDDCSDTSJFKEOPRTSSKE,Tucson,SD,
BXb14153,3.0,O,Dqvfe2ozc0gv,,6.0,BXGSDPGGMXIFFBQ,SXTZRZQTDSCXNNXECLWHZCXLV,,rkycazinev,Tytungpmlsmoeafbwdjvlzouttgwznuwjmsudnsbhcktfvfrgeztodcxfebu,Berkeley,CT,United States of America
Tcs14q54,3.0,O,wuhizjojbzu,,,Tcssskrqwdqoswqgskpkuuaobfq,Ysmfkedkhcrxehpja,,Azxhpvbacfbhucrqpvwavwarindblcihttxx,DACLUUQEALQMOHBQURIKDOY,Anchorage,TN,United States of America
JUL1415y,7.0,R,,,2.0,JULAM,Mucgelrmliobhkcasxwzmo,f,vkxajademhsgjypullaeucwortkbgmcryfcidyxuyexusuns,,Lancaster,HI,United States of America
Rvxq4156,2.0,O,Ztsbbvhsnnic,z,5.0,Rvxlgxjphqwiruxycg,lnqjzpxacdlefeophsxkmbolgpsu,F,Fofrqkzmqkfkwsdjnypdchyjhmwqbjdigycdirbvaomuheasxwblhtve,Odprtbwlupdmwgpcfrqlkukaxpi,Allentown,Newfoundland,United States of America
xHD14157,3.0,O,FT0NLNKXG,,5.0,SHDHDMOKPSIHXTGBIIPVMJKDTI,Xulqolnqzhticy,,avthpbeidhxfnoibouxycv,dygjajqespvopllcphqpydolcyetxefjajpmwshwwqtstgntpllhuioaqjqdhuoqttrnav,McAllen,OH,United States of America
Naxq4158,4.0,O,Et5rijfjpr,l,2.0,Naxrribxkdmrmxef,sxljvvukoauu,,Fnevbhrxebcwgfndizg,Pbkgdcqklrqbflpimgwrmgwbyqchbsz,Glendale,NV,Canada
cVF14159,9.0,O,IBSIMSfQ,a,4.0,VVFECDRBECXACUWUG,Dgnsfmvfveusydf,F,Yqbsxwd,Bisfixmfglvvzejeddpvuapbontrkucvmsxgbeloktrfmaxsxuycddmnnfx,Little Rock,TN,United States of America
xSE14160,2.0,O,Jzwtbar,,5.0,ASEBXQJXSOPGRCQHMJWNZNRQBUZF,ymmpbhhbmivfrxwwkusrypodgm,,ngrhmwidpeikqjtsmqsggubgseivgqllbrjpzxfowmrucviyccawodwtgizivpbzujvorjltjo,Ozlrmzpjsvepsjxztfcitfvkubzrvqwxtncikszrylkxdsuwuwlfbdrfitu,Fort Worth,IL,United States of America
Tqi141t1,1.0,U,jOAQJ,d,3.0,Tqijpeuqjpowpml,olnplhsoig,,Embblrhrpmotsgptsoaujjwepbydcrbczibkexompdvnpqrnwegnlzk,dckoymyhyivrgfcfsqnnnvplvcjxgjfjxctkabyhctefdgdbhnqdywitkhu,Paterson,RI,United States of America
ZID14w62,0.0,R,AMyANKbBRRZO,,7.0,ZIDVJRRMLSBCCNGPG,olaftrrq,M,Pqzjtcqsrjzouguwmdfsgeynmbedcdmsrkfzipnebiwydexte,Sxxygjpsbmruvfzcdznndbbsoxwhukpdeqpubhxfgugulmcrbanknxopowxlun,Edmonton,Saskatchewan,United States of America
nkiw4163,11.0,O,SzOUD,,1.0,nkidwl,glgoaubunplmheep,F,Ngmohoarxbldbdxchdymqkfayfpqbjazvfpmkrivauhh,JVLFSQRQMAQCCWIHNUWKUNAHCOZWSQUGNKASYUUVQOHEIWRWTSXCIKKBKMZAEHKSSIW,Lexington,AL,Canada
Sjo1416t,2.0,O,WEW0Z,F,4.0,Sjogrkszlibobvcbsmxoayft,yylyzjlbbzzuigcygrph,,JHIPWMGOIOFCMDI,Bkcwywbmyfnoisrjbmnvvhffiggbskbohsshtyeemimtgiihb,Calgary,KS,
Eyg14165,3.0,R,Zgyecgnnvpji,,10.0,Eybyvtikaw,THTZOWCDUYPNLTMXJSMQBT,,Holuyejp,Tzpaiksnmaycnqxac,Chandler,NM,Canada
nku14166,6.0,O,OQDRH6E,T,6.0,Jkudsihtzndkwnrntljyuzp,IJALTZSFHADFQVEOQRVJEISWBE,M,,Kqcscdmffbphhcipighuaoodlbqwqswslhdyahzgcksn,Independence,NY,United States of America
Pnv14267,5.0,O,Cjnjuw,Q,3.0,Pnvebxrdtxayjz,quxsdosbfemwbsbnaooiqmf,m,Fuxqdsrsjdrbpjtjnnqkekw,Vkyifprhjvfrpmuetjfoivkgrjkcsn,Pembroke Pines,MS,United States of America
Mkr1416u,5.0,R,Vanrrrrjgvr,,,Mkrll,Kvdnnuutdsostvegcrt,,Hwgeleuwmiwpstklkbsqequkgcpdhkhmxtkxkmgwejlmsbgtmiedgx,,Tucson,Prince Edward Island,United States of America
uVK14169,9.0,O,Ll0to,,8.0,HVKWVIBFJXDFPBSKEQTPSFYEEEVDE,Qljfzeomf,,Smznuerlntrfhumooshszciqzyonmglcumbplhmmjatdfrzagpvigklkwfdxaxp,Ufhyjqlypgraexqzshgnivlbnshkozkovvedihbvdpsdkjcqgtqbzrpnqgiumwd,Miami,AR,United States of America
Uws14170,6.0,U,Bxflsh,,2.0,Uesmeofqmcheeuxsipexvcobbfxkwv,fgmtmfhpef,,VDPSBTDCGZSYAQ,JARPFLQNVDRHLBUYGIDCKHEIUCNDVFFGHFCLSJ,Memphis,NH,Canada
PZR14q71,4.0,O,onlljnjjwnaj,D,4.0,PZRCVMVPXVMUHXVETPIIGPPODWCWD,Sgfiwauonvwteu,,Ojftmzujjpfrjukvvewcalaljcnispfjdmr,Uxjlmbmhqlheemxtxpzucyjgkfgqhlfdjdijycgdcxnxvpudznamdxicogctle,Moreno Valley,MA,United States of America
