AgencyID,AddressLine1,PostalCode,Income,FirstName,Phone,CreditRating,Employer,MaritalStatus,Age,NumberChildren,LastName,MiddleInitial,Gender,AddressLine2,City
Nhi12635,Iwbpqgtyxgxocajvsyjpoxypnvrrtnieuaadivmpgheozeyhhduauoesv,imkzwjhky,119406.0,Zgkhspmkrhepculmgpqsqhsuekap,1-299-512-7471,740.0,Lennox International,M,26.0,3.0,Nhixuxmdrvhnhi,W,M,Ttwxniaahmgzmirwsehbwfdsdx,Wilmington
UJE12636,Boridjqqbmndmlnnyexnsdalukterclsvaoudzygdagmptlnrbaqvbmxansfw,Vvdhlo,151650.0,qspulfwzma,1-976-892-6383,520.0,,D,54.0,4.0,UJEVMPDSWRCJRGUSFKFXV,,,Idvkrdfuoxhzvmrccvdmowiurmwlkyr,Santa Ana
Zus12637,wnejkhteoketddloyxzavmqx,Wgtmswu,334332.0,dreyjoa,1-283-879-2927,316.0,,U,49.0,3.0,Zusmqiwpldgkiwwscfirgyvspd,,f,cnxjixgfbxgdsduhbbpgjotgdpipdftroujbzbzuiargcdtduvqlndxbjygcrug,Evansville
qjx12638,rzyjjaizzhizewmhmgckxurqtxrtyjzpynrwexvbjbjewkdfgrvpvepniuwojqnkxlqpbd,Xosvxzrag,428808.0,xbvgjxgkvsqnyisaekfzc,1-828-010-3240,541.0,Granite Construction,M,,0.0,qjxlliuxlffj,,F,Bfyownxdutbt,Las Cruces
COQ12639,Xscnpugwgwtumxogtbbrexuysloffadgpozdyjyrkkozm,Pbwdmgyv,103439.0,Dylkvlapkz,1-155-599-0811,454.0,Nalco Holding,D,63.0,0.0,COQSYMGNAYDQMLJDBWRVCSNVNZP,T,M,RYGOHNNXWTJNGHHELNZOOMUWOAQWJUHWPDSSPNSSLQMMVHLGNIALYNSYKPZQEDP,El Paso
vtz12640,,Bgihv,359203.0,Cgjrvwp,1-606-375-1294,488.0,GMAC,D,0.0,0.0,vtzrrqmhglhnjhgvat,W,,Rxkblipbpypto,Hollywood
Rcd12641,Sfazfmqaalalruraqpsfqiowjulraflowaaxrhquqrbtqvawrwmuvfmkajkfperrvuqfbyl,Drojqyqfan,417367.0,Hxldmstjeee,1-564-757-7840,360.0,Exxon Mobil,M,68.0,3.0,Rcdao,,,TLXRSIBBAXYOTHNGKDWLWJNNJPDFQGHSFVRVDHPCCINHRRMFZBXSEMKSPNM,Pueblo
SHW12642,luaprojckid,Zgaajtm,78119.0,Pueiemhvvsxqrgafjfinwaqy,1-007-227-7349,809.0,Charming Shoppes,W,26.0,5.0,SHWNI,N,F,UCHDCTOTLLDLKPZMOJIWDADDXZYWQAOIFRJSCAGQCDFYXDZMISDJHVOIX,Pueblo
Gcj12643,TCWYPTBHWDUA,Fkbaxpy,117010.0,Hbzdlvuqybrz,1-166-883-3084,678.0,Safeway,U,40.0,5.0,Gcjrnsvpfihmbscxnhuhgzp,,,MMVDZCGAWINMB,Mesa
OJI12644,vugnfmjustawtuzqmlchrplcekejynawxejvjkfdwtffr,bnskjmkl,271289.0,Etnbaazxfqxi,1-527-199-6675,311.0,Mercury General,U,61.0,,OJIVTPGWBPNZTOQTZZAGIHFWWPGZHU,q,,Xbaxwrrhisbvuqnhhdgmsgfdugvmfknhgvmtgwiylicsoyagnyjdhpaeavcmkmbho,Fairbanks
BHW12645,Tcxxqlximhfpwbtvzgewcjireklupskohjjonhscwssfzzmkmnhq,OCKLVTESU,246532.0,Qevlwjt,1-516-970-4709,474.0,Liberty Global,,1.0,5.0,BHWOFSRAOPVHMLNMAENVMFUGQXUIV,S,M,Axppuwdzjbsjmszauycanuhnpdjhbqkauilixcvdllguvjrlliddsmbopptfrogexexgvca,Corpus Christi
YBD12646,Ephoawwrcvkknmpgpsymwfyosetgglvz,Iddyuhqmt,172724.0,HSLEAAW,1-351-335-6485,717.0,Dover,M,77.0,4.0,YBDHXXVPHMEEOWKCANCBQNOQ,H,F,MOZQLEI,Rochester
Ztp12647,Huscjtfowrdwiolqzdrbqxrtodzibbwktjjorqbcq,wdqsaalhk,47983.0,IRUTHLIZSOZCSO,1-630-914-2946,520.0,Holly,M,67.0,4.0,Ztphvgtwwtgkqnyghocmbymikvdi,,M,Mruxaecljekixwiqkqjjsxujxvaaba,Fort Lauderdale
Psf12648,CJVLMDXKHEFLCRCTKHBDJKEUDSWYLUDDCPXUOXIUPQQZMILKAUCP,Smoso,373307.0,tgupaiijrywyidodqk,1-957-095-9892,329.0,Mylan,M,73.0,5.0,Psfhtchpljuljxtp,,,Yidxwaukisgxyjvwhloechbgjpjfreiqnpnmrdnggdhduipxje,Newport News
Spx12649,Ycagynymhlarelxbxghdwamoojmscpjhkkrhkoozzrhsekbxljjlupnmetsmcqzowa,Apovxnkdbl,473576.0,CSRYSNLZXJAGOWQPOQE,1-898-104-9173,725.0,Cimarex Energy,S,23.0,1.0,Spxuugkwrsoryvgkuxlwqrtvqyr,w,,Koqtyuohdbroetxtpcldtxswiifvfjjncxmqurdmfbvnyekbqiaelrhrameuvdbnp,Hampton
owm12650,Akudrduyoviozrnwjqrvxonacgvr,Ddhoxj,110597.0,lwtvlhbongwosluwj,1-438-476-4109,339.0,Marathon Oil,D,88.0,4.0,owmkogydqwbrz,,F,Giouvjuhvtmqdjmpwwfsuxhlxyqsuopdudgh,Thousand Oaks
uun12651,USHMMQDFDJLHIMPBHSEQGIZGJVSTRAF,Wjfknky,441418.0,MRKCUINZHGDJIPWKFLVGH,1-832-753-9764,,,S,0.0,0.0,uunifmxqdlbwkfp,,F,Afsehspviovizggzsqxdzphtduaprggyk,Worcester
Rkh12652,Itrvvuwctxbbgrabhztqsqvwkbturfujonthcquundnrpnx,Euyavdkk,260119.0,Lpcjfvfeyhact,1-164-334-2885,362.0,Gap,M,87.0,4.0,Rkhoswxpfhbtjyfhxgwnf,d,,Isuotgekensadzkbkitpqvlaikwtecljhef,Vallejo
Iix12653,Wqwqpwgnlc,Otrjiee,465678.0,Ytdymqtuykljmjsblwslhsqhg,1-249-364-9405,643.0,Northrop Grumman,M,24.0,1.0,Iixsqnnx,B,F,EMVRXATSMODFWFVGV,Vancouver
Yqj12654,YOJIFFMNPSRLBPSWGBWIIOMBDH,trwsuzftjr,194993.0,squeukwyfqxrlkgexfsqbfaqsejrn,1-135-293-9391,343.0,Eastman Kodak,M,99.0,5.0,Yqjsbtqugtpkcgq,U,f,vxbigwvzprasltqktprfdlhqknexfoqhxuffmitnynoospmsxmqsbnmxpceatxelcvnsf,Columbus
Osk12655,Qtytkxwpirnurhrsdnip,Akffzcr,483779.0,Otiqcqhtl,,650.0,CF Industries Holdings,U,42.0,0.0,Oskvuxlzemfpvvg,,,SONRQYYNZCIOGMMBPEIHVUOJECTOXYVIFYVMFCRXSZXLXPHSPUUUMREHAFZXMTSJSM,Lansing
Keq12656,Gfgzjnooukcgcdnhhntljjekktubkpucjxorujulsbvsxvkylevjuzgp,,311684.0,udkqkvraokxkzgbbrhbkzogn,1-992-084-8892,599.0,Washington Post,D,100.0,1.0,Keqvxvdbcmisekhcvxjl,,M,jkkaialoyjjadqtesdfwwfttwgvjjrazzfgpkrqkuvtirlmcbtxxphfqotqygbscixgy,Sydney
TRQ12657,gvqhkm,Xtnwrykajwod,262664.0,SYHFJEKPPDTIYDKIOAFODKE,1-978-608-5101,600.0,Duke Energy,S,89.0,4.0,TRQRAXQAANWLAKNMRQJVMRNGXPC,Z,M,Uovunkbqlrzgwscduyxhurwtbfqcnknhuibetcetfbzqn,St. Johns
vin12658,swfouxhnniwjtiebxhxjmbbjgfjajqxlfdndolddfvbxvbahudtbgtoaqsyoyoeyukztfblwutyqkf,,237848.0,zklexxsvwhxszsdzyt,,402.0,Torchmark,M,8.0,4.0,vincqcdi,A,,Yvzjrldukebfxglbjboweljrshpdxvqpwswzywibpeuphkyqtelwfofkbagllmtcwxlbqbvcvnfyb,Hollywood
Bar12659,qsfgkldtyzeqjpjcvuputapbco,ylthqvpvrpmd,406855.0,Fhojgqjkswbp,1-225-894-7879,371.0,Plexus,U,25.0,4.0,Baroxyqsvqyftbxiqnghvqotfm,Z,,wlkjewgcgmubtvlktwbubzdicstelfowmgcttwzxnuwgbmbcxrxcfvbsuqkkcnssgqpgveka,Cheyenne
Qwr12660,vxeggluvxwdxddyewxrxercljezdoxaoymdgcjsfxlbtnrjbasuer,Odtkkiwrnl,427884.0,FJKBGLPTOEIIJWJ,1-828-223-8454,805.0,Pepco Holdings,W,,5.0,Qwroeygddajqvroxbw,,,Qstuifaohcezhgakychmklrvjvkocafjqezhvuchulpbfdqxgnejnepkazarnujmjokkhcpa,Atlanta
TCK12661,qsncyvdiszpehbnojcyjwlgehhudvrrotygwiituenl,Vrbsgpkobo,293062.0,Fzvtsd,1-831-324-5837,337.0,Cablevision Systems,,62.0,2.0,TCKVIXZXOXESADNOE,a,M,Npgljwkcujtuovbkuszmgovhkzcggkxijogtxupvbaetvfmvxiyhacyrsaeninxlhwupbciujnjb,Augusta
Ddy12662,Cbkhpuvnqvkjglfdhsthsbyrncrktlgegvjjurbyovngscloxavupegoodhjneilmzmf,LGZFR,277536.0,QQXALKEFWOYRNUACPEIFRZNRW,1-214-443-7026,799.0,Cephalon,S,54.0,1.0,Ddywgrsclmhkkdvsxpoq,,,Udlvariquvppgpwbrppgibpspfremdmvtsayhsuwoinklgpwilgzn,Worcester
Hlj12663,lhhhniprivdgplolibuvggdzsvcxbfdcjcrfcrhtqpmkagmgtahzpffjhuryrnnvoxcfqduaarcco,Qekxu,282364.0,hkqltajnimahvpgvhrqhr,,762.0,Parker Hannifin,M,55.0,,Hljvhpqoazueartrraxmhps,,,jpmwuiwamdosbjhnmszumprvkewspyumbvypodfgmsecnskoyygftrvuoo,Windsor
taf12664,aonhicifpjaqhxhawygoumbnhngfbahnuylapwdtgnp,ihbqm,87218.0,rxgncdx,1-345-783-9119,500.0,El Paso,U,60.0,2.0,tafbbd,,,Gnclzlquoemsscahdqeekeqtuzlquu,Louisville
urk12665,Ezfauvblstcelmsiusasiafruhqiejlzplysusbsfryvhccqwjmwcngkqcgzgliiba,Ggqsctd,496715.0,Gocfaxckxicrthg,1-092-385-9957,809.0,ConocoPhillips,,46.0,2.0,urkgqilys,,F,,Mount Pearl
Weq12666,,Tltfio,203136.0,CMWKBSFOKV,1-480-103-2286,706.0,Alaska Air Group,S,27.0,0.0,Weqjrzvcwpygdxhfrwiaddgzqsadpb,,m,OUOUILR,Washington
wtn12667,Xyewfhhcozagpdyuafrguhnmyxfwcdsqnkhgbogkknptrvxpkanftohoqmxcqtkcpsg,Whrdffavdta,289638.0,wyzqklssjfrnsjunxlo,1-436-153-2535,413.0,DST Systems,M,46.0,4.0,wtnqxixrtwkzfuuzuup,v,m,DWKXHFLKUBTJNPAGAGYOUAFNGNAKWCYCDTXBQZTXAXMA,San Francisco
NBY12668,,Jatrydvvssc,220331.0,txulnokibyuvwxjrfttbc,1-680-715-8462,570.0,W.R. Berkley,S,57.0,2.0,NBYTRSNBQFWXBXEYE,y,m,GWFUJJHDUVRPQXFAHDGJTSXUWCGIVAPOXGNPTKQZPOJSBOBLJSTFGQCFWLQT,Montpelier
fao12669,Tlvwiaiznwyefqitmkooxjqsnxelxmojri,Ftyonihb,492222.0,Vhkykgrykpekgnnbsybofpwx,,343.0,Washington Post,U,84.0,3.0,faoqxmjpdgcqpcovqlgferpyzihhi,x,,Bcnaeservpvkiigliqpo,Hampton
ZII12670,OOADNHTCAZSKKQREQZKQDYOJRMMDMOHULSRSQXHIDUMOARZSSSGCHFNPFDWLCSXBKJ,Nislxximub,384607.0,Hbtjsvfonkyluhfrsdcfiqa,1-574-764-2311,503.0,Oracle,D,26.0,0.0,ZIIKRL,g,f,wfjwaoxfhimowwttllvobqmvguyooodsgxktgykjwxzrclnbmhpt,Sacramento
Usr12671,hgmmvbvmblruhaczmodvpbnjigiebijsexntmcorengqdgejtrnora,Svjdwmlundid,345356.0,Ttondotvkhdrafornnl,1-212-120-7998,302.0,AptarGroup,S,86.0,0.0,Usryzeg,,f,Fwpuvkfdmfasylkgumkgqgrlgafyhxfrppsbnyivzshflsfkozustkvrkvwylcfytncoxuma,Tallahassee
Edd12672,HDSONAGLXCIPAGJFPLJOCBWLOZITQBFKPDKDYLUUQEMKHICCZQBJRVVQNHRRBNEKDPGO,ookaoit,,Natwcost,1-423-613-5964,341.0,Regis,M,40.0,4.0,Eddyxgqa,,m,Tbhwfduwqgxlarspfiokkcjcpocnmldztqibttavcmogdibltofgbhfdxovvlbopfbo,Huntsville
ber12673,Swjmahrmpasjvpmsezijjjrirbncmnchkjnrmcjnfdsl,zbqqzh,134192.0,TLTFMENRSOLJPIZIBBXPQU,1-989-915-3207,641.0,Legg Mason,S,78.0,4.0,berhbgnfcpluhw,i,f,Lpdyz,Sacramento
Ruc12674,TLSJLTIYFHMDUKMGADRBNLJCWQXMEHLEGMNDNZJHXNXPQPJRZEG,Xtpence,192709.0,Bebyyvamcjggbancf,1-472-735-6937,465.0,Synnex,S,47.0,5.0,Rucrvmxxgvpzkec,P,,Snszpsyqbjsqdziuukmzsexvjkxl,Salt Lake City
Ldj12675,Sqhaoo,palyvcni,374912.0,Rxqysujnnmbog,1-180-277-2838,728.0,Snap-On,D,4.0,4.0,Ldjqql,F,,Nryrkiumsegxbsdbmbvnesiyrsuwmdjokadvoxbpa,Tucson
Olx12676,WZBSWXNEHVZWUSVZZFZOOISJKMEVGAGUGNYNQSHTVWFQRDXLCVSKVKZWELY,,418432.0,Uhlaoajbfbvspnnjqacil,1-172-554-2831,314.0,Autoliv,S,35.0,4.0,Olxazqmjkxlqgoxnllxyujfnqxkvc,,f,Djcwlvqgcjcqygfliyxelxapos,Baton Rouge
PSQ12677,HGBVVYFYODDPTSIWZX,Nbwgijhhinz,,Kqdbebjof,1-170-383-2382,717.0,FedEx,M,10.0,,PSQURRMPBQDYZABJSODUYWRCBFPNWR,,,jmqwtnoqrroaqrmrluoroj,Tucson
ura12678,,ljcmhdvxqtzo,24007.0,IYRUXXHUQLNGQJ,1-754-989-3445,696.0,Steelcase,U,3.0,4.0,urakcghiratbitfkfvdmkesimgts,,,Rnphkkrfuggpanbznkozbxdmcupepmvnumnefapdqfbcsur,Montpelier
DNP12679,LFYMQBYSGVVYGBLARFXOPRQ,Feulqquxhe,325727.0,Rdzisposqokikwnhspqmelurzgs,1-409-903-5965,751.0,Teradata,U,72.0,4.0,DNPHHOMIGVOCKSQRKN,G,,Idpnv,Laredo
Ssb12680,XUDWEOOSWVBAMLOVCUR,Yfvrfh,70731.0,JMOZWDTQXXMCOE,,628.0,Fiserv,U,5.0,5.0,Ssbipyhunvhwxrzxius,B,,Jibvfamtybgwiatzlpfwbvhrdajvcoqthfcuwnqrmecpzhhthp,Hayward
RTZ12681,Vpcfigewphysjoijqnovbieemrnycaqurqtbwczynsmusgdaivuglsfazfycwsuwgxr,tkimxbae,50373.0,Sgkzxdhnelvcyvvdt,1-784-657-5164,468.0,,M,45.0,0.0,RTZIKNVFUCXEU,,M,Kewwqhkyttgujoapqocvfsjodxcnzcaciz,Fort Lauderdale
blt12682,Ohmaruhvpeejsshuqrgvfbwpnbjgkzjesxobgcbjztsazksyiqbutdrbfrtbmcxdbyecokg,Kybaqrar,41649.0,Wnqszyh,1-883-575-2377,512.0,Ashland,U,38.0,2.0,blthstqtktzgqrtt,u,,FRKHCLUNTDRPCXDJPXVWWKQCZVPECZEECPQDDIBDHJHAEPXLKD,Bellevue
Ncv12683,ESSMCHGILGRTNSKUYZYUDMIUFZVMLVEXJGDCORIWBPHBMHGNKQPWNBQUHZAMQBTTP,IYHXATWNPPYX,182537.0,Whqpsfoowcqtfqooauyi,1-228-829-1418,833.0,,U,8.0,0.0,Ncvitkle,F,f,Atdpydwtchqltyzyermlumhypvjijzqroh,Allentown
Xxu12684,NBNRBXRTHAMGQCZKFAWCZUEHSUQEEQPCGZZTZHZQUTMNLDJFQGWKQPJBMMFIIKEELWJE,Inkmwlgoxhaq,201659.0,PTVZGMFFRHEUJLIITCXVKLJM,1-746-384-5333,809.0,Urban Outfitters,M,88.0,1.0,Xxujdi,,m,cioabtrmpqlkcviewsuyzoekfaakuqhhksemdemfnv,Fresno
ZLP12685,QJWZXKJDNONHTULITSTLRDGSMTOSPLLRKEHMNBWNLZAQVZMHFGRFZGSWIUUPHKJIEE,Jlncgficw,470515.0,TBDMTNNMMVNBQVEL,1-598-289-0069,539.0,,M,3.0,5.0,ZLPNLXPEWRAM,c,,Dcwigiwmcxghcf,Jacksonville
Czi12686,Rasnwoiudlxmclbnubukdazqqfwiawm,NTSCRYIO,139847.0,Zwvjj,1-335-942-0102,398.0,Genuine Parts,U,5.0,2.0,Czipkfwaruj,,m,Ohlsojpozespdcqekvvcnibnpruzatolsuunmwympoxshizairdhlhsphfteoevyegibhvknlkoux,Pomona
Bzw12687,bmvryypbggmobz,vukkjubuy,389858.0,ythmqzyvbvkviewqepong,1-683-792-2185,500.0,National Semiconductor,U,13.0,4.0,Bzwrwmuvihnwjjpgrhgvo,D,f,,Mount Pearl
ILX12688,DKMLPVWAWLFUVMTKOTHOZBUJQNASOMWDNPPRQBUQLTMSXYNSXMSMGRKOOWPHTRMRPG,NEYQCZNH,125117.0,Nuhhfqmcrmabfapdxrpaufqasmg,,665.0,Harris,M,19.0,3.0,ILXUDSORUAXFRSXPPLBEXXOZDWR,,f,Jwiuizitubpcddoxeycfroxfoojkvbhhdizfycuzgqcigyjwlclghuaimjjylwlpvhytofgwbrsd,Mesa
Zbi12689,aqcxjwcwvcirkqqlxxjhbahmwjrqnqgsmvruohmwklrixxfexk,,348702.0,clvmmwwzqfou,1-031-027-0883,592.0,CommScope,U,98.0,1.0,Zbizhcpuac,,F,Zxeudougjdmlhptlxvjanaicwarxbsjiv,Baltimore
dox12690,Cpepawfap,AZESHAA,269794.0,Wtvedtillfnjrbqmlrsmlh,1-684-413-8421,842.0,,S,50.0,5.0,doxskvgrrzsf,,,Slwpkevupfc,San Bernardino
Upq12691,Gbbqwhhidftxacuguxtvsnpxhobvcqsmukknxgjkrbigsodlkmtgnbbv,Aztxzhrlu,182061.0,qxchsdmamoizrpibosufwqdioy,1-132-694-5945,644.0,Duane Reade Holdings,M,52.0,1.0,Upqmrcsynatvafbeob,,,GPPJTQFW,Buffalo
GMB12692,Bwyoxxvnyhklrsupqxxkyqkltiflljpgngoynddlnenyzfdvkukltk,Ktgvn,425074.0,Uwjorelmlgjprdokxyoxeh,1-323-166-5431,787.0,UnitedHealth Group,S,38.0,4.0,GMBGDZWSLYCCABVPETNGDPIWJTRW,B,,Wuewkhfklrtiplltlphe,Topeka
pnz12693,Lvhpyffkklihdvtndhlvnwgvuxunbtyagkezbvrz,uxgjdifkvagg,63781.0,hrjwyvczmeijfhgkaxerlbcgyveurp,,847.0,Constellation Energy,U,70.0,0.0,pnzrsuog,,f,Wmiuqazh,Santa Clarita
IYT12694,eshls,Kkebchm,315743.0,Jbjgjrzreya,1-782-140-0745,375.0,State Farm Insurance Cos.,U,63.0,4.0,IYTBVGRLXFMHGIUYXVSINALWEKI,Y,m,Oyyuxiiqbdgdppkxwgiapokuzbfzhkiysmhynscunjicefbcizaxlmzoocwd,Idaho Falls
gck12695,Wowjlwhydmhdzhdrbsgnvmedozmqoddiynu,Qvuneiyv,167074.0,Btzinnhti,1-524-316-5048,696.0,Sanmina-SCI,M,26.0,2.0,gckrxscbtqvpuclgpxmgbemmf,S,M,Lgwmlvlawdvkpxbmjzxcmialg,Henderson
qil12696,onkusvtgnytxkjpotsmqmpzvwimemyjpajtcgqkjlptdjvikdbedmpy,Xwuug,413027.0,NMHFCDDFGWKOQLSYGSP,1-305-061-2720,682.0,,W,98.0,0.0,qilbi,,M,ruqfvymzadjeynwxgleivesrpfpnkicamhdngsqbixkkxacgfdemusjqladjkxuk,Edmonton
Hvg12697,Ignfxwkdapkfszssecq,Wwqpin,,Habilsk,1-100-031-3414,660.0,Eli Lilly,M,46.0,5.0,Hvgicfzoxkqentplnf,,m,xmaiikayxpwdrfoxwikscwjbqmaruiftvvkvgpmmhsvslanzyywjujoirqheueaieolnpjc,Regina
zpn12698,HELDAYIRTWCVICWVHUTPEVTCZEPQOJWJUHHCAFXBUSOIYMYJDJNFIENVTTLPOTEXIHENPIPOUVYEFXSH,ulapnmffbm,497937.0,Vtmkxegxwb,,510.0,Benchmark Electronics,M,86.0,4.0,zpnzxylqstqdqbvgasdhzqnpvbz,,,YKFBAJUFEJMLV,Baltimore
kiq12699,KZXQKRXWHPCC,Mdzfkofx,248226.0,JZNKEBAGVUIMOCGRXXWDT,1-998-229-5738,841.0,Mettler-Toledo International,M,89.0,3.0,kiqkfzque,X,M,YUIBEPVSKBPNTEVJRZFV,Tampa
VCM12700,Tqbeyck,Xvchzscwvmeq,377629.0,ZIBZJUMFWBAFCIKLHTGDYYVGDCBCAO,1-493-368-7186,643.0,United Parcel Service,M,57.0,4.0,VCMBRMX,,,Aftnwupedtnk,Portland
blf12701,jgfbhaccphblwkgfpeyhnyvnoyohwoarxzrhwapeczunpobiltbnexoaxjsyfhrsiitrdgxfggfnvxpn,IDQRWFGWJMPY,10679.0,lqpmasgluptkd,1-832-706-7734,440.0,Great Atlantic & Pacific Tea,M,78.0,1.0,blfbwijtajtrhyrgebqln,,,HYZKWQCZRMLMJSIAEINJLKDCJLLWMPLQIKNTQJENOIFCHTKTERDUEJDOPCKYXNVHUVQMDGJRZQPEYEU,Garland
UIJ12702,Gqxgtfxhybhtinocnohcbktmxmslrwnzfwaumczdlpugr,VQISTYASCPLK,192767.0,Ncjadalfpdiyl,1-799-080-2013,594.0,Dr Pepper Snapple Group,W,65.0,5.0,UIJVEKGXFCVMLKLEWTGT,e,f,pzzfkomqgnyaxsitczgohkefgsvupqjebkhocfytwfvfyjclazbpjkyqnnsiaonfxnljfh,Honolulu
Lzk12703,Cwljromtkhlzcjsofmjvrdjwwfxstrlrbdvaxyy,Zoycv,290016.0,FZOILOCPSEQMCHJHBKKIODFHUKZJO,1-438-828-7751,547.0,Interactive Brokers Group,D,55.0,0.0,Lzkpackwofizjhyxvudasjvpfcvm,,,opfkwhiopmlbgbljboraqdigrwdmkxoswmopbheqxvbsrumzpwleafhatnrfcjiugussk,Cheyenne
wuu12704,Zutkapqatgbqevxxmbqaddntuylvpwdppun,JVAQREHRZM,67982.0,QWAAREQEFEEXEVCNMUCVUPUZNU,1-067-329-8920,633.0,Roper Industries,M,27.0,1.0,wuugpejcponsghxvcusmznuwtkwnii,,M,chjftsivgtgexrobmbuubrxebrwckmxwizlbkeal,Las Vegas
QJQ12705,Ecsafoaxxoehelqmdgpdhjmp,AYQTQLLLKG,387876.0,Zveskxdpnuymce,1-959-538-9334,,Psychiatric Solutions,S,100.0,4.0,QJQNODHQVCXGMLTQGMQTOJOAZZKX,r,,mjgwookezq,Thousand Oaks
TJU12706,Vbbopdwtmvlhsjbvkfvjnrlamjavkucrzdbvuhjmtnnaaogghhoquzgzggxlpgncioap,HMDKYTNVV,93790.0,Bqmqqundy,1-678-711-5694,,Int. Flavors & Fragrances,S,47.0,3.0,TJUBQPYLFDTHHXMMEYWSFNGVGOL,h,,Dhnsmcxvhhsiwtjecxhmd,Lowell
Prl12707,Inexnmiewbjjlciuvmllcpvmfxwgwev,uwwfzqulxgdr,444030.0,Epyomfhzgqjqltpnmndvwcqhjma,1-663-932-5385,685.0,,U,7.0,2.0,Prloyjtd,w,f,ZVJXS,Newport News
YHN12708,kdwkudbr,Mfwdipvujrri,405013.0,DDEXPNRBYEWKCEHA,1-519-019-6128,360.0,Newell Rubbermaid,M,,1.0,YHNOPMKXYUGJPVRTBDEULTBBF,C,m,WEHWVFPXPGHBNHOYMGDHIKPDUTZFSWXHOBNPZSUGBIFEDCMLDDXQTBVHXAZORHIBRPA,Missoula
Tgg12709,Jpfmsuurardloofvh,Udwnmqiddlwr,360475.0,Ojvjbapmnvabgbosaiw,1-936-318-0658,470.0,Holly,M,95.0,2.0,Tgglffdfrufqscdxupsdrihlkc,s,,Fzuopvmkorcn,Cedar Rapids
Tqr12710,,Rpcpmwwbguqm,498874.0,ocvhuetb,1-745-032-6887,759.0,Bucyrus International,M,41.0,4.0,Tqrfbfkgbexagnfsvzpouzuipu,M,f,uvietebtfba,Columbus
Avc12711,,osjkvo,229234.0,duhwlbf,1-332-869-0801,545.0,Continental Airlines,U,2.0,1.0,Avcofenwarlhzbyhrgxj,,,Ifuhxawyhoxiuqrctebdqnwzzhbrszxrunyexpqotljfnehgbqusyzibwvmeo,Gary
Rgd12712,Ybduuofjffeyhlzvcbpbqxgmubswxeejpfbmgtdpdjwznv,MMIAHIGLJ,89874.0,nlvitipswaxefbwzh,1-304-071-1032,776.0,AptarGroup,,77.0,2.0,Rgdrcdwollbmkfixisamrilavq,,,tqufplrafafmjyaiomwnqeccbfufavcmcojbrjkxmbhxcxpiuxuekzcyjadvnwtsoeaspm,Grand Rapids
cxe12713,mejqbzvtrvrhkbslkywfqilecrbdzflwahvqjilwzrato,Fawpwqtl,286267.0,Rkuxt,,379.0,CACI International,S,58.0,3.0,cxegbzymnryzonfekrkrgbcw,y,F,Gledrehcfiphzqdwtnhmyjvaucqjbxjhcbcghlylkulwulobdqqpxrbbpecuaqclvfanpladovlxfwj,Fargo
xko12714,Nqbofpydqusxkdzxelehiqnt,XEQQQTKLR,,Epkrveivcevncovguvdysd,1-553-727-9484,335.0,Century Aluminum,D,43.0,1.0,xkofasfemcnovfxddjgxi,M,F,LHYWEQEIKEWVRBYCLNTDEOLDDRFRLDWRHDPUOSHSJUORLZCJPQRCNCPSEBLAFCGXVUTDXOL,Missoula
Spj12715,salrphuaewdgrhygucwbxevptdlyfsqzsoeujfrflldloxhidht,Lxqmq,208694.0,uwqjbvh,1-661-937-1136,320.0,Gilead Sciences,D,61.0,0.0,Spjpbwfnunozxdmarjgusifk,,f,Hvagigu,Calgary
pdn12716,EUUMSLNHXY,Hixsld,208792.0,IVUJSLPNSCXREGPPHFCXORZ,1-210-588-5823,472.0,Frontier Oil,U,47.0,0.0,pdnllay,,M,Wrwheqcvbryuljpmfizvfzgyknoilxpkvtweieeollqvoxahvhfdpudhakmigbebwzxyowpdsawu,St. Petersburg
LFJ12717,AFWOFNBWFNBFSFNIRLIFAJZKUPTKBPPYP,FCRYUMYBKTIF,480968.0,Dtrrkvekxbonglfuqfhmpsbnv,1-895-290-9338,744.0,Benchmark Electronics,U,5.0,2.0,LFJQDZXBIHELLFWSDXNJGR,,f,GMYCHARDGLVZGYI,Bellevue
XQN12718,Wjsuqpakgarulwtlramb,YKTEQAL,64656.0,Jrxmkxuk,1-350-832-7066,662.0,MetroPCS Communications,,67.0,3.0,XQNTGABLOIPNZE,,,Frotjokmvyqqqgezlsuxkabvvtwhlxrxgkkpmislqwsmficyaarwbcsmagvwcywktgbexmvdwekohvo,Naperville
Rrh12719,,Bysfp,3353.0,UWXLRQFQHEOQXOALCIUGSYGVTVCXFF,1-744-027-9877,805.0,Laboratory Corp. of America,M,31.0,0.0,Rrhrfcevscgqgpptj,,,hcvbljrmcubcllgvnbejmusiagumixudbwftkzyixfqsldfewubcgnaju,Idaho Falls
Gru12720,iattogmiqqdmwvzppnkjoviviocrpbdtogobnqsjktwkeslgtteawtskrqnosyskeoxsodqaxvt,Tvbhgpvtlmi,180918.0,tmwcqmefn,1-196-001-0723,,Cimarex Energy,S,0.0,,Grufpwjqjkjm,,,Iqtdvwsudnbyflwhatpclwwqofwebnofttnizcbqhcvkswucwkcfuioxgcdnfkjpqgfrsoxldztaaq,Denver
