AgencyID,MiddleInitial,CreditRating,State,LastName,Income,NumberCreditCards,City,AddressLine2,MaritalStatus,NumberChildren,Age,Employer,Country,AddressLine1,FirstName,Gender,PostalCode
Cjl7004,A,690.0,SD,Cjlwheulncowfutquskiu,159890.0,7.0,Memphis,ECFIBTWIFWHHPYVDOWGUHDCUZUINUUTHYOXDWQIEVBRUGXJXEXT,U,5.0,10.0,Atlas America,Canada,QXZPGLMDSZRHIVHTYJQYYTYBXMAURJCYEYHNYOSQQGPMXZAKUJCCRUNCLSXICKZOGXVQYLNYES,BDZTXWE,,bibtrjp
byl7005,T,503.0,KS,bylhghkqernxhlilcfecymb,267362.0,6.0,Salt Lake City,LNHWWVGALTPWNTCAUUYXNNNGQBIIFCOJMNPFIFGNTDPIUFNOGRL,D,5.0,51.0,Hovnanian Enterprises,United States of America,Biixcqkyhlegqkvczwibvhatadjshoofqlhefumgvrnnkwrjbvzuimpevfofirq,PDAZCNH,f,Menaltnsiv
Vgj7006,i,402.0,IA,Vgjqwfsqjqbgrcjiowcbxliusuli,41973.0,8.0,Mount Pearl,bnmgvuvqitvchfkqjpvhukxohuwaaxxkbfcoauajwrtxbcndntkwvjqkmkwwalisd,S,3.0,41.0,Mirant,,Scjayjwvvtrn,Yfrbdkcjroutchw,m,Hdshv
abr7007,,415.0,CO,abrmszgbpvdihsotjl,233854.0,10.0,Rockford,Leluvxeoan,M,4.0,0.0,H.J. Heinz,,Stjkhysjbqryepcrpbivrlkptvoywvhymlqrntojrrxldrcfrufqwvjikqaefbjctkvougfwuqgcufxz,Ldbifvcfiqqzbldahldaqdqzmx,f,HETFULY
AQV7008,U,512.0,CO,AQVXGDYQEVKEBSBPRGSYOJSFGR,479955.0,2.0,Whitehorse,KOODIGOEOIITNOTJHJQIELPCGFFXCDYXECETUQYSLKFVQVO,U,4.0,94.0,KBR,,Oiqlrrfryhidkmsrfxxjbwzi,RTQIAMUSLTXYBPHICLRARSNP,,Kbxisswtnxf
Cqw7009,W,679.0,British Columbia,Cqwanvntnwwlqqpqaspqmbld,404736.0,9.0,Regina,ogaqzjoepziebbwzijcrjqmhdqmttzxmemkgkyhlzlebzatatkiqbbfzojzakewgk,M,3.0,9.0,American Express,United States of America,wvmmbvgsvsfyltqdmzetqsjtubomrlmxsoisgnidlwfbxqwlvyxzt,bxcsuguexzewjwfgsn,,VVKLVUSEU
HLF7010,T,838.0,SD,HLFEG,24399.0,,Louisville,upqslnuemzstjohldjixevbttdrrtmsfjyqobamd,U,3.0,31.0,Hewlett-Packard,United States of America,Qxyrtmxdsahuhxqvsndg,PSMIQUJWF,M,Ofosivbitqn
Bnr7011,,376.0,IL,Bnrjcosimexlvqxyklfjbopk,482100.0,4.0,San Bernardino,LPXJNGHRNDWFQAUZFCPWN,,3.0,1.0,Scholastic,Canada,Onrwaqobxoxbnk,Rwpvfzswznzsvvuqowk,M,utdsdsg
TAC7012,D,591.0,AL,TACBYNKWIFUIBIMO,344807.0,10.0,Sunnyvale,rrviyzffctnnqhgkvhemajbiyudznguknsjfbackvrrqabqlhojfexuel,S,0.0,66.0,Delta Air Lines,United States of America,Jqkhtfqxurqxslztnrgxdulbtrntfflo,Lvilhzlkpddlrfodqdkcpn,,iszotohli
TZE7013,x,385.0,SC,TZEMZNHVVGUTOYD,147226.0,9.0,Rockford,Jmksulhhqcwxbxtshmueukuuloxbfxrihjtfediousdvynnchgrczuxpicjbwjgt,U,0.0,43.0,Stryker,United States of America,XRQGWZSWXDVWTDMNZNZMBASZUYOKSMFTYLVQNMQSITUEJUVOPXIKWMSZBWAKFZCKUHMNGRAFI,Cuowko,M,btofklzzak
Glo7014,v,477.0,MI,Gloglydorgjfta,142114.0,5.0,Fargo,,U,2.0,92.0,Pride International,United States of America,ccoemttxwlxhyrdbkeknnmhniife,hwcnnhktmo,M,SFRMDYJ
Ijt7015,,506.0,Nova Scotia,Ijtoee,188356.0,0.0,Providence,VZWIRBYGBTQJWNDIMFUGCHFVMEIAMAJVBZBFCKPZFAGOCNYSKPIBZRSXPVYVNEIWJNQULIPMWLMXMNHG,W,5.0,98.0,J.M. Smucker,United States of America,Zclrgjhzeugrifkwqmfaanla,Fpygaob,,Nhlgdxedbpme
NUU7016,P,456.0,AR,NUUHT,219871.0,7.0,Eugene,kdkegvmvatdpqspwxezasbzfvqrbahfj,S,2.0,41.0,L-3 Communications,United States of America,ispiowuftszumlfnrzqzrrzjshtbhmmtyo,Kbfbnqiva,F,jjvatl
Sie7017,S,733.0,ND,Sievevhhxrxsuxcaalwigmqc,338513.0,3.0,Missoula,Qkmehvfdvcnvfmlkinalyyaavkiojzztjsgxwgwohsbojuacpkdgnfzpelwhqedjffitwodcftl,U,5.0,43.0,FPL Group,United States of America,Idraupdohglddjqagkpujpbfnynqyihzhbydgkfccnxoyaselqomdwukqv,Mcyelenvpkxztnr,m,Pxnpjy
Kvg7018,B,581.0,ME,Kvgarlqmsxllbdbrdinzbrkveikwq,332469.0,3.0,Laredo,Kellpwdryibhhynrxakwhlktnpapoqqcdoezrddlufiexzaiqsfgemitraklwnmuvddmuxbsalxxzk,M,4.0,46.0,MGM Mirage,,kcboujdymorcwyfpjclizc,Pggmtvntgygsgmeyq,,YBDSLXBNJ
Arc7019,,591.0,Quebec,Arckdqt,181344.0,4.0,Pembroke Pines,mlamisdmzcmitgagmochbguyjosxkzackqupgyxcpbkhizhagfprsxzuxbpca,W,2.0,58.0,Monsanto,United States of America,Fnagwohay,BAKLUXJIXYGIVLTGJ,f,pqkzbpr
QYG7020,,614.0,NE,QYGYHNYKOZFWOEMWVRICX,366762.0,6.0,Sherbrooke,Qxaslrzeendpgcmdujalvspdwhbuwjjiwhqmgikatbpyhcuewmbqlmgpxfwdodgiivf,S,2.0,56.0,Wells Fargo,United States of America,mufbpmquxrodopczxrlybfxnprzqeuktiwjchemjldreseqzkcazh,gacxeifbafbnn,,Kxvfoesvd
KII7021,,333.0,ME,KIIIPWBWRTTDAUXSWQFDOEHWMZ,52738.0,3.0,Arlington,haapsuuzlvuvckpkedvirmawwtxvuqqsbujalknwzzfdafqbrkifcbr,,1.0,98.0,Annaly Capital Management,United States of America,Lowmsdwvreyvlmabgtlaontaiigaz,ewucxmivlvzjkjlhsv,M,AWDXIC
DOP7022,,371.0,KY,DOPYERNWYQPTRO,5969.0,3.0,Victoria,GHCOGQFZLXGLTHJTOYITEYUPWDWFWQHOETEZWDZWZUMDFAVTUMGZTALCLZHPQDCPSETLQNJWBRB,S,4.0,75.0,Lennox International,United States of America,Sfakklflsrerafqafeolxhdmxbwuykwhieyuoozebjoqfdosycspftyeojlirqobkwmdwscjlr,TGFJGIFVZ,f,Ibllvheq
Pre7023,,451.0,TN,Preodeazsqndldmjjzz,306043.0,3.0,Saint John,tdkcqamrorofxomouzxf,M,3.0,54.0,Terex,United States of America,Drokseksuukrmxovxsavuvcdaknzmuwqhim,ylwsspupl,,
gyt7024,,674.0,TN,gytqdjwefzpckcopbgjp,240804.0,4.0,Laredo,Wwazntgjpgeynkncizlqoonljwwvfhsmeunotuhitwpbknsupajmslvqmfngwxarpgbubkmdrkx,D,3.0,45.0,CVS Caremark,United States of America,,eqkjttyhqlhzeftsfnmawxe,M,vcnrim
uaa7025,g,587.0,ID,uaabup,159548.0,9.0,McAllen,szzdefkozgdhocttawnlhzlbrtvqhdvviexqtmmixxfjwgkvqpjlnxjndoozvbfgdpwjmqswmtawo,M,2.0,65.0,Kindred Healthcare,United States of America,Awdzwtutpppsevrbtcicecdcffnqhxbbesarabqyrroemmxtxyzbulatbkakeytj,Owfaqdufbcqyp,,Jqfiwtpgz
Gjm7026,S,487.0,NV,Gjmlclh,151751.0,10.0,Escondido,Dvejmpduvacwrfxwzhvgobrmixobkurnpokxtpaxyvvjblpyrcwxnjvpepgi,W,3.0,45.0,Walt Disney,United States of America,YLQENFLNIGQZSM,OLWWZM,,SPFFBNS
qyq7027,,758.0,Alberta,qyqvxaa,186696.0,9.0,Allentown,GFFNOJNAKRLKLQEHXLKMBJFTTFIWYFDOEMOLDRREQQXISOGMXHHYVREKIDBMOEKWF,U,,50.0,Sanmina-SCI,United States of America,Wpxornadxxivuwp,EDVWQCZW,,qkffektow
PUK7028,T,334.0,KS,PUKJI,155814.0,1.0,Oklahoma City,ldawdci,U,4.0,84.0,Burlington Northern Santa Fe,United States of America,Bjufegrgiossahyjqhzrrctycawqysyozgncigdgbdntuv,QLMUCTIR,,Flnfff
wga7029,t,775.0,UT,wgazw,370956.0,8.0,Columbia,Kxxigyfthhgbuzmjputptnxinqotuzzzogkqvjwivckauallertwpnbxtmzicxqmaintaobjvow,M,5.0,28.0,Macy's,Canada,qlgogqlqjbgaonwkglginpbmdgiqcgfgaq,sramdjakxbtvutbcrahrcnhvdrnk,f,Ektjrxyla
EEJ7030,o,572.0,MD,EEJCCEXKGDDJHCQJPHGUNLONIHIM,327838.0,8.0,Long Beach,hnwkgmkehmghbpszjjbxjcdybxadvdjamksk,S,3.0,92.0,FMC Technologies,United States of America,lqaxhruqexchtsjoyqasnyxtv,Fhzisstn,f,Ttnzx
Cnk7031,s,613.0,British Columbia,Cnkyjfathldmdlsdsnxovbv,126204.0,,McAllen,Mfjahnuctjqksvkfrcryljrpgpm,W,2.0,86.0,,United States of America,ehigmkiuqoiqmfryfzfgefojeicqghisjzpsko,Ybiqcrjwrchwjrbgrpj,,
WON7032,A,541.0,MN,WONWFASSHXXSSEESIXGSNKU,469448.0,7.0,Bellevue,Eovlfxvxnaglfmnykfwqfxgqmucosnsogukiaemjvesd,M,5.0,3.0,Idearc,United States of America,BORIVVMBNAKTNJXUCBNEFQUUPDTGGFTOIRLCQDSFTMCYPIJ,hvdfban,,tjokrjfa
mlv7033,,697.0,Saskatchewan,mlvtgnezbqa,244561.0,8.0,Syracuse,htjrofeagjuauwaljmoifqkztgsrfxsmaynvidqgjrflnjiyixqtshmohrsqpuj,M,2.0,53.0,Time Warner,United States of America,DTFGDVY,QPBGGKNJWKPRWQOATIYGJUGONUAXK,f,eizenp
VKG7034,,536.0,AZ,VKGTDHRBSZYBBSBWGSFSJ,278963.0,1.0,Cedar Rapids,Ezrphfzwzeiihcqmikcdohgixplrurgcyjnvjrfkdluceqoaciiseuhhbewxcnnck,U,,27.0,Precision Castparts,United States of America,WTNQUPTSGVSFRIAHVGQB,WUOLK,,EYMSGAPCSH
jte7035,,660.0,SD,jteziadhsmfvtsjwrwkn,200033.0,1.0,Philadelphia,YUJWZYDMCSFVCJJYLKBQSDHLZINEQBKEQPFPPULVPPJQYPZQRZZFH,M,4.0,41.0,Aleris International,United States of America,ykivtdeaqbfblrkgiabuagulhkkykhahzxe,Aokijsxsbl,F,Hdzmbywahe
Tsn7036,y,600.0,TN,Tsnksxywsrohwolfmej,463746.0,10.0,Anchorage,YRBKAUEZVSSJBLPX,M,3.0,62.0,Eastman Chemical,United States of America,Ykyjfgvnogtiuwivdzgohjlorgopkcagowvujdtyrkfqutmgnwzescqeqjvnohaccyliwbcijksuifi,Egxnxxlixqe,m,BRKINTERSGW
Uut7037,,490.0,Ontario,Uutpgou,235957.0,2.0,Albuquerque,EJKOUCXSTTECVCKAQMFPNGKYNSECESSQUNLLODDQSBXJUVHBVIOR,M,1.0,75.0,Aventine Renewable Energy,United States of America,Ljevegdyqyenunqbvkmkyxopgwkigmyohxvnwmhdtj,Wdchenlpfnuslc,,Mtrpybzoshzv
MHM7038,J,511.0,VT,MHMRPAFKTSQMNNSOQOVAVMIP,335883.0,8.0,Corona,dobaqckztgt,M,4.0,13.0,Molina Healthcare,United States of America,Frgswakaavdtdkefdbbwmpdpiuvtsmhnzpfwmcqeoekvmmqyh,Dwcyvdq,,
Aif7039,b,,KY,Aifcgxbdltdpktemmobmppa,187904.0,10.0,Tempe,ONNGNEMMAHZWNGYONBLHSSSVDUAUSGEZISYVPLFLD,,5.0,58.0,Enersys,United States of America,Irilys,YYXCNYJWJHNNBHFNWFIPZNYY,,OAURSRE
JKJ7040,,638.0,WY,JKJZPYKEKRRBVNZEXT,436025.0,5.0,El Monte,LINONJVXKPWNVHLGVKRGPHECUFYDNGUMODRLVRINDZZFWQH,,5.0,89.0,,United States of America,Hmbehikgyvlvrkwdjlmkhdspvbscpianljjmitkq,iiovfnpzjdnorriowsth,m,Dnkchfngrkf
gwl7041,n,,DE,gwljbbccdppum,478549.0,8.0,Santa Fe,EXFXAJKKQWORZDMCNKIBHMEIFYQREIJFSZFVSKYREMXPXEBMHEU,S,5.0,30.0,NRG Energy,United States of America,Ljrbyjcifuita,bpikuamardvdf,,Fausssffe
Vpq7042,,769.0,MT,Vpqnf,128005.0,0.0,Sterling Heights,fbksndrjsqsayfn,M,,72.0,,Canada,BATJIDOOSCNWQJXVPOUUWJXQGKYSBBMBFHUHWPLHYJLAVRQNVMSKOJOBRSOINSCPHKXPFDJA,yjjuqwxbllam,m,DHLFCWGDUBF
Njk7043,n,528.0,MD,Njkiirtlcodfxm,215252.0,2.0,Fullerton,Okntfxwjursitzzmmpvoroui,W,4.0,49.0,EMC,United States of America,Hwzxsflocventvehvfspaxzbammdzbmwlhjnysmzms,Eegaekmehgtmlgddsckeykkqv,,slpokbut
SPB7044,,339.0,NC,SPBILOUBMFJSJPAUXAWVOWWJMAFW,460956.0,,Tucson,ZGXPYTMOHYHRBSPKPJNUCGKCYUHODHQRBTUOPJOYOKUFGTBKLHJNOJYGKAHCDNTHRAUQNCOAQKUEA,U,5.0,100.0,Southwest Gas,Canada,Sbcorvcmaxcfxjrcomkwvmcbrozkctmpdbhquobbginhutfcnpkbqylorkhrjsovlqhkocow,Tyfvaasyfabbndktihvgnici,,VSOWFZDPFGZK
Ozv7045,,383.0,UT,Ozvaewmkllkgqpwaqbtoezyrsyja,126940.0,0.0,North Las Vegas,itenyrirjhzwjcvlzrctxcpgpcwokwhxxcgvuucjm,D,0.0,22.0,Amazon.com,United States of America,Krfjelegsuvsxbssdwlnpojsmtzvxqpsgfmtocgy,Sfttobljnxzqdkqvn,,opoqtu
Rlb7046,,534.0,NY,Rlbyxgkpka,346923.0,5.0,Lancaster,Zqamfvilevzbiqlbksacehzlrjgujcakhqurwenaqojomtyal,M,4.0,12.0,Entergy,United States of America,Bmehtnfnkfpsqqfxdrfoqylsroqixmjgyssszshomopunhgxue,PYHBCLGFJJXPNXGIICYNGQQSYZG,,MMDHYMFLHDP
Hcb7047,,809.0,VT,Hcbeshdbarqcbn,134424.0,3.0,Durham,PUDMRSOJDOXJASYECVHLLXXKHDPNLBCUF,U,4.0,21.0,TIAA-CREF,Canada,XJHIEHSQJIMWKDODMJQYECJLXFVQMEFOMEHXXJDSRBWSZTJUODNSAPI,Vkvnnxaynytzjvda,F,LDLDTNLUP
Drl7048,S,701.0,WV,Drlcwbk,109607.0,6.0,Salt Lake City,zfoimdbexxvykmoa,S,0.0,17.0,Xerox,Canada,Aetbqgnuuydqzpwezprn,Ntxbsocvzmencjdmeiamfqhel,,EGANWU
SGA7049,,381.0,AZ,SGAWVKAQQ,,2.0,Chesapeake,Ruarepfwuoqnkeaqlwchcsyehud,M,5.0,98.0,PC Connection,,Rupkkrppjetdzw,qsddyepjwrqcknncfidnnyxf,,NYEMA
Lms7050,,488.0,WI,Lmsnmqkhllmrr,114610.0,9.0,Hialeah,jixxvlnrmhxprbgksbpxxlgvmymmakuuta,U,4.0,95.0,R.H. Donnelley,Canada,hwawwzscdwgibbjr,rmzysfhreeieuigubjppunmcbk,M,LCDLQGI
Cmm7051,X,666.0,OK,Cmmngmrlhnwujswphnrosfuvwricrg,12488.0,5.0,Santa Ana,Rcfvxavsbkqcqgxpdvznygyygmpuaodtpxuaqmpsewhzrdekotnzord,M,0.0,14.0,Silgan Holdings,Canada,Qsmfqdutgvfrrcxrgsftvzuexsgksaruouxlircudxdfzeurbcadztmdhkwhgsxsuvyhuthpjn,VAVCJTAVYXAODUQAJBFZPETPP,,RFBXRT
Pog7052,,315.0,MA,Pogejzpd,282174.0,3.0,Fort Collins,sqzpdtjrmutneqcuokvpvytlwczasvxryqdpe,M,,51.0,Warner Music Group,United States of America,FUCSDKTQTUTQPLWGINEFVFWUSDVFDKDWJPHKOSGBXKP,Dfvovpmmhpjeofhn,,Fxhltwr
sag7053,e,631.0,WY,saglkrcurehipwtzjtk,493825.0,2.0,Hilo,QBITEEOJCEDZGFTLDHKBEWYGSJZQBARSTEXJGA,M,3.0,86.0,Fluor,United States of America,Ebylbjscixnoowjgelnxvfietfejfkeceaaszpupxiajhzyotpalvevnvliouefaoldgq,ngipbbdtvfsbmrpn,,Bczowev
Bxv7054,F,301.0,MN,Bxvjmouifwpltjgftiaotxaac,244010.0,7.0,Fontana,Ngfsxwwfaecthlglbzgslwzpaiooowbzwpxlbbhknikscrksjceaub,S,0.0,50.0,Enterprise GP Holdings,United States of America,ysjgrmjtlnuvhweiaqrzbgljgssfmztvgdqotgefjokkdiwrzmwcyigxrrr,azmkumnansemioyxerufknwtqdiuyi,F,Iexlmsr
Jrj7055,,437.0,KY,Jrjynfdm,252110.0,2.0,Hampton,Lijophhtmawynstcwwjevoguaqgvzkcyrpzfbwntgxqnospxldfvjhfgskwvdqdfvosvv,W,3.0,1.0,Coach,Canada,QHMVUVPFOTXRYGVWZAQBBDMOORQJGGDZHHDIKGXSUBPBLNSAPWPBGOQVILZKWRMWTMOZAEBYABVPC,znbedadvwqlrcniibbk,m,kqznzklhrje
Wrp7056,i,730.0,IA,Wrpljkslxppuc,342055.0,10.0,Houston,lgzzmqsdtnisgowtrrfhxbtgebwrurpbbopmexrnnpzn,M,0.0,57.0,Manitowoc,Canada,Kqlcrukmjvpbcswzydcgjsgiutpfwnavuqgknebolqspxojdprlgdjytrcehfrbnmfvovjzt,NNGIY,M,jjijig
Xeg7057,f,394.0,British Columbia,Xegbwdfkawrxyf,129496.0,7.0,Springfield,Mtlqrrzrvhzpfhsvicistajqdrvetqjawjqxyhlxbfhsvdgkqugjltsoslxjjrlyustetmusfpkzrynb,M,4.0,3.0,Domtar,,,Mmxkdrsdxv,F,PVDPSQFR
Faj7058,t,728.0,GA,Fajgxqxasgmxann,337025.0,1.0,Los Angeles,Qwtxmvutucfhllcpskvgpiqpnp,M,0.0,92.0,YRC Worldwide,United States of America,Dhmixpstxpjpzjogrmezkmjicpcvyjhdpnsutpwkrkmegtnumouqfwiptany,eaddxvdfzdkkjxxlvltv,M,OIRGXV
Iky7059,,646.0,MD,Ikyceobqhvxbwglssikarfcwekanbm,,9.0,Chesapeake,ekyfdlmxpgbvrmxtjqxftqxciqiprvqospxxbqugppkyasqwsivjghhzxrevpjknirduhlpqhao,W,2.0,55.0,Molex,United States of America,lccuifnbkjucykultuygtwqpktjkdjvznpwxmudmetni,bywvwoejwdygqmofb,,
tkv7060,G,383.0,AL,tkviovcgptdgliuikzaamznquov,31673.0,4.0,Salinas,Izsontjjir,U,1.0,15.0,Comcast,United States of America,Dvehpdqqlcmuwckypxemiojxpnokqnxvalgqxz,Sfqyvlle,,Ltxbknsoda
oji7061,G,609.0,VT,ojiwagzlqrsjuehzpva,,9.0,Philadelphia,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,S,4.0,14.0,USG,United States of America,TBMDFAZMYVOARQLTUJATQUBAWMLLXEDWRFNODFZTIEODDLRBZWKGCIFVGNQUCBKQLGLICMENCKFFLW,bgxwaknpfjrjbrbvuiaztnzdfxxmrw,,Fndztkek
oqo7062,t,404.0,OH,oqogfgeauftnl,168092.0,0.0,Little Rock,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,W,1.0,41.0,Vought Aircraft Industries,Canada,,Zsyqntpartfnwucuvubxa,F,Msqaswud
Qzc7063,,467.0,CT,Qzcoogrpoxhkrhxaxxfdrvvlkkh,108917.0,7.0,Lowell,RHGNA,U,2.0,,O'Reilly Automotive,United States of America,Aickbqyldrddfrzryzxjblvrsolkkwtnwtmmb,Mxtdhqaumdbkghvpvqtfmjefmopun,,zbvjfq
Rdc7064,,373.0,DC,Rdclvxbvhfgdgpqmcdldyurjg,255591.0,6.0,Irving,RFMLKERDXDUCYKYSPB,U,2.0,95.0,Chevron,United States of America,Zsceyvvzxtuhooyaqnsokcozfrbzjgdpplotqtysltdtirfxmrsnkyxctlm,Gispdrjuf,,OFRNKCLOSHSS
Yen7065,,672.0,NM,Yenqhpvwjqdavy,441130.0,5.0,Shreveport,Kwvgmgieqjrddqyakrkhkasjbh,S,1.0,67.0,Winn-Dixie Stores,United States of America,Qaiqagrbltlyrmysqyckhjlgxeruzqpjxostvoezs,uimiwtxtprxqgjgomvodgeurmpitgm,,Chpewpxcn
Xap7066,w,699.0,NJ,Xapjxceduzpklcodumbvnl,25413.0,,Victoria,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,M,1.0,49.0,Marathon Oil,United States of America,FDDZJLWQWNFLPCGZFZHOKWULHAEBMZUIMXHIVBTQRDISPDAYAFZKUCKFNYWRNUVMGJUKMGMDJOQX,dcbfugnglzaertmbokqio,F,Jqznzouzibs
Gno7067,,430.0,Saskatchewan,Gnobzokflqsjqqgcawnsel,464533.0,5.0,Indianapolis,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,D,1.0,1.0,Charles Schwab,United States of America,Tdtjahbmpmeaytlgxqblggrncnmttuheztuaj,EEPYPYRLTLYPIBE,,Ugdfogmaz
Ngv7068,,343.0,Newfoundland,Ngvnswvxwdukzmpmhrrjmjphquap,465614.0,5.0,Pueblo,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,S,4.0,42.0,Country Financial Services,United States of America,Slfzarexmtalgfnaluhdqrbpwshfrqkfapcrxibqxohkdghbtbahegjjeoosbezayrqnkvfzgrxn,kconyemepudbamkpazxvxkgtpneop,M,Qwallozjzfl
STM7069,s,699.0,New Brunswick,STMTERAFFSRIWXEACQQFCACNEVUA,397212.0,4.0,Spokane,,W,1.0,47.0,Total System Services,United States of America,Sqtbxvmlxhvonfuzae,Lcbbedcgienkqtmalomr,F,Xsocd
ACA7070,z,759.0,NV,ACAZFOLLRCPXBXYRLQDLWQHXMAWFJ,27644.0,,Dallas,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,S,2.0,43.0,News Corp.,United States of America,Snumxljiugarlkthgojtyasxfmuudnkmwdosxxadiolkvrkmwippqtnqbhuijn,Jicnngxxqnj,,Zdhzoqj
BIH7071,,505.0,MD,BIHILNPK,146147.0,5.0,Bismarck,vuekrcdmkpthiwxnqejtio,M,0.0,16.0,Valmont Industries,,Ucxcdqogqccrfdswbdhfezkvbcujsdkcoviaclrvxbvxnfxjqsmif,Pljfhvgjovrabbwywdg,m,GQJXHETQKCOO
SQM7072,L,401.0,AZ,SQMDJQXCRWNQGWTADPBUEJCY,319336.0,0.0,Lakewood,NSIWICFGIDPPLTNGFOYPAPHAJ,U,4.0,86.0,Cracker Barrel Old Country,United States of America,lmcpebogssjridatf,Kgenablstfqibaxniv,f,tplnfrjwembc
uir7073,i,808.0,OR,uirpeewvbzrjar,428392.0,7.0,Fresno,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,M,3.0,,Superior Energy Services,United States of America,wkkkgzdexilemmeacvzmdvlnjplghoighrjdmidegdvgcnbdbhc,Ypqhdnxjcllcxykxiex,M,WOPEPJ
Hwd7074,,758.0,DC,Hwdfbdnlwujjalty,419686.0,1.0,Dayton,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,M,5.0,75.0,Western Digital,United States of America,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,YODPJXCZIQKXSZRANOYZ,f,Lukfodyjqn
boj7075,P,419.0,AL,bojyxwonfxxckzgjdzdfvti,148054.0,8.0,Fargo,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,U,2.0,57.0,Occidental Petroleum,United States of America,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,Birdabridnwb,,TDFYEWBYK
PDY7076,s,680.0,HI,PDYDTSFBJLCSJWGEXXZXWN,295596.0,9.0,Miami,Phxvpydtukaqzqybpyetloip,U,4.0,41.0,Ferrellgas Partners,United States of America,Sfwukond,QQWKEHDAXDZTIOAKRAWWXEQXXTN,,wdzfjcni
ebr7077,,818.0,RI,ebryay,47290.0,0.0,Allentown,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,M,5.0,90.0,Burlington Coat Factory,United States of America,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,JNXVXS,M,VARHIV
DAN7078,,449.0,OH,DANANERBVDELMLRHGXVKXRWDOW,173716.0,3.0,Warren,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,S,4.0,94.0,Raytheon,United States of America,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,ftprwmukyebwgjkpnzytpq,,DDUGVLTYOLQX
ntu7079,o,759.0,AL,ntuopmmuuzycabxpeezselg,496916.0,1.0,Akron,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,S,5.0,41.0,Ross Stores,Canada,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,SVEFGTRPCE,M,
THP7080,,557.0,AK,THPJHHIYCHPBH,212001.0,5.0,Cheyenne,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,U,2.0,20.0,MGM Mirage,United States of America,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,Uojyesnafgdhl,,Xxjxakugvvnj
ixp7081,,525.0,SD,ixpecaesbpcmsqacbmohgkw,364069.0,5.0,Tulsa,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,,5.0,55.0,Western Digital,,Lthgseijarxomqxytzerixbjsjmaozdmpxbecfsy,Zpcycrjttpfwfepvdsixwput,,Yacotczko
Zex7082,,566.0,NV,Zextfppyxfstpkmtdsq,358971.0,10.0,Glendale,xmkfiwlochirqcftonbhcwgu,S,,35.0,Penn National Gaming,Canada,SYEEBQJLTFSEEVAISMESJFIOXL,swbch,,Zmlifbi
qgq7083,,414.0,OK,qgqtrpwhnntii,27457.0,10.0,Boston,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,U,5.0,30.0,TJX,United States of America,Xuwpnnhwxuzhfakxkmeobaatwvvgtzrouvnlkkwjputaakkydcthehituujxflxhgwvejcsnwwx,nteepsbr,F,Wocwcy
mgg7084,a,322.0,AK,mggixyamchxsqzeufpavbmnrmvdnwz,118832.0,10.0,Bellevue,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,D,5.0,53.0,Liz Claiborne,United States of America,aiqxcgxzabcczgudnhnnsgpblcthiovhqyxwvhypurbmmyfwbnlmfksnglhyvozojeqiksuc,Luqblik,,EUMQCUXNSO
OSD7085,I,361.0,NH,OSDMABXTS,81380.0,5.0,Sydney,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,D,2.0,39.0,Mutual of America Life,Canada,UXNSHAZTLDZIZHPRLBOGLIBHPYEDHWVSYBHOUCRIXTRZMHKRCPF,esrvgshhyi,,Rxehcgtmvbst
