prospect_AgencyID,prospect_LastName,prospect_Phone,prospect_AddressLine2,prospect_AddressLine1,prospect_PostalCode,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Coh12763,Cohcrxazgu,1-613-095-0102,Gmuuejqpxliitqfxwsdouyhjirbqnxoovpaouyswfg,Wfulgbbjhkmxxxcegpmkfhfudjhjrnnlemvbuzlc,Ozbrv,2.0,S,14.0,557.0,O,Rowan Cos.,9.0,1832841.0
CXG12764,CXGUSOWUHAVKWUTWEMLKIVQAQEXGWS,1-821-587-5082,duzhtzsfjhrtqpqglgvpqwxcfrbxtlwneqjxmcttznblpryuirvrgjezvbtbbucwofv,lhnltereuehhprlnjwmprwaeaspwdmhmxgzgktxtabuvhje,,5.0,S,70.0,556.0,R,,1.0,225911.0
Ayl12765,Aylpj,1-209-511-6391,Yevvarjxrfnilrhggabksfmrocxsldxqoitovjdybmkecaozmxlqqgudanyuxllk,,iqxzh,2.0,D,,807.0,R,Brinker International,,735034.0
DGO12766,DGOPZCSKEEPVRJDHXAGDUR,1-369-310-4013,dxktvphdmqurspdqyarbqpg,QUKTUOKCBFYHEXPBGPNDMINXQVNVZFNGWKSBECENJRIJUCICUWTSFVNWILTLJVNTAXIWSAI,Eeonvr,,W,41.0,796.0,O,Solutia,4.0,2233050.0
WVC12767,WVCUMWEXMCSTTAJGI,1-613-835-4312,Vdmdq,,Wncqamsoyjz,1.0,M,35.0,303.0,O,RadioShack,9.0,1655028.0
KDB12768,KDBDCGDQB,1-493-632-6618,sfuauiwucvyipqzvlylalkheumaqkrbqowydr,QPARQRDBOMTNEWADIFEOJNQNXIRCTMEJEGAYSXQZRVHELKSNATTVGA,Oiwtbhdqb,5.0,S,56.0,341.0,R,Fastenal,4.0,1898862.0
AOR12769,AORYYFWLNWIRPZ,1-402-483-7811,jkpxfwolagcvbanffykyjhdmfompvkjhodldxb,Nkqfuheznfyhddrzzijatxnmcbfdqgihbmicwno,Gsstgydplonv,1.0,M,36.0,688.0,R,Duane Reade Holdings,5.0,277576.0
Uve12770,Uvejigaoeclmpde,1-442-268-7194,Mcjhkwqbnbtl,Pwfujsevwchezgqunzesh,jrxqvvs,4.0,U,82.0,512.0,O,,1.0,1813911.0
ZQB12771,ZQBNBK,1-616-719-0774,Oaggnlckpcgmciyoopqsezphrbntmobtcrjwredc,yzottfivuzilhvgsvfaciv,Abalmfy,2.0,,79.0,578.0,O,Darden Restaurants,0.0,2731708.0
qic12772,qicuqo,1-278-623-3360,Sanwksylqtekayhepegwhpxpqzumslbxpuq,odvdustmfikndbkzyvyqigyromnibngsencu,WLOIJOMSD,1.0,M,98.0,333.0,O,Cognizant Technology Solutions,4.0,1614600.0
SLM12773,SLMKDAKE,1-290-786-2222,kbnqqtwedfjgrnywwlhshwhrftm,NXOFGUFQYSISMKGYXZY,Inwpiwwv,5.0,U,33.0,612.0,O,,5.0,2932536.0
BVK12774,BVKTYWHSMGXPGSKS,1-683-878-2530,Kjcrofbqbxbfddffffhumawjvbxrygdjabssyxwjtvr,XDKHLKTNHQPWRBJMCFNPSMUJTENFRRPTKVSFUZLLF,Gpkzewe,0.0,S,39.0,562.0,O,Family Insurance Group,3.0,340111.0
TSS12775,TSSUMYFHA,1-722-895-6426,umpazwflxjbhzctwchhldnymxxpmanggevfxnwcfjqogctbweanzpmjltn,Sgssicfrnziwxbjqcxphewfqpkxzvtawgflnzjuxpptlqcybqutvgrbibwokpezdazezwtujw,MWOEKYGACE,4.0,M,87.0,733.0,O,Micron Technology,7.0,2069640.0
Izp12776,Izpgn,1-835-130-7813,LFNJIKYACBSGTVTGUWFPCTSQGSHNN,YOHZBWVXBWXDDEVJMEPXWWBLQKJXXQ,WESRXOVHCVEJ,4.0,S,,684.0,U,Boise,8.0,2902304.0
Hnk12777,Hnkdjmxtzfjwmegatyyhvdzrqcrgj,1-666-832-7147,aulsxiqjvwtevnfnot,KJLGHZHL,VIRQXWLX,3.0,S,99.0,306.0,O,Cracker Barrel Old Country,10.0,2348577.0
ezn12778,eznglxduttemusmelvksp,1-445-710-0394,acoop,Xkwmb,Yzdziwbgkx,3.0,U,98.0,307.0,U,Verso Paper,1.0,2768481.0
AQP12779,AQPYPZAATXRWOAQDG,1-188-419-4234,ZIOYQ,SAWFONENHSCOONDVPRDBSTMQAOPPTWLKSIHFNNPFHJYRXWQ,vkrdywzhu,2.0,M,,500.0,O,Sovereign Bancorp,10.0,3416147.0
bjo12780,bjozixpty,1-496-715-5710,ISAFEPFCHOJCWWASAIRVDZGMKLKPBLYMDBGIICMFLSXAW,Sdnqvxjraktvcfsuqkjggldrdilukknlitpncwznrfanst,Wlvhwm,0.0,S,31.0,314.0,O,Thermo Fisher Scientific,9.0,2178505.0
Kbu12781,Kbuxjq,1-594-317-5227,Rxdnlegskgvjdtpgucuadycgheoerpusuzwhewohanjbmmssllliknqurnijqsqroprjqcjjjjwkvve,Lmahhhkcloqmiquinxymtuoscwzpbwfhlnhoyhbldqozwjlsfpviiujnowqanxnytshhezggavaad,Btkvmfofyn,4.0,W,86.0,723.0,O,Raymond James Financial,8.0,2714350.0
Tck12782,Tcklwykdai,1-341-056-4412,ipqlsgqknfqflhyqisqpclvkoavyzehbqrvsnisfzqsoebggdrslsqzq,Gkyauiswljucxsshyupastpatazexqewojihcqgbacstlokvqdtkt,Emgvhkugip,0.0,U,22.0,379.0,O,Cephalon,7.0,1075163.0
tff12783,tffhjjwtwcrd,1-353-500-1708,Dczicnoxamxlnaolvgwwn,Kzqhmnurnfdaencwefpcjhgpvzcnzvbqkhlr,ivzbpq,2.0,D,48.0,507.0,R,Merck,5.0,3337628.0
Vmj12784,Vmjubnktwpfggwqvqyekew,1-680-600-9909,UFKSSPETGOJBXYRRVUZRYCRZZURJV,efedxrfrjatwux,Owpzebfpifku,2.0,D,40.0,709.0,O,Genworth Financial,0.0,3377688.0
iog12785,iogdwckfjm,1-561-281-4862,MNICTIRYT,RWTWGOHJYUHVWDVYHXBOEOHCUWCPCHHQPDJXVBWCJBXTRYJRJXEVBO,nmohdnv,0.0,W,96.0,735.0,O,Apache,7.0,1647699.0
OXX12786,OXXSYUHUNOCQWR,1-015-958-6543,BVIDMALLJKRGHJBILCHEOGXCGVAZXGGXSENXLETWVZJAPCRMXWSKDSNVMOSOTDO,NYZFIDTOQZWGLAGCRBLUC,Pwnuwn,5.0,M,0.0,390.0,O,PNC Financial Services Group,1.0,139049.0
Nnh12787,Nnhcvwphujqstjnktbbrazf,1-213-819-4291,rvjjoyrcsrqtfxlxqokguappukaufuhbvqrubjmcgna,Dgovriphitkyedvvnmldpxefapnxw,Iuwjystxegl,5.0,W,6.0,764.0,O,eBay,5.0,1256678.0
Jqs12788,Jqsehxsxlgwji,1-721-818-7576,Fxidy,YFNKBVBAJPQPNMVUYYNYGBAVWAEKBTCMPKHFOXAXPCOGFFQHEQIYRZGTWBF,NMDPFRHUNZ,1.0,U,85.0,691.0,O,DynCorp International,10.0,151006.0
hqd12789,hqdphdc,1-915-805-3120,foclwsnuvxebhbyojsccncvfwdpprdkrlq,Hfgcmfhegsejhkliwrvessrhmvtwamxudcdioxlxwjrgovebjo,kihrpgycicn,2.0,S,99.0,324.0,U,Con-way,7.0,2456971.0
Quv12790,Quvzgqipjxypcfuubylumiarxlg,,Dmfvfsfckmphncocttvajwahayhlh,Uzpepwsabqxitskjeqimqdpvtitfuetduggucjedejxkhmud,Fchduygshipo,1.0,W,10.0,790.0,O,Cintas,10.0,
Gwh12791,Gwhvhlgswdcpqlwrdoroi,1-033-950-8629,Dtqlpbxiqplpripanvafpsjhtfklmlfxumhsjmdefsfcidynbpezpdnhplxrkeebawhjezvdrz,Bnerrkytuecphcqkptnlhjxgmxblhqarhacjmar,Pjhfmxonjvh,,U,13.0,,O,Telephone & Data Systems,10.0,93054.0
Fjw12792,Fjwdhh,1-159-276-9627,Tphgglsdpvwrfjhuxrfsbaxbgkumnpvhlxcckrhfagprbbplz,Ljncglqtygipvjsndmlrfltzebqfeedkneztmmhkiqtkzalanxlejocmkcqopgenbpmb,rxookeym,2.0,M,99.0,761.0,O,Estee Lauder,5.0,3004510.0
Dnr12793,Dnrdykztwpr,1-565-444-3707,grptwtpwcbqiyghqsilwyyvagvmbbzwyxbgbinxmsttzfiuijfgdkfibwtxajyzbbbu,Fsvbodszlvfvvsjoeckkmbwsxpsyqbwn,uxyhfgist,3.0,U,24.0,805.0,O,IAC/InterActiveCorp,2.0,661782.0
Bks12794,Bksxpofiszutahqxlmixxbplsbdhb,1-974-632-2473,Rgdslhqcwpzzqpseekwifwizylvqomjbpmzvczehjctwiaghosvn,Fpquuefvumiijhuptsiubgbbxlropcwdkmwn,Swoowaibyui,2.0,M,21.0,340.0,O,Questar,2.0,754597.0
Ipk12795,Ipkpddgzemisarekn,1-935-511-9233,nzeulzvkdplzwilpidltektxmmfcfjxn,Sjkaga,Jfkvp,0.0,D,30.0,580.0,O,Annaly Capital Management,3.0,1121803.0
Seg12796,Segjlwfvypy,1-116-325-3727,LECGJREKMXCXOHISXYNJCGYYFDMXWLRHYEPSKQKQEGMQHEJMFDDZJDMGV,Idqqtjnqftxmjbamjunztdgknetfkoscslvgnhqcmyvaxohqzrcmzxnlhoimihjkqd,Qnidegbs,,S,62.0,392.0,O,MeadWestvaco,1.0,3790711.0
Dcb12797,Dcbfdimiyemsmkofbro,1-707-542-5564,Mwilkpaokmkhlqazsgdthmystigoqurdvehkuswokmwdo,eprdtjmknnjqozwirlsfinypwuefepyrpxgppakyvnxgngrkltfaawrbjdaazkjmpy,Wafrud,2.0,U,83.0,465.0,O,Modine Manufacturing,5.0,2358798.0
hso12798,hsoclfugecxm,,Wtcjerwadtcbdvjclmvrejrqnhpxnmmskpfjrhkixnmwaoovhcujcpglzzviskqwq,tnsykunzbxenvyhimmlkusgujfiqoubdrsmmvtrmrbwdvqsxuiqblshjsrhkrife,,,M,75.0,612.0,O,International Game Technology,6.0,3792177.0
Hvc12799,Hvcoxsthrifcbhicazovt,1-831-137-8231,hofmdjmkoibeexkglfmjespvkgpaens,Dgrvzplsvrqhjmcvimwsropwtdfeyfacacqqmgpnjbgzgpepkfgmjffbnvzdfwpbqgewmqtxbbpn,IIWTES,3.0,S,84.0,386.0,O,SanDisk,5.0,217123.0
OEV12800,OEVZKEMSCWWIRCVAFXJKGBQ,1-662-507-4820,eqjfksnsccnvrwpedozimfqbxcqy,bebhsdmnxjsbvhayeupgollhezapssejbnocvxfkvxnotxkmdbkgdwcebvrf,Oagfsprje,4.0,U,36.0,821.0,O,Cintas,7.0,3461827.0
Clj12801,Cljabrqzfsvtwbqop,1-859-886-7117,Ltnqdmjzgvdtoiigtvnqnfedooklzonvzilkyyak,,Gxqmxesgh,4.0,S,74.0,688.0,O,NewPage Holding,7.0,2413480.0
axh12802,axhlcxxpdovisramnfioczkan,1-820-176-5181,Edjazpfivpmnxjbpydhkdfmecjblxqiekaplg,Eqfyixckgnacbjspdgpmzuzyrnrrtejekgun,rutyp,0.0,M,20.0,663.0,O,Analog Devices,4.0,234759.0
tvp12803,tvpgqewuboqqjiapxaow,1-322-170-1937,,SGGGWLOSAQORRNUCWNKQNBNSVRLROGDHIOXIEOHLDCHDTTEABIFJIIAQRQHKRGPVKSOBVPMDFAWHRA,,0.0,,52.0,501.0,R,NII Holdings,5.0,726934.0
Egl12804,Egluk,1-802-284-2869,hbpjskpg,Eoonewfeqccgghixhwrwtnxfobiqemdtnkstgsyfkfczeeuwlepgabxpzqqhnh,GHLQGVG,5.0,W,69.0,337.0,O,Jones Financial,5.0,1566133.0
MGE12805,MGETL,1-236-473-3668,ECNLHANLKBQQVXVCOZMKTCNRRYGNYSKJVJJGCNS,uhffrvqswguyxauuocymebxyzyqehjoqqtqjkejlgkwsepopzpiilzfirikrzjkqrahiqmwwugpl,Znejrbbj,3.0,U,47.0,567.0,O,Lowe's,0.0,3534013.0
Bla12806,Blanrsiuucrjgkk,1-285-361-1299,vdzsyckojmuoxkurmcq,,Tpsdll,2.0,M,6.0,392.0,U,TravelCenters of America,10.0,2657465.0
Fjj12807,Fjjbrgikauxawfnkv,1-990-991-4392,Mtnjdzgftxbnzawjlmjirvkcthasvfebualhmtstvfcolxtcvedyaomptocospdohxjdt,Mhofqtditxsmkrciypvgzchntngnffrusbrhob,Ghvcfcuge,1.0,M,30.0,670.0,O,Liberty Media,5.0,3972575.0
Pdr12808,Pdrvpfugzngjgwedgllvziyiocaf,1-645-678-6379,Nkatbekqniugyfkkvbruchyiwhfsncnbstjjrnkpywk,wayxbytgaljtvmhzplnyyhkxboxovlam,Mxeddvie,4.0,S,6.0,787.0,O,Kla-Tencor,3.0,569710.0
xiq12809,xiqguiacrhvqxrgwt,1-955-194-4817,eovdsdcwqlpvvuiflmadizwhksbzfpvzr,RKUXTCJKAKCRUTYOLUSMCJKVOSBMHVWUFMWEYTTBEJOLCBUTLNOJISCPUOQRRLVBQVWTUJAHZXFE,scrsccd,,W,4.0,,O,ScanSource,5.0,2674656.0
zec12810,zecsldldxfincixmgukd,1-705-923-3280,Qvxjpekkzqfibmoaqfecorwmbvrxsufssffrjksyttqqhtxvucmezotdyszjull,Kfxshbfszvaajnjrbtbztbpfvlzoqgreu,aysift,5.0,M,69.0,802.0,O,Unum Group,10.0,1451357.0
Mdg12811,Mdgbcff,1-557-200-9900,Vpdjtmeaxtopntkzfsrqtudgklxuklwticjmkptvgfwznnitnaskovwtgovwtpvuqyccxnya,yenibjfpsgvbfqgvuxvsxyxotcanyddtedmcyzrrplslfhtbs,xcwriecb,0.0,,83.0,320.0,R,Tech Data,3.0,3569009.0
Djn12812,Djnhhvoupofew,1-485-516-5768,Swbqmussipeqvhrwwkyztavazcofvaeatdokuaczqckh,GUCSE,Qlzzdlwu,4.0,S,34.0,506.0,O,Dollar Tree,6.0,1045251.0
ept12813,eptzbzlsgkwhzar,1-159-045-7057,KJGYPPTOJDUJJVRMQQUYVBKLZWXTUYRMWVU,Ttarnnxfayeqrmgpdrzzuyxx,ivdzpfuve,0.0,W,86.0,640.0,O,Alliance Data Systems,7.0,1557374.0
xlt12814,xltcspdhqt,1-654-049-9995,gcttdsutugzppapqdwsoaxasdswvenifcfkwdfvzjtksvwkbtodcrekokbhcvdujmal,XNPTQCIBNYPWFSSHQWDPQNAIIJLVAEDUQYTPIZPSBXNXCTGW,,1.0,M,,,O,Emerson Electric,3.0,3716113.0
Sfs12815,Sfseogkwwcimccbozphvsw,1-930-134-4705,Ebtmxdxedsjnssceesslqowgdibhdbtfkkgafaet,Myuovimqhubhtnkgfxvhlqngnadxedtuitpginyoib,ECVKM,5.0,M,67.0,616.0,O,O'Reilly Automotive,0.0,2710340.0
lxw12816,lxwmxoptpvrnrqwmjxjnydexzjce,1-494-642-2744,NETQKSVLXPACUDXWIOKWIHMDOZVLSEIYCBYTDLHNZLHWS,rfddzooiqwycfguvlorytlblublhgkcsptfjmiowvutmjvbrr,twcgic,0.0,W,10.0,827.0,O,PPL,4.0,2728067.0
DVD12817,DVDHKBXAMV,1-815-217-1481,Veogtegkcgumzjtppmedlhihahrhawirmnsmgmycutbwjprctsejogikkenxb,Dmqvywcxqonomesmdtgrcxgrnvwvmcozrslmdgsg,Kffvlpysz,1.0,M,46.0,600.0,O,Energy Transfer Equity,8.0,568080.0
GLC12818,GLCJFCWD,1-944-331-7754,gmhueumferolfaxibvsivnjsqnvpoeum,ERSZGPHIEDNFAVOQTFBNAVLKLIZHWOQEIHEPKPQPGPYLDZFWRWLWENWNSOAEPLEISIDM,Mynyqfb,1.0,M,64.0,502.0,O,Polo Ralph Lauren,3.0,358790.0
Ppj12819,Ppjdxpybztxtwztbyjszpcwiwziupm,1-415-898-5346,HBVDLFZADLXQYAICWAULTUDJSAXXBFSDUNAPTNVHWGBCTFRXUTGJHACDUGLPRRUUVP,BERLBOWGGFTFFFNUJGEDLERGSLCXYDWVKWRVCTLTFJX,ctbuaom,4.0,S,41.0,320.0,O,,0.0,2918098.0
Jsm12820,Jsmzwcmewknfeby,1-508-816-1520,Sgqtkswubegnvulxnvtapbfmozyybypeowazzunlxlqxsicgq,XXNBFBHALWDWPUHVLGXFUXYWQYNUJVSDSTSLHDQHOVAPDMFZLTHKDLMISUYPSLFGWVUSGPSBPA,Zquzdqgtpfp,4.0,M,29.0,,O,Ecolab,6.0,302848.0
JLI12821,JLISWIVFHZEFVHUODEH,1-456-198-9654,Gsaxeg,Gluei,Lvhbhrsda,5.0,S,92.0,649.0,R,Penn National Gaming,1.0,2132086.0
WGO12822,WGOOQPPT,1-505-788-3867,Urmeocqwqytfhiyanywuqwbedealjroygzgstpuoofcikcbidgm,IRZRBIUCKGPZWDNFPDXJACZWOCIQDULGASLIWPJVVYCOPPGRBNM,Xhgoi,5.0,S,4.0,482.0,O,Qualcomm,10.0,733214.0
nyk12823,nykpsr,1-668-722-1036,HOSVMPVPGIB,GRQMIVHFQLMMSJILISLZDQEKPFRVFAKNK,Gikddslxxefh,1.0,U,25.0,589.0,O,Roper Industries,4.0,2857093.0
DCX12824,DCXMJAZTVHICHDTDIYJSUKLS,1-050-687-3753,Mosxwqmadggfgnxaqrkacxkgbnyabjhgwdselsiqsxxupstvoofakdjvhticntiyqbnaolyfjp,Lcvhcbbhqmuxykuannltbnunqrl,Toqfli,0.0,D,12.0,317.0,O,Charles Schwab,3.0,1960738.0
prk12825,prkmxalpdjyzots,1-351-871-2269,Eytaugbtzzvn,htbehtvhndesuxnxqzoxbueyxkiwykcdcksccpfrsfofaahymwtfqi,eypchvym,0.0,U,,764.0,R,Valero Energy,5.0,28764.0
Keq12826,Keqmqvjh,1-344-055-9285,CAIDDGVUZEIUZZDSUMCDQMWVZHCENCBKIIHCIOLLVCAPFBHQUSXSAOPYUKZBOAJHYH,Hkboxqgcyrqfztdmrcdvhxvckxpaafvdzvzzastjzjymcmghanxclxftqbybdvadnnnefkhyll,,2.0,U,63.0,737.0,U,Dun & Bradstreet,4.0,2778082.0
Pik12827,Pikhhovay,1-002-743-0185,mbtrlcsgemconlbjlgurpumoawq,qdevbefgoelfhjqtktploibdeswvwmmsggmkspsoditoolwhdjwpshizno,pphkdmxpe,3.0,U,34.0,453.0,O,Nationwide,0.0,3017214.0
aqi12828,aqimpnjfydokuokghmzjeojowl,1-770-549-8737,mppansifctjwqamhooetardbmbpqvihqduf,Dwdfcalnptcmnsceulqjdhgm,aduxvhigia,2.0,W,12.0,300.0,O,Scotts Miracle-Gro,2.0,
tzl12829,tzlwnjnoyzifbddw,1-837-600-2003,tycyvegvomleihjetimcgxsjmqabgvplrpwgvhjatwy,Tgtgdqfsapjnioanznaigsfcajwgepxhdbnpcqkvuwf,bfcdaq,5.0,M,23.0,458.0,O,Northrop Grumman,4.0,547605.0
ool12830,oolkgiwlrskrehzbko,1-007-407-1539,Gdlrhztlzzjomkvkhmblvuxqwsewdr,YYWJHRLJXNAGXMQKIJVBYDVZBYPQBZAHVLDGPSEMCLQVRLQUQNZEWTKOXDHRQMVIDECBPYLHUFQ,Xsebnbazzuxm,1.0,M,73.0,,O,NewPage Holding,10.0,1923491.0
Gcs12831,Gcsoskmqpaksnrsvztuyi,1-107-786-1764,GFEFWBMOBPYUJIPLQFDJ,Qfmzrnbmeasnthrowltjzlrlnefjmznwgmmbpyqna,Ceiqkpxsimo,4.0,U,36.0,317.0,O,Celanese,7.0,274597.0
Tqd12832,Tqdvleqz,1-584-108-5822,Titaolimoqtdrcnftjyieiovugfuzkosz,uedypxvkaplaaglosj,JHRNKTOCX,,U,51.0,828.0,R,OGE Energy,5.0,1016413.0
Imt12833,Imtzjjxqnr,1-893-081-4706,Lwxlvyeszplrsrjpxohrjnaehooxsicearryxgdrnewjyhk,OPXIRPJZAVHBPGUNREW,,4.0,U,53.0,676.0,U,Pepco Holdings,6.0,2712645.0
Onk12834,Onkigmi,,Yjklnfwybbdpcrnkiwhtmxaieufrcanllplnxiaxvkfephktqgdsl,ielymlvvlrvifqfsmpjdzghnvazptepymajkdndrhyhfzokkclugef,ulkxftsqu,2.0,S,35.0,499.0,O,Ruddick,0.0,1977750.0
Vmo12835,Vmojgpkpeqzbaztfbyrfjhtw,1-241-945-9443,dkcchdlcvsfdroyjmhzsfqslqraknnjnzomflggnvayzihgxuooivyfmscmdhevzswxpgjmwgnobz,,Khnjodjytb,0.0,M,39.0,695.0,O,Cameron International,4.0,1703699.0
Xtp12836,Xtpvdibljuauvinrbfsfqzuxl,1-801-732-3027,ZEPBADUISWKJMOXDKDFIN,Kdkiqskqosklrbzmxnse,Cictpwoytnm,4.0,U,89.0,426.0,O,Crane,7.0,757938.0
Oqm12837,Oqmzmifshdnpbsbeqhc,1-192-360-6484,DQFIYQZTQJPMHNBMKYJAUHJBDDSABESTBBXTKBTXRTMHEQQSAICUNPGSZECAVJDWGWFXXOPPVFZROPFT,Gveclzhahfzrabzrepqcuhsibclhhvuleyrgfv,vtgwivurw,4.0,S,98.0,,R,,1.0,2841182.0
Bum12838,Bumxsit,1-741-738-4105,Vnxpadvyovyddngs,Kohnaptmlsvegqnpiednmwsrtcvmreweqqvjmf,,2.0,S,4.0,327.0,O,Tupperware Brands,10.0,1285049.0
Dnr12839,Dnradyfqjyvalrlxfspvdtuve,1-324-925-1603,VVALIGSKEJNWFJVSYXROUXPBSIHFOKCTFFDPIXTTSKPUVCIFXTSNE,Rkiqpflfzhdzphfwrsqi,JKYKLCTBJUK,,W,67.0,360.0,O,Qualcomm,1.0,650959.0
pkx12840,pkxugebddejhfqjsuxfb,1-023-320-0309,nvotijrf,Duimwghwoyrazskpdaqshmkkxbbwgrvyjjivpiqdudlkaqsmfqdwerdhmpmv,LOWRMN,3.0,M,65.0,408.0,O,World Fuel Services,4.0,
YFP12841,YFPXQYAXJLBOQTJWFOXBQZGQA,1-345-330-6536,DRTEBENPVTTHDZDMYOIUOQECBFGWQTJFOSZSYB,IAQYWQNVTWXPWQHDZJNUDWFQPJUCAZZYWECPLNZJPJAWFNHXNTIECHBT,RNHCFVTSWCH,3.0,U,50.0,395.0,O,Fiserv,0.0,951706.0
Lcs12842,Lcslrtxpwmecnxpaxjuhdnmnjiylg,1-505-223-6536,lpmozketeyjnxqxlfejutnvkvalzdchopnxnwhazjmrzqulqheujafnuwytgrmnklygpmymksvioooh,Egyrabmkbkqbxxhdaqdtwgpeuwxergaqafmrmadkfpcunxiyaqjskehpwypvgfzbcgkwkcpmxsdr,HBSABBKY,4.0,D,34.0,535.0,U,Tenneco,2.0,2226048.0
isg12843,isgrgguaqitattziubpwd,1-046-267-0234,Jceimchzagosgarcydmjvviywvuktiaerdwgodwsgjndlkrdzyomkmdbitqfwqzurch,PECFUOJGIAASVOFYBQRLDOCVAKRXSDXHJQROK,cnjrjo,3.0,M,43.0,706.0,U,Andersons,8.0,
Ytj12844,Ytjianrdnknnhiucaacthae,1-768-103-8876,Vwefdizndd,Qozlmgschlhngbzxdqohgiovv,Iufpjayvjpa,4.0,D,83.0,498.0,U,Coca-Cola Enterprises,4.0,2410425.0
vvm12845,vvmurjsfcrvapohoppkipzfuhh,1-068-591-9487,DQVNXGKOYXMLKZICFUHTGHRVLRCFPARVTTPPRIVB,Nxqabtjvlsuoghjhmuzjj,Gmijj,1.0,W,32.0,303.0,O,,7.0,1101692.0
msw12846,mswbfzmjkpxhiyii,1-132-225-3199,NVAQTQUXWKSUKSDGCGM,UHDJVMFMBVPVKSPVCOYWSMHIZQJDDIVW,KVELFJP,0.0,M,76.0,745.0,O,Aon,3.0,2517496.0
hwc12847,hwcfeluswotcpcfmnywf,1-589-402-3116,FJDYPBCL,Ecvinwmkphyuazvwjduomokynualoqikgnricgwgpdfwoxgwgsiyomrwpv,hctoank,2.0,D,51.0,648.0,O,AMC Entertainment,1.0,1982478.0
bjj12848,bjjcpiyczkeorxqxogcim,1-354-772-1400,gqvmuhrlnvdkbyvbwzwbungyjtsqcrorctsbse,Awuxikprxsmyyupugrqqxbguwk,Rektcocyxz,3.0,M,60.0,760.0,O,Sun Microsystems,7.0,1928359.0
QBR12849,QBRQDPOHQFSCOLHMFJYUM,1-059-568-8258,xdqndtaoiadjtsyabdxailmtxnpbqdusbc,Vstiphiyivdnjfobmpjxwnvrvavntmoemqymuohozmcuyji,Hcxjiv,5.0,M,2.0,789.0,O,Texas Instruments,5.0,834606.0
Bdq12850,Bdqowghsjzoorhrm,1-536-221-0110,lhqhdqbyedilylrmtkuwjketowwqbtuujbknxrypxkit,Rmnrlqjeq,lalsa,4.0,S,48.0,830.0,O,MetLife,0.0,1270692.0
HLV12851,HLVZXLPXYVRTD,1-465-945-0878,Azowifuffwyiia,FGGIUQJRGXESDBTHVGKUXYFKYW,STDIIMJSDET,4.0,S,60.0,745.0,R,Williams-Sonoma,5.0,2970030.0
fyr12852,fyrveszoqdwwyghpiaegwk,1-862-969-9340,Ssppikwpivgxcttakaijnqpznyhgnciiekkivjg,RXJKJNXUUKDCNVVQTCFBOJLNRZEPHXIWZUMFRDTJ,Xblbhqtuclu,0.0,M,,460.0,O,Helix Energy Solutions Group,1.0,1805684.0
EPN12853,EPNRFRPCZGGJTUACEYQSWSCZQCH,1-110-510-1005,Ccqcc,lhgcxmibahthnvqqronxfotkacocqaojukbifhhdyumrobvvbwwe,Bfxkafmhr,5.0,M,4.0,698.0,O,Briggs & Stratton,6.0,2238781.0
dnf12854,dnfvhpffbobogjmoylf,1-946-047-0385,Wdunmlkietwopukmrcjlrjbwkixesfqvv,Zbecrbvhqxhjwibbawqughlybebickhtvpczppxyubwazfjekevsrqukzyukyfl,FSHPVQARQPZ,2.0,M,18.0,612.0,O,Paccar,9.0,2490224.0
Yuh12855,Yuhwcwz,1-222-788-0196,yqbwfzyerjxlgexyirtiouqcfwmpmpwoungqevkbzwvpyxmetarhlwgnviixqzxqwvhlujdfrevqzxvm,Cihltvnuganqwabkqcuiccyragcrrwdjlto,IQLPLGQSSQG,5.0,W,37.0,567.0,R,Watson Pharmaceuticals,0.0,
Hiz12856,Hizrbxfpc,1-170-639-1755,,,Epocsstwvqmw,0.0,U,67.0,375.0,O,Live Nation,0.0,2803509.0
OQR12857,OQRCKOYMNFRIQZQTLJF,1-982-172-7586,Cujqaayoespgngnjyxmeiirrluumctxphochwsordvutcpsuklba,Lhjdnbbshhymjhmbkulbvdotgaypm,Cyhuylxonki,5.0,M,17.0,614.0,U,UGI,10.0,96716.0
MER12858,MERWXLRSQDBBVNQ,1-771-071-7879,Rekezivhkwjwfjigrvszqibldfuedrykulahxcmcqanbxboqlrtaroncrlyrxbq,tasponrd,Uzzirbzscvr,5.0,S,2.0,,U,Analog Devices,3.0,2498353.0
Bsz12859,Bszxmgsqfnsdbbtpshskmcpnt,,GNAQIIFQJKMBGCMSWUUTWNFAYCGNPWAGDISEDERJBKJXTILXUGLLHWPYZQTLXH,ejpbrelclpckzoepcqrwftsinkewspicukqdhenshlvrpjiprlefmartpzjjokksfmlg,uksetfatieh,3.0,U,99.0,599.0,O,Aleris International,2.0,2205830.0
Tus12860,Tusmbkfkm,1-568-913-0778,Mpwclyqpxkwbzbzjv,Qfbpzyfhfufmlarxesakgxwxmojvnxvqmotcilnombfmgqdxlikog,Xlpwzjddsxyo,,S,64.0,432.0,O,Systemax,10.0,3768815.0
Xak12861,Xakwxzsvneegquoggyzh,1-454-153-0835,SVHCVDESDIWUQNSLBIBBQKBIHALRXZVOYOGDTHEVNHSDXWLJJETXJGNZXSXS,Crudxzkdzkiccbnymbuklpgesnuxwjjgyjncmoyxfiuzhwyfmpkklkxidnbibotgweryjn,vxmsxbziif,3.0,U,53.0,310.0,U,Autodesk,9.0,
