prospect_Ag,prospect_Pho,prospect_NeWor,prospect_Inc,prospect_MariSt,prospect_PosCo,prospect_AgeID,prospect_AddrL2,prospect_C,prospect_CreRat,prospect_NuCrCar,prospect_Ge,prospect_NuChil,prospect_NumC,prospect_Cou,prospect_AddrL1,prospect_MiIn,prospect_LN,prospect_Sta,prospect_FirNa,prospect_Empl,prospect_OwORFl
40.0,1-264-314-3999,292525.0,345394.0,U,Pzcgv,Oiy13889,Sexxucnwrjgsgstcpjndyfkzwdmrlkqwpivej,Wichita,401.0,4.0,,3.0,0.0,United States of America,Qavepiqdxwqkhbgmubcatuumpfxrsakfoxbjynxkctcjlfrnklmrmpidawmhwpqtvbgurgymb,,Oiyndwwpk,AZ,Gtkqpryhezxnojzpdiixknlcnlaixa,PerkinElmer,O
85.0,1-090-669-2268,2166642.0,355969.0,S,ULNJQJ,ABZ13890,,El Paso,543.0,9.0,f,2.0,4.0,Canada,Qrwuyvfjycwytvqypsurcuxjbapsevymaiamyougtvqvmpmdgrcukoncpiershjviizarxreaqceosnh,l,ABZCAEFBIORGZ,CA,hlqqykkcmuozw,Vulcan Materials,O
,1-840-528-3656,1524521.0,435739.0,U,BYQLUZGKX,Dec13891,ordhpcthdsmexpwfpxprobsicgzfdcsfwaqtummoewngxlleuvwx,Vallejo,787.0,0.0,,5.0,4.0,United States of America,Nkkvqdhqwiwasjtopkplamgxqaezzdffwigbwijzvecods,X,Decbgnodjg,VA,fcypaqzclvjeiviavkqfmndfuk,CHS,O
71.0,1-763-054-4193,3897820.0,262576.0,M,Wbdbqkz,Etc13892,GIEVBROSZFBXYNOIBZZFGVUCZWXLHLFEFTWKWXXNIWOWKE,Madison,738.0,5.0,,1.0,4.0,United States of America,QEOPSUKXDIAQFDVDFFITFTLVTSZZMARNTSPOJCHKCNFOOGQLFJCABYXUWEQNZCDAFVOAVWETMBE,,Etcmqr,NY,Skfmesiwdaubwhkwsxwoylalckier,FMC Technologies,O
76.0,1-173-410-0586,252331.0,269136.0,,OZFNEOQZQFRT,Fsd13893,Vzsortnoejfsqjabnceufjcdiiuxfbpecnxdpookyfeavcvxrqgsupiain,Bakersfield,526.0,0.0,,4.0,0.0,United States of America,Kctgbkxnvgmun,q,Fsdauf,LA,byxtnuhth,Iasis Healthcare,R
24.0,1-274-586-8158,2305499.0,230958.0,M,lugisorajjvq,vve13894,mdxpmkfkhotpvnghwusk,Amarillo,317.0,3.0,F,2.0,0.0,United States of America,qmntsccdbfwxneflswvnwldgdwy,i,vveerlsckbazepat,MS,Vbaaafqiqifjxhhjx,CF Industries Holdings,O
44.0,1-558-297-6383,,342007.0,M,Dchtadmxdb,Zip13895,YULXLUIRPFEQAOWJQITULUILVFKMSAELAJ,Hollywood,397.0,0.0,F,5.0,5.0,Canada,,O,Zipcuatjmkhjftknjaq,ME,Sxkiddrbxxjmnnlazwtfodqym,Windstream,R
48.0,1-291-044-5523,,26345.0,S,gzvimsn,KSI13896,Eikgpxzpdytwvazhqtyblofznjvitihxwslzqligndkivfehsndymcmufwbcwhsa,Minneapolis,675.0,0.0,,5.0,1.0,,,,KSINYOHZECFNYACUVMTBCAVAUR,UT,bmezynomseiae,,O
,1-183-951-9025,3676270.0,27830.0,S,aosmbqfdgac,Bhw13897,Vlbwdxlbwwabrmudonxkdvmmuhhkeitsg,Newport News,376.0,4.0,f,3.0,0.0,Canada,Uiqabvaybnckcevooijsrxdfmefhjfpydqrpjrb,,Bhwitqzqsfizhcayjhp,OR,Hbawhdpavkkclpxcueomjzhtwub,Blockbuster,O
9.0,1-714-359-4637,95909.0,463583.0,U,qnepzll,fdw13898,Zlknbwnvwespiwylmpfxnhdkaekvkmscxorabatvkivaqwng,El Monte,323.0,1.0,,1.0,0.0,United States of America,Shaojlhmntkkssgaaxkjumlfqt,E,fdwimsuct,VA,SCWNLCWTVQOASCCJQPDMNUMNTSGPTV,Andersons,O
72.0,1-576-313-6880,2457946.0,161771.0,U,Eaxphmjnwz,Vcp13899,OKGNHNAOIHACBTTWHAKSKVQMTLPCQDXPTQX,Peoria,697.0,4.0,,4.0,0.0,Canada,Dqvtxibpwhvewnrmbjhqvxjqytunykvkdycrpkqyscfyfjqjt,,Vcpuhbbnybfqvrkpxlkhvjukiy,OK,VDFILPL,,O
76.0,1-914-286-9927,678214.0,257108.0,,zhxigmkdcq,Aqx13900,Sigrnzovcyqaibegunovysmmnoudyshxuhhrxigxl,Rochester,338.0,4.0,,5.0,0.0,Canada,Rudgaeyiupmteadizutyeew,,Aqxfvlsginmuhfrlw,WY,WJTMKZBKTBCAUFHKGHPCQGRLRK,AutoZone,U
41.0,1-601-896-8789,2566373.0,125381.0,M,UFHKFNHUBK,evl13901,Tnkgfgqagckgkesossnugqzbepybrttzvzosimerflowcmot,Hilo,742.0,7.0,,3.0,4.0,United States of America,EWONCJWFDNZHDAJKOQGZQLMNCWANZGCENVLAFHMNLHHRSCMCLYBTKJTM,Z,evlso,CT,Dxvtmypcgozmh,Boise,O
82.0,1-603-145-1501,3564386.0,20690.0,M,JXGEIW,Qfj13902,WPYKPDHGLPYTDXXFEHMBDNFGKHRDSXGBWKOGKIQMJLXFEWGGKQZROWN,St. Louis,526.0,0.0,m,1.0,4.0,United States of America,JKLDTDUYWIXQAVWNHLXOFFCFYJJFTEFHBVWJXHXYIK,f,Qfjjhqicfmbqplmjbrfuvxjnqvpnj,NC,Mwosxwsgefitizn,Levi Strauss,U
92.0,1-451-131-4187,1836313.0,426868.0,M,NBADGYU,Jqp13903,NDKVANEIOUKNAQVNVDFKYTUKEXNOCEZTRAQMCR,Greensboro,584.0,4.0,,0.0,5.0,Canada,Wctbjvqumpljejmlbhormhgqiyxouaswoxdikpckonfkloktpikfpwoycto,p,Jqpnjhsc,DC,BHCYXBSWIT,CBS,O
9.0,1-170-284-8478,288788.0,334466.0,M,qolgbp,elw13904,Wmjaqpufpsjlmnxifiww,Lafayette,475.0,9.0,F,0.0,3.0,United States of America,qxpecymepwkj,,elwtdifrbvnxbiyilbn,NJ,IWWZRQEEXYKQUDMOEG,Del Monte Foods,O
20.0,1-765-315-1369,1255370.0,366449.0,S,yiwvxvcvpr,Gbk13905,Gkhlydqyvaxqezbdcdxwrccbtyxxwkbjeiwbhgpgbhuhcgolhsfhxdgluerqm,Buffalo,833.0,6.0,,1.0,5.0,United States of America,Swoupryadsnbkbk,E,Gbkvoeqfhkvmjiwzap,Ontario,kzqpwvptxbxfqqdakret,Limited Brands,O
80.0,1-423-923-0660,2964778.0,450623.0,S,Jwnusifki,npz13906,bmhvumnyfixswpwanavlomxoofgduigwqipskbbndgxuayngnuomlwtzjdzgghbmdfyj,Oakland,490.0,4.0,f,3.0,0.0,,Yanzstvikatcmzsjldfzcsuqnduxnubmjvkcrtltwcr,D,npzlxylxxfatayceqswzwq,MA,Jxegrmwsnqmbrkjspxx,Burlington Coat Factory,O
58.0,1-604-469-4942,,150074.0,U,LCKOSJGTJH,kpr13907,Mrdfvhsvwezsaewsys,Windsor,633.0,9.0,M,2.0,0.0,United States of America,IRFHRQWJEMNVCLTGHMZKKLGSGHOLCSMXSHXGUXKPWXJBGZHAPOPVLMSXH,Q,kpraamer,IA,Oisyklqktwopflkbmboqwmm,Rockwell Collins,O
30.0,1-548-802-1910,1482772.0,189970.0,D,Vshutdzshdp,YAD13908,Bpysahymoxjtwiszematxiajsmpegrjkrlfabqmpannfgctkonwvvwksjfqyzdbtqpbjuipf,Mesa,477.0,7.0,,2.0,,United States of America,Fmxrqmbjkixwhcfrhvcycojeseovxwfhifxrgpmaquucmms,J,YADJRZLGVRFHH,RI,Ioaaddzhjlrvkrqihmhbwxgoz,Citigroup,R
46.0,1-400-448-4164,2547874.0,396105.0,M,UCTTAVYIHQ,rpn13909,Eszypfjzoubcwkbgkldgtyezxhjfdhjbmthgnliohxtbmmkkwmonyvphjvaolowcxafzaw,Oceanside,589.0,0.0,F,1.0,4.0,Canada,VKHXKPNSYLSJPFMTYDVFO,,rpnxikgdupmvqkfpxx,ND,BEJJFMFUAYNPRPGEFJGY,Intel,R
63.0,1-032-348-5444,2846582.0,54771.0,S,Jwghurzvjfpr,ztr13910,RTIODLJYOFXNUVDMYOGFJAVRXQLDTBYLRNUYQDL,Tampa,457.0,1.0,,0.0,,,Djgytgyaqwjly,,ztrfuufcccssnrzbgyiavpfgeo,British Columbia,TSILIXQLOLGNKRCLRUVMVNVMEQWTJF,HCA,
86.0,1-450-738-1680,3966461.0,464422.0,D,Xcvgcu,ONK13911,Dexjomndfqwxqiidrgeopnzxyjxrgqhjp,Baton Rouge,505.0,4.0,f,4.0,,United States of America,WTIOUCYVWMEAMONENRJSGOVSQSQGUEQWXWJIQNNVISOBTEVGDGGIUOUKAXGAXKBSNWTFMIWVKAGCCG,,ONKSNXKBHVPSNUGNC,ME,MGLPDFQVDSELW,Coventry Health Care,O
43.0,1-693-353-0047,380916.0,415517.0,U,XXIPMGLGARV,awx13912,Eoscjsjqfvwlzkcbcafrzrmnhxzneszaiarelauyvmhpjimiqyczclgabdwehmqjket,Santa Ana,476.0,3.0,,1.0,4.0,United States of America,QPANIHUAFVWGNPDYRJVJKNKDLOAQFGCIAFMNEPREAJAPMYMPURHQGHWLVQWVMWSDMRIKNLRCBNFCDY,d,awxghrbjuvgtpecirjp,SC,Mqbhocum,Plains Exploration,O
63.0,1-302-308-1913,1321135.0,110833.0,M,Xiimnlefeiu,Ryr13913,RDVLWBIRTRUHUNARR,Winnipeg,399.0,10.0,F,2.0,5.0,United States of America,Juhywabxyqaswuzqdkmfaiubcshmlzvlhbzbdjuosmrkrqonxqbayqjlk,d,Ryrhpvm,TN,Fylzdbtspqidvbyc,FMC Technologies,R
83.0,,396974.0,180443.0,M,JHEWMQXMQDN,qah13914,Dhixzmcnujciemwfqwnkfuroxuytruaerzlmavicsflwnibveujaochptjcsomwszkikedxutbnlzy,Ottawa,772.0,3.0,M,1.0,0.0,United States of America,spewkgjjhuyzdcgvgarteejoqoyojcxogjnrjfxktearwoneisuqaai,,qahpnwsqgbzld,MT,OGMHQZQMHOTSLBXQGLH,Valassis Communications,U
19.0,1-681-087-9468,738013.0,363506.0,D,NMOJZSOFVRV,Jaj13915,Bkdtsuhnhmbrqbqpmtdxvbe,Biloxi,410.0,3.0,M,2.0,5.0,United States of America,XVTLOSMZLPTGQUPTGAUDJJCKMOSPBIUDTXWSBPIYMKZJRRNXVPWX,d,Jajiucjeiqvyvmlswaa,Quebec,EJHGHWKBALBKS,PepsiAmericas,O
46.0,1-981-003-4317,2308599.0,58149.0,U,,Tzo13916,xtudhosmypdwlwtojvukminuoqwtcxjfrkqnedvas,Great Falls,542.0,2.0,,5.0,0.0,United States of America,Qcyjfcffxntiwlgaxfqheuldgitpwlbejlndsjogmytxjwebximgfhmuoaotvejuhopnbmskesmuntk,H,Tzosfik,IA,momllegdrtjctwrwwzfnqsgwrapgao,Sprint Nextel,O
73.0,1-252-355-7571,3981033.0,232020.0,U,Nlkblujw,BTJ13917,FBXXMIVIOKXFZKPXVWXFRCRVLZPMLAEFJETIGANLSUSJQZMMJKHRPDXUMJMWFBSGTMNKLQVTVBHVTO,Miami,780.0,7.0,f,1.0,3.0,Canada,Uoagdncrvrhsyctwrjt,Y,BTJQWS,OK,Nzaecgyrugixbxwsrd,AmeriCredit,R
43.0,1-836-273-6192,1163626.0,316474.0,M,Nxxgu,Bay13918,uacfsjpdrdyzmdldsrcpi,Houston,736.0,0.0,m,,0.0,United States of America,,R,Bayeasoagjtiogwnxbocvooqf,MN,jnyutftqnxldexfaazbtr,CB Richard Ellis Group,U
24.0,1-606-434-4128,1061919.0,261926.0,D,PLIOONIEXZ,Ydg13919,Jjsjjpemxwfuheuiisjdlhxn,Saskatoon,317.0,1.0,F,1.0,2.0,United States of America,Tjvavakbainmjsycdqhbomxzwvanwhnidqbdohbbdekheolfptaqexiaginkymqhggmbv,,Ydgunwewcxqozfrkedffbbreig,MA,Qkebzjqsnkevfgnuf,Insight Enterprises,O
98.0,1-183-030-1872,2084315.0,233090.0,U,Omhlhbdin,yzm13920,VDDTHPOKCZOHGKSXIAOENHENTSGODWSNREVDSHTUEGGFSIGVNMFBJKITJHJGSXJHHQWE,Lafayette,527.0,2.0,,2.0,2.0,Canada,,,yzmkkwgkdmvvppb,KY,QBCLKSSFANFQNWBUCWBR,Weis Markets,O
76.0,1-080-823-7999,3971659.0,301863.0,S,FUYDWLGZVKW,psa13921,Lstwuuhxosekhbpquntalafwu,San Bernardino,688.0,8.0,,1.0,5.0,United States of America,Rcrtsgavcbwctklujfoskywumknealfxfnnwviufqphuhibtpeisskosilkkenpmje,Q,psaturqqysonhgaqdzxj,MT,XVGWAEVCMXMTHSYPXAXFLFVPLIPE,Macy's,O
88.0,1-100-841-7504,1808436.0,265532.0,M,Wcxsuco,Upi13922,Gyelclnbfvfomgkfivfsxllgbxvw,Las Cruces,743.0,6.0,F,3.0,4.0,United States of America,icdpufhixuxtsqwfizwxacsmrm,,Upilozqxxepnzbwufnenqqnoclgftr,OK,VZEXRNDEVRSLIAIF,Western Union,O
50.0,1-786-279-2981,2696965.0,77998.0,M,ZPPTGJ,XUA13923,vqfxlgtx,Springfield,499.0,0.0,,5.0,0.0,Canada,jgmdpkntkcbkfxcddgirlkkfqdveprlsfofg,c,XUAVO,Prince Edward Island,VVCZIWBGGUDWEEBBDQQWPXPTTGN,United Natural Foods,U
95.0,,3241209.0,234183.0,D,DAIERPTUEMND,rqf13924,XBPEDJWCNLLECIQVMKGGBPTOAIFMRRZSJCSDKIPEHYRVOCKBMWDEJGYZSLTIOQZKXSLHLSITVJIYCHJW,Riverside,725.0,9.0,,0.0,1.0,United States of America,Muthrxlsvzuxgdoogmsiinsibjxjepq,C,rqfkeogfmpehttdr,NV,Crchmyjvzqicffjtkrl,CHS,O
84.0,1-884-271-2918,99121.0,290353.0,D,Rogjxwxxc,OVJ13925,Ekbvzgwrawhgyyigvferjimfvraegd,Indianapolis,,0.0,,4.0,3.0,United States of America,igrehe,C,OVJQPE,MT,qcchwijkwfbbhzglxhonhotobqvi,Enbridge Energy Partners,O
72.0,1-564-433-2755,2411633.0,78188.0,M,Riqsrzh,Rwt13926,fedjudawjynetovwkudozbjfvjqqjejpsdzlsbmrzgrtoaaphfxnfljxrjh,Orlando,377.0,6.0,,3.0,0.0,United States of America,,j,Rwtxyizpnnhzbtodhkylqcreo,MA,Hwmyckilmphdr,Computer Sciences,R
55.0,1-526-735-1170,3936495.0,199557.0,U,OXVMXG,Zlo13927,Ktznxqewrbbqqqppjmkkskddbtwivmtmclarawxqognrrnowhwakhugsgpdau,Anaheim,411.0,5.0,,5.0,4.0,,Txvgpkjiulblaexmbpwncxdqyecmltydvgdifireezjpqchdzpxvzidsdeqwprzcjegbyuhmo,,Zlokqrrnwhmnwpkrvipis,CO,CEQPXKDBUTFMEQELBWTBO,OM Group,O
,1-006-822-2837,935867.0,150259.0,W,vmhaaqpdku,Cks13928,Kqzokztgnvcvvtpuyojityuoalfvyskoawqxfgugdvumlypjveeiewwr,Scottsdale,684.0,3.0,,3.0,0.0,United States of America,Wmnlhsukffwlxwrcqjyqyxeunnmpfjefcbrmlqojhzapayasyfohpkrdr,t,Cksucjvzeicmhcunlcjicbbmpvgff,MO,Uebxrmbqsnsc,CIT Group,O
81.0,1-463-667-7034,3563344.0,299551.0,M,ybivawh,Hvl13929,QKMUJLNPMC,Sterling Heights,571.0,1.0,,2.0,1.0,United States of America,GSEPSRJQDVRKOHTGPHOHVIETCXDAVQYDKHAHOGLBLDFRGMXAMSCUAYZDLLWBJCQF,,Hvldaditgtjouxkvefjtibsxfgyh,CO,ROOREDTDUXUPALY,United Refining,O
61.0,1-934-003-6736,3066261.0,237611.0,M,Bdlbo,Dyf13930,XJKJJWFDEELNJDDHTNTGBXUDGTUYARBUEWATMMRCEYRCHJIWLCBFHFDXQSEGCOMRPOFAGPQT,Inglewood,327.0,6.0,m,1.0,5.0,United States of America,SIPNAXGCRDVVSBMQS,r,Dyfqkcdniwideyxxruk,NM,ZHPJGFSXORFHOLLSHC,Mutual of America Life,O
20.0,1-072-328-3081,3807256.0,70603.0,M,myycljkxi,Pgg13931,Agqnkfvbercfijrwsyahsixjduglrwipagfgamtwnefpkmg,Bridgeport,441.0,6.0,m,3.0,4.0,United States of America,DAVTDN,,Pggxwygii,WA,AFKHU,Rowan Cos.,O
74.0,1-091-805-1357,741335.0,274140.0,D,Fkxrooed,Yua13932,,Philadelphia,502.0,4.0,F,3.0,2.0,Canada,Rntxgucujitxakpkrpjtvspbatirgomxfofvqmksiuuoinbofsy,,Yuanvxawnzfsgjmpnwogys,VT,GOLUZRKRJ,Joy Global,O
13.0,1-173-267-3080,3298590.0,77661.0,M,Ewnghtwgh,Dav13933,VRPBGUFNZFDJWOSSEQYQVLTTKGKQTQWDGRUCR,Corona,390.0,,,,0.0,United States of America,lvhugoxjqzwvwrkgolootsqrluzymomaxkjrjkozykqlegjubcdmakaqgmllceqcjzyxn,P,Davtmpojfkfndougmpdxrpyco,CT,Xjcowmdhjdltjtcwslt,OGE Energy,O
44.0,1-957-386-1745,2674364.0,29331.0,,epnwpvlsx,GBS13934,RCPBQQTUUJERUSTSRQAXZCEXQFBLHTHWNCCEVOLQIRCWBRDARLCDMRWFASCAZXNWTMPKLRABWQC,Oxnard,561.0,,,1.0,5.0,United States of America,pvfnpelnucdqbmcwpgunysbqcdsfqmqyidovredjwsyjgksmtvqyzgbrtitktsxcsynmdhlkmiq,Z,GBSFAMFLFOJIRTPFPYMIFSWN,AZ,lfkefvgkwhwfmagwcekxrhq,,O
62.0,1-397-956-4678,781172.0,475895.0,U,ANBKJMYHIGCU,Kbs13935,Ffenfxwjsifyyhukbpferoensyslndypzivjhfpvicnoqbpnfsrckghu,Los Angeles,390.0,7.0,M,2.0,4.0,Canada,lussqosugdgkusdtmtkbdxnhwqbmxelbohsimmpnfpljbexdi,e,Kbsltstpfadidloohqvjwbw,NM,GPPUAFKJXKBAXGOCWHRYSAYAOOFTJU,CenterPoint Energy,O
4.0,1-205-182-3341,1435588.0,493225.0,D,SQGSDXHLPY,Syp13936,Ysgufpznyqrexznmehxihtvgxjrojjtb,Cheyenne,817.0,5.0,F,0.0,1.0,United States of America,Wlmgkupaxdxpzcdpatpjvpcfigsvxdwatfgkslegifcarxpezgmndolyateffvbwzepzexppgkr,,Sypdcw,IA,qcpqthx,"Toys ""R"" Us",O
58.0,1-908-313-8382,2214468.0,207302.0,W,,EME13937,Tqgeximluhgrdvjwqydmsaszqmutpmlrnocekzoi,Charlotte,,7.0,F,5.0,0.0,United States of America,emqzyxxqjssqiqcyfsjfcsnxgcskftaozvihauxpmzkvhnjddbnqfnboqfgaelknv,M,EMEUNVNBDBKCHMSECPCCVKCYB,WY,PUZUMDTHIGVRWQWFRWKBOJGGIMKQAJ,AGL Resources,O
97.0,1-019-115-8599,1445007.0,266103.0,M,Flriixqqrucg,jqp13938,Jbfewdbovtoimqwjkajzyvdasrynfqguqhgiuktgjffthxinwfnhhuaqhrciqxgsi,Lakewood,622.0,0.0,,2.0,4.0,United States of America,afsalklcxthtmfp,A,jqptesklfunlqyuehluco,Prince Edward Island,HWJVABWNUFXFZTKTGYMXGEEGQP,Fiserv,O
33.0,1-339-158-7109,3113183.0,425127.0,M,Momyiy,Zbi13939,Ylrgjkrffkjb,Sherbrooke,618.0,3.0,M,1.0,3.0,Canada,UIVJTVSGWCRMLPYMQSETTJSZJSXPSDNGFPCQESBIWJSMWMUNOZO,,Zbixdmpyboeeebgymim,WV,kujykbuazyefpbbsrfjj,Berry Plastics,O
69.0,1-272-243-3337,2384449.0,393247.0,W,TYXMFLTZVMQ,DYO13940,Ihctpqeaiajopyqwjke,Garland,359.0,6.0,,1.0,1.0,United States of America,Erjixgvztepdrifpb,,DYOFHBLRMAWQ,KS,WEXPDYOUEBGEFEEUDACVYSCZ,US Airways Group,U
7.0,1-688-252-4384,3703130.0,223579.0,S,Vdiebtct,NHK13941,MAOLNEYXOLCZOAFSEGXRBKUMZHUVVJKPOAVEPKCGPUSWDERVFHYFBUP,Ann Arbor,756.0,5.0,,4.0,5.0,United States of America,sbsqjfgedvpipcjospdrrbrfc,,NHKJBBRCAJRCFOERHNXTLUWOACYH,WY,HROOZDBNGH,Targa Resources,O
81.0,1-842-517-1117,3636029.0,360982.0,D,Ncwzejbsm,Glq13942,rwhbseypgrocijoitmexsomnokftwxssatngatsemtdqakdczccejhongzgqtrjzzrd,Augusta,756.0,1.0,,3.0,0.0,United States of America,KSYJZNYYPIKTKJKJOJBXQCFVFV,,Glqdy,WA,FJWBPJZVYSETQW,Regis,U
65.0,1-239-570-1064,313134.0,435755.0,S,nmvgxbzm,Drq13943,CFVPTLFDBSTZB,Columbia,803.0,2.0,f,1.0,5.0,United States of America,Tpprhkeuijrajjlgouuvjirxxfeqmudeaoqrtesjnpmdlsbemjvjhpwcnpuqdskdmjxln,G,Drqvonhuauocvucchrgwwhfovfuuep,IN,Bcravflcgwuszgionxryej,Tesoro,U
75.0,1-670-707-4129,3263583.0,496164.0,M,TBFIACEZJ,PDS13944,tlzscjhfgxcsbvguwdwcocwfyoduhekbpqfcfmetwbhauxadixoqbifsswqsoakpmesgss,Newark,846.0,0.0,,3.0,0.0,United States of America,qypbxiavuahdlrizhztemlyjkpaaiglxhjenxpawvyxvqnszbjtwakrbgbvjk,v,PDSHVBOZYCZTTSQK,ME,Ceswxxxkwjaakidwxblpyu,Eastman Chemical,O
86.0,1-758-914-5524,,356209.0,M,Vlyss,Eyu13945,Cnlfalwrgyqmfj,Phoenix,603.0,7.0,F,3.0,4.0,United States of America,vkwqrvvaoqqrqypdxfxtlimpqnshwsbhuxpusznadrhyumaeqtlhqlzkiokqjsojcfuovsidkryi,G,Eyumejjrektqohvlyox,VA,RHULEEMNLVBDUIDIQFYLFMJOSLTEM,Smith International,O
60.0,1-694-360-6361,1749360.0,225121.0,M,Kmpqlwczp,lmf13946,Cmzdeaovdkmspmyojewiodzkvkjncbcqiotbnzeidgfncxefbxuxyxrsbkmxswianvhxkggbmsmn,Chula Vista,468.0,2.0,F,4.0,0.0,United States of America,Fztfebuekghewtgwdgqijwehyjpiekdixlhixezpupzbokzttmxgksujiwpcvlgjprvtqvawceecu,,lmfrjzesjkvbytuwqeco,CT,Rvkxjaalseidbelbcqwwuujvldo,Cytec Industries,O
52.0,1-404-703-0017,1180119.0,141818.0,M,eaabrgudgnlo,ASM13947,CIXEDJJNAZYVZXGMBULLDTPWOARAAGHMKIHB,Fullerton,542.0,5.0,,5.0,,United States of America,ONTIDGF,,ASMXXZWBUVYPQQJCAASBCIJECCZLW,Newfoundland,Jqjutcrmigvscsb,CVS Caremark,R
62.0,1-951-294-4836,78819.0,337693.0,S,Csorffcxduw,smd13948,Nwnjgbluqkhtuvnhzkaxjwstcoouucejgdldftbpetyrfusjnrugtpefc,Orlando,763.0,8.0,,4.0,3.0,United States of America,Ridbgbfuvhadpxfuvmdsapcfdocowfchswdadizhgsgazygxbxzbnffslrtko,,smdmgfclmplgw,OR,Mkykjauhgzqeygmxxqxxpwq,Newfield Exploration,O
38.0,1-940-882-5583,3458085.0,95943.0,D,PJYUFBOTR,Bhx13949,Cvzcxyjducyriizxfiqfrrszpdmcckjxyuj,Ontario,364.0,6.0,,,5.0,United States of America,,S,Bhxqjjetygwtlbqupirhqilszzr,New Brunswick,LJIQUV,Tellabs,O
1.0,1-831-635-0465,1210682.0,257089.0,S,Pxukqxha,kdp13950,Arsbsbxipkcmmqdhtcjkktabfboeekdpearxbfuitlajvtjuxejaxkqmrpyhrulworgntylzuf,Garden Grove,649.0,8.0,m,0.0,1.0,United States of America,WBEIXNAVNECPZISXJUTJFKIYLEQZHOCRECJOMNOJKTVIGFRZIAJFOWPANNADNAHPWNCFLAVOQYF,D,kdpkjbpqvnimnwphowje,MA,gndupsdnlrylsoxcetiasuccqknupv,Quanta Services,O
62.0,1-399-017-4256,3285571.0,93773.0,W,Kkpvnb,khn13951,xxacq,Mount Pearl,433.0,8.0,m,4.0,5.0,United States of America,UPHMZMIUNQQOBHHDBRI,,khnfxaparuijozkjn,KY,qhdqieobwohzgjvuhlrr,Wesco International,O
46.0,1-557-870-4652,2454306.0,69037.0,U,Pdieokc,Wug13952,Gpyevvehphzhakrsscorjkqwunbdivnvxcvtcvebvhuhmxbtkn,Nashua,379.0,3.0,,3.0,1.0,,nixcauvlr,G,Wugxacflrntukzcman,Alberta,RTCWJHSCXCYRMFOTQPGYDTU,United Stationers,O
98.0,1-181-612-7216,462067.0,114593.0,W,Wpmotxtipekw,BFD13953,Ciqwovttsarbdmokyeumtvvinjllledheryceednvnrjimjtmbovpuippaghwxjvg,Plano,622.0,10.0,,3.0,1.0,United States of America,flnewkxxugmuxdiaobngweeymkakrqymjlphuftqelxhaouwdacchhdlkhocqzuvkwqjdzfokvaif,S,BFDDUHWDCUVVUXAXCHVRFOYYYGT,Saskatchewan,oyzxamfltbrhpyyqapyonqvq,Hill-Rom Holdings,O
99.0,1-423-934-7237,2624430.0,,,xdqnruowu,Hrs13954,wtqdmibbfqqkragicnmxnevhwtkhskqntdnuubsrczd,Victoria,536.0,7.0,f,1.0,3.0,Canada,Azbteamroiymibjnypercuomsvzkfusouptrqxxqckvkyimo,Z,Hrsqjfvtdrjclnnvkynaalxvnvtkym,AZ,Kdfhru,Jarden,U
100.0,1-904-788-0117,2418267.0,459831.0,M,jmmmx,Pxy13955,JURVTIOYKJCHVYEORBULGDGANMTMWOULDFEIFTQAYIYTOOCNFOVSGYGSQL,Memphis,805.0,7.0,m,5.0,0.0,United States of America,askclqoynnembelmxhvzr,,Pxyvah,Alberta,cvsfdlbnzdgfllwfcpg,Ryder System,R
95.0,,3885556.0,169145.0,M,cfnyxjdc,ups13956,MOARIOYLRUWMLZDCDLFVXFUJGELKQVFHJKPXGONANVWMKXFQBLIBYHGWCOVVNOQ,Missoula,614.0,6.0,m,2.0,0.0,Canada,ZFAXJAGGJXHIRKMKBOJTGIDXYPSMAQTAIDKBCZIXZBQRWTXPMQRIZDGWCRFBGMMTFCGQDITWCDJ,e,upstnkzdvah,RI,Dwwfcjmfdnxnq,NCI Building Systems,
29.0,1-974-185-9652,3152565.0,244172.0,S,Unxzgubnbmac,Qql13957,Fqekvhjymhvjtsijzjemhrmqwpejqopxbwybxonoojmnfkdnuydmymcecsrhqcpihegkqrabxzohp,Tacoma,641.0,8.0,M,4.0,3.0,Canada,rfzhoksaeazencubdtaryvoiqumtgtxuhodkleeygoxbtmsnxeazjodmnugslhavwvdvtwjrs,M,Qqlxahfkoxtqa,Nova Scotia,Bnqkjtpzhum,State Farm Insurance Cos.,O
27.0,1-802-011-4447,3273594.0,130486.0,U,daycmrp,Ygg13958,djtmgbmhztucpuwlewnksrlebhocqcoapmzbwvmterripemlkxtpedoivie,Windsor,391.0,10.0,M,0.0,2.0,United States of America,RLGIKIPXQTDHNEJOKKKJJLR,N,Yggsumyyqwnijjlrdzmog,HI,BGALGYKY,Kimberly-Clark,U
38.0,1-012-539-6416,3932499.0,360431.0,M,Fqdprdumhjy,Yuv13959,Wfgtigxbblaqqyqkxhrphgsjtiljbbtpwtodgcbnnezkddbwer,Huntsville,375.0,3.0,,3.0,4.0,United States of America,Eaiegxcjiamnapmjamniolkeupdspxticwdzbxhiz,z,Yuvbtgctvyp,British Columbia,Jdtjcixwrxkhro,Scana,O
