MaritalStatus,OwnOrRentFlag,Income,AddressLine1,FirstName,Country,LastName,AgencyID,NumberCars,Gender,AddressLine2,CreditRating,MiddleInitial,NetWorth,Age,Employer,City,NumberChildren,Phone,PostalCode,State,NumberCreditCards
D,O,21722.0,Xnjmmgdiodxmpyigwrwfobjuzvpabwonafofvjhbglrkxiamaqfxpqclreryzhdv,Viteyvplcaxbnmnhvvitpie,Canada,Azflakyjfky,Azf10683,0.0,m,PSADQSMEENHGVDRQRBEUABMLPOGDYKJJDVQSVCDTGICKTTPGHBYUJEOSC,384.0,E,2354556.0,1.0,Coca-Cola,Pueblo,3.0,1-128-563-3489,gxfddfos,MA,10.0
M,O,385325.0,Rylpknmvqdxkxlsirelnomaheolawmktpflslqgjkppcnxunhgpoabmtor,Cmvbitpkbbotzsqdinvv,United States of America,Dktffymrljirakfmokfijnpvd,Dkt10684,0.0,F,yjttcqvzwpdtdqwtvvfjepeqwjaoamcbpsaylrihseywewpiicxyjnylgsnhxqhpltximuaiky,486.0,Q,2808378.0,13.0,Dollar General,Salem,1.0,1-391-772-5485,fgbuli,SC,8.0
M,O,,vpktiwspmeinmudstvjwwzlswpvcveqxhreksqpcptkkdbtmnslnocwxaxxs,FVVRBZP,Canada,PGYDO,PGY10685,5.0,,mlwpcaxetetjysnhlmmvpugymzsbhavddzibcjjhewdtdreontppkcwcochlpsziybfprirrmbsctwdm,680.0,o,3482900.0,73.0,Benchmark Electronics,Sudbury,0.0,1-331-058-2688,ncdokituiqtx,NM,2.0
S,O,224373.0,Rotqkgitnhzxhjtkipounoohlwuzylcsfzmmvxjwvmbbvryxyufhcdaeraptrceuyhgy,Uwziripwaabobpvhmhbagbpeprjvpq,United States of America,Eewutkghdxgdgyosmtryonjr,Eew10686,1.0,,urwpuybpcaucsizhtlqkoggvzuviuqamsshusvtqxcvxjvbjexwbgg,374.0,J,,87.0,Molson Coors Brewing,Charlottetown,4.0,1-983-709-6709,Fjkdwamhzexp,CA,4.0
S,R,385033.0,HJHNJPHPUOUYBEOGNXYFBWCLYEMZDGHDRGEHRGMKUIHHPFKOOPWJCNMQPYTDZSIVNSACYDKJO,Tscru,United States of America,CQFYRLFXDNVAK,CQF10687,0.0,,QYQLZKVMWONSUHJT,754.0,,2645217.0,57.0,Beazer Homes USA,West Valley,2.0,1-189-529-9082,,Quebec,1.0
M,O,152857.0,JWFGKKNNWOYR,afkeilkpbrenflvcozywtwcbcirgkr,United States of America,Iuwdbvpcdelwg,Iuw10688,2.0,F,Vdbtvniliyioduzcuwvzros,396.0,S,696462.0,31.0,AmeriCredit,Fresno,4.0,,KPNBARXTFOO,WY,7.0
D,U,474898.0,ARUFWRQLLPOKHM,YCRXNZXLNJFSBNDZOOHYDXIOO,United States of America,KVGOEAQ,KVG10689,2.0,m,Uqpganlnqeqmtxm,736.0,,71100.0,67.0,Winn-Dixie Stores,El Paso,1.0,1-217-508-0897,Nwcpgb,NV,3.0
,O,196896.0,GKWDZZRKPMUJ,Susadfjfcay,Canada,ncrizal,ncr10690,3.0,,WFOPXORGZHJNBOQZLMOT,625.0,P,3563168.0,57.0,PG&E Corp.,Hay River,1.0,1-395-324-5814,Lwceflq,WI,10.0
M,O,92602.0,Mkzenvhkkirtxivtkvpcwrpcxqodbndky,pwoqdvmttsmdbvurqcdijtunqvoctl,United States of America,Oiuhxtsmlmdmxlfh,Oiu10691,1.0,F,Gyjqtoprbmoolooknjvynaqiyiuizkvchjijjtsymwcofwgzvb,718.0,t,1732845.0,,AnnTaylor Stores,Oceanside,1.0,1-281-182-9210,Mpsbslru,WA,2.0
W,O,252395.0,Pavbnhu,TJIZMGRNVDYQDBKCCKWFABHGGW,United States of America,Veoskzrtzcnwj,Veo10692,1.0,,gvmbzeaxnwbqcllpbqxtmpcwppnnulibqdiyrtwhfdfqacxmebrgkmvxyzrxuqik,636.0,,61753.0,19.0,BMC Software,Chicago,0.0,1-984-968-6365,CNGFHDW,RI,10.0
W,O,54769.0,,Rfcma,United States of America,eujpzodoopraktslonylhcsazqp,euj10693,1.0,m,DEBZZCCQOJI,800.0,,3864531.0,91.0,Kellogg,Riverside,1.0,1-072-245-7888,Axyleo,WI,4.0
M,O,49681.0,,Kdemuvddosactji,Canada,Wyhpztdfosncoyu,Wyh10694,3.0,,CHEHDFRXRFBMEIVEMNMJEYQTYVCGXWKUWIORITSZASQYUGRTNPNLFQZLFNEVPIS,567.0,o,774607.0,44.0,,Portland,,1-744-563-0007,REORLF,VA,7.0
M,O,417102.0,Lhwlpxdflaolgcemahfvgzqw,zcefsrpgecgusvwfmtelsdptbst,United States of America,Okajmmxrvpamgugkwidhylpnrx,Oka10695,2.0,F,lricxcowwntsrcztbroatytuabuodvwheq,318.0,,3965693.0,47.0,R.H. Donnelley,Chula Vista,1.0,1-441-189-1047,OBFCPSNMRC,MD,8.0
M,O,336306.0,Jpbiphkoagsobrik,PPOOBNXSBN,United States of America,naeubeazanp,nae10696,1.0,,yyrxfijytghunshtyouzpfubqkjvgfsgtxrjsvoxq,829.0,,2617902.0,86.0,VF,Hay River,4.0,1-425-610-7722,Iyjzlsm,OK,7.0
M,R,244927.0,Ejwdpgqasrnjbijaeppfpxlitgtndcxtgil,Rqystpvdazn,,Kijlvtwcvotnjtjyescejhbzc,Kij10697,3.0,,Lrpxyabhltirtbzixmwchvfjyudgpgpgshyuldldhfghdsoffuhjgclcccqfqzundzk,355.0,,2951800.0,81.0,McDonald's,Warren,3.0,1-313-113-8513,RZVWEKSK,Alberta,2.0
D,O,152035.0,RFSLTRZBCJKOGQTYKKMIIPSJRUVFSJH,DYQDSBEHXBYOLQRVFLSDHU,United States of America,KRMEAPNSSSMYLW,KRM10698,2.0,,bslwivetiyjesftzpmzifqqouikuwxfeheeeewumglfcpxnj,307.0,,695719.0,43.0,J.M. Smucker,Shreveport,4.0,1-853-449-7377,ssplccb,OK,9.0
M,R,289616.0,ZNUOONDMPDOBXQFENKTLXKASSTGHMUHZASNMUMINYTPICJBAJPHLFZSHQL,Nedalptqztpzqwvodopohpcmbevxj,United States of America,Exmrcfcbafyjf,Exm10699,1.0,f,CHDKDFBDTOCARLTNYQZHPVMVBUCDVHQTCJWBISTFEIU,460.0,F,1723542.0,90.0,Cisco Systems,Syracuse,2.0,1-039-266-5296,Oecaf,TN,8.0
U,O,270430.0,Nncqhaxbkevezuydeqsanoialvmoktaxuwbbesqiyajaomifovbzfurwphnvckdbd,Pvurnwtqscspb,United States of America,Hlabhsbpfiftugugscrlmslv,Hla10700,5.0,,Buhdugzrcgkcaibxqsmgxaoecbotuaymtwbxngecmjukfiuqrcthlhhaemqa,665.0,,2163859.0,69.0,FPL Group,Escondido,3.0,1-262-935-4061,Fuirpbqyn,Newfoundland,0.0
M,R,327799.0,vypqvycwfrrxatewoxphbwxchrvvosyyiekchzuqwvtueyunaxdcl,Ptungabtfanrpgtndostrvnstrlkn,United States of America,htzemggdnuopg,htz10701,5.0,f,Czwnvetgldvsgbtienbromqcrinwriwvcxhapwwafrwxi,671.0,F,981461.0,9.0,Granite Construction,McAllen,4.0,1-852-215-4850,Dcjliwx,AR,6.0
D,O,274201.0,Rqaqfdwckbpeuysocdokjfccvmwgtknliiptegltqnemtrfcogsoaquuwbqpmkzbjumvfqyxwvvj,Tnbwlnoxlepynmfqkljhtvq,United States of America,LYOKRUJTBWICLQENXGXXMFXVBSIA,LYO10702,4.0,M,DOQRZAHQOWNUDBERORKGEJMNZNREHNLVTEWJOSJFUFMJMVHNDCBILDGKVPQLECN,784.0,w,368450.0,60.0,NCI Building Systems,Mesa,2.0,1-951-631-2877,ixheywwfoo,Ontario,5.0
W,R,429490.0,ehmabrkfspvaixvmxhdunjmlhpdznkiqsw,Ogxgehvrlbf,United States of America,Feapfpzgksxxqzgcn,Fea10703,5.0,m,Tcifxpxcuharguxbmmadrznjdlvnpibxoephhohefpsssbqqeipmhzhmfqskqhys,765.0,X,652886.0,89.0,Level 3 Communications,Hollywood,4.0,1-486-622-5360,Glnduti,WA,8.0
,R,471840.0,Jdlfwxpeszggippkuqbjmnuiuwgfvacdntnweoasgraupuzbe,Irtwayadlmyltlvvwohfinueolwu,,yrxiznvstrirmqsflcxhe,yrx10704,2.0,m,tphauq,810.0,,1160944.0,,Granite Construction,Mesa,4.0,1-681-256-0710,KJOWNM,DC,10.0
M,O,77378.0,,Rulfeidatrokbwmlowaql,United States of America,Pfroozbxlkkfezvgvzgpsfba,Pfr10705,2.0,f,GRQQMNTIGHHLBG,331.0,,3104664.0,61.0,Big Lots,Miami,0.0,1-367-832-7143,ISLXTHHOLE,KY,2.0
U,O,432869.0,Fewekrvssmpgwjqxbbwpftczgopxypgftelsopynmyxnodqsxfcub,Jxjavpalxtfmyytjlwfwxjbttpvxa,,GNXNXCHCENFTCDTLKGWXTYI,GNX10706,0.0,F,idwspvwuerrhnpcdepspicworxkntztpbb,839.0,,2049112.0,18.0,Wells Fargo,Fremont,4.0,,GIZJZCSYXO,Newfoundland,0.0
M,U,152563.0,Qqrwdhiljycncvrvcghzoamtjignowixbbtn,JHVQDGPHNIZILOHSBRRHCRU,United States of America,Djtuutceel,Djt10707,4.0,,Thdhwuvdepdowvjxeuqnvwpde,824.0,,2024417.0,50.0,Synnex,Dawson City,5.0,1-685-130-0084,Adsfqowdoy,HI,5.0
M,O,278503.0,OLPBCVDJJXYBXCZ,FGQUXMGMEJAVYXPPOFMOZEPJNIN,United States of America,Kzfutrdsxhzloqgsrxi,Kzf10708,5.0,m,Qiucnzfawwt,555.0,,1256576.0,61.0,HCA,Yellow Knife,0.0,1-589-307-0718,Oljrcno,VT,0.0
W,O,301318.0,bfmguzikoxrrmcsyijynuloxnocwygeoukjxb,NYCUAQKZQ,United States of America,Xalklkhkivgcfjtxxhcrltuxysi,Xal10709,1.0,f,,626.0,i,,99.0,Johnson Controls,Boise,4.0,1-145-623-6121,nmpfqby,OR,1.0
S,O,453493.0,dmfsiqerjjkcrxee,Hihhzh,Canada,JKUMWNLZUCCRAEPINBCXACVBVIC,JKU10710,0.0,f,Frnldzczcltlxvoylrrqtsxpsrtrwvpgzmwnicelmwqez,311.0,,,24.0,WABCO Holdings,Mesa,4.0,1-566-205-9306,Dxxon,DC,
S,O,242476.0,Jercjaublanaaxclqdusettaqbcglsxphlhhfzoeplhctfsfxmrbxjjvgp,Xrphgmlxbdfhsqcb,United States of America,Chlkpowogfacpsmdr,Chl10711,3.0,,VQJCOOKYQSGRMVTSIJUAP,,a,3804324.0,91.0,Bob Evans Farms,Jacksonville,0.0,1-062-960-2563,YIENHFPJ,IN,3.0
U,O,372124.0,Ucjjintsbqizluwivommjvsydlrdeftuoyejqsjtjzfffltxkwpoquug,Ydfnxjhp,,RHQWZRJJYKVFWGEBYVMAX,RHQ10712,3.0,m,Wfsjumnflzknyglxhzjsmgsowgge,742.0,,1863409.0,88.0,Capital One Financial,Whitehorse,1.0,1-203-571-9392,Unbilmuzf,OR,4.0
M,R,187039.0,dmtrbqsmukqubmiqxtcsevcfkcoizuyauw,Vrnburqkiutkntvnwoak,United States of America,WKDQQEQZJKWCCONYMUZRZUDBREMHL,WKD10713,3.0,m,HZGECFUGMSJTQROY,694.0,,108511.0,21.0,Core-Mark Holding,Des Moines,,1-914-921-4230,krdhje,MI,4.0
U,O,357994.0,Pwckjychfasdgmkexrmgvqgycjhumtrhnoqo,Ycipulyxxlkugro,United States of America,cikvequqouyjpdorq,cik10714,2.0,,Bgnejnxeswfodnivjrnzsragaalrcuyydptbkyglyzqiicdkvwhgnefmnzpqfsxps,435.0,,969264.0,100.0,AbitibiBowater,St. Paul,5.0,1-523-831-0382,Ldclzth,TN,0.0
W,O,,rklbdw,Dtrebbwvkmjidqrcd,Canada,tjiqjrcu,tji10715,2.0,,CIWFIGFAFVFYDWENKVCROOHRPEUXBDFHLS,654.0,O,60014.0,51.0,Raytheon,San Bernardino,1.0,1-334-487-9213,Nemfhxpxeef,KY,3.0
M,O,266012.0,Eusxuidjhpblqizdbcuqoawtonuawevgkcsycvamrtluoockkquwd,LSQFWPYFFUTJWJNGMPSDFYEVUELTP,United States of America,Jrpled,Jrp10716,1.0,,Obklrqbjjwtnq,692.0,,576906.0,44.0,Northeast Utilities,Brownsville,5.0,1-395-158-2149,AMXWMBZPYG,VT,0.0
D,U,85620.0,Hljxzpnzjhfgqgisjjjjpstjobxbdbdkntkidmvmsrruqvbbjh,kacddbnfokyrfsygkvbzubsactmv,United States of America,Odmzvfdmpjasmkgomgcawxn,Odm10717,5.0,m,Mfhoywzqmbpjyudtddstybihnoltgicdidduhebjzpoulensakuwxpxrdmkcctr,635.0,e,2352148.0,38.0,Chemtura,Garland,2.0,1-110-280-6639,Zcafc,MT,10.0
U,O,151845.0,eipbdctszdrhaocvcdnegk,Gxkjuffurx,United States of America,Wxcxlevuowqbybimmpxkbr,Wxc10718,4.0,,Gpednxvkttnqfomqkpsoai,465.0,,1093757.0,42.0,Lennar,Jersey City,1.0,1-283-299-0312,WQXOLBMKYMA,IA,6.0
S,R,402959.0,cogopxykxtswjywclbgndzmhktccenwrhaelwjtmbnqzfptf,EYKXG,United States of America,HMKHLFHAGVOUFPJWSPOTLCQWGER,HMK10719,1.0,M,Vddzkuuw,615.0,B,2672519.0,36.0,Peabody Energy,Huntsville,0.0,1-294-601-5009,OKGNIINFLW,ID,1.0
M,O,306303.0,Igcltcu,Ecenebxwvlszhaedsnqhfbt,United States of America,Oupdxpdwkamrfbcvlpaynxkrsmjlrt,Oup10720,4.0,,Ywqcyouvxrmaksbkupmtvuadkfmfdmfzkpvutwfyngluumilpfhgxrsjesgim,777.0,,3934330.0,25.0,McClatchy,Garland,1.0,,Yrldidqa,FL,
M,O,285455.0,astlzaxjbjcchsbswfjqbihdxhgvuhlweleatmgrcncresdejyoxplmvhnahdtjysdhzqqupmv,Chhjqnldzd,,jcquezxwei,jcq10721,,,IERMCT,848.0,Y,805347.0,57.0,KAR Holdings,New Orleans,,1-015-854-8264,Dveokdmfgnw,DC,8.0
U,R,437267.0,Pmeajokdbtoti,ARFLDGTVGYMGFSXDKHLVDMUKX,United States of America,RJDFZVUWTXSCKDJNOHXWCLIJHTN,RJD10722,5.0,f,Tiuomkujbmleyrlvwvavzbchsdnukf,363.0,,2881988.0,75.0,Cigna,Independence,0.0,1-877-809-6666,Eignrzgot,Saskatchewan,3.0
S,O,127466.0,meskbesskuiaodenhqlvcmqyovbbywfgdxurutieepwtebi,Ylhjvkywhltbcfc,Canada,Uulhrgkcjcnmamdresvlivwr,Uul10723,1.0,,GUBQKOQPDIWGFJXKFSWPTUBUTSITCFBCWFRJLFWFPXWUJKMVSBXCBUYPVNTSTTJCQAXPU,772.0,E,3208641.0,77.0,Macy's,Baton Rouge,2.0,1-330-654-9510,Ztwgmpxwjkte,ND,1.0
M,O,374018.0,Hucadefjudtnjjmzoorlwakghjomhvpaektreramijeagjgxjdtljnaqcuubqzikmzdznxfxzlhhw,Hkmsfduug,United States of America,Dksuakkqvhxwdojubmd,Dks10724,2.0,M,Ogoduzjjtkowrwphdrouqdhaqenvsnqfwerqj,530.0,,503064.0,45.0,General Growth Properties,Cleveland,1.0,1-663-132-8861,Ccaexmf,Prince Edward Island,8.0
M,O,1468.0,,limudwi,United States of America,MHQGBEBEQQNIKUOGKIPHRQXHYJMLA,MHQ10725,1.0,,,534.0,,3195180.0,15.0,Sonic Automotive,Macon,2.0,1-249-953-8341,lotvbdpwg,ID,8.0
M,O,450040.0,iasdhqtwhnktokwkeejvqwmrbfgplzorytnflpaxjziyictpylyqfdlnhvfwmfet,Zlmtyhsodw,United States of America,OZMWPTDERG,OZM10726,2.0,,Vximficcgjawstyjdlhttsbkizbkmqnkzqclrxasxjtvceegdd,717.0,e,1044054.0,3.0,Southwest Gas,Charlotte,2.0,,LIYYROQGQ,AZ,9.0
M,O,351830.0,UXBMBLDYBFPBFTTKJZVHAFRTRGMBVZVFARCGSWALCTCPNOZWPQHZSKJMPOWCBGWGJF,Qaajjvtpgdkx,United States of America,dhcsjmvaeedkwjjxcf,dhc10727,2.0,,kccssevyztvilrspwhqxalpqzpywfvovgxfbubimhbievclrsxd,493.0,Y,881584.0,14.0,MeadWestvaco,Charlottetown,3.0,1-584-645-0903,,MD,6.0
M,O,365119.0,Rybwezumvwnizshtevhecsbgxaavutsjwwoxfsxuuafcwbu,ppoug,United States of America,Yvfdkzfblrsjhwbyn,Yvf10728,0.0,m,Btiibpepokjillmbwmblngwgpqouzjgcilewskynkdr,789.0,D,1849521.0,12.0,Baxter International,Oceanside,2.0,1-089-686-7300,FTHMCJITI,WA,9.0
M,O,239852.0,Obwnjkeuxgsunhnkp,bswbf,United States of America,Vlbokmoxgbaxabvidvn,Vlb10729,2.0,,Kqmveuwwsjheewhzbpbajtlzramatfcnwmiuxyylkkhoqgkjnklfvywevgvuhnpalbwkmpc,440.0,f,3625828.0,23.0,Pactiv,Santa Fe,4.0,1-273-877-8284,Ovlizd,VT,3.0
M,O,22805.0,Lybqpiqoclgmyjxnixxpjkpmsnjoukmappstjdfqpm,Oimmcmssmumghuajg,United States of America,nbfixlkvxgwrfsvpllsxhuft,nbf10730,5.0,,TBRXWZOPJSVDDQAVMYDTGONPQBJDKECXLJBEVYENNFUDCIF,568.0,,2943929.0,46.0,GMAC,Rancho Cucamonga,0.0,1-727-261-2642,fjieqdd,TN,10.0
U,O,344647.0,wphmagvdjpefqfczbyrk,Duwsyustszephzrspihmtugkja,Canada,BXHDVTJTIVR,BXH10731,4.0,,EFUZSLQOGAJOVOXHGTIPXJBCTFXQXRFHIETPNPGZXOZEFJNIEGYNEUGATLZT,424.0,q,659284.0,87.0,BlueLinx Holdings,Santa Rosa,1.0,1-931-146-3503,Ksltx,MA,0.0
U,U,79461.0,,Xqolnorrhjnwqrwfm,United States of America,NNDVW,NND10732,2.0,,Xkunuagrjhtbqvazuaonzgratzkajgvymgbloddoffciltsmumkjvmcpvn,582.0,,2203511.0,29.0,NII Holdings,Mesquite,3.0,1-148-846-2578,Iuvxcwqwxbr,ME,3.0
U,O,481235.0,,yyhhdnnsxuenqwqspqvjwmcbbcoukx,United States of America,duieqpgmbmpsprcqjitkyhar,dui10733,0.0,f,ajgsaayhvszrfijqacjlrxukuq,821.0,,1773544.0,78.0,Owens & Minor,Yellow Knife,,,NDHZOO,WV,9.0
M,O,72336.0,ztaaoamgfqdkzjincgipdckmobrycglklbrthlymqui,Ghwhelkbruz,United States of America,pdodoc,pdo10734,3.0,F,Fgwhpv,763.0,T,2253227.0,96.0,Alcoa,Philadelphia,3.0,1-191-710-2437,Tekjifpydsa,ME,0.0
M,O,395245.0,OLKJGNGLNECU,idyfuqgtvbwdqcliukxuq,United States of America,shazjdnfpo,sha10735,0.0,M,TDITAHFNWUUTHVMSZDSOOLZDIRHABRLOXCWHXWKKEVUTTQZUHGGXJFKHOPLCFD,448.0,N,2139352.0,37.0,Hexion Specialty Chemicals,Salinas,3.0,1-844-591-9133,sefznloai,NM,9.0
U,O,156674.0,tyuodrllnvcmniep,ucewmwwblnsyjctzbp,Canada,jpwxqwafqccxwcdbartieaf,jpw10736,,,ibisejodnuodhutmkxuwpujgfoqgomhcanrsqvjuzuwkqrvivixpxcvxvmvsaiqneeoffjjivxmcaxq,451.0,U,1001997.0,,ConAgra Foods,London,3.0,1-332-992-0161,Svbhjttlhm,Manitoba,4.0
M,R,498757.0,INZRXLRHDAFMDEWPVSGHW,Mmulvgwcuxuqxcopopugtkxa,Canada,Wpnrqlpbsnprwsmih,Wpn10737,4.0,f,lyukwkgwkjixdpwnxubycvzahvikegjwuwoscrzuuuart,352.0,L,1550816.0,25.0,MPS Group,Fayetteville,1.0,1-699-301-7674,Ikchmqrkelis,AK,4.0
M,O,238026.0,ijblbsslk,njahg,Canada,cbkkwwpkakehndcsehzoditydm,cbk10738,2.0,F,JCNEXTMAMKBGAAFZKDSRPAZGVEHBDQJWRAHTZMUECQQGMPBPBLLRSFOBOTAHX,558.0,,3843181.0,28.0,Precision Castparts,Mesa,5.0,1-769-310-8210,QFILRGBJEP,TN,0.0
M,O,139569.0,Pxdaligtkbveilrgqbvtsonurheesbfmtqawujrlizijmy,ppietxhybtiuwadpuchxrxvrt,United States of America,kcrhndvuqwubmyhjecjfhvidasd,kcr10739,3.0,,PMJVNWBHZPULXXSWJGKZSRRSEUKBENRPXSOPQLWJGPCXVYJXJGAJUCPASBPSLTTPXJAJJDWTAL,330.0,,,98.0,News Corp.,Fort Worth,1.0,1-507-161-2043,Cqxxmwaqww,GA,4.0
U,R,309433.0,JQKLMCUKBGOVTQGCYEAJDJ,Lqbxgjxatqpcb,United States of America,Khawpcajlzrjdgaitrloh,Kha10740,4.0,M,Psplispgcpqtjraxjzedfpkgiumnxknoduvgomvtlgcbjjmkfhundrnths,689.0,,862766.0,83.0,Arkansas Best,Ottawa,5.0,,Kqkjhohhht,WA,7.0
U,R,328976.0,ggusdftwkychofijirawdgikhg,Wgblfbzwvnj,United States of America,Vgiwdkyjtjjdxjs,Vgi10741,1.0,M,Ttddoxywfvqzzejtrfcuweagogyqzijpqjqkhjtpcfslqkx,765.0,j,2882674.0,65.0,URS,Fairbanks,1.0,1-353-856-9754,Sdtke,Alberta,6.0
U,O,240436.0,Udeevpbjyfhhvnahlcwlxxwdseyskybkcgiyjjqxjbehpoofhshqmcercaspbfg,Sgwthiiamzipthpxbtoqv,United States of America,XTJCKRXLUFIAQEBEPQPHUJHUXTILND,XTJ10742,1.0,m,Ymxatiadpropuxa,627.0,a,398997.0,73.0,Plexus,Grand Rapids,5.0,1-106-293-4006,Qmyzztdsga,WI,8.0
U,R,108929.0,Irtaxbfffzaekcxaalebqtqcsdytemomcspruzhlhgzk,Vbrppkpepfpua,United States of America,smnqqaxmfxxqtpkiggiez,smn10743,1.0,F,Vqrltdicgethvutprzkungxaxijrhnyesrrvf,490.0,P,2444841.0,9.0,Oneok,Newark,4.0,,rjjwdbcbey,WA,4.0
S,R,369083.0,donqccbwplwbeanmhuncpxosqohlotkwigctzeuepowwfkohdfugerr,dmxxikprvrsqg,United States of America,ADLTQPKNZBMTAQ,ADL10744,3.0,,myvplfsixvhulrctpjqpcsnbdrpgkmelojzmqzeojgwdkvjoxkxcvibuhqjqumyvjf,533.0,,335347.0,39.0,Pacific Life,Riverside,2.0,1-924-640-2319,VSSLFCTYEOZ,OH,4.0
M,R,337809.0,Wimpxsprjaujrvbldjpmubaq,Qouqpuynxvtfzxqhutgivifqguqf,United States of America,Lupxgenghzikwwjkqepujxjteawkui,Lup10745,2.0,f,ybpgkjkrhsecnyhwnzkbdmuthdsdbvp,641.0,,3782643.0,100.0,Western Union,Ottawa,,1-181-085-8685,Aeqkxhcfx,Ontario,3.0
W,O,268059.0,Aphvyoqcltlncvxbzdnlqjezciuvzuujp,Mmenpqljqaufwdkwnbomjomdmzd,United States of America,Xuaruehuuuixcckuzetzveg,Xua10746,2.0,,UHNBVUTCPHGXXLITWXASRPFHXJCFTWLGFAWKFXCCWANUMUXVTASAF,510.0,,2285956.0,2.0,,Boston,1.0,1-011-738-5208,Wkcdf,Quebec,
M,O,443817.0,Zipsefeypoqkwqczqvpcedbjcfwhtkosnolvdeysnhcmvrwxsypgunbrmtg,Pohveleigvnv,United States of America,SLORSWVNEKKXRIFWGXERSPOS,SLO10747,5.0,,KXGFVPQMSGPQQVUAHAEBQYYJERMVGIFXBQJRFKYEJEMRXMPJVJ,416.0,v,377971.0,83.0,US Airways Group,Tucson,0.0,1-985-144-7335,DUGJXYPB,New Brunswick,1.0
D,O,465516.0,tmouzxifoaqxyordbvipvkqktpoazbzddlejrwwxwxrmncuphkujzwpceapmckraswtwguhxxvjgrfk,tksuibroueazbexodcbmo,United States of America,draxwtrejhuzhfwteshutvihzyszk,dra10748,4.0,,Yapzsbgvrnncxxgwdgqpjvgdojwzshpmsgyvriqthiepovb,391.0,V,325843.0,83.0,NTK Holdings,Charleston,4.0,1-163-829-7379,POEMUEDOMF,NC,1.0
M,O,368247.0,Olcxnwggfmrgblvkkxgpoqmwjghbdkrwgeinwpdppdlirxabwrbpmhoz,Ckmqghvlakanmepsc,United States of America,mavjtiswvpseqzih,mav10749,5.0,M,XNUBMRGGSPCJBPHPVYIRCSOSHHQCABFYHJQEJKLTIJEBFAGPUWHCSNLNPWKZUOCOVJHDGCDFQXW,656.0,,1910979.0,32.0,AMR,Bellevue,5.0,1-396-846-6935,KSYFEORKWNIJ,AK,0.0
U,O,162103.0,AODAUWMDPARPCWPLEWHZOTKXFAN,yqeigbsldvnkmsxwahpexjdxf,United States of America,SPRRKESXFTSNHUXBPIBXPMPKAM,SPR10750,1.0,f,seqrvgquxucasjb,405.0,,1411715.0,,,Regina,,1-934-970-1624,srzzelilqh,FL,2.0
W,O,479067.0,Ejujwirkvjjomfuecmmgklt,HPPOSWOHXVRBKEFUFJUQGOPKD,,bxjmqszrkgjsitcvkezjdphjuokl,bxj10751,5.0,m,fwkrpdamslytflmwlrznxujycurutjgqodgo,507.0,,1049873.0,52.0,Continental Airlines,Calgary,5.0,1-436-305-5414,ZLKOJHVAOX,CT,3.0
M,O,216160.0,Cgumnfzbbttluqmaijxvjljlelecqvedcl,Bpkdze,,Btdqcyxfoequogkyrmunyctbuvq,Btd10752,5.0,F,qssjgpxpmaqfimfkggem,445.0,,1401810.0,85.0,Anadarko Petroleum,Columbia,4.0,1-929-227-9183,XSIIDWXVLDOQ,CO,4.0
,O,301138.0,PSLZQ,Ruglzutdftiwcvmtt,United States of America,XUHWOILKQPFRAQGDNPQKGVEGHIONSD,XUH10753,2.0,f,NNEDCOWIKTEQRDKCBQFEZFFOSXEEHPYHFVFWWXKNOKDASIXMTRPRNCNVYRVPFTYPFQQ,669.0,P,2971933.0,76.0,State Farm Insurance Cos.,Peoria,0.0,1-976-545-8805,Ymtxnccmhgpi,HI,7.0
D,R,237470.0,Hjvzozjyffyqcegmkkodx,OJPAH,Canada,njattghlangapmrjijifxpurwaippa,nja10754,1.0,f,wucemqmiglimrreiddzivqq,483.0,v,2539385.0,59.0,Paychex,Jackson,5.0,1-396-905-1794,Ffxkonclvygq,Nova Scotia,6.0
S,O,175033.0,umiboqqldwpkxesjseucysbswaswaausaltjpfmqpoewoaxraherjpuvvuxscillganqomztkxqsrfha,Jygsnlnowpiqlm,United States of America,YBWFUHQSDUUZVXRJJQMPHDNT,YBW10755,0.0,,IPVOTWFZNBCYTQRUFIGUNKIFPYUJPPJZFSYBLJFWLETYOMWCUB,486.0,,2797149.0,99.0,Community Health Systems,Hayward,2.0,1-910-772-9656,tmabpio,DC,2.0
U,R,130402.0,,Bcccwpwprtj,United States of America,ojrwihdbnbwgykeewvpo,ojr10756,4.0,,CGGMUXYFCXHFXAPMTQPBZVUGSRLOTQDLRQURXLRASCJLPITINXWXNPFEOTUADPKGLK,415.0,,,32.0,Merck,Winston-Salem,4.0,1-807-561-3794,Qmqqghox,PA,5.0
S,R,47190.0,CTOVUOJON,sjlrrgbdv,,Jxcvkfgwgvzthvbpxjdfbwofacgp,Jxc10757,3.0,,Kaswrytubykeesdtgaicwsgvjicyfs,577.0,,3813587.0,67.0,Dollar General,Halifax,0.0,1-375-227-4309,Cgntidtl,SC,1.0
M,R,344616.0,Jjejreafisqsdqojmkbrcesjafvlywskl,Rokhndnbpjphybujxj,United States of America,HHQMVCH,HHQ10758,2.0,,IFSPALMAKBCTFNOGEGITAJUVPQZYKEK,601.0,X,2954169.0,6.0,Hudson City Bancorp,Whitehorse,0.0,1-149-645-1017,Lyfmaelaa,CO,0.0
