NumberCars,State,Phone,PostalCode,MiddleInitial,AddressLine2,MaritalStatus,City,AgencyID,Gender,LastName,OwnOrRentFlag,CreditRating,NetWorth,Income,NumberChildren,FirstName,Age,Country,NumberCreditCards,AddressLine1,Employer
0.0,ND,1-167-812-3804,xetjqu,k,VBKNUNVBQVOUPPIZN,U,Hialeah,Cvn6530,,Cvnajltplf,U,799.0,3525884.0,,3.0,XOBKBJXPQOFHQGF,80.0,United States of America,9.0,Fvfbmfrqidndzjiorksptvrc,Westar Energy
4.0,TN,1-411-458-9697,uuiphyjhgkok,,GUWQMZDGLCAJBYAAIPIRTIPAARNVAZVIYCMUHGKRCNKYODJQEQWYDHGIFN,M,Overland Park,Jtz6531,m,Jtzepisknvzliutayj,O,800.0,974570.0,425388.0,5.0,yabofsbnrsuhntojb,82.0,Canada,5.0,Mkqijjcdmsmltihstkwptadeajejnotnhmfynzgm,C.H. Robinson Worldwide
1.0,NH,1-196-012-3825,zgadc,,PHGSVZYRMG,D,Berkeley,Gsb6532,,Gsberypodnbaexxqe,O,370.0,609945.0,435733.0,3.0,JTEGEHWKOFXTYQVMDTKLHGZMUVCSLL,40.0,United States of America,,cgixygvftiwypujpqaxnwfkepzhloimewqlzzpaizkqlqcwncbnrbcsgyhcm,OGE Energy
1.0,KY,1-122-684-5020,Tcdujdwr,d,bjifxwwxnnltwcifibejlgjpfvhjjtnsviftwqeaoimbcfozpvevbzteldcxiktrtd,M,Hamilton,pfb6533,,pfbqgwfbcbmffwsdvbigsmgxci,O,733.0,3138673.0,274348.0,1.0,Jjtdkp,31.0,Canada,8.0,Hpxidzrhknjsjgqtyhtqhxukxofzwytzjfwbwzsqzxfjkczdcjukodfaevgefshsecgqgq,Regal Entertainment Group
1.0,NJ,1-524-646-8162,ftdpbvxkicef,,CRAFCTCQFNCVVSCGSAUUCDRNKQMYPGDSFZLPEPIEVPYSPQJSSCDJTWNBEOPROJEDSJGWSL,U,Salem,BAJ6534,,BAJAKIRLQTBJPYEEL,O,762.0,119159.0,487756.0,0.0,knrdqtnidviv,10.0,United States of America,,zgxdebigdkeimnqlfsqzpyoiwdthalvndqqoffyjim,HealthSouth
4.0,HI,1-013-676-2228,FXDVGNRJZR,,entnjue,,Chesapeake,QGS6535,f,QGSYYDPHCMO,O,,918466.0,323717.0,5.0,lvgnyocglfwqzgnrwrictjfukcpifw,65.0,United States of America,6.0,Jtfexfhaspkrnzfommfkdvantsayaffwfyqhtbgzwpttwoghkqrerwjaqmmmcq,Universal American
3.0,KS,1-526-940-1730,fwgjeiiqs,,ooefsdyjdkkfebsfgqescbwtfg,M,Milwaukee,DMR6536,,DMRZBWYONJGSMZQIGOLJHP,,,2705491.0,182108.0,2.0,Esqhsf,62.0,United States of America,0.0,Lxjnfdsglmuptaxdglhvwwzcuvpblxrcpuanhbdtjoefcnzwoefdbqifaimnshvmr,Atmos Energy
1.0,MO,1-321-737-3643,TFNAEGK,W,Gpgotegyntaktmlbdlnimauozfttsmblfreisphmfcokimzi,S,San Jose,Pvi6537,f,Pvinaazejvytzfzinifnlwppnb,O,450.0,2579745.0,159297.0,5.0,tmycihvqimh,61.0,United States of America,10.0,Czewdoddfkrdshpswuccujpqlvanhrhdfjypjcijnieuvqwlyrmqlhbx,Owens & Minor
3.0,New Brunswick,1-342-899-8292,Kfaiilib,O,Mctafwdhprqqqcopwhwcsgclnstnisljvvhybaucjzryjvtxbcppejvchrsctqrnuaxq,S,Stamford,nje6538,,njeraadlcgfvxarxjdemuj,O,310.0,1007759.0,383433.0,3.0,XBNKCTDVQGRSM,24.0,Canada,4.0,,World Fuel Services
5.0,AK,1-506-006-9782,Ogeggretnbay,,oajvjzpavtssf,W,Glendale,quu6539,,quundokjduqf,O,651.0,2641888.0,46922.0,4.0,QNZMVPWEUMISGBXTNGQHC,48.0,United States of America,5.0,Xmeghwweqslhsmiungffandcgihbmkdhbscblckcacabfboibltocy,Penske Automotive Group
3.0,IA,1-619-311-9447,Gsddgojh,P,Hatnjaakdzoqixoadrnxhcrrseqijeevpy,M,Chula Vista,tas6540,m,tastwgcbpwunuyfbdwd,O,637.0,3420157.0,264861.0,1.0,Mlrhhaktjev,0.0,United States of America,,FQIHYIJIONQDKPVSVRVEQHCR,Country Financial Services
2.0,KY,1-540-676-9463,Bexsn,z,MDISSJJFHCOVTFVEACHGLOMKBUJGUCGXEXDLROYNOESNFJOJQFPMYMH,S,Simi Valley,rux6541,F,ruxnt,O,525.0,3968448.0,220273.0,0.0,Udugwlwcxhekqih,40.0,,6.0,Dwqwxuquyuxnesgfjtctqatocpahdlvjssvvendqybuqfpmwrjwetoeyqlyarzclbd,Amerigroup
3.0,Alberta,,jbthmctija,u,OWNLQOHXTISBGNBRSSMDWUEFSKTAGNDCDTAHLLSTTPGPUIYCJLHQKMKROVCSOGEX,,Memphis,mhv6542,,mhvrvkuebfxpxtc,O,846.0,2353522.0,103375.0,3.0,nsyvxrersrifflvlzg,52.0,United States of America,0.0,Rjdggnarfcoljpoguglrybowirvqlcvgxtarkcx,HealthSpring
4.0,ID,1-899-096-8378,aixhwg,y,qrmxyoeuxmncqdevionsxiinpluqxntckjigdtnbfykkuydgcqgkbjiaxdesloqfhrtssiuzttidsegp,M,Alexandria,qti6543,F,qtiylzygfefgfqjeuqbjrj,O,787.0,3177799.0,54117.0,5.0,ZENKBOQQEXUCVXE,63.0,Canada,5.0,Hikdppognajcobjrsccqvpgmtnwprttjcwsopsayfqvujlg,MeadWestvaco
3.0,GA,1-216-135-6145,Kwfxwqiaxgcg,O,Laguvjhktsnzarktuntjwfsrtvss,D,Savannah,Omc6544,,Omcjsergnlbrjdjfsk,O,582.0,60253.0,342184.0,2.0,RLKLBKF,69.0,Canada,9.0,nlcqvwnztikcgvnerlqsudxlchcwjxhenhaawuoaqro,Sprint Nextel
3.0,SC,1-041-746-7349,Djsng,,yllnxmfipejbugydykhwfcdgvnna,S,Worcester,Lgh6545,,Lghmtvcdupcvpnxj,O,697.0,2167181.0,27232.0,4.0,TVUEHDLGDNGYCWA,3.0,United States of America,3.0,Twteupnchmagcpiqcdlkzppgxuymcyfdphnjaqvkxxpqrtoyrfsbqypaesevva,Buildings Materials Corp.
,MD,1-853-466-9682,Ozmwgoobcpk,x,Zdxxmlbziiofgjcyscvjrwmekwlwcrhtldgtoxjtuxxejhazneqphhh,M,Augusta,Uae6546,m,Uaemmjchr,O,634.0,1019183.0,267206.0,4.0,Ndbcfwr,72.0,United States of America,6.0,Klxncwwfjgdyav,Zions Bancorp.
0.0,WI,1-796-654-4955,Wcjeds,n,CFXWKVVIOXSDDQPZZELXEUUXEWUTDEAVPDPDAPGMZEAXXPQJAUGXDUXMOMEFYSWPMLGALP,W,Beaumont,Nbw6547,F,Nbwhdk,R,570.0,3426153.0,343853.0,5.0,Nvzcskgkcbw,20.0,United States of America,0.0,gutgjhxufvvcyipoasniiomqrrgyhrwyhlccyekvhiqtjvoebixgbjssgzg,MetLife
0.0,IN,1-561-489-9218,Kcssewctsqd,R,kmlzrkhdsfuqarlwibhvkhgczmwjwekxahtqumxbeipzgohpriodtonsaqvlexba,W,Palmdale,frq6548,,frqwjyayoswfxpnsxwwbswqsotdex,O,,361580.0,41138.0,4.0,Bylxatrrddamucrmezpuxcxb,57.0,United States of America,3.0,,MetroPCS Communications
1.0,AK,1-131-360-0042,Buaeewpele,k,Dypuadaoxzjkanukkbszxmemunuurwdzujremsvzxnphejmva,D,Aurora,hmw6549,F,hmwkxpvfbhvygzgvogbjhdod,O,551.0,491658.0,21569.0,2.0,Ocmtymqommwamxpkpcedrx,89.0,Canada,7.0,QVPBTWQNLKEOOTLHWRGZUPBLMXGGKUJSNCROSHWIKOTUFQISRTVPYAYPXDVFDEXLZHGRFEU,
2.0,DE,1-440-620-9441,Dpbntsxeenwf,T,QGZEUGOYTWJCXSVTIZO,D,New Haven,Pum6550,F,Pumwpkztrhnoefvtvxkw,R,710.0,3318827.0,208940.0,2.0,Mfabrpynfvoonsh,11.0,United States of America,9.0,Uhnhsvyhrgkfmvvclfjcynmaeudpvupxryzfdvxvdvagkqpgsxaklgzjuokypnh,Valspar
0.0,NV,1-132-611-8217,Jjlbvdjueqd,,Mykrppwtkbzfhrtnxixqakbptuxohygaqqpu,S,Raleigh,Ccy6551,F,Ccyadzxhbmnng,O,717.0,896841.0,264305.0,1.0,fcfupoqjltoikrlbziks,59.0,United States of America,,OTGPQCZJZGLOUSSMFUXUDNPFFEAGIQZROIYRUHVHVDAJCSJLMBDSYTGPNV,TJX
0.0,MN,,,,Fnuhfubzspndrdtnifpdiphhdegnluwnahljhwxwmxzallvfvszixyhvjbhnkcrrghrdovrk,M,Sherbrooke,Fzn6552,F,Fznsyrvtgyjpydaupqeme,O,362.0,3100821.0,276797.0,4.0,ualvmgvibf,79.0,United States of America,0.0,Edjitooejyavgpqfpzebjkpwfucvrkehkqisj,Ford Motor
2.0,Prince Edward Island,1-312-473-4456,Suvzm,z,KWGNDEDRPBPEGTSXKINJMKIJPLKFXKFTGAFDMZICVIBKDOMZEVLPGEGGDVIG,W,Boise,ump6553,,umpszv,O,,274607.0,412326.0,4.0,Dwyxmicdoxslimdinljawtbqrxkjbt,100.0,United States of America,1.0,qfprsnryrasojifquknnrnueyoqzclulclorvbdanwbpiuwbwimqmukfugxqbldiihmvkxsxrpldnaie,Merck
2.0,OR,1-667-560-0320,Ygxtuwfle,,HOFSMTRRUHAANVXXPINAOYJIUCNIWHRQGKIRHNO,S,Fresno,KVJ6554,,KVJIEKNNHCODKWVYMQPIFD,U,802.0,2886280.0,105145.0,0.0,Nhumtuj,80.0,United States of America,7.0,Fjwirbgilvxipibeuhuzdthzsnrppmsrvoozdacbmmpottsjwxapidzihbyefjlursvkjnfhyyx,Watson Pharmaceuticals
5.0,NV,1-185-897-3995,,P,fhbzsycxkllrcjzxoqxjenirm,,Regina,JHG6555,F,JHGDHHURTAAIEPJHWVGHNHUR,O,356.0,3362732.0,452649.0,1.0,Famax,48.0,United States of America,5.0,Tneidvqcciwkwwnposkohurifzvkezhzvaompvxffiykcgxphh,Ashland
1.0,ID,1-324-693-3995,GMKQB,c,Pugfoxvsfjosxpwnwb,M,Ann Arbor,usb6556,M,usbqkrnczv,O,463.0,139440.0,485378.0,4.0,gpudvkhy,,United States of America,9.0,Merjxnaaccnqtoxilyzmjikyqhupcdardlvnurqnueqrgaswxcynacd,Helmerich & Payne
0.0,NY,1-947-672-6681,twboew,,Inpurwmpfbayufutzgzjmxxpinpjmizffndzjktumohybgmubrmpjmsxgksgxrfjbnoyobfsy,M,Pueblo,Qnf6557,,Qnfpnnzintispw,O,389.0,3862224.0,130636.0,1.0,CMALPAJSUSHRIXAPPSORHLKQZJVVSR,91.0,United States of America,4.0,OWHVFLQCNXAOWAYVYFZGZQSIAY,LKQ
5.0,GA,,gukzziq,W,Zjmdvqkoyqkgpeupbhowfqlwywzhwmmbogwvoqfsmhqouovhfwy,W,Alexandria,Qmr6558,M,Qmrjqmblhytpytitzgjmgwawgcwu,O,473.0,2976580.0,453021.0,4.0,Ncrtcafdualpqvmxdxnrildobrt,2.0,United States of America,7.0,Ekrumqhmohjyvvzlbehvcovsvunbulrrslxnud,Express Scripts
3.0,AZ,1-574-534-0670,Bvbanmujt,f,thrqdclwqtuuwnmmgqslsusndcsaldvtuviyxunjibhvdidtgnjejbirnbaahveqankwnl,M,Lubbock,JCM6559,m,JCMDFYLNQI,O,521.0,3000240.0,193820.0,4.0,IHTALDOHVTMZPC,25.0,Canada,0.0,KGTIMWFWPQXOCPRVOQILWIIMKZSBDGCSDCPDKFIFVVKAEWOEQWIHAEFJHQGWQGQZMVFXDOSXVISPFR,Tupperware Brands
4.0,Prince Edward Island,1-970-995-7241,NNAOD,L,glwhisihoclgqxadxoafeklprbkmguytprjbybghetnzkzyitwzqekxzmhx,M,Scottsdale,xii6560,,xiidpiv,O,580.0,3478693.0,434147.0,0.0,KBRTENYTHWFZAIMUB,14.0,United States of America,10.0,Rzeuxhjvfxvaekqaqaobtfsaxottkunnizbvopxsaufvgtcdumiwxazcvidflopi,Jones Financial
3.0,AL,1-014-193-4056,Gixjiouujy,,POSORAXTCVBYADZMVZBBJYQICYWWNRLBBMDYLYCSEWLGSGTWTLBFLDNPRFRQKDLF,M,Sioux Falls,ZUX6561,F,ZUXAAKLCCXQRQ,O,821.0,1111296.0,56926.0,1.0,Epepnalsln,22.0,United States of America,0.0,vsqrzrhsyfreudkhbacssjakmiqaspggfpgmulgnqccfqqssl,Goodyear Tire & Rubber
3.0,WY,1-862-138-8417,ovjgqrqihwg,N,Jiojusncasgsxomylclavbjzrapluhyykpskvffayjxgcemwlbmck,D,Anchorage,ZVX6562,m,ZVXYTYFLGUXSUVOFLFWYJIRKWRTW,O,453.0,241725.0,362100.0,1.0,Vvzpsgrbyw,5.0,United States of America,8.0,JXDCZSMREXCZUFWURJZ,Land O'Lakes
1.0,DC,1-872-815-9656,BYNIL,B,FPUJTVKLKWUGKMJJCHVPYGSGS,D,Irvine,mah6563,,mahlfouhvzyovkxhsj,U,463.0,1842181.0,355857.0,5.0,hlxerlhqknxqkasozhuu,59.0,Canada,1.0,Uubjkeiamkglmujatlsdfiitaccvfkc,Volt Information Sciences
2.0,RI,1-448-418-1868,njuigkvdf,,uhrjaqxfthfexgoixiostvqlgsayxeecbyvtethymmq,M,Ontario,SXX6564,,SXXBUMJHZ,O,,1633692.0,88292.0,4.0,Uvcbmespojiocznowl,28.0,United States of America,,npdrvqaovyhfxvzczzjwr,Source Interlink Cos.
0.0,AR,1-350-007-7275,Zsvxsjloxh,p,,,Garland,Iex6565,,Iexwbcgousyhjsbdxco,O,645.0,958051.0,219685.0,0.0,Sxlvzvurahlfifixx,72.0,United States of America,5.0,Bwidwcwvuyalkacaeeukgpliwsxujvnonlaxuupdczxsurbhzmmr,Campbell Soup
1.0,MO,1-700-670-8552,Cgttciudpuu,O,,M,Fairbanks,hli6566,f,hlioro,O,341.0,1004812.0,344527.0,1.0,Yswllwzluamzygx,95.0,,6.0,,Consol Energy
0.0,IL,1-634-381-3301,Zcflfdyra,P,AWJSJTHCGYDXIRKMZRVBXSFCLUGCKXWUSUTZXSL,S,Elizabeth,ofj6567,,ofjlcncyl,R,,3772292.0,472332.0,5.0,Nfvsdfjihaqrzgflanlmd,48.0,United States of America,7.0,Bksspsvogcvvfviibmhasvdnhmcmtuqxxcurvmfhylpnmgngwxgonlwz,Avery Dennison
2.0,AK,1-602-982-4380,Qxxwgerlvjfj,,mmuhvfvidheogqxixscru,S,Erie,wrd6568,F,wrdbmnzunaeelqlxovyhsqnmpe,O,591.0,2133456.0,6882.0,0.0,nxnwspirwubxtffgblpdemojsi,35.0,United States of America,0.0,Iebehvzza,Deere
2.0,SC,1-812-203-7937,Lxchqcsgl,,Kqwmedwxfszmifbfnusnjzwfymbionbpoi,M,Reno,Cgw6569,m,Cgwfywlqxlsenfuxjovuwieswg,O,784.0,,164348.0,3.0,Fxkprhodejobsioebvjlufowaaldrh,19.0,United States of America,3.0,Uilgzziydtuverqgkgbjvhbojxdpvzgoghgolgrmelrgnznbiwjodfhotvz,H&R Block
3.0,MD,1-523-856-0930,ULFPAJJGA,,YGZLDNXAHO,,Mesa,Pbq6570,F,Pbqrfqnv,O,743.0,542462.0,106928.0,2.0,Kwblgbqpjgobyrrkebfwofgultstb,43.0,United States of America,10.0,gmjpuxufxtdomlvcbkzguojuqrekdcaaadmecgmw,Jones Financial
,KS,1-347-488-1762,Atlii,,Gnvdim,S,Augusta,Yud6571,,Yudrdooxemvjckbliyvwa,O,392.0,1016415.0,166648.0,0.0,CJHFEVQVOENWWQFIBUJGERVZVKUWN,63.0,Canada,10.0,TTTCNOVVFXGNTPHDBZLZF,Kroger
5.0,MN,1-340-459-0322,wgnivkwjmq,,Fhavttlstyxvekhsotwxlcetnkvbdmtxbibcmnx,W,Topeka,bqo6572,,bqoynfhrgtqwje,R,398.0,1134970.0,188165.0,4.0,SRRTXRURBVQAMTRIQCTKZP,45.0,United States of America,4.0,Rhrenwztkidwhfjkrhhieunpcmbvhot,National Fuel Gas
3.0,VT,1-926-432-9313,Ifwadkmuvmm,B,aihfdkwnzmfwfolazssohuccdsfemiez,U,Gary,Ipc6573,m,Ipcbczlsvnyvq,O,741.0,1314570.0,365534.0,0.0,gmbpumsshthdnzshwloczzbyhsur,10.0,United States of America,4.0,Khscucrdjbczocyhbytkjmoyqvlogiamazmbsevzzogwviutjnnlsnhqlffnoqnolfuksbw,Dow Chemical
5.0,IA,1-630-564-3495,,,RTRWPWCNIHXNXTUTHJ,S,Albuquerque,bhh6574,,bhhqyjueywaqoepaxhvxn,O,562.0,3197286.0,115666.0,3.0,RJVDFQXGXOUIVIMVNC,96.0,Canada,7.0,Bdpxnqqsqcbvoytjfqescqneskoexgiuhbzxxu,
3.0,DE,1-283-596-8154,jjchshihxwwc,j,Zpaqaqm,M,Savannah,Oqm6575,f,Oqmtkv,O,408.0,2521424.0,400936.0,1.0,Omxmuj,57.0,United States of America,4.0,Vtnuclfscyewdeujzutrsonbdnkdjojyolawfojhzhgesyrka,Laboratory Corp. of America
1.0,WA,1-972-430-9780,Vfwefgbdhit,,ATCHKVGFYVSPMSNIXOELVTCJRMMNVRS,W,Indianapolis,Wsq6576,,Wsqsndtbjqrpoqhkgnmtqt,O,319.0,3072711.0,392170.0,5.0,fgokdstdbezjjxjshho,22.0,United States of America,4.0,Sazwochtbqkotgyawkiagmmnscmpgreyggearchljta,Applied Industrial Tech
5.0,Ontario,1-684-973-8811,zavle,,Zazbjekekshsmbj,M,Regina,opk6577,m,opkakxgkvu,U,397.0,2208954.0,235475.0,1.0,MMWQQWUIUOCHRXLMDEROZUNGJRZDSX,44.0,Canada,5.0,Lxslobodsdodizsexfwqatgvtn,UGI
3.0,WY,1-227-569-3328,Mfnxksgzs,b,KFHHFOCDDTBUJNDWYJVDIBUFACNRZDHXXSIIGLSSYZANQEZK,M,Colorado Springs,DDH6578,,DDHXGJQIMRBOPATO,O,625.0,2088121.0,424237.0,4.0,JQLXYKTOINMMFGQZDMMGXPO,78.0,United States of America,1.0,rvgjksinsvthshchsbdgpgtarqlwgghfnjaieusjwchfhjpbnhydvlrjgisdkcwsvjsjipwiuef,Sauer-Danfoss
0.0,ND,1-778-025-7173,Xfbamvurd,u,JLZMUFWPTKNOPLGFIPAJXTJVSRAHQISRLUYTGOXSKIUGCBUXIVAGLFCEQWQCFFYEB,S,Chula Vista,HUD6579,M,HUDWH,U,666.0,3058624.0,273107.0,3.0,hxasegwtefum,48.0,Canada,3.0,xkuayuemztybtctvwkqtlbzldthydmqqcwvtyhmb,Regal-Beloit
0.0,CT,,Lnfwkb,,Usmvlpxmyrzucmfixegdqlzexkrndtstbet,U,Omaha,Exm6580,F,Exmathnwao,O,418.0,,120734.0,4.0,Lcniez,20.0,United States of America,9.0,Wpvnssfsnvpxciikojeqlfcmxbkvltwwcnmuk,Cisco Systems
3.0,Prince Edward Island,1-785-165-7903,Ilcolgirjij,U,HXLVFALAAYNOTOBATBMFTLANOUKBPJQKEHZMTTZDAFQHXFFXFWXFAEKKKEZTCOLJEYYR,D,Santa Rosa,gxo6581,,gxovrmcgkxscqoizagxopjpidwrwi,O,470.0,2524255.0,183181.0,4.0,YWXQC,69.0,United States of America,1.0,Cbttypxalukfrdjwcvbfymuilgsnfjpaifpvjzjwxujfgninaxlacujvcgkv,Liberty Mutual Insurance Group
3.0,HI,1-569-783-2366,Diuznaxw,,Wsgendakbsphsg,D,Buffalo,dfq6582,M,dfqncvbdoemmpeygwkhfkybwsonb,U,514.0,3729485.0,172285.0,1.0,Pdllhqfgctkgeteyxp,87.0,United States of America,6.0,LIYRBEPYRYILQWOATUVJBNGZIDUQBBNSTQNJWWTNKGWLAEUQOWBGK,MEMC Electronic Materials
1.0,ME,1-771-034-5882,Biesp,,Cvrsrdvj,D,Warren,JOX6583,M,JOXKEQOADLGKCXEXBEXRYRQZ,O,705.0,1740632.0,417369.0,1.0,lpzvmdrwqojhigupe,64.0,United States of America,7.0,MQXRZMAFDGDTGETXBMZUUAZUODSQQK,Mueller Industries
3.0,IL,1-078-385-5686,Awluysfydvdr,V,Uuhquizu,M,Columbia,Mba6584,M,Mbacpwo,U,608.0,1682610.0,291653.0,5.0,vknxfrmjzbirmqsyuehzvsxlge,61.0,,5.0,Vfljhdjjihofvoklbwppviojobgqehat,Boeing
2.0,CO,1-715-388-8966,Fviczcdp,R,Gcvpdojozjnvgjsmcbfpouxufrja,U,Cincinnati,NGK6585,F,NGKKSPMSQUXNODMJNVMHIQBFADRSIB,O,306.0,1641621.0,433169.0,4.0,XSYJKSEMFUTOQBRBKAJ,10.0,United States of America,1.0,LQKTXCHJKKTABVZQTVVEOZAQGDZTEBOTJBSFVTTTGYKMZMQDPGMPPWMVSVQJZDFOPDVXTDVLJ,Inergy Holdings
0.0,CA,1-530-062-6709,Rsxrchum,,Qaqizwxgxregdsmewicxhficlrmt,S,Norfolk,RQU6586,m,RQUWJAJVUADUZIGIHK,O,540.0,2312028.0,310920.0,1.0,zngxwlyxn,45.0,,2.0,xdiskbqslip,Helix Energy Solutions Group
1.0,TN,1-222-298-3667,Osutjqmlko,,JXGSQXFFCGKRQGOUBVQXVJOKICHIWRCYBYHTBEKZMFJRSYXCJZOWMSECIHDDK,M,Fort Collins,SDW6587,,SDWFXWNFPPWFXDGRV,O,791.0,1862020.0,101210.0,0.0,Tmwblve,20.0,Canada,6.0,Qvnwfjahd,Pilgrim's Pride
4.0,Nova Scotia,1-909-784-8494,eswjwkb,,jcoitbyhytvxwdgrsgbuojijfxdighcifqepdiimgriudojxjdcfvamrhapbdfjf,M,Tulsa,FMG6588,,FMGZIUIJXBSUAFMTIWIBLHEIN,O,647.0,3890075.0,497673.0,2.0,Gtdohitxfy,68.0,United States of America,4.0,Emfutrsxxnmoclufvcjtxpjrijfojcc,TJX
,AL,1-580-820-0598,KPLRVU,c,Vcmsqzdorhfjrjwvshubngfjrdfapmpxoycfd,M,Mobile,Ben6589,,Benmaxnaapcrb,O,438.0,2353236.0,234967.0,2.0,wdhcygeqhntrysdexpmas,79.0,United States of America,7.0,Kupmmsgwfbem,
4.0,MD,1-455-468-5348,Uhjarsbueurh,N,grgvvqlqxiwfwrjxdfstffsdoexubpcimyxkllcfyetsggywdjmkngzal,U,Mesa,awq6590,F,awqhrgtawhuexdfqnrq,O,808.0,2783519.0,112799.0,4.0,Kklckah,35.0,United States of America,,Pqbesczbanzhabbplriiyshtvaetaavalslwoyweacfdzsrdigpc,Micron Technology
1.0,ID,1-663-031-4432,ikvap,a,Oahpzgqkqdqzbahqllka,U,Anchorage,egu6591,,egunzfrkhpdq,O,751.0,3603861.0,286904.0,3.0,wmoekymlgewlodjthghw,38.0,United States of America,2.0,ARDBTPATZL,Century Aluminum
0.0,DC,1-274-355-0288,urddnlja,,Mkqnxommvqfnmwoadrcojgbtec,S,Amarillo,Bba6592,m,Bbabismwea,O,537.0,2464005.0,238046.0,2.0,Mgvbckprsaimeyxbhjmqulsjtauxk,76.0,Canada,7.0,Aaqlxuhqhnzrwaoctpbguqhomjgjzdjamxsqaxgrv,Markel
0.0,NE,1-897-776-8345,XZJZUCQVOOE,K,MVQIGWMRQPVQMATYMIJPDKYRXHO,S,Coral Springs,top6593,F,topjstjakdyaytidpesrz,O,354.0,105391.0,23432.0,,Qnfrcorfsyepgxljbskl,2.0,United States of America,10.0,EOTCYYTPPKQDYYEXFCULHBQBEHXVMCWIBXHSOMIOXNCHRSIRJOPCWDLSKFECNRYYAABVEJNADYMI,Target
0.0,Ontario,,Dfles,r,Wfajqqvwikuzhidhpwoeiqixnzzktljmfsutxejxrkgkbhajczkyacqpk,U,Buffalo,Vdq6594,,Vdqgvcpigptjgtwxbhcclzgvmr,R,465.0,3268329.0,157435.0,1.0,dhmmu,0.0,United States of America,0.0,cmxnknffxigtmnwoedndnpnejgmzpbiushgezrfbplg,Baxter International
0.0,WA,1-578-613-7126,UROJQJVEBBY,,ommfe,U,Mount Pearl,Uhv6595,F,Uhvllkyotcdbiacscqscwf,R,314.0,3695605.0,213611.0,4.0,Bdypdxdsyhohckem,52.0,United States of America,1.0,Klvvvwjxnwcrvxmbkgjuaalfdpy,
3.0,WA,1-652-136-8837,STQVH,,FQGSVHEIUOXTGCUINTNDGJZNHZWWMSBOWETV,M,Winston-Salem,eey6596,,eeygcejgvkagps,O,716.0,3204480.0,316483.0,3.0,gqvhsp,49.0,United States of America,7.0,MHIKMXJNBCNTGXDCFPCWUWQIZRLTVFLLWBOWYFXEBMIDLGEJFLRORVVNMVNFDXJKCPZNAZJATJZKMCG,Polo Ralph Lauren
4.0,NC,1-970-744-1232,nmphwybfufdx,,QMLGVBENVLOO,S,Warren,vjy6597,,vjywemuesoeivw,R,812.0,2402613.0,152321.0,0.0,mwpzdrtlsorlvmaqlpnwlv,60.0,Canada,9.0,LVKGCMPOGXZJVHJNHESQOWSWSSON,Piedmont Natural Gas
5.0,WA,1-287-297-2481,Nvtyotkqyxm,,MWVQMHKTNSSKJBVMESEZRBPTASFAFOUFQBRDAQXGNEICMCXFSMMGRBMMYNTLKNAUPHYDHWBOMM,M,Burlington,FPA6598,,FPAWNACFBCUBZDL,R,,1849977.0,12653.0,1.0,Inrfqacbdcguybdbjkzrumyorpihnd,79.0,United States of America,9.0,UPEQTIKAHOTKUCPKXZJVWLKJKFDCAIOIYVHGLFYVVYTSFWOLAKBUGH,Lincoln National
1.0,KS,1-234-389-8861,UTNJICXOWSDM,,RNESBZOTCHSFXW,U,Frederick,SVQ6599,F,SVQACWHURLSMDCRVEVDPSQCHAFNYO,R,366.0,2300759.0,89961.0,2.0,Mfhhmrxxrtrqiqg,96.0,United States of America,0.0,Zeglpcnjehmfwrfzee,Career Education
5.0,NC,1-114-197-2868,,G,Fwkuwapwxbdkaedqalqijlewynep,D,Knoxville,FVY6600,M,FVYZCUYAFIVVJPGUSHV,O,393.0,648330.0,452581.0,,Mevqzjdcwylkbmmdrzwumilhljhq,40.0,United States of America,1.0,Rjwbqknjjcyywslbmrcdojpyrwwxssbbblkcrycwhloxzmztgiodtmxotktcccmbkexqmwvpwbnsbcoe,Cenveo
2.0,MT,1-921-477-1085,ecannobdact,C,bqodlgvwuinuzqvnzqbmtwqyaropbwhpj,W,Oklahoma City,hxc6601,,hxcou,O,532.0,3659166.0,25161.0,4.0,Akgvdmlr,22.0,Canada,1.0,Znffouqfoqgmfkdwhmeltafp,Varian Medical Systems
3.0,CT,1-174-987-5502,SYDKCJEOJ,,Wlouvpxemadvcpklamrtkpyubyvcsebqnrcevlevhkoqmsveeyq,M,Springfield,naj6602,f,najjdcxinpkfqirwlqkpwddroeyue,O,474.0,2772144.0,273781.0,4.0,Xncxuaiqyu,25.0,,,Oqghrrhnztvparvuunfpkhlukgundwqpjvhrfpacjbsawwrgtsoeeroumhjooiuajdyhljwaxebazd,
1.0,AK,1-453-253-9373,Daytclkmi,O,PLYDEEHUJIPGMUXQNOZLQSREC,U,Fayetteville,Mtf6603,M,Mtfsijmqtruptvhddryfpqaim,O,682.0,2608642.0,317671.0,5.0,OSDTEAVUKOSFDB,56.0,Canada,,Sujncxokpq,M&T Bank Corp.
4.0,ND,1-511-755-8322,Obcspanywsm,s,Vpnhfmpioiuklbjovfksscgbcudjrdrnsy,D,Hollywood,Wld6604,F,Wldaheauc,O,329.0,3473269.0,247234.0,0.0,WEHTVW,37.0,United States of America,,mjbfgdtyvsinxqmqrueqzwrfflrnunztiaitfzhzc,Henry Schein
