AgencyID,Employer,AddressLine2,Age,Income,LastName,OwnOrRentFlag,Phone,MiddleInitial,MaritalStatus,Country,NumberCars,AddressLine1,NumberChildren,CreditRating,FirstName,Gender,PostalCode
oji7061,USG,Pxuoaptthbvvensilbpuhulxuxtdeufssvluvdldjterxouehqcvlvvyulhadamjzrrxzcwrqfrl,14.0,,ojiwagzlqrsjuehzpva,U,1-700-994-9420,G,S,United States of America,5.0,TBMDFAZMYVOARQLTUJATQUBAWMLLXEDWRFNODFZTIEODDLRBZWKGCIFVGNQUCBKQLGLICMENCKFFLW,4.0,609.0,bgxwaknpfjrjbrbvuiaztnzdfxxmrw,,Fndztkek
oqo7062,Vought Aircraft Industries,MCMWOTJYDIMMZGZSKCEYEPDMCBCDLYXHVOFUM,41.0,168092.0,oqogfgeauftnl,O,1-418-015-2210,t,W,Canada,0.0,,1.0,404.0,Zsyqntpartfnwucuvubxa,F,Msqaswud
Qzc7063,O'Reilly Automotive,RHGNA,,108917.0,Qzcoogrpoxhkrhxaxxfdrvvlkkh,O,1-921-298-1406,,U,United States of America,,Aickbqyldrddfrzryzxjblvrsolkkwtnwtmmb,2.0,467.0,Mxtdhqaumdbkghvpvqtfmjefmopun,,zbvjfq
Rdc7064,Chevron,RFMLKERDXDUCYKYSPB,95.0,255591.0,Rdclvxbvhfgdgpqmcdldyurjg,,1-492-131-3296,,U,United States of America,0.0,Zsceyvvzxtuhooyaqnsokcozfrbzjgdpplotqtysltdtirfxmrsnkyxctlm,2.0,373.0,Gispdrjuf,,OFRNKCLOSHSS
Yen7065,Winn-Dixie Stores,Kwvgmgieqjrddqyakrkhkasjbh,67.0,441130.0,Yenqhpvwjqdavy,O,1-360-652-8415,,S,United States of America,0.0,Qaiqagrbltlyrmysqyckhjlgxeruzqpjxostvoezs,1.0,672.0,uimiwtxtprxqgjgomvodgeurmpitgm,,Chpewpxcn
Xap7066,Marathon Oil,Xncxsrpscphfrkztxepnswdnadjjrzymrntwssqn,49.0,25413.0,Xapjxceduzpklcodumbvnl,U,1-081-319-3067,w,M,United States of America,2.0,FDDZJLWQWNFLPCGZFZHOKWULHAEBMZUIMXHIVBTQRDISPDAYAFZKUCKFNYWRNUVMGJUKMGMDJOQX,1.0,699.0,dcbfugnglzaertmbokqio,F,Jqznzouzibs
Gno7067,Charles Schwab,Lyntsddeainajhprvpixnjlcvuazgweorrperkwwukikyxxiecqsjx,1.0,464533.0,Gnobzokflqsjqqgcawnsel,R,1-756-887-1069,,D,United States of America,2.0,Tdtjahbmpmeaytlgxqblggrncnmttuheztuaj,1.0,430.0,EEPYPYRLTLYPIBE,,Ugdfogmaz
Ngv7068,Country Financial Services,Xpljcwguihbnaprstpygodsvbsogcdxylrkhmjmjbvnhjgsrypppkspliryhmymjskaqosdfnyldzpd,42.0,465614.0,Ngvnswvxwdukzmpmhrrjmjphquap,O,1-823-049-3513,,S,United States of America,1.0,Slfzarexmtalgfnaluhdqrbpwshfrqkfapcrxibqxohkdghbtbahegjjeoosbezayrqnkvfzgrxn,4.0,343.0,kconyemepudbamkpazxvxkgtpneop,M,Qwallozjzfl
STM7069,Total System Services,,47.0,397212.0,STMTERAFFSRIWXEACQQFCACNEVUA,O,1-581-554-6067,s,W,United States of America,2.0,Sqtbxvmlxhvonfuzae,1.0,699.0,Lcbbedcgienkqtmalomr,F,Xsocd
ACA7070,News Corp.,WLDUIKXSRHKBENECCGAFFJJOEHJHLWWPXWHRB,43.0,27644.0,ACAZFOLLRCPXBXYRLQDLWQHXMAWFJ,O,1-005-203-0981,z,S,United States of America,3.0,Snumxljiugarlkthgojtyasxfmuudnkmwdosxxadiolkvrkmwippqtnqbhuijn,2.0,759.0,Jicnngxxqnj,,Zdhzoqj
BIH7071,Valmont Industries,vuekrcdmkpthiwxnqejtio,16.0,146147.0,BIHILNPK,O,1-324-002-2667,,M,,3.0,Ucxcdqogqccrfdswbdhfezkvbcujsdkcoviaclrvxbvxnfxjqsmif,0.0,505.0,Pljfhvgjovrabbwywdg,m,GQJXHETQKCOO
SQM7072,Cracker Barrel Old Country,NSIWICFGIDPPLTNGFOYPAPHAJ,86.0,319336.0,SQMDJQXCRWNQGWTADPBUEJCY,R,1-657-434-1753,L,U,United States of America,5.0,lmcpebogssjridatf,4.0,401.0,Kgenablstfqibaxniv,f,tplnfrjwembc
uir7073,Superior Energy Services,Ppeypgkbesrxjcuqbviygfmctgcwmrepupphkkrosexlaopsppiacpydrblujunwpy,,428392.0,uirpeewvbzrjar,O,1-103-556-4604,i,M,United States of America,0.0,wkkkgzdexilemmeacvzmdvlnjplghoighrjdmidegdvgcnbdbhc,3.0,808.0,Ypqhdnxjcllcxykxiex,M,WOPEPJ
Hwd7074,Western Digital,Nvobomsfzlasswwvreenpphogheprqoiplnfgvbvduvzznmqdeioauprdwctsmsagknwiskiuaknqi,75.0,419686.0,Hwdfbdnlwujjalty,O,1-830-562-6902,,M,United States of America,3.0,Ivrjycvneiofamravakswpsvfxsoqkwgivekgisqdms,5.0,758.0,YODPJXCZIQKXSZRANOYZ,f,Lukfodyjqn
boj7075,Occidental Petroleum,Ledraleoizhcuzxupganflsrlywqqqifjupjuwmenodpwrhhdqbhen,57.0,148054.0,bojyxwonfxxckzgjdzdfvti,O,1-005-270-8609,P,U,United States of America,4.0,BTMORUOHEGRVYDUUDEBJYNVZJHPHKVZKXCOPTJJYYREYBQCETZYEPZHPFWMLRBHIG,2.0,419.0,Birdabridnwb,,TDFYEWBYK
PDY7076,Ferrellgas Partners,Phxvpydtukaqzqybpyetloip,41.0,295596.0,PDYDTSFBJLCSJWGEXXZXWN,O,1-456-027-2467,s,U,United States of America,0.0,Sfwukond,4.0,680.0,QQWKEHDAXDZTIOAKRAWWXEQXXTN,,wdzfjcni
ebr7077,Burlington Coat Factory,Nvrmwwdyarhkaibtjcxdtagawqufoeprmmhaqjdfiqbsgiyevnovuqvecaygxtuicqeiscjeemxomoi,90.0,47290.0,ebryay,O,1-176-487-0497,,M,United States of America,4.0,vqdnyrawkaonttwnmpdwpbbirfwkohnchov,5.0,818.0,JNXVXS,M,VARHIV
DAN7078,Raytheon,trokzjnkepzwwmxryfqmoorbhtklsekmflapthmadkuguwzcahjclqzdkkbrdojspyqahiyttwhu,94.0,173716.0,DANANERBVDELMLRHGXVKXRWDOW,U,1-699-878-9354,,S,United States of America,1.0,lqurpjuvfydvseixeoaqcrkiokxpixwhdxxympbshbesropcyrejtnklflgnpfjutv,4.0,449.0,ftprwmukyebwgjkpnzytpq,,DDUGVLTYOLQX
ntu7079,Ross Stores,Lbhbkimycdbnonjqgxbhhkbumzmauezvrasqqpi,41.0,496916.0,ntuopmmuuzycabxpeezselg,O,1-766-479-1338,o,S,Canada,1.0,XSCAJTZBSMHSVNHORQJAEPRSUMXXPZLZNECMXETYWYCSIXFVP,5.0,759.0,SVEFGTRPCE,M,
THP7080,MGM Mirage,Cewpzphckoirqmzkrlnkdqqqfquckaesienv,20.0,212001.0,THPJHHIYCHPBH,O,1-200-056-0056,,U,United States of America,4.0,fiykeqnuajalaeodrociqwuitgxgtfcrhnvuqrdzk,2.0,557.0,Uojyesnafgdhl,,Xxjxakugvvnj
ixp7081,Western Digital,Yrsgxrhrqfumattfuicowzvkrmlxvjfowxmoygeldcidclmnmler,55.0,364069.0,ixpecaesbpcmsqacbmohgkw,O,1-456-849-5009,,,,5.0,Lthgseijarxomqxytzerixbjsjmaozdmpxbecfsy,5.0,525.0,Zpcycrjttpfwfepvdsixwput,,Yacotczko
Zex7082,Penn National Gaming,xmkfiwlochirqcftonbhcwgu,35.0,358971.0,Zextfppyxfstpkmtdsq,O,1-202-293-8893,,S,Canada,2.0,SYEEBQJLTFSEEVAISMESJFIOXL,,566.0,swbch,,Zmlifbi
qgq7083,TJX,Llwaflpscakncckweesghlxqndguenrmjuaqzfdsahuaovzxnufddtggdrsywkzxludppthignmb,30.0,27457.0,qgqtrpwhnntii,O,1-485-762-8637,,U,United States of America,0.0,Xuwpnnhwxuzhfakxkmeobaatwvvgtzrouvnlkkwjputaakkydcthehituujxflxhgwvejcsnwwx,5.0,414.0,nteepsbr,F,Wocwcy
mgg7084,Liz Claiborne,Ghtxldohnqfvyfcvmaupqbabjvkxvfpf,53.0,118832.0,mggixyamchxsqzeufpavbmnrmvdnwz,R,1-182-553-9995,a,D,United States of America,2.0,aiqxcgxzabcczgudnhnnsgpblcthiovhqyxwvhypurbmmyfwbnlmfksnglhyvozojeqiksuc,5.0,322.0,Luqblik,,EUMQCUXNSO
OSD7085,Mutual of America Life,mcgfsdcgfqqocvqseptxuplgbdflrcgkktmicepgcgxeazbrggkrqusvrboavzyboqs,39.0,81380.0,OSDMABXTS,O,1-155-087-3738,I,D,Canada,5.0,UXNSHAZTLDZIZHPRLBOGLIBHPYEDHWVSYBHOUCRIXTRZMHKRCPF,2.0,361.0,esrvgshhyi,,Rxehcgtmvbst
Xcm7086,Rockwell Automation,Zxznrgbzdcgrphwkrrtotrfmujmwqrfejkouasahzrzznlq,81.0,326197.0,Xcmnnrcnucjidvqlpvcaiw,O,1-038-140-9008,j,D,United States of America,0.0,hgkyknzfqq,2.0,428.0,Wcscrrvimgpznttfydpxwdgg,F,Mqaeexxaem
BSA7087,Public Storage,fvxhpaprfxtvyakqbefnlfskvvqpcsmypvynvrdwiougnyihcwibosr,2.0,307411.0,BSATW,O,1-045-965-8848,y,M,Canada,4.0,Fregqeoqgj,1.0,627.0,jbulozmzj,,jqtfjfgujsy
Psz7088,Itron,Ovvkjealti,52.0,8751.0,Pszynivgfzmpxfytdudbk,O,1-600-303-1321,,U,,5.0,Nhqdrjnzmtnxjbuuiruxynpvtfkpwqwthninozeezsguvfeeirpmmxuchsdsqj,0.0,,ppaptlktrpthxmqznbnfdnsz,,rbvkc
FHF7089,U.S. Bancorp,Bqbcyahhvdazstcigoigvjfbyphzdpwi,84.0,384999.0,FHFGTLRPDNB,R,1-460-992-6183,,U,United States of America,1.0,YRAOUSPKLPNLPJVFB,,678.0,Ujcgrmbatkpxchwadqq,,Favfezltxsz
Fck7090,Air Products & Chemicals,ouitwdvlcqqjjlvutymrxbjriolohvqiumqtlysehykuzqongftcbmkqcdngujqb,84.0,370318.0,Fckwmwfnzmdxfernaefgfibzn,O,1-352-439-4445,O,M,United States of America,3.0,Qngtjmpgail,0.0,519.0,xbjmjobnwih,,XBAYCAEEBH
ZQV7091,Big Lots,qcgryowrdkulqenbjpccbivdaaxwugczfjwdlp,27.0,114664.0,ZQVNZLJCOYOS,,1-909-140-8581,,M,United States of America,4.0,zpgrlpnrsbhqmwprildneerzxdyversmtqnjpxzguepngbmrus,5.0,623.0,Wjrlcecdpgdknnh,,fzdtvud
Smf7092,McKesson,Esbxfpowbnvuvoexsyzsvnybqffxrmctorhuspncyjaczeawiufswyeqznpgkospcecfrbjcfmvxgaif,52.0,433053.0,Smfgawlkcsjvjhsfgy,O,1-821-480-8029,r,M,United States of America,4.0,Zbiydxxbalmopfefmqomsalcuatxndvxdhqeztsoejkvfrehqbrpvkvlqoa,5.0,451.0,Brqyc,,axqgbhexn
vpo7093,ConocoPhillips,Ivcmifbgqefs,11.0,92995.0,vpoycendzdnpaijtmulqtigtcupg,R,1-293-023-5397,,W,United States of America,5.0,BWAOXLAUORYKADTQKZPHTKVXSRYSPRKBOIVXVCEVXPNNVJUHVHGTIBRNVOMWGBFHEE,4.0,703.0,Pnbcdkiross,,wfhrmoym
Anm7094,ENSCO International,gqpghuzkzrxqjrqqbrtdvugqpozskbxuqfvgsuxotvigiqnvhoyucffhvqpxerbynigimwncoyqyl,86.0,283399.0,Anmyhdbn,O,1-086-938-3505,,D,United States of America,,Xgpnrhuqtvsqzwbsyqqclzpgcx,2.0,403.0,bxdtqvwozsblqalqgsoncyiyhk,,qhsjkuamnkpc
Pda7095,Discover Financial Services,MLDNOOXPLQVRMPSZNGGSFHBRJSJSKYQEUVCFXXR,22.0,305663.0,Pdabldxeueejhihxevnatxoohew,O,1-161-868-5269,,U,,3.0,Kecsliosjbdjohafsrvxyqpvyvzzwhoc,5.0,,Egkdytypmxbgwrmo,F,XUUJCUGDIQ
GDO7096,Fluor,gwkoqrqrzfxvtrtufnbcbkhuakazxsznqfbtpgsdbptvmvigicww,69.0,144091.0,GDOXFIPNCTQWNVNVMHXZQ,O,,X,W,United States of America,3.0,Yixuqhtbhgezkqmksggpfhnivdjigginvexnltjmyeokfamorjms,1.0,610.0,gnlzpfzbrymufkfllobkixgzk,m,BPNRLFMF
ytz7097,Alexander & Baldwin,fhcngxobdqsj,31.0,38459.0,ytzmhpzswalxqedmvcw,R,1-469-071-0687,F,W,Canada,5.0,Cvaekgvrszfwjflsgsjjvmwlvpevhlzxoldqxpfingl,0.0,786.0,PELECDKVTPPF,,BQZONAZAOKP
Fry7098,Questar,Vpwgcnjoumdzkgkeajgsjxbwdnul,88.0,41352.0,Fryextbsyhfhrktfq,O,1-676-163-5927,,W,,5.0,DGLGLUBOTFOWSSEZPZLOQHFBGKUVIXQNBTPZSPKJJHEJHKPCEKASYQCEQCPJZWXSXRPCJH,5.0,835.0,Vmgcotcvtjrxskcqhedwoe,m,RUYQVBDFIDAS
SZO7099,Cytec Industries,cjnjqkkztrjgfwbrjlbuezthxtxbsphxootljzdapjytfnyxuvbrnypmjkfueanjc,60.0,246718.0,SZOHJLQXENYVBXCKWMM,O,1-601-791-3606,,S,United States of America,3.0,Qfwstbgsbmodfmyuyptrnsvxijfrgtrahaveonyyezjdcgaohhxxr,4.0,732.0,rwiodkmfnujosrdkegnqdgmaeoqr,,Omnaps
sla7100,Host Hotels & Resorts,Xpvbmahjyrrtzwutcfsebspieksygspnljsgdes,17.0,200939.0,slamjkocfpqlmoo,O,1-650-139-0947,,M,United States of America,3.0,Xvnlemnfstjpgmtgznftjdlellxwunxelweclithugldunxmcqkbhkspp,,370.0,BAIRZRNWDLPRBYBNWN,,
Qvv7101,Home Depot,Gdeexbachhhdfsfukfpaplqhrzsamkjobuaqtokwzyqkqabafsvqfonqotbkcfcchy,60.0,98866.0,Qvvyrbtkxrnsvmdfifzn,O,1-740-349-9469,,U,United States of America,2.0,Dheropaxtslwikwmnqihlvbuiqwvzjivctyjfvlmgprmnz,2.0,692.0,KXCYDSVRXOEVF,,gzrbkxzbg
Brc7102,Buildings Materials Corp.,ejzpxzvffnxgfhwmwypakpvwwweigw,6.0,133005.0,Brcpuwlnyijuktrtcvs,U,1-996-797-4457,,D,United States of America,2.0,UESPLEQCDINVOOWMLOAYMEHKKACPTNEWQNSTJFUCHQKSWOKTUHRWEPJRCZXINQQZVHHMONDYXBX,2.0,487.0,WATBIBQSRTQZQCGMKZJ,f,Ruspsfnwwuvu
Khv7103,Pioneer Natural Resources,prtikuftcfiiaqqxpixbilmajnvosbdtbqki,,301309.0,Khvckslwtpqgbuos,O,1-096-922-8359,,U,,1.0,Fuipovitqgjohemxjherlukuukirswectmireaybukwexdtzpvfscuyidhjwdggf,4.0,792.0,Upmznivkdsi,,Qggstbm
ooa7104,Consol Energy,qufzohfdrilwlaqsmvummkmpmhntzxfnodbdpiiqqbtkgsejdriqlongqpgufiqrbrcyhiyb,83.0,48651.0,ooaismakasvrivqvbswglzxv,R,1-604-171-4080,Z,S,United States of America,2.0,Siglfkbojvaaghmvrqbiqagjezuodbpcivpprgfjmfqdspabzpjwkhrnlfvddnfaakffiiuuakdrxao,4.0,716.0,Laiiriyrqywuczspidgrqkbosms,F,Xyukylgtl
mzu7105,Huntington Bancshares,mbeszjignogmssirgiqwtrxstijbunycehzmfhoqsv,14.0,169346.0,mzumbnr,U,1-793-962-8096,,M,United States of America,5.0,RONONOVSUZUITVNSEFNJFP,2.0,674.0,NGVATCJRXKZVNJOUYZPK,,adicknxnb
Tpr7106,Levi Strauss,Adydigoeqlnsbotavgsqgjbbekkdidnsjzgzgbkbcdxiotukth,35.0,255822.0,Tprizxkpear,O,1-875-456-1979,,M,United States of America,3.0,qvugssuchmfxonrhyqyjhsgpky,1.0,842.0,Yzzcwkjqnlzz,F,Rrkpqkpmedio
JMC7107,Best Buy,FSINLUZAAKKGCOOJNZKQ,56.0,374732.0,JMCRJRDZITBPDGKXHIIANKDZFJX,O,1-694-031-5319,,M,Canada,1.0,Jguinppekjarmwbinyflpnmvtoexpqfdfguqu,2.0,384.0,wzbaogabhvyanb,,Cosnoypyfgd
Aid7108,El Paso,Iqigy,69.0,232411.0,Aidgbiiwxpmkrrrlhud,U,1-034-194-7879,s,S,Canada,2.0,HSFGFFVMUAFJOGIWXPDGTM,5.0,312.0,aokoqztvifkblg,,napdf
Xqc7109,Realogy,,25.0,,Xqcenvsmfkknklsrqdrjsblaz,O,1-955-228-7522,,M,United States of America,1.0,Hxzggdmfdsqflvcpozelfhhfxwhdjcbpuukhefzqsarnkmvdxnt,1.0,629.0,Gcykduswupghdkrflkthbnmstr,,Vmuijybttzew
Cdy7110,Hertz Global Holdings,Prtwdioyejbtgbagluzsjdwhahldwwetavyi,80.0,68789.0,Cdygtttgzmrbsrhuxexinadikog,O,1-828-172-6908,,D,United States of America,2.0,,5.0,758.0,NXKTZVHFQKXJCMGEWLPHFKQSQJLCFC,F,Khlsfwolr
ylg7111,Kellogg,Xdssawpaqeu,39.0,,ylgmtomfcqrrowfzreztbwlcuml,O,1-067-218-0073,,S,United States of America,0.0,Edcdpknacruphdvbpalsjmlvyctibyzikffa,,426.0,Ivfjjeuesmidkxxwybdxsnusjaiz,F,YGFFQGSPL
Sjs7112,Paychex,Nkypbugtvupqslrep,,403010.0,Sjsbtv,U,1-594-493-5858,g,M,,2.0,GAYOVETOHFBWSZX,5.0,370.0,JMDNIOBWYWAYECVQAXHDTCNBTAPL,F,Uvktsuq
esf7113,MetLife,XVNETREHNDSBUFTRMHSAFNPDCVZPJMH,4.0,210252.0,esfkrukidx,R,1-845-569-3987,,M,United States of America,2.0,VMLBTUFIMTWXXZUFWWKHIVQHATGVFOSGHAQIZWEEOJZONEARKC,3.0,398.0,Oaeijpqkxqlfjidkupojas,,XCNLJVYDRZDJ
Mae7114,,LWAYYSULGDWGOKWQETRIBMEZGZZNAMFMXJNPYGCCCZKAGQZHVCTGLFWGOMTEVOCDPX,13.0,288558.0,Maeudccjpgbklwuli,O,1-466-719-3195,J,W,United States of America,0.0,Jgmenggck,1.0,369.0,stnvzuwhsbdglcinxen,m,Bekrkblhve
Qyc7115,National Fuel Gas,Upthfannldgjxokerhteklwvcwrgsufbkljdjafyvhqrzttzxlabcfwocmajtjrjadohgcqejt,71.0,49112.0,Qycrtjksj,O,1-921-022-1397,k,U,United States of America,0.0,exnvgksarfbrmujnkmlsmrfvhgkrbjsnbihteri,3.0,591.0,Rmynnciyllb,,Kpawbxaro
Kij7116,Service Enterprise Group,CBNLEBDISQJRJQQODJZFNZDVBHBFNWHNQGKJRGZWWWZGCCWDHENZZXI,32.0,344179.0,Kijqnytjvw,O,1-370-048-0383,,M,United States of America,4.0,JMGXPBMPWAQNYZJNJQBKVYJJOQDOYIQBAYQNWHNSGP,0.0,434.0,Tevxfffrqakfbopdpnyrcvkrmsdy,m,Xprzpz
Lkj7117,Lincoln National,UCVWPSTLHKCSGEJBYMBCHJCHJGKTCQBOBNMSNDTXXOTXDOXRYNURLZWGXGH,69.0,240648.0,Lkjegdjjtzinroxzehrqlccschces,R,1-443-721-3830,,U,United States of America,3.0,PVDODRTAOTIHBNVPDWYTSPLAGHCYACDCSKHAJKAHDLQKQQFKFUEYHBFFCRLMTSSKBEOOGWLUNL,4.0,586.0,swjswvhrn,,Dpgzcihl
Wfq7118,Thermo Fisher Scientific,Gxsulclxthuxjyk,87.0,287434.0,Wfqdqwgdfplrwfioatzlqfckkmfr,U,1-934-671-2333,,U,Canada,3.0,Vygxrsvigyabjyudibdewcjyksatjqwjtyuvcgotcaoqvucvboodpukhepsvzgexj,0.0,703.0,YFOYXULWLRIOJHRLXNHHFVCXVK,m,Echigq
Wtz7119,Kraft Foods,Qobzcckwljeqjotyixdnqsuwnvxckrztqxmkojiwlmcgzgtsoucelveawiptqcfxaaqnirbcbrwfnjda,83.0,108495.0,Wtzzeqevnupzfjwisexjbncdijsl,O,1-755-351-2246,,M,Canada,1.0,wswkaqyktvfxnhqhjdfgxmvbebbvwbixaphqd,3.0,513.0,Dbvnxdezyfsclelcljcgci,M,FOTCFQ
Kiz7120,Cinemark Holdings,gwopsifrjtnjhpsgwftgvziqpkttepowdwmnxtwyhgoqqkuhyqlnod,61.0,498148.0,Kizwkbwttbikwaycqalkvsn,O,1-244-822-5596,j,M,Canada,0.0,paimaiamezswmgxmnpiogrgdaawc,1.0,705.0,Rwmgwmcmmwxeywdkanco,m,Ospbxhvij
Iax7121,Retail Ventures,Bshrgcohdsthxtcrrajedcghwu,2.0,100621.0,Iaxvjct,O,1-106-001-0418,,M,United States of America,1.0,,5.0,535.0,Qvmkfnfcgabg,,Rhttns
Nhp7122,Allstate,Ajfonqforoksjobjwldardafvkcayrfopdzendboktlcrvzygwpdry,25.0,286329.0,Nhpkhwkpnvabfqxamgkh,O,1-536-435-8082,a,S,Canada,3.0,Mzzgcklyphwcojstobxujhrypzuirooemtlmbdlkdqjnyylimdxkxvglwhfisyh,1.0,624.0,Vpmviuvpavhtntm,m,Lwrphhcggki
Nrx7123,Honeywell International,XOJCADIEILFTFNLUGCSYVIAAOQLJIDJWZGWKPBNUBBWACNNMMWHUDZLZYNEPMZQGO,88.0,277176.0,Nrxxizwur,U,1-079-974-2645,,S,United States of America,4.0,HFEEVEDISIXEHKJ,4.0,436.0,Xrwltlpfhndssdhkudvjxdaxxqysw,,Lyjzgg
sth7124,Seaboard,fshjlazuukqam,9.0,228698.0,sthapdgqafgflscgunutepgmh,O,1-638-013-5326,,M,United States of America,2.0,ptawmykzgoqoeyycoyadpdegvallicvrvymso,3.0,482.0,ZYTSUXKTIPRCXRCVKORM,,igmmeq
Hbu7125,Automatic Data Processing,Tpewdxtfcujvtrhipumkwalymrpltodjngqraoyky,1.0,292591.0,Hbusrmnjxjq,R,1-551-009-0195,B,D,Canada,5.0,FFUVINCQRBJWKVXNNYLTNOHTUSNEIRKPPFAAPZBTGJNKTFIDQVJJUBNVBIBVMACPCDAIESZZQ,,811.0,SLIHNYDOYRAAFYWBZIPZHYYYJDANS,,Urfbyhtcvuff
wrk7126,Questar,QZOGQGWVYREKUJLWOMGJTQICBXOXLKUXUCUUKJKMOSALVVABPJDMGWHFUUQFIAEYYBEOJHIALAJUU,44.0,173532.0,wrkmhk,O,1-182-603-8240,,W,Canada,2.0,WVRMSWMQGPWIEXDONOGINDZCFEDS,0.0,481.0,Mhmthqzexjdlubaos,F,pjmnpsfr
kym7127,Berkshire Hathaway,ROOXHGVGZWQIUIWKCTKSJOHNYJSMQQGUQAYITGFAPWCISFBYDKVXTKAOSQXSXSZRYQMF,72.0,131498.0,kymruwrz,R,1-413-756-6810,o,M,United States of America,3.0,,0.0,344.0,LQONGGJNMOCLLTWFKGMFN,,LRXVLS
CAL7128,AbitibiBowater,vrtssfcrobwzfppouisjfqkkmdgbclkenhwmktcaitpeyywr,6.0,,CALCUPIWUYLFBRSAJXXDXEPB,O,,E,S,United States of America,5.0,RLPUBSNUVFDHJFQBMMWIOGIAABAIZTXLZVHQYZDGMUPZCRQOCHBSUHPOU,1.0,712.0,Rgcuhygjdg,f,crjqrxok
cag7129,Deere,Ifmzqelntlpqkthxkpqwtpvpdcdqtpszlcynktsliiy,11.0,248307.0,cagicdvtswkchupecwdnyrygtzrou,O,1-597-869-2211,o,M,United States of America,5.0,UPJSPFLEMYAFIYFBICSHCTNDBESHNGVXGEEEODXKPSOPHFD,0.0,420.0,Baajiptygjnrgxpxhgnnbbh,M,tehkgwpkihbl
heh7130,Pepco Holdings,CYEDXQOYDQDRWGAK,40.0,135659.0,hehwwwtceerrwijpvfbeiwi,O,1-522-656-1159,q,M,Canada,,jigwizmlcltxngvrnavtgfzxmmeormtmupbsktdptujajxjonhsxulayqrbkfe,5.0,491.0,Ulgcnbfqjcpp,,LGLJBXLL
Snq7131,Masco,,18.0,308379.0,Snqdoeegvk,U,1-942-992-7331,,U,United States of America,5.0,Tnznzia,5.0,811.0,Rngrdgeivqpvldnb,t,Lkextqz
MXI7132,Retail Ventures,Uyuhyfmsgdpbbazackhjgmkietihdahioyhbbehovfxsgbpjnemqkteftukzxieledbbwpyrdkfjdqje,19.0,385981.0,MXIWHJU,O,1-491-985-0622,,U,United States of America,4.0,,1.0,761.0,Jeaqowpymbqflpoeiobjd,m,Wtfnktjxx
Kmf7133,Campbell Soup,TBAYZESNRDQPDEFISVJMLHTEQACDOOLONNAXSLLFBQYHSMLPENQNTVXDXQAZEYZWEWNN,70.0,341276.0,Kmfgrtxjtuno,O,,,S,United States of America,0.0,TUMQUKOUKYMBWXKIDBASUDRIYGKMSESTKXXNCDDPKZ,2.0,831.0,Trltoviorsccy,m,Rjtplh
kgl7134,Rockwood Holdings,KEXGWZQXPGZVFOCVKPWHCQDYLHRY,37.0,474055.0,kglyfadkflccddedkagthtnfek,O,1-310-470-5516,,S,Canada,5.0,Ackartorxtjesjrpdkjrqgvzclgxvmmfwfdayoytowmgrtecqgvsfbmunedfrisss,0.0,592.0,Ccajenlgbkr,f,xbiobvonidn
Qci7135,Owens Corning,Ihffgameiirtykupxtudylmbrkbzmdebikqdlsprelg,7.0,7417.0,Qcibhmiwwzjfjydyujbwygym,O,1-950-803-7308,,D,United States of America,5.0,bxqtsqbfnwacgjxdrhjoauoufovaedhmhlkkgi,,606.0,OWPZIHSWZFNGBGKYUZVSBUSHT,M,Nwycemvrjlg
ALH7136,Levi Strauss,wdxxjiogfsrxaqioqrlqvuumrttitekxtglazvai,37.0,324529.0,ALHVAATSLJCOINOJHXJU,O,1-265-046-9753,A,U,United States of America,5.0,yubylvmetzkeeruubwxprcrkrelfefdbrrzunqogjiceymo,1.0,828.0,Zhceofkyqcgadhhki,,Vegztvzhpa
Xma7137,West,,2.0,252039.0,Xmagpnzobqzeevudomrhwzvvsqtm,O,1-347-816-5880,,M,United States of America,1.0,Tpsjhftnmpfxpcwzknktprcoxygofqztxltvbrqw,4.0,613.0,cdosfugeojrvgjknzsfvdiukcdsa,F,VDODZGJZYSL
Aci7138,Mylan,Enawcjlqrarjscqsgklojubbzpqrodmesovrbo,23.0,146750.0,Acirqmrdvepmbhbmkmjamxez,O,1-803-647-4409,A,,,5.0,GUOQRPRVBSKBMQYRFVRISIESVKWHEHEVQGMFPZKCRKOOVKMQJTHWINREVTZV,1.0,357.0,Nfqxrtnlbdnuabeo,M,
Llw7139,Navistar International,Skteupcecqrvnjklkqbzidkvzyodqg,52.0,21329.0,Llwpg,R,1-380-699-5029,,S,United States of America,4.0,KCRJHILAWRXTNRAELKOAFUCZNPLTQGAXIWLHOMPCHSHNDGAHOFRIFHAQTSTWKHCMTKGVDJMYVNDLRC,5.0,775.0,Kwdxxiujtmsqtvocoejuidwcwayyl,,Bsorzaowujgr
Sdh7140,Nvidia,Nzdexejgzogoyfuwaijpkocxzloqgqgdctkzrolnxuzfbxn,94.0,16793.0,Sdhqqgqldrdmctpolvzkswwagundgd,O,1-135-385-7218,d,M,United States of America,0.0,XQOTECVSAGCLCLAZRVVXUX,4.0,705.0,Wpncchklgrtfkwvw,f,Fvhlpe
KLJ7141,Airtran Holdings,,65.0,286241.0,KLJFULKQXCCCSTVDVDD,O,1-194-859-0732,,M,United States of America,5.0,LTFXDJJNTYMMCWAAAIAGGATJUVJXWVAP,0.0,580.0,AVUAHQLNSDU,,Dpdbmu
