AgencyID,CreditRating,Employer,OwnOrRentFlag,AddressLine1,Phone,NetWorth,PostalCode,Income,MaritalStatus,Age,Country,Gender,State,NumberCreditCards,AddressLine2,City,NumberCars,NumberChildren
Uwv12454,627.0,LSI,O,Uwgvehe,1-587-072-6671,1221300.0,mifpqfblkufx,400852.0,M,75.0,United States of America,m,NE,5.0,jgururcwcyobyeadejhbifediqftrrgmnioskfvwijvnqrxiigvqxnhxkribtynaj,Billings,0.0,4.0
Rza12455,304.0,BlackRock,O,acwhxdlmiedhkvcvzuurvcxhbmejvwnsjhxsozigttgvuajohejqqmvukfpyppyqccyravkfnyaa,1-600-489-1136,2257345.0,gjnqnnqqfrcs,183441.0,W,93.0,United States of America,,WV,0.0,Dhqccqumuzcfhowgtxkvmppk,Wilmington,2.0,2.0
hof12456,740.0,Berkshire Hathaway,O,HAHWDGGI,1-018-092-7488,3123600.0,Cnwahqxvofb,278772.0,,,Canada,,British Columbia,9.0,EOIYQXHJVJJPGBITCDZIGZLWWIJOAUSCEHUTD,Irvine,0.0,5.0
Vms12457,781.0,PepsiCo,O,UCODSUQWCUCO,1-318-776-3976,840391.0,,,M,60.0,United States of America,,MN,9.0,AJATLLBAJZDMRXYIUOAMCGCWPAXAABCTAKXWVVRUMYKGDSSNJTPHGZLQBRXTCXROSLXZRREC,St. Petersburg,,
Svu12458,365.0,,O,ngdrvsfdyphaxethcgqotunnxeiqqwknslvlkxneifikijzhqttqknoqy,1-706-298-3116,1073099.0,Kgxwf,499389.0,M,65.0,Canada,f,Nova Scotia,7.0,,Huntsville,3.0,1.0
TVP12459,780.0,Goldman Sachs Group,O,nslhalhaveoxbhsdcohuhmfwmamzippfrbzvdjtltwapwwobpcbvdkvyuucnrapqolqnvfowfpt,,1546917.0,Qaboojgo,188605.0,D,74.0,United States of America,m,CA,9.0,Cnsdcwqutlhdpwgwojxvbipzolipqwueshusxrkhhrl,Tallahassee,1.0,3.0
Que12460,739.0,,R,Udgdgpupkxukdpebbtrmtmgrywtkmbltnltgncpfim,1-735-498-8002,,KOBJTHIP,1992.0,D,65.0,United States of America,M,IL,6.0,AKZVDAXSBMPCBWCTEJUJVA,Edmonton,1.0,4.0
gai12461,357.0,,U,Xmimvignkvb,1-729-885-9852,3988446.0,mfunhaqkr,310718.0,M,80.0,United States of America,F,MN,5.0,,Oshawa,5.0,3.0
Fof12462,667.0,Estee Lauder,O,NPDLLABQRIVNJANLOEQNMDGFHNJPRCJWDGVQBSSAAV,1-835-029-2381,931589.0,,121122.0,U,92.0,,,WA,4.0,,San Antonio,4.0,3.0
Kbl12463,463.0,Washington Post,U,OIUYMEGWPJKXHMD,1-025-065-3754,1187661.0,zgxtkcjpr,66785.0,D,22.0,United States of America,m,MS,7.0,Dhyckgwfufushqmqcqknhigtkzkyjsaulhaqfdnolchgrgnbiorrvzqeejqfylhbdfbnhdn,Great Falls,2.0,2.0
fev12464,740.0,Dynegy,R,schnwppictcaztbudwvxbanpgwckwgzjf,1-289-896-1616,,Qifgglm,222723.0,U,88.0,United States of America,,MD,10.0,ZFOVPAYQZWUUGDALEUOBGNALHYPULP,Des Moines,0.0,1.0
HID12465,412.0,Westar Energy,O,ttyshyjjhrprqqvlqposmgpwsrkelnlqjrkrbzqif,1-708-291-6763,429737.0,Ehbrmimcpqq,475452.0,S,52.0,United States of America,M,AZ,9.0,Xacvdrhykkubbhlhzfyuhcfjawukvxuxexobusrzhkx,Augusta,1.0,2.0
WOX12466,,Land O'Lakes,R,Tooxnlstauhvfjjvawxgqgloffcfausvgbqrccankebsgbacwjxyqnoitniufcriabpp,1-025-157-7366,,Dddjvjdjo,146946.0,M,87.0,United States of America,m,Quebec,9.0,eoxvsblbjputewelui,Ann Arbor,0.0,0.0
lue12467,584.0,Air Products & Chemicals,R,Qvodtndpfjfhpjgcdprkzrrkejwnkgkpcwexnbxsgbqafiolvuykaazmgdwqatjovmkfngfiqt,1-639-992-8031,98587.0,Xxkuqp,407106.0,M,72.0,Canada,f,AR,6.0,imrkpferwivqesyxtashmagrqmxocixgtfldsamxylbmfvjtjthltoqgkkeohbeiuxjbf,Provo,2.0,
LXZ12468,586.0,Centene,R,JJHLJBGJ,1-917-192-5144,2322018.0,Satqooul,328470.0,S,83.0,Canada,,Saskatchewan,,qbzwwlpcndzrvphefkdcslotsbglwhcsqdpuiebeofxqitmnbwyigilnhazti,Columbus,0.0,0.0
Sje12469,398.0,Exxon Mobil,O,Dhegemejvzcwdpfqvsvbapsdbgwnlmgyopxfhqscvuulojphbrm,1-125-856-3374,338648.0,PEALKRYXPD,128628.0,M,93.0,Canada,F,MA,10.0,Vhhdm,Pueblo,5.0,4.0
Nsz12470,690.0,Viacom,O,FWRJSDOHYBCESCXKLRKDOTQSSAKYXHUHNMXLXQKAFTCBLNBMQNZJOXWDL,1-941-723-6142,1868366.0,tokmsupn,261883.0,U,87.0,United States of America,,FL,5.0,Pjmcsgkcqvmauiejgvebkeokwpzkyayigbwxzuqincphrkpaieczqezw,Edmonton,3.0,0.0
MCW12471,,Perrigo,O,Gqyyfbmxhnvkqiaveicivnqojjutxeybimlisz,1-183-598-6427,139799.0,OLFREDNSQDB,95440.0,M,56.0,United States of America,m,MN,,iiybqxu,San Diego,5.0,4.0
dzf12472,388.0,Simon Property Group,O,VCAZIOFJJINVHRVEAQOMUHFZEQKZIQVZNGVEJHJVZFRJRACCHVQOFQCESPESOWJZOUNLQPYZKBVQRTXR,1-071-101-2775,3607501.0,tvlmnrwtfiqg,327567.0,M,26.0,Canada,m,VT,10.0,Hjdpmqsc,Modesto,4.0,2.0
ags12473,540.0,Watson Wyatt Worldwide,O,LCJDYGZNBVCULQCUQCCQHCUZHCZPQUXJERDEUOVZFXKWHUTCCFN,1-514-775-4721,1464723.0,klboou,356713.0,M,17.0,United States of America,f,NM,1.0,LBHUJTZHGNQWJFHMXDGDMYVYKNEYHCKXXVBSRZEBMFWMSEWQRIDL,Shreveport,3.0,0.0
Zlp12474,768.0,Pepsi Bottling,O,Tpndbkcbwuikeizqgmsqkzyovshikosjotwblh,1-033-750-0396,370946.0,EGDFBLDXVVSW,493437.0,D,54.0,United States of America,M,WA,1.0,Wtnhlxvmgeyjpjirtwuwodsaqgtdopcxdizjyigukgvzpxtj,Provo,3.0,2.0
Pud12475,324.0,Laclede Group,R,zahbajkdkrmqnxcenzej,1-443-497-6190,1829102.0,axpdpeepvq,439177.0,U,20.0,Canada,M,Ontario,5.0,sfbbpnqmauqschznzfuhwcbmhfpzxfcqsvnsoxntsmzuhxupewwqzty,Regina,3.0,2.0
LCV12476,656.0,Core-Mark Holding,R,Noxafbkfobrryznskbakzfvmah,1-032-939-2484,561809.0,VICXDCJSKUSG,277333.0,U,80.0,United States of America,M,TN,10.0,Hppadyperaas,St. Catharines,0.0,3.0
ucu12477,610.0,Bucyrus International,O,,1-286-135-0732,3649216.0,QTDOWUEJ,437002.0,M,34.0,United States of America,m,FL,1.0,QJVLAISLAXMESTOKQLRZOMPDSJMRHGLMSGDCDVXKLJEF,Wichita,1.0,5.0
peq12478,492.0,Chiquita Brands International,O,Hsbdskvgggtthlzwrbjskvcfkhmovabxztevexqowccocxlbdqjczoxaqfyhqdqcrkqanbklubk,1-966-480-5000,369200.0,Appomk,417551.0,U,16.0,United States of America,F,SC,5.0,Mbbfdojmxeetxpdguvllehdyp,Elizabeth,4.0,3.0
gaa12479,664.0,Dr Pepper Snapple Group,O,yvyapnaybusjevcvenxvxmrirfzdhnpuif,1-205-512-3286,1649206.0,,75928.0,U,23.0,United States of America,m,TX,7.0,Jbzxfsqcar,Yonkers,,2.0
Ers12480,588.0,SanDisk,O,ufzgdedraahbxjyizamdsqohsdnikzsxa,1-966-642-0939,3901306.0,Xcjbnaahuvfn,161520.0,U,6.0,United States of America,,UT,4.0,eolaygtbzjlziayngulpvi,Santa Rosa,2.0,0.0
rci12481,419.0,Neiman Marcus,O,Xjhtfwensmuyhwkvlrydpvoaeixcl,1-316-212-7377,931513.0,osuqhf,96642.0,S,58.0,United States of America,,TX,3.0,svpemsg,Yonkers,5.0,2.0
Cdt12482,789.0,Service Corp. International,U,Kqzktqifjjbnybajzwitrj,1-354-234-9076,1236486.0,Zqvqibyclkw,20571.0,D,44.0,United States of America,,AZ,1.0,udezwputcbunnqdgxxtgijcojczejytd,Portland,2.0,0.0
MRU12483,662.0,VeraSun Energy,O,xpeqbhysobzlkiunufwechwwfacvwxooawf,1-770-002-1030,3642785.0,uuvtpg,269449.0,W,86.0,United States of America,,WY,3.0,soegvylmhhsoudajivqyqvoh,Bellevue,0.0,2.0
Uum12484,634.0,Darden Restaurants,O,NUQAMSTOEZXRQLKHJUBKUJSTGYOLHCSLDQLLCJJSGUUZDXIRDCGXNVIJINKJWLKHSVTRGRNNDYCG,1-384-437-5360,,Jmwkssvbrgpu,2632.0,S,60.0,United States of America,f,DC,5.0,,Fort Worth,,2.0
Btw12485,568.0,Brinker International,R,rkmabvcdfyjptzwvojqjsezioxyyqhxxmkps,1-946-623-6684,1742482.0,ikoyktkeepa,308506.0,M,32.0,United States of America,,LA,1.0,eovqnfokbwjexfzbumdiwgynlsbrgqdqgprxfhxdue,Brownsville,1.0,1.0
pjm12486,422.0,World Fuel Services,R,Xufceucsgyhstcmpsnkvvbxpgpfamwjppwncfoknegxfmukxzdfupzcgxnstal,1-537-928-2858,2484247.0,Zkshvw,141012.0,M,24.0,Canada,F,MT,2.0,sonapqdsnotyzylsvbmhextnqtvlkesbvvnqdprnnhhxbvj,Elizabeth,2.0,3.0
Wpk12487,704.0,Sealed Air,O,XUBNCQCHEDMZLZMPMMUHPCSIOPJBWRCBLYEDMUXIYNYOJLKOGMZBTRPISDV,1-179-589-7338,1667821.0,Ljepar,206064.0,U,66.0,Canada,M,VT,7.0,RJILAYVGMKDAVFWHTQCBWTGWIZQOYAGNDJVRUOMBVULQMPHRVM,Durham,1.0,3.0
Ddk12488,416.0,Commercial Metals,O,,1-496-718-2293,912280.0,Nuicpemsmn,269407.0,M,84.0,United States of America,m,SC,5.0,EXIKKVPEBNELOPUAKYSGALROZGQFXXNQGGZMXWDXGEISDFXXIEVXMQWPDUUDWBGBQ,Fort Wayne,3.0,3.0
Luy12489,395.0,Boeing,R,dotrevaoeeuigbbhbrmwjtvyueaswgoxpleflgsenvqiowjqtcehdjkqulcxqw,1-376-175-5949,3202439.0,zwkeg,142996.0,M,53.0,United States of America,m,WY,8.0,ADIXSNVZWTBYHZBFVYDOQCGFHDMIJ,Ann Arbor,3.0,3.0
Krc12490,730.0,Southwest Airlines,R,LBHHFEAMIVEDDJZDOCDHHJOTKBFXKOVZDRYYAOMWUUOWWSCMRSKQXYER,1-984-709-9305,1256308.0,zfjxs,187614.0,,71.0,United States of America,m,New Brunswick,3.0,QPDCOAYRVRJFEHFSUCUPDDQWNMSFVAWXEFYLSEEWRZZWJMNDLIBBXINTVAXHCEPFIMRFBJV,Lancaster,0.0,4.0
UQO12491,428.0,Sally Beauty Holdings,O,Pjuzbeiyygifudospokpcnqsuzcjtrfjfyhwwcwrjo,1-167-779-7493,929428.0,IEFLQD,54669.0,U,48.0,United States of America,M,MN,7.0,RDWVOHCWXFRXLLBKESBVZMQZRRNOKFPUNLYHLEUGAAFCXHXUEUMVXNQK,Indianapolis,3.0,0.0
OMX12492,676.0,Herman Miller,O,HHUDAILOGSSKWDPUQGULJANAMEWEPIPHZRXTAZQC,1-536-441-0318,2860591.0,Znittrismted,293903.0,M,71.0,United States of America,m,UT,8.0,Mxzyasrdudfgnbybbhzvguaczlmyunjcxrcrxpmicirmictcjwuildnfazqetdn,Lansing,,2.0
ZVW12493,549.0,Western Union,O,Drtjpnjdkawxlqzmfewfa,1-786-900-5172,1121081.0,Vgnlutrav,119959.0,S,61.0,Canada,,PA,10.0,Lgctcqrpemqsszhibiapbumgvlfnovokgqscihtliydpceraxvdr,Madison,4.0,0.0
Ojd12494,486.0,Liberty Media,O,KNIHGBQRXDLU,1-915-312-9932,1983203.0,Uqsewo,443612.0,M,37.0,United States of America,m,NE,,Vfpdrcxjhouvgrkqlumvtgvcutaxjqkccymjivwvyrs,London,2.0,0.0
Gvn12495,569.0,Kinetic Concepts,O,MJQQCUXSPVPLVXQE,1-528-401-7907,805316.0,tyxagewp,405101.0,U,28.0,Canada,,AK,6.0,Wffqjgpjdrbycfarhjhdgmbnpzfomqbhmymtjcrqjqaabxctwjomjrgar,Spokane,0.0,4.0
KHD12496,616.0,WellCare Health Plans,O,Krnjoqwbnioqhtphygrvcvtiyyldlpi,1-637-398-4100,2277805.0,GALRMBUVPQTQ,97526.0,S,51.0,Canada,F,ME,6.0,arrhmgpvwyvmleikdbqfwrmeudzguspjojwhdzoankvnnxhogyjixlepmtlehifimmerqkawjo,Richmond,0.0,1.0
fxn12497,667.0,US Airways Group,U,jliytgtpxmjnifuozymsvefvhnihfnmjrdmndddjanfwuvyynujhzatatxcp,1-364-905-2502,1591558.0,qxsfvkhsbkdt,253381.0,W,21.0,United States of America,,KY,8.0,rojgozyyeoucxkubmcfthczvgokjetyohzxsx,Waco,4.0,1.0
tps12498,624.0,Xcel Energy,O,GVNWEFEBGQPFIEG,1-084-466-8021,1534910.0,Qisjxoejj,473646.0,S,20.0,United States of America,m,TX,9.0,Gzkerumfnoifggptilaivvpavwqcsdaroegziagvxbkiawcneirtgyrtlviubnznabao,Washington,5.0,4.0
Qru12499,327.0,OGE Energy,,GALOWRTBXTC,1-869-444-4321,750335.0,Dugguz,405616.0,S,78.0,United States of America,,LA,3.0,XQYFSZVTQLJGFENPOOOPLZNUTJWEEAUIVPUFUNZAOIPQNNEXQMNCJIHG,Carrollton,1.0,4.0
xzv12500,692.0,Terra Industries,R,QLHHJRGWMUKUABDHDWYUSIWGCNSGJTNQG,1-462-864-8065,,Lurmzquzgian,117435.0,S,11.0,United States of America,,HI,4.0,,Madison,3.0,0.0
CGX12501,799.0,Freddie Mac,R,ptbkkbmruvlwcpbsnfvsffppwohiehkjcypnocviafrgjikzxowvpnveytgruwtxindwmhcyh,1-847-010-4297,2995650.0,ORWRI,330036.0,S,36.0,United States of America,,NM,7.0,Yxfptosivgbjjekebgxfliwk,Elizabeth,,
Xmv12502,,,R,gmzzpfxbcuskqzpjfngcoioavraztrpmdoptynwzyo,1-953-535-2061,3211155.0,nsnkfqzx,465971.0,M,25.0,United States of America,,Manitoba,8.0,CQZPJDNVCKTGRRSOPQYYVOUBAOLFAZNPLIRZ,Lexington,5.0,2.0
RAJ12503,566.0,Psychiatric Solutions,O,VWYAZSJUWMZL,1-873-670-0117,1733226.0,LWMNWD,,U,6.0,United States of America,F,Newfoundland,2.0,Hlufprrmhtrabqitgfbtckcmmdjr,Irvine,1.0,4.0
Pxp12504,449.0,AT&T,O,cumuvegtn,1-229-066-6443,1845664.0,Bshboska,44127.0,S,81.0,,F,FL,9.0,gmieqdsfahpxjuvcjbbhuofjpikxzobvcfhzvahnsxkn,Huntsville,5.0,1.0
Eau12505,796.0,Cytec Industries,R,Ucsunjvktnsicikgckajwgowdnwwwpsjwdu,1-067-005-2129,2019272.0,Wggbkktrg,499967.0,M,77.0,,,MS,8.0,Floimluvgfoukpkyemgrkbqbotcoetyddpmwmcwbqj,Pembroke Pines,5.0,4.0
fdn12506,810.0,CSX,O,lescvuozyngihsamruxkorcmoavinzpqpxihbmofkifasrhjupbszysyamolwt,1-902-690-7751,2763821.0,Uzwlisneke,267267.0,M,72.0,United States of America,f,MA,10.0,Zpdlbhyvkinietvopnvqmzlzbueituhrzkvxzuwfinbfzcyyjkvfo,Bridgeport,5.0,4.0
Tja12507,559.0,Penn National Gaming,U,Xwbtjkrryeotaakanbnjiulrecojageihudkhqpaokihzfowl,1-606-793-9726,673099.0,OXBVNQWW,75246.0,S,92.0,United States of America,F,MD,2.0,Kofipjyqoizkwllynvprpwxxzgkekaajqdwudxn,Austin,3.0,2.0
Gre12508,349.0,,R,Rmvqklwzlavjnfioimxsscgdyhuksnchdhbkqjuoavlocxdoyywih,1-133-102-7371,2859607.0,twwbwndh,491781.0,S,48.0,United States of America,,ME,9.0,dzcruhdrvrdmwksqceo,Irvine,4.0,2.0
cni12509,571.0,Arch Coal,O,ksoxvpnzbyomwwkbqzputfcwndm,1-105-353-9323,699330.0,Htnysoxa,417524.0,,93.0,United States of America,,OK,7.0,ESOCHMEIJXXTJMWJKJYFCDAVXUVAEDTPCSNCQEVRPEMELVEKBEXODKSRPLIBYAKHK,Dallas,4.0,1.0
ujj12510,,Ingles Markets,O,DMWQLYPFWYDIWBENOGVAPGDPCMWXAKTTHTGAOWXAMHESINIRRSRIZRTZUVHKUAZOVWNNGB,1-247-295-5648,1520421.0,pqjdpmtsft,213338.0,M,37.0,United States of America,f,OH,1.0,Dnqltxxovzvbiqvpgqupzuofsrhvcqnnbahbshpxyszocqoudyuyuhknuvfrmrvelabmpgugtqie,Amarillo,1.0,1.0
wau12511,313.0,Tellabs,R,ZBPRCUW,1-733-142-4779,3157974.0,,38473.0,M,80.0,United States of America,,OK,8.0,Ktohblfnoabdyhoawizpzqkahhujlskhyakydcrizsqgjnessztqgranrvpfhgxxbouqjukozsc,Mesquite,0.0,2.0
Ngs12512,788.0,Northwestern Mutual,R,djrbmeeaxivafjfjonwdjsogbvxic,1-387-391-1016,1710452.0,TUDSQCICVX,140233.0,M,38.0,United States of America,M,RI,2.0,hafpflzooqetfsmcmkwtecxjrloqsdhdjokdgpisiwfxbezbmzfaxibbxeqqobanx,Mesa,3.0,0.0
bln12513,696.0,Arkansas Best,U,Dduuyflxcnld,1-743-285-0172,3650044.0,whfjkib,411764.0,S,53.0,Canada,,AR,4.0,Uyidykefjwlwubnjshwysimsdtgzkgxcwzgjudjsvpijjtgvilquwtlxuajrddrnqzccmvrzrakcutk,Baltimore,2.0,
wgc12514,326.0,Brown Shoe,O,nydkxfsegphhmwvzelgekcqzitwkuwrhrnnbiookkulsdn,1-511-447-9313,1699252.0,bffpfjz,62825.0,M,,United States of America,,DC,,dremhtlqgccbwp,Dallas,1.0,1.0
Bbw12515,786.0,Nucor,R,Iithjffigkrrkjzyeldneihnvkgmadsxhtwtshqucftpukbsgvagugtgfhiwgeaemd,1-380-042-5144,1220738.0,,61501.0,M,34.0,Canada,,CO,10.0,IPLIJLMTZCDRPPAXQSMIZKPUIAEZSKZSGTMPEQEBVCTTJCRODLVTGORZEDMWUQXPYBBFSSHWKGOGGBD,Lansing,0.0,0.0
Lsq12516,511.0,Torchmark,U,vanwqcnqooebadnjfvgmomvtahumqleiljynnossyrtdevnftvwapdodxibsnxccqnbconu,1-418-063-0769,227602.0,Qjfcnmgcfrd,174483.0,D,93.0,United States of America,F,IA,0.0,WNZYQRBFNSWUVEUOYVQTYACVIWJARKR,Little Rock,2.0,2.0
bwc12517,458.0,SunTrust Banks,U,Xjkiawmlvdwmfnoqbngvesgoistcnejchqkyanyrljqfdltzjfzwjfgrewjutaihimuhygqzrh,1-986-530-8223,1570909.0,srjygkavnjie,421990.0,S,13.0,United States of America,m,AR,8.0,dyojrnxtgqjkbsudorbqvvbkaprdxudrrpfrxgg,Sudbury,5.0,3.0
Fbn12518,628.0,Leap Wireless International,U,Htiprqvwsmzkqdlnmmdzdmpqetnieldipykdjgyygomcckvykivicijdczenktxo,1-554-524-4186,3261890.0,Fxcjqfj,255851.0,D,13.0,United States of America,m,CA,6.0,cvtnfftsrslngcmxm,Las Cruces,4.0,4.0
Qme12519,804.0,R.H. Donnelley,O,Tephnxxbmlzgcvudmwllobqxutnaobaoplifecihwbotuvqvg,1-534-259-6548,2617995.0,JQAMBKTQCG,331338.0,D,27.0,,M,IA,10.0,Hkmxqbrroksio,Pueblo,0.0,1.0
wqv12520,737.0,Penn National Gaming,R,Dbhkjzwarwgborqyywlrqblqsummcivtwprfqkqhxihqfjxrnfiwaum,1-370-627-7212,2050516.0,HAASRFIKSBOH,481496.0,W,80.0,United States of America,,SC,3.0,zbbqunspceuogjtynfbbvoxnldawpwxohmkgsdufrcheldpxey,Baton Rouge,1.0,
ACV12521,600.0,Regal-Beloit,O,AOZJWEWBZDLZEKGRKMFCVEMXVTJTMQWVOJEETUZTGGUMBDYDKHOULKLVBDVCDDEOJF,1-431-788-7495,1397858.0,Xpyfgefyvt,96414.0,U,30.0,Canada,m,ND,8.0,Czjmfbffahgvjguhf,Mount Pearl,3.0,1.0
Xaz12522,594.0,BE Aerospace,U,ABYRCSRZDBVRZMODT,1-348-674-6627,3898741.0,Wxskwmmt,470266.0,M,72.0,Canada,m,OK,4.0,uddgyimuiddjtrruhpnjesiffdihazlofttgkbvqglgktadwgelygdiyblgxcklu,Palmdale,3.0,0.0
Slh12523,365.0,Vishay Intertechnology,R,Jfifjvgkwqdijkjrsafipdeqmgaodegxhwcwgufcjhuvmdikfsdarbsfrhlaasiiw,1-733-936-7500,225847.0,bfnogtsvg,280395.0,M,39.0,United States of America,f,OH,6.0,sxjkgmustcujebabzitikwnstuvotydgwrrnqixjqjnvhkufiravlwaogthbuevubtmovrduacpmn,Irvine,4.0,2.0
jnr12524,,Toll Brothers,R,kgtanwgpuphxibewofnaxnsxxaoizhjkkreupjchkdqupvocbxektobiz,,2391953.0,nayasqmlwh,42303.0,M,4.0,United States of America,F,OH,6.0,Qkeqguhiwwxorruewtindo,Denver,4.0,1.0
qvj12525,798.0,,R,MBJXMTIOJNJIJQUHXVSEWXCJUQBOKSPHNIGMBZZEIVOACIFIZXNHIIVZ,1-140-017-6437,,Xwlomtrldlkw,431228.0,M,93.0,United States of America,,ND,8.0,Lblmjmhrcehhjbvioruibkfodfykuirdftuhkivqi,Escondido,3.0,3.0
Dik12526,819.0,Coca-Cola Enterprises,R,,1-193-080-0972,230782.0,qnhijejanftk,353645.0,M,1.0,United States of America,,NH,3.0,Wnubohlyakzuvmjlssntifbrsnuxxfeopxebupzhqlesgpwiiseolooncxgjjwi,Lowell,4.0,3.0
Ape12527,839.0,Regis,O,Vjumbqlthnbjotnyugrfxzwzswfxojovkgsejibd,1-093-258-5951,390480.0,DGSZFOKVSA,19317.0,D,40.0,United States of America,,CO,2.0,Efctsuzqgedlspyfpulpieqdtvsnexnpmutocsmdwxngznyanetqcltxqtwk,Hollywood,5.0,5.0
Xgb12528,510.0,Pantry,,whctstzgltpyhiysiipeqapsibqaxdisjuexbnivag,1-179-235-5487,1101594.0,paxjkdyrmfg,61455.0,M,1.0,United States of America,,Ontario,7.0,Cwjdhaxdyjhxiilklmkfmhkjzzmswqtmovmmizthuvtiwektlpyoznedcbu,Frederick,3.0,
kvh12529,671.0,Warnaco Group,R,WUAOTQCVFOPLZZPLIPWWEJAXAIFITT,1-575-385-0737,,sjgusgjyizt,114896.0,M,98.0,United States of America,,TN,6.0,EJSFOMCDAJJHTRQNSQPFURSNVUGPQGWVXPFGNMTDSJGURRDVPWZEJARFINJDHFQLCF,Santa Ana,0.0,1.0
kku12530,364.0,American Financial Group,U,FBRGZJB,1-010-111-4374,934296.0,Qnybtym,473766.0,W,79.0,United States of America,m,ID,4.0,conmjyxrcilyiomsnvxvygaihhwtnarxmneglxtskmnwwivdzxcrsmtpgyhmzd,West Covina,5.0,0.0
OPK12531,318.0,Sally Beauty Holdings,U,IMAGIYONDROMBTFHVXZILIZMGGMGGPVQMNCSIMYUZJKAR,1-575-206-4660,3637162.0,Yxvzfvm,34056.0,M,81.0,United States of America,M,Saskatchewan,1.0,Qhukrrhgjuwttpnme,Montpelier,5.0,1.0
Szp12532,580.0,TECO Energy,O,YDDLXSRKWIGWCLGRKLBYOCOOFMINKPCCSXTJCBJDEVEWDDAHOIFPJKPWNVLTGHH,,3030586.0,VUDYN,90972.0,U,6.0,United States of America,,FL,6.0,roghbqeujfradxxvdrr,Bellevue,4.0,4.0
Mad12533,434.0,Supervalu,O,EKWPXGWRPSWHETCBHPSQGVXZSFNAFKYVIHVEVYWTJRAVKNPNCARWMDLVEIDIRRMVYQMHJCDFFNA,1-297-818-5943,1093828.0,XODMIOXW,448288.0,U,33.0,United States of America,,Prince Edward Island,1.0,Yiotteuoaurmjfcmqftqcsxtphdtupblghfqcabzewssgcuimjomigvjrmrohqejufcth,Erie,5.0,4.0
Krb12534,379.0,Walt Disney,O,Jiphpkwhwwintmfjwdxctcx,1-803-488-9986,2796235.0,Kakthlqt,75260.0,U,96.0,United States of America,,NV,6.0,Ndmrrbottqwulvvhiupaiwnspmrjwtpcsdzfihvfldqlundyxsec,Dallas,0.0,3.0
KOZ12535,431.0,DST Systems,O,,1-272-099-8070,2003365.0,Atadp,341909.0,M,41.0,United States of America,M,MO,8.0,Ifdotdlcptbznndigzazxshfbhfnjrvnsaavyyzvzzersfkocljtwxkxxlxazp,West Valley,1.0,1.0
CRK12536,691.0,AmerisourceBergen,U,,,2700893.0,Bobgwm,456108.0,M,93.0,Canada,m,MN,9.0,hvgqziwymyokgsvvcqagchvyhzaweggfzdzbhqviqnnegfnvrncfxhdnlevxjhppnjbnpmztppp,Savannah,3.0,2.0
Svm12537,449.0,Comerica,O,Grdgbuwlzxeuls,1-550-948-9043,33134.0,qfbiuxt,229737.0,S,46.0,Canada,F,TX,0.0,LPMTUUDFEUFDGZSEBSKENSCTGBGYESNGAKBIUJLGCMEMDHSIKMAJGGNMFJBOHUBAWCVBNTEPRM,Scottsdale,0.0,2.0
Ooc12538,698.0,Entergy,O,Rjxhumxoummsfehinxydnsalgxxdruaqpttbnrpjvkrvsggwbilsuubpdcjztiivckftbkttpvo,1-614-303-6724,3868119.0,NHCESP,,,80.0,United States of America,,MA,5.0,Mlaaxbzayntfgppecvmbqpmplczppotldaaxkerean,Lincoln,3.0,3.0
hdt12539,484.0,Saks,O,wspfglltwnmloddebxsivolvelcqiaw,1-131-405-0281,2723792.0,Fgdfnt,349506.0,D,61.0,United States of America,,DE,8.0,,Toledo,3.0,5.0
Boi12540,596.0,Tenet Healthcare,,Sfgjvfnkqycxhktiltkwcbwfrjzylqilowgxrhddmpnmlbnjlspzdezsvffqcnmwcrageotqx,1-364-181-6394,3635105.0,nhmhdutm,207655.0,U,27.0,United States of America,,MO,6.0,Mdmeciihqhcyhpisfesyofsnrosrpucrrgtetafqrjwxxsrckjv,Fairbanks,4.0,2.0
WYW12541,577.0,Leggett & Platt,R,SLMDEYBQFFAM,1-965-202-5922,717095.0,Igjjkjd,17267.0,U,23.0,United States of America,,WI,8.0,,Savannah,2.0,0.0
Esa12542,690.0,Noble Energy,O,RQNVUBMPFXPOZZGBYOWYVBHQOVSYMPPJFUTGCJEIUXFEYVLDKGUVYVRARZXVHTGKJLUMKVHFYBE,1-687-760-7376,2084525.0,Lmgahnpckow,288427.0,,56.0,United States of America,,CO,8.0,EHVYCWCKJBBXWFRAIAHWZWWMIDYNE,Buffalo,4.0,4.0
dpl12543,599.0,ITT,O,CVCWNRYRVDPKDRSEAILX,1-368-745-6799,2698363.0,Iehthg,121824.0,U,89.0,United States of America,,Saskatchewan,1.0,Rqvheeeivljpxrelfbquaexqj,Norfolk,1.0,
BHM12544,316.0,Raymond James Financial,O,EUNFVCAIKLYLGVXWKXCFSNFDLEGVFQSGAKSJXQXYZGVVDJYLYURBDQLNAVOLDBRWIICDNV,1-872-473-8530,3529434.0,Ccucxara,293039.0,M,63.0,United States of America,F,KS,0.0,HOBBWBHCAGYBCEATXQAIRMQTSOVOUWKIJYHUMBJQESHMSBMIDJTQPABSPZIFKWGZGVSM,Idaho Falls,3.0,0.0
jku12545,320.0,Forest Laboratories,O,KZATQTGQJAMVPWMHRSEMZTPWMZBHWEMII,1-337-320-2588,2779987.0,SMTLQ,23229.0,U,27.0,United States of America,,Saskatchewan,5.0,Sdzjprtkinmkxvpqloedosvtkibiccugupccbngwctn,Arlington,3.0,4.0
