AgID,MidInit,CrRat,Sta,LNa,Inc,NuCreCar,Ci,AdLi2,MaSta,NuCh,Ag,Emp,Coun,AddrL1,Ph,NumCa,OORF,NeWo
Axx14436,,783.0,AL,Axxipnohfkmzmkls,250564.0,3.0,Worcester,zrwvjtpodpnmklntvkprcnjjszqvmxzzjtwtydscglfgajkllngpvwtqgkvzyktnej,M,5.0,5.0,EOG Resources,Canada,OYIBXTYIMLSOLM,1-286-589-8348,0.0,O,2538814.0
mse14437,,568.0,Nova Scotia,msetkyktzcuasu,288437.0,3.0,Casper,Imllncoiykgffajmjxahbjnscvwalvimdgxnhcnb,M,4.0,64.0,National Oilwell Varco,United States of America,ZEQRKZKLPWIQFCSYEWWPYMMVKWKA,1-718-382-5659,2.0,O,1268025.0
Kcv14438,,638.0,IN,Kcvkpk,70733.0,9.0,Colorado Springs,,M,1.0,42.0,Quanta Services,United States of America,Mtzewzrbzpaqfmcdomalcelldud,1-891-409-7907,5.0,O,3805064.0
Zwh14439,s,543.0,MS,Zwhhaxowgultav,283983.0,2.0,Montpelier,Khfaxzptexyacgyuwtqrcewdstuxqoujtcasknli,M,2.0,19.0,Johnson & Johnson,Canada,Hrhlhzlcalccrzxqkebeknmjnyajkzlbwclbxfedirnedatlalpxxrkljjxnb,1-035-434-6786,3.0,R,2872318.0
ucf14440,l,610.0,IA,ucfbzomhraajbsm,437550.0,,Lincoln,zilgpndcuhagigkvtrloiwpjqebvs,M,4.0,20.0,IAC/InterActiveCorp,United States of America,nztkxeqlqqxejifjlshaccdrghcabhfgcusok,1-162-512-9416,,O,3571944.0
ujr14441,d,596.0,KY,ujrntfiwnqsclogcnfjfpk,138058.0,0.0,Yellow Knife,Dtoeretbyatelinoqqbefhpgszenva,M,0.0,99.0,Waste Management,United States of America,UIXKPVCQNNSLSCMNAINUWLYQKFURWRNEQPBVBNFRUSYDRLOCAYS,1-221-647-3564,1.0,O,971491.0
Mxn14442,,660.0,AK,Mxnantaggkwttcfcjg,167207.0,3.0,Provo,Cgjvbkvqfdbwxbpcuuhqnraj,M,0.0,46.0,Interstate Bakeries,United States of America,Yqukhhcputgntidthugwy,1-613-155-4348,0.0,U,2566618.0
CME14443,,829.0,AR,CMEULDSRRXDADWLXLJIUBOKQBTCK,63401.0,1.0,St. Catharines,eqqigshaaaerfegfdkisdsoepbjcfsckuiwrjffhcokqeshkplwiqefwctqcapaerszcrykrqqkbalfh,U,3.0,42.0,T. Rowe Price,United States of America,Jxtofcibjglhovsgqvbmsqprrerydpnwjvoyxjtluseqgjiellhmoyppaotjxptfzuxf,1-971-553-0450,1.0,O,1217027.0
Nvi14444,,353.0,MS,Nvizs,125871.0,3.0,Great Falls,Mgxkkyhhdzgjlacgapybwngakhsiuckzvakmtobgmhmtifzgxflhqcillcbowkxmom,D,1.0,100.0,Lincoln National,United States of America,ygolrlkqrrnwfpxxkqifmngegqpwrlvlenhgxlwgdlugqhpqkhzdemqiflasszmxhxbgokplplqlw,1-815-598-1025,2.0,R,1305914.0
Qde14445,f,467.0,IN,Qdelirbqzvmznytwkw,498551.0,0.0,Minneapolis,Quact,M,5.0,71.0,General Cable,Canada,Tnbislmjrjmjscnmgrohglgqubadwowz,1-243-035-3005,0.0,O,610123.0
Sos14446,,652.0,NE,Sosbtwmc,349969.0,7.0,Idaho Falls,Hxuczpcxwwmidmjjykhevyglajnaclmxrtgmacjkhibrieoitnrmiqolwflcogyfndcgehsawuoo,U,5.0,19.0,CB Richard Ellis Group,United States of America,SLMVUKPGHOBKWYZRQQBAIJGNQMMAXTLEIWBVTEFGFZUWQPNRGIVQPAJBMPDXKUIE,1-883-782-2111,2.0,O,2252668.0
mkl14447,,395.0,TX,mkljkbvkjcnffbkopkufzeetfk,86109.0,9.0,Fayetteville,Gyyosdhlgpltomuolheyntwrmuhmkjnjinaiwmozyftonps,U,3.0,26.0,Abercrombie & Fitch,Canada,Ezqcsdmmjjtmssidsdxxxqlrjdbmfaysxoemtmxmjyrdr,1-411-059-2120,1.0,O,1308313.0
HON14448,e,703.0,NV,HONFMJXIBIPHLP,265194.0,,Huntington Beach,Adgqhlgdxwmewhftibewcdvsvyduvjjheqevzpkttqtqisblicibzkdgahxansxjklztxunbjlgbzzxt,S,4.0,72.0,Rite Aid,United States of America,Pusffierahrlewzrbvdsjvmbqgpx,1-691-712-2251,2.0,O,2060402.0
SSY14449,,,HI,SSYKMCBIXSFGM,41052.0,7.0,Spokane,,W,1.0,3.0,Verso Paper,United States of America,Dxjkqsvxonmgvwhxupraacxlkycrujne,1-567-456-2694,,U,1618891.0
qdr14450,,730.0,Manitoba,qdrgkccdboldmrcgjlam,121978.0,9.0,Springfield,SPTFJXLSLORLBYALOCVBVAPQSLPXDRPDAXBOURTQXZKGVNRXJIDZLDNGCOSMMEXUWDBPZLUTLC,U,4.0,8.0,General Electric,United States of America,Xdxmfrzkyporrodyxnxpobglunvhfkoffgaabckqjuzdwgcssfpyeq,1-639-197-5305,3.0,O,
Vlu14451,M,483.0,TN,Vluclkrreuvjtjuorgtfmtgpfpdrw,17419.0,9.0,Amarillo,NSDIRQPWFFNYQQVCIQOMWSGTEFGWJMAMXFGBVLUXOQAOHMSQSXMILEXBGBD,S,3.0,28.0,M&F Worldwide,United States of America,Iqebsaqjqraglzdhneljvbzjnphqghfljvyepeugygid,1-076-221-7493,3.0,O,904017.0
Fcd14452,N,670.0,SD,Fcdzrqmkqx,48689.0,1.0,Tucson,Yzhtdknxsvfefazafeoydxbeodts,S,5.0,88.0,Dominion Resources,,jkxspmnnbkipasfsaxprkmosnbibkjaecraslnfhfnqmmcbztpevdxoyrwrwxjduyxjbu,1-375-088-5573,5.0,O,1802901.0
Enb14453,,655.0,KS,Enbogayqatmsfuindrvikdigriiwq,354222.0,8.0,Windsor,Dpqsdsixwgjiemloqscqyumbufcoasixd,S,4.0,46.0,,United States of America,DMJBHRMLFDQMEPLPLWOSEOXYLOFOFXJ,1-374-365-7710,4.0,O,2669015.0
Gxu14454,,429.0,British Columbia,Gxubcsvezdnqecbgywz,55393.0,7.0,Lafayette,Zrsehlsvxtfvktsifntzjjjhmktzkrlv,M,3.0,81.0,Live Nation,United States of America,SKQHIPDHOXKRSNFOFUDAYHRZZRUVYJXBCAOERRPWT,1-891-062-6875,0.0,R,3398747.0
Cog14455,,455.0,AZ,Cogyucryganrqvcftlmxsfkqfjxl,223509.0,5.0,Pembroke Pines,Kejsvmojzqjktbpmydpdibectvfxcxohcmsiurqjhtwrocpqcs,S,4.0,56.0,Duke Energy,,ehxerwgoroolurtixtcunwtezrqqblpwmiqidxxhjlrmjgyvwnpyhoibhnzfwmjahwgmkumxs,1-637-981-6496,4.0,O,163753.0
xal14456,,774.0,New Brunswick,xalwhqmkactlasuvoplfjbnxy,284900.0,8.0,El Paso,Gliraiwywvxemfcwzjipjffjmxvnhbeipsfxjkrpmnlzolfvnddka,,5.0,12.0,Mirant,United States of America,OQXNOZTFBVWNLEWYKGWGHAEYDUMKV,1-403-836-7724,1.0,O,488537.0
Tyb14457,b,732.0,WY,Tybcqoitfjpl,74961.0,0.0,Philadelphia,YKWUAPODXVXHNRTONGNHKDZCBKIZOCHVOUWILBKCBBBXKQKCCUQK,,1.0,64.0,Targa Resources,United States of America,Cpppngwcfnvsrtphcnv,1-847-812-8261,4.0,O,3636410.0
Dtv14458,,745.0,FL,Dtvfmyetjujxgdzizfgm,5276.0,10.0,St. Louis,Uepvopgdoxsdjkggzivablfgnactebhdtudusrajcpnnwztgogaoza,M,3.0,56.0,Alpha Natural Resources,United States of America,Ywcqapbztxbu,1-715-702-2852,4.0,O,411833.0
Iwl14459,,567.0,NE,Iwltpyultvylytngcaftt,479377.0,10.0,Billings,NKWGKQOBOLEQOPOWADHOVPGSGKEKNYVDZKZ,M,0.0,64.0,El Paso,,ugagqwfogfwmzsgbgiwhnymoxwkquazqgznwittsexqunxlfewvbqjnnbjpiaqwqogvqksdsgt,1-451-177-5272,1.0,O,1763531.0
Jwj14460,,424.0,TX,Jwjbgguqykp,88670.0,4.0,Stamford,Jurvscltbzpgqkxzzcencchlltfonqtk,U,1.0,67.0,Fiserv,United States of America,QPICSUHAJTNHGY,1-764-551-0682,5.0,O,791553.0
UTN14461,F,435.0,WA,UTNMQ,354931.0,4.0,Alexandria,Qkkuofttqunvtbkozmnbygglreqvdaltyqnzfvqccfprgfbujfoousvnwlmvkoemnzq,M,5.0,,,United States of America,xgerwfcfevbxzvkewcnxoiacogxxeglrtjcmu,1-758-482-3030,4.0,O,521350.0
Itv14462,,624.0,CO,Itvdqqojllchhbikpyrjlfodzdrf,70039.0,8.0,Phoenix,wveybaprqp,M,4.0,66.0,Centene,Canada,Qbinwwmynshdzayhqaxapweaesmokkpovtbmsldjbucrmqsawreiusctkwljanouakmyzmjdfjhu,,4.0,O,1897562.0
Vui14463,,793.0,Prince Edward Island,Vuinsuqanlpcno,358680.0,10.0,Tucson,Occxvrclqyplcmolnrnwcwzvswqdpdeptevwjdydphgbpjlactnrelp,,5.0,75.0,Cigna,,ZFBWTGIMMGORSICIBHWTWONNTPCSXQFBPKKURXYFMJKSBULZZRWUHJUSNFSTJLTBBNGWYWJOASVFZVU,1-210-543-7680,4.0,O,2653160.0
ZZQ14464,Y,422.0,NM,ZZQRUGNKALMQTLVIUQFEAC,427383.0,2.0,St. Catharines,DGXVYWDLBLDJPPNVGADOLMXPKOPIGBKDGRZNOCHHTRIYMUGIYEFTTQRBGTDETGA,M,2.0,,Graham Packaging,United States of America,Spbtmqtqnbxdwetkijfsujdwlzqohtkzin,1-585-155-2674,5.0,R,1871167.0
tin14465,o,651.0,IL,tingawgb,123934.0,5.0,Edmonton,stdoiobrdcctbbfnrzcx,U,5.0,75.0,BorgWarner,United States of America,IHVFDRLKEDADKNPVKCVNLTQGAWZEZQVPYROXGLAYRXS,1-059-718-3004,4.0,,1252400.0
xqv14466,,396.0,GA,xqvkqhusesleqeumrxcj,249341.0,4.0,Huntsville,Tpphmzolinziixpomqkplxctpifxppkccehqddlcowfqgyfphh,,0.0,60.0,Celanese,,Xhwddkjgcwskjaniwodzlyyvxainhlxpeicvrhaqwjrugkhelkhbvigeixyqzflgj,,2.0,O,816991.0
rni14467,N,579.0,IA,rnionhflcvhvdnmclsrhfwgfejhz,380815.0,,Houston,Wrclchvelyjkgmdxfqdxmmtsfcughlgnqgopwu,M,2.0,71.0,New York Life Insurance,United States of America,MQVANFNRCMYJWZIYQCMWARYYXBAGCTAPCJMGLPYSLPEBOPRCYUJMMX,1-102-757-0838,1.0,R,
Prh14468,,791.0,HI,Prhptlkqselgmevlrxdektb,362776.0,8.0,Seattle,,S,1.0,0.0,Harris,Canada,HMXMJOIRV,1-383-110-7480,2.0,O,3555255.0
Ile14469,C,334.0,AK,Ilehzgiknxudrqkgcvxcqckkau,143642.0,1.0,Columbia,jhwtdhaltixkguafjpwemxxmftx,S,3.0,34.0,Alliant Techsystems,United States of America,CJVXRLWXNYMDAQUEPYCMXOSXOKSNYEGGY,1-089-358-9865,0.0,O,
Mja14470,,750.0,VT,Mjajjh,271725.0,2.0,Santa Fe,NMBIMLDRXKJDHGF,U,0.0,66.0,International Paper,United States of America,Wcvycdatlvvoauiaefuunioulehsmlbdhimadxuhzguqcdrlejnzfgspttskporoh,1-377-233-4573,5.0,O,1419266.0
Pre14471,M,406.0,Saskatchewan,Prebrmbizkxtzxjrszyosxvkrhxhey,374370.0,8.0,Fargo,Eugfbhbrwkxyfehilcexlhpzgpdvozavas,S,2.0,99.0,Realogy,Canada,Wdagwvqsnjejcleldjwrqzubesitfpklgdvsyhqytysbctbylevgffugkfufptbpafqycvpjwb,1-249-854-8212,4.0,R,1164625.0
Xfb14472,u,772.0,HI,Xfbevvds,416072.0,10.0,Dawson City,Flarjgmtkvmrbaolvopfaxfdufgqxhxawfexiqivodstnxydheahtlwjtg,M,2.0,0.0,Oil States International,United States of America,HIZFPBOUEUSKWKMGMRVZTNOBPCLBIKORRLHSCXOSAXNTRN,1-032-980-9224,,,1743856.0
Ydg14473,,378.0,VA,Ydgemdlylgjwqxcgygwfrlrshdu,116279.0,7.0,Oshawa,zfcxivnepvdobukmomgaczlccuvkdcgjprwoiuqsoafmafovttqlggrsunxsashy,U,5.0,27.0,Visteon,United States of America,Ttubeurlahnpoetiueyqowbrfknzanrqshroexbsgpdyneisakosoy,1-885-916-2845,2.0,O,3418656.0
Xre14474,R,491.0,UT,Xrekmnjdswgxhjgjnkdluthzcm,458526.0,4.0,Stamford,DDIYLFFVMFQOBLSPVBEMJOVICHHZBWAGPVCGIWA,U,3.0,36.0,Oracle,United States of America,Lmlxabndgcwijfgji,1-374-642-5525,0.0,O,
AAJ14475,,405.0,Saskatchewan,AAJDGPVXDBQLMJIY,471685.0,7.0,Indianapolis,QEWACSKQJRGVDHNVAWXGYHLGGVPKXRDLEUYANCFDQWBKQCTGPJQCSMCWUXQVGANFMAVRMSQGCR,D,,7.0,Peabody Energy,United States of America,Gysscy,1-495-350-8705,0.0,O,1930483.0
Kal14476,X,321.0,SD,Kalto,131854.0,10.0,Tulsa,VOVQAGHGQWXKOJHAJCIMZECO,S,5.0,74.0,Apple,Canada,Hanjijcqvigzmaxidvhgjrmbfuqdvpyxwmfkjtapcjnraaqzuckmcjghboiogbjdpa,1-140-996-3646,1.0,O,1880154.0
YUK14477,k,824.0,VA,YUKCDOHMCOGQWRW,76171.0,4.0,Cleveland,Riyqfovtcqbkbcglvoq,D,4.0,,Genworth Financial,United States of America,ELUKHKMSDDVRJDTHEAFIJCXTJUCWAPMLQGKCIVMETTCPSJOIMCNBKTXFJQ,1-555-431-6450,2.0,O,253935.0
qpd14478,y,336.0,AL,qpdgkbtxnwpva,243098.0,0.0,Oceanside,yurpzjnziltp,M,,57.0,Cooper-Standard Holdings,United States of America,KCZCWGP,1-480-449-7112,0.0,O,
Wcx14479,u,805.0,WI,Wcxiaulfyusskivvblrizhgshok,413057.0,6.0,Hampton,Irfjxgfrpvsigjprrwtrgystbxuqctbkmuvhkicjpcxlgjj,S,0.0,44.0,Amgen,Canada,DTHJJACYSW,1-581-911-8396,3.0,R,2840893.0
WHV14480,,517.0,CT,WHVCUVOSLK,243995.0,8.0,Chula Vista,MHUDWUPU,D,0.0,29.0,Superior Energy Services,United States of America,Tulfqhuzwddlqqpfenvdeeaxtkodbfzidcmohzwdrzzoqkh,1-798-096-2120,3.0,O,3200032.0
Mbx14481,,563.0,MO,Mbxcznosetaskvcnexezhwp,408400.0,9.0,El Monte,ohqwqohjgugnjdupkfbkkqwlljplnvpadmynoiz,M,3.0,37.0,Macy's,United States of America,URJSXELEFMBAUUEDSQAJHASYCYKT,1-475-510-1986,5.0,O,
Wnk14482,,359.0,IA,Wnkkcshpvjxsyfauqghpqdibibe,41597.0,1.0,Oceanside,Czqixtuwkqedlvpxukz,D,1.0,26.0,Humana,United States of America,Nakrmrwqrxsornzcjeeijiwu,1-721-892-8505,1.0,O,571074.0
PJF14483,X,694.0,NM,PJFRZRPTKXKCSIAVOSHBFPTRJGJW,425519.0,0.0,Chandler,,S,2.0,42.0,Crown Holdings,Canada,pozfgbynhxmapnlteqffzrcuuhaczxphkdbvjemmgyskrwfh,1-405-899-6586,5.0,O,2141763.0
Jjd14484,h,514.0,MI,Jjdexaxdysxzrmhrgxxfbuobqpwpji,237324.0,5.0,Shreveport,Udqvncnkjchsbaybb,U,3.0,45.0,,United States of America,cqzhgmjsadgwvrzyudtgqncbmpagrceuncnahmqeigbdn,1-616-400-5678,2.0,O,1082537.0
Swq14485,,,Ontario,Swqgffu,226776.0,7.0,Waco,Ngwyyvdxymzoqhqvedizpsawclurwri,,4.0,63.0,Michaels Stores,United States of America,Lrpkdjtepqvnavpkqxnuexhrhhnnnbwiy,1-958-754-1358,1.0,O,3277081.0
PKK14486,,330.0,ID,PKKRVUPJGCDUIBB,,,Ontario,Yjwmivikngibgwylpp,S,3.0,86.0,Beckman Coulter,United States of America,Arrafqoxgfblpimfycomurvcbsdoonblvmhirppgkuf,1-275-197-4914,3.0,O,2374891.0
XQS14487,,,NV,XQSMYSNIKPHYETQBTSXDWWP,265614.0,10.0,Arlington,ZFTWNECREUAJGTMVJMZHWVJGDZIGWKNTTTFWZTIPDABMDHSFA,M,,64.0,Northwestern Mutual,United States of America,Sxewcfdzhuggazgoxbskqeujonnfvhsoq,1-119-761-2402,2.0,U,
UTA14488,,372.0,KY,UTAKNTIRHRBVOSPWAMOFIK,360557.0,4.0,Wichita,ZIQCMJEGOPZFZTZJJDVUHJRQSACCSERHPQANGWVALKFKWEOIZFRKLVYEYHFNUZAXBAUCJNEILSHSO,D,3.0,16.0,Enterprise GP Holdings,United States of America,Pqtryxjpsaxnvnqgeoxzdwqievdcrigx,1-508-754-1149,5.0,O,
Wqz14489,A,805.0,Nova Scotia,Wqzppkzwmbpmdl,459024.0,1.0,Hialeah,Eyrhsvemasuwupsaylkvyodarboymjuvdlaznfbynlkxrafawzhtqlhlkjtyxgymuqphlatrf,,1.0,65.0,Duke Energy,United States of America,TKWFLZUERJMYBYPHBQAEQYSDSFZSGUHIXMSBOSOFDAMMQSZUDTPUHGVOAKOZZSJX,1-471-763-1300,,O,2848806.0
Nhr14490,A,625.0,OR,Nhrtiipurvdaowqvlcsedszrxf,243638.0,2.0,Grand Rapids,whmlcbmxjzmsmakncjxrginaprkyjpaprxlcxihghcjqqahtkbci,S,2.0,27.0,Albemarle,United States of America,Ewzjqevrbye,1-485-318-3398,1.0,O,3675843.0
New14491,,507.0,MI,Newrnsouxaplsqebohywfmurv,480984.0,10.0,Santa Rosa,Oedewceldvkmowqdogcckfd,W,0.0,88.0,MGIC Investment,United States of America,bubrt,1-696-845-8177,3.0,O,2685502.0
gke14492,B,772.0,WV,gkecxjekhxwehocspp,60955.0,4.0,Manchester,Nhimlvkwvkeffmmxfwrkuwlkqyfloj,M,0.0,61.0,US Airways Group,United States of America,Epopcblldjwnudnnawpgfazzpgvkisknysolsuwqbjhrbgtbkmxmzirkchdeqkxpkcbt,,5.0,O,1858431.0
Sph14493,s,763.0,OR,Sphfmigzsilvsu,239794.0,8.0,Ontario,GMMDRPNQPCDCXMXHERYIDXMCZPGLWDNTKCSQPTJGJTZPKQECUIBTDJORCNJHQQHVALTSSMPK,W,,35.0,Conseco,United States of America,Ksymimuxdquiwjkbydrkmdfrciafhmgkszrh,1-412-770-2744,3.0,O,905791.0
AQL14494,,509.0,DE,AQLAOXKULXWRLA,,3.0,London,MIOCQFTEGIQHFNALDUVFGHSZNKJECOI,U,2.0,88.0,Amkor Technology,United States of America,Ssfei,,5.0,O,3000893.0
Kor14495,f,421.0,VT,Kordcnvfn,254694.0,3.0,New York,Kqpnnv,M,0.0,6.0,Pfizer,,nwbrhbbwffjjclxwjabcdddgyohnpsg,1-962-989-9406,0.0,R,3823039.0
ahb14496,,406.0,British Columbia,ahbagetltrgndorinamemuuphypb,59146.0,3.0,Inglewood,Wgwcwjnbplrurykunrwkyhkmvhnnpkdp,M,4.0,73.0,EOG Resources,Canada,Qbujslaoms,1-695-753-7206,3.0,O,88168.0
DRO14497,,478.0,VA,DROKKVFJZ,215562.0,7.0,Pittsburgh,Yzvwaizpkvwtjlujowxdiplulsds,M,2.0,80.0,Patterson,Canada,NHQWXVHTOGOFUJSHJJXQSOPUZWEOVNEMBJBZEDNADFZEGGEKURR,1-601-167-0396,4.0,O,3452167.0
ehm14498,n,462.0,KY,ehmsjlojybystyuv,451412.0,10.0,Dallas,ZKKOXPVFEIZYWTM,U,1.0,41.0,Mutual of America Life,United States of America,Ixpnvwdmrdkwytnsenntjejtngrpxjswdojqndflxj,1-299-718-9385,3.0,O,336136.0
Xpn14499,,659.0,New Brunswick,Xpntxxfsafzmqrelnel,14910.0,,Berkeley,XHGIFJEKFUIFRLREUQBATAWFEORKWVPSEEPIZFSKDRSQKIRXQMVXUPBLRTRGACZO,D,4.0,4.0,CVS Caremark,United States of America,Rwwsyemglxhyudgbamgzphrxrzfeslolnzgogeyjiasqygigpijj,1-081-456-8984,5.0,O,1751498.0
YED14500,,767.0,UT,YEDPTJXOZMFHZOK,58250.0,8.0,Cheyenne,Nvsvw,M,3.0,51.0,Phillips-Van Heusen,United States of America,Antptpwhdlvpnlhuoedcisvtngnkwxvtpijuffzwbcjfomiueynrrpksf,1-026-529-2299,3.0,R,2650647.0
ZZC14501,,651.0,Alberta,ZZCDISBVWTKZTAXYBTYFRQA,467305.0,6.0,Indianapolis,Rabpdgwleuzhdlhxj,M,5.0,73.0,Blockbuster,United States of America,Fmhpuigontdndejmcdpcshssgrthwyrvcxbthhtugryvdjfwlqnhoumhghrcduyngkigavupddlw,1-861-925-0478,4.0,R,2837096.0
Bxv14502,b,779.0,MD,Bxvpshymihr,72294.0,6.0,Boston,FGAIWMIHVHHTWLOJSMDSNSZOQNUAKHQVVDMVMUFMOSZEBPURSSDOBRICV,S,4.0,3.0,Mutual of America Life,United States of America,,1-927-730-1870,4.0,O,1169290.0
Xdq14503,B,839.0,Manitoba,Xdqziwckgovnxbdgcscxhtnnhndwno,101300.0,2.0,Pembroke Pines,Llyifoyftaqiujhffrkwuchsshbncqosrnutequfesuoltecndvxjhntgv,S,0.0,45.0,Ferrellgas Partners,Canada,Etlxlzydnnglmabidxomikcknmthrwxaxqnmwfdmjeqrvknuevwlkpjfjfdntabssixrsu,1-074-354-6418,2.0,O,3745754.0
Xwg14504,,463.0,AR,Xwgnbzyxdkpjgzbvib,469510.0,9.0,Los Angeles,Ibyggxmywhkqoppadrpyeqmwnvfinwdtylcpanxlknuuegxtampgggbctubqbcqgoxppswpgyiwdtmy,M,0.0,18.0,Thrivent Financial,,LIRBNEOLUJBTTKIQRNBA,1-443-225-9340,2.0,O,3171017.0
Qfa14505,,666.0,WY,Qfaiantshy,439495.0,,Montgomery,egtrgdrzhobji,S,2.0,96.0,Adams Resources & Energy,Canada,Yazbzbjaskrbcu,1-769-078-2839,3.0,O,2325401.0
vti14506,u,474.0,VT,vtirinvueieyrpoxfusszdhgnatsab,83424.0,3.0,Abilene,ooeiexqhjiecwuvslzufgtuscsoswnkfhrpxefqhvtniwratyi,M,2.0,,Guess,United States of America,Wnuowncsaqirdngkrqzyjoojpgjclqeuyxrcngwgvgyodwbvriqibiybzdbkisgcsdeijuc,1-420-909-2877,1.0,O,661463.0
hdf14507,,491.0,SC,hdfneqiqriblua,319790.0,0.0,West Covina,DTPJUAQUIBHIAZDDGESSFX,M,0.0,29.0,SunGard Data Systems,United States of America,Hqtlgkdphketjopmenxopvf,1-481-150-8287,4.0,O,1576971.0
Mhq14508,,362.0,MA,Mhqrxhbttiytsxhrxorjcdmiwv,361776.0,5.0,Gary,jbrfftublqeyirggkuowzhhkwtwicwxgrkpwuprdldqlbdfpsgsbwwilys,S,2.0,14.0,Carpenter Technology,United States of America,mgojsjnezubapxqsjdolvzaoummdxhmdoafgorcbcsyndpbktopdwanhrlakenqtpgsuxuz,1-126-308-7095,0.0,O,540900.0
BNO14509,,,New Brunswick,BNOUCEUQDMQZXFGHMYHCSWWSVUB,149122.0,4.0,Tacoma,Wcsnfxynnkkeorpdknq,M,4.0,59.0,Ashland,United States of America,laxhadljdwv,1-549-274-9486,2.0,O,2284868.0
Fxe14510,,336.0,HI,Fxeuiliyeoligknkclgbaoglr,65292.0,4.0,Virginia Beach,UOKWM,M,3.0,71.0,Cracker Barrel Old Country,United States of America,QYSZKTEDDLSEFISVIGKATDWNKJYUOQDOW,1-281-835-8747,0.0,,1662244.0
QQK14511,,548.0,Alberta,QQKMLRYUFBGHRCVOMWVCC,118100.0,4.0,Chattanooga,Zjypwoxqtxzgapxwydonimnhxdrjazyxknqfklbebotfrukxfvy,U,2.0,50.0,Pride International,United States of America,Dcbai,1-007-516-8520,3.0,O,1403039.0
Fal14512,W,425.0,MT,Falxuqqdgsgvuzcv,473639.0,9.0,San Diego,UMPFMCXMKUCUDIOJCTUTRZSIHSCRNSZHULODNVOSRCJIGSSXKEEREDFOHUWDORURYCQOXHCOPG,U,4.0,28.0,Archer Daniels Midland,Canada,INKRYMRSADWIUDEOTCXCMSYXMELHTXKKRRSTFFEDGCTRPOOW,1-003-506-6395,5.0,R,2914979.0
Dcq14513,,476.0,DE,Dcqvjhpltqvolhodaepkgjgvnkhuc,404931.0,10.0,Coral Springs,Ojuzmygufrhbalfdqsiwnuphiwhyfpmy,W,1.0,81.0,,Canada,Kiuyqjxogbspkgtpv,1-895-116-7449,4.0,O,615527.0
rdk14514,,592.0,KY,rdkzfqhsmjofpzlgqrcweuqmsh,87198.0,8.0,Fairbanks,Ldooujfetgm,M,3.0,50.0,Dick's Sporting Goods,United States of America,Hskzyyofwodmyufdptbnilpzfpqjclokxytzuxscqcs,1-946-010-3021,1.0,O,3940097.0
hnq14515,,565.0,UT,hnqrddyepdeadvzqectl,438412.0,3.0,Tallahassee,ERDCYLPDLAJQCBDNAAWVJFWGUMXDVGZUCLAMKWWCHVAGDSWVBDOGTECXYQRTNJSBPEHCEHMJWU,M,4.0,89.0,Terex,United States of America,Nweeguhkuockppmjnb,1-334-573-4255,1.0,O,226281.0
Hyc14516,,744.0,Quebec,Hycznkawzygjqrshwnzdnyjehgbzd,246546.0,5.0,Edmonton,Mnddspfcqjnqmwdspnaonnvgtqbzsnkkkdwxegcicebchqcahzcuogurruoxlpvkj,D,5.0,82.0,St. Jude Medical,United States of America,Cfatzwslraulbhumtgirvoqgdfaeamymiq,1-019-664-9065,4.0,R,2370924.0
ZZH14517,,314.0,NE,ZZHLWIUUOBVH,427134.0,7.0,Columbus,,S,2.0,,Mylan,Canada,bgxoeazjhroqmmifomepzwswkbgjhatleo,1-713-068-3146,0.0,O,3184248.0
Osv14518,,589.0,HI,Osvoqyn,364120.0,5.0,Lincoln,Bmxhywwuycqoqcycpdeginbqxjptylhcpmsixmjvgsghhoicnjsetsfrqfuouplqbtjwavcmnakhqb,M,4.0,50.0,JohnsonDiversey,United States of America,sujftnbtjwientkiqaxatgrrvkxtcyxyaataewlhutrjjdqrqurd,1-404-621-8751,0.0,O,1391412.0
TRP14519,,830.0,WV,TRPUS,308845.0,7.0,Lowell,Rzuuscbchssfnxfqkcgchglgsyoziwcagakjdgzefu,M,1.0,59.0,Adams Resources & Energy,United States of America,oveeshpfhmi,1-401-243-5818,4.0,O,690769.0
lbj14520,D,766.0,SC,lbjubeeckkakeesqnwl,263119.0,,Salt Lake City,Taylbpaicdttiqubokiydmdaxvblgcz,M,2.0,77.0,Pacer International,,Rfrdjmq,1-037-030-2969,3.0,O,3782583.0
Eul14521,,700.0,NJ,Eulmxxhchakejoidkioubovhbxbx,425735.0,3.0,Cedar Rapids,epjugnssxlbdkavoykuuiapku,M,2.0,53.0,Avnet,United States of America,BKYGZMLMCRMEEOOAIYIMRYVSFGJM,1-206-179-4224,2.0,O,1633072.0
euc14522,I,611.0,MD,eucdieizezvhnb,408480.0,3.0,Vallejo,uopajisnwonpiktxyrxwwftrdrrfumwztm,W,3.0,58.0,First Data,United States of America,bzkiisqhzhmuvesy,1-252-948-0905,0.0,O,657877.0
Pmy14523,,711.0,AZ,Pmyudufjbhhlmczapecgsnzgqzdo,313121.0,3.0,Idaho Falls,kxynbrrppvxbfqdjxhumahdgohspoqfmfczemekthepqyaeinjdk,S,3.0,79.0,Google,United States of America,Sfgkrlbguqbqopymfheukavdeilcdfxfy,1-440-656-5612,5.0,O,
Mcg14524,,587.0,FL,Mcgfanbig,317899.0,1.0,Charleston,Eyfmqaiotgnhcixfqvepoxpebiiquumsnsyjqsybrunftp,S,,49.0,AECOM Technology,United States of America,TGRYLOSJQBHVKVUBDYEBVSFLUWDDTEG,1-951-273-9355,5.0,U,1784386.0
