prospect_State,prospect_AddressLine2,prospect_MiddleInitial,prospect_LastName,prospect_AddressLine1,prospect_AgencyID,prospect_NumberChildren,prospect_FirstName,prospect_NumberCars,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_PostalCode,prospect_Income,prospect_City,prospect_Country,prospect_NumberCreditCards,prospect_Gender,prospect_Age,prospect_Phone,prospect_NetWorth,prospect_Employer,prospect_MaritalStatus
SD,VOVQAGHGQWXKOJHAJCIMZECO,X,Kalto,Hanjijcqvigzmaxidvhgjrmbfuqdvpyxwmfkjtapcjnraaqzuckmcjghboiogbjdpa,Kal14476,5.0,Nkqddeouwnmbhzuxeungxqgo,1.0,321.0,O,Thzkmf,131854.0,Tulsa,Canada,10.0,M,74.0,1-140-996-3646,1880154.0,Apple,S
VA,Riyqfovtcqbkbcglvoq,k,YUKCDOHMCOGQWRW,ELUKHKMSDDVRJDTHEAFIJCXTJUCWAPMLQGKCIVMETTCPSJOIMCNBKTXFJQ,YUK14477,4.0,Xbszomnmzrrjfjwcpsiuaplxi,2.0,824.0,O,LXPIHI,76171.0,Cleveland,United States of America,4.0,,,1-555-431-6450,253935.0,Genworth Financial,D
AL,yurpzjnziltp,y,qpdgkbtxnwpva,KCZCWGP,qpd14478,,dzrzslopunrjtklxktfdfpgrrt,0.0,336.0,O,YKZQHO,243098.0,Oceanside,United States of America,0.0,,57.0,1-480-449-7112,,Cooper-Standard Holdings,M
WI,Irfjxgfrpvsigjprrwtrgystbxuqctbkmuvhkicjpcxlgjj,u,Wcxiaulfyusskivvblrizhgshok,DTHJJACYSW,Wcx14479,0.0,gywfywhtutzcyekutl,3.0,805.0,R,Tnlchpfh,413057.0,Hampton,Canada,6.0,m,44.0,1-581-911-8396,2840893.0,Amgen,S
CT,MHUDWUPU,,WHVCUVOSLK,Tulfqhuzwddlqqpfenvdeeaxtkodbfzidcmohzwdrzzoqkh,WHV14480,0.0,Jsptnfuwprjzwimwbiyomxahs,3.0,517.0,O,QHHXPXSFV,243995.0,Chula Vista,United States of America,8.0,m,29.0,1-798-096-2120,3200032.0,Superior Energy Services,D
MO,ohqwqohjgugnjdupkfbkkqwlljplnvpadmynoiz,,Mbxcznosetaskvcnexezhwp,URJSXELEFMBAUUEDSQAJHASYCYKT,Mbx14481,3.0,pajejbqyivvmgvbcyudph,5.0,563.0,O,,408400.0,El Monte,United States of America,9.0,m,37.0,1-475-510-1986,,Macy's,M
IA,Czqixtuwkqedlvpxukz,,Wnkkcshpvjxsyfauqghpqdibibe,Nakrmrwqrxsornzcjeeijiwu,Wnk14482,1.0,Ndzvlkfnskfqb,1.0,359.0,O,borbwhna,41597.0,Oceanside,United States of America,1.0,,26.0,1-721-892-8505,571074.0,Humana,D
NM,,X,PJFRZRPTKXKCSIAVOSHBFPTRJGJW,pozfgbynhxmapnlteqffzrcuuhaczxphkdbvjemmgyskrwfh,PJF14483,2.0,fclnueueehenfxfsdfmnp,5.0,694.0,O,,425519.0,Chandler,Canada,0.0,,42.0,1-405-899-6586,2141763.0,Crown Holdings,S
MI,Udqvncnkjchsbaybb,h,Jjdexaxdysxzrmhrgxxfbuobqpwpji,cqzhgmjsadgwvrzyudtgqncbmpagrceuncnahmqeigbdn,Jjd14484,3.0,lvokmjbyovokifokhsmvincmccmds,2.0,514.0,O,RXBFW,237324.0,Shreveport,United States of America,5.0,,45.0,1-616-400-5678,1082537.0,,U
Ontario,Ngwyyvdxymzoqhqvedizpsawclurwri,,Swqgffu,Lrpkdjtepqvnavpkqxnuexhrhhnnnbwiy,Swq14485,4.0,XMYDH,1.0,,O,Uymbneeknn,226776.0,Waco,United States of America,7.0,f,63.0,1-958-754-1358,3277081.0,Michaels Stores,
ID,Yjwmivikngibgwylpp,,PKKRVUPJGCDUIBB,Arrafqoxgfblpimfycomurvcbsdoonblvmhirppgkuf,PKK14486,3.0,btvjlgyjwbwodpvhpavjlkmsihpidx,3.0,330.0,O,lidleklu,,Ontario,United States of America,,,86.0,1-275-197-4914,2374891.0,Beckman Coulter,S
NV,ZFTWNECREUAJGTMVJMZHWVJGDZIGWKNTTTFWZTIPDABMDHSFA,,XQSMYSNIKPHYETQBTSXDWWP,Sxewcfdzhuggazgoxbskqeujonnfvhsoq,XQS14487,,tbcrqkhbepeo,2.0,,U,Hvdblkmiz,265614.0,Arlington,United States of America,10.0,m,64.0,1-119-761-2402,,Northwestern Mutual,M
KY,ZIQCMJEGOPZFZTZJJDVUHJRQSACCSERHPQANGWVALKFKWEOIZFRKLVYEYHFNUZAXBAUCJNEILSHSO,,UTAKNTIRHRBVOSPWAMOFIK,Pqtryxjpsaxnvnqgeoxzdwqievdcrigx,UTA14488,3.0,Fbxmrcngb,5.0,372.0,O,RYIQJEBAHAI,360557.0,Wichita,United States of America,4.0,F,16.0,1-508-754-1149,,Enterprise GP Holdings,D
Nova Scotia,Eyrhsvemasuwupsaylkvyodarboymjuvdlaznfbynlkxrafawzhtqlhlkjtyxgymuqphlatrf,A,Wqzppkzwmbpmdl,TKWFLZUERJMYBYPHBQAEQYSDSFZSGUHIXMSBOSOFDAMMQSZUDTPUHGVOAKOZZSJX,Wqz14489,1.0,Nrxdc,,805.0,O,pymbqqkh,459024.0,Hialeah,United States of America,1.0, ,65.0,1-471-763-1300,2848806.0,Duke Energy,
OR,whmlcbmxjzmsmakncjxrginaprkyjpaprxlcxihghcjqqahtkbci,A,Nhrtiipurvdaowqvlcsedszrxf,Ewzjqevrbye,Nhr14490,2.0,wxeiujmsjw,1.0,625.0,O,KYEENLVKV,243638.0,Grand Rapids,United States of America,2.0,,27.0,1-485-318-3398,3675843.0,Albemarle,S
MI,Oedewceldvkmowqdogcckfd,,Newrnsouxaplsqebohywfmurv,bubrt,New14491,0.0,Kjaxjxtktvuefqajckbgprwastc,3.0,507.0,O,YLNLWPTIMD,480984.0,Santa Rosa,United States of America,10.0,,88.0,1-696-845-8177,2685502.0,MGIC Investment,W
WV,Nhimlvkwvkeffmmxfwrkuwlkqyfloj,B,gkecxjekhxwehocspp,Epopcblldjwnudnnawpgfazzpgvkisknysolsuwqbjhrbgtbkmxmzirkchdeqkxpkcbt,gke14492,0.0,rqlmzbmdgecytzcljzymntdqnvzl,5.0,772.0,O,MYQFNY,60955.0,Manchester,United States of America,4.0,,61.0,,1858431.0,US Airways Group,M
OR,GMMDRPNQPCDCXMXHERYIDXMCZPGLWDNTKCSQPTJGJTZPKQECUIBTDJORCNJHQQHVALTSSMPK,s,Sphfmigzsilvsu,Ksymimuxdquiwjkbydrkmdfrciafhmgkszrh,Sph14493,,ISQMJGSYPDZINRHILBRY,3.0,763.0,O,XIFPXL,239794.0,Ontario,United States of America,8.0,,35.0,1-412-770-2744,905791.0,Conseco,W
DE,MIOCQFTEGIQHFNALDUVFGHSZNKJECOI,,AQLAOXKULXWRLA,Ssfei,AQL14494,2.0,BEFUDRTSCRINTMF,5.0,509.0,O,Luvpnnbpjajv,,London,United States of America,3.0,,88.0,,3000893.0,Amkor Technology,U
VT,Kqpnnv,f,Kordcnvfn,nwbrhbbwffjjclxwjabcdddgyohnpsg,Kor14495,0.0,gfjcbdhvc,0.0,421.0,R,onrugbcru,254694.0,New York,,3.0,F,6.0,1-962-989-9406,3823039.0,Pfizer,M
British Columbia,Wgwcwjnbplrurykunrwkyhkmvhnnpkdp,,ahbagetltrgndorinamemuuphypb,Qbujslaoms,ahb14496,4.0,srlkikdnessgpuccxapbmstizx,3.0,406.0,O,sgkxxal,59146.0,Inglewood,Canada,3.0,m,73.0,1-695-753-7206,88168.0,EOG Resources,M
VA,Yzvwaizpkvwtjlujowxdiplulsds,,DROKKVFJZ,NHQWXVHTOGOFUJSHJJXQSOPUZWEOVNEMBJBZEDNADFZEGGEKURR,DRO14497,2.0,Vzzxjgv,4.0,478.0,O,Fklhzebdnbds,215562.0,Pittsburgh,Canada,7.0,,80.0,1-601-167-0396,3452167.0,Patterson,M
KY,ZKKOXPVFEIZYWTM,n,ehmsjlojybystyuv,Ixpnvwdmrdkwytnsenntjejtngrpxjswdojqndflxj,ehm14498,1.0,Lxaaawsqwexchfekhtebcufipyt,3.0,462.0,O,,451412.0,Dallas,United States of America,10.0,,41.0,1-299-718-9385,336136.0,Mutual of America Life,U
New Brunswick,XHGIFJEKFUIFRLREUQBATAWFEORKWVPSEEPIZFSKDRSQKIRXQMVXUPBLRTRGACZO,,Xpntxxfsafzmqrelnel,Rwwsyemglxhyudgbamgzphrxrzfeslolnzgogeyjiasqygigpijj,Xpn14499,4.0,Htumblwncskywpnvjynyw,5.0,659.0,O,gvjut,14910.0,Berkeley,United States of America,,,4.0,1-081-456-8984,1751498.0,CVS Caremark,D
UT,Nvsvw,,YEDPTJXOZMFHZOK,Antptpwhdlvpnlhuoedcisvtngnkwxvtpijuffzwbcjfomiueynrrpksf,YED14500,3.0,Evhrptgkdgmqvrvocnmwyrqx,3.0,767.0,R,ohrpuntnwtyi,58250.0,Cheyenne,United States of America,8.0,f,51.0,1-026-529-2299,2650647.0,Phillips-Van Heusen,M
Alberta,Rabpdgwleuzhdlhxj,,ZZCDISBVWTKZTAXYBTYFRQA,Fmhpuigontdndejmcdpcshssgrthwyrvcxbthhtugryvdjfwlqnhoumhghrcduyngkigavupddlw,ZZC14501,5.0,EEWLYJKTAQNOMFITHWG,4.0,651.0,R,Kgopfckr,467305.0,Indianapolis,United States of America,6.0,M,73.0,1-861-925-0478,2837096.0,Blockbuster,M
MD,FGAIWMIHVHHTWLOJSMDSNSZOQNUAKHQVVDMVMUFMOSZEBPURSSDOBRICV,b,Bxvpshymihr,,Bxv14502,4.0,vbxhy,4.0,779.0,O,xwcqzf,72294.0,Boston,United States of America,6.0,M,3.0,1-927-730-1870,1169290.0,Mutual of America Life,S
Manitoba,Llyifoyftaqiujhffrkwuchsshbncqosrnutequfesuoltecndvxjhntgv,B,Xdqziwckgovnxbdgcscxhtnnhndwno,Etlxlzydnnglmabidxomikcknmthrwxaxqnmwfdmjeqrvknuevwlkpjfjfdntabssixrsu,Xdq14503,0.0,wcnnhbfklybx,2.0,839.0,O,Mlpiqf,101300.0,Pembroke Pines,Canada,2.0,,45.0,1-074-354-6418,3745754.0,Ferrellgas Partners,S
AR,Ibyggxmywhkqoppadrpyeqmwnvfinwdtylcpanxlknuuegxtampgggbctubqbcqgoxppswpgyiwdtmy,,Xwgnbzyxdkpjgzbvib,LIRBNEOLUJBTTKIQRNBA,Xwg14504,0.0,okyrqxt,2.0,463.0,O,eksqfcvm,469510.0,Los Angeles,,9.0,f,18.0,1-443-225-9340,3171017.0,Thrivent Financial,M
WY,egtrgdrzhobji,,Qfaiantshy,Yazbzbjaskrbcu,Qfa14505,2.0,Hyxpdvinboyckmjnaqyibsdi,3.0,666.0,O,Ayktkdrqmvk,439495.0,Montgomery,Canada,,,96.0,1-769-078-2839,2325401.0,Adams Resources & Energy,S
VT,ooeiexqhjiecwuvslzufgtuscsoswnkfhrpxefqhvtniwratyi,u,vtirinvueieyrpoxfusszdhgnatsab,Wnuowncsaqirdngkrqzyjoojpgjclqeuyxrcngwgvgyodwbvriqibiybzdbkisgcsdeijuc,vti14506,2.0,Zekgkgcf,1.0,474.0,O,Qdrhghzca,83424.0,Abilene,United States of America,3.0,,,1-420-909-2877,661463.0,Guess,M
SC,DTPJUAQUIBHIAZDDGESSFX,,hdfneqiqriblua,Hqtlgkdphketjopmenxopvf,hdf14507,0.0,RWMQMQWLST,4.0,491.0,O,Smobvy,319790.0,West Covina,United States of America,0.0,M,29.0,1-481-150-8287,1576971.0,SunGard Data Systems,M
MA,jbrfftublqeyirggkuowzhhkwtwicwxgrkpwuprdldqlbdfpsgsbwwilys,,Mhqrxhbttiytsxhrxorjcdmiwv,mgojsjnezubapxqsjdolvzaoummdxhmdoafgorcbcsyndpbktopdwanhrlakenqtpgsuxuz,Mhq14508,2.0,ZTRHUZBKMHCOAEDKG,0.0,362.0,O,Isfmguykunvn,361776.0,Gary,United States of America,5.0,f,14.0,1-126-308-7095,540900.0,Carpenter Technology,S
New Brunswick,Wcsnfxynnkkeorpdknq,,BNOUCEUQDMQZXFGHMYHCSWWSVUB,laxhadljdwv,BNO14509,4.0,FCZZCQLQUXJXIGYKHKCKPSW,2.0,,O,ztktnqu,149122.0,Tacoma,United States of America,4.0,,59.0,1-549-274-9486,2284868.0,Ashland,M
HI,UOKWM,,Fxeuiliyeoligknkclgbaoglr,QYSZKTEDDLSEFISVIGKATDWNKJYUOQDOW,Fxe14510,3.0,Pqdlkedfekpyw,0.0,336.0,,airjv,65292.0,Virginia Beach,United States of America,4.0,f,71.0,1-281-835-8747,1662244.0,Cracker Barrel Old Country,M
Alberta,Zjypwoxqtxzgapxwydonimnhxdrjazyxknqfklbebotfrukxfvy,,QQKMLRYUFBGHRCVOMWVCC,Dcbai,QQK14511,2.0,bvtowkinindsztmwcp,3.0,548.0,O,dnaavkzuxnon,118100.0,Chattanooga,United States of America,4.0,M,50.0,1-007-516-8520,1403039.0,Pride International,U
MT,UMPFMCXMKUCUDIOJCTUTRZSIHSCRNSZHULODNVOSRCJIGSSXKEEREDFOHUWDORURYCQOXHCOPG,W,Falxuqqdgsgvuzcv,INKRYMRSADWIUDEOTCXCMSYXMELHTXKKRRSTFFEDGCTRPOOW,Fal14512,4.0,qtmey,5.0,425.0,R,Nmakke,473639.0,San Diego,Canada,9.0,M,28.0,1-003-506-6395,2914979.0,Archer Daniels Midland,U
DE,Ojuzmygufrhbalfdqsiwnuphiwhyfpmy,,Dcqvjhpltqvolhodaepkgjgvnkhuc,Kiuyqjxogbspkgtpv,Dcq14513,1.0,Vfcrpwqexvbjzjswyazqrworvv,4.0,476.0,O,vargcclsobp,404931.0,Coral Springs,Canada,10.0,m,81.0,1-895-116-7449,615527.0,,W
KY,Ldooujfetgm,,rdkzfqhsmjofpzlgqrcweuqmsh,Hskzyyofwodmyufdptbnilpzfpqjclokxytzuxscqcs,rdk14514,3.0,LLXDGDI,1.0,592.0,O,Izyxet,87198.0,Fairbanks,United States of America,8.0,M,50.0,1-946-010-3021,3940097.0,Dick's Sporting Goods,M
UT,ERDCYLPDLAJQCBDNAAWVJFWGUMXDVGZUCLAMKWWCHVAGDSWVBDOGTECXYQRTNJSBPEHCEHMJWU,,hnqrddyepdeadvzqectl,Nweeguhkuockppmjnb,hnq14515,4.0,pshacfaxqgsliubsfugeobtevjyrc,1.0,565.0,O,IZEWMSZL,438412.0,Tallahassee,United States of America,3.0,,89.0,1-334-573-4255,226281.0,Terex,M
Quebec,Mnddspfcqjnqmwdspnaonnvgtqbzsnkkkdwxegcicebchqcahzcuogurruoxlpvkj,,Hycznkawzygjqrshwnzdnyjehgbzd,Cfatzwslraulbhumtgirvoqgdfaeamymiq,Hyc14516,5.0,Ralhwsqudzo,4.0,744.0,R,Tamkqqwdylps,246546.0,Edmonton,United States of America,5.0,f,82.0,1-019-664-9065,2370924.0,St. Jude Medical,D
NE,,,ZZHLWIUUOBVH,bgxoeazjhroqmmifomepzwswkbgjhatleo,ZZH14517,2.0,ENNSTXRDFMCRJGELMDVPOJFCC,0.0,314.0,O,yikkeqdllzby,427134.0,Columbus,Canada,7.0,m,,1-713-068-3146,3184248.0,Mylan,S
HI,Bmxhywwuycqoqcycpdeginbqxjptylhcpmsixmjvgsghhoicnjsetsfrqfuouplqbtjwavcmnakhqb,,Osvoqyn,sujftnbtjwientkiqaxatgrrvkxtcyxyaataewlhutrjjdqrqurd,Osv14518,4.0,Lmkiaavjdedirh,0.0,589.0,O,zwtcg,364120.0,Lincoln,United States of America,5.0,M,50.0,1-404-621-8751,1391412.0,JohnsonDiversey,M
WV,Rzuuscbchssfnxfqkcgchglgsyoziwcagakjdgzefu,,TRPUS,oveeshpfhmi,TRP14519,1.0,Imqtluradr,4.0,830.0,O,Jdevpcvgq,308845.0,Lowell,United States of America,7.0,,59.0,1-401-243-5818,690769.0,Adams Resources & Energy,M
SC,Taylbpaicdttiqubokiydmdaxvblgcz,D,lbjubeeckkakeesqnwl,Rfrdjmq,lbj14520,2.0,ybsibanlwsvufosrshxziagtny,3.0,766.0,O,Wrgrr,263119.0,Salt Lake City,,,f,77.0,1-037-030-2969,3782583.0,Pacer International,M
NJ,epjugnssxlbdkavoykuuiapku,,Eulmxxhchakejoidkioubovhbxbx,BKYGZMLMCRMEEOOAIYIMRYVSFGJM,Eul14521,2.0,Yudfmzuuplysiaxlsmvjgr,2.0,700.0,O,Emrzlfhoslq,425735.0,Cedar Rapids,United States of America,3.0,f,53.0,1-206-179-4224,1633072.0,Avnet,M
MD,uopajisnwonpiktxyrxwwftrdrrfumwztm,I,eucdieizezvhnb,bzkiisqhzhmuvesy,euc14522,3.0,NHYTTWJPSOZNGEWQZYHAFWLKZQ,0.0,611.0,O,emdildus,408480.0,Vallejo,United States of America,3.0,,58.0,1-252-948-0905,657877.0,First Data,W
AZ,kxynbrrppvxbfqdjxhumahdgohspoqfmfczemekthepqyaeinjdk,,Pmyudufjbhhlmczapecgsnzgqzdo,Sfgkrlbguqbqopymfheukavdeilcdfxfy,Pmy14523,3.0,iubqhxvstosfisknqufllnfvz,5.0,711.0,O,Qnaowgjjfva,313121.0,Idaho Falls,United States of America,3.0,M,79.0,1-440-656-5612,,Google,S
FL,Eyfmqaiotgnhcixfqvepoxpebiiquumsnsyjqsybrunftp,,Mcgfanbig,TGRYLOSJQBHVKVUBDYEBVSFLUWDDTEG,Mcg14524,,Bmghqapqhrmravigrps,5.0,587.0,U,FBFSELDT,317899.0,Charleston,United States of America,1.0,,49.0,1-951-273-9355,1784386.0,AECOM Technology,S
MO,Ffltjqmqtlzezox,k,Fcndswesgubrhnepdachq,Szvsjygjqjaumuhzndddaojkehjkmzhjaveyrzhnjwzasxxbkserhyfhfierrzrfmh,Fcn14525,4.0,ddarjaynela,,602.0,R,Tjqeiwa,116663.0,Pittsburgh,United States of America,6.0,,48.0,1-497-319-0301,1349571.0,H&R Block,M
WY,JFBQAPOEWMZSWTGFRTVPMVDQEOABCBMD,l,Ggwiwkculpzetfbmsfi,Glukeajhauvhxnavvzlejelxwcaouqamjtilsdjfv,Ggw14526,3.0,Ggbeboctvyxfbtmavvamvyn,2.0,789.0,R,EUZXFBURBL,263751.0,Sherbrooke,,1.0,F,73.0,1-563-162-8714,264021.0,Northeast Utilities,D
Newfoundland,Vvbrtfsfypvsdjznmzvlxmjbaylfqtvhxyuovsbebbfw,,qpdvbmhvzoju,Ggwnwwpmlspewjayjwuavbqstirmgwzlpuzvrsjqwcpeeastf,qpd14527,5.0,XDPMOL,4.0,726.0,O,YSALJW,80412.0,Phoenix,Canada,3.0,F,3.0,1-960-529-9708,675878.0,New York Life Insurance,M
WV,Kgttdthjwhdzxbrxnpjnxxkurcrrprrrksuykhwn,u,Ivmbmxvadkuzmmcmggikeoccekxtt,Erignvhmylumogajzljomcqagenfhsglblfu,Ivm14528,4.0,vfrznfmeq,,837.0,R,Vvcnjrrdebf,35905.0,Overland Park,Canada,1.0,,6.0,1-409-821-4632,1973810.0,Bio-Rad Laboratories,
VA,MOXZSHVJALMXLLFHZYDMKSPGT,Z,Gnebjrycpgvzkk,YKVGDJVID,Gne14529,2.0,Nughqxxwepktwuqwp,,842.0,O,xweiasvjsat,272188.0,Dayton,United States of America,3.0,,82.0,1-480-772-0205,1037850.0,Textron,S
Newfoundland,,j,LLOGNZRRXZKRQ,,LLO14530,2.0,QKIPHWV,1.0,466.0,O,SCZYATDNQZV,103526.0,Irvine,,9.0,,,1-387-576-9217,301168.0,Liberty Mutual Insurance Group,U
IA,oqahjhhsxspcvcdnjqwulpqnkoxkhjsesiz,n,FDCQDSAVVIREGCBAXE,ledkskxxwsunkvlpxdbgebaq,FDC14531,5.0,Ezzocnzvflqbijuckbufzo,3.0,750.0,R,,476870.0,Topeka,,9.0,M,24.0,1-488-442-4844,538388.0,Sunoco,D
NH,Nmufifbbelkdjrovjjflykhrszmlswmvsbwutrratbgcnhpo,,RXBKWVTFHILSTJAHQ,KRDHRQKFNAVVVCHXUVAWBUSSFE,RXB14533,1.0,BXVPYC,1.0,,O,Oaxthcqgsrv,73101.0,Chattanooga,Canada,5.0,,94.0,1-580-621-7303,3106107.0,Furniture Brands International,S
WY,xjbhtwbgshkzzwxjfvtpqogdxpcfjvimbdfeeuahixcwlhwlbfnkqksyoycxokogbmpfcnkzo,l,Gcqcdjlhqnydvnzyqpujpuvced,SVDFBFWKPXDWNRCARKHHAFIXQPENLHOPCGOQAANYLRIBNPVKAESQOFKSLBO,Gcq14534,4.0,Pimmind,1.0,631.0,O,yczxqem,166547.0,Jersey City,United States of America,7.0,W,8.0,1-330-725-1847,611107.0,Maxim Integrated Products,M
IL,jwxegtrtzqwcasocydfourxuzkeqqhfubujtjayvijefflopeekhjeefnxnmbi,V,Avyftrkcuhaon,EFALOFTLDXXEDMLVIFODEXTCMXKJMVOTCGA,Avy14535,5.0,irxyhrjjjhsijuir,2.0,833.0,O,Npndkcmt,95719.0,Gary,United States of America,5.0,F,2.0,1-742-314-4201,2512014.0,Modine Manufacturing,U
IN,Uvxivlemvnwsbrgfxbljtdpykdbrngzzksbjkglofiepgetzicjtyrqvsebviueccmnenl,,Kiboqwtxtslxcgtkjvwcstsrr,FDIAFQNKUQNSDMOJDEJVGHRTSFYLFKQQHRG,Kib14536,5.0,Laregshrjo,4.0,814.0,R,cspklt,306582.0,Winnipeg,United States of America,8.0,F,62.0,1-141-456-8843,2603444.0,Morgan Stanley,W
KY,Zixnelrzvhvqtk,k,PSHIKAWBXGSOUQIUAFOHDIVJER,ntaqizqixjwrillejdyplnel,PSH14537,3.0,Negurxbcjt,1.0,770.0,O,Frjzixlvbk,115124.0,Pomona,United States of America,3.0,M,96.0,1-346-891-3973,2009042.0,Joy Global,M
AK,Egpcbclknsxcxotqcittcuojhfhyhptmcwwyohdbnvphrhboorowulhjkdiuhauecwofwsxfhmahkzpo,,juwktwho,Wtxyxcdiwrcnlnrgwtttbqurpwgqjwakubxgosfgjcgjkdkwwavrkviwlbo,juw14538,0.0,Numatrnoimvosdvkdh,3.0,815.0,O,Hnrcfmyvuzms,483373.0,Idaho Falls,United States of America,6.0,m,80.0,1-412-653-2628,,,M
MN,RWEZFFNQEQAYJUAWWDNSZCKNVPPMKWLXFSOQLHIX,e,Vpdzwdj,GEBLWJKFKBZSTKWQXMNWAWVLCNAWXPUHICDVQUFUFWSYNBGVVVPYVJDJRKQPZYI,Vpd14539,4.0,Atpadxhmmoudb,0.0,,O,Xlsnjnlkfhgj,137930.0,Topeka,United States of America,8.0,F,58.0,1-271-246-5666,2721681.0,Frontier Communications,W
NJ,vslkfhfjvwixhmgmrgadigbbgvfafmlxsfupikogiuqgniqplxrtsmgqatrpxlytoudotnxh,,Fmcbiufamhno,Rzhqcjiubroaqnbdigwczzrgcwvkvlntzzucbnulbeenlwxcizjekmytzrkojdigo,Fmc14540,,ZFOPDGLLN,1.0,489.0,O,dfycndiewxg,345506.0,Mount Pearl,United States of America,1.0,,98.0,1-689-429-0632,2052883.0,Great Plains Energy,S
Quebec,udauxnbioexmzaqpvpcfuoapwvvgorybbzgaerhlcmsvvbpymdebtoqgedguhdgldtcsznamd,m,Jugfoltuw,Brepiebxbbmiiscwbgwjobvcbnnvvnjxqusmfpcpqtqgyvafplxzazrgyugjiaqbj,Jug14541,1.0,MLAMS,0.0,713.0,O,Wmlid,317027.0,Lowell,United States of America,8.0,,30.0,,2215384.0,3M,M
VT,NKRKXWJNGJXWPJ,,uwkgpmawbtshf,Cwpznaqdpyrrlpwlvuruwzykwkjjrolakncsosgwfhdhxutvzqequazjynikhdiuymglvbthahtwj,uwk14542,1.0,Qbnthlbe,3.0,581.0,R,rfhsnn,386973.0,Fresno,United States of America,5.0,,19.0,1-475-348-8492,2256649.0,Sprint Nextel,S
CT,dvhvepapqwlfikfoikrervijfenohdvebtcbpqixmdlovkorbbbvbhtaneeemagt,,AORRWTYJNTQCMUMLLVGOTAB,Aidunmsfheuruvydidsllwx,AOR14543,3.0,Xfivjtonemiltagmiwola,1.0,687.0,O,RBDKCWHABO,351623.0,Warren,United States of America,4.0,,14.0,1-958-913-1965,2384364.0,Watson Pharmaceuticals,D
IA,Vqabpcwssmfqwvektbccoklhlalmfqllqandlfzvehrjicphqubmjqeanh,F,Caqkhqlcbqlhrk,BMSXABHPWTCIIJLCLEQTVSVMKCVWUFNPHXWW,Caq14544,2.0,Nmhibzzqykilrel,1.0,777.0,O,DNASKBORWRJI,348827.0,Pembroke Pines,United States of America,8.0,f,9.0,1-217-110-5618,3344916.0,Paychex,M
ID,Jldaqtwfpubnnbvloxqcavvmmtgmhbrtlyuhqwrmxswsvmzvgjaoycoevgzdghrtlq,e,MJDGDIXCRCFDCR,QJNNVJZVIBKQMYYXWFPPDLOTJZV,MJD14545,0.0,Dfwfpwlxqijtnbgfcsthxeujoooy,,785.0,U,Lzcobmxoeg,85630.0,Bellevue,United States of America,4.0,,45.0,1-289-891-8539,2462997.0,Pepco Holdings,S
WY,apfsnxokucialdzcqvjgcwkejv,r,Hbucemdbef,Gdoextnrkjiyikfozqpaiiwa,Hbu14546,4.0,VFCLWEISOUMRRWGSRFCYPWEUQIGHIA,4.0,659.0,O,BNFFRJBOEG,33167.0,Toronto,United States of America,3.0,M,62.0,1-403-687-1214,1427977.0,Brunswick,S
MN,Ypmscbztmnxpgrafthoywerlwuhqqnixwnvhbhrqhbifffu,,JJLRDIJMQVQCFSQTI,Pnwuzrmkolvvgcaxsyojwllqtqujgepsj,JJL14547,3.0,NKOFBNUTVPDTZZN,3.0,419.0,O,Jecotom,432406.0,Seattle,United States of America,1.0,f,9.0,1-128-375-4492,1811507.0,Westar Energy,S
Newfoundland,vgonredwlzjfwmjoxiuqmlucupvclktzjgkdipjpohnotalj,,fkystirkewbnlfcihqrwuvwa,Mapkmjtkxycpxkdabqgxpxte,fky14548,1.0,zedjotkwwptlsdibasahkzyvw,5.0,662.0,O,Buhxn,294957.0,Inglewood,United States of America,9.0,m,39.0,1-971-009-5906,39074.0,CB Richard Ellis Group,U
TX,FJDOGRGUYMNOWWUKBAGSUYXQZTKIHFBABHOEJYGMAULATHQZVJDIRVOMS,C,cjgryhhuunhjshkrvh,MBLTHAV,cjg14549,4.0,Mntzxpysuqk,0.0,760.0,O,VUYUG,,Rapid City,Canada,5.0,f,72.0,1-611-845-5974,1421789.0,Hertz Global Holdings,M
MA,JPGTKGXRARDPHHCLZOHNSSRWGIPVKJAFZMODJVRDGLJPGWZZDPEFDTCQSVYFORUNKURCRA,,ZASYBCCNLHRBOTLGUHB,okzbwwxlvvvaahipopuezjbjbrbarhfjpqezpcmjllsuhqxbohptngkynrxquffgiwxrxlglnyca,ZAS14550,0.0,hcntwpgpgw,1.0,312.0,U,Saiahydnyxqc,199176.0,Dayton,United States of America,7.0,,90.0,1-523-309-0977,,Joy Global,W
Newfoundland,Ggcdnrychmfvhhsphbngporvzvcuqnagsdaqapblrbdsqoyme,,MIMRHJBUDKAIWGWHYHGXLLRBHHQUB,Hvrejukgekqlovamxrlolcrbyrauvvohcilgnzoqalqzsdzknnth,MIM14551,2.0,urwhyknur,4.0,726.0,O,ialuotxsoiwk,40306.0,Hull,United States of America,7.0,,46.0,1-840-083-0457,1074989.0,,S
British Columbia,Csrfjbnfuytlaoqxanegezw,,pivilfu,Fcxmqtffzijmhakhizwfmtgibndgfs,piv14552,3.0,MAKFLVDSVQCWDUNTTOBGVLF,,574.0,R,CAPRFZRQYKY,226285.0,Inglewood,Canada,3.0,m,85.0,,3348145.0,Campbell Soup,D
