prospect_Age,prospect_Employer,prospect_AgencyID,prospect_OwnOrRentFlag,prospect_Gender,prospect_City,prospect_Income,prospect_CreditRating,prospect_PostalCode,prospect_MiddleInitial,prospect_NumberCars,prospect_State,prospect_Country,prospect_AddressLine2,prospect_Phone,prospect_NetWorth,prospect_LastName,prospect_MaritalStatus,prospect_NumberCreditCards,prospect_FirstName,prospect_AddressLine1,prospect_NumberChildren
87.0,Buildings Materials Corp.,Mjm14214,O,F,Durham,382520.0,346.0,Qiljttoejqmv,,4.0,CO,Canada,Dqxisrrsclnkeqryoxfjzbp,1-412-906-6379,516513.0,Mjmgcimkvtaxaficehhnkqvj,S,0.0,Lmpvkuvdchwchj,Zdkdplpoglrszpejejtoijwfngibqpzy,4.0
64.0,Supervalu,Mjg14215,O,,Pasadena,166669.0,348.0,Retjehwwtmaw,,4.0,OH,Canada,KRUJPSAQFTGFRITGIUVCL,1-395-107-0050,3322554.0,Mjgstahvfsfddodibjx,,3.0,ocsetnam,sivillmplpdkvhghqxsmtzdefqbmvoxba,2.0
27.0,Wendy's/Arby's Group,Kal14216,O,,Idaho Falls,398815.0,359.0,Cxrmjhjak,,2.0,NJ,United States of America,MAEMIPPSRUVSSCGFODSQGHZYHKOFFWJSZEYRFRFPSJCCYUJBXD,1-899-412-2095,1845124.0,Kalwd,U,10.0,Eooubkhivkufav,Qzgwvbsdmxnpiesgylwrjxjjdvgjyxhyroxoyzebxbhbusirdavysbspaxkzh,1.0
87.0,Teledyne Technologies,Epx14217,O,,Oceanside,332747.0,763.0,MJTXQV,x,0.0,Nova Scotia,Canada,,1-109-317-1324,1726735.0,Epxlhegobueotottsoiasfwqihc,D,0.0,Cgeenhankwdjofbbnbmlxut,vwigoaiasctpnjjchersfxouggcelkliruclnbfqugrjqxtifwkrrroxejkpmnlqkdcap,3.0
73.0,Health Net,Eio14218,O,,Colorado Springs,319115.0,558.0,Mjgwyrotvwfc,,5.0,WY,United States of America,Zpuowbbclmtbrmfaolsravietxftpflgeqjcwparcsmajmlesodmnpq,1-536-517-5996,61200.0,Eioewbmyokkw,M,10.0,JXFTTO,SYMOTNSYXVFOWAXVYPNCBEARQSMQOJJHNVYVEKCADOCI,2.0
19.0,US Oncology Holdings,Jjj14219,U,M,Garland,298080.0,536.0,gfvdihkqxy,,1.0,SC,Canada,XFJJUITXYXSNQCDKJYOXTMWLDZSLIDFINIRMRRUVKEZZDYRW,1-693-597-8444,1983697.0,Jjjkgrkdovhrplogpbaeshwxvfria,S,1.0,Oucurfgjpwotchameb,oojqo,5.0
40.0,Plexus,YUB14220,O,,Washington,48712.0,314.0,Whixwgjew,,2.0,MN,Canada,Blycrogsmongnumnxijogk,1-709-777-1118,2769292.0,YUBHWFFJQGNQVHZSBBWDVUMAMSJWOH,,1.0,BVVXXYEUXQOHQYSWLAOASPR,Qfdipzwnjpywwueguvzoobcjpbddxyxtgktzcwzdfmsmmpwrhqticfpcfg,3.0
18.0,Illinois Tool Works,ehj14221,O,,St. Louis,299249.0,379.0,IXMDJS,w,,NC,United States of America,Iczdlejnncmgabseybapamxclfltmapxagqiztevkp,1-924-883-3692,3035246.0,ehjkmbfpfcgfbks,M,2.0,Mrckpciphdbsremivbjoo,FWDHXRFRCVRQG,1.0
75.0,PolyOne,yys14222,R,,Manchester,64590.0,578.0,pdhgouaezpcq,,1.0,NE,Canada,PCQAKQQYWPQAGMFEDWFYBGDRERICKIRXJGNFMWDUOXWNJSBGLUAQRDJUFROTC,1-977-925-6424,1832820.0,yysabpafiuehaqdqzroqjoa,U,8.0,NVLOEWAJVVJDSOE,Gtlgncngfza,4.0
72.0,Universal,exq14223,R,,Hialeah,275890.0,734.0,CVTFDRPH,A,4.0,WI,Canada,Ikutlfcmnhzgsrphxixbs,1-135-376-8167,1737584.0,exqbldpodrthuabngwei,M,2.0,HFMPVGSFPCTOVHIAPMKPHE,Hdjbjvedgizjbmusvbdobykarrnybeieniqvy,3.0
14.0,National Semiconductor,DMV14224,O,m,Salt Lake City,497839.0,621.0,NVPJQX,,1.0,Quebec,United States of America,naegbsdyutrgangdbrdnbfffxlpzjcxwryzwsdhowat,1-122-810-8888,194157.0,DMVJSNYNEPISFFXJEAHSEYDPL,,1.0,Izdvqguaxbmoh,Hsiernmcstykiikipbpjydgwmrgmoixslcflnxqsszfzimksrvclggyrfuqhkw,4.0
9.0,PHH,NUD14225,R,,Boston,84024.0,678.0,vbhlnyheoox,E,0.0,Saskatchewan,Canada,UBVYAGPVEXKMLSWYZIWOADVINNHCVIXEQGEWP,1-473-339-7117,124372.0,NUDTAAZQDAHAL,S,8.0,Orsiizmaeqqnnefolcddqgm,Hhjxixrejcqbtmlvghiybollhkoszohrgcixyvtbrcbwcxqzwdxxjfacpkxxhy,3.0
64.0,Ashland,Tio14226,O,,Seattle,441717.0,393.0,Lhloj,,3.0,NJ,United States of America,Tfssxbbcqkffejqxcv,1-811-842-3532,1217113.0,Tiohtntirbzdzkneupawqc,M,4.0,Jywhodzomktinem,Rdgxbxincjhcqrabxxuhlfgswcbdvszkfvbntwogwmswfxaentjbdd,0.0
43.0,Bank of New York Mellon Corp.,kxb14227,,f,Toledo,163710.0,335.0,Kconindx,,0.0,SC,United States of America,Wanycickfljfmehtbupsdqguplsjxxdliebjikgkobyesgydyaxgelduj,1-903-780-6290,2332247.0,kxbaesfekyrlfhvzpmryvlwycj,M,1.0,rjkiizaocntncxt,SCMWAR,0.0
95.0,Devon Energy,Svq14228,O,,Fairbanks,139376.0,705.0,Ytjgrfd,,2.0,NM,Canada,Emrjfsonqcwvkjgrucpimrobehmbzpkabkdmxbowhqvjfunnoywuluzskqmppvrnylrrd,1-266-050-6191,322854.0,Svqrcoyyfivwtnhogzkebdqcwczn,U,6.0,Onlbyrztaqsymlpkkkrogrco,Szaupsxjhllcbazyo,1.0
48.0,Best Buy,Tnq14229,O,m,Santa Ana,297058.0,445.0,Oelhl,,3.0,ND,Canada,PFTYBSLFXLSGXACQQXLCVDKXJHYWBEWXZJWJTGDGNAHS,1-508-789-7958,2978048.0,Tnqolx,M,3.0,ruxfspnuvzdrltyoqufpdx,Bhknhwoqqwwwuheglgegcbrbksvgprgcddgabplkasajjzjefmdmklyfycbngaghjgxoy,
1.0,ConAgra Foods,Rfz14230,O,,Santa Clarita,369231.0,783.0,VTZZE,T,5.0,NM,United States of America,Ubrytkvyvgtblienewdimfzysglpqlnutgy,1-696-817-0490,1721750.0,Rfzkhzvouxghglogufei,W,8.0,tdwnxjbibqioteinlhxbsgjezbobex,qujxcdtqyhypqfcixlszbccwehqeggfculvbsaikxfoldlgwcswikyoogjn,5.0
8.0,Enersys,aur14231,R,m,Toronto,,,nwlcz,,1.0,Quebec,United States of America,Lgatktqb,1-817-949-2173,2691114.0,aurofkdqrrbgvn,M,6.0,Feglabvy,CPKRNLQWRUKGSM,3.0
20.0,Brown-Forman,Owh14232,O,m,Charlottetown,368012.0,605.0,dfzpjtkxxf,B,2.0,PA,United States of America,XEYKRKSOTLLCSTXCCZZGUGJWEVPFFXMPMLKGPOTHFXKVFEZ,1-883-789-1239,3847292.0,Owhhnw,M,3.0,wrnqxtycydjrqzi,Dibjzamgsmnvlgqgfqdpszilyzdamjfvrpitgfcoairaujtodjriagvbniitpulpivdhwzjqft,2.0
82.0,Franklin Resources,AIR14233,O,,Moreno Valley,306832.0,340.0,zmyvidyxho,b,5.0,NM,United States of America,WYLWXGI,1-639-233-0138,3487148.0,AIRQYX,U,1.0,Vqcqcvowspugpdejkiipwtlegl,KNKNFBSNBJNRZAXVZGLPNOIXAWALPUMXKENWUTZFCCLXTKJQVCEKWRPYSUKSKTON,4.0
85.0,M&T Bank Corp.,Gvc14234,O,f,Knoxville,,561.0,Hhauyejqn,K,0.0,UT,Canada,Spmbmjvrqxamhqvjnumnbthhmxfe,1-374-347-4023,,Gvcxpxzbjfkyrf,M,2.0,taoemuwfiflnnhiftvc,Ydavrotzgkwcwgtkzcklkkhppkemwcavghdt,4.0
,Kennametal,cep14235,O,F,Allentown,483214.0,464.0,Xjuroakjch,G,3.0,Newfoundland,United States of America,SGMKRNNXMQKBURHALQKE,1-320-449-1283,94947.0,cepctdjkzqwabtdjmmbc,U,9.0,Ocpegfubfqfrljbifwmjeodta,uaijqjgfwbfnhpxmatnaajxhjbgdzglemvigggkrqwbccpufpoerjlmqyduxqahjeqskijlwwmoylou,5.0
46.0,Urban Outfitters,ZTL14236,U,m,Raleigh,127514.0,521.0,Ieaglfm,,2.0,MO,United States of America,Hbmtkicxtkwkkjoobtrkseftkerqoasdpjujmug,1-761-790-0824,3341326.0,ZTLASOVFONDQYBUREZ,S,10.0,ngrtjemefltotndr,Kylbezbokzygjucvryjumhxqbubuxx,3.0
1.0,Lennar,oxl14237,O,m,Burlington,2106.0,346.0,ecjazpebgaf,i,2.0,OH,United States of America,,1-263-759-3695,687399.0,oxlclfxpdvlbrmhegjsotfzszradf,U,6.0,cjvpwpgtbdj,Tqiekahmuhkuigkkknqmkspteyeebt,0.0
14.0,Furniture Brands International,Qcg14238,,,Fontana,161464.0,319.0,QVNPTJICYPAV,g,3.0,MD,United States of America,Unvfi,1-113-289-4735,3779858.0,Qcghojjtubwlwwccddxkoyuoafkfon,,0.0,Qhbwnxyashpeoqkafejfx,Ffdnybqkyoccnsvbpcdcppebnbjmgtt,5.0
20.0,MDU Resources Group,ZRE14239,O,F,Aurora,121423.0,427.0,Hkwrawoilal,,1.0,SD,United States of America,FCDZETUSLJHGMOUVOASJWOTDOSVGJNME,1-925-398-7849,3392308.0,ZRENQJVFKQFCGENAQPM,S,10.0,Onvwwmdzmtmrievmembwzuldkxl,BNBAEVBJHCTKYSCZOXJYLCWRKSLYYTPDKABWPQY,2.0
88.0,Altria Group,MGA14240,,m,Las Vegas,420041.0,698.0,jbibk,E,2.0,New Brunswick,United States of America,Arqendhurnlxfnoxtmiollykkcvvfqrvuyhjnivmulq,1-980-489-4713,2695225.0,MGAAUFYZAYLZJSBWVWVCHBOA,U,4.0,jemoossuardbjpwxm,Sggpoiilybrmrpwnxpvgiafocqegoxepwlvkusssqsrjzmefdtpqmrnqesc,2.0
44.0,Oil States International,NAY14241,U,,Newport News,299851.0,523.0,Kveekarids,M,5.0,OH,United States of America,FOJFLPXHCPTSNDFSLOLANHLMHTDAAXJRDCODHBFIRFWKSEHCOQC,1-815-496-5162,2493944.0,NAYMKIBWGMJW,M,10.0,Koomklu,,4.0
35.0,Vulcan Materials,Kgp14242,R,,Phoenix,78705.0,639.0,rwunrxjf,,,CT,Canada,Uqiyf,1-688-450-0456,,Kgptuqbznouucvznrcsatql,M,7.0,HPRNOXLISKLLRWIFRLVR,QUGAOHTSPJDCSCGFCOICAAHBSROCUICUIGALUKOVXVBOJXXCEJIVHRUWEF,4.0
53.0,New York Life Insurance,Mau14243,U,F,Lancaster,89485.0,438.0,ejfsyb,X,5.0,OK,United States of America,Lwcrfmticjulsgrhdmofajqgrrvirkjkllfvavnajvkd,1-532-604-2766,1460426.0,Mauyusaezijkfhpkzvnopawk,D,2.0,KAXKHZUEL,Vuunbtorxncownqpgrlaafjfngprwzycwsuseprmleksghjj,1.0
36.0,Toll Brothers,AMB14244,O,,Denver,376881.0,724.0,Vgjnb,,1.0,NV,United States of America,Zoyaujwgjgjwrpwcshmxesdnnpokcugdiqggychudstiijzz,1-680-188-6384,1203234.0,AMBIOXMFRRCF,M,10.0,TKUZCHX,Tsodlsvxupdloypqbdgfkgydijszyhoddrxgqgvditebibhawqbwfpeotagrnfe,0.0
34.0,PerkinElmer,Tbh14245,O,,Lakewood,255269.0,715.0,Kawpytq,C,3.0,FL,United States of America,Njngptdfgbnukzwghtjlwqjgwnogervxpo,1-042-708-1097,3378118.0,Tbhuwt,D,2.0,wbdbuwujs,,4.0
32.0,Kroger,fys14246,O,,Montgomery,422183.0,485.0,Tonvkfouog,,4.0,NM,United States of America,Jcgcopgxgvculuvhunnxnwnustrinismdmruujirkacpoxuikfgtm,1-240-249-0398,3064328.0,fysndowktmecgasruraiomtqet,M,0.0,uggwiloodinjbqenacxjquenm,Cibpvycaprrjrucpasoyggrblorooekbszxgumizpc,2.0
22.0,Brunswick,Xkr14247,O,,Sioux Falls,,403.0,Gvymbqwm,T,1.0,NH,United States of America,Ygkvs,1-393-131-8302,1726792.0,Xkrscqsouwnwcyjsidyoojzlev,D,4.0,Hgfypapyqnjypcgtzhusqafhndh,QYAIQCRTMNXLBFNCBWXRCNNJMJXRJNMCIUQJYQUFLLEFGTLZAGEGFBRIINNCBWX,1.0
36.0,JohnsonDiversey,EMS14248,O,,Fontana,399224.0,470.0,KGGPJRJJTUC,v,5.0,MS,United States of America,,1-831-243-7259,1178058.0,EMSRVJSINXXFXITSP,D,3.0,MYPAWQAJXBM,ddzmxmxhwljmqvauohvrtbqvmmsmdcclfcafbbinryvuiykzcsaajsnsqxcqiwousdknvrb,5.0
88.0,Sentry Insurance Group,Xll14249,O,,Chicago,28149.0,320.0,RGWLQO,,5.0,ID,United States of America,EXQENHVIDEKNNUERECRMDJSIGBVEPUZLSVHBPCHILEWZGT,1-260-406-1463,2157953.0,Xllzdyvkgdypqpjdjex,M,10.0,Wdvwdrnafmklxreaq,RJQDNBXBJVAOGHTGYOBUDXQBJU,5.0
81.0,Sauer-Danfoss,Pxb14250,U,M,Lincoln,336314.0,668.0,Mjvaajv,A,3.0,ND,United States of America,VJWEYIPNNTNSLGPEIDGVPJOVZNQCCICHRZQ,1-756-949-3301,3231652.0,Pxbvytfoevjddzwlq,U,7.0,Nreabrtiheavigebersdpknqdzmm,Whslqtjxdtrlgofbqgjdomuelcekypwegeksuaouxtkfooqyplfjhxirsomnguvyknuuct,5.0
79.0,CC Media Holdings,Khf14251,R,,Iqaluit,131372.0,607.0,Asskxrssmmu,N,3.0,VT,United States of America,Vwdwojpqpzggqmqshpthqvksuantuvropzjeawwtmnjmzrkqsaamluplqmqnemsvjnowzwcstwlijodc,1-182-448-0993,1350603.0,Khfrnerxyj,W,9.0,Wtdeypyppowfatgebrksecgbm,sqqgnqcqtwwyoztombbytmcsxjuappgrenzsaraznds,4.0
68.0,Merrill Lynch,Qsn14252,R,f,Oakland,324977.0,424.0,QKSDZEQ,k,0.0,Prince Edward Island,Canada,Kqjhxbjopfdptxstjgupqmhcowchoipfevmdnrwegtdomnanivbvccy,1-681-217-1806,1556831.0,Qsnxkzlbp,U,1.0,hfnvseilcgbvhshapaeqalojmknsr,Dlvdiqypbnvvgnjwobqmahdusimrqeqlmfkvnmchpwtv,0.0
51.0,Pacific Life,pqj14253,O,f,Washington,154695.0,453.0,OPAMIZHER,p,3.0,NH,United States of America,scmtqhtqycwpiimtjlknzqguds,1-684-176-1446,357300.0,pqjjfyxojaehguvrqcwvodvftx,M,8.0,bpcuxbwnrtukxbzyhwbqkcmp,LMEXNMWIKVTRDCHZYRBPDMMVHFHMLAKIYGACHHTQKFLH,2.0
80.0,Georgia Gulf,Tyo14254,O,F,Halifax,194793.0,372.0,,,2.0,NM,United States of America,BTCAJPEPITTYJDDDGN,1-892-368-7827,247527.0,Tyoqv,M,3.0,Bhjbyfrz,phbbspceerdztuvntapzbpgrklmrfvehxsugjafosqeuhkgogrxaiqgfwfqwlvtkyadoeyhq,2.0
37.0,Medco Health Solutions,KKE14255,R,F,Hampton,34827.0,487.0,Ulrkcak,,3.0,Prince Edward Island,United States of America,ipabeybqwegrufasybdwgizsnfptsv,1-771-249-4670,1748488.0,KKEJBDVQOUGEPMJ,D,5.0,Yjjbpxhafmigyzkgiipzbfxdptimj,ebeuernqzbtbbsbzwrhyjjmqhvgvxfvehoojxscjxwnfbyljqbiwhiujdmqsmedtba,1.0
90.0,Calumet Specialty Products,NMU14256,O,,Abilene,219139.0,,Ormptxsmf,,2.0,OR,United States of America,lbbivbpksnty,1-415-423-4796,1708972.0,NMUYAAAGWLZUQPBLPDYGRZKU,,1.0,Boxcrecebfsygifxmdqmlzukobdi,Ajjwzoavbmvtfzeobpurbkchophearrxoykgtjeucks,0.0
68.0,Dresser-Rand Group,Czu14257,U,,Halifax,49565.0,492.0,JVWGMSDTF,q,4.0,IN,United States of America,Nfnkltztepiyibobpuvnpyhyohhrxixhnoc,1-919-234-8186,622205.0,Czuszbmatejtapsroerpfdpdpazvvv,S,10.0,nqnokterzcoofhqjialluf,Srcioalhabfqmfrzjeqm,2.0
46.0,T. Rowe Price,TSK14258,O,m,Pembroke Pines,269211.0,655.0,Bbvuin,,3.0,WA,United States of America,emjxnasernfyoxvzmzxdoxrpjtpfxkiamrfefesmngmfqdtqaxuuglxmrzqkcxotztyh,1-581-808-9143,472251.0,TSKSEKKDEV,M,4.0,Chlwmdoudgniaofcsdhemmwuswfqs,Rhlmxirzoczrqccpbkmigogteaaylxgmdgdfrgczaktizrivy,0.0
31.0,American Financial Group,fer14259,,M,Escondido,315770.0,732.0,Mpjguuv,,0.0,AR,United States of America,rgfcfagm,1-170-377-8645,3150667.0,feraqkhqxsuquklmt,M,3.0,Tsdlnfpdveop,Hvxlrcnhrsmacsuxeqpiufsoovcbgfdmujkvqqjrdescylzrka,1.0
72.0,Allegheny Technologies,Prt14260,R,,Macon,129768.0,,Wzyypsy,,4.0,NJ,United States of America,IXHXQFSSNTDKYILTSGUCXAZMRHVTLATCUHPM,1-855-194-6984,3123250.0,Prtpjmjyqvmkcuzpndxibhbcg,S,1.0,Logzswxpkjbxgscp,UEYPPDKCVZTNLPUKRBHJYGNHILPPZUJLWDVXNHGCXDASLKAXTHLIXWQJSOBYABEQNMVUNIMXTFBWLU,0.0
91.0,IAC/InterActiveCorp,Two14261,R,f,Santa Fe,5098.0,304.0,Flsiw,c,0.0,VT,,Qxqaxlbhzbcfmqrseyusgqybbgyubjgauvnlwbzjxqtdddlkctpvwoxdnrjy,1-799-784-7536,281226.0,Twobojoyyagcijaltvtvwnhgvh,U,4.0,Vcuzulortcqttqyexrchyxeycyd,,0.0
70.0,Omnicare,Eky14262,R,,Saskatoon,350527.0,407.0,Usdefcc,,1.0,Quebec,,wqaigpsmxqniinjeo,1-828-094-7882,2650061.0,Ekykxgqshcysfjar,W,6.0,Udiaiehpz,svcpcmfcxmjzkxfxoonkdivzjboalpifqvqodjvccowkpbua,2.0
30.0,Medco Health Solutions,Ofh14263,U,F,Peoria,115454.0,834.0,,,5.0,SD,United States of America,XGGNNNDZFJQJSDXLXWPFWLPGGDQXMNCLBPYVZQUMNDPCRD,1-277-904-5029,3694059.0,Ofhxcwrhd,M,7.0,Jalzdmzbswzyh,jzliikxytitaevvqqbabnzjqpofxbltjruhlyrzxyltjpnffa,0.0
87.0,Valero Energy,UMF14264,O,M,Dallas,484429.0,651.0,YEQMPG,,1.0,SC,Canada,oxafsynzzoiwym,1-378-677-5195,3810302.0,UMFEUODPR,W,7.0,sbnbbtfjblqguawaradmzd,MDMJDSZEOJEHENASOGQGJMFXRNFFNTIECWKHBKUNBDLA,3.0
,,mqo14265,O,F,Winston-Salem,,783.0,Kisamrbw,j,2.0,TN,Canada,dzzmrpccitacltcgvblbkmccmthoocnhlibzchkekimhlesmzigrtnpzwnmdtxwnfaapqe,1-851-569-9923,2511260.0,mqoksggkgnczrkofnwkglsmo,U,1.0,GUPNGYVRRPMUFDJDUEZQXGWHYP,Pffkxerzipccsbubrmbilsheedzhatlwvppmwugbchahsczrfviidvznzdppbjuwrnqxahbamlk,5.0
89.0,Acuity Brands,LWU14266,R,F,Chula Vista,282852.0,549.0,Toyvk,X,2.0,TX,United States of America,Qjsuefwodiuannpasbobukzkxgkixwsjojcibxvuhzkusxjduhomv,1-464-893-2950,790850.0,LWUDRUFKYDLZLZWVYPWGLUXSCAIQI,W,3.0,Qpmamebspprauoltdjmmpaudrvkwhy,CAIBBMMMACSSXZDWINVAEVJWLBRJVZNOOQOGVHDHSLHFTWPQXTCFIXBEOOWLBPXSE,3.0
40.0,Cinemark Holdings,fnq14267,U,f,Atlanta,450536.0,382.0,TTNQXHDSXO,p,2.0,MS,United States of America,ubrsqiawflkngqymzlggiurqtznxbeivswtonvrcwjnrpxhiiofyiyhrxxanistpvtrdhs,1-024-843-0466,23795.0,fnqaanmyyrfq,D,0.0,dpipsetngtlroimdouvonycmct,Gahvjqfpmqoljuiiljccgnkcxxydyvsfubvxoadwbzdfichnckhybmxwvobfedssqmhfgdiypppsrfde,3.0
83.0,Oshkosh,Zft14268,O,,Alexandria,351300.0,775.0,xxshbwcm,,2.0,CA,United States of America,Vjxyqpeurucqxxhrmlotlzhkvhrseaqjlncfcjewymtubwekkgwbodemfxpmk,1-899-779-5888,1039574.0,Zftorctbkwpcbbffsynicoyskpwrq,D,6.0,Mhtkujjontrxoxxweduvesxxee,Fhakgyqsimshuifhwdwghwmamohbbmjcrcxbjpkciudpawfleqtcuzhxdmbm,2.0
49.0,PolyOne,CWL14269,O,,Kansas City,329266.0,669.0,Axpgowtqh,Y,0.0,WY,United States of America,slfyijrhlpghqaltfhzwyiehjxzlqqxeixdxhsykzhrcunhhxesmskvcbcndvptsagvbpaqabpxahdtv,1-298-424-1982,2067591.0,CWLFVXGXUCRIEJUMNNFEIJ,,3.0,Dosvyeblajhvltwhozquupelky,Ufjipholcyntddskvwrxvaecojwdrxoarmqmsnhdijovqbpuqgakcsfbrihxmjichyt,0.0
83.0,Lubrizol,Dus14270,O,,Santa Clara,57916.0,800.0,hfswrpiqtfr,H,2.0,British Columbia,United States of America,KBQWW,1-636-381-3399,2412888.0,Dusfaianvmvmtsgncaumo,S,5.0,Qemekxlsngwhauyoyqhvl,Rnofobgdmyzcuibxjthlalubmkujqsimjdrcbjszeqk,
11.0,Comcast,Mtm14271,R,,Norfolk,477886.0,,Vohyleighoaz,X,3.0,AZ,United States of America,Sxsdklkmfxbmdrfqqoonhqfmzusfkjnnmigeghlxrkbqrsavwjzkbepvvhuyfnxxsagqlbnol,1-742-353-5115,3572005.0,Mtmvgtgwakplgiwqukvqidxbitc,M,10.0,kjfylfbydsmspzzogn,Bvhfrzeukjmsddahnyqxbtfyrefmdjeayhusojsmvgoflifxafjjaienhfkblqfn,2.0
61.0,,Nqd14272,O,,Stamford,157447.0,425.0,,P,2.0,GA,United States of America,blcqbbpz,1-975-987-7731,3685408.0,Nqdwkiowasqceatgfxmbwkwr,W,7.0,BPDQTAEVELPERMVZRVPRG,Tpabtwolyahseinammatqvlkanovrstinawliskndxauajeoane,5.0
99.0,Thomas & Betts,jej14273,O,m,Greensboro,59946.0,721.0,,,2.0,Saskatchewan,Canada,Klxhzhgnntxhiidjpxmwrwuiqapgagbfiifyzzag,1-288-266-8559,,jejewrdtgagwmrlfljqowdnwauxf,U,4.0,Kpwlpviluxtla,Knywmnvjljvrxzkiafdei,5.0
28.0,Wendy's/Arby's Group,vrs14274,O,M,Bellevue,77628.0,478.0,KNOKX,,4.0,MD,United States of America,Mbdgrsnnmlwueuybkdwmgrfuljsticsvavxwldtxmnoitvfwvigvmqnpswwevonpuqvsiep,1-930-792-1510,2557649.0,vrsksmpvcghmshzqjgucrpaiui,M,2.0,Tbrbduutspkvn,cekuxyssrkpccplrhvwvudjouzkvfswnutlweilutwvleltdfzwhvdiolozdcgzxkxvvlvxog,3.0
7.0,Carlisle,cxp14275,O,m,Mount Pearl,292215.0,839.0,Gopva,,4.0,AR,United States of America,swuarovdpcwtamdfcpcxaihtschpnjy,1-469-096-5308,1854365.0,cxpgyfzkefceehgj,M,4.0,LZVVZCWDQIGRZOGLOJCQITPZZ,RCNWYBYDNSFWQDGMLA,2.0
36.0,Tellabs,QHZ14276,O,,Saint John,108924.0,506.0,OYSTKSCEWE,P,2.0,CT,,Evzgsdxlssis,1-478-913-9328,123629.0,QHZKRFNHDIAZ,W,1.0,Xhkvwewi,Dzwdubmeeddbfgdtlwvqa,
60.0,,qhv14277,R,,Jersey City,202186.0,523.0,wgywcsqxiipy,n,2.0,Ontario,United States of America,omngsjdvagqgeppedyznkfbicvdvxu,1-842-370-2871,1756024.0,qhvfkfnufenuba,M,3.0,bmywfq,Lkrdsgffwgdjxlqsllfhsdvkqsjhrwzizheurmoeeltiphgndxkvzkqpohfniyldxiziy,5.0
65.0,Adobe Systems,oci14278,R,,Evansville,249473.0,564.0,Iidptcbux,G,3.0,ND,United States of America,JEZCLMEDOJSSMBFKWPMYSRWKYNCZYINQFSXVFCIHGUFKPZHRDQC,1-984-144-3465,1179454.0,ocivxjxbhkfimzhq,M,2.0,Ptqkbtnkqea,Buafsltz,4.0
11.0,Amazon.com,Bzr14279,R,,Washington,74270.0,,Pgebjfunymt,F,4.0,ID,United States of America,hmrfdfvzovuhgowbpsofumseqqsmbyzndqqtrcejxzwjbiwhxqqlglkxjcluienhwyutyzbdquntvmew,1-266-098-5041,1711531.0,Bzrfqqkonzpyamrkyjhhxvhm,U,5.0,ONZINAOTORQHAP,Auligrshiljdkafeaselzyjmnwapnmtatcgteb,5.0
0.0,Protective Life,hbt14280,O,m,Springfield,169220.0,418.0,Fohbx,y,5.0,OK,United States of America,pwnkubnflsguogvoitzx,1-110-082-3023,,hbtrmvcmtklpjpnesbimus,M,5.0,Dsqrelbuasvqgpbt,ehlunmiynesmvxkvuku,0.0
71.0,Pactiv,Azm14281,R,,Corona,5021.0,789.0,Dqydfc,R,4.0,IN,,Qqskdamfblrgpcilxwptjcqxsejrworwoeshvs,1-051-783-8770,2498431.0,Azmowwpakyyvhacstzmxajzzu,,10.0,RFJPVNFQS,OSYKJYKKZUUVKOHTRXAWNZTICIKANRPLECTDYFDNQZHAJPK,2.0
37.0,Maxim Integrated Products,nca14282,O,m,Omaha,402874.0,602.0,DIIIL,,1.0,IL,United States of America,MNOKLMGGULISPPDMKDHHXNDPRSNBGLOOYVKZQRJBADCHVJYSZCHMNHBDUPG,1-050-937-0437,201392.0,ncaeztbrjkyusomrvf,U,1.0,EMKXQBVXPMUKRAXQJ,,1.0
45.0,Laboratory Corp. of America,uup14283,R,,Casper,296549.0,574.0,Cyuhznkd,,4.0,MA,United States of America,xenlhxcamtapjddenlhdrhgczlqfdalaymckbwsqxbokhhhcsoauchjqnm,1-686-152-3889,2994924.0,uupolqsv,M,0.0,pmwhqhkmqycpuajgplwisngtc,Tpbcdiakagpgjrdnaqascifoiyhvpd,3.0
89.0,Level 3 Communications,Zwu14284,O,,Albuquerque,46268.0,,ajuiybv,q,3.0,IA,Canada,rxgmrfkkcdldhveiiq,1-236-868-2042,171299.0,Zwueghopnmzw,M,,Hauwqzyftnfyue,Ekugppncoehlqeamiglywrioxovfublfcuvywrivlbffwlrmq,2.0
4.0,Discover Financial Services,Vkd14285,R,M,Ontario,151542.0,,OBFJYNDIG,,1.0,FL,United States of America,Tguqggrmwnakwihevwxgubyeruhwqoivanaobvocyct,1-958-444-1377,3194011.0,Vkdqzdivquhvwuibtspktsrvmtqtf,M,4.0,dfsnjilkw,Hqgiqoezpjxrwcsyuunwixafhjxskpgivhlbrcugtlbytsjzwgoaznvwohpgwiqocsvbtqcsfeh,1.0
,Hudson City Bancorp,Nas14286,O,,Jersey City,468589.0,381.0,edwnokwulcu,e,4.0,IA,United States of America,Gnmlkusowxoxjvwkrhsmvpd,1-175-764-0691,3394308.0,Nasuxiiro,W,4.0,cxgqax,Nnrscctxcyrwhyeonalqsnvvkqutqothryzvqy,1.0
11.0,Worthington Industries,Pmv14287,,,Manchester,27657.0,650.0,ispodmdgndwy,,0.0,KY,United States of America,RKZXFCU,1-615-391-4843,3783213.0,Pmvwchlnwcmfjrohzticvnfkox,M,7.0,rirfsnqobixusakxmrklmuyv,OCYQIPSPZBGWPISVGXPOUFYIZYYOTSTOWWTQLMIBPUKBTBEWRXYMCJDQCPOUWJNDSOFFF,1.0
