AgeID,CrRa,AddLi1,Sta,NWo,C,Ag,Coun,Ph,NumChi,FirN,OORF,NumCrCa,In,NumC,AddL2,PoC,MaSt,Empl
pvz11891,436.0,qvtaivkjzlggltfaxkegmgonjifmbziigjsf,CO,3663683.0,Buffalo,7.0,United States of America,1-454-243-2351,5.0,zovejvxaykhmfjsmjejim,O,0.0,82027.0,4.0,Vpymhbsgqtacujtfypqsczoicxvwoxkxrpsqmfclmvyzkoifigsbbksqnhbnvgwa,ophsu,M,Owens Corning
Dur11892,,bdjkqbnfietxodbbobucdwqiuojevlrdds,UT,2078158.0,Scottsdale,70.0,United States of America,1-339-511-4956,3.0,TUWRXZ,O,10.0,3821.0,2.0,ZLQYDSSNMBDHVFVPHSRYUZGVIPQQUSWOKMDFYWGNSBTEMEAKACRHSLNZAUNOGWCTPMLPCOREWOPN,sgumsunwxfvu,U,Liberty Global
Kuz11893,,Wqnhixnsxqmignoakhenvhvifiqtriauzjwrfumoofephmitpgcaxbajvxtfggx,ID,3185050.0,Fullerton,93.0,United States of America,1-696-554-9871,2.0,Tyhkmerlfncdfroz,U,5.0,262943.0,0.0,xknpgnmvmexigrmtvrjvhztmcqjatxykjzsfsvcrvuunp,Klnzwwevu,S,Sprint Nextel
Pqx11894,579.0,tscfoeqqaqivmuvconiiatgnaxepqvbttjjydyfyjysuaubekgqbypoqqtyxvsemxjsvynzwulvsm,DE,2361705.0,Newport News,,United States of America,1-433-672-5443,4.0,Rfvbekuioryrblsfxlve,O,9.0,7588.0,3.0,HISFMPKAPZZTOUTXIIBTJDJMMMPMKREAPYUQLLGHVWYDH,Bpxypzyf,D,Paychex
Uvw11895,435.0,hdmiigykbtjnlzwzrzrfrfavx,NE,2052540.0,Augusta,50.0,United States of America,1-647-642-4612,2.0,Pcgfbhqokqmlzqpirr,U,3.0,83898.0,0.0,UYTTYGMILGUQBUSMWIFQWCJBJCNY,SEPBBGNZ,S,Old Republic International
Uzh11896,740.0,ffvmqvlbgxyjevauldwfxbehguusshvqpznvxebriubdgsxiuezxbbxlumtqtkrmejgufk,VA,839477.0,Mesa,93.0,United States of America,1-066-074-1596,4.0,Fclufpqziglydrttwscfzqc,R,3.0,12934.0,5.0,FGAWIRCMJQAOMOYUKQV,,,International Game Technology
NGN11897,,Jfwdmnzgeeolcczujqtrytxafkbsipbuybnciwvzcjujpoyjgxnlowxptfxgnruxhctddowxpvfh,FL,2822991.0,Allentown,63.0,United States of America,1-754-127-5459,5.0,Qezlcsva,R,5.0,,5.0,,HTFUDPWX,M,Dow Chemical
faa11898,766.0,tedhpwmkkvwlzfjlcbwebgysduytlkjtkfmpnoalqdijcyewnprba,WY,,Washington,92.0,United States of America,1-557-820-7052,2.0,fjpauu,O,7.0,162501.0,2.0,tnfuujhtxplurjdimbmvagoxwvpnoqddvqiepjdqjcbghkcfwdskposkdkmfyanyuwzlpfijfypep,ipqdpoasuqj,W,
xsl11899,435.0,hhdvamhpbimaxqmmuoeqniilaivhpgwtia,TN,1689417.0,Rancho Cucamonga,43.0,United States of America,1-684-628-3082,0.0,Agiewzdf,O,4.0,15057.0,4.0,gnuwtzyjfurwnxybxhpirgansevzspqvuevlxiisccxgobrgzpomenjgzacphkwghmwlaoahuljntn,cqmhkfh,M,Metals USA Holdings
ipq11900,379.0,CRKWFNCDNBIGCLQTHRBTVNAPDWBLNKDNYROOYNSPHYAEHUGBIBQFHS,WA,369098.0,Lakewood,88.0,United States of America,1-793-266-1869,1.0,hqtgliajedakwxgqdedjf,R,3.0,106454.0,5.0,SOKIS,Civttbwxhpsm,M,Thomas & Betts
Mbs11901,588.0,OSPXROBKEEBMCOMCKBQVAHAURUIAWBTLEBPHEGGBOFHNMEVHVWARYLJYFHVXVXLFMDTVEHEYJGCDEL,Alberta,2113666.0,Frederick,23.0,United States of America,1-551-670-1701,3.0,Ykzel,,10.0,6236.0,5.0,Rhcsvnbjnxugphzcowrcumyvomxmotsnuruvqluyzdlptekniotxlluvkwdrh,yyrnctjth,D,Fidelity National Financial
WRM11902,369.0,vpgzvxbolewgezvnitvkgltokqthudxpetrflvurboiderqowefacjlxysyomxykkrcljvievhdpflkc,OH,972042.0,San Diego,64.0,United States of America,1-526-560-5373,,aiczfqvvvhqmdtensqivwnffge,O,1.0,131104.0,4.0,Cvfvmxrtyaontipnymczgjovjqdwyemotvfiuzssghcesegakerbqnxkpajiawqnkcjdxsjfhklz,ZFFRGYDOZ,M,Peter Kiewit Sons'
whs11903,792.0,npmkubaduxpjgyiegkodaiyixlmbatafvrdtlrncinrxqpunuxopeiapcjhdkrvqtzywjnvq,KS,1281534.0,San Jose,,United States of America,1-781-917-6705,2.0,tppkmzzaoslabwlyzjkiqt,U,2.0,177396.0,,Lhxaugqqkirkchkllnfqhcecqwluvoafhtqhrifxcplngmrrnmnqljmwuxdvomrvpvs,Jqgkp,M,Atmos Energy
rps11904,378.0,SXUOSKGIURARFHCATOT,WI,1160425.0,Yellow Knife,11.0,United States of America,1-245-173-5651,2.0,Jgharfmjuatlollorv,O,0.0,116131.0,3.0,Smnaaaakbhbgqcf,Wmclfspuh,M,Bucyrus International
Shc11905,807.0,ITYLPJEJYCRNIPHNVIRFBBGYWUZJATTMUTRRLXZWZIIUAIKMSMKJAKHIOKI,NM,1853817.0,Richmond,77.0,United States of America,,4.0,ebmevehtttysoqdktinvefrzb,R,10.0,288494.0,4.0,,svwstgmngjnk,M,SLM
LVM11906,713.0,,IN,1206875.0,Halifax,,United States of America,1-694-862-5100,4.0,HTXYUDRHZRSCASMZRNKDIIHFSFEQ,O,10.0,339540.0,1.0,yhltdoztxpqrrgokqttnvbrxfyjdkyljqidjednszfvlgxgdm,cscplcmcxm,U,Ashland
Vpf11907,774.0,Lxfwfxgfnalxdv,UT,1297233.0,Corpus Christi,9.0,United States of America,1-927-581-0162,0.0,Hafbmjqsfiqwrxcvbosjqylga,O,5.0,389579.0,0.0,Uymxkaandhxikatpgwmbghmji,NNZYTKBS,M,JohnsonDiversey
Vlg11908,564.0,OAPPJ,MI,,Providence,79.0,United States of America,1-261-637-6277,5.0,Rfqszthraqxsepdozfclmwbqouta,O,9.0,228037.0,1.0,csgfxfqwpgigdvtxeysxpqejxfznjvcogzoqgq,kpgzvjs,M,Berkshire Hathaway
ypu11909,813.0,,NJ,3683447.0,Iqaluit,78.0,United States of America,1-711-043-6288,2.0,WIKCVJKDTLTSRJADENBA,U,2.0,195367.0,4.0,oyaiqgjelentvzcmdwcjymvypqtnpjticsnlrhxpaqhlcyljqljczjhrrukcmbgzfmxkjydqsnpgigx,VLXTYU,M,Republic Services
Aha11910,475.0,Fprlkitodvnrcadfxtcvrovgqlkmxrwg,MD,3232198.0,New Haven,,,1-055-860-3838,1.0,bfuuxtizkvkiwuufbewhlxapofp,,9.0,276301.0,0.0,PBBNEVAJNOLEUNQCSHECORHGJJFEDTSTCWIDYSHVVXURGYYTSTHEYPRBHGVHZJNNI,Khltz,W,Hanover Insurance Group
Otd11911,445.0,,ND,1379053.0,Naperville,79.0,United States of America,1-325-026-4794,3.0,xfiryppuay,O,4.0,409570.0,0.0,eikgotsbxxlqhyfdtfkjruqppgj,Etcss,D,Lear
bjv11912,317.0,,LA,294440.0,El Paso,60.0,United States of America,1-808-513-3250,3.0,Swzsdjntfebvdb,O,6.0,443096.0,4.0,Abzbzhhbagwcydlsstqnuhnxlvdmcnpimjkp,jmibhngkmh,U,Leggett & Platt
SBU11913,422.0,LOHWABSOSNQEJXAFOMUUNUGPUMCPQLYWIXVRATZXBFKYSDOIKENZLENRUJFWNCFQX,MT,98357.0,Windsor,24.0,Canada,1-870-303-4058,1.0,Ythmamocppuxewoisbsmqc,O,2.0,137916.0,2.0,gvchiyxbqcctsookesod,qhuhjd,S,Medco Health Solutions
pey11914,428.0,TJVMHTWVOQQXWOJBMQNAWYKVZTTZKHUTYOEILFWHIGWBWMZDHGOHADWKKYQ,MO,896095.0,Cheyenne,54.0,Canada,1-927-677-6591,1.0,ixiexcrekfhi,R,1.0,494778.0,0.0,,Tvyodc,M,J.M. Smucker
Tas11915,677.0,WUPFTMIBHDGYXDPGYZXQJGX,IA,3803006.0,Mount Pearl,49.0,Canada,1-461-342-3128,3.0,Hitftrkanefexbihxpecklgkcwgn,R,7.0,80202.0,5.0,,Xcnppp,M,Solo Cup
Fok11916,847.0,,WA,3769940.0,Tempe,24.0,United States of America,1-797-094-6953,2.0,Dekire,O,7.0,467498.0,0.0,Crjgguxqbenewazndzavlmtysgbbwqmiy,Xdhxe,M,Ametek
mav11917,728.0,Exeaqjnonpqvsnguufunufqvddfppzibgkkbcpw,IN,1037381.0,Winnipeg,20.0,United States of America,1-773-364-4636,1.0,Tfsgsewsgqhrum,U,,221374.0,,Twjthbs,EQEZHJLD,,Apollo Group
kxi11918,565.0,jokozrhyjxqqfv,IA,3645846.0,Oshawa,27.0,United States of America,1-186-478-7955,2.0,yteukcpbvabdeanrpvsgdcbrleao,U,3.0,427965.0,3.0,Ivzpjbpomwbmnknmcxwcjikknsothpttkswenccdgsqnqdyhtuqdlfgsztvaytqcghlfnmevzcrz,Ynfkdw,W,Mutual Life Insurance
qqr11919,644.0,PXJXCGCCZNQAZVHELJHMKSXAGOHTAULZDJOOQWDOJXCDXZDICKXGIEXNHD,AZ,3621886.0,Portland,51.0,,1-644-277-0293,5.0,Aepxdpshzmzysppzpatcqpzpwazkf,R,7.0,319507.0,0.0,wjpakdyph,JASHXWWQWS,M,Regal Entertainment Group
Htd11920,675.0,mlzvcgikccmslhphtckjviojsgjifijvgymhsyioecrzifbdzkxwoxxgujastjmvpj,VT,2596790.0,Ann Arbor,46.0,United States of America,1-397-629-3245,2.0,Ydlmx,,8.0,357871.0,5.0,Wvtfafiipdzekotretvmrbrmoybuomtjtklfuhsmbyvppjqaavioujhezhftwmh,Djddrn,M,Merrill Lynch
Lal11921,374.0,mdhlvwwtnchrfvvoox,CO,558283.0,Biloxi,45.0,Canada,1-061-209-5893,3.0,Amtwxbprvsqnmdfkhn,O,6.0,456664.0,4.0,Jxiubeokigxecnnbvhgnurqqibvxzafeldmnuvcsemvnurgoqwrajnfnkgjh,ghjugghou,M,Safeway
qbq11922,750.0,Yamrdppxlauffewczrhjxwffqsbguagbpxmjesvhnoxt,MT,2254531.0,St. Catharines,100.0,Canada,1-124-494-6580,2.0,IGJQQXYEQAIBCINQZ,R,5.0,382585.0,5.0,SXUQWSTLKSGXTYYILLQHGJNMKORBEXGYHPFBPGJGGLOMFPSSNEVJJL,Nuickil,S,
Pzt11923,801.0,YCKJKHKATJVHZNVFIFHLASETPWXWDNUIVDDGRIMGIPM,NJ,830541.0,Huntington Beach,,United States of America,1-662-090-1749,4.0,YQFWKPLX,R,1.0,263668.0,0.0,Atfapgewhcwjtqdpqhktutqjlqrhlzsmggecorwwxuynubvfzkxtwxaxdyvvdelliqrj,Snwylbjwhlh,M,NetApp
bju11924,684.0,sasnxqevefeunjhqhsmwojtrvxatcnkcwcicubaorvxrqsxlslhuaggruoymxhfrwc,CA,945684.0,Iqaluit,96.0,United States of America,1-086-168-0873,0.0,Vnipgbbjtx,O,8.0,,2.0,nrvolhvhzcummhimgfmkwljqacqccdhrklaxfsliqkxpnyuzjfgtph,Vyhfn,M,Comerica
DXF11925,727.0,Zydxcjlfbdyktwc,MN,3112934.0,Hilo,41.0,,1-872-268-2389,5.0,idtxpaarzmvnbebzkmrtzkang,,2.0,60258.0,5.0,Zrlnlesrsbkeojvlrgeorwlqhvxphikqjbddglbgsupg,henfntozslho,D,Polaris Industries
IUX11926,514.0,ntbzelkqcjupullinvflivamoseletnyryncojxlfgtgurpqkajntwnsaiwdmfhczrugwedzgkqdl,WV,643280.0,Cleveland,60.0,United States of America,1-253-647-9495,5.0,Cjogke,O,0.0,262566.0,2.0,MWSFALLTWTADQSEZZCIAVBORVEAWM,,M,
LWM11927,459.0,Noieelnnombtfsajswhbcqwokyetugzrjhridqhbonylrxentrkkftzygesijjlrjauigsrveu,NV,3325885.0,Livonia,81.0,Canada,1-581-567-2728,4.0,TALTWEHQWD,R,6.0,488381.0,5.0,gnuagyfbhq,Jvecjvkjuon,M,Expeditors International
npt11928,674.0,Eevxqbkhtmllgbgppekwqkelwmnhqqgulpjweqijcbkifriqjr,WA,2689980.0,Riverside,91.0,United States of America,1-134-376-8891,2.0,Oojdynyxwdcdwtbfvu,O,8.0,472161.0,1.0,Suiucaprngdmghkggoijdmoudticpzuoqxubtpiwlsdmriiwladswv,exmizbzbruo,D,Brookdale Senior Living
uuj11929,425.0,Pssyligduugymbjdwyltpfkmmcwjtoxveovjoav,IN,3581396.0,Augusta,7.0,United States of America,1-225-772-4573,3.0,cgnucjjagkrkqdiwjnokrxq,O,9.0,475498.0,5.0,klcojyemrpmhxfcwdpyyqitfugftblohighibpxpzxkgjhoobboarrsbwjzwesegmck,Tnvcgupio,S,Amphenol
Oux11930,315.0,DJXPCEWZIQKEZDZJTYICHYQIZJUWQVQSMKHMARZWJQDBJMOI,Ontario,1987575.0,San Diego,41.0,United States of America,1-953-398-9420,0.0,Caumdei,O,6.0,4801.0,5.0,Tbswapnylecbtqhaytekbrhxxlxffktbhxcrhananjojdjkdimhbs,KIMDRMMXUO,U,Fiserv
zry11931,673.0,Aihkvlyuisesgkbshdnousojxahyxxejctpsnaffbdonhriznq,FL,1108303.0,New Haven,66.0,,1-030-309-3122,0.0,Mhwnenvmplpycu,R,6.0,410571.0,2.0,EIBAYMNTFIFDIGGGICGCJPATRQMTVVZAJLSFLLRRPUJIASWOWRGEDXKOQXJ,uaewyfxlne,U,J.B. Hunt Transport Services
Uyr11932,690.0,Epltobcxjijghfxgmdyktsppnkmcoxpcfbvhafdwfbfdjmtpgkcftqyhtltirdauhseizaqbimjx,Prince Edward Island,3009021.0,Las Cruces,74.0,United States of America,1-165-910-1786,3.0,iiasedudhspevbbclufstsgebcdfm,O,0.0,430757.0,3.0,etiejwwnrolsqcsrshzedpvhdywvhsqwebqtsblixddfpyloapqo,nwaqovxpy,M,CF Industries Holdings
ZRD11933,710.0,hzewctec,Quebec,2461710.0,Cleveland,15.0,Canada,1-241-534-9517,4.0,leqriqyquhrhaaiknh,O,1.0,414789.0,3.0,Plbjxxnsxhjonoujzpqugjeuiwquoypflfzdchzngrdqtcfjwuwetnzwwc,OFJREDECCNLG,M,Annaly Capital Management
gkp11934,554.0,Xzhwtnmgmixaiqhkkxriprvihepweeuuyviwp,WY,3734446.0,Jersey City,12.0,United States of America,1-973-199-2228,2.0,COEALR,O,0.0,240269.0,4.0,Vjoqhvueafzurkcwhicwnbigu,Wdnxlgbgbuh,W,Cliffs Natural Resources
Nqp11935,804.0,Tuxnjvygmftfbpetshgfttebnxpqaefgdanwqbxjgtusxtt,NJ,1431511.0,Palmdale,65.0,United States of America,1-782-903-8746,5.0,QCBJNFDQIMXFTNNOFRCEY,O,8.0,204687.0,0.0,KDIQKNRQCFGKBVIRB,Znhjdu,W,Mohawk Industries
sap11936,580.0,Xdbvtiizigdevwdlpcpnzjetenpjvpopsbsrdtvttmniqswmjptvt,Alberta,1714088.0,San Diego,53.0,United States of America,1-824-389-2915,,Gkbztjsafuhncrfxzoxipdawzcbcd,R,1.0,28987.0,5.0,ORRUZEDIMMBJQPFUEUWHVMBKPNCODEUNMGGCLIJCRBXLZWYQV,Kkbzfi,U,IDT
Eyl11937,611.0,DJWLHALATAWFZXFJBJXOBSTDUYRJRQENJFTJOCTUOOIAASXDBEJKC,TX,2600134.0,Phoenix,,Canada,1-610-808-3846,3.0,xoeloxcpkhhxuzirdwmic,O,6.0,492993.0,5.0,WKWRDNYWXHAML,QOCTIJZXTY,D,AGL Resources
WKO11938,737.0,Jruqfbgurpodbtdrtipwsfowzhdubfhbmsfsgzqgppbzfgssauvzybqvdfcwytcjyuinqng,WA,842726.0,Oceanside,48.0,United States of America,1-128-408-2339,5.0,Xtfkaojftai,O,10.0,102810.0,3.0,Ygceyotmpexahxckjjfqdtadufnoshfwuxofrcfdnomsckyowfcwdllocebuzwhqo,,M,Granite Construction
JWQ11939,608.0,EOOFMINXMRM,WI,954033.0,Minneapolis,49.0,United States of America,1-723-335-5064,0.0,vlhecsfjrbwmjf,R,2.0,496953.0,5.0,modklzojpce,rlxolpbvyyv,M,Adams Resources & Energy
EQY11940,416.0,Acwqiabgrqxkkvjq,CT,1158871.0,Pembroke Pines,98.0,United States of America,1-813-069-5690,2.0,Yiftvrdpddqbtenqis,O,4.0,188801.0,0.0,Apbesgdwjlapewujmfqlkmywbzvecjlicufbnccftgcgtbdilapnhaeragh,COSRS,S,Nasdaq OMX Group
Wen11941,323.0,,ID,2714727.0,Kitchener,80.0,United States of America,1-402-101-8866,2.0,ALBDOFSQCUVOUHNRFPNLC,,7.0,355208.0,4.0,ITMDGKMLEAKHFNUASFMMLFRQRCNZYIMEIIJVGPMJMJRCSAYNC,lwivncc,U,State Farm Insurance Cos.
Xhj11942,327.0,GONEQUUCHQXCDZTXBQKDCJMSRBMJMEMJZGQZIJOHOXUHBMAFXXKGROCEQQRGDPGJNHHPZTCT,NH,1189683.0,Huntsville,61.0,United States of America,1-340-451-8889,4.0,DHFOHUUGKNCSEFCPUZGITCIPJNLTC,,8.0,450028.0,0.0,Xxutjylrbrcefdjssmf,QCIMV,M,Energy Future Holdings
Zwy11943,311.0,twjaicnlphwobxxo,ND,,McAllen,93.0,United States of America,1-186-488-0059,5.0,Tzivamtwayarvgml,O,5.0,179764.0,2.0,Gziiitpibnjcrtievxxrtepgqcfphe,UBIMRTS,U,AmerisourceBergen
SQF11944,845.0,QEMVMOPCSSDGOVEFLOLRINYKTOIGPKUGDOOCSTNVEBBXERBQXHYM,TX,721695.0,Santa Clara,59.0,United States of America,1-065-556-0904,4.0,Dnwwdzpnxkcrlfdxskzvgfksbqbcql,O,9.0,316549.0,5.0,Ffhwvocooahozuxyqogbplpmipnykcqqtcsbwkzhkogwoaqlwxrrgsezgvfn,JNZZSKOTSP,W,AK Steel Holding
Lqt11945,687.0,Zjdns,NE,2948368.0,Paterson,38.0,United States of America,1-970-725-3523,,spzsgskhwasdnahlmvdfbvzbres,O,5.0,370318.0,3.0,Unnywfogplqlmmtpgnjbqgrkpsbvt,TILOW,M,Dover
Twm11946,842.0,CQCCSJEVPEOZDDQMWNLFBBHZVIEQDQAMDUZLABKMTDUZHGATKOPRPVWUKCFKMCQGFE,NC,1471487.0,Lincoln,70.0,,1-130-002-7024,3.0,Rekbxvrdjrrqvmg,O,1.0,393917.0,4.0,zsqzjioumclourkkcaxfczjhlssdolsbesnjtsztlfifq,Salqmc,,Stater Bros. Holdings
ATF11947,,,UT,120044.0,Edmonton,1.0,Canada,1-061-449-9792,2.0,Obbyo,O,9.0,294346.0,1.0,ntcrrnblttaenxgjyqrjqmngdaklvgtcprbdssswfwmodnpmillzwkpdaoffrl,npuioji,W,Key Energy Services
Ywn11948,,wchgknbrbjmyzyjuiysdtignxnsjewutyfdrgmemhoeelefmbw,CA,269924.0,Vancouver,31.0,Canada,1-910-444-5055,1.0,tlfwp,,0.0,442184.0,2.0,,Xizclboflku,M,Sigma-Aldrich
Hbm11949,818.0,SAXHIFPAIMGJEXDALWJMCJORSMSXIUHLJBREVFRDSYNLDMKXLRVONIJGABEBGDTSCRSYGTXHFMHFRB,TX,3163776.0,Rapid City,97.0,Canada,1-492-743-6914,4.0,Zczuifplstjasopj,O,3.0,334995.0,3.0,Mjkdqvsqwag,BAIGEPFL,S,Leap Wireless International
sov11950,819.0,wiugvdfiudjalxxnlybajdtfkkdxzgoukdhufpjhwqyvlyg,DC,1043575.0,New Orleans,89.0,,,4.0,Wvhsuvhcoyavzqivojytsrab,R,0.0,25228.0,5.0,Wwnmibzgvkkccmfewfqrmqpabafmtgzmnrjiiqnkjztdogefooskefmwlxc,cvbuww,M,Securian Financial Group
qdk11951,847.0,rdxnuhhoivrjlmgtaglcacqnji,IL,2682296.0,Kitchener,76.0,United States of America,1-397-554-3534,0.0,uzprnvsevlqzgxhysmrr,R,6.0,,5.0,svnubqnolsnxwjfdtyrdkkyoyudtsgwowegfkpclhejytjwabdgkpogsctfeihkvisfgddfqeuzttdg,cjrfad,M,Kohl's
Ttx11952,,Uamahwzsnqghhcxgtswtkwuihyrimjxqyvagugcaeahxmpyijltjgcidhlknvsfnjqfslauekm,FL,2746285.0,Anaheim,49.0,United States of America,1-111-681-5226,1.0,ywpnwcbgbctjcpsccyjcdhewzson,O,0.0,9064.0,2.0,Vqhtiaoneilazpanbpxhdipjwyvzicndiiwqmvnsfexeducbvwtowliwozasesphzsycliuovvbehnv,Luhzn,M,MEMC Electronic Materials
CZG11953,380.0,,NC,,Warren,50.0,Canada,1-529-637-2669,5.0,GZOWCXW,R,1.0,287984.0,2.0,Tvcbwkzfozrecvxsbvqrmdwyctikaynqqrgdmukhvchitmzqvpjtqnifahcenccahzcpaawssagp,IITQXE,U,NiSource
Uij11954,806.0,UVMGHEIXONPQHJZEVWELXEMATUQLIOLMDLBRHJECLCSP,ND,444133.0,Raleigh,99.0,Canada,1-810-732-4744,0.0,Ymnpyhrei,O,9.0,22806.0,4.0,BRWFCNEPJNXTGJAKPNLXVWXBGATZLHIURUYHDOOIOQIEXGGKKANRUKBJKEQQOXODVEFBL,zxcyxzaqju,M,FM Global
Udd11955,565.0,Adrghpmawcnmtvpqbgngyurejlipocgsbbwqaemqozmmcrzuwfjzdefejirwbas,AL,2635687.0,Newport News,,United States of America,1-820-185-8851,4.0,bsnsxwjydqrmlauqskjzexzejahhxb,,1.0,193406.0,1.0,Fuskojbgfgssxaesqdnbjsfewjcmucpgrcvcqdsuexafjzfflkoeznhvgifqbigenrfrtb,,M,Granite Construction
IFI11956,486.0,GWIVPSPUHRVFRVX,GA,3592177.0,Colorado Springs,59.0,United States of America,1-300-175-5772,0.0,jzzflxno,O,0.0,302129.0,5.0,Fmrwjwucuxcalkuoslcipzdb,Wgaemheeuirk,W,KB Home
Wjc11957,315.0,Fjipxqseypmmwsfhbmhrbdeotiuzln,TN,,Riverside,82.0,United States of America,1-209-249-6655,0.0,tmrkyejizfrefzdgrupqrc,O,3.0,46978.0,4.0,,,S,Dow Chemical
AVZ11958,501.0,cpuhdeasftysgxtmaweocdp,MA,2765291.0,Brownsville,12.0,United States of America,1-023-974-8639,2.0,Crptih,R,5.0,110451.0,0.0,Rciinsdtigreytrytzwnwbcanyuqtlhyrwnaaphecyttp,wsgvkbndzu,M,Caterpillar
PQS11959,539.0,Otdnhitthdjqneuxpogli,WA,2623539.0,Tempe,69.0,United States of America,,2.0,Dvibypxettwpjh,O,8.0,474113.0,0.0,SVMYTKMTXAOYAQXXJXRUYW,Rfmlrjoagd,M,Aventine Renewable Energy
Sqs11960,809.0,Oglheojsatrpuunqobbcyvoqnubgqkeumgttzjbazsaqyqgbflxkhzb,PA,2352829.0,Virginia Beach,48.0,,1-433-757-9127,0.0,VJHLBHJVVNSMB,U,6.0,237110.0,2.0,djdvrbvcajrwzzrzldkuymmmcyzoxqecpenyswwrtqlhkgolcaaekfghud,rqcktgc,U,CenturyTel
Mtt11961,765.0,klgukduexcdqijmemwzqgtqojbtspcxgiqdvogdzlobswiagqrjjhairrd,RI,2779187.0,Cedar Rapids,27.0,United States of America,1-287-140-5075,2.0,wcejqjfghjkslpthiom,R,10.0,17396.0,2.0,GGFJVHLNYRZEWIXISEMIRXJDVCRTFRZKYTPLQIGXXRCCXPVNU,xzyfhvfndy,S,Sempra Energy
CIW11962,376.0,VRZHHFMEMHZTARSIFWBOZMYVWEUIGAMILOXPGBCSV,AZ,417641.0,Concord,95.0,United States of America,1-489-672-6150,3.0,cwduixxpfegmheb,O,10.0,343788.0,5.0,Shasdcxtjbjndaumushoilkukvsakltsmzxbckgctmqfemzx,Doldyjjlykx,W,MetroPCS Communications
FIO11963,606.0,PRUKMIBSCKUCQTIBDGULVDSYNOQRSVOIPQESK,IL,1962095.0,Huntington Beach,30.0,United States of America,1-180-418-5337,5.0,KJTLNOAFLLRFHVQTKCTVSYJXSD,O,4.0,110622.0,,Tqiuywmskwbmpmocfqjsbdwtaq,Holdubtgxn,S,Bob Evans Farms
Enu11964,553.0,Hitkhuvmoorlixkjgdumdmkwufvinrntjukpuaplbvyfsleone,Prince Edward Island,3203593.0,Fullerton,79.0,,1-202-680-6715,2.0,boghbbw,O,8.0,149460.0,5.0,wgdnrtlpvworddbixwhmkg,,M,Susser Holdings
EDR11965,722.0,Bmtjzcnrfxmpzjsswtahgrefkuwdcmbralynepbgtvsujmpi,ND,2624387.0,Windsor,3.0,United States of America,1-973-533-6190,1.0,tbgqnkk,O,9.0,33438.0,1.0,Anfwgolakomqlzqkwguhs,Tbjmw,U,Foot Locker
him11966,428.0,mpgesvoilpzxdfsbjrnmiyaomrijrfprnoyexxsegqagpriuexhxfsvbxzurzjuwvncgiwzee,IL,3193224.0,Augusta,74.0,United States of America,1-286-839-2997,5.0,Tphtlimsqoymcfihzelcfxrcmpwoe,O,10.0,467653.0,5.0,Coigporjxugmgktgqmnr,POIFIEXZMGQ,S,Total System Services
Fiq11967,673.0,GDGUCF,KY,1577267.0,Anchorage,50.0,Canada,1-033-527-7107,1.0,Wmmgeitjjbwlfjkji,O,9.0,477283.0,2.0,Lhtdjeqaiveghhzjnmckreosqowfkxkgnlbr,Lqfjcuogx,S,Apollo Group
ppm11968,464.0,Qvvawvwkzkctynvocpegnmgtmkbqs,UT,3165008.0,Columbia,35.0,United States of America,1-395-779-0243,1.0,Qtgiskoio,R,0.0,405880.0,4.0,XHBPIJAZYMGBCQTFQFPNQSYMVMQCUQWXEPFVJL,Pbwozfcfcp,M,Avis Budget Group
vax11969,372.0,Iyahfubxexpfwxurcftdeuvgfemopkqlwbhtadbzjwfvieodxmeipcfvfdlajamson,KY,1363333.0,Erie,2.0,United States of America,1-816-626-7758,4.0,zwnmjyrmdulpovhqm,R,6.0,315586.0,3.0,Ddtupfobbwhxqgkrjgaylwingwykdtaspviwldieuisrfdgotpbkweoyu,BRVRXFTFPZN,W,Williams-Sonoma
ifq11970,620.0,Zhabyatagiltypqfmtssscovigsofwnjnejvndnzqivuvbpiwaxnayopcdzqixhvvxegz,Prince Edward Island,2574158.0,Tucson,45.0,United States of America,1-137-518-3286,1.0,Iqvewcs,,3.0,262654.0,5.0,lvcbocrxwslagtntjrnu,Itecivsq,M,Hubbell
Nzl11971,,Krgxahayysydkuuiprgjzfnhpgmojijyqklkoeqisgslmauvfdbljihsqekyeaxpyuvydnoy,MS,3819359.0,Thousand Oaks,62.0,United States of America,1-060-655-9796,5.0,BMGAFH,U,1.0,293199.0,5.0,Leiprvvnmyoo,Hqdwqoiexm,M,Juniper Networks
Qhp11972,710.0,KDNXMRTKXZJDWDJRZVU,MO,,Memphis,70.0,United States of America,1-995-241-4466,2.0,imnacrlrhhezxwmkm,O,9.0,446677.0,3.0,HHRLAFRMUKCPVFTDHYTGCNCTEKDXDMRPPDGETMVXJRQDTFGCLV,SCFGAZAYQBFQ,M,Packaging Corp. of America
Ifk11973,397.0,xcwrayeqibjnukhvauiofhaouhbjgnhhvzgawlnbyvxqlapxwhkvcnheureeaycaxbwxfmobqfj,CO,482126.0,Sterling Heights,65.0,United States of America,1-835-112-2769,5.0,Anptslfpdssqgrxqpg,O,2.0,,3.0,,SKPZHPHUX,U,J.B. Hunt Transport Services
Num11974,,Cdcuwirwpntphmvnqmyjvprhzqamrzwpkehwmenj,TX,1822611.0,Toronto,21.0,Canada,1-267-322-1042,0.0,DFIQJEYAFROAPPKEMYKFYGERDIO,R,0.0,195016.0,1.0,,Gemxyjv,W,Iron Mountain
