AgencyID,City,MiddleInitial,NumberCreditCards,AddressLine2,Age,CreditRating,LastName,MaritalStatus,Gender,Phone,OwnOrRentFlag,Country,AddressLine1,NumberChildren,FirstName,PostalCode,State
jqi6347,Oshawa,,3.0,wyueyphpiuocwsrttklxeoxvxzoofmtmwadqvcpjigjovxouvdgaepjpnfbubhpyvycwozhl,,605.0,jqikedaxaq,M,,1-293-302-9458,O,United States of America,Dhpnsbxtgynokcbhwgtcerwawdefobpnhgfwxnwwcreixgkqeryutqapyafgzgnbfsqdluqu,4.0,lzgqsft,Cvllkvdgcco,MT
XQR6348,Norfolk,,7.0,Cbxskuhpxflbqcfsognpmhibelcm,78.0,668.0,XQRIJB,U,m,1-172-397-0878,O,United States of America,Wqidkevdhisvlumpb,,Erfoxijqffkibpbucoyazin,airurgwd,Saskatchewan
zlw6349,St. Petersburg,R,1.0,MWSGDCLOVDGGYLS,21.0,317.0,zlwaeeeewxunfglchjkobl,U,m,1-485-478-0998,O,United States of America,Okhopl,0.0,Fanodcilmxwiftcenkbiy,Ocfxmeftgd,Nova Scotia
BBR6350,Nashville,C,6.0,Cgyiivaytehvcximac,56.0,302.0,BBRWQPHJIIEBHU,U,m,,O,United States of America,kauutzydvqdxgcpyurrsvdxmhllzpqgaawmsgupqfzbq,5.0,Xnjwm,Uglucddx,LA
Och6351,Providence,,9.0,DQHDZOGABXVNMPFCRYYIFCSERYIMHKJEDEQCBIVBOOUMNUVXUII,95.0,337.0,Ochudvhyvnwmrajsxexslddqswxks,M,M,1-504-385-7350,R,United States of America,Hgfgdwasvqdsyhbwbdxxqjoiytjqxanbzuylp,5.0,Hgfesnkmgqfrebovgepmtrwd,Qstvmnuhdvm,Saskatchewan
ZBV6352,Hollywood,,2.0,Nhafprxhwtbbepnkpjiexfzoqzdxhmsep,74.0,484.0,ZBVAICTPG,,M,1-899-893-2777,,United States of America,jaibezhjgxgycclezhhgnbilvkhiyzxllffnuemkylluhacgvcwznbebswu,,quyqrqzygkojql,Jleonklmum,NH
zyy6353,Denver,B,0.0,Dznkuowctkujkdlvtfvrkroxfszwahnyuclfatx,76.0,527.0,zyybhunrudtpiqbgti,S,m,1-818-518-7469,U,United States of America,Gqlytviupjzpdycoeixmdaposgrlehnsoyqrnwaeboscblhaeieccm,3.0,dbprokdcldhztegxgbvvvqeanovzn,Wtvtvkkt,Ontario
LSS6354,Chesapeake,j,7.0,Liptnwwseyfmmownkobvojydxwovknsfifvstndjmoxff,8.0,318.0,LSSTYLSISFXXKWP,W,,,R,United States of America,Nysqejew,5.0,Uasiuhfamftzbpnuuhmo,ftxxzlxlyu,NJ
Tcb6355,Windsor,m,9.0,RTLIOQAHUSAOVZIOHAEQINNREJMSAFCIVIRVWDECNSNOSZXBNWKJMQXRU,18.0,316.0,Tcbjsvjwiadrjsudvodolnsysb,M,,1-193-727-5445,O,Canada,Pjfxrdvieumufbvqydbvdvzqjgi,1.0,fqaqrhjmc,Kqgcvbxolnw,CT
FPJ6356,Seattle,p,7.0,LVMOEJTTSOXTHXNOJZDZQGBLIPUGJDRKTHLKXVQXKDHYNKODTEGJIIJPGWUFQAFJWELXSSCVJXX,80.0,611.0,FPJDECXBJPTTHMMVFWCPSXX,S,f,1-701-193-1076,R,United States of America,uvluaimbpksfclnkqcuopztgetdbeimckieevdqhldvvlamjcchtaqcexnimaxjqtkbvo,0.0,vncwancltclndhy,Bbctwwdoisz,NJ
UOP6357,Biloxi,,6.0,Jnesjbskidkpcyrmbwanftncmlnhagfkxdiaexqsnjwqguvubeuaurmaxpbg,91.0,452.0,UOPFIUOKLBYBZSAZKXHM,D,F,1-397-916-2687,O,United States of America,Lqowgcvyahiaertydezgtukfafxdvtwcpdqwbxvvpqqewuqnnofibchhkvehsrxhfrqvbdfsd,4.0,Ivuzrahcog,PCNNQLQSW,MN
Zyf6358,Knoxville,F,4.0,vmxvijktrnj,40.0,769.0,Zyfwjxefsbvohdeajddhkup,S,M,1-700-224-1806,O,,RJXGXWBXKPCUFVQJEJIDHKXXGWPIMWCGKHRAKXRK,0.0,Hhqsasxiaiohzqhufwrmxloum,Jnflatclz,IA
QQQ6359,Sunnyvale,X,3.0,Dzrnqgihuwn,10.0,374.0,QQQHRZPSTW,M,M,1-252-712-5178,O,United States of America,Fvmechdoacwwligkafpsslwunbvupmkbas,4.0,QNYPRDKSQWREHGEXEDNLXNSX,Dbjsfrajdqw,NC
Rtn6360,Vallejo,f,0.0,Ejzxeswmgpwgmrnnbhprdjgegzseqlsdeuoyvlanamqintutfgmmduzpotypvfhytvk,,767.0,Rtngyqtzxznneqxdtjspdme,S,m,1-085-968-1746,U,United States of America,NJCSLCUPIZEGASGQZDPQRQIIKARYSJS,2.0,nympdbdurgcpkjampn,owjtjpk,NY
Fwf6361,Mesquite,D,8.0,Vuowbwgflcdpdxkepvjdgnopixxpshdwcjr,13.0,392.0,Fwfianhaoblyob,M,f,1-792-054-8430,O,United States of America,GVPLLRGXNMBNHSHSTUPGKEMERMORYPSLIQKGB,2.0,Ssexf,Vnsstrnlzl,LA
gyf6362,Kitchener,A,5.0,Fdzvupjbyyafclkajmabqlvvsfaculskxzncqswqiiwyrhfunnoppldh,100.0,507.0,gyffvgoblxedrscoibkkrzbtdusaww,S,,1-409-232-7453,O,United States of America,Ddddsqunqcygkalgtjtbcglulsaqpdakctrfal,5.0,UDSXIMHJNCJ,nxhaztzt,WY
Eue6363,Lewiston,J,4.0,,4.0,459.0,Euertlvzzttmsgykadtcns,U,,1-491-129-6633,O,,axksfjjgruiclsfqokozrnwixvacqqtkizxvffmfxiwdpotlststpuxqelvdt,2.0,pvvcecexjiakeunienyxpgajbggost,Hixwx,DC
Lsv6364,Hampton,O,3.0,Urxredyffjxcsdecqqjapcfqnclucngddmtjjixvpwkmfrbpdxkrxfheqominvfeplgzaods,95.0,765.0,Lsvfhahxetp,,,1-275-081-7922,,United States of America,RVKSEGQEXOTRKKP,3.0,Pxxwocduiwxcyotaknktzlraaopu,ppxrikhop,Alberta
Nvb6365,Yonkers,C,6.0,twexhgemkruzzwodtvnodnchldpgnsvuxrfh,28.0,838.0,Nvbgeokdwtzuufsztdqjl,M,f,1-144-944-6646,R,United States of America,Zamhrrftkjxnvwuohejytiip,4.0,iijeromovgqkeueash,Ncgvcmttwyr,New Brunswick
Rsp6366,Vallejo,L,5.0,Gvkmebknqk,,590.0,Rspjobfykespapafxxllqwwmtyo,M,F,1-332-852-8907,R,United States of America,,0.0,Rzadokcqt,PZVXSJSPJWA,NY
ghc6367,Stockton,,10.0,GBTVXFQMWFTHZDMLEZDGAWDABMESVEOHIKPJ,14.0,312.0,ghchski,U,,1-104-649-6715,O,United States of America,Gcmcvvcswoyxshbhxtxhwdguronerhbnihnstcwtszofusstas,3.0,Unrxsjrnbexwh,Yvpaqkk,SC
LDQ6368,Worcester,,10.0,Wxcskpuxtycch,64.0,405.0,LDQGALDWPATIAASJNFUWDVJQBA,M,F,1-129-294-7713,O,United States of America,Ppvrxjvghmbvpjpqujmovwh,1.0,BIUGDRECUE,opcpidlikz,NH
TGJ6369,Warwick,,,Nqzcrizltowfdjxgijdwvntyjkslafbovmwqqwogzp,63.0,384.0,TGJIRAUTWGP,D,F,1-301-374-0824,U,United States of America,lufurcpsovfjvlbedesifumluicvfcrzbwmophwyxnciwjrgcmowoctgcrrtrahn,3.0,Nuxsw,ZWTOEZX,Manitoba
Lbt6370,Toronto,,7.0,swdviedujykcjwdfkpdlfwbc,26.0,591.0,Lbthbjhnysnsn,D,M,1-469-740-5236,O,United States of America,Mnjnqpkrtsvfcfqibjsiopwmgxudivkpegtoyhfwtymonghbbllbpuxmmy,3.0,tbwxrslxacfsddqgglgnbn,XHBAGICWFUZ,DC
zhk6371,Pueblo,,10.0,YDVYXOIREUMVYEAPNCVEESSSIIMOJOLDQTZZW,75.0,,zhkgiwehfrbgmavpuwbjkbey,D,M,1-761-877-2273,O,United States of America,qhbndjro,1.0,kijoq,Ekteezekoy,NY
uzd6372,Reno,w,3.0,MSRVIKQKZANELYOWACKDUMLLCDKACNIPEFBE,51.0,597.0,uzdvnfyhjpuetkv,M,m,1-204-806-6992,R,United States of America,Vzfbtahakwpowtimwagrgzmjgskwe,4.0,Krcpczgwjaajawbqflezbussdyhvoe,FHVBK,SC
Dhd6373,Garland,K,7.0,dexmmapfvokstuxielhikoiodoca,13.0,345.0,Dhdhodzyhyok,M,,1-245-286-5822,O,,LDRFJPUQLAVZJGEOKLDSIUJMVWXZJLQZDGBJETWNIXC,1.0,fmbgbxvbehdrqmcpdtpxv,Jdixljx,TN
cbb6374,Dayton,,8.0,xwpmchvamuncrzylfxgewcajupoemnvvdtievibpagcgrybhkrxntiamejxkldrgtvwemaod,56.0,,cbblebvspobde,D,,1-112-129-3814,O,United States of America,Opptrqvbsnedkqcacronnksnrnvnvaeswfiou,,Qxmjfrpoesuwqhxtdzljm,OTIUEPOHY,DC
Ksn6375,Anaheim,,7.0,tqdgaxroedzfpdwtuehnzgoqwvwvcjtqlgcwwtaakfbhmwuqmr,53.0,347.0,Ksneojk,M,,1-168-278-5960,R,,lyuikjviplpvzuifocozkiflfyqkpkmumqgupjvkhpsonb,3.0,Lmqduflra,Wihdkwuvdvm,VA
Mno6376,St. Petersburg,b,1.0,TSTTTHFTVIXILTNAKGYESQPZQBLPJNFLUKWXDHQTFQ,1.0,373.0,Mnolihymumbitiyojabpyemj,W,,1-458-069-0142,O,United States of America,Ohqezgkrbcwifdrrvogkrgamygedyrwrwgsfgplcdanreewhkprkccyuftrxlqpxetdprtpyjyvjgb,1.0,Ldhefqzvmjstrsqyfictygmx,Jlimkyyovw,MN
caf6377,Hialeah,,5.0,Jhdggymjdkxcurgfcwarddxhreqxgicelidtuplyvdrcrsbmuzogjusivgryqdipucnyj,,436.0,cafatgquxhlzgvrihyl,M,,1-025-446-8713,O,United States of America,QETZRNPMNZBWIOWFNPXNRULQQKEFUCGTKFCVOZRGBJATQKFAYBZSYQXENNXLSIRZEJGXCMKFTUBGNPQE,3.0,Ylzextpkbgypiuipogipuuhhjzymbu,Idalnoaoroq,Prince Edward Island
Qeu6378,Fontana,,2.0,LCXCFDWELULXNHNMQZCTEFNIQOANOWOSDCZXCEKUXOKPSKUQWEYJOOMUNNLMUGIBEPXF,83.0,365.0,Qeugzx,M,M,1-420-589-8895,O,,Abdakqiovqybzzsflbvuwudptjqcfwwdicqqgvgqre,4.0,Xloifnobhkblsdvrkeockqv,rwhct,Alberta
Hsi6379,Hialeah,,2.0,Sgrofcppziuclxhiezqqcfvqjlbnkrskzldpjnprxhsywjf,97.0,486.0,Hsiqxlhqozixvvcnciegwff,M,f,1-239-008-9207,O,Canada,xzndgscvihuddageotqkvqdbhfjksuib,4.0,kvvcqceu,pgfnh,VT
rgc6380,Durham,,3.0,Faippcqddfkxwwvizlpcyylsyiluftvebrgspsdtqvbeg,,687.0,rgcuxwreovfdbkucruzgooviri,W,f,1-870-711-6201,R,Canada,lgvkysbenknbixkkiwnudmgzebxsqmnxjyoxfgvizxwdcciavwlkowqnbujrrguqandpdqnlkswgs,0.0,pshjikyrgvqxqeoclrxmd,Aungnx,VT
Ung6381,Lakewood,,3.0,Gtvbuxdfrncgdjsiuofrtkpimifbgmgtmcofcktxjrxtwdotywhyyqktdvqkgdvaofviugphssrl,96.0,771.0,Ungyvnpcdeemousvrk,S,,1-807-536-9150,O,United States of America,djhvuqcragxoeilkgiidteksdtlcvorjnrogtxuggvdqafnaedoeuwppczugncz,0.0,UGJPIDXOENJUWOAWRKDHQSPVUIVU,wnfrkxwlmvv,AZ
Dig6382,Newark,,6.0,Oumejiytbariyaxgdgpsoaqeodqeg,54.0,703.0,Digdsaifwqkkfshjkrljaz,U,f,,U,United States of America,fteikhgkvnommrwxaunaiyxtpotaapdjpuvuvxmiyaepuvramca,3.0,Gnjwei,DEYQLDZYXQYG,Newfoundland
TQN6383,Hull,,6.0,WWQFMYPSTEPQUDYERNOJVZANLFHAA,27.0,308.0,TQNOXNSXAX,M,f,1-816-202-2934,O,United States of America,emjcbmqteeppppuufagzzipyeilrjvwbktdhhdhngrpnxmr,0.0,HPVUUQXW,zeszga,Newfoundland
ESV6384,Louisville,L,,jvbnbjtlsaimrikjgxduxxodddcqwhcmztvafwfxuhrkindps,18.0,452.0,ESVTNIWQITSCNAK,S,,,O,United States of America,Vmqvwuxaynzgwsvmgzyczchgihybjbmsvc,2.0,doxirlll,ITJPOKH,SD
Jfg6385,Topeka,o,0.0,Dnwlcsjuhemhjusiocbzsfsztoefxepmnxgimhkkiwrqqoywpc,49.0,613.0,Jfgtwvirnljnczjhxkxgxchkwsme,U,f,1-369-513-3272,R,United States of America,tuxkbcfkiifhahgzcliukxtwwfilfebmzoczcjjjebcqwsishxnqgohcveelcye,0.0,effvreojyiko,CAGFJHEOOSM,MA
Gyg6386,Hialeah,,2.0,JURQHNUQKAOBSTEYKBUNEQDZJMWBBXVQEUWIUUECZQWMFZBTYODQOTDWMNNGOMRNXFD,,740.0,Gyglxgjrbbwjchvsupwsgvbd,W,M,1-872-013-9753,R,United States of America,Oyrzdnjmtwrjqyncoiipnvdfqajsgukahd,2.0,NABLGQTTKOZDVJBYPSVQEFX,WYMLDTWAL,MO
jsp6387,Sudbury,,4.0,Ifhwoypulnurlxrnjvudossapteemuwhunpbmbipnmostbmqmonvnddzhkkbvdqcsdknzka,74.0,687.0,jsppejmvsfljeeffrcuhc,U,,1-401-983-8466,O,United States of America,Kjevumqbamivhkoukkanbfewhaagatompecmingfpxpzkzcvifcsiatdaikwlwjpbvqdsnvd,1.0,METQXPWANOY,fzqpe,IL
Olf6388,Fort Worth,,4.0,Wyhfjezmrlsrtvybiatjrlzhhnklkxspwhvbjryccuqfjxijblrehxhkotbikjhudnxbwmqnyxhn,47.0,806.0,Olfdptnihftrdkulokpf,,f,1-678-715-2388,O,United States of America,DLFTFRBMOUJVMTRHKNAALACBIKSYMPCVVGWZVOOMQOPXBQZCAPFQCSMAXXMGOQWFDEQZDOCFI,0.0,ocxsykxrxdalwxtayjxramy,Hvnkqmjxw,DC
Hqe6389,West Valley,A,3.0,jvwbzinmgehwb,,850.0,Hqehqpi,M,,1-061-105-1902,O,United States of America,DFLVISAWCUDEUEACNTYXZRVKKAIFFJT,0.0,Wsbylosurgn,,AK
Jaw6390,Macon,,1.0,Ztwdmjwuayqbkjqrqcahjyjlotszoj,29.0,768.0,Jawowhpleqtorbyrcbexj,W,,1-860-014-2447,R,,cqgdvqrlfdtqjdwokzrotpfuxujjbhtukszpthwuzbzyexyprwxejjlzxhradkfkgts,1.0,xskrzsrnx,Hmmwsmpnvv,PA
Fhg6391,Pittsburgh,,8.0,CDIRQJMSIYXMWYDXBZYZPEEOT,24.0,850.0,Fhgxvgwx,U,,1-753-220-7633,O,United States of America,Spxtzwvsomsnlmnquyneapqxpooqjyuesktrhksepayxv,0.0,BVJCKSQAJMEELGJX,ULNUPWHRCC,MO
Yxf6392,Huntington Beach,n,5.0,MAWAVXVNMFNE,63.0,433.0,Yxfiibuhflyrvwqkcfeouzyq,U,F,1-914-358-6648,R,United States of America,SMWXQSEKGSSLFYPGQQDW,0.0,GCTKROFUDJVQWD,Qqlxec,CA
Dft6393,Tallahassee,P,1.0,Rdmoigkcfqjrjhtheldhqqgketlnxqsaeowagepheiygciwxppjqvnkbkhruodlhhabirqscewszrx,7.0,822.0,Dfthdrzzqspobwhkjgfhe,D,,1-044-699-5078,,United States of America,Tavwmjbqcuhwpojyxvtflbafiicjaxfkbwbehqlpsgdggvdvzxkplkiuiixnlsfoer,5.0,Auusnkystfmtz,Mxeuhesn,VA
Xpv6394,Colorado Springs,,,Viscvobzcgnmgoclrrumpwdbanblg,83.0,781.0,Xpvmwmf,,,1-645-140-8997,O,Canada,etrauoxrsaazakffsrgkrhfkxpprnkvsrunmfiauoqzcadny,1.0,tdnwampovccafzjzgi,rcleq,New Brunswick
Mfn6395,Biloxi,G,1.0,WGRAFTAZWCICUCPUHCXHHVGUNASDNXOLUZXLAMFFRYDVGYEIBRZEUMKBHCUFMBD,94.0,650.0,Mfnobhrwzmkyb,W,,1-274-681-0710,R,United States of America,,3.0,JNKQXLAFDLFNXHYAJEM,XBQZRYS,Ontario
Bha6396,Huntsville,,6.0,Joofqqtqojkujfedjcxdehdjyvtikoyjvyybhbehrtnexjsvpeigpwyrqbriiqfw,32.0,359.0,Bhaqkk,W,f,1-471-625-8269,R,United States of America,UYBVGVLGLACJINFFQOSDQAPLAWKHLPDJEX,3.0,Lixyqefnrdlfjtawgrja,gaetvbnelpl,FL
kfj6397,Fairbanks,l,6.0,Swvzwjadtcnmllvmtqfzuiist,91.0,613.0,kfjifsxcybrwewfd,U,,1-076-847-7342,U,,Inhvnkrfndhzkcfnyxdadwwdzqxysqkuzkknlhiepzpvgugoipxkqkkztgwlszfedxbkgogktjtua,,zryernxsysbfdwtsstmrbutd,MJSMVKXROR,Alberta
KYX6398,Lowell,C,9.0,JNZZZYCIKLQULQYASMDQMRDFADAWBXEDHKUEPJFNUESXLXMHNJXBMMFAKBDBTXWLE,99.0,737.0,KYXWETCHPQEPCPZTWHCM,M,,1-689-419-8396,O,United States of America,wtlarqhqjmxwwowrttqhmbnycqtrxqyzapuk,3.0,QHBZUACHSZ,Xgkgpedhll,CO
Tfq6399,Virginia Beach,,7.0,Ezdxlccgeuutvyeadmkeqpfrduqkughdhyrpgfmeoquaxyrkjljcfsuggsmfhejtjfgtoekuqpqk,28.0,320.0,Tfqkwgeiuklbtmqujgvztlqrri,D,,1-420-389-5343,O,United States of America,OICMUSCQEFFPEEALPLWELVHPAIWFGONCZPSJMOBKYOIFDVDHHXICNCC,2.0,MKOPKJANPR,jdfsphtgsbcy,NV
mpl6400,Concord,,4.0,HIZGVANUQZMOYQLOZZX,98.0,344.0,mplendvsswqvxb,M,F,1-453-600-0968,,United States of America,Edfwsmzltgbxgowytoqmvbxilzsfsiwsyhvi,1.0,Mxukubhiuulolz,DEWHUF,AL
Bke6401,Santa Rosa,j,4.0,blgxnvuzneyfcgdyqeceoiczdbyhgcfp,57.0,616.0,Bkezlcydkxiikmcobiwjii,M,m,1-016-653-2897,O,United States of America,Uvhtb,1.0,Shogwexo,FLLLTEFZJ,ID
Otr6402,Casper,T,0.0,Msnvmqqmrtjrmalolnulhtgtlnjahmmfohnsxhjetiosduaqalrizcgqhregpebmxbqmwmrilcrrhdct,91.0,765.0,Otrjdatdwzcoiftsnxh,M,,1-647-421-8354,R,United States of America,Isbaooaiugvbqbfitbzqciljxqtuhsprtskgfqmeeoqpvtrlqzgcethjyu,4.0,ttedzgddjqxxzqpruwtvmzxemul,IVWFMFBCL,AL
jkm6403,Newport News,,9.0,Ancoloqxzbhhwcxwxfaiowzj,94.0,823.0,jkmsvsljwgh,M,M,1-472-215-1837,R,United States of America,GVDWULRHPYJVCSYGQSDSFJZMVSGOXAKRMPJOMNENNPGLGUUGMFVBKEJEBYKDKKKZZLVADWAA,4.0,Qatalkxmphqlmjecuimvwsrsrgvh,HMHKLTOO,AL
Faz6404,Tallahassee,A,4.0,qtboicukbhuxeudpujzygovfvhsloxkgrnbymkkqsmosmdyhvdahuzfwkgqdsfmylqoveowa,18.0,339.0,Faznidwqrnpzwc,M,,1-155-741-6945,O,United States of America,Wsnuvie,0.0,Kwivhgaccazmrqthsm,Imtos,NY
Eik6405,Chula Vista,,3.0,BPXCYDOQBPXOXLITITRQ,0.0,538.0,Eikwxisrcrfsuwotwiuhnstwhqee,D,,1-929-113-1246,R,Canada,Jirnkxomarhwcwtkfvbhsjchgrefujljzjhgzg,5.0,vkykcismrlcirvbbqyfdqbh,Bckknaakuf,WY
PPP6406,Charleston,,4.0,WOMRQEBKFIWSINJOGJGPXWTJDNNXXWPAPBUKPMICJYZULONUOZUPURSQNRTK,22.0,579.0,PPPGMEVTIYM,,f,1-962-251-4761,O,United States of America,Xdvdvdoaawqzwkueatrhiworruangpsewscdljtiuanbkferectqarz,1.0,Bivnjglozgwxxkzsaunpfsyurtxt,Grquiwlseb,CO
VID6407,Inglewood,,2.0,Pmzxehognipwncfkwiodfqdvbgefmyjqdqsij,91.0,598.0,VIDTMEUAA,M,M,,O,United States of America,dhhcswllksmymwfftufpeqajasekaxigduwdq,0.0,Xabwwfxalypywzwofmks,Butwhjprq,PA
qbm6408,St. Petersburg,u,7.0,,15.0,776.0,qbmpfewbr,M,M,1-772-467-0844,O,United States of America,RTWEXGPVCMBDSFXILQQEMETLMKLGXYNSPEPDWOYTUBVZKUXVUHVBEXUWUNGEJA,4.0,fteonubouiw,XFHNGD,WI
Vyw6409,Santa Clara,,3.0,xauenxgqaoqwglbtbclcvguggseqzdlnhybavybeow,99.0,813.0,Vywecfofpja,M,M,1-558-017-3559,O,United States of America,Owevksbfuqakvqxfkmfopukueurebvfzlahwytdaifvztvcgsoqiy,4.0,QMCGF,jmjqmacxpo,GA
sbe6410,Evansville,,8.0,YSCFPUMCMZKAHJTOJNGGQIUAJQGQWPHJTQQQPJCEARMINZEVGKJ,64.0,453.0,sbeirkedkvcxo,M,,1-160-547-2169,O,United States of America,CUBMCVEADWCXCCWSVAWHPMHBRGWGAEQOGOLJMCPYDQHMUQTKCDHQODJSPAVDDDCZAKT,0.0,zcwywjubxfegu,,Saskatchewan
Rae6411,Tacoma,,9.0,hitmfopjieadiaksrllwgovaacbzumrpqirhctusobcbpklhvuiyctni,92.0,591.0,Raedoduqhgzgtiyngowstlvelxprja,U,M,1-253-098-7601,O,Canada,Uxxqarwmhkfsytehftuanupzomqnxcec,3.0,cnxsfsudkbxmtrnftyfnv,Ytjbmgin,Saskatchewan
QGH6412,Colorado Springs,o,3.0,qamehfvybgggshftblzhodrufzdddkoiwibrguvsxtdjljftazwblatcjfeqhyhja,73.0,603.0,QGHKULVNXMKCHUWTXFTOT,W,,,R,United States of America,MZFKVISLTVVJLMSWSRZIFLBHZRHQJXTPYXMPRDHUONOTOBNPVRDBXAQEVCPXFXTZAUFXBUBNKWRIZVXD,3.0,Lpudhasijwbmpx,,GA
ccx6413,Shreveport,t,7.0,Mblvluxztlhzxpirqytmhthrbjqferwfejakdxkopncphtidiqfpywftblzhdzssjnjshwtptmmfihlk,88.0,725.0,ccxkoogxzpxqicdd,S,,1-165-417-1680,O,United States of America,EWEKCDA,1.0,EBIBGSMACKNEAIEPZYFYORKP,GRCCWJHIL,PA
CSP6414,Ann Arbor,,5.0,Jpceuxlxxdv,26.0,843.0,CSPLUWTMPHCCKULMOMSTXMG,S,,1-607-785-5846,R,United States of America,Eeqsjozcbytvkrshqxcphiegvwgwljnmatncjkyyjwhaovqdmonhwoworlasmquvhieszbj,0.0,QENLUGSIN,Bwipbnshokl,FL
hxk6415,Thousand Oaks,,8.0,Foptsnixriwutxfwkbpveqcxxeeeqemuswwlqavcemocbdbhgzmnacagiytg,73.0,,hxkorxyiuvis,S,m,1-308-310-5101,O,United States of America,UWWIBIFUPTYFYXLWCEKNJBCPKDVUBPJODSMRTDUYNUVFOIFNWVRFSBKUIQGNKRVAPWXTH,1.0,MYNDNBCSFBFVENOFUGEJXGTZQ,Pqojsyrlvpb,ID
Xqf6416,Madison,,3.0,FCQWCKKTTLQKGRLVDKLULFISYNLLENAXURMACBBMETHZYQNRWRL,,642.0,Xqfjbcvuu,M,,1-677-531-6471,O,United States of America,Aksluttntymjgexqaawszfasdcdwkaolcvcjvklg,5.0,Fgqazqcbeyninftnlwxvd,hduhconj,HI
LXG6417,Chicago,,7.0,yrltfrwmrsipfjwejfaeugwfqecvcpupgpldxeqgyefgojefpgdwdfbaopb,48.0,748.0,LXGRBPS,M,,1-684-601-1168,O,United States of America,Qqvuatevjyidonvchg,3.0,Abywhsmai,Meuafmdsk,CA
STX6418,Overland Park,,10.0,zyjhssestphbxxqctqwnrnzprk,83.0,782.0,STXQCQEXWMHTQNDFPOZZOYMVH,U,M,1-329-758-4502,O,United States of America,Vbugn,2.0,QYOVHOPDSAOEBFMYCDNVABREDEF,qiqdyv,DE
Ecu6419,San Bernardino,z,10.0,Sbeomsohqccaegoelpxkxcykdpoolwpiksxebwlavuqiluqrzdrysrewtpoivdtgfgfpytfmkc,49.0,,Ecuhdmyvwzukrhw,U,f,1-857-006-6727,O,Canada,,4.0,Bvqfmugdzcebwdrkiz,yhfmstesp,Saskatchewan
Xtn6420,New York,,0.0,sztsvmngakydgsltcxjszablqlfrkubnhlpdifosyfximpxqajbknmdnvyevqgvd,61.0,617.0,Xtnaitbxqplwffotxmwxifgiecat,M,f,1-260-645-7565,O,Canada,Kakimltudrxvmadkzlicsizp,5.0,qlktspukbh,FUBXRNN,Manitoba
Yuk6421,Charlotte,V,7.0,hkyczkjwuzquvnzpegaoamiyerwyqirrj,75.0,535.0,Yukdiootvtihio,M,,1-944-689-3923,R,United States of America,venrqwtfhnnyasdgapzokeserqghvom,3.0,Qaoswhfwrhbmkvdcczvqvsbjsz,Twuuoq,MO
Chh6422,Pembroke Pines,,4.0,Jlwylnphyejbhypullajycosqgjjmmfclztgmviicnfzjv,28.0,346.0,Chhfwgvkauevhgqtaezedbhzlxhoz,M,,1-488-497-6553,O,Canada,Wnckqgytumasqpghnpoygnqxagczfhhzmillzewndwniaprtlkyuuqosutxlemnsnlyrraywypvo,0.0,Ouwimiibqewuqicjnfodro,Agjxouzwu,WA
Uoe6423,Little Rock,O,,iewmlbyebunelfvpmyucfkmxwfkanhfskzuekgqtawgslwvizuvbymwbl,100.0,808.0,Uoesjlzn,U,,1-286-602-1972,O,United States of America,NGAIICOHPPESNPKFBLTSFSXXEYFAUECLNDQMEPJWFLTYIWORBEBACYEHWDBZUUHBZNT,4.0,Mrckmcbzsswokxfzqmbf,lkutnr,AR
Ift6424,Hialeah,,,zqpbrzjwhlpflmflwd,21.0,633.0,Iftvolzwekcs,S,,1-797-384-2171,O,United States of America,zediqkvaogj,2.0,Agwzsdi,Zqejizkfx,AZ
EGR6425,Santa Rosa,S,9.0,OHRNLAFGZADXIMGQEESGKHRLOBICXNQIORSCOYBQLIZG,2.0,751.0,EGRKILKCWWWVLJLGBJCYFRTFALKP,M,,1-297-486-7160,R,Canada,gjjpobalrfxtlwbkolcpsicwyqfycunotsbmfvdqegjfdwjluit,,eseyxauegnhfxm,Uhvyuvrpdxom,ME
Apk6426,Las Cruces,,1.0,khwomvtflsxaaftlljtkhuamvy,9.0,840.0,Apktefqkjjamgnqcg,D,m,1-982-271-2128,O,,fxdvyhvmhxbnncpeckbingtusbiyvlxlvolfxwjtoskdlwkpl,2.0,gqljdygrhcmhqj,Dylmgfqlwdqd,MS
XCU6427,Des Moines,,9.0,Sehoyfwbdpomfolxwwyixbrirmoqgskcuowyupihshycexthcwqerjlyecewbvnd,62.0,551.0,XCUXEZIOUFUMHWWLQSVUOVPMWIR,M,f,1-502-898-7479,R,United States of America,luwfiadfomvxdfpixkvnbidrwmlyridamnbibyqzdrzekawjvhdxcpfabhrvppgbqsjajtbveyjt,4.0,cjojmamp,Lpqfloq,MD
zvh6428,Sioux Falls,,4.0,Efnwpnvcrkomlyjvjnwblofvbsugvwpei,12.0,742.0,zvhdfdfskluz,,,1-483-866-7263,O,United States of America,Iugvawdnabzqtamnlpjchuzrvwiuagngodvtibljrvougyrwutffecpjglahxgzk,0.0,OLMHSINQHPZXHTETED,Icallpcgn,AL
Sdk6429,Concord,,4.0,splxrluegdxmuqrtzwsszfbbqsgbourycutgfbzhumyulpkahxprmtybwulafnsrvqdtimnie,61.0,731.0,Sdkddomcgncaqw,S,,1-687-005-5098,O,Canada,ZWYUWHOLFVLHTFGWX,3.0,bouvcq,ltfjtc,MA
