prospect_CreditRating,prospect_MiddleInitial,prospect_State,prospect_Country,prospect_NumberCreditCards,prospect_PostalCode,prospect_Employer,prospect_NetWorth,prospect_LastName,prospect_AddressLine2,prospect_Age,prospect_Income,prospect_NumberCars,prospect_FirstName,prospect_MaritalStatus,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_Phone,prospect_Gender,prospect_NumberChildren,prospect_City
379.0,w,NC,United States of America,2.0,IXMDJS,Illinois Tool Works,3035246.0,ehjkmbfpfcgfbks,Iczdlejnncmgabseybapamxclfltmapxagqiztevkp,18.0,299249.0,,Mrckpciphdbsremivbjoo,M,FWDHXRFRCVRQG,O,ehj14221,1-924-883-3692,,1.0,St. Louis
578.0,,NE,Canada,8.0,pdhgouaezpcq,PolyOne,1832820.0,yysabpafiuehaqdqzroqjoa,PCQAKQQYWPQAGMFEDWFYBGDRERICKIRXJGNFMWDUOXWNJSBGLUAQRDJUFROTC,75.0,64590.0,1.0,NVLOEWAJVVJDSOE,U,Gtlgncngfza,R,yys14222,1-977-925-6424,,4.0,Manchester
734.0,A,WI,Canada,2.0,CVTFDRPH,Universal,1737584.0,exqbldpodrthuabngwei,Ikutlfcmnhzgsrphxixbs,72.0,275890.0,4.0,HFMPVGSFPCTOVHIAPMKPHE,M,Hdjbjvedgizjbmusvbdobykarrnybeieniqvy,R,exq14223,1-135-376-8167,,3.0,Hialeah
621.0,,Quebec,United States of America,1.0,NVPJQX,National Semiconductor,194157.0,DMVJSNYNEPISFFXJEAHSEYDPL,naegbsdyutrgangdbrdnbfffxlpzjcxwryzwsdhowat,14.0,497839.0,1.0,Izdvqguaxbmoh,,Hsiernmcstykiikipbpjydgwmrgmoixslcflnxqsszfzimksrvclggyrfuqhkw,O,DMV14224,1-122-810-8888,m,4.0,Salt Lake City
678.0,E,Saskatchewan,Canada,8.0,vbhlnyheoox,PHH,124372.0,NUDTAAZQDAHAL,UBVYAGPVEXKMLSWYZIWOADVINNHCVIXEQGEWP,9.0,84024.0,0.0,Orsiizmaeqqnnefolcddqgm,S,Hhjxixrejcqbtmlvghiybollhkoszohrgcixyvtbrcbwcxqzwdxxjfacpkxxhy,R,NUD14225,1-473-339-7117,,3.0,Boston
393.0,,NJ,United States of America,4.0,Lhloj,Ashland,1217113.0,Tiohtntirbzdzkneupawqc,Tfssxbbcqkffejqxcv,64.0,441717.0,3.0,Jywhodzomktinem,M,Rdgxbxincjhcqrabxxuhlfgswcbdvszkfvbntwogwmswfxaentjbdd,O,Tio14226,1-811-842-3532,,0.0,Seattle
335.0,,SC,United States of America,1.0,Kconindx,Bank of New York Mellon Corp.,2332247.0,kxbaesfekyrlfhvzpmryvlwycj,Wanycickfljfmehtbupsdqguplsjxxdliebjikgkobyesgydyaxgelduj,43.0,163710.0,0.0,rjkiizaocntncxt,M,SCMWAR,,kxb14227,1-903-780-6290,f,0.0,Toledo
705.0,,NM,Canada,6.0,Ytjgrfd,Devon Energy,322854.0,Svqrcoyyfivwtnhogzkebdqcwczn,Emrjfsonqcwvkjgrucpimrobehmbzpkabkdmxbowhqvjfunnoywuluzskqmppvrnylrrd,95.0,139376.0,2.0,Onlbyrztaqsymlpkkkrogrco,U,Szaupsxjhllcbazyo,O,Svq14228,1-266-050-6191,,1.0,Fairbanks
445.0,,ND,Canada,3.0,Oelhl,Best Buy,2978048.0,Tnqolx,PFTYBSLFXLSGXACQQXLCVDKXJHYWBEWXZJWJTGDGNAHS,48.0,297058.0,3.0,ruxfspnuvzdrltyoqufpdx,M,Bhknhwoqqwwwuheglgegcbrbksvgprgcddgabplkasajjzjefmdmklyfycbngaghjgxoy,O,Tnq14229,1-508-789-7958,m,,Santa Ana
783.0,T,NM,United States of America,8.0,VTZZE,ConAgra Foods,1721750.0,Rfzkhzvouxghglogufei,Ubrytkvyvgtblienewdimfzysglpqlnutgy,1.0,369231.0,5.0,tdwnxjbibqioteinlhxbsgjezbobex,W,qujxcdtqyhypqfcixlszbccwehqeggfculvbsaikxfoldlgwcswikyoogjn,O,Rfz14230,1-696-817-0490,,5.0,Santa Clarita
,,Quebec,United States of America,6.0,nwlcz,Enersys,2691114.0,aurofkdqrrbgvn,Lgatktqb,8.0,,1.0,Feglabvy,M,CPKRNLQWRUKGSM,R,aur14231,1-817-949-2173,m,3.0,Toronto
605.0,B,PA,United States of America,3.0,dfzpjtkxxf,Brown-Forman,3847292.0,Owhhnw,XEYKRKSOTLLCSTXCCZZGUGJWEVPFFXMPMLKGPOTHFXKVFEZ,20.0,368012.0,2.0,wrnqxtycydjrqzi,M,Dibjzamgsmnvlgqgfqdpszilyzdamjfvrpitgfcoairaujtodjriagvbniitpulpivdhwzjqft,O,Owh14232,1-883-789-1239,m,2.0,Charlottetown
340.0,b,NM,United States of America,1.0,zmyvidyxho,Franklin Resources,3487148.0,AIRQYX,WYLWXGI,82.0,306832.0,5.0,Vqcqcvowspugpdejkiipwtlegl,U,KNKNFBSNBJNRZAXVZGLPNOIXAWALPUMXKENWUTZFCCLXTKJQVCEKWRPYSUKSKTON,O,AIR14233,1-639-233-0138,,4.0,Moreno Valley
561.0,K,UT,Canada,2.0,Hhauyejqn,M&T Bank Corp.,,Gvcxpxzbjfkyrf,Spmbmjvrqxamhqvjnumnbthhmxfe,85.0,,0.0,taoemuwfiflnnhiftvc,M,Ydavrotzgkwcwgtkzcklkkhppkemwcavghdt,O,Gvc14234,1-374-347-4023,f,4.0,Knoxville
464.0,G,Newfoundland,United States of America,9.0,Xjuroakjch,Kennametal,94947.0,cepctdjkzqwabtdjmmbc,SGMKRNNXMQKBURHALQKE,,483214.0,3.0,Ocpegfubfqfrljbifwmjeodta,U,uaijqjgfwbfnhpxmatnaajxhjbgdzglemvigggkrqwbccpufpoerjlmqyduxqahjeqskijlwwmoylou,O,cep14235,1-320-449-1283,F,5.0,Allentown
521.0,,MO,United States of America,10.0,Ieaglfm,Urban Outfitters,3341326.0,ZTLASOVFONDQYBUREZ,Hbmtkicxtkwkkjoobtrkseftkerqoasdpjujmug,46.0,127514.0,2.0,ngrtjemefltotndr,S,Kylbezbokzygjucvryjumhxqbubuxx,U,ZTL14236,1-761-790-0824,m,3.0,Raleigh
346.0,i,OH,United States of America,6.0,ecjazpebgaf,Lennar,687399.0,oxlclfxpdvlbrmhegjsotfzszradf,,1.0,2106.0,2.0,cjvpwpgtbdj,U,Tqiekahmuhkuigkkknqmkspteyeebt,O,oxl14237,1-263-759-3695,m,0.0,Burlington
319.0,g,MD,United States of America,0.0,QVNPTJICYPAV,Furniture Brands International,3779858.0,Qcghojjtubwlwwccddxkoyuoafkfon,Unvfi,14.0,161464.0,3.0,Qhbwnxyashpeoqkafejfx,,Ffdnybqkyoccnsvbpcdcppebnbjmgtt,,Qcg14238,1-113-289-4735,,5.0,Fontana
427.0,,SD,United States of America,10.0,Hkwrawoilal,MDU Resources Group,3392308.0,ZRENQJVFKQFCGENAQPM,FCDZETUSLJHGMOUVOASJWOTDOSVGJNME,20.0,121423.0,1.0,Onvwwmdzmtmrievmembwzuldkxl,S,BNBAEVBJHCTKYSCZOXJYLCWRKSLYYTPDKABWPQY,O,ZRE14239,1-925-398-7849,F,2.0,Aurora
698.0,E,New Brunswick,United States of America,4.0,jbibk,Altria Group,2695225.0,MGAAUFYZAYLZJSBWVWVCHBOA,Arqendhurnlxfnoxtmiollykkcvvfqrvuyhjnivmulq,88.0,420041.0,2.0,jemoossuardbjpwxm,U,Sggpoiilybrmrpwnxpvgiafocqegoxepwlvkusssqsrjzmefdtpqmrnqesc,,MGA14240,1-980-489-4713,m,2.0,Las Vegas
523.0,M,OH,United States of America,10.0,Kveekarids,Oil States International,2493944.0,NAYMKIBWGMJW,FOJFLPXHCPTSNDFSLOLANHLMHTDAAXJRDCODHBFIRFWKSEHCOQC,44.0,299851.0,5.0,Koomklu,M,,U,NAY14241,1-815-496-5162,,4.0,Newport News
639.0,,CT,Canada,7.0,rwunrxjf,Vulcan Materials,,Kgptuqbznouucvznrcsatql,Uqiyf,35.0,78705.0,,HPRNOXLISKLLRWIFRLVR,M,QUGAOHTSPJDCSCGFCOICAAHBSROCUICUIGALUKOVXVBOJXXCEJIVHRUWEF,R,Kgp14242,1-688-450-0456,,4.0,Phoenix
438.0,X,OK,United States of America,2.0,ejfsyb,New York Life Insurance,1460426.0,Mauyusaezijkfhpkzvnopawk,Lwcrfmticjulsgrhdmofajqgrrvirkjkllfvavnajvkd,53.0,89485.0,5.0,KAXKHZUEL,D,Vuunbtorxncownqpgrlaafjfngprwzycwsuseprmleksghjj,U,Mau14243,1-532-604-2766,F,1.0,Lancaster
724.0,,NV,United States of America,10.0,Vgjnb,Toll Brothers,1203234.0,AMBIOXMFRRCF,Zoyaujwgjgjwrpwcshmxesdnnpokcugdiqggychudstiijzz,36.0,376881.0,1.0,TKUZCHX,M,Tsodlsvxupdloypqbdgfkgydijszyhoddrxgqgvditebibhawqbwfpeotagrnfe,O,AMB14244,1-680-188-6384,,0.0,Denver
715.0,C,FL,United States of America,2.0,Kawpytq,PerkinElmer,3378118.0,Tbhuwt,Njngptdfgbnukzwghtjlwqjgwnogervxpo,34.0,255269.0,3.0,wbdbuwujs,D,,O,Tbh14245,1-042-708-1097,,4.0,Lakewood
485.0,,NM,United States of America,0.0,Tonvkfouog,Kroger,3064328.0,fysndowktmecgasruraiomtqet,Jcgcopgxgvculuvhunnxnwnustrinismdmruujirkacpoxuikfgtm,32.0,422183.0,4.0,uggwiloodinjbqenacxjquenm,M,Cibpvycaprrjrucpasoyggrblorooekbszxgumizpc,O,fys14246,1-240-249-0398,,2.0,Montgomery
403.0,T,NH,United States of America,4.0,Gvymbqwm,Brunswick,1726792.0,Xkrscqsouwnwcyjsidyoojzlev,Ygkvs,22.0,,1.0,Hgfypapyqnjypcgtzhusqafhndh,D,QYAIQCRTMNXLBFNCBWXRCNNJMJXRJNMCIUQJYQUFLLEFGTLZAGEGFBRIINNCBWX,O,Xkr14247,1-393-131-8302,,1.0,Sioux Falls
470.0,v,MS,United States of America,3.0,KGGPJRJJTUC,JohnsonDiversey,1178058.0,EMSRVJSINXXFXITSP,,36.0,399224.0,5.0,MYPAWQAJXBM,D,ddzmxmxhwljmqvauohvrtbqvmmsmdcclfcafbbinryvuiykzcsaajsnsqxcqiwousdknvrb,O,EMS14248,1-831-243-7259,,5.0,Fontana
320.0,,ID,United States of America,10.0,RGWLQO,Sentry Insurance Group,2157953.0,Xllzdyvkgdypqpjdjex,EXQENHVIDEKNNUERECRMDJSIGBVEPUZLSVHBPCHILEWZGT,88.0,28149.0,5.0,Wdvwdrnafmklxreaq,M,RJQDNBXBJVAOGHTGYOBUDXQBJU,O,Xll14249,1-260-406-1463,,5.0,Chicago
668.0,A,ND,United States of America,7.0,Mjvaajv,Sauer-Danfoss,3231652.0,Pxbvytfoevjddzwlq,VJWEYIPNNTNSLGPEIDGVPJOVZNQCCICHRZQ,81.0,336314.0,3.0,Nreabrtiheavigebersdpknqdzmm,U,Whslqtjxdtrlgofbqgjdomuelcekypwegeksuaouxtkfooqyplfjhxirsomnguvyknuuct,U,Pxb14250,1-756-949-3301,M,5.0,Lincoln
607.0,N,VT,United States of America,9.0,Asskxrssmmu,CC Media Holdings,1350603.0,Khfrnerxyj,Vwdwojpqpzggqmqshpthqvksuantuvropzjeawwtmnjmzrkqsaamluplqmqnemsvjnowzwcstwlijodc,79.0,131372.0,3.0,Wtdeypyppowfatgebrksecgbm,W,sqqgnqcqtwwyoztombbytmcsxjuappgrenzsaraznds,R,Khf14251,1-182-448-0993,,4.0,Iqaluit
424.0,k,Prince Edward Island,Canada,1.0,QKSDZEQ,Merrill Lynch,1556831.0,Qsnxkzlbp,Kqjhxbjopfdptxstjgupqmhcowchoipfevmdnrwegtdomnanivbvccy,68.0,324977.0,0.0,hfnvseilcgbvhshapaeqalojmknsr,U,Dlvdiqypbnvvgnjwobqmahdusimrqeqlmfkvnmchpwtv,R,Qsn14252,1-681-217-1806,f,0.0,Oakland
453.0,p,NH,United States of America,8.0,OPAMIZHER,Pacific Life,357300.0,pqjjfyxojaehguvrqcwvodvftx,scmtqhtqycwpiimtjlknzqguds,51.0,154695.0,3.0,bpcuxbwnrtukxbzyhwbqkcmp,M,LMEXNMWIKVTRDCHZYRBPDMMVHFHMLAKIYGACHHTQKFLH,O,pqj14253,1-684-176-1446,f,2.0,Washington
372.0,,NM,United States of America,3.0,,Georgia Gulf,247527.0,Tyoqv,BTCAJPEPITTYJDDDGN,80.0,194793.0,2.0,Bhjbyfrz,M,phbbspceerdztuvntapzbpgrklmrfvehxsugjafosqeuhkgogrxaiqgfwfqwlvtkyadoeyhq,O,Tyo14254,1-892-368-7827,F,2.0,Halifax
487.0,,Prince Edward Island,United States of America,5.0,Ulrkcak,Medco Health Solutions,1748488.0,KKEJBDVQOUGEPMJ,ipabeybqwegrufasybdwgizsnfptsv,37.0,34827.0,3.0,Yjjbpxhafmigyzkgiipzbfxdptimj,D,ebeuernqzbtbbsbzwrhyjjmqhvgvxfvehoojxscjxwnfbyljqbiwhiujdmqsmedtba,R,KKE14255,1-771-249-4670,F,1.0,Hampton
,,OR,United States of America,1.0,Ormptxsmf,Calumet Specialty Products,1708972.0,NMUYAAAGWLZUQPBLPDYGRZKU,lbbivbpksnty,90.0,219139.0,2.0,Boxcrecebfsygifxmdqmlzukobdi,,Ajjwzoavbmvtfzeobpurbkchophearrxoykgtjeucks,O,NMU14256,1-415-423-4796,,0.0,Abilene
492.0,q,IN,United States of America,10.0,JVWGMSDTF,Dresser-Rand Group,622205.0,Czuszbmatejtapsroerpfdpdpazvvv,Nfnkltztepiyibobpuvnpyhyohhrxixhnoc,68.0,49565.0,4.0,nqnokterzcoofhqjialluf,S,Srcioalhabfqmfrzjeqm,U,Czu14257,1-919-234-8186,,2.0,Halifax
655.0,,WA,United States of America,4.0,Bbvuin,T. Rowe Price,472251.0,TSKSEKKDEV,emjxnasernfyoxvzmzxdoxrpjtpfxkiamrfefesmngmfqdtqaxuuglxmrzqkcxotztyh,46.0,269211.0,3.0,Chlwmdoudgniaofcsdhemmwuswfqs,M,Rhlmxirzoczrqccpbkmigogteaaylxgmdgdfrgczaktizrivy,O,TSK14258,1-581-808-9143,m,0.0,Pembroke Pines
732.0,,AR,United States of America,3.0,Mpjguuv,American Financial Group,3150667.0,feraqkhqxsuquklmt,rgfcfagm,31.0,315770.0,0.0,Tsdlnfpdveop,M,Hvxlrcnhrsmacsuxeqpiufsoovcbgfdmujkvqqjrdescylzrka,,fer14259,1-170-377-8645,M,1.0,Escondido
,,NJ,United States of America,1.0,Wzyypsy,Allegheny Technologies,3123250.0,Prtpjmjyqvmkcuzpndxibhbcg,IXHXQFSSNTDKYILTSGUCXAZMRHVTLATCUHPM,72.0,129768.0,4.0,Logzswxpkjbxgscp,S,UEYPPDKCVZTNLPUKRBHJYGNHILPPZUJLWDVXNHGCXDASLKAXTHLIXWQJSOBYABEQNMVUNIMXTFBWLU,R,Prt14260,1-855-194-6984,,0.0,Macon
304.0,c,VT,,4.0,Flsiw,IAC/InterActiveCorp,281226.0,Twobojoyyagcijaltvtvwnhgvh,Qxqaxlbhzbcfmqrseyusgqybbgyubjgauvnlwbzjxqtdddlkctpvwoxdnrjy,91.0,5098.0,0.0,Vcuzulortcqttqyexrchyxeycyd,U,,R,Two14261,1-799-784-7536,f,0.0,Santa Fe
407.0,,Quebec,,6.0,Usdefcc,Omnicare,2650061.0,Ekykxgqshcysfjar,wqaigpsmxqniinjeo,70.0,350527.0,1.0,Udiaiehpz,W,svcpcmfcxmjzkxfxoonkdivzjboalpifqvqodjvccowkpbua,R,Eky14262,1-828-094-7882,,2.0,Saskatoon
834.0,,SD,United States of America,7.0,,Medco Health Solutions,3694059.0,Ofhxcwrhd,XGGNNNDZFJQJSDXLXWPFWLPGGDQXMNCLBPYVZQUMNDPCRD,30.0,115454.0,5.0,Jalzdmzbswzyh,M,jzliikxytitaevvqqbabnzjqpofxbltjruhlyrzxyltjpnffa,U,Ofh14263,1-277-904-5029,F,0.0,Peoria
651.0,,SC,Canada,7.0,YEQMPG,Valero Energy,3810302.0,UMFEUODPR,oxafsynzzoiwym,87.0,484429.0,1.0,sbnbbtfjblqguawaradmzd,W,MDMJDSZEOJEHENASOGQGJMFXRNFFNTIECWKHBKUNBDLA,O,UMF14264,1-378-677-5195,M,3.0,Dallas
783.0,j,TN,Canada,1.0,Kisamrbw,,2511260.0,mqoksggkgnczrkofnwkglsmo,dzzmrpccitacltcgvblbkmccmthoocnhlibzchkekimhlesmzigrtnpzwnmdtxwnfaapqe,,,2.0,GUPNGYVRRPMUFDJDUEZQXGWHYP,U,Pffkxerzipccsbubrmbilsheedzhatlwvppmwugbchahsczrfviidvznzdppbjuwrnqxahbamlk,O,mqo14265,1-851-569-9923,F,5.0,Winston-Salem
549.0,X,TX,United States of America,3.0,Toyvk,Acuity Brands,790850.0,LWUDRUFKYDLZLZWVYPWGLUXSCAIQI,Qjsuefwodiuannpasbobukzkxgkixwsjojcibxvuhzkusxjduhomv,89.0,282852.0,2.0,Qpmamebspprauoltdjmmpaudrvkwhy,W,CAIBBMMMACSSXZDWINVAEVJWLBRJVZNOOQOGVHDHSLHFTWPQXTCFIXBEOOWLBPXSE,R,LWU14266,1-464-893-2950,F,3.0,Chula Vista
382.0,p,MS,United States of America,0.0,TTNQXHDSXO,Cinemark Holdings,23795.0,fnqaanmyyrfq,ubrsqiawflkngqymzlggiurqtznxbeivswtonvrcwjnrpxhiiofyiyhrxxanistpvtrdhs,40.0,450536.0,2.0,dpipsetngtlroimdouvonycmct,D,Gahvjqfpmqoljuiiljccgnkcxxydyvsfubvxoadwbzdfichnckhybmxwvobfedssqmhfgdiypppsrfde,U,fnq14267,1-024-843-0466,f,3.0,Atlanta
775.0,,CA,United States of America,6.0,xxshbwcm,Oshkosh,1039574.0,Zftorctbkwpcbbffsynicoyskpwrq,Vjxyqpeurucqxxhrmlotlzhkvhrseaqjlncfcjewymtubwekkgwbodemfxpmk,83.0,351300.0,2.0,Mhtkujjontrxoxxweduvesxxee,D,Fhakgyqsimshuifhwdwghwmamohbbmjcrcxbjpkciudpawfleqtcuzhxdmbm,O,Zft14268,1-899-779-5888,,2.0,Alexandria
669.0,Y,WY,United States of America,3.0,Axpgowtqh,PolyOne,2067591.0,CWLFVXGXUCRIEJUMNNFEIJ,slfyijrhlpghqaltfhzwyiehjxzlqqxeixdxhsykzhrcunhhxesmskvcbcndvptsagvbpaqabpxahdtv,49.0,329266.0,0.0,Dosvyeblajhvltwhozquupelky,,Ufjipholcyntddskvwrxvaecojwdrxoarmqmsnhdijovqbpuqgakcsfbrihxmjichyt,O,CWL14269,1-298-424-1982,,0.0,Kansas City
800.0,H,British Columbia,United States of America,5.0,hfswrpiqtfr,Lubrizol,2412888.0,Dusfaianvmvmtsgncaumo,KBQWW,83.0,57916.0,2.0,Qemekxlsngwhauyoyqhvl,S,Rnofobgdmyzcuibxjthlalubmkujqsimjdrcbjszeqk,O,Dus14270,1-636-381-3399,,,Santa Clara
,X,AZ,United States of America,10.0,Vohyleighoaz,Comcast,3572005.0,Mtmvgtgwakplgiwqukvqidxbitc,Sxsdklkmfxbmdrfqqoonhqfmzusfkjnnmigeghlxrkbqrsavwjzkbepvvhuyfnxxsagqlbnol,11.0,477886.0,3.0,kjfylfbydsmspzzogn,M,Bvhfrzeukjmsddahnyqxbtfyrefmdjeayhusojsmvgoflifxafjjaienhfkblqfn,R,Mtm14271,1-742-353-5115,,2.0,Norfolk
425.0,P,GA,United States of America,7.0,,,3685408.0,Nqdwkiowasqceatgfxmbwkwr,blcqbbpz,61.0,157447.0,2.0,BPDQTAEVELPERMVZRVPRG,W,Tpabtwolyahseinammatqvlkanovrstinawliskndxauajeoane,O,Nqd14272,1-975-987-7731,,5.0,Stamford
721.0,,Saskatchewan,Canada,4.0,,Thomas & Betts,,jejewrdtgagwmrlfljqowdnwauxf,Klxhzhgnntxhiidjpxmwrwuiqapgagbfiifyzzag,99.0,59946.0,2.0,Kpwlpviluxtla,U,Knywmnvjljvrxzkiafdei,O,jej14273,1-288-266-8559,m,5.0,Greensboro
478.0,,MD,United States of America,2.0,KNOKX,Wendy's/Arby's Group,2557649.0,vrsksmpvcghmshzqjgucrpaiui,Mbdgrsnnmlwueuybkdwmgrfuljsticsvavxwldtxmnoitvfwvigvmqnpswwevonpuqvsiep,28.0,77628.0,4.0,Tbrbduutspkvn,M,cekuxyssrkpccplrhvwvudjouzkvfswnutlweilutwvleltdfzwhvdiolozdcgzxkxvvlvxog,O,vrs14274,1-930-792-1510,M,3.0,Bellevue
839.0,,AR,United States of America,4.0,Gopva,Carlisle,1854365.0,cxpgyfzkefceehgj,swuarovdpcwtamdfcpcxaihtschpnjy,7.0,292215.0,4.0,LZVVZCWDQIGRZOGLOJCQITPZZ,M,RCNWYBYDNSFWQDGMLA,O,cxp14275,1-469-096-5308,m,2.0,Mount Pearl
506.0,P,CT,,1.0,OYSTKSCEWE,Tellabs,123629.0,QHZKRFNHDIAZ,Evzgsdxlssis,36.0,108924.0,2.0,Xhkvwewi,W,Dzwdubmeeddbfgdtlwvqa,O,QHZ14276,1-478-913-9328,,,Saint John
523.0,n,Ontario,United States of America,3.0,wgywcsqxiipy,,1756024.0,qhvfkfnufenuba,omngsjdvagqgeppedyznkfbicvdvxu,60.0,202186.0,2.0,bmywfq,M,Lkrdsgffwgdjxlqsllfhsdvkqsjhrwzizheurmoeeltiphgndxkvzkqpohfniyldxiziy,R,qhv14277,1-842-370-2871,,5.0,Jersey City
564.0,G,ND,United States of America,2.0,Iidptcbux,Adobe Systems,1179454.0,ocivxjxbhkfimzhq,JEZCLMEDOJSSMBFKWPMYSRWKYNCZYINQFSXVFCIHGUFKPZHRDQC,65.0,249473.0,3.0,Ptqkbtnkqea,M,Buafsltz,R,oci14278,1-984-144-3465,,4.0,Evansville
,F,ID,United States of America,5.0,Pgebjfunymt,Amazon.com,1711531.0,Bzrfqqkonzpyamrkyjhhxvhm,hmrfdfvzovuhgowbpsofumseqqsmbyzndqqtrcejxzwjbiwhxqqlglkxjcluienhwyutyzbdquntvmew,11.0,74270.0,4.0,ONZINAOTORQHAP,U,Auligrshiljdkafeaselzyjmnwapnmtatcgteb,R,Bzr14279,1-266-098-5041,,5.0,Washington
418.0,y,OK,United States of America,5.0,Fohbx,Protective Life,,hbtrmvcmtklpjpnesbimus,pwnkubnflsguogvoitzx,0.0,169220.0,5.0,Dsqrelbuasvqgpbt,M,ehlunmiynesmvxkvuku,O,hbt14280,1-110-082-3023,m,0.0,Springfield
789.0,R,IN,,10.0,Dqydfc,Pactiv,2498431.0,Azmowwpakyyvhacstzmxajzzu,Qqskdamfblrgpcilxwptjcqxsejrworwoeshvs,71.0,5021.0,4.0,RFJPVNFQS,,OSYKJYKKZUUVKOHTRXAWNZTICIKANRPLECTDYFDNQZHAJPK,R,Azm14281,1-051-783-8770,,2.0,Corona
602.0,,IL,United States of America,1.0,DIIIL,Maxim Integrated Products,201392.0,ncaeztbrjkyusomrvf,MNOKLMGGULISPPDMKDHHXNDPRSNBGLOOYVKZQRJBADCHVJYSZCHMNHBDUPG,37.0,402874.0,1.0,EMKXQBVXPMUKRAXQJ,U,,O,nca14282,1-050-937-0437,m,1.0,Omaha
574.0,,MA,United States of America,0.0,Cyuhznkd,Laboratory Corp. of America,2994924.0,uupolqsv,xenlhxcamtapjddenlhdrhgczlqfdalaymckbwsqxbokhhhcsoauchjqnm,45.0,296549.0,4.0,pmwhqhkmqycpuajgplwisngtc,M,Tpbcdiakagpgjrdnaqascifoiyhvpd,R,uup14283,1-686-152-3889,,3.0,Casper
,q,IA,Canada,,ajuiybv,Level 3 Communications,171299.0,Zwueghopnmzw,rxgmrfkkcdldhveiiq,89.0,46268.0,3.0,Hauwqzyftnfyue,M,Ekugppncoehlqeamiglywrioxovfublfcuvywrivlbffwlrmq,O,Zwu14284,1-236-868-2042,,2.0,Albuquerque
,,FL,United States of America,4.0,OBFJYNDIG,Discover Financial Services,3194011.0,Vkdqzdivquhvwuibtspktsrvmtqtf,Tguqggrmwnakwihevwxgubyeruhwqoivanaobvocyct,4.0,151542.0,1.0,dfsnjilkw,M,Hqgiqoezpjxrwcsyuunwixafhjxskpgivhlbrcugtlbytsjzwgoaznvwohpgwiqocsvbtqcsfeh,R,Vkd14285,1-958-444-1377,M,1.0,Ontario
381.0,e,IA,United States of America,4.0,edwnokwulcu,Hudson City Bancorp,3394308.0,Nasuxiiro,Gnmlkusowxoxjvwkrhsmvpd,,468589.0,4.0,cxgqax,W,Nnrscctxcyrwhyeonalqsnvvkqutqothryzvqy,O,Nas14286,1-175-764-0691,,1.0,Jersey City
650.0,,KY,United States of America,7.0,ispodmdgndwy,Worthington Industries,3783213.0,Pmvwchlnwcmfjrohzticvnfkox,RKZXFCU,11.0,27657.0,0.0,rirfsnqobixusakxmrklmuyv,M,OCYQIPSPZBGWPISVGXPOUFYIZYYOTSTOWWTQLMIBPUKBTBEWRXYMCJDQCPOUWJNDSOFFF,,Pmv14287,1-615-391-4843,,1.0,Manchester
436.0,,NH,,7.0,Lljfrlqxfra,Campbell Soup,22288.0,HBHBBPYGBXVHTDJ,huxodkqwnjnouhkgycffqogxdgfocandfznnmnnajtcueytpogxq,52.0,445358.0,5.0,Mxdpjooebigusmwonayl,S,vtsrwbfvzeeyvdccylxxijbphgibcnwom,O,HBH14288,1-240-911-5698,f,2.0,San Diego
771.0,,MD,United States of America,,Eljzitstrz,,3711927.0,Oslrrunontgcrqomwbcqgotu,NCGSHDIUWWIZVWVHBDVYRENICJXLANQSKKLIPPOBAQOJTIDTLKESZXZQJIMI,98.0,107494.0,1.0,xdfiodshtcsrjbptseablust,U,AJNLAKNKWRISHYASJFPEONTLUTGMSGLYLADBDSTEGCTMQWWLMGUPBQHOICIHFJQAFIUTS,O,Osl14289,1-063-383-2557,,,Burlington
610.0,,NC,United States of America,2.0,odxkwj,Mettler-Toledo International,3761376.0,Kdicpapflbw,Vldvqjhxpt,92.0,367326.0,3.0,XVOWVN,W,MUNVNDDNRVR,U,Kdi14290,1-947-847-4779,,0.0,Durham
833.0,,DC,Canada,3.0,Wvyman,Global Partners,1865538.0,MVMUKBYHRYMMCRVGGSJIZVQOK,Ntcpouroawsjvcdvzbtkjtcqkcfzkfhgldexzckcynmtlbkshfljah,60.0,166876.0,3.0,joqgsunpfzxk,U,Csvgmqyfdefoxbfbhrwnhtfsiurplvspqmqflboxrbmgjjhe,R,MVM14291,1-282-244-2444,,4.0,Wilmington
700.0,Q,NV,United States of America,10.0,Fzeaziu,Hayes Lemmerz,1545232.0,Pofleavyszbecbdlc,rzjbiorhfmxn,61.0,255251.0,4.0,Vntywagacoqycjdkdeeawdjwoehi,M,Nwpdhrbbqowqvgxlxptbjpohfcwxymjjzogtxyvswtimxbx,O,Pof14292,1-056-814-5352,F,5.0,Riverside
761.0,J,AK,United States of America,0.0,Ftdlvdnbpeti,SAIC,956334.0,Vvivraucvxumxcgwkv,Yjinzrwnebla,3.0,369684.0,3.0,dotctyte,S,Iraioeookdqgqjoj,O,Vvi14293,1-613-608-0267,m,0.0,Boston
381.0,,Alberta,United States of America,3.0,VPHZNGDXU,A. Schulman,3588455.0,Cfebwjqkxncfeugmwpsdmkfdzdbmg,Ljsjxshrqwnrhgawymgagbuyojqdwflhdvkqevkrpmqiceloef,66.0,77586.0,2.0,Cztjijaopjieyvkveemnxpncr,D,XSXRNDGCC,O,Cfe14294,1-660-633-6578,,0.0,Salem
