prospect_AgencyID,prospect_OwnOrRentFlag,prospect_NumberChildren,prospect_City,prospect_MiddleInitial,prospect_CreditRating,prospect_Gender,prospect_NumberCars,prospect_LastName,prospect_MaritalStatus,prospect_Employer,prospect_State,prospect_PostalCode,prospect_AddressLine1,prospect_Income,prospect_Phone,prospect_Age,prospect_NumberCreditCards,prospect_NetWorth
Oux11930,O,0.0,San Diego,y,315.0,m,5.0,Ouxxmujxrkmcajtfo,U,Fiserv,Ontario,KIMDRMMXUO,DJXPCEWZIQKEZDZJTYICHYQIZJUWQVQSMKHMARZWJQDBJMOI,4801.0,1-953-398-9420,41.0,6.0,1987575.0
zry11931,R,0.0,New Haven,,673.0,,2.0,zrycclsiwekfeuchqbtminw,U,J.B. Hunt Transport Services,FL,uaewyfxlne,Aihkvlyuisesgkbshdnousojxahyxxejctpsnaffbdonhriznq,410571.0,1-030-309-3122,66.0,6.0,1108303.0
Uyr11932,O,3.0,Las Cruces,,690.0,f,3.0,Uyrbayeyclhxjjwknatrdkuukeoaw,M,CF Industries Holdings,Prince Edward Island,nwaqovxpy,Epltobcxjijghfxgmdyktsppnkmcoxpcfbvhafdwfbfdjmtpgkcftqyhtltirdauhseizaqbimjx,430757.0,1-165-910-1786,74.0,0.0,3009021.0
ZRD11933,O,4.0,Cleveland,,710.0,,3.0,ZRDIYSMKHNQSCRILCYOJVGDVE,M,Annaly Capital Management,Quebec,OFJREDECCNLG,hzewctec,414789.0,1-241-534-9517,15.0,1.0,2461710.0
gkp11934,O,2.0,Jersey City,R,554.0,m,4.0,gkpsddahlthfcq,W,Cliffs Natural Resources,WY,Wdnxlgbgbuh,Xzhwtnmgmixaiqhkkxriprvihepweeuuyviwp,240269.0,1-973-199-2228,12.0,0.0,3734446.0
Nqp11935,O,5.0,Palmdale,,804.0,,0.0,Nqpauahxpiclmgllmxaf,W,Mohawk Industries,NJ,Znhjdu,Tuxnjvygmftfbpetshgfttebnxpqaefgdanwqbxjgtusxtt,204687.0,1-782-903-8746,65.0,8.0,1431511.0
sap11936,R,,San Diego,H,580.0,F,5.0,sapqaqojhekjdirqxivlgof,U,IDT,Alberta,Kkbzfi,Xdbvtiizigdevwdlpcpnzjetenpjvpopsbsrdtvttmniqswmjptvt,28987.0,1-824-389-2915,53.0,1.0,1714088.0
Eyl11937,O,3.0,Phoenix,,611.0,f,5.0,Eyleabwuurqbpxqccbwqy,D,AGL Resources,TX,QOCTIJZXTY,DJWLHALATAWFZXFJBJXOBSTDUYRJRQENJFTJOCTUOOIAASXDBEJKC,492993.0,1-610-808-3846,,6.0,2600134.0
WKO11938,O,5.0,Oceanside,,737.0,m,3.0,WKOWUF,M,Granite Construction,WA,,Jruqfbgurpodbtdrtipwsfowzhdubfhbmsfsgzqgppbzfgssauvzybqvdfcwytcjyuinqng,102810.0,1-128-408-2339,48.0,10.0,842726.0
JWQ11939,R,0.0,Minneapolis,,608.0,m,5.0,JWQGBMZFNKREJTSOEN,M,Adams Resources & Energy,WI,rlxolpbvyyv,EOOFMINXMRM,496953.0,1-723-335-5064,49.0,2.0,954033.0
EQY11940,O,2.0,Pembroke Pines,,416.0,,0.0,EQYUKADZHYVBZQRXW,S,Nasdaq OMX Group,CT,COSRS,Acwqiabgrqxkkvjq,188801.0,1-813-069-5690,98.0,4.0,1158871.0
Wen11941,,2.0,Kitchener,M,323.0,,4.0,Wenyeigcf,U,State Farm Insurance Cos.,ID,lwivncc,,355208.0,1-402-101-8866,80.0,7.0,2714727.0
Xhj11942,,4.0,Huntsville,,327.0,,0.0,Xhjchoeokbloeol,M,Energy Future Holdings,NH,QCIMV,GONEQUUCHQXCDZTXBQKDCJMSRBMJMEMJZGQZIJOHOXUHBMAFXXKGROCEQQRGDPGJNHHPZTCT,450028.0,1-340-451-8889,61.0,8.0,1189683.0
Zwy11943,O,5.0,McAllen,t,311.0,,2.0,Zwybi,U,AmerisourceBergen,ND,UBIMRTS,twjaicnlphwobxxo,179764.0,1-186-488-0059,93.0,5.0,
SQF11944,O,4.0,Santa Clara,y,845.0,,5.0,SQFLOFBDMNC,W,AK Steel Holding,TX,JNZZSKOTSP,QEMVMOPCSSDGOVEFLOLRINYKTOIGPKUGDOOCSTNVEBBXERBQXHYM,316549.0,1-065-556-0904,59.0,9.0,721695.0
Lqt11945,O,,Paterson,I,687.0,m,3.0,Lqtpsdrakhrskhnajuebnvgjtm,M,Dover,NE,TILOW,Zjdns,370318.0,1-970-725-3523,38.0,5.0,2948368.0
Twm11946,O,3.0,Lincoln,,842.0,M,4.0,Twmbhkceqlxorvlbblfib,,Stater Bros. Holdings,NC,Salqmc,CQCCSJEVPEOZDDQMWNLFBBHZVIEQDQAMDUZLABKMTDUZHGATKOPRPVWUKCFKMCQGFE,393917.0,1-130-002-7024,70.0,1.0,1471487.0
ATF11947,O,2.0,Edmonton,,,,1.0,ATFGPXUMCRKPPLWRROJVH,W,Key Energy Services,UT,npuioji,,294346.0,1-061-449-9792,1.0,9.0,120044.0
Ywn11948,,1.0,Vancouver,T,,f,2.0,Ywnxfbtrhwdboswhusqyltiyfkhvp,M,Sigma-Aldrich,CA,Xizclboflku,wchgknbrbjmyzyjuiysdtignxnsjewutyfdrgmemhoeelefmbw,442184.0,1-910-444-5055,31.0,0.0,269924.0
Hbm11949,O,4.0,Rapid City,m,818.0,,3.0,Hbmfxvd,S,Leap Wireless International,TX,BAIGEPFL,SAXHIFPAIMGJEXDALWJMCJORSMSXIUHLJBREVFRDSYNLDMKXLRVONIJGABEBGDTSCRSYGTXHFMHFRB,334995.0,1-492-743-6914,97.0,3.0,3163776.0
sov11950,R,4.0,New Orleans,w,819.0,,5.0,sovhuqcewyypqi,M,Securian Financial Group,DC,cvbuww,wiugvdfiudjalxxnlybajdtfkkdxzgoukdhufpjhwqyvlyg,25228.0,,89.0,0.0,1043575.0
qdk11951,R,0.0,Kitchener,,847.0,,5.0,qdkjltnjexqyit,M,Kohl's,IL,cjrfad,rdxnuhhoivrjlmgtaglcacqnji,,1-397-554-3534,76.0,6.0,2682296.0
Ttx11952,O,1.0,Anaheim,,,,2.0,Ttxeznnrconljjhfiqmtoiwogtfo,M,MEMC Electronic Materials,FL,Luhzn,Uamahwzsnqghhcxgtswtkwuihyrimjxqyvagugcaeahxmpyijltjgcidhlknvsfnjqfslauekm,9064.0,1-111-681-5226,49.0,0.0,2746285.0
CZG11953,R,5.0,Warren,,380.0,,2.0,CZGSTLAASDKDJQXOHXGTYZFI,U,NiSource,NC,IITQXE,,287984.0,1-529-637-2669,50.0,1.0,
Uij11954,O,0.0,Raleigh,,806.0,f,4.0,Uijxqd,M,FM Global,ND,zxcyxzaqju,UVMGHEIXONPQHJZEVWELXEMATUQLIOLMDLBRHJECLCSP,22806.0,1-810-732-4744,99.0,9.0,444133.0
Udd11955,,4.0,Newport News,I,565.0,M,1.0,Uddoxqhhgruayfribfjozpmeqg,M,Granite Construction,AL,,Adrghpmawcnmtvpqbgngyurejlipocgsbbwqaemqozmmcrzuwfjzdefejirwbas,193406.0,1-820-185-8851,,1.0,2635687.0
IFI11956,O,0.0,Colorado Springs,,486.0,,5.0,IFIRTYH,W,KB Home,GA,Wgaemheeuirk,GWIVPSPUHRVFRVX,302129.0,1-300-175-5772,59.0,0.0,3592177.0
Wjc11957,O,0.0,Riverside,K,315.0,m,4.0,Wjccfzjqvzxyrxynypzawscsiadfw,S,Dow Chemical,TN,,Fjipxqseypmmwsfhbmhrbdeotiuzln,46978.0,1-209-249-6655,82.0,3.0,
AVZ11958,R,2.0,Brownsville,,501.0,,0.0,AVZIHVPVOAKROJINCXSHBEQYTEMU,M,Caterpillar,MA,wsgvkbndzu,cpuhdeasftysgxtmaweocdp,110451.0,1-023-974-8639,12.0,5.0,2765291.0
PQS11959,O,2.0,Tempe,,539.0,F,0.0,PQSKEQDVKTZWAXPAYMPTI,M,Aventine Renewable Energy,WA,Rfmlrjoagd,Otdnhitthdjqneuxpogli,474113.0,,69.0,8.0,2623539.0
Sqs11960,U,0.0,Virginia Beach,,809.0,,2.0,Sqskhjuyhx,U,CenturyTel,PA,rqcktgc,Oglheojsatrpuunqobbcyvoqnubgqkeumgttzjbazsaqyqgbflxkhzb,237110.0,1-433-757-9127,48.0,6.0,2352829.0
Mtt11961,R,2.0,Cedar Rapids,,765.0,M,2.0,Mttupgrsrtawbarqh,S,Sempra Energy,RI,xzyfhvfndy,klgukduexcdqijmemwzqgtqojbtspcxgiqdvogdzlobswiagqrjjhairrd,17396.0,1-287-140-5075,27.0,10.0,2779187.0
CIW11962,O,3.0,Concord,U,376.0,,5.0,CIWHETHQHAV,W,MetroPCS Communications,AZ,Doldyjjlykx,VRZHHFMEMHZTARSIFWBOZMYVWEUIGAMILOXPGBCSV,343788.0,1-489-672-6150,95.0,10.0,417641.0
FIO11963,O,5.0,Huntington Beach,,606.0,M,,FIOUTNJC,S,Bob Evans Farms,IL,Holdubtgxn,PRUKMIBSCKUCQTIBDGULVDSYNOQRSVOIPQESK,110622.0,1-180-418-5337,30.0,4.0,1962095.0
Enu11964,O,2.0,Fullerton,z,553.0,M,5.0,Enuinrkabzfymxgwgihovtxbh,M,Susser Holdings,Prince Edward Island,,Hitkhuvmoorlixkjgdumdmkwufvinrntjukpuaplbvyfsleone,149460.0,1-202-680-6715,79.0,8.0,3203593.0
EDR11965,O,1.0,Windsor,,722.0,M,1.0,EDRLFTJVPTNRPKWCKUTTCKYMPCKHET,U,Foot Locker,ND,Tbjmw,Bmtjzcnrfxmpzjsswtahgrefkuwdcmbralynepbgtvsujmpi,33438.0,1-973-533-6190,3.0,9.0,2624387.0
him11966,O,5.0,Augusta,,428.0,,5.0,himrepdtcxkuttapyibgujj,S,Total System Services,IL,POIFIEXZMGQ,mpgesvoilpzxdfsbjrnmiyaomrijrfprnoyexxsegqagpriuexhxfsvbxzurzjuwvncgiwzee,467653.0,1-286-839-2997,74.0,10.0,3193224.0
Fiq11967,O,1.0,Anchorage,F,673.0,,2.0,Fiqsspgxqazjd,S,Apollo Group,KY,Lqfjcuogx,GDGUCF,477283.0,1-033-527-7107,50.0,9.0,1577267.0
ppm11968,R,1.0,Columbia,S,464.0,M,4.0,ppmehpsuihwaabqqydhpiom,M,Avis Budget Group,UT,Pbwozfcfcp,Qvvawvwkzkctynvocpegnmgtmkbqs,405880.0,1-395-779-0243,35.0,0.0,3165008.0
vax11969,R,4.0,Erie,,372.0,M,3.0,vaxgppqubdaexdjswrfn,W,Williams-Sonoma,KY,BRVRXFTFPZN,Iyahfubxexpfwxurcftdeuvgfemopkqlwbhtadbzjwfvieodxmeipcfvfdlajamson,315586.0,1-816-626-7758,2.0,6.0,1363333.0
ifq11970,,1.0,Tucson,,620.0,F,5.0,ifqjdwiaiak,M,Hubbell,Prince Edward Island,Itecivsq,Zhabyatagiltypqfmtssscovigsofwnjnejvndnzqivuvbpiwaxnayopcdzqixhvvxegz,262654.0,1-137-518-3286,45.0,3.0,2574158.0
Nzl11971,U,5.0,Thousand Oaks,,,m,5.0,Nzlxqqnuweosyhlhjacjyymgrbgf,M,Juniper Networks,MS,Hqdwqoiexm,Krgxahayysydkuuiprgjzfnhpgmojijyqklkoeqisgslmauvfdbljihsqekyeaxpyuvydnoy,293199.0,1-060-655-9796,62.0,1.0,3819359.0
Qhp11972,O,2.0,Memphis,,710.0,,3.0,Qhpamr,M,Packaging Corp. of America,MO,SCFGAZAYQBFQ,KDNXMRTKXZJDWDJRZVU,446677.0,1-995-241-4466,70.0,9.0,
Ifk11973,O,5.0,Sterling Heights,,397.0,,3.0,Ifkwekjpuqxekyhvtkwbpyk,U,J.B. Hunt Transport Services,CO,SKPZHPHUX,xcwrayeqibjnukhvauiofhaouhbjgnhhvzgawlnbyvxqlapxwhkvcnheureeaycaxbwxfmobqfj,,1-835-112-2769,65.0,2.0,482126.0
Num11974,R,0.0,Toronto,,,F,1.0,Numvzaqcphfpvyrj,W,Iron Mountain,TX,Gemxyjv,Cdcuwirwpntphmvnqmyjvprhzqamrzwpkehwmenj,195016.0,1-267-322-1042,21.0,0.0,1822611.0
OTM11975,O,3.0,Frederick,,,m,0.0,OTMOMHKRPYQXEKNAVVL,U,Lowe's,TX,Oajej,Pcdbgcwohyuddnlvks,336042.0,1-068-301-1802,34.0,2.0,1736133.0
Uuf11976,R,1.0,Lansing,T,830.0,f,0.0,Uufhietgkgqdmup,M,Erie Insurance Group,MO,Ikmic,Uritxinaqslluealvcpxzdwhogpbmwsuoarmbbdnufwocibafqskbgvycbpiwtbgkd,412316.0,1-498-121-2321,62.0,1.0,1730961.0
Dtd11977,O,2.0,Grand Rapids,,750.0,f,1.0,Dtdckzadkauvnrdpfwxmrtbmt,M,Qualcomm,NY,Rhjojhlo,Bnxljflxhbrzsgeo,251567.0,1-695-593-4640,59.0,7.0,3881410.0
QNG11978,O,2.0,New Orleans,,,,1.0,QNGVFPJXKZMWSM,D,,KY,Sowhfihe,ACIRLRWJRVHKTURIGXRSRQLQXJATRRWEGELOUTJZCJBXXVVL,390543.0,1-732-613-8905,71.0,7.0,2169745.0
Kiz11979,R,1.0,Nashville,X,,,2.0,Kizjvwmvujshwnobe,M,Aventine Renewable Energy,New Brunswick,Pwewyhguvexu,PYEGEIVKWCXDAGBYZUNMBRHFUNKHPXWPML,429869.0,1-524-303-4669,61.0,9.0,1286582.0
Qfx11980,O,4.0,Sandy,m,564.0,,3.0,Qfxgpimdbdui,S,DRS Technologies,Alberta,vsrknvqkdnhi,lywdbwcmejumrxtsbqdxpsikbmoljrobdkbxa,189131.0,1-528-989-0793,7.0,8.0,1744618.0
Fcu11981,O,3.0,Oklahoma City,P,846.0,M,2.0,Fcufxsn,W,Pantry,MD,WJWZDOPXXHK,Vfwoxvvvzadxxiebqesnrnnqrkfnaakabztce,245722.0,1-261-758-5258,62.0,6.0,3851000.0
Ahe11982,O,0.0,Costa Mesa,A,,m,0.0,Aheylkhifubt,M,Hewlett-Packard,NM,OMSFXQ,Swlqsgxehaoyiqgpfgtblry,227077.0,1-970-208-1322,20.0,9.0,2742623.0
Sit11983,O,,Jacksonville,,406.0,,5.0,Sitxujvoxbdunmzcyq,M,Sonic Automotive,Manitoba,EYHUVBGR,Cuqjueaajlhcgmntvwcxgttcntbqzlmrqpzrvqftjylinoiudmgezfjvlmcllbengszidjav,62836.0,1-312-507-2248,6.0,,401677.0
Bfo11984,O,4.0,Warren,l,615.0,f,1.0,Bfowpszdndgmyofnynedpasnnpw,D,AmerisourceBergen,NE,FZRRF,MKZHSDEYUQDXRNUHGWDBXTKHBIBVUHONXUWKDTPXUYFCWNUNKSRPEOHCHMDSHNLRNJWGJMUAQBAVZRHT,66194.0,1-829-742-9662,79.0,2.0,1415417.0
ekw11985,,2.0,Fort Smith,i,824.0,f,1.0,ekwhhywwwdhjmbhphjiculgrcgoudq,M,Burger King Holdings,SC,Jqicdsys,Dtdpxdmhmdwthjmcgwwskajyoizfubjgxoemxasleeugciqehtodvzmj,35918.0,1-587-130-4037,36.0,2.0,1286335.0
UMY11986,O,2.0,Mesa,,752.0,,2.0,UMYLZPXJREFWFBN,U,Airtran Holdings,RI,OOGEAOE,,460440.0,1-237-203-2133,44.0,6.0,1563221.0
BDX11987,R,4.0,Kansas City,q,746.0,,3.0,BDXRCDHNWRONVAJSSLXDV,S,,NJ,Unvmxe,Swpgmlwywhcfvammlycycyghccvmyjkpwqqfophlsqufwyrzrnmqbbyqfdycvtjiaqiy,489732.0,1-381-054-3255,68.0,9.0,3369967.0
Qwe11988,O,4.0,Springfield,,475.0,,2.0,Qweuqfgnhvqavn,S,Johnson & Johnson,CT,VZPRHNRFQL,Uwqrvggdjtgguoixapwyrpiefmucgevmocnmgjdovqevnxhqobfmvyburvcn,430305.0,1-549-996-2894,16.0,8.0,3124320.0
AUN11989,O,1.0,Elizabeth,d,538.0,f,5.0,AUNSK,S,CME Group,SC,Oikftddc,Krnleyllz,147394.0,1-145-806-0616,7.0,3.0,316212.0
Zgw11990,O,4.0,Orlando,,737.0,F,3.0,Zgwhfphhzrjghurbgyexbefari,U,Enersys,CT,Hrthqbdx,ATVKXHDZJTQJHROGOEIHRAMHASKZJRPSGQFCMGPNJBZHDKMUYERPEHM,40383.0,1-748-673-5535,10.0,4.0,1428237.0
bjb11991,U,3.0,London,,735.0,,1.0,bjbphxe,S,Genuine Parts,MN,CCTCUB,Xcejcmtoezknanlitnwudchesvtfqffc,40974.0,1-237-609-1325,61.0,1.0,1531831.0
ars11992,O,5.0,Boston,,,,1.0,arsvbdwfjtngfsbndwajkni,S,URS,VT,Gbjks,Yfithukgxhsioltdiwhvxpbolglstdso,13858.0,1-534-664-6141,16.0,10.0,2813016.0
FHD11993,R,1.0,Independence,,739.0,f,1.0,FHDBIMCOHMKMBQSKF,M,International Paper,AL,Xuffpquvuv,RGMIGKEPLRYUNJUJUIIYRSMZIBNH,398258.0,1-340-271-3222,6.0,8.0,2649404.0
Efp11994,R,,Knoxville,b,581.0,,4.0,Efpiqjtrazrsdrkqjnrnvn,U,Xcel Energy,Ontario,Dnnfc,POXXDIVQDPDZBFVPCOJWKCQKUZMYKVVBRFKXYJRFDHUXIOYHQFRHCXPKGVYUHPGLQDRRVMKKH,5652.0,1-526-173-9761,,,3971947.0
Oud11995,R,0.0,Mount Pearl,,763.0,,4.0,Oudpifhxphtehtgoyevsiyptfc,M,Belden,OR,hhhxwniogwbv,SULUSPGNOSFGMWVNXMRKCTKEWIXGLMFXSFLNQHFICQOJLLJXDXUYHT,473771.0,1-969-346-8775,3.0,5.0,984107.0
Ljr11996,R,5.0,Calgary,,687.0,,0.0,Ljrbahevxlruwxquohzbldznxxj,W,Brown-Forman,WY,Zlmquluhgv,fvarwakhzfiyaxgoeqprmijnfokrbwhgpijhbyrxqbcxsadspibqguqvuwkkptjihe,147571.0,,0.0,10.0,2964774.0
Xvh11997,O,4.0,Fontana,,522.0,,,Xvhbofyxurybvqqjnojeobpmwko,D,Nalco Holding,RI,Frozponukwd,Tsbhswdpliuxvtufqsslhdiytybqnimsjudknzogulrcyimdtwxvvjawwextibmwfvocshplgfkuzyj,19019.0,1-175-415-5863,0.0,0.0,3338606.0
Llj11998,O,3.0,Bismarck,,447.0,,5.0,Lljdsmmyuxzvkbdwaeselrtppiigdu,M,Entergy,CT,Fuwtecucfvap,Fbcpbrspoccgdlupnbsucbuyzophyrjgbgkmhmcnuwdisy,345446.0,1-611-871-4823,18.0,9.0,545532.0
Kkj11999,R,5.0,St. Petersburg,,,,2.0,Kkjikhhtxjbetjj,,NTK Holdings,OR,Qulrmoybjd,Bonbyyaffoyngvfdtcowpwskgaeyxuacgckkntsmjaukumekn,270242.0,1-794-003-6156,82.0,3.0,783258.0
UWU12000,U,5.0,Des Moines,,391.0,,2.0,UWUNPW,S,McDonald's,Ontario,Jxiwl,adicewobarfchgfppiwfktakkvvdprahpifbnakbuyot,203250.0,1-524-161-5875,,10.0,2495921.0
Dzs12001,O,1.0,Santa Clara,,588.0,M,3.0,Dzshcarpdtuhmoyuiitbvtjlnzo,S,Tellabs,Alberta,Bsmmpohges,GSJIRG,378262.0,1-395-009-6792,36.0,6.0,3453701.0
TAL12002,O,4.0,St. Catharines,n,664.0,f,1.0,TALLSHRNJUXCZFJACNSYY,W,KBR,UT,FXKLNX,Hdchtprgio,65669.0,1-978-825-6585,81.0,,3452555.0
HCO12003,O,2.0,Hay River,,311.0,,1.0,HCOUMLRG,M,Universal Forest Products,KY,Yoqvjv,frhdbcurgaxjadrzmewuxitqszibvoukkxzmeduwysafj,269457.0,1-714-838-1268,71.0,10.0,3369536.0
SHN12004,O,2.0,Montreal,N,593.0,,2.0,SHNDGWLGJLFEWSFPQXKN,U,Nationwide,ND,dvvkbtjw,Jifdhvoqikyvsayoruvlaixhoulwmukrmaqko,423487.0,1-781-476-7042,46.0,4.0,3817681.0
Ggw12005,R,4.0,Frederick,u,582.0,,2.0,Ggwizxjelptanlfdimifoe,M,Pilgrim's Pride,TX,Wtemzs,Lkipgrtbhbvlbvlwewxusnamrsrpctymluflmsgkbapsjqwsornqqecchtfbtbwhditlodhjqkzduca,279315.0,,60.0,2.0,2615462.0
Oqu12006,O,5.0,Fullerton,J,436.0,F,4.0,Oquuudrlx,U,R.R. Donnelley & Sons,Alberta,RMUHMNLDL,Diuywtgqxmvpfmpsrbcv,222598.0,1-503-999-4146,78.0,4.0,2756513.0
BZZ12007,O,4.0,Ann Arbor,y,590.0,f,1.0,BZZXVJZPMDFUGQIALSMBVRV,W,Cincinnati Financial,Nova Scotia,Tadsquctpmf,,100939.0,1-236-363-3466,49.0,9.0,3020123.0
FRN12008,R,2.0,Sioux Falls,P,460.0,,5.0,FRNTOODTEHSLXDDUDQIXALCP,M,Herman Miller,NH,rkilmhqzlu,Nzgfbnexfthrnpdbivdmnptvqsabgszxpuhirwbeqnzempeoxsvvsrhqssl,201488.0,1-506-661-3262,59.0,10.0,2657703.0
Jai12009,U,4.0,Moreno Valley,,848.0,,3.0,Jailmbmqesiinldbjsaqcfgfcvula,M,Cinemark Holdings,TN,myxxaiyvum,YZAFMPDHDSEVRDDGQRFVUWMWLC,107353.0,1-614-719-2021,79.0,7.0,2379415.0
Vrt12010,O,2.0,Omaha,,588.0,M,3.0,Vrtgfxyfsjjeptwfxpgzfwkkbries,U,Domtar,KY,Maoiowlqh,MOZHZZGKTWXSAZNNBOZKHLLYZOTRJRNEAIVWWKLSPDIJOWXBOFIOPNLODJORFFUSUEOQYWO,353544.0,1-022-356-0935,2.0,3.0,3966241.0
Suk12011,O,5.0,Ottawa,R,689.0,M,1.0,Sukqbxjazayga,U,Duke Energy,MT,Yefcksurslz,uggzk,34585.0,1-331-399-1690,25.0,1.0,2654648.0
Xyi12012,O,3.0,Mesa,,395.0,m,3.0,Xyioisgdc,S,Halliburton,NJ,ebnhr,Jjwiqpphejyieciv,,1-895-980-7489,59.0,2.0,419632.0
xhd12013,O,1.0,Denver,,797.0,M,2.0,xhdzwamtnrjrfimucf,S,Abercrombie & Fitch,DC,LGORTBUZXCQ,Fjjatcllreckobghsycyhnqxodwlxpgbqqheavnxbnqplchdkoswazgqd,350393.0,1-144-999-6694,49.0,8.0,1301842.0
Rgc12014,U,1.0,Bellevue,,529.0,f,5.0,Rgcdfjgqe,M,Ryder System,IN,Phhbjcu,Sckuqanxqchckhpvemfbldmannvczwutcgcustlfjeyjdiwzwmtuseaglotpglfrzsw,417094.0,1-219-277-0026,18.0,,481470.0
Xxq12015,R,3.0,Tulsa,,580.0,,1.0,Xxqridlfydmdttt,U,Alaska Air Group,TN,Vbvvryzi,Zmwjucetaulgygzshfxgsngmofxarwnbgutsnwubpaxwessit,294546.0,1-836-145-9690,62.0,10.0,3684091.0
Sli12016,O,0.0,Tallahassee,E,845.0,f,0.0,Slijwykkpgiljtcgav,U,3M,Newfoundland,Dtcxwhla,Emxqffcvhqryzitqzxngpvf,253222.0,1-749-124-4105,70.0,6.0,
btg12017,O,2.0,Alexandria,,564.0,,2.0,btgezyenqjdwsanvizvvzssigqbq,M,SPX,GA,Dicsyxs,Hqgviuhxaktaitasiiiwodltx,399797.0,1-414-052-5758,44.0,3.0,3277202.0
Rek12018,,2.0,Inglewood,,832.0,,1.0,Rekcrbdfrreudhmo,S,Great Plains Energy,PA,Dixvpoix,NSDVZCSCHCOGUNYWQKUSKARFNIJ,387122.0,1-496-625-1819,62.0,5.0,2396764.0
Tcm12019,O,2.0,Grand Rapids,R,665.0,M,0.0,Tcmpmcnsol,S,Benchmark Electronics,GA,Oiiwa,qehlhygbapzuksdphelnvnkzsivcxteexbxpvnufhhthpdsuxysshnmowqfhgmjjdh,48184.0,1-814-392-7072,76.0,9.0,3139821.0
Lnx12020,O,1.0,Grand Prairie,,541.0,f,0.0,Lnxpcjdjsddjnkfajjdomzelvzn,U,New York Times,IL,MAKUSPM,rpnkaopkrvbjkscytiolupnjkvepypylllylsifvdhpdlcsebmfcrgbzokvhioxqfmtpxfvmjmwsdwh,309541.0,1-496-144-7999,20.0,4.0,3764224.0
ujv12021,O,3.0,Iqaluit,,774.0,,5.0,ujvxhwp,,Manitowoc,WI,Yecuegzghlu,Xqzllqvfibhchwagtwwhvggnkdpjwq,402932.0,1-242-354-2074,98.0,9.0,3420563.0
Mdy12022,R,,Corpus Christi,,777.0,F,2.0,Mdykpttix,M,Hub Group,NH,ulkbxlhujj,ZOAOOPNZAHADEEOVXL,,1-869-361-7522,18.0,10.0,725379.0
Bkw12023,U,2.0,Orlando,,492.0,,0.0,Bkwwsiphmgdexkua,,United Technologies,WY,hlsprm,ILOSWVJ,346945.0,1-124-884-9170,59.0,,3069838.0
Khb12024,U,2.0,Amarillo,T,698.0,,2.0,Khbpndlkgjjaopaunnctdtyjazmlk,S,Advance Auto Parts,HI,fcbuadxyh,kdgxrswjysuwwhjgmtgafvrhkwhxzgmtvdgmhsbiwmhizeesvrougxenmouapwln,490357.0,,86.0,7.0,547362.0
GNF12025,O,5.0,Fargo,m,645.0,,,GNFRSSNAPVSPTARTXCO,,Harman International Ind.,RI,Aczkz,jmiphkiagtozgsqvhcfecmuxyokw,432260.0,1-560-452-5928,98.0,4.0,907349.0
RVM12026,O,2.0,Wichita,,462.0,F,1.0,RVMOLIDLBZ,M,KAR Holdings,KY,inbupqvoqr,gbqqqou,205619.0,1-724-652-0603,16.0,7.0,112328.0
BPI12027,O,0.0,Santa Ana,P,670.0,,2.0,BPICT,W,CH2M Hill,LA,Gtkhjy,BKIUWXJTSQMOSDUFDSECHUDVEJLOWKSNVHLLOXNAEQXYWMTTWJQDDFPFW,81645.0,1-340-586-8329,77.0,5.0,499530.0
Rha12028,R,2.0,Kitchener,N,487.0,F,3.0,Rhakipokdhdmtrlz,M,Norfolk Southern,DC,,Izgfgmjuktaoaedmxmaulqgxkrisodewkkqpdqfd,175604.0,1-968-671-4065,94.0,1.0,
Vpp12029,R,2.0,Topeka,,430.0,,4.0,Vppjctgxgnxjfuq,S,AMR,OH,QSJTJGQJT,ONSCVUFQSXMQCESM,498354.0,1-361-100-5701,0.0,1.0,1400686.0
evf12030,O,3.0,Overland Park,,784.0,F,2.0,evfmhkeenxqlcegvmlfga,M,New York Times,HI,Kbobihvraf,Iiurzcidnvltaxqpvjgcbkqsuwjtgtiggdobgirdxekvihlmhaubdgpcfcnhyszbmsxt,302897.0,1-994-982-7430,38.0,4.0,2360105.0
KWD12031,O,0.0,Nashville,P,327.0,,5.0,KWDIAZLKYJAJMBTISEFELOFEAM,M,Mosaic,KY,iidnxr,gyhcshjpcscykvcejn,140555.0,1-501-078-1236,40.0,5.0,3268603.0
Ksy12032,O,5.0,Escondido,,788.0,,2.0,Ksyetknileplwakyiws,D,Dynegy,DE,eiuqmr,Ngadfzbutbpetmkdotruincktapiloxiawskfrnlvlzcotexvjrqhmdbauqyynls,294774.0,1-058-180-2847,8.0,7.0,2706821.0
HTJ12033,O,4.0,St. Petersburg,S,523.0,f,4.0,HTJDNKEZJETGGID,M,Discover Financial Services,ME,JYANUMVWIP,Ygguvremjqhiminwpeoeabcfgbzesczscnikqwspzbuewoqxfjxbrjvlsmnyhocthltwooawtckvo,177549.0,1-580-544-4132,82.0,8.0,2070917.0
Vgv12034,O,2.0,Chesapeake,,822.0,F,0.0,Vgvypid,U,DST Systems,LA,Hgqmwfu,Yuikveuhftlxxaixowidikzmbqpebcvguilisldargyrvtqangsseftfavjwegsnpsxttfryks,,1-392-653-9699,49.0,,
