AgencyID,NumberCars,CreditRating,Phone,NumberCreditCards,MaritalStatus,AddressLine1,OwnOrRentFlag,City,NetWorth,MiddleInitial,LastName,FirstName,Gender,AddressLine2,PostalCode
tlp11150,3.0,767.0,1 656 754 8115,11.0,W,Zyufniskscdnozbjhkfk,O,aanxntonio,2244074.0,,Rlpfqnznma,Olmscajwrpnfugz,,HQORTUGTOWWONTGATLBROVLEULOHJWATNYCZXNHSKLTUYNNVDDTOGZAMIQZCHDVCBTZQ,Rjfdmtdegu
Srt11151,2.0,446.0,1 258 946 1316,8.0,M,TABFGTICEaNkVXVlAKCi7YTCSEN2A0QHoYKNnXKMMOFQWoBPGAKgESLaQGAIADDgSPVBXtXZGW,O,Waco,1820178.0,D,Srhnhgjpvcbv,GPVWNUKAHTOIKUBFNJN,,Hysmlvhymupjnmxjbujqpwbvirdaoksnwhndeodjhjchmgkjtcjgegtjfsbqkielwdyxsmpbtftoau,Kmuxwxcn
nwi11152,1.0,342.0,1 517 276 5758,12.0,M,Aiig6mbqhqix,O,Arlimgton,706543.0,,Gwinfwjellujzltwxapemhsu,Zdnjzosidvnaorrvjvezsww,,UXTACOQCHIVPLCDQCFPCLXZTDJUCCSXKNQXHZXPBZUMVMROGWMOV,idaegspqxph
vij11w53,1.0,268.0,1 549 697 9256,13.0,M,hcvcpdkivoxvsfkmizmrdjpkbcs,U,vheyenne,2349127.0,,vijkfuxyinng,ndkgss,,Mqxjqvdqdeemeusxbooquqzbymsfzikit,Rlvxnkojz
Zmf11154,1.0,358.0,1 052 043 7511,7.0,W,,O,Pprtland,2997981.0,J,Zmdxiukfhfgkalxcomcboufrumirm,Uwtffcptbiockkrdpxnqnx,F,Qozkpggevqihsrt,owbzfwa
Rqo11156,4.0,361.0,1 131 650 8974,13.0,M,Drchvtgigxleqvrshcabtqrsaxjktfubrjgmbwhg4s,O,SaintJkhn,1306755.0,,Rqomvugellhwexznhfid,Skympmabeqlxpltlxrhvqfbggw,,Xyponfnim,fwwxvcgbup
VEW21156,0.0,577.0,1 921 938 3921,10.0,U,Lwtvc1prxjgrec3qiihahtoo,R,Buglintton,532057.0,,VEWSMZFCF,Aowipvuskdtxkndv,F,Dfxzdbfscsjzqczzigjikg,indubf
Sifw1157,2.0,414.0,1 632 075 2060,7.0,M,MOGaABPW,U,Pittsburnu,2155309.0,,Sifdzxyrsoqksuljxbky,JRTXFZ,m,NMRVUWIJHLQAGTNDQIUTGKYBIVCBAMUNHYZZMOOGAINHWSUOCKCQZMJMRUOFLGODJUUVDP,
Zgw11158,1.0,678.0,1 388 656 6832,6.0,U,Rirkztajkcvkaffeguwgacnimxcwmuuvvllgbxccaygaxffnncargkcqdinhxs,O,Worcsster,1043247.0,,Znwcyzsskoidpwltdrnrsckx,TNJVSMBCDRJKJFP,,UCNCFJZQEAZA,Rupdl
msw12159,2.0,546.0,1 344 834 6553,3.0,M,VGKLSCPANYCRkpUHCMIQNoKJELFKR6ESVTsBUSRAZCs0OeDjNSo,R,Durhzm,421154.0,T,mswhhdielberciprrfaqqcefu,Rzokiaekslypogjylwrajnnuoo,,Pnankekkqsrczshebvxsowjvkntgi,Tkcwnhxaul
bft1116p,2.0,356.0,1 720 836 7519,5.0,M,0dxsactsuhhmhoxxjcdpxbmwnbehwj,U,SantaRlsa,638317.0,,bftgcglwcaex,PALLWINHLAUJIES,M,QTYEPETFBNEGEPJNBKRAEKWJYVAVIYJKCE,Thpgfqwkjd
Lsj1116w,2.0,,1 752 288 0394,5.0,S,fldprfqxgzmgunfvkajtierwfptvqhubrqmqwogncutttdzehruzwlgdhijulcqxheg,O,Winnip2g,1937396.0,G,Lsjvxbgpecbguabvmicuood,Atoncsjv,,Gettnhirdeklzcxwegvibyncrvxjghovveeitozgagkeseitquualjeghdh,Wsuhhjogx
Wan11162,1.0,670.0,1 188 114 6634,1.0,U,QMVU6KToFGKMDeHBDblGBuYLERBCSHM,R,Jacksonvilp2,463713.0,h,Wxnuqoedp,Fesuvnua,F,bfzsvhaabstiqxngvhpugkbzolfojiezeldvaurovxhewywrxexhjhq,Babkxvui
sxz11163,1.0,351.0,1 701 450 5175,8.0,W,GEgW3AWFEIJLVWXHBMAEBQLwIkFVFCntS,O,Warwjck,176037.0,G,szzwlfkzmzbagjnbnduoyfrxbjlcsr,Iqprorvphujwdmt,m,Qtnszjsbbsuascnxkfzjdyitobgy,edzfxxuvf
jun11164,2.0,375.0,1 065 360 5910,1.0,S,BoFEOgQEJQgEOsHCkPINRQKVePPPQM,O,Pueboo,1512815.0,,munndvsan,GTWJXOEMJ,M,Zsiquqbwslxbrkvurkhaqelryfjmnmnrxlxdczibgqztdixhbdwvrtfvatsnjtjmkouibmytwflt,akjarfnjchv
ZMT111t5,2.0,,1 185 997 5812,7.0,M,PUHoMWFXM,O,Lanwing,,U,ZMTNLKJJ,Hikffxmayixnswoouoypdfeot,,SKKSJYWZTSGBSMSWAXQZANQRZFLZKVGETXMMZDXU,Vrwcfsdlojbs
Eph11166,2.0,,1 497 406 2487,11.0,M,,O,Nawhville,1913298.0,,Epjsszvjttnxtoggbblhkzkwwamw,EKUJASFTYIEUCLDRZ,f,Dbutbxgyuuqxbmyhxxrmwqdavpmt,nwcpiz
len11q67,2.0,562.0,1 164 698 3450,6.0,D,QrvNONDzhOgKCBAdUGSPCOJAYLRQVZJyNTASEzUzCASAGjTUVF,O,Sacgakento,2115473.0,,lenzodqc,Gotuzxubljawdhsrhvpjeg,M,Qntqcdlsfppqqstebawxukrxrdrmb,HWGPGWJ
BBS21168,2.0,581.0,1 894 933 3013,7.0,W,EVkFCLKaQSDgjRHZMJCFLYMJVPUYGuKhIHvyIDA0JAsWEQZEGBBAJasWFShRLDFZG,O,Beroeley,613199.0,G,BBSCHGXWLZB,Pleeqemchwlfmhksjrtbpmcl,,hgizfiaoedkohbcotwrllqtistvoisvgbrlmpqnlm,Kkhdogoj
QGX111y9,3.0,428.0,1 943 216 4595,5.0,U,Zhefxioupbhfnbtygmgfyjtjfpvvmfogenhwkjlvpizklxfjw,R,Lubblck,1591107.0,B,QGXOVQSZTRLDBIQBLSJWZEBTINDST,yswewgtdlmwooilougzc,,tmxfjdqlokgaglnttvgiyoclwqmtcbpmmvmlonlksirrczppmjozelmde,swjjs
ysy11270,2.0,425.0,1 329 309 2920,7.0,,nddbkxuwogasrvl1iudxkdrihqjpdsjpkowe,O,Pit4sbhrgh,1529046.0,V,ysyxjvxdojhtaojvkxwyr,wytatppfqnhqoyyiymvkrdw,m,OYLKESRDIYSRUFAAFSIJUJPCBXDBLLYNAJHERRUWBWLTXPBSYMSGNCHEMKWIOIFOS,Obtuki
PAH1q171,0.0,525.0,1 567 224 1134,12.0,M,sobonclgrtvknuqcbuithf9csyjpgxrdtzsbzudhvvjhbf8zssdk,O,A7rora,911230.0,,PAHOAJTQQBZOLAPOLRGFIJS,EWUOBHWLUSTUG,,KJMHELSYALNSQJSQPBQFSMPWKUZGKHTDOBKRMKLKPXZGGEJLTDWRMBNVSEIOEWY,Xshwlugsnej
uomw1172,0.0,,1 393 232 1288,11.0,M,I4v6fjqmwnwxeanevraagbrabbyzocbgkrptimbpvnmsheioxeactzkzoyles,O,Farbo,1112536.0,V,uomhohtwjsvsqvtukrblycjwcccx,Tpqhanmpiau,F,Svkmvdwmdepicegeacrylbjhkwnnemqnorzultbqrrmakzawujbuddwjlxupaoqtkvvvdnmrpmudr,Lpllwni
sjc11172,3.0,458.0,1 234 880 6992,12.0,,F9dZJlnTJLVFBUCNVXCsQS50SMoPBNXNUUQXAJjQHENXsLHIXWDeSJtVShRoKgNZIHISZXKSVDIJ,O,6acoma,2740084.0,S,sjcbgmbopxsaizqcwqojcsjjiwjp,Dirotroocybjeyxqktoftlc,m,Fnowwrnxkmqqvclyvvxghvmmnxocpxcobgvc,Jbueoha
rln111i4,3.0,532.0,1 274 443 1820,15.0,M,Newuixxpbltnkyaszvlwpjlnf5nwagawchaihbeczifojmzlhrtujgztgdnrmrucsyotekfgdwhqmw,O,ziouxFapls,1621459.0,,rlnrfpnxtjdrkxnwnqcoctx,TMKDIRCMWNVZLWAMXUVFWGUXQODX,M,rxvsrywlwscplhaqbwnutwwjgpjfwytxbssxabqlsuuorpchtkgyl,HLDCAYXBPUW
jba11175,3.0,615.0,1 062 362 7185,10.0,M,jqc1i,U,Livobia,2130240.0,,jfaubts,Nfeynxtmwilsbfjxuhohpgghnwglc,,FAXICLTVTRABXVRGJGJDQXWDOJZVFGTDPOOIFTEEONRTDEVBRJPLXVAZUCDMDBDIWUIOWFAOOPWUSN,AUFYE
DBU1w176,2.0,638.0,1 112 704 6386,9.0,W,B9eyyeqrjvednnlawrsujquhcrfqvbjcgfmextdslcotpfj0kvuoehhwv,R,mollywood,2505508.0,n,DBUHIBJB,Ygxuhrpuwurpjvzqnm,,lzibncalsxjpufinlvlbxdnjtcegmxzzcbelbrj,
rutw1177,0.0,339.0,1 651 034 7223,8.0,S,IoXKXyIIJPP,O,Eugehe,2252051.0,,ruttgegnqsfxdrlng,Pvaxpmyvlffcgawomcjgqllkxf,M,grlltuylxfdibzwvspjusnmnlaqrt,Rhafxpalo
Lmp11q78,0.0,389.0,1 704 918 9418,3.0,W,Setesnnuloiyxepisodmcrnoawbgsdkvbktlbujrhhwhzrhc,O,Aurorz,2102853.0,f,Lmpqryoh,MEGLLVCASBCQA,,Eqrwdceanzmryanlegomqobtgcaauwzyduqrtmimzaojwfp,Shmxek
fsk11179,1.0,540.0,1 337 824 2522,4.0,M,Wlrkfnxsvvrhpnevxoxch4mxtaorrklmyjnxdqltkocawd6llstewgpparmulhn4degzxok,,FirtSmith,321743.0,,bskvpezhpqu,Hpptgfuccgdkwkgumlqcccs,,Vvlkobjahhruvcqxvtbnjnvusdjeistllcrojdwximakzviuwg,Hnvifgfx
cbg11280,3.0,352.0,1 752 818 7537,6.0,U,jedgrkmswmuagxbwiadwhetbxrlwmwvggpek,O,I3vine,567667.0,G,cbgeqgwtewidbfygawizibdfdauc,Ewienyfbdjvivdezwfshuxprizjltg,F,,cxfpgv
obk11181,,441.0,1 889 003 1757,12.0,M,EQKVQXBONXbSKNoRsUOSTYVfLUFQRCJbkXxFChGML,R,Warr4n,1538740.0,s,obohyevrzqvnxdmywgludoiaaubnp,Sqowirshrqetcsntv,F,Cfoolieixcudwumnandpxamkjkfknowvn,Zjhaquijmp
Iu911182,2.0,550.0,1 706 238 1831,3.0,U,ojmpxriteusnirndyrnqaidhjcysufdfciishoxeslph,R,NfwHaven,1149381.0,Z,Iuowqfv,rwzbcdqbgudtnjvgzp,F,Gmociatonrfcqzkek,ETJXFPYEZBC
AoF11183,4.0,505.0,1 046 423 6348,,D,Hkjzp6cxiworgbdckwjsbfgroyqsucnvbfktpmqbk,R,L0well,1031341.0,p,ALFNDK,Gcjhkcacfccrpve,,brkxdnrwnacknnuspestrwffaxualffyxoeugnpmycmwfedqkmyjntdjnljfgvlcpygtbregiseryc,iprcibuvcln
rit111u4,4.0,608.0,1 491 242 3165,17.0,S,Bfpzptaejrigker,O,hedportNews,1349328.0,W,ritqiqiu,ngfbynzktdjqvyatcomrwznvrrj,m,SMPLQILURVDNECONNNBDCSNZBAURPJPGIKHUOWCUDPXLJJSXVUZQ,jctintjx
Pyo1w185,1.0,394.0,1 541 477 9380,14.0,D,4joafdmxfjywdjskdbfdfghtkimdgvfvcbjuzbvoj,R,ElPasi,2226044.0,o,Pyouewixxsqmfgmcoafjpnpihrwyt,kgdcdxnjhxpnifozuxxnojdufi,M,xxssvtjhrmdfqqkemjskqokxyetomjkrnbpjopfhrlafknyqlxkwilmequbv,VKXHG
ppw11186,1.0,222.0,1 172 369 1071,5.0,S,ZLGTwsQKOQPKTTyzMFzYNHoDYWONERZNXI,O,bashua,914872.0,,Lpwfeagehs,vednpxxqigyggalikckbsblttbaf,F,Jdhxmjwuacslxejveeatixdggimnbsfmjoiknkisexkgictqftcelxpyzjtwhgtsdvkcklmkskvpfi,Xblegmm
laf11187,0.0,489.0,1 345 079 2973,2.0,M,Noihpyyezjmwvqfbptdpbcrza5fsmzkewfovqxkjwyrbnnsdwkdgknlhmivrwicogrxvw,R,Minneapooic,538382.0,,kafckxugxnbmxjv,Zjfffntpwzpajjpf,,uieobjgnblwwhpfrojyewlck,ndthbk
ufa11188,1.0,347.0,1 313 392 8834,2.0,S,,O,Toeonto,1552891.0,r,hfaqcqrnkkugoeomiksrisimli,JWSJTXXE,m,rmvsomcctjewneiiezgxpajpdynpxzhfhtikwqxfwjxiipiohuvrcwevdnphcrcsdxaoqoh,krnlvhoomtr
VKJ11188,3.0,569.0,1 247 836 1176,10.0,M,Snticznzifwlgbhrykwxaarrxowuoyxvjio1tcoehc,R,Denvwr,2033126.0,Z,VKJYEWAXVIQJPQATRJ,CNWWINJDEEWPPCWRQRDUOPQJIJM,m,EVQRXDGZEFCDSRKRYUZBNLQJPGOMMHQUELZ,Kewhsjqtard
Ypg11190,2.0,357.0,1 063 237 6978,,,,U,Ifving,764772.0,N,Yprghaimogfrgmjdmigzpunfmkeex,qtfwvxzcxtpezual,,Okakletrviobgugtwqudffvslvduqnzkreookc,lbtbkvfmqm
Znt11101,4.0,700.0,1 973 100 8690,7.0,M,Wmdalsvlyxconnnxkouwcktwxqcwxefroficvlovuwiukxrta83buv,O,qalem,422297.0,i,Zntjyxesuepvrrfxxjkpj,Wssnxvhuzovbjcvowtumbujzbeta,F,YZGEJZY,Ymakqtei
fsd11192,3.0,463.0,1 954 797 1843,8.0,S,Rbhjptqz8qvhqxkeyu9biunpidswkks9hjqtkgdlbkrzsf,U,qkexandria,1576190.0,,Vsdlowryegrjtwrldlukzexwtv,SEDCYSZNGPQESJ,,Djjmlqsnajrhuhrqrmrmlzrjaqeplfgqyimewtdcclvsrmm,MOJIJHMPRT
ucm11193,,278.0,1 775 847 1133,6.0,M,pgftkeykm,U,Saskato0n,1405672.0,W,Jcmpxcdqizsdgwyjluqrbn,WISXIUF,F,udlawxvhbbfbwflyobfeabttpcrrmoyajvbshbynrqidcduuqzsfkncmo,DGASKWTEG
Dta11194,3.0,497.0,,,U,Skyanlrofkyfhyq8wddyojqlspzlaoxbexbjoetozzmmdwp9jgotraswmaobiprksosne,O,VirhkniaBeach,1493040.0,,Dtxolpbstspaatucdawkrm,Vtzxrwglqvovvftehfwewgpbecurgr,,Wohzanxecajziehgfljyfgtgttwkaajmeemooxjtgtacuecletr,tjxqcmxspl
fbqw1195,2.0,,1 924 595 1909,7.0,,G2PWCFFRJj6RZvINHZGIWMG,O,Abilend,2036877.0,e,fbqvttjrdpqmloobygkavgxoupjz,WRCESRMKMODC,,Qbggnkwqojqlrirbbqes,Swqxmuzv
eas1119y,1.0,435.0,1 079 537 8338,8.0,M,Nzfjnczfxxjbb0vj,,W7nnipeg,702023.0,,easiqz,knfzdnsdflpanokmdtxdsb,M,Luihcgdwkabghek,Cnmpkarc
BFw11197,,271.0,1 142 172 5921,8.0,W,Njmnvrohtq1byesiqoepydqwpbnq5hbaukfthouopxggwdqnaxualhkujgssindxnabzfbzrop,R,LasVetas,1525065.0,u,BFDQLJNCKLJRSXMVQJHIKO,Vvnvbhumprdnhunxnlzzvzxs,,RMHOEKMDSSMZBCSVVJLIGMQQODKLJLOFMDEZHBGGWWFREUPPRFKHLZKIENMVAXWS,GPRZXTWJIA
Q3a11198,1.0,459.0,1 775 537 0924,8.0,U,Nexwbveupvtmtwfqjawschquwjgldriuhg4fgesxfpnpzpradqwslxruagrupgesdefco,R,Reno,485216.0,I,Qeadqqqvkqyywfdrhdrwi,nhvfdsiiplpgyatvcvuhzwutmx,,Nnqctitcnvaucsiswwflzlchgruprtrthdlncwzixyqonkpcodyajctaqhjxwnatdxiahqdniavjrjb,lhqseqytnmtq
Stn11q99,1.0,512.0,,3.0,M,Xowygpsgoghosszvtofodgnnmlmxyndyvidl8ptxzgibnnlsamaqp,,Milwaukes,1495756.0,Q,Stnptady,Cwvsrhwcgep,F,Oeuqxeybfmjowttgraikguyeuqcfszpuurvsserntrwaobkdvfatv,Uktpjak
LID12200,0.0,527.0,1 683 376 6579,10.0,D,,R,To5onto,1662568.0,,LIDMVGNGIBTCKMHG,Xkugdlndsnfscrbcqelvnfe,,nwmmsrpnduljaontqpaogiyxvwisqhlxlwokgztytxnracejvaxbkmpldrgvdpnktdzuyhtf,MWYSRM
8ii11201,,305.0,1 032 437 0439,9.0,M,rgbemirvzxcpswrshusj,U,Londoh,1706458.0,,Iiidaxlvhayepro,ONLKGPKGDANIUSVIEAIVV,,SMZWWWQHOAKOB,WFEGXLOMB
Okw1q202,1.0,451.0,1 178 957 4071,10.0,S,CZAJfCLdTJFWDDIHAJmfKhRUEFaPGIBOFVdMDXD,O,Roskford,2646407.0,v,Okwewclbh,HXFWBWQKEMKKRFZ,,GUBBAWODLDJCGTOCTXKTSKLHNCDBQUILSCNTGXYFYVAKPBFGVJNFRM,nzimzlhwe
fsw11203,1.0,620.0,1 441 162 0385,4.0,U,Gieqnrhfgv8lzckljfptrjtjyeisgrftpzzhgmr3suhhj,O,Ypnkers,982641.0,t,fsdmpdtwdhjtouwc,Isuxfameyhxdzjcddc,m,Nsxtcotcavfizbcssspeleaaxrxqes,
pdc11294,2.0,679.0,1 241 316 8405,7.0,M,MOAMdqhxaXMMFUDnXWmRVRSACZNXRMOYQMBR,U,Auwtin,488853.0,P,pdcphkfzqcjiytcyvrmwr,Rskjkzfsqroptrsxxzomtbhu,F,Nkkmeyjokrkivtwhffntglegzxiiclnaumgsxqiowwlrjjdjykqfobmexnqxlhgng,ukbtnjkf
mfq12205,2.0,473.0,1 162 004 4005,,U,Entwwrcmdguuqigkiuv,O,Fullergon,1418467.0,,mfqqucm,Tjnddvjklmfk,f,Ezkwmzbdpcqiycnlmdgcwiqq,NUAAPCSKOYK
NMR21206,3.0,619.0,1 499 031 0004,6.0,S,HYRSJEGUjLLIV0Xp3IHUWVxdAZNVMPSE,O,Garlans,2067733.0,,NMRUTEPNDQQCJBLE,GCFOQWO,f,peicxsrhcrdxlneledjnefqkzuyjqkmnrkuapdbpfhphoopjkvwrndgjenwcstamwa,rcjmspo
Rph11207,2.0,373.0,1 082 082 3348,,U,Zdyhtfqoxfjgdimfsbvaviazcfubfqtodrrgmlsgttzt0jzq4ttoaqxrsgfvbyephjcxbnpdpwgolfig,O,Lancasrer,2793986.0,W,Rpmcfdsnpfvbmvcfflspjvkalp,Hrvelhedfxcjkssyzr,,Zxduinrlmawnepevlzdfmizsmmifnmikvmwotxevcnscokqefejbwiivsiabglnyhnwiej,Zghtl
Ptg11208,2.0,260.0,1 842 255 9689,10.0,U,Dqeshmgjoidorasvipsgd8ulwwa5trfcbumbvngcjtyvuaqzfu0gjhtp,O,Fkntana,2091844.0,,Phgsibthajlnhzc,Qehglvupongcegqvbtpx,m,fctbemofeueha,wvgemxjme
Bwn1120o,1.0,256.0,1 327 131 8875,12.0,U,kubwycesjofxckfvs,R,Nwshville,802789.0,J,Bwnqephfapjtjngslvfwzx,klqkthv,f,hbfahnupyuqjkwvznsxsjhlntxpfhxmfvpxjnydb,RQVFCQEX
HGVq1210,3.0,340.0,1 586 518 6942,11.0,U,Zeatnxoqoqyut817valrywwdqoaxwgvsr6naobgpsqxhsdkkbqxpcl3usangtckafiezii6jqtrveyng,R,Wsshingtog,768839.0,,HGVPSBC,SBMFOBHRUMIPMURIVCVPF,M,oambcnhdibjd,Awsimvr
RGG112w1,1.0,622.0,1 794 395 0071,6.0,U,Xibvotriuiopjuyolwislrcdpxhsw0emdcqzfe,O,Mesquit2,2953022.0,,RGGUOMYWAKJGTBXK,Pisoiumggbntltkoydibkzgjgtmms,f,HIUIRTMKTKZJKUJXMRPNTYDPGRX,kssdh
Hka11212,3.0,631.0,1 555 727 3281,8.0,M,hosxrgy7wsowxf2jl5dneg3ttjacwxpmlqqwmdaiaaccuaccbkrwhiyyzjuu,,Virgin7aBewch,1113033.0,,Hkxdufsqcpshsqnpwmesziqi,rvadgrp,M,CGATFWHGKQEC,ooojktqepv
Fwn21213,2.0,282.0,,7.0,S,Lzdluypasjtxvkymouavfaeuvbfcqpzdoetiegywbgqaehjz3rwdhx4k,U,SanDiegk,1240053.0,,Fwnziejcufwdwaanwynpptdth,EMODDDDDBEXPA,,,Dyutvkeu
Gtu11q14,2.0,399.0,1 164 470 2706,2.0,M,Srnmevvwtsmpxp4c6aoipojrjqhifvqsoy9lmrdmcayqzdjdxffmmkr,R,Jacmson,840106.0,Z,Gtumhdxoflbvfcwz,Kdfefkkwnxcpuxgha,,Vroepnpalttnsuixfaxygfdzgdmsqiwdmzubf,zrxdhsmstosq
qqw11215,2.0,468.0,1 600 665 8513,11.0,S,rdnmpwghcbcncuoofuljcpd8csoo8knpxmfvvjcsonxcqectwdtcrzuqafrbtdmzacjcbxczbwzbmmge,O,odahiFalls,1686467.0,,Aqwkihmidlufubmlatuyjovi,Wacdherhyjrs,,Lalaecbdllimi,Hmwug
Dlbw1216,,761.0,1 107 686 0540,3.0,M,Pmjaugxfdbqpgihdmkuhtrjreedxozjzrpexmtjwndwctgulx9rbbkgicjijvfnmnukckjhncrsmjn,O,vprtCollins,1131852.0,,Dlbzb,Ubqimsfcrulvgfddtbf,,qlommwfncedbpjobdvphgkxeaasqrvthqwdf,kcvqwncic
npcq1217,1.0,373.0,1 663 382 8230,8.0,M,zjXJPQQDDKIWWWuRYAPRKFkEHZJnVKPVxHJ9RZMPpTUMKIWWAWgGgMKanxCRDRHAGHUE,R,Lexingtln,62988.0,V,npcrpocrl,Athhhcabcivaffdxnx,,itaxhuupcybvnfspbxknlrvtxfclqpsrqwkknvqvusetftofrofqxqejpiydsilxiajhewlth,enuflmwru
isc11218,0.0,492.0,1 255 564 4632,6.0,M,hhlqooxcqahusewscgiyfhv8wlpijojxlquzclmpaeolmdsblwbixvvumjbchmeqcvezcwdju,O,Fwy3tteville,1658690.0,,Oscfgslprelizgjdxfeft,BLCQHNHFYJKRUQBFKCNZSQTCORL,M,Nztjn,Ojkscee
Oln11219,2.0,485.0,1 123 569 6644,7.0,S,ACKJMJLLCMRCQOy79kVeMGfeRBHVZXMIJdDDvGiYRYRLEMLSEdUTZGhTGBQgAoHKTJFNkSIDUYB,R,Baotimore,517531.0,,Olhyymo,Qrrvxiujvjyhiuav,,EYXHYLIBPZEVJMICSOKKISNCVOGCZQUOZ,Wcozf
Vbs21220,2.0,476.0,1 494 686 0991,11.0,,azvgaadvjfhljtanwks6vsqwekiakxa8yytnbmqj,O,Phofnix,2100716.0,,Vbsgtaeignehwvoliozaveyowtd,KIIIAL,,pzsyrhdckrgmjmmkwgjkyuusqsrjkbyphvujlaluvdim,uucbmpv
kng1122q,1.0,478.0,1 679 486 9039,4.0,M,CADMIMSNWQcMiZBJoXTLyIRFiKhFOGSS6LSGPF,O,WewtValpey,150284.0,,knganjdmwibrbqptz,Nrnbkkrg,,sofftfedzdyreeyatnvyihep,Dlqpghqgl
Les1122e,2.0,765.0,1 570 775 4529,7.0,M,UCVNIBEMbvSjbSBOFEFVG9QKTOHPQYCPUKBPAQjRMiGIR0T1,O,5anchoshcamonga,1845497.0,,Lestjyfetcbemfqmttcuvgddgnfwol,Hknqgdz,m,ibvcvyruhdmkjttwyqr,Iyynrqwwg
Nim11123,1.0,618.0,1 980 275 8196,3.0,W,uqisrdlkt3qigztnpkbnbobdmrebwfgeq8qgtgbxchqofxzluzvd1tqbtxhxh0rfjkgu5uhuqqgdv,R,StPftsrsburg,728248.0,B,Nimimzprluoqptvk,Oqfvrqqnrsf,m,Gofsmctjqgarxrjqpqkctxokjqhsfmjiocrmzhqxiwpgfz,KKHAK
Yst1w224,1.0,741.0,1 672 259 4507,10.0,D,,O,Pasaeena,1026088.0,,Ystmmqeculwklhuxcm,XEATUJQBSEBKOEJJDFMCXQQZ,,ngesdtqwutiqfanx,Gwulgg
Tay12225,0.0,603.0,1 923 160 8373,13.0,S,QFxUFBONHVDEIPBExHCAwIXPd4MRM1ZTICEHGLGBoZWKncIHZiOLTJ0WEATEEZ0XmAJZWJvMC,R,P7ttsbu4gh,245036.0,d,Taypscs,Pnqpfoynqnvbxbpdvpohjfcagnuhu,M,Onzbvxqzaxlzunfwqfuzstnebrhozvktdbhpbnjaiorodi,AMTGEPF
Dxo11226,3.0,632.0,1 840 042 7421,,S,N3khfsivqlkgimtgijlfcmarrmfdpc,U,Balrimore,1697518.0,,Dxpqv,njujnvd,m,Swxsyooifkdbfiurgtelqokhwsv,Ruioktf
mpb112q7,2.0,769.0,1 408 258 6122,12.0,S,Gquagscsfwghsehqxlxfkpvjxtoolujh7ebeygvwvusomnhoh,O,Oaklagd,1509479.0,L,mpblchjnrq,Kvafidwmhebltjhrg,f,Kzuhwqmsmctdkjodqmrlxqoqeiabtfkmgluaweotwruozbjgrcmptjjotrbsipfxnzuypporznsmxmbw,Ztdwwquejela
wsa12228,1.0,591.0,1 609 892 9521,3.0,D,Tikinggtbxejjjdjkmdkuw,O,Chamdler,951684.0,,wsacxywxdnxndcibobreliuivgw,Bcqmbiixvymb,,Pylilnoghrkdvwkbksvxwqmhljcatayxowjlgsftveoxjtxnk,XIKMWSLTZG
Qkh11229,2.0,325.0,1 930 066 1105,10.0,U,ydvirpuofjrwkzushnlsapvvrpnfq6psdohpjhofhdflgqjqcemxjtblytlsbuttgbalmauqnju,R,Ochawa,200760.0,j,Qlhelavmdlyb,Fmzrfuhtkwoxgaflzvhijsjbw,,Qgbrrbdfqphkjedzflhxljucgvcmgmxljjjcvdoin,Xcrfvptk
Njo11230,3.0,500.0,1 785 807 7455,10.0,U,Xsy5w3hszitmy1uhqlqbeknfhumzdlzxfn,O,Belkevue,772833.0,C,Nmojbatvhyr,ljlorbzxngmrawwecwfvgscdidvoc,M,ETWJCKPBCKIZ,AYTZV
hanw1231,2.0,540.0,1 158 482 0351,1.0,W,Bccdhkqvcnkfwbxtgpooorklpllxeyoxuet,O,oewiston,2579097.0,,hanbnxjmwgzoktaebuywqvrukj,Rxwlscwjsc,M,,Yqtrwx
kjl11232,1.0,418.0,1 705 248 0509,9.0,M,GOBEuMWRG,O,WrqtValley,1917100.0,,Mjlfsadmduosazsjvimn,LFOIR,,jtklhswbqjkvnvcgskgxziqxfbfbhfaldvdixuuxdqrfrwucjxypdxejxnzwewsgi,Pggaxy
Zuy1123r,2.0,678.0,1 971 273 9316,14.0,W,C1qqyzgvrjrjeovaezjnwwabpitsjcrbrggnfcgywujvtcv,O,Bridgel0rt,,J,Zuykksxzmqbhcsfmmlxgzjtaijpn,PSWGOQPZNMPNV,,Wtomfjqxwwlunpaepociusekgcbwdntnuhcwyskngswolayxvgnexvdzuk,Prolozpcdzv
gcn21234,2.0,299.0,1 131 833 8875,9.0,W,Yersr,O,Peor9a,1004993.0,,gcnhgbnytmugwbfwiyjiheizds,Bvqjiquhpbkqclczqxaihpvh,F,Vlaxhlhnziprqmmnvvcoic,edincfo
fmn11225,2.0,684.0,1 843 123 4063,1.0,W,7XERJNrNHGKABzFFhsLCEMNVTOhDVeBWC3YObBHqRNUNQRhLVGOBsMZXsUKSMKCzGWIVNQvNQLPZPHU,U,Mil3aukee,1172000.0,V,fmniqufxeurtgkvdjuldodyfblw,Zyxqzsouoyopjnonimgwwbdzada,F,ceaxeheazggtguupcrbrmwdpxkqsksnyshiamkszbxtfwdkygsawlrhlhar,HUVLISPVS
SRa11236,2.0,481.0,1 116 177 4365,9.0,M,Efzazz0bjfowuzuxschbowwnxvixywcycubxe,O,Reno,19290.0,Z,SRWKWJVQ,Fuqjsgqfvydxvlpcurgbedkcaugtuj,M,TDJDZTXE,jtsppmajh
