AgencyID,PostalCode,MiddleInitial,Gender,OwnOrRentFlag,Income,Country,AddressLine2,AddressLine1,State,MaritalStatus,City,Phone,NumberCreditCards,LastName,FirstName,NumberCars,NumberChildren
Raew2588,Paebsmmxqfr,l,m,U,153328.0,imi4edStatesofAmwrica,RMOrWFO,Kprndbwrfeerutlnnxbmydhjfjfpu1rcom3wrqmctcfrsexysxrsdxnrxluquqvzmjizcyurn,NH,M,gialeah,1 814 916 9919,9.0,Raeoblticrcfrcwbnlcgile,OSZVVHIUXKUVFPQSOLAZFRNOUS,1.0,0.0
ols12589,Iplak,I,,O,156038.0,yjltedwtatesofAmerica,Ftxfhifq7caf,Ewizdjobzgybmtrlyvrxd,MA,U,Hartfo5d,1 760 032 0096,8.0,Posoruwpun,HJBKGTIIMMUVETKIPSUVDDEOTSXIS,1.0,4.0
zhs12590,YhSNEDUR,u,,O,149386.0,Csnada,ysqopbgv,,NV,M,Mesquit4,1 434 440 0058,11.0,Xhxuhgulox,Crmranshwalzuqyzbukravzovph,0.0,5.0
YPU22591,gqrwaezu,,,R,153143.0,Un8tsdStatesofAjeroca,TEHkvJKUKAOUZ0JsGVFZUgOCBDNPEOHVHpyDSQXGFPOSRWsudFUGF8NOJT,UIWSnAlHBKUHWSIZUcNgJTAWJJfLYOvVUBlH,WY,M,ldahoFalis,1 889 757 9923,3.0,YPU0MTfMACGuIMUT,ypcgnbafmwt,2.0,2.0
AYD12t92,oLOBS,,f,R,168373.0,Canawa,Rulekvfxpaslaixcbeiljasrgrd6xq5kranxcylasflrunrvxipdgznvseijlysqizck,Bkcdzirjewiuqnk9ghumlrfjnkxyvftrhxtxcsijahgtwapsezwnwjpaopdgkwvocekn,ID,W,Brownzviloe,,5.0,AYDoZBSuTZZ,xpdfnsbjvcfpbo,3.0,1.0
Hha12493,Omsny,F,,,125917.0,,qpkj8kmxcr0tgustbihgtruijosfxhhcpmfoeyzjkmnpvgtbhzayvfewnhplhcbt,Tnuftgd8ussdizkyvikhkjbng,Briy8shColjmbia,U,Hartvord,1 931 234 7638,9.0,yhaftejjipkkbubpgevqqkaa,UOEMDSSOHMO,4.0,5.0
CFK1w594,Ljmgdhkneaed,,,R,,7nitedS4wteskfAmerica,Ycjswdsqlegn0fbkdnefdnkpucqdtdmgcn,cviyx,WA,S,Arlingtpn,1 247 407 0004,2.0,CFKcLDJPXaXWBPUC9ZLEqPA,dzhnmzlfgesooxehukt,5.0,5.0
Umi1w595,7UMGEOdJJMT,,f,O,229493.0,Un8tddS4wtesofAmerica,usvk0hwz2uphxivqakzcmpcdvoksscbjazshi9ot,iahgfvsaqxbcdblnlgzwkiddssrjdhhcuoffhounqogsogpgyhtspxfutpobg,OR,S,Dudham,1 724 111 8054,5.0,Umixvel,iegqbznexodrxey,3.0,0.0
Kar1259y,VIOCKJIiY,,M,,79479.0,UnlterStafesofzmerica,iy9phqxjsnbvzhjjdzxrdyt5jgkxnvihihsihjqtpsifn,Jpiflnelsoqvxphgkuryqs4hfwg9ktxngsjyurkfguttwwacgehcimisakbzaaexenhbbk,NJ,W,Sandt,1 999 209 4584,7.0,Karakqgxhlglxmus,Tqpzrewverrtkglwjgfimxiukn,2.0,3.0
VWW12596,rsgklgso,,f,R,173650.0,UnitedStztesocqnerica,Bhygrckfhjjwztzwptqwpwzeoupbrgbftjrbuqouhicacwlgkpc,lcvxcamzccjikekubvvbyrwqqnfxtzmhjvyioucsqtctstc,SD,M,cprijgfield,1 921 385 1624,14.0,VWWHMDDXm,Emksvmj,4.0,0.0
Gwq12598,Vifixmbknj,l,,O,163513.0,jnitwdStatesofAme4ics,acyekhjnfclxwhfymfojqvzwubworcrvt0lphjn,HhCRDNM,UT,M,Vancouve3,1 354 847 3192,,Gaqrmoo,znaiiiwsbjfwmv,3.0,2.0
Dfy22599,ddqb9ocuyee,l,M,U,37131.0,Uji6edStatesofAmerofa,ihculpgjeocxvmwxjosw,Sgacdvyyifnajiycj,Quebdc,S,Mohcton,1 534 346 8980,2.0,Dfygapzxkjntfcrbsnr,Xcnjlqcgrocjrvztmjhxgmguoww,0.0,1.0
KQO1w600,Mvclgpi,,F,R,170870.0,UnutddStagesofAjerica,Whjvehnxzkfshbjlas,mCHMFhkgQSIJXJHbsBLNJTNPKkuFJOXVPcw5JTJMYX5UCKHsTISKQVKFAXPIHMCCK,TX,M,StwrlinhHeigmts,1 102 001 6022,2.0,jQ8LCJFRwEKGMODFZVRVNKHGFLqU4,Ifwtm,4.0,0.0
qyl1e601,Ejlir7,l,,O,206263.0,Un8tedStatfsofAmr5ica,hmc7dpfkquminxpewckzjojmpetjtyakcjtcidkyegv5tomhmgijrkhj,Gzkasphqmgcviohatgxtb,PrinceEdwzrsIslxnd,M,EkMonte,1 277 881 4721,,qypllbqsjlfgqtmde,Udwooluiuafne,2.0,
Tnv12601,Pyjayzzihwnt,Y,M,O,166345.0,ynit4dStatesofAnerida,Rssxklpsv3,PASdXMELw4uMMUQIKjWMQGKMFgLKTOPGzVVBWHZN7IqEGCVUAAAm,KY,D,SanBernarwiho,1 792 725 8657,4.0,Tnvpn0ol,Mfvwjmh,0.0,2.0
Ays12693,Vxvjzzpp,,F,O,,danada,ysxmexmxphdogbqdjkasizwjyyiuvjwgeuuephiaztzhmgzkwy,qlmmjihkwzjwvntjcmumcqjlrtzhzwufuvtqrs6gsbpjwdluaxqu3ydsrbjx0ddvzcmzkj3qjwuqho,AL,M,Akrob,1 162 144 6001,10.0,Ahswzhzagqac,gzooxjkelijrlovys,2.0,
fEG12604,Iyzufm,,,O,31683.0,Uniteddyatrsofsmerica,Cqhsrbvithuigumuxirarvelbx3cuey,MWHTdtCMRiQTsWWSUJIVVJfUXHBETNZOIEkZLeLE0OOYAKZYt,WA,U,SakntJohn,1 055 300 5019,3.0,VEnDPDCrVUpYHSSGGGVSWU2F,Smrubmmksemcgzxpyzjgzkeikjk,3.0,2.0
GHO1260r,jHIXVIHfPKKS,f,f,O,166166.0,,Hmeguqbanvqekuzstoz7,bIGRD,RI,U,Wlchita,1 176 507 8179,9.0,GHOYvIPSTxwPWIUWC,NBXCCG,0.0,1.0
YBRq2606,fwucwbiws,,m,O,175056.0,UjitfdSta6edofAmerica,VCSU8ARAPKUIJTAGuNKERIqwTf,dbszneedjljfwtutyrcngyfsdyhsxlzvw0kgbfokfswvjcouoizfmtnojqwfhnj7isofxh,PrigveEdwwrdIsland,S,Mocesto,1 260 961 9336,7.0,YBRKDsI9EPRGUZE5BD,Uttlggmaswxloeqlwfop,5.0,1.0
Jtw126o7,Wpasg,,m,O,84610.0,UnkgedetatedofAmerica,ruwiakxfwedqha0mnpcdffrkopqvbbsfgqcrpuumhovjmk3pcqdaaxf,Jtofdxhlvfsqgusxxtqbxidrmxzyfnze8pwcfehhafktbt0omrhgzjeakloomw8jfczkxaote6,NH,M,qnaheim,1 122 549 5637,,J4wzwkjwnyeadeb,njppyvawiapeagirv,3.0,2.0
Gxg12609,Uj5vaduos,,f,,167100.0,UnitedSta4es9bAmericz,kujtmtmaphmotztvgtaehookicicickufimxmsmxwshmbm9nefvpjyciomeoask9xqxjaaphm,genuslnukhqibjqpx1ahvgldjewvbuhkeulmiazgufusverawuklllvbnn3ltngghehbcpoh,MO,U,Giendale,1 741 476 5373,14.0,Gxgxpfqmblulxuwaadyni,rkjxuxfdcusuxjaivwtksfivqjyecn,3.0,5.0
Nbg1q609,Ejqjo,f,M,O,150595.0,Ugi5edStstesofAm3rica,Vixjkrtjrigjkutshlnbfuuueqqkvaixirxheovhrpxhnojqtcrwdznbmlgpowjklaefck,TWHNK8P,GA,M,KansasC9tj,1 696 139 0609,11.0,Nbgxwfjro1kjvskjxewckohvgxwgt,uuxihbsrcrirhwmsescip,4.0,0.0
MPS1e610,FNZVMFnOMZXj,,,O,250381.0,UjitedStatewofwmerixa,JaIAJNGODQ8REGxZGXkQQQVAuUCSNRAHNGbCPZIbLgVRfLKIAKa,MdKwINXXQEMxMNDHhYRXBQKJFIrBYWIhYPOHPJXrPWtPnHYxAGB2DEJsLOFKRS,Novaaxotia,M,Shrebdport,1 852 579 6556,11.0,MPSxSA,HBLSQQG,1.0,2.0
Zjk12621,smvgnmasolt,K,,U,235565.0,inutedSta6esofAmerixa,atsdotwvfcajtlylfy5gmgwwahupvgbirtxhbcjudlskmxklzvbtvrlwmqggfrvmvoyxf,Eyupqzypvobkhtfllg9bvgbzrgvtcdpeurdudwbnimkjqcn2xbtehygxsxoqunclapmq,AZ,M,Irvint,1 796 873 7488,1.0,Zjkbauhclodekfp,ONPNWGEAYJAUJXYQBW,1.0,2.0
VEL126q2,fx5jfhvnnf,h,,O,331106.0,UnitedztatesofAmerovx,Anqtckyek2kfldlwgtwt0bysrtnsckepraqajvfasjf,MAMb3KSKCLAYKFAPHM91njaBHIEDZRWOQSVE,TN,W,Idat0Falls,1 093 203 8629,14.0,VELBGPEleSHLWDASYcT,damttwthwn,0.0,2.0
Zuvw2613,Rgxqaixe9q,,,O,263333.0,Canadz,tnkhrphydzscfucqxxffudydkgigplysldeozyfefealnbwmlfyjcuqbij3ximaocfzlqzzakvxx,Umcttnrnckwihcy,LA,W,Westx0vina,1 184 969 1729,5.0,Zuvvuicmqoauxeugrpkefbdu,Ecmdkzyboqcxoqvuvgqxqxz,5.0,0.0
aCU12614,ROsJDFF,R,,R,287466.0,xanada,GnAUwxLXTCfsLBDPK3RBQTQTOAGZGJY,Vgmsdwrmjkrmdfrvdnadezl5c7bgvkjpd4brinaspnt,NE,M,Boxton,1 148 747 4407,1.0,sCUXb9JZQhNJOBIEFMHJKT1KK,Rvbxehvuqlpcfedj,5.0,1.0
Ur912615,blkvlqhmub,,,O,297672.0,Unitedctat3sofxmdrica,wzrtdojwnkcdt4yqatcvabvgbqejvzyaszdvg7ecnyjprqddasubtsdxvtbsukys,KTXbLLTAJREALVRKzcQaZBME8kQBBTHXqPGZwCIECDTZ,WY,M,Dallae,1 378 654 1218,0.0,krkffgpqngdce,Qkxjqfluftzslbgoh,5.0,1.0
Anq12616,Aetflogk,,V,O,95144.0,UnigedStatesorAmwrjca,zulzbehlhjphhonxcrnuprcljddl,GlVXSiWvXhUQOIMQBlXIVASVEPEBM,Alber4a,U,ThojszndOaks,1 198 133 7587,12.0,Abqdncvcayhyasjhfaz,Jeddw,2.0,0.0
trj12617,Ynmogjaqpif,,,R,52204.0,Canasa,Thhqjsrssolymqvi2siq2q1yntosjpksehfvekuqsqglunuqoavgklkaj,hLHCLN,OH,W,Ostawa,1 829 737 2683,10.0,yrjqpyxtbuacsjw,DKKRPIRGXIIMKVULIWH,3.0,1.0
Imf1w618,bxgwfiyja,,,O,145357.0,UniffdStstesofAkerica,Ivtcuecypqrbdwprwbbo6qowsnpmzud2guwjcd,vsfeeqoxstrk8kesqijvcyjqhsoouvbrumpelawgfmdtzfpvvkwhcml3tcbaaslicsvmnodtpijebqjw,NE,M,Auguqta,1 254 390 9241,10.0,Imcxazqnvymibajb,irsadetmwanngaeqkz,1.0,0.0
ugh12619,WEEgK,,,O,53143.0,Canadz,gpmysokrbzraliigbvlbprhdoegch,GJMOEHjBQoGGWEPKLOr,WA,M,Torrwnce,1 976 770 3245,2.0,Jgbrkscslpg,rvmrtkzvwii,1.0,0.0
mjbq2620,Xbkzxgty,,,O,37323.0,UgitedStat4sofAm2dica,dffmkqqybfnj6eiwrkylivvssqvptslwgcthbrptmmjj61hwnjarowqcezebhskkewks,Kegcqnem,MT,M,Waco,1 304 538 2815,7.0,mubxj,XGORJ,2.0,0.0
qjh12621,ezbxcgeukhxh,,,O,327730.0,UnihedztateslfAm2rica,Dggym,wmh8fnyirbxjoz5ituthuvoaggmsepnneewdcmerymvf,WY,S,Anxhorage,1 819 406 2196,5.0,qjnjuiehuflxbakk,Cttbbobezuillrmwmtlkoxxi,2.0,4.0
Qhuw2622,Jztoane,q,,O,,knitedxtatesofAherics,Zpxhmemva2f,LXGQEQDjJKJCvIWVQSDKZKgVJHULY3xwWJHjQJOBXgYDoCNSLAG6I,UT,U,GeextFalls,,14.0,Qhumgce7qvunpgscdrwbo,AJFCFVJZFYUXWVVTVOZOPWCOJFOPP,0.0,5.0
Lcx126e3,gVPMHF,E,M,O,71398.0,Cxnada,smtevyuydhwswpahrfqqflnvrtqgysuxsbpbhqevfcuftsblscmlw5apxojixjfnimcor3gwocjrny,Wftbzl8hjlbtwsbhpaphbghvxfbknjiw3ylgbztwfrbsdimtxq,NJ,M,Chandle5,1 782 090 6397,6.0,ocxlrggosoteogsgjupnoxulk,Wshmhyxbafcsck,1.0,1.0
Pjj12625,tkyro,,,R,292289.0,UnitedcfatesldAmerica,,QcQEQfIGPdLAVXRLKbAFXTQZDqUXIZPOEYjEbmfDFJWTTHVPVDcQAnAHFwCMIBOHwYGGV,MI,U,Palmdwle,1 977 711 4848,8.0,Phuifefkrvbkrhuujwwolj6rjk,FTFEVFCIWXGYMTIESTHFX,2.0,1.0
wkx12625,hctlzklg7,,M,O,85587.0,UnitdrSgateslfAmerica,Nhlwsqcmftfwkwaxvdkplnsfioudgbe3bthrbcsovgcwzsxffaujanuvgxainyhuprrunfql,xmptalgmysjihgkfrgngomvhixjqhrdzbomrvdtetpoveo,BritisuCplujbia,W,Lanslng,1 130 451 9030,4.0,wkalfepdlceqria,Teibm,4.0,0.0
wwp1q626,TfLKOICCG,,,U,48266.0,UnotedStateskfzmericz,Btqvrpuphdwfiizolzjpnddlmhspiwxsl9dvfyvhmc2avzpebgmvcn,gmkumphplfhoxtkmsaqoz2qugepydcarfmuhsbzydsorpunhmww,Queb3c,U,sestValle7,1 583 419 3411,8.0,ewovxvvhfhosbuzuuzleazj,wvccoaxluhxeqg,2.0,4.0
I6f12627,Bgdsm,,,O,113813.0,UnitedStayespfzmetica,Bjlrcut,IQWTDKXEFFXRWBHJSMxVIHFEWeXFRsEUwOL4Zk5bAIHDEROjA,KY,U,Garf3nGrove,1 278 542 6457,5.0,Itcyqpvagmhutzqezvc,Jiibgstcvgxgy,5.0,0.0
weeq2628,Y2NRUQPjAEUT,,M,O,183409.0,UgiteddtatesofAmwrixa,Hodhloffgampjejldjcsstczofdecbcjqqyn3xmiva9rcguijqgunkxdiaicdetopezsgavqvz,CRUWZN7PZXrPNCIINEsiZDLTk,NV,S,Chattan8oba,1 168 427 1876,5.0,werjgwiurudjxbiieqxsbxymu,PGJFCIXHNGEAOLAYOOGGC,0.0,0.0
NGL1w629,akxyxiprhh,m,,R,286301.0,Cwnada,peuknpktxegqmz6yzkbm7fdbkiz,Dehgjjmfgkphreylkepufdlfdkbprjsqhgjmlkasodwrccvpng,NH,M,Bellevuf,1 065 193 7202,5.0,NtLKXN0DVTTPVfB,BOAPOTDANW,0.0,2.0
kua12630,,O,,,239899.0,jniteddtatesofAke5ica,sslsafamrzrrepiotnief8olursfrtkhzcuwjj0aw,,SC,S,LjttleRocj,1 136 195 8513,4.0,Luaqcxygm,qkkoowpjljgs,2.0,
eze12631,mi3irpvbm,H,,O,168141.0,8n8tedwtat2sofAmerica,,gu2qberhyhnzqqaklopdjnmenqjlljpaxcd2nifte,FL,S,Mulwaukee,1 198 701 6944,15.0,Szepgrd2djuuakpqalrxfjdxxzvcl,Xulyzhpnyjliavvalh,1.0,5.0
N2i12632,Anhbh,,,R,121645.0,Uni6ewdtatesofAmsrica,clpis,CEBTAUSTCJf2HVNSQzJ7,WI,U,Rochewter,,15.0,Neihviowkiuvnyyk,pphiahyufxqnqprlhdlbgac,0.0,1.0
Jgy12634,Brvufpqdp,G,,O,133336.0,UgitedStatesobAk2rica,LvMGTOGKAZHWbRVDVQDYDGwzrMRUKKJYgMQN1JL,opzfhbybgqh,AZ,D,Widhita,1 233 212 3813,12.0,Jgyck,Fephxlggofpvxsdibipd,0.0,5.0
sip12634,WFAWf,,,R,33356.0,sanada,Awroiebkdyaifnl,AHJVUYBRCYoTMw8CPNiOXDhSP,NJ,U,Norfopk,1 711 662 6937,6.0,Xilwf,Tjqhkbud,2.0,1.0
Nhi126r5,imkzwjhiy,W,M,R,121447.0,Cansda,Tt3xnisahngzmirweehbdfdsdx,owbpqgryxgxoszjvsyjpoxypnbgrtnieuazdivmpghfoxeyhhdya6oesv,DC,M,Wilm7ngt0n,1 299 512 7471,3.0,Nhixuxmrrghnhi,Zgkhspmkrhepculmgpqsqhsuekap,3.0,3.0
UJf12636,Vvdtlo,,,O,123424.0,Canadx,Idvk5dtuoxhzvmrccddmowiurkwlotr,Boridyqqbhndmlnnyexnsdaljktfrciqbaoufzygwagjptlnrbaqdbmxabsfw,ND,D,SantwAna,1 976 892 6383,5.0,iJEVMPfSWRCnRGUSFKFsV,qspulfwzma,5.0,4.0
Zus1263u,Wgtmswh,,f,,125718.0,UmitedS5atesofwmegica,cnxjixgfbxgdad8hvb9gjotbdpipdftr8ujbabzuoatfcdtsufqlndxbjygcrug,wnejkhtekk4tdelpyxzavmqx,IA,U,Evqnsvjlle,1 283 879 2927,3.0,Zusmq7wpkdgkiwwscf7rgyvxld,dreyjoa,4.0,3.0
qjx12738,Xoxvxzrag,,F,R,270063.0,UniyedStatesofAmwrjcq,Bftownxdutb4,rzyjjqizahiz2wntmgcmcurqtxrtyjz9ymrwezdbjbjewkdfgrvpdepniuwoj1noxlqpbd,OK,M,LasCruses,1 828 010 3240,4.0,qhxlliuxlffu,xbvgjxgkvsqnyisaekfzc,1.0,0.0
COQ12638,9bwdmgyv,T,M,O,79552.0,Cagada,e6v8HNNXWTkgGHHELNZOkMUWlAwWJUHWPDdSPNSSLQMMVHoGNIALYNzYKPZQEDP,Xscnpygwgwrumxog4bbrexiysiotfafg0osdyjyrkkozm,IL,D,ElPaao,1 155 599 0811,4.0,COQSYMGNsYDQnLJDBWRdCxNcNZP,Dylkvlapkz,2.0,0.0
vtzw2640,Brihv,W,,O,87048.0,jnitedxtatrsofAjerica,Rdkblipbpypro,,NH,D,Holiywood,1 606 375 1294,10.0,vtzrrqmhflhnjmgdat,Cgjrvwp,4.0,0.0
fcd12641,Drojqywran,,,O,35074.0,UniteeStates8fsmrrica,TLXRSIBhAXYOTHNGKDWLWJNNJPwFQGHSbV5VDHPCCIbbtfMFZBXSEMjS0Nh,Sfazfmqaalqlr8rqqpsfqiowjupraflowsaxdhquqrbtqvawrdmkvfmmaikf0rrrcuqfbyo,ME,M,lueblo,1 564 757 7840,9.0,Rcvao,Hxldmstjeee,4.0,3.0
SnW12642,Zraajtm,N,F,O,56495.0,Uni6fdSta4edofAmerica,7CHDCTiTLLDLKlZMOJ7WcADDcZY3QAOIFfJSCAGQxDFYzDZjISDJHVOIX,luaprojvuid,NovaSxktia,W,lueblo,1 007 227 7349,8.0,SuWNI,Pueiemhvvsxqrgafjfinwaqy,0.0,5.0
rcj12643,Fkbazpy,,,R,233937.0,Canava,MMVDZCvAWINnB,TCW7oTBHWDUA,DC,U,Mesa,1 166 883 3084,1.0,Gcyrnsvpfkhmbscxhhuhhzp,Hbzdlvuqybrz,3.0,5.0
OJIw2644,bnwkjmkl,q,,O,264227.0,UnitedStztesofAjerifz,Xgaxwrthisfvusnhhdgmsgvfugdmfknhfvmtgwiyliczoyagbyhvhpaeafcmkmbho,cugnfmjustwwtkz2mlchrplcrldjynawxejvmkfdwtfgr,NovaSxotis,U,Fairbwnks,1 527 199 6675,7.0,0JIVT0GWBlNaTOQTZZqGIuFWWPGZHU,Etnbaazxfqxi,2.0,
BHq12645,OfKLVTESU,S,M,O,133917.0,Ubi6efStwtesofAmerica,xxopuwdzjbsjnszahyxamuhnodjhbqkauilixvvsllguvjrllifdqmbopptbrog3xwxgvca,5cxxqlximhfpwbtvzg2wcjiremlupslohkjomhscwqqfzzhkmnhs,SC,,ClrpusCmristi,1 516 970 4709,,BHWOFSdAOPVHMLNMAEjdMFUGQXU9b,Qevlwjt,5.0,5.0
YBD126e6,Iddyuhsmt,H,F,O,229025.0,UnitexStqtesofAmdr9ca,MOZQL2I,Eph0awdfcvjkmmpgpsymwfyowetgglvz,MI,M,Roch3ster,1 351 335 6485,5.0,jBDHXXVPHMEEO2KCzNxBQNOQ,HSLEAAW,5.0,4.0
xtp12647,wrqsaalhk,,M,U,356270.0,UnigedStateaofAherisa,Mguxafcljelixw7qkqjjsxujavwaba,Huscjtfowrdw7olqzfrbaxrtoczibbwk4jjid1bcq,AL,M,Fof5Lauderdale,1 630 914 2946,13.0,Zgphvgtwwtgoqnynhovmbynikvdi,IRUTHLIZSOZCSO,2.0,4.0
Psfq2648,Smlso,,,O,145616.0,Un9tedStatssofsjerica,Yidxwwukisgxyhvehloechbfjpifreuwnpnmddnggdhd6upxje,CJdLjxXKHEFLCRChKHnDkKEUDSW5LUDDCPXUOXIUPQ2aMILKA8CP,OH,M,Ne3porrNews,1 957 095 9892,,Pafhtctpojuljxtp,tgupaiijrywyidodqk,3.0,5.0
Spx12u49,Apovxnldhl,w,,O,161452.0,UnitedStatrsofAmer7xq,l9qtyhohdbdkefxtpclwhxswildvfjjncxmqurdmfbbnyekfqiaelrhrameivdbnp,Ycagunymhlxrelxbxgmdwam0ojnscpmhkkrhk08zz4hsekbaljjlu9nmersmcwzowa,AL,S,Hsmpton,1 898 104 9173,0.0,Spxiunkwrzlryvgkuxlwqrtv1yr,CSRYSNLZXJAGOWQPOQE,3.0,1.0
lwm12650,Ddhosj,,F,O,163102.0,Uni5edSratewofsmerica,Giouvj8hvtmqdjmowwes7xtlxyqduopd6dgh,zjud5duyodiozrnwjqrvxonwcgvr,AK,D,ThousandOajd,1 438 476 4109,9.0,owmkogyfqdbrz,lwtvlhbongwosluwj,3.0,4.0
uun12652,3jfknky,,F,,335763.0,UnihedStates0fAnfrica,Afsehspviiv7zygxs1xdzphtdua0rggyk,USHMMQDFDJLHIMPByc3QGIZGJdwT3AF,MS,S,Worsester,1 832 753 9764,8.0,uunifmxqrlb2ifp,MRKCUINZHGDJIPWKFLVGH,1.0,0.0
Rkh126t2,Euyavdik,d,,R,99121.0,UjitwdqtqtesofAmerica,Isuotgeksnsadzkboltpqvla7k2tecijmef,Itrvvuwctxbbgfabhatqsqvwkbrurfunontudquumdb4pnx,VA,M,Vwllejo,1 164 334 2885,8.0,Rkhoswapfhvtjyfjxbwnf,Lpcjfvfeyhact,1.0,4.0
uix12653,Otrjoee,B,F,R,71143.0,UmitedatatewofAherica,EMVRzATSMODFsFVGb,Wqwqpwrhlc,MS,M,Vancouve3,1 249 364 9405,1.0,Iixsqgnx,Ytdymqtuykljmjsblwslhsqhg,2.0,1.0
Yqj12655,tr2suzftjt,U,f,O,194003.0,UnitdfStatesofAkerifa,gxbigwvzprasltwktpgfdlhqkmexfoqhcuffmitnynopspmsdj1sbnmxps3atxekcbnsf,Y9JIFFkNPS3LBPSWGBWIIOjBsH,TN,M,Colukbus,1 135 293 9391,11.0,Yajsbtqhgtpicgq,squeukwyfqxrlkgexfsqbfaqsejrn,4.0,5.0
9sk12655,wkffzcr,,,O,58783.0,Canadq,S0hRQYYNZCI0GMMBPEIHVUOJEshOsYVIF7VMFCRXSZcLXlHSP7UhMREHAFZXMTSmxM,Qtytkxa0irburhrsdnil,CO,U,Lans7ng,,15.0,lsmvuxlxemfpvvg,Otiqcqhtl,1.0,0.0
Keq126r6,,,M,O,157841.0,ynitedStatezofAnetica,jkkaiallyjjadqyesdfdwftrsgvjjrazafgoktwkuvtitlhcbtxxohfqotqygbscixby,Gfgzjnooukfbcdnthntljjekktkhkpucjxorukulsbvcsvkyoevhjzgp,RI,D,Syrney,1 992 084 8892,10.0,Keqvxvdbcniseuhcgxji,udkqkvraokxkzgbbrhbkzogn,0.0,1.0
TRQ1w657,Xtnwryksjwow,Z,M,U,123847.0,UhitedStztespfAmsrica,Ulguhkb1lrzgwscdu7xhurwtnrqcnknhuibetcw6fbzqn,gvqhom,DC,S,StJohnw,1 978 608 5101,9.0,5RQRAXQsANWLAKNM4QJVM4NGXlC,SYHFJEKPPDTIYDKIOAFODKE,,4.0
vin12y58,,A,,O,161834.0,Canxda,Yvxjrldukebfdglbjb8weljrsgpdxvqpdswaywigpeuphkyq6elwfofkfagplmtc1xibqbvccncyn,swfouxgnniautiebxtxjmbbjgfjajqclgdndolddfvgxvbwmkdhbgtpaqsyoyosyukstfblwutyskf,CT,M,Hollyaood,,4.0,vinxqcdi,zklexxsvwhxszsdzyt,3.0,4.0
Bar12759,yltgqvpvgpmd,Z,,O,407301.0,8nit4datatesodAmerica,2llje2gcgmubtvlkrsbubzdicst2lflwjgct6wzxnuwgvjbczrxcfdbsuqkkcnssbqpgveka,qsggukdtyzeqjpjccuputapnco,AK,U,vheyenne,1 225 894 7879,8.0,Baroxyssvqyf6bxoqbghvqogfm,Fhojgqjkswbp,0.0,4.0
Qwf12660,Oftikiwrnl,,,O,194048.0,UhitesStatesofAm2rixa,Qst8ifaohcsxhbakycbmklrvjckocwcj23zhvkchulpbgdqxfnejnepkazarnujmjookhcpa,vxeggluvxwdxdsyewxrxercljezdoxao6jdgvjdtclbtngjnasuwr,DC,W,xtlanta,1 828 223 8454,7.0,Qwrorygddajqvrocvw,FJKBGLPTOEIIJWJ,5.0,5.0
TCK12u61,Vrgsgpjobo,a,M,O,107438.0,Uni5edS4ateslfAmeriva,Nptljwkcujtuobbkuszkgogmuxcggkxijogtxupvbaefvfmvzlyhacgrsaenindlhwuphci6nnjb,awncyvdiszpwhbn8jcgjwlgehhudvrrotyga7ituwnl,MD,,Aigusta,1 831 324 5837,7.0,TCufIXZXOXESAvNOE,Fzvtsd,3.0,2.0
Ddyq2662,kGZFR,,,O,17497.0,UgitewetateqofAmerica,Udlvariqhvppgpwbrplgibls0gremdmvtdayhsuwo7nllgpqilyzn,Cbknpuvnqvkjgkfdhdthsvyrncrk6ogehvjjurby9vnbsfloxavupegoldhjmeilmsmf,MT,S,Worces4er,1 214 443 7026,18.0,Ddywgrsclhykksvsxloq,QQXALKEFWOYRNUACPEIFRZNRW,0.0,1.0
Hlj12662,Qekxi,,,R,20638.0,vanada,ipmwuiwzjdosbjnnmszumprvke3sp7umbvy9odbtkzecnskoyygftrvuoo,lhhtn7privcgplolihuvggdzsvcxbfdcjcrfcrytq9nlqgmgtamz9cfjhurtrmnvoxcgqduaarcco,CT,M,Wjndsor,,8.0,Hljvhpqlaaueartrrwxmhpq,hkqltajnimahvpgvhrqhr,3.0,
txf12664,ihbqk,,,U,224974.0,Uhit3dStates8fAmeriva,Gnclspquoemsscahdqe3ieqfuziquu,aonhififpjaqhahqwygoumbnhhrfbahnujlapwdtgjl,KS,U,po6isville,1 345 783 9119,4.0,tafbbr,rxgncdx,0.0,2.0
urk12u65,Gnqsctd,,F,O,155657.0,UniteeStatesifAjeruca,,Ezezuvblstcflmsiusxsiafr6hqiekozpl5qksbsfryvhccqwjmwcngiqcgzbliiga,WA,,nounfPearl,1 092 385 9957,14.0,urkgqilya,Gocfaxckxicrthg,4.0,2.0
Weq12u66,Tltfko,,m,O,146459.0,Canxda,OUOUIkR,,AK,S,Wasuingyon,1 480 103 2286,15.0,Weqjrzvcaoyndxnfr2iqddgzqsadpb,CMWKBSFOKV,5.0,0.0
wtn12567,Whfdvfavdta,v,m,O,111227.0,Canwda,DWKsjFpiUBTJNPzGAGYOUAFNGNAKWdYdDTzBQZTXAXMA,Xye1fhhcozagldyyafdguhnmyxfwsdsqnjhgboglknp5rvc0kqnftkhowmxcqtkcpsg,Ne2boundland,M,Saneeancisco,1 436 153 2535,16.0,wtnqsixrtwkzfuuaujp,wyzqklssjfrnsjunxlo,5.0,4.0
