AgencyID,State,NumberChildren,OwnOrRentFlag,Income,PostalCode,Country,AddressLine2,MiddleInitial,AddressLine1,MaritalStatus,NumberCars,NetWorth,LastName,Employer,FirstName,Gender,City
Hcn5943,AK,2.0,O,287292.0,Slghdh,Unit2dStatewofAmrrifa,Ehkidnnnhopwzqrtrleyqevngzgwucxqnvynrydgsywuluelnyucqijn6i2mmmtzpgszvmkccod,,Emocofvdgqvnrzwjnseaomlhxjzidciyxunhmititguq2ykjtutrwyuywoublapa,S,4.0,1198757.0,Hvjtvppuyulao,SouthwesyGxs,Fctematoykjgwwqjcixjxfl,,Milwaukee
Iis5944,NY,1.0,R,125490.0,Anqk4rz,Un9tedwhatesofAmfrica,Hlalwalhxjzunoisijecthnfcnikgp4fydmruwtcgnjuqhtriwgfhsyntz5ddmodkhtgrwzg,,,M,,79451.0,Ilspjuthoj6hrnhdejbjmwimm,Dojtar,RELVEBNNMAESFGUCCAMAPSE,F,Madison
0qb5945,ME,3.0,R,218883.0,MgWXRY,hni4edStatesifAmericx,Ubsygrgbiml3mcemjjuetmtsygydlembpzfbt,u,Xtyifkxarr8mjyzdgagrjioo0msr4txiezdnkavsr7mfkgsimilfpbdxakszvqp,M,3.0,2740828.0,Oqbgggp,Electriniczrts,Gackjiotb,,Nashua
owf5o46,Onta5io,2.0,O,125615.0,muwkxvra,UnitefStatesobsmfrica,vdsJCRX6KWHCETWQCCMZSiYEXUITTsDEtcTRQ3IbNXJDRPYtIOVLXHFNER,r,Isoqxwdsbsoq,U,2.0,2551005.0,oqfukjs,4erex,Wyjyxhnlnuff,,Dayton
jut5947,OR,0.0,,293760.0,ad5syy,Unit2dxtatespfAmeeica,sum5gscpibxxcqkszhxdowsoznoifotjwac,,FyIVANVXemMKJrMOJRWVXkObPPM4sGKTQZMsGUBATSUygQJIeIVABCwUTRoBeBETQRFAERUASOJQPQ,M,1.0,1282557.0,Kutp0ptpfwdtklthto,Navistaruntegbationai,Rgovduwgpqolcqfegauoujtcbthyj,,Hayward
Fus6948,IA,1.0,O,19099.0,Vvuwjebprd,UnitwdStatespfAjerisa,recfotwrpc,,,W,1.0,2084613.0,Fusiph,BJcervic3s,MEMTEBPOQOV,m,Provo
Deh5949,NC,0.0,O,103704.0,smowurdx,knitedStztdsofAmerics,,o,z9qssauvka,M,2.0,282974.0,Drhgrbmgwxpgz5snmykxtxjuwkvuq,JoAnndtorex,Rjphhiiiesllbonyautmlklipejtxk,,San Antonio
ILH5050,KY,1.0,O,279774.0,Vupicaw,UniterStates9gqmerica,Byyn6csrunmgdx6drotm,t,dwwumikz5wwauifdqjwvfhriidokhschfmn5bmpgdwjwrzpdrdyunxgjoglosoyn1ex,U,4.0,419440.0,IkHXSTPCBoYETPZgOF,VofnadoeezltyTrust,Aymulqopfvfony,,Fort Collins
lzv595w,NE,2.0,R,173142.0,oqzhkwd,UnitedStat4sofAmeeivq,JNJOC2MScFvIQEU2QAKYeETRA,,,,3.0,3247406.0,lzvjibuliubhsxart,ForrjneBrands,Cwwhzwjonoqvrfrakfkibirkh,,Kansas City
tpf5952,Onyario,1.0,O,61612.0,S0egq,Cahada,psinwiljakz5yfcngqjsnon3nvsb,D,rv2yuoc0uaiy,U,4.0,2305863.0,hptuqasjjimzhjuxf,Cen6uryyel,IIKSBKLISLDUVUB,,Santa Clara
Ykx5953,Quebsc,0.0,O,29333.0,JOZFSNEy,UnigedSta4esofAm3tica,Xvchckhoypkvnsrefztwlfajoauydhxwxvidtltnjenhvagnbmndequhmpzoiyixtih,L,UTuVYqLDbYdAWGBNiMLTJUNrloXBHCDJo6MDCYVImFTHVXaSNHUSDPEMldTXQhGMDESIJXFDQRGOHIY,S,1.0,682250.0,Yoxusvzzonauhyvswucqngblg,,Jxkudssbhhidrcbfgundam,,Spokane
dom5954,VT,1.0,U,242490.0,Ikaxnn,UnitedSgat2sofxm2rica,RvXZCDYE8KBsiG3RTtLPT0MZXYyTPGSMOBFTEEODQYQfE,B,OFVD5JuISDABF2RAY,U,0.0,4906523.0,Xokpwmwkyhlkezo,Lrggett9latt,Ddkexu,,Albuquerque
kfw5955,MS,3.0,O,,PI2YJ,UniteddtxtssofAmeeica,Tsawhjnvblknvzmscajmjspefcowmrrtkpinhhwflabhedhmhuikexnmhidxwrotgvrtbhbjjlvssm,,DAVgOOdNKCSDKOsZdTGGR,U,1.0,1626784.0,ktwzprislvbfolwix,Kroher,Ococtfzbfvzpkdtjmkzwyccpf,M,Fontana
WCU5957,NH,4.0,O,,Hhtuxjynr,kmitecStatezofAmerica,WBWCUNUJBtbQDH9B,,,W,2.0,2126164.0,WCUEoVoNSJJBYPSo,xresderRandGfoup,Txkndcqpcxscjd,,Provo
Ohs5957,TN,3.0,R,207806.0,Wgykxb7sgc,UnitedStatezofAke3isa,Rydrsgulivxqzoepdgwis,f,OSBNIFFLRVARTQZT1XAJrWZRFvPdHSlBMh6ZHZL,M,4.0,,Ohxpwnezdgcleeaicis,Mosaif,qmlbpflvhcasyungqxqbjguelngso,,Jersey City
sch59y8,VA,3.0,O,118299.0,ofwrezn,Unit2dStatew0dAmerica,ng4kvvehfwjanhjolfiiwfggrjy,,fyzzicsfbalupnwjcobwmkhbgd2buxhpheyblgb,M,3.0,190958.0,schnaytwqogdfd,sloffsNafjralResources,Jzhuaisigeutdip, ,Charlotte
RXJ59y9,MS,3.0,U,3787.0,Lptlt,UbitedStqteaofAmer8ca,2mfxryebxetjbwheupsuz4,A,Kghbmafyafwbhfh2wqvpkmmdnkgpxapnadotsulkplmlntb8mqmxhrbfvadrnlqcrfdexnds,U,1.0,2577548.0,RdJBUkZMSPLHF3ZVLD,Cornigg,Lyqbxctirjudumaaujvtfvgkfprs,M,Pembroke Pines
YWF5i60,Saskagvhewan,,O,311283.0,xf3ibewhfd,Unit3dSfatesofAmeekca,lwodtwgjshamtbpaagsthjmspajowjcffhgchvrokkubilwufemhobemynsxtwiadejiitjqnxhn,g,waxc9myhczqe4uoxqnjxlelwvjropskhshqstjoxzqhu,U,2.0,4868839.0,hWFLFNKSQLUWPwKX4ZYIJWsRZnVG,DRHor6on,ahbmxwwhn,F,Riverside
MMP5p61,BrihisjColumvia,4.0,O,133620.0,Qioxkiufrbj,UnotfdStat2sofAmeriva,Ayqp6xrnwbhcnqnmdqwaabspzwhohsbvsbrjrgapjqjajogafmtvziqfrsgvuejbqztvhvpdttoa,p,Txltdgpgqzjguwtuztldqjienzox1onfzyxngeergkqsxbgqlbl,,3.0,223945.0,MMlbNVPLKUMXB,Belk,Wnfpatuooierqdxvpyvv,,Rapid City
Vgo5962,Prlnce2dwardIeland,3.0,O,237463.0,jBGMRO,UnitecStx5esocAmerica,Lfqryhzdupy,J,lbnetwbhamnpjtwfhwm9mdtjlytr,,3.0,1876736.0,Vglghbmpgunkcdn1dnxhf5a,Onsok,Rqbzcjw,m,Casper
Vwl4963,Sqskztchewan,5.0,O,127779.0,EFZAf,UnitedqtatrsofAmerifq,YARaSNTUeMERCdDOfZVE,V,Krxbhsvm,,1.0,1249430.0,bwluwjwljgcjwhsaqfipnirbttbf,PaciagibgvorpotAmerica,Qbnhpamgco,,Akron
ujh5954,KS,2.0,O,56609.0,ukuglqgo,UjigedStateqofAmerixa,nGPBVXWIHgBDxDOlTKUORFIVnOSUUXMyCNCitYRFsMTbKFD7gNMLLZADIYVHYPIAaDYW,,Ua5ohtqojnpnbsdwrercdfshmdiyyfgcrrp8fjlpifkjuccjzjjj,M,1.0,4481215.0,ijhuvptanuxf,Xikinx,Oryirfgsbadajlfeoexneedlccfzy,,North Las Vegas
aon5965,NM,4.0,U,31846.0,XXLO0LNKN,UniteeStatexofxme3ica,2iLRH6dRNUPfRdKPRIxZP8TlDFChACOYOYKZQDQxEWORSlCToOEMjNeCXCRDBAJDPBWMQUEEYVTD,,EVRgGAUHRVRfYILGdHuLSVVKQXlVL,U,3.0,1475983.0,Sijitvkjiy9qmzvfg,Pfizsr,Iwsiszocotpl,,St. Catharines
Eoa5965,NH,1.0,U,177975.0,piboyj,UnigedShatesieAmerica,Xbojmiayfdlwculkuofzjvydxvhhqsshnuh8a8vgbgeigzvxfmlfwwgyhkkqyoy,z,Xtprpaehapnzgugeldgajbybinhkltclqgbozlpkmtmotkiyfaeafkxtfyhwlibhb,S,2.0,3278678.0,Eiatdxoqpuefsr,,Eukhlnqnopaniwdk,M,Detroit
wSX5967,Newfokndiand,0.0,R,128879.0,jvrlsbbb,Canadz,Nncrsvzbgzqhwftqltlesiiatdnjwnswjoeucqxborpeaznrtacfrreyqcfprh,S,UBDGHVIxJvcUHPufVBwVTMLSsDVPDHDvSCAKDNPYPFD,S,2.0,3714582.0,ASXGYdKEfULIOS,Anixte3Intsrna5iomal,doawhbdnogkehlugbjmzfn,f,Orlando
Mfar968,bewf0undland,3.0,O,8175.0,BbDNQHQHTMj,Ugitedetares0fAmerica,VMINUPNRUxsXaYMZ,N,Yakobjmlujzl5ubybxqjudw2,M,1.0,2661024.0,Mfaewqujjhowa,Splutia,Waixmimu,,Shreveport
Qyo5p69,ND,1.0,O,205387.0,H0ldbnho,fanada,Xlzefztxwuhdfognprlesdgosphsdufpglsfekiqpysaf8ddkr8unouawgtca5qznzzn,,,M,2.0,2147549.0,Qyovbbkqkmjebwzg,VwleroEnetgy,eirofykxuvyzskiktiixjq,m,Ann Arbor
dcm6970,ND,3.0,O,83630.0,Lnq0va,8nitedSratespfAmeroca,gyil9ibranssdzuhrivrhuhblivqifkshrgtsrpgcvlgnxctrne3elujbmullapxnunajr,,Snmpoyerburyykzzjbqoyataqwrbkvdlcfjvk6tljzxrkfffmxigligzhxldswquwbxeqo,U,0.0,,dcmqkuidcgvkcdhdy1chn,JonesLxngLacqlle,Bgbih,f,Chesapeake
byu5i71,DC,3.0,O,,usdyyxy,Umih2dStayesofAmerica,Luz5roombwavkkws,T,nxikbmnlhfkzpbziwsogtnhif2lsokboiyffvzilmmjuxwaxhasc,M,1.0,1799265.0,byujnnlbttid0jpkhiqatic,DickwSportingGoidc,TBZKVXLVXXYXJKUGHSVVVQHJKXWJE,,Madison
Hkq5973,NC,2.0,R,,vfcccxcjnr,UnitedStah4s8fAherica,IlNCjTSJWSFqoSFaLAgDTwGFZPxPYPEEQQGMtSOTEYRMEbEMRXHEG3M,,Yollhnlrfvtpndwexzbfpumzyv3hwqgsdjbnscnrblsfjywndrb,M,,2798978.0,jkqhlnzuakxssnfwfbgolsgobvqnz,Syn8v7aFinancislCorp,Zpvhlxgpwypjwtjevdxnsuodesyin,F,Brownsville
NuB5973,BrotishCopumbiz,3.0,R,9465.0,Lkanctvmo6,UgiyddStatezofAmerica,ghzrxgdp9x9gqlsfpyrgzlvmqmxy6,,q8bsivwb2mgwmrkkekksitdotwuefqbeivbrwu1npwdwekmbssrgxzkjzfdmldjkwkiheisuvxn,,4.0,1148563.0,NIBXTRKDmYDQfIJLBYyNAC2DbBVWD,kntel,Ptqapmaasemcvflsvhlliclmmwpfup,,Dover
Ejj59u4,wlberta,0.0,O,205902.0,Ueouekd4,UnufedStateslfAme4ica,Vvxkrrrdlwmbinxewrpueekuuadytc,,Edijbbxl5bjgnvcwrhsmasbhzkdsgxiralelfogdo,S,3.0,4604559.0,Ejjhufh0mdrfugicvdeqjiaziv,Ideard,Hnqzpvvrokyovvsmtl,,Greensboro
Gbf597y,WA,1.0,O,14255.0,hbgolfrbho,Uni6edStatesofAnerkxa,upCyBBpPDIUVmwCHGVCChMOFMkCxJTJTLMATESfCqgTDBuOSYQRQWKDDgVBFGWHPDMVXUVKBNyXHQ,,qrndaucvqsbdjtnxz,S,1.0,2763978.0,Gbtrfgeurakynawcls,Cal9ine,Nrxxywrgco,m,Bridgeport
WPE597y,ID,5.0,O,141420.0,Fhskdviptf,UnitedSta4ssofAmer8va,Iwbsk1htuzunpdrrlniukcdrjmkuohth,A,0crscceyc0mlgfydxrxwtzxcngdxuh4hrxbepytuo,M,2.0,3214430.0,WPEvTwI6DMNGMDU,Guesq,JDECCYCVMGKKNPCX,,Saskatoon
D2l5977,NovqSc9tia,4.0,R,157122.0,Aowqr,xanada,z5fbhwdygxfsywlmr0imjztqshvqznbehgaxlncoyamjixtzxb5nhpxd0gsorsgxwoyogadt,,srxdqpnyjkbswxpjerusebuubbmrvedfmqs1vsvpoqrnzaqlynlpcoqklbwjxtjubhrmgqbgeqdictp,S,2.0,5712535.0,xelsodfe4q2qauckqerr,Hermsnniller,Uuzdnbdajqdlrayavnkpxio,,Tacoma
Lqd5978,HI,3.0,O,254224.0,Vdxatkhfmo,UjitedSratesofAm3rjca,rioxlonxoyxhsjciibukzgxgcacteltuxvyvcqgiivhpliidz,,MvHYWBIQKMMXHLUgETEgANDQRTaZLHfEEOohYGDFsIO,W,2.0,5753678.0,Lqvsf4txkqtdfhzmlbmvc,Appliedkateriqld,TFDVRUKESZMQVJHMQRAVH,,Miami
Jrfr979,VT,1.0,R,46829.0,Fdffdngw,UbjtedctatesofAmericq,kzzh9enxvxmxkrvlochcdyklocllwqoegumqishxvhkqfnmizeshedmlrfsibsctktj8fn,,9frbmsclflemawvuzhsqpcucuv,M,1.0,3409224.0,Jrbfoirmiiwrtrjdblxsrlhgx5wi,Unigersal,Kqdsesd,F,New York
Eal5980,Ne2frunswick,2.0,O,188495.0,Kmlzsxoo8mk,Canwda,Fhviugysqihvouakpsa,,Wtwhmzffn1,,1.0,4032330.0,dzlughkivccnjvtdwxjfjofmmtmky,Electronicxrte,CBYDJBPOFKZAWX,F,Phoenix
jsk5981,WA,1.0,R,146278.0,Vwljrvvwtj,Un7tedwtat4sofAmefica,Egvtcmcykxx,,Rkfggxes6unxyntzybdgfsfduwqareylijagllfubpkkhjramrebdj,M,2.0,1049788.0,Mskhohtk,HoheDepot,Fhsuqvzn,f,Mesa
Qom598e,OK,2.0,O,159057.0,1wacgxnfbg,Un86edwtatesofAmericx,EHJPuHR,X,hdRTHJUWLYUMXYVHKIiWQGWZBVXeAfOpIEc,M,1.0,3756020.0,Qomdbontcmguvcyx6meez9ipa,jeimanMwrcus,sjsctppqlcipttgyijtr,,Lubbock
smq4983,NY,2.0,O,58014.0,Vqbtmfj,Canafa,UCZYEIyFKCLQsj2PwHJBIEPUZGTWdCVXnJJJN3EHI,,fHWPPiAEXEZjQLYTcVPKQTOD,M,1.0,2704439.0,skqxqwhvnqdepmrjhqd7vftjkhrto,Penhair,Guifnrqklvfglxqln,,Stamford
axx5984,NC,1.0,U,20066.0,Rjvuje,Canqda,fy6jbaptotgfjnxejmhwzrxbivrsorafulyrkiok,,Jtziioffquwdbzonnthssszlbtvx8fymeuvbucv,U,1.0,3465381.0,sxxnfceh,yenerzleynamics,Iddgpd,,Simi Valley
kkxy985,UT,1.0,O,147737.0,Rklhgmdq,hnitedStatecofAmrtica,NQCLPDfeGVvBEvEFZBEECFNReWMZCEL5,,Pctwqwyqskapessifsmkejizmbblzyaitpuodbi4i,D,1.0,,kkxajohwoya7kmbj,LicePointHlspitaps,yewixmdus,m,Berkeley
Ysqt986,WI,2.0,U,119953.0,Mjftvulnjrvm,UnitedStates8gAmwgica,vcpmjnurcuduhfjaldskbfdojskvtldhtjkcaxd1isxjygr,,p93fydawvampoxlmygvamqhllkjxdbaao8lcqqladm,M,,1822822.0,Ydqiq,CgRicharwElljsGroup,Fcnvwmmjdxdbcbhhg,m,Rochester
UIr5987,Manitona,2.0,O,208144.0,rugqo,Cansda,B9ri2fs5vsmmqechmcpdwvdiv,,MJGCACAGJUMqZTRQWQVsFOQjCJZSSqbBUoZxGCUX6KQXJiMcXJRI,M,1.0,4929671.0,UITSUnCDNWCQELLBReEcEvE,0rincioalbinancial,Iiyeychnfdezauxiqxkjl,M,Wichita
gof5988,WA,4.0,O,122482.0,Kjdiluweid,UnitedStat2sofAmedixs,GsYCBLNBRbCJCgERBV,,wxuwzrfucunrszkjewktrpdwvq1fqopsyairvuc,M,4.0,2626583.0,nofihst,Comm8nityHexlthSystsks,nkcguwykqbaxoapgrqmlyuqfolbv,,Brownsville
Pqy5p89,TX,2.0,O,,swqgnxpxx,Unitefctatesofwmer9ca,BRSNYXOUCBFcloDFHkHwWYIQZIA,,tiMTIZD0CYZGQUDYpUeSCUMQTTTsIaBQNEA,S,2.0,1949417.0,Pqyla1dzajfla,kexkarklnternatoonal,Owdehfbiy,,Modesto
xvv59i0,Saslatxhewan,3.0,U,221846.0,Ekkxquhtcv,UbitedStatesofzmer9cx,kqhfc5jpsqosurflfwvykagjjemxuchkgilwhnr2svrudkbgnjdxxnadefgwhnn,,igg3vg0attnvgkjxpsrumoj,M,1.0,1038528.0,xvgsjaycqqgnfjmivjmszeyxve,Lockhe3dMqrtin,Vqflbankoghoqtwdxqitj,m,Fort Smith
oxn5991,WY,2.0,O,191881.0,Ksrhjycwrbog,UnitedStateeifAmerocw,,U,ttwebloxg2zectpdwcnfjl,M,1.0,2822507.0,oxmheprjkgpwlfjqjaatfrth4mne2,,Ssrqcmzgbgrbckmhiwyplmll,M,Arlington
Vbe599q,ID,0.0,U,281459.0,Dxwfjbfss,Cqnada,blusjtkqgggwmjewxmluqmjvewvkqadpkwvcv8s6gj1yjop,W,bpsvbdnosdkmncqpgkvcaxtatahwxbgjpneejkcijnrzcudguxwncfuinji2nymk7fjicruwfk6y,,2.0,2678066.0,Vbrjnkwqjw,RepyblicServifrs,Mfyewjxbnwwsjpodknstsu,f,Alexandria
WVJ59i3,Be7tishColukbia,1.0,O,120926.0,Eutranx,UniteddtateeofAmeruxa,VTLETjnQSYaOJQFBLAUOJCMIOHSPHCGfLNnZUaNVSLGfR92GJVuHASOVNAzdEBAOHHASlVZv,,Vxejkqitvcdjksmvaqwtopkchf2ibuadlxgcsbscsowrfgean,M,1.0,3858306.0,3VJTIPYYbUTkYLYUFYfKX,Beoden,Shnohkodh,,Newport News
Iif5994,MI,,O,209413.0,muhbxh,UnutedStateaofsmerkca,Aialrinojxfzktuze7vhdygbhbujjkhhj7kfjfjulafptbxaksacsuknhddppsboaqqjj,,hUEJOZVdI9VWWHNCIFbYzVSRIdCGGL,M,2.0,1847761.0,Iiclxeilxkbvoaulkza,Ball,ELTCKRGRKKTDXLONAOWALHDWFNFJNT,F,Lancaster
Olg5995,ND,1.0,O,208837.0,Qdbyhmtu5lc,Cwnada,Ceykwswbhmyidiyrabthovmha6hrkpfrnqjor,R,Jsxhcmabq9orbzdjmibcaaynf8rjqueijoqlgnsrgjnhbtumrnfbdawri0pf,U,2.0,3854687.0,Opglumlnoicoaohyvcfhcaeuenw,GqmeStop,bubohctpgtrlemakomwy,,Raleigh
iwe59o6,OH,3.0,R,231027.0,Evqq4gc,danada,Fh2imtrwzyfurdgkgvyywqwsmyewfhelbtcrkeutkwloenwjtolhkdpzifqsxurirs4ixzwkzlqjis,,Ivwgmqfheikqtbniz7pwnmjj,M,2.0,3900182.0,iwfxwtnhpfcdlecaxshbql,RBSGlobai,ZIONDXJWGYBRXWTPJWTEEYAO,F,Topeka
axa5897,NC,4.0,R,50637.0,Vxdwocdofql,Canwda,WKfeTsRWJAUSFCQPFG,O,HBiAMOBiCRQV7hNDELEjYTBAAORCByPOSyJESARBNYQmuwVZEQJ,M,2.0,437069.0,axakqc9ulfigdbxa,TenerHealhhcxre,Cshlawaauwao,,Sacramento
Uxe6998,WA,1.0,O,133819.0,mjanwk4,hniterStatecofxmerica,Uysadj3wtbvvas,,ogsqxnxgu3ksopxwp3agoljsvbzotoqjubnxakzcanbjvfhoqzbfogp,U,3.0,4497878.0,7xexk,RBSGlobap,qfsburnvgpagtyylrhakvnzuzs,m,Alexandria
Yv25999,TX,0.0,O,52503.0,Qyfbchfphu,UnotedxtatezofAnerica,Uvphcpjjuj,P,esgbascbjmrhdegqepllqcdhtgtbqkjaw49wfvhfttubjtpvqau,U,1.0,2083786.0,Yvqbumvpojeegtxttmfja9k,PiedmontbzturalGax,Krgjfwmetudmmynhllvotelcl,,Pembroke Pines
esu6o00,jewBrunswicm,2.0,R,189017.0,larkaprpsz,jniredetatssofAmerica,scouih6vnobsbgystdmzhxgjvfwk,,Fyusiyglzoeqtlcaufb,D,2.0,47423.0,equubynkf,Med5ronic,YPFIBJOLYSPASZNQGAQLDCE,M,Tacoma
onb6001,MD,1.0,O,158229.0,Wxtrpnkri,Ugit4dxfatesofAmerica,,I,Y0xjwjsmveqeollt,U,3.0,3350576.0,mnbkhnjjsyftiekpvsdpsalgir2hp,T9llBrotgers,Znfighdcfdtze,,Richmond
Ssf60p2,SD,3.0,O,7511.0,ygbjehagtr,6nitrdStatesifAmerifa,W8GVBJKnXXTKZHJ9SNGKK9Q,,Lsvorkfvp,S,1.0,3216500.0,Ssfghw0tah9gfbbifcoswr,SecurianF9nanxualbroup,BJJPRPBZNGSAYEKKTFHFMJCECFXK,m,Pittsburgh
Fnb60p3,MD,2.0,R,203795.0,Xvnpeyxrdyxw,UnitedStahecofAmeriss,quonapqcwufexfeerocucxocqassgn0ktluavam9koxxt,j,uofmlkxtphnp8ycnxrifqilnplutuoqua,M,0.0,135197.0,Fnhgmgxd,hupperwareB5anda,JQLKIZASIOVLFJKBSXCUCBLLBT,,Chesapeake
HdN6004,SD,2.0,O,17597.0,ytcfb,Cagada,Suhedkxkletxpoq2fxdgzmtfnjjeixcfdcskuxizbtnrtnctrpgvafkmkze,M,onhkdrbovfoqyznm,D,1.0,66913.0,HbNGVYLIacECKRAHgDCUN,snerbizerHoldijgs,Qxuernei,,Livonia
XnA6005,SC,4.0,O,156433.0,Xqiep,8nltwdStatesofAmeriva,eipehbcecwzabjrwiaxkkvj5ioqgqbldwrvtednnvjgrphxratuylzmzadeyjthstgfxnjlvx,e,AWOGa6kSDUJIkLVUKSKJTUSDvgFNaQCGMMBZPWHDHXCtSCDOZHNHsQuG3OK2GQLQ,,0.0,3150563.0,XhAWQ,SunMlvrosystens,Irspdh,,Missoula
Fpi6096,FL,0.0,O,115608.0,YNJCJIjJcX,UjitddStatesofAm2risa,Byttgcqhhupnlisjjimmobacqtxqtozcyv,M,szxsnkxupkgrhjmrnibutsrdfsyudj,M,,6091014.0,dpifrcxvnf1tvsgdffmklhqtqmt,ExxonM8bip,dxerpufwgzxxl,,Flint
Zpb6907,Ojtario,2.0,O,139271.0,Tjffsws6jd,UniyesStahesofsmerica,Lsrbtzybcywwvwlqjejkw1xrff2yse0qfgpclih3sklhtceahmqzwe5qqxuapehhcawpaz,,FhfIfKLAPHIVXH6VZlSTFTORCSQEHMMPBhBnAVfvxTNDOZLfLeH9VQZTGOKQNKJHKTSfEDFG,M,1.0,1831991.0,Zpb9llhvwhkhtwclzxcrvvy,Csbot,VJNBHUENSNLDSBGJX,,Costa Mesa
qgm600o,AL,1.0,U,165946.0,FlEPDF,7hitedStatesovAjerica,kfjiacxeibgbjzhltyo0ptzojgwabjqwipjjmlgenutrlsmyffeveb9tdttyatz,z,Zzgecspobaxyectdowxlxyhcsyxcmtcaccyvgeckzfngxfxbiwrnm,S,1.0,105979.0,sgmhajxjhlvfouaoeq,,IFBAVHUKPPNUNJDMLQWCSWW,m,Glendale
FTU7009,IN,0.0,O,358884.0,R5TFXVWVH,UniterxtatesofAmetixa,oomolcsjrjzbygybqkkofbacmblvjttrgjukdozcopuufsielpqtloegdjyrlvjszff1ylbuks,,Ijhxldlhbkakkvjpelsvctkzbqsvjiamqvjiveixvuvrz4ijxcqjpgbxoebjctljwk,D,3.0,4023617.0,FTUWg,UAL,DHXAJXJCTK,,Salinas
rhl6010,Manitobq,2.0,U,147711.0,Hiptsuitwyv,UnitrdStat2sovAmer9ca,xhhsbsceafdieewxxfbniisdyyibrpxhriimrwplgusgxjo4zrhqpf,,Ujsgmwlymnpsxqanjojpyna9fhqemqgluhhuifdvzhqvqzgmtg,M,0.0,3974976.0,rtkykekzwbawhchbjsah,wutoOwnersInsutznce,Veibanl,,Cincinnati
ESE60q1,MI,1.0,U,214068.0,Rkrmcr,hnigefqtatesofAmerica,xugylsrkumjhrtbmgjghtkfcnktdsjgftdtioiv4jisxzmlbfcsohdkvudhoep,,Sagksa,U,2.0,3158337.0,EaEOP,pneok,TKJXUQKKWM,F,Sioux Falls
cjb6012,NY,1.0,,45256.0,UmQQQQR,Un9tedStxtesofAm33ica,awvlsnpljrwxycabj9aymopcdupixsfq,T,Kimtqruoednclm,S,2.0,6366717.0,fkbufrusaychmbv4qjlo,HuvGroup,cpbjkjqumu,F,Carrollton
aoe60w3,NV,0.0,O,273037.0,EETO7,,qmrlome7uabuvwrtluddkh9ckhtqwvuoiqbxppxxjwkaffax,,Onewiiuyaccsswkjwboyvn5q,U,2.0,1940839.0,aoejgualpr,MedcoHewlthwolu5iond,DJZFEJHXFSVNDUCLDLD,f,Buffalo
uig60q4,VA,2.0,,150120.0,xCSSTIM,UnitewS5ateslfAm2rica,hJWVEXBO,r,MD8OXCPPHMMIRQKAP1PLUInQZsuPZ,M,2.0,1541859.0,ukgadhsxrettqrakndhiayluqyl,IbedgyHoldings,fqddodroknexsuojeccvxuuggfiptg,,Santa Clara
fjy6015,DE,1.0,O,103330.0,swskeljjmh,UnigwdStatesodAmerifa,hnaogukmamcngtbivwlpothpakuszaxueznakhxuyk2mp,,Ljtnifo7vxnemi2uwrbvrokhbqbzuawij4cvrpvcspwvth,S,3.0,7021502.0,fjtzxcwfy,Moled,OHXEHRHXIULMEPMINNK,,Greensboro
bpcu016,Saskwtdhewan,2.0,O,19839.0,zzjzfcy,UnitrwStatesofzherica,,,Xbad2yu,D,2.0,2474998.0,bpcndesicrkpijossaiijifwwbv2p,,Vxmsqe,,Chicago
7bt6017,ND,0.0,R,73545.0,sYDYDBVApJN,Cznada,Jysgginmyujzm,,Ucfgsfqtlymusitmmbxwhfmbmwrhzbtowpkgkbben9adlfkhwskhsngfwtxssluipmrfubngdibhe2r,M,4.0,4844737.0,uvtlmqfuff,Hershe5,Wfoqpkldicc,F,Chula Vista
Ajl6018,NV,3.0,O,223767.0,Howgtl,yn7tedStatesofqmerlca,n2kxoqxtsfzoosoukixibnfrylvlpnivljobhxvzreslrfzgyxaw4mqnyb8qkgkbneo,B,jonscczsqgcjorrfdtuqkifiueytavbxxkkkqkmdkndgebamyoeqlmfaosivqzcnkhveye,M,5.0,1995527.0,Ahodocboxxrevggftc,ArLgesources,Dodudtfpkjfnmnacmvtckhkk,,Virginia Beach
Lbg6018,KY,2.0,O,,LAVArTP,knitexStatesofAme3ida,Daqkqxfsvhwljsdijmwutzjhdg,,hwkbhdxkxqwmbmxhdahsjdrdpdrtdovaqtwklsruppmdqkwqqjrzgurlfueuxctdq2mhqhvq,M,0.0,4131498.0,Lbgtnlmgupdcuww6bdlahwx,Omnicate,rlluyrqnhgqehescorovm,M,Burlington
Egv6020,CA,1.0,O,254455.0,Njstjxebdgeg,Cahada,Qlojhqsdufanpsfpbdinfpc7ssnrgaiuagpuntyvyjzictrtjnjpdlukqmlmo,S,XP1HJXTRAsJHTTJGPLnTHIMhIWIDahVsPJgHFLVVLSXDACUk5XwKENVWQnpLMsYWICRPXNXGIJ,M,3.0,2456491.0,Ebbvbussmfavbfbgb,Sna0On,Ojasuhedkjadtbwdtffkhotagdjvq,,Seattle
Brl6o21,AL,1.0,O,167951.0,KFPN5KL,UnitedStatraoeAme4ica,xhiliirfebwjcpx7lufzcuwhlxmlgcdz2mn,,Tuqidifgcrsvaleouc8akmt0irfystghbgtwdwdsajxj,M,1.0,989248.0,Brllmot,MurphyO7l,Vapxqm,,Berkeley
