prospect_AgencyID,prospect_NumberCars,prospect_MiddleInitial,prospect_MaritalStatus,prospect_AddressLine1,prospect_Gender,prospect_CreditRating,prospect_Income,prospect_Country,prospect_Age,prospect_PostalCode,prospect_NumberCreditCards,prospect_AddressLine2,prospect_State,prospect_NumberChildren,prospect_Phone,prospect_OwnOrRentFlag,prospect_Employer,prospect_NetWorth
Mac908,3.0,D,M,199 summit crescent,F,321.0,49022.0,United States of America,24.0,T5b 1w4,7.0,,New Brunswick,1.0,1-974-592-6981,R,Berry Plastics,135371.0
Bin909,,,S,4199 harvard avenue,m,706.0,353105.0,United States of America,47.0,90855,,,AL,2.0,1-408-120-3254,,,248057.0
Def910,4.0,L,S,21477 juniper crescent,R,423.0,418894.0,Canada,91.0,77147,1.0,,IL,1.0,1-121-136-9472,O,Principal Financial,1792906.0
Kas911,4.0,,W,351 GRANADA WEST,,791.0,321575.0,Canada,98.0,93341,1.0,,CA,5.0,1-747-033-3011,O,Frontier Communications,376980.0
Van912,0.0,M,S,23572 sycamore crescent,m,463.0,310500.0,United States of America,96.0,73120,7.0,,TN,2.0,1-834-607-1929,O,Air Products & Chemicals,3144214.0
KAR913,3.0,D,M,5426 smithdale south,K,452.0,193074.0,United States of America,99.0,92058,6.0,,OR,3.0,1-204-907-2339,O,Helmerich & Payne,3567254.0
WIG914,1.0,U,U,18699 potomac boulevard,M,671.0,173183.0,United States of America,85.0,94350,3.0,,MI,0.0,1-546-260-9963,O,PG&E Corp.,2632755.0
log915,4.0,,W,8705 flagler park,,778.0,87409.0,United States of America,56.0,15236,3.0,,MD,4.0,,U,Jo Ann Stores,3736046.0
Maj916,3.0,Y,U,14349 clifton west,f,487.0,209977.0,United States of America,20.0,v6d 1r1,7.0,,AK,1.0,1-513-255-4094,R,Regions Financial,1294909.0
KOO917,5.0,,S,1898 halliswood north,m,345.0,370150.0,United States of America,19.0,m5b 1y1,2.0,,MD,0.0,1-999-356-8716,O,Protective Life,837314.0
Fed918,5.0,D,S,22024 darlington north,,718.0,496404.0,United States of America,81.0,m7o 1a4,3.0,suite 427,KS,4.0,1-579-328-7017,O,Teleflex,3725935.0
Sch919,3.0,,M,1063 LOS ALTOS NORTH,,638.0,175479.0,Canada,87.0,45254,5.0,,GA,3.0,1-221-520-9734,O,Georgia Gulf,3473912.0
Cha920,0.0,,S,5620 royalton avenue,m,500.0,415659.0,Canada,67.0,94438,1.0,,ME,2.0,1-493-573-3326,O,Rite Aid,2863313.0
DAG921,,,W,2342 summer crest north,,804.0,373747.0,United States of America,77.0,V6q 1w8,6.0,apt. 646,DC,0.0,1-092-831-4161,R,Costco Wholesale,
Max922,1.0,,M,11630 archer west,,646.0,2281.0,United States of America,100.0,80161,0.0,,NH,1.0,1-907-451-4250,O,Harris,1432008.0
rei923,5.0,,S,16849 vessey park,,415.0,379282.0,United States of America,,r5g 1m9,9.0,,CO,3.0,1-763-250-4157,R,Questar,3687943.0
LES924,0.0,,M,7899 murie park,M,477.0,255536.0,United States of America,93.0,93705,3.0,,MS,2.0,1-166-504-3127,O,Kansas City Southern,100871.0
fif925,3.0,,W,2336 SHELTER RUE,,712.0,258448.0,United States of America,73.0,t6a 1d1,9.0,,OR,2.0,1-476-420-8192,O,Health Management Associates,1086633.0
Ras926,0.0,J,S,20808 flint river lane,,394.0,305768.0,United States of America,47.0,S7D 1M6,4.0,,British Columbia,2.0,1-521-168-1029,O,Thermo Fisher Scientific,3142625.0
Cha927,2.0,,M,14304 KELVIN LANE,f,796.0,109048.0,Canada,37.0,60740,0.0,,Saskatchewan,0.0,1-420-477-5220,O,C.H. Robinson Worldwide,3993619.0
DEY928,1.0,,U,15591 CAMP BOWIE WAY,G,342.0,,United States of America,6.0,74153,7.0,,AZ,,1-571-838-6942,,NetApp,
Lia929,2.0,,U,24250 summer south,,688.0,348937.0,Canada,61.0,28226,9.0,Apt. 637,SC,0.0,1-894-332-9995,O,Country Financial Services,3651830.0
CIM930,0.0,J,U,1898 HALLISWOOD NORTH,,560.0,380192.0,United States of America,23.0,m9d 1u8,6.0,,Prince Edward Island,0.0,1-389-590-5052,R,Laclede Group,1389213.0
LAU931,3.0,,S,21686 jackson south,f,345.0,292560.0,United States of America,,H7F 1T5,10.0,,LA,1.0,1-669-446-8929,O,Yahoo,2982360.0
Uhl932,2.0,G,,19452 BRYANT IRVIN WEST,f,,151145.0,United States of America,17.0,75221,7.0,,Prince Edward Island,2.0,1-996-563-9696,O,Old Republic International,538855.0
bow933,5.0,,M,12736 pasadena avenue,m,659.0,332648.0,Canada,11.0,99637,1.0,,WA,0.0,1-058-194-1182,O,Perot Systems,3820243.0
Mor934,3.0,O,W,12977 turtle creek rue,,325.0,,United States of America,36.0,t6b 1f8,6.0,,MT,1.0,1-040-619-5406,O,Laclede Group,2509358.0
Bou935,5.0,W,M,20540 lemming south,,654.0,69587.0,United States of America,81.0,79606,1.0,,IN,4.0,1-980-987-0206,R,FPL Group,1505929.0
Sha936,4.0,,M,8145 essington north,m,414.0,460296.0,Canada,30.0,V6G 1T8,9.0,,GA,1.0,1-811-051-8477,O,R.R. Donnelley & Sons,2548298.0
ROS937,2.0,,U,12400 GREAT OAKS EAST,,725.0,,United States of America,47.0,M6s 1i9,4.0,,MD,0.0,1-003-999-2408,O,Idearc,1507069.0
Bed938,,,S,15201 beale east,m,631.0,84722.0,United States of America,8.0,45438,2.0,,Quebec,1.0,1-978-178-1103,R,Jack in the Box,3013554.0
Wie939,1.0,,W,22795 OASIS PARK,,831.0,30000.0,United States of America,73.0,84114,8.0,,PA,5.0,1-715-881-2923,R,WellCare Health Plans,2114786.0
tsa940,0.0,X,U,23987 valderra park,,658.0,459798.0,United States of America,59.0,85241,1.0,,IL,2.0,1-558-000-6913,U,Northeast Utilities,2853795.0
KLE941,,,M,18356 MORNINGSIDE LOWER,,788.0,335139.0,Canada,67.0,60639,,,PA,5.0,1-238-144-9700,O,Cummins,3006144.0
Tos942,4.0,,U,21216 dunlevy avenue,,556.0,376221.0,United States of America,75.0,33192,4.0,,SD,2.0,1-576-815-9038,O,Northeast Utilities,2399718.0
Kra943,4.0,,U,18043 watts street,,383.0,426192.0,United States of America,56.0,M5A 1W6,8.0,,CT,3.0,1-854-738-7513,,Integrys Energy Group,2079535.0
Bar944,,,S,13205 spicebrush court,,838.0,198198.0,United States of America,38.0,90190,4.0,,NH,1.0,,R,DISH Network,1602999.0
HOY945,3.0,T,M,14853 commerce park,,530.0,472194.0,United States of America,15.0,77209,5.0,,DC,1.0,1-153-211-7218,,KAR Holdings,1187222.0
Emm946,1.0,B,M,20716 wilmington south,,369.0,138086.0,Canada,69.0,14624,1.0,,SC,1.0,,O,ENSCO International,2088720.0
MAA947,5.0,,U,20839 hudson street,,335.0,16610.0,United States of America,98.0,33197,9.0,,GA,5.0,1-229-310-1203,U,HNI,1003490.0
par948,2.0,C,S,15079 decatur rue,,845.0,14421.0,United States of America,,14604,0.0,,SC,5.0,1-417-763-9909,O,T. Rowe Price,1875688.0
Mog949,2.0,,M,4628 TRINITY UPPER,,847.0,53000.0,United States of America,40.0,t6d 1b6,0.0,Apt. 494,NC,2.0,1-286-271-4557,O,Portland General Electric,2213692.0
RIO950,5.0,,W,14272 jackson lower,m,840.0,76215.0,Canada,25.0,95137,5.0,,Manitoba,3.0,,O,General Cable,1488985.0
Sor951,2.0,,M,5083 hunt drive,M,636.0,98687.0,United States of America,24.0,S3a 1g5,6.0,,ME,1.0,1-249-738-8817,O,Charter Communications,2281186.0
Mci952,2.0,,M,1701 gold east,,364.0,445809.0,United States of America,29.0,M9D 1U1,9.0,,Newfoundland,5.0,1-407-871-5378,O,Spansion,2269563.0
Bur953,1.0,L,M,21012 stella way,,428.0,,United States of America,9.0,H2A 1Y8,6.0,,OR,3.0,1-010-150-6419,O,Goodyear Tire & Rubber,984030.0
Han954,5.0,,M,9733 berry south,,489.0,418335.0,Canada,52.0,85314,2.0,,OH,2.0,1-104-188-6267,U,Con-way,1845095.0
Jag955,5.0,O,S,21027 saratoga drive,,403.0,422015.0,United States of America,13.0,10057,4.0,,NJ,3.0,1-910-044-5124,R,Cigna,606994.0
Plo956,4.0,,M,8108 DEWEY PARK,,773.0,161668.0,United States of America,71.0,55438,10.0,,SD,4.0,1-297-634-0281,O,Northrop Grumman,587660.0
Pri957,2.0,,M,13936 mosshead upper,F,820.0,,United States of America,72.0,77120,3.0,,Manitoba,2.0,1-359-850-0055,O,ConAgra Foods,3121471.0
BLA958,4.0,,D,23613 CORMORANT CRESCENT,f,315.0,337536.0,United States of America,71.0,79917,10.0,,NY,5.0,1-605-837-7186,O,Ruddick,725719.0
col959,3.0,Y,W,2754 hickorybark west,,489.0,34461.0,United States of America,22.0,90142,6.0,apt. 513,MO,5.0,1-120-226-6285,O,NetApp,3805114.0
bes960,4.0,E,U,3214 MINOT BOULEVARD,,821.0,27863.0,United States of America,13.0,V6h 1q7,10.0,,KS,4.0,1-456-270-5481,O,,1899798.0
MUS961,2.0,,M,5975 winston park,,547.0,479986.0,United States of America,48.0,53208,9.0,,NJ,1.0,1-652-255-8372,O,,157669.0
LIE962,5.0,,U,1560 howard court,m,429.0,222519.0,United States of America,48.0,70819,3.0,,Quebec,5.0,1-563-892-6813,R,Health Management Associates,302859.0
GOG963,3.0,,D,12946 thorndale south,,542.0,,United States of America,34.0,74156,8.0,,AK,2.0,1-082-688-0001,O,Pulte Homes,1727730.0
Siz964,1.0,B,U,3731 CAPITAL COURT,,543.0,148473.0,Canada,78.0,99512,4.0,,NJ,1.0,1-866-824-3097,O,Supervalu,441738.0
Van965,3.0,B,W,9511 forest park way,,771.0,288270.0,United States of America,3.0,19156,,,ME,5.0,1-685-600-7217,R,Hormel Foods,3987623.0
MOR966,4.0,,,6454 kiel upper,,350.0,260553.0,United States of America,23.0,01614,2.0,apt. 820,Saskatchewan,0.0,1-547-952-4507,R,UGI,2557933.0
RYM967,0.0,,S,9580 tanbark road,m,562.0,299280.0,United States of America,20.0,90032,8.0,,KS,1.0,1-433-152-7180,U,Regal Entertainment Group,1582368.0
BER968,4.0,,M,6726 ENGLEWOOD UPPER,F,386.0,80846.0,United States of America,7.0,33703,0.0,,KY,0.0,1-372-653-7183,O,Tractor Supply,921412.0
OBE969,0.0,,M,7706 bluff avenue,,575.0,374683.0,United States of America,42.0,s3b 1g6,9.0,,Newfoundland,3.0,1-717-877-6977,O,Alliant Techsystems,2683700.0
HAM970,4.0,Z,M,16713 fernando lane,f,601.0,475178.0,Canada,6.0,90781,9.0,Suite 293,CT,3.0,1-952-260-5972,O,MetLife,3981728.0
Pri971,5.0,,U,9396 PASADENA LANE,,463.0,222327.0,United States of America,32.0,92335,8.0,APT. 759,NE,2.0,1-313-143-3771,O,Starbucks,138366.0
pot972,3.0,,M,5245 camino real boulevard,F,637.0,93559.0,Canada,33.0,V6K 1S8,4.0,,CA,1.0,1-052-423-2345,O,SPX,620655.0
von973,2.0,,S,16557 howser rue,m,486.0,19345.0,United States of America,36.0,V5A 1M3,2.0,,NV,0.0,1-534-186-6089,R,Pacific Life,2324155.0
noy974,3.0,,,10232 harris drive,m,786.0,158388.0,Canada,23.0,76122,4.0,Apt. 321,British Columbia,4.0,1-102-454-3272,U,Franklin Resources,2905297.0
ELL975,3.0,,U,13971 milbury court,,332.0,157795.0,United States of America,81.0,36116,0.0,APT. 38,ID,3.0,1-816-589-3680,O,Schering-Plough,1694243.0
DOC976,3.0,,D,18186 amsterdam upper,,405.0,37535.0,Canada,49.0,80079,5.0,,NH,4.0,1-969-707-7956,O,MEMC Electronic Materials,3921426.0
noo977,4.0,,,13689 gulfton drive,,846.0,46096.0,United States of America,65.0,t6b 1c5,9.0,,VT,3.0,1-088-605-5123,O,URS,562977.0
Cha978,0.0,,M,11293 RICE AVENUE,,689.0,81587.0,United States of America,7.0,47716,5.0,,KS,3.0,,,Analog Devices,3475381.0
PAR979,1.0,K,U,681 INNSBROOK EAST,,783.0,436957.0,United States of America,52.0,23259,5.0,suite 474,MD,4.0,1-249-902-5822,O,GameStop,3883827.0
BAI980,2.0,H,M,1306 WALDEMAR AVENUE,f,,302002.0,United States of America,62.0,h2a 1z3,6.0,,AL,3.0,1-760-617-3514,U,Martin Marietta Materials,2890212.0
BEA981,4.0,,S,4937 CHESTNUT AVENUE,,599.0,431189.0,United States of America,20.0,53713,8.0,,Manitoba,4.0,,O,Dr Pepper Snapple Group,3771824.0
Mar982,2.0,,S,4435 tahoe south,M,677.0,224868.0,United States of America,94.0,85201,4.0,,FL,5.0,1-621-474-3715,O,Genzyme,198510.0
rek983,1.0,,U,3549 ansley west,,568.0,167700.0,United States of America,16.0,r3a 1n6,6.0,Apt. 347,MT,0.0,1-486-509-0580,O,Universal American,2867347.0
rah984,1.0,,W,10221 mason lower,M,433.0,30463.0,United States of America,39.0,99577,,,AL,5.0,,O,Wyndham Worldwide,2258655.0
Ste985,2.0,,M,908 FOSTER WEST,F,795.0,70197.0,United States of America,81.0,M5F 1Z8,6.0,,AZ,3.0,1-748-286-7743,O,Interactive Brokers Group,196593.0
fai986,4.0,,M,22645 rosedale lane,f,330.0,202784.0,United States of America,,73115,3.0,,MT,0.0,1-942-936-2311,O,Brunswick,3297233.0
Ale987,0.0,F,U,2583 CLOWER SOUTH,,346.0,408819.0,United States of America,24.0,m5c 1z1,5.0,,NE,2.0,1-889-258-4719,O,ArvinMeritor,872095.0
par988,3.0,U,M,18258 clayton west,,379.0,166655.0,United States of America,51.0,66109,0.0,,TX,4.0,1-402-002-7652,R,Perrigo,271169.0
Faw989,2.0,L,D,21375 inman upper,,757.0,36700.0,United States of America,3.0,95184,0.0,,NH,1.0,1-785-553-7405,O,Xerox,2654651.0
Mou990,2.0,,M,1238 murray rue,f,713.0,307588.0,Canada,83.0,84601,0.0,,IN,3.0,1-484-162-2773,R,Express Scripts,3299911.0
Gor991,5.0,M,S,23710 amsterdam boulevard,,616.0,469114.0,United States of America,41.0,90826,2.0,,UT,1.0,1-208-029-2630,O,LSI,2578714.0
Bal992,4.0,,S,10572 KIEL AVENUE,m,847.0,337845.0,United States of America,,95187,4.0,,LA,4.0,1-763-386-1587,R,MGM Mirage,3787871.0
Cur993,1.0,G,S,673 edloe park,m,318.0,406018.0,United States of America,,53780,0.0,Apt. 955,MA,3.0,1-970-918-2157,O,Rowan Cos.,
Sch994,1.0,,U,19346 bellevue west,,320.0,157883.0,United States of America,76.0,90770,6.0,Apt. 449,MD,3.0,1-744-248-8855,O,First Data,1483535.0
Mac995,3.0,,S,3824 8th east,F,825.0,436238.0,United States of America,80.0,33015,5.0,,ID,4.0,1-757-388-5702,O,Dell,893370.0
ses996,0.0,,M,14587 stratton rue,m,400.0,497417.0,United States of America,22.0,x7j 1r6,10.0,Apt. 271,VT,1.0,1-087-432-5584,O,ArvinMeritor,
jat997,3.0,G,M,19946 YORKTOWN BOULEVARD,f,572.0,473013.0,United States of America,24.0,M7o 1b6,8.0,,Nova Scotia,,1-663-199-7468,O,News Corp.,
PAR998,5.0,,M,6148 kimberley rue,,478.0,192928.0,United States of America,96.0,V6t 1q4,8.0,,TX,1.0,1-841-727-3695,,3M,3584657.0
LIM999,5.0,D,S,19412 broad lower,,369.0,,United States of America,9.0,20019,4.0,,NE,1.0,1-031-107-8400,,McGraw-Hill,2630525.0
Ibu1000,5.0,,S,16759 park avenue,,349.0,318464.0,United States of America,79.0,35869,4.0,,AR,4.0,1-239-428-8434,O,Black & Decker,1259920.0
Cap1001,5.0,,,755 CORSICANA PARK,f,693.0,394488.0,United States of America,99.0,t6b 1f2,7.0,,OH,1.0,1-411-297-1283,R,Convergys,2090765.0
vel1002,1.0,A,W,12513 wesleyan boulevard,,845.0,42795.0,United States of America,42.0,90332,10.0,,UT,3.0,1-979-333-1341,R,WGL Holdings,403069.0
LLE1003,5.0,,M,12824 harrington court,,387.0,449550.0,Canada,69.0,32814,6.0,,NC,,1-065-037-4992,O,Dynegy,2983506.0
Bou1004,5.0,I,U,7168 spectrum road,m,463.0,331313.0,Canada,85.0,V5C 1M5,,,VA,4.0,1-931-796-7793,O,Starwood Hotels & Resorts,3287404.0
GUI1005,2.0,A,M,22632 country road,,563.0,468074.0,Canada,82.0,30365,3.0,,NJ,0.0,1-508-157-5895,O,Brinker International,2247210.0
REG1006,4.0,,W,8092 gibbes court,,631.0,,Canada,95.0,50302,6.0,,Nova Scotia,3.0,1-383-075-4869,R,Hartford Financial Services,3855957.0
pha1007,5.0,A,M,6955 CARLINGFORD BOULEVARD,M,717.0,444968.0,United States of America,37.0,T5a 1x2,9.0,,NV,5.0,,O,LSI,1224866.0
Pei1008,5.0,,M,19557 LULLWOOD SOUTH,,752.0,269134.0,United States of America,72.0,90766,1.0,,RI,2.0,1-807-945-8305,R,Smurfit-Stone Container,634672.0
Bay1009,3.0,D,M,20658 kerry south,m,709.0,453480.0,Canada,95.0,E7o 1n5,2.0,,NM,4.0,1-663-024-7848,U,Equifax,1263073.0
XEN1010,5.0,R,M,100 wilmington west,,566.0,193774.0,United States of America,75.0,92513,8.0,,GA,5.0,1-415-949-1686,O,W.R. Berkley,828424.0
Ham1011,1.0,,S,151 holman lane,,571.0,235859.0,United States of America,81.0,91318,8.0,,FL,1.0,1-257-805-9057,R,Interstate Bakeries,174659.0
Fal1012,1.0,D,W,23654 candlelight avenue,,683.0,15126.0,United States of America,40.0,94649,9.0,apt. 776,AK,2.0,1-700-829-5770,O,Sara Lee,1127121.0
Hen1013,,,D,268 cooper lower,,517.0,477169.0,United States of America,17.0,22312,4.0,,WY,2.0,1-348-265-1603,O,Vectren,2302546.0
chr1014,3.0,I,M,14543 laredo south,m,722.0,135526.0,Canada,75.0,T5d 1s1,,,KY,5.0,1-886-757-7405,R,Johnson & Johnson,3111577.0
NAI1015,1.0,,W,24990 conier park,M,334.0,148176.0,Canada,,76101,0.0,,FL,4.0,1-396-597-4517,O,JohnsonDiversey,3209319.0
Alt1016,1.0,Y,M,19551 WAINWRIGHT LANE,,768.0,,United States of America,,S3b 1f5,3.0,,NC,0.0,1-498-190-5276,O,BE Aerospace,2731425.0
NEY1017,3.0,,M,799 englewood lane,,764.0,95421.0,United States of America,22.0,99653,2.0,SUITE 130,NM,4.0,1-361-067-7428,R,,235939.0
THU1018,0.0,F,W,218 conley south,,764.0,132563.0,Canada,61.0,07110,0.0,apt. 48,SD,2.0,1-012-847-1964,O,TJX,1053243.0
TET1019,2.0,,M,2297 amsterdam court,M,808.0,450454.0,United States of America,81.0,70184,10.0,,Quebec,5.0,1-714-486-1312,O,Walt Disney,1831950.0
Per1020,2.0,,U,11952 canterbury rue,f,622.0,401669.0,United States of America,58.0,t5d 1z7,5.0,,NV,4.0,1-864-616-2339,,,167301.0
Har1021,2.0,,S,19634 hemphil rue,,676.0,116728.0,United States of America,23.0,70178,10.0,,UT,3.0,1-891-588-9626,O,Hanesbrands,2495100.0
Mis1022,2.0,,M,6138 cooper crescent,,,205122.0,United States of America,0.0,89109,6.0,,MI,5.0,1-130-471-1754,O,Embarq,3466329.0
Bra1023,5.0,B,S,20166 PRESIDO PARK,,418.0,262651.0,United States of America,52.0,27417,5.0,,New Brunswick,0.0,1-281-443-1850,O,EOG Resources,3624918.0
TRA1024,0.0,,U,1524 drexel north,F,669.0,399576.0,United States of America,93.0,v6y 1u9,1.0,,AZ,4.0,1-804-401-8128,U,WellPoint,1577238.0
igu1025,2.0,,M,19772 LEXINGTON PARK,,845.0,288516.0,United States of America,37.0,78273,4.0,,Prince Edward Island,5.0,1-556-335-9257,O,VWR Funding,2950693.0
Cha1026,,B,S,1681 ketch lane,,557.0,282879.0,Canada,62.0,10028,,APT. 322,Manitoba,1.0,1-527-620-5860,R,Granite Construction,1493088.0
FIS1027,2.0,,D,23905 viking drive,,304.0,197151.0,United States of America,29.0,T5d 1m6,5.0,,Saskatchewan,3.0,1-683-116-6948,O,First Data,2128459.0
Hic1028,2.0,Y,M,17043 montview west,,583.0,455680.0,United States of America,29.0,90333,9.0,,Newfoundland,2.0,1-178-366-5550,O,Great Plains Energy,1214816.0
Cro1029,4.0,,U,2951 ennis west,,,453386.0,United States of America,80.0,v6x 1w8,1.0,,MN,3.0,1-257-384-2302,R,Liberty Global,3177263.0
god1030,4.0,J,U,21027 SARATOGA DRIVE,,481.0,416764.0,Canada,50.0,21272,7.0,apt. 714,CT,4.0,1-761-972-7847,R,Pepsi Bottling,31017.0
cra1031,1.0,T,M,18124 5th park,m,578.0,81562.0,United States of America,,93872,10.0,,IL,0.0,1-899-632-9930,R,Valassis Communications,1869953.0
son1032,1.0,,U,10784 gold park,F,770.0,59277.0,United States of America,15.0,V6F 1W5,8.0,,DE,4.0,1-880-873-8206,O,eBay,2933214.0
Gud1033,4.0,,D,24990 conier park,,400.0,403868.0,United States of America,,64058,1.0,,FL,0.0,1-333-335-9990,O,Goodyear Tire & Rubber,1053473.0
Var1034,1.0,,M,15591 CAMP BOWIE WAY,m,461.0,156020.0,United States of America,37.0,H5k 1r3,9.0,,FL,5.0,1-452-395-4511,O,Regal Entertainment Group,1453604.0
SAD1035,1.0,,W,19873 wright avenue,,481.0,332475.0,United States of America,49.0,72245,4.0,,Manitoba,4.0,1-250-105-0802,U,Constellation Energy,626301.0
FAT1036,2.0,K,S,17936 MEMORIAL ROAD,m,716.0,360361.0,United States of America,81.0,V6D 1P1,9.0,,MO,4.0,1-486-032-5169,R,Ameriprise Financial,2406611.0
CAR1037,0.0,,S,4806 CRYSTAL HILLS STREET,M,696.0,164240.0,United States of America,59.0,80920,5.0,suite 420,NJ,1.0,1-553-868-8758,O,Merck,1870492.0
Til1038,0.0,Q,M,19106 brielle way,,412.0,174432.0,Canada,6.0,91733,2.0,,TN,1.0,1-103-814-6831,R,Coca-Cola,2797455.0
MAR1039,4.0,,D,18930 ROCKHILL AVENUE,m,511.0,103497.0,United States of America,81.0,10066,4.0,apt. 817,AZ,5.0,1-262-934-5968,O,Lincoln National,2426832.0
Gol1040,2.0,I,M,21421 dexter avenue,f,408.0,249189.0,United States of America,90.0,m3w 1l4,,,IN,2.0,1-248-853-1093,O,Century Aluminum,627619.0
DOB1041,2.0,,,14805 BONNEVILLE STREET,F,408.0,,United States of America,68.0,X5e 1v5,9.0,,AR,1.0,1-951-405-6481,O,Leggett & Platt,3586680.0
NAM1042,5.0,,U,19532 GOODWIN WAY,f,619.0,495523.0,Canada,58.0,77096,1.0,,MT,3.0,1-462-837-6507,O,MetLife,3372164.0
fil1043,0.0,,S,12636 LINWOOD RUE,,660.0,,United States of America,92.0,43639,6.0,,HI,2.0,1-237-808-5164,O,,2840455.0
LON1044,3.0,I,M,8716 WORTHINGTON SOUTH,,693.0,66328.0,United States of America,36.0,94264,9.0,,MT,2.0,1-693-910-3766,O,Autoliv,
KET1045,,,M,23411 madison south,,508.0,229684.0,United States of America,27.0,m2r 1e8,,,MA,5.0,1-850-124-1760,R,BMC Software,1333861.0
MAL1046,3.0,H,S,16096 BURNHAM PARK,H,759.0,94020.0,United States of America,54.0,H2G 1Y5,7.0,,Quebec,4.0,1-475-861-2583,O,Time Warner,2277216.0
eri1047,2.0,K,S,19151 GIBBES SOUTH,f,807.0,211803.0,United States of America,19.0,V6i 1q1,1.0,,HI,3.0,1-872-883-3504,O,Cummins,3753750.0
del1048,1.0,,D,23261 long way,,,40573.0,Canada,51.0,T6d 1e3,1.0,,HI,2.0,1-993-512-2854,O,PolyOne,2126538.0
Sch1049,4.0,P,D,6492 adams east,m,486.0,153961.0,United States of America,4.0,e7o 1o6,9.0,apt. 426,MN,2.0,1-924-427-6830,O,Jacobs Engineering Group,192405.0
Xay1050,5.0,,W,6768 fondren lower,,401.0,,United States of America,39.0,M5B 1X1,5.0,,SD,5.0,1-354-709-5259,O,Fastenal,3671370.0
Bul1051,1.0,,M,23989 ashley north,M,629.0,392690.0,United States of America,53.0,M5G 1X4,1.0,,HI,4.0,1-550-875-8392,R,Stanley Works,2637910.0
BRY1052,,,U,13920 wedgewood lane,,346.0,154099.0,Canada,80.0,M2p 1d1,7.0,,WV,2.0,1-891-250-5516,O,Adams Resources & Energy,2875489.0
Tem1053,1.0,B,M,22026 vickery street,,843.0,487908.0,United States of America,14.0,55406,2.0,,KS,2.0,,O,Brinker International,2859611.0
Vit1054,3.0,,M,11449 BLALOCK PARK,m,513.0,79973.0,United States of America,9.0,78273,4.0,,CT,5.0,1-794-952-5578,U,Chubb,1062015.0
VAN1055,2.0,,S,18267 state drive,m,841.0,62904.0,United States of America,80.0,89139,5.0,,MT,3.0,1-349-466-1703,R,Wendy's/Arby's Group,337306.0
NAN1056,1.0,H,S,7385 sycamore court,,561.0,436632.0,United States of America,29.0,T6D 1K7,5.0,,GA,2.0,1-672-609-4759,R,Steel Dynamics,1018318.0
Unx1057,3.0,,,20900 MARCHMONT WEST,,703.0,134118.0,United States of America,95.0,39212,4.0,,KY,0.0,1-417-191-3246,O,Halliburton,229409.0
kro1058,4.0,,M,13971 milbury court,,623.0,59565.0,United States of America,69.0,94494,7.0,Apt. 917,IN,4.0,1-609-761-4221,O,Brightpoint,1696984.0
LIM1059,0.0,,M,12805 bramblewood east,,474.0,405730.0,United States of America,10.0,M2p 1f3,5.0,,UT,3.0,1-622-832-3105,O,Murphy Oil,264708.0
Puu1060,5.0,,M,16364 BUCKEYE LANE,m,713.0,389390.0,United States of America,,M5e 1w5,7.0,,IA,1.0,1-068-987-5236,O,Northern Trust Corp.,2838226.0
LUC1061,2.0,,W,5503 raymond park,M,667.0,481912.0,Canada,68.0,m2r 1f9,6.0,,CO,1.0,1-922-386-5693,R,Jacobs Engineering Group,1194963.0
gli1062,5.0,,M,23788 LINDEN DRIVE,,604.0,112076.0,United States of America,16.0,33143,4.0,suite 429,FL,,1-752-109-4910,O,GMAC,759816.0
DUR1063,5.0,B,M,19412 broad lower,E,680.0,4916.0,United States of America,85.0,27609,10.0,,AL,2.0,1-294-058-3231,O,,136672.0
Lux1064,2.0,F,M,2882 whistler lane,,357.0,299798.0,United States of America,98.0,H7f 1t7,4.0,,SD,5.0,1-231-043-0473,O,Valero Energy,2815085.0
Bur1065,2.0,A,S,20109 alexis lane,,581.0,138479.0,United States of America,26.0,S7c 1n6,10.0,,TN,1.0,1-087-812-1457,O,Hovnanian Enterprises,2186194.0
Cla1066,2.0,D,W,2648 miller street,m,408.0,268284.0,United States of America,4.0,60759,4.0,,LA,4.0,1-895-280-0134,O,,562845.0
Mot1067,4.0,H,M,784 RIVER PLACE SOUTH,,791.0,,United States of America,10.0,98424,3.0,,NY,5.0,1-125-095-3485,R,,3224446.0
KHA1068,5.0,,U,18207 CONLEY SOUTH,,427.0,340768.0,United States of America,65.0,92826,0.0,,NV,3.0,1-317-700-3136,U,Raytheon,3935782.0
DEL1069,0.0,,,11943 keswick west,F,770.0,53493.0,United States of America,54.0,79944,2.0,apt. 585,CA,5.0,1-395-407-5230,O,Whole Foods Market,833744.0
Por1070,4.0,Z,D,18582 PERIMETER BOULEVARD,,579.0,239559.0,United States of America,72.0,H6c 1x7,0.0,,PA,5.0,1-605-413-3100,O,PNC Financial Services Group,960030.0
