PostalCode,Country,LastName,NumberCreditCards,Employer,MiddleInitial,MaritalStatus,Gender,Income,CreditRating,OwnOrRentFlag,NetWorth,NumberCars,Age,AgencyID,State,FirstName,NumberChildren,Phone,City,AddressLine1,AddressLine2
OAXIAZPPSQJ,United States of America,Orzbjdha,6.0,Family Dollar Stores,p,U,,197659.0,674.0,O,1872872.0,4.0,16.0,Orz13742,NH,hoalipkibalduangfxycrvbjpzxsr,0.0,1-225-064-8158,Houston,MIMNTSIU,Nrtrkrwfsdzqqzrhpiuitltickdiwekantyuhaofiqj
Dmmshhifz,United States of America,Xymtgrwxkffgqizmjraxdrd,6.0,Marsh & McLennan,,M,A,49832.0,531.0,O,209567.0,5.0,47.0,Xym13743,OK,YOOIV,1.0,1-660-593-0481,Virginia Beach,,vhdluxmcsnsegfizfunikzinktd
tbfrsyxrnqbq,United States of America,Ywbbbikcryxsvp,3.0,Olin,J,U,m,,681.0,O,1030476.0,0.0,64.0,Ywb13744,PA,Rjxjbxuh,1.0,1-474-255-4741,Washington,QDBJIJHBJAYMKXLRDVTMIDDLPJHCMTLGOSBBVDQIIYFSZSHAFXLCBBAWLJKY,Ytcvvpxwzvgpqzssoavgvtnjhhxzmdtldqgcdqptahwuwgwzqmsbi
bvmtmd,,Itgmrqpdmznyjvolyddbspiqrbfsnb,4.0,Markel,,M,f,195494.0,712.0,O,3817291.0,3.0,35.0,Itg13745,Ontario,EAPJEELKD,,1-391-575-8612,Pembroke Pines,Xysulosxy,sfuzcrdllrplhg
BMLRGCOQI,Canada,Qxugfmlsidqrezx,2.0,CHS,,M,,306382.0,,O,2316418.0,5.0,69.0,Qxu13746,NV,Juzezyygcscwbjcfhmsoigd,0.0,1-656-854-6570,Irvine,BCAQGSQVMJCBSDNYVDBXTTNOMNRSMBFETNGDPIGBERBXDQXAN,Htwyfapdyqwhjoqisfkfnlczgztbpduecd
BLRSZQW,United States of America,Migbodalgsnbgjnyeeked,7.0,Merrill Lynch,F,S,,484360.0,344.0,,1131067.0,5.0,64.0,Mig13747,AL,Wtjdzjubogiovztmawokqvoe,4.0,1-497-414-7815,Oxnard,Nfviumdzmatxetkpotbpymwavbm,Uzpnktwrnyx
RTJJJVR,United States of America,Sidjernvkkmehkkckw,10.0,Equity Residential,,U,,196241.0,391.0,O,127489.0,0.0,35.0,Sid13748,Prince Edward Island,wdwnqgxolnjmsfludfrlbwnx,2.0,1-177-904-7037,Boise,Hhmpmftcjgteeqcwbptiugvomoovyxyexkytuxgucqptcejzvojzfhcueb,TDKEYTTZUYCBDQRQCLLUPDTCBZBYEDYCNTLTONOLYISJRG
kcztuljig,,hvkvcbtkzmegisupaur,1.0,Fannie Mae,Q,S,,420630.0,618.0,R,2531303.0,3.0,4.0,hvk13749,CA,xzgwguohsxvokwssxlqm,2.0,1-480-130-7578,Alexandria,Hlopbmifdbcf,Xemzulpqmstlrogwvuzsqshmqkizg
BNFYC,United States of America,Qevkredidwax,0.0,Pfizer,T,M,,416183.0,517.0,O,1949100.0,,3.0,Qev13750,LA,Wghluctyflnrwkusknqp,2.0,1-269-429-3803,Santa Ana,zzfhmuhfhdxxgqmkizsifzjnshejdqvoortwtrxvnab,ckrwcbxiwoepvuiucfaejmitotlqapwrlrdlpfgotznawmvxzivdk
LNCAG,United States of America,Ypowpnwbhchlbe,6.0,RBS Global,H,,,497832.0,,O,2065718.0,5.0,71.0,Ypo13751,Nova Scotia,TFAKAAFGAXUBIGOAJGT,1.0,1-233-929-5349,Chula Vista,Fewrptjrcxvxbklrobwuurwghfwktnonaipjwmiaesuikvemvcvoerec,Kidknngxtivpzavqzwddpvsbdezbbkp
Afjnwa,United States of America,mhtmw,2.0,Consol Energy,,D,F,396478.0,779.0,O,2984018.0,5.0,39.0,mht13752,WV,EHCLHLPYPEPKWIHJWDVFEDGROHT,,1-371-929-1442,Newark,NOEFZUGSHPUKJKQ,Qraproghmdcnmknibkpaefvtvxqjdejjilmjgigxgpbezuvgwcbwmc
Oarnxvpareyr,United States of America,Lcduhpylri,8.0,SAIC,,M,f,305111.0,719.0,R,2458908.0,0.0,79.0,Lcd13753,New Brunswick,SZNSEDDPOQAEZXMQDSRPYLOFFJRFT,2.0,1-451-600-0401,El Paso,kexkvfidgwzvtarnpaogoojmnlpsmapryzvdjkgfnp,Zfpzsbsgsfbufvqctwsohpjscinfutawffgaixoygnzbbgwqxxsedvsasnakkgttvnhnbosmaqxdbu
LJUEECHNXQQD,United States of America,QWLVTTK,9.0,Administaff,,M,,79098.0,767.0,O,502081.0,3.0,8.0,QWL13754,NJ,RQHMCOLNILIDVSTNHMPZS,2.0,1-879-982-1478,Moreno Valley,Tqqazmradnrrwoxkcdmlj,tfwjpkqaebueytsrwsrcssdfutidixqzmhawjmdppokikmvrcnspjtiujewrakobcmigw
bhnjvcgu,Canada,Sekdnddbooqunbpjlaocwzvuikabu,6.0,AbitibiBowater,,M,m,435158.0,551.0,U,1198211.0,0.0,19.0,Sek13755,CO,vvwdinhfwtjlxh,0.0,1-887-388-4385,Phoenix,Giaiinedvjkszpdoxnhryvnpnauzhgpcatnjypgodmaadtrejiuglgxhjcnrpyxxcjt,Phxglpjvjjmszwfbounhxa
dllalcgqupx,United States of America,Vhemoy,5.0,Cimarex Energy,,S,f,248127.0,396.0,O,557925.0,2.0,59.0,Vhe13756,HI,ZHSRKLEEN,4.0,1-931-641-8473,St. Paul,Ysmfkfgtglukosfrfolkmgimpxlfsnyqtpsrkhhdnmsrbytptxhmdbdcvwptbavbksiqnemepomxyu,zvfhoxqlvyfkdkqemvwefkphdeohhanzzzenxmlgvnkgvkyhjhyfhbjhwxtxunewioduhjcakuuwgur
Dukixhifn,United States of America,fidlyajxdbvboiotcplwaks,0.0,Warnaco Group,H,M,,27905.0,595.0,R,1099807.0,5.0,26.0,fid13757,WY,fnytdgouxolybzhp,0.0,1-758-403-8351,Austin,Gyirinianrduuihcgvosukwopeenyjmzegkbcbhvm,Xsnojthzgxkpixjearhkadsocxwklanotltzcbeavtwgprqfqjsscfrdgkgnjbdlwzllskbkrorsonre
Edqniuclmlv,United States of America,wlepssrzadwwhqaddumowdolgiki,3.0,Pacer International,,M,,449215.0,431.0,R,3136316.0,4.0,43.0,wle13758,RI,AJJVWQTTHJFOAC,0.0,1-481-337-0912,Laredo,hbyxagwuyqwxpchlhvpxpmvkeluocvga,Fwwwteoquovuaweezlzjivejiqsn
yjtxt,Canada,flpuakifecaekcvgfwqjiud,7.0,TIAA-CREF,,M,,423923.0,783.0,O,728714.0,1.0,60.0,flp13759,OR,Ygshnaonzhuvxmdbkbll,3.0,1-606-686-5015,Vallejo,gssiygnpbgrnhubnsiiibntidvcek,VEPQCCSUSCMETBDF
Lhjrulxfpdso,United States of America,ruicalydslzjyxo,6.0,Sysco,R,M,m,210012.0,433.0,O,1571778.0,0.0,46.0,rui13760,ND,Uoqzfnlqckmavck,2.0,1-652-254-3647,Milwaukee,EPFMYCAHQAPFZSUPERSTOAVDSFRQBEZGHCNCPXGMMIUBOW,Fcekoljchzinmawdacacvjikukkmsfhzhosgmjgftrtswbdqpqfithvpobpxrtfmrbxipdwtrvrdncvh
OCUADEBV,United States of America,SFYPTDXEHXMWHGHYMKWMGBDKSG,8.0,CC Media Holdings,,M,m,425358.0,435.0,O,545541.0,3.0,88.0,SFY13761,AL,Drrpotxidmwjppjlepp,0.0,1-023-145-6817,Halifax,fodnlsmyo,Njodwlgpxgbzfnuriy
Ktikkczls,United States of America,CPWMMKZT,7.0,Johnson & Johnson,,S,,438498.0,796.0,O,1511908.0,2.0,78.0,CPW13762,Manitoba,PUJRER,5.0,1-151-692-6945,Saskatoon,Cldreggiqbgohtptsoo,Orsgqnlqoohbypgbcflimyydxrpyzwgkiqgdiwyoudqgpmtqowoqndyvzugctdojpuc
BVMVKHVD,United States of America,Voxyhkijqkrjnjwguygmzdof,4.0,Popular,x,U,,125217.0,456.0,U,3632895.0,2.0,83.0,Vox13763,OK,Vbyzawowehtxnyir,2.0,1-677-484-7773,Las Cruces,Mbbwt,ATMUNKUBMXHFWZEFAWKIKYVTLGIPMVJVSDIAOXGFLORJKLGLCLPGLDT
Lqcspbrzsgyg,Canada,UOAZXWFWJEXOVMVYJOLP,5.0,Family Dollar Stores,,U,,463486.0,373.0,O,172690.0,4.0,35.0,UOA13764,CA,Gctibh,3.0,1-821-630-1765,Topeka,Bdfdaagmesmsqojooyvmrfnutojucpugrjivsopdb,cfuefcefeuxotpjkj
MNXLWKRKDLM,United States of America,ZQQLYZMNOXL,1.0,Whirlpool,,U,M,189628.0,464.0,R,355037.0,0.0,,ZQQ13765,HI,Ykhtroon,4.0,1-080-328-0658,Frederick,Fmcrpochmryjvbyvwdszlneloopidouahaagtpxmebbkhnpwftgulokemxkpdqwitlsbdafapxkc,Xnwardooiejozrqkdhrqumojrlcerytebh
,United States of America,PIZWLFQEAYFSOHYXVQBS,4.0,Metals USA Holdings,,U,F,403506.0,346.0,O,634764.0,5.0,94.0,PIZ13766,WI,EXVPSJRGAPJNNZXEVHPV,1.0,1-343-113-0964,Beaumont,pwfvncqxdeaokavagvlnynqjebfcjdjmyhebfxv,PWGXEWUARALJFECPAJCVBXQQQJWOUCKJMYBCNUODFBULUKWSVRWHKTBFRQPMWIPFSTYMPYCT
Ergjrsthaq,United States of America,Orteyllzdq,5.0,Warnaco Group,g,M,f,45514.0,692.0,R,2182142.0,2.0,52.0,Ort13767,WA,srusgjliyhcwphrw,1.0,1-163-860-5623,Tempe,TQWKONJHGHLEKIDVFSQPMFPDWGLHXKYNDIATPRIVMHJCKUPDXAFVRCHLCBHDIREPPCYZ,Ggihjygemod
vbgnyaiw,United States of America,QDFRDNRNDUENBLY,0.0,First Horizon National Corp.,,M,,489482.0,,O,3773350.0,3.0,47.0,QDF13768,VT,Ayjpebbuuxgyallvwwbkhozh,5.0,1-266-475-2011,Gary,Glwlzbbvbxkgkcvgwbxjci,Bzvjrtp
hqurmnfpmynr,,EBMJFWHQFAEXQTMJINRRDTKOOQS,10.0,Marathon Oil,g,M,,154735.0,787.0,O,771899.0,4.0,21.0,EBM13769,MS,Aqohnkgaltglffnrsyhkpxtjugzdi,0.0,1-429-830-4258,Saskatoon,Udesbstufyiou,leczkjwpastqlher
JMYBNLMVXX,United States of America,Wmzhq,1.0,,,,,352530.0,704.0,,2842423.0,0.0,66.0,Wmz13770,CA,XCFUNCNK,2.0,1-978-194-8030,Anchorage,Hfuzyifuqaailtnriveuncoxozglqwyuppjditzfoapnsnce,Ldhgbeucxwlormcvglpeavdwhhgsuyuotsozxvdtpplzjkzpwdojxfflss
Vzikxr,United States of America,Peznrt,9.0,Itron,B,W,F,61678.0,544.0,O,1139016.0,4.0,22.0,Pez13771,CA,odxkf,4.0,1-828-143-0666,Savannah,Yfhfmetdbxrpofkueou,EYIBSXBOBUGDEURJEM
Ynfdhdvi,United States of America,JCGCWVHOQCQEKQNYWQOWCPENNY,4.0,Aramark,H,U,f,334355.0,697.0,U,1027740.0,1.0,31.0,JCG13772,TN,Nkczcjpcupq,1.0,1-218-604-7948,Syracuse,Nlekimxayidagicuknasklxvelsuqifgnohlamhwgajdicwulpmc,Uifwjzgoakuzriguphuzzkscpncpxoercfsq
yugtpxzbt,Canada,XBVHKNLFYNV,2.0,Clorox,,,,394497.0,345.0,O,1998272.0,0.0,62.0,XBV13773,New Brunswick,NGLOYVYTN,2.0,1-377-529-3325,Pasadena,Kllbmkowedmeuwoclomzhdlpheytplaqjsvvniwdwsawylodinnpmwznhenjqsrwlcvyt,BYOCCTKWWEEEASUFWBZBVWSSIOYGQMLCRBFIEENPKWNAWZUWUEHTAEYTBJPNDPGMJ
VTOOI,United States of America,Elsamkoobqlaopsiwmklluex,,Con-way,,M,,141962.0,553.0,,873037.0,2.0,53.0,Els13774,GA,INLFMTAGXSSPJ,4.0,1-954-369-3310,Sterling Heights,Mmluvbupojswtnjohjdjaojcevyyxpoxtvh,teftic
Ruytkk,United States of America,JAUPYUXUFCZBQMNP,8.0,Werner Enterprises,E,M,,311236.0,826.0,O,2952360.0,5.0,51.0,JAU13775,KS,puoaydmcgixgpplmkssg,3.0,1-180-703-5329,Cedar Rapids,Hcwcfuorh,Kesiemhlhyhmogsvuqtoegjtfdtrpqvyedppyuhdjkanfelffmdndtzmverxui
Fbmjpuqfzn,United States of America,Lyxtkhdceqspdducggksv,0.0,CBS,,U,M,250483.0,635.0,R,97482.0,2.0,83.0,Lyx13776,ME,FDJBVTAXUOQMVHZ,1.0,1-527-757-5479,Washington,Nhgbjllggacfwjwqnxguigzbexeofbyrvbqcbezagzwdmkndlppgrqwasedjwzphfazulqq,Knonudmpvqchddhecdkxlgzulnqmjyemweaeaabzplzflimsbtmiwrpkrjmjpvauyhoncqcdv
,Canada,Cdhuqs,2.0,El Paso,E,M,,103246.0,616.0,U,3711233.0,4.0,40.0,Cdh13777,Saskatchewan,ibvoduvgppdnmsmbmespasxkh,2.0,1-902-186-4094,Boston,,Zaptcxwi
QIIJPG,Canada,pigcvgzlivujkjkyun,4.0,Hartford Financial Services,U,D,f,208301.0,630.0,R,14331.0,4.0,70.0,pig13778,VT,Jyryy,3.0,1-724-204-7272,Modesto,itzlbkftvnbkivxcuclxfckgchhploqosmbzwlvanjxbzfaarmygdzuzfmvr,jldrmboukivromsurybrsnaquxcyirefyaphruqduxzkmesqbpkilovhwedjbw
Jtbzttneqi,United States of America,tjixqsaelhbstk,5.0,St. Jude Medical,,M,,491708.0,376.0,O,2828228.0,0.0,100.0,tji13779,RI,MCLFYKEMHPRHTAFNBQNKQNETBXAPRM,5.0,1-634-438-6701,El Monte,ABZQSOCPQQLAMCTGLGOMCOZLTFMSACBZGABYTUZIIDOSZSHGLR,
ibconlsap,United States of America,Kpfpdkkrtvggjpvgmfqtesfi,8.0,Honeywell International,,D,,488999.0,828.0,,,1.0,89.0,Kpf13780,DC,Rhvfefjxsjqnqdypenzg,5.0,,Las Cruces,Fvtbjpzaodcyxcvcbggedefhnsk,qntqyansomtjceqykaxpdkqzidgetqikdginrqxxzfvywixgfutwiedcfjoq
LNSHAZXHGNIK,United States of America,wklhimexoo,4.0,Target,t,U,F,492638.0,467.0,O,486141.0,1.0,64.0,wkl13781,NY,lcotwbwawwjpcmdrfxqyfj,3.0,1-503-676-8492,Scottsdale,TUHCPBITOEN,Jviqfrxtfkwtrfjhvlhbdelicgixwyxplafhaxzxmpffgqoidyametwngrxksfveqwhanwikelyirwrb
Dhjoatoe,United States of America,Xikbsymgslctaa,4.0,Energizer Holdings,,W,,20329.0,481.0,O,1760259.0,3.0,,Xik13782,OH,kxzzviplagcartincqmyniyiwsodst,2.0,1-706-606-1911,Pomona,LGRSIDDSYWXVZOQPCBZZITIWMYYLWIZKVZGEKTKNALKUQAZMAHYUFIZZTWJYXCXJUICU,Vecgaxcoghcdyddiaabveimneebhbfcrpkonykvrncpcdykoc
Mnamj,Canada,Atczaqi,1.0,Cytec Industries,,U,,,308.0,O,855891.0,2.0,90.0,Atc13783,WI,xtviuxjnzumqbclgwhtrtdgbfnt,3.0,1-820-593-1409,Knoxville,Qnbzbfwpslcnuqrbrumhbcxpjuqekgvkyieesyvskydptykeklntgisnncjbelud,rfzrwajccltkbdhrmseavacljibsducrvyjvwxxbywqxeyosmrsbbbhdulqyzhpj
ahcausqcyi,United States of America,Rjsftvdtzjpvbahfezmxmflelurlga,0.0,CarMax,K,U,f,55015.0,671.0,O,127685.0,0.0,85.0,Rjs13784,NM,ovwxioildaocgyhrnqkyj,3.0,1-134-061-4963,Evansville,Rpwrpgfhwrnchtonu,LRQBUVHOZJNADDQMOLORIYALISBFYWYWPHLRRXFZQLLFOHBRHHTXLBKZCYGGTMDMZHRHXVPAXWTM
Tdzojxwy,United States of America,QHLAMUUHJPKQEUWTRCSEOROFEFOO,6.0,Consolidated Edison,L,M,,44621.0,762.0,R,3863766.0,5.0,80.0,QHL13785,Prince Edward Island,Ahrwfeitpvoqvdluawmtiyqie,1.0,1-211-051-7342,Torrance,JGLTKIKXKHENXMERIMNTTZSXEAPUGPTOINWRBXQEZU,Qrbuysppzmgnfrcmbnkqoafbegffwuwpstwnwnqhhnxuzdmnbzrilipdofutkqslwohiqnmbup
Eupmofsclmx,United States of America,Aomyhgnaqsoyn,8.0,Synnex,,S,M,207270.0,444.0,O,830470.0,5.0,71.0,Aom13786,FL,Kttmsxvpgqexsg,2.0,1-644-484-6346,Warwick,kzblseanmckpwtokptpbdwhzssvzcesaepsjgenuyygdpggtjj,Nmksgvyekksxvmhykr
sacrzoksllo,United States of America,Sjednvzsngtcxavshcnd,3.0,Ford Motor,,M,M,102903.0,415.0,O,3715827.0,0.0,26.0,Sje13787,SD,ewfryllqfmemzuzcl,0.0,1-054-472-9826,Louisville,Tmqiygqvgqmeqcgtapnzcexwfvsjyciqzroozxuavjnoqqbqopipwxfkvwcc,Oysqvugrqtxoaxgnztyb
Duwmhrjlug,United States of America,pageinhwgfgcddbdsjbrczqik,,Clorox,l,U,F,253012.0,422.0,O,2079456.0,,10.0,pag13788,OH,DPZWUTUMTURLSANWOVAFLILLUV,0.0,1-736-676-8711,Grand Rapids,dajcuhxpyzlsnivvpdhkfnk,
Laecikhg,Canada,Ckbrqpptcjopetftaoeesccqe,8.0,Telephone & Data Systems,,U,,30409.0,440.0,O,2604476.0,3.0,81.0,Ckb13789,LA,SVOUGPBEJZJUUZPWEVGCCSXMXNR,4.0,1-636-962-6329,Winnipeg,Egegdxnbadz,Whlyrlolbxxqufxeqqbvzbqbogsnqyjseozfhsxwvkvgzkecwwoohqjl
TDJPFO,United States of America,Mmslpufjtlcuivlkiucilsnujukn,9.0,AmerisourceBergen,,M,f,219732.0,713.0,O,3104406.0,5.0,45.0,Mms13790,AZ,Oiranyj,3.0,1-486-252-0219,Henderson,LTYGEQASMXBUTWPLXWCUPHORIRDUCJUNRGNTLQBMKXMVUVAIEBART,Bagsguwpecdconrvkvjkgywqbcfdfnwzzrhcgvvuncdixprpojedmhwnbpddchduzv
NINNUFDLPU,United States of America,nfjvvq,5.0,Laboratory Corp. of America,H,D,,77711.0,368.0,O,3881905.0,5.0,61.0,nfj13791,TX,Adaobt,2.0,1-983-460-2184,St. Catharines,OORYMLJRMJKXICCMCAAYFFQSFKZRXGMIOYOYAHUOVSOUYDUOFTOXVL,DXCHEHZVOUKUAZCXFUYCXCLQNUADDROLTN
MBHZMDBPTNA,,Rojiybjamlitdzsvdjgk,6.0,Schering-Plough,,S,m,,355.0,O,777746.0,3.0,3.0,Roj13792,MS,Nphajdbrqrfdrobgfxh,1.0,1-069-956-7581,El Monte,Tjnmonnmgpizgizipbcvedgvmwrxvcmzuncxnojsemenhbkjbccpmrvofrgjsgbmqhuezyfeuaj,
,United States of America,Gnisahntwgtaevsqhcjfzgbeih,4.0,Advanced Micro Devices,,D,,249773.0,632.0,O,3162422.0,3.0,50.0,Gni13793,ME,Gidyilskfolteinud,2.0,1-323-061-3442,Pueblo,Nemchvsbhedhvdreppnjwrzzfzppwnuppslllingcde,
Guiphggmweh,United States of America,KQHQRJ,8.0,BJ Services,F,U,G,281314.0,315.0,R,2408368.0,4.0,94.0,KQH13794,Manitoba,BQOUGKMUENHXLLPQB,5.0,1-219-960-5106,Brownsville,Utgttazjmnxaxneqsdhqymjvl,BQCIVJVECANEWECRL
,United States of America,HCAGDKAFADCYOCHNDOOHJKW,8.0,Ferro,,,,257328.0,712.0,O,3554911.0,2.0,99.0,HCA13795,ND,frzytfasktzugs,1.0,1-523-492-9177,Hartford,Ezbdrpyclnnmnwszcjmrhikrlcmpezqsgrbwejxpvsgduy,Nvwycuxfuxfvswaztksgravfihvbfjyixocyehriyxqofifyulczzoaowfctxvnhj
tgbsdf,United States of America,zutjzwqfc,0.0,Hubbell,,U,f,374668.0,453.0,O,1257335.0,4.0,,zut13796,Newfoundland,Zksojsunadbmwjczcqubxdl,0.0,1-751-026-8148,Bellevue,kxyohundckfppftegxeriftdhjfpctmprtqhvkqcgrkkmkgakkciexudlouvhkbifohognsiqwvmzk,mdlgwqzjortklmzpzbvdifjtjxoiioudofb
Bbiiywo,United States of America,kmkdccvrprpzwoehfutvt,7.0,McGraw-Hill,,S,I,140052.0,608.0,R,3144867.0,1.0,34.0,kmk13797,HI,ezwnkgjmrpvmnhrxfp,0.0,1-584-422-5781,St. Paul,Nekdmafvkktrqlzkfofztjzbachbalxogzzvchrhekffenkxkcmnvmsacnn,Qwmmgkmunbmfuoojdofxwupgevvsbcusoxdvchfzjkzpakghbezmfsbmqqeozpulvjjzvpxuleejy
IOAGHOZOJ,United States of America,nqtobiqfpdzxrfuxpfr,6.0,Barnes & Noble,,M,m,435817.0,709.0,U,1812238.0,2.0,74.0,nqt13798,DC,Gejjlgqebj,1.0,1-131-682-3552,Fargo,odobqpejjrqqcumh,
Ekfyspemqsc,United States of America,Issyaougkqqszgtut,7.0,FreeportMcMoRan Copper & Gold,B,M,M,201019.0,,O,1194106.0,3.0,57.0,Iss13799,Nova Scotia,xrurawna,1.0,1-085-091-3540,Cincinnati,Pgeaspqtajubkvjleeugxfykxlcatgvrwmasutjdxgtcevnwwpodtcczbdcjtm,hlmneoltgrnkyar
NFBXXTIK,Canada,Hitmuaxqjxdhxgprwewmzn,6.0,Reliance Steel & Aluminum,B,S,f,152803.0,758.0,O,615485.0,3.0,,Hit13800,NM,vwtvdbstyqwsdpokg,4.0,1-724-632-5838,San Bernardino,KNZVCZQAEZHPMN,
MNALFCLU,United States of America,lebsgmejvxglmaiv,5.0,OfficeMax,,S,m,213023.0,369.0,R,3117125.0,2.0,86.0,leb13801,WA,qtbimtubxmftabuqgz,0.0,1-387-973-8002,Fayetteville,APTWSPIGTSVYRLSJVAWDVMIQLMQVWHWRKYMCFHUQBMZACCRHMOEMZFPHPMISIJKUOIFP,Vobxjeefcatbqvcrxhvfxvxkupfpahfvfvduvcpssldkyn
Dalscfsvmmri,United States of America,Ncqux,1.0,McDonald's,,W,,118402.0,662.0,O,1810673.0,4.0,32.0,Ncq13802,VA,Zrvgmq,0.0,1-369-851-9584,Billings,MRUHPJVDJEEXQGAKECHBXTCTVBSUFMCZOGPTICAIVEXCNOOQPGFFVKXRGFZ,Anrzcorequitdbiuefsrso
Vsnvuc,Canada,Wwoqwhmhpcadzbvidaavhjoe,8.0,NCR,,D,,347602.0,827.0,U,1255842.0,1.0,83.0,Wwo13803,UT,kwbmrytpfbubgnpqwuuop,2.0,1-960-129-9068,Knoxville,Igctpzlbhsobxtgvuoifafwuwdpyisdnurxuwwiczbyeforyyaybboqgqzpwsdlzrsngttnangabq,PVYFUEXWTNLKQXQPSFQCJJYFBLXSXUUJJHTLHFZUFSARKWPCWGEZCHX
LNEQFANIPWYI,United States of America,Hcexcutk,3.0,Sonoco Products,h,U,m,,476.0,R,1518306.0,2.0,59.0,Hce13804,MN,IOKTEKTYFDDP,0.0,1-004-035-6453,Tucson,Unzayextaeplqnbgro,Yzgvuqdukfsetcyupzkeuhshvvbvrskjuygnlqtqxgwnmezqkmehhgk
Rmubukw,Canada,Pkpqiurbglluioicvgvtxve,5.0,SunTrust Banks,S,M,M,8517.0,775.0,R,462636.0,1.0,5.0,Pkp13805,PA,tnwhtj,4.0,1-757-450-8457,Oshawa,bgmamyyjquglfhtyfmvksbrecwzxxaonmlcy,Dpnxorgib
Snzcqy,United States of America,Rryvhxmnvswojxbvois,4.0,OM Group,,S,m,495074.0,816.0,O,3000163.0,5.0,54.0,Rry13806,VA,ejkmdkoxmhblhux,3.0,1-667-444-3163,Fort Wayne,Xsdntkwzxkbcasasciddmstuopayirbsztlnwekqtckejyaszvncpewjojnjoznitnbblls,Vdlqxdqcopxmprwds
svsgqgnvwd,United States of America,Vooreffkwdsxyja,6.0,Progress Energy,A,M,,480023.0,531.0,O,3671802.0,1.0,77.0,Voo13807,British Columbia,AORYVLAHJJNYLC,4.0,1-228-749-2119,Savannah,Ufmpuftxtrookaokjakdeomr,Frhrmqbrqtcjlkthleodwhtxcigxakmljxcjmaylddzosrkztuespkbyvbcqixtm
kknypp,United States of America,Ijmdi,,Precision Castparts,e,S,,143871.0,836.0,O,517800.0,1.0,14.0,Ijm13808,FL,pkbwxfzuwfzcnnjxpgxghyvb,1.0,,Winnipeg,arbokmslmnuwdvlzefdbrmjhbxjuornnnpllhxpdbcurpvwtgpj,Khkizbphhkfihgfdlyotwellwxn
VPWUOLSSDNEU,United States of America,WXYJYJRRVVKXYTJCZWKMEHVIOO,6.0,Alcoa,h,,,359569.0,616.0,O,784444.0,1.0,31.0,WXY13809,RI,sttgzmpdus,2.0,1-921-878-7559,Fontana,Bgiomffketmaqceajtwfnyiwnglnpixbhzfzefdyadvfepzyznqoksplqvamd,Jtlztgkmqqnfbpusvoxzbovmukkenbdebexboavsmjb
Yonherjvzs,,Lgbrc,7.0,Packaging Corp. of America,M,M,f,229296.0,831.0,O,983041.0,0.0,10.0,Lgb13810,MS,Fjmkxohrcgjbodqft,2.0,1-051-125-4763,New York,Wzwsixjdfrmxvxwxzfimwtihkl,ntxdblzxpokuxswkwzovoknprmkbzfnxdphsxabpholmofvdgjzrnzcyuieupigzngoa
FZVXDOIFGUL,United States of America,Drpcik,,Barnes & Noble,,S,,412285.0,738.0,O,1730375.0,4.0,0.0,Drp13811,British Columbia,Uaeofcnq,0.0,1-613-691-5568,Newport News,NOKKIWGVUEJKAJSQCOUXYFFQMAJVVSHCTNCRBCXOXVUMMVCGUBDYLIKELMLJOMGD,Wqqndzvrmwheiceuptglsddvh
WADJJSAFT,United States of America,Lhrnyhheqftvazonbmttvgukodtcns,3.0,AmerisourceBergen,,S,,86250.0,807.0,O,747630.0,1.0,53.0,Lhr13812,WI,Ommhaodvisoxiawxxgplmks,4.0,1-442-899-4570,Buffalo,Fedarbnydllfrwxmnpzaze,DOFEYGYNJTVVXBIIGVIYMDYRUJGMCQEUAKYTLLWTJIPM
TSVVMYSXMDF,United States of America,srohhcxjjzlaeuguctoxfmsgpwreoi,6.0,Vornado Realty Trust,,,M,357693.0,817.0,O,3291436.0,4.0,74.0,sro13813,Newfoundland,Efnioemgvmosuudmyzc,4.0,1-809-795-2114,Shreveport,Pkwxggmcifmxrpcjyfqpofkilluccecupbywmpucglfpp,SNNWPSAVWRLMPIBDJNKHZYQTMWJORMMUUDGHQGEJAVTATSQSHPUKWPIWA
LPCAFS,,Dhobtmfnspndtak,7.0,Sovereign Bancorp,,U,,205571.0,713.0,O,1341884.0,0.0,86.0,Dho13814,NM,VGFRL,1.0,1-012-421-1451,Halifax,Mqrpbpdxdjznjngbliuxwkklgsxyfwivglygasawvvbyuqdmvmceqhipdenepoobwpmdydulshtzyt,Gcptkgmvljhgmcxyjmqwctrclgxwidh
Rdyggslukwi,United States of America,YUDVZGQRVD,10.0,Dollar Tree,T,W,M,453535.0,771.0,,111181.0,1.0,70.0,YUD13815,OH,YLWRFAFGOVLYQTEVRYZATAQYMJU,,1-797-588-5147,Omaha,Ksweqejlzsljvsuwnsdcosacqiudrpcwqthpwgxuvkkfljab,awdsajowlvfifsbigumsiqtzlhpldafgyqqqnadkgwbdjddbntphjmqmdarntybnjhlpysctd
OCKXFE,United States of America,Xvhsvpqxcygqcdvj,6.0,StanCorp Financial,Q,M,,470332.0,395.0,O,494609.0,3.0,,Xvh13816,AK,JETUUBIIWMTGRLGJDZQCLLCMSC,0.0,1-065-251-9032,Mount Pearl,Nmxnlvfdaogjtpyldnabdgxjpemzlktnbeebvpjecbpkktfmxjprrvswxnasunysptxshvidyasiyidc,zeidkjhhmkafcrfprlrltbniwvhsvjfowrzvjopchyx
