AgeID,NuCrCa,OwOReF,PosCo,MiInit,NuC,Ph,In,NumChi,MariSt,Ag,CreRat,Em,NeWo
Xtf13469,0.0,U,VFIGH,H,0.0,1-722-764-8131,,0.0,S,9.0,655.0,National Fuel Gas,3943144.0
KIC13470,4.0,O,DUUAKXTSJXXT,J,4.0,1-424-631-4720,106151.0,5.0,M,63.0,525.0,Express Scripts,737530.0
Jex13471,,O,QLUCWCKGOIJ,d,0.0,1-267-551-2342,328781.0,2.0,D,69.0,606.0,Fidelity National Information,1998384.0
yfz13472,4.0,O,GSGHOJSP,n,0.0,1-847-816-0514,956.0,0.0,W,97.0,772.0,J.P. Morgan Chase & Co.,
UKP13473,9.0,O,Xkinwjceqm,,3.0,,133028.0,3.0,S,23.0,776.0,Brink's,1334410.0
Rqa13474,2.0,O,Ktvitaiul,c,3.0,1-111-736-2325,123423.0,4.0,S,81.0,655.0,Lender Processing Services,3738739.0
SVC13475,5.0,O,NGIWK,,,1-473-506-3410,244414.0,1.0,U,95.0,811.0,Mercury General,3352677.0
Jrk13476,,O,Qpkzpdpuzjfm,,4.0,1-544-797-1619,182062.0,2.0,W,73.0,315.0,Marsh & McLennan,2588787.0
fdu13477,8.0,O,EPAAC,K,4.0,1-689-680-0006,478801.0,5.0,S,42.0,487.0,Marathon Oil,1057130.0
EZU13478,3.0,O,zwwme,,3.0,1-162-496-2739,376367.0,,S,59.0,777.0,PC Connection,2378969.0
Jbd13479,5.0,R,Xxwvjffwmejx,k,4.0,1-486-955-5715,63705.0,3.0,U,93.0,439.0,Marsh & McLennan,1829485.0
QJB13480,7.0,R,Bkmkoursg,D,1.0,1-494-238-6555,170476.0,2.0,U,5.0,576.0,Delta Air Lines,739478.0
Uuj13481,5.0,O,WHJIXDVVVS,s,2.0,1-586-441-2602,71613.0,0.0,S,56.0,599.0,Bemis,891465.0
Gsp13482,2.0,U,VODCRWFG,Z,4.0,1-733-849-4403,246457.0,1.0,M,76.0,837.0,Sanmina-SCI,166571.0
qhp13483,8.0,O,Qolecjav,,2.0,1-979-182-6216,138594.0,2.0,D,51.0,680.0,Goodyear Tire & Rubber,2872636.0
fjj13484,8.0,R,NKOVUZQVYR,,0.0,1-711-798-9515,55141.0,1.0,S,72.0,362.0,International Paper,2567551.0
Cel13485,7.0,U,,m,0.0,1-202-123-1049,157678.0,0.0,U,13.0,471.0,Eastman Kodak,2602632.0
Yar13486,0.0,R,ideskroh,t,4.0,1-483-768-4607,412324.0,4.0,M,25.0,749.0,FMC Technologies,1070957.0
FVD13487,5.0,O,Huhah,t,3.0,1-633-034-0817,37291.0,0.0,M,32.0,,Analog Devices,3918351.0
dss13488,6.0,U,nyzcglcbnylm,,1.0,1-704-905-3378,128730.0,4.0,W,,586.0,Hawaiian Electric Industries,2864164.0
wqv13489,1.0,R,Pxndh,,4.0,1-396-986-1220,370457.0,2.0,W,56.0,619.0,Bemis,1929674.0
Aax13490,7.0,R,Feggudp,O,4.0,1-807-531-0442,,4.0,M,68.0,498.0,Pool,1389537.0
Hyd13491,9.0,O,bwfttqhb,,2.0,1-802-942-1152,74242.0,2.0,S,37.0,651.0,American National Insurance,2921462.0
Nwm13492,6.0,O,cxeidb,b,2.0,1-680-129-8685,179487.0,2.0,U,96.0,484.0,Ametek,2908407.0
Mpy13493,,R,Acqdijhcv,g,3.0,1-572-232-4927,244651.0,4.0,M,85.0,,Bob Evans Farms,1406827.0
Ctv13494,6.0,R,JZPUTM,,5.0,1-056-861-0811,100346.0,3.0,,60.0,841.0,Carpenter Technology,
SZN13495,10.0,O,LBHOPALEFY,E,0.0,1-042-100-4933,491593.0,3.0,D,96.0,319.0,Watson Wyatt Worldwide,1518821.0
Jiz13496,6.0,O,plcqfspxjs,c,0.0,1-125-604-4438,380249.0,5.0,S,65.0,718.0,Abbott Laboratories,
DLT13497,7.0,O,vfmezgb,H,3.0,1-941-703-3634,187814.0,5.0,S,0.0,506.0,Emerson Electric,1650458.0
kik13498,5.0,O,ASWVZB,,4.0,1-628-769-0512,74208.0,0.0,S,97.0,833.0,Host Hotels & Resorts,707359.0
Ttk13499,2.0,O,Njvwqm,b,1.0,1-745-587-8470,118005.0,4.0,D,61.0,,Northeast Utilities,1761663.0
lsm13500,2.0,O,vxrcrftpjvkp,F,4.0,1-394-919-0688,191030.0,1.0,W,58.0,766.0,Dillard's,3543735.0
Lxd13501,1.0,O,Qfshbkl,K,1.0,1-522-103-3086,58702.0,4.0,S,7.0,844.0,Pilgrim's Pride,3895099.0
OCN13502,4.0,O,IYRRRHADAHEG,J,4.0,1-178-650-8044,4782.0,5.0,M,73.0,320.0,Comcast,845840.0
WBV13503,3.0,O,Eijmyni,t,5.0,,351608.0,1.0,U,18.0,485.0,Procter & Gamble,1872635.0
nyd13504,7.0,O,cqifznhdhv,v,1.0,1-083-498-3822,51088.0,1.0,S,83.0,745.0,Brown-Forman,1884289.0
ITV13505,8.0,O,Pceuhryfv,,0.0,1-539-508-4697,168224.0,2.0,M,5.0,730.0,Whole Foods Market,3866617.0
Fes13506,5.0,O,aaaqukcicdjf,,2.0,1-586-699-5726,455656.0,0.0,M,23.0,662.0,Pitney Bowes,3888621.0
Jbi13507,1.0,O,Ephesijxz,H,3.0,1-060-166-8883,353881.0,2.0,M,94.0,833.0,Mattel,2039174.0
lbw13508,4.0,O,Ewrxriqfymhu,,1.0,1-060-342-9196,299320.0,0.0,M,20.0,358.0,Lennar,1357803.0
GSN13509,4.0,U,Lvchwvnvdkan,V,3.0,1-482-082-6130,381525.0,3.0,S,90.0,511.0,Sherwin-Williams,778633.0
Qeu13510,7.0,O,asmdjo,,2.0,,450394.0,5.0,U,35.0,513.0,Masco,2728861.0
adw13511,2.0,O,wpjnwskmh,,4.0,,362507.0,3.0,M,29.0,689.0,3M,3806206.0
WUE13512,4.0,O,ylbkokn,,5.0,1-090-245-7095,406881.0,2.0,U,10.0,799.0,AMR,2431184.0
Gpq13513,5.0,O,znlpzzt,k,4.0,1-260-375-1481,4446.0,4.0,U,17.0,678.0,Radian Group,2941410.0
Vyt13514,3.0,,Vawwyebm,o,0.0,1-432-120-0459,,3.0,D,14.0,666.0,ArvinMeritor,84480.0
yls13515,6.0,R,Cyhsq,B,0.0,1-255-382-8281,52963.0,2.0,M,98.0,354.0,,2939892.0
dca13516,4.0,O,Vzjuylpcjap,N,3.0,,48624.0,3.0,M,7.0,442.0,Bon-Ton Stores,1141828.0
OGA13517,8.0,O,kucjerinwr,b,5.0,1-950-497-0045,127598.0,0.0,M,92.0,808.0,Autodesk,
Ubt13518,3.0,O,Rgznd,,5.0,1-550-617-0258,394393.0,5.0,S,59.0,615.0,Devon Energy,1032884.0
Ckh13519,5.0,,Siwyahkebnl,,5.0,1-424-372-1915,,2.0,M,98.0,672.0,Airgas,2677195.0
VEX13520,6.0,O,qjujuysmezz,,3.0,1-539-511-6100,475668.0,1.0,M,45.0,371.0,Curtiss-Wright,2533105.0
Wzn13521,3.0,O,Yvncplr,,3.0,1-287-973-8395,433266.0,5.0,,8.0,463.0,Newfield Exploration,3216748.0
Bqa13522,2.0,O,fwvsviiflg,Q,3.0,1-062-872-4901,354223.0,2.0,S,23.0,679.0,Avon Products,1104090.0
ovv13523,4.0,O,Owkmltdgc,,4.0,1-945-561-4162,19152.0,5.0,M,46.0,547.0,Entergy,2997988.0
Qvs13524,8.0,O,zlboyxxyksva,,4.0,1-879-587-3035,,4.0,D,86.0,,R.H. Donnelley,2056015.0
Rec13525,10.0,O,IDCQCI,,2.0,1-929-518-4038,,5.0,D,,,NRG Energy,3379610.0
TVD13526,8.0,O,LHMCUBCQ,,0.0,1-692-509-7098,158014.0,5.0,U,5.0,747.0,BorgWarner,3482102.0
CHF13527,6.0,R,adouhiw,y,3.0,1-967-105-3945,127297.0,4.0,U,95.0,599.0,Coca-Cola Enterprises,358575.0
MOY13528,9.0,O,,F,3.0,1-667-479-9813,253770.0,3.0,M,26.0,365.0,National Oilwell Varco,2967131.0
TAR13529,2.0,R,jrgpoapi,b,,1-213-458-6341,283051.0,0.0,U,,,Pantry,3932625.0
qop13530,9.0,O,Anhvoayrgpqx,,5.0,1-976-099-9461,408988.0,1.0,M,23.0,766.0,Tyson Foods,455996.0
Own13531,10.0,R,,I,3.0,1-141-754-1368,418202.0,5.0,S,40.0,425.0,Itron,241123.0
lwh13532,5.0,O,Xttxfitifhh,,4.0,1-241-825-2620,327279.0,,S,39.0,430.0,GameStop,2259225.0
lap13533,10.0,O,Lkavelvbhlom,,2.0,1-200-793-3762,475419.0,0.0,U,18.0,479.0,McKesson,2305714.0
Tjs13534,2.0,O,LFXRLVTHFI,Y,1.0,1-048-377-3380,23658.0,0.0,U,2.0,674.0,Equifax,3060058.0
gzi13535,9.0,O,Qvjttqwx,,5.0,1-447-707-7030,289708.0,0.0,M,64.0,416.0,Ryder System,
TRJ13536,8.0,O,Xhqlrml,,1.0,1-164-892-7234,170748.0,4.0,U,,826.0,Air Products & Chemicals,2762973.0
Yju13537,6.0,U,,,3.0,1-083-422-1085,125260.0,0.0,,89.0,491.0,FreeportMcMoRan Copper & Gold,550058.0
Gbn13538,10.0,,Cvvftodwwvb,,0.0,1-836-001-3798,51635.0,3.0,U,30.0,698.0,Rent A Center,3313252.0
wje13539,9.0,O,EMKGPTROKXF,M,5.0,1-500-261-4234,337050.0,5.0,M,75.0,736.0,Host Hotels & Resorts,604063.0
Eqf13540,0.0,O,vspme,,2.0,1-368-532-0597,465275.0,1.0,M,84.0,426.0,Covance,785438.0
rmv13541,3.0,O,Mzifskbayb,,3.0,1-594-327-6421,335471.0,1.0,S,73.0,421.0,Flowserve,1346098.0
twq13542,6.0,O,wwvjmkcyxy,,3.0,1-202-267-5345,29266.0,2.0,M,43.0,421.0,Temple-Inland,1725564.0
Wto13543,10.0,O,Mdmkwgc,Y,4.0,1-306-474-6135,248351.0,3.0,M,89.0,668.0,Procter & Gamble,473541.0
Opi13544,0.0,O,,t,2.0,1-429-837-6223,309799.0,4.0,M,83.0,385.0,Diebold,2944042.0
Bth13545,1.0,O,Tppxxjslgbdu,f,2.0,1-558-657-5664,175432.0,,M,13.0,365.0,,3344240.0
Sqt13546,4.0,R,cvenjdkqrgoh,,5.0,1-467-726-0174,73839.0,3.0,M,68.0,322.0,Cimarex Energy,3841833.0
Ioo13547,2.0,U,Normrf,k,0.0,1-279-265-9559,242588.0,5.0,U,56.0,312.0,Deere,149715.0
Div13548,3.0,O,Sqwjs,p,1.0,1-349-947-7813,73203.0,4.0,U,66.0,349.0,Northeast Utilities,3414188.0
TIR13549,6.0,O,Iedvhwnpplvu,,2.0,1-287-259-1073,,4.0,S,51.0,766.0,OfficeMax,3470304.0
Tuw13550,10.0,R,Caclqoh,H,5.0,1-231-908-3245,48428.0,3.0,D,77.0,301.0,Chubb,114133.0
MYN13551,,R,HDKRFYJY,,3.0,1-430-767-7716,160179.0,0.0,S,41.0,458.0,Illinois Tool Works,42894.0
HIE13552,5.0,O,YAQTRS,F,4.0,1-590-245-1742,281355.0,4.0,M,41.0,838.0,Enersys,1558114.0
Wuy13553,10.0,O,MOMCA,,,1-298-954-5155,491671.0,1.0,S,27.0,547.0,Allegheny Technologies,478978.0
SRR13554,,O,Hzmphqfmvqr,,3.0,1-558-311-7952,84628.0,5.0,M,88.0,790.0,Pep Boys,1788946.0
Tsq13555,0.0,O,XIBHBOEFK,i,,,175054.0,0.0,M,65.0,,,508867.0
XDY13556,2.0,R,qjuvwcs,,2.0,1-264-464-5764,,5.0,M,44.0,689.0,Texas Instruments,2770270.0
VRU13557,8.0,O,Efjoqszkp,D,4.0,1-013-653-4542,25008.0,4.0,M,19.0,677.0,Rock-Tenn,2283610.0
BUP13558,9.0,O,axaniaozkn,,2.0,1-621-819-1523,94738.0,2.0,M,42.0,394.0,AbitibiBowater,2467991.0
sfc13559,0.0,O,Kjxkyuzlv,g,0.0,1-617-315-5114,447250.0,4.0,U,99.0,841.0,M&T Bank Corp.,2159145.0
UAW13560,3.0,R,bwmjdxtrdt,W,4.0,1-787-618-4724,336846.0,,M,38.0,,VWR Funding,
zfb13561,1.0,O,AKSEAGKNGNJ,,,1-385-485-8326,484588.0,5.0,M,,461.0,Motorola,307619.0
Kvv13562,3.0,O,Rltmwbe,,,,199857.0,2.0,S,99.0,394.0,E.W. Scripps,591960.0
Nxl13563,,R,Hatapzleltk,,2.0,1-423-659-3801,105443.0,4.0,U,92.0,811.0,W.W. Grainger,2169148.0
Lai13564,2.0,U,,,5.0,1-894-579-8459,327414.0,4.0,S,56.0,498.0,New York Times,2696679.0
YTM13565,7.0,O,uostmdwz,N,5.0,1-705-878-7691,113464.0,3.0,U,57.0,725.0,Aventine Renewable Energy,1158747.0
XUM13566,4.0,O,CWXBOO,j,1.0,,125622.0,2.0,D,73.0,513.0,Fastenal,3481047.0
kgx13567,9.0,O,TZOMFQ,,2.0,1-860-771-8009,427426.0,3.0,U,26.0,723.0,Owens & Minor,
SYA13568,9.0,O,KSAPGZDGZVV,,2.0,1-533-694-3475,130125.0,5.0,W,32.0,769.0,,1233478.0
bhm13569,7.0,,Khcuskvomwb,D,1.0,1-467-317-1714,182779.0,1.0,M,75.0,574.0,,3807771.0
vgk13570,6.0,O,Aywgfpu,,4.0,1-977-813-5800,121136.0,2.0,M,3.0,388.0,Norfolk Southern,3833950.0
agt13571,7.0,O,fbjrntwujvoo,,3.0,1-148-873-1229,268241.0,2.0,D,49.0,439.0,Jacobs Engineering Group,1747490.0
huv13572,3.0,O,Ybhhbqzso,,2.0,1-387-863-5241,31268.0,5.0,S,,744.0,Insight Enterprises,3946933.0
Wot13573,8.0,O,zlgjltfk,g,5.0,1-960-998-5537,388623.0,2.0,M,85.0,484.0,Zimmer Holdings,3530098.0
cqy13574,0.0,O,Kqsmuevqjpdl,,,1-767-399-8493,400081.0,0.0,M,40.0,627.0,Expedia,1214519.0
Bkj13575,4.0,O,uvbpgz,,3.0,,393456.0,2.0,S,42.0,352.0,Energy Future Holdings,2268855.0
Alx13576,1.0,O,Mrrcpoylwjfy,C,4.0,1-613-197-1676,292161.0,5.0,M,72.0,426.0,,140567.0
Egz13577,5.0,O,Kffgmbwqiba,,4.0,1-983-669-2989,263069.0,5.0,M,,715.0,Gilead Sciences,1687279.0
NVT13578,5.0,O,rfjqxvorw,,3.0,1-355-220-4150,104275.0,2.0,M,92.0,572.0,Loews,954291.0
WTD13579,10.0,,UUOMF,X,3.0,1-576-062-6559,431052.0,0.0,,40.0,763.0,United Stationers,3001738.0
PDG13580,7.0,O,rbqqruht,l,,1-146-471-7224,443303.0,0.0,M,44.0,369.0,BorgWarner,2988333.0
Mvt13581,8.0,O,Yawhcinyc,d,4.0,1-004-663-6857,213284.0,2.0,,51.0,,Thor Industries,3838759.0
OCT13582,0.0,O,txkldxkwbpn,,5.0,1-202-843-6178,80428.0,2.0,M,4.0,549.0,Level 3 Communications,1135187.0
Cep13583,9.0,O,Bxmds,,1.0,1-128-666-0148,117976.0,3.0,U,26.0,556.0,ITT,2235439.0
Tjk13584,10.0,O,KANRBVFOZTK,L,1.0,1-973-690-8093,287464.0,3.0,U,44.0,729.0,DST Systems,3200546.0
Ath13585,10.0,R,Lobkifib,,4.0,1-013-985-8994,156261.0,1.0,U,8.0,476.0,FedEx,840989.0
Gje13586,6.0,R,Rglarov,,1.0,1-983-326-2085,226372.0,1.0,S,23.0,303.0,,3549377.0
Uix13587,6.0,R,Nxnrjrzrtpj,,3.0,1-515-551-5869,231263.0,4.0,U,18.0,540.0,,1747709.0
Ywh13588,10.0,R,Rmvcxdrpig,K,3.0,,319236.0,2.0,S,93.0,357.0,Tupperware Brands,551240.0
BID13589,2.0,O,BQSSZDUP,,1.0,1-248-970-5614,357925.0,1.0,,81.0,313.0,Sun Microsystems,3717417.0
fqc13590,,O,jzindisic,,1.0,1-022-673-9492,27991.0,4.0,M,6.0,319.0,Patterson-UTI Energy,1848406.0
ahc13591,4.0,R,btkkmorya,P,,1-397-196-6241,243791.0,1.0,M,72.0,412.0,DuPont,3467620.0
OFV13592,1.0,O,qoszr,B,4.0,1-119-491-9274,122742.0,0.0,W,90.0,778.0,ON Semiconductor,1510117.0
GQU13593,10.0,R,ptmxh,,4.0,1-629-016-0483,223143.0,1.0,U,100.0,388.0,Crosstex Energy,3827495.0
Wid13594,3.0,R,BMCZAC,,3.0,1-505-025-7287,242217.0,2.0,S,28.0,741.0,,3729422.0
Bqo13595,7.0,O,Myqpdpqwebu,,4.0,1-231-741-6519,64349.0,5.0,,37.0,385.0,,266184.0
Ejx13596,9.0,O,ufvfx,n,2.0,1-165-523-0884,27116.0,,M,73.0,697.0,Hospira,3426401.0
OLV13597,9.0,U,qzeny,,,1-587-395-1125,241821.0,2.0,D,66.0,544.0,HCC Insurance Holdings,1447746.0
Hib13598,6.0,O,Dyrlbt,,5.0,1-817-702-4619,167710.0,3.0,M,4.0,775.0,,2697791.0
WDH13599,2.0,O,Nbdoya,V,2.0,1-006-777-6725,,3.0,M,2.0,817.0,Harris,2379488.0
zjo13600,10.0,O,Itbtbvpnqrq,,2.0,1-112-159-0371,229606.0,3.0,W,79.0,833.0,BorgWarner,3076941.0
Ffm13601,2.0,O,Hhfariz,,5.0,1-903-682-9177,,,M,97.0,414.0,DirecTV Group,80079.0
Jtm13602,6.0,R,sibog,,4.0,1-252-022-3950,362034.0,1.0,U,65.0,516.0,Borders Group,2637031.0
zdp13603,,O,Oaytkkovpznz,u,0.0,,166277.0,4.0,D,97.0,627.0,Universal Health Services,3695884.0
Gjt13604,,O,Rbexc,u,1.0,1-674-621-9872,470230.0,4.0,M,18.0,701.0,Walt Disney,2144088.0
Tnc13605,5.0,O,BLBPB,,5.0,1-774-572-7105,88807.0,1.0,U,96.0,717.0,Pentair,1592037.0
nal13606,9.0,O,Uiwnnszhorh,,2.0,1-832-530-9921,159844.0,3.0,M,25.0,667.0,New Jersey Resources,3248138.0
Vkx13607,9.0,O,swgbda,z,5.0,1-129-373-9183,374136.0,0.0,W,85.0,687.0,Andersons,1537093.0
CDA13608,3.0,O,Jluxa,v,0.0,1-199-232-7355,293304.0,4.0,U,61.0,468.0,United Services Automobile,248404.0
UQX13609,5.0,O,,I,2.0,,29878.0,1.0,U,38.0,606.0,Lexmark International,557958.0
Sjy13610,8.0,O,traufklxqxhq,,0.0,1-233-439-9950,323125.0,1.0,S,71.0,828.0,Pfizer,3013120.0
Cjt13611,4.0,R,kptliac,,4.0,1-227-965-2281,241257.0,2.0,M,4.0,582.0,Icahn Enterprises,1243889.0
fwb13612,10.0,O,IUBDSJHOQ,,5.0,1-730-174-7030,71063.0,4.0,D,26.0,516.0,Discovery Communications,1735712.0
Jat13613,7.0,O,Pvjqsoe,,1.0,1-856-778-6365,195805.0,4.0,U,1.0,828.0,,
VWU13614,7.0,O,KOQRCSXW,I,0.0,1-275-043-7515,69627.0,3.0,W,54.0,511.0,Comerica,3645873.0
god13615,5.0,U,JIKAJBWY,,5.0,1-812-880-9531,268968.0,4.0,W,50.0,351.0,Amazon.com,1635499.0
Kej13616,2.0,O,Gctwgoxu,T,0.0,1-015-997-8259,159927.0,2.0,M,62.0,614.0,Level 3 Communications,150427.0
Khh13617,9.0,O,MSRWTVXUTIXZ,,3.0,,100024.0,0.0,U,63.0,558.0,Ryder System,
Zab13618,7.0,O,ijgcoyyqna,j,2.0,1-393-201-3054,,0.0,S,96.0,486.0,Hanesbrands,56809.0
Ond13619,5.0,O,USPKSGNDLHA,Y,2.0,1-796-815-6141,320497.0,0.0,S,21.0,759.0,AmerisourceBergen,1644050.0
FJJ13620,1.0,O,BHPAUCD,t,4.0,1-027-169-9267,277497.0,0.0,W,,685.0,Cooper-Standard Holdings,3589077.0
Ppe13621,7.0,O,Ubxilo,,3.0,1-464-860-5946,235461.0,5.0,U,25.0,844.0,Sun Microsystems,1701292.0
EPK13622,9.0,R,Pcjezkckg,,3.0,1-424-335-0085,257150.0,1.0,S,4.0,407.0,Magellan Health Services,802921.0
IRN13623,6.0,O,ugjwqsoj,Z,1.0,1-453-978-3481,465921.0,0.0,W,36.0,816.0,Con-way,3223090.0
Bvt13624,4.0,O,Ansidc,J,2.0,1-681-536-9279,207472.0,4.0,S,22.0,614.0,Verizon Communications,2791577.0
WOO13625,2.0,O,AJZASOIU,,4.0,1-138-711-6228,290382.0,0.0,U,73.0,713.0,Kennametal,1412955.0
Myn13626,3.0,O,pvamphag,C,5.0,,460409.0,3.0,M,62.0,334.0,PNM Resources,3335857.0
Xri13627,4.0,O,UUWQWC,B,1.0,1-702-524-2528,395203.0,2.0,U,35.0,612.0,AptarGroup,2590508.0
Chh13628,9.0,R,Tgvxhwp,,5.0,1-679-253-9884,443951.0,2.0,M,54.0,391.0,WellPoint,2918808.0
yxg13629,7.0,O,SRCCQON,,4.0,1-278-645-1103,404534.0,4.0,U,17.0,650.0,,2338881.0
QUM13630,,O,Ndmzhpkxuicy,,2.0,1-926-885-8022,380057.0,5.0,U,1.0,,Nordstrom,968912.0
Rrp13631,9.0,R,Kehleziq,,1.0,1-526-562-6054,147569.0,1.0,S,77.0,,Beacon Roofing Supply,418444.0
idx13632,6.0,O,Anrdmcd,F,0.0,,358317.0,4.0,M,9.0,404.0,Dynegy,498755.0
Bgt13633,9.0,U,CTWQN,,3.0,1-216-579-2186,318880.0,4.0,S,87.0,,Smith International,3433792.0
Rkn13634,5.0,O,Ufluscrct,,2.0,1-106-487-1910,42215.0,1.0,D,23.0,606.0,News Corp.,1190795.0
Vhq13635,9.0,O,WLORAYHIZTV,,5.0,1-586-260-5475,421847.0,4.0,W,69.0,307.0,Teledyne Technologies,590766.0
Efu13636,6.0,R,Hlkvqtse,,2.0,1-585-023-2654,191288.0,4.0,M,25.0,725.0,CF Industries Holdings,573006.0
yrj13637,8.0,O,Utkoedg,P,5.0,1-557-559-1452,36915.0,5.0,W,25.0,,DISH Network,3139003.0
GIP13638,2.0,O,conklos,,1.0,1-213-783-1868,448304.0,1.0,,74.0,402.0,MPS Group,2809969.0
BMM13639,1.0,R,JLGVS,,4.0,1-590-520-5062,68208.0,0.0,M,34.0,,Dow Chemical,958750.0
MOD13640,0.0,O,Cahmlogwfl,Q,4.0,1-655-044-0374,207740.0,1.0,M,70.0,425.0,Knight,3154058.0
UCA13641,2.0,O,aqcdqaksy,,3.0,1-806-753-5221,321448.0,0.0,S,16.0,421.0,Yum Brands,
FUG13642,5.0,R,Evqaqthse,y,2.0,1-876-129-9735,469263.0,1.0,S,14.0,832.0,National Fuel Gas,
AGG13643,6.0,O,Acnacmuuhcea,f,3.0,1-524-155-7483,357977.0,3.0,S,46.0,714.0,Polaris Industries,285346.0
upr13644,9.0,O,prlaq,,5.0,1-121-056-4066,311542.0,4.0,M,61.0,682.0,Conseco,3228308.0
aul13645,8.0,O,parjnr,,4.0,1-084-425-4296,213271.0,4.0,M,14.0,849.0,Circuit City Stores,1589001.0
Sey13646,1.0,R,GRYUZBXVS,,3.0,1-877-324-9928,112786.0,3.0,M,81.0,736.0,Agilent Technologies,2354513.0
Ohq13647,5.0,O,IDDHJUEFVPKU,L,4.0,1-819-615-6203,110565.0,2.0,S,12.0,461.0,Cardinal Health,1817986.0
uom13648,9.0,O,JVRRMJU,h,5.0,1-475-347-9982,437376.0,,U,34.0,827.0,Goodrich,3924920.0
Eqq13649,4.0,U,Lpqhv,j,3.0,1-750-195-2149,269441.0,5.0,U,32.0,577.0,Big Lots,675104.0
Iau13650,5.0,O,Gykcckj,q,3.0,1-330-832-9935,202330.0,4.0,M,58.0,574.0,Regis,22485.0
Cok13651,7.0,R,HCRKWPTZGJD,,3.0,1-034-016-5325,275983.0,,W,74.0,469.0,First American Corp.,3447895.0
Yzc13652,5.0,O,Iqmigoqidvp,,2.0,1-639-553-1763,451505.0,5.0,U,39.0,,Live Nation,683824.0
URH13653,7.0,O,NTGSIIYVVRE,m,2.0,,70786.0,5.0,M,11.0,487.0,Embarq,1734743.0
AXB13654,6.0,O,YCWASQPHDGZ,,2.0,1-584-047-2788,434145.0,0.0,M,91.0,,Vulcan Materials,3708607.0
Zha13655,7.0,O,Twtvvzqtzm,,1.0,1-590-923-9339,61432.0,2.0,S,29.0,639.0,Thomas & Betts,3529651.0
Evn13656,,R,lfvblzdrrp,l,1.0,1-504-974-6133,369703.0,4.0,M,94.0,830.0,Wisconsin Energy,2296077.0
EKQ13657,7.0,R,foifjnz,,4.0,1-451-226-9043,298744.0,4.0,D,29.0,732.0,,2686938.0
Okp13658,0.0,O,xgrwcegae,,4.0,1-131-974-4981,122619.0,2.0,M,34.0,541.0,Corn Products International,229441.0
xra13659,1.0,R,WSDWMJFAYC,,5.0,1-858-985-2529,384506.0,5.0,D,38.0,577.0,Kindred Healthcare,1138669.0
Llf13660,,R,,,0.0,1-001-851-6816,242020.0,0.0,S,0.0,467.0,Burlington Northern Santa Fe,1670286.0
Xxp13661,6.0,O,JUMIFPDD,,4.0,1-287-571-2020,132660.0,3.0,S,16.0,366.0,FMC,1822589.0
PIQ13662,0.0,O,Wgbpzvxk,I,2.0,,107147.0,5.0,M,84.0,532.0,Hanesbrands,629298.0
nfp13663,0.0,R,Kfjsdpw,,3.0,1-960-121-8777,,4.0,U,36.0,700.0,Big Lots,1707557.0
xwz13664,2.0,U,wrnjtqp,z,4.0,1-542-243-9660,110314.0,0.0,M,12.0,660.0,Charming Shoppes,2036549.0
Ktk13665,5.0,R,ERVFDGUC,o,3.0,1-143-556-6395,215564.0,5.0,M,88.0,531.0,RBS Global,3608670.0
fsz13666,8.0,O,BSKFWSRLL,V,4.0,1-563-440-1894,445386.0,2.0,S,22.0,810.0,Fidelity National Information,3038630.0
Nbd13667,0.0,O,Offqnqgtjlnt,,3.0,1-765-370-7578,320336.0,5.0,U,29.0,710.0,Dresser-Rand Group,2422144.0
Sbq13668,3.0,O,Hellekoqe,,0.0,1-350-848-4997,156729.0,3.0,U,73.0,617.0,CUNA Mutual Group,3974914.0
Ojp13669,1.0,O,JLSGHLGH,,5.0,1-029-336-3838,332598.0,1.0,M,4.0,567.0,PepsiCo,2980632.0
Hml13670,7.0,O,oigvngwo,k,5.0,1-611-488-7910,87317.0,0.0,U,37.0,552.0,Alaska Air Group,
Fil13671,5.0,U,CDZZGTFXOOTQ,r,5.0,1-842-594-1590,417399.0,1.0,S,91.0,395.0,PG&E Corp.,3719251.0
Tgx13672,0.0,O,,,2.0,1-695-021-0851,229163.0,2.0,W,,465.0,Molina Healthcare,1592433.0
VMN13673,9.0,,VGRAEBH,z,2.0,1-220-499-9498,444713.0,1.0,M,66.0,308.0,Eli Lilly,
Eju13674,2.0,O,MWLRSOEQF,,3.0,1-853-339-6222,382809.0,4.0,M,34.0,772.0,,2350302.0
iij13675,6.0,O,,,2.0,1-129-199-7132,340279.0,5.0,M,96.0,579.0,Priceline.com,1483429.0
Kpu13676,8.0,O,wdfsolodm,,4.0,1-449-156-8172,472546.0,4.0,S,46.0,739.0,Smith International,
Bvj13677,,O,kjnzu,L,3.0,1-220-684-2280,427615.0,3.0,M,35.0,790.0,Sun Healthcare Group,1734013.0
ngp13678,9.0,O,NWTVKNNVXHTQ,,4.0,1-128-130-7531,311950.0,0.0,W,12.0,397.0,Fortune Brands,
Qqt13679,10.0,O,UEONAHO,U,0.0,1-236-891-5787,245834.0,4.0,W,84.0,422.0,Southwest Airlines,3439541.0
Saq13680,3.0,O,OINQNUBSX,F,3.0,1-095-424-4511,73092.0,4.0,U,24.0,828.0,Amphenol,3219671.0
Aoq13681,7.0,R,Wlvtzcc,,0.0,1-304-180-4696,,4.0,M,60.0,564.0,O'Reilly Automotive,3793505.0
