AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,LastName,MiddleInitial,Gender,AddressLine2,City
gnf6520,EHHWHAEXLVPKWNVHCKULIDTNKVURJOYXZCCUYMWKLXIZPVTLMNXNAAGSMJKTXIVE,EMHBIDRIBLUXZITXGQDXPEAF,S,1795113.0,R,KS,0.0,United States of America,DNQCTGOQA,5.0,gnfivrvjwz,,,Kzgqilgqqmsgybwhntqsshgftzkpoootorairlfrypiwwrzktwiulidbkxrdymfmcscvkpsjiujxavx,Milwaukee
JXG6521,Neelrasfybujdhkllqxgptpzgerfmkaulsvrthauppiajlxndbqdccccmpgxhh,Wczyactrwhvosjgfpdpohprrx,M,3703982.0,O,ID,2.0,Canada,JTVBVO,6.0,JXGRKGYTX,w,f,xrjfcdkcoplbdwincfhsldkxaevrpfhexdfaitionbftcquakuvoo,Modesto
sib6522,edztjekneve,ucvlmmqpy,M,1895289.0,O,VA,5.0,United States of America,Okssflqoyw,1.0,sibelagnisrimwtjdvphfxtjmusmag,x,,WUCINGNLDBGTLZKSWGCYGGHZBUXIRCFTDEHGCXYDNGOBERXRUKDDNENIXOAJKBIUJEZW,Elizabeth
Cwx6523,Nkwuzrvbgdxibkhbtsdxreetmdskwwtukonbaohmdbpplqduzxyelkrutoqcu,Qwhfegpcuthvrqzzhd,M,1564847.0,U,KY,3.0,United States of America,Cvtakreura,0.0,Cwxrpknopqk,c,m,qaetjyqrbvomydwpwripzybfdsgeaofvggwjnv,San Buenaventura
ueb6524,pnfnpjbtpzvufwpbksspnjvx,WJFQCPAZPSGRWYEQ,U,1679191.0,R,WY,4.0,United States of America,XIVBILVUFQBS,5.0,uebxgxtzade,W,m,ejfyjpadnfpahsdbpvvd,Billings
Opg6525,pbkzcuyyjafiijg,komjzpagphmjvtlohrnqmsqeamx,D,3394222.0,R,SD,1.0,United States of America,Ntaepsy,6.0,Opgnifrhcgftwwhgtkqajqolmd,A,M,Xjamekpapcjseaezcf,Iqaluit
Fyc6526,iuewsjcqmagidabwzeleftfutujimkgmkixsfplxnpybrmwwxjbkltlgxrvwjbmqqpveokpztk,Ijwkwnpwbff,S,3350037.0,U,MN,2.0,United States of America,Ezuxnf,7.0,Fycjwcqeklv,,,CQFYDUVOMSBOBIKPRNYWURUOSOXHA,Baltimore
bdg6527,ywjwixluifbcxdqarufzjpjoivhxszxqkjwlbkgxksrohludzh,vspcm,S,3485406.0,O,TN,3.0,United States of America,hfnci,,bdgsics,E,,reqkygixscuiurmxxmnjoodvosiojqunlhvomigypsbzzafu,Oakland
GQI6528,Lovdupvxkvisvhnplndvujeqbvxfoznfpuaryaqwqlaxw,Fjsnhdvuin,S,321587.0,O,VA,0.0,United States of America,Swtjgn,6.0,GQIEGNJHOAEHDACJTPDLGMXNLN,,,EXSAOPSDSKLIAGNDTCTLNZQCVFK,Hollywood
LXV6529,FNLLRMFEWLSRBDBUZJQPKTKQI,Suyrbmnok,M,3006596.0,O,PA,3.0,United States of America,VKBKTPGETNIM,10.0,LXVMWFSHOQLR,B,,Chwmypqazqtterkwgylxtavxvxpplpznmdqqpmsfxcygpptgtbdcpfxvsb,Winston-Salem
Cvn6530,Fvfbmfrqidndzjiorksptvrc,XOBKBJXPQOFHQGF,U,3525884.0,U,ND,3.0,United States of America,xetjqu,9.0,Cvnajltplf,k,,VBKNUNVBQVOUPPIZN,Hialeah
Jtz6531,Mkqijjcdmsmltihstkwptadeajejnotnhmfynzgm,yabofsbnrsuhntojb,M,974570.0,O,TN,5.0,Canada,uuiphyjhgkok,5.0,Jtzepisknvzliutayj,,m,GUWQMZDGLCAJBYAAIPIRTIPAARNVAZVIYCMUHGKRCNKYODJQEQWYDHGIFN,Overland Park
Gsb6532,cgixygvftiwypujpqaxnwfkepzhloimewqlzzpaizkqlqcwncbnrbcsgyhcm,JTEGEHWKOFXTYQVMDTKLHGZMUVCSLL,D,609945.0,O,NH,3.0,United States of America,zgadc,,Gsberypodnbaexxqe,,,PHGSVZYRMG,Berkeley
pfb6533,Hpxidzrhknjsjgqtyhtqhxukxofzwytzjfwbwzsqzxfjkczdcjukodfaevgefshsecgqgq,Jjtdkp,M,3138673.0,O,KY,1.0,Canada,Tcdujdwr,8.0,pfbqgwfbcbmffwsdvbigsmgxci,d,,bjifxwwxnnltwcifibejlgjpfvhjjtnsviftwqeaoimbcfozpvevbzteldcxiktrtd,Hamilton
BAJ6534,zgxdebigdkeimnqlfsqzpyoiwdthalvndqqoffyjim,knrdqtnidviv,U,119159.0,O,NJ,0.0,United States of America,ftdpbvxkicef,,BAJAKIRLQTBJPYEEL,,,CRAFCTCQFNCVVSCGSAUUCDRNKQMYPGDSFZLPEPIEVPYSPQJSSCDJTWNBEOPROJEDSJGWSL,Salem
QGS6535,Jtfexfhaspkrnzfommfkdvantsayaffwfyqhtbgzwpttwoghkqrerwjaqmmmcq,lvgnyocglfwqzgnrwrictjfukcpifw,,918466.0,O,HI,5.0,United States of America,FXDVGNRJZR,6.0,QGSYYDPHCMO,,f,entnjue,Chesapeake
DMR6536,Lxjnfdsglmuptaxdglhvwwzcuvpblxrcpuanhbdtjoefcnzwoefdbqifaimnshvmr,Esqhsf,M,2705491.0,,KS,2.0,United States of America,fwgjeiiqs,0.0,DMRZBWYONJGSMZQIGOLJHP,,,ooefsdyjdkkfebsfgqescbwtfg,Milwaukee
Pvi6537,Czewdoddfkrdshpswuccujpqlvanhrhdfjypjcijnieuvqwlyrmqlhbx,tmycihvqimh,S,2579745.0,O,MO,5.0,United States of America,TFNAEGK,10.0,Pvinaazejvytzfzinifnlwppnb,W,f,Gpgotegyntaktmlbdlnimauozfttsmblfreisphmfcokimzi,San Jose
nje6538,,XBNKCTDVQGRSM,S,1007759.0,O,New Brunswick,3.0,Canada,Kfaiilib,4.0,njeraadlcgfvxarxjdemuj,O,,Mctafwdhprqqqcopwhwcsgclnstnisljvvhybaucjzryjvtxbcppejvchrsctqrnuaxq,Stamford
quu6539,Xmeghwweqslhsmiungffandcgihbmkdhbscblckcacabfboibltocy,QNZMVPWEUMISGBXTNGQHC,W,2641888.0,O,AK,4.0,United States of America,Ogeggretnbay,5.0,quundokjduqf,,,oajvjzpavtssf,Glendale
tas6540,FQIHYIJIONQDKPVSVRVEQHCR,Mlrhhaktjev,M,3420157.0,O,IA,1.0,United States of America,Gsddgojh,,tastwgcbpwunuyfbdwd,P,m,Hatnjaakdzoqixoadrnxhcrrseqijeevpy,Chula Vista
rux6541,Dwqwxuquyuxnesgfjtctqatocpahdlvjssvvendqybuqfpmwrjwetoeyqlyarzclbd,Udugwlwcxhekqih,S,3968448.0,O,KY,0.0,,Bexsn,6.0,ruxnt,z,F,MDISSJJFHCOVTFVEACHGLOMKBUJGUCGXEXDLROYNOESNFJOJQFPMYMH,Simi Valley
mhv6542,Rjdggnarfcoljpoguglrybowirvqlcvgxtarkcx,nsyvxrersrifflvlzg,,2353522.0,O,Alberta,3.0,United States of America,jbthmctija,0.0,mhvrvkuebfxpxtc,u,,OWNLQOHXTISBGNBRSSMDWUEFSKTAGNDCDTAHLLSTTPGPUIYCJLHQKMKROVCSOGEX,Memphis
qti6543,Hikdppognajcobjrsccqvpgmtnwprttjcwsopsayfqvujlg,ZENKBOQQEXUCVXE,M,3177799.0,O,ID,5.0,Canada,aixhwg,5.0,qtiylzygfefgfqjeuqbjrj,y,F,qrmxyoeuxmncqdevionsxiinpluqxntckjigdtnbfykkuydgcqgkbjiaxdesloqfhrtssiuzttidsegp,Alexandria
Omc6544,nlcqvwnztikcgvnerlqsudxlchcwjxhenhaawuoaqro,RLKLBKF,D,60253.0,O,GA,2.0,Canada,Kwfxwqiaxgcg,9.0,Omcjsergnlbrjdjfsk,O,,Laguvjhktsnzarktuntjwfsrtvss,Savannah
Lgh6545,Twteupnchmagcpiqcdlkzppgxuymcyfdphnjaqvkxxpqrtoyrfsbqypaesevva,TVUEHDLGDNGYCWA,S,2167181.0,O,SC,4.0,United States of America,Djsng,3.0,Lghmtvcdupcvpnxj,,,yllnxmfipejbugydykhwfcdgvnna,Worcester
Uae6546,Klxncwwfjgdyav,Ndbcfwr,M,1019183.0,O,MD,4.0,United States of America,Ozmwgoobcpk,6.0,Uaemmjchr,x,m,Zdxxmlbziiofgjcyscvjrwmekwlwcrhtldgtoxjtuxxejhazneqphhh,Augusta
Nbw6547,gutgjhxufvvcyipoasniiomqrrgyhrwyhlccyekvhiqtjvoebixgbjssgzg,Nvzcskgkcbw,W,3426153.0,R,WI,5.0,United States of America,Wcjeds,0.0,Nbwhdk,n,F,CFXWKVVIOXSDDQPZZELXEUUXEWUTDEAVPDPDAPGMZEAXXPQJAUGXDUXMOMEFYSWPMLGALP,Beaumont
frq6548,,Bylxatrrddamucrmezpuxcxb,W,361580.0,O,IN,4.0,United States of America,Kcssewctsqd,3.0,frqwjyayoswfxpnsxwwbswqsotdex,R,,kmlzrkhdsfuqarlwibhvkhgczmwjwekxahtqumxbeipzgohpriodtonsaqvlexba,Palmdale
hmw6549,QVPBTWQNLKEOOTLHWRGZUPBLMXGGKUJSNCROSHWIKOTUFQISRTVPYAYPXDVFDEXLZHGRFEU,Ocmtymqommwamxpkpcedrx,D,491658.0,O,AK,2.0,Canada,Buaeewpele,7.0,hmwkxpvfbhvygzgvogbjhdod,k,F,Dypuadaoxzjkanukkbszxmemunuurwdzujremsvzxnphejmva,Aurora
Pum6550,Uhnhsvyhrgkfmvvclfjcynmaeudpvupxryzfdvxvdvagkqpgsxaklgzjuokypnh,Mfabrpynfvoonsh,D,3318827.0,R,DE,2.0,United States of America,Dpbntsxeenwf,9.0,Pumwpkztrhnoefvtvxkw,T,F,QGZEUGOYTWJCXSVTIZO,New Haven
Ccy6551,OTGPQCZJZGLOUSSMFUXUDNPFFEAGIQZROIYRUHVHVDAJCSJLMBDSYTGPNV,fcfupoqjltoikrlbziks,S,896841.0,O,NV,1.0,United States of America,Jjlbvdjueqd,,Ccyadzxhbmnng,,F,Mykrppwtkbzfhrtnxixqakbptuxohygaqqpu,Raleigh
Fzn6552,Edjitooejyavgpqfpzebjkpwfucvrkehkqisj,ualvmgvibf,M,3100821.0,O,MN,4.0,United States of America,,0.0,Fznsyrvtgyjpydaupqeme,,F,Fnuhfubzspndrdtnifpdiphhdegnluwnahljhwxwmxzallvfvszixyhvjbhnkcrrghrdovrk,Sherbrooke
ump6553,qfprsnryrasojifquknnrnueyoqzclulclorvbdanwbpiuwbwimqmukfugxqbldiihmvkxsxrpldnaie,Dwyxmicdoxslimdinljawtbqrxkjbt,W,274607.0,O,Prince Edward Island,4.0,United States of America,Suvzm,1.0,umpszv,z,,KWGNDEDRPBPEGTSXKINJMKIJPLKFXKFTGAFDMZICVIBKDOMZEVLPGEGGDVIG,Boise
KVJ6554,Fjwirbgilvxipibeuhuzdthzsnrppmsrvoozdacbmmpottsjwxapidzihbyefjlursvkjnfhyyx,Nhumtuj,S,2886280.0,U,OR,0.0,United States of America,Ygxtuwfle,7.0,KVJIEKNNHCODKWVYMQPIFD,,,HOFSMTRRUHAANVXXPINAOYJIUCNIWHRQGKIRHNO,Fresno
JHG6555,Tneidvqcciwkwwnposkohurifzvkezhzvaompvxffiykcgxphh,Famax,,3362732.0,O,NV,1.0,United States of America,,5.0,JHGDHHURTAAIEPJHWVGHNHUR,P,F,fhbzsycxkllrcjzxoqxjenirm,Regina
usb6556,Merjxnaaccnqtoxilyzmjikyqhupcdardlvnurqnueqrgaswxcynacd,gpudvkhy,M,139440.0,O,ID,4.0,United States of America,GMKQB,9.0,usbqkrnczv,c,M,Pugfoxvsfjosxpwnwb,Ann Arbor
Qnf6557,OWHVFLQCNXAOWAYVYFZGZQSIAY,CMALPAJSUSHRIXAPPSORHLKQZJVVSR,M,3862224.0,O,NY,1.0,United States of America,twboew,4.0,Qnfpnnzintispw,,,Inpurwmpfbayufutzgzjmxxpinpjmizffndzjktumohybgmubrmpjmsxgksgxrfjbnoyobfsy,Pueblo
Qmr6558,Ekrumqhmohjyvvzlbehvcovsvunbulrrslxnud,Ncrtcafdualpqvmxdxnrildobrt,W,2976580.0,O,GA,4.0,United States of America,gukzziq,7.0,Qmrjqmblhytpytitzgjmgwawgcwu,W,M,Zjmdvqkoyqkgpeupbhowfqlwywzhwmmbogwvoqfsmhqouovhfwy,Alexandria
JCM6559,KGTIMWFWPQXOCPRVOQILWIIMKZSBDGCSDCPDKFIFVVKAEWOEQWIHAEFJHQGWQGQZMVFXDOSXVISPFR,IHTALDOHVTMZPC,M,3000240.0,O,AZ,4.0,Canada,Bvbanmujt,0.0,JCMDFYLNQI,f,m,thrqdclwqtuuwnmmgqslsusndcsaldvtuviyxunjibhvdidtgnjejbirnbaahveqankwnl,Lubbock
xii6560,Rzeuxhjvfxvaekqaqaobtfsaxottkunnizbvopxsaufvgtcdumiwxazcvidflopi,KBRTENYTHWFZAIMUB,M,3478693.0,O,Prince Edward Island,0.0,United States of America,NNAOD,10.0,xiidpiv,L,,glwhisihoclgqxadxoafeklprbkmguytprjbybghetnzkzyitwzqekxzmhx,Scottsdale
ZUX6561,vsqrzrhsyfreudkhbacssjakmiqaspggfpgmulgnqccfqqssl,Epepnalsln,M,1111296.0,O,AL,1.0,United States of America,Gixjiouujy,0.0,ZUXAAKLCCXQRQ,,F,POSORAXTCVBYADZMVZBBJYQICYWWNRLBBMDYLYCSEWLGSGTWTLBFLDNPRFRQKDLF,Sioux Falls
ZVX6562,JXDCZSMREXCZUFWURJZ,Vvzpsgrbyw,D,241725.0,O,WY,1.0,United States of America,ovjgqrqihwg,8.0,ZVXYTYFLGUXSUVOFLFWYJIRKWRTW,N,m,Jiojusncasgsxomylclavbjzrapluhyykpskvffayjxgcemwlbmck,Anchorage
mah6563,Uubjkeiamkglmujatlsdfiitaccvfkc,hlxerlhqknxqkasozhuu,D,1842181.0,U,DC,5.0,Canada,BYNIL,1.0,mahlfouhvzyovkxhsj,B,,FPUJTVKLKWUGKMJJCHVPYGSGS,Irvine
SXX6564,npdrvqaovyhfxvzczzjwr,Uvcbmespojiocznowl,M,1633692.0,O,RI,4.0,United States of America,njuigkvdf,,SXXBUMJHZ,,,uhrjaqxfthfexgoixiostvqlgsayxeecbyvtethymmq,Ontario
Iex6565,Bwidwcwvuyalkacaeeukgpliwsxujvnonlaxuupdczxsurbhzmmr,Sxlvzvurahlfifixx,,958051.0,O,AR,0.0,United States of America,Zsvxsjloxh,5.0,Iexwbcgousyhjsbdxco,p,,,Garland
hli6566,,Yswllwzluamzygx,M,1004812.0,O,MO,1.0,,Cgttciudpuu,6.0,hlioro,O,f,,Fairbanks
ofj6567,Bksspsvogcvvfviibmhasvdnhmcmtuqxxcurvmfhylpnmgngwxgonlwz,Nfvsdfjihaqrzgflanlmd,S,3772292.0,R,IL,5.0,United States of America,Zcflfdyra,7.0,ofjlcncyl,P,,AWJSJTHCGYDXIRKMZRVBXSFCLUGCKXWUSUTZXSL,Elizabeth
wrd6568,Iebehvzza,nxnwspirwubxtffgblpdemojsi,S,2133456.0,O,AK,0.0,United States of America,Qxxwgerlvjfj,0.0,wrdbmnzunaeelqlxovyhsqnmpe,,F,mmuhvfvidheogqxixscru,Erie
Cgw6569,Uilgzziydtuverqgkgbjvhbojxdpvzgoghgolgrmelrgnznbiwjodfhotvz,Fxkprhodejobsioebvjlufowaaldrh,M,,O,SC,3.0,United States of America,Lxchqcsgl,3.0,Cgwfywlqxlsenfuxjovuwieswg,,m,Kqwmedwxfszmifbfnusnjzwfymbionbpoi,Reno
Pbq6570,gmjpuxufxtdomlvcbkzguojuqrekdcaaadmecgmw,Kwblgbqpjgobyrrkebfwofgultstb,,542462.0,O,MD,2.0,United States of America,ULFPAJJGA,10.0,Pbqrfqnv,,F,YGZLDNXAHO,Mesa
Yud6571,TTTCNOVVFXGNTPHDBZLZF,CJHFEVQVOENWWQFIBUJGERVZVKUWN,S,1016415.0,O,KS,0.0,Canada,Atlii,10.0,Yudrdooxemvjckbliyvwa,,,Gnvdim,Augusta
bqo6572,Rhrenwztkidwhfjkrhhieunpcmbvhot,SRRTXRURBVQAMTRIQCTKZP,W,1134970.0,R,MN,4.0,United States of America,wgnivkwjmq,4.0,bqoynfhrgtqwje,,,Fhavttlstyxvekhsotwxlcetnkvbdmtxbibcmnx,Topeka
Ipc6573,Khscucrdjbczocyhbytkjmoyqvlogiamazmbsevzzogwviutjnnlsnhqlffnoqnolfuksbw,gmbpumsshthdnzshwloczzbyhsur,U,1314570.0,O,VT,0.0,United States of America,Ifwadkmuvmm,4.0,Ipcbczlsvnyvq,B,m,aihfdkwnzmfwfolazssohuccdsfemiez,Gary
bhh6574,Bdpxnqqsqcbvoytjfqescqneskoexgiuhbzxxu,RJVDFQXGXOUIVIMVNC,S,3197286.0,O,IA,3.0,Canada,,7.0,bhhqyjueywaqoepaxhvxn,,,RTRWPWCNIHXNXTUTHJ,Albuquerque
Oqm6575,Vtnuclfscyewdeujzutrsonbdnkdjojyolawfojhzhgesyrka,Omxmuj,M,2521424.0,O,DE,1.0,United States of America,jjchshihxwwc,4.0,Oqmtkv,j,f,Zpaqaqm,Savannah
Wsq6576,Sazwochtbqkotgyawkiagmmnscmpgreyggearchljta,fgokdstdbezjjxjshho,W,3072711.0,O,WA,5.0,United States of America,Vfwefgbdhit,4.0,Wsqsndtbjqrpoqhkgnmtqt,,,ATCHKVGFYVSPMSNIXOELVTCJRMMNVRS,Indianapolis
opk6577,Lxslobodsdodizsexfwqatgvtn,MMWQQWUIUOCHRXLMDEROZUNGJRZDSX,M,2208954.0,U,Ontario,1.0,Canada,zavle,5.0,opkakxgkvu,,m,Zazbjekekshsmbj,Regina
DDH6578,rvgjksinsvthshchsbdgpgtarqlwgghfnjaieusjwchfhjpbnhydvlrjgisdkcwsvjsjipwiuef,JQLXYKTOINMMFGQZDMMGXPO,M,2088121.0,O,WY,4.0,United States of America,Mfnxksgzs,1.0,DDHXGJQIMRBOPATO,b,,KFHHFOCDDTBUJNDWYJVDIBUFACNRZDHXXSIIGLSSYZANQEZK,Colorado Springs
HUD6579,xkuayuemztybtctvwkqtlbzldthydmqqcwvtyhmb,hxasegwtefum,S,3058624.0,U,ND,3.0,Canada,Xfbamvurd,3.0,HUDWH,u,M,JLZMUFWPTKNOPLGFIPAJXTJVSRAHQISRLUYTGOXSKIUGCBUXIVAGLFCEQWQCFFYEB,Chula Vista
Exm6580,Wpvnssfsnvpxciikojeqlfcmxbkvltwwcnmuk,Lcniez,U,,O,CT,4.0,United States of America,Lnfwkb,9.0,Exmathnwao,,F,Usmvlpxmyrzucmfixegdqlzexkrndtstbet,Omaha
gxo6581,Cbttypxalukfrdjwcvbfymuilgsnfjpaifpvjzjwxujfgninaxlacujvcgkv,YWXQC,D,2524255.0,O,Prince Edward Island,4.0,United States of America,Ilcolgirjij,1.0,gxovrmcgkxscqoizagxopjpidwrwi,U,,HXLVFALAAYNOTOBATBMFTLANOUKBPJQKEHZMTTZDAFQHXFFXFWXFAEKKKEZTCOLJEYYR,Santa Rosa
dfq6582,LIYRBEPYRYILQWOATUVJBNGZIDUQBBNSTQNJWWTNKGWLAEUQOWBGK,Pdllhqfgctkgeteyxp,D,3729485.0,U,HI,1.0,United States of America,Diuznaxw,6.0,dfqncvbdoemmpeygwkhfkybwsonb,,M,Wsgendakbsphsg,Buffalo
JOX6583,MQXRZMAFDGDTGETXBMZUUAZUODSQQK,lpzvmdrwqojhigupe,D,1740632.0,O,ME,1.0,United States of America,Biesp,7.0,JOXKEQOADLGKCXEXBEXRYRQZ,,M,Cvrsrdvj,Warren
Mba6584,Vfljhdjjihofvoklbwppviojobgqehat,vknxfrmjzbirmqsyuehzvsxlge,M,1682610.0,U,IL,5.0,,Awluysfydvdr,5.0,Mbacpwo,V,M,Uuhquizu,Columbia
NGK6585,LQKTXCHJKKTABVZQTVVEOZAQGDZTEBOTJBSFVTTTGYKMZMQDPGMPPWMVSVQJZDFOPDVXTDVLJ,XSYJKSEMFUTOQBRBKAJ,U,1641621.0,O,CO,4.0,United States of America,Fviczcdp,1.0,NGKKSPMSQUXNODMJNVMHIQBFADRSIB,R,F,Gcvpdojozjnvgjsmcbfpouxufrja,Cincinnati
RQU6586,xdiskbqslip,zngxwlyxn,S,2312028.0,O,CA,1.0,,Rsxrchum,2.0,RQUWJAJVUADUZIGIHK,,m,Qaqizwxgxregdsmewicxhficlrmt,Norfolk
SDW6587,Qvnwfjahd,Tmwblve,M,1862020.0,O,TN,0.0,Canada,Osutjqmlko,6.0,SDWFXWNFPPWFXDGRV,,,JXGSQXFFCGKRQGOUBVQXVJOKICHIWRCYBYHTBEKZMFJRSYXCJZOWMSECIHDDK,Fort Collins
FMG6588,Emfutrsxxnmoclufvcjtxpjrijfojcc,Gtdohitxfy,M,3890075.0,O,Nova Scotia,2.0,United States of America,eswjwkb,4.0,FMGZIUIJXBSUAFMTIWIBLHEIN,,,jcoitbyhytvxwdgrsgbuojijfxdighcifqepdiimgriudojxjdcfvamrhapbdfjf,Tulsa
Ben6589,Kupmmsgwfbem,wdhcygeqhntrysdexpmas,M,2353236.0,O,AL,2.0,United States of America,KPLRVU,7.0,Benmaxnaapcrb,c,,Vcmsqzdorhfjrjwvshubngfjrdfapmpxoycfd,Mobile
awq6590,Pqbesczbanzhabbplriiyshtvaetaavalslwoyweacfdzsrdigpc,Kklckah,U,2783519.0,O,MD,4.0,United States of America,Uhjarsbueurh,,awqhrgtawhuexdfqnrq,N,F,grgvvqlqxiwfwrjxdfstffsdoexubpcimyxkllcfyetsggywdjmkngzal,Mesa
egu6591,ARDBTPATZL,wmoekymlgewlodjthghw,U,3603861.0,O,ID,3.0,United States of America,ikvap,2.0,egunzfrkhpdq,a,,Oahpzgqkqdqzbahqllka,Anchorage
Bba6592,Aaqlxuhqhnzrwaoctpbguqhomjgjzdjamxsqaxgrv,Mgvbckprsaimeyxbhjmqulsjtauxk,S,2464005.0,O,DC,2.0,Canada,urddnlja,7.0,Bbabismwea,,m,Mkqnxommvqfnmwoadrcojgbtec,Amarillo
top6593,EOTCYYTPPKQDYYEXFCULHBQBEHXVMCWIBXHSOMIOXNCHRSIRJOPCWDLSKFECNRYYAABVEJNADYMI,Qnfrcorfsyepgxljbskl,S,105391.0,O,NE,,United States of America,XZJZUCQVOOE,10.0,topjstjakdyaytidpesrz,K,F,MVQIGWMRQPVQMATYMIJPDKYRXHO,Coral Springs
Vdq6594,cmxnknffxigtmnwoedndnpnejgmzpbiushgezrfbplg,dhmmu,U,3268329.0,R,Ontario,1.0,United States of America,Dfles,0.0,Vdqgvcpigptjgtwxbhcclzgvmr,r,,Wfajqqvwikuzhidhpwoeiqixnzzktljmfsutxejxrkgkbhajczkyacqpk,Buffalo
Uhv6595,Klvvvwjxnwcrvxmbkgjuaalfdpy,Bdypdxdsyhohckem,U,3695605.0,R,WA,4.0,United States of America,UROJQJVEBBY,1.0,Uhvllkyotcdbiacscqscwf,,F,ommfe,Mount Pearl
eey6596,MHIKMXJNBCNTGXDCFPCWUWQIZRLTVFLLWBOWYFXEBMIDLGEJFLRORVVNMVNFDXJKCPZNAZJATJZKMCG,gqvhsp,M,3204480.0,O,WA,3.0,United States of America,STQVH,7.0,eeygcejgvkagps,,,FQGSVHEIUOXTGCUINTNDGJZNHZWWMSBOWETV,Winston-Salem
vjy6597,LVKGCMPOGXZJVHJNHESQOWSWSSON,mwpzdrtlsorlvmaqlpnwlv,S,2402613.0,R,NC,0.0,Canada,nmphwybfufdx,9.0,vjywemuesoeivw,,,QMLGVBENVLOO,Warren
FPA6598,UPEQTIKAHOTKUCPKXZJVWLKJKFDCAIOIYVHGLFYVVYTSFWOLAKBUGH,Inrfqacbdcguybdbjkzrumyorpihnd,M,1849977.0,R,WA,1.0,United States of America,Nvtyotkqyxm,9.0,FPAWNACFBCUBZDL,,,MWVQMHKTNSSKJBVMESEZRBPTASFAFOUFQBRDAQXGNEICMCXFSMMGRBMMYNTLKNAUPHYDHWBOMM,Burlington
SVQ6599,Zeglpcnjehmfwrfzee,Mfhhmrxxrtrqiqg,U,2300759.0,R,KS,2.0,United States of America,UTNJICXOWSDM,0.0,SVQACWHURLSMDCRVEVDPSQCHAFNYO,,F,RNESBZOTCHSFXW,Frederick
FVY6600,Rjwbqknjjcyywslbmrcdojpyrwwxssbbblkcrycwhloxzmztgiodtmxotktcccmbkexqmwvpwbnsbcoe,Mevqzjdcwylkbmmdrzwumilhljhq,D,648330.0,O,NC,,United States of America,,1.0,FVYZCUYAFIVVJPGUSHV,G,M,Fwkuwapwxbdkaedqalqijlewynep,Knoxville
hxc6601,Znffouqfoqgmfkdwhmeltafp,Akgvdmlr,W,3659166.0,O,MT,4.0,Canada,ecannobdact,1.0,hxcou,C,,bqodlgvwuinuzqvnzqbmtwqyaropbwhpj,Oklahoma City
naj6602,Oqghrrhnztvparvuunfpkhlukgundwqpjvhrfpacjbsawwrgtsoeeroumhjooiuajdyhljwaxebazd,Xncxuaiqyu,M,2772144.0,O,CT,4.0,,SYDKCJEOJ,,najjdcxinpkfqirwlqkpwddroeyue,,f,Wlouvpxemadvcpklamrtkpyubyvcsebqnrcevlevhkoqmsveeyq,Springfield
Mtf6603,Sujncxokpq,OSDTEAVUKOSFDB,U,2608642.0,O,AK,5.0,Canada,Daytclkmi,,Mtfsijmqtruptvhddryfpqaim,O,M,PLYDEEHUJIPGMUXQNOZLQSREC,Fayetteville
Wld6604,mjbfgdtyvsinxqmqrueqzwrfflrnunztiaitfzhzc,WEHTVW,D,3473269.0,O,ND,0.0,United States of America,Obcspanywsm,,Wldaheauc,s,F,Vpnhfmpioiuklbjovfksscgbcudjrdrnsy,Hollywood
Ndj6605,KPTTJUDZIDTDMXQDDFMWQISJEEFKETGBRCILQFIR,FPLOSTG,D,3802783.0,O,CO,5.0,United States of America,Xbwlqeksyf,8.0,Ndjeuxjzkbuvwlrfjyjyjzhkio,,,Pytjrpvxhfqgvqiiojnuebyirkalemcteqfxmgttdctymghdevvlcjnipjkfeurbk,Raleigh
Ubl6606,Oucxzusohuevvjsfrbgumgmfpkwcwlxokandpnzcywkinpfkcfdaogcnhcgyoqzsahxbpgunr,Oxqrccxockfypuaknqosfsl,U,1323249.0,O,SD,3.0,United States of America,GYKDB,3.0,Ublgsvemqfgufzmilc,,M,,Frederick
Pql6607,Odwunhtdutlamydbcaqqzdibrupnar,DSUPYCLQUIEB,M,1450969.0,R,ID,0.0,United States of America,zvoakyrxiywp,4.0,Pqlqykdjfz,p,F,cqiupgripngthbbtdkuukpvetwmedlkmzeyqlhlvkhaqqanlgdrvhvvfwjjlpctjhjm,Mobile
Hib6608,Jxspeceayxhitahadjfazjnybiakawzxosbvmtpefmlyxgsqdngaymeiwoauqlb,dipvw,U,2578497.0,R,SC,2.0,United States of America,OWVYXSL,0.0,Hibkqznqxfnwy,R,,DKXFGNAEHPAQIGGMSNQJWQWMVRNDCTVTDYOHKFKQJNOP,McAllen
Uxh6609,xkfpckzhtufvcu,IDJTLFSJD,W,3381919.0,O,DE,0.0,United States of America,YDHDCH,9.0,Uxhtqxkw,,,Nudvhkrbpdmtjifxmepsschvvqgseekhpaaxsqydfp,Santa Fe
Vvv6610,Ajwiyowvaikldfsowemhmncnvtrhvfsqqi,Uoxmwvcopbvdqfgblz,M,2050148.0,O,New Brunswick,2.0,United States of America,,8.0,Vvvtcddmyguezxfeguebioja,y,,Wlvybamrkmydtnarzuexntwaeorbgoniiqponugwdcptknsbvanelbqeklbicwvnaqkiakuwq,Columbus
