prospect_AgencyID,prospect_Gender,prospect_MaritalStatus,prospect_State,prospect_Country,prospect_Age,prospect_NetWorth,prospect_FirstName,prospect_Income,prospect_AddressLine1,prospect_City,prospect_CreditRating,prospect_Employer,prospect_PostalCode,prospect_AddressLine2,prospect_NumberCars,prospect_NumberChildren,prospect_OwnOrRentFlag,prospect_NumberCreditCards
Gbn13538,M,U,VT,Canada,30.0,3313252.0,IAQHULVEFLMIQAEROKNPUT,51635.0,kfslubzduipliebhtcj,Escondido,698.0,Rent A Center,Cvvftodwwvb,Keqoubcvxucllczqh,0.0,3.0,,10.0
wje13539,,M,Newfoundland,United States of America,75.0,604063.0,ruqzzfjwe,337050.0,Nhkxqwxlnnlfivrpyxlghpwewokdglbaohqkqmdodrtcukakhswhlmhyxxbwnb,Mesquite,736.0,Host Hotels & Resorts,EMKGPTROKXF,Vhzkjhedbqtgxoxsibqrmvsrcaczvzioxyowrlntvfvad,5.0,5.0,O,9.0
Eqf13540,f,M,Newfoundland,United States of America,84.0,785438.0,ijyjadxwuunoybsvdgfwosoafqgq,465275.0,Shglqoouriwtprkewcluwcdnteigbvfouxwhnm,Mesquite,426.0,Covance,vspme,Fqthyehqspkrznrmrssusoptuijxtyqdbpbpuwjztocxrkietkznmuxlijybjkutlogdoywgml,2.0,1.0,O,0.0
rmv13541,f,S,SD,,73.0,1346098.0,Udxhkt,335471.0,uoixroihztbmsbokaibwdxcudjdykcsaftgpnldmigcc,Garden Grove,421.0,Flowserve,Mzifskbayb,HMDOVYYPKBWJWYVDXDRNGHBYNAQNSPMEPWZIQGLSWAGWWXBDHMCOUSLIYAQAYOYWHE,3.0,1.0,O,3.0
twq13542,F,M,NH,United States of America,43.0,1725564.0,Polsgtucvygxlikpaxziwn,29266.0,ZEPRDC,Fort Wayne,421.0,Temple-Inland,wwvjmkcyxy,Wdapkblhptrkvomwwrhlcfdwvblnihoswduiabfnfaeycgkxykhftcxpxrconqxojhligvjghuxmo,3.0,2.0,O,6.0
Wto13543,,M,New Brunswick,Canada,89.0,473541.0,Ktikmc,248351.0,Cpsspzmnrhridpuneisrduxfyhznkmremmseryqdjvdz,Baton Rouge,668.0,Procter & Gamble,Mdmkwgc,Znfmgsibiwwqcvlkxuknlqclgsduhtgwjztdwfpqi,4.0,3.0,O,10.0
Opi13544,,M,SD,United States of America,83.0,2944042.0,AFSTKVDIABICCMGCDQTFYRQUA,309799.0,Nkxbmnxydzzdxngpz,Toledo,385.0,Diebold,,ZCXGPINPLNVYMZMQSXPNYNRCVIBWIFPYOWCARKTLNALMVGZGKED,2.0,4.0,O,0.0
Bth13545,F,M,PA,United States of America,13.0,3344240.0,Ogvewbzcojokaimoj,175432.0,sjxcryjlvizjxjckvhqqrnohakklbnrjkruoxppoxpjksenmbkyfzmsindmptwgawbaekzvaknnwkndu,Rancho Cucamonga,365.0,,Tppxxjslgbdu,rqtjdchiudnuchvmoxukzoyzbmhtzlihbydanifrusvshysnlnbfoueutmgforkuyphudxpzeormdj,2.0,,O,1.0
Sqt13546,F,M,WI,United States of America,68.0,3841833.0,UZBTYYXRMP,73839.0,EPXNBTKCRVVCOORLIIXLHWADBRNDIVMFACYWODJPHWLHKEYBKT,Pasadena,322.0,Cimarex Energy,cvenjdkqrgoh,PMTHZGDCCKTMYCPQNPADRHL,5.0,3.0,R,4.0
Ioo13547,,U,VA,United States of America,56.0,149715.0,imencxf,242588.0,lrykzrvdcsihgjsgstlqandjvmgooxyoj,Thousand Oaks,312.0,Deere,Normrf,bgpmtizflntgrfp,0.0,5.0,U,2.0
Div13548,,U,WY,,66.0,3414188.0,KYCHGMDSKKAJCHYOGM,73203.0,ZVTSTSZDSVKAKAZHDHZZRQPMDANJVKBWGKKYTIUHNEOEE,Washington,349.0,Northeast Utilities,Sqwjs,Qeezdeyquhdjfkdwjvlmeroekgftmdacfwupkuoqgktnwkaojlzvfymjouapky,1.0,4.0,O,3.0
TIR13549,,S,AL,Canada,51.0,3470304.0,Cfanils,,Ujcvtecjzkincjxcrptzqyghqtogbgvxohuyyobsl,Akron,766.0,OfficeMax,Iedvhwnpplvu,Ozxxnffvtmwpwubvngjlezfo,2.0,4.0,O,6.0
Tuw13550,,D,IL,United States of America,77.0,114133.0,Quemp,48428.0,ZYSPPTFOHDXJD,Montpelier,301.0,Chubb,Caclqoh,VOXGSDXFNWDEZUFFFCBPBSSKYWFBRQGGOCKOBGRDJIPZAMQLXCCJJNXNGKMSOSWIALBRKAGAPLZB,5.0,3.0,R,10.0
MYN13551,m,S,WY,United States of America,41.0,42894.0,Tbpqtkcqifwxyzdchunmbpq,160179.0,ahrgz,Toronto,458.0,Illinois Tool Works,HDKRFYJY,QKNUQGCBKYSTIARAUJ,3.0,0.0,R,
HIE13552,,M,ID,United States of America,41.0,1558114.0,Xsfcxyokiaeoesfa,281355.0,Mnrjwooosxewlirlbkgarnnmdcgsedfunvdxocjnrumhbncxdnxjptckcjgxrhecitutkdy,Manchester,838.0,Enersys,YAQTRS,MTFUXJQP,4.0,4.0,O,5.0
Wuy13553,,S,IA,United States of America,27.0,478978.0,SUHUYYUCGA,491671.0,,Dawson City,547.0,Allegheny Technologies,MOMCA,sahpqvzfvksmxnoamizuxvcbreszvjxlsxgphjatnawgkbt,,1.0,O,10.0
SRR13554,,M,MI,,88.0,1788946.0,itdcdbygdqmrpbeyez,84628.0,Tfudumasizz,Providence,790.0,Pep Boys,Hzmphqfmvqr,VEKOCKMTUMXIAZHQYQJCSJVFTTXNLCQNXOM,3.0,5.0,O,
Tsq13555,M,M,MI,United States of America,65.0,508867.0,Rzgltwdhoxf,175054.0,Geqwgdllkwajhtqxfmiowtlbpunhjhrufbwsqsmjshageapqbkj,Palmdale,,,XIBHBOEFK,Fxidyykglhuolddjolnjkjnmgpnkuhjbftojgpfgkiljfyefsmpcgjtfs,,0.0,O,0.0
XDY13556,,M,NJ,United States of America,44.0,2770270.0,sodffzhz,,ylfbiivypgycahzawkcmvafetuxdmxxyfhvswvkmtmujuksdojrktjvttjhga,Saskatoon,689.0,Texas Instruments,qjuvwcs,MQECOFMGZWNSVRIKUM,2.0,5.0,R,2.0
VRU13557,F,M,MI,United States of America,19.0,2283610.0,Lqfge,25008.0,AJPTESMCHSGBGPTELTYNAVROBQETCRL,Casper,677.0,Rock-Tenn,Efjoqszkp,htxwdfygmuabtdthgyrucasdrbeeuv,4.0,4.0,O,8.0
BUP13558,F,M,TX,United States of America,42.0,2467991.0,GPTJUATC,94738.0,Nkeevqrryfwoepshghgudyqpkzldommszdkiaobodqtowtcipvqshhsekoggntn,Stamford,394.0,AbitibiBowater,axaniaozkn,GBATIXKPHXRMFTZJ,2.0,2.0,O,9.0
sfc13559,M,U,Newfoundland,Canada,99.0,2159145.0,Wmxfsmllomtlltovbifvswpm,447250.0,Qvppglazonsuggwzhsjdhwshbgbkxjqljemdl,Abilene,841.0,M&T Bank Corp.,Kjxkyuzlv,Znwerwngcgudotmnchvanhmsiusefeytfupsjqscwbxeelbenaivpmiebjxfcacifnnkrrp,0.0,4.0,O,0.0
UAW13560,,M,TN,United States of America,38.0,,Demzi,336846.0,JPBZUFMEQUTSJPQTNHLAEXLRU,Houston,,VWR Funding,bwmjdxtrdt,AXWPRTZCZFKLVIEZONAPUKIWNO,4.0,,R,3.0
zfb13561,M,M,WV,United States of America,,307619.0,vlfxekotuxwmkbdwszlceltghfvna,484588.0,tcrdnlwhciwbicdfyecajjbomuipqftgfhqgtsimwfsdisbasnkilwtyblhpcclydk,Dallas,461.0,Motorola,AKSEAGKNGNJ,Fangvfarrtlkgbrpenk,,5.0,O,1.0
Kvv13562,m,S,MT,,99.0,591960.0,Rrlwhcggymaanlgwgijo,199857.0,MJZRQQYBDKIMRDVZIMIEKUJEHRRXOBRHQIZOTTKPTXZGM,El Monte,394.0,E.W. Scripps,Rltmwbe,kyanffneeicaivihvbmszbwgdditlnmmg,,2.0,O,3.0
Nxl13563,m,U,MS,United States of America,92.0,2169148.0,Umrhhezgrhhgdxntwm,105443.0,RULKZHJVWFIC,Dawson City,811.0,W.W. Grainger,Hatapzleltk,eqpeufwyoncseirtdulgsobsxvwptkauiwurhcxpimalmkhcvderyvitgsdwbuzntcepfik,2.0,4.0,R,
Lai13564,,S,MI,,56.0,2696679.0,VERLXNRGKNDHHQFXT,327414.0,Lrljexqjoafiyhpebtnkduhvehagamektioqboessjytqakdyphcbdfllsia,Waco,498.0,New York Times,,ezlxpgtwtqkbumuokarccipdfumorvelcnrmofejeis,5.0,4.0,U,2.0
YTM13565,m,U,IA,Canada,57.0,1158747.0,LODOYCBIXMJIOCXZYHVQRLURCR,113464.0,,Hayward,725.0,Aventine Renewable Energy,uostmdwz,fotbayfvvojppjtxwkfbvveudieikbyfzj,5.0,3.0,O,7.0
XUM13566,,D,GA,United States of America,73.0,3481047.0,Sigmxkbbmekiwq,125622.0,zmjsfpowuetqkmczxsylxsmwtjjefqanokwlzkmcpklqcuxztjwvpxzhqmbwjdcqzotj,Huntington Beach,513.0,Fastenal,CWXBOO,,1.0,2.0,O,4.0
kgx13567,,U,UT,United States of America,26.0,,fcdmbjfxextns,427426.0,RPLRHBBLLL,North Las Vegas,723.0,Owens & Minor,TZOMFQ,tcvfjtnzizwrnfaflsbsbzrmllefiqnuvulqlsmymhjpwesbjswakhsdbwebuxstzitkzldjsbqrndft,2.0,3.0,O,9.0
SYA13568,F,W,CT,,32.0,1233478.0,Grlpbdzotwesulrhbwdapeivowyies,130125.0,LHLOUQWFMVFQJCDBNCHNEAAVAJJVDVFCJYBENMH,Thousand Oaks,769.0,,KSAPGZDGZVV,Rmoksrvwqkiokcxaddvygurdzcfbesrvp,2.0,5.0,O,9.0
bhm13569,F,M,Saskatchewan,,75.0,3807771.0,Vnqyfoxwupcolizhz,182779.0,Cxwqljpjalputlvrpkmmlinyspfnfoonilkoxbgigcsnwsfljapbjgbgsfj,Hollywood,574.0,,Khcuskvomwb,xraumkfbyynpdemjwfkdqaylnwftadqapdkrgengiqrwsqjhibudhmwhmrjkojvrtmcp,1.0,1.0,,7.0
vgk13570,M,M,RI,Canada,3.0,3833950.0,Pxiktewkynbdsxpbll,121136.0,qsfjdujomwniaukwjyosswcpgdcjlqs,Missoula,388.0,Norfolk Southern,Aywgfpu,Junqsnzomdvmpulzylsxkzwfdtrvkxnfeqrwojqraythtzinpewrmqlglqfshxx,4.0,2.0,O,6.0
agt13571,,D,MS,Canada,49.0,1747490.0,Hmiylssip,268241.0,TQQQWPUFQGNBRAXJNQDQ,Indianapolis,439.0,Jacobs Engineering Group,fbjrntwujvoo,dgovbqhdnaismrse,3.0,2.0,O,7.0
huv13572,M,S,AL,United States of America,,3946933.0,Egnuvhgwjgvsffggohc,31268.0,Nkexnbmutraszjdpkhb,Newport News,744.0,Insight Enterprises,Ybhhbqzso,rsqnpjipaacxctetvqmtahrxadxa,2.0,5.0,O,3.0
Wot13573,M,M,NM,United States of America,85.0,3530098.0,Pghiwjropchlmfxtaet,388623.0,uinvtkvlnznuwhplqxninpaplcqwsafzwis,Montgomery,484.0,Zimmer Holdings,zlgjltfk,Ekhmbjyohnrdhwepkbcriroflep,5.0,2.0,O,8.0
cqy13574,M,M,AL,United States of America,40.0,1214519.0,vjgezfkncruqimuqqaxwk,400081.0,Ufqfxuvjjktsdlrxgzi,Hampton,627.0,Expedia,Kqsmuevqjpdl,bwdvzqptyswvujvkmbjqogkfurvvtjmdrjyldmndobbjhbwdwltkvdojqukdfcpojtqcwnkqqoioso,,0.0,O,0.0
Bkj13575,M,S,Prince Edward Island,United States of America,42.0,2268855.0,jtjhmhxeapaxnohdsppvvfnkav,393456.0,ijmozsxyiiyojhualbwnhtrstctqrgdmstfkgixvwwknfvxzkozwheupopnt,Omaha,352.0,Energy Future Holdings,uvbpgz,BLISKGGTBVLWVRFLICSUZZZWFFRFCOLJIHVHDXETWHEPNSRGDHBVPFEUVMGAPJQAIMKZDA,3.0,2.0,O,4.0
Alx13576,F,M,AL,United States of America,72.0,140567.0,Wigunwezrbra,292161.0,ghpccdhwgkrgenacjflmtkhtiamgdhduhlcplibyehdjenio,Calgary,426.0,,Mrrcpoylwjfy,MWWGKRDIKWUCVIIYENQEFHVUQKLMNKIQVHYFGLVJKHFFDRN,4.0,5.0,O,1.0
Egz13577,f,M,NH,United States of America,,1687279.0,rvzwndotlyzmjr,263069.0,Dslulhykgivafaafsrjcgoxodtcvrqtsqgshli,Peoria,715.0,Gilead Sciences,Kffgmbwqiba,Sbnnfamfvxkjooodmvyexgjxlceeqqmtue,4.0,5.0,O,5.0
NVT13578,,M,NH,United States of America,92.0,954291.0,bsmwdmbxdhpheqpmdozeforos,104275.0,bohwckjczgtnezrrpgtqbhcnqcqbqcelthtcjngzcetpctsweralb,Fort Wayne,572.0,Loews,rfjqxvorw,cpvblfozjghcetaixhehyqdhfmhfkpytyelydgpfpgnxfbbn,3.0,2.0,O,5.0
WTD13579,m,,WI,United States of America,40.0,3001738.0,Wrjdre,431052.0,Jlwftbigmr,Waterbury,763.0,United Stationers,UUOMF,lxturehmhh,3.0,0.0,,10.0
PDG13580,,M,IN,United States of America,44.0,2988333.0,anlkcswblcw,443303.0,Tpghzwqfyxqjlnzlkaierf,Amarillo,369.0,BorgWarner,rbqqruht,Lnqllksq,,0.0,O,7.0
Mvt13581,f,,New Brunswick,United States of America,51.0,3838759.0,nlrpexszkwl,213284.0,JZXNDCTSUZXCNLLDPGFXGLVQLXTKQSFXFFYMQJRT,San Francisco,,Thor Industries,Yawhcinyc,Utgamvybrplahhlcnhwipdtetfnwhddvctndpewclolncgainvj,4.0,2.0,O,8.0
OCT13582,,M,MA,United States of America,4.0,1135187.0,louxsrspnd,80428.0,Wstgtxbothsgrycaoktmtfohztgnbekhcigmhercpseohqphqsfxrgfilblkxppvwrpqxhorhjkiof,Rochester,549.0,Level 3 Communications,txkldxkwbpn,ewhebeezcwgpkpjffrgzhhjmrnatsbwbgpunwcqamobiwtzpsb,5.0,2.0,O,0.0
Cep13583,f,U,Nova Scotia,United States of America,26.0,2235439.0,Sklpc,117976.0,LGBSJBCQODMAF,Norfolk,556.0,ITT,Bxmds,CBEWCGSKU,1.0,3.0,O,9.0
Tjk13584,F,U,British Columbia,Canada,44.0,3200546.0,Hnlwarr,287464.0,Slgfvqlxbuawxt,Columbus,729.0,DST Systems,KANRBVFOZTK,Terrtmvbarhmvkmsxotmevdwrkbahgszpqpxlqtrqxkdqjyltuowfmohvfzly,1.0,3.0,O,10.0
Ath13585,F,U,MA,Canada,8.0,840989.0,Cokxjjjo,156261.0,NSPPPQYKQQRWAOLXJSGDFSXZFAOIJYTWHUVSXFPWCDTXONRXLIZSCFQN,Evansville,476.0,FedEx,Lobkifib,zwlzuqsfyupnvnazhjysgcpqrhtntaqqxvvgowbgwhfanlzvnduxbwmiqbkf,4.0,1.0,R,10.0
Gje13586,m,S,AZ,United States of America,23.0,3549377.0,Ajqjwjgdlosiafjmccuhgpe,226372.0,Jqnikjwlnclqzsqgaqvbzuwnkqyfa,Huntsville,303.0,,Rglarov,qewkbntgsqgxyxaqreeqxwjjzgdueyfkqlmgujscvijufsnhxqunnmtqmdmwmefzhynpthpjptoeh,1.0,1.0,R,6.0
Uix13587,F,U,KY,United States of America,18.0,1747709.0,Kkzxjrwklwxaorfmia,231263.0,Qpancmaruoatk,Las Vegas,540.0,,Nxnrjrzrtpj,ryqrm,3.0,4.0,R,6.0
Ywh13588,,S,VT,Canada,93.0,551240.0,LSXWTJHCPBWFZWME,319236.0,Thtvaljmpqbspduycivmxormtaxmeheqecoepjxohcjsdyfsinfexmfsrqp,Durham,357.0,Tupperware Brands,Rmvcxdrpig,Jrrzxiopnadtfylkuixszsmemwhfuknc,3.0,2.0,R,10.0
BID13589,,,VA,United States of America,81.0,3717417.0,LBYVILXHUDCJEGPSRECTBLBRQHH,357925.0,MOUQX,Omaha,313.0,Sun Microsystems,BQSSZDUP,PHYSUKPUOZRIOIEKJXSZDDYRRLBVKNKFDNIAPRCQGKMLPBMHQDZQ,1.0,1.0,O,2.0
fqc13590,F,M,TX,United States of America,6.0,1848406.0,Shwdiwsnwukpmyusbskbbyqzlksat,27991.0,hrxvhblqtscc,Santa Rosa,319.0,Patterson-UTI Energy,jzindisic,,1.0,4.0,O,
ahc13591,M,M,RI,United States of America,72.0,3467620.0,DTWHOJV,243791.0,Lksvbaywknfgxgnbumdimynanyhyymwvrnperqhpdbfoehplzsdumasjcwpvooosyrgsnkirttvpatog,Tacoma,412.0,DuPont,btkkmorya,aketxmjsdrfkqdgnugcuinxrfotdujvigducontdpigbpcpyehotrbqnstqzlykstwqgnr,,1.0,R,4.0
OFV13592,F,W,LA,United States of America,90.0,1510117.0,WBXBQXUWDQERKQCPBWHPHZGYN,122742.0,Welrqpdwktfggrtclzkjegsqbxwzbkdxeshsukaehqvklwlmbhuhxsdslkfbxa,Akron,778.0,ON Semiconductor,qoszr,hcnis,4.0,0.0,O,1.0
GQU13593,,U,Ontario,Canada,100.0,3827495.0,ywwreqqwdpnvijlkwfvnjs,223143.0,Piacckxipfvdasuswvlguwdlwlnnaqfpjsgynxvaliuyzwqxmsnikcsdpdzqibghhergayhkhbgeckxp,Philadelphia,388.0,Crosstex Energy,ptmxh,pyjmaivdhpoeuviaqvzmptvoguzzdtyetsxuhof,4.0,1.0,R,10.0
Wid13594,,S,Manitoba,Canada,28.0,3729422.0,UDMDZJSWWHJSWUPWA,242217.0,Uxzuaiswrbvpklxlfilvagxxmlmfauiuwmtixfkvndhlqqpxuaorprhirtkz,Lincoln,741.0,,BMCZAC,SWUQMBCNYH,3.0,2.0,R,3.0
Bqo13595,,,VT,United States of America,37.0,266184.0,tmzlxtilaveqrejy,64349.0,gdwkcwqpszbntylfzehswzetbytcxprzoqejnfwueztgo,Seattle,385.0,,Myqpdpqwebu,Chehlmztwvryfqatdwwgitjfdqokytbwduifmbslbtvob,4.0,5.0,O,7.0
Ejx13596,M,M,CA,Canada,73.0,3426401.0,Qinkcuhstzugpnqxtjtgbgyikz,27116.0,Scqrdqotduuxidtfwgvdzw,El Paso,697.0,Hospira,ufvfx,Grdhsjufxarzvgrqupffwuqcjjevacgrxwrfvoggafefyzawptqvgdqwjcdnoxq,2.0,,O,9.0
OLV13597,,D,CO,United States of America,66.0,1447746.0,Jeeulkuncprolxnocaqdadiebi,241821.0,bxykailhwjtgxjddymmirfmprpnmknsbduuqckivjassqrfhehdrgvovqckqunaqdcjahvcthv,Sudbury,544.0,HCC Insurance Holdings,qzeny,Tgsohibobts,,2.0,U,9.0
Hib13598,f,M,VT,,4.0,2697791.0,DWAHCTSAKVXZHSUPBESI,167710.0,lngwvqh,Seattle,775.0,,Dyrlbt,ILHZOLCERNRGYXYVHPZVFYTGC,5.0,3.0,O,6.0
WDH13599,,M,Saskatchewan,Canada,2.0,2379488.0,Nddgbcuhrcvxnsbpir,,LDRCYHAUHQPFVYOSICCHDYQTFIAUIVTKUTHCJRDPLGKSNWWEM,Fort Collins,817.0,Harris,Nbdoya,,2.0,3.0,O,2.0
zjo13600,,W,TN,United States of America,79.0,3076941.0,blqkkgeshlcae,229606.0,Ivfgrfinqhqwuxjydevrxywmqokbtqfdthwtctttpjjrigpfuyapjegdupozzcwjpgllniiqnvbn,Fayetteville,833.0,BorgWarner,Itbtbvpnqrq,Uivsdpertbijtkpfgktttjmbsgqzgdkmcvuxavhrbifrrweeinxvmvharlskqumhdbid,2.0,3.0,O,10.0
Ffm13601,M,M,IA,United States of America,97.0,80079.0,HUMVKLJDRRXBLJLDDMUBSAVICQECN,,aipopildmuftkmdgovoxsqfgbgaxxcxrfqqgnptdshlereetyplxpnhwvx,Toronto,414.0,DirecTV Group,Hhfariz,awoqikwswwbbjnrofoghikffhigtakahdkeanvjeorfxwtboopww,5.0,,O,2.0
Jtm13602,,U,SD,United States of America,65.0,2637031.0,Tsvfkwwfqmhfqbrfxwuaxdl,362034.0,Yyhzbhfnlfvqgcggwxwiyjswygsoiiqmxsjf,Amarillo,516.0,Borders Group,sibog,Kdgmpmaqswexosazejfgbxfqbozsshjmkpyfpxdoexgsxuqcbxbgf,4.0,1.0,R,6.0
zdp13603,m,D,MT,United States of America,97.0,3695884.0,Rnbvnd,166277.0,PQNCMREDGCYAW,Oxnard,627.0,Universal Health Services,Oaytkkovpznz,,0.0,4.0,O,
Gjt13604,F,M,VT,United States of America,18.0,2144088.0,Jbdjqzbpwxganavqurvaomgf,470230.0,Biebodupglsxjxwsegvxsfhjiuu,Bridgeport,701.0,Walt Disney,Rbexc,ROTAHDCCSCUWOTSVXTVPARXZKOMVVOMUBQS,1.0,4.0,O,
Tnc13605,M,U,ME,Canada,96.0,1592037.0,Noxhozmctgvxfmy,88807.0,Bcgkuslqnysqvvksewsneikgplxfkyxtlocngusvfhbkivqqqnejxeeahuvdypvzbnihni,Independence,717.0,Pentair,BLBPB,Tdjeqjezjbjhvyozootficbafusapvlx,5.0,1.0,O,5.0
nal13606,,M,OK,United States of America,25.0,3248138.0,KSXLNWODFUBFRLTVVBAGDMWKTCFO,159844.0,Teofyd,Glendale,667.0,New Jersey Resources,Uiwnnszhorh,Imqbozvz,2.0,3.0,O,9.0
Vkx13607,,W,KY,Canada,85.0,1537093.0,gnoedqivpqjlxxgqycun,374136.0,,London,687.0,Andersons,swgbda,Psgtgla,5.0,0.0,O,9.0
CDA13608,F,U,AR,United States of America,61.0,248404.0,Zwflguqbtbqnl,293304.0,pjuuhzadcojwfyywdpsshbsvgvhsylkwzpcvkhnjwjrfgvubjyy,Reno,468.0,United Services Automobile,Jluxa,mlcoeetubbjtzgagkgnmqzwpghbnkztbauu,0.0,4.0,O,3.0
UQX13609,F,U,KY,United States of America,38.0,557958.0,DRTYGQILUDLLPRBLJM,29878.0,wsrgjgmvxvldqvfkoylewlnceqvzboleilqzgmegtihltgyove,Las Vegas,606.0,Lexmark International,,Xnenuljdowkbhuceqhkjlfxqwsrtfsfpllnjmaqpsuoyduawzemraehqcasqp,2.0,1.0,O,5.0
Sjy13610,,S,NV,Canada,71.0,3013120.0,Lcivysoecpnlpcnpamcbrncyr,323125.0,nssnslvflhghgofxtqosyuktkmgnizdee,Lubbock,828.0,Pfizer,traufklxqxhq,Lyoomzwzj,0.0,1.0,O,8.0
Cjt13611,,M,Manitoba,Canada,4.0,1243889.0,hrsrqdfpnguhuqlgsmmdpkoxjhsvmb,241257.0,ZMPEOXJAWNHLNUAQRDYFRVQHQODBEOKQNZANIWFAARRZFDFGAXQRKOWPXCBVWTJRX,Dawson City,582.0,Icahn Enterprises,kptliac,Yrxprqtviwilhwnksppvvxpylebguttuszxdmhffbqeeqouekrlmfhurx,4.0,2.0,R,4.0
fwb13612,,D,AZ,United States of America,26.0,1735712.0,Vywzwrrhxqhfyppasgrse,71063.0,Dyxexnsdgybrqdwfsbltzbganylkyaqutqlaxowpxpdlfwxmtk,Portland,516.0,Discovery Communications,IUBDSJHOQ,Zjyloqeetkjalguhtfstkhbfgitkhwqhhaqi,5.0,4.0,O,10.0
Jat13613,m,U,NE,United States of America,1.0,,Qsqybmmononttrdyu,195805.0,,Vancouver,828.0,,Pvjqsoe,LSNGFYVRVTUSVLWKINTWVTDANNQXUQEGPPQTCMIHGCBFZJBWQEAKZABVNPUKZ,1.0,4.0,O,7.0
VWU13614,M,W,LA,Canada,54.0,3645873.0,Bntyzxwhxxxb,69627.0,Ddojvyfavhjgzpalnwiglhqjwmbsdukebudhpmewgrfvt,Jersey City,511.0,Comerica,KOQRCSXW,RMAVYPQOOLEZWEB,0.0,3.0,O,7.0
god13615,m,W,ME,United States of America,50.0,1635499.0,rtwcwdqhsfuqprznoyw,268968.0,Omzclfqnlclvwrkxlpguzektqaesvzyktrxiguvimanaahjsyudhebxikrxhe,Warren,351.0,Amazon.com,JIKAJBWY,Fjvyamsxslbtjznxxbtkkcqiqqaxtbadtnmtaphaiftldxqnjpvkwyzjykvnhxyytlqmladlzlk,5.0,4.0,U,5.0
Kej13616,m,M,ID,United States of America,62.0,150427.0,Gjpmnlaetcifvtkznmyaqsfztiwhrk,159927.0,Qwwdythzzzgnbl,Oklahoma City,614.0,Level 3 Communications,Gctwgoxu,,0.0,2.0,O,2.0
Khh13617,f,U,MO,United States of America,63.0,,OYPXMJ,100024.0,,Pasadena,558.0,Ryder System,MSRWTVXUTIXZ,cehcwenifhitdjbmsciqtk,3.0,0.0,O,9.0
Zab13618,,S,SC,United States of America,96.0,56809.0,reypmwwsuapeplulf,,LCQULFMMMYPIUYCXUGIBVSYKGMTBJMQLPNTWIEZYQEFJIBFKROOOVAUEBTQBJACZWII,Lowell,486.0,Hanesbrands,ijgcoyyqna,,2.0,0.0,O,7.0
Ond13619,,S,FL,United States of America,21.0,1644050.0,qwfsjsjm,320497.0,,Huntington,759.0,AmerisourceBergen,USPKSGNDLHA,,2.0,0.0,O,5.0
FJJ13620,,W,TN,United States of America,,3589077.0,Qxxawanxhecpdpncw,277497.0,rwpferk,Hollywood,685.0,Cooper-Standard Holdings,BHPAUCD,Qlfoqtuapvogamzdwtutsnibhvxqudhhpfmyihlppiafgkwfsfvygmekni,4.0,0.0,O,1.0
Ppe13621,F,U,NE,United States of America,25.0,1701292.0,vvofxxirwrjifsmaqaltgve,235461.0,Sxtxtdbldimhyijbwjhydqikxekdqjnemzzhtakebofz,Atlanta,844.0,Sun Microsystems,Ubxilo,AWBPZ,3.0,5.0,O,7.0
EPK13622,,S,NE,United States of America,4.0,802921.0,WMYUSVFTAMKGODUHBCVK,257150.0,KOCUCBBNPYSMQNYUQJVNQVRMHPZPASJJGNZUFWFDSMQYIRRQVBPAVIDDKOYAUSO,Inglewood,407.0,Magellan Health Services,Pcjezkckg,Pjoovsyqhgd,3.0,1.0,R,9.0
IRN13623,F,W,NH,United States of America,36.0,3223090.0,dzdyrfudqmdukfzquiyu,465921.0,KMWYLMTIZNBCBGMVTVJKUPGEKQNTY,Billings,816.0,Con-way,ugjwqsoj,Pgvfnkoxqodjbiglrxrmoxhadklecukvxkcsksobgnvyasmgvcmjejkkvwmqhlirauiqxhymouasanwl,1.0,0.0,O,6.0
Bvt13624,,S,New Brunswick,Canada,22.0,2791577.0,UHRDBQNCGNYKQGMHGV,207472.0,DWEXRIXFGXQXINBXPOOVHVYPLUDMVATDBQNRWCAEXHUWNJOSLYADFW,Nashville,614.0,Verizon Communications,Ansidc,Nkpjdqbbiqageyhiwzkw,2.0,4.0,O,4.0
WOO13625,f,U,GA,United States of America,73.0,1412955.0,Ivqwcsatihegwenvaffbrotilhg,290382.0,Kjnqlhsqvstoh,Jackson,713.0,Kennametal,AJZASOIU,pcnewzjdtktxgjc,4.0,0.0,O,2.0
Myn13626,,M,FL,United States of America,62.0,3335857.0,Gpmskldekplfdsiqdsjhzdsoyrof,460409.0,Pdfqccmqnkeyfcobaovjzfxjetgjqbunkuxxqjbmjqcxivhandqxbjhpgeffewrecbnbziohmimm,Halifax,334.0,PNM Resources,pvamphag,AQUVSJJJBWBIDFPKSYKWQWWCYJQWLLFEBEDZJCHAYZSMZNOHOMVEVRSQXA,5.0,3.0,O,3.0
Xri13627,,U,PA,United States of America,35.0,2590508.0,Yybotxukpfebsirnlmlzivthkncvse,395203.0,Epqbyslxisileuqhrmrwbkoaw,Winston-Salem,612.0,AptarGroup,UUWQWC,Yxuuzhcchgjqiqkcufmzdxqgzvjckcmctfgsiviwyqgnjfnlqsyrnedrniwftpcfdoknpmbsmz,1.0,2.0,O,4.0
